School,Date,G,Loc,Opponent,WL,Total TD,Points For,Points Difference,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp
Ball State,2007-09-29,5,,Buffalo,W,7,49,35,14,19,73.7,136,0,27,83,3.1,2,1,1,2
Baylor,2007-09-29,5,@,Texas A&M,L,1,10,-24,16,29,55.2,200,1,65,352,5.4,3,0,1,1
Boston College,2007-09-29,5,,Massachusetts,W,3,24,10,17,32,53.1,208,2,30,69,2.3,0,0,0,0
Bowling Green State,2007-09-29,4,,Western Kentucky,W,5,41,20,14,23,60.9,102,1,46,311,6.8,2,1,4,5
Brigham Young,2007-09-29,5,@,New Mexico,W,4,31,7,20,38,52.6,231,1,36,115,3.2,2,3,2,5
Buffalo,2007-09-29,5,@,Ball State,L,2,14,-35,21,30,70.0,233,3,48,274,5.7,3,0,0,0
California,2007-09-29,5,@,Oregon,W,4,31,7,31,44,70.5,306,1,39,191,4.9,2,2,2,4
Central Michigan,2007-09-29,5,,Northern Illinois,W,5,35,25,24,49,49.0,318,1,39,203,5.2,0,2,4,6
Cincinnati,2007-09-29,5,@,San Diego State,W,7,52,29,24,33,72.7,312,2,24,65,2.7,0,1,1,2
Clemson,2007-09-29,5,@,Georgia Tech,L,0,3,-10,7,16,43.8,67,0,46,189,4.1,1,1,1,2
Colorado,2007-09-29,5,,Oklahoma,W,3,27,3,8,19,42.1,112,1,27,118,4.4,2,1,2,3
Colorado State,2007-09-29,4,@,Texas Christian,L,1,12,-12,16,32,50.0,197,1,48,201,4.2,2,2,0,2
Connecticut,2007-09-29,5,,Akron,W,6,44,34,19,31,61.3,145,1,38,106,2.8,0,0,1,1
Duke,2007-09-29,5,@,Miami (FL),L,2,14,-10,20,25,80.0,245,2,37,185,5.0,1,0,2,2
East Carolina,2007-09-29,5,@,Houston,W,5,37,2,30,41,73.2,345,3,46,139,3.0,1,1,2,3
Eastern Michigan,2007-09-29,5,@,Vanderbilt,L,1,7,-23,14,28,50.0,168,2,44,173,3.9,0,0,4,4
Florida,2007-09-29,5,,Auburn,L,2,17,-3,17,26,65.4,227,0,44,99,2.3,2,1,0,1
Florida Atlantic,2007-09-29,5,@,Kentucky,L,2,17,-28,27,35,77.1,305,5,40,209,5.2,0,1,1,2
Florida International,2007-09-29,5,@,Middle Tennessee State,L,1,6,-41,12,25,48.0,258,3,44,153,3.5,3,2,0,2
Florida State,2007-09-29,4,N,Alabama,W,3,21,7,28,53,52.8,240,2,27,89,3.3,0,1,0,1
Fresno State,2007-09-29,4,,Louisiana Tech,W,2,17,11,23,49,46.9,182,0,38,100,2.6,0,0,0,0
Georgia,2007-09-29,5,,Mississippi,W,6,45,28,24,35,68.6,228,1,33,158,4.8,1,1,1,2
Georgia Tech,2007-09-29,5,,Clemson,W,1,13,10,17,39,43.6,194,0,32,34,1.1,0,1,1,2
Hawaii,2007-09-29,5,@,Idaho,W,6,48,28,19,41,46.3,213,1,34,90,2.6,1,0,5,5
Houston,2007-09-29,4,,East Carolina,L,5,35,-2,11,26,42.3,156,2,40,173,4.3,3,1,1,2
Idaho,2007-09-29,5,,Hawaii,L,2,20,-28,32,51,62.7,394,3,25,91,3.6,1,1,5,6
Illinois,2007-09-29,5,,Penn State,W,3,27,7,21,38,55.3,298,1,36,129,3.6,1,1,3,4
Indiana,2007-09-29,5,@,Iowa,W,5,38,18,24,42,57.1,308,3,37,120,3.2,0,1,1,2
Iowa,2007-09-29,5,,Indiana,L,3,20,-18,19,26,73.1,322,3,35,73,2.1,2,1,1,2
Iowa State,2007-09-29,5,@,Nebraska,L,2,17,-18,19,29,65.5,239,3,30,130,4.3,1,2,1,3
Kansas State,2007-09-29,4,@,Texas,W,5,41,20,20,43,46.5,217,1,32,113,3.5,2,0,4,4
Kent State,2007-09-29,5,@,Ohio,W,3,33,8,22,40,55.0,271,2,30,88,2.9,1,0,2,2
Kentucky,2007-09-29,5,,Florida Atlantic,W,6,45,28,15,28,53.6,184,1,35,123,3.5,1,1,2,3
Louisiana,2007-09-29,5,@,Central Florida,L,2,19,-18,13,24,54.2,166,1,50,300,6.0,3,2,0,2
Louisiana Tech,2007-09-29,4,@,Fresno State,L,0,6,-11,8,22,36.4,92,1,43,170,4.0,1,0,1,1
Louisiana-Monroe,2007-09-29,4,@,Troy,L,1,7,-17,29,49,59.2,288,2,26,101,3.9,0,0,2,2
Louisville,2007-09-29,5,@,North Carolina State,W,3,29,19,24,39,61.5,249,1,24,85,3.5,0,3,2,5
LSU,2007-09-29,5,@,Tulane,W,4,34,25,12,32,37.5,139,0,33,88,2.7,1,2,1,3
Maryland,2007-09-29,5,@,Rutgers,W,4,34,10,25,44,56.8,310,2,23,82,3.6,1,2,1,3
Miami (FL),2007-09-29,5,,Duke,W,3,24,10,18,27,66.7,241,2,37,61,1.6,0,2,0,2
Miami (OH),2007-09-29,5,,Syracuse,W,2,17,3,17,36,47.2,236,2,26,66,2.5,0,1,0,1
Michigan,2007-09-29,5,@,Northwestern,W,4,28,12,22,42,52.4,289,0,34,128,3.8,1,2,3,5
Michigan State,2007-09-29,5,@,Wisconsin,L,4,34,-3,17,25,68.0,247,2,52,214,4.1,2,0,2,2
Middle Tennessee State,2007-09-29,5,,Florida International,W,6,47,41,13,35,37.1,73,0,28,72,2.6,0,2,2,4
Minnesota,2007-09-29,5,,Ohio State,L,1,7,-23,18,29,62.1,209,2,47,250,5.3,2,1,0,1
Mississippi State,2007-09-29,5,@,South Carolina,L,3,21,-17,19,37,51.4,279,2,35,123,3.5,3,0,1,1
Navy,2007-09-29,5,,Air Force,W,4,31,11,18,23,78.3,237,0,52,237,4.6,2,1,0,1
Nebraska,2007-09-29,5,,Iowa State,W,5,35,18,26,51,51.0,281,0,51,134,2.6,2,1,3,4
Nevada,2007-09-29,4,,Nevada-Las Vegas,W,3,27,7,18,40,45.0,249,1,39,205,5.3,1,0,1,1
New Mexico,2007-09-29,5,,Brigham Young,L,3,24,-7,18,40,45.0,251,2,43,112,2.6,1,1,1,2
New Mexico State,2007-09-29,5,,Arkansas-Pine Bluff,W,2,20,3,16,35,45.7,234,1,31,63,2.0,1,0,1,1
North Carolina,2007-09-29,5,@,Virginia Tech,L,1,10,-7,11,20,55.0,76,0,36,165,4.6,2,0,1,1
North Carolina State,2007-09-29,5,,Louisville,L,1,10,-19,20,35,57.1,251,1,47,247,5.3,2,0,1,1
North Texas,2007-09-29,4,@,Arkansas,L,1,7,-59,15,25,60.0,267,3,55,446,8.1,5,2,0,2
Northern Illinois,2007-09-29,5,@,Central Michigan,L,1,10,-25,19,28,67.9,204,1,38,177,4.7,3,1,0,1
Northwestern,2007-09-29,5,,Michigan,L,1,16,-12,23,38,60.5,260,3,38,120,3.2,1,0,0,0
Notre Dame,2007-09-29,5,@,Purdue,L,3,19,-14,22,37,59.5,252,2,42,119,2.8,1,0,2,2
Ohio,2007-09-29,5,,Kent State,L,3,25,-8,12,25,48.0,169,1,50,233,4.7,2,0,0,0
Ohio State,2007-09-29,5,@,Minnesota,W,4,30,23,27,44,61.4,232,1,29,45,1.6,0,0,2,2
Oklahoma,2007-09-29,5,@,Colorado,L,3,24,-3,22,36,61.1,220,2,46,161,3.5,1,0,2,2
Oklahoma State,2007-09-29,5,,Sam Houston State,W,5,39,36,22,50,44.0,270,0,29,85,2.9,0,0,1,1
Ole Miss,2007-09-29,5,@,Georgia,L,2,17,-28,13,22,59.1,144,1,45,328,7.3,5,0,0,0
Oregon,2007-09-29,5,,California,L,3,24,-7,28,43,65.1,285,2,33,115,3.5,2,0,0,0
Oregon State,2007-09-29,5,,UCLA,L,2,14,-26,14,25,56.0,220,2,50,133,2.7,3,2,1,3
Penn State,2007-09-29,5,@,Illinois,L,2,20,-7,11,27,40.7,120,1,38,216,5.7,1,0,2,2
Pitt,2007-09-29,5,@,Virginia,L,2,14,-30,16,31,51.6,169,3,42,173,4.1,3,1,0,1
Purdue,2007-09-29,5,,Notre Dame,W,3,33,14,34,52,65.4,377,3,26,49,1.9,0,1,2,3
Rutgers,2007-09-29,4,,Maryland,L,3,24,-10,18,28,64.3,219,1,59,239,4.1,3,0,0,0
San Diego State,2007-09-29,4,,Cincinnati,L,3,23,-29,21,32,65.6,284,4,50,263,5.3,2,0,3,3
San Jose State,2007-09-29,5,,California-Davis,W,5,34,20,27,45,60.0,195,2,29,91,3.1,0,0,4,4
SMU,2007-09-29,5,,Texas-El Paso,L,6,45,-3,18,36,50.0,250,2,52,308,5.9,5,0,2,2
South Carolina,2007-09-29,5,,Mississippi State,W,5,38,17,12,27,44.4,118,1,42,140,3.3,2,0,1,1
Stanford,2007-09-29,4,,Arizona State,L,0,3,-38,21,28,75.0,266,1,41,174,4.2,2,0,1,1
Syracuse,2007-09-29,5,@,Miami (OH),L,2,14,-3,13,26,50.0,150,0,50,286,5.7,2,0,3,3
Temple,2007-09-29,5,@,Army,L,3,21,-16,11,26,42.3,175,2,39,154,3.9,0,2,1,3
Texas,2007-09-29,5,,Kansas State,L,3,21,-20,22,38,57.9,177,1,35,95,2.7,1,0,0,0
Texas A&M,2007-09-29,5,,Baylor,W,4,34,24,12,36,33.3,194,0,16,60,3.8,1,1,2,3
Texas Christian,2007-09-29,5,,Colorado State,W,3,24,12,21,39,53.8,216,1,28,55,2.0,0,0,3,3
Texas Tech,2007-09-29,5,,Northwestern State,W,10,75,68,8,20,40.0,103,1,36,15,0.4,0,0,1,1
Toledo,2007-09-29,5,,Western Michigan,L,4,28,-14,21,29,72.4,229,3,58,261,4.5,3,1,1,2
Troy,2007-09-29,5,,Louisiana-Monroe,W,3,24,17,18,26,69.2,114,1,40,189,4.7,0,2,1,3
Tulane,2007-09-29,4,,Louisiana State,L,1,9,-25,17,32,53.1,257,0,38,134,3.5,4,0,1,1
Tulsa,2007-09-29,4,,Alabama-Birmingham,W,5,38,8,22,46,47.8,242,3,36,161,4.5,0,1,1,2
UAB,2007-09-29,4,@,Tulsa,L,3,30,-8,19,37,51.4,333,3,49,362,7.4,2,1,2,3
UCF,2007-09-29,4,,Louisiana,W,5,37,18,14,29,48.3,154,1,39,160,4.1,1,0,0,0
UCLA,2007-09-29,5,@,Oregon State,W,5,40,26,22,35,62.9,146,0,38,102,2.7,1,3,2,5
UNLV,2007-09-29,5,@,Nevada,L,2,20,-7,20,38,52.6,330,3,35,128,3.7,0,0,1,1
USC,2007-09-29,4,@,Washington,W,3,27,3,13,28,46.4,90,0,33,100,3.0,2,1,1,2
Utah,2007-09-29,5,,Utah State,W,4,34,16,17,24,70.8,139,1,46,136,3.0,1,1,0,1
Utah State,2007-09-29,5,@,Utah,L,2,18,-16,18,29,62.1,181,2,36,144,4.0,1,0,2,2
UTEP,2007-09-29,5,@,Southern Methodist,W,7,48,3,15,29,51.7,259,2,45,257,5.7,3,1,1,2
Vanderbilt,2007-09-29,4,,Eastern Michigan,W,3,30,23,13,26,50.0,111,1,30,62,2.1,0,1,5,6
Virginia,2007-09-29,5,,Pittsburgh,W,6,44,30,18,31,58.1,181,1,34,107,3.1,1,1,1,2
Virginia Tech,2007-09-29,5,,North Carolina,W,2,17,7,16,25,64.0,182,0,45,124,2.8,1,1,1,2
Washington,2007-09-29,5,,Southern California,L,3,24,-3,20,37,54.1,236,1,39,224,5.7,2,1,2,3
Washington State,2007-09-29,5,@,Arizona,L,3,20,-28,22,31,71.0,346,5,45,221,4.9,1,1,0,1
Western Kentucky,2007-09-29,5,@,Bowling Green State,L,3,21,-20,35,50,70.0,301,3,32,124,3.9,2,0,0,0
Western Michigan,2007-09-29,5,@,Toledo,W,6,42,14,9,23,39.1,158,1,36,224,6.2,3,1,1,2
Wisconsin,2007-09-29,5,,Michigan State,W,4,37,3,22,36,61.1,323,2,37,241,6.5,2,1,0,1
Marshall,2007-10-02,5,@,Memphis,L,3,21,-3,30,46,65.2,346,2,35,99,2.8,0,0,0,0
Memphis,2007-10-02,5,,Marshall,W,2,24,3,23,32,71.9,220,2,34,185,5.4,1,1,1,2
Rice,2007-10-03,5,@,Southern Mississippi,W,4,31,2,25,45,55.6,233,1,37,189,5.1,3,3,4,7
Southern Mississippi,2007-10-03,5,,Rice,L,4,29,-2,9,21,42.9,67,2,41,169,4.1,2,1,1,2
Kentucky,2007-10-04,6,@,South Carolina,L,2,23,-15,17,30,56.7,256,2,36,86,2.4,1,1,0,1
South Carolina,2007-10-04,6,,Kentucky,W,5,38,15,23,40,57.5,227,2,38,157,4.1,0,3,1,4
Louisville,2007-10-05,6,,Utah,L,5,35,-9,25,33,75.8,322,1,49,260,5.3,5,1,0,1
Utah,2007-10-05,6,@,Louisville,W,6,44,9,39,58,67.2,467,4,16,26,1.6,1,0,0,0
Air Force,2007-10-06,6,,Nevada-Las Vegas,W,4,31,17,24,39,61.5,287,0,47,184,3.9,2,1,0,1
Akron,2007-10-06,6,@,Western Michigan,W,5,39,1,27,40,67.5,375,3,44,116,2.6,2,2,0,2
Alabama,2007-10-06,6,,Houston,W,4,30,6,21,38,55.3,261,2,38,143,3.8,1,1,2,3
Arizona,2007-10-06,6,@,Oregon State,L,1,16,-15,20,35,57.1,164,1,41,187,4.6,2,0,2,2
Arizona State,2007-10-06,6,@,Washington State,W,3,23,3,27,51,52.9,369,2,25,82,3.3,0,0,1,1
Arkansas,2007-10-06,5,,Chattanooga,W,4,34,19,4,22,18.2,11,1,41,161,3.9,1,0,1,1
Arkansas State,2007-10-06,5,@,Louisiana-Monroe,L,1,13,-17,15,23,65.2,195,2,52,235,4.5,1,0,0,0
Army,2007-10-06,6,,Tulane,W,2,20,3,16,25,64.0,154,0,45,247,5.5,2,1,0,1
Auburn,2007-10-06,6,,Vanderbilt,W,5,35,28,12,31,38.7,88,0,38,133,3.5,1,0,1,1
Ball State,2007-10-06,6,,Central Michigan,L,5,38,-20,30,38,78.9,360,5,45,298,6.6,3,0,1,1
Baylor,2007-10-06,6,,Colorado,L,3,23,-20,17,27,63.0,293,2,42,157,3.7,2,1,1,2
Boston College,2007-10-06,6,,Bowling Green State,W,7,55,31,37,58,63.8,401,2,23,64,2.8,1,0,6,6
Bowling Green State,2007-10-06,5,@,Boston College,L,3,24,-31,25,34,73.5,325,4,35,146,4.2,1,1,0,1
Buffalo,2007-10-06,6,,Ohio,W,4,31,21,23,41,56.1,186,0,32,90,2.8,1,0,2,2
Central Michigan,2007-10-06,6,@,Ball State,W,8,58,20,18,38,47.4,228,1,39,141,3.6,3,1,0,1
Cincinnati,2007-10-06,6,@,Rutgers,W,4,28,5,22,38,57.9,334,0,43,98,2.3,1,1,3,4
Clemson,2007-10-06,6,,Virginia Tech,L,2,23,-18,7,14,50.0,65,1,41,154,3.8,1,0,0,0
Colorado,2007-10-06,6,@,Baylor,W,4,43,20,36,60,60.0,410,1,18,55,3.1,2,1,2,3
Colorado State,2007-10-06,5,,San Diego State,L,2,20,-4,14,27,51.9,230,0,44,156,3.5,3,1,0,1
Duke,2007-10-06,6,,Wake Forest,L,5,36,-5,22,30,73.3,221,0,42,115,2.7,4,0,1,1
East Carolina,2007-10-06,6,,Central Florida,W,7,52,14,28,48,58.3,313,2,42,182,4.3,2,2,3,5
Eastern Michigan,2007-10-06,6,@,Michigan,L,2,22,-11,18,28,64.3,204,1,37,255,6.9,3,0,2,2
Florida,2007-10-06,6,@,Louisiana State,L,3,24,-4,14,28,50.0,144,1,52,247,4.8,3,0,1,1
Florida Atlantic,2007-10-06,6,,South Florida,L,3,23,-12,17,27,63.0,122,0,44,302,6.9,5,3,1,4
Florida International,2007-10-06,6,,Troy,L,2,16,-18,24,39,61.5,195,1,39,299,7.7,2,0,0,0
Florida State,2007-10-06,5,,North Carolina State,W,3,27,17,19,32,59.4,172,1,34,96,2.8,0,1,3,4
Fresno State,2007-10-06,5,@,Nevada,W,7,49,8,30,50,60.0,491,4,39,211,5.4,1,2,0,2
Georgia,2007-10-06,6,@,Tennessee,L,2,14,-21,18,23,78.3,221,1,44,190,4.3,4,0,0,0
Georgia Tech,2007-10-06,6,@,Maryland,L,3,26,-2,10,17,58.8,255,1,35,88,2.5,3,1,0,1
Hawaii,2007-10-06,6,,Utah State,W,7,52,15,21,29,72.4,247,2,44,123,2.8,1,1,0,1
Houston,2007-10-06,5,@,Alabama,L,3,24,-6,15,27,55.6,157,2,46,190,4.1,2,0,1,1
Idaho,2007-10-06,6,@,San Jose State,L,2,20,-8,22,30,73.3,302,2,48,134,2.8,2,0,1,1
Illinois,2007-10-06,6,,Wisconsin,W,4,31,5,27,49,55.1,392,2,31,127,4.1,1,0,2,2
Indiana,2007-10-06,6,,Minnesota,W,4,40,20,24,44,54.5,280,1,29,112,3.9,2,0,2,2
Iowa,2007-10-06,6,@,Penn State,L,1,7,-20,18,32,56.3,233,1,50,256,5.1,2,1,2,3
Iowa State,2007-10-06,6,@,Texas Tech,L,2,17,-25,40,49,81.6,460,4,17,29,1.7,1,1,2,3
Kansas,2007-10-06,5,@,Kansas State,W,4,30,6,32,49,65.3,310,2,21,53,2.5,1,0,3,3
Kansas State,2007-10-06,5,,Kansas,L,3,24,-6,22,35,62.9,267,3,39,170,4.4,1,0,3,3
Kent State,2007-10-06,6,,Miami (OH),L,1,13,-7,16,22,72.7,310,1,36,101,2.8,1,2,0,2
Louisiana,2007-10-06,6,@,North Texas,W,5,38,9,35,57,61.4,383,3,40,144,3.6,1,1,3,4
Louisiana Tech,2007-10-06,5,@,Mississippi,L,0,0,-24,16,32,50.0,167,2,23,65,2.8,0,0,3,3
Louisiana-Monroe,2007-10-06,5,,Arkansas State,W,3,30,17,14,35,40.0,206,1,28,170,6.1,0,1,2,3
LSU,2007-10-06,6,,Florida,W,4,28,4,12,26,46.2,158,2,32,156,4.9,1,1,1,2
Maryland,2007-10-06,6,,Georgia Tech,W,4,28,2,22,34,64.7,309,1,43,175,4.1,1,1,0,1
Miami (FL),2007-10-06,6,@,North Carolina,L,4,27,-6,15,23,65.2,218,0,46,183,4.0,3,1,0,1
Miami (OH),2007-10-06,6,@,Kent State,W,2,20,7,19,33,57.6,260,0,45,203,4.5,1,1,2,3
Michigan,2007-10-06,6,,Eastern Michigan,W,4,33,11,18,36,50.0,169,1,36,135,3.8,1,2,2,4
Michigan State,2007-10-06,6,,Northwestern,L,6,41,-7,38,49,77.6,520,5,34,91,2.7,2,0,0,0
Middle Tennessee State,2007-10-06,6,,Virginia,L,3,21,-2,22,38,57.9,223,1,37,151,4.1,2,0,1,1
Minnesota,2007-10-06,6,@,Indiana,L,3,20,-20,24,36,66.7,235,1,42,228,5.4,3,0,1,1
Mississippi State,2007-10-06,6,,Alabama-Birmingham,W,4,30,17,16,35,45.7,217,1,23,71,3.1,0,0,1,1
Missouri,2007-10-06,5,,Nebraska,W,5,41,35,25,43,58.1,223,0,25,74,3.0,0,0,1,1
Nebraska,2007-10-06,6,@,Missouri,L,0,6,-35,34,49,69.4,411,3,36,195,5.4,2,0,0,0
Nevada,2007-10-06,5,,Fresno State,L,5,41,-8,10,16,62.5,168,0,35,307,8.8,5,2,0,2
North Carolina,2007-10-06,6,,Miami (FL),W,3,33,6,17,33,51.5,302,2,36,109,3.0,2,0,4,4
North Carolina State,2007-10-06,6,@,Florida State,L,1,10,-17,16,28,57.1,257,1,35,124,3.5,1,0,0,0
North Texas,2007-10-06,5,,Louisiana,L,4,29,-9,10,20,50.0,114,2,36,300,8.3,3,2,0,2
Northern Illinois,2007-10-06,6,@,Temple,L,2,15,-1,18,33,54.5,202,0,41,150,3.7,0,1,1,2
Northwestern,2007-10-06,6,@,Michigan State,W,7,48,7,17,31,54.8,194,1,32,287,9.0,5,0,0,0
Notre Dame,2007-10-06,6,@,UCLA,W,2,20,14,16,38,42.1,193,0,37,89,2.4,0,3,4,7
Ohio,2007-10-06,6,@,Buffalo,L,1,10,-21,11,20,55.0,146,0,56,251,4.5,4,0,0,0
Ohio State,2007-10-06,6,@,Purdue,W,2,23,16,31,60,51.7,268,1,17,4,0.2,0,1,0,1
Oklahoma,2007-10-06,6,N,Texas,W,4,28,7,19,26,73.1,324,2,29,61,2.1,1,1,1,2
Oklahoma State,2007-10-06,6,@,Texas A&M,L,2,23,-1,12,21,57.1,218,1,43,150,3.5,2,0,0,0
Ole Miss,2007-10-06,6,,Louisiana Tech,W,3,24,24,17,31,54.8,151,0,48,150,3.1,0,2,0,2
Oregon State,2007-10-06,6,,Arizona,W,4,31,15,18,38,47.4,222,0,27,9,0.3,0,0,3,3
Penn State,2007-10-06,6,,Iowa,W,3,27,20,16,29,55.2,146,1,28,48,1.7,0,0,0,0
Purdue,2007-10-06,6,,Ohio State,L,1,7,-16,17,29,58.6,200,2,45,181,4.0,0,0,3,3
Rutgers,2007-10-06,5,,Cincinnati,L,2,23,-5,20,37,54.1,257,3,40,150,3.8,1,2,1,3
San Diego State,2007-10-06,5,@,Colorado State,W,3,24,4,14,27,51.9,188,1,39,139,3.6,1,1,1,2
San Jose State,2007-10-06,6,,Idaho,W,4,28,8,8,15,53.3,68,0,43,183,4.3,1,0,2,2
South Florida,2007-10-06,5,@,Florida Atlantic,W,5,35,12,23,47,48.9,259,3,35,152,4.3,0,0,1,1
Stanford,2007-10-06,5,@,Southern California,W,3,24,1,24,41,58.5,364,2,38,95,2.5,1,1,4,5
Syracuse,2007-10-06,6,,West Virginia,L,2,14,-41,18,21,85.7,235,1,54,251,4.6,5,0,0,0
Temple,2007-10-06,6,,Northern Illinois,W,1,16,1,13,28,46.4,113,0,36,146,4.1,2,2,0,2
Tennessee,2007-10-06,5,,Georgia,W,5,35,21,16,34,47.1,174,2,25,69,2.8,0,0,1,1
Texas,2007-10-06,6,N,Oklahoma,L,3,21,-7,21,32,65.6,244,3,41,170,4.1,1,0,0,0
Texas A&M,2007-10-06,6,,Oklahoma State,W,3,24,1,17,27,63.0,259,2,41,200,4.9,0,1,0,1
Texas Christian,2007-10-06,6,@,Wyoming,L,2,21,-3,12,26,46.2,134,2,51,232,4.5,1,1,1,2
Texas Tech,2007-10-06,6,,Iowa State,W,6,42,25,15,26,57.7,187,1,46,100,2.2,1,2,0,2
Toledo,2007-10-06,6,,Liberty,W,5,35,1,10,19,52.6,101,1,31,181,5.8,2,0,0,0
Troy,2007-10-06,6,@,Florida International,W,4,34,18,19,41,46.3,248,1,34,81,2.4,1,0,2,2
Tulane,2007-10-06,5,@,Army,L,2,17,-3,21,29,72.4,193,2,37,47,1.3,0,0,0,0
Tulsa,2007-10-06,5,@,Texas-El Paso,L,6,47,-1,23,29,79.3,351,4,48,219,4.6,3,1,0,1
UAB,2007-10-06,5,@,Mississippi State,L,1,13,-17,11,20,55.0,119,0,45,165,3.7,3,0,2,2
UCF,2007-10-06,5,@,East Carolina,L,5,38,-14,15,27,55.6,210,3,37,160,4.3,3,0,0,0
UCLA,2007-10-06,6,,Notre Dame,L,0,6,-14,18,28,64.3,94,0,38,46,1.2,1,0,0,0
UNLV,2007-10-06,6,@,Air Force,L,2,14,-17,9,14,64.3,123,0,42,309,7.4,4,2,0,2
USC,2007-10-06,5,,Stanford,L,3,23,-1,11,30,36.7,149,1,39,86,2.2,1,0,1,1
Utah State,2007-10-06,6,@,Hawaii,L,4,37,-15,28,38,73.7,465,4,19,47,2.5,2,0,1,1
UTEP,2007-10-06,6,,Tulsa,W,7,48,1,27,45,60.0,409,2,43,239,5.6,4,1,2,3
Vanderbilt,2007-10-06,5,@,Auburn,L,1,7,-28,14,18,77.8,165,1,39,239,6.1,4,0,1,1
Virginia,2007-10-06,6,@,Middle Tennessee State,W,3,23,2,17,34,50.0,181,2,39,127,3.3,1,0,0,0
Virginia Tech,2007-10-06,6,@,Clemson,W,5,41,18,38,67,56.7,372,2,23,8,0.3,0,1,2,3
Wake Forest,2007-10-06,5,@,Duke,W,5,41,5,21,47,44.7,291,4,31,95,3.1,1,0,2,2
Washington State,2007-10-06,6,,Arizona State,L,2,20,-3,19,27,70.4,217,2,45,79,1.8,0,0,2,2
West Virginia,2007-10-06,6,@,Syracuse,W,7,55,41,6,16,37.5,108,1,37,94,2.5,1,1,2,3
Western Michigan,2007-10-06,6,,Akron,L,5,38,-1,23,41,56.1,389,4,31,112,3.6,0,2,1,3
Wisconsin,2007-10-06,6,@,Illinois,L,3,26,-5,12,19,63.2,121,1,44,289,6.6,3,0,0,0
Wyoming,2007-10-06,5,,Texas Christian,W,3,24,3,22,39,56.4,210,2,43,134,3.1,0,2,1,3
Boise State,2007-10-07,5,,New Mexico State,W,8,58,58,15,28,53.6,108,0,26,-19,-0.7,0,0,3,3
New Mexico State,2007-10-07,6,@,Boise State,L,0,0,-58,24,36,66.7,371,5,43,233,5.4,3,0,0,0
Navy,2007-10-10,6,@,Pittsburgh,W,6,48,3,20,28,71.4,191,1,48,227,4.7,5,0,1,1
Pitt,2007-10-10,6,,Navy,L,6,45,-3,9,14,64.3,166,2,70,331,4.7,4,0,0,0
Florida State,2007-10-11,6,@,Wake Forest,L,3,21,-3,19,27,70.4,215,2,48,180,3.8,1,1,2,3
Wake Forest,2007-10-11,6,,Florida State,W,3,24,3,24,48,50.0,283,2,24,47,2.0,1,2,2,4
Hawaii,2007-10-12,7,@,San Jose State,W,6,42,7,27,47,57.4,302,2,25,42,1.7,1,1,3,4
San Jose State,2007-10-12,7,,Hawaii,L,5,35,-7,44,75,58.7,545,4,26,56,2.2,2,0,4,4
Air Force,2007-10-13,7,@,Colorado State,W,6,45,24,16,29,55.2,156,1,43,224,5.2,1,0,4,4
Akron,2007-10-13,7,,Temple,L,2,20,-4,23,34,67.6,242,3,39,136,3.5,0,0,2,2
Alabama,2007-10-13,7,@,Mississippi,W,3,27,3,22,40,55.0,284,2,31,136,4.4,1,0,3,3
Arizona,2007-10-13,7,@,Southern California,L,1,13,-7,19,31,61.3,130,1,43,146,3.4,1,0,2,2
Arizona State,2007-10-13,7,,Washington,W,5,44,24,10,30,33.3,142,1,32,146,4.6,1,1,1,2
Arkansas,2007-10-13,6,,Auburn,L,1,7,-2,13,23,56.5,101,0,53,189,3.6,0,1,0,1
Arkansas State,2007-10-13,6,,Louisiana,W,7,52,31,7,20,35.0,137,1,27,133,4.9,1,0,0,0
Army,2007-10-13,7,@,Central Michigan,L,3,23,-24,30,39,76.9,251,2,36,177,4.9,4,0,1,1
Auburn,2007-10-13,7,@,Arkansas,W,0,9,2,13,27,48.1,126,1,25,67,2.7,0,0,1,1
Ball State,2007-10-13,7,,Western Kentucky,W,5,35,23,22,33,66.7,189,1,54,222,4.1,0,0,3,3
Baylor,2007-10-13,7,@,Kansas,L,1,10,-48,18,37,48.6,211,2,50,236,4.7,4,0,0,0
Boston College,2007-10-13,7,@,Notre Dame,W,4,27,13,18,49,36.7,195,1,21,27,1.3,0,0,2,2
Bowling Green State,2007-10-13,6,@,Miami (OH),L,2,14,-33,16,24,66.7,237,1,53,262,4.9,5,1,0,1
Brigham Young,2007-10-13,6,@,Nevada-Las Vegas,W,3,24,10,16,26,61.5,121,1,25,96,3.8,0,0,1,1
Buffalo,2007-10-13,7,,Toledo,W,6,43,10,32,52,61.5,307,3,49,219,4.5,1,0,2,2
California,2007-10-13,6,,Oregon State,L,4,28,-3,18,33,54.5,186,0,42,153,3.6,3,1,0,1
Central Michigan,2007-10-13,7,,Army,W,7,47,24,24,35,68.6,283,3,38,114,3.0,0,2,5,7
Cincinnati,2007-10-13,7,,Louisville,L,3,24,-4,28,38,73.7,350,3,38,97,2.6,1,0,0,0
Colorado,2007-10-13,7,@,Kansas State,L,2,20,-27,15,28,53.6,214,1,39,249,6.4,3,0,0,0
Colorado State,2007-10-13,6,,Air Force,L,3,21,-24,3,5,60.0,52,1,69,385,5.6,4,1,0,1
