School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Pass Int,Turnovers
Nevada,2013-09-28,5,,Air Force,W,38,56,67.9,389,3,44,210,4.8,3,4,1,0,1,1
New Mexico,2013-09-28,4,,Nevada-Las Vegas,L,5,13,38.5,84,1,59,497,8.4,5,4,1,2,0,2
New Mexico State,2013-09-28,5,,San Diego State,L,23,35,65.7,228,2,27,40,1.5,0,5,1,1,0,1
North Carolina,2013-09-28,4,,East Carolina,L,29,47,61.7,398,4,32,67,2.1,0,5,0,0,1,1
North Carolina State,2013-09-28,4,,Central Michigan,W,14,20,70.0,244,1,52,239,4.6,3,10,2,0,1,1
Northern Illinois,2013-09-28,4,@,Purdue,W,19,26,73.1,225,4,36,177,4.9,1,3,3,1,0,1
Notre Dame,2013-09-28,5,,Oklahoma,L,9,25,36.0,104,2,29,220,7.6,1,3,0,0,3,3
Ohio State,2013-09-28,5,,Wisconsin,W,17,25,68.0,198,4,43,192,4.5,0,6,2,0,0,0
Oklahoma,2013-09-28,4,@,Notre Dame,W,23,31,74.2,238,2,42,212,5.0,1,4,1,0,0,0
Oklahoma State,2013-09-28,4,@,West Virginia,L,20,47,42.6,322,3,40,111,2.8,0,5,1,1,2,3
Ole Miss,2013-09-28,4,@,Alabama,L,17,32,53.1,159,0,25,46,1.8,0,7,1,1,1,2
Oregon,2013-09-28,4,,California,W,12,26,46.2,117,2,48,264,5.5,4,6,2,2,0,2
Oregon State,2013-09-28,5,,Colorado,W,28,54,51.9,420,6,34,120,3.5,0,6,1,1,1,2
Pitt,2013-09-28,4,,Virginia,W,13,31,41.9,191,1,35,8,0.2,1,6,2,1,2,3
Purdue,2013-09-28,5,,Northern Illinois,L,24,55,43.6,371,3,30,153,5.1,0,4,1,1,4,5
Rice,2013-09-28,4,,Florida Atlantic,W,7,25,28.0,69,0,51,204,4.0,1,8,2,0,1,1
San Diego State,2013-09-28,4,@,New Mexico State,W,22,34,64.7,229,0,43,212,4.9,3,8,3,1,0,1
SMU,2013-09-28,4,@,Texas Christian,L,23,44,52.3,276,2,31,16,0.5,0,4,2,1,4,5
South Alabama,2013-09-28,4,@,Tennessee,L,24,51,47.1,257,0,28,135,4.8,3,4,1,0,3,3
South Carolina,2013-09-28,4,@,Central Florida,W,16,34,47.1,265,0,46,225,4.9,4,5,2,3,1,4
South Florida,2013-09-28,4,,Miami (FL),L,13,27,48.1,189,1,33,99,3.0,1,3,1,2,1,3
Southern Mississippi,2013-09-28,4,@,Boise State,L,21,34,61.8,163,1,30,103,3.4,0,6,3,1,2,3
Stanford,2013-09-28,4,N,Washington State,W,17,28,60.7,322,3,40,238,6.0,2,4,2,0,1,1
Temple,2013-09-28,4,@,Idaho,L,23,47,48.9,249,1,29,161,5.6,2,7,2,0,0,0
Tennessee,2013-09-28,5,,South Alabama,W,20,36,55.6,204,2,37,278,7.5,2,3,1,0,3,3
Texas A&M,2013-09-28,5,@,Arkansas,W,23,30,76.7,261,2,44,262,6.0,3,4,0,0,0,0
Texas Christian,2013-09-28,4,,Southern Methodist,W,15,26,57.7,228,2,36,107,3.0,2,12,7,2,0,2
Texas State,2013-09-28,4,,Wyoming,W,14,19,73.7,196,1,48,256,5.3,5,6,3,0,1,1
Toledo,2013-09-28,5,@,Ball State,L,34,46,73.9,274,1,29,141,4.9,1,3,2,1,1,2
Troy,2013-09-28,5,@,Duke,L,37,50,74.0,362,2,41,150,3.7,2,5,0,0,1,1
Tulane,2013-09-28,5,@,Louisiana-Monroe,W,7,20,35.0,65,1,53,253,4.8,2,6,5,0,1,1
UAB,2013-09-28,4,@,Vanderbilt,L,19,36,52.8,206,2,29,156,5.4,0,4,2,0,2,2
UCF,2013-09-28,4,,South Carolina,L,25,37,67.6,358,2,25,69,2.8,1,6,1,1,3,4
UNLV,2013-09-28,5,@,New Mexico,W,25,35,71.4,320,4,37,248,6.7,4,6,2,1,0,1
USC,2013-09-28,5,@,Arizona State,L,20,30,66.7,295,2,37,247,6.7,4,3,0,1,3,4
UTEP,2013-09-28,4,@,Colorado State,L,26,43,60.5,365,5,47,132,2.8,1,3,1,1,0,1
UTSA,2013-09-28,5,,Houston,L,36,49,73.5,365,2,29,128,4.4,2,3,0,1,4,5
Vanderbilt,2013-09-28,5,,Alabama-Birmingham,W,23,29,79.3,334,2,35,206,5.9,5,7,2,0,1,1
Virginia,2013-09-28,4,@,Pittsburgh,L,15,37,40.5,123,0,33,65,2.0,0,13,7,2,0,2
Wake Forest,2013-09-28,5,@,Clemson,L,19,30,63.3,162,1,31,60,1.9,0,3,2,1,1,2
Washington,2013-09-28,4,,Arizona,W,14,25,56.0,165,2,61,244,4.0,2,2,2,0,1,1
Washington State,2013-09-28,5,N,Stanford,L,39,65,60.0,322,2,13,51,3.9,0,2,0,0,2,2
West Virginia,2013-09-28,5,,Oklahoma State,W,25,51,49.0,320,1,39,68,1.7,1,9,1,0,2,2
Western Kentucky,2013-09-28,5,,Navy,W,25,31,80.6,198,0,43,219,5.1,2,4,1,1,1,2
Western Michigan,2013-09-28,5,,Kent State,L,11,23,47.8,159,1,32,151,4.7,1,4,1,0,2,2
Wisconsin,2013-09-28,5,@,Ohio State,L,20,34,58.8,295,2,27,104,3.9,1,4,2,0,1,1
Wyoming,2013-09-28,5,@,Texas State,L,25,48,52.1,292,1,29,64,2.2,2,5,0,0,1,1
Iowa State,2013-10-03,4,,Texas,L,16,27,59.3,262,2,50,201,4.0,1,8,3,1,1,2
Louisiana-Monroe,2013-10-03,6,,Western Kentucky,L,21,40,52.5,275,0,27,116,4.3,1,6,1,1,1,2
Texas,2013-10-03,5,@,Iowa State,W,26,45,57.8,244,1,29,119,4.1,3,9,5,1,0,1
UCLA,2013-10-03,4,@,Utah,W,18,28,64.3,218,2,53,186,3.5,2,5,3,1,1,2
Utah,2013-10-03,5,,UCLA,L,22,44,50.0,288,2,33,99,3.0,0,7,3,0,6,6
Western Kentucky,2013-10-03,6,@,Louisiana-Monroe,W,24,36,66.7,370,2,40,160,4.0,2,3,1,0,1,1
Brigham Young,2013-10-04,5,@,Utah State,W,17,32,53.1,278,3,50,159,3.2,0,2,0,1,1,2
Nevada,2013-10-04,6,@,San Diego State,L,33,51,64.7,393,2,58,177,3.1,4,2,1,2,0,2
San Diego State,2013-10-04,5,,Nevada,W,23,32,71.9,286,3,39,255,6.5,4,5,1,1,0,1
Utah State,2013-10-04,6,,Brigham Young,L,22,51,43.1,211,2,35,186,5.3,0,9,2,2,1,3
Air Force,2013-10-05,6,@,Navy,L,7,16,43.8,82,0,57,231,4.1,1,3,2,1,2,3
Akron,2013-10-05,6,,Ohio,L,11,26,42.3,101,0,39,56,1.4,0,3,1,1,1,2
Alabama,2013-10-05,5,,Georgia State,W,29,34,85.3,296,5,30,181,6.0,1,8,1,0,0,0
Arizona State,2013-10-05,5,N,Notre Dame,L,33,47,70.2,362,3,25,65,2.6,0,4,0,1,2,3
Arkansas,2013-10-05,6,@,Florida,L,17,43,39.5,164,0,29,111,3.8,1,10,2,1,1,2
Army,2013-10-05,6,@,Boston College,L,5,11,45.5,101,1,65,326,5.0,2,2,1,0,0,0
Auburn,2013-10-05,5,,Mississippi,W,11,17,64.7,93,0,48,282,5.9,3,14,6,2,0,2
Ball State,2013-10-05,6,@,Virginia,W,23,41,56.1,346,2,40,160,4.0,4,9,2,0,0,0
Baylor,2013-10-05,4,,West Virginia,W,20,33,60.6,396,2,61,476,7.8,8,7,4,1,3,4
Boston College,2013-10-05,5,,Army,W,11,13,84.6,203,1,41,320,7.8,5,4,3,0,0,0
Bowling Green State,2013-10-05,6,,Massachusetts,W,13,22,59.1,216,3,43,232,5.4,1,4,0,0,0,0
Buffalo,2013-10-05,5,,Eastern Michigan,W,15,24,62.5,224,1,45,228,5.1,4,6,3,0,0,0
California,2013-10-05,5,,Washington State,L,35,63,55.6,521,2,28,64,2.3,0,6,1,3,2,5
Central Michigan,2013-10-05,6,@,Miami (OH),W,11,21,52.4,110,0,41,184,4.5,3,7,4,1,1,2
Cincinnati,2013-10-05,5,@,South Florida,L,24,36,66.7,240,3,33,110,3.3,0,5,2,2,2,4
Clemson,2013-10-05,5,@,Syracuse,W,24,33,72.7,468,5,44,156,3.5,2,13,4,0,2,2
Colorado,2013-10-05,5,,Oregon,L,12,34,35.3,280,1,36,94,2.6,0,5,1,0,2,2
East Carolina,2013-10-05,5,@,Middle Tennessee State,W,43,58,74.1,365,1,40,146,3.7,2,6,2,1,0,1
Eastern Michigan,2013-10-05,5,@,Buffalo,L,16,27,59.3,182,1,29,147,5.1,1,2,0,1,2,3
Florida,2013-10-05,5,,Arkansas,W,16,22,72.7,240,3,41,115,2.8,0,6,2,0,0,0
Florida Atlantic,2013-10-05,6,@,Alabama-Birmingham,W,23,36,63.9,299,2,46,280,6.1,3,7,1,0,0,0
Florida International,2013-10-05,5,@,Southern Mississippi,W,13,23,56.5,181,1,50,160,3.2,2,3,1,0,2,2
Florida State,2013-10-05,5,,Maryland,W,26,39,66.7,431,5,43,183,4.3,4,7,1,0,0,0
Fresno State,2013-10-05,6,@,Idaho,W,38,51,74.5,422,5,50,309,6.2,3,12,6,1,2,3
Georgia,2013-10-05,5,@,Tennessee,W,19,35,54.3,196,3,37,238,6.4,1,4,3,0,0,0
Georgia State,2013-10-05,5,@,Alabama,L,12,22,54.5,160,0,22,15,0.7,0,2,0,1,0,1
Georgia Tech,2013-10-05,5,@,Miami (FL),L,6,19,31.6,66,0,62,335,5.4,4,1,1,1,2,3
Hawaii,2013-10-05,5,,San Jose State,L,29,53,54.7,386,3,33,87,2.6,1,9,2,1,3,4
Idaho,2013-10-05,6,,Fresno State,L,17,40,42.5,177,2,43,96,2.2,0,3,0,1,4,5
Illinois,2013-10-05,5,@,Nebraska,L,16,31,51.6,177,0,48,195,4.1,2,9,0,1,1,2
Indiana,2013-10-05,5,,Penn State,W,24,39,61.5,336,2,41,150,3.7,3,6,1,0,1,1
Iowa,2013-10-05,6,,Michigan State,L,26,46,56.5,241,2,16,23,1.4,0,4,0,0,2,2
Kansas,2013-10-05,4,,Texas Tech,L,18,35,51.4,220,2,37,53,1.4,0,7,1,3,1,4
Kansas State,2013-10-05,5,@,Oklahoma State,L,18,28,64.3,192,2,38,144,3.8,1,2,1,2,3,5
Kent State,2013-10-05,6,,Northern Illinois,L,17,37,45.9,245,2,24,147,6.1,0,4,0,1,1,2
Kentucky,2013-10-05,5,@,South Carolina,L,17,24,70.8,178,2,36,123,3.4,2,3,3,0,0,0
Louisiana,2013-10-05,5,,Texas State,W,21,26,80.8,360,4,50,212,4.2,2,4,1,1,0,1
Louisiana Tech,2013-10-05,6,@,Texas-El Paso,W,10,20,50.0,110,0,50,353,7.1,5,5,2,2,0,2
Louisville,2013-10-05,5,@,Temple,W,25,36,69.4,348,2,34,177,5.2,1,11,4,0,0,0
LSU,2013-10-05,6,@,Mississippi State,W,25,29,86.2,340,2,39,223,5.7,6,5,3,0,1,1
Marshall,2013-10-05,5,,Texas-San Antonio,W,22,32,68.8,279,2,49,125,2.6,2,13,3,1,0,1
Maryland,2013-10-05,5,@,Florida State,L,15,32,46.9,201,0,25,33,1.3,0,4,1,1,0,1
Massachusetts,2013-10-05,5,@,Bowling Green State,L,11,25,44.0,96,1,32,184,5.8,0,6,3,0,1,1
Memphis,2013-10-05,4,,Central Florida,L,20,39,51.3,279,0,35,118,3.4,2,2,1,1,3,4
Miami (FL),2013-10-05,5,,Georgia Tech,W,17,22,77.3,324,3,31,227,7.3,2,7,2,2,2,4
Miami (OH),2013-10-05,5,,Central Michigan,L,14,29,48.3,171,1,36,123,3.4,0,4,3,1,0,1
Michigan,2013-10-05,5,,Minnesota,W,13,17,76.5,235,1,35,113,3.2,4,3,1,0,0,0
Michigan State,2013-10-05,5,@,Iowa,W,25,44,56.8,277,2,37,135,3.6,0,2,0,0,1,1
Middle Tennessee State,2013-10-05,6,,East Carolina,L,28,37,75.7,245,1,32,89,2.8,1,4,2,0,2,2
Minnesota,2013-10-05,6,@,Michigan,L,14,21,66.7,145,1,41,136,3.3,0,5,1,1,1,2
Mississippi State,2013-10-05,5,,Louisiana State,L,16,31,51.6,252,2,36,216,6.0,1,8,3,1,1,2
Missouri,2013-10-05,5,@,Vanderbilt,W,19,28,67.9,278,4,43,245,5.7,2,7,7,0,0,0
Navy,2013-10-05,4,,Air Force,W,6,10,60.0,54,0,51,273,5.4,4,3,0,0,0,0
Nebraska,2013-10-05,5,,Illinois,W,11,20,55.0,186,2,50,335,6.7,3,10,3,1,0,1
New Mexico,2013-10-05,5,,New Mexico State,W,3,8,37.5,67,1,56,541,9.7,7,7,3,0,0,0
New Mexico State,2013-10-05,6,@,New Mexico,L,20,34,58.8,269,0,40,182,4.6,2,3,0,1,2,3
North Carolina,2013-10-05,5,@,Virginia Tech,L,23,35,65.7,277,2,38,99,2.6,0,5,2,1,2,3
North Carolina State,2013-10-05,5,@,Wake Forest,L,27,43,62.8,257,1,32,115,3.6,0,7,1,0,2,2
North Texas,2013-10-05,5,@,Tulane,L,29,42,69.0,326,2,20,34,1.7,1,9,5,0,2,2
Northern Illinois,2013-10-05,5,@,Kent State,W,21,35,60.0,244,2,63,454,7.2,3,3,0,0,2,2
Northwestern,2013-10-05,5,,Ohio State,L,25,31,80.6,343,2,43,94,2.2,1,5,1,1,1,2
Notre Dame,2013-10-05,6,N,Arizona State,W,17,38,44.7,279,3,37,145,3.9,0,6,4,0,1,1
Ohio,2013-10-05,5,@,Akron,W,17,26,65.4,215,2,39,147,3.8,2,11,8,0,1,1
Ohio State,2013-10-05,6,@,Northwestern,W,15,26,57.7,203,0,48,248,5.2,3,7,5,2,1,3
Oklahoma,2013-10-05,5,,Texas Christian,W,20,31,64.5,152,0,38,203,5.3,2,7,4,1,0,1
Oklahoma State,2013-10-05,5,,Kansas State,W,24,40,60.0,245,1,25,85,3.4,2,5,2,1,0,1
Ole Miss,2013-10-05,5,@,Auburn,L,26,50,52.0,340,2,39,124,3.2,0,4,0,0,2,2
Oregon,2013-10-05,5,@,Colorado,W,19,34,55.9,406,5,62,349,5.6,3,4,2,1,2,3
Penn State,2013-10-05,5,@,Indiana,L,30,55,54.5,340,3,38,70,1.8,0,7,3,1,0,1
Rice,2013-10-05,5,@,Tulsa,W,13,22,59.1,177,2,48,167,3.5,2,3,0,1,1,2
Rutgers,2013-10-05,5,@,Southern Methodist,W,19,33,57.6,283,4,52,191,3.7,3,7,4,1,1,2
San Jose State,2013-10-05,5,@,Hawaii,W,16,35,45.7,318,3,55,216,3.9,1,5,2,0,2,2
SMU,2013-10-05,5,,Rutgers,L,45,71,63.4,484,5,28,74,2.6,2,8,3,1,0,1
South Alabama,2013-10-05,5,@,Troy,L,26,41,63.4,471,2,42,159,3.8,3,8,3,0,0,0
South Carolina,2013-10-05,5,,Kentucky,W,18,23,78.3,275,1,39,178,4.6,3,4,2,1,0,1
South Florida,2013-10-05,5,,Cincinnati,W,11,18,61.1,129,0,37,112,3.0,0,10,1,1,0,1
Southern Mississippi,2013-10-05,5,,Florida International,L,26,45,57.8,243,3,24,71,3.0,0,8,2,2,2,4
Stanford,2013-10-05,5,,Washington,W,12,20,60.0,100,1,41,179,4.4,2,10,5,0,1,1
Syracuse,2013-10-05,5,,Clemson,L,12,29,41.4,74,0,48,323,6.7,2,9,4,0,4,4
Temple,2013-10-05,5,,Louisville,L,13,26,50.0,207,1,28,48,1.7,0,6,2,1,1,2
Tennessee,2013-10-05,6,,Georgia,L,17,31,54.8,215,1,41,189,4.6,2,7,1,1,0,1
Texas Christian,2013-10-05,5,@,Oklahoma,L,16,26,61.5,166,0,27,44,1.6,2,7,3,0,0,0
Texas State,2013-10-05,5,@,Louisiana,L,11,16,68.8,76,0,31,120,3.9,1,2,1,2,0,2
Texas Tech,2013-10-05,5,@,Kansas,W,36,57,63.2,404,2,43,114,2.7,4,10,5,0,1,1
Toledo,2013-10-05,6,,Western Michigan,W,14,32,43.8,168,1,39,360,9.2,4,7,1,0,0,0
Troy,2013-10-05,6,,South Alabama,W,24,34,70.6,305,4,38,129,3.4,0,6,1,1,0,1
Tulane,2013-10-05,6,,North Texas,W,18,28,64.3,132,1,39,95,2.4,0,5,1,1,0,1
Tulsa,2013-10-05,5,,Rice,L,16,32,50.0,193,0,53,222,4.2,2,5,4,1,2,3
UAB,2013-10-05,5,,Florida Atlantic,L,18,33,54.5,256,2,25,51,2.0,0,5,1,0,0,0
UCF,2013-10-05,5,@,Memphis,W,17,36,47.2,160,0,30,110,3.7,2,9,5,0,0,0
UTEP,2013-10-05,5,,Louisiana Tech,L,18,33,54.5,237,3,45,203,4.5,1,6,3,0,1,1
UTSA,2013-10-05,6,@,Marshall,L,14,34,41.2,157,0,29,97,3.3,1,7,5,0,3,3
Vanderbilt,2013-10-05,6,,Missouri,L,29,41,70.7,338,2,38,130,3.4,2,10,2,0,1,1
Virginia,2013-10-05,5,,Ball State,L,22,42,52.4,223,0,41,236,5.8,3,10,1,3,1,4
Virginia Tech,2013-10-05,6,,North Carolina,W,19,28,67.9,293,3,34,48,1.4,1,6,2,0,0,0
Wake Forest,2013-10-05,6,,North Carolina State,W,24,39,61.5,268,3,32,114,3.6,1,7,4,0,1,1
Washington,2013-10-05,5,@,Stanford,L,33,48,68.8,350,2,40,139,3.5,2,3,2,0,1,1
Washington State,2013-10-05,6,@,California,W,41,67,61.2,521,3,21,49,2.3,2,7,2,0,1,1
West Virginia,2013-10-05,6,@,Baylor,L,17,41,41.5,276,3,34,118,3.5,1,4,1,0,1,1
Western Michigan,2013-10-05,6,@,Toledo,L,19,32,59.4,288,1,40,87,2.2,1,3,0,2,2,4
Air Force,2013-10-10,7,,San Diego State,L,6,12,50.0,150,1,49,169,3.4,1,3,2,1,0,1
Arizona,2013-10-10,5,@,Southern California,L,28,44,63.6,363,4,33,145,4.4,0,4,0,0,0,0
Louisville,2013-10-10,6,,Rutgers,W,21,31,67.7,310,2,36,151,4.2,1,12,8,2,1,3
Rutgers,2013-10-10,6,@,Louisville,L,20,37,54.1,228,1,27,12,0.4,0,5,3,0,4,4
San Diego State,2013-10-10,6,@,Air Force,W,15,26,57.7,249,3,46,214,4.7,1,8,2,1,1,2
USC,2013-10-10,6,,Arizona,W,15,30,50.0,297,2,45,249,5.5,3,5,2,0,0,0
Cincinnati,2013-10-11,6,,Temple,W,31,37,83.8,270,2,42,205,4.9,3,5,3,1,0,1
Temple,2013-10-11,6,@,Cincinnati,L,12,25,48.0,200,2,31,176,5.7,1,3,1,1,1,2
Akron,2013-10-12,7,@,Northern Illinois,L,24,56,42.9,262,1,36,110,3.1,2,4,0,0,1,1
Alabama,2013-10-12,6,@,Kentucky,W,22,36,61.1,369,1,44,299,6.8,5,5,4,2,0,2
Arizona State,2013-10-12,6,,Colorado,W,11,22,50.0,256,2,58,276,4.8,4,7,3,0,0,0
Arkansas,2013-10-12,7,,South Carolina,L,4,13,30.8,30,0,24,218,9.1,1,7,3,2,1,3
Arkansas State,2013-10-12,5,,Idaho,W,22,32,68.8,375,4,45,190,4.2,1,6,2,0,1,1
Army,2013-10-12,7,,Eastern Michigan,W,5,7,71.4,38,0,54,513,9.5,7,6,2,0,0,0
Auburn,2013-10-12,5,,Western Carolina,W,17,22,77.3,201,4,43,511,11.9,5,7,4,0,1,1
Ball State,2013-10-12,7,,Kent State,W,23,46,50.0,305,4,23,118,5.1,0,6,1,1,2,3
Baylor,2013-10-12,5,@,Kansas State,W,12,21,57.1,332,3,37,114,3.1,2,4,2,1,0,1
Boise State,2013-10-12,6,@,Utah State,W,30,45,66.7,335,2,40,112,2.8,2,8,3,0,3,3
Boston College,2013-10-12,6,@,Clemson,L,13,21,61.9,192,1,39,94,2.4,1,4,0,1,1,2
Bowling Green State,2013-10-12,7,@,Mississippi State,L,20,34,58.8,224,0,29,160,5.5,2,4,2,1,0,1
Brigham Young,2013-10-12,6,,Georgia Tech,W,19,27,70.4,244,1,42,189,4.5,3,8,3,0,0,0
Buffalo,2013-10-12,6,@,Western Michigan,W,12,23,52.2,132,3,56,290,5.2,1,6,5,0,0,0
California,2013-10-12,6,@,UCLA,L,26,43,60.5,215,0,37,105,2.8,1,7,2,1,1,2
Central Michigan,2013-10-12,6,@,Ohio,W,20,29,69.0,224,3,44,208,4.7,0,6,1,0,1,1
Clemson,2013-10-12,6,,Boston College,W,30,45,66.7,334,1,37,162,4.4,1,11,5,2,0,2
Colorado,2013-10-12,6,@,Arizona State,L,18,30,60.0,169,1,35,99,2.8,1,7,1,1,3,4
Colorado State,2013-10-12,6,,San Jose State,L,19,34,55.9,310,3,27,137,5.1,0,6,2,0,2,2
Connecticut,2013-10-12,5,,South Florida,L,15,43,34.9,149,0,37,207,5.6,1,5,2,1,0,1
Duke,2013-10-12,6,,Navy,W,32,39,82.1,301,3,37,134,3.6,2,3,2,0,0,0
East Carolina,2013-10-12,6,@,Tulane,L,41,55,74.5,480,1,35,63,1.8,2,6,1,1,1,2
Eastern Michigan,2013-10-12,6,@,Army,L,17,27,63.0,223,2,34,194,5.7,1,0,0,1,1,2
Florida,2013-10-12,6,@,Louisiana State,L,16,28,57.1,129,0,40,111,2.8,0,2,0,0,0,0
Florida Atlantic,2013-10-12,7,,Marshall,L,16,29,55.2,187,1,47,208,4.4,2,2,1,0,1,1
Florida International,2013-10-12,6,,Alabama-Birmingham,L,17,34,50.0,302,2,36,94,2.6,1,6,2,1,1,2
Georgia,2013-10-12,6,,Missouri,L,25,45,55.6,290,3,31,164,5.3,0,7,4,2,2,4
Georgia State,2013-10-12,6,,Troy,L,22,50,44.0,370,4,26,52,2.0,0,8,2,0,1,1
Georgia Tech,2013-10-12,6,@,Brigham Young,L,11,24,45.8,163,1,52,237,4.6,1,8,3,1,1,2
Hawaii,2013-10-12,6,@,Nevada-Las Vegas,L,24,48,50.0,325,4,26,129,5.0,1,12,3,1,0,1
Houston,2013-10-12,5,N,Memphis,W,14,32,43.8,209,1,29,38,1.3,2,7,2,1,0,1
Idaho,2013-10-12,6,@,Arkansas State,L,15,41,36.6,212,1,38,174,4.6,2,5,2,0,1,1
Indiana,2013-10-12,6,@,Michigan State,L,25,47,53.2,259,2,27,92,3.4,2,3,1,0,1,1
Iowa State,2013-10-12,5,@,Texas Tech,L,15,39,38.5,168,1,39,143,3.7,3,3,2,0,0,0
Kansas,2013-10-12,5,@,Texas Christian,L,13,26,50.0,152,1,34,46,1.4,0,8,3,1,1,2
Kansas State,2013-10-12,6,,Baylor,L,10,22,45.5,118,0,58,327,5.6,3,5,2,0,1,1
Kent State,2013-10-12,7,@,Ball State,L,20,30,66.7,184,2,46,223,4.8,1,0,0,1,1,2
Kentucky,2013-10-12,6,,Alabama,L,7,18,38.9,76,1,34,94,2.8,0,1,0,0,0,0
Louisiana-Monroe,2013-10-12,7,@,Texas State,W,16,32,50.0,112,0,31,80,2.6,1,6,0,0,2,2
LSU,2013-10-12,7,,Florida,W,9,17,52.9,152,0,39,175,4.5,2,8,4,1,0,1
Marshall,2013-10-12,6,@,Florida Atlantic,W,18,35,51.4,216,1,34,139,4.1,1,2,1,0,1,1
Maryland,2013-10-12,6,,Virginia,W,18,34,52.9,332,1,30,136,4.5,2,8,0,3,0,3
Massachusetts,2013-10-12,6,,Miami (OH),W,19,36,52.8,249,2,44,127,2.9,0,2,1,0,2,2
Memphis,2013-10-12,5,N,Houston,L,21,41,51.2,222,0,40,127,3.2,0,6,1,4,0,4
Miami (OH),2013-10-12,6,@,Massachusetts,L,15,35,42.9,173,1,30,117,3.9,0,11,1,0,3,3
Michigan,2013-10-12,6,@,Penn State,L,15,29,51.7,240,3,54,149,2.8,0,7,4,1,2,3
Michigan State,2013-10-12,6,,Indiana,W,22,31,71.0,235,2,47,238,5.1,4,6,2,1,1,2
Middle Tennessee State,2013-10-12,7,@,North Texas,L,14,30,46.7,66,0,27,139,5.1,1,12,2,2,1,3
Mississippi State,2013-10-12,6,,Bowling Green State,W,19,25,76.0,177,0,41,245,6.0,3,6,1,0,1,1
Missouri,2013-10-12,6,@,Georgia,W,22,31,71.0,233,2,37,142,3.8,3,4,2,0,0,0
Navy,2013-10-12,5,@,Duke,L,6,14,42.9,89,0,50,230,4.6,1,3,2,2,1,3
Nebraska,2013-10-12,6,@,Purdue,W,16,31,51.6,184,1,56,251,4.5,5,5,5,0,3,3
New Mexico,2013-10-12,6,@,Wyoming,L,12,24,50.0,179,2,50,257,5.1,2,4,1,2,1,3
North Carolina State,2013-10-12,6,,Syracuse,L,24,50,48.0,226,1,45,129,2.9,0,4,1,0,1,1
North Texas,2013-10-12,6,,Middle Tennessee State,W,13,19,68.4,113,0,61,303,5.0,3,2,1,1,2,3
Northern Illinois,2013-10-12,6,,Akron,W,16,35,45.7,220,1,39,179,4.6,2,6,2,0,0,0
Northwestern,2013-10-12,6,@,Wisconsin,L,17,39,43.6,197,0,25,44,1.8,0,7,3,0,1,1
Ohio,2013-10-12,5,,Central Michigan,L,25,36,69.4,332,2,34,107,3.1,1,9,4,2,2,4
Oklahoma,2013-10-12,6,N,Texas,L,12,26,46.2,133,0,33,130,3.9,1,5,0,0,2,2
Ole Miss,2013-10-12,6,,Texas A&M,L,25,40,62.5,329,5,33,133,4.0,0,7,1,0,1,1
Oregon,2013-10-12,6,@,Washington,W,24,31,77.4,366,3,50,265,5.3,3,7,4,0,0,0
Oregon State,2013-10-12,6,@,Washington State,W,35,53,66.0,496,4,28,102,3.6,3,2,1,0,2,2
Penn State,2013-10-12,6,,Michigan,W,23,45,51.1,305,3,44,85,1.9,2,11,3,2,2,4
Pitt,2013-10-12,5,@,Virginia Tech,L,13,29,44.8,187,0,26,23,0.9,1,6,3,0,0,0
Purdue,2013-10-12,6,,Nebraska,L,14,36,38.9,184,1,25,32,1.3,0,4,1,1,1,2
Rice,2013-10-12,6,@,Texas-San Antonio,W,9,22,40.9,183,1,41,157,3.8,2,8,1,0,0,0
San Jose State,2013-10-12,6,@,Colorado State,W,28,35,80.0,431,3,45,177,3.9,1,5,1,1,1,2
South Carolina,2013-10-12,6,@,Arkansas,W,24,35,68.6,260,4,54,277,5.1,3,2,0,1,0,1
South Florida,2013-10-12,6,@,Connecticut,W,8,28,28.6,106,0,34,122,3.6,0,9,3,0,1,1
Stanford,2013-10-12,6,@,Utah,L,15,27,55.6,246,1,29,143,4.9,1,7,1,2,0,2
Syracuse,2013-10-12,6,@,North Carolina State,W,10,21,47.6,74,0,40,362,9.1,3,13,5,0,2,2
Texas,2013-10-12,6,N,Oklahoma,W,13,22,59.1,190,2,60,255,4.3,0,7,4,1,1,2
Texas A&M,2013-10-12,6,@,Mississippi,W,31,39,79.5,346,0,45,241,5.4,5,4,1,1,1,2
Texas Christian,2013-10-12,6,,Kansas,W,14,22,63.6,173,1,41,207,5.0,2,8,4,3,2,5
Texas State,2013-10-12,6,,Louisiana-Monroe,L,12,34,35.3,148,0,38,210,5.5,1,4,1,0,2,2
Texas Tech,2013-10-12,6,,Iowa State,W,35,56,62.5,415,3,45,251,5.6,3,7,2,2,1,3
Troy,2013-10-12,7,@,Georgia State,W,25,43,58.1,385,3,59,249,4.2,2,6,4,1,2,3
Tulane,2013-10-12,7,,East Carolina,W,24,40,60.0,225,2,28,85,3.0,0,15,6,0,1,1
Tulsa,2013-10-12,6,@,Texas-El Paso,W,14,17,82.4,226,2,46,204,4.4,2,5,2,1,0,1
UAB,2013-10-12,6,@,Florida International,W,19,30,63.3,188,1,41,217,5.3,2,8,3,0,0,0
UCLA,2013-10-12,5,,California,W,31,41,75.6,410,3,34,78,2.3,1,9,3,0,0,0
