School,Date,G,Loc,Opponent,WL,Total TD,Points For,Points Difference,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp
North Carolina State,2010-09-16,3,,Cincinnati,W,4,30,11,19,31,61.3,310,3,31,75,2.4,0,1,0,1
California,2010-09-17,3,@,Nevada,L,4,31,-21,10,15,66.7,181,2,49,316,6.4,4,1,0,1
Kansas,2010-09-17,3,@,Southern Mississippi,L,2,16,-15,20,26,76.9,156,1,35,202,5.8,2,0,1,1
Nevada,2010-09-17,3,,California,W,7,52,21,23,37,62.2,277,1,30,225,7.5,3,0,3,3
Southern Mississippi,2010-09-17,3,,Kansas,W,4,31,15,16,26,61.5,138,1,44,136,3.1,1,0,0,0
Air Force,2010-09-18,3,@,Oklahoma,L,3,24,-3,26,42,61.9,254,1,34,113,3.3,2,0,0,0
Akron,2010-09-18,3,@,Kentucky,L,1,10,-37,22,30,73.3,254,2,38,290,7.6,4,0,0,0
Alabama,2010-09-18,3,@,Duke,W,8,62,49,19,42,45.2,156,1,36,146,4.1,0,0,1,1
Arizona,2010-09-18,3,,Iowa,W,4,34,7,18,33,54.5,278,3,26,29,1.1,0,0,1,1
Arizona State,2010-09-18,3,@,Wisconsin,L,2,19,-1,19,25,76.0,246,1,42,194,4.6,1,0,0,0
Arkansas,2010-09-18,3,@,Georgia,W,4,31,7,15,27,55.6,253,1,41,139,3.4,2,0,1,1
Arkansas State,2010-09-18,3,,Louisiana-Monroe,W,4,34,14,19,32,59.4,267,2,30,124,4.1,1,0,2,2
Army,2010-09-18,3,,North Texas,W,3,24,24,14,29,48.3,106,0,29,95,3.3,0,1,1,2
Auburn,2010-09-18,3,,Clemson,W,3,27,3,20,34,58.8,220,2,47,187,4.0,1,0,0,0
Ball State,2010-09-18,3,@,Purdue,L,2,13,-11,15,26,57.7,200,3,46,203,4.4,0,0,1,1
Baylor,2010-09-18,3,@,Texas Christian,L,1,10,-35,21,23,91.3,267,2,48,291,6.1,4,0,0,0
Boise State,2010-09-18,2,@,Wyoming,W,6,51,45,12,21,57.1,156,1,28,-21,-0.8,0,1,2,3
Bowling Green State,2010-09-18,3,,Marshall,W,6,44,16,20,47,42.6,191,1,26,185,7.1,3,1,4,5
Brigham Young,2010-09-18,3,@,Florida State,L,1,10,-24,14,21,66.7,149,1,44,278,6.3,3,1,0,1
Buffalo,2010-09-18,3,,Central Florida,L,1,10,-14,15,27,55.6,130,0,41,158,3.9,2,0,0,0
Central Michigan,2010-09-18,3,@,Eastern Michigan,W,7,52,38,25,44,56.8,282,1,32,76,2.4,1,2,0,2
Clemson,2010-09-18,3,@,Auburn,L,3,24,-3,7,14,50.0,203,2,47,221,4.7,1,0,2,2
Colorado,2010-09-18,3,,Hawaii,W,4,31,18,27,42,64.3,330,1,13,7,0.5,0,1,1,2
Colorado State,2010-09-18,3,@,Miami (OH),L,1,10,-21,18,22,81.8,231,3,39,68,1.7,0,0,0,0
Connecticut,2010-09-18,3,@,Temple,L,1,16,-14,12,22,54.5,162,1,36,194,5.4,2,1,0,1
Duke,2010-09-18,3,,Alabama,L,1,13,-49,17,26,65.4,311,3,35,315,9.0,4,1,1,2
East Carolina,2010-09-18,3,@,Virginia Tech,L,3,27,-22,8,16,50.0,199,2,41,249,6.1,4,1,0,1
Eastern Michigan,2010-09-18,3,,Central Michigan,L,2,14,-38,15,23,65.2,254,2,46,269,5.8,4,1,0,1
Florida,2010-09-18,3,@,Tennessee,W,4,31,14,19,31,61.3,259,2,23,29,1.3,0,1,2,3
Florida International,2010-09-18,2,@,Texas A&M,L,2,20,-7,11,31,35.5,194,1,45,206,4.6,2,1,4,5
Florida State,2010-09-18,3,,Brigham Young,W,4,34,24,16,35,45.7,115,1,35,76,2.2,0,1,1,2
Fresno State,2010-09-18,2,@,Utah State,W,5,41,17,11,23,47.8,106,1,45,205,4.6,2,0,0,0
Georgia,2010-09-18,3,,Arkansas,L,3,24,-7,21,33,63.6,380,3,23,53,2.3,1,0,0,0
Georgia Tech,2010-09-18,3,@,North Carolina,W,3,30,6,18,25,72.0,209,1,32,143,4.5,2,2,0,2
Hawaii,2010-09-18,3,@,Colorado,L,1,13,-18,19,26,73.1,200,2,52,252,4.8,2,2,0,2
Houston,2010-09-18,3,@,UCLA,L,1,13,-18,9,17,52.9,99,0,51,266,5.2,4,2,1,3
Idaho,2010-09-18,3,,Nevada-Las Vegas,W,3,30,23,7,15,46.7,128,1,36,59,1.6,0,1,1,2
Illinois,2010-09-18,3,,Northern Illinois,W,3,28,6,20,26,76.9,227,1,33,163,4.9,2,1,0,1
Indiana,2010-09-18,2,@,Western Kentucky,W,5,38,17,13,20,65.0,144,1,31,144,4.6,2,1,0,1
Iowa,2010-09-18,3,@,Arizona,L,4,27,-7,28,39,71.8,303,2,30,63,2.1,0,2,1,3
Iowa State,2010-09-18,3,@,Kansas State,L,2,20,-7,6,12,50.0,104,0,50,262,5.2,3,0,1,1
Kansas State,2010-09-18,3,,Iowa State,W,3,27,7,15,28,53.6,122,1,40,171,4.3,0,1,0,1
Kent State,2010-09-18,3,@,Penn State,L,0,0,-24,18,30,60.0,220,1,40,162,4.1,2,1,2,3
Kentucky,2010-09-18,3,,Akron,W,6,47,37,6,24,25.0,105,1,37,67,1.8,0,0,0,0
Louisiana Tech,2010-09-18,3,,Navy,L,2,23,-14,8,14,57.1,219,1,61,297,4.9,4,0,1,1
Louisiana-Monroe,2010-09-18,2,@,Arkansas State,L,3,20,-14,21,33,63.6,240,1,48,234,4.9,3,1,0,1
Louisville,2010-09-18,3,@,Oregon State,L,4,28,-7,15,27,55.6,142,2,34,177,5.2,3,0,0,0
LSU,2010-09-18,3,,Mississippi State,W,2,29,22,10,18,55.6,116,0,44,152,3.5,1,0,5,5
Marshall,2010-09-18,3,@,Bowling Green State,L,4,28,-16,24,33,72.7,292,2,44,101,2.3,2,1,1,2
Maryland,2010-09-18,3,@,West Virginia,L,2,17,-14,19,30,63.3,268,4,55,201,3.7,0,2,1,3
Memphis,2010-09-18,3,,Middle Tennessee State,W,3,24,7,22,39,56.4,248,1,34,67,2.0,1,1,3,4
Miami (OH),2010-09-18,3,,Colorado State,W,4,31,21,26,40,65.0,305,1,21,1,0.0,0,2,2,4
Michigan,2010-09-18,3,,Massachusetts,W,6,42,5,22,29,75.9,222,2,49,217,4.4,3,1,1,2
Michigan State,2010-09-18,3,,Notre Dame,W,5,34,3,32,55,58.2,369,4,26,92,3.5,0,2,1,3
Middle Tennessee State,2010-09-18,3,@,Memphis,L,2,17,-7,15,28,53.6,129,1,44,158,3.6,2,0,0,0
Minnesota,2010-09-18,3,,Southern California,L,3,21,-11,17,26,65.4,192,2,38,216,5.7,2,1,2,3
Mississippi State,2010-09-18,3,@,Louisiana State,L,1,7,-22,10,16,62.5,97,0,39,167,4.3,2,1,0,1
Missouri,2010-09-18,3,,San Diego State,W,3,27,3,20,44,45.5,190,0,33,250,7.6,3,0,1,1
Navy,2010-09-18,3,@,Louisiana Tech,W,5,37,14,31,43,72.1,251,1,32,154,4.8,1,1,2,3
Nebraska,2010-09-18,3,@,Washington,W,8,56,35,4,20,20.0,71,1,39,175,4.5,2,0,2,2
New Mexico,2010-09-18,3,,Utah,L,2,14,-42,20,23,87.0,248,3,35,180,5.1,3,3,0,3
New Mexico State,2010-09-18,2,@,Texas-El Paso,L,1,10,-32,19,32,59.4,246,5,35,249,7.1,1,0,0,0
North Carolina,2010-09-18,2,,Georgia Tech,L,3,24,-6,3,4,75.0,76,1,63,372,5.9,2,1,0,1
North Texas,2010-09-18,3,@,Army,L,0,0,-24,5,10,50.0,45,0,57,292,5.1,3,0,0,0
Northern Illinois,2010-09-18,3,@,Illinois,L,3,22,-6,8,16,50.0,70,0,49,319,6.5,3,0,0,0
Northwestern,2010-09-18,3,@,Rice,W,3,30,17,30,52,57.7,291,0,23,86,3.7,1,2,2,4
Notre Dame,2010-09-18,3,@,Michigan State,L,4,31,-3,24,34,70.6,274,3,43,203,4.7,2,0,1,1
Ohio,2010-09-18,3,@,Ohio State,L,1,7,-36,26,36,72.2,281,2,41,158,3.9,3,0,2,2
Ohio State,2010-09-18,3,,Ohio,W,5,43,36,9,17,52.9,82,1,31,80,2.6,0,3,2,5
Oklahoma,2010-09-18,3,,Air Force,W,3,27,3,8,14,57.1,107,0,63,351,5.6,3,1,0,1
Oklahoma State,2010-09-18,3,,Tulsa,W,8,65,37,23,35,65.7,229,1,44,199,4.5,2,0,3,3
Ole Miss,2010-09-18,3,,Vanderbilt,L,2,14,-14,9,19,47.4,73,0,41,227,5.5,3,0,0,0
Oregon,2010-09-18,3,,Portland State,W,9,69,69,12,32,37.5,66,0,36,74,2.1,0,3,2,5
Oregon State,2010-09-18,2,,Louisville,W,5,35,7,22,38,57.9,288,1,39,165,4.2,3,1,1,2
Penn State,2010-09-18,3,,Kent State,W,3,24,24,20,36,55.6,170,0,25,58,2.3,0,0,2,2
Purdue,2010-09-18,3,,Ball State,W,3,24,11,13,23,56.5,106,1,37,150,4.1,1,0,2,2
Rice,2010-09-18,3,,Northwestern,L,1,13,-17,24,33,72.7,307,1,45,144,3.2,1,1,0,1
San Diego State,2010-09-18,3,@,Missouri,L,3,24,-3,28,51,54.9,351,1,27,89,3.3,2,1,2,3
San Jose State,2010-09-18,3,,Southern Utah,W,2,16,5,25,48,52.1,255,0,29,79,2.7,0,0,1,1
SMU,2010-09-18,3,,Washington State,W,5,35,14,18,33,54.5,284,2,28,66,2.4,0,0,0,0
South Carolina,2010-09-18,3,,Furman,W,5,38,19,19,32,59.4,274,1,27,51,1.9,0,0,2,2
Stanford,2010-09-18,3,,Wake Forest,W,10,68,44,8,20,40.0,76,0,53,207,3.9,3,1,1,2
Syracuse,2010-09-18,3,,Maine,W,5,38,24,21,29,72.4,129,1,32,66,2.1,1,2,0,2
Temple,2010-09-18,3,,Connecticut,W,4,30,14,16,33,48.5,150,0,42,240,5.7,1,1,0,1
Tennessee,2010-09-18,3,,Florida,L,2,17,-14,14,23,60.9,167,1,49,150,3.1,3,2,0,2
Texas,2010-09-18,3,@,Texas Tech,W,3,24,10,21,36,58.3,158,1,18,-14,-0.8,0,1,2,3
Texas A&M,2010-09-18,3,,Florida International,W,3,27,7,14,33,42.4,117,0,39,115,2.9,1,0,1,1
Texas Christian,2010-09-18,3,,Baylor,W,6,45,35,16,30,53.3,164,1,26,99,3.8,0,0,0,0
Texas Tech,2010-09-18,3,,Texas,L,2,14,-10,21,36,58.3,227,2,43,93,2.2,1,1,3,4
Toledo,2010-09-18,3,@,Western Michigan,W,5,37,13,43,64,67.2,403,1,26,13,0.5,2,2,4,6
Troy,2010-09-18,3,@,Alabama-Birmingham,L,4,33,-1,25,45,55.6,376,3,30,159,5.3,2,2,2,4
Tulsa,2010-09-18,3,@,Oklahoma State,L,4,28,-37,31,43,72.1,574,8,34,148,4.4,0,0,1,1
UAB,2010-09-18,3,,Troy,W,5,34,1,28,46,60.9,416,2,34,150,4.4,2,2,0,2
UCF,2010-09-18,3,@,Buffalo,W,3,24,14,15,32,46.9,190,1,49,136,2.8,0,0,2,2
UCLA,2010-09-18,3,,Houston,W,4,31,18,23,38,60.5,252,1,30,108,3.6,0,1,2,3
UNLV,2010-09-18,3,@,Idaho,L,1,7,-23,15,27,55.6,210,1,39,122,3.1,2,0,1,1
USC,2010-09-18,3,@,Minnesota,W,5,32,11,15,29,51.7,224,2,37,83,2.2,1,1,2,3
Utah,2010-09-18,3,@,New Mexico,W,8,56,42,18,35,51.4,161,1,37,69,1.9,0,0,1,1
Utah State,2010-09-18,3,,Fresno State,L,3,24,-17,15,23,65.2,149,1,44,230,5.2,4,1,1,2
UTEP,2010-09-18,3,,New Mexico State,W,6,42,32,21,40,52.5,200,0,24,96,4.0,1,0,1,1
Vanderbilt,2010-09-18,3,@,Mississippi,W,4,28,14,19,35,54.3,190,0,44,195,4.4,2,1,2,3
Virginia Tech,2010-09-18,3,,East Carolina,W,7,49,22,30,44,68.2,251,1,30,110,3.7,2,0,2,2
Wake Forest,2010-09-18,3,@,Stanford,L,3,24,-44,20,28,71.4,232,4,38,303,8.0,6,0,0,0
Washington,2010-09-18,3,,Nebraska,L,3,21,-35,7,11,63.6,150,1,54,383,7.1,6,1,0,1
Washington State,2010-09-18,3,@,Southern Methodist,L,3,21,-14,19,34,55.9,280,4,28,140,5.0,1,1,0,1
West Virginia,2010-09-18,3,,Maryland,W,4,31,14,13,24,54.2,227,2,27,-10,-0.4,0,1,0,1
Western Kentucky,2010-09-18,3,,Indiana,L,3,21,-17,32,42,76.2,366,3,31,100,3.2,2,1,0,1
Western Michigan,2010-09-18,3,,Toledo,L,3,24,-13,11,19,57.9,173,2,40,95,2.4,1,0,2,2
Wisconsin,2010-09-18,3,,Arizona State,W,2,20,1,21,33,63.6,211,0,28,169,6.0,1,0,0,0
Wyoming,2010-09-18,3,,Boise State,L,1,6,-45,21,31,67.7,373,2,55,275,5.0,3,1,1,2
Miami (FL),2010-09-23,3,@,Pittsburgh,W,4,31,28,13,24,54.2,104,0,36,128,3.6,0,1,2,3
Pitt,2010-09-23,3,,Miami (FL),L,0,3,-28,21,32,65.6,248,2,35,100,2.9,2,0,2,2
SMU,2010-09-24,4,,Texas Christian,L,3,24,-17,15,27,55.6,185,1,46,190,4.1,4,0,2,2
Texas Christian,2010-09-24,4,@,Southern Methodist,W,6,41,17,14,35,40.0,169,2,29,192,6.6,1,0,1,1
Air Force,2010-09-25,4,@,Wyoming,W,3,20,6,6,11,54.5,66,0,34,174,5.1,2,1,1,2
Akron,2010-09-25,4,@,Indiana,L,2,20,-15,23,33,69.7,342,4,29,84,2.9,1,0,0,0
Alabama,2010-09-25,4,@,Arkansas,W,3,24,4,25,38,65.8,357,1,20,64,3.2,1,0,3,3
Arizona,2010-09-25,4,,California,W,1,10,1,13,27,48.1,116,0,36,146,4.1,0,0,1,1
Arizona State,2010-09-25,4,,Oregon,L,4,31,-11,19,33,57.6,260,2,36,125,3.5,2,1,1,2
Arkansas,2010-09-25,4,,Alabama,L,2,20,-4,18,26,69.2,194,1,40,227,5.7,2,0,2,2
Arkansas State,2010-09-25,4,@,Troy,L,4,28,-7,19,39,48.7,319,3,41,186,4.5,1,1,1,2
Army,2010-09-25,4,@,Duke,W,5,35,14,17,30,56.7,261,2,24,111,4.6,1,2,3,5
Auburn,2010-09-25,4,,South Carolina,W,5,35,8,19,29,65.5,305,3,28,79,2.8,1,2,2,4
Ball State,2010-09-25,4,@,Iowa,L,0,0,-45,21,29,72.4,306,4,44,256,5.8,2,1,0,1
Baylor,2010-09-25,4,@,Rice,W,3,30,17,27,38,71.1,204,0,32,92,2.9,1,0,2,2
Boise State,2010-09-25,3,,Oregon State,W,4,37,13,12,26,46.2,159,1,33,78,2.4,1,0,0,0
Boston College,2010-09-25,3,,Virginia Tech,L,0,0,-19,16,21,76.2,237,0,40,106,2.7,1,0,1,1
Bowling Green State,2010-09-25,4,@,Michigan,L,3,21,-44,23,26,88.5,255,2,56,466,8.3,7,2,0,2
Brigham Young,2010-09-25,4,,Nevada,L,1,13,-14,16,26,61.5,196,1,53,239,4.5,2,1,1,2
Buffalo,2010-09-25,4,@,Connecticut,L,3,21,-24,14,25,56.0,233,2,35,166,4.7,2,2,1,3
California,2010-09-25,4,@,Arizona,L,0,9,-1,25,39,64.1,212,1,26,99,3.8,0,1,1,2
Central Michigan,2010-09-25,4,@,Northwestern,L,4,25,-5,23,30,76.7,280,2,47,149,3.2,2,1,1,2
Cincinnati,2010-09-25,4,,Oklahoma,L,3,29,-2,36,51,70.6,370,2,43,82,1.9,2,0,1,1
Colorado State,2010-09-25,4,,Idaho,W,4,36,2,25,30,83.3,347,3,33,112,3.4,1,1,0,1
Connecticut,2010-09-25,4,,Buffalo,W,6,45,24,18,46,39.1,227,3,44,141,3.2,0,0,4,4
Duke,2010-09-25,4,,Army,L,3,21,-14,4,6,66.7,85,2,66,248,3.8,3,0,0,0
Eastern Michigan,2010-09-25,4,@,Ohio State,L,3,20,-53,26,33,78.8,303,6,41,342,8.3,4,1,0,1
Florida,2010-09-25,4,,Kentucky,W,7,48,34,22,41,53.7,253,2,28,99,3.5,0,0,2,2
Florida Atlantic,2010-09-25,3,,North Texas,L,2,17,-4,10,15,66.7,146,2,54,257,4.8,1,1,1,2
Florida International,2010-09-25,3,@,Maryland,L,4,28,-14,18,27,66.7,250,2,28,169,6.0,3,0,0,0
Florida State,2010-09-25,4,,Wake Forest,W,4,31,31,11,17,64.7,82,0,43,103,2.4,0,1,1,2
Fresno State,2010-09-25,3,@,Mississippi,L,5,38,-17,8,12,66.7,153,2,47,425,9.0,4,1,1,2
Georgia,2010-09-25,4,@,Mississippi State,L,1,12,-12,9,15,60.0,148,2,43,166,3.9,1,0,1,1
Georgia Tech,2010-09-25,4,,North Carolina State,L,4,28,-17,28,41,68.3,368,3,40,159,4.0,2,1,1,2
Hawaii,2010-09-25,4,,Charleston Southern,W,9,66,59,19,36,52.8,175,1,41,52,1.3,0,2,2,4
Houston,2010-09-25,4,,Tulane,W,6,42,19,18,36,50.0,226,2,32,105,3.3,1,0,3,3
Idaho,2010-09-25,4,@,Colorado State,L,4,34,-2,29,36,80.6,386,3,32,108,3.4,1,0,1,1
Indiana,2010-09-25,3,,Akron,W,5,35,15,15,27,55.6,175,2,30,160,5.3,0,0,0,0
Iowa,2010-09-25,4,,Ball State,W,6,45,45,8,19,42.1,56,0,31,56,1.8,0,1,1,2
Iowa State,2010-09-25,4,,Northern Iowa,W,3,27,27,12,23,52.2,174,0,43,146,3.4,0,2,3,5
Kansas,2010-09-25,4,,New Mexico State,W,6,42,26,12,20,60.0,147,1,35,128,3.7,1,0,0,0
Kansas State,2010-09-25,4,,Central Florida,W,2,17,4,8,18,44.4,92,0,51,252,4.9,1,0,2,2
Kentucky,2010-09-25,4,@,Florida,L,2,14,-34,25,36,69.4,290,1,33,176,5.3,5,0,1,1
Louisiana,2010-09-25,3,,Middle Tennessee State,L,2,14,-20,21,36,58.3,207,1,34,217,6.4,3,0,1,1
Louisiana Tech,2010-09-25,4,,Southern Mississippi,L,1,12,-1,22,38,57.9,233,1,54,192,3.6,0,1,1,2
Louisiana-Monroe,2010-09-25,3,,Southeastern Louisiana,W,3,21,1,20,41,48.8,212,2,24,54,2.3,1,0,1,1
LSU,2010-09-25,4,,West Virginia,W,2,20,6,14,29,48.3,119,2,27,58,2.1,0,1,1,2
Marshall,2010-09-25,4,,Ohio,W,3,24,1,12,22,54.5,201,2,35,130,3.7,1,0,1,1
Maryland,2010-09-25,4,,Florida International,W,6,42,14,35,58,60.3,355,2,40,117,2.9,2,0,2,2
Memphis,2010-09-25,4,@,Texas-El Paso,L,1,13,-3,16,33,48.5,171,0,30,117,3.9,1,0,1,1
Miami (OH),2010-09-25,4,@,Missouri,L,1,13,-38,17,23,73.9,233,1,38,236,6.2,5,0,1,1
Michigan,2010-09-25,4,,Bowling Green State,W,9,65,44,19,31,61.3,251,1,27,32,1.2,2,0,2,2
Michigan State,2010-09-25,4,,Northern Colorado,W,6,45,38,9,28,32.1,147,1,33,119,3.6,0,0,4,4
Middle Tennessee State,2010-09-25,4,@,Louisiana,W,4,34,20,19,37,51.4,214,1,47,126,2.7,1,2,0,2
Minnesota,2010-09-25,4,,Northern Illinois,L,2,23,-11,11,17,64.7,81,2,28,297,10.6,2,1,0,1
Mississippi State,2010-09-25,4,,Georgia,W,3,24,12,18,31,58.1,274,1,34,113,3.3,0,2,0,2
Missouri,2010-09-25,4,,Miami (OH),W,7,51,38,25,34,73.5,246,1,34,70,2.1,0,2,1,3
Nebraska,2010-09-25,4,,South Dakota State,W,2,17,14,12,28,42.9,95,0,37,141,3.8,0,0,2,2
Nevada,2010-09-25,4,@,Brigham Young,W,3,27,14,24,45,53.3,229,0,25,91,3.6,1,0,0,0
New Mexico,2010-09-25,4,@,Nevada-Las Vegas,L,1,10,-35,17,25,68.0,230,3,39,185,4.7,2,0,0,0
New Mexico State,2010-09-25,3,@,Kansas,L,2,16,-26,18,29,62.1,264,1,44,237,5.4,4,0,0,0
North Carolina,2010-09-25,3,@,Rutgers,W,2,17,4,17,32,53.1,157,0,37,87,2.4,1,0,2,2
North Carolina State,2010-09-25,4,@,Georgia Tech,W,6,45,17,5,18,27.8,116,1,48,247,5.1,2,2,0,2
North Texas,2010-09-25,4,@,Florida Atlantic,W,3,21,4,20,31,64.5,273,1,24,84,3.5,1,1,1,2
Northern Illinois,2010-09-25,4,@,Minnesota,W,4,34,11,31,46,67.4,373,2,32,97,3.0,0,0,1,1
Northwestern,2010-09-25,4,,Central Michigan,W,4,30,5,29,43,67.4,347,2,23,76,3.3,2,1,2,3
Notre Dame,2010-09-25,4,,Stanford,L,1,14,-23,19,32,59.4,238,1,44,166,3.8,1,1,2,3
Ohio,2010-09-25,4,@,Marshall,L,3,23,-1,21,30,70.0,295,3,35,96,2.7,0,0,0,0
Ohio State,2010-09-25,4,,Eastern Michigan,W,10,73,53,14,28,50.0,208,2,29,40,1.4,1,1,0,1
Oklahoma,2010-09-25,4,@,Cincinnati,W,4,31,2,23,38,60.5,305,3,32,156,4.9,0,3,1,4
Ole Miss,2010-09-25,4,,Fresno State,W,7,55,17,32,43,74.4,390,4,33,30,0.9,1,1,0,1
Oregon,2010-09-25,4,@,Arizona State,W,6,42,11,30,53,56.6,387,3,46,210,4.6,1,3,4,7
Oregon State,2010-09-25,3,@,Boise State,L,3,24,-13,20,28,71.4,294,4,36,175,4.9,0,1,0,1
Penn State,2010-09-25,4,,Temple,W,1,22,9,8,19,42.1,46,0,32,156,4.9,2,1,3,4
Purdue,2010-09-25,4,,Toledo,L,2,20,-11,24,31,77.4,209,2,38,169,4.4,2,2,0,2
Rice,2010-09-25,4,,Baylor,L,1,13,-17,20,28,71.4,268,3,37,188,5.1,0,1,1,2
Rutgers,2010-09-25,3,,North Carolina,L,1,13,-4,22,30,73.3,204,1,30,91,3.0,1,2,1,3
San Diego State,2010-09-25,4,,Utah State,W,5,41,34,14,31,45.2,130,0,40,115,2.9,1,0,1,1
San Jose State,2010-09-25,4,@,Utah,L,0,3,-53,18,24,75.0,155,2,40,272,6.8,5,0,0,0
South Carolina,2010-09-25,4,@,Auburn,L,4,27,-8,16,21,76.2,158,2,57,334,5.9,3,2,0,2
South Florida,2010-09-25,3,,Western Kentucky,W,3,24,12,20,38,52.6,226,2,31,88,2.8,0,0,1,1
Southern Mississippi,2010-09-25,4,@,Louisiana Tech,W,1,13,1,22,39,56.4,262,1,25,47,1.9,0,1,3,4
Stanford,2010-09-25,4,@,Notre Dame,W,3,37,23,26,45,57.8,307,1,23,44,1.9,0,1,1,2
Syracuse,2010-09-25,4,,Colgate,W,6,42,35,20,31,64.5,146,0,52,230,4.4,1,0,2,2
Temple,2010-09-25,4,@,Penn State,L,2,13,-9,18,28,64.3,223,0,46,216,4.7,1,1,0,1
Tennessee,2010-09-25,4,,Alabama-Birmingham,W,4,32,3,33,60,55.0,429,2,32,115,3.6,1,0,1,1
Texas,2010-09-25,4,,UCLA,L,1,12,-22,5,9,55.6,27,1,56,264,4.7,3,2,0,2
Toledo,2010-09-25,4,@,Purdue,W,4,31,11,18,34,52.9,150,1,43,220,5.1,1,2,1,3
Troy,2010-09-25,4,,Arkansas State,W,4,35,7,16,33,48.5,237,2,47,213,4.5,2,1,2,3
Tulane,2010-09-25,3,@,Houston,L,3,23,-19,19,28,67.9,174,0,45,175,3.9,5,2,1,3
Tulsa,2010-09-25,4,,Central Arkansas,W,5,41,27,15,32,46.9,183,1,39,136,3.5,1,1,1,2
UAB,2010-09-25,4,@,Tennessee,L,3,29,-3,19,34,55.9,245,3,27,42,1.6,0,0,0,0
UCF,2010-09-25,4,@,Kansas State,L,1,13,-4,11,22,50.0,189,1,32,83,2.6,1,1,1,2
UCLA,2010-09-25,4,@,Texas,W,4,34,22,30,45,66.7,264,1,23,85,3.7,0,4,1,5
UNLV,2010-09-25,4,,New Mexico,W,6,45,35,17,40,42.5,177,1,38,114,3.0,0,1,2,3
USC,2010-09-25,4,@,Washington State,W,7,50,34,26,41,63.4,256,2,26,67,2.6,0,0,3,3
Utah,2010-09-25,4,,San Jose State,W,8,56,53,9,13,69.2,78,0,32,94,2.9,0,0,0,0
Utah State,2010-09-25,4,@,San Diego State,L,1,7,-34,17,24,70.8,362,3,38,142,3.7,2,1,1,2
UTEP,2010-09-25,4,,Memphis,W,1,16,3,20,30,66.7,144,1,40,144,3.6,0,0,2,2
Virginia,2010-09-25,3,,Virginia Military Institute,W,6,48,41,11,21,52.4,133,1,33,46,1.4,0,0,2,2
Virginia Tech,2010-09-25,4,@,Boston College,W,1,19,19,16,32,50.0,180,0,28,70,2.5,0,1,2,3
Wake Forest,2010-09-25,4,@,Florida State,L,0,0,-31,26,39,66.7,284,3,39,201,5.2,1,2,0,2
Washington State,2010-09-25,4,,Southern California,L,2,16,-34,20,30,66.7,328,4,39,285,7.3,2,1,2,3
West Virginia,2010-09-25,4,@,Louisiana State,L,2,14,-6,11,23,47.8,80,0,36,150,4.2,1,0,2,2
Western Kentucky,2010-09-25,4,@,South Florida,L,2,12,-12,7,11,63.6,57,0,44,226,5.1,3,0,1,1
Wisconsin,2010-09-25,4,,Austin Peay,W,10,70,67,9,19,47.4,115,0,32,42,1.3,0,0,0,0
Wyoming,2010-09-25,4,,Air Force,L,2,14,-6,5,13,38.5,66,0,71,379,5.3,3,0,1,1
Oklahoma State,2010-09-30,4,,Texas A&M,W,5,38,3,40,62,64.5,409,5,44,126,2.9,0,1,4,5
Texas A&M,2010-09-30,4,@,Oklahoma State,L,5,35,-3,28,42,66.7,284,2,26,67,2.6,2,1,2,3
Brigham Young,2010-10-01,5,@,Utah State,L,2,16,-15,10,13,76.9,192,1,59,242,4.1,3,1,0,1
Utah State,2010-10-01,5,,Brigham Young,W,4,31,15,27,54,50.0,270,0,25,65,2.6,2,0,2,2
Air Force,2010-10-02,5,,Navy,W,2,14,8,6,18,33.3,103,0,50,209,4.2,0,0,2,2
Akron,2010-10-02,5,,Northern Illinois,L,2,14,-36,17,22,77.3,292,3,47,228,4.9,2,1,0,1
Alabama,2010-10-02,5,,Florida,W,4,31,25,16,32,50.0,202,0,31,79,2.5,0,1,3,4
Arizona State,2010-10-02,5,@,Oregon State,L,3,28,-3,19,29,65.5,260,2,31,156,5.0,2,0,0,0
Arkansas State,2010-10-02,5,,Louisville,L,3,24,-10,20,33,60.6,308,3,50,267,5.3,1,1,1,2
Army,2010-10-02,5,,Temple,L,5,35,-7,8,17,47.1,151,2,36,256,7.1,4,1,0,1
Auburn,2010-10-02,5,,Louisiana-Monroe,W,7,52,49,29,41,70.7,232,0,33,38,1.2,0,3,1,4
Ball State,2010-10-02,5,@,Central Michigan,W,4,31,14,25,48,52.1,295,2,26,76,2.9,0,1,3,4
Baylor,2010-10-02,5,,Kansas,W,7,55,48,16,28,57.1,171,1,37,99,2.7,0,2,2,4
Boise State,2010-10-02,4,@,New Mexico State,W,8,59,59,8,22,36.4,90,0,41,118,2.9,0,2,1,3
Boston College,2010-10-02,4,,Notre Dame,L,1,13,-18,24,45,53.3,203,2,31,112,3.6,2,2,1,3
Bowling Green State,2010-10-02,5,,Buffalo,L,4,26,-2,19,34,55.9,241,3,58,200,3.4,1,2,4,6
Buffalo,2010-10-02,5,@,Bowling Green State,W,4,28,2,12,37,32.4,167,2,25,9,0.4,1,2,3,5
Central Michigan,2010-10-02,5,,Ball State,L,2,17,-14,12,18,66.7,130,2,43,306,7.1,2,1,0,1
