School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Georgia,2001-11-10,8,,Auburn,L,3,24
Georgia Tech,2001-11-10,9,@,Virginia,L,6,39
Hawaii,2001-11-10,9,,Boise State,L,4,28
Houston,2001-11-10,9,@,Louisville,L,4,34
Illinois,2001-11-10,9,,Penn State,W,4,28
Indiana,2001-11-10,8,@,Michigan State,W,4,28
Iowa,2001-11-10,9,@,Northwestern,W,2,16
Iowa State,2001-11-10,9,,Colorado,L,4,40
Kansas,2001-11-10,9,@,Texas,L,7,59
Kansas State,2001-11-10,9,@,Nebraska,L,4,31
Kent State,2001-11-10,10,@,Ball State,W,2,18
Kentucky,2001-11-10,9,@,Vanderbilt,W,4,30
Louisiana,2001-11-10,9,@,North Texas,L,6,42
Louisiana Tech,2001-11-10,9,@,Texas-El Paso,W,4,30
Louisiana-Monroe,2001-11-10,9,,Troy,L,6,44
Louisville,2001-11-10,10,,Houston,W,1,10
LSU,2001-11-10,9,,Middle Tennessee State,W,2,14
Marshall,2001-11-10,9,@,Miami (OH),W,3,21
Maryland,2001-11-10,10,,Clemson,W,2,20
Memphis,2001-11-10,9,@,Tennessee,L,6,49
Miami (FL),2001-11-10,8,@,Boston College,W,1,7
Miami (OH),2001-11-10,10,,Marshall,L,3,27
Michigan,2001-11-10,9,,Minnesota,W,1,10
Michigan State,2001-11-10,8,,Indiana,L,5,37
Middle Tennessee State,2001-11-10,10,@,Louisiana State,L,4,30
Minnesota,2001-11-10,9,@,Michigan,L,4,31
Mississippi State,2001-11-10,8,@,Alabama,L,3,24
Missouri,2001-11-10,9,,Baylor,W,3,24
Navy,2001-11-10,8,,Tulane,L,6,42
Nebraska,2001-11-10,11,,Kansas State,W,3,21
Nevada,2001-11-10,9,@,San Jose State,L,9,64
New Mexico,2001-11-10,9,,Nevada-Las Vegas,W,2,17
New Mexico State,2001-11-10,10,,Arkansas State,W,2,17
North Carolina,2001-11-10,10,,Wake Forest,L,4,32
North Carolina State,2001-11-10,9,@,Florida State,W,4,28
North Texas,2001-11-10,9,,Louisiana,W,2,17
Northwestern,2001-11-10,9,,Iowa,L,8,59
Ohio,2001-11-10,9,,Bowling Green State,L,2,17
Ohio State,2001-11-10,9,,Purdue,W,1,9
Oklahoma,2001-11-10,10,,Texas A&M,W,1,10
Oklahoma State,2001-11-10,9,,Texas Tech,L,7,49
Oregon,2001-11-10,10,@,UCLA,W,2,20
Oregon State,2001-11-10,9,,Washington,W,3,24
Penn State,2001-11-10,8,@,Illinois,L,4,33
Pitt,2001-11-10,9,@,Rutgers,W,0,0
Purdue,2001-11-10,8,@,Ohio State,L,4,35
Rice,2001-11-10,10,,Tulsa,W,5,32
Rutgers,2001-11-10,9,,Pittsburgh,L,6,42
San Diego State,2001-11-10,10,@,Utah,L,2,17
San Jose State,2001-11-10,9,,Nevada,W,6,45
SMU,2001-11-10,8,,Fresno State,L,5,38
South Carolina,2001-11-10,10,,Florida,L,6,54
South Florida,2001-11-10,10,,Western Illinois,W,2,17
Stanford,2001-11-10,8,@,Arizona,W,4,37
Syracuse,2001-11-10,10,,West Virginia,W,1,13
Temple,2001-11-10,9,,Virginia Tech,L,5,35
Tennessee,2001-11-10,8,,Memphis,W,4,28
Texas,2001-11-10,10,,Kansas,W,0,0
Texas A&M,2001-11-10,10,@,Oklahoma,L,4,31
Texas Christian,2001-11-10,9,@,Alabama-Birmingham,L,5,38
Texas Tech,2001-11-10,9,@,Oklahoma State,W,4,30
Troy,2001-11-10,9,@,Louisiana-Monroe,W,2,12
Tulane,2001-11-10,11,@,Navy,W,4,28
Tulsa,2001-11-10,9,@,Rice,L,8,59
UAB,2001-11-10,9,,Texas Christian,W,2,17
UCF,2001-11-10,10,@,Arkansas,L,3,27
UCLA,2001-11-10,9,,Oregon,L,3,21
UNLV,2001-11-10,10,@,New Mexico,L,3,27
USC,2001-11-10,10,@,California,W,2,14
Utah,2001-11-10,9,,San Diego State,W,0,3
Utah State,2001-11-10,8,@,Connecticut,W,4,31
UTEP,2001-11-10,9,,Louisiana Tech,L,7,53
Vanderbilt,2001-11-10,9,,Kentucky,L,8,56
Virginia,2001-11-10,10,,Georgia Tech,W,5,38
Virginia Tech,2001-11-10,9,@,Temple,W,0,0
Wake Forest,2001-11-10,9,@,North Carolina,W,4,31
Washington,2001-11-10,9,@,Oregon State,L,7,49
Washington State,2001-11-10,10,@,Arizona State,W,2,16
West Virginia,2001-11-10,9,@,Syracuse,L,3,24
Wyoming,2001-11-10,9,,Brigham Young,L,5,41
East Carolina,2001-11-15,10,,Louisville,L,5,39
Louisville,2001-11-15,11,@,East Carolina,W,5,34
Air Force,2001-11-17,10,,Nevada-Las Vegas,L,5,34
Akron,2001-11-17,10,@,Buffalo,W,2,14
Alabama,2001-11-17,10,@,Auburn,W,1,7
Arkansas,2001-11-17,10,,Mississippi State,W,3,21
Arkansas State,2001-11-17,10,,Louisiana-Monroe,L,1,16
Army,2001-11-17,10,@,Memphis,L,6,42
Auburn,2001-11-17,10,,Alabama,L,4,31
Ball State,2001-11-17,10,@,Northern Illinois,L,4,33
Baylor,2001-11-17,10,,Oklahoma State,L,5,38
Boise State,2001-11-17,11,,San Jose State,W,1,6
Boston College,2001-11-17,10,@,Rutgers,W,1,7
Bowling Green State,2001-11-17,10,@,Northwestern,W,6,42
Brigham Young,2001-11-17,11,,Utah,W,3,21
Buffalo,2001-11-17,11,,Akron,L,5,41
California,2001-11-17,10,@,Stanford,L,5,35
Central Michigan,2001-11-17,10,@,Western Michigan,L,2,20
Clemson,2001-11-17,10,@,South Carolina,L,2,20
Colorado State,2001-11-17,11,@,New Mexico,W,2,17
Connecticut,2001-11-17,10,@,Middle Tennessee State,L,5,38
Duke,2001-11-17,10,@,North Carolina,L,7,52
Eastern Michigan,2001-11-17,10,@,Toledo,L,4,28
Florida,2001-11-17,10,,Florida State,W,1,13
Florida State,2001-11-17,10,@,Florida,L,4,37
Fresno State,2001-11-17,11,@,Nevada,W,2,14
Georgia,2001-11-17,9,@,Mississippi,W,2,15
Georgia Tech,2001-11-17,10,@,Wake Forest,W,4,33
Hawaii,2001-11-17,10,,Miami (OH),W,7,51
Houston,2001-11-17,10,,Alabama-Birmingham,L,5,43
Idaho,2001-11-17,10,,North Texas,L,7,50
Illinois,2001-11-17,10,@,Ohio State,W,3,22
Indiana,2001-11-17,9,@,Penn State,L,4,28
Iowa,2001-11-17,10,,Minnesota,W,3,24
Iowa State,2001-11-17,10,@,Kansas,W,1,7
Kansas,2001-11-17,10,,Iowa State,L,7,49
Kansas State,2001-11-17,10,,Louisiana Tech,W,1,7
Kentucky,2001-11-17,10,,Tennessee,L,5,38
Louisiana,2001-11-17,10,,New Mexico State,L,6,49
Louisiana Tech,2001-11-17,10,@,Kansas State,L,5,40
Louisiana-Monroe,2001-11-17,10,@,Arkansas State,W,1,7
Marshall,2001-11-17,10,,Ohio,W,3,18
Maryland,2001-11-17,11,@,North Carolina State,W,1,19
Memphis,2001-11-17,10,,Army,W,1,10
Miami (FL),2001-11-17,9,,Syracuse,W,0,0
Miami (OH),2001-11-17,11,@,Hawaii,L,7,52
Michigan,2001-11-17,10,@,Wisconsin,W,2,17
Michigan State,2001-11-17,9,@,Purdue,L,3,24
Middle Tennessee State,2001-11-17,11,,Connecticut,W,1,14
Minnesota,2001-11-17,10,@,Iowa,L,6,42
Mississippi State,2001-11-17,9,@,Arkansas,L,3,24
Navy,2001-11-17,9,@,Notre Dame,L,4,34
Nevada,2001-11-17,10,,Fresno State,L,8,61
New Mexico,2001-11-17,10,,Colorado State,L,2,24
New Mexico State,2001-11-17,11,@,Louisiana,W,6,46
North Carolina,2001-11-17,11,,Duke,W,2,17
North Carolina State,2001-11-17,10,,Maryland,L,3,23
North Texas,2001-11-17,10,@,Idaho,W,3,27
Northern Illinois,2001-11-17,10,,Ball State,W,4,29
Northwestern,2001-11-17,10,,Bowling Green State,L,6,43
Notre Dame,2001-11-17,9,,Navy,W,1,16
Ohio,2001-11-17,10,@,Marshall,L,6,42
Ohio State,2001-11-17,10,,Illinois,L,5,34
Oklahoma,2001-11-17,11,@,Texas Tech,W,1,13
Oklahoma State,2001-11-17,10,@,Baylor,W,3,22
Ole Miss,2001-11-17,9,,Georgia,L,5,35
Oregon State,2001-11-17,10,,Northern Arizona,W,1,10
Penn State,2001-11-17,9,,Indiana,W,2,14
Purdue,2001-11-17,9,,Michigan State,W,2,14
Rice,2001-11-17,11,,Texas-El Paso,W,2,17
Rutgers,2001-11-17,10,,Boston College,L,5,38
San Diego State,2001-11-17,11,,Wyoming,W,2,16
San Jose State,2001-11-17,10,@,Boise State,L,8,56
SMU,2001-11-17,9,@,Tulsa,W,2,14
South Carolina,2001-11-17,11,,Clemson,W,2,15
Southern Mississippi,2001-11-17,8,,Tulane,W,1,6
Stanford,2001-11-17,9,,California,W,3,28
Syracuse,2001-11-17,11,@,Miami (FL),L,8,59
Temple,2001-11-17,10,@,West Virginia,W,2,14
Tennessee,2001-11-17,9,@,Kentucky,W,5,35
Texas Tech,2001-11-17,10,,Oklahoma,L,3,30
Toledo,2001-11-17,9,,Eastern Michigan,W,1,7
Troy,2001-11-17,10,,Jacksonville State,W,0,3
Tulane,2001-11-17,12,@,Southern Mississippi,L,8,59
Tulsa,2001-11-17,10,,Southern Methodist,L,3,24
UAB,2001-11-17,10,@,Houston,W,3,21
UCLA,2001-11-17,10,@,Southern California,L,3,27
UNLV,2001-11-17,11,@,Air Force,W,1,10
USC,2001-11-17,11,,UCLA,W,0,0
Utah,2001-11-17,10,@,Brigham Young,L,3,24
Utah State,2001-11-17,9,,Weber State,W,6,43
UTEP,2001-11-17,10,@,Rice,L,3,27
Virginia,2001-11-17,11,,Virginia Tech,L,4,31
Virginia Tech,2001-11-17,10,@,Virginia,W,2,17
Wake Forest,2001-11-17,10,,Georgia Tech,L,5,38
Washington,2001-11-17,10,,Washington State,W,2,14
Washington State,2001-11-17,11,@,Washington,L,3,26
West Virginia,2001-11-17,10,,Temple,L,1,17
Western Michigan,2001-11-17,10,,Central Michigan,W,2,17
Wisconsin,2001-11-17,11,,Michigan,L,2,20
Wyoming,2001-11-17,10,@,San Diego State,L,5,38
Arkansas State,2001-11-22,11,,Nicholls State,L,4,28
Illinois,2001-11-22,11,,Northwestern,W,4,28
Mississippi State,2001-11-22,10,,Mississippi,W,4,28
Northwestern,2001-11-22,11,@,Illinois,L,4,34
Ole Miss,2001-11-22,10,@,Mississippi State,L,5,36
Arizona,2001-11-23,11,@,Arizona State,W,3,21
Arizona State,2001-11-23,10,,Arizona,L,5,34
Arkansas,2001-11-23,11,@,Louisiana State,L,6,41
Bowling Green State,2001-11-23,11,,Toledo,W,3,21
California,2001-11-23,11,@,Rutgers,W,1,10
Colorado,2001-11-23,11,,Nebraska,W,5,36
East Carolina,2001-11-23,11,,Southern Mississippi,L,3,28
Fresno State,2001-11-23,12,,San Jose State,W,3,21
Louisville,2001-11-23,12,@,Texas Christian,L,4,37
LSU,2001-11-23,10,,Arkansas,W,5,38
Nebraska,2001-11-23,12,@,Colorado,L,9,62
Rutgers,2001-11-23,11,,California,L,2,20
San Jose State,2001-11-23,11,@,Fresno State,L,5,40
Southern Mississippi,2001-11-23,9,@,East Carolina,W,2,21
Texas,2001-11-23,11,@,Texas A&M,W,1,7
Texas A&M,2001-11-23,11,,Texas,L,3,21
Texas Christian,2001-11-23,10,,Louisville,W,3,22
Toledo,2001-11-23,10,@,Bowling Green State,L,8,56
Air Force,2001-11-24,11,@,Hawaii,L,7,52
Akron,2001-11-24,11,,Eastern Michigan,W,8,62
Ball State,2001-11-24,11,@,Western Michigan,W,4,31
Baylor,2001-11-24,11,,Southern Illinois,W,2,12
Boise State,2001-11-24,12,,Central Michigan,W,1,10
Boston College,2001-11-24,11,@,Syracuse,L,5,39
Central Michigan,2001-11-24,11,@,Boise State,L,3,26
Cincinnati,2001-11-24,10,@,Memphis,W,4,34
Connecticut,2001-11-24,11,@,Temple,L,8,56
Eastern Michigan,2001-11-24,11,@,Akron,L,8,65
Georgia,2001-11-24,10,@,Georgia Tech,W,2,17
Georgia Tech,2001-11-24,11,,Georgia,L,2,31
Hawaii,2001-11-24,11,,Air Force,W,4,30
Idaho,2001-11-24,11,@,Montana,L,4,33
Indiana,2001-11-24,10,,Purdue,W,1,7
Iowa,2001-11-24,11,@,Iowa State,L,2,17
Iowa State,2001-11-24,11,,Iowa,W,2,14
Kansas,2001-11-24,11,,Wyoming,W,2,14
Kansas State,2001-11-24,11,,Missouri,W,0,3
Kent State,2001-11-24,11,,Miami (OH),W,2,20
Louisiana,2001-11-24,11,@,Central Florida,L,4,31
Louisiana Tech,2001-11-24,11,@,Tulsa,W,1,7
Marshall,2001-11-24,11,,Youngstown State,W,3,24
Memphis,2001-11-24,11,,Cincinnati,L,4,36
Miami (FL),2001-11-24,10,,Washington,W,1,7
Miami (OH),2001-11-24,12,@,Kent State,L,3,24
Michigan,2001-11-24,11,,Ohio State,L,3,26
Michigan State,2001-11-24,10,,Penn State,L,6,42
Minnesota,2001-11-24,11,,Wisconsin,W,4,31
Missouri,2001-11-24,10,@,Kansas State,L,2,24
Nevada,2001-11-24,11,@,Texas-El Paso,W,4,31
New Mexico,2001-11-24,11,,New Mexico State,W,0,0
New Mexico State,2001-11-24,12,@,New Mexico,L,7,53
North Carolina State,2001-11-24,11,,Ohio,W,1,7
Northern Illinois,2001-11-24,11,@,Wake Forest,L,5,38
Notre Dame,2001-11-24,10,@,Stanford,L,2,17
Ohio,2001-11-24,11,@,North Carolina State,L,3,27
Ohio State,2001-11-24,11,@,Michigan,W,3,20
Oklahoma,2001-11-24,12,,Oklahoma State,L,1,16
Oklahoma State,2001-11-24,11,@,Oklahoma,W,1,13
Penn State,2001-11-24,10,@,Michigan State,W,5,37
Pitt,2001-11-24,10,@,West Virginia,W,2,17
Purdue,2001-11-24,10,@,Indiana,L,2,13
Rice,2001-11-24,12,@,Southern Methodist,L,5,37
SMU,2001-11-24,10,,Rice,W,2,20
South Florida,2001-11-24,11,,Utah State,W,2,13
Stanford,2001-11-24,10,,Notre Dame,W,1,13
Syracuse,2001-11-24,12,,Boston College,W,4,28
Temple,2001-11-24,11,,Connecticut,W,1,7
Tennessee,2001-11-24,10,,Vanderbilt,W,0,0
Texas Tech,2001-11-24,11,,Stephen F. Austin,W,0,3
Tulsa,2001-11-24,11,,Louisiana Tech,L,2,19
UCF,2001-11-24,11,,Louisiana,W,0,0
Utah State,2001-11-24,10,@,South Florida,L,5,34
UTEP,2001-11-24,11,,Nevada,L,7,48
Vanderbilt,2001-11-24,10,@,Tennessee,L,4,38
Wake Forest,2001-11-24,11,,Northern Illinois,W,5,35
Washington,2001-11-24,11,@,Miami (FL),L,9,65
West Virginia,2001-11-24,11,,Pittsburgh,L,2,23
Western Michigan,2001-11-24,11,,Ball State,L,5,35
Wisconsin,2001-11-24,12,@,Minnesota,L,6,42
Wyoming,2001-11-24,11,@,Kansas,L,3,27
Alabama,2001-11-29,11,,Southern Mississippi,W,2,15
Southern Mississippi,2001-11-29,10,@,Alabama,L,4,28
Marshall,2001-11-30,12,@,Toledo,L,5,41
Toledo,2001-11-30,11,,Marshall,W,5,36
Air Force,2001-12-01,12,,Utah,W,5,37
Arizona State,2001-12-01,11,@,UCLA,L,7,52
Army,2001-12-01,11,N,Navy,W,1,17
Auburn,2001-12-01,11,@,Louisiana State,L,3,27
Brigham Young,2001-12-01,12,@,Mississippi State,W,5,38
Cincinnati,2001-12-01,11,,Louisiana-Monroe,W,1,10
Clemson,2001-12-01,11,,Duke,W,4,31
Colorado,2001-12-01,12,N,Texas,W,4,37
Duke,2001-12-01,11,@,Clemson,L,8,59
Florida,2001-12-01,11,,Tennessee,L,5,34
Florida State,2001-12-01,11,,Georgia Tech,W,2,17
Fresno State,2001-12-01,13,,Utah State,W,3,21
Georgia,2001-12-01,11,,Houston,W,1,7
Georgia Tech,2001-12-01,12,@,Florida State,L,4,28
Houston,2001-12-01,11,@,Georgia,L,5,35
Indiana,2001-12-01,11,,Kentucky,W,2,15
Kentucky,2001-12-01,11,@,Indiana,L,4,26
Louisiana-Monroe,2001-12-01,11,@,Cincinnati,L,6,42
LSU,2001-12-01,11,,Auburn,W,2,14
Miami (FL),2001-12-01,11,@,Virginia Tech,W,3,24
Michigan State,2001-12-01,11,,Missouri,W,1,7
Mississippi State,2001-12-01,11,,Brigham Young,L,5,41
Missouri,2001-12-01,11,@,Michigan State,L,7,55
Navy,2001-12-01,10,N,Army,L,3,26
North Carolina,2001-12-01,12,,Southern Methodist,W,1,10
North Texas,2001-12-01,11,@,Troy,L,2,18
Notre Dame,2001-12-01,11,@,Purdue,W,1,18
Ole Miss,2001-12-01,11,,Vanderbilt,W,4,27
Oregon,2001-12-01,11,,Oregon State,W,1,14
Oregon State,2001-12-01,11,@,Oregon,L,2,17
Penn State,2001-12-01,11,@,Virginia,L,2,20
Pitt,2001-12-01,11,,Alabama-Birmingham,W,0,6
Purdue,2001-12-01,11,,Notre Dame,L,3,24
San Jose State,2001-12-01,12,,Stanford,L,6,41
SMU,2001-12-01,11,@,North Carolina,L,2,19
Stanford,2001-12-01,11,@,San Jose State,W,2,14
Tennessee,2001-12-01,11,@,Florida,W,3,32
Texas,2001-12-01,12,N,Colorado,L,5,39
Troy,2001-12-01,11,,North Texas,W,2,16
UAB,2001-12-01,11,@,Pittsburgh,L,3,24
UCLA,2001-12-01,11,,Arizona State,W,6,42
Utah,2001-12-01,11,@,Air Force,L,5,38
Utah State,2001-12-01,11,@,Fresno State,L,10,70
Vanderbilt,2001-12-01,11,@,Mississippi,L,5,38
Virginia,2001-12-01,12,,Penn State,W,2,14
Virginia Tech,2001-12-01,11,,Miami (FL),L,2,26
Southern Mississippi,2001-12-07,11,,Texas Christian,L,2,14
Texas Christian,2001-12-07,11,@,Southern Mississippi,W,1,12
Brigham Young,2001-12-08,13,@,Hawaii,L,10,72
Hawaii,2001-12-08,12,,Brigham Young,W,6,45
LSU,2001-12-08,12,N,Tennessee,W,2,20
Tennessee,2001-12-08,12,N,Louisiana State,L,3,31
