School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Boston College,2019-09-28,5,,Wake Forest,L,3,27
Brigham Young,2019-09-28,5,@,Toledo,L,3,28
Buffalo,2019-09-28,5,@,Miami (OH),L,4,34
Central Michigan,2019-09-28,5,@,Western Michigan,L,4,31
Charlotte,2019-09-28,5,,Florida Atlantic,L,6,45
Cincinnati,2019-09-28,4,@,Marshall,W,2,14
Clemson,2019-09-28,5,@,North Carolina,W,2,20
Coastal Carolina,2019-09-28,5,@,Appalachian State,L,8,56
Colorado State,2019-09-28,5,@,Utah State,L,4,34
Connecticut,2019-09-28,4,@,Central Florida,L,8,56
East Carolina,2019-09-28,5,@,Old Dominion,W,2,21
Florida,2019-09-28,5,,Towson,W,0,0
Florida Atlantic,2019-09-28,5,@,Charlotte,W,4,27
Florida State,2019-09-28,5,,North Carolina State,W,1,13
Fresno State,2019-09-28,4,@,New Mexico State,W,2,17
Georgia Southern,2019-09-28,4,,Louisiana,L,5,37
Georgia Tech,2019-09-28,4,@,Temple,L,3,24
Hawaii,2019-09-28,5,@,Nevada,W,0,3
Houston,2019-09-28,5,@,North Texas,W,3,25
Indiana,2019-09-28,5,@,Michigan State,L,5,40
Iowa,2019-09-28,4,,Middle Tennessee State,W,0,3
Iowa State,2019-09-28,4,@,Baylor,L,3,23
Kansas,2019-09-28,5,@,Texas Christian,L,7,51
Kansas State,2019-09-28,4,@,Oklahoma State,L,2,26
Kentucky,2019-09-28,5,@,South Carolina,L,3,24
Liberty,2019-09-28,5,,New Mexico,W,1,10
Louisiana,2019-09-28,5,@,Georgia Southern,W,2,24
Louisiana Tech,2019-09-28,5,@,Rice,W,2,20
Louisiana-Monroe,2019-09-28,4,,South Alabama,W,2,17
Marshall,2019-09-28,4,,Cincinnati,L,7,52
Massachusetts,2019-09-28,5,,Akron,W,4,29
Miami (OH),2019-09-28,5,,Buffalo,W,3,20
Michigan,2019-09-28,4,,Rutgers,W,0,0
Michigan State,2019-09-28,5,,Indiana,W,4,31
Middle Tennessee State,2019-09-28,4,@,Iowa,L,6,48
Minnesota,2019-09-28,4,@,Purdue,W,4,31
Mississippi State,2019-09-28,5,@,Auburn,L,8,56
Nebraska,2019-09-28,5,,Ohio State,L,6,48
Nevada,2019-09-28,5,,Hawaii,L,7,54
New Mexico,2019-09-28,4,@,Liberty,L,2,17
New Mexico State,2019-09-28,5,,Fresno State,L,3,30
North Carolina,2019-09-28,5,,Clemson,L,3,21
North Carolina State,2019-09-28,5,@,Florida State,L,4,31
North Texas,2019-09-28,5,,Houston,L,6,46
Northern Illinois,2019-09-28,4,@,Vanderbilt,L,3,24
Northwestern,2019-09-28,4,@,Wisconsin,L,3,24
Notre Dame,2019-09-28,4,,Virginia,W,2,20
Ohio State,2019-09-28,5,@,Nebraska,W,1,7
Oklahoma,2019-09-28,4,,Texas Tech,W,1,16
Oklahoma State,2019-09-28,5,,Kansas State,W,1,13
Old Dominion,2019-09-28,4,,East Carolina,L,3,24
Ole Miss,2019-09-28,5,@,Alabama,L,8,59
Oregon State,2019-09-28,4,,Stanford,L,4,31
Pitt,2019-09-28,5,,Delaware,W,2,14
Purdue,2019-09-28,4,,Minnesota,L,5,38
Rice,2019-09-28,5,,Louisiana Tech,L,3,23
Rutgers,2019-09-28,4,@,Michigan,L,7,52
SMU,2019-09-28,5,@,South Florida,W,3,21
South Alabama,2019-09-28,5,@,Louisiana-Monroe,L,4,30
South Carolina,2019-09-28,5,,Kentucky,W,1,7
South Florida,2019-09-28,4,,Southern Methodist,L,7,48
Southern Mississippi,2019-09-28,5,,Texas-El Paso,W,1,13
Stanford,2019-09-28,5,@,Oregon State,W,4,28
Syracuse,2019-09-28,5,,Holy Cross,W,0,3
Temple,2019-09-28,4,,Georgia Tech,W,0,2
Texas A&M,2019-09-28,5,N,Arkansas,W,3,27
Texas Christian,2019-09-28,4,,Kansas,W,2,14
Texas State,2019-09-28,5,,Nicholls State,W,0,3
Texas Tech,2019-09-28,4,@,Oklahoma,L,7,55
Toledo,2019-09-28,4,,Brigham Young,W,3,21
Troy,2019-09-28,4,,Arkansas State,L,6,50
UAB,2019-09-28,4,@,Western Kentucky,L,2,20
UCF,2019-09-28,5,,Connecticut,W,3,21
UCLA,2019-09-28,5,@,Arizona,L,2,20
UNLV,2019-09-28,4,@,Wyoming,L,7,53
USC,2019-09-28,5,@,Washington,L,4,28
Utah,2019-09-28,5,,Washington State,W,1,13
Utah State,2019-09-28,4,,Colorado State,W,3,24
UTEP,2019-09-28,4,@,Southern Mississippi,L,4,31
Vanderbilt,2019-09-28,4,,Northern Illinois,W,2,18
Virginia,2019-09-28,5,@,Notre Dame,L,5,35
Wake Forest,2019-09-28,5,@,Boston College,W,3,24
Washington,2019-09-28,5,,Southern California,W,2,14
Washington State,2019-09-28,5,@,Utah,L,5,38
Western Kentucky,2019-09-28,4,,Alabama-Birmingham,W,1,13
Western Michigan,2019-09-28,5,,Central Michigan,W,2,15
Wisconsin,2019-09-28,4,,Northwestern,W,2,15
Wyoming,2019-09-28,5,,Nevada-Las Vegas,W,2,17
East Carolina,2019-10-03,6,,Temple,L,3,27
Georgia Southern,2019-10-03,5,@,South Alabama,W,2,17
South Alabama,2019-10-03,6,,Georgia Southern,L,2,20
Temple,2019-10-03,5,@,East Carolina,W,2,17
Cincinnati,2019-10-04,5,,Central Florida,W,2,24
New Mexico,2019-10-04,5,@,San Jose State,L,3,32
San Jose State,2019-10-04,5,,New Mexico,W,3,21
UCF,2019-10-04,6,@,Cincinnati,L,3,27
Air Force,2019-10-05,5,@,Navy,L,5,34
Arizona,2019-10-05,5,@,Colorado,W,3,30
Arkansas State,2019-10-05,6,@,Georgia State,L,7,52
Army,2019-10-05,5,,Tulane,L,6,42
Auburn,2019-10-05,6,@,Florida,L,3,24
Ball State,2019-10-05,5,@,Northern Illinois,W,2,20
Baylor,2019-10-05,5,@,Kansas State,W,1,12
Boise State,2019-10-05,5,@,Nevada-Las Vegas,W,2,13
Boston College,2019-10-05,6,@,Louisville,L,5,41
Bowling Green State,2019-10-05,5,@,Notre Dame,L,7,52
Buffalo,2019-10-05,6,,Ohio,L,3,21
California,2019-10-05,6,@,Oregon,L,2,17
Central Michigan,2019-10-05,6,,Eastern Michigan,W,2,16
Colorado,2019-10-05,5,,Arizona,L,5,35
Colorado State,2019-10-05,6,,San Diego State,L,3,24
Connecticut,2019-10-05,5,,South Florida,L,7,48
Duke,2019-10-05,5,,Pittsburgh,L,4,33
Eastern Michigan,2019-10-05,5,@,Central Michigan,L,6,42
Florida,2019-10-05,6,,Auburn,W,1,13
Florida International,2019-10-05,5,,Massachusetts,W,0,0
Georgia,2019-10-05,5,@,Tennessee,W,2,14
Georgia State,2019-10-05,5,,Arkansas State,W,5,38
Georgia Tech,2019-10-05,5,,North Carolina,L,5,38
Illinois,2019-10-05,5,@,Minnesota,L,5,40
Iowa,2019-10-05,5,@,Michigan,L,1,10
Iowa State,2019-10-05,5,,Texas Christian,W,3,24
Kansas,2019-10-05,6,,Oklahoma,L,6,45
Kansas State,2019-10-05,5,,Baylor,L,4,31
Kent State,2019-10-05,5,@,Wisconsin,L,7,48
Liberty,2019-10-05,6,@,New Mexico State,W,1,13
Louisiana-Monroe,2019-10-05,5,,Memphis,L,7,52
Louisville,2019-10-05,5,,Boston College,W,5,39
LSU,2019-10-05,5,,Utah State,W,0,6
Marshall,2019-10-05,5,@,Middle Tennessee State,L,3,24
Maryland,2019-10-05,5,@,Rutgers,W,1,7
Massachusetts,2019-10-05,6,@,Florida International,L,5,44
Memphis,2019-10-05,5,@,Louisiana-Monroe,W,4,33
Miami (FL),2019-10-05,5,,Virginia Tech,L,6,42
Michigan,2019-10-05,5,,Iowa,W,0,3
Michigan State,2019-10-05,6,@,Ohio State,L,4,34
Middle Tennessee State,2019-10-05,5,,Marshall,W,1,13
Minnesota,2019-10-05,5,,Illinois,W,2,17
Missouri,2019-10-05,5,,Troy,W,1,10
Navy,2019-10-05,4,,Air Force,W,2,25
Nebraska,2019-10-05,6,,Northwestern,W,1,10
New Mexico State,2019-10-05,6,,Liberty,L,2,20
North Carolina,2019-10-05,6,@,Georgia Tech,W,3,22
Northern Illinois,2019-10-05,5,,Ball State,L,2,27
Northwestern,2019-10-05,5,@,Nebraska,L,1,13
Notre Dame,2019-10-05,5,,Bowling Green State,W,0,0
Ohio,2019-10-05,5,@,Buffalo,W,3,20
Ohio State,2019-10-05,6,,Michigan State,W,1,10
Oklahoma,2019-10-05,5,@,Kansas,W,3,20
Oklahoma State,2019-10-05,6,@,Texas Tech,L,5,45
Old Dominion,2019-10-05,5,,Western Kentucky,L,2,20
Ole Miss,2019-10-05,6,,Vanderbilt,W,0,6
Oregon,2019-10-05,5,,California,W,1,7
Oregon State,2019-10-05,5,@,UCLA,W,4,31
Penn State,2019-10-05,5,,Purdue,W,1,7
Pitt,2019-10-05,6,@,Duke,W,4,30
Purdue,2019-10-05,5,@,Penn State,L,5,35
Rice,2019-10-05,6,@,Alabama-Birmingham,L,5,35
Rutgers,2019-10-05,5,,Maryland,L,7,48
San Diego State,2019-10-05,5,@,Colorado State,W,1,10
SMU,2019-10-05,6,,Tulsa,W,5,37
South Florida,2019-10-05,5,@,Connecticut,W,3,22
Stanford,2019-10-05,6,,Washington,W,1,13
Tennessee,2019-10-05,5,,Georgia,L,5,43
Texas,2019-10-05,5,@,West Virginia,W,4,31
Texas Christian,2019-10-05,5,@,Iowa State,L,7,49
Texas Tech,2019-10-05,5,,Oklahoma State,W,5,35
Toledo,2019-10-05,5,,Western Michigan,W,3,24
Troy,2019-10-05,5,@,Missouri,L,6,42
Tulane,2019-10-05,5,@,Army,W,5,33
Tulsa,2019-10-05,5,@,Southern Methodist,L,5,43
UAB,2019-10-05,5,,Rice,W,3,20
UCLA,2019-10-05,6,,Oregon State,L,7,48
UNLV,2019-10-05,5,,Boise State,L,5,38
Utah State,2019-10-05,5,@,Louisiana State,L,6,42
UTEP,2019-10-05,5,,Texas-San Antonio,L,3,26
UTSA,2019-10-05,5,@,Texas-El Paso,W,2,16
Vanderbilt,2019-10-05,5,@,Mississippi,L,4,31
Virginia Tech,2019-10-05,5,@,Miami (FL),W,5,35
Washington,2019-10-05,6,@,Stanford,L,2,23
West Virginia,2019-10-05,5,,Texas,L,6,42
Western Kentucky,2019-10-05,5,@,Old Dominion,W,0,3
Western Michigan,2019-10-05,6,@,Toledo,L,4,31
Wisconsin,2019-10-05,5,,Kent State,W,0,0
Appalachian State,2019-10-09,5,@,Louisiana,W,1,7
Louisiana,2019-10-09,6,,Appalachian State,L,2,17
Louisiana-Monroe,2019-10-10,6,@,Texas State,W,2,14
North Carolina State,2019-10-10,6,,Syracuse,W,1,10
Syracuse,2019-10-10,6,@,North Carolina State,L,1,16
Texas State,2019-10-10,6,,Louisiana-Monroe,L,3,24
Colorado,2019-10-11,6,@,Oregon,L,6,45
Colorado State,2019-10-11,7,@,New Mexico,W,3,21
Miami (FL),2019-10-11,6,,Virginia,W,0,9
New Mexico,2019-10-11,6,,Colorado State,L,5,35
Oregon,2019-10-11,6,,Colorado,W,0,3
Virginia,2019-10-11,6,@,Miami (FL),L,2,17
Air Force,2019-10-12,6,,Fresno State,W,3,24
Akron,2019-10-12,6,,Kent State,L,2,26
Alabama,2019-10-12,6,@,Texas A&M,W,3,28
Arizona,2019-10-12,6,,Washington,L,6,51
Arizona State,2019-10-12,6,,Washington State,W,4,34
Arkansas,2019-10-12,6,@,Kentucky,L,3,24
Army,2019-10-12,6,@,Western Kentucky,L,2,17
Ball State,2019-10-12,6,@,Eastern Michigan,W,3,23
Baylor,2019-10-12,6,,Texas Tech,W,3,30
Boise State,2019-10-12,6,,Hawaii,W,5,37
Bowling Green State,2019-10-12,6,,Toledo,W,1,7
Brigham Young,2019-10-12,6,@,South Florida,L,4,27
Central Michigan,2019-10-12,7,,New Mexico State,W,4,28
Charlotte,2019-10-12,6,@,Florida International,L,7,48
Cincinnati,2019-10-12,6,@,Houston,W,3,23
Clemson,2019-10-12,6,,Florida State,W,2,14
Coastal Carolina,2019-10-12,6,,Georgia State,L,4,31
Connecticut,2019-10-12,6,@,Tulane,L,7,49
Duke,2019-10-12,6,,Georgia Tech,W,3,23
Eastern Michigan,2019-10-12,6,,Ball State,L,4,29
Florida,2019-10-12,7,@,Louisiana State,L,6,42
Florida Atlantic,2019-10-12,6,,Middle Tennessee State,W,2,13
Florida International,2019-10-12,6,,Charlotte,W,3,23
Florida State,2019-10-12,6,@,Clemson,L,6,45
Fresno State,2019-10-12,5,@,Air Force,L,6,43
Georgia,2019-10-12,6,,South Carolina,L,2,20
Georgia State,2019-10-12,6,@,Coastal Carolina,W,2,21
Georgia Tech,2019-10-12,6,@,Duke,L,5,41
Hawaii,2019-10-12,6,@,Boise State,L,8,59
Houston,2019-10-12,6,,Cincinnati,L,5,38
Illinois,2019-10-12,6,,Michigan,L,6,42
Indiana,2019-10-12,6,,Rutgers,W,0,0
Iowa,2019-10-12,6,,Penn State,L,2,17
Iowa State,2019-10-12,6,@,West Virginia,W,2,14
Kent State,2019-10-12,6,@,Akron,W,0,3
Kentucky,2019-10-12,6,,Arkansas,W,2,20
Louisiana Tech,2019-10-12,6,,Massachusetts,W,3,21
Louisville,2019-10-12,6,@,Wake Forest,W,8,59
LSU,2019-10-12,6,,Florida,W,4,28
Marshall,2019-10-12,6,,Old Dominion,W,2,17
Maryland,2019-10-12,6,@,Purdue,L,5,40
Massachusetts,2019-10-12,7,@,Louisiana Tech,L,9,69
Memphis,2019-10-12,6,@,Temple,L,3,30
Miami (OH),2019-10-12,6,@,Western Michigan,L,5,38
Michigan,2019-10-12,6,@,Illinois,W,3,25
Michigan State,2019-10-12,7,@,Wisconsin,L,5,38
Middle Tennessee State,2019-10-12,6,@,Florida Atlantic,L,3,28
Minnesota,2019-10-12,6,,Nebraska,W,1,7
Mississippi State,2019-10-12,6,@,Tennessee,L,2,20
Missouri,2019-10-12,6,,Mississippi,W,4,27
Navy,2019-10-12,5,@,Tulsa,W,2,17
Nebraska,2019-10-12,7,@,Minnesota,L,5,34
Nevada,2019-10-12,6,,San Jose State,W,5,38
New Mexico State,2019-10-12,7,@,Central Michigan,L,5,42
North Texas,2019-10-12,6,@,Southern Mississippi,L,6,45
Northern Illinois,2019-10-12,6,@,Ohio,W,5,36
Notre Dame,2019-10-12,6,,Southern California,W,3,27
Ohio,2019-10-12,6,,Northern Illinois,L,5,39
Oklahoma,2019-10-12,6,N,Texas,W,3,27
Old Dominion,2019-10-12,6,@,Marshall,L,4,31
Ole Miss,2019-10-12,7,@,Missouri,L,4,38
Oregon State,2019-10-12,6,,Utah,L,7,52
Penn State,2019-10-12,6,@,Iowa,W,1,12
Purdue,2019-10-12,6,,Maryland,W,2,14
Rutgers,2019-10-12,6,@,Indiana,L,5,35
San Diego State,2019-10-12,6,,Wyoming,W,3,22
San Jose State,2019-10-12,6,@,Nevada,L,5,41
South Carolina,2019-10-12,6,@,Georgia,W,2,17
South Florida,2019-10-12,6,,Brigham Young,W,2,23
Southern Mississippi,2019-10-12,6,,North Texas,W,4,27
Temple,2019-10-12,6,,Memphis,W,4,28
Tennessee,2019-10-12,6,,Mississippi State,W,1,10
Texas,2019-10-12,6,N,Oklahoma,L,4,34
Texas A&M,2019-10-12,6,,Alabama,L,6,47
Texas Tech,2019-10-12,6,@,Baylor,L,4,33
Toledo,2019-10-12,6,@,Bowling Green State,L,2,20
Tulane,2019-10-12,6,,Connecticut,W,1,7
Tulsa,2019-10-12,6,,Navy,L,6,45
UAB,2019-10-12,6,@,Texas-San Antonio,W,2,14
UNLV,2019-10-12,6,@,Vanderbilt,W,1,10
USC,2019-10-12,6,@,Notre Dame,L,3,30
Utah,2019-10-12,6,@,Oregon State,W,1,7
UTSA,2019-10-12,6,,Alabama-Birmingham,L,3,33
Vanderbilt,2019-10-12,6,,Nevada-Las Vegas,L,4,34
Virginia Tech,2019-10-12,6,,Rhode Island,W,1,17
Wake Forest,2019-10-12,6,,Louisville,L,8,62
Washington,2019-10-12,7,@,Arizona,W,3,27
Washington State,2019-10-12,6,@,Arizona State,L,5,38
West Virginia,2019-10-12,6,,Iowa State,L,5,38
Western Kentucky,2019-10-12,6,,Army,W,1,8
Western Michigan,2019-10-12,7,,Miami (OH),W,1,16
Wisconsin,2019-10-12,6,,Michigan State,W,0,0
Wyoming,2019-10-12,6,@,San Diego State,L,3,26
South Alabama,2019-10-16,7,@,Troy,L,4,37
Troy,2019-10-16,6,,South Alabama,W,1,13
Arkansas State,2019-10-17,7,,Louisiana,L,5,37
Louisiana,2019-10-17,7,@,Arkansas State,W,2,20
Stanford,2019-10-17,7,,UCLA,L,4,34
UCLA,2019-10-17,7,@,Stanford,W,2,16
Florida Atlantic,2019-10-18,7,,Marshall,L,4,36
Fresno State,2019-10-18,6,,Nevada-Las Vegas,W,3,27
Marshall,2019-10-18,7,@,Florida Atlantic,W,4,31
Northwestern,2019-10-18,6,,Ohio State,L,7,52
Ohio State,2019-10-18,7,@,Northwestern,W,0,3
Pitt,2019-10-18,7,@,Syracuse,W,2,20
Syracuse,2019-10-18,7,,Pittsburgh,L,3,27
UNLV,2019-10-18,7,@,Fresno State,L,8,56
Air Force,2019-10-19,7,@,Hawaii,W,3,26
Akron,2019-10-19,7,,Buffalo,L,3,21
Alabama,2019-10-19,7,,Tennessee,W,1,13
Appalachian State,2019-10-19,6,,Louisiana-Monroe,W,1,7
Arizona,2019-10-19,7,@,Southern California,L,5,41
Arizona State,2019-10-19,7,@,Utah,L,3,21
Arkansas,2019-10-19,7,,Auburn,L,7,51
Army,2019-10-19,7,@,Georgia State,L,4,28
Auburn,2019-10-19,7,@,Arkansas,W,1,10
Ball State,2019-10-19,7,,Toledo,W,2,14
Baylor,2019-10-19,7,@,Oklahoma State,W,4,27
Boise State,2019-10-19,7,@,Brigham Young,L,4,28
Boston College,2019-10-19,7,,North Carolina State,W,3,24
Bowling Green State,2019-10-19,7,,Central Michigan,L,5,38
Brigham Young,2019-10-19,7,,Boise State,W,3,25
Buffalo,2019-10-19,7,@,Akron,W,0,0
California,2019-10-19,7,,Oregon State,L,3,21
Central Michigan,2019-10-19,8,@,Bowling Green State,W,3,20
Charlotte,2019-10-19,7,@,Western Kentucky,L,3,30
Cincinnati,2019-10-19,7,,Tulsa,W,1,13
Clemson,2019-10-19,7,@,Louisville,W,1,10
Coastal Carolina,2019-10-19,7,@,Georgia Southern,L,4,30
Colorado,2019-10-19,7,@,Washington State,L,5,41
Connecticut,2019-10-19,7,,Houston,L,3,24
Duke,2019-10-19,7,@,Virginia,L,6,48
East Carolina,2019-10-19,7,@,Central Florida,L,6,41
Eastern Michigan,2019-10-19,7,,Western Michigan,W,4,27
Florida,2019-10-19,8,@,South Carolina,W,3,27
Florida International,2019-10-19,7,,Texas-El Paso,W,2,17
Florida State,2019-10-19,7,@,Wake Forest,L,1,22
Georgia,2019-10-19,7,,Kentucky,W,0,0
Georgia Southern,2019-10-19,6,,Coastal Carolina,W,3,27
Georgia State,2019-10-19,7,,Army,W,3,21
Georgia Tech,2019-10-19,7,@,Miami (FL),W,3,21
Hawaii,2019-10-19,7,,Air Force,L,8,56
Houston,2019-10-19,7,@,Connecticut,W,2,17
Illinois,2019-10-19,7,,Wisconsin,W,2,23
Indiana,2019-10-19,7,@,Maryland,W,4,28
Iowa,2019-10-19,7,,Purdue,W,2,20
Iowa State,2019-10-19,7,@,Texas Tech,W,3,24
Kansas,2019-10-19,7,@,Texas,L,6,50
Kansas State,2019-10-19,6,,Texas Christian,W,2,17
Kent State,2019-10-19,7,@,Ohio,L,6,45
Kentucky,2019-10-19,7,@,Georgia,L,3,21
Liberty,2019-10-19,7,,Maine,W,6,44
Louisiana Tech,2019-10-19,7,,Southern Mississippi,W,3,30
Louisiana-Monroe,2019-10-19,7,@,Appalachian State,L,7,52
Louisville,2019-10-19,7,,Clemson,L,6,45
LSU,2019-10-19,7,@,Mississippi State,W,2,13
Maryland,2019-10-19,7,,Indiana,L,4,34
Memphis,2019-10-19,7,,Tulane,W,2,17
Miami (FL),2019-10-19,7,,Georgia Tech,L,4,28
Miami (OH),2019-10-19,7,,Northern Illinois,W,3,24
Michigan,2019-10-19,7,@,Penn State,L,4,28
Middle Tennessee State,2019-10-19,7,@,North Texas,L,3,33
Minnesota,2019-10-19,7,@,Rutgers,W,1,7
Mississippi State,2019-10-19,7,,Louisiana State,L,4,36
Missouri,2019-10-19,7,@,Vanderbilt,L,3,21
Navy,2019-10-19,6,,South Florida,W,0,3
Nevada,2019-10-19,7,@,Utah State,L,4,36
New Mexico,2019-10-19,7,@,Wyoming,L,3,23
North Carolina,2019-10-19,7,@,Virginia Tech,L,5,43
North Carolina State,2019-10-19,7,@,Boston College,L,6,45
North Texas,2019-10-19,7,,Middle Tennessee State,W,3,30
Northern Illinois,2019-10-19,7,@,Miami (OH),L,3,27
Ohio,2019-10-19,7,,Kent State,W,5,38
Oklahoma,2019-10-19,7,,West Virginia,W,2,14
Oklahoma State,2019-10-19,7,,Baylor,L,6,45
Old Dominion,2019-10-19,7,@,Alabama-Birmingham,L,5,38
Ole Miss,2019-10-19,8,,Texas A&M,L,3,24
Oregon,2019-10-19,7,@,Washington,W,4,31
Oregon State,2019-10-19,7,@,California,W,2,17
Penn State,2019-10-19,7,,Michigan,W,3,21
Purdue,2019-10-19,7,@,Iowa,L,2,26
Rice,2019-10-19,7,@,Texas-San Antonio,L,4,31
Rutgers,2019-10-19,7,,Minnesota,L,6,42
San Diego State,2019-10-19,7,@,San Jose State,W,2,17
San Jose State,2019-10-19,7,,San Diego State,L,3,27
SMU,2019-10-19,7,,Temple,W,3,21
South Carolina,2019-10-19,7,,Florida,L,5,38
South Florida,2019-10-19,7,@,Navy,L,5,35
Southern Mississippi,2019-10-19,7,@,Louisiana Tech,L,6,45
Temple,2019-10-19,7,@,Southern Methodist,L,6,45
Tennessee,2019-10-19,7,@,Alabama,L,5,35
Texas,2019-10-19,7,,Kansas,W,6,48
Texas A&M,2019-10-19,7,@,Mississippi,W,2,17
Texas Christian,2019-10-19,6,@,Kansas State,L,3,24
Texas Tech,2019-10-19,7,,Iowa State,L,5,34
Toledo,2019-10-19,7,@,Ball State,L,7,52
Tulane,2019-10-19,7,@,Memphis,L,6,47
Tulsa,2019-10-19,7,@,Cincinnati,L,3,24
UAB,2019-10-19,7,,Old Dominion,W,1,14
UCF,2019-10-19,7,,East Carolina,W,3,28
USC,2019-10-19,7,,Arizona,W,2,14
Utah,2019-10-19,7,,Arizona State,W,0,3
Utah State,2019-10-19,6,,Nevada,W,1,10
UTEP,2019-10-19,6,@,Florida International,L,3,32
UTSA,2019-10-19,7,,Rice,W,3,27
Vanderbilt,2019-10-19,7,,Missouri,W,2,14
Virginia,2019-10-19,7,,Duke,W,2,14
Virginia Tech,2019-10-19,7,,North Carolina,W,5,41
Wake Forest,2019-10-19,7,,Florida State,W,3,20
Washington,2019-10-19,8,,Oregon,L,5,35
Washington State,2019-10-19,7,,Colorado,W,1,10
West Virginia,2019-10-19,7,@,Oklahoma,L,7,52
Western Kentucky,2019-10-19,7,,Charlotte,W,2,14
Western Michigan,2019-10-19,8,@,Eastern Michigan,L,4,34
Wisconsin,2019-10-19,7,@,Illinois,L,3,24
Wyoming,2019-10-19,7,,New Mexico,W,1,10
Houston,2019-10-24,8,,Southern Methodist,L,4,34
SMU,2019-10-24,8,@,Houston,W,3,31
Colorado,2019-10-25,8,,Southern California,L,5,35
USC,2019-10-25,8,@,Colorado,W,4,31
Air Force,2019-10-26,8,,Utah State,W,1,7
Akron,2019-10-26,8,@,Northern Illinois,L,7,49
Alabama,2019-10-26,8,,Arkansas,W,1,7
Appalachian State,2019-10-26,7,@,South Alabama,W,0,3
Arizona,2019-10-26,8,@,Stanford,L,5,41
Arizona State,2019-10-26,8,@,UCLA,L,6,42
Arkansas,2019-10-26,8,@,Alabama,L,6,48
Arkansas State,2019-10-26,8,,Texas State,W,2,14
Army,2019-10-26,8,,San Jose State,L,3,34
Auburn,2019-10-26,8,@,Louisiana State,L,3,23
Ball State,2019-10-26,8,,Ohio,L,4,34
Boston College,2019-10-26,8,@,Clemson,L,8,59
Bowling Green State,2019-10-26,8,@,Western Michigan,L,7,49
Buffalo,2019-10-26,8,,Central Michigan,W,3,20
California,2019-10-26,8,@,Utah,L,5,35
Central Michigan,2019-10-26,9,@,Buffalo,L,5,43
Charlotte,2019-10-26,8,,North Texas,W,5,38
Clemson,2019-10-26,8,,Boston College,W,1,7
Colorado State,2019-10-26,8,@,Fresno State,W,4,31
Connecticut,2019-10-26,8,@,Massachusetts,W,5,35
Duke,2019-10-26,8,@,North Carolina,L,2,20
East Carolina,2019-10-26,8,,South Florida,L,6,45
Eastern Michigan,2019-10-26,8,@,Toledo,L,5,37
Florida Atlantic,2019-10-26,8,@,Old Dominion,W,0,3
Florida International,2019-10-26,8,@,Middle Tennessee State,L,7,50
Florida State,2019-10-26,8,,Syracuse,W,2,17
Fresno State,2019-10-26,7,,Colorado State,L,5,41
Georgia Southern,2019-10-26,7,,New Mexico State,W,1,7
Georgia State,2019-10-26,8,,Troy,W,5,33
Hawaii,2019-10-26,8,@,New Mexico,W,4,31
Illinois,2019-10-26,8,@,Purdue,W,1,6
Indiana,2019-10-26,8,@,Nebraska,W,4,31
Iowa,2019-10-26,8,@,Northwestern,W,0,0
Iowa State,2019-10-26,8,,Oklahoma State,L,4,34
Kansas,2019-10-26,8,,Texas Tech,W,4,34
Kansas State,2019-10-26,7,,Oklahoma,W,4,41
Kent State,2019-10-26,8,,Miami (OH),L,2,23
Kentucky,2019-10-26,8,,Missouri,W,1,7
Liberty,2019-10-26,8,@,Rutgers,L,5,44
Louisiana Tech,2019-10-26,8,@,Texas-El Paso,W,3,21
Louisville,2019-10-26,8,,Virginia,W,3,21
LSU,2019-10-26,8,,Auburn,W,2,20
Marshall,2019-10-26,8,,Western Kentucky,W,3,23
Maryland,2019-10-26,8,@,Minnesota,L,7,52
Massachusetts,2019-10-26,8,,Connecticut,L,8,56
Memphis,2019-10-26,8,@,Tulsa,W,5,41
Miami (FL),2019-10-26,8,@,Pittsburgh,W,0,12
Miami (OH),2019-10-26,8,@,Kent State,W,1,16
Michigan,2019-10-26,8,,Notre Dame,W,2,14
Michigan State,2019-10-26,8,,Penn State,L,4,28
Middle Tennessee State,2019-10-26,8,,Florida International,W,2,17
Minnesota,2019-10-26,8,,Maryland,W,1,10
Mississippi State,2019-10-26,8,@,Texas A&M,L,7,49
Missouri,2019-10-26,8,@,Kentucky,L,4,29
Navy,2019-10-26,7,,Tulane,W,5,38
Nebraska,2019-10-26,8,,Indiana,L,5,38
Nevada,2019-10-26,8,@,Wyoming,L,4,31
New Mexico,2019-10-26,8,,Hawaii,L,6,45
New Mexico State,2019-10-26,8,@,Georgia Southern,L,6,41
North Carolina,2019-10-26,8,,Duke,W,2,17
North Texas,2019-10-26,8,@,Charlotte,L,6,39
Northern Illinois,2019-10-26,8,,Akron,W,0,0
Northwestern,2019-10-26,7,,Iowa,L,2,20
Notre Dame,2019-10-26,7,@,Michigan,L,6,45
Ohio,2019-10-26,8,@,Ball State,W,3,21
Ohio State,2019-10-26,8,,Wisconsin,W,1,7
Oklahoma,2019-10-26,8,@,Kansas State,L,6,48
Oklahoma State,2019-10-26,8,@,Iowa State,W,3,27
Old Dominion,2019-10-26,8,,Florida Atlantic,L,5,41
Oregon,2019-10-26,8,,Washington State,W,4,35
Penn State,2019-10-26,8,@,Michigan State,W,1,7
Pitt,2019-10-26,8,,Miami (FL),L,2,16
Purdue,2019-10-26,8,,Illinois,L,3,24
Rice,2019-10-26,8,,Southern Mississippi,L,2,20
