School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Ohio,2002-09-28,5,,Buffalo,W,4,32
Ohio State,2002-09-28,5,,Indiana,W,2,17
Oklahoma,2002-09-28,4,,South Florida,W,2,14
Oregon State,2002-09-28,5,@,Southern California,L,2,22
Penn State,2002-09-28,4,,Iowa,L,5,42
Pitt,2002-09-28,5,,Toledo,W,3,19
Purdue,2002-09-28,5,,Minnesota,W,1,15
Rice,2002-09-28,4,,Fresno State,L,4,31
Rutgers,2002-09-28,5,@,Tennessee,L,5,35
San Diego State,2002-09-28,5,,UCLA,L,5,43
San Jose State,2002-09-28,5,,Texas-El Paso,W,3,24
SMU,2002-09-28,5,@,Hawaii,L,6,42
South Carolina,2002-09-28,5,@,Vanderbilt,W,2,14
South Florida,2002-09-28,4,@,Oklahoma,L,4,31
Southern Mississippi,2002-09-28,5,@,Army,W,0,6
Stanford,2002-09-28,3,@,Arizona State,L,8,65
Syracuse,2002-09-28,4,@,Auburn,L,5,37
Temple,2002-09-28,5,,Cincinnati,L,5,35
Tennessee,2002-09-28,4,,Rutgers,W,2,14
Texas,2002-09-28,4,@,Tulane,W,0,0
Texas A&M,2002-09-28,4,,Louisiana Tech,W,0,3
Toledo,2002-09-28,5,@,Pittsburgh,L,5,37
Troy,2002-09-28,5,@,Missouri,L,5,44
Tulane,2002-09-28,5,,Texas,L,7,49
Tulsa,2002-09-28,5,,Kansas,L,6,43
UAB,2002-09-28,5,,Memphis,W,2,17
UCF,2002-09-28,4,,Liberty,W,2,17
UCLA,2002-09-28,4,@,San Diego State,W,1,7
USC,2002-09-28,4,,Oregon State,W,0,0
Utah,2002-09-28,5,,Air Force,L,4,30
Utah State,2002-09-28,5,@,Boise State,L,9,63
UTEP,2002-09-28,5,@,San Jose State,L,8,58
Vanderbilt,2002-09-28,5,,South Carolina,L,2,20
Virginia,2002-09-28,5,@,Wake Forest,W,4,34
Virginia Tech,2002-09-28,5,@,Western Michigan,W,0,0
Wake Forest,2002-09-28,5,,Virginia,L,5,38
Washington,2002-09-28,4,,Idaho,W,3,27
Washington State,2002-09-28,5,@,California,W,5,38
West Virginia,2002-09-28,4,,East Carolina,W,2,17
Western Michigan,2002-09-28,4,,Virginia Tech,L,4,30
Clemson,2002-10-03,5,@,Florida State,L,6,48
Florida State,2002-10-03,6,,Clemson,W,4,31
Illinois,2002-10-03,6,@,Minnesota,L,4,31
Minnesota,2002-10-03,6,,Illinois,W,1,10
Brigham Young,2002-10-04,5,@,Utah State,W,4,34
Colorado State,2002-10-04,6,@,Fresno State,L,3,32
Fresno State,2002-10-04,6,,Colorado State,W,4,30
Utah State,2002-10-04,6,,Brigham Young,L,5,35
Air Force,2002-10-05,5,,Navy,W,1,7
Akron,2002-10-05,6,@,Eastern Michigan,L,6,42
Alabama,2002-10-05,6,,Georgia,L,3,27
Arizona,2002-10-05,5,,Oregon,L,4,31
Arizona State,2002-10-05,6,,North Carolina,L,5,38
Arkansas,2002-10-05,4,@,Tennessee,L,5,41
Arkansas State,2002-10-05,7,,Middle Tennessee State,W,1,7
Army,2002-10-05,5,@,East Carolina,L,8,59
Ball State,2002-10-05,5,,Northern Illinois,L,5,41
Baylor,2002-10-05,5,,Kansas,W,5,32
Boise State,2002-10-05,5,,Hawaii,W,4,31
Bowling Green State,2002-10-05,4,,Ohio,W,3,21
Buffalo,2002-10-05,6,,Western Michigan,L,4,31
California,2002-10-05,6,@,Washington,W,2,27
Cincinnati,2002-10-05,5,,Miami (OH),L,4,31
Colorado,2002-10-05,5,,Kansas State,W,4,31
Connecticut,2002-10-05,6,@,Miami (FL),L,7,48
Duke,2002-10-05,6,,Virginia,L,3,27
East Carolina,2002-10-05,5,,Army,W,3,24
Eastern Michigan,2002-10-05,6,,Akron,W,5,34
Florida,2002-10-05,6,@,Mississippi,L,2,17
Georgia,2002-10-05,5,@,Alabama,W,3,25
Georgia Tech,2002-10-05,6,,Wake Forest,L,2,24
Hawaii,2002-10-05,5,@,Boise State,L,7,58
Houston,2002-10-05,5,@,Texas Christian,L,4,34
Idaho,2002-10-05,6,,Montana,L,4,38
Iowa,2002-10-05,6,,Purdue,W,4,28
Kansas,2002-10-05,6,@,Baylor,L,4,35
Kansas State,2002-10-05,5,@,Colorado,L,5,35
Kent State,2002-10-05,6,,Marshall,L,5,42
Louisiana,2002-10-05,5,@,Louisiana State,L,7,48
Louisiana Tech,2002-10-05,6,@,Rice,L,5,37
Louisiana-Monroe,2002-10-05,5,,Tulane,L,7,52
LSU,2002-10-05,5,,Louisiana,W,0,0
Marshall,2002-10-05,4,@,Kent State,W,3,21
Maryland,2002-10-05,6,@,West Virginia,W,2,17
Miami (FL),2002-10-05,5,,Connecticut,W,2,14
Miami (OH),2002-10-05,6,@,Cincinnati,W,3,26
Middle Tennessee State,2002-10-05,5,@,Arkansas State,L,1,13
Mississippi State,2002-10-05,5,@,South Carolina,L,4,34
Missouri,2002-10-05,5,,Oklahoma,L,4,31
Navy,2002-10-05,5,@,Air Force,L,6,48
Nebraska,2002-10-05,6,,McNeese State,W,2,14
Nevada,2002-10-05,5,@,Nevada-Las Vegas,L,3,21
New Mexico State,2002-10-05,5,,Texas-El Paso,W,2,14
North Carolina,2002-10-05,5,@,Arizona State,W,5,35
North Texas,2002-10-05,6,,South Florida,L,3,24
Northern Illinois,2002-10-05,6,@,Ball State,W,4,29
Northwestern,2002-10-05,6,,Ohio State,L,3,27
Notre Dame,2002-10-05,5,,Stanford,W,1,7
Ohio,2002-10-05,6,@,Bowling Green State,L,10,72
Ohio State,2002-10-05,6,@,Northwestern,W,1,16
Oklahoma,2002-10-05,5,@,Missouri,W,3,24
Oklahoma State,2002-10-05,5,@,Texas,L,2,17
Ole Miss,2002-10-05,5,,Florida,W,2,14
Oregon,2002-10-05,5,@,Arizona,W,2,14
Oregon State,2002-10-05,6,,UCLA,L,5,43
Penn State,2002-10-05,5,@,Wisconsin,W,4,31
Pitt,2002-10-05,6,@,Syracuse,W,3,24
Purdue,2002-10-05,6,@,Iowa,L,4,31
Rice,2002-10-05,5,,Louisiana Tech,W,2,20
San Jose State,2002-10-05,6,@,Southern Methodist,W,2,23
SMU,2002-10-05,6,,San Jose State,L,5,34
South Carolina,2002-10-05,6,,Mississippi State,W,1,10
South Florida,2002-10-05,5,@,North Texas,W,2,17
Stanford,2002-10-05,4,@,Notre Dame,L,4,31
Syracuse,2002-10-05,5,,Pittsburgh,L,6,48
Tennessee,2002-10-05,5,,Arkansas,W,4,38
Texas,2002-10-05,5,,Oklahoma State,W,2,15
Texas A&M,2002-10-05,5,,Texas Tech,L,6,48
Texas Christian,2002-10-05,5,,Houston,W,2,17
Texas Tech,2002-10-05,6,@,Texas A&M,W,7,47
Troy,2002-10-05,6,,Austin Peay,W,0,3
Tulane,2002-10-05,6,@,Louisiana-Monroe,W,0,9
UCLA,2002-10-05,5,@,Oregon State,W,5,35
UNLV,2002-10-05,5,,Nevada,W,1,17
USC,2002-10-05,5,@,Washington State,L,3,30
UTEP,2002-10-05,6,@,New Mexico State,L,7,49
Virginia,2002-10-05,6,@,Duke,W,2,22
Wake Forest,2002-10-05,6,@,Georgia Tech,W,3,21
Washington,2002-10-05,5,,California,L,5,34
Washington State,2002-10-05,6,,Southern California,W,4,27
West Virginia,2002-10-05,5,,Maryland,L,6,48
Western Michigan,2002-10-05,5,@,Buffalo,W,2,17
Wisconsin,2002-10-05,6,,Penn State,L,3,34
Wyoming,2002-10-05,5,,Citadel,W,3,30
Louisville,2002-10-08,6,@,Memphis,W,5,32
Memphis,2002-10-08,6,,Louisville,L,5,38
Boston College,2002-10-10,5,,Virginia Tech,L,4,28
Minnesota,2002-10-10,7,,Northwestern,W,6,42
Northwestern,2002-10-10,7,@,Minnesota,L,6,45
Virginia Tech,2002-10-10,6,@,Boston College,W,3,23
Air Force,2002-10-12,6,,Brigham Young,W,1,9
Akron,2002-10-12,7,,Liberty,W,3,21
Arizona,2002-10-12,6,@,Washington,L,4,32
Arizona State,2002-10-12,7,,Oregon State,W,0,9
Arkansas,2002-10-12,5,@,Auburn,W,2,17
Arkansas State,2002-10-12,8,@,Mississippi,L,7,52
Army,2002-10-12,6,,Texas Christian,L,5,46
Auburn,2002-10-12,6,,Arkansas,L,5,38
Ball State,2002-10-12,6,@,Toledo,L,5,37
Baylor,2002-10-12,6,,Texas A&M,L,5,41
Boise State,2002-10-12,6,@,Tulsa,W,3,24
Bowling Green State,2002-10-12,5,@,Central Michigan,W,5,35
Brigham Young,2002-10-12,6,@,Air Force,L,7,52
Buffalo,2002-10-12,7,@,Marshall,L,9,66
California,2002-10-12,7,@,Southern California,L,3,30
Central Michigan,2002-10-12,6,,Bowling Green State,L,6,45
Cincinnati,2002-10-12,6,@,Tulane,L,4,35
Clemson,2002-10-12,6,@,Virginia,L,2,22
Colorado,2002-10-12,6,@,Kansas,W,4,29
Colorado State,2002-10-12,7,,Wyoming,W,5,36
Duke,2002-10-12,7,@,Wake Forest,L,5,36
Eastern Michigan,2002-10-12,7,@,Ohio,L,8,55
Florida,2002-10-12,7,,Louisiana State,L,4,36
Florida State,2002-10-12,7,@,Miami (FL),L,4,28
Fresno State,2002-10-12,7,,Southern Methodist,W,1,7
Georgia,2002-10-12,6,,Tennessee,W,2,13
Hawaii,2002-10-12,6,,Nevada,W,5,34
Houston,2002-10-12,6,@,Alabama-Birmingham,L,6,51
Idaho,2002-10-12,7,@,Louisiana-Monroe,L,5,34
Illinois,2002-10-12,7,,Purdue,W,4,31
Indiana,2002-10-12,6,,Wisconsin,W,3,29
Iowa,2002-10-12,7,,Michigan State,W,2,16
Iowa State,2002-10-12,7,,Texas Tech,W,2,17
Kansas,2002-10-12,7,,Colorado,L,7,53
Kansas State,2002-10-12,6,,Oklahoma State,W,1,9
Kentucky,2002-10-12,6,,South Carolina,L,2,16
Louisiana,2002-10-12,6,@,New Mexico State,L,3,31
Louisiana-Monroe,2002-10-12,6,,Idaho,W,2,14
LSU,2002-10-12,6,@,Florida,W,1,7
Marshall,2002-10-12,5,,Buffalo,W,3,21
Miami (FL),2002-10-12,6,,Florida State,W,3,27
Miami (OH),2002-10-12,7,,Northern Illinois,L,7,48
Michigan,2002-10-12,6,,Penn State,W,3,24
Michigan State,2002-10-12,6,@,Iowa,L,5,44
Middle Tennessee State,2002-10-12,6,@,Vanderbilt,W,2,20
Mississippi State,2002-10-12,6,,Troy,W,1,8
Missouri,2002-10-12,6,@,Nebraska,L,3,24
Navy,2002-10-12,6,,Rice,L,2,17
Nebraska,2002-10-12,7,,Missouri,W,1,13
Nevada,2002-10-12,6,@,Hawaii,L,8,59
New Mexico,2002-10-12,7,@,Nevada-Las Vegas,W,2,16
New Mexico State,2002-10-12,6,,Louisiana,W,4,28
North Carolina,2002-10-12,6,,North Carolina State,L,5,34
North Carolina State,2002-10-12,7,@,North Carolina,W,2,17
Northern Illinois,2002-10-12,7,@,Miami (OH),W,5,41
Notre Dame,2002-10-12,6,,Pittsburgh,W,0,6
Ohio,2002-10-12,7,,Eastern Michigan,W,4,27
Ohio State,2002-10-12,7,,San Jose State,W,1,7
Oklahoma,2002-10-12,6,N,Texas,W,3,24
Oklahoma State,2002-10-12,6,@,Kansas State,L,7,44
Ole Miss,2002-10-12,6,,Arkansas State,W,2,17
Oregon,2002-10-12,6,@,UCLA,W,4,30
Oregon State,2002-10-12,7,@,Arizona State,L,1,13
Penn State,2002-10-12,6,@,Michigan,L,4,27
Pitt,2002-10-12,7,@,Notre Dame,L,2,14
Purdue,2002-10-12,7,@,Illinois,L,5,38
Rice,2002-10-12,6,@,Navy,W,1,10
Rutgers,2002-10-12,6,,West Virginia,L,5,40
San Diego State,2002-10-12,6,,Utah,W,2,17
San Jose State,2002-10-12,7,@,Ohio State,L,6,50
SMU,2002-10-12,7,@,Fresno State,L,4,30
South Carolina,2002-10-12,7,@,Kentucky,W,1,12
South Florida,2002-10-12,6,,Southern Mississippi,W,1,13
Southern Mississippi,2002-10-12,6,@,South Florida,L,1,16
Stanford,2002-10-12,5,,Washington State,L,4,36
Syracuse,2002-10-12,6,@,Temple,L,2,17
Temple,2002-10-12,6,,Syracuse,W,2,16
Tennessee,2002-10-12,6,@,Georgia,L,1,18
Texas,2002-10-12,6,N,Oklahoma,L,4,35
Texas A&M,2002-10-12,6,@,Baylor,W,0,0
Texas Christian,2002-10-12,6,@,Army,W,4,27
Texas Tech,2002-10-12,7,@,Iowa State,L,4,31
Toledo,2002-10-12,6,,Ball State,W,2,17
Troy,2002-10-12,7,@,Mississippi State,L,1,11
Tulane,2002-10-12,7,,Cincinnati,W,2,17
Tulsa,2002-10-12,6,,Boise State,L,7,52
UAB,2002-10-12,6,,Houston,W,5,34
UCF,2002-10-12,5,@,Western Michigan,W,3,27
UCLA,2002-10-12,6,,Oregon,L,4,31
UNLV,2002-10-12,6,,New Mexico,L,3,25
USC,2002-10-12,6,,California,W,4,28
Utah,2002-10-12,6,@,San Diego State,L,4,36
Vanderbilt,2002-10-12,6,,Middle Tennessee State,L,3,21
Virginia,2002-10-12,7,,Clemson,W,2,17
Wake Forest,2002-10-12,7,,Duke,W,1,10
Washington,2002-10-12,6,,Arizona,W,4,28
Washington State,2002-10-12,7,@,Stanford,W,1,11
West Virginia,2002-10-12,6,@,Rutgers,W,0,0
Western Michigan,2002-10-12,6,,Central Florida,L,4,31
Wisconsin,2002-10-12,7,@,Indiana,L,4,32
Wyoming,2002-10-12,6,@,Colorado State,L,6,44
Georgia Tech,2002-10-17,7,@,Maryland,L,4,34
Maryland,2002-10-17,7,,Georgia Tech,W,1,10
Boise State,2002-10-18,7,,Fresno State,W,3,21
Fresno State,2002-10-18,8,@,Boise State,L,8,67
Air Force,2002-10-19,7,,Notre Dame,L,3,21
Alabama,2002-10-19,7,,Mississippi,W,1,7
Arizona,2002-10-19,7,@,Stanford,L,1,16
Arizona State,2002-10-19,8,@,Oregon,W,6,42
Arkansas,2002-10-19,6,,Kentucky,L,4,29
Arkansas State,2002-10-19,9,,North Texas,L,2,13
Army,2002-10-19,7,@,Houston,L,8,56
Auburn,2002-10-19,7,@,Florida,L,3,30
Ball State,2002-10-19,7,,Eastern Michigan,W,2,17
Baylor,2002-10-19,7,@,Colorado,L,5,34
Boston College,2002-10-19,6,,Navy,W,3,21
Bowling Green State,2002-10-19,6,,Western Michigan,W,6,45
Brigham Young,2002-10-19,7,,Nevada-Las Vegas,L,3,24
Buffalo,2002-10-19,8,,Miami (OH),L,7,49
California,2002-10-19,8,,UCLA,W,1,12
Central Michigan,2002-10-19,7,@,Northern Illinois,L,7,49
Cincinnati,2002-10-19,7,@,Southern Mississippi,L,3,23
Clemson,2002-10-19,7,,Wake Forest,W,2,23
Colorado,2002-10-19,7,,Baylor,W,0,0
Colorado State,2002-10-19,8,@,Utah,W,3,20
Connecticut,2002-10-19,7,,Temple,L,5,38
Duke,2002-10-19,8,@,North Carolina State,L,3,24
East Carolina,2002-10-19,6,,South Florida,L,6,46
Eastern Michigan,2002-10-19,8,@,Ball State,L,6,42
Florida,2002-10-19,8,,Auburn,W,3,23
Georgia,2002-10-19,7,,Vanderbilt,W,2,17
Hawaii,2002-10-19,7,,Tulsa,W,2,14
Houston,2002-10-19,7,,Army,W,6,42
Indiana,2002-10-19,7,,Iowa,L,3,24
Iowa,2002-10-19,8,@,Indiana,W,0,8
Iowa State,2002-10-19,8,@,Oklahoma,L,7,49
Kansas,2002-10-19,8,,Texas A&M,L,6,47
Kansas State,2002-10-19,7,,Texas,L,2,17
Kent State,2002-10-19,7,,Ohio,L,7,50
Kentucky,2002-10-19,7,@,Arkansas,W,2,17
Louisiana,2002-10-19,7,@,Middle Tennessee State,L,6,48
Louisiana Tech,2002-10-19,7,@,Southern Methodist,L,5,37
Louisiana-Monroe,2002-10-19,7,@,New Mexico State,L,4,34
Louisville,2002-10-19,7,,Texas Christian,L,6,45
LSU,2002-10-19,7,,South Carolina,W,2,14
Marshall,2002-10-19,6,,Troy,W,1,7
Memphis,2002-10-19,7,,Mississippi State,L,3,29
Miami (OH),2002-10-19,8,@,Buffalo,W,0,0
Michigan,2002-10-19,7,@,Purdue,W,3,21
Michigan State,2002-10-19,7,,Minnesota,L,3,28
Middle Tennessee State,2002-10-19,7,,Louisiana,W,5,35
Minnesota,2002-10-19,8,@,Michigan State,W,1,7
Mississippi State,2002-10-19,7,@,Memphis,W,2,17
Missouri,2002-10-19,7,@,Texas Tech,L,7,52
Navy,2002-10-19,7,@,Boston College,L,6,46
Nebraska,2002-10-19,8,@,Oklahoma State,L,3,24
Nevada,2002-10-19,7,,San Jose State,W,3,24
New Mexico,2002-10-19,8,@,Utah State,L,6,45
New Mexico State,2002-10-19,7,,Louisiana-Monroe,W,3,21
North Carolina,2002-10-19,7,@,Virginia,L,5,37
North Carolina State,2002-10-19,8,,Duke,W,2,22
North Texas,2002-10-19,7,@,Arkansas State,W,1,10
Northern Illinois,2002-10-19,8,,Central Michigan,W,0,0
Northwestern,2002-10-19,8,@,Penn State,L,7,49
Notre Dame,2002-10-19,7,@,Air Force,W,2,14
Ohio,2002-10-19,8,@,Kent State,W,0,0
Ohio State,2002-10-19,8,@,Wisconsin,W,2,14
Oklahoma,2002-10-19,7,,Iowa State,W,0,3
Oklahoma State,2002-10-19,7,,Nebraska,W,3,21
Ole Miss,2002-10-19,7,@,Alabama,L,6,42
Oregon,2002-10-19,7,,Arizona State,L,5,45
Penn State,2002-10-19,7,,Northwestern,W,0,0
Purdue,2002-10-19,8,,Michigan,L,3,23
Rice,2002-10-19,7,@,Texas-El Paso,L,5,38
Rutgers,2002-10-19,7,@,Virginia Tech,L,5,35
San Diego State,2002-10-19,7,@,Wyoming,W,3,20
San Jose State,2002-10-19,8,@,Nevada,L,7,52
SMU,2002-10-19,8,,Louisiana Tech,W,4,34
South Carolina,2002-10-19,8,@,Louisiana State,L,4,38
South Florida,2002-10-19,7,@,East Carolina,W,4,30
Southern Mississippi,2002-10-19,7,,Cincinnati,W,1,14
Stanford,2002-10-19,6,,Arizona,W,0,6
Syracuse,2002-10-19,7,@,West Virginia,L,4,34
Temple,2002-10-19,7,@,Connecticut,W,3,24
Texas,2002-10-19,7,@,Kansas State,W,2,14
Texas A&M,2002-10-19,7,@,Kansas,W,3,22
Texas Christian,2002-10-19,7,@,Louisville,W,4,31
Texas Tech,2002-10-19,8,,Missouri,W,5,38
Toledo,2002-10-19,7,@,Central Florida,W,3,24
Troy,2002-10-19,8,@,Marshall,L,3,24
Tulane,2002-10-19,8,,Alabama-Birmingham,W,2,14
Tulsa,2002-10-19,7,@,Hawaii,L,5,37
UAB,2002-10-19,7,@,Tulane,L,5,35
UCF,2002-10-19,6,,Toledo,L,4,27
UCLA,2002-10-19,7,@,California,L,2,17
UNLV,2002-10-19,7,@,Brigham Young,W,0,3
USC,2002-10-19,7,,Washington,W,3,21
Utah,2002-10-19,7,,Colorado State,L,4,28
Utah State,2002-10-19,7,,New Mexico,W,6,44
UTEP,2002-10-19,7,,Rice,W,5,35
Vanderbilt,2002-10-19,7,@,Georgia,L,6,48
Virginia,2002-10-19,8,,North Carolina,W,4,27
Virginia Tech,2002-10-19,7,,Rutgers,W,2,14
Wake Forest,2002-10-19,8,@,Clemson,L,4,31
Washington,2002-10-19,7,@,Southern California,L,5,41
West Virginia,2002-10-19,7,,Syracuse,W,1,7
Western Michigan,2002-10-19,7,@,Bowling Green State,L,7,48
Wisconsin,2002-10-19,8,,Ohio State,L,2,19
Wyoming,2002-10-19,7,,San Diego State,L,3,24
Brigham Young,2002-10-24,8,@,Colorado State,L,4,37
Clemson,2002-10-24,8,,North Carolina State,L,5,38
Colorado State,2002-10-24,9,,Brigham Young,W,1,10
North Carolina State,2002-10-24,9,@,Clemson,W,1,6
Fresno State,2002-10-25,9,,Hawaii,L,3,31
Hawaii,2002-10-25,8,@,Fresno State,W,3,21
Air Force,2002-10-26,8,@,Wyoming,L,4,34
Akron,2002-10-26,8,@,Central Florida,L,4,28
Alabama,2002-10-26,8,@,Tennessee,W,2,14
Arizona,2002-10-26,8,,Washington State,L,2,21
Arizona State,2002-10-26,9,,Washington,W,2,16
Arkansas,2002-10-26,7,,Mississippi,W,3,28
Arkansas State,2002-10-26,10,,New Mexico State,L,3,26
Army,2002-10-26,8,,Alabama-Birmingham,L,4,29
Auburn,2002-10-26,8,,Louisiana State,W,1,7
Ball State,2002-10-26,8,@,Bowling Green State,L,5,38
Baylor,2002-10-26,8,,Kansas State,L,5,44
Boise State,2002-10-26,8,@,San Jose State,W,1,8
Boston College,2002-10-26,7,@,Pittsburgh,L,1,19
Bowling Green State,2002-10-26,7,,Ball State,W,2,20
Buffalo,2002-10-26,9,,Kent State,L,2,16
California,2002-10-26,9,@,Oregon State,L,3,24
Central Michigan,2002-10-26,8,,Marshall,L,2,23
Cincinnati,2002-10-26,8,,Memphis,W,1,10
Colorado,2002-10-26,8,,Texas Tech,W,1,13
Connecticut,2002-10-26,8,@,Vanderbilt,L,4,28
Duke,2002-10-26,9,,Maryland,L,6,45
East Carolina,2002-10-26,7,@,Louisville,L,6,44
Florida State,2002-10-26,8,,Notre Dame,L,4,34
Georgia,2002-10-26,8,@,Kentucky,W,3,24
Georgia Tech,2002-10-26,8,,Virginia,W,2,15
Idaho,2002-10-26,8,,Middle Tennessee State,W,2,18
Illinois,2002-10-26,8,,Indiana,W,2,14
Indiana,2002-10-26,8,@,Illinois,L,6,45
Iowa,2002-10-26,9,@,Michigan,W,1,9
Iowa State,2002-10-26,9,@,Texas,L,3,21
Kansas,2002-10-26,9,@,Missouri,L,5,36
Kansas State,2002-10-26,8,@,Baylor,W,1,10
Kent State,2002-10-26,8,@,Buffalo,W,2,12
Kentucky,2002-10-26,8,,Georgia,L,7,52
Louisiana,2002-10-26,8,,North Texas,L,4,27
Louisiana Tech,2002-10-26,8,,Nevada,W,7,47
Louisiana-Monroe,2002-10-26,8,,Utah State,W,6,48
Louisville,2002-10-26,8,,East Carolina,W,2,20
LSU,2002-10-26,8,@,Auburn,L,4,31
Marshall,2002-10-26,7,@,Central Michigan,W,2,18
Maryland,2002-10-26,8,@,Duke,W,2,12
Memphis,2002-10-26,8,@,Cincinnati,L,6,48
Miami (FL),2002-10-26,7,@,West Virginia,W,3,23
Miami (OH),2002-10-26,9,@,Toledo,W,2,13
Michigan,2002-10-26,8,,Iowa,L,4,34
Michigan State,2002-10-26,8,,Wisconsin,L,6,42
Middle Tennessee State,2002-10-26,8,@,Idaho,L,3,21
Missouri,2002-10-26,8,,Kansas,W,2,12
Navy,2002-10-26,8,@,Tulane,L,7,51
Nebraska,2002-10-26,9,@,Texas A&M,W,4,31
Nevada,2002-10-26,8,@,Louisiana Tech,L,7,50
New Mexico,2002-10-26,9,,Utah,W,5,35
New Mexico State,2002-10-26,8,@,Arkansas State,W,3,21
North Carolina,2002-10-26,8,@,Wake Forest,L,4,31
North Texas,2002-10-26,8,@,Louisiana,W,0,0
Northern Illinois,2002-10-26,9,@,Western Michigan,W,2,20
Northwestern,2002-10-26,9,,Purdue,L,6,42
Notre Dame,2002-10-26,8,@,Florida State,W,3,24
Ohio State,2002-10-26,9,,Penn State,W,1,7
Ole Miss,2002-10-26,8,@,Arkansas,L,6,48
Oregon,2002-10-26,8,,Southern California,L,6,44
Oregon State,2002-10-26,8,,California,W,1,13
Penn State,2002-10-26,8,@,Ohio State,L,1,13
Pitt,2002-10-26,8,,Boston College,W,1,16
Purdue,2002-10-26,9,@,Northwestern,W,2,13
Rice,2002-10-26,8,,Southern Methodist,W,2,15
Rutgers,2002-10-26,8,@,Syracuse,L,6,45
San Diego State,2002-10-26,8,,Nevada-Las Vegas,W,3,21
San Jose State,2002-10-26,9,,Boise State,L,6,45
SMU,2002-10-26,9,@,Rice,L,3,27
Stanford,2002-10-26,7,@,UCLA,L,2,28
Syracuse,2002-10-26,8,,Rutgers,W,2,14
Temple,2002-10-26,8,@,Virginia Tech,L,2,20
Tennessee,2002-10-26,7,,Alabama,L,4,34
Texas,2002-10-26,8,,Iowa State,W,1,10
Texas A&M,2002-10-26,8,,Nebraska,L,5,38
Texas Tech,2002-10-26,9,@,Colorado,L,5,37
Toledo,2002-10-26,8,,Miami (OH),L,3,27
Troy,2002-10-26,9,,Florida Atlantic,W,1,6
Tulane,2002-10-26,9,,Navy,W,4,30
Tulsa,2002-10-26,8,,Texas-El Paso,W,0,0
UAB,2002-10-26,8,@,Army,W,3,26
UCF,2002-10-26,7,,Akron,W,2,17
UCLA,2002-10-26,8,,Stanford,W,2,18
UNLV,2002-10-26,8,@,San Diego State,L,4,31
USC,2002-10-26,8,@,Oregon,W,3,33
Utah,2002-10-26,8,@,New Mexico,L,6,42
Utah State,2002-10-26,8,@,Louisiana-Monroe,L,7,51
UTEP,2002-10-26,8,@,Tulsa,L,2,20
Vanderbilt,2002-10-26,8,,Connecticut,W,3,24
Virginia,2002-10-26,9,@,Georgia Tech,L,2,23
Virginia Tech,2002-10-26,8,,Temple,W,1,10
Wake Forest,2002-10-26,9,,North Carolina,W,0,0
Washington,2002-10-26,8,@,Arizona State,L,3,27
Washington State,2002-10-26,8,@,Arizona,W,1,13
West Virginia,2002-10-26,8,,Miami (FL),L,5,40
Western Michigan,2002-10-26,8,,Northern Illinois,L,3,24
Wisconsin,2002-10-26,9,@,Michigan State,W,3,24
Wyoming,2002-10-26,8,,Air Force,W,2,26
Southern Mississippi,2002-10-30,8,@,Texas Christian,L,4,37
Texas Christian,2002-10-30,8,,Southern Mississippi,W,1,7
Air Force,2002-10-31,9,,Colorado State,L,4,31
Colorado State,2002-10-31,10,@,Air Force,W,2,12
Akron,2002-11-02,9,,Marshall,W,2,20
Alabama,2002-11-02,9,@,Vanderbilt,W,1,8
Arizona,2002-11-02,9,@,Oregon State,L,5,38
Arizona State,2002-11-02,10,@,Washington State,L,5,44
Arkansas,2002-11-02,8,,Troy,W,0,0
Arkansas State,2002-11-02,11,,Southern Utah,W,2,16
Auburn,2002-11-02,9,@,Mississippi,W,3,24
Ball State,2002-11-02,9,,Western Michigan,W,1,7
Baylor,2002-11-02,9,@,Texas Tech,L,9,62
Boise State,2002-11-02,9,@,Texas-El Paso,W,0,3
Boston College,2002-11-02,8,@,Notre Dame,W,1,7
Bowling Green State,2002-11-02,8,@,Kent State,W,2,14
Brigham Young,2002-11-02,9,,San Diego State,W,1,10
Central Michigan,2002-11-02,9,@,Eastern Michigan,W,3,21
Clemson,2002-11-02,9,@,Duke,W,4,31
Colorado,2002-11-02,9,@,Oklahoma,L,3,27
Connecticut,2002-11-02,9,,Florida Atlantic,W,2,14
Duke,2002-11-02,10,,Clemson,L,4,34
Eastern Michigan,2002-11-02,9,,Central Michigan,L,5,47
Florida,2002-11-02,9,N,Georgia,W,1,13
Florida State,2002-11-02,9,@,Wake Forest,W,3,21
Georgia,2002-11-02,9,N,Florida,L,3,20
Georgia Tech,2002-11-02,9,@,North Carolina State,W,2,17
Hawaii,2002-11-02,9,,San Jose State,W,4,31
Houston,2002-11-02,8,@,Memphis,W,3,21
Idaho,2002-11-02,9,@,Louisiana,L,4,31
Illinois,2002-11-02,9,@,Penn State,L,2,18
Indiana,2002-11-02,9,@,Northwestern,L,6,41
Iowa,2002-11-02,10,,Wisconsin,W,0,3
Iowa State,2002-11-02,10,,Missouri,W,5,35
Kansas,2002-11-02,10,,Kansas State,L,8,64
Kansas State,2002-11-02,9,@,Kansas,W,0,0
Kent State,2002-11-02,9,,Bowling Green State,L,6,45
Kentucky,2002-11-02,9,@,Mississippi State,W,3,24
Louisiana,2002-11-02,9,,Idaho,W,4,28
Louisiana-Monroe,2002-11-02,9,@,North Texas,L,6,41
Marshall,2002-11-02,8,@,Akron,L,4,34
Maryland,2002-11-02,9,@,North Carolina,W,1,7
