School,Date,G,Loc,Opponent,WL,Total TD,Points For,Points Difference,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp
Boston College,2003-09-13,3,@,Connecticut,W,3,24,10,26,55,47.3,258,2,34,128,3.8,0,0,3,3
Bowling Green State,2003-09-13,3,,Liberty,W,9,62,59,13,31,41.9,192,0,34,57,1.7,0,1,0,1
Brigham Young,2003-09-13,3,@,New Mexico,W,1,10,3,11,24,45.8,141,0,48,171,3.6,1,1,0,1
Buffalo,2003-09-13,3,,Colgate,L,2,15,-23,19,29,65.5,263,2,54,358,6.6,3,0,0,0
Central Michigan,2003-09-13,3,,Eastern Kentucky,W,6,42,1,24,34,70.6,396,2,52,218,4.2,3,1,2,3
Cincinnati,2003-09-13,2,@,West Virginia,W,1,15,2,10,31,32.3,125,2,40,118,3.0,0,3,2,5
Clemson,2003-09-13,3,,Middle Tennessee State,W,5,37,23,15,26,57.7,170,0,38,194,5.1,2,0,1,1
Colorado,2003-09-13,3,,Washington State,L,4,26,-21,17,33,51.5,310,3,33,153,4.6,1,0,1,1
Colorado State,2003-09-13,3,,Weber State,W,4,31,24,12,24,50.0,133,1,25,79,3.2,0,0,1,1
Connecticut,2003-09-13,3,,Boston College,L,2,14,-10,15,29,51.7,151,2,41,193,4.7,1,0,1,1
Duke,2003-09-13,3,,Rice,W,3,27,3,6,20,30.0,61,1,64,346,5.4,2,2,0,2
East Carolina,2003-09-13,3,@,Miami (FL),L,0,3,-35,17,27,63.0,226,2,37,223,6.0,2,1,1,2
Eastern Michigan,2003-09-13,3,@,Akron,L,2,17,-7,22,33,66.7,303,1,44,168,3.8,1,1,1,2
Florida,2003-09-13,3,,Florida A&M,W,9,63,60,15,32,46.9,93,0,46,175,3.8,0,2,1,3
Florida State,2003-09-13,3,,Georgia Tech,W,2,14,1,12,25,48.0,128,0,39,112,2.9,1,2,1,3
Fresno State,2003-09-13,3,@,Oklahoma,L,4,28,-24,26,38,68.4,344,4,48,212,4.4,3,0,0,0
Georgia,2003-09-13,3,,South Carolina,W,4,31,24,16,36,44.4,239,1,37,111,3.0,0,0,3,3
Georgia Tech,2003-09-13,3,@,Florida State,L,1,13,-1,15,30,50.0,160,1,32,91,2.8,1,1,2,3
Hawaii,2003-09-13,2,@,Southern California,L,4,32,-29,18,26,69.2,254,2,33,164,5.0,4,2,0,2
Houston,2003-09-13,3,@,Louisiana,W,3,21,7,5,22,22.7,57,0,40,139,3.5,2,1,0,1
Idaho,2003-09-13,3,,Boise State,L,1,10,-14,15,25,60.0,165,0,43,263,6.1,3,2,0,2
Illinois,2003-09-13,3,@,UCLA,L,0,3,-3,11,31,35.5,94,0,35,110,3.1,0,0,1,1
Indiana,2003-09-13,3,,Indiana State,W,4,33,30,17,27,63.0,189,0,37,105,2.8,0,2,1,3
Iowa,2003-09-13,3,@,Iowa State,W,4,40,19,26,45,57.8,319,2,40,71,1.8,1,1,1,2
Iowa State,2003-09-13,3,,Iowa,L,3,21,-19,7,14,50.0,72,1,37,171,4.6,2,1,0,1
Kansas,2003-09-13,3,@,Wyoming,W,6,42,7,33,46,71.7,328,4,36,179,5.0,1,2,0,2
Kansas State,2003-09-13,4,,Massachusetts,W,5,38,31,14,27,51.9,164,1,30,27,0.9,0,1,0,1
Kent State,2003-09-13,3,,Youngstown State,W,1,16,3,10,20,50.0,114,1,41,180,4.4,1,3,1,4
Kentucky,2003-09-13,3,@,Alabama,L,2,17,-10,14,27,51.9,198,0,53,266,5.0,3,0,1,1
Louisiana,2003-09-13,3,,Houston,L,2,14,-7,8,18,44.4,157,1,51,256,5.0,2,4,1,5
Louisiana Tech,2003-09-13,3,@,Michigan State,W,3,20,1,19,30,63.3,192,0,42,169,4.0,1,0,0,0
Louisiana-Monroe,2003-09-13,3,@,Mississippi,L,2,14,-45,24,30,80.0,387,4,47,225,4.8,3,1,0,1
Louisville,2003-09-13,2,@,Syracuse,W,3,30,10,19,30,63.3,229,0,41,217,5.3,2,2,0,2
LSU,2003-09-13,3,,Western Illinois,W,5,35,28,17,39,43.6,195,1,25,13,0.5,0,0,3,3
Maryland,2003-09-13,3,,Citadel,W,7,61,61,3,20,15.0,47,0,31,90,2.9,0,0,1,1
Memphis,2003-09-13,3,@,Southern Mississippi,L,0,6,-17,7,25,28.0,102,0,49,205,4.2,2,2,1,3
Miami (FL),2003-09-13,3,,East Carolina,W,5,38,35,16,24,66.7,126,0,36,103,2.9,0,3,2,5
Miami (OH),2003-09-13,2,@,Northwestern,W,6,44,30,22,44,50.0,273,0,27,41,1.5,2,0,1,1
Michigan,2003-09-13,3,,Notre Dame,W,5,38,38,8,24,33.3,91,0,25,49,2.0,0,0,2,2
Michigan State,2003-09-13,3,,Louisiana Tech,L,1,19,-1,35,63,55.6,436,3,19,61,3.2,0,2,3,5
Middle Tennessee State,2003-09-13,3,@,Clemson,L,2,14,-23,23,28,82.1,298,4,44,183,4.2,1,0,0,0
Minnesota,2003-09-13,3,@,Ohio,W,6,42,22,14,22,63.6,123,0,52,222,4.3,3,1,1,2
Mississippi State,2003-09-13,2,@,Tulane,L,3,28,-3,29,47,61.7,349,4,31,112,3.6,0,0,0,0
Missouri,2003-09-13,3,,Eastern Illinois,W,5,37,37,23,36,63.9,154,0,32,67,2.1,0,3,1,4
Nebraska,2003-09-13,3,,Penn State,W,1,18,8,16,33,48.5,159,0,21,44,2.1,1,1,1,2
New Mexico,2003-09-13,3,,Brigham Young,L,1,7,-3,20,37,54.1,172,1,29,136,4.7,0,0,0,0
New Mexico State,2003-09-13,3,@,Oregon State,L,2,16,-12,17,30,56.7,233,1,51,221,4.3,3,1,2,3
North Carolina State,2003-09-13,3,@,Ohio State,L,5,38,-6,26,36,72.2,273,4,32,44,1.4,2,2,3,5
North Texas,2003-09-13,3,@,Air Force,L,3,21,-13,10,16,62.5,156,3,60,271,4.5,1,3,1,4
Northwestern,2003-09-13,3,,Miami (OH),L,2,14,-30,29,41,70.7,368,3,38,147,3.9,3,0,0,0
Notre Dame,2003-09-13,2,@,Michigan,L,0,0,-38,17,24,70.8,251,1,54,188,3.5,4,3,0,3
Ohio,2003-09-13,3,,Minnesota,L,3,20,-22,9,15,60.0,146,1,50,269,5.4,5,1,1,2
Ohio State,2003-09-13,3,,North Carolina State,W,6,44,6,36,52,69.2,315,4,30,21,0.7,1,1,2,3
Oklahoma,2003-09-13,3,,Fresno State,W,7,52,24,20,31,64.5,142,2,22,123,5.6,2,0,1,1
Oklahoma State,2003-09-13,3,,Missouri State,W,6,42,39,14,26,53.8,117,0,46,102,2.2,0,0,2,2
Ole Miss,2003-09-13,3,,Louisiana-Monroe,W,8,59,45,26,44,59.1,307,2,31,29,0.9,0,1,2,3
Oregon,2003-09-13,3,@,Arizona,W,6,48,38,16,36,44.4,146,1,25,34,1.4,0,1,0,1
Oregon State,2003-09-13,3,,New Mexico State,W,4,28,12,10,22,45.5,116,0,42,143,3.4,1,1,0,1
Penn State,2003-09-13,3,@,Nebraska,L,1,10,-8,4,6,66.7,60,0,72,337,4.7,1,1,1,2
Pitt,2003-09-13,2,,Ball State,W,6,42,21,19,30,63.3,192,3,37,92,2.5,0,0,0,0
Purdue,2003-09-13,2,@,Wake Forest,W,1,16,6,18,30,60.0,188,0,34,56,1.6,1,0,1,1
Rice,2003-09-13,2,@,Duke,L,3,24,-3,16,32,50.0,188,2,43,222,5.2,1,1,1,2
Rutgers,2003-09-13,3,@,Army,W,5,36,15,24,48,50.0,251,1,30,55,1.8,2,3,1,4
San Diego State,2003-09-13,3,@,Texas-El Paso,W,4,34,34,15,40,37.5,137,0,44,124,2.8,0,3,3,6
SMU,2003-09-13,2,@,Baylor,L,1,7,-3,12,27,44.4,102,0,39,80,2.1,1,1,1,2
South Carolina,2003-09-13,3,@,Georgia,L,1,7,-24,17,29,58.6,213,2,34,165,4.9,1,1,0,1
Southern Mississippi,2003-09-13,3,,Memphis,W,3,23,17,16,36,44.4,182,0,39,192,4.9,0,3,3,6
Syracuse,2003-09-13,2,,Louisville,L,2,20,-10,16,25,64.0,266,3,39,185,4.7,0,0,1,1
Texas,2003-09-13,2,,Arkansas,L,4,28,-10,9,18,50.0,173,1,60,265,4.4,4,1,0,1
Troy,2003-09-13,3,@,Alabama-Birmingham,W,2,20,11,20,38,52.6,248,0,28,89,3.2,0,3,2,5
Tulane,2003-09-13,3,,Mississippi State,W,4,31,3,16,33,48.5,246,2,37,225,6.1,1,3,0,3
Tulsa,2003-09-13,3,,Texas State,W,6,41,26,24,47,51.1,213,2,43,168,3.9,0,0,3,3
UAB,2003-09-13,3,,Troy,L,0,9,-11,11,18,61.1,131,0,51,256,5.0,2,1,2,3
UCF,2003-09-13,2,,Florida Atlantic,W,4,33,4,26,40,65.0,352,3,31,102,3.3,1,0,0,0
UCLA,2003-09-13,2,,Illinois,W,0,6,3,26,42,61.9,216,0,26,67,2.6,0,1,3,4
UNLV,2003-09-13,3,@,Wisconsin,W,3,23,18,13,30,43.3,239,0,42,52,1.2,0,3,2,5
USC,2003-09-13,3,,Hawaii,W,8,61,29,40,67,59.7,399,4,16,63,3.9,0,1,2,3
Utah State,2003-09-13,3,@,Arizona State,L,2,16,-10,20,37,54.1,277,2,37,161,4.4,1,3,1,4
UTEP,2003-09-13,3,,San Diego State,L,0,0,-34,18,29,62.1,180,0,34,137,4.0,3,2,0,2
Vanderbilt,2003-09-13,3,,Auburn,L,1,7,-38,17,26,65.4,264,2,54,219,4.1,4,0,0,0
Virginia,2003-09-13,3,@,Western Michigan,W,8,59,43,28,53,52.8,317,1,26,91,3.5,1,3,3,6
Wake Forest,2003-09-13,3,,Purdue,L,1,10,-6,26,36,72.2,227,1,37,116,3.1,0,1,0,1
Washington State,2003-09-13,3,@,Colorado,W,6,47,21,32,55,58.2,348,4,34,97,2.9,0,3,2,5
West Virginia,2003-09-13,3,,Cincinnati,L,2,13,-2,17,36,47.2,146,1,49,165,3.4,0,5,0,5
Western Michigan,2003-09-13,3,,Virginia,L,2,16,-43,14,22,63.6,186,4,49,219,4.5,2,0,0,0
Wisconsin,2003-09-13,3,,Nevada-Las Vegas,L,0,5,-18,12,25,48.0,93,2,37,94,2.5,0,1,0,1
Wyoming,2003-09-13,3,,Kansas,L,5,35,-7,13,16,81.3,295,4,40,162,4.1,1,0,0,0
Nevada,2003-09-18,3,@,San Jose State,W,6,42,12,15,27,55.6,209,2,29,133,4.6,0,0,1,1
San Jose State,2003-09-18,4,,Nevada,L,4,30,-12,17,24,70.8,291,2,60,272,4.5,4,0,1,1
Texas A&M,2003-09-18,3,@,Virginia Tech,L,2,19,-16,9,13,69.2,63,1,47,273,5.8,4,1,1,2
Virginia Tech,2003-09-18,3,,Texas A&M,W,5,35,16,14,26,53.8,170,1,39,102,2.6,1,1,1,2
Hawaii,2003-09-19,3,@,Nevada-Las Vegas,L,3,22,-11,14,36,38.9,180,0,44,116,2.6,3,0,1,1
UNLV,2003-09-19,4,,Hawaii,W,3,33,11,37,61,60.7,363,2,20,54,2.7,1,3,3,6
Air Force,2003-09-20,4,,Wyoming,W,5,35,6,27,52,51.9,398,3,28,88,3.1,1,0,0,0
Akron,2003-09-20,4,,Howard,W,8,65,58,18,33,54.5,127,0,24,106,4.4,0,2,2,4
Alabama,2003-09-20,4,,Northern Illinois,L,2,16,-3,16,24,66.7,149,2,40,118,3.0,0,0,0,0
Arizona,2003-09-20,4,@,Purdue,L,1,7,-52,19,31,61.3,288,4,52,292,5.6,4,1,1,2
Arizona State,2003-09-20,3,@,Iowa,L,0,2,-19,15,23,65.2,154,3,45,153,3.4,0,1,1,2
Arkansas,2003-09-20,3,,North Texas,W,4,31,24,6,14,42.9,81,1,40,116,2.9,0,2,1,3
Arkansas State,2003-09-20,4,@,Tulsa,L,1,7,-47,13,25,52.0,187,3,41,217,5.3,2,0,1,1
Army,2003-09-20,3,,Tulane,L,4,33,-17,26,34,76.5,350,5,35,129,3.7,1,1,0,1
Ball State,2003-09-20,4,,Central Michigan,W,3,27,13,10,26,38.5,142,1,36,121,3.4,1,0,1,1
Baylor,2003-09-20,4,,Sam Houston State,W,3,27,21,13,34,38.2,122,1,39,165,4.2,0,2,1,3
Boise State,2003-09-20,3,@,Oregon State,L,3,24,-2,19,37,51.4,408,1,46,154,3.3,1,1,0,1
Boston College,2003-09-20,4,,Miami (FL),L,2,14,-19,20,33,60.6,164,0,34,136,4.0,2,1,2,3
Bowling Green State,2003-09-20,4,@,Ohio State,L,2,17,-7,10,16,62.5,118,1,48,205,4.3,2,2,1,3
Brigham Young,2003-09-20,4,,Stanford,L,2,14,-4,11,24,45.8,56,0,44,144,3.3,2,0,2,2
Buffalo,2003-09-20,4,,Connecticut,L,1,7,-31,19,30,63.3,326,1,50,287,5.7,4,1,0,1
California,2003-09-20,5,@,Illinois,W,4,31,7,35,57,61.4,430,3,35,66,1.9,0,0,1,1
Central Michigan,2003-09-20,4,@,Ball State,L,2,14,-13,24,36,66.7,215,3,47,206,4.4,0,0,0,0
Cincinnati,2003-09-20,3,,Temple,W,4,30,6,28,48,58.3,415,2,31,107,3.5,1,0,2,2
Clemson,2003-09-20,4,@,Georgia Tech,W,5,39,36,19,42,45.2,248,0,33,45,1.4,0,1,1,2
Colorado,2003-09-20,4,@,Florida State,L,1,7,-40,35,47,74.5,458,2,24,93,3.9,2,0,0,0
Colorado State,2003-09-20,4,,Miami (OH),L,3,21,-20,29,40,72.5,330,2,39,206,5.3,3,1,0,1
Connecticut,2003-09-20,4,@,Buffalo,W,5,38,31,13,30,43.3,96,0,36,145,4.0,1,0,0,0
Duke,2003-09-20,4,,Northwestern,L,1,10,-18,15,23,65.2,177,0,45,286,6.4,4,1,0,1
East Carolina,2003-09-20,4,@,Wake Forest,L,2,16,-18,7,14,50.0,131,1,55,193,3.5,3,1,0,1
Eastern Michigan,2003-09-20,4,@,Navy,L,1,7,-32,6,10,60.0,92,1,65,372,5.7,4,1,0,1
Florida,2003-09-20,4,,Tennessee,L,1,10,-14,12,24,50.0,235,1,50,139,2.8,2,2,1,3
Florida State,2003-09-20,4,,Colorado,W,5,47,40,15,31,48.4,192,1,38,83,2.2,0,2,0,2
Fresno State,2003-09-20,4,,Louisiana Tech,W,1,16,10,21,33,63.6,165,0,21,91,4.3,0,1,1,2
Georgia,2003-09-20,4,@,Louisiana State,L,1,10,-7,14,29,48.3,180,1,43,105,2.4,1,1,1,2
Georgia Tech,2003-09-20,4,,Clemson,L,0,3,-36,23,39,59.0,298,3,30,138,4.6,2,0,1,1
Houston,2003-09-20,4,,Mississippi State,W,6,42,7,24,42,57.1,360,3,32,112,3.5,2,1,5,6
Idaho,2003-09-20,4,@,Washington,L,2,14,-31,24,34,70.6,271,0,49,231,4.7,5,2,1,3
Illinois,2003-09-20,4,,California,L,3,24,-7,20,37,54.1,263,1,32,105,3.3,2,1,0,1
Indiana,2003-09-20,4,,Kentucky,L,2,17,-17,12,21,57.1,187,2,41,167,4.1,3,1,0,1
Iowa,2003-09-20,4,,Arizona State,W,3,21,19,25,44,56.8,160,0,21,24,1.1,0,0,1,1
Kansas,2003-09-20,4,,Jacksonville State,W,6,41,35,10,25,40.0,161,1,35,73,2.1,0,0,1,1
Kansas State,2003-09-20,5,,Marshall,L,2,20,-7,16,24,66.7,106,2,45,210,4.7,0,0,1,1
Kent State,2003-09-20,4,@,Penn State,L,1,10,-22,12,31,38.7,128,0,51,282,5.5,4,3,0,3
Kentucky,2003-09-20,4,@,Indiana,W,5,34,17,17,33,51.5,266,1,46,183,4.0,1,0,1,1
Louisiana,2003-09-20,4,@,Minnesota,L,2,14,-34,12,22,54.5,174,1,61,356,5.8,5,1,1,2
Louisiana Tech,2003-09-20,4,@,Fresno State,L,0,6,-10,18,33,54.5,153,0,53,299,5.6,1,0,2,2
Louisiana-Monroe,2003-09-20,4,,Northwestern State,L,1,10,-4,13,20,65.0,139,1,46,170,3.7,1,2,1,3
Louisville,2003-09-20,3,,Texas-El Paso,W,6,42,28,10,27,37.0,111,1,43,189,4.4,1,1,2,3
LSU,2003-09-20,4,,Georgia,W,2,17,7,20,46,43.5,314,1,31,97,3.1,0,1,2,3
Marshall,2003-09-20,4,@,Kansas State,W,3,27,7,14,26,53.8,241,0,39,128,3.3,2,3,1,4
Maryland,2003-09-20,4,,West Virginia,W,4,34,27,3,12,25.0,36,0,39,120,3.1,1,0,0,0
Miami (FL),2003-09-20,4,@,Boston College,W,4,33,19,8,26,30.8,94,0,45,119,2.6,2,0,2,2
Miami (OH),2003-09-20,3,@,Colorado State,W,5,41,20,17,28,60.7,349,3,29,39,1.3,0,1,1,2
Michigan,2003-09-20,4,@,Oregon,L,4,27,-4,20,31,64.5,253,0,45,127,2.8,2,0,0,0
Michigan State,2003-09-20,4,@,Notre Dame,W,2,22,6,17,42,40.5,202,1,37,100,2.7,0,1,2,3
Middle Tennessee State,2003-09-20,4,@,Missouri,L,5,40,-1,22,32,68.8,192,3,43,296,6.9,2,0,0,0
Minnesota,2003-09-20,4,,Louisiana,W,6,48,34,16,32,50.0,154,2,29,50,1.7,0,1,1,2
Mississippi State,2003-09-20,3,@,Houston,L,5,35,-7,20,29,69.0,321,4,49,198,4.0,2,3,0,3
Missouri,2003-09-20,4,,Middle Tennessee State,W,5,41,1,20,32,62.5,286,2,56,197,3.5,3,0,0,0
Navy,2003-09-20,3,,Eastern Michigan,W,5,39,32,20,37,54.1,239,1,22,32,1.5,0,2,4,6
New Mexico,2003-09-20,4,@,Washington State,L,2,13,-10,29,42,69.0,346,0,44,87,2.0,1,0,0,0
North Carolina,2003-09-20,3,@,Wisconsin,L,3,27,-11,12,20,60.0,193,2,50,209,4.2,3,0,2,2
North Carolina State,2003-09-20,4,,Texas Tech,W,7,49,28,39,64,60.9,586,2,24,95,4.0,1,2,1,3
North Texas,2003-09-20,4,@,Arkansas,L,1,7,-24,14,23,60.9,183,1,38,143,3.8,3,0,0,0
Northern Illinois,2003-09-20,3,@,Alabama,W,2,19,3,22,39,56.4,276,1,26,118,4.5,1,0,0,0
Northwestern,2003-09-20,4,@,Duke,W,4,28,18,20,39,51.3,208,1,32,90,2.8,0,1,1,2
Notre Dame,2003-09-20,3,,Michigan State,L,1,16,-6,13,27,48.1,119,0,39,181,4.6,1,1,2,3
Ohio State,2003-09-20,4,,Bowling Green State,W,3,24,7,33,56,58.9,326,2,23,40,1.7,0,1,3,4
Oklahoma,2003-09-20,4,,UCLA,W,8,59,35,18,34,52.9,144,0,39,127,3.3,2,1,2,3
Oklahoma State,2003-09-20,4,@,Southern Methodist,W,7,52,46,9,26,34.6,125,1,44,108,2.5,0,0,2,2
Oregon,2003-09-20,4,,Michigan,W,4,31,4,28,55,50.9,360,3,19,-3,-0.2,0,1,2,3
Oregon State,2003-09-20,4,,Boise State,W,2,26,2,19,37,51.4,334,1,35,47,1.3,1,1,0,1
Penn State,2003-09-20,4,,Kent State,W,4,32,22,9,23,39.1,105,0,41,79,1.9,0,0,1,1
Pitt,2003-09-20,3,@,Toledo,L,4,31,-4,49,62,79.0,461,3,29,90,3.1,2,1,1,2
Purdue,2003-09-20,3,,Arizona,W,8,59,52,13,31,41.9,108,1,31,66,2.1,0,2,2,4
Rice,2003-09-20,3,,Texas,L,1,7,-41,11,13,84.6,193,2,53,322,6.1,5,0,0,0
San Diego State,2003-09-20,4,,Samford,W,5,37,20,18,37,48.6,138,1,26,106,4.1,0,0,0,0
SMU,2003-09-20,3,,Oklahoma State,L,1,6,-46,19,31,61.3,275,7,29,123,4.2,0,0,0,0
South Carolina,2003-09-20,4,,Alabama-Birmingham,W,6,42,32,18,40,45.0,171,1,25,60,2.4,0,1,2,3
Stanford,2003-09-20,2,@,Brigham Young,W,2,18,4,23,46,50.0,310,2,25,-5,-0.2,0,3,2,5
Syracuse,2003-09-20,3,,Central Florida,W,5,38,24,33,49,67.3,284,1,23,92,4.0,1,2,3,5
Temple,2003-09-20,3,@,Cincinnati,L,3,24,-6,29,44,65.9,321,1,38,136,3.6,3,1,0,1
Tennessee,2003-09-20,3,@,Florida,W,3,24,14,25,44,56.8,281,0,27,73,2.7,1,1,2,3
Texas,2003-09-20,3,@,Rice,W,7,48,41,2,8,25.0,27,0,44,165,3.8,1,2,1,3
Texas Christian,2003-09-20,3,,Vanderbilt,W,3,30,16,17,36,47.2,250,1,32,90,2.8,1,2,2,4
Texas Tech,2003-09-20,3,@,North Carolina State,L,3,21,-28,18,22,81.8,257,1,39,217,5.6,4,2,0,2
Toledo,2003-09-20,4,,Pittsburgh,W,5,35,4,24,36,66.7,315,4,28,74,2.6,0,0,2,2
Troy,2003-09-20,4,,Southeastern Louisiana,W,4,28,28,32,50,64.0,258,0,22,-22,-1.0,0,3,0,3
Tulane,2003-09-20,4,@,Army,W,7,50,17,29,48,60.4,339,2,42,142,3.4,2,3,5,8
Tulsa,2003-09-20,4,,Arkansas State,W,7,54,47,6,26,23.1,64,0,42,207,4.9,1,1,3,4
UAB,2003-09-20,4,@,South Carolina,L,1,10,-32,14,21,66.7,208,0,43,214,5.0,5,0,1,1
UCF,2003-09-20,3,@,Syracuse,L,2,14,-24,13,20,65.0,133,0,52,318,6.1,5,0,0,0
UCLA,2003-09-20,3,@,Oklahoma,L,3,24,-35,17,25,68.0,243,2,35,111,3.2,2,0,2,2
UTEP,2003-09-20,4,@,Louisville,L,2,14,-28,18,28,64.3,246,2,42,191,4.5,4,1,0,1
Vanderbilt,2003-09-20,4,@,Texas Christian,L,2,14,-16,15,30,50.0,227,1,55,182,3.3,2,1,1,2
Wake Forest,2003-09-20,4,,East Carolina,W,4,34,18,25,35,71.4,224,0,41,167,4.1,2,2,3,5
Washington,2003-09-20,3,,Idaho,W,6,45,31,9,30,30.0,86,2,32,120,3.8,0,1,1,2
Washington State,2003-09-20,4,,New Mexico,W,1,23,10,17,33,51.5,235,2,23,22,1.0,0,1,0,1
West Virginia,2003-09-20,4,@,Maryland,L,1,7,-27,15,26,57.7,238,1,49,260,5.3,3,1,1,2
Wisconsin,2003-09-20,4,,North Carolina,W,5,38,11,16,31,51.6,199,1,25,110,4.4,1,2,1,3
Wyoming,2003-09-20,4,@,Air Force,L,4,29,-6,8,13,61.5,79,1,75,431,5.7,4,1,1,2
Nebraska,2003-09-25,4,@,Southern Mississippi,W,5,38,24,18,42,42.9,211,1,36,108,3.0,1,3,2,5
Southern Mississippi,2003-09-25,4,,Nebraska,L,2,14,-24,6,15,40.0,124,2,45,141,3.1,3,0,1,1
Air Force,2003-09-27,5,@,Brigham Young,W,3,24,14,19,36,52.8,193,1,36,113,3.1,0,1,0,1
Akron,2003-09-27,5,@,Buffalo,W,5,38,17,13,18,72.2,119,2,41,108,2.6,0,2,0,2
Alabama,2003-09-27,5,,Arkansas,L,4,31,-3,16,27,59.3,202,1,61,289,4.7,3,1,3,4
Arizona,2003-09-27,5,,Texas Christian,L,1,10,-3,12,24,50.0,246,1,56,206,3.7,0,1,0,1
Arizona State,2003-09-27,4,@,Oregon State,L,2,17,-28,15,29,51.7,246,2,44,151,3.4,3,0,3,3
Arkansas,2003-09-27,4,@,Alabama,W,4,34,3,15,32,46.9,226,3,31,158,5.1,1,1,1,2
Arkansas State,2003-09-27,5,@,Memphis,L,2,16,-22,20,36,55.6,238,2,39,163,4.2,3,1,1,2
Army,2003-09-27,4,,South Florida,L,0,0,-28,23,42,54.8,225,0,35,145,4.1,2,1,2,3
Auburn,2003-09-27,4,,Western Kentucky,W,6,48,45,10,17,58.8,116,0,28,47,1.7,0,0,1,1
Ball State,2003-09-27,5,@,Boston College,L,4,29,-24,22,30,73.3,209,3,46,259,5.6,3,1,0,1
Boise State,2003-09-27,4,,Wyoming,W,4,33,16,15,34,44.1,241,2,25,32,1.3,0,0,2,2
Boston College,2003-09-27,5,,Ball State,W,7,53,24,17,33,51.5,242,3,34,94,2.8,1,2,1,3
Brigham Young,2003-09-27,5,,Air Force,L,1,10,-14,12,22,54.5,134,1,47,194,4.1,2,0,1,1
Buffalo,2003-09-27,5,,Akron,L,3,21,-17,26,41,63.4,362,1,31,165,5.3,4,1,1,2
California,2003-09-27,6,,Southern California,W,4,34,3,21,39,53.8,277,2,24,99,4.1,1,1,3,4
Cincinnati,2003-09-27,4,@,Miami (OH),L,5,37,-5,31,49,63.3,377,2,38,98,2.6,4,1,3,4
Colorado State,2003-09-27,5,,Utah,L,3,21,-7,17,21,81.0,158,0,35,126,3.6,2,1,0,1
Connecticut,2003-09-27,5,@,Virginia Tech,L,2,13,-34,10,19,52.6,123,1,28,245,8.8,2,0,0,0
Duke,2003-09-27,5,,Florida State,L,1,7,-49,22,34,64.7,328,3,31,96,3.1,3,2,0,2
Eastern Michigan,2003-09-27,5,,Maryland,L,1,13,-24,16,21,76.2,268,1,41,199,4.9,3,2,0,2
Florida,2003-09-27,5,@,Kentucky,W,3,24,3,18,29,62.1,179,0,44,175,4.0,3,0,2,2
Florida State,2003-09-27,5,@,Duke,W,8,56,49,15,34,44.1,169,0,45,106,2.4,1,2,1,3
Fresno State,2003-09-27,5,,Portland State,W,6,42,26,18,32,56.3,229,1,45,257,5.7,1,1,2,3
Georgia Tech,2003-09-27,5,@,Vanderbilt,W,3,24,7,14,27,51.9,185,0,46,170,3.7,2,1,1,2
Hawaii,2003-09-27,4,,Rice,W,5,41,20,7,14,50.0,173,0,42,186,4.4,1,2,3,5
Idaho,2003-09-27,5,@,Montana,L,4,28,-13,7,14,50.0,92,0,56,344,6.1,5,2,1,3
Illinois,2003-09-27,5,,Wisconsin,L,2,20,-18,7,13,53.8,131,0,63,307,4.9,5,0,0,0
Indiana,2003-09-27,5,@,Michigan,L,2,17,-14,16,26,61.5,170,2,36,168,4.7,0,2,2,4
Iowa,2003-09-27,5,@,Michigan State,L,1,10,-10,28,44,63.6,218,2,32,45,1.4,0,0,0,0
Iowa State,2003-09-27,4,@,Northern Illinois,L,1,16,-8,15,22,68.2,167,2,43,167,3.9,1,1,1,2
Kansas,2003-09-27,5,,Missouri,W,5,35,21,12,24,50.0,62,1,37,134,3.6,1,0,0,0
Kent State,2003-09-27,5,,Central Florida,W,4,36,20,27,40,67.5,235,1,23,68,3.0,1,4,4,8
Kentucky,2003-09-27,5,,Florida,L,3,21,-3,20,35,57.1,268,2,29,93,3.2,1,1,2,3
Louisiana,2003-09-27,5,@,North Texas,L,2,23,-21,9,16,56.3,222,3,47,229,4.9,2,1,1,2
Louisiana-Monroe,2003-09-27,5,@,Utah State,L,1,10,-18,15,22,68.2,121,1,40,201,5.0,3,1,0,1
Louisville,2003-09-27,4,,Temple,W,3,21,9,27,54,50.0,362,2,30,53,1.8,0,2,0,2
LSU,2003-09-27,5,@,Mississippi State,W,5,41,35,21,39,53.8,208,1,30,31,1.0,0,2,2,4
Marshall,2003-09-27,5,@,Troy,L,3,24,-9,6,17,35.3,95,1,48,254,5.3,2,1,0,1
Maryland,2003-09-27,5,@,Eastern Michigan,W,5,37,24,14,20,70.0,126,1,39,149,3.8,0,0,1,1
Memphis,2003-09-27,4,,Arkansas State,W,5,38,22,16,29,55.2,171,0,34,105,3.1,2,2,1,3
Miami (OH),2003-09-27,4,,Cincinnati,W,6,42,5,17,40,42.5,226,2,33,152,4.6,2,4,1,5
Michigan,2003-09-27,5,,Indiana,W,4,31,14,16,33,48.5,107,0,44,102,2.3,1,0,2,2
Michigan State,2003-09-27,5,,Iowa,W,2,20,10,11,23,47.8,158,1,39,107,2.7,0,3,1,4
Minnesota,2003-09-27,5,@,Penn State,W,2,20,6,19,35,54.3,193,0,43,226,5.3,2,0,2,2
