School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Pass Int,Turnovers
Auburn,2012-09-15,3,,Louisiana-Monroe,W,11,19,57.9,163,2,42,255,6.1,2,4,2,1,1,2
Ball State,2012-09-15,3,@,Indiana,W,27,45,60.0,234,4,44,206,4.7,1,5,4,0,0,0
Baylor,2012-09-15,2,,Sam Houston State,W,24,41,58.5,312,3,39,232,5.9,2,9,3,0,2,2
Boise State,2012-09-15,2,,Miami (OH),W,24,31,77.4,304,2,45,295,6.6,3,6,3,1,1,2
Boston College,2012-09-15,3,@,Northwestern,L,24,44,54.5,291,1,21,25,1.2,0,3,2,1,0,1
Bowling Green State,2012-09-15,3,@,Toledo,L,24,36,66.7,216,0,29,135,4.7,2,6,2,0,1,1
Brigham Young,2012-09-15,3,@,Utah,L,17,37,45.9,206,2,42,106,2.5,1,11,4,1,1,2
California,2012-09-15,3,@,Ohio State,L,27,38,71.1,288,1,41,224,5.5,3,3,1,0,1,1
Cincinnati,2012-09-15,2,,Delaware State,W,20,27,74.1,208,2,49,259,5.3,1,7,2,4,2,6
Clemson,2012-09-15,3,,Furman,W,23,34,67.6,314,2,34,184,5.4,3,4,0,0,1,1
Colorado,2012-09-15,3,@,Fresno State,L,11,31,35.5,173,1,40,110,2.8,1,9,0,0,4,4
Colorado State,2012-09-15,3,@,San Jose State,L,24,42,57.1,297,2,24,89,3.7,1,5,2,1,1,2
Connecticut,2012-09-15,3,@,Maryland,W,11,17,64.7,70,0,40,153,3.8,2,11,6,1,0,1
Duke,2012-09-15,3,,North Carolina Central,W,25,35,71.4,280,4,29,128,4.4,1,9,4,0,0,0
East Carolina,2012-09-15,3,@,Southern Mississippi,W,13,27,48.1,171,1,33,57,1.7,1,12,5,0,0,0
Eastern Michigan,2012-09-15,3,@,Purdue,L,14,29,48.3,144,0,38,174,4.6,1,5,2,0,3,3
Florida,2012-09-15,3,@,Tennessee,W,14,20,70.0,219,2,43,336,7.8,2,5,1,0,0,0
Florida Atlantic,2012-09-15,3,@,Georgia,L,18,33,54.5,183,1,38,135,3.6,1,2,0,1,1,2
Florida International,2012-09-15,3,@,Central Florida,L,13,29,44.8,154,1,34,152,4.5,2,7,1,1,0,1
Florida State,2012-09-15,3,,Wake Forest,W,19,28,67.9,227,2,45,385,8.6,4,11,4,1,0,1
Fresno State,2012-09-15,3,,Colorado,W,20,29,69.0,377,5,38,288,7.6,3,7,4,1,1,2
Georgia,2012-09-15,3,,Florida Atlantic,W,15,21,71.4,385,2,42,328,7.8,5,8,1,2,2,4
Georgia Tech,2012-09-15,3,,Virginia,W,7,12,58.3,133,1,50,461,9.2,7,4,2,1,0,1
Hawaii,2012-09-15,2,,Lamar,W,15,23,65.2,150,3,48,219,4.6,2,12,3,0,0,0
Houston,2012-09-15,3,@,UCLA,L,28,60,46.7,249,0,19,139,7.3,1,9,3,1,5,6
Idaho,2012-09-15,3,@,Louisiana State,L,23,36,63.9,174,2,26,39,1.5,0,6,3,0,4,4
Illinois,2012-09-15,3,,Charleston Southern,W,30,37,81.1,365,5,30,114,3.8,1,7,1,0,1,1
Indiana,2012-09-15,3,,Ball State,L,37,55,67.3,423,4,32,135,4.2,1,2,0,0,0,0
Iowa,2012-09-15,3,,Northern Iowa,W,18,28,64.3,228,0,43,201,4.7,3,2,1,0,0,0
Iowa State,2012-09-15,3,,Western Illinois,W,23,35,65.7,240,3,41,264,6.4,2,6,2,1,2,3
Kansas,2012-09-15,3,,Texas Christian,L,19,39,48.7,303,0,26,77,3.0,0,4,1,1,1,2
Kansas State,2012-09-15,3,,North Texas,W,15,20,75.0,230,2,28,143,5.1,2,10,3,1,1,2
Kentucky,2012-09-15,3,,Western Kentucky,L,37,61,60.7,332,2,19,41,2.2,2,4,2,0,4,4
Louisiana,2012-09-15,3,@,Oklahoma State,L,21,42,50.0,266,1,25,110,4.4,2,4,0,1,0,1
Louisiana Tech,2012-09-15,2,,Rice,W,19,24,79.2,276,4,48,333,6.9,4,6,2,1,0,1
Louisiana-Monroe,2012-09-15,2,@,Auburn,L,29,48,60.4,245,3,41,165,4.0,1,3,1,0,0,0
Louisville,2012-09-15,3,,North Carolina,W,23,28,82.1,279,3,43,183,4.3,2,2,0,1,0,1
LSU,2012-09-15,3,,Idaho,W,17,23,73.9,222,2,39,250,6.4,5,6,0,0,1,1
Marshall,2012-09-15,3,,Ohio,L,44,65,67.7,432,3,22,59,2.7,0,5,0,2,1,3
Maryland,2012-09-15,3,,Connecticut,L,10,24,41.7,109,1,40,96,2.4,2,4,1,1,1,2
Massachusetts,2012-09-15,3,@,Michigan,L,15,30,50.0,147,0,36,112,3.1,0,3,1,1,0,1
Memphis,2012-09-15,3,,Middle Tennessee State,L,26,37,70.3,325,2,33,74,2.2,2,3,0,3,1,4
Miami (FL),2012-09-15,3,,Bethune-Cookman,W,20,35,57.1,211,1,29,215,7.4,3,7,3,1,1,2
Miami (OH),2012-09-15,3,@,Boise State,L,21,28,75.0,178,1,23,49,2.1,0,7,0,0,0,0
Michigan,2012-09-15,3,,Massachusetts,W,16,25,64.0,291,3,43,294,6.8,6,6,1,0,1,1
Michigan State,2012-09-15,3,,Notre Dame,L,23,45,51.1,187,0,25,50,2.0,0,7,1,1,0,1
Middle Tennessee State,2012-09-15,3,@,Memphis,W,23,31,74.2,260,2,45,179,4.0,3,4,0,1,0,1
Minnesota,2012-09-15,3,,Western Michigan,W,13,24,54.2,217,4,43,180,4.2,0,4,2,1,1,2
Mississippi State,2012-09-15,3,@,Troy,W,11,26,42.3,244,3,35,213,6.1,1,1,0,0,0,0
Missouri,2012-09-15,3,,Arizona State,W,22,42,52.4,192,0,46,126,2.7,3,10,3,0,1,1
Navy,2012-09-15,2,@,Penn State,L,13,23,56.5,126,0,60,245,4.1,1,2,1,3,1,4
Nebraska,2012-09-15,3,,Arkansas State,W,13,14,92.9,180,2,59,347,5.9,4,6,3,4,0,4
Nevada,2012-09-15,3,,Northwestern State,W,21,33,63.6,237,1,50,418,8.4,5,5,2,0,1,1
New Mexico,2012-09-15,3,@,Texas Tech,L,6,12,50.0,43,0,35,84,2.4,1,4,1,0,0,0
New Mexico State,2012-09-15,3,@,Texas-El Paso,L,20,47,42.6,290,3,35,112,3.2,1,3,2,0,1,1
North Carolina,2012-09-15,3,@,Louisville,L,26,41,63.4,363,5,17,47,2.8,0,7,3,1,1,2
North Carolina State,2012-09-15,3,,South Alabama,W,24,34,70.6,257,3,43,127,3.0,1,12,7,0,0,0
North Texas,2012-09-15,3,@,Kansas State,L,25,28,89.3,208,1,40,145,3.6,2,2,0,0,0,0
Northern Illinois,2012-09-15,3,@,Army,W,18,27,66.7,342,4,26,173,6.7,2,8,2,2,1,3
Northwestern,2012-09-15,3,,Boston College,W,30,40,75.0,267,0,60,293,4.9,1,3,1,2,0,2
Notre Dame,2012-09-15,3,@,Michigan State,W,14,32,43.8,178,1,34,122,3.6,1,6,4,0,0,0
Ohio,2012-09-15,3,@,Marshall,W,20,35,57.1,200,3,52,199,3.8,0,7,2,1,0,1
Ohio State,2012-09-15,3,,California,W,16,30,53.3,249,4,33,163,4.9,1,9,6,0,1,1
Oklahoma State,2012-09-15,3,,Louisiana,W,26,37,70.3,412,4,59,330,5.6,4,3,1,0,1,1
Ole Miss,2012-09-15,3,,Texas,L,17,30,56.7,229,1,34,170,5.0,2,1,0,0,3,3
Oregon,2012-09-15,3,,Tennessee Tech,W,23,33,69.7,328,4,45,324,7.2,5,10,4,1,2,3
Penn State,2012-09-15,3,,Navy,W,13,21,61.9,231,4,28,110,3.9,0,9,4,0,0,0
Pitt,2012-09-15,3,,Virginia Tech,W,19,28,67.9,283,3,55,254,4.6,2,7,2,0,1,1
Purdue,2012-09-15,3,,Eastern Michigan,W,19,31,61.3,184,2,42,392,9.3,6,6,2,1,1,2
Rice,2012-09-15,3,@,Louisiana Tech,L,20,34,58.8,205,2,55,272,4.9,3,1,1,2,0,2
San Diego State,2012-09-15,3,,North Dakota,W,11,19,57.9,241,3,42,292,7.0,3,8,4,0,0,0
San Jose State,2012-09-15,3,,Colorado State,W,29,36,80.6,429,4,41,139,3.4,1,5,5,1,0,1
SMU,2012-09-15,3,,Texas A&M,L,23,49,46.9,203,0,25,106,4.2,0,5,2,0,1,1
South Alabama,2012-09-15,3,@,North Carolina State,L,24,36,66.7,263,1,23,51,2.2,0,10,4,1,2,3
South Carolina,2012-09-15,3,,Alabama-Birmingham,W,15,27,55.6,322,3,31,179,5.8,3,15,6,1,1,2
Southern Mississippi,2012-09-15,2,,East Carolina,L,17,35,48.6,233,1,43,91,2.1,1,5,2,2,1,3
Stanford,2012-09-15,3,,Southern California,W,15,32,46.9,215,2,37,202,5.5,1,12,4,0,2,2
Syracuse,2012-09-15,3,,Stony Brook,W,22,35,62.9,335,3,45,214,4.8,1,4,0,1,0,1
Tennessee,2012-09-15,3,,Florida,L,22,44,50.0,257,2,28,83,3.0,1,5,0,0,2,2
Texas,2012-09-15,3,@,Mississippi,W,19,24,79.2,326,4,54,350,6.5,4,5,5,0,0,0
Texas A&M,2012-09-15,2,@,Southern Methodist,W,28,45,62.2,380,4,42,225,5.4,3,7,4,0,0,0
Texas Christian,2012-09-15,2,@,Kansas,W,24,30,80.0,335,2,38,152,4.0,0,4,3,4,0,4
Texas Tech,2012-09-15,3,,New Mexico,W,33,45,73.3,377,6,45,325,7.2,1,4,2,1,0,1
Toledo,2012-09-15,3,,Bowling Green State,W,21,29,72.4,322,1,39,130,3.3,2,4,2,1,0,1
Troy,2012-09-15,3,,Mississippi State,L,34,47,72.3,349,0,40,223,5.6,3,4,0,2,2,4
Tulsa,2012-09-15,3,,Nicholls State,W,19,34,55.9,233,2,45,333,7.4,7,10,5,0,1,1
UAB,2012-09-15,2,@,South Carolina,L,20,37,54.1,240,0,42,27,0.6,0,4,3,1,0,1
UCF,2012-09-15,3,,Florida International,W,21,32,65.6,261,3,40,170,4.3,1,5,2,1,1,2
UCLA,2012-09-15,3,,Houston,W,27,42,64.3,320,2,56,247,4.4,1,6,2,3,2,5
USC,2012-09-15,3,@,Stanford,L,20,41,48.8,254,0,27,26,1.0,2,2,0,1,2,3
Utah,2012-09-15,3,,Brigham Young,W,18,27,66.7,196,2,35,49,1.4,0,8,4,0,0,0
Utah State,2012-09-15,3,@,Wisconsin,L,18,35,51.4,181,2,35,127,3.6,0,5,1,0,0,0
UTEP,2012-09-15,3,,New Mexico State,W,23,36,63.9,310,4,37,177,4.8,2,7,3,0,0,0
UTSA,2012-09-15,3,@,Georgia State,W,18,25,72.0,217,2,54,225,4.2,3,4,2,0,0,0
Vanderbilt,2012-09-15,3,,Presbyterian,W,13,20,65.0,195,1,46,410,8.9,5,10,3,0,0,0
Virginia,2012-09-15,3,@,Georgia Tech,L,21,33,63.6,199,3,28,98,3.5,0,1,1,0,2,2
Virginia Tech,2012-09-15,3,@,Pittsburgh,L,14,31,45.2,265,1,26,59,2.3,0,3,1,1,3,4
Wake Forest,2012-09-15,3,@,Florida State,L,10,24,41.7,83,0,35,43,1.2,0,7,3,0,0,0
Washington,2012-09-15,3,,Portland State,W,17,25,68.0,220,3,49,209,4.3,2,6,0,0,1,1
West Virginia,2012-09-15,2,N,James Madison,W,38,48,79.2,448,5,26,121,4.7,1,9,4,0,0,0
Western Kentucky,2012-09-15,3,@,Kentucky,W,16,22,72.7,160,1,51,163,3.2,3,4,1,1,1,2
Western Michigan,2012-09-15,3,@,Minnesota,L,24,44,54.5,209,1,38,165,4.3,2,6,1,0,1,1
Wisconsin,2012-09-15,3,,Utah State,W,7,16,43.8,78,0,45,156,3.5,1,4,1,1,0,1
Wyoming,2012-09-15,3,,Cal Poly,L,15,23,65.2,123,0,39,137,3.5,3,8,1,0,1,1
Buffalo,2012-09-19,3,,Kent State,L,5,26,19.2,113,1,39,168,4.3,0,7,5,1,3,4
Kent State,2012-09-19,3,@,Buffalo,W,13,28,46.4,165,0,53,239,4.5,2,3,2,0,1,1
Boise State,2012-09-20,3,,Brigham Young,W,15,26,57.7,145,0,40,116,2.9,0,9,3,0,0,0
Brigham Young,2012-09-20,4,@,Boise State,L,8,19,42.1,61,0,39,139,3.6,1,7,1,2,3,5
Baylor,2012-09-21,3,@,Louisiana-Monroe,W,28,41,68.3,380,4,47,169,3.6,2,3,2,0,2,2
Louisiana-Monroe,2012-09-21,3,,Baylor,L,28,42,66.7,298,2,43,262,6.1,4,3,0,2,1,3
Air Force,2012-09-22,3,@,Nevada-Las Vegas,L,3,9,33.3,90,0,65,352,5.4,5,3,0,1,0,1
Akron,2012-09-22,4,@,Tennessee,L,27,49,55.1,229,0,26,115,4.4,1,5,0,0,3,3
Alabama,2012-09-22,4,,Florida Atlantic,W,16,26,61.5,247,3,47,256,5.4,1,5,3,1,0,1
Arizona,2012-09-22,4,@,Oregon,L,27,52,51.9,243,0,32,89,2.8,0,6,0,1,4,5
Arizona State,2012-09-22,4,,Utah,W,23,31,74.2,372,3,43,140,3.3,1,10,4,0,0,0
Arkansas,2012-09-22,4,,Rutgers,L,20,39,51.3,419,3,19,73,3.8,0,6,1,0,2,2
Arkansas State,2012-09-22,4,,Alcorn State,W,14,16,87.5,238,3,56,396,7.1,4,11,2,1,0,1
Army,2012-09-22,3,@,Wake Forest,L,3,6,50.0,77,1,77,429,5.6,4,2,1,1,0,1
Auburn,2012-09-22,4,,Louisiana State,L,13,22,59.1,97,0,30,86,2.9,1,5,2,1,2,3
Ball State,2012-09-22,4,,South Florida,W,24,36,66.7,244,2,35,169,4.8,2,1,0,0,0,0
Bowling Green State,2012-09-22,4,@,Virginia Tech,L,14,42,33.3,133,0,26,133,5.1,0,4,2,1,1,2
California,2012-09-22,4,@,Southern California,L,18,34,52.9,173,0,36,77,2.1,0,3,0,0,2,2
Central Michigan,2012-09-22,3,@,Iowa,W,26,35,74.3,283,2,34,111,3.3,1,2,0,0,0,0
Clemson,2012-09-22,4,@,Florida State,L,22,39,56.4,290,4,38,136,3.6,1,4,1,0,1,1
Colorado,2012-09-22,4,@,Washington State,W,29,42,69.0,345,2,38,186,4.9,3,7,3,2,1,3
Colorado State,2012-09-22,4,,Utah State,L,22,40,55.0,224,2,34,107,3.1,0,4,1,0,0,0
Connecticut,2012-09-22,4,@,Western Michigan,L,28,44,63.6,333,3,34,92,2.7,0,2,1,1,1,2
Duke,2012-09-22,4,,Memphis,W,27,40,67.5,323,4,44,177,4.0,1,8,4,3,1,4
East Carolina,2012-09-22,4,@,North Carolina,L,17,30,56.7,124,0,33,109,3.3,0,6,1,1,0,1
Eastern Michigan,2012-09-22,4,@,Michigan State,L,13,26,50.0,137,1,29,46,1.6,0,5,0,1,0,1
Florida,2012-09-22,4,,Kentucky,W,18,27,66.7,203,1,45,200,4.4,3,3,0,0,1,1
Florida Atlantic,2012-09-22,4,@,Alabama,L,7,13,53.8,34,1,32,76,2.4,0,6,2,0,0,0
Florida International,2012-09-22,4,,Louisville,L,19,26,73.1,198,1,34,128,3.8,2,2,0,1,0,1
Florida State,2012-09-22,4,,Clemson,W,27,35,77.1,380,2,40,287,7.2,5,4,2,2,0,2
Fresno State,2012-09-22,4,@,Tulsa,L,26,44,59.1,231,1,37,133,3.6,1,4,0,2,0,2
Georgia,2012-09-22,4,,Vanderbilt,W,19,26,73.1,265,2,47,302,6.4,5,9,3,0,0,0
Georgia Tech,2012-09-22,4,,Miami (FL),L,3,8,37.5,132,0,58,287,4.9,5,3,0,0,0,0
Hawaii,2012-09-22,3,,Nevada,L,22,40,55.0,234,2,34,144,4.2,1,4,0,0,2,2
Idaho,2012-09-22,4,,Wyoming,L,34,48,70.8,321,3,39,203,5.2,1,6,3,3,0,3
Illinois,2012-09-22,4,,Louisiana Tech,L,27,37,73.0,205,1,41,119,2.9,2,4,2,5,1,6
Iowa,2012-09-22,4,,Central Michigan,L,16,25,64.0,215,1,28,215,7.7,3,8,2,1,0,1
Kansas,2012-09-22,4,@,Northern Illinois,L,11,27,40.7,150,0,45,179,4.0,2,2,0,0,0,0
Kansas State,2012-09-22,4,@,Oklahoma,W,13,21,61.9,149,0,44,213,4.8,2,4,2,0,0,0
Kentucky,2012-09-22,4,@,Florida,L,8,27,29.6,60,0,32,159,5.0,0,4,3,0,3,3
Louisiana Tech,2012-09-22,3,@,Illinois,W,15,22,68.2,284,4,37,119,3.2,2,11,5,3,0,3
Louisville,2012-09-22,4,@,Florida International,W,19,36,52.8,194,2,31,129,4.2,2,2,1,0,2,2
LSU,2012-09-22,4,@,Auburn,W,15,27,55.6,169,0,44,182,4.1,1,14,4,2,0,2
Marshall,2012-09-22,4,@,Rice,W,28,39,71.8,259,2,50,334,6.7,6,8,1,0,0,0
Maryland,2012-09-22,4,@,West Virginia,L,20,30,66.7,305,3,35,46,1.3,0,9,2,2,1,3
Massachusetts,2012-09-22,4,@,Miami (OH),L,19,40,47.5,213,0,50,258,5.2,2,8,3,0,3,3
Memphis,2012-09-22,4,@,Duke,L,13,22,59.1,81,0,28,71,2.5,1,6,1,0,0,0
Miami (FL),2012-09-22,4,@,Georgia Tech,W,31,52,59.6,436,2,32,173,5.4,3,8,1,1,1,2
Miami (OH),2012-09-22,4,,Massachusetts,W,12,22,54.5,192,3,42,216,5.1,1,5,1,0,1,1
Michigan,2012-09-22,4,@,Notre Dame,L,13,25,52.0,138,0,41,161,3.9,0,2,0,1,5,6
Michigan State,2012-09-22,4,,Eastern Michigan,W,16,29,55.2,159,1,44,269,6.1,1,7,1,1,0,1
Minnesota,2012-09-22,4,,Syracuse,W,16,30,53.3,231,0,41,106,2.6,2,5,3,0,0,0
Mississippi State,2012-09-22,4,,South Alabama,W,14,29,48.3,200,0,37,156,4.2,3,6,1,0,1,1
Missouri,2012-09-22,4,@,South Carolina,L,18,26,69.2,146,1,32,109,3.4,0,4,1,1,0,1
Navy,2012-09-22,3,,Virginia Military Institute,W,7,14,50.0,107,0,51,403,7.9,4,7,3,2,0,2
Nebraska,2012-09-22,4,,Idaho State,W,12,18,66.7,184,3,52,385,7.4,5,12,7,2,1,3
Nevada,2012-09-22,4,@,Hawaii,W,14,20,70.0,220,2,56,355,6.3,7,5,4,0,0,0
New Mexico,2012-09-22,4,@,New Mexico State,W,11,18,61.1,92,0,54,302,5.6,3,3,1,1,0,1
New Mexico State,2012-09-22,4,,New Mexico,L,22,34,64.7,256,1,20,78,3.9,1,4,1,2,0,2
North Carolina,2012-09-22,4,,East Carolina,W,27,43,62.8,321,2,29,129,4.4,1,10,7,0,0,0
North Carolina State,2012-09-22,4,,Citadel,W,19,25,76.0,233,1,51,282,5.5,5,6,0,2,0,2
North Texas,2012-09-22,4,,Troy,L,12,29,41.4,236,1,43,186,4.3,0,4,2,0,0,0
Northern Illinois,2012-09-22,4,,Kansas,W,23,35,65.7,235,2,46,220,4.8,2,8,4,0,1,1
Northwestern,2012-09-22,4,,South Dakota,W,12,15,80.0,131,0,53,277,5.2,5,6,1,0,0,0
Notre Dame,2012-09-22,4,,Michigan,W,11,19,57.9,145,0,31,94,3.0,1,5,3,0,2,2
Ohio,2012-09-22,4,,Norfolk State,W,14,20,70.0,199,4,48,179,3.7,1,6,1,0,0,0
Ohio State,2012-09-22,4,,Alabama-Birmingham,W,12,20,60.0,143,0,37,204,5.5,4,2,1,0,0,0
Oklahoma,2012-09-22,3,,Kansas State,L,28,43,65.1,299,1,27,87,3.2,1,2,0,2,1,3
Ole Miss,2012-09-22,4,,Tulane,W,12,23,52.2,146,1,53,304,5.7,4,5,3,3,0,3
Oregon,2012-09-22,4,,Arizona,W,21,36,58.3,267,2,53,228,4.3,2,6,1,2,1,3
Oregon State,2012-09-22,2,@,UCLA,W,24,35,68.6,379,2,41,122,3.0,1,7,2,1,1,2
Penn State,2012-09-22,4,,Temple,W,24,36,66.7,318,1,42,178,4.2,2,5,3,0,1,1
Pitt,2012-09-22,4,,Gardner-Webb,W,20,26,76.9,397,3,37,229,6.2,4,9,3,1,0,1
Rice,2012-09-22,4,,Marshall,L,23,43,53.5,346,3,50,301,6.0,3,5,4,0,0,0
Rutgers,2012-09-22,4,@,Arkansas,W,25,35,71.4,397,5,39,128,3.3,0,3,1,0,0,0
San Diego State,2012-09-22,4,,San Jose State,L,17,29,58.6,213,2,55,271,4.9,2,4,1,2,0,2
San Jose State,2012-09-22,4,@,San Diego State,W,22,32,68.8,290,4,23,77,3.3,0,8,5,1,1,2
South Alabama,2012-09-22,4,@,Mississippi State,L,22,43,51.2,224,1,30,123,4.1,0,7,1,1,2,3
South Carolina,2012-09-22,4,,Missouri,W,21,23,91.3,252,2,39,144,3.7,2,5,3,2,0,2
South Florida,2012-09-22,4,@,Ball State,L,19,30,63.3,312,3,45,206,4.6,0,0,0,0,2,2
Southern Mississippi,2012-09-22,3,@,Western Kentucky,L,8,17,47.1,101,1,36,163,4.5,1,4,1,1,0,1
Syracuse,2012-09-22,4,@,Minnesota,L,21,31,67.7,228,1,33,122,3.7,0,4,2,2,2,4
Temple,2012-09-22,3,@,Penn State,L,13,26,50.0,124,1,28,113,4.0,0,3,0,0,0,0
Tennessee,2012-09-22,4,,Akron,W,27,43,62.8,401,4,46,232,5.0,1,3,1,1,1,2
Texas A&M,2012-09-22,3,,South Carolina State,W,17,30,56.7,183,3,39,265,6.8,5,8,4,0,1,1
Texas Christian,2012-09-22,3,,Virginia,W,21,33,63.6,305,3,31,133,4.3,0,6,1,1,1,2
Texas State,2012-09-22,3,,Stephen F. Austin,W,21,26,80.8,301,3,35,158,4.5,2,6,0,2,0,2
Toledo,2012-09-22,4,,Coastal Carolina,W,27,36,75.0,290,3,31,112,3.6,2,7,5,1,0,1
Troy,2012-09-22,4,@,North Texas,W,29,44,65.9,274,2,30,108,3.6,0,6,0,0,1,1
Tulane,2012-09-22,3,@,Mississippi,L,22,41,53.7,145,0,29,14,0.5,0,7,2,1,3,4
Tulsa,2012-09-22,4,,Fresno State,W,14,38,36.8,228,2,43,126,2.9,1,7,2,0,3,3
UAB,2012-09-22,3,@,Ohio State,L,28,46,60.9,259,0,34,144,4.2,0,3,1,1,1,2
UCLA,2012-09-22,4,,Oregon State,L,27,42,64.3,372,1,28,72,2.6,1,6,3,0,0,0
UNLV,2012-09-22,4,,Air Force,W,23,32,71.9,250,1,40,199,5.0,4,4,0,0,1,1
USC,2012-09-22,4,,California,W,22,34,64.7,192,2,40,296,7.4,1,12,9,1,2,3
Utah,2012-09-22,4,@,Arizona State,L,11,16,68.8,117,1,38,92,2.4,0,7,3,2,1,3
Utah State,2012-09-22,4,@,Colorado State,W,23,30,76.7,178,1,41,262,6.4,3,10,5,1,2,3
UTEP,2012-09-22,4,@,Wisconsin,L,22,39,56.4,259,2,33,77,2.3,1,3,3,1,0,1
UTSA,2012-09-22,4,,Northwestern Oklahoma State,W,15,17,88.2,210,1,38,235,6.2,6,5,2,1,0,1
Vanderbilt,2012-09-22,4,@,Georgia,L,14,25,56.0,231,0,36,106,2.9,0,8,1,1,0,1
Virginia,2012-09-22,4,@,Texas Christian,L,18,40,45.0,189,1,31,164,5.3,0,4,0,2,2,4
Virginia Tech,2012-09-22,4,,Bowling Green State,W,12,29,41.4,150,2,43,246,5.7,3,4,2,0,1,1
Wake Forest,2012-09-22,4,,Army,W,15,24,62.5,221,2,38,296,7.8,5,4,1,0,0,0
Washington State,2012-09-22,4,,Colorado,L,32,60,53.3,401,4,22,50,2.3,0,10,6,1,2,3
West Virginia,2012-09-22,3,,Maryland,W,30,43,69.8,338,3,25,25,1.0,0,10,5,0,0,0
Western Kentucky,2012-09-22,4,,Southern Mississippi,W,15,23,65.2,191,3,48,369,7.7,3,8,2,0,1,1
Western Michigan,2012-09-22,4,,Connecticut,W,21,40,52.5,253,1,30,77,2.6,2,9,6,0,0,0
Wisconsin,2012-09-22,4,,Texas-El Paso,W,12,17,70.6,210,1,40,213,5.3,4,9,4,1,1,2
Wyoming,2012-09-22,4,@,Idaho,W,23,36,63.9,370,5,30,90,3.0,1,6,3,0,0,0
Stanford,2012-09-27,4,@,Washington,L,18,37,48.6,170,0,28,68,2.4,0,7,3,1,1,2
Washington,2012-09-27,4,,Stanford,W,19,37,51.4,177,1,34,136,4.0,1,6,2,0,1,1
Brigham Young,2012-09-28,5,,Hawaii,W,14,24,58.3,144,2,54,396,7.3,5,7,3,0,1,1
Hawaii,2012-09-28,4,@,Brigham Young,L,12,27,44.4,108,0,27,41,1.5,0,7,4,2,1,3
Air Force,2012-09-29,4,,Colorado State,W,2,5,40.0,57,2,67,459,6.9,4,4,1,2,0,2
Akron,2012-09-29,5,,Miami (OH),L,32,43,74.4,446,4,26,183,7.0,3,6,2,0,1,1
Alabama,2012-09-29,5,,Mississippi,W,22,30,73.3,180,2,34,125,3.7,0,8,5,1,0,1
Arizona,2012-09-29,5,,Oregon State,L,31,53,58.5,403,3,23,142,6.2,2,5,2,0,2,2
Arizona State,2012-09-29,5,@,California,W,27,46,58.7,293,3,48,116,2.4,0,10,7,0,0,0
Arkansas,2012-09-29,5,N,Texas A&M,L,29,59,49.2,373,1,39,142,3.6,0,2,0,1,2,3
Arkansas State,2012-09-29,5,,Western Kentucky,L,24,41,58.5,208,1,39,127,3.3,0,5,1,1,1,2
Army,2012-09-29,4,,Stony Brook,L,4,9,44.4,57,0,45,273,6.1,0,11,3,4,0,4
Ball State,2012-09-29,5,@,Kent State,L,32,43,74.4,445,5,38,112,2.9,0,2,2,1,0,1
Baylor,2012-09-29,4,@,West Virginia,L,29,47,61.7,581,5,45,119,2.6,4,6,1,0,1,1
Boise State,2012-09-29,4,@,New Mexico,W,24,34,70.6,311,3,32,203,6.3,1,3,0,2,0,2
Boston College,2012-09-29,4,,Clemson,L,26,44,59.1,369,3,28,51,1.8,1,3,1,0,2,2
Bowling Green State,2012-09-29,5,,Rhode Island,W,24,34,70.6,332,3,39,206,5.3,3,7,1,1,0,1
Buffalo,2012-09-29,4,@,Connecticut,L,13,30,43.3,220,1,39,141,3.6,1,8,3,1,1,2
California,2012-09-29,5,,Arizona State,L,9,28,32.1,126,1,38,159,4.2,1,8,3,1,0,1
Central Michigan,2012-09-29,4,@,Northern Illinois,L,20,40,50.0,332,2,31,130,4.2,1,4,1,1,1,2
Cincinnati,2012-09-29,3,N,Virginia Tech,W,20,43,46.5,392,3,32,103,3.2,0,4,1,1,1,2
Clemson,2012-09-29,5,@,Boston College,W,28,38,73.7,367,3,46,209,4.5,3,8,3,1,1,2
Colorado,2012-09-29,5,,UCLA,L,23,35,65.7,226,2,30,83,2.8,0,8,3,1,1,2
Colorado State,2012-09-29,5,@,Air Force,L,24,36,66.7,312,2,34,129,3.8,1,0,0,1,2,3
Connecticut,2012-09-29,5,,Buffalo,W,15,22,68.2,227,1,42,133,3.2,2,5,1,0,0,0
Duke,2012-09-29,5,@,Wake Forest,W,30,40,75.0,258,0,36,123,3.4,4,4,2,0,1,1
East Carolina,2012-09-29,5,,Texas-El Paso,W,28,40,70.0,258,1,39,217,5.6,3,2,1,1,3,4
Florida Atlantic,2012-09-29,5,,North Texas,L,21,34,61.8,142,0,37,159,4.3,2,7,0,1,2,3
Florida International,2012-09-29,5,@,Louisiana,L,16,28,57.1,204,0,34,55,1.6,3,5,0,0,2,2
Florida State,2012-09-29,5,@,South Florida,W,19,26,73.1,242,1,41,182,4.4,1,4,2,0,0,0
Fresno State,2012-09-29,5,,San Diego State,W,42,55,76.4,536,5,31,110,3.5,2,7,5,2,2,4
Georgia,2012-09-29,5,,Tennessee,W,20,26,76.9,286,2,38,274,7.2,5,6,1,2,1,3
Georgia Tech,2012-09-29,5,,Middle Tennessee State,L,18,26,69.2,187,0,53,238,4.5,4,4,1,3,1,4
