School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Pass Int,Turnovers
Washington State,2002-09-28,5,@,California,W,29,45,64.4,474,4,27,104,3.9,1,2,0,2
West Virginia,2002-09-28,4,,East Carolina,W,6,14,42.9,33,0,62,536,8.6,4,1,0,1
Western Michigan,2002-09-28,4,,Virginia Tech,L,24,44,54.5,233,0,27,35,1.3,0,3,0,3
Clemson,2002-10-03,5,@,Florida State,L,18,28,64.3,334,2,33,107,3.2,2,2,2,4
Florida State,2002-10-03,6,,Clemson,W,8,20,40.0,114,1,49,272,5.6,4,0,0,0
Illinois,2002-10-03,6,@,Minnesota,L,25,51,49.0,339,1,33,104,3.2,0,2,0,2
Minnesota,2002-10-03,6,,Illinois,W,15,30,50.0,144,1,56,302,5.4,2,0,1,1
Brigham Young,2002-10-04,5,@,Utah State,W,28,45,62.2,312,2,55,269,4.9,3,1,1,2
Colorado State,2002-10-04,6,@,Fresno State,L,11,23,47.8,219,2,40,247,6.2,2,0,1,1
Fresno State,2002-10-04,6,,Colorado State,W,20,28,71.4,184,1,36,157,4.4,1,0,0,0
Utah State,2002-10-04,6,,Brigham Young,L,24,57,42.1,331,0,18,129,7.2,3,0,3,3
Air Force,2002-10-05,5,,Navy,W,6,7,85.7,107,0,67,429,6.4,5,0,0,0
Akron,2002-10-05,6,@,Eastern Michigan,L,29,37,78.4,344,2,29,162,5.6,3,2,2,4
Alabama,2002-10-05,6,,Georgia,L,16,29,55.2,197,1,37,109,2.9,1,1,1,2
Arizona,2002-10-05,5,,Oregon,L,23,41,56.1,302,2,27,30,1.1,0,0,1,1
Arizona State,2002-10-05,6,,North Carolina,L,27,45,60.0,474,0,35,183,5.2,5,3,2,5
Arkansas,2002-10-05,4,@,Tennessee,L,12,21,57.1,211,1,66,238,3.6,3,0,0,0
Arkansas State,2002-10-05,7,,Middle Tennessee State,W,6,13,46.2,59,0,42,229,5.5,0,1,0,1
Army,2002-10-05,5,@,East Carolina,L,17,42,40.5,245,1,34,129,3.8,1,1,3,4
Ball State,2002-10-05,5,,Northern Illinois,L,20,46,43.5,233,2,41,184,4.5,2,0,4,4
Baylor,2002-10-05,5,,Kansas,W,23,34,67.6,379,3,38,100,2.6,1,1,2,3
Boise State,2002-10-05,5,,Hawaii,W,19,30,63.3,215,3,47,186,4.0,3,0,0,0
Bowling Green State,2002-10-05,4,,Ohio,W,24,30,80.0,343,5,48,349,7.3,5,1,0,1
Buffalo,2002-10-05,6,,Western Michigan,L,17,36,47.2,136,1,29,75,2.6,1,3,1,4
California,2002-10-05,6,@,Washington,W,13,24,54.2,266,5,42,125,3.0,0,1,0,1
Cincinnati,2002-10-05,5,,Miami (OH),L,27,48,56.3,353,1,27,89,3.3,2,1,2,3
Colorado,2002-10-05,5,,Kansas State,W,13,20,65.0,289,3,43,194,4.5,2,1,0,1
Connecticut,2002-10-05,6,@,Miami (FL),L,11,28,39.3,100,1,34,90,2.6,0,1,0,1
Duke,2002-10-05,6,,Virginia,L,26,44,59.1,256,2,47,158,3.4,0,2,1,3
East Carolina,2002-10-05,5,,Army,W,9,15,60.0,137,2,50,191,3.8,5,2,0,2
Eastern Michigan,2002-10-05,6,,Akron,W,25,39,64.1,390,4,44,157,3.6,1,1,1,2
Florida,2002-10-05,6,@,Mississippi,L,19,44,43.2,205,2,30,95,3.2,0,0,4,4
Georgia,2002-10-05,5,@,Alabama,W,15,27,55.6,224,2,42,161,3.8,1,1,2,3
Georgia Tech,2002-10-05,6,,Wake Forest,L,18,30,60.0,254,3,21,78,3.7,0,1,1,2
Hawaii,2002-10-05,5,@,Boise State,L,35,57,61.4,360,1,16,79,4.9,3,2,1,3
Houston,2002-10-05,5,@,Texas Christian,L,20,46,43.5,242,2,27,27,1.0,0,3,2,5
Idaho,2002-10-05,6,,Montana,L,30,49,61.2,333,1,32,122,3.8,3,0,1,1
Iowa,2002-10-05,6,,Purdue,W,14,22,63.6,226,2,37,158,4.3,0,1,0,1
Kansas,2002-10-05,6,@,Baylor,L,23,42,54.8,246,2,30,116,3.9,3,0,1,1
Kansas State,2002-10-05,5,@,Colorado,L,5,14,35.7,83,0,44,320,7.3,4,0,1,1
Kent State,2002-10-05,6,,Marshall,L,12,19,63.2,145,0,36,262,7.3,3,0,2,2
Louisiana,2002-10-05,5,@,Louisiana State,L,8,26,30.8,53,0,34,17,0.5,0,2,1,3
Louisiana Tech,2002-10-05,6,@,Rice,L,22,37,59.5,189,0,27,95,3.5,2,0,3,3
Louisiana-Monroe,2002-10-05,5,,Tulane,L,20,47,42.6,239,0,35,120,3.4,0,3,4,7
LSU,2002-10-05,5,,Louisiana,W,10,23,43.5,154,3,47,205,4.4,4,2,0,2
Marshall,2002-10-05,4,@,Kent State,W,31,45,68.9,377,2,41,268,6.5,3,0,2,2
Maryland,2002-10-05,6,@,West Virginia,W,8,20,40.0,162,1,37,215,5.8,4,2,0,2
Miami (FL),2002-10-05,5,,Connecticut,W,25,39,64.1,284,3,29,214,7.4,3,1,1,2
Miami (OH),2002-10-05,6,@,Cincinnati,W,28,38,73.7,253,2,34,161,4.7,2,1,1,2
Middle Tennessee State,2002-10-05,5,@,Arkansas State,L,12,23,52.2,137,0,40,193,4.8,1,2,2,4
Mississippi State,2002-10-05,5,@,South Carolina,L,21,40,52.5,205,0,25,69,2.8,1,2,3,5
Missouri,2002-10-05,5,,Oklahoma,L,19,39,48.7,178,1,44,271,6.2,2,0,3,3
Navy,2002-10-05,5,@,Air Force,L,5,12,41.7,87,0,52,260,5.0,1,2,1,3
Nebraska,2002-10-05,6,,McNeese State,W,12,18,66.7,151,1,52,444,8.5,4,0,1,1
Nevada,2002-10-05,5,@,Nevada-Las Vegas,L,23,50,46.0,323,1,22,68,3.1,0,1,1,2
New Mexico State,2002-10-05,5,,Texas-El Paso,W,10,16,62.5,189,2,52,286,5.5,4,0,0,0
North Carolina,2002-10-05,5,@,Arizona State,W,25,40,62.5,417,5,34,61,1.8,0,0,2,2
North Texas,2002-10-05,6,,South Florida,L,8,28,28.6,114,1,35,84,2.4,1,2,3,5
Northern Illinois,2002-10-05,6,@,Ball State,W,13,20,65.0,171,4,44,144,3.3,0,2,0,2
Northwestern,2002-10-05,6,,Ohio State,L,24,45,53.3,283,0,27,113,4.2,1,1,1,2
Notre Dame,2002-10-05,5,,Stanford,W,14,27,51.9,129,0,43,249,5.8,2,0,1,1
Ohio,2002-10-05,6,@,Bowling Green State,L,1,7,14.3,12,0,51,193,3.8,3,2,0,2
Ohio State,2002-10-05,6,@,Northwestern,W,11,22,50.0,170,0,56,285,5.1,3,3,0,3
Oklahoma,2002-10-05,5,@,Missouri,W,21,33,63.6,317,2,30,126,4.2,2,0,0,0
Oklahoma State,2002-10-05,5,@,Texas,L,14,31,45.2,134,1,29,139,4.8,1,0,3,3
Ole Miss,2002-10-05,5,,Florida,W,18,33,54.5,154,0,33,37,1.1,1,1,0,1
Oregon,2002-10-05,5,@,Arizona,W,18,27,66.7,244,2,43,188,4.4,2,1,0,1
Oregon State,2002-10-05,6,,UCLA,L,16,41,39.0,260,2,18,93,5.2,1,0,2,2
Penn State,2002-10-05,5,@,Wisconsin,W,21,37,56.8,287,0,36,149,4.1,3,0,1,1
Pitt,2002-10-05,6,@,Syracuse,W,10,15,66.7,279,2,47,180,3.8,3,1,1,2
Purdue,2002-10-05,6,@,Iowa,L,35,59,59.3,410,1,29,97,3.3,3,0,2,2
Rice,2002-10-05,5,,Louisiana Tech,W,4,8,50.0,137,1,59,249,4.2,3,1,0,1
San Jose State,2002-10-05,6,@,Southern Methodist,W,17,35,48.6,277,3,24,57,2.4,1,0,1,1
SMU,2002-10-05,6,,San Jose State,L,6,18,33.3,70,1,61,267,4.4,1,1,1,2
South Carolina,2002-10-05,6,,Mississippi State,W,11,21,52.4,178,2,59,230,3.9,2,1,1,2
South Florida,2002-10-05,5,@,North Texas,W,29,47,61.7,271,2,44,161,3.7,1,1,1,2
Stanford,2002-10-05,4,@,Notre Dame,L,21,43,48.8,201,1,30,61,2.0,0,0,3,3
Syracuse,2002-10-05,5,,Pittsburgh,L,14,29,48.3,131,1,38,144,3.8,2,4,0,4
Tennessee,2002-10-05,5,,Arkansas,W,19,28,67.9,291,2,47,162,3.4,3,1,1,2
Texas,2002-10-05,5,,Oklahoma State,W,24,46,52.2,267,1,43,145,3.4,1,0,1,1
Texas A&M,2002-10-05,5,,Texas Tech,L,21,37,56.8,367,7,36,150,4.2,0,0,1,1
Texas Christian,2002-10-05,5,,Houston,W,15,26,57.7,172,1,48,201,4.2,1,1,2,3
Texas Tech,2002-10-05,6,@,Texas A&M,W,49,61,80.3,474,5,27,70,2.6,0,2,1,3
Troy,2002-10-05,6,,Austin Peay,W,12,22,54.5,147,3,52,336,6.5,3,0,1,1
Tulane,2002-10-05,6,@,Louisiana-Monroe,W,22,36,61.1,316,4,39,129,3.3,2,0,1,1
UCLA,2002-10-05,5,@,Oregon State,W,24,33,72.7,378,1,53,247,4.7,3,2,0,2
UNLV,2002-10-05,5,,Nevada,W,16,35,45.7,262,2,49,206,4.2,1,1,0,1
USC,2002-10-05,5,@,Washington State,L,32,50,64.0,381,2,32,72,2.3,2,0,1,1
UTEP,2002-10-05,6,@,New Mexico State,L,19,26,73.1,213,1,37,117,3.2,1,1,2,3
Virginia,2002-10-05,6,@,Duke,W,27,43,62.8,315,1,20,2,0.1,2,0,1,1
Wake Forest,2002-10-05,6,@,Georgia Tech,W,19,32,59.4,238,0,60,209,3.5,2,0,0,0
Washington,2002-10-05,5,,California,L,35,59,59.3,399,0,28,42,1.5,2,1,2,3
Washington State,2002-10-05,6,,Southern California,W,23,44,52.3,315,2,29,201,6.9,1,1,1,2
West Virginia,2002-10-05,5,,Maryland,L,16,32,50.0,138,1,57,186,3.3,1,0,3,3
Western Michigan,2002-10-05,5,@,Buffalo,W,23,40,57.5,283,2,46,125,2.7,1,3,2,5
Wisconsin,2002-10-05,6,,Penn State,L,15,25,60.0,217,2,36,92,2.6,1,0,1,1
Wyoming,2002-10-05,5,,Citadel,W,20,25,80.0,265,3,50,239,4.8,2,1,2,3
Louisville,2002-10-08,6,@,Memphis,W,21,31,67.7,177,2,38,132,3.5,2,1,0,1
Memphis,2002-10-08,6,,Louisville,L,22,45,48.9,261,4,37,98,2.6,1,1,1,2
Boston College,2002-10-10,5,,Virginia Tech,L,16,30,53.3,232,0,26,83,3.2,2,1,3,4
Minnesota,2002-10-10,7,,Northwestern,W,6,9,66.7,101,2,70,418,6.0,3,1,0,1
Northwestern,2002-10-10,7,@,Minnesota,L,21,35,60.0,216,1,39,306,7.8,5,0,0,0
Virginia Tech,2002-10-10,6,@,Boston College,W,4,7,57.1,86,1,61,334,5.5,3,0,0,0
Air Force,2002-10-12,6,,Brigham Young,W,4,9,44.4,77,0,79,386,4.9,7,0,0,0
Akron,2002-10-12,7,,Liberty,W,19,27,70.4,186,2,58,440,7.6,5,2,0,2
Arizona,2002-10-12,6,@,Washington,L,29,41,70.7,443,3,29,24,0.8,1,1,1,2
Arizona State,2002-10-12,7,,Oregon State,W,14,34,41.2,186,1,33,55,1.7,0,1,2,3
Arkansas,2002-10-12,5,@,Auburn,W,7,15,46.7,66,0,45,426,9.5,5,0,1,1
Arkansas State,2002-10-12,8,@,Mississippi,L,12,23,52.2,131,0,36,133,3.7,2,0,3,3
Army,2002-10-12,6,,Texas Christian,L,10,24,41.7,146,1,37,97,2.6,3,0,2,2
Auburn,2002-10-12,6,,Arkansas,L,21,34,61.8,288,1,40,104,2.6,1,1,2,3
Ball State,2002-10-12,6,@,Toledo,L,18,32,56.3,182,1,44,127,2.9,1,0,1,1
Baylor,2002-10-12,6,,Texas A&M,L,15,37,40.5,122,0,28,107,3.8,0,0,5,5
Boise State,2002-10-12,6,@,Tulsa,W,18,27,66.7,205,1,51,353,6.9,6,1,2,3
Bowling Green State,2002-10-12,5,@,Central Michigan,W,18,33,54.5,176,1,44,228,5.2,4,0,1,1
Brigham Young,2002-10-12,6,@,Air Force,L,23,46,50.0,325,1,18,-21,-1.2,0,1,4,5
Buffalo,2002-10-12,7,@,Marshall,L,14,36,38.9,139,0,42,239,5.7,3,2,2,4
California,2002-10-12,7,@,Southern California,L,20,30,66.7,221,2,25,90,3.6,2,2,1,3
Central Michigan,2002-10-12,6,,Bowling Green State,L,27,47,57.4,232,1,39,209,5.4,4,0,0,0
Cincinnati,2002-10-12,6,@,Tulane,L,23,38,60.5,299,2,39,136,3.5,0,2,3,5
Clemson,2002-10-12,6,@,Virginia,L,23,33,69.7,223,1,40,189,4.7,1,1,1,2
Colorado,2002-10-12,6,@,Kansas,W,12,20,60.0,119,3,48,427,8.9,3,0,1,1
Colorado State,2002-10-12,7,,Wyoming,W,18,28,64.3,231,3,51,270,5.3,3,1,2,3
Duke,2002-10-12,7,@,Wake Forest,L,13,30,43.3,98,0,47,240,5.1,1,2,1,3
Eastern Michigan,2002-10-12,7,@,Ohio,L,20,34,58.8,289,3,23,117,5.1,1,1,2,3
Florida,2002-10-12,7,,Louisiana State,L,18,44,40.9,163,1,25,74,3.0,0,0,4,4
Florida State,2002-10-12,7,@,Miami (FL),L,8,20,40.0,83,1,52,296,5.7,2,1,0,1
Fresno State,2002-10-12,7,,Southern Methodist,W,13,24,54.2,198,1,36,234,6.5,2,0,0,0
Georgia,2002-10-12,6,,Tennessee,W,22,38,57.9,232,1,32,62,1.9,0,0,1,1
Hawaii,2002-10-12,6,,Nevada,W,25,40,62.5,520,3,27,154,5.7,4,1,1,2
Houston,2002-10-12,6,@,Alabama-Birmingham,L,15,31,48.4,286,2,41,191,4.7,3,1,2,3
Idaho,2002-10-12,7,@,Louisiana-Monroe,L,35,57,61.4,415,1,30,87,2.9,1,0,2,2
Illinois,2002-10-12,7,,Purdue,W,15,30,50.0,202,2,37,215,5.8,2,1,2,3
Indiana,2002-10-12,6,,Wisconsin,W,24,36,66.7,310,4,35,95,2.7,0,1,1,2
Iowa,2002-10-12,7,,Michigan State,W,9,21,42.9,157,2,40,127,3.2,1,0,1,1
Iowa State,2002-10-12,7,,Texas Tech,W,15,22,68.2,148,1,46,228,5.0,3,0,0,0
Kansas,2002-10-12,7,,Colorado,L,17,34,50.0,241,2,47,209,4.4,2,1,1,2
Kansas State,2002-10-12,6,,Oklahoma State,W,9,18,50.0,202,2,54,297,5.5,5,2,2,4
Kentucky,2002-10-12,6,,South Carolina,L,23,39,59.0,209,1,34,118,3.5,0,2,1,3
Louisiana,2002-10-12,6,@,New Mexico State,L,22,30,73.3,228,2,42,147,3.5,2,2,0,2
Louisiana-Monroe,2002-10-12,6,,Idaho,W,20,27,74.1,274,1,47,326,6.9,4,2,2,4
LSU,2002-10-12,6,@,Florida,W,13,20,65.0,153,2,48,249,5.2,1,0,0,0
Marshall,2002-10-12,5,,Buffalo,W,31,40,77.5,485,4,31,248,8.0,3,2,0,2
Miami (FL),2002-10-12,6,,Florida State,W,20,45,44.4,362,2,30,115,3.8,2,1,2,3
Miami (OH),2002-10-12,7,,Northern Illinois,L,41,61,67.2,525,4,39,47,1.2,1,0,3,3
Michigan,2002-10-12,6,,Penn State,W,27,41,65.9,244,2,35,97,2.8,2,0,0,0
Michigan State,2002-10-12,6,@,Iowa,L,22,46,47.8,194,1,33,55,1.7,1,2,3,5
Middle Tennessee State,2002-10-12,6,@,Vanderbilt,W,8,17,47.1,82,0,48,213,4.4,3,1,1,2
Mississippi State,2002-10-12,6,,Troy,W,22,32,68.8,210,1,46,118,2.6,0,4,0,4
Missouri,2002-10-12,6,@,Nebraska,L,14,29,48.3,123,0,30,97,3.2,1,0,0,0
Navy,2002-10-12,6,,Rice,L,9,20,45.0,94,1,42,111,2.6,0,2,0,2
Nebraska,2002-10-12,7,,Missouri,W,4,12,33.3,34,1,62,325,5.2,1,1,0,1
Nevada,2002-10-12,6,@,Hawaii,L,20,38,52.6,246,2,35,223,6.4,3,2,2,4
New Mexico,2002-10-12,7,@,Nevada-Las Vegas,W,2,8,25.0,20,0,49,257,5.2,2,2,1,3
New Mexico State,2002-10-12,6,,Louisiana,W,13,23,56.5,209,1,44,204,4.6,2,4,0,4
North Carolina,2002-10-12,6,,North Carolina State,L,18,36,50.0,266,2,37,85,2.3,0,1,1,2
North Carolina State,2002-10-12,7,@,North Carolina,W,16,26,61.5,170,1,44,258,5.9,4,0,0,0
Northern Illinois,2002-10-12,7,@,Miami (OH),W,11,21,52.4,292,2,25,222,8.9,5,0,1,1
Notre Dame,2002-10-12,6,,Pittsburgh,W,16,26,61.5,145,1,32,40,1.3,1,0,2,2
Ohio,2002-10-12,7,,Eastern Michigan,W,7,9,77.8,132,2,69,418,6.1,5,0,0,0
Ohio State,2002-10-12,7,,San Jose State,W,19,23,82.6,355,3,49,212,4.3,3,1,0,1
Oklahoma,2002-10-12,6,N,Texas,W,12,29,41.4,131,2,46,266,5.8,2,0,4,4
Oklahoma State,2002-10-12,6,@,Kansas State,L,16,44,36.4,144,1,28,40,1.4,0,1,4,5
Ole Miss,2002-10-12,6,,Arkansas State,W,17,22,77.3,320,3,42,188,4.5,4,3,1,4
Oregon,2002-10-12,6,@,UCLA,W,14,19,73.7,202,2,41,181,4.4,1,0,0,0
Oregon State,2002-10-12,7,@,Arizona State,L,16,40,40.0,224,0,31,9,0.3,0,1,3,4
Penn State,2002-10-12,6,@,Michigan,L,20,34,58.8,274,2,28,81,2.9,1,0,0,0
Pitt,2002-10-12,7,@,Notre Dame,L,19,44,43.2,313,0,39,89,2.3,0,2,1,3
Purdue,2002-10-12,7,@,Illinois,L,26,36,72.2,288,1,56,278,5.0,2,2,2,4
Rice,2002-10-12,6,@,Navy,W,9,13,69.2,65,0,63,219,3.5,2,2,0,2
Rutgers,2002-10-12,6,,West Virginia,L,11,36,30.6,70,0,25,20,0.8,0,1,4,5
San Diego State,2002-10-12,6,,Utah,W,26,39,66.7,294,2,39,116,3.0,1,0,1,1
San Jose State,2002-10-12,7,@,Ohio State,L,36,49,73.5,265,1,13,0,0.0,0,4,0,4
SMU,2002-10-12,7,@,Fresno State,L,21,34,61.8,213,0,43,149,3.5,1,1,2,3
South Carolina,2002-10-12,7,@,Kentucky,W,10,18,55.6,212,0,41,138,3.4,2,0,1,1
South Florida,2002-10-12,6,,Southern Mississippi,W,20,37,54.1,246,0,43,218,5.1,1,2,0,2
Southern Mississippi,2002-10-12,6,@,South Florida,L,26,43,60.5,268,1,34,144,4.2,0,2,0,2
Stanford,2002-10-12,5,,Washington State,L,20,41,48.8,158,0,43,150,3.5,1,0,2,2
Syracuse,2002-10-12,6,@,Temple,L,18,34,52.9,239,2,28,144,5.1,0,0,1,1
Temple,2002-10-12,6,,Syracuse,W,20,39,51.3,340,2,43,160,3.7,0,1,0,1
Tennessee,2002-10-12,6,@,Georgia,L,12,19,63.2,182,2,40,162,4.1,0,1,0,1
Texas,2002-10-12,6,N,Oklahoma,L,12,26,46.2,156,0,35,53,1.5,2,0,3,3
Texas A&M,2002-10-12,6,@,Baylor,W,18,37,48.6,257,4,39,138,3.5,1,0,1,1
Texas Christian,2002-10-12,6,@,Army,W,12,15,80.0,147,1,60,265,4.4,4,2,0,2
Texas Tech,2002-10-12,7,@,Iowa State,L,37,51,72.5,272,1,30,189,6.3,1,3,1,4
Toledo,2002-10-12,6,,Ball State,W,21,26,80.8,258,3,39,260,6.7,2,1,0,1
Troy,2002-10-12,7,@,Mississippi State,L,7,26,26.9,61,0,33,136,4.1,1,0,6,6
Tulane,2002-10-12,7,,Cincinnati,W,14,23,60.9,163,2,36,92,2.6,1,1,0,1
Tulsa,2002-10-12,6,,Boise State,L,26,52,50.0,319,3,29,82,2.8,0,1,0,1
UAB,2002-10-12,6,,Houston,W,18,34,52.9,329,3,40,77,1.9,3,0,0,0
UCF,2002-10-12,5,@,Western Michigan,W,31,45,68.9,341,3,20,62,3.1,1,1,2,3
UCLA,2002-10-12,6,,Oregon,L,19,33,57.6,377,4,34,100,2.9,0,0,3,3
UNLV,2002-10-12,6,,New Mexico,L,17,44,38.6,232,1,31,102,3.3,1,1,3,4
USC,2002-10-12,6,,California,W,25,39,64.1,289,2,51,175,3.4,1,1,2,3
Utah,2002-10-12,6,@,San Diego State,L,30,53,56.6,276,2,28,32,1.1,0,1,4,5
Vanderbilt,2002-10-12,6,,Middle Tennessee State,L,13,23,56.5,107,0,43,180,4.2,2,0,2,2
Virginia,2002-10-12,7,,Clemson,W,23,32,71.9,208,1,40,80,2.0,1,0,1,1
Wake Forest,2002-10-12,7,,Duke,W,6,13,46.2,70,0,43,154,3.6,3,1,0,1
Washington,2002-10-12,6,,Arizona,W,25,35,71.4,345,3,38,82,2.2,1,1,0,1
Washington State,2002-10-12,7,@,Stanford,W,25,37,67.6,340,3,30,70,2.3,1,2,1,3
West Virginia,2002-10-12,6,@,Rutgers,W,9,24,37.5,96,2,63,236,3.7,2,0,0,0
Western Michigan,2002-10-12,6,,Central Florida,L,26,50,52.0,310,2,24,36,1.5,0,0,3,3
Wisconsin,2002-10-12,7,@,Indiana,L,13,25,52.0,121,1,48,221,4.6,2,0,1,1
Wyoming,2002-10-12,6,@,Colorado State,L,25,44,56.8,267,2,34,95,2.8,2,0,2,2
Georgia Tech,2002-10-17,7,@,Maryland,L,30,53,56.6,305,0,31,180,5.8,1,2,0,2
Maryland,2002-10-17,7,,Georgia Tech,W,12,21,57.1,210,0,43,222,5.2,3,0,0,0
Boise State,2002-10-18,7,,Fresno State,W,27,34,79.4,476,5,47,212,4.5,2,1,0,1
Fresno State,2002-10-18,8,@,Boise State,L,27,54,50.0,371,3,17,36,2.1,0,1,2,3
Air Force,2002-10-19,7,,Notre Dame,L,6,14,42.9,57,0,38,104,2.7,1,0,1,1
Alabama,2002-10-19,7,,Mississippi,W,10,17,58.8,222,1,43,234,5.4,5,1,0,1
Arizona,2002-10-19,7,@,Stanford,L,19,31,61.3,244,0,23,22,1.0,0,1,3,4
Arizona State,2002-10-19,8,@,Oregon,W,32,54,59.3,559,4,33,31,0.9,1,0,2,2
Arkansas,2002-10-19,6,,Kentucky,L,17,30,56.7,222,0,54,293,5.4,2,1,1,2
Arkansas State,2002-10-19,9,,North Texas,L,9,18,50.0,110,0,40,113,2.8,1,2,0,2
Army,2002-10-19,7,@,Houston,L,17,33,51.5,353,4,35,106,3.0,2,0,1,1
Auburn,2002-10-19,7,@,Florida,L,9,19,47.4,186,1,34,189,5.6,2,2,0,2
Ball State,2002-10-19,7,,Eastern Michigan,W,14,28,50.0,270,5,34,171,5.0,1,1,0,1
Baylor,2002-10-19,7,@,Colorado,L,20,36,55.6,179,0,34,72,2.1,0,2,2,4
Boston College,2002-10-19,6,,Navy,W,18,27,66.7,280,3,41,189,4.6,3,2,0,2
Bowling Green State,2002-10-19,6,,Western Michigan,W,21,41,51.2,264,4,51,228,4.5,2,0,1,1
Brigham Young,2002-10-19,7,,Nevada-Las Vegas,L,23,43,53.5,275,0,39,133,3.4,0,2,2,4
Buffalo,2002-10-19,8,,Miami (OH),L,18,44,40.9,125,0,27,50,1.9,0,0,3,3
California,2002-10-19,8,,UCLA,W,13,30,43.3,133,1,34,40,1.2,1,0,0,0
Central Michigan,2002-10-19,7,@,Northern Illinois,L,13,30,43.3,117,0,30,53,1.8,0,3,1,4
Cincinnati,2002-10-19,7,@,Southern Mississippi,L,13,30,43.3,146,0,60,263,4.4,1,1,1,2
Clemson,2002-10-19,7,,Wake Forest,W,22,35,62.9,208,0,32,72,2.3,4,0,0,0
Colorado,2002-10-19,7,,Baylor,W,13,19,68.4,125,0,53,270,5.1,5,2,0,2
Colorado State,2002-10-19,8,@,Utah,W,13,23,56.5,140,1,38,112,2.9,3,1,0,1
Connecticut,2002-10-19,7,,Temple,L,21,38,55.3,251,1,35,21,0.6,1,2,2,4
Duke,2002-10-19,8,@,North Carolina State,L,28,42,66.7,353,1,33,86,2.6,1,0,0,0
East Carolina,2002-10-19,6,,South Florida,L,26,49,53.1,361,3,51,149,2.9,1,2,2,4
Eastern Michigan,2002-10-19,8,@,Ball State,L,21,34,61.8,221,1,41,109,2.7,0,3,0,3
Florida,2002-10-19,8,,Auburn,W,30,39,76.9,265,2,42,129,3.1,1,0,0,0
Georgia,2002-10-19,7,,Vanderbilt,W,28,34,82.4,426,3,41,180,4.4,3,0,0,0
Hawaii,2002-10-19,7,,Tulsa,W,41,63,65.1,513,5,11,66,6.0,0,1,0,1
Houston,2002-10-19,7,,Army,W,18,24,75.0,266,3,50,280,5.6,5,1,1,2
Indiana,2002-10-19,7,,Iowa,L,21,48,43.8,335,0,45,146,3.2,0,0,3,3
Iowa,2002-10-19,8,@,Indiana,W,11,16,68.8,190,1,37,168,4.5,2,2,1,3
Iowa State,2002-10-19,8,@,Oklahoma,L,4,22,18.2,43,0,23,17,0.7,0,0,3,3
Kansas,2002-10-19,8,,Texas A&M,L,22,46,47.8,203,2,32,86,2.7,1,1,1,2
Kansas State,2002-10-19,7,,Texas,L,7,18,38.9,102,1,50,159,3.2,1,1,0,1
Kent State,2002-10-19,7,,Ohio,L,7,23,30.4,82,0,34,105,3.1,0,1,4,5
Kentucky,2002-10-19,7,@,Arkansas,W,19,31,61.3,253,2,32,79,2.5,1,2,0,2
Louisiana,2002-10-19,7,@,Middle Tennessee State,L,28,41,68.3,396,2,32,20,0.6,3,0,1,1
Louisiana Tech,2002-10-19,7,@,Southern Methodist,L,14,35,40.0,259,1,22,135,6.1,3,0,1,1
Louisiana-Monroe,2002-10-19,7,@,New Mexico State,L,22,34,64.7,305,2,27,105,3.9,1,0,0,0
Louisville,2002-10-19,7,,Texas Christian,L,18,34,52.9,309,3,22,-26,-1.2,1,2,1,3
LSU,2002-10-19,7,,South Carolina,W,12,23,52.2,183,0,45,231,5.1,3,0,0,0
Marshall,2002-10-19,6,,Troy,W,23,35,65.7,275,2,32,90,2.8,1,0,0,0
Memphis,2002-10-19,7,,Mississippi State,L,25,48,52.1,288,2,19,58,3.1,0,0,5,5
Miami (OH),2002-10-19,8,@,Buffalo,W,18,30,60.0,251,3,43,236,5.5,4,1,2,3
Michigan,2002-10-19,7,@,Purdue,W,17,35,48.6,271,1,36,149,4.1,2,0,1,1
Michigan State,2002-10-19,7,,Minnesota,L,17,29,58.6,229,0,26,51,2.0,1,1,1,2
Middle Tennessee State,2002-10-19,7,,Louisiana,W,17,24,70.8,347,1,49,173,3.5,5,1,0,1
Minnesota,2002-10-19,8,@,Michigan State,W,7,14,50.0,147,2,60,390,6.5,1,1,1,2
Mississippi State,2002-10-19,7,@,Memphis,W,19,29,65.5,149,0,49,197,4.0,1,0,1,1
Missouri,2002-10-19,7,@,Texas Tech,L,21,33,63.6,306,3,31,139,4.5,2,0,0,0
Navy,2002-10-19,7,@,Boston College,L,5,10,50.0,66,0,65,380,5.8,3,5,1,6
Nebraska,2002-10-19,8,@,Oklahoma State,L,7,14,50.0,110,0,54,259,4.8,3,1,0,1
Nevada,2002-10-19,7,,San Jose State,W,20,29,69.0,233,3,36,308,8.6,3,0,1,1
New Mexico,2002-10-19,8,@,Utah State,L,19,27,70.4,220,3,54,263,4.9,2,1,0,1
New Mexico State,2002-10-19,7,,Louisiana-Monroe,W,15,18,83.3,185,0,51,319,6.3,4,0,0,0
North Carolina,2002-10-19,7,@,Virginia,L,24,34,70.6,353,4,38,98,2.6,0,2,1,3
North Carolina State,2002-10-19,8,,Duke,W,26,37,70.3,364,2,21,63,3.0,1,0,0,0
North Texas,2002-10-19,7,@,Arkansas State,W,6,7,85.7,80,1,49,210,4.3,1,3,0,3
Northern Illinois,2002-10-19,8,,Central Michigan,W,12,19,63.2,150,1,62,238,3.8,5,2,0,2
