School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Pass Int,Turnovers
Kansas,2005-09-17,3,,Louisiana Tech,W,19,31,61.3,236,3,32,41,1.3,1,12,7,0,1,1
Kent State,2005-09-17,3,,Miami (OH),L,31,58,53.4,338,1,16,31,1.9,0,10,2,0,2,2
Kentucky,2005-09-17,3,@,Indiana,L,11,20,55.0,140,1,25,77,3.1,1,3,2,1,0,1
Louisiana,2005-09-17,3,,Northwestern State,W,18,28,64.3,222,3,42,322,7.7,4,2,1,1,2,3
Louisiana Tech,2005-09-17,2,@,Kansas,L,26,46,56.5,257,2,30,38,1.3,0,5,0,0,4,4
Louisiana-Monroe,2005-09-17,3,@,Georgia,L,18,34,52.9,123,0,38,88,2.3,1,2,1,3,1,4
Louisville,2005-09-17,2,,Oregon State,W,21,25,84.0,428,6,25,125,5.0,2,7,5,0,1,1
Maryland,2005-09-17,3,,West Virginia,L,20,31,64.5,291,2,29,50,1.7,0,2,2,1,0,1
Memphis,2005-09-17,2,,Chattanooga,W,17,23,73.9,194,3,54,398,7.4,5,4,2,0,0,0
Miami (FL),2005-09-17,2,@,Clemson,W,16,26,61.5,152,1,52,195,3.8,3,6,1,1,0,1
Miami (OH),2005-09-17,3,@,Kent State,W,22,37,59.5,251,2,51,176,3.5,1,9,2,2,1,3
Michigan,2005-09-17,3,,Eastern Michigan,W,20,28,71.4,233,3,56,232,4.1,4,8,2,0,0,0
Michigan State,2005-09-17,3,@,Notre Dame,W,16,27,59.3,327,3,36,161,4.5,2,6,3,2,1,3
Middle Tennessee State,2005-09-17,3,,Akron,L,23,40,57.5,157,1,23,54,2.3,0,10,1,1,0,1
Minnesota,2005-09-17,3,,Florida Atlantic,W,10,21,47.6,230,2,48,349,7.3,4,9,2,1,0,1
Mississippi State,2005-09-17,3,N,Tulane,W,13,26,50.0,108,2,30,117,3.9,1,9,4,1,1,2
Missouri,2005-09-17,3,,Troy,W,26,37,70.3,211,1,49,303,6.2,4,4,3,0,0,0
Nebraska,2005-09-17,3,,Pittsburgh,W,10,20,50.0,93,0,48,174,3.6,1,9,4,0,0,0
Nevada,2005-09-17,2,,Nevada-Las Vegas,W,21,33,63.6,265,0,49,131,2.7,2,9,4,2,0,2
New Mexico,2005-09-17,3,,New Mexico State,W,14,22,63.6,170,2,52,314,6.0,3,7,6,0,1,1
New Mexico State,2005-09-17,3,@,New Mexico,L,14,32,43.8,263,1,34,98,2.9,2,6,0,0,3,3
North Carolina,2005-09-17,2,,Wisconsin,L,16,37,43.2,281,0,25,57,2.3,0,5,3,0,1,1
North Carolina State,2005-09-17,2,,Eastern Kentucky,W,18,28,64.3,286,4,42,189,4.5,3,10,2,3,1,4
North Texas,2005-09-17,2,,Tulsa,L,10,22,45.5,59,0,36,70,1.9,0,4,2,1,2,3
Northern Illinois,2005-09-17,3,,Tennessee Tech,W,15,24,62.5,265,4,40,326,8.2,2,9,4,0,1,1
Northwestern,2005-09-17,3,@,Arizona State,L,25,38,65.8,236,3,32,180,5.6,0,4,0,1,0,1
Notre Dame,2005-09-17,3,,Michigan State,L,33,60,55.0,487,5,38,107,2.8,0,9,1,1,1,2
Ohio,2005-09-17,3,@,Virginia Tech,L,10,23,43.5,102,0,32,87,2.7,0,8,3,1,2,3
Ohio State,2005-09-17,3,,San Diego State,W,23,36,63.9,196,0,46,179,3.9,3,6,3,1,1,2
Oklahoma,2005-09-17,3,@,UCLA,L,20,29,69.0,241,0,45,157,3.5,3,8,2,3,0,3
Oklahoma State,2005-09-17,3,,Arkansas State,W,8,21,38.1,148,1,31,125,4.0,1,7,4,3,0,3
Ole Miss,2005-09-17,2,@,Vanderbilt,L,17,35,48.6,276,1,28,124,4.4,1,9,2,1,0,1
Oregon,2005-09-17,3,,Fresno State,W,28,39,71.8,332,4,37,160,4.3,1,7,2,0,0,0
Oregon State,2005-09-17,3,@,Louisville,L,33,59,55.9,377,1,35,42,1.2,2,4,2,2,1,3
Penn State,2005-09-17,3,,Central Michigan,W,22,36,61.1,381,4,31,138,4.5,1,14,8,2,1,3
Pitt,2005-09-17,3,@,Nebraska,L,11,28,39.3,190,0,36,114,3.2,0,9,4,0,0,0
Purdue,2005-09-17,2,@,Arizona,W,7,18,38.9,140,0,45,239,5.3,4,12,5,0,1,1
Rice,2005-09-17,2,@,Texas,L,4,15,26.7,99,0,46,110,2.4,1,3,1,2,0,2
Rutgers,2005-09-17,3,@,Buffalo,W,14,29,48.3,150,2,32,138,4.3,0,14,3,0,1,1
San Diego State,2005-09-17,3,@,Ohio State,L,14,22,63.6,166,1,19,13,0.7,0,2,0,1,0,1
SMU,2005-09-17,3,@,Texas A&M,L,23,45,51.1,309,1,26,39,1.5,0,3,1,2,2,4
South Carolina,2005-09-17,3,,Alabama,L,21,39,53.8,185,1,19,71,3.7,1,11,1,1,1,2
South Florida,2005-09-17,3,,Central Florida,W,11,17,64.7,100,1,66,326,4.9,3,8,4,0,0,0
Southern Mississippi,2005-09-17,2,,McNeese State,W,20,32,62.5,259,2,50,197,3.9,4,6,1,1,3,4
Stanford,2005-09-17,2,,California-Davis,L,8,21,38.1,118,0,30,74,2.5,0,9,2,3,1,4
Syracuse,2005-09-17,3,,Virginia,L,17,26,65.4,172,1,36,80,2.2,2,3,1,0,0,0
Temple,2005-09-17,3,,Toledo,L,18,38,47.4,245,1,34,136,4.0,1,2,0,1,2,3
Tennessee,2005-09-17,2,@,Florida,L,16,35,45.7,147,1,25,66,2.6,0,9,5,1,0,1
Texas,2005-09-17,3,,Rice,W,11,18,61.1,122,0,47,361,7.7,5,10,2,0,1,1
Texas A&M,2005-09-17,2,,Southern Methodist,W,18,27,66.7,405,5,44,309,7.0,3,10,3,1,0,1
Texas Tech,2005-09-17,2,,Sam Houston State,W,41,55,74.5,650,6,26,120,4.6,5,6,3,0,0,0
Toledo,2005-09-17,3,@,Temple,W,23,32,71.9,197,4,33,196,5.9,1,8,3,0,1,1
Troy,2005-09-17,3,@,Missouri,L,22,42,52.4,260,2,30,74,2.5,1,6,0,1,0,1
Tulane,2005-09-17,1,N,Mississippi State,L,27,48,56.3,206,1,35,87,2.5,1,8,0,2,0,2
Tulsa,2005-09-17,3,@,North Texas,W,13,22,59.1,193,2,41,213,5.2,4,14,5,0,0,0
UAB,2005-09-17,3,,Jacksonville State,W,16,24,66.7,231,2,40,151,3.8,3,6,3,0,0,0
UCF,2005-09-17,2,@,South Florida,L,19,40,47.5,208,1,20,45,2.3,1,8,0,1,0,1
UCLA,2005-09-17,3,,Oklahoma,W,28,38,73.7,314,3,30,83,2.8,1,11,3,0,0,0
UNLV,2005-09-17,3,@,Nevada,L,7,26,26.9,58,1,34,205,6.0,1,6,2,2,1,3
USC,2005-09-17,2,,Arkansas,W,23,34,67.6,445,6,33,291,8.8,4,10,3,0,0,0
Vanderbilt,2005-09-17,3,,Mississippi,W,24,41,58.5,314,0,49,209,4.3,4,4,1,1,0,1
Virginia,2005-09-17,2,@,Syracuse,W,16,26,61.5,145,1,44,271,6.2,2,5,3,0,3,3
Virginia Tech,2005-09-17,3,,Ohio,W,14,19,73.7,257,3,53,218,4.1,3,7,3,0,0,0
Wake Forest,2005-09-17,3,,East Carolina,W,10,17,58.8,69,1,65,407,6.3,4,5,2,0,1,1
Washington,2005-09-17,3,,Idaho,W,10,18,55.6,148,1,39,192,4.9,3,11,7,1,1,2
Washington State,2005-09-17,3,,Grambling State,W,22,35,62.9,311,3,48,204,4.3,3,10,6,2,0,2
West Virginia,2005-09-17,3,@,Maryland,W,8,11,72.7,86,0,64,301,4.7,4,6,2,1,0,1
Western Michigan,2005-09-17,3,,Southern Illinois,W,27,46,58.7,268,3,36,172,4.8,1,5,2,0,2,2
Wisconsin,2005-09-17,3,@,North Carolina,W,14,23,60.9,138,0,52,166,3.2,2,9,4,1,0,1
Wyoming,2005-09-17,3,@,Air Force,W,19,29,65.5,267,1,33,68,2.1,2,3,1,1,0,1
Boise State,2005-09-21,3,,Bowling Green State,W,17,26,65.4,209,1,64,337,5.3,4,4,1,2,0,2
Bowling Green State,2005-09-21,3,@,Boise State,L,18,36,50.0,220,3,21,84,4.0,0,6,1,0,0,0
Air Force,2005-09-22,4,@,Utah,L,13,27,48.1,234,1,50,251,5.0,4,7,2,1,2,3
Florida Atlantic,2005-09-22,4,,Louisiana-Monroe,L,14,31,45.2,168,2,42,181,4.3,0,4,0,0,4,4
Louisiana-Monroe,2005-09-22,4,@,Florida Atlantic,W,19,31,61.3,214,2,39,172,4.4,2,5,3,1,3,4
Texas A&M,2005-09-22,3,,Texas State,W,13,24,54.2,317,2,46,242,5.3,3,2,2,2,0,2
Utah,2005-09-22,4,,Air Force,W,21,30,70.0,305,2,43,152,3.5,3,3,2,1,1,2
Army,2005-09-23,3,,Iowa State,L,19,34,55.9,233,2,47,132,2.8,1,9,4,0,3,3
California,2005-09-23,4,@,New Mexico State,W,17,26,65.4,284,1,45,311,6.9,5,4,2,0,0,0
Iowa State,2005-09-23,3,@,Army,W,18,26,69.2,158,2,32,71,2.2,2,7,3,0,3,3
New Mexico State,2005-09-23,4,,California,L,18,39,46.2,164,0,36,178,4.9,0,2,1,0,2,2
Akron,2005-09-24,3,,Northern Illinois,W,20,39,51.3,406,5,32,119,3.7,1,9,2,0,0,0
Alabama,2005-09-24,4,,Arkansas,W,13,27,48.1,173,2,37,128,3.5,1,5,2,0,0,0
Arizona State,2005-09-24,4,@,Oregon State,W,21,38,55.3,380,4,32,95,3.0,2,10,8,0,0,0
Arkansas,2005-09-24,4,@,Alabama,L,11,27,40.7,81,0,40,237,5.9,1,6,3,1,1,2
Arkansas State,2005-09-24,4,,Florida International,W,11,13,84.6,194,2,35,304,8.7,6,8,4,2,0,2
Auburn,2005-09-24,4,,Western Kentucky,W,13,22,59.1,200,3,42,209,5.0,1,7,3,1,0,1
Boston College,2005-09-24,4,@,Clemson,W,24,44,54.5,221,0,46,164,3.6,2,6,3,0,2,2
Brigham Young,2005-09-24,3,,Texas Christian,L,30,51,58.8,517,5,39,97,2.5,1,7,2,1,2,3
Central Michigan,2005-09-24,4,,Eastern Michigan,L,18,31,58.1,182,0,49,202,4.1,2,4,0,0,0,0
Clemson,2005-09-24,4,,Boston College,L,19,28,67.9,149,0,29,102,3.5,1,5,1,0,0,0
Colorado,2005-09-24,3,@,Miami (FL),L,25,43,58.1,228,0,31,105,3.4,0,2,0,1,2,3
Colorado State,2005-09-24,3,,Nevada,W,15,27,55.6,223,3,43,257,6.0,3,5,2,1,0,1
Duke,2005-09-24,4,@,Virginia,L,9,18,50.0,108,1,39,107,2.7,0,7,2,1,3,4
East Carolina,2005-09-24,3,@,West Virginia,L,21,35,60.0,206,1,42,81,1.9,0,10,3,1,1,2
Eastern Michigan,2005-09-24,4,@,Central Michigan,W,36,56,64.3,380,2,28,117,4.2,0,5,2,0,0,0
Florida,2005-09-24,4,@,Kentucky,W,27,36,75.0,350,4,42,187,4.5,3,6,2,1,0,1
Florida International,2005-09-24,3,@,Arkansas State,L,30,45,66.7,362,2,40,98,2.5,1,4,3,2,5,7
Georgia,2005-09-24,4,@,Mississippi State,W,21,36,58.3,312,2,34,94,2.8,0,9,4,1,0,1
Georgia Tech,2005-09-24,4,@,Virginia Tech,L,13,32,40.6,143,1,25,74,3.0,0,6,3,1,2,3
Hawaii,2005-09-24,3,@,Idaho,W,36,47,76.6,364,3,25,41,1.6,0,5,3,0,0,0
Idaho,2005-09-24,4,,Hawaii,L,8,25,32.0,112,0,21,41,2.0,0,9,3,0,1,1
Illinois,2005-09-24,4,,Michigan State,L,16,30,53.3,148,2,33,123,3.7,0,6,0,1,1,2
Iowa,2005-09-24,4,@,Ohio State,L,22,39,56.4,146,0,18,-9,-0.5,0,5,1,0,1,1
Kansas State,2005-09-24,3,,North Texas,W,15,22,68.2,353,2,53,305,5.8,4,8,2,0,1,1
Kent State,2005-09-24,4,@,Ohio,L,30,51,58.8,388,2,24,72,3.0,1,5,0,0,6,6
Kentucky,2005-09-24,4,,Florida,L,15,33,45.5,162,0,33,133,4.0,4,4,2,1,3,4
Louisville,2005-09-24,3,@,South Florida,L,29,47,61.7,389,0,33,104,3.2,2,5,0,2,1,3
Marshall,2005-09-24,3,@,Central Florida,L,33,58,56.9,368,2,16,11,0.7,0,6,3,2,2,4
Maryland,2005-09-24,4,@,Wake Forest,W,12,22,54.5,169,0,46,162,3.5,1,3,2,1,1,2
Memphis,2005-09-24,3,@,Tulsa,L,9,24,37.5,147,1,48,335,7.0,3,5,2,2,0,2
Miami (FL),2005-09-24,3,,Colorado,W,21,40,52.5,271,1,28,118,4.2,1,9,1,0,0,0
Michigan,2005-09-24,4,@,Wisconsin,L,16,34,47.1,258,2,36,143,4.0,0,7,3,1,1,2
Michigan State,2005-09-24,4,@,Illinois,W,26,34,76.5,329,7,48,376,7.8,1,5,2,0,0,0
Minnesota,2005-09-24,4,,Purdue,W,22,36,61.1,271,3,68,301,4.4,2,6,1,0,3,3
Mississippi State,2005-09-24,4,,Georgia,L,19,32,59.4,205,1,26,49,1.9,0,5,3,1,1,2
Nevada,2005-09-24,3,@,Colorado State,L,23,34,67.6,324,3,31,95,3.1,0,4,0,1,2,3
New Mexico,2005-09-24,4,@,Texas-El Paso,L,15,25,60.0,136,0,43,149,3.5,1,7,2,0,1,1
North Carolina,2005-09-24,3,@,North Carolina State,W,13,23,56.5,177,2,49,144,2.9,1,10,6,1,1,2
North Carolina State,2005-09-24,3,,North Carolina,L,21,35,60.0,257,1,28,13,0.5,2,14,5,2,0,2
North Texas,2005-09-24,3,@,Kansas State,L,9,21,42.9,74,1,26,87,3.3,0,1,0,0,0,0
Northern Illinois,2005-09-24,4,@,Akron,L,39,52,75.0,486,6,27,50,1.9,0,8,0,1,1,2
Northwestern,2005-09-24,4,,Penn State,L,20,38,52.6,229,0,57,198,3.5,2,4,1,1,1,2
Notre Dame,2005-09-24,4,@,Washington,W,25,37,67.6,327,1,47,233,5.0,3,6,3,0,0,0
Ohio,2005-09-24,4,,Kent State,W,13,20,65.0,145,1,57,373,6.5,4,6,0,0,2,2
Ohio State,2005-09-24,4,,Iowa,W,14,21,66.7,216,2,60,314,5.2,2,4,4,2,0,2
Ole Miss,2005-09-24,3,,Wyoming,L,12,29,41.4,120,1,28,162,5.8,1,5,2,1,3,4
Oregon,2005-09-24,4,,Southern California,L,21,37,56.8,197,1,29,65,2.2,0,3,0,0,1,1
Oregon State,2005-09-24,4,,Arizona State,L,29,49,59.2,381,1,47,144,3.1,2,7,2,3,3,6
Penn State,2005-09-24,4,@,Northwestern,W,17,36,47.2,271,3,27,209,7.7,1,5,2,1,3,4
Pitt,2005-09-24,4,,Youngstown State,W,15,24,62.5,307,3,43,221,5.1,2,4,1,1,1,2
Purdue,2005-09-24,3,@,Minnesota,L,15,34,44.1,246,2,29,180,6.2,2,6,1,0,2,2
San Diego State,2005-09-24,4,,San Jose State,W,25,33,75.8,303,5,57,210,3.7,1,4,0,2,0,2
San Jose State,2005-09-24,3,@,San Diego State,L,12,40,30.0,101,1,30,132,4.4,2,13,6,0,2,2
SMU,2005-09-24,4,,Tulane,L,8,18,44.4,64,0,31,63,2.0,0,6,2,2,0,2
South Carolina,2005-09-24,4,,Troy,W,17,23,73.9,268,3,41,116,2.8,2,8,5,0,0,0
South Florida,2005-09-24,4,,Louisville,W,5,10,50.0,104,1,47,251,5.3,4,6,4,1,1,2
Temple,2005-09-24,4,,Western Michigan,L,10,23,43.5,158,0,45,127,2.8,2,5,2,2,1,3
Texas Christian,2005-09-24,4,@,Brigham Young,W,24,50,48.0,348,2,37,127,3.4,3,8,4,0,0,0
Texas Tech,2005-09-24,3,,Indiana State,W,34,47,72.3,296,4,23,242,10.5,4,7,1,0,1,1
Troy,2005-09-24,4,@,South Carolina,L,12,30,40.0,99,1,40,137,3.4,0,7,4,4,1,5
Tulane,2005-09-24,2,@,Southern Methodist,W,22,34,64.7,213,2,47,144,3.1,2,17,8,0,1,1
Tulsa,2005-09-24,4,,Memphis,W,15,23,65.2,234,3,47,197,4.2,2,6,0,0,1,1
UCF,2005-09-24,3,,Marshall,W,19,26,73.1,260,1,43,76,1.8,1,10,4,2,1,3
UNLV,2005-09-24,4,@,Utah State,L,25,43,58.1,265,2,31,122,3.9,1,9,3,1,1,2
USC,2005-09-24,3,@,Oregon,W,23,39,59.0,315,3,42,278,6.6,3,9,2,1,1,2
Utah State,2005-09-24,2,,Nevada-Las Vegas,W,21,29,72.4,222,2,34,61,1.8,1,9,2,1,0,1
UTEP,2005-09-24,3,,New Mexico,W,16,31,51.6,178,1,31,70,2.3,0,10,3,0,1,1
Vanderbilt,2005-09-24,4,,Richmond,W,29,42,69.0,276,3,37,237,6.4,2,3,0,0,0,0
Virginia,2005-09-24,3,,Duke,W,15,25,60.0,214,4,35,110,3.1,1,8,2,1,0,1
Virginia Tech,2005-09-24,4,,Georgia Tech,W,13,22,59.1,223,1,44,97,2.2,2,6,2,0,0,0
Wake Forest,2005-09-24,4,,Maryland,L,18,35,51.4,133,0,39,111,2.8,1,8,1,2,0,2
Washington,2005-09-24,4,,Notre Dame,L,19,40,47.5,408,1,22,41,1.9,1,8,1,2,1,3
West Virginia,2005-09-24,4,,East Carolina,W,15,20,75.0,180,2,46,127,2.8,0,10,6,1,3,4
Western Michigan,2005-09-24,4,@,Temple,W,22,36,61.1,227,2,43,151,3.5,0,4,1,3,2,5
Wisconsin,2005-09-24,4,,Michigan,W,15,32,46.9,147,0,43,140,3.3,2,2,1,0,1,1
Wyoming,2005-09-24,4,@,Mississippi,W,17,34,50.0,220,2,43,163,3.8,1,7,3,0,1,1
LSU,2005-09-26,2,,Tennessee,L,14,28,50.0,158,0,33,98,3.0,2,7,4,2,1,3
Tennessee,2005-09-26,3,@,Louisiana State,W,28,51,54.9,250,1,34,70,2.1,3,9,2,2,2,4
Fresno State,2005-09-27,3,,Toledo,W,9,17,52.9,69,2,33,179,5.4,2,8,4,1,0,1
Toledo,2005-09-27,4,@,Fresno State,L,16,24,66.7,163,1,49,141,2.9,1,2,0,2,1,3
Cincinnati,2005-09-28,4,@,Miami (OH),L,27,46,58.7,248,1,27,66,2.4,1,7,0,0,5,5
Miami (OH),2005-09-28,4,,Cincinnati,W,23,37,62.2,365,3,40,174,4.4,2,6,3,0,1,1
Air Force,2005-09-29,5,@,Colorado State,L,9,20,45.0,130,1,44,227,5.2,1,3,0,2,0,2
Colorado State,2005-09-29,4,,Air Force,W,18,29,62.1,338,3,42,213,5.1,3,1,0,1,1,2
Pitt,2005-09-30,5,@,Rutgers,L,35,59,59.3,371,4,25,-11,-0.4,0,3,0,2,1,3
Rutgers,2005-09-30,4,,Pittsburgh,W,14,28,50.0,250,3,43,203,4.7,0,9,5,0,2,2
Akron,2005-10-01,4,,Central Michigan,L,30,57,52.6,270,2,24,90,3.8,0,3,0,1,3,4
Alabama,2005-10-01,5,,Florida,W,15,18,83.3,286,3,37,121,3.3,1,6,4,2,0,2
Arizona,2005-10-01,4,@,California,L,19,36,52.8,169,0,28,37,1.3,0,7,5,0,3,3
Arizona State,2005-10-01,5,,Southern California,L,26,45,57.8,347,2,32,68,2.1,1,5,2,0,5,5
Arkansas State,2005-10-01,5,@,Louisiana-Monroe,L,22,32,68.8,275,1,51,175,3.4,2,4,0,1,1,2
Army,2005-10-01,4,,Connecticut,L,19,42,45.2,190,0,40,71,1.8,2,9,1,0,4,4
Auburn,2005-10-01,5,,South Carolina,W,21,34,61.8,265,1,39,123,3.2,5,11,4,0,0,0
Ball State,2005-10-01,4,@,Boston College,L,18,24,75.0,113,0,32,46,1.4,0,2,0,0,0,0
Baylor,2005-10-01,4,@,Texas A&M,L,25,45,55.6,222,1,45,125,2.8,0,3,0,2,0,2
Boise State,2005-10-01,4,@,Hawaii,W,18,33,54.5,207,3,48,223,4.6,0,2,2,3,1,4
Boston College,2005-10-01,5,,Ball State,W,24,33,72.7,248,1,38,223,5.9,4,10,6,2,0,2
Bowling Green State,2005-10-01,4,,Temple,W,26,31,83.9,326,4,41,135,3.3,4,2,0,0,1,1
Brigham Young,2005-10-01,4,@,San Diego State,L,25,49,51.0,261,0,19,44,2.3,1,13,1,1,2,3
Buffalo,2005-10-01,4,@,Western Michigan,L,30,38,78.9,288,2,41,72,1.8,1,2,1,1,0,1
California,2005-10-01,5,,Arizona,W,14,21,66.7,137,2,44,194,4.4,2,9,1,1,1,2
Central Michigan,2005-10-01,5,@,Akron,W,18,33,54.5,224,2,39,237,6.1,2,8,1,0,1,1
Clemson,2005-10-01,5,@,Wake Forest,L,28,42,66.7,304,0,38,150,3.9,3,9,2,0,2,2
Colorado,2005-10-01,4,@,Oklahoma State,W,16,28,57.1,168,1,41,213,5.2,2,5,3,1,0,1
Connecticut,2005-10-01,4,@,Army,W,18,27,66.7,180,2,44,167,3.8,2,10,5,0,0,0
Duke,2005-10-01,5,,Navy,L,16,27,59.3,152,0,58,179,3.1,2,2,1,0,1,1
East Carolina,2005-10-01,4,,Southern Mississippi,L,20,28,71.4,202,0,34,161,4.7,1,11,1,4,1,5
Eastern Michigan,2005-10-01,5,,Kent State,W,23,40,57.5,218,2,41,122,3.0,1,9,3,0,1,1
Florida,2005-10-01,5,@,Alabama,L,16,37,43.2,187,0,31,139,4.5,0,7,2,0,2,2
Florida Atlantic,2005-10-01,5,@,Louisville,L,15,25,60.0,187,1,42,15,0.4,0,1,0,1,1,2
Florida International,2005-10-01,4,,Florida A&M,W,15,23,65.2,226,2,44,244,5.5,0,12,4,0,0,0
Florida State,2005-10-01,4,,Syracuse,W,22,36,61.1,396,3,36,116,3.2,2,12,8,1,1,2
Hawaii,2005-10-01,4,,Boise State,L,30,55,54.5,442,4,22,114,5.2,1,6,4,0,2,2
Houston,2005-10-01,4,@,Tulsa,W,19,31,61.3,276,1,45,200,4.4,3,8,3,1,1,2
Idaho,2005-10-01,5,,Utah State,W,20,25,80.0,238,1,41,101,2.5,1,8,3,2,1,3
Illinois,2005-10-01,5,@,Iowa,L,32,44,72.7,233,1,33,141,4.3,0,1,0,0,1,1
Indiana,2005-10-01,4,@,Wisconsin,L,20,41,48.8,244,3,33,125,3.8,0,11,3,2,2,4
Iowa,2005-10-01,5,,Illinois,W,17,23,73.9,175,2,39,301,7.7,3,12,4,1,1,2
Iowa State,2005-10-01,4,@,Nebraska,L,23,41,56.1,317,1,38,57,1.5,1,6,2,0,1,1
Kansas,2005-10-01,4,@,Texas Tech,L,21,38,55.3,154,1,37,117,3.2,1,12,5,1,2,3
Kansas State,2005-10-01,4,@,Oklahoma,L,14,29,48.3,226,2,32,22,0.7,1,4,1,2,1,3
Kent State,2005-10-01,5,@,Eastern Michigan,L,29,46,63.0,243,1,30,76,2.5,2,8,2,0,2,2
Louisiana,2005-10-01,4,,Central Florida,L,15,29,51.7,128,0,40,181,4.5,3,8,5,0,2,2
Louisiana Tech,2005-10-01,3,,New Mexico State,W,22,39,56.4,249,2,42,177,4.2,2,6,4,0,0,0
Louisiana-Monroe,2005-10-01,5,,Arkansas State,W,16,32,50.0,261,2,34,148,4.4,2,8,2,0,0,0
Louisville,2005-10-01,4,,Florida Atlantic,W,15,24,62.5,282,1,41,326,8.0,7,14,8,0,1,1
LSU,2005-10-01,3,@,Mississippi State,W,23,28,82.1,230,2,37,172,4.6,3,5,5,1,0,1
Marshall,2005-10-01,4,,Southern Methodist,W,34,60,56.7,314,0,33,99,3.0,2,8,2,0,1,1
Maryland,2005-10-01,5,,Virginia,W,25,33,75.8,320,2,46,250,5.4,4,9,6,0,2,2
Memphis,2005-10-01,4,,Texas-El Paso,W,13,21,61.9,122,1,51,252,4.9,2,8,3,0,0,0
Miami (FL),2005-10-01,4,,South Florida,W,13,26,50.0,173,0,46,178,3.9,3,13,4,3,1,4
Michigan,2005-10-01,5,@,Michigan State,W,26,36,72.2,256,3,43,232,5.4,1,8,2,1,1,2
Michigan State,2005-10-01,5,,Michigan,L,20,31,64.5,282,1,37,173,4.7,2,4,2,1,2,3
Middle Tennessee State,2005-10-01,4,@,Vanderbilt,W,14,22,63.6,147,0,31,62,2.0,2,9,1,0,0,0
Minnesota,2005-10-01,5,@,Penn State,L,16,28,57.1,174,1,32,113,3.5,1,3,0,1,1,2
Mississippi State,2005-10-01,5,,Louisiana State,L,11,26,42.3,173,1,28,56,2.0,0,6,2,0,1,1
Missouri,2005-10-01,4,,Texas,L,21,39,53.8,191,0,47,139,3.0,3,6,1,2,1,3
Navy,2005-10-01,3,@,Duke,W,4,9,44.4,87,1,35,326,9.3,3,7,3,1,1,2
Nebraska,2005-10-01,4,,Iowa State,W,36,55,65.5,431,2,25,36,1.4,1,11,6,1,0,1
Nevada,2005-10-01,4,@,San Jose State,W,20,35,57.1,226,2,44,148,3.4,1,6,1,2,0,2
New Mexico,2005-10-01,5,@,Texas Christian,L,25,44,56.8,245,2,45,175,3.9,2,5,0,2,4,6
New Mexico State,2005-10-01,5,@,Louisiana Tech,L,25,43,58.1,261,1,25,92,3.7,1,2,0,2,4,6
North Carolina,2005-10-01,4,,Utah,W,16,31,51.6,267,2,39,85,2.2,1,10,5,0,2,2
Notre Dame,2005-10-01,5,@,Purdue,W,30,39,76.9,468,3,50,153,3.1,4,1,0,0,2,2
Oklahoma,2005-10-01,4,,Kansas State,W,12,22,54.5,139,1,44,232,5.3,4,11,6,0,0,0
Oklahoma State,2005-10-01,4,,Colorado,L,14,29,48.3,116,0,38,92,2.4,0,5,1,0,2,2
Ole Miss,2005-10-01,4,@,Tennessee,L,18,38,47.4,200,0,25,50,2.0,1,4,1,1,2,3
Oregon,2005-10-01,5,@,Stanford,W,30,39,76.9,463,3,35,132,3.8,3,8,5,1,1,2
Oregon State,2005-10-01,5,,Washington State,W,20,45,44.4,296,1,36,114,3.2,3,11,2,1,2,3
Penn State,2005-10-01,5,,Minnesota,W,13,32,40.6,175,0,59,364,6.2,5,3,1,0,0,0
Purdue,2005-10-01,4,,Notre Dame,L,33,58,56.9,350,2,24,164,6.8,2,5,0,1,1,2
Rice,2005-10-01,3,@,Alabama-Birmingham,L,9,18,50.0,98,1,51,267,5.2,2,4,2,1,3,4
San Diego State,2005-10-01,5,,Brigham Young,W,21,31,67.7,243,0,55,265,4.8,4,4,3,1,0,1
San Jose State,2005-10-01,4,,Nevada,L,20,40,50.0,328,2,25,49,2.0,0,8,4,0,2,2
SMU,2005-10-01,5,@,Marshall,L,10,25,40.0,151,1,34,40,1.2,0,4,1,0,0,0
South Carolina,2005-10-01,5,@,Auburn,L,16,24,66.7,129,1,28,70,2.5,0,7,1,1,0,1
South Florida,2005-10-01,5,@,Miami (FL),L,11,31,35.5,69,1,40,105,2.6,0,8,3,1,4,5
Southern Mississippi,2005-10-01,3,@,East Carolina,W,23,35,65.7,324,2,42,169,4.0,1,6,1,1,0,1
Stanford,2005-10-01,3,,Oregon,L,16,29,55.2,156,1,27,64,2.4,0,2,1,1,2,3
Syracuse,2005-10-01,4,@,Florida State,L,14,25,56.0,189,1,31,45,1.5,1,4,4,3,1,4
Temple,2005-10-01,5,@,Bowling Green State,L,12,24,50.0,102,0,38,161,4.2,1,6,1,2,3,5
Tennessee,2005-10-01,4,,Mississippi,W,18,35,51.4,206,0,48,172,3.6,2,11,4,0,0,0
Texas,2005-10-01,4,@,Missouri,W,15,22,68.2,236,2,50,349,7.0,4,7,4,1,1,2
Texas A&M,2005-10-01,4,,Baylor,W,12,31,38.7,132,0,34,155,4.6,2,10,5,0,2,2
Texas Christian,2005-10-01,5,,New Mexico,W,16,28,57.1,192,2,34,272,8.0,5,10,4,1,0,1
