School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
SMU,2006-10-31,9,,Alabama-Birmingham,W,0,9
UAB,2006-10-31,9,@,Southern Methodist,L,3,22
Boise State,2006-11-01,9,,Fresno State,W,3,21
Fresno State,2006-11-01,8,@,Boise State,L,6,45
Louisville,2006-11-02,8,,West Virginia,W,5,34
West Virginia,2006-11-02,8,@,Louisville,L,5,44
Air Force,2006-11-03,8,@,Army,W,1,7
Army,2006-11-03,10,,Air Force,L,6,43
Akron,2006-11-04,9,,Bowling Green State,W,4,28
Alabama,2006-11-04,10,,Mississippi State,L,3,24
Arizona,2006-11-04,9,@,Washington State,W,2,17
Arizona State,2006-11-04,9,@,Oregon State,L,5,44
Arkansas,2006-11-04,9,@,South Carolina,W,2,20
Arkansas State,2006-11-04,9,@,Auburn,L,3,27
Auburn,2006-11-04,10,,Arkansas State,W,0,0
Ball State,2006-11-04,10,@,Michigan,L,4,34
Baylor,2006-11-04,10,@,Texas Tech,L,7,55
Boston College,2006-11-04,9,@,Wake Forest,L,3,21
Bowling Green State,2006-11-04,10,@,Akron,L,5,35
Brigham Young,2006-11-04,9,@,Colorado State,W,0,3
Buffalo,2006-11-04,9,,Kent State,W,2,14
California,2006-11-04,9,,UCLA,W,3,24
Central Michigan,2006-11-04,9,@,Temple,W,4,26
Clemson,2006-11-04,10,,Maryland,L,1,13
Colorado,2006-11-04,10,,Kansas State,L,4,34
Colorado State,2006-11-04,9,,Brigham Young,L,3,24
Duke,2006-11-04,9,,Navy,L,5,38
East Carolina,2006-11-04,9,@,Central Florida,W,1,10
Eastern Michigan,2006-11-04,9,,Ohio,L,2,16
Florida,2006-11-04,9,@,Vanderbilt,W,3,19
Florida Atlantic,2006-11-04,9,@,Middle Tennessee State,L,5,35
Florida State,2006-11-04,9,,Virginia,W,0,0
Georgia,2006-11-04,10,@,Kentucky,L,3,24
Georgia Tech,2006-11-04,9,@,North Carolina State,W,2,23
Hawaii,2006-11-04,9,@,Utah State,W,1,10
Houston,2006-11-04,10,,Tulsa,W,1,10
Idaho,2006-11-04,10,,Nevada,L,6,45
Illinois,2006-11-04,10,,Ohio State,L,2,17
Indiana,2006-11-04,10,@,Minnesota,L,9,63
Iowa,2006-11-04,10,,Northwestern,L,3,21
Iowa State,2006-11-04,10,,Kansas,L,6,41
Kansas,2006-11-04,10,@,Iowa State,W,1,10
Kansas State,2006-11-04,10,@,Colorado,W,3,21
Kent State,2006-11-04,9,@,Buffalo,L,5,41
Kentucky,2006-11-04,9,,Georgia,W,3,20
Louisiana,2006-11-04,8,@,Troy,L,6,42
Louisiana Tech,2006-11-04,9,@,North Texas,W,4,31
LSU,2006-11-04,9,@,Tennessee,W,3,24
Marshall,2006-11-04,9,,Tulane,W,3,21
Maryland,2006-11-04,9,@,Clemson,W,0,12
Miami (FL),2006-11-04,9,,Virginia Tech,L,2,17
Miami (OH),2006-11-04,10,@,Western Michigan,L,3,27
Michigan,2006-11-04,10,,Ball State,W,3,26
Michigan State,2006-11-04,10,,Purdue,L,2,17
Middle Tennessee State,2006-11-04,9,,Florida Atlantic,W,2,14
Minnesota,2006-11-04,10,,Indiana,W,4,26
Mississippi State,2006-11-04,10,@,Alabama,W,1,16
Missouri,2006-11-04,10,@,Nebraska,L,4,34
Navy,2006-11-04,9,@,Duke,W,2,13
Nebraska,2006-11-04,10,,Missouri,W,2,20
Nevada,2006-11-04,9,@,Idaho,W,1,7
New Mexico State,2006-11-04,9,,San Jose State,L,4,31
North Carolina,2006-11-04,9,@,Notre Dame,L,6,45
North Carolina State,2006-11-04,9,,Georgia Tech,L,4,31
North Texas,2006-11-04,9,,Louisiana Tech,L,4,34
Northwestern,2006-11-04,10,@,Iowa,W,1,7
Notre Dame,2006-11-04,9,,North Carolina,W,4,26
Ohio,2006-11-04,10,@,Eastern Michigan,W,1,10
Ohio State,2006-11-04,10,@,Illinois,W,1,10
Oklahoma,2006-11-04,9,@,Texas A&M,W,1,16
Oklahoma State,2006-11-04,9,@,Texas,L,4,36
Ole Miss,2006-11-04,10,,Northwestern State,W,1,7
Oregon,2006-11-04,9,,Washington,W,2,14
Oregon State,2006-11-04,9,,Arizona State,W,1,10
Penn State,2006-11-04,10,@,Wisconsin,L,1,13
Pitt,2006-11-04,9,@,South Florida,L,3,22
Purdue,2006-11-04,10,@,Michigan State,W,1,15
Rice,2006-11-04,9,@,Texas-El Paso,W,4,31
San Diego State,2006-11-04,8,@,Wyoming,L,3,27
San Jose State,2006-11-04,8,@,New Mexico State,W,3,21
South Carolina,2006-11-04,9,,Arkansas,L,3,26
South Florida,2006-11-04,9,,Pittsburgh,W,1,12
Stanford,2006-11-04,9,,Southern California,L,6,42
Temple,2006-11-04,10,,Central Michigan,L,6,42
Tennessee,2006-11-04,9,,Louisiana State,L,4,28
Texas,2006-11-04,10,,Oklahoma State,W,1,10
Texas A&M,2006-11-04,10,,Oklahoma,L,2,17
Texas Christian,2006-11-04,8,@,Nevada-Las Vegas,W,1,10
Texas Tech,2006-11-04,10,,Baylor,W,3,21
Troy,2006-11-04,8,,Louisiana,W,4,28
Tulane,2006-11-04,9,@,Marshall,L,6,42
Tulsa,2006-11-04,9,@,Houston,L,3,27
UCF,2006-11-04,9,,East Carolina,L,2,23
UCLA,2006-11-04,9,@,California,L,5,38
UNLV,2006-11-04,9,,Texas Christian,L,2,25
USC,2006-11-04,8,@,Stanford,W,0,0
Utah State,2006-11-04,9,,Hawaii,L,9,63
UTEP,2006-11-04,9,,Rice,L,5,37
Vanderbilt,2006-11-04,10,,Florida,L,3,25
Virginia,2006-11-04,10,@,Florida State,L,4,33
Virginia Tech,2006-11-04,9,@,Miami (FL),W,1,10
Wake Forest,2006-11-04,9,,Boston College,W,2,14
Washington,2006-11-04,10,@,Oregon,L,4,34
Washington State,2006-11-04,10,,Arizona,L,3,27
Western Michigan,2006-11-04,9,,Miami (OH),W,3,24
Wisconsin,2006-11-04,10,,Penn State,W,0,3
Wyoming,2006-11-04,10,,San Diego State,W,3,24
Memphis,2006-11-05,9,,Southern Mississippi,L,6,42
Southern Mississippi,2006-11-05,9,@,Memphis,W,3,21
Northern Illinois,2006-11-07,10,,Toledo,L,2,17
Toledo,2006-11-07,10,@,Northern Illinois,W,1,13
Akron,2006-11-09,10,,Buffalo,W,2,16
Brigham Young,2006-11-09,10,,Wyoming,W,1,7
Buffalo,2006-11-09,10,@,Akron,L,4,31
Louisville,2006-11-09,9,@,Rutgers,L,3,28
Rutgers,2006-11-09,9,,Louisville,W,3,25
Wyoming,2006-11-09,11,@,Brigham Young,L,7,55
Central Michigan,2006-11-10,10,,Western Michigan,W,1,7
UAB,2006-11-10,10,,Texas-El Paso,L,5,36
UTEP,2006-11-10,10,@,Alabama-Birmingham,W,2,17
Western Michigan,2006-11-10,10,@,Central Michigan,L,4,31
Air Force,2006-11-11,9,,Notre Dame,L,6,39
Alabama,2006-11-11,11,@,Louisiana State,L,4,28
Arizona,2006-11-11,10,,California,W,2,20
Arizona State,2006-11-11,10,,Washington State,W,2,14
Arkansas,2006-11-11,10,,Tennessee,W,2,14
Arkansas State,2006-11-11,10,,Middle Tennessee State,L,5,38
Auburn,2006-11-11,11,,Georgia,L,5,37
Baylor,2006-11-11,11,@,Oklahoma State,L,9,66
Boise State,2006-11-11,10,@,San Jose State,W,3,20
Boston College,2006-11-11,10,,Duke,W,1,7
California,2006-11-11,10,@,Arizona,L,3,24
Cincinnati,2006-11-11,10,@,West Virginia,L,6,42
Clemson,2006-11-11,11,,North Carolina State,W,2,14
Colorado,2006-11-11,11,,Iowa State,W,2,16
Colorado State,2006-11-11,10,@,Utah,L,5,35
Connecticut,2006-11-11,9,,Pittsburgh,W,6,45
Duke,2006-11-11,10,@,Boston College,L,4,28
East Carolina,2006-11-11,10,,Marshall,W,3,20
Eastern Michigan,2006-11-11,10,,Navy,L,7,49
Florida,2006-11-11,10,,South Carolina,W,2,16
Florida Atlantic,2006-11-11,10,,Troy,L,3,24
Florida International,2006-11-11,9,,Louisiana-Monroe,L,5,35
Florida State,2006-11-11,10,,Wake Forest,L,3,30
Fresno State,2006-11-11,9,,New Mexico State,W,3,18
Georgia,2006-11-11,11,@,Auburn,W,2,15
Georgia Tech,2006-11-11,10,@,North Carolina,W,0,0
Hawaii,2006-11-11,10,,Louisiana Tech,W,2,17
Houston,2006-11-11,11,@,Southern Methodist,W,3,27
Illinois,2006-11-11,11,,Purdue,L,6,42
Indiana,2006-11-11,11,,Michigan,L,5,34
Iowa,2006-11-11,11,,Wisconsin,L,3,24
Iowa State,2006-11-11,11,@,Colorado,L,3,33
Kansas State,2006-11-11,11,,Texas,W,6,42
Kent State,2006-11-11,10,@,Virginia Tech,L,2,23
Kentucky,2006-11-11,10,,Vanderbilt,W,4,26
Louisiana,2006-11-11,9,,North Texas,L,2,16
Louisiana Tech,2006-11-11,10,@,Hawaii,L,8,61
Louisiana-Monroe,2006-11-11,9,@,Florida International,W,0,0
LSU,2006-11-11,10,,Alabama,W,2,14
Marshall,2006-11-11,10,@,East Carolina,L,3,33
Maryland,2006-11-11,10,,Miami (FL),W,1,13
Memphis,2006-11-11,10,,Central Florida,L,2,26
Miami (FL),2006-11-11,10,@,Maryland,L,2,14
Michigan,2006-11-11,11,@,Indiana,W,0,3
Michigan State,2006-11-11,11,,Minnesota,L,4,31
Middle Tennessee State,2006-11-11,10,@,Arkansas State,W,1,10
Minnesota,2006-11-11,11,@,Michigan State,W,2,18
Navy,2006-11-11,10,@,Eastern Michigan,W,3,21
Nebraska,2006-11-11,11,@,Texas A&M,W,3,27
Nevada,2006-11-11,10,,Utah State,W,0,0
New Mexico,2006-11-11,10,,Texas Christian,L,3,27
New Mexico State,2006-11-11,10,@,Fresno State,L,3,23
North Carolina,2006-11-11,10,,Georgia Tech,L,1,7
North Carolina State,2006-11-11,10,@,Clemson,L,2,20
North Texas,2006-11-11,10,@,Louisiana,W,1,7
Northwestern,2006-11-11,11,,Ohio State,L,8,54
Notre Dame,2006-11-11,10,@,Air Force,W,2,17
Ohio State,2006-11-11,11,@,Northwestern,W,1,10
Oklahoma,2006-11-11,10,,Texas Tech,W,3,24
Oklahoma State,2006-11-11,10,,Baylor,W,3,24
Oregon,2006-11-11,10,@,Southern California,L,5,35
Oregon State,2006-11-11,10,@,UCLA,L,2,25
Penn State,2006-11-11,11,,Temple,W,0,0
Pitt,2006-11-11,10,@,Connecticut,L,6,46
Purdue,2006-11-11,11,@,Illinois,W,3,31
Rice,2006-11-11,10,@,Tulsa,W,5,38
San Diego State,2006-11-11,9,,Nevada-Las Vegas,W,1,7
San Jose State,2006-11-11,9,,Boise State,L,2,23
SMU,2006-11-11,10,,Houston,L,5,37
South Carolina,2006-11-11,10,@,Florida,L,2,17
South Florida,2006-11-11,10,,Syracuse,W,1,10
Southern Mississippi,2006-11-11,10,@,Tulane,W,0,3
Stanford,2006-11-11,10,@,Washington,W,0,3
Syracuse,2006-11-11,10,@,South Florida,L,3,27
Temple,2006-11-11,11,@,Penn State,L,6,47
Tennessee,2006-11-11,10,@,Arkansas,L,4,31
Texas,2006-11-11,11,@,Kansas State,L,6,45
Texas A&M,2006-11-11,11,,Nebraska,L,4,28
Texas Christian,2006-11-11,9,@,New Mexico,W,3,21
Texas Tech,2006-11-11,11,@,Oklahoma,L,4,34
Troy,2006-11-11,9,@,Florida Atlantic,W,2,17
Tulane,2006-11-11,10,,Southern Mississippi,L,4,31
Tulsa,2006-11-11,10,,Rice,L,5,41
UCF,2006-11-11,10,@,Memphis,W,3,24
UCLA,2006-11-11,10,,Oregon State,W,1,7
UNLV,2006-11-11,10,@,San Diego State,L,3,21
USC,2006-11-11,9,,Oregon,W,1,10
Utah,2006-11-11,10,,Colorado State,W,3,22
Utah State,2006-11-11,10,@,Nevada,L,6,42
Vanderbilt,2006-11-11,11,@,Kentucky,L,5,38
Virginia Tech,2006-11-11,10,,Kent State,W,0,0
Wake Forest,2006-11-11,10,@,Florida State,W,0,0
Washington,2006-11-11,11,,Stanford,L,2,20
Washington State,2006-11-11,11,@,Arizona State,L,5,47
West Virginia,2006-11-11,9,,Cincinnati,W,3,24
Wisconsin,2006-11-11,11,@,Iowa,W,3,21
Ball State,2006-11-14,11,@,Toledo,W,2,17
Toledo,2006-11-14,11,,Ball State,L,2,20
Bowling Green State,2006-11-15,11,,Miami (OH),L,1,9
Miami (OH),2006-11-15,11,@,Bowling Green State,W,1,7
Akron,2006-11-16,11,@,Ohio,L,2,17
Ohio,2006-11-16,11,,Akron,W,1,7
Pitt,2006-11-16,11,,West Virginia,L,6,45
West Virginia,2006-11-16,10,@,Pittsburgh,W,3,27
Central Michigan,2006-11-17,11,@,Northern Illinois,L,4,31
Eastern Michigan,2006-11-17,11,@,Kent State,L,2,14
Kent State,2006-11-17,11,,Eastern Michigan,W,0,6
Northern Illinois,2006-11-17,11,,Central Michigan,W,1,10
Air Force,2006-11-18,10,,Utah,L,2,17
Alabama,2006-11-18,12,,Auburn,L,3,22
Arizona,2006-11-18,11,@,Oregon,W,1,10
Arizona State,2006-11-18,11,,UCLA,L,3,24
Arkansas,2006-11-18,11,@,Mississippi State,W,2,14
Arkansas State,2006-11-18,11,@,Troy,W,3,26
Army,2006-11-18,11,@,Notre Dame,L,6,41
Auburn,2006-11-18,12,@,Alabama,W,2,15
Baylor,2006-11-18,12,,Oklahoma,L,5,36
Boise State,2006-11-18,11,,Utah State,W,1,10
Boston College,2006-11-18,11,,Maryland,W,1,16
Brigham Young,2006-11-18,11,,New Mexico,W,2,17
Buffalo,2006-11-18,11,@,Wisconsin,L,5,35
California,2006-11-18,11,@,Southern California,L,2,23
Cincinnati,2006-11-18,11,,Rutgers,W,1,11
Connecticut,2006-11-18,10,@,Syracuse,L,2,20
Duke,2006-11-18,11,@,Georgia Tech,L,7,49
East Carolina,2006-11-18,11,@,Rice,L,2,18
Florida,2006-11-18,11,,Western Carolina,W,0,0
Florida Atlantic,2006-11-18,11,@,North Texas,W,1,16
Florida International,2006-11-18,10,,Louisiana,L,2,17
Florida State,2006-11-18,11,,Western Michigan,W,2,20
Fresno State,2006-11-18,10,,Idaho,W,0,0
Georgia Tech,2006-11-18,11,,Duke,W,3,21
Hawaii,2006-11-18,11,,San Jose State,W,2,17
Houston,2006-11-18,12,@,Memphis,W,2,20
Idaho,2006-11-18,11,@,Fresno State,L,4,34
Illinois,2006-11-18,12,@,Northwestern,L,3,27
Indiana,2006-11-18,12,@,Purdue,L,4,28
Iowa,2006-11-18,12,@,Minnesota,L,5,34
Iowa State,2006-11-18,12,,Missouri,W,2,16
Kansas,2006-11-18,11,,Kansas State,W,2,20
Kansas State,2006-11-18,12,@,Kansas,L,4,39
Kentucky,2006-11-18,11,,Louisiana-Monroe,W,5,40
Louisiana,2006-11-18,10,@,Florida International,W,1,7
Louisiana Tech,2006-11-18,11,,Nevada,L,6,42
Louisiana-Monroe,2006-11-18,10,@,Kentucky,L,5,42
Louisville,2006-11-18,10,,South Florida,W,1,8
LSU,2006-11-18,11,,Mississippi,W,2,20
Marshall,2006-11-18,11,,Texas-El Paso,W,3,21
Maryland,2006-11-18,11,@,Boston College,L,5,38
Memphis,2006-11-18,11,,Houston,L,2,23
Miami (FL),2006-11-18,11,@,Virginia,L,2,17
Michigan,2006-11-18,12,@,Ohio State,L,6,42
Michigan State,2006-11-18,12,@,Penn State,L,2,17
Middle Tennessee State,2006-11-18,11,@,South Carolina,L,7,52
Minnesota,2006-11-18,12,,Iowa,W,3,24
Mississippi State,2006-11-18,11,,Arkansas,L,4,28
Missouri,2006-11-18,11,@,Iowa State,L,3,21
Navy,2006-11-18,11,,Temple,W,1,6
Nevada,2006-11-18,11,@,Louisiana Tech,W,0,0
New Mexico,2006-11-18,11,@,Brigham Young,L,6,42
North Carolina,2006-11-18,11,,North Carolina State,W,0,9
North Carolina State,2006-11-18,11,@,North Carolina,L,2,23
North Texas,2006-11-18,11,,Florida Atlantic,L,2,17
Northwestern,2006-11-18,12,,Illinois,W,2,16
Notre Dame,2006-11-18,11,,Army,W,1,9
Ohio State,2006-11-18,12,,Michigan,W,5,39
Oklahoma,2006-11-18,11,@,Baylor,W,1,10
Oklahoma State,2006-11-18,11,@,Texas Tech,L,3,30
Ole Miss,2006-11-18,11,@,Louisiana State,L,3,23
Oregon,2006-11-18,11,,Arizona,L,4,37
Oregon State,2006-11-18,11,@,Stanford,W,1,7
Penn State,2006-11-18,12,,Michigan State,W,1,13
Purdue,2006-11-18,12,,Indiana,W,2,19
Rice,2006-11-18,11,,East Carolina,W,2,17
Rutgers,2006-11-18,10,@,Cincinnati,L,3,30
San Diego State,2006-11-18,10,@,Texas Christian,L,7,52
San Jose State,2006-11-18,10,@,Hawaii,L,7,54
SMU,2006-11-18,11,,Tulsa,W,3,24
South Carolina,2006-11-18,11,,Middle Tennessee State,W,1,7
South Florida,2006-11-18,11,@,Louisville,L,4,31
Southern Mississippi,2006-11-18,11,,Alabama-Birmingham,W,3,20
Stanford,2006-11-18,11,,Oregon State,L,3,30
Syracuse,2006-11-18,11,,Connecticut,W,2,14
Temple,2006-11-18,12,@,Navy,L,6,42
Tennessee,2006-11-18,11,@,Vanderbilt,W,1,10
Texas Christian,2006-11-18,10,,San Diego State,W,0,0
Texas Tech,2006-11-18,12,,Oklahoma State,W,3,24
Troy,2006-11-18,10,,Arkansas State,L,3,33
Tulane,2006-11-18,11,,Central Florida,W,0,9
Tulsa,2006-11-18,11,@,Southern Methodist,L,4,34
UAB,2006-11-18,11,@,Southern Mississippi,L,3,25
UCF,2006-11-18,11,@,Tulane,L,1,10
UCLA,2006-11-18,11,@,Arizona State,W,0,12
UNLV,2006-11-18,11,,Wyoming,L,5,34
USC,2006-11-18,10,,California,W,1,9
Utah,2006-11-18,11,@,Air Force,W,2,14
Utah State,2006-11-18,11,@,Boise State,L,7,49
UTEP,2006-11-18,11,@,Marshall,L,7,49
Vanderbilt,2006-11-18,12,,Tennessee,L,4,39
Virginia,2006-11-18,11,,Miami (FL),W,1,7
Virginia Tech,2006-11-18,11,@,Wake Forest,W,0,6
Wake Forest,2006-11-18,11,,Virginia Tech,L,3,27
Washington,2006-11-18,12,@,Washington State,W,4,32
Washington State,2006-11-18,12,,Washington,L,5,35
Western Michigan,2006-11-18,11,@,Florida State,L,4,28
Wisconsin,2006-11-18,12,,Buffalo,W,0,3
Wyoming,2006-11-18,12,@,Nevada-Las Vegas,W,3,26
Bowling Green State,2006-11-21,12,@,Toledo,L,4,31
Toledo,2006-11-21,12,,Bowling Green State,W,3,21
Boston College,2006-11-23,12,@,Miami (FL),L,2,17
Miami (FL),2006-11-23,12,,Boston College,W,2,14
Air Force,2006-11-24,11,@,Nevada-Las Vegas,L,6,42
Akron,2006-11-24,12,,Western Michigan,L,2,17
Arkansas,2006-11-24,12,,Louisiana State,L,4,31
Ball State,2006-11-24,12,,Kent State,W,1,6
Buffalo,2006-11-24,12,,Central Michigan,L,8,55
Central Michigan,2006-11-24,12,@,Buffalo,W,4,28
Colorado,2006-11-24,12,@,Nebraska,L,5,37
Eastern Michigan,2006-11-24,12,,Northern Illinois,L,3,27
Fresno State,2006-11-24,11,@,Louisiana Tech,W,4,27
Kent State,2006-11-24,12,@,Ball State,L,3,30
Louisiana Tech,2006-11-24,12,,Fresno State,L,4,34
LSU,2006-11-24,12,@,Arkansas,W,4,26
Miami (OH),2006-11-24,12,,Ohio,L,4,34
Nebraska,2006-11-24,12,,Colorado,W,2,14
Northern Illinois,2006-11-24,12,@,Eastern Michigan,W,0,0
Ohio,2006-11-24,12,@,Miami (OH),W,3,24
Oregon,2006-11-24,12,@,Oregon State,L,3,30
Oregon State,2006-11-24,12,,Oregon,W,4,28
Texas,2006-11-24,12,,Texas A&M,L,2,12
Texas A&M,2006-11-24,12,@,Texas,W,1,7
Tulane,2006-11-24,12,@,Tulsa,L,5,38
Tulsa,2006-11-24,12,,Tulane,W,0,3
UNLV,2006-11-24,12,,Air Force,W,5,39
Western Michigan,2006-11-24,12,@,Akron,W,0,0
Arizona,2006-11-25,12,,Arizona State,L,4,28
Arizona State,2006-11-25,12,@,Arizona,W,2,14
Arkansas State,2006-11-25,12,@,Louisiana,L,4,28
Boise State,2006-11-25,12,@,Nevada,W,1,7
Brigham Young,2006-11-25,12,@,Utah,W,4,31
Cincinnati,2006-11-25,12,@,Connecticut,W,3,23
Clemson,2006-11-25,12,,South Carolina,L,4,31
Colorado State,2006-11-25,11,,Texas Christian,L,6,45
Connecticut,2006-11-25,11,,Cincinnati,L,2,26
Duke,2006-11-25,12,,North Carolina,L,6,45
East Carolina,2006-11-25,12,@,North Carolina State,W,2,16
Florida,2006-11-25,12,@,Florida State,W,2,14
Florida Atlantic,2006-11-25,12,N,Florida International,W,0,0
Florida International,2006-11-25,11,N,Florida Atlantic,L,4,31
Florida State,2006-11-25,12,,Florida,L,3,21
Georgia,2006-11-25,12,,Georgia Tech,W,1,12
Georgia Tech,2006-11-25,12,@,Georgia,L,2,15
Hawaii,2006-11-25,12,,Purdue,W,5,35
Idaho,2006-11-25,12,,San Jose State,L,4,28
Kansas,2006-11-25,12,@,Missouri,L,5,42
Kentucky,2006-11-25,12,@,Tennessee,L,2,17
Louisiana,2006-11-25,11,,Arkansas State,W,1,13
Louisiana-Monroe,2006-11-25,11,,North Texas,W,0,3
Louisville,2006-11-25,11,@,Pittsburgh,W,3,24
Marshall,2006-11-25,12,@,Southern Mississippi,L,6,42
Maryland,2006-11-25,12,,Wake Forest,L,5,38
Memphis,2006-11-25,12,@,Texas-El Paso,W,2,19
Middle Tennessee State,2006-11-25,12,,Troy,L,3,21
Mississippi State,2006-11-25,12,@,Mississippi,L,2,20
Missouri,2006-11-25,12,,Kansas,W,2,17
Nevada,2006-11-25,12,,Boise State,L,5,38
New Mexico,2006-11-25,12,,San Diego State,W,2,14
New Mexico State,2006-11-25,11,@,Utah State,W,3,20
North Carolina,2006-11-25,12,@,Duke,W,6,44
North Carolina State,2006-11-25,12,,East Carolina,L,3,21
North Texas,2006-11-25,12,@,Louisiana-Monroe,L,2,23
Notre Dame,2006-11-25,12,@,Southern California,L,6,44
Oklahoma,2006-11-25,12,@,Oklahoma State,W,3,21
Oklahoma State,2006-11-25,12,,Oklahoma,L,4,27
Ole Miss,2006-11-25,12,,Mississippi State,W,2,17
Pitt,2006-11-25,12,,Louisville,L,6,48
Purdue,2006-11-25,13,@,Hawaii,L,5,42
Rice,2006-11-25,12,,Southern Methodist,W,3,27
Rutgers,2006-11-25,11,,Syracuse,W,1,7
San Diego State,2006-11-25,11,@,New Mexico,L,5,41
San Jose State,2006-11-25,11,@,Idaho,W,1,13
SMU,2006-11-25,12,@,Rice,L,4,31
South Carolina,2006-11-25,12,@,Clemson,W,4,28
South Florida,2006-11-25,12,@,West Virginia,W,2,19
Southern Mississippi,2006-11-25,12,,Marshall,W,1,7
Syracuse,2006-11-25,12,@,Rutgers,L,5,38
Tennessee,2006-11-25,12,,Kentucky,W,1,12
Texas Christian,2006-11-25,11,@,Colorado State,W,2,14
Troy,2006-11-25,11,@,Middle Tennessee State,W,2,20
UAB,2006-11-25,12,@,Central Florida,L,4,31
UCF,2006-11-25,12,,Alabama-Birmingham,W,2,22
USC,2006-11-25,11,,Notre Dame,W,3,24
Utah,2006-11-25,12,,Brigham Young,L,5,33
Utah State,2006-11-25,12,,New Mexico State,L,6,42
UTEP,2006-11-25,12,,Memphis,L,5,38
Virginia,2006-11-25,12,@,Virginia Tech,L,2,17
Virginia Tech,2006-11-25,12,,Virginia,W,0,0
Wake Forest,2006-11-25,12,@,Maryland,W,3,24
West Virginia,2006-11-25,11,,South Florida,L,3,24
Central Michigan,2006-11-30,13,N,Ohio,W,1,10
Ohio,2006-11-30,13,N,Central Michigan,L,4,31
Houston,2006-12-01,13,,Southern Mississippi,W,2,20
Southern Mississippi,2006-12-01,13,@,Houston,L,5,34
Air Force,2006-12-02,12,@,Texas Christian,L,5,38
Arkansas,2006-12-02,13,N,Florida,L,5,38
Army,2006-12-02,12,N,Navy,L,3,26
California,2006-12-02,12,,Stanford,W,2,17
Colorado State,2006-12-02,12,@,San Diego State,L,2,17
Connecticut,2006-12-02,12,@,Louisville,L,6,48
Florida,2006-12-02,13,N,Arkansas,W,4,28
Florida International,2006-12-02,12,,Troy,L,3,26
Fresno State,2006-12-02,12,@,San Jose State,L,3,24
Georgia Tech,2006-12-02,13,N,Wake Forest,L,0,9
Hawaii,2006-12-02,13,,Oregon State,L,5,35
Louisiana,2006-12-02,12,,Louisiana-Monroe,L,4,39
Louisiana Tech,2006-12-02,13,@,New Mexico State,L,7,50
Louisiana-Monroe,2006-12-02,12,@,Louisiana,W,3,20
Louisville,2006-12-02,12,,Connecticut,W,2,17
Navy,2006-12-02,12,N,Army,W,2,14
Nebraska,2006-12-02,13,N,Oklahoma,L,3,21
New Mexico State,2006-12-02,12,,Louisiana Tech,W,3,23
Oklahoma,2006-12-02,13,N,Nebraska,W,1,7
Oregon State,2006-12-02,13,@,Hawaii,W,4,32
Rutgers,2006-12-02,12,@,West Virginia,L,4,41
San Diego State,2006-12-02,12,,Colorado State,W,0,6
San Jose State,2006-12-02,12,,Fresno State,W,2,14
Stanford,2006-12-02,12,@,California,L,2,26
Texas Christian,2006-12-02,12,,Air Force,W,2,14
Troy,2006-12-02,12,@,Florida International,W,2,13
UCLA,2006-12-02,12,,Southern California,W,1,9
USC,2006-12-02,12,@,UCLA,L,1,13
Wake Forest,2006-12-02,13,N,Georgia Tech,W,0,6
West Virginia,2006-12-02,12,,Rutgers,W,4,39
Northern Illinois,2006-12-19,13,N,Texas Christian,L,5,37
Texas Christian,2006-12-19,13,N,Northern Illinois,W,1,7
Brigham Young,2006-12-21,13,N,Oregon,W,1,8
Oregon,2006-12-21,13,N,Brigham Young,L,5,38
Rice,2006-12-22,13,N,Troy,L,5,41
Troy,2006-12-22,13,N,Rice,W,2,17
East Carolina,2006-12-23,13,N,South Florida,L,3,24
New Mexico,2006-12-23,13,,San Jose State,L,3,20
San Jose State,2006-12-23,13,@,New Mexico,W,1,12
South Florida,2006-12-23,13,N,East Carolina,W,1,7
Tulsa,2006-12-23,13,N,Utah,L,2,25
Utah,2006-12-23,13,N,Tulsa,W,2,13
Arizona State,2006-12-24,13,@,Hawaii,L,5,41
Hawaii,2006-12-24,14,,Arizona State,W,3,24
Central Michigan,2006-12-26,14,N,Middle Tennessee State,W,2,14
Middle Tennessee State,2006-12-26,13,N,Central Michigan,L,4,31
Florida State,2006-12-27,13,N,UCLA,W,3,27
UCLA,2006-12-27,13,N,Florida State,L,5,44
Alabama,2006-12-28,13,N,Oklahoma State,L,4,34
California,2006-12-28,13,N,Texas A&M,W,1,10
Kansas State,2006-12-28,13,N,Rutgers,L,4,37
Oklahoma State,2006-12-28,13,N,Alabama,W,4,31
Rutgers,2006-12-28,13,N,Kansas State,W,1,10
Texas A&M,2006-12-28,13,N,California,L,6,45
Clemson,2006-12-29,13,N,Kentucky,L,4,28
Houston,2006-12-29,14,N,South Carolina,L,6,44
Kentucky,2006-12-29,13,N,Clemson,W,3,20
Maryland,2006-12-29,13,N,Purdue,W,1,7
Minnesota,2006-12-29,13,N,Texas Tech,L,6,44
Missouri,2006-12-29,13,N,Oregon State,L,5,39
Oregon State,2006-12-29,14,N,Missouri,W,5,38
Purdue,2006-12-29,14,N,Maryland,L,3,24
South Carolina,2006-12-29,13,N,Houston,W,5,36
Texas Tech,2006-12-29,13,N,Minnesota,W,5,41
Boston College,2006-12-30,13,N,Navy,W,3,24
Georgia,2006-12-30,13,N,Virginia Tech,W,3,24
Iowa,2006-12-30,13,N,Texas,L,3,26
Navy,2006-12-30,13,N,Boston College,L,3,25
Texas,2006-12-30,13,N,Iowa,W,3,24
