School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
South Florida,2000-09-30,5,,Troy,W,1,10
Southern Mississippi,2000-09-30,4,,Memphis,W,0,3
Stanford,2000-09-30,4,,Arizona,L,3,27
Syracuse,2000-09-30,4,,Brigham Young,W,2,14
Tennessee,2000-09-30,4,@,Louisiana State,L,5,38
Texas,2000-09-30,4,,Oklahoma State,W,1,7
Texas A&M,2000-09-30,4,,Texas Tech,W,2,15
Texas Christian,2000-09-30,4,@,Navy,W,0,0
Texas Tech,2000-09-30,5,@,Texas A&M,L,4,33
Toledo,2000-09-30,5,,Central Michigan,W,0,0
Tulane,2000-09-30,4,,Cincinnati,W,1,19
Tulsa,2000-09-30,5,@,Hawaii,W,2,14
UAB,2000-09-30,4,,Louisiana,W,0,2
UCF,2000-09-30,5,@,Eastern Michigan,W,1,10
UCLA,2000-09-30,5,,Arizona State,W,4,31
UNLV,2000-09-30,4,,Air Force,W,2,13
USC,2000-09-30,4,@,Oregon State,L,4,31
Utah,2000-09-30,5,@,Utah State,W,1,14
Utah State,2000-09-30,4,,Utah,L,5,35
UTEP,2000-09-30,5,,New Mexico State,W,4,31
Vanderbilt,2000-09-30,5,@,Auburn,L,4,33
Virginia,2000-09-30,5,@,Wake Forest,W,1,10
Virginia Tech,2000-09-30,4,@,Boston College,W,5,34
Wake Forest,2000-09-30,4,,Virginia,L,3,27
Washington,2000-09-30,4,@,Oregon,L,3,23
Washington State,2000-09-30,4,@,California,W,2,17
Western Michigan,2000-09-30,5,,Ohio,W,1,10
Wisconsin,2000-09-30,5,@,Michigan,L,1,13
Wyoming,2000-09-30,5,@,New Mexico,L,6,45
Fresno State,2000-10-05,4,@,Rice,W,3,24
Marshall,2000-10-05,5,,Western Michigan,L,4,30
North Texas,2000-10-05,5,,Samford,W,1,6
Rice,2000-10-05,6,,Fresno State,L,3,27
Western Michigan,2000-10-05,6,@,Marshall,W,1,10
Brigham Young,2000-10-06,7,,Utah State,W,2,14
Utah State,2000-10-06,5,@,Brigham Young,L,5,38
Air Force,2000-10-07,5,,Navy,W,1,13
Akron,2000-10-07,6,@,Bowling Green State,W,3,21
Arizona,2000-10-07,5,@,Southern California,W,2,15
Arizona State,2000-10-07,5,,California,W,1,10
Arkansas,2000-10-07,5,,Louisiana-Monroe,W,1,6
Arkansas State,2000-10-07,6,@,Mississippi,L,5,35
Army,2000-10-07,5,@,New Mexico State,L,6,42
Auburn,2000-10-07,6,@,Mississippi State,L,2,17
Ball State,2000-10-07,5,@,Miami (OH),W,1,10
Baylor,2000-10-07,5,@,Texas Tech,L,4,28
Boise State,2000-10-07,5,@,Washington State,L,5,42
Boston College,2000-10-07,5,,Connecticut,W,0,3
Bowling Green State,2000-10-07,6,,Akron,L,4,27
Buffalo,2000-10-07,6,@,Ohio,L,6,42
California,2000-10-07,5,@,Arizona State,L,4,30
Central Michigan,2000-10-07,6,,Kent State,L,3,24
Cincinnati,2000-10-07,6,,Houston,W,4,31
Clemson,2000-10-07,6,,North Carolina State,W,3,27
Colorado,2000-10-07,5,@,Texas A&M,W,2,19
Colorado State,2000-10-07,5,,New Mexico,W,2,14
Connecticut,2000-10-07,6,@,Boston College,L,7,55
East Carolina,2000-10-07,5,@,Memphis,L,2,17
Eastern Michigan,2000-10-07,6,,Toledo,L,6,42
Florida,2000-10-07,6,,Louisiana State,W,1,9
Florida State,2000-10-07,6,@,Miami (FL),L,3,27
Georgia,2000-10-07,5,,Tennessee,W,1,10
Hawaii,2000-10-07,4,@,Texas Christian,L,5,41
Houston,2000-10-07,6,@,Cincinnati,L,6,48
Idaho,2000-10-07,6,@,West Virginia,L,4,28
Indiana,2000-10-07,5,@,Northwestern,L,7,52
Iowa,2000-10-07,6,,Michigan State,W,2,16
Iowa State,2000-10-07,5,,Nebraska,L,6,49
Kansas,2000-10-07,5,,Kansas State,L,7,52
Kansas State,2000-10-07,6,@,Kansas,W,2,13
Kent State,2000-10-07,6,@,Central Michigan,W,3,21
Kentucky,2000-10-07,6,,South Carolina,L,2,20
Louisiana,2000-10-07,6,,Tulane,L,5,38
Louisiana Tech,2000-10-07,6,@,Middle Tennessee State,L,7,49
Louisiana-Monroe,2000-10-07,6,@,Arkansas,L,7,52
Louisville,2000-10-07,5,@,Alabama-Birmingham,W,2,17
LSU,2000-10-07,6,@,Florida,L,5,41
Maryland,2000-10-07,5,@,Virginia,L,4,31
Memphis,2000-10-07,6,,East Carolina,W,1,10
Miami (FL),2000-10-07,5,,Florida State,W,3,24
Miami (OH),2000-10-07,6,,Ball State,L,2,15
Michigan,2000-10-07,6,@,Purdue,L,4,32
Michigan State,2000-10-07,5,@,Iowa,L,3,21
Middle Tennessee State,2000-10-07,5,,Louisiana Tech,W,3,21
Minnesota,2000-10-07,6,,Penn State,W,2,16
Mississippi State,2000-10-07,5,,Auburn,W,1,10
Missouri,2000-10-07,5,,Oklahoma State,W,1,10
Navy,2000-10-07,5,@,Air Force,L,3,27
Nebraska,2000-10-07,5,@,Iowa State,W,4,27
Nevada,2000-10-07,5,@,Nevada-Las Vegas,L,5,38
New Mexico,2000-10-07,7,@,Colorado State,L,2,17
New Mexico State,2000-10-07,5,,Army,W,3,23
North Carolina State,2000-10-07,5,@,Clemson,L,5,34
Northern Illinois,2000-10-07,5,,Central Florida,W,3,20
Northwestern,2000-10-07,6,,Indiana,W,5,33
Notre Dame,2000-10-07,5,,Stanford,W,2,14
Ohio,2000-10-07,6,,Buffalo,W,3,20
Ohio State,2000-10-07,5,@,Wisconsin,W,1,7
Oklahoma,2000-10-07,5,N,Texas,W,2,14
Oklahoma State,2000-10-07,5,@,Missouri,L,3,24
Ole Miss,2000-10-07,5,,Arkansas State,W,1,10
Oregon State,2000-10-07,5,@,Washington,L,4,33
Penn State,2000-10-07,7,@,Minnesota,L,2,25
Pitt,2000-10-07,5,@,Syracuse,L,3,24
Purdue,2000-10-07,6,,Michigan,W,4,31
San Diego State,2000-10-07,5,@,Wyoming,W,0,0
San Jose State,2000-10-07,6,@,Southern Methodist,W,1,10
SMU,2000-10-07,6,,San Jose State,L,5,35
South Carolina,2000-10-07,6,@,Kentucky,W,2,17
South Florida,2000-10-07,6,@,Southern Mississippi,L,5,41
Southern Mississippi,2000-10-07,5,,South Florida,W,1,7
Stanford,2000-10-07,5,@,Notre Dame,L,3,20
Syracuse,2000-10-07,5,,Pittsburgh,W,2,17
Temple,2000-10-07,6,@,Virginia Tech,L,5,35
Tennessee,2000-10-07,5,@,Georgia,L,3,21
Texas,2000-10-07,5,N,Oklahoma,L,9,63
Texas A&M,2000-10-07,5,,Colorado,L,3,26
Texas Christian,2000-10-07,5,,Hawaii,W,3,21
Texas Tech,2000-10-07,6,,Baylor,W,0,0
Toledo,2000-10-07,6,@,Eastern Michigan,W,2,14
Tulane,2000-10-07,5,@,Louisiana,W,5,37
Tulsa,2000-10-07,6,,Texas-El Paso,L,5,40
UAB,2000-10-07,5,,Louisville,L,5,38
UCF,2000-10-07,6,@,Northern Illinois,L,5,40
UNLV,2000-10-07,5,,Nevada,W,1,7
USC,2000-10-07,5,,Arizona,L,4,31
UTEP,2000-10-07,6,@,Tulsa,W,1,7
Vanderbilt,2000-10-07,6,@,Wake Forest,W,1,10
Virginia,2000-10-07,6,,Maryland,W,3,23
Virginia Tech,2000-10-07,5,,Temple,W,2,13
Wake Forest,2000-10-07,5,,Vanderbilt,L,2,17
Washington,2000-10-07,5,,Oregon State,W,4,30
Washington State,2000-10-07,5,,Boise State,W,4,35
West Virginia,2000-10-07,5,,Idaho,W,2,16
Wisconsin,2000-10-07,6,,Ohio State,L,3,23
Wyoming,2000-10-07,6,,San Diego State,L,4,34
Virginia Tech,2000-10-12,6,,West Virginia,W,3,20
West Virginia,2000-10-12,6,@,Virginia Tech,L,7,48
Air Force,2000-10-14,6,@,Wyoming,W,4,34
Akron,2000-10-14,7,,Northern Illinois,L,6,52
Alabama,2000-10-14,6,,Mississippi,W,1,7
Arizona,2000-10-14,6,,Washington State,W,7,47
Arizona State,2000-10-14,6,,Washington,L,3,21
Arkansas,2000-10-14,6,@,South Carolina,L,4,27
Arkansas State,2000-10-14,7,@,Idaho,L,6,42
Army,2000-10-14,6,@,East Carolina,L,6,42
Auburn,2000-10-14,7,@,Florida,L,5,38
Ball State,2000-10-14,6,,Eastern Michigan,W,2,14
Baylor,2000-10-14,6,,Texas A&M,L,3,24
Boise State,2000-10-14,6,,Eastern Washington,W,2,23
Boston College,2000-10-14,6,,Syracuse,W,1,13
Bowling Green State,2000-10-14,7,@,Miami (OH),L,3,24
California,2000-10-14,6,,UCLA,W,5,38
Cincinnati,2000-10-14,7,@,Louisville,L,5,38
Clemson,2000-10-14,7,,Maryland,W,2,14
Colorado,2000-10-14,6,,Texas,L,3,28
Colorado State,2000-10-14,6,,Nevada-Las Vegas,W,3,19
Duke,2000-10-14,6,@,Florida State,L,9,63
East Carolina,2000-10-14,6,,Army,W,3,21
Eastern Michigan,2000-10-14,7,@,Ball State,L,4,33
Florida,2000-10-14,7,,Auburn,W,1,7
Florida State,2000-10-14,7,,Duke,W,2,14
Fresno State,2000-10-14,5,,Nevada,W,3,21
Georgia,2000-10-14,6,,Vanderbilt,W,2,19
Georgia Tech,2000-10-14,6,,Wake Forest,W,3,20
Hawaii,2000-10-14,5,,Southern Methodist,W,1,15
Idaho,2000-10-14,7,,Arkansas State,W,3,25
Illinois,2000-10-14,6,,Iowa,W,0,0
Indiana,2000-10-14,6,@,Michigan,L,7,58
Iowa,2000-10-14,7,@,Illinois,L,4,31
Iowa State,2000-10-14,6,@,Oklahoma State,W,3,26
Kansas,2000-10-14,6,@,Missouri,W,2,17
Kansas State,2000-10-14,7,,Oklahoma,L,5,41
Kent State,2000-10-14,7,,Ohio,L,5,44
Kentucky,2000-10-14,7,@,Louisiana State,L,4,34
Louisiana,2000-10-14,7,@,Louisiana Tech,L,6,48
Louisiana Tech,2000-10-14,7,,Louisiana,W,2,14
Louisiana-Monroe,2000-10-14,7,@,Middle Tennessee State,L,4,28
Louisville,2000-10-14,6,,Cincinnati,W,3,24
LSU,2000-10-14,7,,Kentucky,W,0,0
Marshall,2000-10-14,6,@,Toledo,L,6,42
Maryland,2000-10-14,6,@,Clemson,L,5,35
Memphis,2000-10-14,7,@,Alabama-Birmingham,L,1,13
Miami (OH),2000-10-14,7,,Bowling Green State,W,1,10
Michigan,2000-10-14,7,,Indiana,W,0,0
Michigan State,2000-10-14,6,,Wisconsin,L,2,17
Middle Tennessee State,2000-10-14,6,,Louisiana-Monroe,W,0,0
Minnesota,2000-10-14,7,@,Ohio State,W,2,17
Missouri,2000-10-14,6,,Kansas,L,5,38
Navy,2000-10-14,6,N,Notre Dame,L,6,45
Nebraska,2000-10-14,6,@,Texas Tech,W,0,3
Nevada,2000-10-14,6,@,Fresno State,L,8,58
New Mexico State,2000-10-14,6,,Tulsa,W,4,28
North Carolina,2000-10-14,6,,North Carolina State,L,5,38
North Carolina State,2000-10-14,6,@,North Carolina,W,2,20
North Texas,2000-10-14,6,,Utah State,L,2,17
Northern Illinois,2000-10-14,6,@,Akron,W,5,35
Northwestern,2000-10-14,7,,Purdue,L,6,41
Notre Dame,2000-10-14,6,N,Navy,W,2,14
Ohio,2000-10-14,7,@,Kent State,W,1,7
Ohio State,2000-10-14,6,,Minnesota,L,3,29
Oklahoma,2000-10-14,6,@,Kansas State,W,4,31
Oklahoma State,2000-10-14,6,,Iowa State,L,4,33
Ole Miss,2000-10-14,6,@,Alabama,L,5,45
Oregon,2000-10-14,6,@,Southern California,W,2,17
Oregon State,2000-10-14,6,,Stanford,W,0,6
Purdue,2000-10-14,7,@,Northwestern,W,4,28
Rutgers,2000-10-14,6,,Temple,L,6,48
San Diego State,2000-10-14,6,,Utah,L,3,21
San Jose State,2000-10-14,7,,Texas-El Paso,L,7,47
SMU,2000-10-14,7,@,Hawaii,L,4,30
South Carolina,2000-10-14,7,,Arkansas,W,1,7
Southern Mississippi,2000-10-14,6,@,Tulane,W,3,24
Stanford,2000-10-14,6,@,Oregon State,L,5,38
Syracuse,2000-10-14,6,@,Boston College,L,2,20
Temple,2000-10-14,7,@,Rutgers,W,2,14
Texas,2000-10-14,6,@,Colorado,W,2,14
Texas A&M,2000-10-14,6,@,Baylor,W,0,0
Texas Tech,2000-10-14,7,,Nebraska,L,8,56
Toledo,2000-10-14,7,,Marshall,W,0,0
Tulane,2000-10-14,6,,Southern Mississippi,L,8,56
Tulsa,2000-10-14,7,@,New Mexico State,L,6,42
UAB,2000-10-14,6,,Memphis,W,1,9
UCF,2000-10-14,7,,Eastern Kentucky,W,0,3
UCLA,2000-10-14,6,@,California,L,6,46
UNLV,2000-10-14,6,@,Colorado State,L,2,20
USC,2000-10-14,6,,Oregon,L,4,28
Utah,2000-10-14,6,@,San Diego State,W,1,7
Utah State,2000-10-14,6,@,North Texas,W,1,12
UTEP,2000-10-14,7,@,San Jose State,W,4,30
Vanderbilt,2000-10-14,7,@,Georgia,L,3,29
Wake Forest,2000-10-14,6,@,Georgia Tech,L,7,52
Washington,2000-10-14,6,@,Arizona State,W,1,15
Washington State,2000-10-14,6,@,Arizona,L,8,53
Wisconsin,2000-10-14,7,@,Michigan State,W,1,10
Wyoming,2000-10-14,7,,Air Force,L,7,51
East Carolina,2000-10-19,7,@,Louisville,W,3,25
Louisville,2000-10-19,7,,East Carolina,L,4,28
Air Force,2000-10-21,7,,New Mexico,L,4,29
Akron,2000-10-21,8,,Connecticut,L,5,38
Alabama,2000-10-21,7,@,Tennessee,L,2,20
Arizona,2000-10-21,7,@,Oregon,L,2,14
Arizona State,2000-10-21,7,@,Washington State,W,2,20
Arkansas State,2000-10-21,8,,New Mexico State,L,4,35
Army,2000-10-21,7,,Tulane,W,2,17
Auburn,2000-10-21,8,,Louisiana Tech,W,4,28
Ball State,2000-10-21,7,@,Buffalo,W,5,35
Baylor,2000-10-21,7,@,Nebraska,L,8,59
Boise State,2000-10-21,7,,North Texas,W,0,0
Boston College,2000-10-21,7,@,Pittsburgh,L,6,42
Bowling Green State,2000-10-21,8,,Eastern Michigan,W,0,6
Brigham Young,2000-10-21,8,,San Diego State,L,2,16
Buffalo,2000-10-21,7,,Ball State,L,6,44
California,2000-10-21,7,@,Washington,L,4,36
Central Michigan,2000-10-21,7,@,Ohio,L,7,52
Clemson,2000-10-21,8,@,North Carolina,W,3,24
Colorado,2000-10-21,7,@,Kansas,L,2,23
Colorado State,2000-10-21,7,@,Utah,W,2,17
Connecticut,2000-10-21,7,@,Akron,W,5,35
Duke,2000-10-21,7,@,Georgia Tech,L,6,45
Eastern Michigan,2000-10-21,8,@,Bowling Green State,L,2,20
Florida State,2000-10-21,8,,Virginia,W,0,3
Fresno State,2000-10-21,6,@,Texas-El Paso,L,3,23
Georgia,2000-10-21,7,@,Kentucky,W,3,30
Georgia Tech,2000-10-21,7,,Duke,W,1,10
Hawaii,2000-10-21,6,@,Rice,L,5,38
Houston,2000-10-21,7,@,Memphis,W,3,30
Idaho,2000-10-21,8,@,Utah State,L,4,31
Illinois,2000-10-21,7,@,Penn State,L,5,39
Indiana,2000-10-21,7,,Minnesota,W,5,43
Iowa,2000-10-21,8,,Ohio State,L,5,38
Iowa State,2000-10-21,7,,Texas A&M,L,3,30
Kansas,2000-10-21,7,,Colorado,W,1,15
Kansas State,2000-10-21,8,,Texas Tech,W,3,23
Kent State,2000-10-21,8,@,Marshall,L,4,34
Kentucky,2000-10-21,8,,Georgia,L,4,34
Louisiana Tech,2000-10-21,8,@,Auburn,L,5,38
Louisiana-Monroe,2000-10-21,8,@,Central Florida,L,7,55
LSU,2000-10-21,8,,Mississippi State,W,5,38
Marshall,2000-10-21,7,,Kent State,W,1,12
Maryland,2000-10-21,7,,Wake Forest,W,1,7
Memphis,2000-10-21,8,,Houston,L,4,33
Miami (FL),2000-10-21,6,@,Temple,W,2,17
Michigan,2000-10-21,8,,Michigan State,W,0,0
Michigan State,2000-10-21,7,@,Michigan,L,2,14
Middle Tennessee State,2000-10-21,7,@,Alabama-Birmingham,L,2,14
Minnesota,2000-10-21,8,@,Indiana,L,7,51
Mississippi State,2000-10-21,6,@,Louisiana State,L,6,45
Missouri,2000-10-21,7,@,Texas,L,6,46
Navy,2000-10-21,7,,Rutgers,L,4,28
Nebraska,2000-10-21,7,,Baylor,W,0,0
Nevada,2000-10-21,7,,San Jose State,L,7,49
New Mexico,2000-10-21,8,@,Air Force,W,3,23
New Mexico State,2000-10-21,7,@,Arkansas State,W,4,29
North Carolina,2000-10-21,7,,Clemson,L,5,38
North Texas,2000-10-21,7,@,Boise State,L,8,59
Northern Illinois,2000-10-21,7,@,Western Michigan,L,7,52
Notre Dame,2000-10-21,7,@,West Virginia,W,4,28
Ohio,2000-10-21,8,,Central Michigan,W,0,3
Ohio State,2000-10-21,7,@,Iowa,W,1,10
Oregon,2000-10-21,7,,Arizona,W,1,10
Oregon State,2000-10-21,7,@,UCLA,W,5,38
Penn State,2000-10-21,8,,Illinois,W,3,25
Pitt,2000-10-21,6,,Boston College,W,3,26
Purdue,2000-10-21,8,@,Wisconsin,W,3,24
Rice,2000-10-21,7,,Hawaii,W,1,13
Rutgers,2000-10-21,7,@,Navy,W,3,21
San Diego State,2000-10-21,7,@,Brigham Young,W,1,15
San Jose State,2000-10-21,8,@,Nevada,W,4,30
South Carolina,2000-10-21,8,@,Vanderbilt,W,2,14
South Florida,2000-10-21,7,,Liberty,W,1,6
Stanford,2000-10-21,7,,Southern California,W,4,30
Syracuse,2000-10-21,7,,Virginia Tech,L,3,22
Temple,2000-10-21,8,,Miami (FL),L,6,45
Tennessee,2000-10-21,6,,Alabama,W,1,10
Texas,2000-10-21,7,,Missouri,W,1,12
Texas A&M,2000-10-21,7,@,Iowa State,W,1,7
Texas Christian,2000-10-21,6,@,Tulsa,W,0,3
Texas Tech,2000-10-21,8,@,Kansas State,L,4,28
Tulane,2000-10-21,7,@,Army,L,3,21
Tulsa,2000-10-21,8,,Texas Christian,L,2,17
UAB,2000-10-21,7,,Middle Tennessee State,W,1,9
UCF,2000-10-21,8,,Louisiana-Monroe,W,0,0
UCLA,2000-10-21,7,,Oregon State,L,5,44
UNLV,2000-10-21,7,,Wyoming,W,3,23
USC,2000-10-21,7,@,Stanford,L,5,32
Utah,2000-10-21,7,,Colorado State,L,3,24
Utah State,2000-10-21,7,,Idaho,W,2,14
UTEP,2000-10-21,8,,Fresno State,W,2,13
Vanderbilt,2000-10-21,8,,South Carolina,L,4,30
Virginia,2000-10-21,7,@,Florida State,L,4,37
Virginia Tech,2000-10-21,7,@,Syracuse,W,2,14
Wake Forest,2000-10-21,7,@,Maryland,L,5,37
Washington,2000-10-21,7,,California,W,3,24
Washington State,2000-10-21,7,,Arizona State,L,3,23
West Virginia,2000-10-21,7,,Notre Dame,L,6,42
Western Michigan,2000-10-21,7,,Northern Illinois,W,3,22
Wisconsin,2000-10-21,8,,Purdue,L,4,30
Wyoming,2000-10-21,8,@,Nevada-Las Vegas,L,6,42
Brigham Young,2000-10-26,9,,Wyoming,W,1,7
Wyoming,2000-10-26,9,@,Brigham Young,L,2,19
Air Force,2000-10-28,8,@,Notre Dame,L,5,34
Akron,2000-10-28,9,,Marshall,L,4,31
Alabama,2000-10-28,8,,Central Florida,L,4,40
Arizona,2000-10-28,8,,UCLA,L,3,27
Arizona State,2000-10-28,8,,Oregon,L,8,56
Arkansas,2000-10-28,7,@,Auburn,L,3,21
Arkansas State,2000-10-28,9,@,Utah State,L,5,44
Auburn,2000-10-28,9,,Arkansas,W,2,19
Ball State,2000-10-28,8,@,Central Michigan,W,5,34
Baylor,2000-10-28,8,@,Texas,L,5,48
Boise State,2000-10-28,8,@,New Mexico State,W,4,31
Boston College,2000-10-28,8,,Rutgers,W,1,13
Buffalo,2000-10-28,8,@,Northern Illinois,L,10,73
California,2000-10-28,8,@,Southern California,W,2,16
Central Michigan,2000-10-28,8,,Ball State,L,6,38
Cincinnati,2000-10-28,8,,Miami (OH),W,2,15
Clemson,2000-10-28,9,,Georgia Tech,L,3,31
Colorado,2000-10-28,8,,Oklahoma State,W,3,21
Colorado State,2000-10-28,8,@,San Diego State,W,2,22
Connecticut,2000-10-28,8,,South Florida,L,3,21
Duke,2000-10-28,8,,Maryland,L,2,20
East Carolina,2000-10-28,8,,Alabama-Birmingham,L,1,16
Florida,2000-10-28,8,N,Georgia,W,3,23
Florida State,2000-10-28,9,@,North Carolina State,W,2,14
Fresno State,2000-10-28,7,,Tulsa,W,2,12
Georgia,2000-10-28,8,N,Florida,L,4,34
Georgia Tech,2000-10-28,8,@,Clemson,W,4,28
Hawaii,2000-10-28,7,,San Jose State,L,8,57
Houston,2000-10-28,8,,Southern Mississippi,L,0,6
Illinois,2000-10-28,8,@,Michigan State,L,2,14
Indiana,2000-10-28,8,,Penn State,L,3,27
Iowa,2000-10-28,9,,Wisconsin,L,1,13
Iowa State,2000-10-28,8,,Missouri,W,3,20
Kansas,2000-10-28,8,,Texas Tech,L,6,45
Kansas State,2000-10-28,9,@,Texas A&M,L,3,26
Kent State,2000-10-28,9,,Western Michigan,L,6,42
Louisiana,2000-10-28,8,,North Texas,L,1,13
Louisiana Tech,2000-10-28,9,@,Miami (FL),L,6,42
Louisville,2000-10-28,8,,Tulane,W,3,32
Marshall,2000-10-28,8,@,Akron,W,4,28
Maryland,2000-10-28,8,@,Duke,W,1,9
Miami (FL),2000-10-28,7,,Louisiana Tech,W,4,31
Miami (OH),2000-10-28,8,@,Cincinnati,L,6,45
Michigan State,2000-10-28,8,,Illinois,W,1,10
Middle Tennessee State,2000-10-28,8,@,Mississippi State,L,9,61
Minnesota,2000-10-28,9,,Northwestern,L,6,41
Mississippi State,2000-10-28,7,,Middle Tennessee State,W,5,35
Missouri,2000-10-28,8,@,Iowa State,L,6,39
Navy,2000-10-28,8,,Toledo,L,4,35
Nebraska,2000-10-28,8,@,Oklahoma,L,4,31
Nevada,2000-10-28,8,@,Southern Methodist,L,3,21
New Mexico,2000-10-28,9,,Utah,W,0,3
New Mexico State,2000-10-28,8,,Boise State,L,4,34
North Carolina,2000-10-28,8,@,Virginia,L,2,17
North Carolina State,2000-10-28,7,,Florida State,L,8,58
North Texas,2000-10-28,8,@,Louisiana,W,0,0
Northern Illinois,2000-10-28,8,,Buffalo,W,1,10
Northwestern,2000-10-28,8,@,Minnesota,W,5,35
Notre Dame,2000-10-28,8,,Air Force,W,3,31
Ohio State,2000-10-28,8,@,Purdue,L,4,31
Oklahoma,2000-10-28,7,,Nebraska,W,2,14
Oklahoma State,2000-10-28,7,@,Colorado,L,5,37
Ole Miss,2000-10-28,7,,Nevada-Las Vegas,W,5,40
Oregon,2000-10-28,8,@,Arizona State,W,8,55
Oregon State,2000-10-28,8,,Washington State,W,1,9
Penn State,2000-10-28,9,@,Indiana,W,3,24
Pitt,2000-10-28,7,@,Virginia Tech,L,4,37
Purdue,2000-10-28,9,,Ohio State,W,3,27
Rice,2000-10-28,8,@,Texas Christian,L,4,37
Rutgers,2000-10-28,8,@,Boston College,L,6,42
San Diego State,2000-10-28,8,,Colorado State,L,4,34
San Jose State,2000-10-28,9,@,Hawaii,W,7,48
SMU,2000-10-28,8,,Nevada,W,1,7
South Carolina,2000-10-28,9,,Tennessee,L,2,17
South Florida,2000-10-28,8,@,Connecticut,W,1,13
Southern Mississippi,2000-10-28,7,@,Houston,W,0,3
Stanford,2000-10-28,8,,Washington,L,4,31
Tennessee,2000-10-28,7,@,South Carolina,W,2,14
Texas,2000-10-28,8,,Baylor,W,2,14
Texas A&M,2000-10-28,8,,Kansas State,W,1,10
Texas Christian,2000-10-28,7,,Rice,W,0,0
Texas Tech,2000-10-28,9,@,Kansas,W,5,39
Toledo,2000-10-28,8,@,Navy,W,2,14
Tulane,2000-10-28,8,@,Louisville,L,5,35
Tulsa,2000-10-28,9,@,Fresno State,L,4,34
UAB,2000-10-28,8,@,East Carolina,W,1,13
UCF,2000-10-28,9,@,Alabama,W,5,38
UCLA,2000-10-28,8,@,Arizona,W,3,24
UNLV,2000-10-28,8,@,Mississippi,L,6,43
USC,2000-10-28,8,,California,L,4,28
Utah,2000-10-28,8,@,New Mexico,L,1,10
Utah State,2000-10-28,8,,Arkansas State,W,4,31
Virginia,2000-10-28,8,,North Carolina,W,0,6
Virginia Tech,2000-10-28,8,,Pittsburgh,W,5,34
Washington,2000-10-28,8,@,Stanford,W,3,28
Washington State,2000-10-28,8,@,Oregon State,L,4,38
Western Michigan,2000-10-28,8,@,Kent State,W,0,0
Wisconsin,2000-10-28,9,@,Iowa,W,1,7
Brigham Young,2000-11-02,10,@,Colorado State,L,6,45
Colorado State,2000-11-02,9,,Brigham Young,W,3,21
Air Force,2000-11-04,9,@,Army,W,4,27
Alabama,2000-11-04,9,@,Louisiana State,L,4,30
Arizona,2000-11-04,9,@,Washington,L,4,35
Arizona State,2000-11-04,9,,Southern California,L,6,44
Arkansas,2000-11-04,8,,Mississippi,L,5,38
Arkansas State,2000-11-04,10,,Boise State,L,6,42
Army,2000-11-04,8,,Air Force,L,4,41
Ball State,2000-11-04,9,,Western Michigan,L,6,42
Baylor,2000-11-04,9,,Oklahoma,L,8,56
Boise State,2000-11-04,9,@,Arkansas State,W,2,14
Boston College,2000-11-04,9,,Temple,W,0,3
Bowling Green State,2000-11-04,9,,Marshall,L,2,20
Buffalo,2000-11-04,9,,Kent State,W,2,17
California,2000-11-04,9,,Oregon State,L,5,38
Central Michigan,2000-11-04,9,@,Eastern Michigan,L,4,31
Cincinnati,2000-11-04,9,,Alabama-Birmingham,W,3,21
Clemson,2000-11-04,10,@,Florida State,L,6,54
Colorado,2000-11-04,9,@,Missouri,W,2,18
Connecticut,2000-11-04,9,,Middle Tennessee State,L,9,66
Duke,2000-11-04,9,@,Wake Forest,L,4,28
Eastern Michigan,2000-11-04,9,,Central Michigan,W,2,15
Florida,2000-11-04,9,@,Vanderbilt,W,2,20
Florida State,2000-11-04,10,,Clemson,W,1,7
Fresno State,2000-11-04,8,,Hawaii,W,4,27
Hawaii,2000-11-04,8,@,Fresno State,L,6,45
Houston,2000-11-04,9,@,Tulane,L,6,41
Idaho,2000-11-04,9,@,North Texas,W,2,14
Illinois,2000-11-04,9,,Indiana,W,5,35
Indiana,2000-11-04,9,@,Illinois,L,6,42
Iowa,2000-11-04,10,@,Penn State,W,2,23
Iowa State,2000-11-04,9,@,Kansas State,L,8,56
Kansas,2000-11-04,9,@,Nebraska,L,8,56
Kansas State,2000-11-04,10,,Iowa State,W,1,10
Kent State,2000-11-04,10,@,Buffalo,L,2,20
Kentucky,2000-11-04,9,,Mississippi State,L,5,35
Louisiana,2000-11-04,9,@,Louisiana-Monroe,W,2,18
Louisiana Tech,2000-11-04,10,,Central Florida,L,3,20
Louisiana-Monroe,2000-11-04,9,,Louisiana,L,3,21
Louisville,2000-11-04,9,@,Southern Mississippi,W,4,28
LSU,2000-11-04,9,,Alabama,W,4,28
Marshall,2000-11-04,9,@,Bowling Green State,W,1,13
Maryland,2000-11-04,9,,North Carolina State,W,4,28
Memphis,2000-11-04,9,,Tennessee,L,1,19
Miami (FL),2000-11-04,8,,Virginia Tech,W,3,21
Miami (OH),2000-11-04,9,,Ohio,W,3,24
Michigan,2000-11-04,9,@,Northwestern,L,6,54
Michigan State,2000-11-04,9,@,Ohio State,L,3,27
Middle Tennessee State,2000-11-04,9,@,Connecticut,W,1,10
Minnesota,2000-11-04,10,@,Wisconsin,L,5,41
Mississippi State,2000-11-04,8,@,Kentucky,W,2,17
Missouri,2000-11-04,9,,Colorado,L,4,28
Nebraska,2000-11-04,9,,Kansas,W,2,17
Nevada,2000-11-04,9,,Texas-El Paso,L,6,45
New Mexico,2000-11-04,10,,San Diego State,L,2,17
