School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Western Michigan,2009-10-31,9,@,Kent State,L,3,26
Wisconsin,2009-10-31,8,,Purdue,W,0,0
Wyoming,2009-10-31,8,@,Utah,L,2,22
Marshall,2009-11-01,9,@,Central Florida,L,3,21
UCF,2009-11-01,8,,Marshall,W,2,20
Bowling Green State,2009-11-03,9,@,Buffalo,W,4,29
Buffalo,2009-11-03,9,,Bowling Green State,L,4,30
East Carolina,2009-11-05,9,,Virginia Tech,L,1,16
Eastern Michigan,2009-11-05,9,@,Northern Illinois,L,6,50
Miami (OH),2009-11-05,10,@,Temple,L,4,34
Northern Illinois,2009-11-05,9,,Eastern Michigan,W,0,6
Temple,2009-11-05,9,,Miami (OH),W,4,32
Virginia Tech,2009-11-05,9,@,East Carolina,W,0,3
Boise State,2009-11-06,9,@,Louisiana Tech,W,5,35
Louisiana Tech,2009-11-06,9,,Boise State,L,5,45
Air Force,2009-11-07,10,,Army,W,1,7
Akron,2009-11-07,9,,Kent State,W,2,20
Alabama,2009-11-07,9,,Louisiana State,W,2,15
Arizona,2009-11-07,8,,Washington State,W,1,7
Arizona State,2009-11-07,9,,Southern California,L,2,14
Arkansas,2009-11-07,9,,South Carolina,W,2,16
Arkansas State,2009-11-07,8,,Louisiana,L,3,21
Army,2009-11-07,9,@,Air Force,L,5,35
Auburn,2009-11-07,10,,Furman,W,4,31
Baylor,2009-11-07,9,@,Missouri,W,3,32
Brigham Young,2009-11-07,9,@,Wyoming,W,0,0
California,2009-11-07,9,,Oregon State,L,4,31
Cincinnati,2009-11-07,9,,Connecticut,W,6,45
Clemson,2009-11-07,9,,Florida State,W,3,24
Colorado,2009-11-07,9,,Texas A&M,W,4,34
Colorado State,2009-11-07,10,@,Nevada-Las Vegas,L,5,35
Connecticut,2009-11-07,9,@,Cincinnati,L,5,47
Duke,2009-11-07,9,@,North Carolina,L,1,19
Florida,2009-11-07,9,,Vanderbilt,W,0,3
Florida Atlantic,2009-11-07,8,@,Alabama-Birmingham,L,8,56
Florida International,2009-11-07,9,@,Middle Tennessee State,L,6,48
Florida State,2009-11-07,9,@,Clemson,L,6,40
Fresno State,2009-11-07,9,@,Idaho,W,3,21
Georgia,2009-11-07,9,,Tennessee Tech,W,0,0
Georgia Tech,2009-11-07,10,,Wake Forest,W,3,27
Hawaii,2009-11-07,9,,Utah State,W,5,36
Houston,2009-11-07,9,@,Tulsa,W,6,45
Idaho,2009-11-07,10,,Fresno State,L,4,31
Illinois,2009-11-07,9,@,Minnesota,W,4,32
Indiana,2009-11-07,10,,Wisconsin,L,4,31
Iowa,2009-11-07,10,,Northwestern,L,2,17
Iowa State,2009-11-07,10,,Oklahoma State,L,4,34
Kansas,2009-11-07,9,@,Kansas State,L,2,17
Kansas State,2009-11-07,10,,Kansas,W,1,10
Kent State,2009-11-07,10,@,Akron,L,4,28
Kentucky,2009-11-07,9,,Eastern Kentucky,W,2,12
Louisiana,2009-11-07,9,@,Arkansas State,W,2,18
Louisiana-Monroe,2009-11-07,9,@,North Texas,W,0,6
Louisville,2009-11-07,9,@,West Virginia,L,2,17
LSU,2009-11-07,9,@,Alabama,L,2,24
Maryland,2009-11-07,9,@,North Carolina State,L,5,38
Memphis,2009-11-07,9,@,Tennessee,L,8,56
Miami (FL),2009-11-07,9,,Virginia,W,2,17
Michigan,2009-11-07,10,,Purdue,L,5,38
Michigan State,2009-11-07,10,,Western Michigan,W,2,14
Middle Tennessee State,2009-11-07,9,,Florida International,W,3,21
Minnesota,2009-11-07,10,,Illinois,L,5,35
Missouri,2009-11-07,9,,Baylor,L,5,40
Navy,2009-11-07,10,@,Notre Dame,W,3,21
Nebraska,2009-11-07,9,,Oklahoma,W,0,3
New Mexico,2009-11-07,9,@,Utah,L,6,45
North Carolina,2009-11-07,9,,Duke,W,0,6
North Carolina State,2009-11-07,9,,Maryland,W,4,31
North Texas,2009-11-07,9,,Louisiana-Monroe,L,4,33
Northwestern,2009-11-07,10,@,Iowa,W,1,10
Notre Dame,2009-11-07,9,,Navy,L,3,23
Ohio State,2009-11-07,10,@,Penn State,W,1,7
Oklahoma,2009-11-07,9,@,Nebraska,L,1,10
Oklahoma State,2009-11-07,9,@,Iowa State,W,1,8
Ole Miss,2009-11-07,9,,Northern Arizona,W,2,14
Oregon,2009-11-07,9,@,Stanford,L,6,51
Oregon State,2009-11-07,9,@,California,W,2,14
Penn State,2009-11-07,10,,Ohio State,L,3,24
Pitt,2009-11-07,9,,Syracuse,W,1,10
Purdue,2009-11-07,10,@,Michigan,W,5,36
Rice,2009-11-07,9,@,Southern Methodist,L,4,31
San Diego State,2009-11-07,9,,Texas Christian,L,7,55
SMU,2009-11-07,9,,Rice,W,4,28
South Carolina,2009-11-07,10,@,Arkansas,L,4,33
Stanford,2009-11-07,9,,Oregon,W,6,42
Syracuse,2009-11-07,9,@,Pittsburgh,L,4,37
Tennessee,2009-11-07,9,,Memphis,W,4,28
Texas,2009-11-07,9,,Central Florida,W,0,3
Texas A&M,2009-11-07,9,@,Colorado,L,4,35
Texas Christian,2009-11-07,9,@,San Diego State,W,1,12
Troy,2009-11-07,9,@,Western Kentucky,W,2,20
Tulane,2009-11-07,9,,Texas-El Paso,W,5,38
Tulsa,2009-11-07,9,,Houston,L,5,46
UAB,2009-11-07,9,,Florida Atlantic,W,4,29
UCF,2009-11-07,9,@,Texas,L,5,35
UCLA,2009-11-07,9,,Washington,W,2,23
UNLV,2009-11-07,10,,Colorado State,W,2,16
USC,2009-11-07,9,@,Arizona State,W,1,9
Utah,2009-11-07,9,,New Mexico,W,2,14
Utah State,2009-11-07,9,@,Hawaii,L,7,49
UTEP,2009-11-07,9,@,Tulane,L,6,45
Vanderbilt,2009-11-07,10,@,Florida,L,3,27
Virginia,2009-11-07,9,@,Miami (FL),L,7,52
Wake Forest,2009-11-07,10,@,Georgia Tech,L,4,30
Washington,2009-11-07,9,@,UCLA,L,3,24
Washington State,2009-11-07,9,@,Arizona,L,6,48
West Virginia,2009-11-07,9,,Louisville,W,0,9
Western Kentucky,2009-11-07,9,,Troy,L,6,40
Western Michigan,2009-11-07,10,@,Michigan State,L,7,49
Wisconsin,2009-11-07,9,@,Indiana,W,4,28
Wyoming,2009-11-07,9,,Brigham Young,L,7,52
Nevada,2009-11-08,9,@,San Jose State,W,1,7
San Jose State,2009-11-08,8,,Nevada,L,9,62
Buffalo,2009-11-10,10,,Ohio,L,3,27
Ohio,2009-11-10,10,@,Buffalo,W,3,24
Central Michigan,2009-11-11,10,,Toledo,W,4,28
Toledo,2009-11-11,10,@,Central Michigan,L,8,56
Ball State,2009-11-12,10,@,Northern Illinois,L,3,26
Bowling Green State,2009-11-12,10,@,Miami (OH),W,2,14
Miami (OH),2009-11-12,11,,Bowling Green State,L,5,35
Northern Illinois,2009-11-12,10,,Ball State,W,2,20
Rutgers,2009-11-12,9,,South Florida,W,0,0
South Florida,2009-11-12,9,@,Rutgers,L,3,31
Akron,2009-11-13,10,,Temple,L,8,56
Cincinnati,2009-11-13,10,,West Virginia,W,3,21
Temple,2009-11-13,10,@,Akron,W,2,17
West Virginia,2009-11-13,10,@,Cincinnati,L,3,24
Air Force,2009-11-14,11,,Nevada-Las Vegas,W,2,17
Alabama,2009-11-14,10,@,Mississippi State,W,0,3
Arizona,2009-11-14,9,@,California,L,2,24
Arizona State,2009-11-14,10,@,Oregon,L,5,44
Arkansas,2009-11-14,10,,Troy,W,2,20
Arkansas State,2009-11-14,9,@,Florida Atlantic,L,5,35
Army,2009-11-14,10,,Virginia Military Institute,W,2,17
Auburn,2009-11-14,11,@,Georgia,L,4,31
Baylor,2009-11-14,10,,Texas,L,6,47
Boise State,2009-11-14,10,,Idaho,W,3,25
Boston College,2009-11-14,10,@,Virginia,W,1,10
Brigham Young,2009-11-14,10,@,New Mexico,W,3,19
California,2009-11-14,10,,Arizona,W,2,16
Clemson,2009-11-14,10,@,North Carolina State,W,3,23
Colorado,2009-11-14,10,@,Iowa State,L,2,17
Duke,2009-11-14,10,,Georgia Tech,L,7,49
Eastern Michigan,2009-11-14,10,,Western Michigan,L,5,35
Florida,2009-11-14,10,@,South Carolina,W,2,14
Florida Atlantic,2009-11-14,9,,Arkansas State,W,1,18
Florida International,2009-11-14,10,,North Texas,W,4,28
Florida State,2009-11-14,10,@,Wake Forest,W,4,28
Fresno State,2009-11-14,10,@,Nevada,L,7,52
Georgia,2009-11-14,10,,Auburn,W,3,24
Georgia Tech,2009-11-14,11,@,Duke,W,1,10
Hawaii,2009-11-14,10,,New Mexico State,W,1,6
Houston,2009-11-14,10,@,Central Florida,L,5,37
Idaho,2009-11-14,11,@,Boise State,L,9,63
Illinois,2009-11-14,10,,Northwestern,L,3,21
Indiana,2009-11-14,11,@,Penn State,L,4,31
Iowa,2009-11-14,11,@,Ohio State,L,3,27
Iowa State,2009-11-14,11,,Colorado,W,1,10
Kansas,2009-11-14,10,,Nebraska,L,3,31
Kansas State,2009-11-14,11,,Missouri,L,5,38
Kentucky,2009-11-14,10,@,Vanderbilt,W,1,13
Louisiana,2009-11-14,10,@,Middle Tennessee State,L,4,34
Louisiana Tech,2009-11-14,10,@,Louisiana State,L,3,24
Louisiana-Monroe,2009-11-14,10,,Western Kentucky,W,1,18
Louisville,2009-11-14,10,,Syracuse,W,1,9
LSU,2009-11-14,10,,Louisiana Tech,W,1,16
Marshall,2009-11-14,10,,Southern Mississippi,L,4,27
Maryland,2009-11-14,10,,Virginia Tech,L,4,36
Memphis,2009-11-14,10,,Alabama-Birmingham,L,4,31
Miami (FL),2009-11-14,10,@,North Carolina,L,3,33
Michigan,2009-11-14,11,@,Wisconsin,L,6,45
Michigan State,2009-11-14,11,@,Purdue,W,4,37
Middle Tennessee State,2009-11-14,10,,Louisiana,W,2,17
Minnesota,2009-11-14,11,,South Dakota State,W,1,13
Mississippi State,2009-11-14,10,,Alabama,L,4,31
Missouri,2009-11-14,10,@,Kansas State,W,0,12
Navy,2009-11-14,11,,Delaware,W,1,18
Nebraska,2009-11-14,10,@,Kansas,W,2,17
Nevada,2009-11-14,10,,Fresno State,W,2,14
New Mexico,2009-11-14,10,,Brigham Young,L,3,24
New Mexico State,2009-11-14,10,@,Hawaii,L,3,24
North Carolina,2009-11-14,10,,Miami (FL),W,3,24
North Carolina State,2009-11-14,10,,Clemson,L,6,43
North Texas,2009-11-14,10,@,Florida International,L,5,35
Northwestern,2009-11-14,11,@,Illinois,W,2,16
Notre Dame,2009-11-14,10,@,Pittsburgh,L,3,27
Ohio State,2009-11-14,11,,Iowa,W,3,24
Oklahoma,2009-11-14,10,,Texas A&M,W,1,10
Oklahoma State,2009-11-14,10,,Texas Tech,W,2,17
Ole Miss,2009-11-14,10,,Tennessee,W,2,17
Oregon,2009-11-14,10,,Arizona State,W,3,21
Oregon State,2009-11-14,10,,Washington,W,3,21
Penn State,2009-11-14,11,,Indiana,W,2,20
Pitt,2009-11-14,10,,Notre Dame,W,3,22
Purdue,2009-11-14,11,,Michigan State,L,4,40
Rice,2009-11-14,10,,Tulane,W,3,20
San Diego State,2009-11-14,10,,Wyoming,L,3,30
San Jose State,2009-11-14,9,@,Utah State,L,3,24
SMU,2009-11-14,10,,Texas-El Paso,W,4,31
South Carolina,2009-11-14,11,,Florida,L,3,24
Southern Mississippi,2009-11-14,10,@,Marshall,W,2,20
Stanford,2009-11-14,10,@,Southern California,W,3,21
Syracuse,2009-11-14,10,@,Louisville,L,1,10
Tennessee,2009-11-14,10,@,Mississippi,L,6,42
Texas,2009-11-14,10,@,Baylor,W,2,14
Texas A&M,2009-11-14,10,@,Oklahoma,L,9,65
Texas Christian,2009-11-14,10,,Utah,W,4,28
Texas Tech,2009-11-14,10,@,Oklahoma State,L,3,24
Troy,2009-11-14,10,@,Arkansas,L,8,56
Tulane,2009-11-14,10,@,Rice,L,4,28
UAB,2009-11-14,10,@,Memphis,W,3,21
UCF,2009-11-14,10,,Houston,W,4,32
UCLA,2009-11-14,10,@,Washington State,W,1,7
UNLV,2009-11-14,11,@,Air Force,L,6,45
USC,2009-11-14,10,,Stanford,L,8,55
Utah,2009-11-14,10,@,Texas Christian,L,7,55
Utah State,2009-11-14,10,,San Jose State,W,1,9
UTEP,2009-11-14,10,@,Southern Methodist,L,5,35
Vanderbilt,2009-11-14,11,,Kentucky,L,3,24
Virginia,2009-11-14,10,,Boston College,L,2,14
Virginia Tech,2009-11-14,10,@,Maryland,W,1,9
Wake Forest,2009-11-14,11,,Florida State,L,5,41
Washington,2009-11-14,10,@,Oregon State,L,6,48
Washington State,2009-11-14,10,,UCLA,L,5,43
Western Kentucky,2009-11-14,10,@,Louisiana-Monroe,L,3,21
Western Michigan,2009-11-14,11,@,Eastern Michigan,W,2,14
Wisconsin,2009-11-14,10,,Michigan,W,3,24
Wyoming,2009-11-14,10,@,San Diego State,W,3,27
East Carolina,2009-11-15,10,@,Tulsa,W,2,17
Tulsa,2009-11-15,10,,East Carolina,L,5,44
Ball State,2009-11-18,11,,Central Michigan,L,5,35
Buffalo,2009-11-18,11,@,Miami (OH),W,2,17
Central Michigan,2009-11-18,11,@,Ball State,W,0,3
Miami (OH),2009-11-18,12,,Buffalo,L,6,42
Colorado,2009-11-19,11,@,Oklahoma State,L,4,31
Oklahoma State,2009-11-19,11,,Colorado,W,4,28
Akron,2009-11-20,11,@,Bowling Green State,L,5,36
Boise State,2009-11-20,11,@,Utah State,W,3,21
Bowling Green State,2009-11-20,11,,Akron,W,2,20
Eastern Michigan,2009-11-20,11,@,Toledo,L,6,47
Toledo,2009-11-20,11,,Eastern Michigan,W,3,21
Utah State,2009-11-20,11,,Boise State,L,7,52
Air Force,2009-11-21,12,@,Brigham Young,L,5,38
Alabama,2009-11-21,11,,Chattanooga,W,0,0
Arizona,2009-11-21,10,,Oregon,L,6,44
Arizona State,2009-11-21,11,@,UCLA,L,2,23
Arkansas,2009-11-21,11,,Mississippi State,W,3,21
Arkansas State,2009-11-21,10,@,Middle Tennessee State,L,5,38
Army,2009-11-21,11,@,North Texas,W,2,13
Baylor,2009-11-21,11,@,Texas A&M,L,5,38
Boston College,2009-11-21,11,,North Carolina,L,4,31
Brigham Young,2009-11-21,11,,Air Force,W,3,21
California,2009-11-21,11,@,Stanford,W,4,28
Clemson,2009-11-21,11,,Virginia,W,3,21
Colorado State,2009-11-21,11,@,New Mexico,L,3,29
Connecticut,2009-11-21,10,@,Notre Dame,W,3,30
Duke,2009-11-21,11,@,Miami (FL),L,4,34
East Carolina,2009-11-21,11,,Alabama-Birmingham,W,2,21
Florida,2009-11-21,11,,Florida International,W,0,3
Florida Atlantic,2009-11-21,10,@,Troy,L,6,47
Florida International,2009-11-21,11,@,Florida,L,9,62
Florida State,2009-11-21,11,,Maryland,W,3,26
Fresno State,2009-11-21,11,,Louisiana Tech,W,4,28
Georgia,2009-11-21,11,,Kentucky,L,5,34
Hawaii,2009-11-21,11,@,San Jose State,W,1,10
Houston,2009-11-21,11,,Memphis,W,2,14
Indiana,2009-11-21,12,,Purdue,L,5,38
Iowa,2009-11-21,12,,Minnesota,W,0,0
Iowa State,2009-11-21,12,@,Missouri,L,4,34
Kansas,2009-11-21,11,@,Texas,L,6,51
Kansas State,2009-11-21,12,@,Nebraska,L,2,17
Kent State,2009-11-21,11,@,Temple,L,6,47
Kentucky,2009-11-21,11,@,Georgia,W,3,27
Louisiana,2009-11-21,11,,Louisiana-Monroe,W,2,17
Louisiana Tech,2009-11-21,11,@,Fresno State,L,3,30
Louisiana-Monroe,2009-11-21,11,@,Louisiana,L,3,21
Louisville,2009-11-21,11,@,South Florida,L,4,34
LSU,2009-11-21,11,@,Mississippi,L,2,25
Marshall,2009-11-21,11,,Southern Methodist,W,4,31
Maryland,2009-11-21,11,@,Florida State,L,4,29
Memphis,2009-11-21,11,@,Houston,L,8,55
Miami (FL),2009-11-21,11,,Duke,W,1,16
Michigan,2009-11-21,12,,Ohio State,L,3,21
Michigan State,2009-11-21,12,,Penn State,L,6,42
Middle Tennessee State,2009-11-21,11,,Arkansas State,W,2,14
Minnesota,2009-11-21,12,@,Iowa,L,1,12
Mississippi State,2009-11-21,11,@,Arkansas,L,6,42
Missouri,2009-11-21,11,,Iowa State,W,3,24
Nebraska,2009-11-21,11,,Kansas State,W,0,3
Nevada,2009-11-21,11,@,New Mexico State,W,2,20
New Mexico,2009-11-21,11,,Colorado State,W,4,27
New Mexico State,2009-11-21,11,,Nevada,L,9,63
North Carolina,2009-11-21,11,@,Boston College,W,1,13
North Carolina State,2009-11-21,11,@,Virginia Tech,L,5,38
North Texas,2009-11-21,11,,Army,L,2,17
Northern Illinois,2009-11-21,11,@,Ohio,L,5,38
Northwestern,2009-11-21,12,,Wisconsin,W,4,31
Notre Dame,2009-11-21,11,,Connecticut,L,4,33
Ohio,2009-11-21,11,,Northern Illinois,W,4,31
Ohio State,2009-11-21,12,@,Michigan,W,1,10
Oklahoma,2009-11-21,11,@,Texas Tech,L,5,41
Ole Miss,2009-11-21,11,,Louisiana State,W,3,23
Oregon,2009-11-21,11,@,Arizona,W,5,41
Oregon State,2009-11-21,11,@,Washington State,W,1,10
Penn State,2009-11-21,12,@,Michigan State,W,2,14
Purdue,2009-11-21,12,@,Indiana,W,3,21
Rice,2009-11-21,11,,Texas-El Paso,W,4,29
Rutgers,2009-11-21,10,@,Syracuse,L,4,31
San Diego State,2009-11-21,11,@,Utah,L,5,38
San Jose State,2009-11-21,10,,Hawaii,L,2,17
SMU,2009-11-21,11,@,Marshall,L,4,34
South Florida,2009-11-21,10,,Louisville,W,3,22
Southern Mississippi,2009-11-21,11,,Tulsa,W,5,34
Stanford,2009-11-21,11,,California,L,4,34
Syracuse,2009-11-21,11,,Rutgers,W,1,13
Temple,2009-11-21,11,,Kent State,W,1,13
Tennessee,2009-11-21,11,,Vanderbilt,W,1,16
Texas,2009-11-21,11,,Kansas,W,2,20
Texas A&M,2009-11-21,11,,Baylor,W,0,3
Texas Christian,2009-11-21,11,@,Wyoming,W,1,10
Texas Tech,2009-11-21,11,,Oklahoma,W,1,13
Troy,2009-11-21,11,,Florida Atlantic,W,3,21
Tulane,2009-11-21,11,@,Central Florida,L,7,49
Tulsa,2009-11-21,11,@,Southern Mississippi,L,6,44
UAB,2009-11-21,11,@,East Carolina,L,4,37
UCF,2009-11-21,11,,Tulane,W,0,0
UCLA,2009-11-21,11,,Arizona State,W,2,13
Utah,2009-11-21,11,,San Diego State,W,1,7
UTEP,2009-11-21,11,@,Rice,L,4,30
Vanderbilt,2009-11-21,12,@,Tennessee,L,4,31
Virginia,2009-11-21,11,@,Clemson,L,4,34
Virginia Tech,2009-11-21,11,,North Carolina State,W,1,10
Washington State,2009-11-21,11,,Oregon State,L,6,42
Wisconsin,2009-11-21,11,@,Northwestern,L,3,33
Wyoming,2009-11-21,11,,Texas Christian,L,6,45
Ball State,2009-11-24,12,@,Western Michigan,W,2,17
Western Michigan,2009-11-24,12,,Ball State,L,2,22
Texas,2009-11-26,12,@,Texas A&M,W,5,39
Texas A&M,2009-11-26,12,,Texas,L,7,49
Akron,2009-11-27,12,,Eastern Michigan,W,3,21
Alabama,2009-11-27,12,@,Auburn,W,3,21
Auburn,2009-11-27,12,,Alabama,L,3,26
Boise State,2009-11-27,12,,Nevada,W,4,33
Bowling Green State,2009-11-27,12,,Toledo,W,3,24
Buffalo,2009-11-27,12,@,Kent State,W,0,6
Central Michigan,2009-11-27,12,,Northern Illinois,W,4,31
Cincinnati,2009-11-27,11,,Illinois,W,4,36
Colorado,2009-11-27,12,,Nebraska,L,4,28
Colorado State,2009-11-27,12,,Wyoming,L,2,17
Eastern Michigan,2009-11-27,12,@,Akron,L,4,28
Illinois,2009-11-27,11,@,Cincinnati,L,7,49
Kent State,2009-11-27,12,,Buffalo,L,0,9
Louisville,2009-11-27,12,,Rutgers,L,5,34
Memphis,2009-11-27,12,@,Tulsa,L,3,33
Nebraska,2009-11-27,12,@,Colorado,W,3,20
Nevada,2009-11-27,12,@,Boise State,L,6,44
Northern Illinois,2009-11-27,12,@,Central Michigan,L,6,45
Ohio,2009-11-27,12,,Temple,W,2,17
Pitt,2009-11-27,11,@,West Virginia,L,1,19
Rutgers,2009-11-27,11,@,Louisville,W,2,14
Temple,2009-11-27,12,@,Ohio,L,5,35
Toledo,2009-11-27,12,@,Bowling Green State,L,5,38
Tulsa,2009-11-27,12,,Memphis,W,4,30
West Virginia,2009-11-27,11,,Pittsburgh,W,1,16
Wyoming,2009-11-27,12,@,Colorado State,W,2,16
Arizona,2009-11-28,11,@,Arizona State,W,2,17
Arizona State,2009-11-28,12,,Arizona,L,2,20
Arkansas,2009-11-28,12,@,Louisiana State,L,3,33
Arkansas State,2009-11-28,11,,North Texas,W,4,26
Baylor,2009-11-28,12,N,Texas Tech,L,2,20
Boston College,2009-11-28,12,@,Maryland,W,2,17
Brigham Young,2009-11-28,12,,Utah,W,1,23
Clemson,2009-11-28,12,@,South Carolina,L,4,34
Connecticut,2009-11-28,11,,Syracuse,W,4,31
Duke,2009-11-28,12,,Wake Forest,L,6,45
East Carolina,2009-11-28,12,,Southern Mississippi,W,3,20
Florida,2009-11-28,12,,Florida State,W,1,10
Florida Atlantic,2009-11-28,11,,Western Kentucky,W,2,23
Florida State,2009-11-28,12,@,Florida,L,5,37
Georgia,2009-11-28,12,@,Georgia Tech,W,3,24
Georgia Tech,2009-11-28,12,,Georgia,L,3,30
Hawaii,2009-11-28,12,,Navy,W,2,17
Houston,2009-11-28,12,,Rice,W,2,14
Idaho,2009-11-28,12,,Utah State,L,7,52
Kansas,2009-11-28,12,,Missouri,L,4,41
Kentucky,2009-11-28,12,,Tennessee,L,4,30
Louisiana,2009-11-28,12,,Troy,L,6,48
Louisiana-Monroe,2009-11-28,12,,Middle Tennessee State,L,5,38
LSU,2009-11-28,12,,Arkansas,W,3,30
Marshall,2009-11-28,12,@,Texas-El Paso,L,7,52
Maryland,2009-11-28,12,,Boston College,L,1,19
Miami (FL),2009-11-28,12,@,South Florida,W,1,10
Middle Tennessee State,2009-11-28,12,@,Louisiana-Monroe,W,2,19
Mississippi State,2009-11-28,12,,Mississippi,W,3,27
Missouri,2009-11-28,12,@,Kansas,W,5,39
Navy,2009-11-28,12,@,Hawaii,L,3,24
New Mexico,2009-11-28,12,@,Texas Christian,L,7,51
New Mexico State,2009-11-28,12,@,San Jose State,L,1,13
North Carolina,2009-11-28,12,@,North Carolina State,L,4,28
North Carolina State,2009-11-28,12,,North Carolina,W,3,27
North Texas,2009-11-28,12,@,Arkansas State,L,4,30
Notre Dame,2009-11-28,12,@,Stanford,L,5,45
Oklahoma,2009-11-28,12,,Oklahoma State,W,0,0
Oklahoma State,2009-11-28,12,@,Oklahoma,L,3,27
Ole Miss,2009-11-28,12,@,Mississippi State,L,5,41
Rice,2009-11-28,12,@,Houston,L,10,73
San Diego State,2009-11-28,12,@,Nevada-Las Vegas,L,4,28
San Jose State,2009-11-28,11,,New Mexico State,W,1,10
SMU,2009-11-28,12,,Tulane,W,3,21
South Carolina,2009-11-28,12,,Clemson,W,2,17
South Florida,2009-11-28,11,,Miami (FL),L,4,31
Southern Mississippi,2009-11-28,12,@,East Carolina,L,2,25
Stanford,2009-11-28,12,,Notre Dame,W,5,38
Syracuse,2009-11-28,12,@,Connecticut,L,8,56
Tennessee,2009-11-28,12,@,Kentucky,W,3,24
Texas Christian,2009-11-28,12,,New Mexico,W,1,10
Texas Tech,2009-11-28,12,N,Baylor,W,1,13
Troy,2009-11-28,12,@,Louisiana,W,5,31
Tulane,2009-11-28,12,@,Southern Methodist,L,3,26
UAB,2009-11-28,12,,Central Florida,L,4,34
UCF,2009-11-28,12,@,Alabama-Birmingham,W,4,27
UCLA,2009-11-28,12,@,Southern California,L,4,28
UNLV,2009-11-28,12,,San Diego State,W,3,24
USC,2009-11-28,11,,UCLA,W,1,7
Utah,2009-11-28,12,@,Brigham Young,L,3,26
Utah State,2009-11-28,12,@,Idaho,W,7,49
UTEP,2009-11-28,12,,Marshall,W,3,21
Virginia,2009-11-28,12,,Virginia Tech,L,6,42
Virginia Tech,2009-11-28,12,@,Virginia,W,1,13
Wake Forest,2009-11-28,12,@,Duke,W,4,34
Washington,2009-11-28,11,,Washington State,W,0,0
Washington State,2009-11-28,12,@,Washington,L,3,30
Western Kentucky,2009-11-28,11,@,Florida Atlantic,L,4,29
Arkansas State,2009-12-03,12,@,Western Kentucky,W,2,20
Oregon,2009-12-03,12,,Oregon State,W,3,33
Oregon State,2009-12-03,12,@,Oregon,L,5,37
Western Kentucky,2009-12-03,12,,Arkansas State,L,3,24
Central Michigan,2009-12-04,13,N,Ohio,W,1,10
Ohio,2009-12-04,13,N,Central Michigan,L,2,20
Alabama,2009-12-05,13,N,Florida,W,1,13
Arizona,2009-12-05,12,@,Southern California,W,2,17
Boise State,2009-12-05,13,,New Mexico State,W,1,7
California,2009-12-05,12,@,Washington,L,6,42
Cincinnati,2009-12-05,12,@,Pittsburgh,W,6,44
Clemson,2009-12-05,13,N,Georgia Tech,L,4,39
Connecticut,2009-12-05,12,,South Florida,W,4,27
East Carolina,2009-12-05,13,,Houston,W,5,32
Florida,2009-12-05,13,N,Alabama,L,4,32
Florida Atlantic,2009-12-05,12,@,Florida International,W,3,21
Florida International,2009-12-05,12,,Florida Atlantic,L,4,28
Fresno State,2009-12-05,12,@,Illinois,W,7,52
Georgia Tech,2009-12-05,13,N,Clemson,W,5,34
Hawaii,2009-12-05,13,,Wisconsin,L,7,51
Houston,2009-12-05,13,@,East Carolina,L,5,38
Illinois,2009-12-05,12,,Fresno State,L,7,53
Louisiana Tech,2009-12-05,12,,San Jose State,W,3,20
Nebraska,2009-12-05,13,N,Texas,L,1,13
New Mexico State,2009-12-05,13,@,Boise State,L,6,42
Pitt,2009-12-05,12,,Cincinnati,L,6,45
Rutgers,2009-12-05,12,,West Virginia,L,3,24
San Jose State,2009-12-05,12,@,Louisiana Tech,L,7,55
South Florida,2009-12-05,12,@,Connecticut,L,4,29
Texas,2009-12-05,13,N,Nebraska,W,0,12
USC,2009-12-05,12,,Arizona,L,3,21
Washington,2009-12-05,12,,California,W,1,10
West Virginia,2009-12-05,12,@,Rutgers,W,2,21
Wisconsin,2009-12-05,12,@,Hawaii,W,1,10
Army,2009-12-12,12,N,Navy,L,2,17
Navy,2009-12-12,13,N,Army,W,0,3
Fresno State,2009-12-19,13,N,Wyoming,L,4,35
Rutgers,2009-12-19,13,N,Central Florida,W,3,24
UCF,2009-12-19,13,N,Rutgers,L,6,45
Wyoming,2009-12-19,13,N,Fresno State,W,4,28
Middle Tennessee State,2009-12-20,13,N,Southern Mississippi,W,4,32
Southern Mississippi,2009-12-20,13,N,Middle Tennessee State,L,6,42
Brigham Young,2009-12-22,13,N,Oregon State,W,3,20
Oregon State,2009-12-22,13,N,Brigham Young,L,6,44
California,2009-12-23,13,N,Utah,L,4,37
Utah,2009-12-23,13,N,California,W,4,27
Nevada,2009-12-24,13,N,Southern Methodist,L,6,45
SMU,2009-12-24,13,N,Nevada,W,1,10
Boston College,2009-12-26,13,N,Southern California,L,3,24
Marshall,2009-12-26,13,N,Ohio,W,2,17
North Carolina,2009-12-26,13,N,Pittsburgh,L,1,19
Ohio,2009-12-26,14,N,Marshall,L,3,21
Pitt,2009-12-26,13,N,North Carolina,W,2,17
USC,2009-12-26,13,N,Boston College,W,2,13
Clemson,2009-12-27,14,N,Kentucky,W,1,13
Kentucky,2009-12-27,13,N,Clemson,L,3,21
Georgia,2009-12-28,13,N,Texas A&M,W,3,20
Texas A&M,2009-12-28,13,N,Georgia,L,6,44
Miami (FL),2009-12-29,13,N,Wisconsin,L,2,20
Temple,2009-12-29,13,N,UCLA,L,3,30
