School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Illinois,2004-11-06,10,,Indiana,W,3,22
Indiana,2004-11-06,9,@,Illinois,L,4,26
Iowa,2004-11-06,9,,Purdue,W,3,21
Iowa State,2004-11-06,9,,Nebraska,W,4,27
Kansas,2004-11-06,9,,Colorado,L,4,30
Kansas State,2004-11-06,9,@,Missouri,W,3,24
Kent State,2004-11-06,9,@,Buffalo,W,1,7
Kentucky,2004-11-06,9,,Georgia,L,8,62
Louisiana Tech,2004-11-06,9,@,Hawaii,L,5,34
Louisiana-Monroe,2004-11-06,9,,Utah State,W,3,25
Maryland,2004-11-06,9,@,Virginia,L,2,16
Miami (FL),2004-11-06,8,,Clemson,L,3,24
Michigan State,2004-11-06,9,,Ohio State,L,4,32
Middle Tennessee State,2004-11-06,9,@,New Mexico State,L,5,44
Minnesota,2004-11-06,10,@,Wisconsin,L,5,38
Mississippi State,2004-11-06,9,@,Alabama,L,3,30
Missouri,2004-11-06,9,,Kansas State,L,5,35
Navy,2004-11-06,9,@,Tulane,L,6,42
Nebraska,2004-11-06,9,@,Iowa State,L,4,34
Nevada,2004-11-06,9,,San Jose State,W,3,24
New Mexico State,2004-11-06,9,,Middle Tennessee State,W,1,10
North Carolina,2004-11-06,9,,Virginia Tech,L,3,27
North Carolina State,2004-11-06,9,,Georgia Tech,L,3,24
Northwestern,2004-11-06,9,@,Penn State,W,1,7
Notre Dame,2004-11-06,9,@,Tennessee,W,1,13
Ohio,2004-11-06,10,@,Central Florida,W,2,16
Ohio State,2004-11-06,9,@,Michigan State,W,1,19
Oklahoma,2004-11-06,9,@,Texas A&M,W,5,35
Oklahoma State,2004-11-06,9,@,Texas,L,8,56
Oregon,2004-11-06,9,@,California,L,4,28
Oregon State,2004-11-06,9,,Southern California,L,4,28
Penn State,2004-11-06,9,,Northwestern,L,2,14
Pitt,2004-11-06,8,@,Syracuse,L,5,38
Purdue,2004-11-06,9,@,Iowa,L,2,23
Rice,2004-11-06,9,,Fresno State,L,7,52
Rutgers,2004-11-06,9,@,Boston College,L,3,21
San Diego State,2004-11-06,9,@,Brigham Young,L,6,49
San Jose State,2004-11-06,8,@,Nevada,L,6,42
SMU,2004-11-06,9,,Tulsa,W,4,35
South Carolina,2004-11-06,9,,Arkansas,W,4,32
Southern Mississippi,2004-11-06,7,,Cincinnati,L,7,52
Stanford,2004-11-06,9,@,Arizona State,L,4,34
Syracuse,2004-11-06,9,,Pittsburgh,W,4,31
Temple,2004-11-06,9,@,West Virginia,L,6,42
Tennessee,2004-11-06,9,,Notre Dame,L,2,17
Texas,2004-11-06,9,,Oklahoma State,W,5,35
Texas A&M,2004-11-06,9,,Oklahoma,L,6,42
Texas Tech,2004-11-06,9,,Baylor,W,2,17
Troy,2004-11-06,9,,Florida Atlantic,W,0,6
Tulane,2004-11-06,8,,Navy,W,1,10
Tulsa,2004-11-06,9,@,Southern Methodist,L,5,41
UCF,2004-11-06,9,,Ohio,L,2,17
UCLA,2004-11-06,9,,Washington State,L,4,31
UNLV,2004-11-06,9,,Wyoming,L,7,53
USC,2004-11-06,9,@,Oregon State,W,2,20
Utah,2004-11-06,9,,Colorado State,W,4,31
Utah State,2004-11-06,9,@,Louisiana-Monroe,L,4,32
Vanderbilt,2004-11-06,9,,Florida,L,4,34
Virginia,2004-11-06,8,,Maryland,W,0,0
Virginia Tech,2004-11-06,9,@,North Carolina,W,3,24
Washington,2004-11-06,9,,Arizona,L,3,23
Washington State,2004-11-06,9,@,UCLA,W,3,29
West Virginia,2004-11-06,9,,Temple,W,3,21
Western Michigan,2004-11-06,9,@,Bowling Green State,L,7,52
Wisconsin,2004-11-06,9,,Minnesota,W,2,14
Wyoming,2004-11-06,9,@,Nevada-Las Vegas,W,6,45
Northern Illinois,2004-11-09,10,,Toledo,L,4,31
Toledo,2004-11-09,10,@,Northern Illinois,W,2,17
Louisville,2004-11-10,8,,Texas Christian,W,4,28
Texas Christian,2004-11-10,9,@,Louisville,L,7,55
Arkansas State,2004-11-11,10,,Utah State,W,1,7
Florida State,2004-11-11,10,@,North Carolina State,W,1,10
North Carolina State,2004-11-11,10,,Florida State,L,2,17
Utah State,2004-11-11,10,@,Arkansas State,L,1,16
Fresno State,2004-11-12,9,,Hawaii,W,2,14
Hawaii,2004-11-12,9,@,Fresno State,L,10,70
Memphis,2004-11-12,9,,Southern Mississippi,W,3,26
Southern Mississippi,2004-11-12,8,@,Memphis,L,4,30
Air Force,2004-11-13,10,,San Diego State,L,4,37
Akron,2004-11-13,10,@,Ohio,W,3,19
Alabama,2004-11-13,10,@,Louisiana State,L,3,26
Arizona,2004-11-13,10,@,Southern California,L,7,49
Arizona State,2004-11-13,10,,Washington State,W,4,28
Arkansas,2004-11-13,9,,Mississippi,W,0,3
Army,2004-11-13,9,@,Tulane,L,6,45
Auburn,2004-11-13,10,,Georgia,W,1,6
Ball State,2004-11-13,10,,Central Florida,W,2,17
Baylor,2004-11-13,10,@,Oklahoma State,L,7,49
Boise State,2004-11-13,9,@,San Jose State,W,7,49
Boston College,2004-11-13,9,@,West Virginia,W,2,17
Bowling Green State,2004-11-13,10,,Marshall,W,5,35
Brigham Young,2004-11-13,10,,New Mexico,L,3,21
Buffalo,2004-11-13,10,,Central Michigan,W,1,6
California,2004-11-13,9,@,Washington,W,1,12
Central Michigan,2004-11-13,10,@,Buffalo,L,5,36
Clemson,2004-11-13,10,@,Duke,L,1,16
Colorado,2004-11-13,10,,Kansas State,W,4,31
Colorado State,2004-11-13,10,,Nevada-Las Vegas,W,1,10
Connecticut,2004-11-13,9,@,Georgia Tech,L,3,30
Duke,2004-11-13,10,,Clemson,W,1,13
East Carolina,2004-11-13,9,@,South Florida,L,5,41
Eastern Michigan,2004-11-13,10,@,Kent State,L,9,69
Florida,2004-11-13,10,,South Carolina,W,2,14
Florida Atlantic,2004-11-13,9,,New Mexico State,L,5,35
Florida International,2004-11-13,7,,Georgia Southern,L,7,53
Georgia,2004-11-13,10,@,Auburn,L,3,24
Georgia Tech,2004-11-13,9,,Connecticut,W,1,10
Houston,2004-11-13,10,@,Alabama-Birmingham,L,3,20
Idaho,2004-11-13,11,@,North Texas,L,7,51
Indiana,2004-11-13,10,,Penn State,L,3,22
Iowa,2004-11-13,10,@,Minnesota,W,3,27
Kansas,2004-11-13,10,,Texas,L,3,27
Kansas State,2004-11-13,10,@,Colorado,L,5,38
Kent State,2004-11-13,10,,Eastern Michigan,W,2,17
Kentucky,2004-11-13,10,,Vanderbilt,W,2,13
Louisiana,2004-11-13,10,,Troy,L,1,13
Louisiana Tech,2004-11-13,10,,Tulsa,W,3,21
Louisiana-Monroe,2004-11-13,10,@,Middle Tennessee State,L,4,37
LSU,2004-11-13,9,,Alabama,W,1,10
Marshall,2004-11-13,10,@,Bowling Green State,L,8,56
Miami (FL),2004-11-13,9,@,Virginia,W,3,21
Miami (OH),2004-11-13,10,@,Western Michigan,W,3,21
Michigan,2004-11-13,10,,Northwestern,W,2,20
Michigan State,2004-11-13,10,,Wisconsin,W,2,14
Middle Tennessee State,2004-11-13,10,,Louisiana-Monroe,W,3,24
Minnesota,2004-11-13,11,,Iowa,L,2,29
Nebraska,2004-11-13,10,@,Oklahoma,L,4,30
Nevada,2004-11-13,10,@,Southern Methodist,L,5,38
New Mexico,2004-11-13,10,@,Brigham Young,W,2,14
New Mexico State,2004-11-13,10,@,Florida Atlantic,W,1,7
North Carolina,2004-11-13,10,@,Wake Forest,W,3,24
North Texas,2004-11-13,10,,Idaho,W,4,29
Northwestern,2004-11-13,10,@,Michigan,L,6,42
Notre Dame,2004-11-13,10,,Pittsburgh,L,5,41
Ohio,2004-11-13,11,,Akron,L,4,31
Ohio State,2004-11-13,10,@,Purdue,L,3,24
Oklahoma,2004-11-13,10,,Nebraska,W,0,3
Oklahoma State,2004-11-13,10,,Baylor,W,3,21
Ole Miss,2004-11-13,9,@,Arkansas,L,5,35
Oregon,2004-11-13,10,,UCLA,L,4,34
Oregon State,2004-11-13,10,@,Stanford,W,2,19
Penn State,2004-11-13,10,@,Indiana,W,2,18
Pitt,2004-11-13,9,@,Notre Dame,W,5,38
Purdue,2004-11-13,10,,Ohio State,W,2,17
Rice,2004-11-13,10,@,Texas-El Paso,L,5,35
San Diego State,2004-11-13,10,@,Air Force,W,4,31
San Jose State,2004-11-13,9,,Boise State,L,8,56
SMU,2004-11-13,10,,Nevada,W,2,20
South Carolina,2004-11-13,10,@,Florida,L,6,48
South Florida,2004-11-13,8,,East Carolina,W,2,17
Stanford,2004-11-13,10,,Oregon State,L,3,24
Syracuse,2004-11-13,10,@,Temple,L,4,34
Temple,2004-11-13,10,,Syracuse,W,3,24
Texas,2004-11-13,10,@,Kansas,W,2,23
Texas A&M,2004-11-13,10,,Texas Tech,W,3,25
Texas Tech,2004-11-13,10,@,Texas A&M,L,4,32
Troy,2004-11-13,10,@,Louisiana,W,1,10
Tulane,2004-11-13,9,,Army,W,4,31
Tulsa,2004-11-13,10,@,Louisiana Tech,L,5,38
UAB,2004-11-13,9,,Houston,W,1,7
UCF,2004-11-13,10,@,Ball State,L,3,21
UCLA,2004-11-13,10,@,Oregon,W,3,26
UNLV,2004-11-13,10,@,Colorado State,L,6,45
USC,2004-11-13,10,,Arizona,W,1,9
Utah,2004-11-13,10,@,Wyoming,W,4,28
UTEP,2004-11-13,9,,Rice,W,3,28
Vanderbilt,2004-11-13,10,@,Kentucky,L,2,14
Virginia,2004-11-13,9,,Miami (FL),L,4,31
Wake Forest,2004-11-13,9,,North Carolina,L,4,31
Washington,2004-11-13,10,,California,L,6,42
Washington State,2004-11-13,10,@,Arizona State,L,6,45
West Virginia,2004-11-13,10,,Boston College,L,4,36
Western Michigan,2004-11-13,10,,Miami (OH),L,6,42
Wisconsin,2004-11-13,10,@,Michigan State,L,7,49
Wyoming,2004-11-13,10,,Utah,L,6,45
Arkansas State,2004-11-18,11,,North Texas,L,4,31
Maryland,2004-11-18,10,@,Virginia Tech,L,7,55
North Texas,2004-11-18,11,@,Arkansas State,W,1,7
Virginia Tech,2004-11-18,10,,Maryland,W,0,6
Air Force,2004-11-20,11,,Colorado State,W,2,17
Akron,2004-11-20,11,,Miami (OH),L,4,37
Alabama,2004-11-20,11,,Auburn,L,3,21
Arkansas,2004-11-20,10,@,Mississippi State,W,3,21
Army,2004-11-20,10,,Alabama-Birmingham,L,2,20
Auburn,2004-11-20,11,@,Alabama,W,1,13
Ball State,2004-11-20,11,@,Central Michigan,L,6,41
Baylor,2004-11-20,11,,Oklahoma,L,5,35
Boise State,2004-11-20,10,,Louisiana Tech,W,2,14
Boston College,2004-11-20,10,@,Temple,W,2,17
Brigham Young,2004-11-20,11,@,Utah,L,7,52
Buffalo,2004-11-20,11,@,Connecticut,L,3,29
California,2004-11-20,10,,Stanford,W,0,6
Central Michigan,2004-11-20,11,,Ball State,W,5,40
Cincinnati,2004-11-20,10,,South Florida,W,3,23
Clemson,2004-11-20,11,,South Carolina,W,1,7
Colorado State,2004-11-20,11,@,Air Force,L,7,47
Connecticut,2004-11-20,10,,Buffalo,W,0,0
Duke,2004-11-20,11,,North Carolina,L,5,40
East Carolina,2004-11-20,10,,Memphis,L,5,38
Eastern Michigan,2004-11-20,11,,Northern Illinois,L,4,34
Florida,2004-11-20,11,@,Florida State,W,1,13
Florida A&M,2004-11-20,10,N,Bethune-Cookman,L,8,58
Florida Atlantic,2004-11-20,10,,Illinois State,W,0,0
Florida International,2004-11-20,8,,Western Kentucky,L,5,35
Florida State,2004-11-20,11,,Florida,L,2,20
Fresno State,2004-11-20,10,,Nevada,W,2,17
Georgia Tech,2004-11-20,10,,Virginia,L,3,30
Hawaii,2004-11-20,10,,Idaho,W,3,21
Houston,2004-11-20,11,,Louisville,L,9,65
Idaho,2004-11-20,12,@,Hawaii,L,7,52
Illinois,2004-11-20,11,@,Northwestern,L,4,28
Indiana,2004-11-20,11,@,Purdue,L,9,63
Iowa,2004-11-20,11,,Wisconsin,W,1,7
Iowa State,2004-11-20,10,@,Kansas State,W,3,23
Kansas,2004-11-20,11,@,Missouri,W,2,14
Kansas State,2004-11-20,11,,Iowa State,L,4,37
Louisiana,2004-11-20,11,@,Louisiana-Monroe,L,1,13
Louisiana Tech,2004-11-20,11,@,Boise State,L,7,55
Louisiana-Monroe,2004-11-20,11,,Louisiana,W,1,10
Louisville,2004-11-20,9,@,Houston,W,3,27
LSU,2004-11-20,10,,Mississippi,W,2,24
Marshall,2004-11-20,11,,Western Michigan,W,3,21
Memphis,2004-11-20,10,@,East Carolina,W,4,35
Miami (FL),2004-11-20,10,,Wake Forest,W,1,7
Miami (OH),2004-11-20,11,@,Akron,W,3,27
Michigan,2004-11-20,11,@,Ohio State,L,4,37
Michigan State,2004-11-20,11,@,Penn State,L,4,37
Middle Tennessee State,2004-11-20,11,@,Troy,L,5,37
Mississippi State,2004-11-20,10,,Arkansas,L,3,24
Missouri,2004-11-20,10,,Kansas,L,4,31
Navy,2004-11-20,10,,Rutgers,W,3,21
Nevada,2004-11-20,11,@,Fresno State,L,7,54
New Mexico,2004-11-20,11,,Wyoming,W,0,9
New Mexico State,2004-11-20,11,@,Utah State,L,4,34
North Carolina,2004-11-20,11,@,Duke,W,2,17
Northern Illinois,2004-11-20,11,@,Eastern Michigan,W,1,16
Northwestern,2004-11-20,11,,Illinois,W,3,21
Ohio State,2004-11-20,11,,Michigan,W,3,21
Oklahoma,2004-11-20,11,@,Baylor,W,0,0
Ole Miss,2004-11-20,10,@,Louisiana State,L,3,27
Oregon,2004-11-20,11,@,Oregon State,L,5,50
Oregon State,2004-11-20,11,,Oregon,W,3,21
Penn State,2004-11-20,11,,Michigan State,W,1,13
Purdue,2004-11-20,11,,Indiana,W,3,24
Rutgers,2004-11-20,10,@,Navy,L,8,54
San Diego State,2004-11-20,11,,Nevada-Las Vegas,W,0,3
San Jose State,2004-11-20,10,@,Tulsa,L,4,34
SMU,2004-11-20,11,@,Texas-El Paso,L,7,57
South Carolina,2004-11-20,11,@,Clemson,L,3,29
South Florida,2004-11-20,9,@,Cincinnati,L,6,45
Southern Mississippi,2004-11-20,9,@,Texas Christian,L,6,42
Stanford,2004-11-20,11,@,California,L,5,41
Temple,2004-11-20,11,,Boston College,L,4,34
Tennessee,2004-11-20,10,@,Vanderbilt,W,5,33
Texas Christian,2004-11-20,10,,Southern Mississippi,W,2,17
Troy,2004-11-20,11,,Middle Tennessee State,W,2,17
Tulsa,2004-11-20,11,,San Jose State,W,3,24
UAB,2004-11-20,10,@,Army,W,2,14
UNLV,2004-11-20,11,@,San Diego State,L,3,21
Utah,2004-11-20,11,,Brigham Young,W,3,21
Utah State,2004-11-20,11,,New Mexico State,W,3,25
UTEP,2004-11-20,10,,Southern Methodist,W,4,27
Vanderbilt,2004-11-20,11,,Tennessee,L,5,38
Virginia,2004-11-20,10,@,Georgia Tech,W,1,10
Wake Forest,2004-11-20,10,@,Miami (FL),L,7,52
Washington,2004-11-20,11,@,Washington State,L,4,28
Washington State,2004-11-20,11,,Washington,W,3,25
Western Michigan,2004-11-20,11,@,Marshall,L,4,31
Wisconsin,2004-11-20,11,@,Iowa,L,3,30
Wyoming,2004-11-20,11,@,New Mexico,L,2,16
Bowling Green State,2004-11-23,11,@,Toledo,L,7,49
Kent State,2004-11-23,11,@,Central Florida,W,3,24
Toledo,2004-11-23,11,,Bowling Green State,W,5,41
UCF,2004-11-23,11,,Kent State,L,6,41
Connecticut,2004-11-25,11,@,Rutgers,W,5,35
Pitt,2004-11-25,10,,West Virginia,W,1,13
Rutgers,2004-11-25,11,,Connecticut,L,6,41
West Virginia,2004-11-25,11,@,Pittsburgh,L,1,16
Arizona,2004-11-26,11,,Arizona State,W,3,27
Arizona State,2004-11-26,11,@,Arizona,L,4,34
Arkansas,2004-11-26,11,,Louisiana State,L,5,43
Colorado,2004-11-26,11,@,Nebraska,W,3,20
LSU,2004-11-26,11,@,Arkansas,W,2,14
Nebraska,2004-11-26,11,,Colorado,L,2,26
Texas,2004-11-26,11,,Texas A&M,W,2,13
Texas A&M,2004-11-26,11,@,Texas,L,3,26
Boise State,2004-11-27,11,@,Nevada,W,3,21
Boston College,2004-11-27,11,,Syracuse,L,5,43
Cincinnati,2004-11-27,11,@,Louisville,L,10,70
East Carolina,2004-11-27,11,N,North Carolina State,L,7,52
Florida A&M,2004-11-27,11,@,Florida International,L,5,40
Florida Atlantic,2004-11-27,11,,Edward Waters,W,1,15
Florida International,2004-11-27,9,,Florida A&M,W,3,23
Fresno State,2004-11-27,11,@,San Jose State,W,4,28
Georgia,2004-11-27,11,,Georgia Tech,W,1,13
Georgia Tech,2004-11-27,11,@,Georgia,L,2,19
Hawaii,2004-11-27,11,,Northwestern,W,5,41
Iowa State,2004-11-27,11,,Missouri,L,2,17
Kentucky,2004-11-27,11,@,Tennessee,L,5,37
Louisville,2004-11-27,10,,Cincinnati,W,1,7
Maryland,2004-11-27,11,,Wake Forest,W,1,7
Memphis,2004-11-27,11,@,South Florida,W,2,15
Mississippi State,2004-11-27,11,@,Mississippi,L,2,20
Missouri,2004-11-27,11,@,Iowa State,W,2,14
Nevada,2004-11-27,12,,Boise State,L,7,58
North Carolina State,2004-11-27,11,N,East Carolina,W,2,14
Northwestern,2004-11-27,12,@,Hawaii,L,7,49
Notre Dame,2004-11-27,11,@,Southern California,L,5,41
Oklahoma State,2004-11-27,11,@,Texas Tech,L,4,31
Ole Miss,2004-11-27,11,,Mississippi State,W,0,3
San Jose State,2004-11-27,11,,Fresno State,L,9,62
South Florida,2004-11-27,10,,Memphis,L,3,31
Southern Mississippi,2004-11-27,10,,Alabama-Birmingham,W,3,21
Syracuse,2004-11-27,11,@,Boston College,W,2,17
Tennessee,2004-11-27,11,,Kentucky,W,4,31
Texas Christian,2004-11-27,11,,Tulane,L,5,35
Texas Tech,2004-11-27,11,,Oklahoma State,W,1,15
Tulane,2004-11-27,10,@,Texas Christian,W,4,31
Tulsa,2004-11-27,12,,Texas-El Paso,W,5,35
UAB,2004-11-27,11,@,Southern Mississippi,L,3,26
USC,2004-11-27,11,,Notre Dame,W,1,10
UTEP,2004-11-27,11,@,Tulsa,L,5,37
Virginia,2004-11-27,11,@,Virginia Tech,L,3,24
Virginia Tech,2004-11-27,11,,Virginia,W,1,10
Wake Forest,2004-11-27,11,@,Maryland,L,1,13
Louisiana Tech,2004-11-29,12,@,Rice,W,2,14
Rice,2004-11-29,11,,Louisiana Tech,L,7,51
Miami (OH),2004-12-02,12,N,Toledo,L,5,35
Toledo,2004-12-02,12,N,Miami (OH),W,4,27
Army,2004-12-04,11,N,Navy,L,6,42
Auburn,2004-12-04,12,N,Tennessee,W,4,28
California,2004-12-04,11,@,Southern Mississippi,W,2,16
Colorado,2004-12-04,12,N,Oklahoma,L,6,42
Florida Atlantic,2004-12-04,12,,Florida International,W,1,10
Florida International,2004-12-04,10,@,Florida Atlantic,L,2,17
Hawaii,2004-12-04,12,,Michigan State,W,5,38
Louisville,2004-12-04,11,@,Tulane,W,1,7
Miami (FL),2004-12-04,11,,Virginia Tech,L,2,16
Michigan State,2004-12-04,12,@,Hawaii,L,6,41
Navy,2004-12-04,11,N,Army,W,2,13
Oklahoma,2004-12-04,12,N,Colorado,W,0,3
Pitt,2004-12-04,11,@,South Florida,W,2,14
South Florida,2004-12-04,11,,Pittsburgh,L,6,43
Southern Mississippi,2004-12-04,11,,California,L,3,26
Tennessee,2004-12-04,12,N,Auburn,L,5,38
Tulane,2004-12-04,11,,Louisville,L,7,55
UCLA,2004-12-04,11,,Southern California,L,2,29
USC,2004-12-04,12,@,UCLA,W,3,24
Virginia Tech,2004-12-04,12,@,Miami (FL),W,1,10
North Texas,2004-12-14,12,N,Southern Mississippi,L,4,31
Southern Mississippi,2004-12-14,12,N,North Texas,W,1,10
Georgia Tech,2004-12-21,12,N,Syracuse,W,2,14
Syracuse,2004-12-21,12,N,Georgia Tech,L,7,51
Bowling Green State,2004-12-22,12,N,Memphis,W,5,35
Memphis,2004-12-22,12,N,Bowling Green State,L,7,52
Cincinnati,2004-12-23,12,N,Marshall,W,2,14
Marshall,2004-12-23,12,N,Cincinnati,L,3,32
UCLA,2004-12-23,12,N,Wyoming,L,3,24
Wyoming,2004-12-23,12,N,UCLA,W,3,21
Hawaii,2004-12-24,13,,Alabama-Birmingham,W,5,40
UAB,2004-12-24,12,@,Hawaii,L,8,59
Connecticut,2004-12-27,12,N,Toledo,W,1,10
Fresno State,2004-12-27,12,N,Virginia,W,4,34
Toledo,2004-12-27,13,N,Connecticut,L,4,39
Virginia,2004-12-27,12,N,Fresno State,L,5,37
Iowa State,2004-12-28,12,N,Miami (OH),W,2,13
Miami (OH),2004-12-28,13,N,Iowa State,L,2,17
Notre Dame,2004-12-28,12,N,Oregon State,L,5,38
Oregon State,2004-12-28,12,N,Notre Dame,W,3,21
Colorado,2004-12-29,13,N,Texas-El Paso,W,4,28
Ohio State,2004-12-29,12,N,Oklahoma State,W,1,7
Oklahoma State,2004-12-29,12,N,Ohio State,L,3,33
UTEP,2004-12-29,12,N,Colorado,L,3,33
Boston College,2004-12-30,12,N,North Carolina,W,3,24
California,2004-12-30,12,N,Texas Tech,L,6,45
Navy,2004-12-30,12,N,New Mexico,W,3,19
New Mexico,2004-12-30,12,N,Navy,L,4,34
North Carolina,2004-12-30,12,N,Boston College,L,5,37
Northern Illinois,2004-12-30,12,N,Troy,W,3,21
Texas Tech,2004-12-30,12,N,California,W,4,31
Troy,2004-12-30,12,N,Northern Illinois,L,4,34
Alabama,2004-12-31,12,N,Minnesota,L,2,20
Arizona State,2004-12-31,12,N,Purdue,W,3,23
Boise State,2004-12-31,12,N,Louisville,L,6,44
Florida,2004-12-31,12,N,Miami (FL),L,3,27
Louisville,2004-12-31,12,N,Boise State,W,5,40
Miami (FL),2004-12-31,12,N,Florida,W,1,10
Minnesota,2004-12-31,12,N,Alabama,W,2,16
Purdue,2004-12-31,12,N,Arizona State,L,3,27
Florida State,2005-01-01,12,N,West Virginia,W,2,18
Georgia,2005-01-01,12,N,Wisconsin,W,2,21
Iowa,2005-01-01,12,N,Louisiana State,W,3,25
LSU,2005-01-01,12,N,Iowa,L,4,30
Michigan,2005-01-01,12,N,Texas,L,5,38
Pitt,2005-01-01,12,N,Utah,L,5,35
Tennessee,2005-01-01,13,N,Texas A&M,W,1,7
Texas,2005-01-01,12,N,Michigan,W,4,37
Texas A&M,2005-01-01,12,N,Tennessee,L,5,38
Utah,2005-01-01,12,N,Pittsburgh,W,1,7
West Virginia,2005-01-01,12,N,Florida State,L,3,30
Wisconsin,2005-01-01,12,N,Georgia,L,3,24
Auburn,2005-01-03,13,N,Virginia Tech,W,2,13
Virginia Tech,2005-01-03,13,N,Auburn,L,1,16
Oklahoma,2005-01-04,13,N,Southern California,L,7,55
USC,2005-01-04,13,N,Oklahoma,W,2,19
