School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Tennessee,2012-10-27,8,@,South Carolina,L,5,38
Texas,2012-10-27,8,@,Kansas,W,2,17
Texas A&M,2012-10-27,8,@,Auburn,W,3,21
Texas Christian,2012-10-27,8,@,Oklahoma State,L,3,36
Texas State,2012-10-27,7,@,San Jose State,L,4,31
Texas Tech,2012-10-27,8,@,Kansas State,L,7,55
Toledo,2012-10-27,9,@,Buffalo,W,3,20
Troy,2012-10-27,8,@,Florida Atlantic,L,4,34
Tulane,2012-10-27,8,,Alabama-Birmingham,W,6,45
UAB,2012-10-27,8,@,Tulane,L,7,55
UCF,2012-10-27,8,@,Marshall,W,2,17
UCLA,2012-10-27,8,@,Arizona State,W,5,43
UNLV,2012-10-27,9,@,San Diego State,L,3,24
USC,2012-10-27,8,@,Arizona,L,5,39
Utah,2012-10-27,8,,California,W,3,27
Utah State,2012-10-27,9,@,Texas-San Antonio,W,2,17
UTEP,2012-10-27,9,@,Houston,L,6,45
UTSA,2012-10-27,8,,Utah State,L,6,48
Vanderbilt,2012-10-27,8,,Massachusetts,W,1,7
Washington,2012-10-27,8,,Oregon State,W,2,17
Washington State,2012-10-27,8,@,Stanford,L,3,24
Western Kentucky,2012-10-27,8,@,Florida International,W,0,6
Western Michigan,2012-10-27,9,,Northern Illinois,L,6,48
Wisconsin,2012-10-27,9,,Michigan State,L,2,16
Wyoming,2012-10-27,8,,Boise State,L,6,45
Eastern Michigan,2012-11-01,9,@,Ohio,L,6,45
Miami (FL),2012-11-01,9,,Virginia Tech,W,1,12
Middle Tennessee State,2012-11-01,9,@,Western Kentucky,W,3,29
Ohio,2012-11-01,9,,Eastern Michigan,W,2,14
Virginia Tech,2012-11-01,9,@,Miami (FL),L,3,30
Western Kentucky,2012-11-01,9,,Middle Tennessee State,L,4,34
California,2012-11-02,10,,Washington,L,3,21
Washington,2012-11-02,9,@,California,W,1,13
Air Force,2012-11-03,9,@,Army,L,5,41
Akron,2012-11-03,10,@,Kent State,L,5,35
Alabama,2012-11-03,9,@,Louisiana State,W,2,17
Arizona,2012-11-03,9,@,UCLA,L,9,66
Arizona State,2012-11-03,9,@,Oregon State,L,4,36
Arkansas,2012-11-03,9,,Tulsa,W,2,15
Arkansas State,2012-11-03,9,@,North Texas,W,2,19
Army,2012-11-03,9,,Air Force,W,3,21
Auburn,2012-11-03,9,,New Mexico State,W,1,7
Baylor,2012-11-03,8,,Kansas,W,2,14
Boise State,2012-11-03,9,,San Diego State,L,3,21
Boston College,2012-11-03,9,@,Wake Forest,L,4,28
Buffalo,2012-11-03,9,,Miami (OH),W,3,24
Central Michigan,2012-11-03,9,,Western Michigan,L,6,42
Cincinnati,2012-11-03,8,,Syracuse,W,3,24
Clemson,2012-11-03,9,@,Duke,W,2,20
Colorado,2012-11-03,9,,Stanford,L,6,48
Colorado State,2012-11-03,9,@,Wyoming,L,6,45
Connecticut,2012-11-03,9,@,South Florida,L,1,13
Duke,2012-11-03,10,,Clemson,L,8,56
East Carolina,2012-11-03,10,,Houston,W,4,28
Florida,2012-11-03,9,,Missouri,W,1,7
Florida Atlantic,2012-11-03,9,@,Navy,L,3,24
Florida International,2012-11-03,10,@,South Alabama,W,2,20
Fresno State,2012-11-03,10,,Hawaii,W,1,10
Georgia,2012-11-03,9,,Mississippi,W,1,10
Georgia Tech,2012-11-03,9,@,Maryland,W,2,13
Hawaii,2012-11-03,8,@,Fresno State,L,6,45
Houston,2012-11-03,9,@,East Carolina,L,6,48
Idaho,2012-11-03,9,,San Jose State,L,6,42
Illinois,2012-11-03,9,@,Ohio State,L,7,52
Indiana,2012-11-03,9,,Iowa,W,3,21
Iowa,2012-11-03,9,@,Indiana,L,3,24
Iowa State,2012-11-03,9,,Oklahoma,L,5,35
Kansas,2012-11-03,9,@,Baylor,L,5,41
Kansas State,2012-11-03,9,,Oklahoma State,W,3,30
Kent State,2012-11-03,9,,Akron,W,3,24
Kentucky,2012-11-03,10,,Vanderbilt,L,5,40
Louisiana,2012-11-03,8,@,Louisiana-Monroe,W,3,24
Louisiana Tech,2012-11-03,9,,Texas-San Antonio,W,4,27
Louisiana-Monroe,2012-11-03,9,,Louisiana,L,6,40
Louisville,2012-11-03,9,,Temple,W,2,17
LSU,2012-11-03,9,,Alabama,L,3,21
Marshall,2012-11-03,9,,Memphis,W,4,28
Maryland,2012-11-03,9,,Georgia Tech,L,5,33
Massachusetts,2012-11-03,9,@,Northern Illinois,L,9,63
Memphis,2012-11-03,9,@,Marshall,L,5,38
Miami (OH),2012-11-03,9,@,Buffalo,L,3,27
Michigan,2012-11-03,9,@,Minnesota,W,1,13
Michigan State,2012-11-03,10,,Nebraska,L,4,28
Minnesota,2012-11-03,9,,Michigan,L,5,35
Mississippi State,2012-11-03,9,,Texas A&M,L,5,38
Missouri,2012-11-03,9,@,Florida,L,2,14
Navy,2012-11-03,9,,Florida Atlantic,W,2,17
Nebraska,2012-11-03,9,@,Michigan State,W,3,24
New Mexico,2012-11-03,10,@,Nevada-Las Vegas,L,5,35
New Mexico State,2012-11-03,9,@,Auburn,L,6,42
North Carolina State,2012-11-03,9,,Virginia,L,4,33
North Texas,2012-11-03,9,,Arkansas State,L,5,37
Northern Illinois,2012-11-03,10,,Massachusetts,W,0,0
Notre Dame,2012-11-03,9,,Pittsburgh,W,2,26
Ohio State,2012-11-03,10,,Illinois,W,2,22
Oklahoma,2012-11-03,8,@,Iowa State,W,2,20
Oklahoma State,2012-11-03,8,@,Kansas State,L,5,44
Ole Miss,2012-11-03,9,@,Georgia,L,5,37
Oregon,2012-11-03,9,@,Southern California,W,7,51
Oregon State,2012-11-03,8,,Arizona State,W,3,26
Penn State,2012-11-03,9,@,Purdue,W,1,9
Pitt,2012-11-03,9,@,Notre Dame,L,3,29
Purdue,2012-11-03,9,,Penn State,L,4,34
Rice,2012-11-03,10,@,Tulane,W,6,47
San Diego State,2012-11-03,10,@,Boise State,W,3,19
San Jose State,2012-11-03,9,@,Idaho,W,1,13
SMU,2012-11-03,9,@,Central Florida,L,6,42
South Alabama,2012-11-03,9,,Florida International,L,4,28
South Florida,2012-11-03,9,,Connecticut,W,0,6
Southern Mississippi,2012-11-03,9,,Alabama-Birmingham,L,3,27
Stanford,2012-11-03,9,@,Colorado,W,0,0
Syracuse,2012-11-03,9,@,Cincinnati,L,5,35
Temple,2012-11-03,8,@,Louisville,L,6,45
Tennessee,2012-11-03,9,,Troy,W,6,48
Texas,2012-11-03,9,@,Texas Tech,W,2,22
Texas A&M,2012-11-03,9,@,Mississippi State,W,2,13
Texas Christian,2012-11-03,9,@,West Virginia,W,5,38
Texas State,2012-11-03,8,@,Utah State,L,5,38
Texas Tech,2012-11-03,9,,Texas,L,4,31
Troy,2012-11-03,9,@,Tennessee,L,7,55
Tulane,2012-11-03,9,,Rice,L,7,49
Tulsa,2012-11-03,9,@,Arkansas,L,2,19
UAB,2012-11-03,9,@,Southern Mississippi,W,2,19
UCF,2012-11-03,9,,Southern Methodist,W,2,17
UCLA,2012-11-03,9,,Arizona,W,1,10
UNLV,2012-11-03,10,,New Mexico,W,1,7
USC,2012-11-03,9,,Oregon,L,9,62
Utah,2012-11-03,9,,Washington State,W,1,6
Utah State,2012-11-03,10,,Texas State,W,1,7
UTSA,2012-11-03,9,@,Louisiana Tech,L,7,51
Vanderbilt,2012-11-03,9,@,Kentucky,W,0,0
Virginia,2012-11-03,9,@,North Carolina State,W,1,6
Wake Forest,2012-11-03,9,,Boston College,W,2,14
Washington State,2012-11-03,9,@,Utah,L,6,49
West Virginia,2012-11-03,8,,Texas Christian,L,5,39
Western Michigan,2012-11-03,10,@,Central Michigan,W,3,31
Wyoming,2012-11-03,9,,Colorado State,W,4,31
Ball State,2012-11-06,10,@,Toledo,W,3,27
Toledo,2012-11-06,10,,Ball State,L,4,34
Bowling Green State,2012-11-07,10,@,Ohio,W,2,14
Ohio,2012-11-07,10,,Bowling Green State,L,3,26
Arkansas State,2012-11-08,10,,Louisiana-Monroe,W,3,23
Florida State,2012-11-08,10,@,Virginia Tech,W,2,22
Louisiana-Monroe,2012-11-08,10,@,Arkansas State,L,6,45
Virginia Tech,2012-11-08,10,,Florida State,L,3,28
Connecticut,2012-11-09,10,,Pittsburgh,W,2,17
Pitt,2012-11-09,10,@,Connecticut,L,3,24
Air Force,2012-11-10,10,@,San Diego State,L,4,28
Akron,2012-11-10,11,,Massachusetts,L,2,22
Alabama,2012-11-10,10,,Texas A&M,L,4,29
Arizona,2012-11-10,10,,Colorado,W,4,31
Arizona State,2012-11-10,10,@,Southern California,L,5,38
Arkansas,2012-11-10,10,@,South Carolina,L,5,38
Army,2012-11-10,10,@,Rutgers,L,4,28
Auburn,2012-11-10,10,,Georgia,L,5,38
Baylor,2012-11-10,9,@,Oklahoma,L,6,42
Boise State,2012-11-10,10,@,Hawaii,W,2,14
Boston College,2012-11-10,10,,Notre Dame,L,3,21
Brigham Young,2012-11-10,10,,Idaho,W,1,13
Buffalo,2012-11-10,10,,Western Michigan,W,3,24
California,2012-11-10,11,,Oregon,L,8,59
Central Michigan,2012-11-10,10,@,Eastern Michigan,W,4,31
Cincinnati,2012-11-10,9,@,Temple,W,1,10
Clemson,2012-11-10,10,,Maryland,W,1,10
Colorado,2012-11-10,10,@,Arizona,L,8,56
Colorado State,2012-11-10,10,,Nevada-Las Vegas,W,1,11
Eastern Michigan,2012-11-10,10,,Central Michigan,L,4,34
Florida,2012-11-10,10,,Louisiana,W,2,20
Florida Atlantic,2012-11-10,10,@,Western Kentucky,W,4,28
Fresno State,2012-11-10,11,@,Nevada,W,5,36
Georgia,2012-11-10,10,@,Auburn,W,0,0
Georgia Tech,2012-11-10,10,@,North Carolina,W,7,50
Hawaii,2012-11-10,9,,Boise State,L,7,49
Houston,2012-11-10,10,,Tulsa,L,5,41
Idaho,2012-11-10,10,@,Brigham Young,L,7,52
Illinois,2012-11-10,10,,Minnesota,L,2,17
Indiana,2012-11-10,10,,Wisconsin,L,8,62
Iowa,2012-11-10,10,,Purdue,L,3,27
Iowa State,2012-11-10,10,@,Texas,L,4,33
Kansas,2012-11-10,10,@,Texas Tech,L,5,41
Kansas State,2012-11-10,10,@,Texas Christian,W,1,10
Kent State,2012-11-10,10,@,Miami (OH),W,4,32
Louisiana,2012-11-10,9,@,Florida,L,3,27
Louisiana Tech,2012-11-10,10,@,Texas State,W,8,55
Louisville,2012-11-10,10,@,Syracuse,L,6,45
LSU,2012-11-10,10,,Mississippi State,W,2,17
Marshall,2012-11-10,10,@,Alabama-Birmingham,L,5,38
Maryland,2012-11-10,10,@,Clemson,L,6,45
Massachusetts,2012-11-10,10,@,Akron,W,2,14
Memphis,2012-11-10,10,,Tulane,W,2,23
Miami (FL),2012-11-10,10,@,Virginia,L,6,41
Miami (OH),2012-11-10,10,,Kent State,L,6,48
Michigan,2012-11-10,10,,Northwestern,W,4,31
Minnesota,2012-11-10,10,@,Illinois,W,0,3
Mississippi State,2012-11-10,10,@,Louisiana State,L,4,37
Missouri,2012-11-10,10,@,Tennessee,W,7,48
Navy,2012-11-10,10,@,Troy,L,5,41
Nebraska,2012-11-10,10,,Penn State,W,2,23
Nevada,2012-11-10,10,,Fresno State,L,7,52
New Mexico,2012-11-10,11,,Wyoming,L,4,28
New Mexico State,2012-11-10,10,,San Jose State,L,6,47
North Carolina,2012-11-10,10,,Georgia Tech,L,9,68
North Carolina State,2012-11-10,10,,Wake Forest,W,1,6
North Texas,2012-11-10,10,,South Alabama,W,2,14
Northwestern,2012-11-10,10,@,Michigan,L,5,38
Notre Dame,2012-11-10,10,@,Boston College,W,0,6
Oklahoma,2012-11-10,9,,Baylor,W,4,34
Oklahoma State,2012-11-10,9,,West Virginia,W,4,34
Ole Miss,2012-11-10,10,,Vanderbilt,L,3,27
Oregon,2012-11-10,10,@,California,W,2,17
Oregon State,2012-11-10,9,@,Stanford,L,4,27
Penn State,2012-11-10,10,@,Nebraska,L,3,32
Purdue,2012-11-10,10,@,Iowa,W,3,24
Rutgers,2012-11-10,9,,Army,W,1,7
San Diego State,2012-11-10,11,,Air Force,W,1,9
San Jose State,2012-11-10,10,@,New Mexico State,W,1,7
SMU,2012-11-10,10,,Southern Mississippi,W,1,6
South Alabama,2012-11-10,10,@,North Texas,L,3,24
South Carolina,2012-11-10,10,,Arkansas,W,2,20
Southern Mississippi,2012-11-10,10,@,Southern Methodist,L,4,34
Stanford,2012-11-10,10,,Oregon State,W,2,23
Syracuse,2012-11-10,10,,Louisville,W,3,26
Temple,2012-11-10,9,,Cincinnati,L,4,34
Tennessee,2012-11-10,10,,Missouri,L,7,51
Texas,2012-11-10,10,,Iowa State,W,1,7
Texas A&M,2012-11-10,10,@,Alabama,W,3,24
Texas Christian,2012-11-10,10,,Kansas State,L,2,23
Texas State,2012-11-10,9,,Louisiana Tech,L,9,62
Texas Tech,2012-11-10,10,,Kansas,W,4,34
Troy,2012-11-10,10,,Navy,W,4,31
Tulane,2012-11-10,10,@,Memphis,L,5,37
Tulsa,2012-11-10,10,@,Houston,W,1,7
UAB,2012-11-10,10,,Marshall,W,4,31
UCF,2012-11-10,10,@,Texas-El Paso,W,3,24
UCLA,2012-11-10,10,@,Washington State,W,5,36
UNLV,2012-11-10,11,@,Colorado State,L,4,33
USC,2012-11-10,10,,Arizona State,W,2,17
Utah,2012-11-10,10,@,Washington,L,5,34
UTEP,2012-11-10,10,,Central Florida,L,4,31
UTSA,2012-11-10,10,,McNeese State,W,3,24
Vanderbilt,2012-11-10,10,@,Mississippi,W,2,26
Virginia,2012-11-10,10,,Miami (FL),W,5,40
Wake Forest,2012-11-10,10,@,North Carolina State,L,4,37
Washington,2012-11-10,10,,Utah,W,2,15
Washington State,2012-11-10,10,,UCLA,L,6,44
West Virginia,2012-11-10,9,@,Oklahoma State,L,7,55
Western Kentucky,2012-11-10,10,,Florida Atlantic,L,5,37
Western Michigan,2012-11-10,11,@,Buffalo,L,3,29
Wisconsin,2012-11-10,10,@,Indiana,W,2,14
Wyoming,2012-11-10,10,@,New Mexico,W,3,23
Ball State,2012-11-14,11,,Ohio,W,3,27
Northern Illinois,2012-11-14,11,,Toledo,W,3,24
Ohio,2012-11-14,11,@,Ball State,L,7,52
Toledo,2012-11-14,11,@,Northern Illinois,L,4,31
North Carolina,2012-11-15,11,@,Virginia,W,1,13
Virginia,2012-11-15,11,,North Carolina,L,5,37
Air Force,2012-11-16,11,,Hawaii,W,1,7
Florida Atlantic,2012-11-16,11,,Florida International,L,5,34
Florida International,2012-11-16,11,@,Florida Atlantic,W,3,24
Hawaii,2012-11-16,10,@,Air Force,L,3,21
Alabama,2012-11-17,11,,Western Carolina,W,0,0
Arizona,2012-11-17,11,@,Utah,W,3,24
Arizona State,2012-11-17,11,,Washington State,W,1,7
Arkansas,2012-11-17,11,@,Mississippi State,L,6,45
Arkansas State,2012-11-17,11,@,Troy,W,3,34
Army,2012-11-17,11,,Temple,L,9,63
Auburn,2012-11-17,11,,Alabama A&M,W,1,7
Baylor,2012-11-17,10,,Kansas State,W,3,24
Boise State,2012-11-17,11,,Colorado State,W,2,14
Boston College,2012-11-17,11,,Virginia Tech,L,3,30
Bowling Green State,2012-11-17,11,,Kent State,L,4,31
Brigham Young,2012-11-17,11,@,San Jose State,L,3,20
Buffalo,2012-11-17,11,@,Massachusetts,W,2,19
California,2012-11-17,12,@,Oregon State,L,9,62
Central Michigan,2012-11-17,11,,Miami (OH),W,2,16
Cincinnati,2012-11-17,10,,Rutgers,L,1,10
Clemson,2012-11-17,11,,North Carolina State,W,6,48
Colorado,2012-11-17,11,,Washington,L,5,38
Colorado State,2012-11-17,11,@,Boise State,L,6,42
Duke,2012-11-17,11,@,Georgia Tech,L,6,42
East Carolina,2012-11-17,11,@,Tulane,W,2,23
Eastern Michigan,2012-11-17,11,@,Western Michigan,W,2,23
Florida,2012-11-17,11,,Jacksonville State,W,0,0
Florida State,2012-11-17,11,@,Maryland,W,2,14
Georgia,2012-11-17,11,,Georgia Southern,W,2,14
Georgia Tech,2012-11-17,11,,Duke,W,3,24
Houston,2012-11-17,11,@,Marshall,L,5,44
Idaho,2012-11-17,11,,Texas-San Antonio,L,4,34
Illinois,2012-11-17,11,,Purdue,L,2,20
Indiana,2012-11-17,11,@,Penn State,L,6,45
Iowa,2012-11-17,11,@,Michigan,L,6,42
Iowa State,2012-11-17,11,@,Kansas,W,3,23
Kansas,2012-11-17,11,,Iowa State,L,6,51
Kansas State,2012-11-17,11,@,Baylor,L,7,52
Kent State,2012-11-17,11,@,Bowling Green State,W,3,24
Kentucky,2012-11-17,11,,Samford,W,0,3
Louisiana,2012-11-17,10,,Western Kentucky,W,3,27
Louisiana Tech,2012-11-17,11,,Utah State,L,6,48
Louisiana-Monroe,2012-11-17,11,,North Texas,W,2,16
LSU,2012-11-17,11,,Mississippi,W,5,35
Marshall,2012-11-17,11,,Houston,W,5,41
Maryland,2012-11-17,11,,Florida State,L,5,41
Massachusetts,2012-11-17,11,,Buffalo,L,4,29
Memphis,2012-11-17,11,@,Alabama-Birmingham,W,1,9
Miami (FL),2012-11-17,11,,South Florida,W,0,9
Miami (OH),2012-11-17,11,@,Central Michigan,L,4,30
Michigan,2012-11-17,11,,Iowa,W,2,17
Michigan State,2012-11-17,11,,Northwestern,L,2,23
Middle Tennessee State,2012-11-17,10,@,South Alabama,W,1,12
Minnesota,2012-11-17,11,@,Nebraska,L,5,38
Mississippi State,2012-11-17,11,,Arkansas,W,2,14
Missouri,2012-11-17,11,,Syracuse,L,4,31
Navy,2012-11-17,11,,Texas State,W,1,10
Nebraska,2012-11-17,11,,Minnesota,W,2,14
Nevada,2012-11-17,11,@,New Mexico,W,3,24
New Mexico,2012-11-17,12,,Nevada,L,4,31
North Carolina State,2012-11-17,11,@,Clemson,L,8,62
North Texas,2012-11-17,11,@,Louisiana-Monroe,L,6,42
Northwestern,2012-11-17,11,@,Michigan State,W,2,20
Notre Dame,2012-11-17,11,,Wake Forest,W,0,0
Ohio State,2012-11-17,11,@,Wisconsin,W,2,14
Oklahoma,2012-11-17,10,@,West Virginia,W,7,49
Oklahoma State,2012-11-17,10,,Texas Tech,W,3,21
Ole Miss,2012-11-17,11,@,Louisiana State,L,5,41
Oregon,2012-11-17,11,,Stanford,L,2,17
Oregon State,2012-11-17,10,,California,W,2,14
Penn State,2012-11-17,11,,Indiana,W,2,22
Purdue,2012-11-17,11,@,Illinois,W,2,17
Rice,2012-11-17,11,,Southern Methodist,W,2,20
Rutgers,2012-11-17,10,@,Cincinnati,W,0,3
San Jose State,2012-11-17,11,,Brigham Young,W,2,14
SMU,2012-11-17,11,@,Rice,L,3,36
South Alabama,2012-11-17,11,,Middle Tennessee State,L,2,20
South Carolina,2012-11-17,11,,Wofford,W,1,7
South Florida,2012-11-17,10,@,Miami (FL),L,4,40
Southern Mississippi,2012-11-17,11,,Texas-El Paso,L,4,34
Stanford,2012-11-17,11,@,Oregon,W,2,14
Syracuse,2012-11-17,11,@,Missouri,W,3,27
Temple,2012-11-17,10,@,Army,W,4,32
Tennessee,2012-11-17,11,@,Vanderbilt,L,5,41
Texas A&M,2012-11-17,11,,Sam Houston State,W,4,28
Texas State,2012-11-17,10,@,Navy,L,3,21
Texas Tech,2012-11-17,11,@,Oklahoma State,L,8,59
Troy,2012-11-17,11,,Arkansas State,L,6,41
Tulane,2012-11-17,11,,East Carolina,L,4,28
Tulsa,2012-11-17,11,,Central Florida,W,3,21
UAB,2012-11-17,11,,Memphis,L,6,46
UCF,2012-11-17,11,@,Tulsa,L,3,23
UCLA,2012-11-17,11,,Southern California,W,4,28
UNLV,2012-11-17,12,,Wyoming,L,4,28
USC,2012-11-17,11,@,UCLA,L,5,38
Utah,2012-11-17,11,,Arizona,L,4,34
Utah State,2012-11-17,11,@,Louisiana Tech,W,5,41
UTEP,2012-11-17,11,@,Southern Mississippi,W,4,33
UTSA,2012-11-17,11,@,Idaho,W,3,27
Vanderbilt,2012-11-17,11,,Tennessee,W,2,18
Virginia Tech,2012-11-17,11,@,Boston College,W,2,23
Wake Forest,2012-11-17,11,@,Notre Dame,L,5,38
Washington,2012-11-17,11,@,Colorado,W,0,3
Washington State,2012-11-17,11,@,Arizona State,L,6,46
West Virginia,2012-11-17,10,,Oklahoma,L,7,50
Western Kentucky,2012-11-17,11,@,Louisiana,L,4,31
Western Michigan,2012-11-17,12,,Eastern Michigan,L,3,29
Wisconsin,2012-11-17,11,,Ohio State,L,3,21
Wyoming,2012-11-17,11,@,Nevada-Las Vegas,W,3,23
Akron,2012-11-20,12,@,Toledo,L,5,35
Toledo,2012-11-20,12,,Akron,W,3,23
Texas,2012-11-22,11,,Texas Christian,L,2,20
Texas Christian,2012-11-22,11,@,Texas,W,1,13
Arizona,2012-11-23,12,,Arizona State,L,5,41
Arizona State,2012-11-23,12,@,Arizona,W,4,34
Arkansas,2012-11-23,12,,Louisiana State,L,2,20
Ball State,2012-11-23,12,@,Miami (OH),W,3,24
Bowling Green State,2012-11-23,12,,Buffalo,W,1,7
Buffalo,2012-11-23,12,@,Bowling Green State,L,3,21
Central Michigan,2012-11-23,12,@,Massachusetts,W,3,21
Cincinnati,2012-11-23,11,,South Florida,W,1,10
Colorado,2012-11-23,12,,Utah,L,5,42
East Carolina,2012-11-23,12,,Marshall,W,8,59
Eastern Michigan,2012-11-23,12,,Northern Illinois,L,7,49
Iowa,2012-11-23,12,,Nebraska,L,1,13
Iowa State,2012-11-23,12,,West Virginia,L,3,31
Kent State,2012-11-23,12,,Ohio,W,0,6
LSU,2012-11-23,12,@,Arkansas,W,1,13
Marshall,2012-11-23,12,@,East Carolina,L,9,65
Massachusetts,2012-11-23,12,,Central Michigan,L,6,42
Miami (OH),2012-11-23,12,,Ball State,L,4,31
Nebraska,2012-11-23,12,@,Iowa,W,1,7
Northern Illinois,2012-11-23,12,@,Eastern Michigan,W,1,7
Ohio,2012-11-23,12,@,Kent State,L,4,28
South Florida,2012-11-23,11,@,Cincinnati,L,4,27
Syracuse,2012-11-23,12,@,Temple,W,2,20
Temple,2012-11-23,11,,Syracuse,L,5,38
Utah,2012-11-23,12,@,Colorado,W,5,35
Washington,2012-11-23,12,@,Washington State,L,3,31
Washington State,2012-11-23,12,,Washington,W,4,28
West Virginia,2012-11-23,11,@,Iowa State,W,3,24
Air Force,2012-11-24,12,@,Fresno State,L,6,48
Alabama,2012-11-24,12,,Auburn,W,0,0
Auburn,2012-11-24,12,@,Alabama,L,7,49
Baylor,2012-11-24,11,N,Texas Tech,W,6,45
Boston College,2012-11-24,12,@,North Carolina State,L,4,27
Brigham Young,2012-11-24,12,@,New Mexico State,W,2,14
Clemson,2012-11-24,12,,South Carolina,L,3,27
Colorado State,2012-11-24,12,,New Mexico,W,2,20
Connecticut,2012-11-24,11,@,Louisville,W,2,20
Duke,2012-11-24,12,,Miami (FL),L,7,52
Florida,2012-11-24,12,@,Florida State,W,3,26
Florida International,2012-11-24,12,,Louisiana-Monroe,L,3,23
Florida State,2012-11-24,12,,Florida,L,4,37
Fresno State,2012-11-24,12,,Air Force,W,2,15
Georgia,2012-11-24,12,,Georgia Tech,W,1,10
Georgia Tech,2012-11-24,12,@,Georgia,L,6,42
Hawaii,2012-11-24,11,,Nevada-Las Vegas,W,1,10
Houston,2012-11-24,12,,Tulane,W,2,17
Idaho,2012-11-24,12,@,Utah State,L,6,45
Illinois,2012-11-24,12,@,Northwestern,L,6,50
Indiana,2012-11-24,12,@,Purdue,L,8,56
Kentucky,2012-11-24,12,@,Tennessee,L,5,37
Louisiana,2012-11-24,11,,South Alabama,W,3,30
Louisiana Tech,2012-11-24,12,@,San Jose State,L,7,52
Louisiana-Monroe,2012-11-24,12,@,Florida International,W,2,17
Louisville,2012-11-24,11,,Connecticut,L,2,23
Maryland,2012-11-24,12,@,North Carolina,L,6,45
Memphis,2012-11-24,12,,Southern Mississippi,W,3,24
Miami (FL),2012-11-24,12,@,Duke,W,6,45
Michigan,2012-11-24,12,@,Ohio State,L,2,26
Michigan State,2012-11-24,12,@,Minnesota,W,1,10
Middle Tennessee State,2012-11-24,11,,Troy,W,3,21
Minnesota,2012-11-24,12,,Michigan State,L,2,26
Mississippi State,2012-11-24,12,@,Mississippi,L,5,41
Missouri,2012-11-24,12,@,Texas A&M,L,8,59
New Mexico,2012-11-24,13,@,Colorado State,L,3,24
New Mexico State,2012-11-24,11,,Brigham Young,L,7,50
North Carolina,2012-11-24,12,,Maryland,W,5,38
North Carolina State,2012-11-24,12,,Boston College,W,1,10
North Texas,2012-11-24,12,@,Western Kentucky,L,3,25
Northwestern,2012-11-24,12,,Illinois,W,2,14
Notre Dame,2012-11-24,12,@,Southern California,W,1,13
Ohio State,2012-11-24,12,,Michigan,W,3,21
Oklahoma,2012-11-24,11,,Oklahoma State,W,6,48
Oklahoma State,2012-11-24,11,@,Oklahoma,L,6,51
Ole Miss,2012-11-24,12,,Mississippi State,W,3,24
Oregon,2012-11-24,12,@,Oregon State,W,3,24
Oregon State,2012-11-24,11,,Oregon,L,7,48
Penn State,2012-11-24,12,,Wisconsin,W,3,21
Pitt,2012-11-24,11,,Rutgers,W,1,6
Purdue,2012-11-24,12,,Indiana,W,5,35
Rice,2012-11-24,12,@,Texas-El Paso,W,3,24
Rutgers,2012-11-24,11,@,Pittsburgh,L,3,27
San Diego State,2012-11-24,12,@,Wyoming,W,4,28
San Jose State,2012-11-24,12,,Louisiana Tech,W,6,43
SMU,2012-11-24,12,,Tulsa,W,4,27
South Alabama,2012-11-24,12,@,Louisiana,L,7,52
South Carolina,2012-11-24,12,@,Clemson,W,2,17
Southern Mississippi,2012-11-24,12,@,Memphis,L,6,42
Stanford,2012-11-24,12,@,UCLA,W,2,17
Tennessee,2012-11-24,12,,Kentucky,W,2,17
Texas A&M,2012-11-24,12,,Missouri,W,4,29
Texas State,2012-11-24,11,@,Texas-San Antonio,L,5,38
Texas Tech,2012-11-24,12,N,Baylor,L,7,52
Troy,2012-11-24,12,@,Middle Tennessee State,L,2,24
Tulane,2012-11-24,12,@,Houston,L,4,40
Tulsa,2012-11-24,12,@,Southern Methodist,L,5,35
UAB,2012-11-24,12,@,Central Florida,L,7,49
UCF,2012-11-24,12,,Alabama-Birmingham,W,3,24
UCLA,2012-11-24,12,,Stanford,L,5,35
UNLV,2012-11-24,13,@,Hawaii,L,6,48
USC,2012-11-24,12,,Notre Dame,L,1,22
Utah State,2012-11-24,12,,Idaho,W,0,9
UTEP,2012-11-24,12,,Rice,L,4,33
UTSA,2012-11-24,12,,Texas State,W,4,31
Vanderbilt,2012-11-24,12,@,Wake Forest,W,3,21
Virginia,2012-11-24,12,@,Virginia Tech,L,2,17
Virginia Tech,2012-11-24,12,,Virginia,W,2,14
Wake Forest,2012-11-24,12,,Vanderbilt,L,7,55
Western Kentucky,2012-11-24,12,,North Texas,W,3,24
Wisconsin,2012-11-24,12,@,Penn State,L,2,24
Wyoming,2012-11-24,12,,San Diego State,L,6,42
Louisville,2012-11-29,12,@,Rutgers,W,2,17
Rutgers,2012-11-29,12,,Louisville,L,2,20
Kent State,2012-11-30,13,N,Northern Illinois,L,5,44
Northern Illinois,2012-11-30,13,N,Kent State,W,4,37
Stanford,2012-11-30,13,,UCLA,W,3,24
UCLA,2012-11-30,13,@,Stanford,L,3,27
Alabama,2012-12-01,13,N,Georgia,W,4,28
Arkansas State,2012-12-01,12,,Middle Tennessee State,W,0,0
Baylor,2012-12-01,12,,Oklahoma State,W,4,34
Boise State,2012-12-01,12,@,Nevada,W,3,21
Cincinnati,2012-12-01,12,@,Connecticut,W,2,17
Connecticut,2012-12-01,12,,Cincinnati,L,4,34
Florida Atlantic,2012-12-01,12,,Louisiana,L,5,35
