School,Date,G,Loc,Opponent,WL,Total TD,Points For,Points Difference,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp
UAB,2019-09-07,2,@,Akron,W,4,31,11,25,44,56.8,359,2,29,34,1.2,1,2,0,2
UCF,2019-09-07,2,@,Florida Atlantic,W,7,48,34,18,40,45.0,177,0,47,137,2.9,1,0,1,1
UCLA,2019-09-07,2,,San Diego State,L,2,14,-9,23,31,74.2,293,1,47,80,1.7,1,0,0,0
UNLV,2019-09-07,2,,Arkansas State,L,2,17,-26,22,37,59.5,284,2,43,214,5.0,2,0,0,0
USC,2019-09-07,2,,Stanford,W,6,45,25,22,36,61.1,237,1,30,98,3.3,1,0,1,1
Utah,2019-09-07,2,,Northern Illinois,W,5,35,18,21,31,67.7,235,1,25,67,2.7,1,0,1,1
Utah State,2019-09-07,2,,Stony Brook,W,8,62,55,19,42,45.2,155,1,31,108,3.5,0,0,1,1
UTEP,2019-09-07,2,@,Texas Tech,L,0,3,-35,31,47,66.0,264,3,29,149,5.1,2,0,1,1
UTSA,2019-09-07,2,@,Baylor,L,2,14,-49,16,23,69.6,178,3,39,368,9.4,5,0,0,0
Vanderbilt,2019-09-07,2,@,Purdue,L,3,24,-18,34,52,65.4,509,5,17,34,2.0,1,0,1,1
Virginia Tech,2019-09-07,2,,Old Dominion,W,4,31,14,16,30,53.3,122,0,42,203,4.8,2,0,0,0
Washington,2019-09-07,2,,California,L,1,19,-1,11,18,61.1,111,0,38,192,5.1,2,0,0,0
Washington State,2019-09-07,2,,Northern Colorado,W,8,59,42,9,16,56.3,139,0,54,216,4.0,2,4,0,4
West Virginia,2019-09-07,2,@,Missouri,L,1,7,-31,17,28,60.7,150,3,50,232,4.6,1,0,0,0
Western Kentucky,2019-09-07,2,@,Florida International,W,2,20,6,5,18,27.8,66,0,46,151,3.3,1,0,0,0
Western Michigan,2019-09-07,2,@,Michigan State,L,2,17,-34,24,33,72.7,331,3,34,251,7.4,3,1,1,2
Wisconsin,2019-09-07,2,,Central Michigan,W,8,61,61,9,24,37.5,43,0,20,32,1.6,0,0,1,1
Wyoming,2019-09-07,2,@,Texas State,W,2,23,9,33,54,61.1,394,1,22,50,2.3,1,1,2,3
Boston College,2019-09-13,3,,Kansas,L,3,24,-24,20,27,74.1,238,3,45,329,7.3,3,0,1,1
Houston,2019-09-13,3,N,Washington State,L,3,24,-7,36,48,75.0,440,3,19,49,2.6,1,0,1,1
Kansas,2019-09-13,3,@,Boston College,W,6,48,24,21,41,51.2,219,2,47,228,4.9,1,0,0,0
North Carolina,2019-09-13,3,@,Wake Forest,L,2,18,-6,14,26,53.8,214,1,48,222,4.6,2,0,1,1
Wake Forest,2019-09-13,3,,North Carolina,W,3,24,6,18,30,60.0,189,2,37,144,3.9,0,1,0,1
Washington State,2019-09-13,3,N,Houston,W,4,31,7,13,24,54.2,128,1,39,239,6.1,2,2,0,2
Air Force,2019-09-14,2,@,Colorado,W,4,30,7,26,43,60.5,220,2,32,105,3.3,1,0,1,1
Akron,2019-09-14,3,@,Central Michigan,L,3,24,-21,21,32,65.6,344,2,34,189,5.6,3,1,0,1
Alabama,2019-09-14,3,@,South Carolina,W,6,47,24,36,57,63.2,324,2,29,135,4.7,0,1,1,2
Arizona,2019-09-14,3,,Texas Tech,W,4,28,14,30,55,54.5,311,1,25,104,4.2,1,0,2,2
Arizona State,2019-09-14,3,@,Michigan State,W,1,10,3,24,39,61.5,291,0,35,113,3.2,1,1,0,1
Arkansas,2019-09-14,3,,Colorado State,W,7,55,21,20,33,60.6,205,2,38,220,5.8,2,2,0,2
Arkansas State,2019-09-14,3,@,Georgia,L,0,0,-55,26,33,78.8,388,3,33,268,8.1,4,0,0,0
Army,2019-09-14,3,@,Texas-San Antonio,W,4,31,18,24,33,72.7,209,0,27,51,1.9,2,2,1,3
Auburn,2019-09-14,3,,Kent State,W,7,55,39,18,36,50.0,229,2,32,92,2.9,0,0,0,0
Ball State,2019-09-14,3,,Florida Atlantic,L,4,31,-10,33,41,80.5,366,4,43,141,3.3,2,2,0,2
Boise State,2019-09-14,3,,Portland State,W,6,45,35,11,24,45.8,133,1,39,111,2.8,0,0,0,0
Bowling Green State,2019-09-14,3,,Louisiana Tech,L,1,7,-28,24,32,75.0,324,2,36,129,3.6,2,1,1,2
Brigham Young,2019-09-14,3,,Southern California,W,3,30,3,24,34,70.6,281,2,45,171,3.8,1,0,3,3
Buffalo,2019-09-14,3,@,Liberty,L,2,17,-18,23,30,76.7,325,4,25,79,3.2,1,0,0,0
California,2019-09-14,3,,North Texas,W,2,23,6,21,40,52.5,210,2,31,119,3.8,0,1,1,2
Central Michigan,2019-09-14,3,,Akron,W,5,45,21,29,47,61.7,282,3,29,47,1.6,0,1,1,2
Charlotte,2019-09-14,3,,Massachusetts,W,7,52,35,18,27,66.7,127,1,36,135,3.8,0,0,1,1
Cincinnati,2019-09-14,3,,Miami (OH),W,5,35,22,10,18,55.6,143,0,40,64,1.6,1,1,0,1
Clemson,2019-09-14,3,@,Syracuse,W,5,41,35,15,29,51.7,172,0,42,15,0.4,0,0,1,1
Coastal Carolina,2019-09-14,3,,Norfolk State,W,6,46,39,11,20,55.0,75,1,21,42,2.0,0,0,2,2
Colorado,2019-09-14,3,,Air Force,L,3,23,-7,7,12,58.3,155,2,52,289,5.6,2,2,1,3
Colorado State,2019-09-14,3,@,Arkansas,L,4,34,-21,20,35,57.1,305,3,35,215,6.1,3,1,0,1
Duke,2019-09-14,3,@,Middle Tennessee State,W,5,41,23,19,27,70.4,201,2,32,138,4.3,0,0,0,0
East Carolina,2019-09-14,3,@,Navy,L,1,10,-32,6,8,75.0,153,2,64,315,4.9,4,1,0,1
Eastern Michigan,2019-09-14,3,@,Illinois,W,4,34,3,22,37,59.5,297,2,40,167,4.2,2,1,1,2
Florida,2019-09-14,3,@,Kentucky,W,4,29,8,23,35,65.7,267,2,41,140,3.4,1,1,3,4
Florida Atlantic,2019-09-14,3,@,Ball State,W,6,41,10,26,38,68.4,303,3,35,169,4.8,0,3,1,4
Florida International,2019-09-14,3,,New Hampshire,W,4,30,13,19,38,50.0,224,2,28,146,5.2,0,0,1,1
Florida State,2019-09-14,3,@,Virginia,L,3,24,-7,30,40,75.0,295,1,32,120,3.8,3,0,2,2
Georgia,2019-09-14,3,,Arkansas State,W,7,55,55,23,40,57.5,177,0,28,43,1.5,0,0,1,1
Georgia Southern,2019-09-14,3,@,Minnesota,L,4,32,-3,19,31,61.3,289,3,48,93,1.9,2,1,1,2
Georgia State,2019-09-14,3,@,Western Michigan,L,1,10,-47,16,21,76.2,244,1,44,450,10.2,7,0,0,0
Georgia Tech,2019-09-14,3,,Citadel,L,3,24,-3,1,4,25.0,30,1,71,320,4.5,2,0,1,1
Hawaii,2019-09-14,3,@,Washington,L,4,20,-32,19,26,73.1,260,3,30,192,6.4,4,0,0,0
Illinois,2019-09-14,3,,Eastern Michigan,L,4,31,-3,23,36,63.9,316,3,40,164,4.1,1,1,0,1
Indiana,2019-09-14,3,,Ohio State,L,1,10,-41,17,29,58.6,214,3,42,306,7.3,3,1,0,1
Iowa,2019-09-14,3,@,Iowa State,W,1,18,1,25,35,71.4,327,2,19,91,4.8,0,2,0,2
Iowa State,2019-09-14,2,,Iowa,L,2,17,-1,22,35,62.9,201,0,37,112,3.0,1,0,0,0
Kansas State,2019-09-14,3,@,Mississippi State,W,4,31,7,11,27,40.7,151,1,44,201,4.6,2,1,2,3
Kent State,2019-09-14,3,@,Auburn,L,2,16,-39,13,17,76.5,166,1,62,467,7.5,6,0,0,0
Kentucky,2019-09-14,3,,Florida,L,3,21,-8,21,30,70.0,300,1,26,138,5.3,3,1,1,2
Liberty,2019-09-14,3,,Buffalo,W,5,35,18,15,33,45.5,167,2,44,206,4.7,0,0,0,0
Louisiana,2019-09-14,3,,Texas Southern,W,11,77,71,20,41,48.8,164,0,27,72,2.7,0,0,0,0
Louisiana Tech,2019-09-14,3,@,Bowling Green State,W,5,35,28,18,38,47.4,171,0,47,119,2.5,1,0,1,1
Louisville,2019-09-14,3,N,Western Kentucky,W,5,38,17,25,47,53.2,245,3,23,43,1.9,0,2,0,2
LSU,2019-09-14,3,,Northwestern State,W,9,65,51,23,41,56.1,232,2,23,46,2.0,0,0,0,0
Marshall,2019-09-14,3,,Ohio,W,4,33,2,15,26,57.7,215,3,31,223,7.2,1,1,0,1
Maryland,2019-09-14,3,@,Temple,L,2,17,-3,20,37,54.1,277,3,39,150,3.8,0,2,1,3
Massachusetts,2019-09-14,3,@,Charlotte,L,2,17,-35,13,16,81.3,195,3,40,338,8.5,3,0,0,0
Memphis,2019-09-14,3,@,South Alabama,W,5,42,36,9,26,34.6,147,1,39,101,2.6,0,2,1,3
Miami (FL),2019-09-14,3,,Bethune-Cookman,W,9,63,63,11,23,47.8,76,0,25,61,2.4,0,1,0,1
Miami (OH),2019-09-14,3,@,Cincinnati,L,1,13,-22,14,30,46.7,186,2,48,234,4.9,3,0,1,1
Michigan State,2019-09-14,3,,Arizona State,L,1,7,-3,15,26,57.7,140,0,26,76,2.9,1,0,0,0
Middle Tennessee State,2019-09-14,3,,Duke,L,2,18,-23,24,27,88.9,237,4,45,226,5.0,1,0,0,0
Minnesota,2019-09-14,3,,Georgia Southern,W,5,35,3,5,9,55.6,75,0,33,123,3.7,2,2,0,2
Mississippi State,2019-09-14,3,,Kansas State,L,3,24,-7,10,18,55.6,123,1,35,146,4.2,2,3,0,3
Missouri,2019-09-14,3,,Southeast Missouri State,W,6,50,50,11,32,34.4,54,0,32,40,1.3,0,0,1,1
Navy,2019-09-14,2,,East Carolina,W,6,42,32,11,23,47.8,138,0,29,84,2.9,1,1,1,2
Nebraska,2019-09-14,3,,Northern Illinois,W,6,44,36,28,49,57.1,276,0,32,74,2.3,0,1,1,2
Nevada,2019-09-14,3,,Weber State,W,1,19,6,7,22,31.8,63,1,26,75,2.9,0,0,1,1
New Mexico,2019-09-14,2,@,Notre Dame,L,2,14,-52,17,27,63.0,434,6,38,157,4.1,2,0,0,0
New Mexico State,2019-09-14,3,,San Diego State,L,1,10,-21,16,25,64.0,106,1,47,291,6.2,3,0,1,1
North Carolina State,2019-09-14,3,@,West Virginia,L,3,27,-17,27,40,67.5,272,3,28,173,6.2,3,0,1,1
North Texas,2019-09-14,3,@,California,L,2,17,-6,9,22,40.9,129,1,48,149,3.1,1,0,0,0
Northern Illinois,2019-09-14,3,@,Nebraska,L,0,8,-36,19,32,59.4,287,2,33,238,7.2,4,1,0,1
Northwestern,2019-09-14,2,,Nevada-Las Vegas,W,3,30,16,16,26,61.5,120,0,36,210,5.8,2,2,1,3
Notre Dame,2019-09-14,2,,New Mexico,W,9,66,52,10,29,34.5,151,0,46,212,4.6,2,1,3,4
Ohio,2019-09-14,3,@,Marshall,L,4,31,-2,17,28,60.7,206,2,46,305,6.6,2,0,0,0
Ohio State,2019-09-14,3,@,Indiana,W,6,51,41,21,36,58.3,215,1,31,42,1.4,0,0,1,1
Oklahoma,2019-09-14,3,@,UCLA,W,6,48,34,15,26,57.7,201,2,37,110,3.0,0,0,2,2
Oklahoma State,2019-09-14,3,@,Tulsa,W,5,40,19,19,35,54.3,238,1,53,158,3.0,2,0,0,0
Ole Miss,2019-09-14,3,,Southeastern Louisiana,W,5,40,11,29,45,64.4,309,2,24,66,2.8,2,1,3,4
Oregon,2019-09-14,3,,Montana,W,5,35,32,24,43,55.8,234,0,21,8,0.4,0,0,1,1
Oregon State,2019-09-14,3,,Cal Poly,W,6,45,38,5,10,50.0,112,1,58,203,3.5,0,1,1,2
Penn State,2019-09-14,3,,Pittsburgh,W,2,17,7,35,51,68.6,372,0,25,24,1.0,1,0,0,0
Pitt,2019-09-14,3,@,Penn State,L,1,10,-7,14,30,46.7,222,0,32,167,5.2,2,0,0,0
Purdue,2019-09-14,3,,Texas Christian,L,1,13,-21,8,24,33.3,75,1,58,346,6.0,3,0,1,1
Rice,2019-09-14,3,N,Texas,L,2,13,-35,28,34,82.4,338,3,36,171,4.8,2,0,0,0
San Diego State,2019-09-14,3,@,New Mexico State,W,4,31,21,26,41,63.4,299,1,24,30,1.3,0,2,2,4
SMU,2019-09-14,3,,Texas State,W,7,47,30,25,40,62.5,225,2,29,16,0.6,0,0,1,1
South Alabama,2019-09-14,3,,Memphis,L,1,6,-36,14,22,63.6,218,3,45,312,6.9,1,1,1,2
South Carolina,2019-09-14,3,,Alabama,L,2,23,-24,31,39,79.5,495,5,25,76,3.0,1,0,0,0
South Florida,2019-09-14,3,,South Carolina State,W,7,55,39,18,42,42.9,283,1,44,95,2.2,1,5,3,8
Southern Mississippi,2019-09-14,3,@,Troy,W,6,47,5,29,43,67.4,504,4,16,24,1.5,1,0,0,0
Stanford,2019-09-14,3,@,Central Florida,L,3,27,-18,22,30,73.3,347,4,44,198,4.5,2,1,0,1
Syracuse,2019-09-14,3,,Clemson,L,0,6,-35,23,42,54.8,391,3,29,221,7.6,2,0,2,2
Temple,2019-09-14,2,,Maryland,W,3,20,3,16,39,41.0,179,1,46,161,3.5,1,0,1,1
Tennessee,2019-09-14,3,,Chattanooga,W,6,45,45,9,26,34.6,76,0,44,151,3.4,0,1,4,5
Texas,2019-09-14,3,N,Rice,W,6,48,35,12,23,52.2,179,2,31,87,2.8,0,0,0,0
Texas A&M,2019-09-14,3,,Lamar,W,7,62,59,10,26,38.5,75,0,29,122,4.2,0,1,0,1
Texas Christian,2019-09-14,2,@,Purdue,W,4,34,21,13,29,44.8,181,1,25,23,0.9,0,0,2,2
Texas State,2019-09-14,3,@,Southern Methodist,L,2,17,-30,15,19,78.9,249,2,56,390,7.0,5,1,2,3
Texas Tech,2019-09-14,3,@,Arizona,L,2,14,-14,14,23,60.9,185,1,61,314,5.1,3,1,2,3
Toledo,2019-09-14,2,,Murray State,W,6,45,45,29,40,72.5,198,0,39,133,3.4,0,0,2,2
Troy,2019-09-14,2,,Southern Mississippi,L,6,42,-5,29,37,78.4,514,3,40,112,2.8,2,0,0,0
Tulane,2019-09-14,3,,Missouri State,W,8,58,52,14,28,50.0,128,1,23,54,2.3,0,0,3,3
Tulsa,2019-09-14,3,,Oklahoma State,L,3,21,-19,12,22,54.5,169,1,46,337,7.3,4,1,1,2
UCF,2019-09-14,3,,Stanford,W,6,45,18,24,49,49.0,233,1,23,116,5.0,1,0,1,1
UCLA,2019-09-14,3,,Oklahoma,L,2,14,-34,16,23,69.6,302,3,41,309,7.5,3,0,0,0
UNLV,2019-09-14,3,@,Northwestern,L,2,14,-16,12,25,48.0,165,1,50,276,5.5,2,0,1,1
USC,2019-09-14,3,@,Brigham Young,L,3,27,-3,21,34,61.8,299,1,40,131,3.3,2,0,0,0
Utah,2019-09-14,3,,Idaho State,W,4,31,31,10,23,43.5,80,0,25,36,1.4,0,0,1,1
UTSA,2019-09-14,3,,Army,L,2,13,-18,2,2,100.0,18,0,55,340,6.2,4,2,0,2
Virginia,2019-09-14,3,,Florida State,W,4,31,7,22,37,59.5,234,3,29,95,3.3,0,0,0,0
Virginia Tech,2019-09-14,3,,Furman,W,3,24,7,9,16,56.3,68,0,42,163,3.9,2,1,1,2
Washington,2019-09-14,3,,Hawaii,W,7,52,32,26,47,55.3,254,1,34,141,4.1,2,0,3,3
West Virginia,2019-09-14,3,,North Carolina State,W,6,44,17,24,49,49.0,225,2,37,144,3.9,1,0,0,0
Western Kentucky,2019-09-14,3,N,Louisville,L,3,21,-17,10,16,62.5,205,3,51,210,4.1,1,1,0,1
Western Michigan,2019-09-14,3,,Georgia State,W,8,57,47,11,25,44.0,126,1,41,210,5.1,0,1,2,3
Wyoming,2019-09-14,3,,Idaho,W,3,21,5,16,34,47.1,210,0,40,93,2.3,1,0,0,0
Houston,2019-09-19,4,@,Tulane,L,4,31,-7,7,20,35.0,186,3,50,325,6.5,2,1,0,1
Tulane,2019-09-19,4,,Houston,W,5,38,7,16,33,48.5,229,2,46,304,6.6,2,0,1,1
Air Force,2019-09-20,3,@,Boise State,L,2,19,-11,20,28,71.4,260,2,29,95,3.3,2,0,0,0
Boise State,2019-09-20,4,,Air Force,W,4,30,11,8,13,61.5,113,1,51,242,4.7,1,0,1,1
Florida International,2019-09-20,4,@,Louisiana Tech,L,4,31,-12,27,41,65.9,290,0,43,275,6.4,3,0,1,1
Louisiana Tech,2019-09-20,4,,Florida International,W,4,43,12,29,41,70.7,394,2,26,132,5.1,2,1,1,2
USC,2019-09-20,4,,Utah,W,4,30,7,22,30,73.3,210,1,49,247,5.0,1,1,0,1
Utah,2019-09-20,4,@,Southern California,L,2,23,-7,23,32,71.9,368,3,22,13,0.6,1,1,1,2
Akron,2019-09-21,4,,Troy,L,1,7,-28,29,39,74.4,215,3,56,270,4.8,2,0,1,1
Alabama,2019-09-21,4,,Southern Mississippi,W,7,49,42,17,26,65.4,174,1,32,52,1.6,0,1,1,2
Appalachian State,2019-09-21,3,@,North Carolina,W,4,34,3,27,42,64.3,323,3,40,146,3.7,1,1,2,3
Arizona State,2019-09-21,4,,Colorado,L,4,31,-3,23,30,76.7,337,3,40,138,3.5,1,1,0,1
Arkansas,2019-09-21,4,,San Jose State,L,3,24,-7,32,49,65.3,402,2,21,106,5.0,2,0,1,1
Arkansas State,2019-09-21,4,,Southern Illinois,W,5,41,13,20,35,57.1,297,2,46,229,5.0,2,1,1,2
Army,2019-09-21,4,,Morgan State,W,7,52,31,15,29,51.7,230,2,31,78,2.5,1,1,3,4
Auburn,2019-09-21,4,@,Texas A&M,W,4,28,8,31,49,63.3,335,2,21,56,2.7,0,1,0,1
Ball State,2019-09-21,4,@,North Carolina State,L,2,23,-11,19,34,55.9,185,0,41,204,5.0,3,0,2,2
Baylor,2019-09-21,3,@,Rice,W,3,21,8,18,31,58.1,178,0,35,64,1.8,1,1,0,1
Boston College,2019-09-21,4,@,Rutgers,W,4,30,14,23,34,67.6,304,1,26,76,2.9,0,1,1,2
Bowling Green State,2019-09-21,4,@,Kent State,L,3,20,-42,31,36,86.1,375,5,48,375,7.8,3,0,0,0
Brigham Young,2019-09-21,4,,Washington,L,2,19,-26,24,28,85.7,290,3,39,187,4.8,1,1,1,2
Buffalo,2019-09-21,4,,Temple,W,5,38,16,25,51,49.0,258,3,23,31,1.3,0,1,3,4
California,2019-09-21,4,@,Mississippi,W,4,28,8,29,48,60.4,348,0,38,177,4.7,2,0,0,0
Central Michigan,2019-09-21,4,@,Miami (FL),L,1,12,-5,17,24,70.8,250,1,33,53,1.6,1,1,0,1
Charlotte,2019-09-21,4,@,Clemson,L,1,10,-42,17,25,68.0,231,3,39,235,6.0,3,1,1,2
Clemson,2019-09-21,4,,Charlotte,W,7,52,42,8,19,42.1,63,0,39,153,3.9,1,0,1,1
Coastal Carolina,2019-09-21,4,@,Massachusetts,W,9,62,34,22,36,61.1,220,2,37,109,2.9,2,0,1,1
Colorado,2019-09-21,4,@,Arizona State,W,4,34,3,24,39,61.5,345,2,28,108,3.9,2,0,1,1
Colorado State,2019-09-21,4,,Toledo,L,4,35,-6,6,15,40.0,111,1,46,436,9.5,4,0,0,0
Connecticut,2019-09-21,3,@,Indiana,L,0,3,-35,24,28,85.7,252,3,40,178,4.5,1,1,1,2
East Carolina,2019-09-21,4,,William & Mary,W,1,19,12,13,28,46.4,138,0,35,122,3.5,1,0,1,1
Eastern Michigan,2019-09-21,4,,Central Connecticut State,W,5,34,5,17,22,77.3,231,1,35,115,3.3,3,1,0,1
Florida,2019-09-21,4,,Tennessee,W,4,34,31,14,28,50.0,151,0,27,88,3.3,0,1,3,4
Florida Atlantic,2019-09-21,4,,Wagner,W,6,42,35,22,39,56.4,218,1,25,-6,-0.2,0,0,1,1
Florida State,2019-09-21,4,,Louisville,W,5,35,11,16,28,57.1,286,2,47,124,2.6,1,1,1,2
Fresno State,2019-09-21,3,,Sacramento State,W,5,34,14,22,41,53.7,233,3,17,12,0.7,0,1,0,1
Georgia,2019-09-21,4,,Notre Dame,W,2,23,6,29,47,61.7,275,2,14,46,3.3,0,0,2,2
Georgia State,2019-09-21,4,@,Texas State,L,4,34,-3,16,25,64.0,129,0,50,221,4.4,3,0,0,0
Hawaii,2019-09-21,4,,Central Arkansas,W,5,35,19,29,52,55.8,189,1,23,146,6.3,1,0,1,1
Illinois,2019-09-21,4,,Nebraska,L,5,38,-4,22,34,64.7,327,3,64,363,5.7,3,4,0,4
Indiana,2019-09-21,4,,Connecticut,W,5,38,35,15,30,50.0,94,0,22,51,2.3,0,0,1,1
Iowa State,2019-09-21,3,,Louisiana-Monroe,W,9,72,52,21,37,56.8,197,2,43,228,5.3,1,1,2,3
Kansas,2019-09-21,4,,West Virginia,L,3,24,-5,25,37,67.6,202,0,48,192,4.0,3,0,0,0
Kent State,2019-09-21,4,,Bowling Green State,W,8,62,42,23,33,69.7,206,1,40,156,3.9,2,0,2,2
Kentucky,2019-09-21,4,@,Mississippi State,L,1,13,-15,17,22,77.3,180,0,40,241,6.0,3,1,1,2
Liberty,2019-09-21,4,,Hampton,W,9,62,35,20,26,76.9,292,3,37,113,3.1,0,0,1,1
Louisiana,2019-09-21,4,@,Ohio,W,6,45,20,18,38,47.4,277,1,28,103,3.7,2,2,3,5
Louisiana-Monroe,2019-09-21,3,@,Iowa State,L,3,20,-52,22,30,73.3,444,4,37,270,7.3,4,1,1,2
Louisville,2019-09-21,4,@,Florida State,L,3,24,-11,26,34,76.5,382,2,41,140,3.4,3,0,0,0
LSU,2019-09-21,4,@,Vanderbilt,W,9,66,28,19,39,48.7,229,1,34,145,4.3,2,0,2,2
Massachusetts,2019-09-21,4,,Coastal Carolina,L,4,28,-34,24,27,88.9,302,3,46,334,7.3,6,0,1,1
Miami (FL),2019-09-21,4,,Central Michigan,W,2,17,5,23,51,45.1,217,0,27,31,1.1,1,2,1,3
Miami (OH),2019-09-21,4,@,Ohio State,L,0,5,-71,22,30,73.3,374,7,42,227,5.4,4,1,0,1
Michigan,2019-09-21,3,@,Wisconsin,L,2,14,-21,13,16,81.3,128,0,57,359,6.3,5,0,0,0
Michigan State,2019-09-21,4,@,Northwestern,W,4,31,21,19,37,51.4,126,0,43,140,3.3,1,0,3,3
Mississippi State,2019-09-21,4,,Kentucky,W,4,28,15,15,42,35.7,232,0,28,154,5.5,1,0,1,1
Missouri,2019-09-21,4,,South Carolina,W,4,34,20,19,41,46.3,255,1,24,16,0.7,1,2,1,3
Nebraska,2019-09-21,4,@,Illinois,W,6,42,4,9,23,39.1,78,1,38,221,5.8,4,0,1,1
Nevada,2019-09-21,4,@,Texas-El Paso,W,5,37,16,10,17,58.8,116,0,47,162,3.4,3,0,3,3
New Mexico,2019-09-21,3,,New Mexico State,W,7,55,3,30,47,63.8,335,3,34,154,4.5,4,0,1,1
New Mexico State,2019-09-21,4,@,New Mexico,L,7,52,-3,16,28,57.1,355,3,51,243,4.8,3,0,1,1
North Carolina,2019-09-21,4,,Appalachian State,L,4,31,-3,20,29,69.0,224,0,35,161,4.6,3,0,1,1
North Carolina State,2019-09-21,4,,Ball State,W,4,34,11,35,57,61.4,333,0,30,84,2.8,2,0,1,1
North Texas,2019-09-21,4,,Texas-San Antonio,W,6,45,42,17,40,42.5,128,0,42,167,4.0,0,2,2,4
Northwestern,2019-09-21,3,,Michigan State,L,1,10,-21,18,31,58.1,228,3,39,112,2.9,1,1,0,1
Notre Dame,2019-09-21,3,@,Georgia,L,2,17,-6,20,26,76.9,187,1,31,154,5.0,1,1,0,1
Ohio,2019-09-21,4,,Louisiana,L,3,25,-20,20,30,66.7,204,2,46,285,6.2,4,1,0,1
Ohio State,2019-09-21,4,,Miami (OH),W,11,76,71,7,20,35.0,60,0,41,72,1.8,0,2,1,3
Oklahoma State,2019-09-21,4,@,Texas,L,3,30,-6,20,28,71.4,281,4,43,217,5.0,1,2,1,3
Old Dominion,2019-09-21,3,@,Virginia,L,2,17,-11,15,24,62.5,175,1,29,69,2.4,2,0,0,0
Ole Miss,2019-09-21,4,,California,L,2,20,-8,24,36,66.7,373,4,33,60,1.8,0,0,1,1
Oregon,2019-09-21,4,@,Stanford,W,3,21,15,16,30,53.3,120,0,33,114,3.5,0,0,1,1
Pitt,2019-09-21,4,,Central Florida,W,5,35,1,25,42,59.5,338,2,34,85,2.5,1,0,2,2
Rice,2019-09-21,4,,Baylor,L,1,13,-8,20,28,71.4,303,1,35,124,3.5,2,2,0,2
Rutgers,2019-09-21,3,,Boston College,L,1,16,-14,13,26,50.0,159,0,61,272,4.5,4,0,0,0
San Diego State,2019-09-21,4,,Utah State,L,2,17,-6,30,47,63.8,293,0,27,82,3.0,1,0,0,0
San Jose State,2019-09-21,3,@,Arkansas,W,4,31,7,28,50,56.0,356,3,32,131,4.1,0,0,5,5
SMU,2019-09-21,4,@,Texas Christian,W,5,41,3,16,36,44.4,188,3,42,236,5.6,2,3,0,3
South Alabama,2019-09-21,4,@,Alabama-Birmingham,L,0,3,-32,22,28,78.6,313,3,45,201,4.5,2,0,2,2
South Carolina,2019-09-21,4,@,Missouri,L,2,14,-20,19,33,57.6,227,2,54,194,3.6,0,1,1,2
Southern Mississippi,2019-09-21,4,@,Alabama,L,1,7,-42,20,25,80.0,338,5,35,176,5.0,2,0,1,1
Stanford,2019-09-21,4,,Oregon,L,0,6,-15,19,24,79.2,259,3,30,61,2.0,0,0,0,0
Syracuse,2019-09-21,4,,Western Michigan,W,7,52,19,23,46,50.0,356,2,34,201,5.9,3,3,1,4
Temple,2019-09-21,3,@,Buffalo,L,3,22,-16,9,15,60.0,62,0,58,217,3.7,4,1,1,2
Tennessee,2019-09-21,4,@,Florida,L,0,3,-31,24,34,70.6,313,2,37,128,3.5,2,1,2,3
Texas,2019-09-21,4,,Oklahoma State,W,5,36,6,19,33,57.6,268,0,56,226,4.0,3,0,2,2
Texas A&M,2019-09-21,4,,Auburn,L,2,20,-8,13,21,61.9,106,2,41,195,4.8,2,0,0,0
Texas Christian,2019-09-21,3,,Southern Methodist,L,5,38,-3,23,34,67.6,288,2,48,118,2.5,3,0,1,1
Texas State,2019-09-21,4,,Georgia State,W,4,37,3,24,40,60.0,219,3,53,204,3.8,1,2,1,3
Toledo,2019-09-21,3,@,Colorado State,W,5,41,6,32,54,59.3,405,1,36,289,8.0,3,0,1,1
Troy,2019-09-21,3,@,Akron,W,5,35,28,16,32,50.0,203,1,18,39,2.2,0,1,1,2
Tulsa,2019-09-21,4,,Wyoming,W,3,24,3,10,32,31.3,214,1,34,143,4.2,2,1,0,1
UAB,2019-09-21,3,,South Alabama,W,5,35,32,8,16,50.0,83,0,31,107,3.5,0,0,0,0
UCF,2019-09-21,4,@,Pittsburgh,L,4,34,-1,28,51,54.9,243,3,37,196,5.3,1,1,0,1
UCLA,2019-09-21,4,@,Washington State,W,9,67,4,41,61,67.2,570,9,21,150,7.1,0,4,2,6
Utah State,2019-09-21,3,@,San Diego State,W,2,23,6,20,37,54.1,281,2,46,91,2.0,0,0,1,1
UTEP,2019-09-21,3,,Nevada,L,3,21,-16,15,21,71.4,203,2,38,200,5.3,3,1,1,2
UTSA,2019-09-21,4,@,North Texas,L,0,3,-42,17,26,65.4,211,3,44,290,6.6,3,0,0,0
Vanderbilt,2019-09-21,3,,Louisiana State,L,5,38,-28,26,38,68.4,418,6,36,181,5.0,2,1,1,2
Virginia,2019-09-21,4,,Old Dominion,W,4,28,11,16,26,61.5,206,1,44,64,1.5,1,0,1,1
Wake Forest,2019-09-21,4,,Elon,W,7,49,42,10,19,52.6,88,1,35,95,2.7,0,0,0,0
Washington,2019-09-21,4,@,Brigham Young,W,6,45,26,26,42,61.9,277,1,27,79,2.9,1,2,1,3
