School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Fresno State,2018-10-27,8,,Hawaii,W,2,20
Georgia,2018-10-27,8,N,Florida,W,2,17
Georgia State,2018-10-27,8,,Coastal Carolina,L,4,37
Hawaii,2018-10-27,10,@,Fresno State,L,6,50
Houston,2018-10-27,8,,South Florida,W,4,36
Illinois,2018-10-27,8,@,Maryland,L,9,63
Iowa,2018-10-27,8,@,Penn State,L,3,30
Iowa State,2018-10-27,7,,Texas Tech,W,4,31
Kansas,2018-10-27,8,,Texas Christian,W,3,26
Kansas State,2018-10-27,8,@,Oklahoma,L,6,51
Kentucky,2018-10-27,8,@,Missouri,W,2,14
Louisiana,2018-10-27,8,,Arkansas State,W,6,43
Louisville,2018-10-27,8,,Wake Forest,L,8,56
Maryland,2018-10-27,8,,Illinois,W,3,33
Massachusetts,2018-10-27,9,@,Connecticut,W,2,17
Michigan State,2018-10-27,8,,Purdue,W,1,13
Middle Tennessee State,2018-10-27,8,@,Old Dominion,W,2,17
Mississippi State,2018-10-27,8,,Texas A&M,W,1,13
Missouri,2018-10-27,8,,Kentucky,L,2,15
Navy,2018-10-27,8,N,Notre Dame,L,6,44
Nebraska,2018-10-27,8,,Bethune-Cookman,W,1,9
Nevada,2018-10-27,9,,San Diego State,W,3,24
New Mexico,2018-10-27,8,@,Utah State,L,7,61
New Mexico State,2018-10-27,9,@,Texas State,L,4,27
North Carolina,2018-10-27,7,@,Virginia,L,4,31
North Carolina State,2018-10-27,7,@,Syracuse,L,6,51
North Texas,2018-10-27,9,,Rice,W,2,17
Northern Illinois,2018-10-27,8,@,Brigham Young,W,0,6
Northwestern,2018-10-27,8,,Wisconsin,W,2,17
Notre Dame,2018-10-27,8,N,Navy,W,3,22
Oklahoma,2018-10-27,8,,Kansas State,W,2,14
Oklahoma State,2018-10-27,8,,Texas,W,5,35
Old Dominion,2018-10-27,9,,Middle Tennessee State,L,7,51
Oregon,2018-10-27,8,@,Arizona,L,5,44
Oregon State,2018-10-27,8,@,Colorado,W,4,34
Penn State,2018-10-27,8,,Iowa,W,2,24
Pitt,2018-10-27,8,,Duke,W,6,45
Purdue,2018-10-27,8,@,Michigan State,L,2,23
Rice,2018-10-27,9,@,North Texas,L,5,41
San Diego State,2018-10-27,8,@,Nevada,L,3,28
San Jose State,2018-10-27,8,,Nevada-Las Vegas,W,5,37
SMU,2018-10-27,8,,Cincinnati,L,3,26
South Carolina,2018-10-27,7,,Tennessee,W,3,24
South Florida,2018-10-27,8,@,Houston,L,8,57
Southern Mississippi,2018-10-27,7,@,Charlotte,L,2,20
Stanford,2018-10-27,8,,Washington State,L,5,41
Syracuse,2018-10-27,8,,North Carolina State,W,5,41
Tennessee,2018-10-27,8,@,South Carolina,L,3,27
Texas,2018-10-27,8,@,Oklahoma State,L,5,38
Texas A&M,2018-10-27,8,@,Mississippi State,L,4,28
Texas Christian,2018-10-27,8,@,Kansas,L,3,27
Texas State,2018-10-27,8,,New Mexico State,W,2,20
Texas Tech,2018-10-27,8,@,Iowa State,L,5,40
Tulane,2018-10-27,8,@,Tulsa,W,2,17
Tulsa,2018-10-27,8,,Tulane,L,3,24
UAB,2018-10-27,8,@,Texas-El Paso,W,0,0
UNLV,2018-10-27,8,@,San Jose State,L,6,50
USC,2018-10-27,8,,Arizona State,L,5,38
Utah State,2018-10-27,8,,New Mexico,W,2,19
UTEP,2018-10-27,8,,Alabama-Birmingham,L,2,19
Vanderbilt,2018-10-27,9,@,Arkansas,W,4,31
Virginia,2018-10-27,8,,North Carolina,W,3,21
Wake Forest,2018-10-27,8,@,Louisville,W,5,35
Washington,2018-10-27,9,@,California,L,1,12
Washington State,2018-10-27,8,@,Stanford,W,5,38
Western Kentucky,2018-10-27,8,,Florida International,L,5,38
Wisconsin,2018-10-27,8,@,Northwestern,L,4,31
Bowling Green State,2018-10-30,9,,Kent State,L,5,35
Buffalo,2018-10-30,9,,Miami (OH),W,6,42
Kent State,2018-10-30,9,@,Bowling Green State,W,3,28
Miami (OH),2018-10-30,9,@,Buffalo,L,7,51
Ball State,2018-10-31,10,@,Toledo,L,6,45
Toledo,2018-10-31,9,,Ball State,W,2,13
Akron,2018-11-01,8,,Northern Illinois,L,4,36
Northern Illinois,2018-11-01,9,@,Akron,W,3,26
Ohio,2018-11-01,9,@,Western Michigan,W,2,14
Temple,2018-11-01,9,@,Central Florida,L,7,52
UCF,2018-11-01,8,,Temple,W,5,40
Western Michigan,2018-11-01,10,,Ohio,L,8,59
Arizona,2018-11-02,10,,Colorado,W,4,34
Colorado,2018-11-02,9,@,Arizona,L,5,42
Middle Tennessee State,2018-11-02,9,,Western Kentucky,W,1,10
Pitt,2018-11-02,9,@,Virginia,W,1,13
Virginia,2018-11-02,9,,Pittsburgh,L,3,23
Western Kentucky,2018-11-02,9,@,Middle Tennessee State,L,2,29
Air Force,2018-11-03,9,@,Army,L,2,17
Alabama,2018-11-03,9,@,Louisiana State,W,0,0
Appalachian State,2018-11-03,8,@,Coastal Carolina,W,1,7
Arizona State,2018-11-03,9,,Utah,W,2,20
Arkansas State,2018-11-03,9,,South Alabama,W,2,14
Army,2018-11-03,9,,Air Force,W,2,14
Auburn,2018-11-03,9,,Texas A&M,W,3,24
Baylor,2018-11-03,9,,Oklahoma State,W,4,31
Boise State,2018-11-03,9,,Brigham Young,W,1,16
Boston College,2018-11-03,9,@,Virginia Tech,W,3,21
Brigham Young,2018-11-03,9,@,Boise State,L,3,21
California,2018-11-03,9,@,Washington State,L,2,19
Central Michigan,2018-11-03,10,@,Eastern Michigan,L,2,17
Charlotte,2018-11-03,9,@,Tennessee,L,2,14
Cincinnati,2018-11-03,9,,Navy,W,0,0
Clemson,2018-11-03,9,,Louisville,W,2,16
Coastal Carolina,2018-11-03,9,,Appalachian State,L,3,23
Connecticut,2018-11-03,9,@,Tulsa,L,7,49
Duke,2018-11-03,9,@,Miami (FL),W,2,12
East Carolina,2018-11-03,8,,Memphis,L,8,59
Eastern Michigan,2018-11-03,10,,Central Michigan,W,1,7
Florida,2018-11-03,9,,Missouri,L,5,38
Florida Atlantic,2018-11-03,9,@,Florida International,W,2,14
Florida International,2018-11-03,9,,Florida Atlantic,L,8,49
Florida State,2018-11-03,9,@,North Carolina State,L,5,47
Fresno State,2018-11-03,9,@,Nevada-Las Vegas,W,0,3
Georgia,2018-11-03,9,@,Kentucky,W,2,17
Georgia Southern,2018-11-03,9,@,Louisiana-Monroe,L,6,44
Georgia State,2018-11-03,9,,Texas State,L,6,40
Georgia Tech,2018-11-03,9,@,North Carolina,W,3,28
Hawaii,2018-11-03,11,,Utah State,L,8,56
Houston,2018-11-03,9,@,Southern Methodist,L,6,45
Illinois,2018-11-03,9,,Minnesota,W,4,31
Iowa,2018-11-03,9,@,Purdue,L,5,38
Iowa State,2018-11-03,8,@,Kansas,W,0,3
Kansas,2018-11-03,9,,Iowa State,L,3,27
Kansas State,2018-11-03,9,@,Texas Christian,L,2,14
Kentucky,2018-11-03,9,,Georgia,L,4,34
Liberty,2018-11-03,8,@,Massachusetts,L,8,62
Louisiana,2018-11-03,9,@,Troy,L,2,26
Louisiana Tech,2018-11-03,9,@,Mississippi State,L,6,45
Louisiana-Monroe,2018-11-03,9,,Georgia Southern,W,3,25
Louisville,2018-11-03,9,@,Clemson,L,11,77
LSU,2018-11-03,9,,Alabama,L,4,29
Marshall,2018-11-03,8,@,Southern Mississippi,L,3,26
Maryland,2018-11-03,9,,Michigan State,L,4,24
Massachusetts,2018-11-03,10,,Liberty,W,8,59
Memphis,2018-11-03,9,@,East Carolina,W,5,41
Miami (FL),2018-11-03,9,,Duke,L,2,20
Michigan,2018-11-03,9,,Penn State,W,1,7
Michigan State,2018-11-03,9,@,Maryland,W,0,3
Minnesota,2018-11-03,9,@,Illinois,L,7,55
Mississippi State,2018-11-03,9,,Louisiana Tech,W,0,3
Missouri,2018-11-03,9,@,Florida,W,2,17
Navy,2018-11-03,9,@,Cincinnati,L,6,42
Nebraska,2018-11-03,9,@,Ohio State,L,5,36
New Mexico,2018-11-03,9,,San Diego State,L,4,31
New Mexico State,2018-11-03,10,,Alcorn State,W,6,42
North Carolina,2018-11-03,8,,Georgia Tech,L,5,38
North Carolina State,2018-11-03,8,,Florida State,W,4,28
Northwestern,2018-11-03,9,,Notre Dame,L,4,31
Notre Dame,2018-11-03,9,@,Northwestern,W,3,21
Ohio State,2018-11-03,9,,Nebraska,W,4,31
Oklahoma,2018-11-03,9,@,Texas Tech,W,6,46
Oklahoma State,2018-11-03,9,@,Baylor,L,5,35
Ole Miss,2018-11-03,9,,South Carolina,L,6,48
Oregon,2018-11-03,9,,UCLA,W,3,21
Oregon State,2018-11-03,9,,Southern California,L,5,38
Penn State,2018-11-03,9,@,Michigan,L,6,42
Purdue,2018-11-03,9,,Iowa,W,5,36
Rice,2018-11-03,10,,Texas-El Paso,L,5,34
Rutgers,2018-11-03,9,@,Wisconsin,L,4,31
San Diego State,2018-11-03,9,@,New Mexico,W,3,23
San Jose State,2018-11-03,9,@,Wyoming,L,3,24
SMU,2018-11-03,9,,Houston,W,4,31
South Alabama,2018-11-03,9,@,Arkansas State,L,5,38
South Carolina,2018-11-03,8,@,Mississippi,W,5,44
South Florida,2018-11-03,9,,Tulane,L,5,41
Southern Mississippi,2018-11-03,8,,Marshall,W,3,24
Stanford,2018-11-03,9,@,Washington,L,3,27
Syracuse,2018-11-03,9,@,Wake Forest,W,3,24
Tennessee,2018-11-03,9,,Charlotte,W,0,3
Texas,2018-11-03,9,,West Virginia,L,5,42
Texas A&M,2018-11-03,9,@,Auburn,L,4,28
Texas Christian,2018-11-03,9,,Kansas State,W,2,13
Texas State,2018-11-03,9,@,Georgia State,W,4,31
Texas Tech,2018-11-03,9,,Oklahoma,L,7,51
Troy,2018-11-03,9,,Louisiana,W,2,16
Tulane,2018-11-03,9,@,South Florida,W,2,15
Tulsa,2018-11-03,9,,Connecticut,W,2,19
UAB,2018-11-03,9,,Texas-San Antonio,W,0,3
UCLA,2018-11-03,9,@,Oregon,L,6,42
UNLV,2018-11-03,9,,Fresno State,L,6,48
USC,2018-11-03,9,@,Oregon State,W,3,21
Utah,2018-11-03,9,@,Arizona State,L,5,38
Utah State,2018-11-03,9,@,Hawaii,W,2,17
UTEP,2018-11-03,9,@,Rice,W,3,26
UTSA,2018-11-03,9,@,Alabama-Birmingham,L,7,52
Virginia Tech,2018-11-03,8,,Boston College,L,4,31
Wake Forest,2018-11-03,9,,Syracuse,L,5,41
Washington,2018-11-03,10,,Stanford,W,3,23
Washington State,2018-11-03,9,,California,W,1,13
West Virginia,2018-11-03,8,@,Texas,W,5,41
Wisconsin,2018-11-03,9,,Rutgers,W,2,17
Wyoming,2018-11-03,10,,San Jose State,W,1,9
Buffalo,2018-11-06,10,,Kent State,W,2,14
Kent State,2018-11-06,10,@,Buffalo,L,7,48
Miami (OH),2018-11-07,10,,Ohio,W,4,28
Northern Illinois,2018-11-07,10,,Toledo,W,2,15
Ohio,2018-11-07,10,@,Miami (OH),L,4,30
Toledo,2018-11-07,10,@,Northern Illinois,L,5,38
North Carolina State,2018-11-08,9,,Wake Forest,L,3,27
Wake Forest,2018-11-08,10,@,North Carolina State,W,2,23
Boise State,2018-11-09,10,,Fresno State,W,2,17
Fresno State,2018-11-09,10,@,Boise State,L,3,24
Louisville,2018-11-09,10,@,Syracuse,L,6,54
Syracuse,2018-11-09,10,,Louisville,W,3,23
Air Force,2018-11-10,10,,New Mexico,W,3,24
Akron,2018-11-10,9,@,Eastern Michigan,L,3,27
Alabama,2018-11-10,10,,Mississippi State,W,0,0
Appalachian State,2018-11-10,9,@,Texas State,W,1,7
Arizona State,2018-11-10,10,,UCLA,W,4,28
Arkansas,2018-11-10,10,,Louisiana State,L,3,24
Arkansas State,2018-11-10,10,@,Coastal Carolina,W,2,16
Army,2018-11-10,10,,Lafayette,W,1,13
Auburn,2018-11-10,10,@,Georgia,L,3,27
Baylor,2018-11-10,10,@,Iowa State,L,3,28
Boston College,2018-11-10,10,,Clemson,L,3,27
Bowling Green State,2018-11-10,10,@,Central Michigan,W,2,13
Brigham Young,2018-11-10,10,@,Massachusetts,W,2,16
California,2018-11-10,10,@,Southern California,W,2,14
Central Michigan,2018-11-10,11,,Bowling Green State,L,3,24
Charlotte,2018-11-10,10,@,Marshall,L,3,30
Cincinnati,2018-11-10,10,,South Florida,W,3,23
Clemson,2018-11-10,10,@,Boston College,W,1,7
Coastal Carolina,2018-11-10,10,,Arkansas State,L,6,44
Colorado,2018-11-10,10,,Washington State,L,4,31
Colorado State,2018-11-10,10,@,Nevada,L,7,49
Connecticut,2018-11-10,10,,Southern Methodist,L,8,62
Duke,2018-11-10,10,,North Carolina,W,5,35
East Carolina,2018-11-10,9,@,Tulane,L,3,24
Eastern Michigan,2018-11-10,11,,Akron,W,1,7
Florida,2018-11-10,10,,South Carolina,W,4,31
Florida Atlantic,2018-11-10,10,,Western Kentucky,W,2,15
Florida International,2018-11-10,10,@,Texas-San Antonio,W,1,7
Florida State,2018-11-10,10,@,Notre Dame,L,5,42
Georgia,2018-11-10,10,,Auburn,W,1,10
Georgia Southern,2018-11-10,10,,Troy,L,4,35
Georgia State,2018-11-10,10,@,Louisiana,L,5,36
Georgia Tech,2018-11-10,10,,Miami (FL),W,3,21
Houston,2018-11-10,10,,Temple,L,8,59
Illinois,2018-11-10,10,@,Nebraska,L,7,54
Indiana,2018-11-10,10,,Maryland,W,3,32
Iowa,2018-11-10,10,,Northwestern,L,2,14
Iowa State,2018-11-10,9,,Baylor,W,2,14
Kansas,2018-11-10,10,@,Kansas State,L,3,21
Kansas State,2018-11-10,10,,Kansas,W,2,17
Kentucky,2018-11-10,10,@,Tennessee,L,3,24
Liberty,2018-11-10,9,@,Virginia,L,6,45
Louisiana,2018-11-10,10,,Georgia State,W,3,22
Louisiana Tech,2018-11-10,10,,Rice,W,1,13
Louisiana-Monroe,2018-11-10,10,@,South Alabama,W,1,10
LSU,2018-11-10,10,@,Arkansas,W,2,17
Marshall,2018-11-10,9,,Charlotte,W,1,13
Maryland,2018-11-10,10,@,Indiana,L,4,34
Massachusetts,2018-11-10,11,,Brigham Young,L,5,35
Memphis,2018-11-10,10,,Tulsa,W,3,21
Miami (FL),2018-11-10,10,@,Georgia Tech,L,3,27
Michigan,2018-11-10,10,@,Rutgers,W,1,7
Michigan State,2018-11-10,10,,Ohio State,L,3,26
Middle Tennessee State,2018-11-10,10,@,Texas-El Paso,W,4,32
Minnesota,2018-11-10,10,,Purdue,W,1,10
Mississippi State,2018-11-10,10,@,Alabama,L,3,24
Missouri,2018-11-10,10,,Vanderbilt,W,4,28
Navy,2018-11-10,10,@,Central Florida,L,5,35
Nebraska,2018-11-10,10,,Illinois,W,5,35
Nevada,2018-11-10,10,,Colorado State,W,1,10
New Mexico,2018-11-10,10,@,Air Force,L,6,42
North Carolina,2018-11-10,9,@,Duke,L,6,42
North Texas,2018-11-10,10,@,Old Dominion,L,4,34
Northwestern,2018-11-10,10,@,Iowa,W,1,10
Notre Dame,2018-11-10,10,,Florida State,W,2,13
Ohio State,2018-11-10,10,@,Michigan State,W,0,6
Oklahoma,2018-11-10,10,,Oklahoma State,W,7,47
Oklahoma State,2018-11-10,10,@,Oklahoma,L,6,48
Old Dominion,2018-11-10,10,,North Texas,W,4,31
Ole Miss,2018-11-10,10,@,Texas A&M,L,5,38
Oregon,2018-11-10,10,@,Utah,L,2,32
Oregon State,2018-11-10,10,@,Stanford,L,7,48
Penn State,2018-11-10,10,,Wisconsin,W,1,10
Pitt,2018-11-10,10,,Virginia Tech,W,3,22
Purdue,2018-11-10,10,@,Minnesota,L,5,41
Rice,2018-11-10,11,@,Louisiana Tech,L,4,28
Rutgers,2018-11-10,10,,Michigan,L,6,42
San Diego State,2018-11-10,10,,Nevada-Las Vegas,L,3,27
San Jose State,2018-11-10,10,@,Utah State,L,8,62
SMU,2018-11-10,10,@,Connecticut,W,7,50
South Alabama,2018-11-10,10,,Louisiana-Monroe,L,5,38
South Carolina,2018-11-10,9,@,Florida,L,5,35
South Florida,2018-11-10,10,@,Cincinnati,L,5,35
Southern Mississippi,2018-11-10,9,@,Alabama-Birmingham,L,3,26
Stanford,2018-11-10,10,,Oregon State,W,2,17
Temple,2018-11-10,10,@,Houston,W,7,49
Tennessee,2018-11-10,10,,Kentucky,W,1,7
Texas,2018-11-10,10,@,Texas Tech,W,4,34
Texas A&M,2018-11-10,10,,Mississippi,W,3,24
Texas Christian,2018-11-10,10,@,West Virginia,L,6,47
Texas State,2018-11-10,10,,Appalachian State,L,5,38
Texas Tech,2018-11-10,10,,Texas,L,5,41
Troy,2018-11-10,10,@,Georgia Southern,W,3,21
Tulane,2018-11-10,10,,East Carolina,W,2,18
Tulsa,2018-11-10,10,@,Memphis,L,6,47
UAB,2018-11-10,10,,Southern Mississippi,W,2,23
UCF,2018-11-10,9,,Navy,W,3,24
UCLA,2018-11-10,10,@,Arizona State,L,4,31
UNLV,2018-11-10,10,@,San Diego State,W,3,24
USC,2018-11-10,10,,California,L,2,15
Utah,2018-11-10,10,,Oregon,W,3,25
Utah State,2018-11-10,10,,San Jose State,W,3,24
UTEP,2018-11-10,10,,Middle Tennessee State,L,7,48
UTSA,2018-11-10,10,,Florida International,L,6,45
Vanderbilt,2018-11-10,10,@,Missouri,L,4,33
Virginia,2018-11-10,10,,Liberty,W,3,24
Virginia Tech,2018-11-10,9,@,Pittsburgh,L,7,52
Washington State,2018-11-10,10,@,Colorado,W,1,7
West Virginia,2018-11-10,9,,Texas Christian,W,1,10
Western Kentucky,2018-11-10,10,@,Florida Atlantic,L,4,34
Wisconsin,2018-11-10,10,@,Penn State,L,2,22
Ball State,2018-11-13,11,,Western Michigan,W,5,41
Western Michigan,2018-11-13,11,@,Ball State,L,6,42
Buffalo,2018-11-14,11,@,Ohio,L,7,52
Miami (OH),2018-11-14,11,@,Northern Illinois,W,1,7
Northern Illinois,2018-11-14,11,,Miami (OH),L,1,13
Ohio,2018-11-14,11,,Buffalo,W,2,17
Florida Atlantic,2018-11-15,11,@,North Texas,L,5,41
Houston,2018-11-15,11,,Tulane,W,2,17
Kent State,2018-11-15,11,,Toledo,L,8,56
North Texas,2018-11-15,11,,Florida Atlantic,W,5,38
Toledo,2018-11-15,11,@,Kent State,W,4,34
Tulane,2018-11-15,11,@,Houston,L,6,48
Boise State,2018-11-16,11,@,New Mexico,W,2,14
Memphis,2018-11-16,11,@,Southern Methodist,W,2,18
New Mexico,2018-11-16,11,,Boise State,L,6,45
SMU,2018-11-16,11,,Memphis,L,4,28
Air Force,2018-11-17,11,@,Wyoming,L,5,35
Akron,2018-11-17,10,,Bowling Green State,L,3,21
Alabama,2018-11-17,11,,Citadel,W,2,17
Appalachian State,2018-11-17,10,,Georgia State,W,2,17
Arizona,2018-11-17,11,@,Washington State,L,10,69
Arizona State,2018-11-17,11,@,Oregon,L,4,31
Arkansas,2018-11-17,11,@,Mississippi State,L,7,52
Arkansas State,2018-11-17,11,,Louisiana-Monroe,W,2,17
Army,2018-11-17,11,,Colgate,W,2,14
Auburn,2018-11-17,11,,Liberty,W,0,0
Baylor,2018-11-17,11,,Texas Christian,L,2,16
Boston College,2018-11-17,11,@,Florida State,L,2,22
Bowling Green State,2018-11-17,11,@,Akron,W,0,6
Brigham Young,2018-11-17,11,,New Mexico State,W,1,10
Charlotte,2018-11-17,11,,Florida International,L,5,42
Cincinnati,2018-11-17,11,@,Central Florida,L,5,38
Clemson,2018-11-17,11,,Duke,W,0,6
Coastal Carolina,2018-11-17,11,,Georgia Southern,L,5,41
Colorado,2018-11-17,11,,Utah,L,3,30
Colorado State,2018-11-17,11,,Utah State,L,3,29
Connecticut,2018-11-17,11,@,East Carolina,L,7,55
Duke,2018-11-17,11,@,Clemson,L,5,35
East Carolina,2018-11-17,10,,Connecticut,W,3,21
Florida,2018-11-17,11,,Idaho,W,1,10
Florida International,2018-11-17,11,@,Charlotte,W,5,35
Florida State,2018-11-17,11,,Boston College,W,3,21
Fresno State,2018-11-17,11,,San Diego State,W,2,14
Georgia,2018-11-17,11,,Massachusetts,W,3,27
Georgia Southern,2018-11-17,11,@,Coastal Carolina,W,2,17
Georgia State,2018-11-17,11,@,Appalachian State,L,6,45
Georgia Tech,2018-11-17,11,,Virginia,W,3,27
Hawaii,2018-11-17,12,,Nevada-Las Vegas,W,4,28
Illinois,2018-11-17,11,,Iowa,L,9,63
Indiana,2018-11-17,11,@,Michigan,L,2,31
Iowa,2018-11-17,11,@,Illinois,W,0,0
Iowa State,2018-11-17,10,@,Texas,L,3,24
Kansas,2018-11-17,11,@,Oklahoma,L,8,55
Kansas State,2018-11-17,11,,Texas Tech,W,0,6
Kentucky,2018-11-17,11,,Middle Tennessee State,W,3,23
Liberty,2018-11-17,10,@,Auburn,L,6,53
Louisiana,2018-11-17,11,,South Alabama,W,5,38
Louisiana Tech,2018-11-17,11,@,Southern Mississippi,L,3,21
Louisiana-Monroe,2018-11-17,11,@,Arkansas State,L,4,31
Louisville,2018-11-17,11,,North Carolina State,L,7,52
LSU,2018-11-17,11,,Rice,W,1,10
Marshall,2018-11-17,10,,Texas-San Antonio,W,0,0
Maryland,2018-11-17,11,,Ohio State,L,7,52
Massachusetts,2018-11-17,12,@,Georgia,L,9,66
Miami (FL),2018-11-17,11,@,Virginia Tech,W,2,14
Michigan,2018-11-17,11,,Indiana,W,2,20
Michigan State,2018-11-17,11,@,Nebraska,L,0,9
Middle Tennessee State,2018-11-17,11,@,Kentucky,L,4,34
Minnesota,2018-11-17,11,,Northwestern,L,3,24
Mississippi State,2018-11-17,11,,Arkansas,W,0,6
Missouri,2018-11-17,11,@,Tennessee,W,2,17
Navy,2018-11-17,11,,Tulsa,W,4,29
Nebraska,2018-11-17,11,,Michigan State,W,0,6
Nevada,2018-11-17,11,@,San Jose State,W,2,12
New Mexico State,2018-11-17,11,@,Brigham Young,L,6,45
North Carolina,2018-11-17,10,,Western Carolina,W,2,26
North Carolina State,2018-11-17,10,@,Louisville,W,1,10
Northwestern,2018-11-17,11,@,Minnesota,W,2,14
Notre Dame,2018-11-17,11,N,Syracuse,W,0,3
Ohio State,2018-11-17,11,@,Maryland,W,7,51
Oklahoma,2018-11-17,11,,Kansas,W,5,40
Oklahoma State,2018-11-17,11,,West Virginia,W,5,41
Old Dominion,2018-11-17,11,,Virginia Military Institute,W,2,14
Ole Miss,2018-11-17,11,@,Vanderbilt,L,4,36
Oregon,2018-11-17,11,,Arizona State,W,3,29
Oregon State,2018-11-17,11,@,Washington,L,6,42
Penn State,2018-11-17,11,@,Rutgers,W,1,7
Pitt,2018-11-17,11,@,Wake Forest,W,1,13
Purdue,2018-11-17,11,,Wisconsin,L,6,47
Rice,2018-11-17,12,@,Louisiana State,L,6,42
Rutgers,2018-11-17,11,,Penn State,L,2,20
San Diego State,2018-11-17,11,@,Fresno State,L,3,23
San Jose State,2018-11-17,11,,Nevada,L,3,21
South Alabama,2018-11-17,11,@,Louisiana,L,6,48
South Carolina,2018-11-17,10,,Chattanooga,W,1,9
South Florida,2018-11-17,11,@,Temple,L,3,27
Southern Mississippi,2018-11-17,10,,Louisiana Tech,W,2,20
Syracuse,2018-11-17,11,N,Notre Dame,L,4,36
Temple,2018-11-17,11,,South Florida,W,2,17
Tennessee,2018-11-17,11,,Missouri,L,6,50
Texas,2018-11-17,11,,Iowa State,W,1,10
Texas A&M,2018-11-17,11,,Alabama-Birmingham,W,3,20
Texas Christian,2018-11-17,11,@,Baylor,W,1,9
Texas State,2018-11-17,11,@,Troy,L,0,12
Texas Tech,2018-11-17,11,@,Kansas State,L,1,21
Troy,2018-11-17,11,,Texas State,W,1,7
Tulsa,2018-11-17,11,@,Navy,L,5,37
UAB,2018-11-17,11,@,Texas A&M,L,5,41
UCF,2018-11-17,10,,Cincinnati,W,2,13
UCLA,2018-11-17,11,,Southern California,W,3,27
UNLV,2018-11-17,11,@,Hawaii,L,4,35
USC,2018-11-17,11,@,UCLA,L,4,34
Utah,2018-11-17,11,@,Colorado,W,1,7
Utah State,2018-11-17,11,@,Colorado State,W,3,24
UTEP,2018-11-17,11,@,Western Kentucky,L,5,40
UTSA,2018-11-17,11,@,Marshall,L,2,23
Vanderbilt,2018-11-17,11,,Mississippi,W,2,29
Virginia,2018-11-17,11,@,Georgia Tech,L,2,30
Virginia Tech,2018-11-17,10,,Miami (FL),L,5,38
Wake Forest,2018-11-17,11,,Pittsburgh,L,5,34
Washington,2018-11-17,11,,Oregon State,W,2,23
Washington State,2018-11-17,11,,Arizona,W,4,28
West Virginia,2018-11-17,10,@,Oklahoma State,L,6,45
Western Kentucky,2018-11-17,11,,Texas-El Paso,W,2,16
Wisconsin,2018-11-17,11,@,Purdue,W,5,44
Wyoming,2018-11-17,11,,Air Force,W,3,27
Ball State,2018-11-20,12,@,Miami (OH),L,6,42
Miami (OH),2018-11-20,12,,Ball State,W,3,21
Northern Illinois,2018-11-20,12,@,Western Michigan,L,3,28
Western Michigan,2018-11-20,12,,Northern Illinois,W,3,21
Air Force,2018-11-22,12,,Colorado State,W,3,19
Colorado State,2018-11-22,12,@,Air Force,L,3,27
Mississippi State,2018-11-22,12,@,Mississippi,W,0,3
Ole Miss,2018-11-22,12,,Mississippi State,L,5,35
Akron,2018-11-23,11,@,Ohio,L,7,49
Arkansas,2018-11-23,12,@,Missouri,L,5,38
Bowling Green State,2018-11-23,12,,Buffalo,L,6,44
Buffalo,2018-11-23,12,@,Bowling Green State,W,2,14
Central Michigan,2018-11-23,12,@,Toledo,L,7,51
Cincinnati,2018-11-23,12,,East Carolina,W,1,6
Coastal Carolina,2018-11-23,12,@,South Alabama,L,4,31
East Carolina,2018-11-23,11,@,Cincinnati,L,8,56
Eastern Michigan,2018-11-23,12,@,Kent State,W,2,20
Houston,2018-11-23,12,@,Memphis,L,7,52
Iowa,2018-11-23,12,,Nebraska,W,3,28
Kansas,2018-11-23,12,,Texas,L,3,24
Kent State,2018-11-23,12,,Eastern Michigan,L,4,28
Memphis,2018-11-23,12,,Houston,W,4,31
Missouri,2018-11-23,12,,Arkansas,W,0,0
Nebraska,2018-11-23,12,@,Iowa,L,4,31
Ohio,2018-11-23,12,,Akron,W,4,28
Oklahoma,2018-11-23,12,@,West Virginia,W,8,56
Oregon,2018-11-23,12,@,Oregon State,W,2,15
Oregon State,2018-11-23,12,,Oregon,L,8,55
South Alabama,2018-11-23,12,,Coastal Carolina,W,4,28
South Florida,2018-11-23,12,,Central Florida,L,5,38
Texas,2018-11-23,12,@,Kansas,W,2,17
Toledo,2018-11-23,12,,Central Michigan,W,2,13
UCF,2018-11-23,11,@,South Florida,W,1,10
Virginia,2018-11-23,12,@,Virginia Tech,L,5,34
Virginia Tech,2018-11-23,11,,Virginia,W,4,31
Washington,2018-11-23,12,@,Washington State,W,2,15
Washington State,2018-11-23,12,,Washington,L,4,28
West Virginia,2018-11-23,11,,Oklahoma,L,7,59
Alabama,2018-11-24,12,,Auburn,W,3,21
Appalachian State,2018-11-24,11,,Troy,W,1,10
Arizona,2018-11-24,12,,Arizona State,L,5,41
Arizona State,2018-11-24,12,@,Arizona,W,4,40
Arkansas State,2018-11-24,12,@,Texas State,W,1,7
Auburn,2018-11-24,12,@,Alabama,L,7,52
Baylor,2018-11-24,12,@,Texas Tech,W,3,24
Boise State,2018-11-24,12,,Utah State,W,3,24
Boston College,2018-11-24,12,,Syracuse,L,6,42
Brigham Young,2018-11-24,12,@,Utah,L,5,35
California,2018-11-24,11,,Colorado,W,3,21
Charlotte,2018-11-24,12,@,Florida Atlantic,W,3,24
Clemson,2018-11-24,12,,South Carolina,W,5,35
Colorado,2018-11-24,12,@,California,L,4,33
