School,Date,G,Loc,Opponent,WL,Total TD,Points For,Points Difference,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp
Kentucky,2001-10-06,5,@,South Carolina,L,1,6,-36,12,19,63.2,165,2,43,237,5.5,4,0,0,0
Louisiana,2001-10-06,5,@,Arizona State,L,3,27,-36,14,27,51.9,328,4,42,215,5.1,5,1,1,2
Louisiana Tech,2001-10-06,4,,San Jose State,W,5,41,21,12,27,44.4,192,1,42,206,4.9,1,0,3,3
Louisiana-Monroe,2001-10-06,5,,North Texas,W,3,19,2,11,18,61.1,148,1,30,136,4.5,1,1,2,3
LSU,2001-10-06,4,,Florida,L,2,15,-29,26,41,63.4,504,6,26,128,4.9,0,0,2,2
Marshall,2001-10-06,4,@,Northern Illinois,W,5,37,22,11,23,47.8,142,0,46,127,2.8,2,1,3,4
Maryland,2001-10-06,5,,Virginia,W,5,41,20,21,38,55.3,281,2,25,64,2.6,1,1,1,2
Memphis,2001-10-06,5,,Southern Mississippi,W,2,22,5,21,37,56.8,204,1,34,60,1.8,1,1,3,4
Miami (FL),2001-10-06,4,,Troy,W,5,38,31,15,29,51.7,157,1,45,155,3.4,0,0,1,1
Miami (OH),2001-10-06,5,,Buffalo,W,4,31,17,17,40,42.5,194,1,31,64,2.1,1,1,1,2
Michigan,2001-10-06,5,@,Penn State,W,2,20,20,21,38,55.3,244,0,26,25,1.0,0,1,2,3
Middle Tennessee State,2001-10-06,5,,Idaho,W,10,70,12,49,71,69.0,637,5,28,123,4.4,3,0,2,2
Minnesota,2001-10-06,4,@,Illinois,L,2,14,-11,16,28,57.1,239,2,48,198,4.1,0,0,1,1
Mississippi State,2001-10-06,4,@,Auburn,L,1,14,-2,7,13,53.8,79,0,48,214,4.5,1,0,1,1
Missouri,2001-10-06,4,@,Oklahoma State,W,4,41,3,28,38,73.7,272,3,50,147,2.9,2,2,0,2
Navy,2001-10-06,4,,Air Force,L,2,18,-6,7,13,53.8,78,0,62,293,4.7,3,1,0,1
Nebraska,2001-10-06,6,,Iowa State,W,7,48,34,13,29,44.8,214,1,38,122,3.2,1,0,2,2
Nevada,2001-10-06,4,,Nevada-Las Vegas,L,1,12,-15,6,15,40.0,80,0,50,313,6.3,3,1,1,2
New Mexico,2001-10-06,5,@,Wyoming,W,3,30,1,21,36,58.3,364,2,31,28,0.9,1,0,3,3
New Mexico State,2001-10-06,6,@,Tulsa,W,3,24,17,34,62,54.8,321,0,30,51,1.7,1,1,1,2
North Carolina,2001-10-06,6,,East Carolina,W,3,24,3,9,23,39.1,109,1,37,190,5.1,1,1,1,2
North Carolina State,2001-10-06,4,@,Wake Forest,W,2,17,3,6,18,33.3,95,0,50,221,4.4,2,2,1,3
North Texas,2001-10-06,5,@,Louisiana-Monroe,L,2,17,-2,18,24,75.0,181,2,44,138,3.1,1,1,1,2
Northern Illinois,2001-10-06,5,,Marshall,L,2,15,-22,16,29,55.2,184,3,42,174,4.1,0,0,1,1
Northwestern,2001-10-06,4,@,Ohio State,L,3,20,-18,4,10,40.0,109,0,53,287,5.4,4,0,1,1
Notre Dame,2001-10-06,4,,Pittsburgh,W,3,24,17,11,22,50.0,182,1,26,50,1.9,0,2,3,5
Ohio,2001-10-06,4,,Toledo,L,5,41,-7,31,39,79.5,374,2,46,149,3.2,4,1,0,1
Ohio State,2001-10-06,4,,Northwestern,W,5,38,18,18,31,58.1,136,1,48,170,3.5,2,1,1,2
Oklahoma,2001-10-06,5,N,Texas,W,2,14,11,24,42,57.1,198,0,25,27,1.1,0,0,4,4
Oklahoma State,2001-10-06,5,,Missouri,L,5,38,-3,23,39,59.0,275,3,41,149,3.6,1,0,0,0
Ole Miss,2001-10-06,4,@,Arkansas State,W,5,35,18,9,15,60.0,151,1,47,241,5.1,1,1,0,1
Oregon,2001-10-06,5,@,Arizona,W,9,63,35,14,31,45.2,225,3,36,258,7.2,1,3,2,5
Oregon State,2001-10-06,4,@,Washington State,L,3,27,-7,16,30,53.3,137,3,54,243,4.5,0,2,2,4
Penn State,2001-10-06,4,,Michigan,L,0,0,-20,18,33,54.5,263,2,48,147,3.1,0,1,0,1
Pitt,2001-10-06,4,@,Notre Dame,L,1,7,-17,10,13,76.9,70,0,57,249,4.4,3,0,0,0
Purdue,2001-10-06,4,,Iowa,W,2,23,9,22,34,64.7,174,2,34,33,1.0,0,0,2,2
Rice,2001-10-06,5,,Boise State,W,6,45,31,22,34,64.7,368,1,21,36,1.7,1,2,1,3
Rutgers,2001-10-06,5,,Syracuse,L,2,17,-7,7,17,41.2,100,1,48,354,7.4,2,1,1,2
San Diego State,2001-10-06,5,,Eastern Illinois,W,5,40,33,15,28,53.6,199,1,23,27,1.2,0,0,2,2
San Jose State,2001-10-06,4,@,Louisiana Tech,L,2,20,-21,31,42,73.8,407,5,30,168,5.6,0,1,0,1
SMU,2001-10-06,4,,Hawaii,L,4,31,-7,31,51,60.8,325,2,43,148,3.4,2,0,2,2
South Carolina,2001-10-06,5,,Kentucky,W,6,42,36,20,36,55.6,188,1,30,138,4.6,0,2,2,4
South Florida,2001-10-06,5,@,Utah,L,3,21,-31,17,24,70.8,264,4,49,245,5.0,2,0,1,1
Southern Mississippi,2001-10-06,4,@,Memphis,L,2,17,-5,14,30,46.7,103,0,34,79,2.3,1,0,0,0
Syracuse,2001-10-06,6,@,Rutgers,W,3,24,7,19,34,55.9,224,1,40,194,4.9,1,0,1,1
Temple,2001-10-06,4,@,Boston College,L,1,10,-13,12,22,54.5,141,2,42,188,4.5,2,1,1,2
Tennessee,2001-10-06,4,,Georgia,L,3,24,-2,21,34,61.8,303,2,28,68,2.4,0,0,1,1
Texas,2001-10-06,5,N,Oklahoma,L,0,3,-11,20,33,60.6,143,0,31,63,2.0,1,0,0,0
Texas A&M,2001-10-06,5,,Baylor,W,1,16,6,19,38,50.0,147,0,34,85,2.5,1,1,2,3
Texas Tech,2001-10-06,4,,Kansas,L,4,31,-3,13,32,40.6,116,2,57,288,5.1,1,0,0,0
Toledo,2001-10-06,5,@,Ohio,W,6,48,7,11,18,61.1,107,0,47,194,4.1,4,2,0,2
Troy,2001-10-06,4,@,Miami (FL),L,1,7,-31,21,37,56.8,327,2,28,101,3.6,2,0,0,0
Tulane,2001-10-06,6,@,Cincinnati,L,4,33,-13,22,32,68.8,312,4,50,227,4.5,2,1,0,1
Tulsa,2001-10-06,4,,New Mexico State,L,1,7,-17,8,19,42.1,124,0,44,175,4.0,1,1,1,2
UAB,2001-10-06,5,@,Central Florida,L,1,7,-17,21,37,56.8,290,1,33,38,1.2,1,1,1,2
UCF,2001-10-06,5,,Alabama-Birmingham,W,3,24,17,13,26,50.0,76,0,27,35,1.3,1,2,0,2
UNLV,2001-10-06,5,@,Nevada,W,3,27,15,20,42,47.6,165,0,43,243,5.7,1,0,2,2
USC,2001-10-06,5,@,Washington,L,3,24,-3,19,34,55.9,267,3,41,174,4.2,0,1,1,2
Utah,2001-10-06,5,,South Florida,W,7,52,31,32,61,52.5,336,3,26,67,2.6,0,2,1,3
UTEP,2001-10-06,5,@,Alabama,L,1,7,-49,15,26,57.7,228,2,53,360,6.8,6,1,0,1
Virginia,2001-10-06,5,@,Maryland,L,3,21,-20,22,35,62.9,237,2,55,243,4.4,2,1,1,2
Virginia Tech,2001-10-06,5,@,West Virginia,W,5,35,35,15,38,39.5,140,0,36,33,0.9,0,1,3,4
Wake Forest,2001-10-06,5,,North Carolina State,L,2,14,-3,20,32,62.5,180,1,47,141,3.0,1,0,0,0
Washington,2001-10-06,4,,Southern California,W,3,27,3,8,14,57.1,152,2,41,134,3.3,0,1,0,1
Washington State,2001-10-06,5,,Oregon State,W,4,34,7,22,41,53.7,276,1,23,24,1.0,0,3,3,6
West Virginia,2001-10-06,5,,Virginia Tech,L,0,0,-35,14,24,58.3,188,0,56,224,4.0,4,0,2,2
Western Michigan,2001-10-06,5,,Akron,W,4,31,17,13,27,48.1,114,0,53,241,4.5,2,0,0,0
Wisconsin,2001-10-06,6,,Indiana,L,4,32,-31,8,13,61.5,182,1,54,449,8.3,7,1,0,1
Wyoming,2001-10-06,5,,New Mexico,L,3,29,-1,20,30,66.7,211,1,44,131,3.0,0,1,1,2
Georgia Tech,2001-10-11,6,,Maryland,L,2,17,-3,21,41,51.2,210,0,34,92,2.7,1,0,2,2
Maryland,2001-10-11,6,@,Georgia Tech,W,2,20,3,26,45,57.8,320,2,39,50,1.3,0,3,3,6
Air Force,2001-10-13,5,,Wyoming,W,3,24,11,21,47,44.7,327,1,33,189,5.7,0,1,1,2
Akron,2001-10-13,6,@,Miami (OH),L,2,27,-3,23,40,57.5,399,3,34,167,4.9,1,1,1,2
Alabama,2001-10-13,6,@,Mississippi,L,3,24,-3,22,41,53.7,325,1,39,105,2.7,3,1,0,1
Arizona,2001-10-13,6,@,Oregon State,L,0,3,-35,17,34,50.0,220,2,49,195,4.0,2,0,2,2
Arizona State,2001-10-13,5,@,Southern California,L,2,17,-31,18,26,69.2,295,3,43,118,2.7,3,1,0,1
Arkansas,2001-10-13,6,,South Carolina,W,1,10,3,12,32,37.5,159,0,28,113,4.0,1,0,2,2
Arkansas State,2001-10-13,5,,Louisiana,W,3,26,6,29,40,72.5,261,2,28,119,4.3,1,2,1,3
Army,2001-10-13,5,,East Carolina,L,3,26,-23,13,22,59.1,178,1,42,263,6.3,3,1,0,1
Auburn,2001-10-13,6,,Florida,W,2,23,3,25,42,59.5,364,2,18,-36,-2.0,0,1,4,5
Ball State,2001-10-13,5,@,Eastern Michigan,W,5,35,21,19,41,46.3,193,2,34,160,4.7,0,1,2,3
Baylor,2001-10-13,5,,Nebraska,L,1,7,-41,4,9,44.4,47,0,73,641,8.8,7,5,0,5
Boise State,2001-10-13,6,,Tulsa,W,5,41,31,22,35,62.9,186,0,18,34,1.9,1,0,0,0
Boston College,2001-10-13,6,@,Virginia Tech,L,3,20,-14,16,29,55.2,225,2,49,171,3.5,1,0,2,2
Bowling Green State,2001-10-13,6,@,Western Michigan,L,4,28,-9,28,42,66.7,333,3,32,58,1.8,0,1,0,1
Brigham Young,2001-10-13,6,@,New Mexico,W,3,24,4,18,35,51.4,180,1,48,198,4.1,1,0,3,3
Buffalo,2001-10-13,6,,Marshall,L,2,14,-20,37,49,75.5,455,2,36,108,3.0,2,1,2,3
California,2001-10-13,5,,Oregon,L,1,7,-41,15,24,62.5,206,2,51,257,5.0,5,2,0,2
Central Michigan,2001-10-13,5,,Ohio,L,0,3,-31,4,8,50.0,94,1,60,342,5.7,4,1,0,1
Cincinnati,2001-10-13,5,@,Alabama-Birmingham,W,4,31,14,11,30,36.7,133,1,47,200,4.3,1,0,2,2
Clemson,2001-10-13,5,@,North Carolina State,W,6,45,8,25,48,52.1,331,5,21,21,1.0,0,0,1,1
Colorado,2001-10-13,6,,Texas A&M,W,3,31,10,30,50,60.0,334,3,19,42,2.2,0,1,2,3
Colorado State,2001-10-13,6,,Fresno State,L,3,22,-3,28,37,75.7,389,2,29,143,4.9,0,0,0,0
Connecticut,2001-10-13,6,@,South Florida,L,3,21,-19,25,39,64.1,270,2,32,64,2.0,3,1,2,3
Duke,2001-10-13,6,,Wake Forest,L,5,35,-7,12,20,60.0,144,1,62,265,4.3,5,1,1,2
East Carolina,2001-10-13,6,@,Army,W,7,49,23,21,38,55.3,289,1,43,153,3.6,2,1,1,2
Eastern Michigan,2001-10-13,6,,Ball State,L,2,14,-21,8,23,34.8,95,1,53,217,4.1,3,1,1,2
Florida,2001-10-13,6,@,Auburn,L,2,20,-3,13,27,48.1,160,0,41,79,1.9,2,2,0,2
Florida State,2001-10-13,5,,Miami (FL),L,4,27,-22,14,27,51.9,249,3,36,142,3.9,2,3,0,3
Fresno State,2001-10-13,6,@,Colorado State,W,2,25,3,13,24,54.2,116,1,52,322,6.2,2,0,0,0
Georgia,2001-10-13,5,@,Vanderbilt,W,4,30,16,24,50,48.0,316,1,38,120,3.2,1,1,0,1
Hawaii,2001-10-13,5,,Texas-El Paso,W,9,66,59,10,31,32.3,86,0,45,158,3.5,1,2,3,5
Houston,2001-10-13,5,,Memphis,L,5,33,-19,14,22,63.6,216,2,51,252,4.9,5,1,0,1
Idaho,2001-10-13,6,@,New Mexico State,L,5,39,-7,12,19,63.2,124,1,59,356,6.0,4,2,0,2
Illinois,2001-10-13,6,@,Indiana,W,5,35,21,18,36,50.0,165,1,40,194,4.9,1,0,1,1
Indiana,2001-10-13,5,,Illinois,L,2,14,-21,12,17,70.6,116,2,57,276,4.8,3,1,1,2
Iowa,2001-10-13,5,@,Michigan State,L,4,28,-3,14,22,63.6,179,2,39,90,2.3,1,2,0,2
Iowa State,2001-10-13,5,@,Missouri,W,2,20,6,14,32,43.8,137,1,37,229,6.2,1,1,1,2
Kansas,2001-10-13,5,,Oklahoma,L,1,10,-28,23,40,57.5,166,4,37,237,6.4,1,1,2,3
Kansas State,2001-10-13,5,@,Texas Tech,L,3,19,-19,32,48,66.7,409,4,20,66,3.3,1,1,3,4
Kent State,2001-10-13,6,,Northern Illinois,W,5,44,10,19,39,48.7,250,1,37,112,3.0,2,0,0,0
Kentucky,2001-10-13,6,,Louisiana State,L,3,25,-4,27,38,71.1,383,2,38,132,3.5,1,0,2,2
Louisiana,2001-10-13,6,@,Arkansas State,L,3,20,-6,6,18,33.3,109,0,41,120,2.9,2,0,0,0
Louisiana Tech,2001-10-13,5,@,Nevada,W,6,45,3,19,27,70.4,196,1,52,321,6.2,4,0,1,1
LSU,2001-10-13,5,@,Kentucky,W,3,29,4,23,42,54.8,286,2,24,127,5.3,1,0,2,2
Marshall,2001-10-13,5,@,Buffalo,W,4,34,20,16,33,48.5,207,0,38,162,4.3,2,1,2,3
Memphis,2001-10-13,6,@,Houston,W,7,52,19,28,42,66.7,331,2,28,130,4.6,3,0,2,2
Miami (FL),2001-10-13,5,@,Florida State,W,7,49,22,17,37,45.9,262,1,48,214,4.5,2,2,4,6
Miami (OH),2001-10-13,6,,Akron,W,4,30,3,21,31,67.7,309,2,42,97,2.3,0,0,0,0
Michigan,2001-10-13,6,,Purdue,W,3,24,14,16,33,48.5,198,1,37,57,1.5,0,1,0,1
Michigan State,2001-10-13,4,,Iowa,W,4,31,3,22,41,53.7,220,1,35,144,4.1,3,0,4,4
Middle Tennessee State,2001-10-13,6,@,North Texas,L,3,21,-3,8,19,42.1,117,2,58,216,3.7,1,0,2,2
Minnesota,2001-10-13,5,@,Northwestern,L,2,17,-6,22,32,68.8,237,1,46,113,2.5,1,0,1,1
Mississippi State,2001-10-13,5,,Troy,L,1,9,-12,10,26,38.5,130,1,33,82,2.5,1,2,3,5
Missouri,2001-10-13,5,,Iowa State,L,2,14,-6,13,22,59.1,75,0,44,207,4.7,2,0,0,0
Navy,2001-10-13,5,,Rice,L,1,13,-8,6,10,60.0,102,2,66,276,4.2,1,1,0,1
Nebraska,2001-10-13,7,@,Baylor,W,7,48,41,15,43,34.9,158,0,33,29,0.9,0,1,3,4
Nevada,2001-10-13,5,,Louisiana Tech,L,6,42,-3,30,49,61.2,456,4,32,105,3.3,2,1,0,1
New Mexico,2001-10-13,6,,Brigham Young,L,2,20,-4,22,41,53.7,258,3,31,107,3.5,0,0,0,0
New Mexico State,2001-10-13,7,,Idaho,W,6,46,7,27,44,61.4,288,2,34,167,4.9,3,1,5,6
North Carolina,2001-10-13,7,,Virginia,W,3,30,6,33,55,60.0,334,3,18,71,3.9,0,0,1,1
North Carolina State,2001-10-13,5,,Clemson,L,5,37,-8,23,27,85.2,333,4,52,234,4.5,2,2,0,2
North Texas,2001-10-13,6,,Middle Tennessee State,W,3,24,3,19,26,73.1,171,2,36,123,3.4,1,3,1,4
Northern Illinois,2001-10-13,6,@,Kent State,L,4,34,-10,12,21,57.1,196,1,56,307,5.5,4,0,0,0
Northwestern,2001-10-13,5,,Minnesota,W,3,23,6,10,34,29.4,143,1,50,257,5.1,1,0,3,3
Notre Dame,2001-10-13,5,,West Virginia,W,4,34,10,9,23,39.1,91,2,37,179,4.8,1,0,1,1
Ohio,2001-10-13,5,@,Central Michigan,W,5,34,31,17,27,63.0,101,0,50,215,4.3,0,1,1,2
Ohio State,2001-10-13,5,,Wisconsin,L,2,17,-3,12,22,54.5,202,1,35,127,3.6,1,0,1,1
Oklahoma,2001-10-13,6,@,Kansas,W,5,38,28,9,26,34.6,139,1,40,84,2.1,0,3,1,4
Oklahoma State,2001-10-13,6,,Texas,L,2,17,-28,19,31,61.3,238,5,52,241,4.6,1,1,1,2
Ole Miss,2001-10-13,5,,Alabama,W,4,27,3,7,24,29.2,136,2,38,227,6.0,1,0,1,1
Oregon,2001-10-13,6,@,California,W,7,48,41,25,52,48.1,244,1,20,78,3.9,0,2,3,5
Oregon State,2001-10-13,5,,Arizona,W,5,38,35,10,24,41.7,113,0,30,46,1.5,0,1,2,3
Pitt,2001-10-13,5,,Syracuse,L,1,10,-32,11,20,55.0,139,1,49,172,3.5,4,1,1,2
Purdue,2001-10-13,5,@,Michigan,L,1,10,-14,21,28,75.0,233,1,38,122,3.2,2,3,1,4
Rice,2001-10-13,6,@,Navy,W,3,21,8,10,16,62.5,125,0,51,150,2.9,1,0,0,0
Rutgers,2001-10-13,6,@,Temple,L,0,5,-25,10,23,43.5,170,2,45,193,4.3,0,2,1,3
San Diego State,2001-10-13,6,@,Nevada-Las Vegas,L,0,3,-28,12,19,63.2,153,2,56,274,4.9,1,0,1,1
San Jose State,2001-10-13,5,,Southern Methodist,L,2,17,-7,4,13,30.8,44,0,55,347,6.3,2,1,0,1
SMU,2001-10-13,5,@,San Jose State,W,3,24,7,13,30,43.3,176,2,42,148,3.5,0,1,0,1
South Carolina,2001-10-13,6,@,Arkansas,L,1,7,-3,8,20,40.0,62,1,48,162,3.4,0,0,0,0
South Florida,2001-10-13,6,,Connecticut,W,6,40,19,22,42,52.4,209,1,38,135,3.6,2,2,1,3
Stanford,2001-10-13,4,,Washington State,L,5,39,-6,16,31,51.6,240,3,39,114,2.9,1,1,1,2
Syracuse,2001-10-13,7,@,Pittsburgh,W,6,42,32,11,30,36.7,180,0,39,92,2.4,1,2,3,5
Temple,2001-10-13,5,,Rutgers,W,3,30,25,17,41,41.5,171,0,32,32,1.0,0,3,3,6
Texas,2001-10-13,6,@,Oklahoma State,W,6,45,28,11,23,47.8,97,1,30,65,2.2,0,2,2,4
Texas A&M,2001-10-13,6,@,Colorado,L,3,21,-10,14,28,50.0,183,1,52,170,3.3,1,0,1,1
Texas Christian,2001-10-13,6,@,Tulane,L,3,22,-26,21,31,67.7,355,4,35,116,3.3,1,0,1,1
Texas Tech,2001-10-13,5,,Kansas State,W,5,38,19,16,40,40.0,197,1,50,146,2.9,2,0,2,2
Troy,2001-10-13,5,@,Mississippi State,W,3,21,12,13,34,38.2,144,1,47,128,2.7,0,1,3,4
Tulane,2001-10-13,7,,Texas Christian,W,6,48,26,18,36,50.0,183,0,44,131,3.0,2,2,3,5
Tulsa,2001-10-13,5,@,Boise State,L,1,10,-31,27,37,73.0,405,4,43,165,3.8,1,1,0,1
UAB,2001-10-13,6,,Cincinnati,L,2,17,-14,12,20,60.0,154,1,36,66,1.8,1,0,1,1
UCF,2001-10-13,6,,Liberty,W,9,63,63,19,33,57.6,163,0,28,67,2.4,0,1,0,1
UCLA,2001-10-13,5,,Washington,W,5,35,22,23,46,50.0,340,1,28,-8,-0.3,1,2,1,3
UNLV,2001-10-13,6,,San Diego State,W,4,31,28,14,28,50.0,121,0,26,39,1.5,0,0,0,0
USC,2001-10-13,6,,Arizona State,W,6,48,31,14,25,56.0,155,1,35,143,4.1,1,1,3,4
UTEP,2001-10-13,6,@,Hawaii,L,1,7,-59,20,39,51.3,316,3,33,174,5.3,3,1,1,2
Vanderbilt,2001-10-13,5,,Georgia,L,2,14,-16,19,26,73.1,305,2,31,139,4.5,2,3,0,3
Virginia,2001-10-13,6,@,North Carolina,L,3,24,-6,13,21,61.9,243,1,56,234,4.2,1,2,1,3
Virginia Tech,2001-10-13,6,,Boston College,W,4,34,14,13,26,50.0,180,2,28,58,2.1,1,3,0,3
Wake Forest,2001-10-13,6,@,Duke,W,6,42,7,21,36,58.3,251,1,33,81,2.5,3,1,3,4
Washington,2001-10-13,5,@,UCLA,L,2,13,-22,9,19,47.4,128,0,45,325,7.2,4,3,0,3
Washington State,2001-10-13,6,@,Stanford,W,6,45,6,17,36,47.2,220,2,46,219,4.8,3,1,2,3
West Virginia,2001-10-13,6,@,Notre Dame,L,3,24,-10,7,14,50.0,70,0,69,345,5.0,4,1,1,2
Western Michigan,2001-10-13,6,,Bowling Green State,W,5,37,9,20,33,60.6,202,1,43,217,5.0,3,2,3,5
Wisconsin,2001-10-13,7,@,Ohio State,W,2,20,3,10,21,47.6,132,0,50,121,2.4,2,0,1,1
Wyoming,2001-10-13,6,@,Air Force,L,1,13,-11,11,24,45.8,192,1,60,332,5.5,2,1,0,1
Louisville,2001-10-16,7,,Southern Mississippi,W,2,24,10,13,29,44.8,219,2,31,7,0.2,0,3,1,4
Southern Mississippi,2001-10-16,5,@,Louisville,L,2,14,-10,17,32,53.1,186,1,44,42,1.0,1,0,0,0
Washington State,2001-10-18,7,,Montana State,W,8,53,25,24,43,55.8,306,2,27,134,5.0,0,1,1,2
Boise State,2001-10-19,7,@,Fresno State,W,5,35,5,30,50,60.0,345,3,37,109,2.9,1,1,1,2
Fresno State,2001-10-19,7,,Boise State,L,4,30,-5,20,32,62.5,297,4,38,108,2.8,1,0,2,2
Air Force,2001-10-20,6,@,Brigham Young,L,5,33,-30,27,43,62.8,408,5,37,203,5.5,4,0,0,0
Akron,2001-10-20,7,,Bowling Green State,L,0,11,-5,13,22,59.1,133,1,45,131,2.9,1,1,0,1
Alabama,2001-10-20,7,,Tennessee,L,3,24,-11,21,28,75.0,293,2,45,187,4.2,3,0,0,0
Arizona,2001-10-20,7,@,Washington,L,4,28,-3,29,49,59.2,455,3,28,83,3.0,1,1,4,5
Arizona State,2001-10-20,6,,Oregon State,W,5,41,17,23,39,59.0,238,2,32,79,2.5,1,1,0,1
Arkansas State,2001-10-20,6,@,North Texas,L,0,0,-45,6,10,60.0,143,2,49,134,2.7,4,1,0,1
Army,2001-10-20,6,@,Texas Christian,L,3,20,-18,21,29,72.4,273,3,50,212,4.2,2,0,0,0
Auburn,2001-10-20,7,,Louisiana Tech,W,6,48,7,27,52,51.9,381,3,25,152,6.1,2,1,5,6
Ball State,2001-10-20,6,,Toledo,W,2,24,4,27,44,61.4,270,1,29,70,2.4,1,2,1,3
Baylor,2001-10-20,6,@,Oklahoma,L,2,17,-16,32,44,72.7,343,1,39,60,1.5,3,1,0,1
Boston College,2001-10-20,7,,Pittsburgh,W,6,45,38,14,35,40.0,108,0,32,122,3.8,1,0,2,2
Bowling Green State,2001-10-20,7,@,Akron,W,2,16,5,13,31,41.9,175,0,35,85,2.4,0,0,3,3
Brigham Young,2001-10-20,7,,Air Force,W,9,63,30,12,22,54.5,168,1,52,334,6.4,4,0,1,1
Buffalo,2001-10-20,7,@,Kent State,L,1,13,-22,15,19,78.9,194,2,41,238,5.8,2,1,0,1
California,2001-10-20,6,@,UCLA,L,2,17,-39,15,19,78.9,303,3,38,228,6.0,4,0,0,0
Central Michigan,2001-10-20,6,@,Marshall,L,3,21,-21,31,46,67.4,484,3,33,163,4.9,3,0,0,0
Cincinnati,2001-10-20,6,@,Houston,W,4,29,1,16,24,66.7,186,2,47,157,3.3,1,0,0,0
Clemson,2001-10-20,6,,North Carolina,L,0,3,-35,14,18,77.8,206,2,54,219,4.1,3,0,0,0
Colorado,2001-10-20,7,@,Texas,L,1,7,-34,21,33,63.6,264,3,40,161,4.0,2,0,0,0
Colorado State,2001-10-20,7,@,Nevada-Las Vegas,W,3,26,2,8,21,38.1,173,1,57,255,4.5,2,4,0,4
Duke,2001-10-20,7,@,Maryland,L,2,17,-42,28,36,77.8,335,1,54,362,6.7,7,2,1,3
East Carolina,2001-10-20,7,,Memphis,W,3,32,21,16,27,59.3,159,1,31,72,2.3,0,0,0,0
Florida State,2001-10-20,6,@,Virginia,W,5,43,36,19,39,48.7,167,1,19,34,1.8,0,2,3,5
Georgia,2001-10-20,6,,Kentucky,W,6,43,14,32,54,59.3,377,3,22,116,5.3,1,1,2,3
Georgia Tech,2001-10-20,7,,North Carolina State,W,3,27,10,20,32,62.5,223,1,26,41,1.6,1,1,2,3
Hawaii,2001-10-20,6,@,Tulsa,W,4,36,21,17,35,48.6,165,1,37,142,3.8,1,1,0,1
Houston,2001-10-20,6,,Cincinnati,L,4,28,-1,20,28,71.4,340,1,36,142,3.9,3,1,1,2
Idaho,2001-10-20,7,,Louisiana,L,5,37,-17,27,35,77.1,407,3,50,234,4.7,4,0,1,1
Illinois,2001-10-20,7,,Wisconsin,W,4,42,7,14,29,48.3,205,2,27,126,4.7,3,0,0,0
Indiana,2001-10-20,6,@,Iowa,L,4,28,-14,13,17,76.5,228,3,33,226,6.8,3,0,1,1
Iowa,2001-10-20,6,,Indiana,W,6,42,14,14,28,50.0,160,0,56,308,5.5,4,0,0,0
Iowa State,2001-10-20,6,,Oklahoma State,W,4,28,14,24,39,61.5,234,2,18,42,2.3,0,0,1,1
Kansas,2001-10-20,6,,Missouri,L,5,34,-4,19,32,59.4,246,3,47,231,4.9,2,0,2,2
Kansas State,2001-10-20,6,,Texas A&M,L,3,24,-7,11,20,55.0,138,2,32,51,1.6,1,0,0,0
Kent State,2001-10-20,7,,Buffalo,W,5,35,22,16,34,47.1,193,1,38,80,2.1,0,0,3,3
Kentucky,2001-10-20,7,@,Georgia,L,4,29,-14,23,37,62.2,394,3,43,197,4.6,3,1,1,2
Louisiana,2001-10-20,7,@,Idaho,W,7,54,17,27,42,64.3,410,2,34,117,3.4,3,2,2,4
Louisiana Tech,2001-10-20,6,@,Auburn,L,5,41,-7,28,48,58.3,381,5,40,173,4.3,1,0,4,4
Louisiana-Monroe,2001-10-20,6,@,Central Florida,L,0,6,-32,28,39,71.8,335,3,21,50,2.4,1,1,1,2
LSU,2001-10-20,6,@,Mississippi State,W,6,42,42,18,42,42.9,248,0,34,74,2.2,0,1,3,4
Marshall,2001-10-20,6,,Central Michigan,W,6,42,21,16,34,47.1,222,2,53,261,4.9,1,0,1,1
Maryland,2001-10-20,7,,Duke,W,8,59,42,13,32,40.6,163,1,35,133,3.8,1,1,3,4
Memphis,2001-10-20,7,@,East Carolina,L,1,11,-21,20,26,76.9,268,1,57,205,3.6,2,0,0,0
Miami (OH),2001-10-20,7,@,Ohio,W,5,36,12,3,12,25.0,22,0,57,281,4.9,3,3,0,3
Michigan State,2001-10-20,5,@,Minnesota,L,2,19,-9,11,24,45.8,124,1,42,322,7.7,3,0,0,0
Middle Tennessee State,2001-10-20,7,@,Mississippi,L,2,17,-28,25,31,80.6,257,3,50,221,4.4,3,1,0,1
Minnesota,2001-10-20,6,,Michigan State,W,4,28,9,27,47,57.4,351,2,37,121,3.3,0,1,1,2
Mississippi State,2001-10-20,6,,Louisiana State,L,0,0,-42,18,29,62.1,280,3,37,138,3.7,3,0,0,0
Missouri,2001-10-20,6,@,Kansas,W,5,38,4,13,25,52.0,242,2,34,102,3.0,1,0,0,0
Navy,2001-10-20,6,@,Rutgers,L,2,17,-6,13,20,65.0,327,3,45,206,4.6,0,1,1,2
Nebraska,2001-10-20,8,,Texas Tech,W,5,41,10,34,64,53.1,373,1,17,67,3.9,1,1,1,2
Nevada,2001-10-20,6,@,Rice,L,2,30,-3,4,11,36.4,77,1,61,404,6.6,4,2,0,2
North Carolina,2001-10-20,8,@,Clemson,W,5,38,35,14,46,30.4,144,0,28,65,2.3,0,0,2,2
