School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Louisiana,2011-10-01,5,,Florida Atlantic,W,4,34
Louisiana Tech,2011-10-01,5,,Hawaii,L,6,44
Louisville,2011-10-01,4,,Marshall,L,2,17
LSU,2011-10-01,5,,Kentucky,W,1,7
Marshall,2011-10-01,5,@,Louisville,W,2,13
Maryland,2011-10-01,4,,Towson,W,0,3
Memphis,2011-10-01,5,@,Middle Tennessee State,L,5,38
Miami (FL),2011-10-01,4,,Bethune-Cookman,W,2,14
Miami (OH),2011-10-01,4,,Cincinnati,L,4,27
Michigan,2011-10-01,5,,Minnesota,W,0,0
Michigan State,2011-10-01,5,@,Ohio State,W,1,7
Middle Tennessee State,2011-10-01,4,,Memphis,W,4,31
Minnesota,2011-10-01,5,@,Michigan,L,7,58
Mississippi State,2011-10-01,5,@,Georgia,L,3,24
Navy,2011-10-01,4,,Air Force,L,5,35
Nebraska,2011-10-01,5,@,Wisconsin,L,7,48
Nevada,2011-10-01,4,@,Boise State,L,4,30
New Mexico,2011-10-01,5,,New Mexico State,L,6,42
New Mexico State,2011-10-01,5,@,New Mexico,W,4,28
North Carolina,2011-10-01,5,@,East Carolina,W,2,20
North Carolina State,2011-10-01,5,,Georgia Tech,L,6,45
North Texas,2011-10-01,5,@,Tulsa,L,6,41
Northern Illinois,2011-10-01,5,@,Central Michigan,L,6,48
Northwestern,2011-10-01,4,@,Illinois,L,5,38
Notre Dame,2011-10-01,5,@,Purdue,W,1,10
Ohio,2011-10-01,5,,Kent State,W,1,10
Ohio State,2011-10-01,5,,Michigan State,L,1,10
Oklahoma,2011-10-01,4,,Ball State,W,0,6
Ole Miss,2011-10-01,5,@,Fresno State,W,4,28
Oregon State,2011-10-01,4,@,Arizona State,L,5,35
Penn State,2011-10-01,5,@,Indiana,W,1,10
Purdue,2011-10-01,4,,Notre Dame,L,5,38
Rice,2011-10-01,4,@,Southern Mississippi,L,7,48
Rutgers,2011-10-01,4,@,Syracuse,W,2,16
San Jose State,2011-10-01,5,@,Colorado State,W,4,31
SMU,2011-10-01,5,@,Texas Christian,W,4,33
South Carolina,2011-10-01,5,,Auburn,L,2,16
Southern Mississippi,2011-10-01,5,,Rice,W,3,24
Stanford,2011-10-01,4,,UCLA,W,3,19
Syracuse,2011-10-01,5,,Rutgers,L,1,19
Temple,2011-10-01,5,,Toledo,L,5,36
Tennessee,2011-10-01,4,,Buffalo,W,1,10
Texas,2011-10-01,4,@,Iowa State,W,2,14
Texas A&M,2011-10-01,4,N,Arkansas,L,5,42
Texas Christian,2011-10-01,5,,Southern Methodist,L,5,40
Texas Tech,2011-10-01,4,@,Kansas,W,5,34
Toledo,2011-10-01,5,@,Temple,W,1,13
Troy,2011-10-01,4,,Alabama-Birmingham,W,2,23
Tulane,2011-10-01,5,@,Army,L,6,45
Tulsa,2011-10-01,5,,North Texas,W,3,24
UAB,2011-10-01,4,@,Troy,L,3,24
UCLA,2011-10-01,5,@,Stanford,L,6,45
USC,2011-10-01,5,,Arizona,W,6,41
Utah,2011-10-01,4,,Washington,L,4,31
Virginia,2011-10-01,5,,Idaho,W,2,20
Virginia Tech,2011-10-01,5,,Clemson,L,3,23
Wake Forest,2011-10-01,4,@,Boston College,W,1,19
Washington,2011-10-01,5,@,Utah,W,2,14
Washington State,2011-10-01,4,@,Colorado,W,3,27
West Virginia,2011-10-01,5,,Bowling Green State,W,1,10
Western Kentucky,2011-10-01,4,,Arkansas State,L,3,26
Western Michigan,2011-10-01,5,@,Connecticut,W,4,31
Wisconsin,2011-10-01,5,,Nebraska,W,2,17
California,2011-10-06,5,@,Oregon,L,6,43
Middle Tennessee State,2011-10-06,5,,Western Kentucky,L,5,36
Oregon,2011-10-06,5,,California,W,1,15
Western Kentucky,2011-10-06,5,@,Middle Tennessee State,W,4,33
Boise State,2011-10-07,5,@,Fresno State,W,1,7
Fresno State,2011-10-07,6,,Boise State,L,8,57
Air Force,2011-10-08,5,@,Notre Dame,L,8,59
Akron,2011-10-08,6,,Florida International,L,3,27
Alabama,2011-10-08,6,,Vanderbilt,W,0,0
Arizona,2011-10-08,6,@,Oregon State,L,4,37
Arizona State,2011-10-08,6,@,Utah,W,2,14
Arkansas,2011-10-08,6,,Auburn,W,2,14
Arkansas State,2011-10-08,6,@,Louisiana-Monroe,W,2,19
Army,2011-10-08,6,@,Miami (OH),L,5,35
Auburn,2011-10-08,6,@,Arkansas,L,5,38
Ball State,2011-10-08,6,,Temple,L,6,42
Baylor,2011-10-08,5,,Iowa State,W,4,26
Boston College,2011-10-08,6,@,Clemson,L,3,36
Bowling Green State,2011-10-08,6,@,Western Michigan,L,6,45
Brigham Young,2011-10-08,6,,San Jose State,W,1,16
Buffalo,2011-10-08,6,,Ohio,W,4,37
Central Michigan,2011-10-08,6,@,North Carolina State,L,5,38
Clemson,2011-10-08,6,,Boston College,W,2,14
Colorado,2011-10-08,6,@,Stanford,L,7,48
Connecticut,2011-10-08,6,@,West Virginia,L,5,43
East Carolina,2011-10-08,5,@,Houston,L,8,56
Eastern Michigan,2011-10-08,6,@,Toledo,L,7,54
Florida,2011-10-08,6,@,Louisiana State,L,5,41
Florida Atlantic,2011-10-08,5,@,North Texas,L,4,31
Florida International,2011-10-08,6,@,Akron,W,2,17
Florida State,2011-10-08,5,@,Wake Forest,L,4,35
Georgia,2011-10-08,6,@,Tennessee,W,1,12
Georgia Tech,2011-10-08,6,,Maryland,W,2,16
Houston,2011-10-08,6,,East Carolina,W,0,3
Idaho,2011-10-08,6,,Louisiana Tech,L,3,24
Illinois,2011-10-08,6,@,Indiana,W,2,20
Indiana,2011-10-08,6,,Illinois,L,6,41
Iowa,2011-10-08,5,@,Penn State,L,1,13
Iowa State,2011-10-08,5,@,Baylor,L,7,49
Kansas,2011-10-08,5,@,Oklahoma State,L,10,70
Kansas State,2011-10-08,5,,Missouri,W,2,17
Kent State,2011-10-08,6,@,Northern Illinois,L,4,40
Kentucky,2011-10-08,6,@,South Carolina,L,7,54
Louisiana,2011-10-08,6,,Troy,W,2,17
Louisiana Tech,2011-10-08,6,@,Idaho,W,1,11
Louisiana-Monroe,2011-10-08,5,,Arkansas State,L,3,24
Louisville,2011-10-08,5,@,North Carolina,L,2,14
LSU,2011-10-08,6,,Florida,W,1,11
Marshall,2011-10-08,6,@,Central Florida,L,2,16
Maryland,2011-10-08,5,@,Georgia Tech,L,3,21
Memphis,2011-10-08,6,@,Rice,L,4,28
Miami (FL),2011-10-08,5,@,Virginia Tech,L,5,38
Miami (OH),2011-10-08,5,,Army,W,4,28
Michigan,2011-10-08,6,@,Northwestern,W,3,24
Minnesota,2011-10-08,6,@,Purdue,L,6,45
Mississippi State,2011-10-08,6,@,Alabama-Birmingham,W,0,3
Missouri,2011-10-08,5,@,Kansas State,L,3,24
Navy,2011-10-08,5,,Southern Mississippi,L,9,63
Nebraska,2011-10-08,6,,Ohio State,W,3,27
Nevada,2011-10-08,5,,Nevada-Las Vegas,W,0,0
North Carolina,2011-10-08,6,,Louisville,W,1,7
North Carolina State,2011-10-08,6,,Central Michigan,W,3,24
North Texas,2011-10-08,6,,Florida Atlantic,W,2,17
Northern Illinois,2011-10-08,6,,Kent State,W,1,10
Northwestern,2011-10-08,5,,Michigan,L,6,42
Notre Dame,2011-10-08,6,,Air Force,W,4,33
Ohio,2011-10-08,6,@,Buffalo,L,5,38
Ohio State,2011-10-08,6,@,Nebraska,L,4,34
Oklahoma,2011-10-08,5,N,Texas,W,2,17
Oklahoma State,2011-10-08,5,,Kansas,W,4,28
Oregon State,2011-10-08,5,,Arizona,W,4,27
Penn State,2011-10-08,6,,Iowa,W,0,3
Pitt,2011-10-08,6,@,Rutgers,L,4,34
Purdue,2011-10-08,5,,Minnesota,W,2,17
Rice,2011-10-08,5,,Memphis,W,0,6
Rutgers,2011-10-08,5,,Pittsburgh,W,1,10
San Diego State,2011-10-08,5,,Texas Christian,L,3,27
San Jose State,2011-10-08,6,@,Brigham Young,L,3,29
South Carolina,2011-10-08,6,,Kentucky,W,0,3
Southern Mississippi,2011-10-08,6,@,Navy,W,5,35
Stanford,2011-10-08,5,,Colorado,W,1,7
Syracuse,2011-10-08,6,@,Tulane,W,4,34
Temple,2011-10-08,6,@,Ball State,W,0,0
Tennessee,2011-10-08,5,,Georgia,L,2,20
Texas,2011-10-08,5,N,Oklahoma,L,7,55
Texas A&M,2011-10-08,5,@,Texas Tech,W,4,40
Texas Christian,2011-10-08,6,@,San Diego State,W,2,14
Texas Tech,2011-10-08,5,,Texas A&M,L,6,45
Toledo,2011-10-08,6,,Eastern Michigan,W,2,16
Troy,2011-10-08,5,@,Louisiana,L,4,31
Tulane,2011-10-08,6,,Syracuse,L,4,37
UAB,2011-10-08,5,,Mississippi State,L,3,21
UCF,2011-10-08,5,,Marshall,W,1,6
UCLA,2011-10-08,6,,Washington State,W,2,25
UNLV,2011-10-08,5,@,Nevada,L,4,37
Utah,2011-10-08,5,,Arizona State,L,4,35
Utah State,2011-10-08,5,,Wyoming,W,3,19
Vanderbilt,2011-10-08,5,@,Alabama,L,5,34
Virginia Tech,2011-10-08,6,,Miami (FL),W,5,35
Wake Forest,2011-10-08,5,,Florida State,W,4,30
Washington State,2011-10-08,5,@,UCLA,L,4,28
West Virginia,2011-10-08,6,,Connecticut,W,1,16
Western Michigan,2011-10-08,6,,Bowling Green State,W,3,21
Wyoming,2011-10-08,5,@,Utah State,L,9,63
Air Force,2011-10-13,6,,San Diego State,L,5,41
California,2011-10-13,6,,Southern California,L,3,30
San Diego State,2011-10-13,6,@,Air Force,W,3,27
USC,2011-10-13,6,@,California,W,1,9
Hawaii,2011-10-14,6,@,San Jose State,L,3,28
San Jose State,2011-10-14,7,,Hawaii,W,4,27
Alabama,2011-10-15,7,@,Mississippi,W,1,7
Arizona State,2011-10-15,7,@,Oregon,L,5,41
Auburn,2011-10-15,7,,Florida,W,0,6
Ball State,2011-10-15,7,@,Ohio,W,3,20
Baylor,2011-10-15,6,@,Texas A&M,L,7,55
Boise State,2011-10-15,6,@,Colorado State,W,2,13
Bowling Green State,2011-10-15,7,,Toledo,L,4,28
Brigham Young,2011-10-15,7,@,Oregon State,W,4,28
Buffalo,2011-10-15,7,@,Temple,L,4,34
Central Michigan,2011-10-15,7,,Eastern Michigan,L,5,35
Cincinnati,2011-10-15,6,,Louisville,W,1,16
Clemson,2011-10-15,7,@,Maryland,W,6,45
Colorado,2011-10-15,7,@,Washington,L,7,52
Colorado State,2011-10-15,6,,Boise State,L,9,63
Connecticut,2011-10-15,7,,South Florida,W,1,10
Duke,2011-10-15,6,,Florida State,L,5,41
East Carolina,2011-10-15,6,@,Memphis,W,2,17
Eastern Michigan,2011-10-15,7,@,Central Michigan,W,3,28
Florida,2011-10-15,7,@,Auburn,L,2,17
Florida Atlantic,2011-10-15,6,,Western Kentucky,L,3,20
Florida State,2011-10-15,6,@,Duke,W,2,16
Fresno State,2011-10-15,7,,Utah State,W,3,21
Georgia,2011-10-15,7,@,Vanderbilt,W,4,28
Georgia Tech,2011-10-15,7,@,Virginia,L,3,24
Idaho,2011-10-15,7,@,New Mexico State,L,4,31
Illinois,2011-10-15,7,,Ohio State,L,2,17
Indiana,2011-10-15,7,@,Wisconsin,L,8,59
Iowa,2011-10-15,6,,Northwestern,W,4,31
Iowa State,2011-10-15,6,@,Missouri,L,7,52
Kansas,2011-10-15,6,,Oklahoma,L,5,47
Kansas State,2011-10-15,6,@,Texas Tech,W,4,34
Kent State,2011-10-15,7,,Miami (OH),L,1,9
Louisiana,2011-10-15,7,,North Texas,W,1,10
Louisiana-Monroe,2011-10-15,6,@,Troy,W,1,10
Louisville,2011-10-15,6,@,Cincinnati,L,3,25
LSU,2011-10-15,7,@,Tennessee,W,1,7
Marshall,2011-10-15,7,,Rice,W,2,20
Maryland,2011-10-15,6,,Clemson,L,7,56
Memphis,2011-10-15,7,,East Carolina,L,5,35
Miami (FL),2011-10-15,6,@,North Carolina,W,3,24
Miami (OH),2011-10-15,6,@,Kent State,W,0,3
Michigan,2011-10-15,7,@,Michigan State,L,4,28
Michigan State,2011-10-15,6,,Michigan,W,2,14
Mississippi State,2011-10-15,7,,South Carolina,L,2,14
Missouri,2011-10-15,6,,Iowa State,W,2,17
Navy,2011-10-15,6,@,Rutgers,L,3,21
Nevada,2011-10-15,6,,New Mexico,W,1,7
New Mexico,2011-10-15,6,@,Nevada,L,7,49
New Mexico State,2011-10-15,6,,Idaho,W,3,24
North Carolina,2011-10-15,7,,Miami (FL),L,3,30
North Texas,2011-10-15,7,@,Louisiana,L,4,30
Northern Illinois,2011-10-15,7,,Western Michigan,W,2,22
Northwestern,2011-10-15,6,@,Iowa,L,5,41
Ohio,2011-10-15,7,,Ball State,L,2,23
Ohio State,2011-10-15,7,@,Illinois,W,1,7
Oklahoma,2011-10-15,6,@,Kansas,W,2,17
Oklahoma State,2011-10-15,6,@,Texas,W,3,26
Ole Miss,2011-10-15,6,,Alabama,L,7,52
Oregon,2011-10-15,6,,Arizona State,W,3,27
Oregon State,2011-10-15,6,,Brigham Young,L,5,38
Penn State,2011-10-15,7,,Purdue,W,2,18
Pitt,2011-10-15,7,,Utah,L,2,26
Purdue,2011-10-15,6,@,Penn State,L,2,23
Rice,2011-10-15,6,@,Marshall,L,3,24
Rutgers,2011-10-15,6,,Navy,W,2,20
SMU,2011-10-15,6,,Central Florida,W,2,17
South Carolina,2011-10-15,7,@,Mississippi State,W,1,12
South Florida,2011-10-15,6,@,Connecticut,L,1,16
Stanford,2011-10-15,6,@,Washington State,W,2,14
Temple,2011-10-15,7,,Buffalo,W,0,0
Tennessee,2011-10-15,6,,Louisiana State,L,5,38
Texas,2011-10-15,6,,Oklahoma State,L,5,38
Texas A&M,2011-10-15,6,,Baylor,W,4,28
Texas Tech,2011-10-15,6,,Kansas State,L,6,41
Toledo,2011-10-15,7,@,Bowling Green State,W,3,21
Troy,2011-10-15,6,,Louisiana-Monroe,L,5,38
Tulane,2011-10-15,7,,Texas-El Paso,L,5,44
Tulsa,2011-10-15,6,,Alabama-Birmingham,W,2,20
UAB,2011-10-15,6,@,Tulsa,L,4,37
UCF,2011-10-15,6,@,Southern Methodist,L,5,38
UNLV,2011-10-15,6,@,Wyoming,L,5,41
Utah,2011-10-15,6,@,Pittsburgh,W,2,14
Utah State,2011-10-15,6,@,Fresno State,L,4,31
UTEP,2011-10-15,6,@,Tulane,W,1,7
Vanderbilt,2011-10-15,6,,Georgia,L,3,33
Virginia,2011-10-15,6,,Georgia Tech,W,3,21
Virginia Tech,2011-10-15,7,@,Wake Forest,W,2,17
Wake Forest,2011-10-15,6,,Virginia Tech,L,5,38
Washington,2011-10-15,6,,Colorado,W,3,24
Washington State,2011-10-15,6,,Stanford,L,6,44
Western Kentucky,2011-10-15,6,@,Florida Atlantic,W,0,0
Western Michigan,2011-10-15,7,@,Northern Illinois,L,6,51
Wisconsin,2011-10-15,6,,Indiana,W,1,7
Wyoming,2011-10-15,6,,Nevada-Las Vegas,W,2,14
Arkansas State,2011-10-18,7,,Florida International,W,1,16
Florida International,2011-10-18,7,@,Arkansas State,L,4,34
Arizona,2011-10-20,7,,UCLA,W,1,12
UAB,2011-10-20,7,,Central Florida,W,3,24
UCF,2011-10-20,7,@,Alabama-Birmingham,L,3,26
UCLA,2011-10-20,7,@,Arizona,L,6,48
Louisville,2011-10-21,7,,Rutgers,W,2,14
Rutgers,2011-10-21,7,@,Louisville,L,2,16
Syracuse,2011-10-21,7,,West Virginia,W,3,23
West Virginia,2011-10-21,7,@,Syracuse,L,7,49
Air Force,2011-10-22,7,@,Boise State,L,5,37
Akron,2011-10-22,7,,Ohio,L,4,37
Alabama,2011-10-22,8,,Tennessee,W,0,6
Arkansas,2011-10-22,7,@,Mississippi,W,3,24
Army,2011-10-22,7,@,Vanderbilt,L,6,44
Auburn,2011-10-22,8,@,Louisiana State,L,6,45
Ball State,2011-10-22,8,,Central Michigan,W,3,27
Boise State,2011-10-22,7,,Air Force,W,3,26
Boston College,2011-10-22,7,@,Virginia Tech,L,3,30
Bowling Green State,2011-10-22,8,,Temple,W,1,10
Brigham Young,2011-10-22,8,,Idaho State,W,0,3
Buffalo,2011-10-22,8,,Northern Illinois,L,4,31
California,2011-10-22,7,,Utah,W,1,10
Central Michigan,2011-10-22,8,@,Ball State,L,4,31
Cincinnati,2011-10-22,7,@,South Florida,W,4,34
Clemson,2011-10-22,8,,North Carolina,W,5,38
Colorado,2011-10-22,8,,Oregon,L,6,45
Colorado State,2011-10-22,7,@,Texas-El Paso,L,4,31
Duke,2011-10-22,7,,Wake Forest,L,3,24
East Carolina,2011-10-22,7,@,Navy,W,5,35
Eastern Michigan,2011-10-22,8,,Western Michigan,W,1,10
Florida Atlantic,2011-10-22,7,,Middle Tennessee State,L,5,38
Florida State,2011-10-22,7,,Maryland,W,2,16
Fresno State,2011-10-22,8,@,Nevada,L,5,45
Georgia Tech,2011-10-22,8,@,Miami (FL),L,3,24
Hawaii,2011-10-22,7,,New Mexico State,W,5,34
Houston,2011-10-22,7,,Marshall,W,4,28
Illinois,2011-10-22,8,@,Purdue,L,3,21
Indiana,2011-10-22,8,@,Iowa,L,6,45
Iowa,2011-10-22,7,,Indiana,W,3,24
Iowa State,2011-10-22,7,,Texas A&M,L,3,33
Kansas,2011-10-22,7,,Kansas State,L,8,59
Kansas State,2011-10-22,7,@,Kansas,W,3,21
Kentucky,2011-10-22,7,,Jacksonville State,W,2,14
Louisiana,2011-10-22,8,@,Western Kentucky,L,6,42
Louisiana Tech,2011-10-22,7,@,Utah State,W,2,17
Louisiana-Monroe,2011-10-22,7,@,North Texas,L,5,38
LSU,2011-10-22,8,,Auburn,W,1,10
Marshall,2011-10-22,8,@,Houston,L,9,63
Maryland,2011-10-22,7,@,Florida State,L,5,41
Memphis,2011-10-22,8,@,Tulane,W,2,17
Miami (FL),2011-10-22,7,,Georgia Tech,W,1,7
Miami (OH),2011-10-22,7,@,Toledo,L,7,49
Michigan State,2011-10-22,7,,Wisconsin,W,4,31
Middle Tennessee State,2011-10-22,6,@,Florida Atlantic,W,2,14
Minnesota,2011-10-22,7,,Nebraska,L,5,41
Missouri,2011-10-22,7,,Oklahoma State,L,6,45
Navy,2011-10-22,7,,East Carolina,L,5,38
Nebraska,2011-10-22,7,@,Minnesota,W,2,14
Nevada,2011-10-22,7,,Fresno State,W,5,38
New Mexico,2011-10-22,7,@,Texas Christian,L,10,69
New Mexico State,2011-10-22,7,@,Hawaii,L,7,45
North Carolina,2011-10-22,8,@,Clemson,L,8,59
North Carolina State,2011-10-22,7,@,Virginia,W,2,14
North Texas,2011-10-22,8,,Louisiana-Monroe,W,3,21
Northern Illinois,2011-10-22,8,@,Buffalo,W,4,30
Northwestern,2011-10-22,7,,Penn State,L,4,34
Notre Dame,2011-10-22,7,,Southern California,L,4,31
Ohio,2011-10-22,8,@,Akron,W,2,20
Oklahoma,2011-10-22,7,,Texas Tech,L,5,41
Oklahoma State,2011-10-22,7,@,Missouri,W,3,24
Ole Miss,2011-10-22,7,,Arkansas,L,3,29
Oregon,2011-10-22,7,@,Colorado,W,0,2
Oregon State,2011-10-22,7,@,Washington State,W,3,21
Penn State,2011-10-22,8,@,Northwestern,W,3,24
Purdue,2011-10-22,7,,Illinois,W,2,14
Rice,2011-10-22,7,,Tulsa,L,5,38
SMU,2011-10-22,7,@,Southern Mississippi,L,3,27
South Florida,2011-10-22,7,,Cincinnati,L,5,37
Southern Mississippi,2011-10-22,7,,Southern Methodist,W,0,3
Stanford,2011-10-22,7,,Washington,W,3,21
Temple,2011-10-22,8,@,Bowling Green State,L,1,13
Tennessee,2011-10-22,7,@,Alabama,L,4,37
Texas A&M,2011-10-22,7,@,Iowa State,W,2,17
Texas Christian,2011-10-22,7,,New Mexico,W,0,0
Texas Tech,2011-10-22,7,@,Oklahoma,W,5,38
Toledo,2011-10-22,8,,Miami (OH),W,4,28
Tulane,2011-10-22,8,,Memphis,L,5,33
Tulsa,2011-10-22,7,@,Rice,W,2,20
USC,2011-10-22,7,@,Notre Dame,W,2,17
Utah,2011-10-22,7,@,California,L,4,34
Utah State,2011-10-22,7,,Louisiana Tech,L,3,24
UTEP,2011-10-22,7,,Colorado State,W,2,17
Vanderbilt,2011-10-22,7,,Army,W,3,21
Virginia,2011-10-22,7,,North Carolina State,L,4,28
Virginia Tech,2011-10-22,8,,Boston College,W,2,14
Wake Forest,2011-10-22,7,@,Duke,W,2,23
Washington,2011-10-22,7,@,Stanford,L,8,65
Washington State,2011-10-22,7,,Oregon State,L,5,44
Western Kentucky,2011-10-22,7,,Louisiana,W,3,23
Western Michigan,2011-10-22,8,@,Eastern Michigan,L,2,14
Wisconsin,2011-10-22,7,@,Michigan State,L,5,37
Florida International,2011-10-25,8,,Troy,W,3,20
Troy,2011-10-25,7,@,Florida International,L,2,23
Connecticut,2011-10-26,8,@,Pittsburgh,L,5,35
Pitt,2011-10-26,8,,Connecticut,W,2,20
Houston,2011-10-27,8,,Rice,W,4,34
Miami (FL),2011-10-27,8,,Virginia,L,3,28
Rice,2011-10-27,8,@,Houston,L,10,73
Virginia,2011-10-27,8,@,Miami (FL),W,3,21
Brigham Young,2011-10-28,9,@,Texas Christian,L,5,38
Texas Christian,2011-10-28,8,,Brigham Young,W,3,28
Air Force,2011-10-29,8,@,New Mexico,W,0,0
Akron,2011-10-29,8,,Central Michigan,L,2,23
Arizona,2011-10-29,8,@,Washington,L,6,42
Arizona State,2011-10-29,8,,Colorado,W,2,14
Arkansas,2011-10-29,8,@,Vanderbilt,W,4,28
Arkansas State,2011-10-29,8,,North Texas,W,2,14
Army,2011-10-29,8,,Fordham,W,0,0
Auburn,2011-10-29,9,,Mississippi,W,3,23
Ball State,2011-10-29,9,@,Western Michigan,L,6,45
Baylor,2011-10-29,7,@,Oklahoma State,L,8,59
Boston College,2011-10-29,8,@,Maryland,W,2,17
Bowling Green State,2011-10-29,9,@,Kent State,L,3,27
Buffalo,2011-10-29,9,@,Miami (OH),L,6,41
California,2011-10-29,8,@,UCLA,L,4,31
Central Michigan,2011-10-29,9,@,Akron,W,3,22
Clemson,2011-10-29,9,@,Georgia Tech,L,4,31
Colorado,2011-10-29,9,@,Arizona State,L,6,48
Colorado State,2011-10-29,8,@,Nevada-Las Vegas,L,5,38
Duke,2011-10-29,8,,Virginia Tech,L,2,14
East Carolina,2011-10-29,8,,Tulane,W,1,13
Florida,2011-10-29,8,N,Georgia,L,3,24
Florida State,2011-10-29,8,,North Carolina State,W,0,0
Georgia,2011-10-29,8,N,Florida,W,2,20
Georgia Tech,2011-10-29,9,,Clemson,W,2,17
Hawaii,2011-10-29,8,@,Idaho,W,2,14
Idaho,2011-10-29,8,,Hawaii,L,1,16
Illinois,2011-10-29,9,@,Penn State,L,1,10
Indiana,2011-10-29,9,,Northwestern,L,8,59
Iowa,2011-10-29,8,@,Minnesota,L,3,22
Iowa State,2011-10-29,8,@,Texas Tech,W,1,7
Kansas,2011-10-29,8,@,Texas,L,5,43
Kansas State,2011-10-29,8,,Oklahoma,L,8,58
Kent State,2011-10-29,8,,Bowling Green State,W,1,15
Kentucky,2011-10-29,8,,Mississippi State,L,4,28
Louisiana,2011-10-29,9,@,Middle Tennessee State,W,3,20
Louisiana Tech,2011-10-29,8,,San Jose State,W,4,28
Louisiana-Monroe,2011-10-29,8,,Western Kentucky,L,4,31
Louisville,2011-10-29,8,,Syracuse,W,1,10
Marshall,2011-10-29,9,,Alabama-Birmingham,W,2,14
Maryland,2011-10-29,8,,Boston College,L,4,28
Memphis,2011-10-29,9,@,Central Florida,L,5,41
Miami (OH),2011-10-29,8,,Buffalo,W,2,13
Michigan,2011-10-29,8,,Purdue,W,2,14
Michigan State,2011-10-29,8,@,Nebraska,L,3,24
Middle Tennessee State,2011-10-29,7,,Louisiana,L,6,45
Minnesota,2011-10-29,8,,Iowa,W,3,21
Mississippi State,2011-10-29,8,@,Kentucky,W,1,16
Missouri,2011-10-29,8,@,Texas A&M,W,4,31
Navy,2011-10-29,8,@,Notre Dame,L,8,56
Nebraska,2011-10-29,8,,Michigan State,W,0,3
Nevada,2011-10-29,8,@,New Mexico State,W,5,34
New Mexico,2011-10-29,8,,Air Force,L,6,42
New Mexico State,2011-10-29,8,,Nevada,L,7,48
North Carolina,2011-10-29,9,,Wake Forest,W,3,24
North Carolina State,2011-10-29,8,@,Florida State,L,4,34
North Texas,2011-10-29,9,@,Arkansas State,L,5,37
Northwestern,2011-10-29,8,@,Indiana,W,5,38
Notre Dame,2011-10-29,8,,Navy,W,2,14
Ohio State,2011-10-29,8,,Wisconsin,W,4,29
Oklahoma,2011-10-29,8,@,Kansas State,W,2,17
Oklahoma State,2011-10-29,8,,Baylor,W,3,24
Ole Miss,2011-10-29,8,@,Auburn,L,5,41
Oregon,2011-10-29,8,,Washington State,W,3,28
Oregon State,2011-10-29,8,@,Utah,L,3,27
Penn State,2011-10-29,9,,Illinois,W,1,7
Purdue,2011-10-29,8,@,Michigan,L,4,36
Rutgers,2011-10-29,8,,West Virginia,L,6,41
San Diego State,2011-10-29,7,,Wyoming,L,4,30
San Jose State,2011-10-29,8,@,Louisiana Tech,L,5,38
SMU,2011-10-29,8,@,Tulsa,L,5,38
South Carolina,2011-10-29,8,@,Tennessee,W,0,3
Southern Mississippi,2011-10-29,8,@,Texas-El Paso,W,1,13
Stanford,2011-10-29,8,@,Southern California,W,6,48
Syracuse,2011-10-29,8,@,Louisville,L,3,27
Tennessee,2011-10-29,8,,South Carolina,L,2,14
Texas,2011-10-29,7,,Kansas,W,0,0
Texas A&M,2011-10-29,8,,Missouri,L,5,38
Texas Tech,2011-10-29,8,,Iowa State,L,5,41
Tulane,2011-10-29,9,@,East Carolina,L,4,34
Tulsa,2011-10-29,8,,Southern Methodist,W,1,7
UAB,2011-10-29,8,@,Marshall,L,8,59
UCF,2011-10-29,8,,Memphis,W,0,0
UCLA,2011-10-29,8,,California,W,2,14
UNLV,2011-10-29,7,,Colorado State,W,4,35
USC,2011-10-29,8,,Stanford,L,7,56
Utah,2011-10-29,8,,Oregon State,W,1,8
UTEP,2011-10-29,8,,Southern Mississippi,L,4,31
Vanderbilt,2011-10-29,8,,Arkansas,L,3,31
Virginia Tech,2011-10-29,9,@,Duke,W,1,10
Wake Forest,2011-10-29,8,@,North Carolina,L,7,49
Washington,2011-10-29,8,,Arizona,W,3,31
Washington State,2011-10-29,8,@,Oregon,L,6,43
West Virginia,2011-10-29,8,@,Rutgers,W,4,31
Western Kentucky,2011-10-29,8,@,Louisiana-Monroe,W,4,28
Western Michigan,2011-10-29,9,,Ball State,W,5,35
Wisconsin,2011-10-29,8,@,Ohio State,L,4,33
Wyoming,2011-10-29,7,@,San Diego State,W,4,27
Northern Illinois,2011-11-01,9,@,Toledo,W,8,60
Toledo,2011-11-01,9,,Northern Illinois,L,9,63
Ohio,2011-11-02,9,,Temple,W,4,31
Temple,2011-11-02,9,@,Ohio,L,5,35
Akron,2011-11-03,9,@,Miami (OH),L,5,35
Boston College,2011-11-03,9,,Florida State,L,5,38
Florida State,2011-11-03,9,@,Boston College,W,1,7
Miami (OH),2011-11-03,9,,Akron,W,0,3
Tulsa,2011-11-03,9,@,Central Florida,W,2,17
UCF,2011-11-03,9,,Tulsa,L,2,24
Central Michigan,2011-11-04,10,@,Kent State,L,3,24
Colorado,2011-11-04,10,,Southern California,L,6,42
Kent State,2011-11-04,9,,Central Michigan,W,3,21
USC,2011-11-04,9,@,Colorado,W,2,17
Air Force,2011-11-05,9,,Army,W,2,14
Alabama,2011-11-05,9,,Louisiana State,L,0,9
Arizona,2011-11-05,9,,Utah,L,4,34
Arizona State,2011-11-05,9,@,UCLA,L,4,29
