School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Pass Int,Turnovers
Ball State,2007-09-15,3,@,Navy,W,19,33,57.6,277,3,42,262,6.2,1,3,1,0,1,1
Baylor,2007-09-15,3,,Texas State,W,31,51,60.8,411,5,19,28,1.5,0,10,2,0,2,2
Boise State,2007-09-15,3,,Wyoming,W,15,30,50.0,182,2,50,121,2.4,1,7,3,1,0,1
Boston College,2007-09-15,3,@,Georgia Tech,W,30,44,68.2,435,1,33,92,2.8,2,10,1,1,0,1
Brigham Young,2007-09-15,3,@,Tulsa,L,34,58,58.6,537,4,36,157,4.4,3,5,2,2,2,4
Buffalo,2007-09-15,3,@,Penn State,L,29,41,70.7,339,2,35,56,1.6,1,5,1,1,1,2
California,2007-09-15,3,,Louisiana Tech,W,22,36,61.1,230,2,36,217,6.0,3,8,4,0,1,1
Central Michigan,2007-09-15,3,@,Purdue,L,35,56,62.5,364,2,33,101,3.1,1,6,1,2,1,3
Cincinnati,2007-09-15,3,@,Miami (OH),W,26,37,70.3,297,2,42,141,3.4,3,7,5,0,0,0
Clemson,2007-09-15,3,,Furman,W,18,22,81.8,317,4,33,60,1.8,1,5,0,2,0,2
Colorado,2007-09-15,3,,Florida State,L,34,54,63.0,306,1,25,-27,-1.1,0,10,3,0,2,2
Connecticut,2007-09-15,3,,Temple,W,19,29,65.5,222,0,49,156,3.2,2,9,3,1,0,1
Duke,2007-09-15,3,@,Northwestern,W,19,23,82.6,246,3,32,63,2.0,0,5,2,1,0,1
East Carolina,2007-09-15,3,,Southern Mississippi,L,20,35,57.1,203,2,37,97,2.6,1,7,2,0,1,1
Eastern Michigan,2007-09-15,3,@,Northern Illinois,W,16,24,66.7,189,0,41,189,4.6,3,6,2,0,0,0
Florida,2007-09-15,3,,Tennessee,W,14,19,73.7,299,2,46,255,5.5,4,3,0,0,1,1
Florida Atlantic,2007-09-15,3,,Minnesota,W,27,44,61.4,463,5,41,117,2.9,1,3,0,0,0,0
Florida International,2007-09-15,3,@,Miami (FL),L,6,14,42.9,105,1,37,159,4.3,0,7,1,0,2,2
Florida State,2007-09-15,3,@,Colorado,W,8,18,44.4,126,0,37,95,2.6,1,10,3,0,0,0
Fresno State,2007-09-15,3,@,Oregon,L,21,35,60.0,267,1,36,60,1.7,2,10,2,1,1,2
Georgia,2007-09-15,3,,Western Carolina,W,17,26,65.4,222,3,34,140,4.1,3,8,1,1,0,1
Georgia Tech,2007-09-15,3,,Boston College,L,20,39,51.3,204,0,28,63,2.3,1,5,2,0,0,0
Hawaii,2007-09-15,3,@,Nevada-Las Vegas,W,29,39,74.4,396,3,29,96,3.3,3,7,2,0,0,0
Houston,2007-09-15,2,@,Tulane,W,24,34,70.6,304,3,35,201,5.7,1,11,0,1,2,3
Idaho,2007-09-15,3,@,Washington State,L,17,35,48.6,205,3,38,120,3.2,1,6,1,1,4,5
Illinois,2007-09-15,3,@,Syracuse,W,15,20,75.0,130,1,51,378,7.4,4,8,5,0,0,0
Indiana,2007-09-15,3,,Akron,W,19,24,79.2,137,3,49,338,6.9,2,9,4,0,1,1
Iowa,2007-09-15,3,@,Iowa State,L,12,23,52.2,118,0,34,115,3.4,1,2,0,0,0,0
Iowa State,2007-09-15,3,,Iowa,W,21,29,72.4,157,0,39,143,3.7,0,6,4,1,0,1
Kansas,2007-09-15,3,,Toledo,W,19,40,47.5,325,4,46,232,5.0,2,4,2,3,0,3
Kansas State,2007-09-15,3,,Missouri State,W,29,42,69.0,325,2,38,221,5.8,5,11,5,1,0,1
Kent State,2007-09-15,3,,Delaware State,W,18,33,54.5,267,3,36,201,5.6,1,6,1,2,1,3
Kentucky,2007-09-15,3,,Louisville,W,30,46,65.2,275,4,35,185,5.3,1,4,3,0,0,0
Louisiana,2007-09-15,3,,McNeese State,L,11,24,45.8,162,1,46,156,3.4,1,7,1,1,4,5
Louisiana Tech,2007-09-15,3,@,California,L,19,33,57.6,153,2,38,121,3.2,0,5,2,1,2,3
Louisiana-Monroe,2007-09-15,3,@,Texas A&M,L,15,27,55.6,133,0,44,215,4.9,2,0,0,0,2,2
Louisville,2007-09-15,3,@,Kentucky,L,28,43,65.1,366,2,27,101,3.7,2,3,2,1,1,2
LSU,2007-09-15,3,,Middle Tennessee State,W,21,28,75.0,307,3,40,198,5.0,2,12,6,1,1,2
Marshall,2007-09-15,3,,New Hampshire,L,38,58,65.5,475,3,23,87,3.8,2,3,2,0,1,1
Memphis,2007-09-15,2,,Jacksonville State,W,17,27,63.0,301,3,35,184,5.3,2,12,1,1,1,2
Miami (FL),2007-09-15,3,,Florida International,W,10,19,52.6,224,1,40,204,5.1,1,5,1,1,2,3
Miami (OH),2007-09-15,3,,Cincinnati,L,27,54,50.0,267,1,24,56,2.3,0,5,1,1,3,4
Michigan,2007-09-15,3,,Notre Dame,W,7,16,43.8,90,3,61,289,4.7,2,12,8,2,0,2
Michigan State,2007-09-15,3,,Pittsburgh,W,14,28,50.0,183,0,51,144,2.8,1,9,5,0,0,0
Middle Tennessee State,2007-09-15,3,@,Louisiana State,L,8,15,53.3,81,0,37,9,0.2,0,4,2,1,0,1
Minnesota,2007-09-15,3,@,Florida Atlantic,L,31,47,66.0,335,4,28,135,4.8,0,10,2,3,4,7
Mississippi State,2007-09-15,3,@,Auburn,W,5,18,27.8,41,0,43,172,4.0,1,6,2,1,0,1
Missouri,2007-09-15,3,,Western Michigan,W,30,51,58.8,347,2,36,272,7.6,5,8,3,0,2,2
Navy,2007-09-15,3,,Ball State,L,4,8,50.0,64,0,65,521,8.0,4,2,0,2,0,2
Nebraska,2007-09-15,3,,Southern California,L,36,54,66.7,389,2,28,31,1.1,2,4,0,0,2,2
Nevada,2007-09-15,3,,Nicholls State,W,12,26,46.2,248,5,51,333,6.5,2,8,4,0,3,3
New Mexico,2007-09-15,3,@,Arizona,W,29,42,69.0,327,3,39,94,2.4,0,6,1,1,1,2
New Mexico State,2007-09-15,3,,Texas-El Paso,W,36,48,75.0,434,3,32,113,3.5,1,4,2,1,1,2
North Carolina,2007-09-15,3,,Virginia,L,25,38,65.8,339,3,23,60,2.6,0,10,4,2,1,3
North Carolina State,2007-09-15,3,,Wofford,W,16,32,50.0,113,0,45,217,4.8,4,7,3,1,0,1
Northern Illinois,2007-09-15,3,,Eastern Michigan,L,20,28,71.4,160,1,36,184,5.1,1,2,0,0,1,1
Northwestern,2007-09-15,3,,Duke,L,30,51,58.8,368,0,34,138,4.1,2,5,0,0,2,2
Notre Dame,2007-09-15,3,@,Michigan,L,13,22,59.1,85,0,33,-6,-0.2,0,5,0,2,2,4
Ohio,2007-09-15,3,@,Virginia Tech,L,10,20,50.0,76,0,36,38,1.1,1,6,3,0,0,0
Ohio State,2007-09-15,3,@,Washington,W,14,25,56.0,218,2,46,263,5.7,2,6,2,0,0,0
Oklahoma,2007-09-15,3,,Utah State,W,21,33,63.6,274,3,39,343,8.8,3,8,2,1,1,2
Ole Miss,2007-09-15,3,@,Vanderbilt,L,11,22,50.0,208,2,32,54,1.7,0,10,2,0,1,1
Oregon,2007-09-15,3,,Fresno State,W,15,23,65.2,154,2,47,307,6.5,4,7,2,1,0,1
Oregon State,2007-09-15,3,,Idaho State,W,29,42,69.0,432,3,40,175,4.4,4,6,2,1,0,1
Penn State,2007-09-15,3,,Buffalo,W,20,27,74.1,202,4,39,191,4.9,2,10,4,2,0,2
Pitt,2007-09-15,3,@,Michigan State,L,9,20,45.0,85,0,38,207,5.4,1,9,6,1,2,3
Purdue,2007-09-15,3,,Central Michigan,W,29,40,72.5,360,3,37,223,6.0,3,6,2,4,1,5
Rice,2007-09-15,3,,Texas Tech,L,20,38,52.6,212,2,42,99,2.4,1,3,1,2,1,3
Rutgers,2007-09-15,3,,Norfolk State,W,10,18,55.6,297,3,38,240,6.3,5,7,3,0,0,0
San Diego State,2007-09-15,2,@,Arizona State,L,22,38,57.9,180,0,31,143,4.6,1,2,1,0,1,1
San Jose State,2007-09-15,3,@,Stanford,L,13,28,46.4,131,0,25,32,1.3,0,4,1,0,1,1
SMU,2007-09-15,3,@,Arkansas State,L,21,40,52.5,251,4,24,82,3.4,0,7,4,1,2,3
South Carolina,2007-09-15,3,,South Carolina State,W,17,29,58.6,185,3,37,223,6.0,1,5,1,2,4,6
Southern Mississippi,2007-09-15,3,@,East Carolina,W,18,28,64.3,237,1,43,146,3.4,3,9,3,2,1,3
Stanford,2007-09-15,2,,San Jose State,W,19,30,63.3,230,2,48,276,5.8,2,7,3,0,1,1
Syracuse,2007-09-15,3,,Illinois,L,19,29,65.5,223,1,34,63,1.9,1,4,0,0,0,0
Temple,2007-09-15,3,@,Connecticut,L,9,19,47.4,143,1,39,189,4.8,1,11,6,1,1,2
Tennessee,2007-09-15,3,@,Florida,L,28,46,60.9,261,1,21,37,1.8,0,1,0,1,2,3
Texas,2007-09-15,3,@,Central Florida,W,32,47,68.1,259,1,43,229,5.3,1,6,1,2,1,3
Texas A&M,2007-09-15,3,,Louisiana-Monroe,W,19,35,54.3,237,1,42,310,7.4,6,6,0,0,1,1
Texas Tech,2007-09-15,3,@,Rice,W,34,48,70.8,481,6,27,111,4.1,2,12,6,1,1,2
Toledo,2007-09-15,3,@,Kansas,L,14,27,51.9,77,1,37,174,4.7,1,8,4,1,3,4
Tulane,2007-09-15,2,,Houston,L,18,43,41.9,228,1,29,85,2.9,0,2,1,0,2,2
Tulsa,2007-09-15,2,,Brigham Young,W,22,37,59.5,490,5,33,105,3.2,1,5,3,0,1,1
UAB,2007-09-15,3,,Alcorn State,W,9,22,40.9,121,1,45,211,4.7,0,9,3,0,1,1
UCF,2007-09-15,2,,Texas,L,9,26,34.6,134,1,41,192,4.7,3,3,2,2,1,3
UCLA,2007-09-15,3,@,Utah,L,20,40,50.0,290,0,31,83,2.7,0,6,3,2,3,5
UNLV,2007-09-15,3,,Hawaii,L,22,44,50.0,206,1,30,143,4.8,1,5,1,0,1,1
USC,2007-09-15,2,@,Nebraska,W,19,30,63.3,144,2,38,313,8.2,5,7,2,1,0,1
Utah,2007-09-15,3,,UCLA,W,19,33,57.6,264,4,37,122,3.3,1,9,5,1,0,1
Utah State,2007-09-15,3,@,Oklahoma,L,15,24,62.5,87,0,34,66,1.9,0,7,1,2,2,4
UTEP,2007-09-15,3,@,New Mexico State,L,16,28,57.1,266,1,29,79,2.7,1,7,2,1,1,2
Vanderbilt,2007-09-15,3,,Mississippi,W,18,26,69.2,200,0,49,183,3.7,4,8,5,1,0,1
Virginia,2007-09-15,3,@,North Carolina,W,18,27,66.7,153,0,51,197,3.9,1,3,2,0,0,0
Virginia Tech,2007-09-15,3,,Ohio,W,20,33,60.6,292,0,40,181,4.5,4,13,4,2,0,2
Wake Forest,2007-09-15,3,,Army,W,9,12,75.0,49,0,45,164,3.6,1,5,2,3,0,3
Washington,2007-09-15,3,,Ohio State,L,18,37,48.6,204,1,34,142,4.2,1,6,0,1,3,4
Washington State,2007-09-15,3,,Idaho,W,26,36,72.2,307,4,39,138,3.5,2,4,2,2,1,3
Western Kentucky,2007-09-15,3,,Eastern Kentucky,W,25,41,61.0,286,1,48,136,2.8,1,6,2,2,1,3
Western Michigan,2007-09-15,3,@,Missouri,L,30,43,69.8,240,1,38,132,3.5,1,3,2,1,2,3
Wisconsin,2007-09-15,3,,Citadel,W,15,21,71.4,210,2,46,253,5.5,4,4,2,1,0,1
Wyoming,2007-09-15,3,@,Boise State,L,26,48,54.2,227,1,24,35,1.5,1,5,3,0,1,1
Miami (FL),2007-09-20,4,,Texas A&M,W,21,26,80.8,275,2,40,127,3.2,2,6,3,3,0,3
Middle Tennessee State,2007-09-20,4,,Western Kentucky,L,14,24,58.3,169,0,37,119,3.2,2,9,2,0,0,0
Texas A&M,2007-09-20,4,@,Miami (FL),L,12,22,54.5,142,1,33,98,3.0,1,9,2,2,1,3
Western Kentucky,2007-09-20,4,@,Middle Tennessee State,W,9,15,60.0,112,1,49,234,4.8,1,8,3,2,1,3
Oklahoma,2007-09-21,4,@,Tulsa,W,17,23,73.9,268,3,46,285,6.2,5,10,6,0,1,1
Tulsa,2007-09-21,3,,Oklahoma,L,23,37,62.2,354,2,36,44,1.2,1,3,0,0,2,2
Air Force,2007-09-22,4,@,Brigham Young,L,10,21,47.6,98,0,32,133,4.2,1,3,1,0,1,1
Akron,2007-09-22,4,,Kent State,W,9,23,39.1,112,1,50,133,2.7,2,6,3,1,1,2
Alabama,2007-09-22,4,,Georgia,L,17,35,48.6,185,0,35,164,4.7,2,5,0,1,0,1
Arizona,2007-09-22,4,@,California,L,42,62,67.7,309,1,20,21,1.1,2,2,0,2,2,4
Arizona State,2007-09-22,4,,Oregon State,W,25,36,69.4,361,4,36,35,1.0,1,1,1,1,1,2
Arkansas,2007-09-22,3,,Kentucky,L,13,28,46.4,157,0,51,338,6.6,1,6,1,1,2,3
Arkansas State,2007-09-22,3,@,Tennessee,L,18,36,50.0,199,1,31,178,5.7,1,2,0,1,2,3
Army,2007-09-22,4,@,Boston College,L,16,33,48.5,215,0,29,44,1.5,1,5,0,1,1,2
Auburn,2007-09-22,4,,New Mexico State,W,14,24,58.3,193,2,47,229,4.9,5,9,1,1,0,1
Ball State,2007-09-22,4,@,Nebraska,L,26,43,60.5,422,3,36,188,5.2,2,7,3,1,1,2
Baylor,2007-09-22,4,@,Buffalo,W,21,45,46.7,172,3,42,229,5.5,1,7,3,1,1,2
Boston College,2007-09-22,4,,Army,W,36,53,67.9,371,3,37,202,5.5,2,6,4,1,2,3
Bowling Green State,2007-09-22,3,,Temple,W,30,47,63.8,351,4,27,96,3.6,0,10,6,1,2,3
Brigham Young,2007-09-22,4,,Air Force,W,23,33,69.7,293,2,44,159,3.6,2,7,2,1,1,2
Buffalo,2007-09-22,4,,Baylor,L,29,46,63.0,276,1,27,87,3.2,2,7,2,2,3,5
California,2007-09-22,4,,Arizona,W,16,30,53.3,235,1,38,186,4.9,4,5,3,1,1,2
Central Michigan,2007-09-22,4,,North Dakota State,L,28,48,58.3,220,1,26,91,3.5,1,1,0,1,2,3
Cincinnati,2007-09-22,4,,Marshall,W,20,27,74.1,219,3,39,217,5.6,2,11,3,0,0,0
Clemson,2007-09-22,4,@,North Carolina State,W,25,39,64.1,268,2,50,340,6.8,2,6,2,0,0,0
Colorado,2007-09-22,4,,Miami (OH),W,19,30,63.3,275,2,63,359,5.7,4,4,0,1,2,3
Colorado State,2007-09-22,3,@,Houston,L,16,26,61.5,227,3,39,115,2.9,0,8,3,1,1,2
Connecticut,2007-09-22,4,@,Pittsburgh,W,12,25,48.0,174,0,46,115,2.5,3,7,3,1,0,1
Duke,2007-09-22,4,@,Navy,L,23,36,63.9,428,4,26,78,3.0,2,9,2,1,1,2
East Carolina,2007-09-22,4,@,West Virginia,L,9,18,50.0,54,0,33,106,3.2,1,7,1,0,1,1
Eastern Michigan,2007-09-22,4,,Howard,W,14,21,66.7,214,4,34,115,3.4,1,7,4,0,0,0
Florida,2007-09-22,4,@,Mississippi,W,20,34,58.8,261,2,45,246,5.5,2,5,2,0,0,0
Florida Atlantic,2007-09-22,4,@,North Texas,W,21,45,46.7,322,1,28,84,3.0,2,5,3,0,0,0
Florida International,2007-09-22,4,@,Kansas,L,16,36,44.4,133,0,36,122,3.4,0,1,0,3,2,5
Georgia,2007-09-22,4,@,Alabama,W,19,36,52.8,224,2,40,153,3.8,1,4,1,0,2,2
Georgia Tech,2007-09-22,4,@,Virginia,L,17,40,42.5,230,1,31,121,3.9,1,9,2,1,1,2
Hawaii,2007-09-22,4,,Charleston Southern,W,28,45,62.2,363,5,26,147,5.7,2,11,5,1,2,3
Houston,2007-09-22,3,,Colorado State,W,22,31,71.0,247,2,44,153,3.5,2,7,2,1,1,2
Idaho,2007-09-22,4,,Northern Illinois,L,27,54,50.0,423,2,41,163,4.0,2,5,1,1,3,4
Illinois,2007-09-22,4,@,Indiana,W,13,28,46.4,98,2,55,288,5.2,1,10,7,1,2,3
Indiana,2007-09-22,4,,Illinois,L,26,52,50.0,263,2,35,134,3.8,0,6,1,3,1,4
Iowa,2007-09-22,4,@,Wisconsin,L,17,37,45.9,169,1,26,59,2.3,0,7,3,0,0,0
Iowa State,2007-09-22,4,@,Toledo,L,24,33,72.7,251,3,52,146,2.8,2,8,1,2,1,3
Kansas,2007-09-22,4,,Florida International,W,25,39,64.1,391,1,36,224,6.2,4,14,1,2,1,3
Kent State,2007-09-22,4,@,Akron,L,8,21,38.1,155,0,49,220,4.5,2,9,2,2,2,4
Kentucky,2007-09-22,4,@,Arkansas,W,21,39,53.8,265,2,36,170,4.7,3,3,1,3,0,3
Louisiana,2007-09-22,4,,Troy,L,21,41,51.2,159,1,46,345,7.5,3,6,0,0,2,2
Louisville,2007-09-22,4,,Syracuse,L,45,65,69.2,555,4,28,73,2.6,1,6,2,2,2,4
LSU,2007-09-22,4,,South Carolina,W,8,20,40.0,70,1,50,290,5.8,3,6,3,0,1,1
Marshall,2007-09-22,4,@,Cincinnati,L,21,32,65.6,257,2,35,80,2.3,0,5,2,1,1,2
Maryland,2007-09-22,4,@,Wake Forest,L,11,20,55.0,115,0,57,200,3.5,3,5,0,2,1,3
Memphis,2007-09-22,3,@,Central Florida,L,16,33,48.5,173,3,36,130,3.6,0,3,1,0,0,0
Miami (OH),2007-09-22,4,@,Colorado,L,11,32,34.4,95,0,17,44,2.6,0,2,0,0,0,0
Michigan,2007-09-22,4,,Penn State,W,16,30,53.3,170,0,56,166,3.0,2,5,2,1,1,2
Michigan State,2007-09-22,4,@,Notre Dame,W,11,24,45.8,135,4,49,219,4.5,0,10,4,1,1,2
Minnesota,2007-09-22,4,,Purdue,L,23,44,52.3,237,1,37,232,6.3,3,1,0,3,1,4
Mississippi State,2007-09-22,4,,Gardner-Webb,W,12,19,63.2,166,1,39,215,5.5,2,6,3,1,1,2
Missouri,2007-09-22,4,,Illinois State,W,24,40,60.0,341,3,35,240,6.9,1,2,2,0,3,3
Navy,2007-09-22,4,,Duke,W,13,21,61.9,236,2,69,304,4.4,3,4,1,0,1,1
Nebraska,2007-09-22,4,,Ball State,W,29,37,78.4,438,3,36,114,3.2,2,4,1,2,1,3
New Mexico,2007-09-22,4,,Sacramento State,W,26,33,78.8,277,2,43,222,5.2,5,5,0,0,0,0
New Mexico State,2007-09-22,4,@,Auburn,L,30,46,65.2,259,2,35,120,3.4,1,3,1,3,3,6
North Carolina,2007-09-22,4,@,South Florida,L,11,27,40.7,85,0,35,79,2.3,1,6,1,0,4,4
North Carolina State,2007-09-22,4,,Clemson,L,19,34,55.9,147,1,23,55,2.4,1,5,1,0,3,3
North Texas,2007-09-22,3,,Florida Atlantic,L,38,61,62.3,301,1,27,165,6.1,1,5,1,0,3,3
Northern Illinois,2007-09-22,4,@,Idaho,W,10,17,58.8,168,2,45,188,4.2,1,7,5,1,1,2
Northwestern,2007-09-22,4,@,Ohio State,L,17,33,51.5,120,0,33,0,0.0,0,7,1,1,2,3
Notre Dame,2007-09-22,4,,Michigan State,L,11,20,55.0,86,0,35,117,3.3,2,3,1,1,0,1
Ohio,2007-09-22,4,,Wyoming,L,15,30,50.0,275,1,33,37,1.1,0,7,4,2,2,4
Ohio State,2007-09-22,4,,Northwestern,W,14,20,70.0,205,4,42,191,4.5,3,13,5,1,1,2
Oklahoma State,2007-09-22,4,,Texas Tech,W,17,33,51.5,244,3,61,366,6.0,4,5,2,0,1,1
Ole Miss,2007-09-22,4,,Florida,L,19,32,59.4,310,2,21,80,3.8,0,5,0,0,1,1
Oregon,2007-09-22,4,@,Stanford,W,28,38,73.7,374,4,46,215,4.7,3,6,3,3,0,3
Oregon State,2007-09-22,4,@,Arizona State,L,28,48,58.3,324,2,32,190,5.9,2,9,4,1,5,6
Penn State,2007-09-22,4,@,Michigan,L,15,31,48.4,169,0,29,101,3.5,0,15,2,2,0,2
Pitt,2007-09-22,4,,Connecticut,L,31,51,60.8,277,1,23,72,3.1,1,6,3,2,4,6
Purdue,2007-09-22,4,@,Minnesota,W,33,48,68.8,338,3,33,166,5.0,1,5,1,0,1,1
Rice,2007-09-22,4,@,Texas,L,23,38,60.5,279,1,30,-11,-0.4,1,5,1,0,2,2
San Diego State,2007-09-22,3,,Portland State,W,22,34,64.7,474,5,33,122,3.7,2,6,3,0,0,0
San Jose State,2007-09-22,4,@,Utah State,W,35,48,72.9,426,3,32,98,3.1,0,2,0,0,2,2
SMU,2007-09-22,4,@,Texas Christian,L,19,34,55.9,203,0,47,149,3.2,1,3,1,1,1,2
South Carolina,2007-09-22,4,@,Louisiana State,L,19,42,45.2,244,1,27,17,0.6,1,3,1,1,2,3
South Florida,2007-09-22,3,,North Carolina,W,18,33,54.5,234,1,52,194,3.7,3,9,4,3,0,3
Stanford,2007-09-22,3,,Oregon,L,25,44,56.8,262,2,32,140,4.4,2,7,2,1,1,2
Syracuse,2007-09-22,4,@,Louisville,W,17,26,65.4,423,4,35,42,1.2,0,8,1,2,0,2
Temple,2007-09-22,4,@,Bowling Green State,L,27,41,65.9,299,4,43,102,2.4,1,6,1,3,0,3
Tennessee,2007-09-22,4,,Arkansas State,W,28,40,70.0,335,4,37,188,5.1,2,7,4,0,1,1
Texas,2007-09-22,4,,Rice,W,20,31,64.5,333,3,40,227,5.7,4,14,5,1,0,1
Texas Christian,2007-09-22,4,,Southern Methodist,W,11,26,42.3,108,1,34,142,4.2,0,7,4,2,0,2
Texas Tech,2007-09-22,4,@,Oklahoma State,L,46,67,68.7,646,5,21,72,3.4,1,2,0,2,0,2
Toledo,2007-09-22,4,,Iowa State,W,19,27,70.4,199,1,30,98,3.3,2,9,1,0,1,1
Troy,2007-09-22,4,@,Louisiana,W,30,43,69.8,297,2,43,271,6.3,4,2,0,2,1,3
Tulane,2007-09-22,3,,Southeastern Louisiana,W,12,30,40.0,110,0,43,300,7.0,5,10,5,2,2,4
UCF,2007-09-22,3,,Memphis,W,17,21,81.0,288,1,59,313,5.3,7,7,2,3,0,3
UCLA,2007-09-22,4,,Washington,W,18,33,54.5,204,1,51,333,6.5,2,9,2,1,1,2
UNLV,2007-09-22,4,,Utah,W,12,27,44.4,144,1,46,196,4.3,2,3,1,1,2,3
USC,2007-09-22,3,,Washington State,W,31,39,79.5,312,4,34,197,5.8,2,6,2,0,2,2
Utah,2007-09-22,4,@,Nevada-Las Vegas,L,23,40,57.5,195,0,32,105,3.3,0,7,1,3,1,4
Utah State,2007-09-22,4,,San Jose State,L,11,21,52.4,78,0,39,175,4.5,1,3,0,0,2,2
UTEP,2007-09-22,4,,Texas Southern,W,15,30,50.0,243,3,36,206,5.7,3,10,1,1,0,1
Virginia,2007-09-22,4,,Georgia Tech,W,20,35,57.1,233,1,42,121,2.9,2,7,2,2,1,3
Virginia Tech,2007-09-22,4,,William & Mary,W,15,27,55.6,154,1,38,133,3.5,2,11,5,0,0,0
Wake Forest,2007-09-22,4,,Maryland,W,22,35,62.9,219,1,41,178,4.3,2,14,6,1,3,4
Washington,2007-09-22,4,@,UCLA,L,17,37,45.9,216,4,32,124,3.9,0,6,1,0,2,2
Washington State,2007-09-22,4,@,Southern California,L,21,43,48.8,183,2,27,64,2.4,0,5,1,0,1,1
West Virginia,2007-09-22,4,,East Carolina,W,22,25,88.0,202,2,54,397,7.4,4,6,4,0,0,0
Western Michigan,2007-09-22,4,,Central Connecticut State,W,24,34,70.6,205,3,36,184,5.1,3,8,3,0,1,1
Wisconsin,2007-09-22,4,,Iowa,W,12,23,52.2,138,1,49,166,3.4,1,8,4,2,1,3
Wyoming,2007-09-22,4,@,Ohio,W,26,37,70.3,174,2,47,267,5.7,3,12,6,2,5,7
Arkansas State,2007-09-27,4,,Memphis,W,16,37,43.2,255,3,39,134,3.4,0,2,0,2,0,2
Boise State,2007-09-27,4,,Southern Mississippi,W,19,28,67.9,307,2,41,199,4.9,3,5,2,1,1,2
Memphis,2007-09-27,4,@,Arkansas State,L,12,25,48.0,218,1,45,177,3.9,2,5,2,0,0,0
Southern Mississippi,2007-09-27,4,@,Boise State,L,16,31,51.6,202,1,36,116,3.2,1,3,1,1,0,1
South Florida,2007-09-28,4,,West Virginia,W,11,20,55.0,135,1,38,139,3.7,1,14,3,2,2,4
West Virginia,2007-09-28,5,@,South Florida,L,23,38,60.5,249,1,48,188,3.9,0,6,1,3,3,6
Air Force,2007-09-29,5,@,Navy,L,18,23,78.3,237,0,52,237,4.6,2,6,1,1,0,1
Akron,2007-09-29,5,@,Connecticut,L,19,31,61.3,145,1,38,106,2.8,0,2,0,0,1,1
Alabama,2007-09-29,5,N,Florida State,L,28,53,52.8,240,2,27,89,3.3,0,6,1,1,0,1
Arizona,2007-09-29,5,,Washington State,W,22,31,71.0,346,5,45,221,4.9,1,7,3,1,0,1
Arizona State,2007-09-29,5,@,Stanford,W,21,28,75.0,266,1,41,174,4.2,2,11,7,0,1,1
Arkansas,2007-09-29,4,,North Texas,W,15,25,60.0,267,3,55,446,8.1,5,8,2,2,0,2
Army,2007-09-29,5,,Temple,W,11,26,42.3,175,2,39,154,3.9,0,5,2,2,1,3
Auburn,2007-09-29,5,@,Florida,W,17,26,65.4,227,0,44,99,2.3,2,2,0,1,0,1
Ball State,2007-09-29,5,,Buffalo,W,21,30,70.0,233,3,48,274,5.7,3,3,1,0,0,0
Baylor,2007-09-29,5,@,Texas A&M,L,12,36,33.3,194,0,16,60,3.8,1,8,0,1,2,3
Boston College,2007-09-29,5,,Massachusetts,W,24,42,57.1,204,1,37,119,3.2,2,6,3,0,0,0
Bowling Green State,2007-09-29,4,,Western Kentucky,W,35,50,70.0,301,3,32,124,3.9,2,5,1,0,0,0
Brigham Young,2007-09-29,5,@,New Mexico,W,18,40,45.0,251,2,43,112,2.6,1,8,4,1,1,2
Buffalo,2007-09-29,5,@,Ball State,L,14,19,73.7,136,0,27,83,3.1,2,3,1,1,1,2
California,2007-09-29,5,@,Oregon,W,28,43,65.1,285,2,33,115,3.5,2,4,0,0,0,0
Central Michigan,2007-09-29,5,,Northern Illinois,W,19,28,67.9,204,1,38,177,4.7,3,4,1,1,0,1
Cincinnati,2007-09-29,5,@,San Diego State,W,21,32,65.6,284,4,50,263,5.3,2,5,2,0,3,3
Clemson,2007-09-29,5,@,Georgia Tech,L,17,39,43.6,194,0,32,34,1.1,0,7,0,1,1,2
Colorado,2007-09-29,5,,Oklahoma,W,22,36,61.1,220,2,46,161,3.5,1,2,1,0,2,2
Colorado State,2007-09-29,4,@,Texas Christian,L,21,39,53.8,216,1,28,55,2.0,0,4,2,0,3,3
Connecticut,2007-09-29,5,,Akron,W,17,26,65.4,203,2,42,262,6.2,3,8,4,0,1,1
Duke,2007-09-29,5,@,Miami (FL),L,18,27,66.7,241,2,37,61,1.6,0,6,2,2,0,2
East Carolina,2007-09-29,5,@,Houston,W,11,26,42.3,156,2,40,173,4.3,3,10,4,1,1,2
Eastern Michigan,2007-09-29,5,@,Vanderbilt,L,13,26,50.0,111,1,30,62,2.1,0,10,0,1,5,6
Florida,2007-09-29,5,,Auburn,L,20,27,74.1,201,1,28,111,4.0,1,12,4,1,1,2
Florida Atlantic,2007-09-29,5,@,Kentucky,L,15,28,53.6,184,1,35,123,3.5,1,1,0,1,2,3
Florida International,2007-09-29,5,@,Middle Tennessee State,L,13,35,37.1,73,0,28,72,2.6,0,10,1,2,2,4
Florida State,2007-09-29,4,N,Alabama,W,19,30,63.3,266,2,35,82,2.3,1,6,3,0,1,1
Fresno State,2007-09-29,4,,Louisiana Tech,W,8,22,36.4,92,1,43,170,4.0,1,14,7,0,1,1
Georgia,2007-09-29,5,,Mississippi,W,13,22,59.1,144,1,45,328,7.3,5,4,0,0,0,0
