School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Pass Int,Turnovers
Brigham Young,2019-09-28,5,@,Toledo,L,25,44,56.8,354,2,26,101,3.9,1,5,2,0,1,1
Buffalo,2019-09-28,5,@,Miami (OH),L,7,20,35.0,89,1,49,309,6.3,2,6,1,2,2,4
Central Michigan,2019-09-28,5,@,Western Michigan,L,33,48,68.8,330,1,32,107,3.3,1,6,,1,2,3
Charlotte,2019-09-28,5,,Florida Atlantic,L,19,37,51.4,284,3,26,62,2.4,1,9,4,0,3,3
Cincinnati,2019-09-28,4,@,Marshall,W,21,26,80.8,295,4,51,230,4.5,3,5,2,1,0,1
Clemson,2019-09-28,5,@,North Carolina,W,18,30,60.0,206,1,31,125,4.0,2,9,3,1,0,1
Coastal Carolina,2019-09-28,5,@,Appalachian State,L,20,31,64.5,240,2,35,153,4.4,3,6,1,0,1,1
Colorado State,2019-09-28,5,@,Utah State,L,14,30,46.7,217,0,35,79,2.3,2,2,1,3,0,3
Connecticut,2019-09-28,4,@,Central Florida,L,23,36,63.9,281,3,40,145,3.6,0,5,2,2,2,4
East Carolina,2019-09-28,5,@,Old Dominion,W,8,21,38.1,202,2,36,107,3.0,0,11,4,1,2,3
Florida,2019-09-28,5,,Towson,W,24,28,85.7,262,3,32,160,5.0,2,8,4,0,0,0
Florida Atlantic,2019-09-28,5,@,Charlotte,W,21,28,75.0,321,2,50,238,4.8,4,8,3,0,1,1
Florida State,2019-09-28,5,,North Carolina State,W,29,40,72.5,316,3,32,53,1.7,1,6,2,0,0,0
Fresno State,2019-09-28,4,@,New Mexico State,W,20,31,64.5,147,0,38,239,6.3,2,8,1,1,0,1
Georgia Southern,2019-09-28,4,,Louisiana,L,6,12,50.0,37,0,56,215,3.8,2,2,,0,0,0
Georgia Tech,2019-09-28,4,@,Temple,L,14,35,40.0,174,0,34,133,3.9,0,3,1,2,1,3
Hawaii,2019-09-28,5,@,Nevada,W,31,36,86.1,373,5,27,139,5.1,1,11,3,0,0,0
Houston,2019-09-28,5,@,North Texas,W,16,20,80.0,124,1,30,246,8.2,3,8,1,0,0,0
Indiana,2019-09-28,5,@,Michigan State,L,33,42,78.6,286,3,27,72,2.7,1,3,,1,0,1
Iowa,2019-09-28,4,,Middle Tennessee State,W,20,29,69.0,293,2,51,351,6.9,4,5,2,0,0,0
Iowa State,2019-09-28,4,@,Baylor,L,27,45,60.0,342,2,28,63,2.3,1,8,3,1,1,2
Kansas,2019-09-28,5,@,Texas Christian,L,12,29,41.4,84,1,18,75,4.2,1,5,1,0,0,0
Kansas State,2019-09-28,4,@,Oklahoma State,L,11,23,47.8,118,0,32,126,3.9,1,4,2,1,0,1
Kentucky,2019-09-28,5,@,South Carolina,L,13,34,38.2,97,0,28,115,4.1,1,4,3,1,1,2
Liberty,2019-09-28,5,,New Mexico,W,24,36,66.7,306,2,30,161,5.4,0,4,,1,0,1
Louisiana,2019-09-28,5,@,Georgia Southern,W,11,18,61.1,165,1,41,275,6.7,4,6,3,2,0,2
Louisiana Tech,2019-09-28,5,@,Rice,W,21,39,53.8,210,1,22,84,3.8,2,6,1,0,0,0
Louisiana-Monroe,2019-09-28,4,,South Alabama,W,17,25,68.0,286,3,30,144,4.8,1,8,4,0,0,0
Marshall,2019-09-28,4,,Cincinnati,L,11,30,36.7,131,0,29,125,4.3,2,5,2,0,0,0
Massachusetts,2019-09-28,5,,Akron,W,19,33,57.6,213,2,42,220,5.2,1,7,,0,1,1
Miami (OH),2019-09-28,5,,Buffalo,W,8,18,44.4,120,1,55,145,2.6,2,6,2,0,0,0
Michigan,2019-09-28,4,,Rutgers,W,20,27,74.1,335,2,41,141,3.4,5,6,2,0,1,1
Michigan State,2019-09-28,5,,Indiana,W,18,36,50.0,300,3,33,145,4.4,1,7,1,0,0,0
Middle Tennessee State,2019-09-28,4,@,Iowa,L,17,27,63.0,136,0,24,80,3.3,0,5,2,0,0,0
Minnesota,2019-09-28,4,@,Purdue,W,21,22,95.5,396,4,34,92,2.7,1,6,2,0,0,0
Mississippi State,2019-09-28,5,@,Auburn,L,13,26,50.0,216,2,38,118,3.1,1,6,2,2,0,2
Nebraska,2019-09-28,5,,Ohio State,L,8,17,47.1,47,0,39,184,4.7,1,6,3,0,3,3
Nevada,2019-09-28,5,,Hawaii,L,18,31,58.1,105,0,36,98,2.7,0,6,2,1,2,3
New Mexico,2019-09-28,4,@,Liberty,L,12,26,46.2,139,1,42,224,5.3,0,4,2,0,2,2
New Mexico State,2019-09-28,5,,Fresno State,L,26,47,55.3,210,1,22,105,4.8,1,5,2,0,3,3
North Carolina,2019-09-28,5,,Clemson,L,15,27,55.6,144,2,36,146,4.1,0,3,1,0,0,0
North Carolina State,2019-09-28,5,@,Florida State,L,28,52,53.8,282,1,28,88,3.1,0,14,8,2,0,2
North Texas,2019-09-28,5,,Houston,L,36,58,62.1,360,2,30,96,3.2,1,5,2,0,0,0
Northern Illinois,2019-09-28,4,@,Vanderbilt,L,17,32,53.1,280,1,31,108,3.5,1,6,2,0,0,0
Northwestern,2019-09-28,4,@,Wisconsin,L,18,41,43.9,158,1,41,97,2.4,1,3,1,2,1,3
Notre Dame,2019-09-28,4,,Virginia,W,17,25,68.0,165,0,35,178,5.1,4,13,8,1,0,1
Ohio State,2019-09-28,5,@,Nebraska,W,15,21,71.4,212,3,52,371,7.1,3,11,4,0,0,0
Oklahoma,2019-09-28,4,,Texas Tech,W,23,34,67.6,443,3,29,203,7.0,4,5,1,0,1,1
Oklahoma State,2019-09-28,5,,Kansas State,W,16,25,64.0,153,1,44,373,8.5,1,4,1,0,2,2
Old Dominion,2019-09-28,4,,East Carolina,L,20,30,66.7,203,0,42,90,2.1,2,4,1,1,2,3
Ole Miss,2019-09-28,5,@,Alabama,L,12,30,40.0,197,3,57,280,4.9,1,4,2,0,1,1
Oregon State,2019-09-28,4,,Stanford,L,27,39,69.2,337,1,33,164,5.0,3,7,2,0,0,0
Pitt,2019-09-28,5,,Delaware,W,23,37,62.2,271,2,39,172,4.4,0,10,6,1,1,2
Purdue,2019-09-28,4,,Minnesota,L,27,49,55.1,291,2,33,123,3.7,2,8,4,0,2,2
Rice,2019-09-28,5,,Louisiana Tech,L,16,26,61.5,148,0,47,204,4.3,2,5,3,0,1,1
Rutgers,2019-09-28,4,@,Michigan,L,17,24,70.8,106,0,28,48,1.7,0,3,1,1,0,1
SMU,2019-09-28,5,@,South Florida,W,24,29,82.8,252,3,48,245,5.1,4,13,10,0,2,2
South Alabama,2019-09-28,5,@,Louisiana-Monroe,L,14,26,53.8,114,0,52,263,5.1,2,3,2,0,1,1
South Carolina,2019-09-28,5,,Kentucky,W,15,27,55.6,140,0,46,247,5.4,3,8,4,1,0,1
South Florida,2019-09-28,4,,Southern Methodist,L,21,40,52.5,288,3,33,54,1.6,0,6,,0,2,2
Southern Mississippi,2019-09-28,5,,Texas-El Paso,W,19,28,67.9,351,3,36,169,4.7,1,7,4,1,0,1
Stanford,2019-09-28,5,@,Oregon State,W,19,27,70.4,253,4,31,100,3.2,0,6,4,0,0,0
Syracuse,2019-09-28,5,,Holy Cross,W,23,36,63.9,286,4,36,143,4.0,1,10,5,2,1,3
Temple,2019-09-28,4,,Georgia Tech,W,9,22,40.9,127,0,48,198,4.1,2,6,2,0,1,1
Texas A&M,2019-09-28,5,N,Arkansas,W,23,35,65.7,251,3,32,90,2.8,1,6,2,1,1,2
Texas Christian,2019-09-28,4,,Kansas,W,19,27,70.4,306,2,61,319,5.2,4,7,2,0,0,0
Texas State,2019-09-28,5,,Nicholls State,W,22,29,75.9,253,2,34,109,3.2,1,4,1,0,1,1
Texas Tech,2019-09-28,4,@,Oklahoma,L,12,26,46.2,122,0,37,192,5.2,1,6,1,1,0,1
Toledo,2019-09-28,4,,Brigham Young,W,17,28,60.7,206,1,56,242,4.3,2,5,2,2,1,3
Troy,2019-09-28,4,,Arkansas State,L,34,58,58.6,367,4,33,145,4.4,1,9,2,1,1,2
UAB,2019-09-28,4,@,Western Kentucky,L,18,31,58.1,181,0,39,117,3.0,1,3,2,0,4,4
UCF,2019-09-28,5,,Connecticut,W,21,30,70.0,377,4,37,230,6.2,3,7,2,1,0,1
UCLA,2019-09-28,5,@,Arizona,L,22,42,52.4,228,1,43,217,5.0,1,6,2,0,1,1
UNLV,2019-09-28,4,@,Wyoming,L,22,44,50.0,263,1,33,77,2.3,1,4,1,0,3,3
USC,2019-09-28,5,@,Washington,L,19,32,59.4,163,1,33,212,6.4,1,3,1,0,3,3
Utah,2019-09-28,5,,Washington State,W,21,30,70.0,334,2,41,192,4.7,3,2,1,0,0,0
Utah State,2019-09-28,4,,Colorado State,W,17,33,51.5,204,2,54,242,4.5,0,7,1,2,2,4
UTEP,2019-09-28,4,@,Southern Mississippi,L,14,28,50.0,168,0,25,126,5.0,1,5,1,0,0,0
Vanderbilt,2019-09-28,4,,Northern Illinois,W,21,28,75.0,189,1,23,189,8.2,2,7,3,0,0,0
Virginia,2019-09-28,5,@,Notre Dame,L,30,43,69.8,334,2,29,4,0.1,0,3,4,3,2,5
Wake Forest,2019-09-28,5,@,Boston College,W,21,33,63.6,243,2,54,197,3.6,1,4,,0,1,1
Washington,2019-09-28,5,,Southern California,W,16,26,61.5,180,0,34,194,5.7,3,5,1,1,0,1
Washington State,2019-09-28,5,@,Utah,L,30,49,61.2,252,1,14,61,4.4,0,5,2,0,2,2
Western Kentucky,2019-09-28,4,,Alabama-Birmingham,W,15,24,62.5,189,2,29,33,1.1,0,8,3,1,0,1
Western Michigan,2019-09-28,5,,Central Michigan,W,18,29,62.1,244,1,37,188,5.1,3,6,3,0,1,1
Wisconsin,2019-09-28,4,,Northwestern,W,15,24,62.5,113,0,33,133,4.0,1,14,5,1,1,2
Wyoming,2019-09-28,5,,Nevada-Las Vegas,W,5,12,41.7,124,2,48,374,7.8,5,6,2,0,0,0
East Carolina,2019-10-03,6,,Temple,L,19,39,48.7,229,2,34,98,2.9,0,6,2,0,0,0
Georgia Southern,2019-10-03,5,@,South Alabama,W,9,17,52.9,78,0,66,310,4.7,2,6,1,0,0,0
South Alabama,2019-10-03,6,,Georgia Southern,L,8,15,53.3,194,2,24,53,2.2,0,5,2,1,0,1
Temple,2019-10-03,5,@,East Carolina,W,27,39,69.2,253,1,50,237,4.7,2,8,3,1,0,1
Cincinnati,2019-10-04,5,,Central Florida,W,17,31,54.8,149,2,41,192,4.7,0,8,3,0,1,1
New Mexico,2019-10-04,5,@,San Jose State,L,11,26,42.3,161,2,41,238,5.8,1,9,3,2,4,6
San Jose State,2019-10-04,5,,New Mexico,W,26,39,66.7,412,2,34,52,1.5,1,1,,1,0,1
UCF,2019-10-04,6,@,Cincinnati,L,25,46,54.3,297,1,42,126,3.0,1,7,1,1,3,4
Air Force,2019-10-05,5,@,Navy,L,11,26,42.3,246,0,43,111,2.6,2,5,,2,1,3
Arizona,2019-10-05,5,@,Colorado,W,31,41,75.6,404,3,26,83,3.2,2,4,,0,1,1
Arkansas State,2019-10-05,6,@,Georgia State,L,22,34,64.7,306,4,22,115,5.2,1,6,3,0,2,2
Army,2019-10-05,5,,Tulane,L,9,24,37.5,170,1,44,193,4.4,3,4,1,0,1,1
Auburn,2019-10-05,6,@,Florida,L,11,27,40.7,145,1,34,124,3.6,0,7,4,1,3,4
Ball State,2019-10-05,5,@,Northern Illinois,W,4,14,28.6,34,0,60,235,3.9,2,6,1,1,1,2
Baylor,2019-10-05,5,@,Kansas State,W,15,24,62.5,268,1,31,158,5.1,3,15,6,0,0,0
Boise State,2019-10-05,5,@,Nevada-Las Vegas,W,22,36,61.1,325,3,28,182,6.5,2,11,5,1,0,1
Boston College,2019-10-05,6,@,Louisville,L,15,33,45.5,304,4,45,259,5.8,1,9,,1,1,2
Bowling Green State,2019-10-05,5,@,Notre Dame,L,15,27,55.6,110,0,42,118,2.8,0,4,,0,1,1
Buffalo,2019-10-05,6,,Ohio,L,16,23,69.6,197,2,43,181,4.2,1,5,4,1,0,1
California,2019-10-05,6,@,Oregon,L,17,34,50.0,190,1,30,66,2.2,0,6,1,0,2,2
Central Michigan,2019-10-05,6,,Eastern Michigan,W,15,24,62.5,279,2,45,308,6.8,4,10,5,1,1,2
Colorado,2019-10-05,5,,Arizona,L,29,44,65.9,337,2,37,159,4.3,1,2,,0,0,0
Colorado State,2019-10-05,6,,San Diego State,L,19,32,59.4,217,1,25,18,0.7,0,12,4,1,3,4
Connecticut,2019-10-05,5,,South Florida,L,18,29,62.1,209,1,37,84,2.3,2,4,4,1,0,1
Duke,2019-10-05,5,,Pittsburgh,L,18,45,40.0,165,1,44,123,2.8,3,8,3,3,3,6
Eastern Michigan,2019-10-05,5,@,Central Michigan,L,22,38,57.9,208,1,28,77,2.8,1,2,,0,1,1
Florida,2019-10-05,6,,Auburn,W,25,39,64.1,266,2,33,132,4.0,1,3,2,4,0,4
Florida International,2019-10-05,5,,Massachusetts,W,19,33,57.6,263,2,55,278,5.1,2,6,2,1,0,1
Georgia,2019-10-05,5,@,Tennessee,W,24,29,82.8,288,2,41,238,5.8,2,11,3,0,0,0
Georgia State,2019-10-05,5,,Arkansas State,W,29,41,70.7,382,1,58,340,5.9,6,6,1,0,0,0
Georgia Tech,2019-10-05,5,,North Carolina,L,11,24,45.8,171,2,29,150,5.2,1,7,1,0,2,2
Illinois,2019-10-05,5,@,Minnesota,L,20,39,51.3,157,0,27,91,3.4,0,4,1,0,1,1
Iowa,2019-10-05,5,@,Michigan,L,23,42,54.8,260,0,30,1,0.0,0,4,2,1,3,4
Iowa State,2019-10-05,5,,Texas Christian,W,19,24,79.2,247,2,37,189,5.1,4,8,2,0,0,0
Kansas,2019-10-05,6,,Oklahoma,L,18,28,64.3,230,3,32,130,4.1,0,4,1,0,0,0
Kansas State,2019-10-05,5,,Baylor,L,22,34,64.7,218,1,40,123,3.1,0,7,1,1,1,2
Kent State,2019-10-05,5,@,Wisconsin,L,10,17,58.8,64,0,28,60,2.1,0,2,1,1,0,1
Liberty,2019-10-05,6,@,New Mexico State,W,16,31,51.6,173,1,37,164,4.4,1,9,4,0,0,0
Louisiana-Monroe,2019-10-05,5,,Memphis,L,24,45,53.3,319,2,44,256,5.8,2,3,2,0,1,1
Louisville,2019-10-05,5,,Boston College,W,23,34,67.6,428,2,44,236,5.4,3,4,,0,0,0
LSU,2019-10-05,5,,Utah State,W,28,39,71.8,353,5,51,248,4.9,1,10,2,1,1,2
Marshall,2019-10-05,5,@,Middle Tennessee State,L,26,43,60.5,376,1,39,202,5.2,0,5,2,1,3,4
Maryland,2019-10-05,5,@,Rutgers,W,22,34,64.7,290,2,28,200,7.1,4,10,3,0,0,0
Massachusetts,2019-10-05,6,@,Florida International,L,7,24,29.2,77,0,24,38,1.6,0,4,1,1,2,3
Memphis,2019-10-05,5,@,Louisiana-Monroe,W,15,24,62.5,249,3,36,286,7.9,3,6,2,1,1,2
Miami (FL),2019-10-05,5,,Virginia Tech,L,32,52,61.5,469,4,23,94,4.1,1,5,2,1,4,5
Michigan,2019-10-05,5,,Iowa,W,14,26,53.8,147,0,32,124,3.9,1,13,8,0,1,1
Michigan State,2019-10-05,6,@,Ohio State,L,20,38,52.6,218,1,26,69,2.7,0,7,3,2,1,3
Middle Tennessee State,2019-10-05,5,,Marshall,W,17,30,56.7,261,1,37,140,3.8,2,4,2,0,0,0
Minnesota,2019-10-05,5,,Illinois,W,9,17,52.9,155,3,52,332,6.4,2,5,3,1,1,2
Missouri,2019-10-05,5,,Troy,W,18,27,66.7,278,3,36,165,4.6,2,5,2,0,0,0
Navy,2019-10-05,4,,Air Force,W,6,8,75.0,162,0,49,215,4.4,4,8,2,2,0,2
Nebraska,2019-10-05,6,,Northwestern,W,15,25,60.0,186,0,40,133,3.3,1,8,1,0,0,0
New Mexico State,2019-10-05,6,,Liberty,L,20,31,64.5,265,0,34,131,3.9,1,6,4,1,2,3
North Carolina,2019-10-05,6,@,Georgia Tech,W,33,51,64.7,376,4,46,211,4.6,1,6,2,0,1,1
Northern Illinois,2019-10-05,5,,Ball State,L,21,43,48.8,241,0,30,148,4.9,2,5,2,2,1,3
Northwestern,2019-10-05,5,@,Nebraska,L,19,32,59.4,136,0,41,157,3.8,1,10,1,0,1,1
Notre Dame,2019-10-05,5,,Bowling Green State,W,21,27,77.8,340,6,34,233,6.9,1,8,2,0,0,0
Ohio,2019-10-05,5,@,Buffalo,W,12,19,63.2,155,0,47,186,4.0,3,0,,1,1,2
Ohio State,2019-10-05,6,,Michigan State,W,17,25,68.0,206,2,49,323,6.6,2,9,4,1,1,2
Oklahoma,2019-10-05,5,@,Kansas,W,20,29,69.0,277,2,37,268,7.2,4,7,3,0,1,1
Oklahoma State,2019-10-05,6,@,Texas Tech,L,22,37,59.5,290,2,56,219,3.9,3,5,1,2,3,5
Old Dominion,2019-10-05,5,,Western Kentucky,L,11,27,40.7,105,0,31,55,1.8,0,3,1,0,1,1
Ole Miss,2019-10-05,6,,Vanderbilt,W,10,18,55.6,99,0,44,413,9.4,4,9,3,0,0,0
Oregon,2019-10-05,5,,California,W,20,33,60.6,214,1,40,190,4.8,1,7,4,2,1,3
Oregon State,2019-10-05,5,@,UCLA,W,18,26,69.2,285,5,32,163,5.1,2,8,3,0,0,0
Penn State,2019-10-05,5,,Purdue,W,20,29,69.0,264,3,46,196,4.3,2,13,10,2,1,3
Pitt,2019-10-05,6,@,Duke,W,29,48,60.4,268,3,35,69,2.0,0,5,3,2,2,4
Purdue,2019-10-05,5,@,Penn State,L,14,28,50.0,123,1,28,-19,-0.7,0,7,1,1,0,1
Rice,2019-10-05,6,@,Alabama-Birmingham,L,16,36,44.4,171,2,37,134,3.6,1,5,1,4,0,4
Rutgers,2019-10-05,5,,Maryland,L,13,25,52.0,163,0,47,151,3.2,1,5,2,0,2,2
San Diego State,2019-10-05,5,@,Colorado State,W,16,20,80.0,147,3,43,91,2.1,0,11,4,0,0,0
SMU,2019-10-05,6,,Tulsa,W,24,42,57.1,310,1,49,130,2.7,3,4,1,2,0,2
South Florida,2019-10-05,5,@,Connecticut,W,12,22,54.5,190,4,42,313,7.5,3,10,5,0,2,2
Stanford,2019-10-05,6,,Washington,W,21,31,67.7,293,1,43,189,4.4,1,3,2,0,0,0
Tennessee,2019-10-05,5,,Georgia,L,15,33,45.5,273,2,29,70,2.4,0,3,,1,1,2
Texas,2019-10-05,5,@,West Virginia,W,18,33,54.5,211,2,47,224,4.8,4,3,,0,1,1
Texas Christian,2019-10-05,5,@,Iowa State,L,21,30,70.0,221,2,33,108,3.3,1,3,1,2,0,2
Texas Tech,2019-10-05,5,,Oklahoma State,W,26,44,59.1,424,4,35,162,4.6,1,13,7,0,0,0
Toledo,2019-10-05,5,,Western Michigan,W,14,22,63.6,200,2,53,275,5.2,2,7,5,1,1,2
Troy,2019-10-05,5,@,Missouri,L,20,35,57.1,150,1,31,61,2.0,0,5,2,1,2,3
Tulane,2019-10-05,5,@,Army,W,15,21,71.4,201,1,53,324,6.1,5,5,1,2,0,2
Tulsa,2019-10-05,5,@,Southern Methodist,L,23,41,56.1,346,4,35,154,4.4,0,8,2,0,3,3
UAB,2019-10-05,5,,Rice,W,14,26,53.8,282,3,35,129,3.7,2,7,4,0,2,2
UCLA,2019-10-05,6,,Oregon State,L,27,41,65.9,236,1,48,256,5.3,2,4,1,0,0,0
UNLV,2019-10-05,5,,Boise State,L,24,55,43.6,262,2,31,69,2.2,0,4,1,0,1,1
Utah State,2019-10-05,5,@,Louisiana State,L,16,31,51.6,140,0,21,28,1.3,0,4,2,0,3,3
UTEP,2019-10-05,5,,Texas-San Antonio,L,16,31,51.6,181,1,30,99,3.3,1,4,1,0,0,0
UTSA,2019-10-05,5,@,Texas-El Paso,W,6,14,42.9,46,1,48,320,6.7,2,9,4,0,0,0
Vanderbilt,2019-10-05,5,@,Mississippi,L,25,46,54.3,202,0,27,62,2.3,0,7,3,0,0,0
Virginia Tech,2019-10-05,5,@,Miami (FL),W,10,20,50.0,184,3,43,153,3.6,3,9,7,0,0,0
Washington,2019-10-05,6,@,Stanford,L,16,36,44.4,206,1,22,88,4.0,0,4,1,0,1,1
West Virginia,2019-10-05,5,,Texas,L,31,46,67.4,367,3,23,96,4.2,1,5,3,0,4,4
Western Kentucky,2019-10-05,5,@,Old Dominion,W,21,29,72.4,193,1,37,127,3.4,1,6,3,1,1,2
Western Michigan,2019-10-05,6,@,Toledo,L,25,51,49.0,303,2,29,117,4.0,1,8,3,0,1,1
Wisconsin,2019-10-05,5,,Kent State,W,17,20,85.0,172,2,55,348,6.3,5,9,8,1,0,1
Appalachian State,2019-10-09,5,@,Louisiana,W,11,17,64.7,147,0,53,196,3.7,2,6,3,0,0,0
Louisiana,2019-10-09,6,,Appalachian State,L,13,24,54.2,131,1,33,123,3.7,0,5,2,0,0,0
Louisiana-Monroe,2019-10-10,6,@,Texas State,W,18,33,54.5,225,0,42,204,4.9,3,11,3,1,1,2
North Carolina State,2019-10-10,6,,Syracuse,W,18,31,58.1,260,1,34,104,3.1,0,11,8,0,1,1
Syracuse,2019-10-10,6,@,North Carolina State,L,29,39,74.4,300,1,37,41,1.1,0,6,3,0,0,0
Texas State,2019-10-10,6,,Louisiana-Monroe,L,20,39,51.3,246,1,28,92,3.3,1,1,,1,1,2
Colorado,2019-10-11,6,@,Oregon,L,19,34,55.9,131,0,40,168,4.2,0,3,1,0,4,4
Colorado State,2019-10-11,7,@,New Mexico,W,25,34,73.5,420,3,38,131,3.4,2,4,2,2,0,2
Miami (FL),2019-10-11,6,,Virginia,W,16,27,59.3,182,1,25,83,3.3,1,7,5,0,0,0
New Mexico,2019-10-11,6,,Colorado State,L,8,17,47.1,89,0,49,256,5.2,3,8,4,2,1,3
Oregon,2019-10-11,6,,Colorado,W,19,35,54.3,275,2,36,252,7.0,4,10,2,0,0,0
Virginia,2019-10-11,6,@,Miami (FL),L,25,42,59.5,252,0,31,74,2.4,0,9,3,1,0,1
Air Force,2019-10-12,6,,Fresno State,W,2,3,66.7,81,1,69,340,4.9,4,4,1,0,0,0
Akron,2019-10-12,6,,Kent State,L,17,29,58.6,202,0,32,95,3.0,0,7,2,1,0,1
Alabama,2019-10-12,6,@,Texas A&M,W,21,34,61.8,293,4,31,155,5.0,1,7,5,0,1,1
Arizona,2019-10-12,6,,Washington,L,16,33,48.5,209,1,39,151,3.9,2,4,1,3,1,4
Arizona State,2019-10-12,6,,Washington State,W,26,36,72.2,363,3,32,169,5.3,2,4,,0,0,0
Arkansas,2019-10-12,6,@,Kentucky,L,12,27,44.4,122,0,30,183,6.1,2,7,1,0,0,0
Army,2019-10-12,6,@,Western Kentucky,L,5,12,41.7,71,1,36,137,3.8,0,5,2,0,0,0
Ball State,2019-10-12,6,@,Eastern Michigan,W,23,32,71.9,255,2,47,196,4.2,2,6,3,1,0,1
Baylor,2019-10-12,6,,Texas Tech,W,24,38,63.2,352,0,38,173,4.6,4,11,5,0,3,3
Boise State,2019-10-12,6,,Hawaii,W,21,37,56.8,315,5,39,203,5.2,3,2,,1,0,1
Bowling Green State,2019-10-12,6,,Toledo,W,14,21,66.7,185,1,41,240,5.9,1,9,5,0,1,1
Brigham Young,2019-10-12,6,@,South Florida,L,21,33,63.6,221,1,56,218,3.9,1,1,,1,0,1
Central Michigan,2019-10-12,7,,New Mexico State,W,14,24,58.3,134,2,56,352,6.3,3,4,3,1,0,1
Charlotte,2019-10-12,6,@,Florida International,L,7,13,53.8,113,1,41,217,5.3,2,2,1,1,0,1
Cincinnati,2019-10-12,6,@,Houston,W,14,24,58.3,263,3,34,131,3.9,1,4,1,0,1,1
Clemson,2019-10-12,6,,Florida State,W,24,38,63.2,232,3,53,320,6.0,2,5,3,1,1,2
Coastal Carolina,2019-10-12,6,,Georgia State,L,19,31,61.3,217,2,27,105,3.9,0,5,2,2,0,2
Connecticut,2019-10-12,6,@,Tulane,L,19,31,61.3,134,1,29,100,3.4,0,1,,0,1,1
Duke,2019-10-12,6,,Georgia Tech,W,11,20,55.0,176,0,55,197,3.6,4,10,4,0,0,0
Eastern Michigan,2019-10-12,6,,Ball State,L,20,36,55.6,283,1,33,89,2.7,2,5,2,1,3,4
Florida,2019-10-12,7,@,Louisiana State,L,24,44,54.5,311,4,40,146,3.7,0,1,,0,1,1
Florida Atlantic,2019-10-12,6,,Middle Tennessee State,W,16,31,51.6,161,1,40,203,5.1,2,6,2,0,0,0
Florida International,2019-10-12,6,,Charlotte,W,13,16,81.3,160,2,53,350,6.6,5,4,1,0,0,0
Florida State,2019-10-12,6,@,Clemson,L,17,35,48.6,150,1,23,103,4.5,1,4,,1,3,4
Fresno State,2019-10-12,5,@,Air Force,L,20,27,74.1,209,2,15,59,3.9,1,3,,0,1,1
Georgia,2019-10-12,6,,South Carolina,L,28,52,53.8,295,1,43,173,4.0,1,3,,1,3,4
Georgia State,2019-10-12,6,@,Coastal Carolina,W,16,24,66.7,122,1,56,350,6.3,3,4,1,0,1,1
Georgia Tech,2019-10-12,6,@,Duke,L,15,35,42.9,206,1,40,173,4.3,2,3,2,0,0,0
Hawaii,2019-10-12,6,@,Boise State,L,26,50,52.0,325,4,19,113,5.9,1,2,1,3,1,4
Houston,2019-10-12,6,,Cincinnati,L,10,30,33.3,234,3,37,190,5.1,0,6,2,1,4,5
Illinois,2019-10-12,6,,Michigan,L,16,29,55.2,192,1,43,64,1.5,2,3,,2,0,2
Indiana,2019-10-12,6,,Rutgers,W,24,35,68.6,297,3,38,260,6.8,1,14,6,1,1,2
Iowa,2019-10-12,6,,Penn State,L,25,43,58.1,286,1,30,70,2.3,0,6,3,1,1,2
Iowa State,2019-10-12,6,@,West Virginia,W,19,30,63.3,229,1,43,143,3.3,4,9,3,0,1,1
Kent State,2019-10-12,6,@,Akron,W,16,21,76.2,149,1,48,233,4.9,1,6,4,0,0,0
Kentucky,2019-10-12,6,,Arkansas,W,8,12,66.7,88,1,54,330,6.1,2,7,3,1,0,1
Louisiana Tech,2019-10-12,6,,Massachusetts,W,19,35,54.3,304,4,38,385,10.1,4,11,1,2,1,3
Louisville,2019-10-12,6,@,Wake Forest,W,17,25,68.0,295,4,44,225,5.1,3,6,1,1,1,2
LSU,2019-10-12,6,,Florida,W,21,24,87.5,293,3,24,218,9.1,3,5,2,0,0,0
Marshall,2019-10-12,6,,Old Dominion,W,20,32,62.5,208,1,46,236,5.1,3,9,8,0,0,0
Maryland,2019-10-12,6,@,Purdue,L,21,39,53.8,218,0,26,185,7.1,2,8,1,0,2,2
Massachusetts,2019-10-12,7,@,Louisiana Tech,L,25,43,58.1,221,1,41,126,3.1,2,2,2,0,2,2
Memphis,2019-10-12,6,@,Temple,L,28,44,63.6,363,2,33,129,3.9,2,2,,3,1,4
Miami (OH),2019-10-12,6,@,Western Michigan,L,26,46,56.5,260,0,34,105,3.1,1,9,2,0,3,3
Michigan,2019-10-12,6,@,Illinois,W,11,22,50.0,194,3,48,295,6.1,3,12,4,2,0,2
Michigan State,2019-10-12,7,@,Wisconsin,L,12,30,40.0,119,0,21,30,1.4,0,5,1,0,2,2
Middle Tennessee State,2019-10-12,6,@,Florida Atlantic,L,24,42,57.1,335,1,29,124,4.3,1,6,,0,3,3
Minnesota,2019-10-12,6,,Nebraska,W,8,13,61.5,128,1,49,322,6.6,4,5,4,0,0,0
Mississippi State,2019-10-12,6,@,Tennessee,L,11,21,52.4,146,1,37,121,3.3,0,5,1,0,3,3
Missouri,2019-10-12,6,,Mississippi,W,23,35,65.7,329,1,43,233,5.4,3,2,,1,1,2
Navy,2019-10-12,5,@,Tulsa,W,3,5,60.0,35,0,58,388,6.7,6,6,4,1,0,1
