School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Miami (FL),2016-10-29,8,@,Notre Dame,L,3,30
Miami (OH),2016-10-29,9,@,Eastern Michigan,W,2,15
Michigan,2016-10-29,8,@,Michigan State,W,3,23
Michigan State,2016-10-29,8,,Michigan,L,3,32
Middle Tennessee State,2016-10-29,8,@,Florida International,W,5,35
Minnesota,2016-10-29,8,@,Illinois,W,2,17
Mississippi State,2016-10-29,8,,Samford,W,5,41
Missouri,2016-10-29,8,,Kentucky,L,5,35
Nebraska,2016-10-29,8,@,Wisconsin,L,3,23
New Mexico,2016-10-29,8,@,Hawaii,W,3,21
New Mexico State,2016-10-29,8,@,Texas A&M,L,7,52
North Carolina State,2016-10-29,8,,Boston College,L,2,21
North Texas,2016-10-29,8,@,Texas-San Antonio,L,4,31
Northwestern,2016-10-29,8,@,Ohio State,L,3,24
Notre Dame,2016-10-29,8,,Miami (FL),W,3,27
Ohio State,2016-10-29,8,,Northwestern,W,2,20
Oklahoma,2016-10-29,8,,Kansas,W,0,3
Oklahoma State,2016-10-29,8,,West Virginia,W,2,20
Old Dominion,2016-10-29,8,@,Texas-El Paso,W,3,21
Ole Miss,2016-10-29,8,,Auburn,L,4,40
Oregon,2016-10-29,8,,Arizona State,W,5,35
Oregon State,2016-10-29,8,,Washington State,L,5,35
Penn State,2016-10-29,8,@,Purdue,W,3,24
Purdue,2016-10-29,8,,Penn State,L,8,62
Rice,2016-10-29,8,@,Louisiana Tech,L,8,61
San Jose State,2016-10-29,9,,Nevada-Las Vegas,W,3,24
SMU,2016-10-29,8,@,Tulane,W,4,31
South Alabama,2016-10-29,8,,Georgia State,W,1,10
South Carolina,2016-10-29,8,,Tennessee,W,3,21
Southern Mississippi,2016-10-29,8,,Marshall,W,2,14
Stanford,2016-10-29,8,@,Arizona,W,1,10
Temple,2016-10-29,9,,Cincinnati,W,2,13
Tennessee,2016-10-29,8,@,South Carolina,L,3,24
Texas,2016-10-29,8,,Baylor,W,4,34
Texas A&M,2016-10-29,8,,New Mexico State,W,1,10
Texas Christian,2016-10-29,8,,Texas Tech,L,3,27
Texas Tech,2016-10-29,8,@,Texas Christian,W,3,24
Tulane,2016-10-29,8,,Southern Methodist,L,5,35
Tulsa,2016-10-29,8,@,Memphis,W,4,30
UCF,2016-10-29,8,@,Houston,L,4,31
UNLV,2016-10-29,9,@,San Jose State,L,3,30
Utah,2016-10-29,9,,Washington,L,4,31
UTEP,2016-10-29,8,,Old Dominion,L,4,31
UTSA,2016-10-29,8,,North Texas,W,2,17
Virginia,2016-10-29,8,,Louisville,L,4,32
Wake Forest,2016-10-29,8,,Army,L,3,21
Washington,2016-10-29,8,@,Utah,W,3,24
Washington State,2016-10-29,8,@,Oregon State,W,4,31
West Virginia,2016-10-29,7,@,Oklahoma State,L,4,37
Western Kentucky,2016-10-29,9,@,Florida Atlantic,W,0,3
Wisconsin,2016-10-29,8,,Nebraska,W,2,17
Wyoming,2016-10-29,8,,Boise State,W,4,28
Ball State,2016-11-01,9,,Western Michigan,L,7,52
Bowling Green State,2016-11-01,9,@,Northern Illinois,L,6,45
Northern Illinois,2016-11-01,9,,Bowling Green State,W,3,20
Western Michigan,2016-11-01,9,@,Ball State,W,2,20
Akron,2016-11-02,10,,Toledo,L,6,48
Toledo,2016-11-02,9,@,Akron,W,2,17
Arkansas State,2016-11-03,8,@,Georgia State,W,2,16
Buffalo,2016-11-03,9,@,Ohio,L,4,34
Colorado,2016-11-03,9,,UCLA,W,1,10
Georgia State,2016-11-03,9,,Arkansas State,L,4,31
Iowa State,2016-11-03,9,,Oklahoma,L,4,34
Ohio,2016-11-03,10,,Buffalo,W,1,10
Oklahoma,2016-11-03,9,@,Iowa State,W,3,24
UCLA,2016-11-03,9,@,Colorado,L,2,20
Boise State,2016-11-04,9,,San Jose State,W,3,31
Central Michigan,2016-11-04,10,@,Miami (OH),L,5,37
Connecticut,2016-11-04,10,,Temple,L,3,21
Miami (OH),2016-11-04,10,,Central Michigan,W,2,17
San Jose State,2016-11-04,10,@,Boise State,L,6,45
Temple,2016-11-04,10,@,Connecticut,W,0,0
Air Force,2016-11-05,9,@,Army,W,2,12
Alabama,2016-11-05,9,@,Louisiana State,W,0,0
Appalachian State,2016-11-05,9,,Texas State,W,1,10
Arizona,2016-11-05,9,@,Washington State,L,9,69
Arkansas,2016-11-05,9,,Florida,W,1,10
Army,2016-11-05,9,,Air Force,L,4,31
Auburn,2016-11-05,9,,Vanderbilt,W,1,16
Baylor,2016-11-05,8,,Texas Christian,L,8,62
Boston College,2016-11-05,9,,Louisville,L,7,52
Brigham Young,2016-11-05,9,@,Cincinnati,W,0,3
California,2016-11-05,9,,Washington,L,9,66
Charlotte,2016-11-05,9,@,Southern Mississippi,W,4,27
Cincinnati,2016-11-05,9,,Brigham Young,L,2,20
Clemson,2016-11-05,9,,Syracuse,W,0,0
Colorado State,2016-11-05,9,,Fresno State,W,0,0
Duke,2016-11-05,9,,Virginia Tech,L,3,24
East Carolina,2016-11-05,9,@,Tulsa,L,6,45
Florida,2016-11-05,8,@,Arkansas,L,4,31
Florida Atlantic,2016-11-05,9,@,Rice,W,3,25
Florida International,2016-11-05,10,@,Western Kentucky,L,7,49
Florida State,2016-11-05,9,@,North Carolina State,W,2,20
Fresno State,2016-11-05,10,@,Colorado State,L,5,37
Georgia,2016-11-05,9,@,Kentucky,W,3,24
Georgia Southern,2016-11-05,9,@,Mississippi,L,4,37
Georgia Tech,2016-11-05,9,@,North Carolina,L,6,48
Hawaii,2016-11-05,10,@,San Diego State,L,7,55
Idaho,2016-11-05,9,@,Louisiana,W,1,13
Illinois,2016-11-05,9,,Michigan State,W,2,27
Indiana,2016-11-05,9,@,Rutgers,W,3,27
Iowa,2016-11-05,9,@,Penn State,L,5,41
Kansas,2016-11-05,9,@,West Virginia,L,6,48
Kansas State,2016-11-05,9,,Oklahoma State,L,6,43
Kentucky,2016-11-05,9,,Georgia,L,2,27
Louisiana,2016-11-05,8,,Idaho,L,2,23
Louisiana Tech,2016-11-05,10,@,North Texas,W,3,24
Louisiana-Monroe,2016-11-05,9,,South Alabama,W,5,35
Louisville,2016-11-05,9,@,Boston College,W,1,7
LSU,2016-11-05,8,,Alabama,L,1,10
Marshall,2016-11-05,9,@,Old Dominion,L,5,38
Maryland,2016-11-05,9,@,Michigan,L,8,59
Massachusetts,2016-11-05,10,@,Troy,L,7,52
Memphis,2016-11-05,9,@,Southern Methodist,W,1,7
Miami (FL),2016-11-05,9,,Pittsburgh,W,4,28
Michigan,2016-11-05,9,,Maryland,W,0,3
Michigan State,2016-11-05,9,@,Illinois,L,4,31
Middle Tennessee State,2016-11-05,9,,Texas-San Antonio,L,6,45
Minnesota,2016-11-05,9,,Purdue,W,4,31
Mississippi State,2016-11-05,9,,Texas A&M,W,4,28
Missouri,2016-11-05,9,@,South Carolina,L,4,31
Navy,2016-11-05,8,N,Notre Dame,W,3,27
Nebraska,2016-11-05,9,@,Ohio State,L,8,62
Nevada,2016-11-05,9,@,New Mexico,L,5,35
New Mexico,2016-11-05,9,,Nevada,W,4,26
North Carolina,2016-11-05,9,,Georgia Tech,W,2,20
North Carolina State,2016-11-05,9,,Florida State,L,3,24
North Texas,2016-11-05,9,,Louisiana Tech,L,6,45
Northwestern,2016-11-05,9,,Wisconsin,L,2,21
Notre Dame,2016-11-05,9,N,Navy,L,4,28
Ohio State,2016-11-05,9,,Nebraska,W,0,3
Oklahoma State,2016-11-05,9,@,Kansas State,W,5,37
Old Dominion,2016-11-05,9,,Marshall,W,2,14
Ole Miss,2016-11-05,9,,Georgia Southern,W,3,27
Oregon,2016-11-05,9,@,Southern California,L,6,45
Oregon State,2016-11-05,9,@,Stanford,L,2,26
Penn State,2016-11-05,9,,Iowa,W,2,14
Pitt,2016-11-05,9,@,Miami (FL),L,6,51
Purdue,2016-11-05,9,@,Minnesota,L,5,44
Rice,2016-11-05,9,,Florida Atlantic,L,6,42
Rutgers,2016-11-05,9,,Indiana,L,5,33
San Diego State,2016-11-05,9,,Hawaii,W,0,0
SMU,2016-11-05,9,,Memphis,L,6,51
South Alabama,2016-11-05,9,@,Louisiana-Monroe,L,6,42
South Carolina,2016-11-05,9,,Missouri,W,3,21
Southern Mississippi,2016-11-05,9,,Charlotte,L,5,38
Stanford,2016-11-05,9,,Oregon State,W,2,15
Syracuse,2016-11-05,9,@,Clemson,L,7,54
Tennessee,2016-11-05,9,,Tennessee Tech,W,0,0
Texas,2016-11-05,9,@,Texas Tech,W,5,37
Texas A&M,2016-11-05,9,@,Mississippi State,L,5,35
Texas Christian,2016-11-05,9,@,Baylor,W,3,22
Texas State,2016-11-05,8,@,Appalachian State,L,5,35
Texas Tech,2016-11-05,9,,Texas,L,6,45
Troy,2016-11-05,8,,Massachusetts,W,4,31
Tulane,2016-11-05,9,@,Central Florida,L,5,37
Tulsa,2016-11-05,9,,East Carolina,W,3,24
UCF,2016-11-05,9,,Tulane,W,1,6
USC,2016-11-05,9,,Oregon,W,3,20
Utah State,2016-11-05,9,@,Wyoming,L,7,52
UTEP,2016-11-05,9,,Houston Baptist,W,1,10
UTSA,2016-11-05,9,@,Middle Tennessee State,W,3,25
Vanderbilt,2016-11-05,9,@,Auburn,L,2,23
Virginia,2016-11-05,9,@,Wake Forest,L,3,27
Virginia Tech,2016-11-05,9,@,Duke,W,3,21
Wake Forest,2016-11-05,9,,Virginia,W,3,20
Washington,2016-11-05,9,@,California,W,3,27
Washington State,2016-11-05,9,,Arizona,W,1,7
West Virginia,2016-11-05,8,,Kansas,W,3,21
Western Kentucky,2016-11-05,10,,Florida International,W,3,21
Wisconsin,2016-11-05,9,@,Northwestern,W,1,7
Wyoming,2016-11-05,9,,Utah State,W,4,28
Ball State,2016-11-08,10,,Eastern Michigan,L,6,48
Eastern Michigan,2016-11-08,10,@,Ball State,W,6,41
Kent State,2016-11-08,10,,Western Michigan,L,4,37
Western Michigan,2016-11-08,10,@,Kent State,W,3,21
Akron,2016-11-09,11,,Bowling Green State,L,5,38
Bowling Green State,2016-11-09,10,@,Akron,W,3,28
Northern Illinois,2016-11-09,10,N,Toledo,L,4,31
Toledo,2016-11-09,10,N,Northern Illinois,W,3,24
Arizona State,2016-11-10,10,,Utah,L,7,49
Duke,2016-11-10,10,,North Carolina,W,3,27
Georgia Southern,2016-11-10,10,,Louisiana,L,4,33
Louisiana,2016-11-10,9,@,Georgia Southern,W,3,26
North Carolina,2016-11-10,10,@,Duke,L,4,28
Utah,2016-11-10,10,@,Arizona State,W,3,26
Boston College,2016-11-11,10,@,Florida State,L,6,45
Florida State,2016-11-11,10,,Boston College,W,1,7
Air Force,2016-11-12,10,,Colorado State,W,6,46
Alabama,2016-11-12,10,,Mississippi State,W,0,3
Appalachian State,2016-11-12,10,@,Troy,L,4,28
Arizona,2016-11-12,10,,Colorado,L,7,49
Arkansas,2016-11-12,10,,Louisiana State,L,5,38
Arkansas State,2016-11-12,9,,New Mexico State,W,2,22
Army,2016-11-12,10,N,Notre Dame,L,6,44
Auburn,2016-11-12,10,@,Georgia,L,1,13
Baylor,2016-11-12,9,@,Oklahoma,L,6,45
Boise State,2016-11-12,10,@,Hawaii,W,1,16
Brigham Young,2016-11-12,10,,Southern Utah,W,1,7
Buffalo,2016-11-12,10,,Miami (OH),L,5,35
California,2016-11-12,10,@,Washington State,L,8,56
Charlotte,2016-11-12,10,,Rice,L,3,22
Cincinnati,2016-11-12,10,@,Central Florida,L,3,24
Clemson,2016-11-12,10,,Pittsburgh,L,6,43
Colorado,2016-11-12,10,@,Arizona,W,3,24
Colorado State,2016-11-12,10,@,Air Force,L,8,49
East Carolina,2016-11-12,10,,Southern Methodist,L,7,55
Florida,2016-11-12,9,,South Carolina,W,1,7
Florida Atlantic,2016-11-12,10,,Texas-El Paso,W,4,31
Georgia,2016-11-12,10,,Auburn,W,1,7
Georgia State,2016-11-12,10,,Louisiana-Monroe,L,5,37
Georgia Tech,2016-11-12,10,@,Virginia Tech,W,3,20
Hawaii,2016-11-12,11,,Boise State,L,7,52
Houston,2016-11-12,10,,Tulane,W,2,18
Idaho,2016-11-12,10,@,Texas State,W,2,14
Illinois,2016-11-12,10,@,Wisconsin,L,6,48
Indiana,2016-11-12,10,,Penn State,L,6,45
Iowa,2016-11-12,10,,Michigan,W,1,13
Iowa State,2016-11-12,10,@,Kansas,W,3,24
Kansas,2016-11-12,10,,Iowa State,L,4,31
Kentucky,2016-11-12,10,@,Tennessee,L,7,49
Louisiana Tech,2016-11-12,11,,Texas-San Antonio,W,5,35
Louisiana-Monroe,2016-11-12,10,@,Georgia State,W,3,23
Louisville,2016-11-12,10,,Wake Forest,W,0,12
LSU,2016-11-12,9,@,Arkansas,W,1,10
Marshall,2016-11-12,10,,Middle Tennessee State,W,2,17
Maryland,2016-11-12,10,,Ohio State,L,8,62
Memphis,2016-11-12,10,,South Florida,L,7,49
Miami (FL),2016-11-12,10,@,Virginia,W,2,14
Miami (OH),2016-11-12,11,@,Buffalo,W,3,24
Michigan,2016-11-12,10,@,Iowa,L,1,14
Michigan State,2016-11-12,10,,Rutgers,W,0,0
Middle Tennessee State,2016-11-12,10,@,Marshall,L,6,42
Minnesota,2016-11-12,10,@,Nebraska,L,3,24
Mississippi State,2016-11-12,10,@,Alabama,L,6,51
Missouri,2016-11-12,10,,Vanderbilt,W,2,17
Navy,2016-11-12,9,,Tulsa,W,5,40
Nebraska,2016-11-12,10,,Minnesota,W,2,17
Nevada,2016-11-12,10,,San Diego State,L,6,46
New Mexico,2016-11-12,10,@,Utah State,W,3,21
New Mexico State,2016-11-12,9,@,Arkansas State,L,6,41
North Carolina State,2016-11-12,10,@,Syracuse,W,2,20
North Texas,2016-11-12,10,@,Western Kentucky,L,6,45
Northwestern,2016-11-12,10,@,Purdue,W,2,17
Notre Dame,2016-11-12,10,N,Army,W,1,6
Ohio State,2016-11-12,10,@,Maryland,W,0,3
Oklahoma,2016-11-12,10,,Baylor,W,3,24
Oklahoma State,2016-11-12,10,,Texas Tech,W,6,44
Old Dominion,2016-11-12,10,,Southern Mississippi,W,5,35
Ole Miss,2016-11-12,10,@,Texas A&M,W,4,28
Oregon,2016-11-12,10,,Stanford,L,7,52
Oregon State,2016-11-12,10,@,UCLA,L,5,38
Penn State,2016-11-12,10,@,Indiana,W,4,31
Pitt,2016-11-12,10,@,Clemson,W,6,42
Purdue,2016-11-12,10,,Northwestern,L,6,45
Rice,2016-11-12,10,@,Charlotte,W,3,21
Rutgers,2016-11-12,10,@,Michigan State,L,7,49
San Diego State,2016-11-12,10,@,Nevada,W,2,16
SMU,2016-11-12,10,@,East Carolina,W,4,31
South Carolina,2016-11-12,10,@,Florida,L,2,20
South Florida,2016-11-12,10,@,Memphis,W,5,42
Southern Mississippi,2016-11-12,10,@,Old Dominion,L,7,51
Stanford,2016-11-12,10,@,Oregon,W,4,27
Syracuse,2016-11-12,10,,North Carolina State,L,5,35
Tennessee,2016-11-12,10,,Kentucky,W,4,36
Texas,2016-11-12,10,,West Virginia,L,3,24
Texas A&M,2016-11-12,10,,Mississippi,L,3,29
Texas State,2016-11-12,9,,Idaho,L,6,47
Texas Tech,2016-11-12,10,@,Oklahoma State,L,6,45
Troy,2016-11-12,9,,Appalachian State,W,3,24
Tulane,2016-11-12,10,@,Houston,L,4,30
Tulsa,2016-11-12,10,@,Navy,L,6,42
UCF,2016-11-12,10,,Cincinnati,W,0,3
UCLA,2016-11-12,10,,Oregon State,W,3,24
UNLV,2016-11-12,10,,Wyoming,W,9,66
USC,2016-11-12,10,@,Washington,W,1,13
Utah State,2016-11-12,10,,New Mexico,L,2,24
UTEP,2016-11-12,10,@,Florida Atlantic,L,4,35
UTSA,2016-11-12,10,@,Louisiana Tech,L,9,63
Vanderbilt,2016-11-12,10,@,Missouri,L,4,26
Virginia,2016-11-12,10,,Miami (FL),L,4,34
Virginia Tech,2016-11-12,10,,Georgia Tech,L,3,30
Wake Forest,2016-11-12,10,@,Louisville,L,6,44
Washington,2016-11-12,10,,Southern California,L,3,26
Washington State,2016-11-12,10,,California,W,3,21
West Virginia,2016-11-12,9,@,Texas,W,2,20
Western Kentucky,2016-11-12,11,,North Texas,W,1,7
Wisconsin,2016-11-12,10,,Illinois,W,0,3
Wyoming,2016-11-12,10,@,Nevada-Las Vegas,L,8,69
Bowling Green State,2016-11-15,11,,Kent State,W,1,7
Central Michigan,2016-11-15,11,,Ohio,W,2,20
Kent State,2016-11-15,11,@,Bowling Green State,L,6,42
Ohio,2016-11-15,11,@,Central Michigan,L,3,27
Ball State,2016-11-16,11,@,Toledo,L,4,37
Eastern Michigan,2016-11-16,11,,Northern Illinois,L,4,31
Northern Illinois,2016-11-16,11,@,Eastern Michigan,W,3,24
Toledo,2016-11-16,11,,Ball State,W,2,19
Arkansas State,2016-11-17,10,@,Troy,W,0,3
Houston,2016-11-17,11,,Louisville,W,1,10
Louisville,2016-11-17,11,@,Houston,L,4,36
Troy,2016-11-17,10,,Arkansas State,L,5,35
Boise State,2016-11-18,11,,Nevada-Las Vegas,W,3,25
Cincinnati,2016-11-18,11,,Memphis,L,4,34
Memphis,2016-11-18,11,@,Cincinnati,W,1,7
UNLV,2016-11-18,11,@,Boise State,L,6,42
Air Force,2016-11-19,11,@,San Jose State,W,5,38
Alabama,2016-11-19,11,,Chattanooga,W,0,3
Appalachian State,2016-11-19,11,,Louisiana-Monroe,W,2,17
Arizona,2016-11-19,11,@,Oregon State,L,6,42
Arizona State,2016-11-19,11,@,Washington,L,5,44
Arkansas,2016-11-19,11,@,Mississippi State,W,6,42
Army,2016-11-19,11,,Morgan State,W,0,3
Auburn,2016-11-19,11,,Alabama A&M,W,0,0
Baylor,2016-11-19,10,,Kansas State,L,6,42
Boston College,2016-11-19,11,,Connecticut,W,0,0
Brigham Young,2016-11-19,11,,Massachusetts,W,1,9
Buffalo,2016-11-19,11,@,Western Michigan,L,5,38
California,2016-11-19,11,,Stanford,L,6,45
Charlotte,2016-11-19,11,,Middle Tennessee State,L,5,38
Clemson,2016-11-19,11,@,Wake Forest,W,1,13
Colorado,2016-11-19,11,,Washington State,W,3,24
Colorado State,2016-11-19,11,,New Mexico,W,4,31
Connecticut,2016-11-19,11,@,Boston College,L,3,30
Duke,2016-11-19,11,@,Pittsburgh,L,8,56
East Carolina,2016-11-19,11,,Navy,L,9,66
Florida,2016-11-19,10,@,Louisiana State,W,1,10
Florida Atlantic,2016-11-19,11,,Old Dominion,L,5,42
Florida International,2016-11-19,11,,Marshall,W,2,14
Florida State,2016-11-19,11,@,Syracuse,W,2,14
Fresno State,2016-11-19,11,,Hawaii,L,2,14
Georgia,2016-11-19,11,,Louisiana,W,3,21
Georgia Southern,2016-11-19,11,@,Georgia State,L,4,30
Georgia State,2016-11-19,11,,Georgia Southern,W,3,24
Georgia Tech,2016-11-19,11,,Virginia,W,2,17
Hawaii,2016-11-19,12,@,Fresno State,W,1,13
Illinois,2016-11-19,11,,Iowa,L,4,28
Indiana,2016-11-19,11,@,Michigan,L,2,20
Iowa,2016-11-19,11,@,Illinois,W,0,0
Iowa State,2016-11-19,11,,Texas Tech,W,1,10
Kansas,2016-11-19,11,,Texas,W,3,21
Kansas State,2016-11-19,10,@,Baylor,W,3,21
Kentucky,2016-11-19,11,,Austin Peay,W,2,13
Louisiana,2016-11-19,10,@,Georgia,L,5,35
Louisiana-Monroe,2016-11-19,11,@,Appalachian State,L,6,42
LSU,2016-11-19,10,,Florida,L,1,16
Marshall,2016-11-19,11,@,Florida International,L,4,31
Maryland,2016-11-19,11,@,Nebraska,L,4,28
Massachusetts,2016-11-19,11,@,Brigham Young,L,6,51
Miami (FL),2016-11-19,11,@,North Carolina State,W,1,13
Michigan,2016-11-19,11,,Indiana,W,1,10
Michigan State,2016-11-19,11,,Ohio State,L,2,17
Middle Tennessee State,2016-11-19,11,@,Charlotte,W,4,31
Minnesota,2016-11-19,11,,Northwestern,W,2,12
Mississippi State,2016-11-19,11,,Arkansas,L,8,58
Missouri,2016-11-19,11,@,Tennessee,L,9,63
Navy,2016-11-19,10,@,East Carolina,W,4,31
Nebraska,2016-11-19,11,,Maryland,W,1,7
Nevada,2016-11-19,11,,Utah State,W,4,37
New Mexico,2016-11-19,11,@,Colorado State,L,7,49
New Mexico State,2016-11-19,10,,Texas State,W,1,10
North Carolina,2016-11-19,11,,Citadel,W,1,7
North Carolina State,2016-11-19,11,,Miami (FL),L,3,27
North Texas,2016-11-19,11,,Southern Mississippi,W,3,23
Northwestern,2016-11-19,11,@,Minnesota,L,3,29
Notre Dame,2016-11-19,11,,Virginia Tech,L,4,34
Ohio State,2016-11-19,11,@,Michigan State,W,2,16
Oklahoma,2016-11-19,11,@,West Virginia,W,4,28
Oklahoma State,2016-11-19,11,@,Texas Christian,W,1,6
Old Dominion,2016-11-19,11,@,Florida Atlantic,W,3,24
Ole Miss,2016-11-19,11,@,Vanderbilt,L,5,38
Oregon,2016-11-19,11,@,Utah,W,4,28
Oregon State,2016-11-19,11,,Arizona,W,2,17
Penn State,2016-11-19,11,@,Rutgers,W,0,0
Pitt,2016-11-19,11,,Duke,W,2,14
Purdue,2016-11-19,11,,Wisconsin,L,7,49
Rice,2016-11-19,11,,Texas-El Paso,W,3,24
Rutgers,2016-11-19,11,,Penn State,L,4,39
San Diego State,2016-11-19,11,@,Wyoming,L,4,34
San Jose State,2016-11-19,11,,Air Force,L,5,41
SMU,2016-11-19,11,,South Florida,L,5,35
South Alabama,2016-11-19,10,,Presbyterian,W,1,7
South Carolina,2016-11-19,11,,Western Carolina,W,4,31
South Florida,2016-11-19,11,@,Southern Methodist,W,3,27
Southern Mississippi,2016-11-19,11,@,North Texas,L,3,29
Stanford,2016-11-19,11,@,California,W,4,31
Syracuse,2016-11-19,11,,Florida State,L,6,45
Temple,2016-11-19,11,@,Tulane,W,0,0
Tennessee,2016-11-19,11,,Missouri,W,5,37
Texas,2016-11-19,11,@,Kansas,L,2,24
Texas A&M,2016-11-19,11,,Texas-San Antonio,W,1,10
Texas Christian,2016-11-19,10,,Oklahoma State,L,4,31
Texas State,2016-11-19,10,@,New Mexico State,L,6,50
Texas Tech,2016-11-19,11,@,Iowa State,L,9,66
Tulane,2016-11-19,11,,Temple,L,4,31
Tulsa,2016-11-19,11,@,Central Florida,W,2,20
UCF,2016-11-19,11,,Tulsa,L,5,35
UCLA,2016-11-19,11,,Southern California,L,4,36
USC,2016-11-19,11,@,UCLA,W,2,14
Utah,2016-11-19,11,,Oregon,L,4,30
Utah State,2016-11-19,11,@,Nevada,L,5,38
UTEP,2016-11-19,11,@,Rice,L,6,44
UTSA,2016-11-19,11,@,Texas A&M,L,2,23
Vanderbilt,2016-11-19,11,,Mississippi,W,2,17
Virginia,2016-11-19,11,@,Georgia Tech,L,4,31
Virginia Tech,2016-11-19,11,@,Notre Dame,W,4,31
Wake Forest,2016-11-19,11,,Clemson,L,5,35
Washington,2016-11-19,11,,Arizona State,W,2,18
Washington State,2016-11-19,11,@,Colorado,L,5,38
West Virginia,2016-11-19,10,,Oklahoma,L,8,56
Western Michigan,2016-11-19,11,,Buffalo,W,0,0
Wisconsin,2016-11-19,11,@,Purdue,W,2,20
Wyoming,2016-11-19,11,,San Diego State,W,4,33
Akron,2016-11-22,12,@,Ohio,L,0,9
Ball State,2016-11-22,12,@,Miami (OH),L,3,21
Central Michigan,2016-11-22,12,@,Eastern Michigan,L,3,26
Eastern Michigan,2016-11-22,12,,Central Michigan,W,3,21
Miami (OH),2016-11-22,12,,Ball State,W,2,20
Ohio,2016-11-22,12,,Akron,W,0,3
LSU,2016-11-24,11,@,Texas A&M,W,5,39
Texas A&M,2016-11-24,12,,Louisiana State,L,7,54
Air Force,2016-11-25,12,,Boise State,W,2,20
Arizona,2016-11-25,12,,Arizona State,W,5,35
Arizona State,2016-11-25,12,@,Arizona,L,8,56
Arkansas,2016-11-25,12,@,Missouri,L,5,28
Baylor,2016-11-25,11,N,Texas Tech,L,7,54
Boise State,2016-11-25,12,@,Air Force,L,3,27
Bowling Green State,2016-11-25,12,,Buffalo,W,3,19
Buffalo,2016-11-25,12,@,Bowling Green State,L,3,27
Cincinnati,2016-11-25,12,@,Tulsa,L,5,40
Houston,2016-11-25,12,@,Memphis,L,6,48
Iowa,2016-11-25,12,,Nebraska,W,1,10
Kent State,2016-11-25,12,,Northern Illinois,L,4,31
Louisiana Tech,2016-11-25,12,@,Southern Mississippi,L,5,39
Memphis,2016-11-25,12,,Houston,W,5,44
Missouri,2016-11-25,12,,Arkansas,W,3,24
Nebraska,2016-11-25,12,@,Iowa,L,6,40
North Carolina,2016-11-25,12,,North Carolina State,L,4,28
North Carolina State,2016-11-25,12,@,North Carolina,W,3,21
Northern Illinois,2016-11-25,12,@,Kent State,W,3,21
Southern Mississippi,2016-11-25,12,,Louisiana Tech,W,3,24
Texas,2016-11-25,12,,Texas Christian,L,4,31
Texas Christian,2016-11-25,11,@,Texas,W,0,9
Texas Tech,2016-11-25,12,N,Baylor,W,5,35
Toledo,2016-11-25,12,@,Western Michigan,L,7,55
Tulsa,2016-11-25,12,,Cincinnati,W,4,37
Washington,2016-11-25,12,@,Washington State,W,2,17
Washington State,2016-11-25,12,,Washington,L,6,45
Western Michigan,2016-11-25,12,,Toledo,W,5,35
Alabama,2016-11-26,12,,Auburn,W,0,12
Appalachian State,2016-11-26,12,@,New Mexico State,W,1,7
Arkansas State,2016-11-26,11,@,Louisiana,L,3,24
Auburn,2016-11-26,12,@,Alabama,L,3,30
Boston College,2016-11-26,12,@,Wake Forest,W,2,14
Brigham Young,2016-11-26,12,,Utah State,W,1,10
California,2016-11-26,12,,UCLA,W,1,10
Charlotte,2016-11-26,12,@,Texas-San Antonio,L,4,33
Clemson,2016-11-26,12,,South Carolina,W,1,7
Colorado,2016-11-26,12,,Utah,W,2,22
Colorado State,2016-11-26,12,@,San Diego State,W,4,31
Connecticut,2016-11-26,12,,Tulane,L,5,38
Duke,2016-11-26,12,@,Miami (FL),L,4,40
East Carolina,2016-11-26,12,@,Temple,L,5,37
Florida,2016-11-26,11,@,Florida State,L,4,31
Florida Atlantic,2016-11-26,12,@,Middle Tennessee State,L,11,77
Florida International,2016-11-26,12,@,Old Dominion,L,6,42
Florida State,2016-11-26,12,,Florida,W,1,13
Fresno State,2016-11-26,12,,San Jose State,L,1,16
Georgia,2016-11-26,12,,Georgia Tech,L,4,28
Georgia Tech,2016-11-26,12,@,Georgia,W,3,27
Hawaii,2016-11-26,13,,Massachusetts,W,5,40
Idaho,2016-11-26,11,,South Alabama,W,4,31
Illinois,2016-11-26,12,@,Northwestern,L,6,42
Indiana,2016-11-26,12,,Purdue,W,3,24
Iowa State,2016-11-26,12,,West Virginia,L,7,49
Kansas,2016-11-26,12,@,Kansas State,L,5,34
Kansas State,2016-11-26,11,,Kansas,W,2,19
Kentucky,2016-11-26,12,@,Louisville,W,5,38
Louisiana,2016-11-26,11,,Arkansas State,W,2,19
Louisville,2016-11-26,12,,Kentucky,L,5,41
Marshall,2016-11-26,12,,Western Kentucky,L,7,60
Maryland,2016-11-26,12,,Rutgers,W,2,13
Massachusetts,2016-11-26,12,@,Hawaii,L,6,46
Miami (FL),2016-11-26,12,,Duke,W,3,21
Michigan,2016-11-26,12,@,Ohio State,L,4,30
Michigan State,2016-11-26,12,@,Penn State,L,6,45
Middle Tennessee State,2016-11-26,12,,Florida Atlantic,W,8,56
Minnesota,2016-11-26,12,@,Wisconsin,L,4,31
Mississippi State,2016-11-26,12,@,Mississippi,W,2,20
Navy,2016-11-26,11,@,Southern Methodist,W,4,31
Nevada,2016-11-26,12,@,Nevada-Las Vegas,W,1,10
New Mexico,2016-11-26,12,,Wyoming,W,5,35
