School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
New Mexico State,2005-11-05,9,@,Boise State,L,8,56
North Carolina,2005-11-05,8,,Boston College,W,2,14
North Carolina State,2005-11-05,8,@,Florida State,W,1,15
North Texas,2005-11-05,8,,Louisiana,L,4,31
Northern Illinois,2005-11-05,9,@,Central Michigan,W,4,28
Northwestern,2005-11-05,9,,Iowa,W,3,27
Notre Dame,2005-11-05,8,,Tennessee,W,2,21
Ohio State,2005-11-05,9,,Illinois,W,0,2
Oregon,2005-11-05,9,,California,W,2,20
Oregon State,2005-11-05,9,@,Washington,W,1,10
Penn State,2005-11-05,10,,Wisconsin,W,2,14
Purdue,2005-11-05,9,,Michigan State,W,3,21
Rice,2005-11-05,8,@,Southern Methodist,L,3,27
Rutgers,2005-11-05,9,,South Florida,L,6,45
San Jose State,2005-11-05,9,@,Fresno State,L,6,45
SMU,2005-11-05,9,,Rice,W,1,7
South Carolina,2005-11-05,9,@,Arkansas,W,1,10
South Florida,2005-11-05,7,@,Rutgers,W,4,31
Stanford,2005-11-05,8,@,Southern California,L,7,51
Temple,2005-11-05,10,@,Virginia,L,6,51
Tennessee,2005-11-05,8,@,Notre Dame,L,5,41
Texas,2005-11-05,9,@,Baylor,W,0,0
Texas A&M,2005-11-05,9,@,Texas Tech,L,8,56
Texas Christian,2005-11-05,10,,Colorado State,W,0,6
Texas Tech,2005-11-05,9,,Texas A&M,W,2,17
Troy,2005-11-05,9,,Florida Atlantic,W,2,14
Tulane,2005-11-05,8,@,Navy,L,7,49
Tulsa,2005-11-05,9,@,Texas-El Paso,L,5,41
UCF,2005-11-05,9,,Houston,W,4,29
UCLA,2005-11-05,9,@,Arizona,L,7,52
UNLV,2005-11-05,9,,Brigham Young,L,7,55
USC,2005-11-05,9,,Stanford,W,3,21
Utah,2005-11-05,9,,Wyoming,W,1,13
Utah State,2005-11-05,8,,Louisiana Tech,L,3,27
UTEP,2005-11-05,8,,Tulsa,W,5,38
Vanderbilt,2005-11-05,9,@,Florida,L,7,49
Virginia,2005-11-05,8,,Temple,W,0,3
Virginia Tech,2005-11-05,9,,Miami (FL),L,3,27
Wake Forest,2005-11-05,10,@,Georgia Tech,L,3,30
Washington,2005-11-05,9,,Oregon State,L,0,18
Washington State,2005-11-05,9,,Arizona State,L,3,27
Western Michigan,2005-11-05,9,@,Eastern Michigan,W,5,36
Wisconsin,2005-11-05,10,@,Penn State,L,5,35
Wyoming,2005-11-05,9,@,Utah,L,5,43
Marshall,2005-11-08,9,,Southern Mississippi,L,3,27
Southern Mississippi,2005-11-08,8,@,Marshall,W,3,24
Cincinnati,2005-11-09,9,,West Virginia,L,5,38
West Virginia,2005-11-09,9,@,Cincinnati,W,0,0
Boise State,2005-11-10,10,@,Fresno State,L,3,27
Fresno State,2005-11-10,9,,Boise State,W,1,7
Louisville,2005-11-11,9,,Rutgers,W,0,5
Rutgers,2005-11-11,10,@,Louisville,L,8,56
Alabama,2005-11-12,10,,Louisiana State,L,2,16
Arizona,2005-11-12,10,,Washington,L,5,38
Arizona State,2005-11-12,10,@,UCLA,L,6,45
Arkansas,2005-11-12,9,@,Mississippi,W,2,17
Arkansas State,2005-11-12,9,,Troy,W,0,3
Army,2005-11-12,9,,Massachusetts,W,3,27
Auburn,2005-11-12,10,@,Georgia,W,3,30
Ball State,2005-11-12,10,@,Eastern Michigan,W,2,25
Baylor,2005-11-12,10,@,Missouri,L,4,31
Boston College,2005-11-12,10,,North Carolina State,W,1,10
Brigham Young,2005-11-12,10,@,Wyoming,W,3,21
Buffalo,2005-11-12,10,@,Kent State,W,0,6
California,2005-11-12,10,,Southern California,L,5,35
Central Michigan,2005-11-12,10,@,Western Michigan,L,4,31
Clemson,2005-11-12,10,,Florida State,W,1,14
Colorado,2005-11-12,10,@,Iowa State,L,3,30
Colorado State,2005-11-12,10,,San Diego State,L,3,30
Connecticut,2005-11-12,9,@,Pittsburgh,L,3,24
East Carolina,2005-11-12,9,@,Tulsa,L,6,45
Eastern Michigan,2005-11-12,10,,Ball State,L,4,26
Florida,2005-11-12,10,@,South Carolina,L,4,30
Florida Atlantic,2005-11-12,10,,North Texas,W,3,23
Florida International,2005-11-12,8,@,Louisiana,L,4,28
Florida State,2005-11-12,10,@,Clemson,L,5,35
Georgia,2005-11-12,9,,Auburn,L,4,31
Georgia Tech,2005-11-12,9,@,Virginia,L,3,27
Hawaii,2005-11-12,10,,Utah State,W,3,23
Idaho,2005-11-12,9,,Louisiana Tech,L,5,41
Illinois,2005-11-12,10,@,Purdue,L,5,37
Indiana,2005-11-12,10,@,Michigan,L,6,41
Iowa,2005-11-12,10,@,Wisconsin,W,1,10
Iowa State,2005-11-12,10,,Colorado,W,1,16
Kansas,2005-11-12,10,@,Texas,L,9,66
Kansas State,2005-11-12,10,@,Nebraska,L,3,27
Kent State,2005-11-12,10,,Buffalo,L,1,10
Kentucky,2005-11-12,9,@,Vanderbilt,W,6,43
Louisiana,2005-11-12,10,,Florida International,W,1,7
Louisiana Tech,2005-11-12,9,@,Idaho,W,3,38
Louisiana-Monroe,2005-11-12,9,@,Middle Tennessee State,W,4,31
LSU,2005-11-12,9,@,Alabama,W,1,13
Maryland,2005-11-12,9,@,North Carolina,W,3,30
Memphis,2005-11-12,9,@,Tennessee,L,2,20
Miami (FL),2005-11-12,9,@,Wake Forest,W,2,17
Michigan,2005-11-12,10,,Indiana,W,2,14
Michigan State,2005-11-12,10,@,Minnesota,L,6,41
Middle Tennessee State,2005-11-12,8,,Louisiana-Monroe,L,4,34
Minnesota,2005-11-12,10,,Michigan State,W,2,18
Missouri,2005-11-12,10,,Baylor,W,2,16
Navy,2005-11-12,9,@,Notre Dame,L,6,42
Nebraska,2005-11-12,10,,Kansas State,W,3,25
Nevada,2005-11-12,9,@,New Mexico State,W,3,24
New Mexico,2005-11-12,10,@,Utah,W,4,27
New Mexico State,2005-11-12,10,,Nevada,L,6,48
North Carolina,2005-11-12,9,,Maryland,L,4,33
North Carolina State,2005-11-12,9,@,Boston College,L,4,30
North Texas,2005-11-12,9,@,Florida Atlantic,L,3,26
Northwestern,2005-11-12,10,@,Ohio State,L,6,48
Notre Dame,2005-11-12,9,,Navy,W,3,21
Ohio State,2005-11-12,10,,Northwestern,W,1,7
Oklahoma,2005-11-12,9,,Texas A&M,W,3,30
Oklahoma State,2005-11-12,9,,Texas Tech,W,2,17
Ole Miss,2005-11-12,9,,Arkansas,L,4,28
Oregon,2005-11-12,10,@,Washington State,W,4,31
Oregon State,2005-11-12,10,,Stanford,L,2,20
Pitt,2005-11-12,10,,Connecticut,W,0,0
Purdue,2005-11-12,10,,Illinois,W,0,3
Rice,2005-11-12,9,,Tulane,W,4,34
San Diego State,2005-11-12,10,@,Colorado State,W,1,10
South Carolina,2005-11-12,10,,Florida,W,2,22
South Florida,2005-11-12,8,@,Syracuse,W,0,0
Stanford,2005-11-12,9,@,Oregon State,W,2,17
Syracuse,2005-11-12,9,,South Florida,L,3,27
Tennessee,2005-11-12,9,,Memphis,W,1,16
Texas,2005-11-12,10,,Kansas,W,2,14
Texas A&M,2005-11-12,10,@,Oklahoma,L,5,36
Texas Christian,2005-11-12,11,,Nevada-Las Vegas,W,0,3
Texas Tech,2005-11-12,10,@,Oklahoma State,L,3,24
Troy,2005-11-12,10,@,Arkansas State,L,0,9
Tulane,2005-11-12,9,@,Rice,L,6,42
Tulsa,2005-11-12,10,,East Carolina,W,1,13
UAB,2005-11-12,9,,Central Florida,L,2,27
UCF,2005-11-12,10,@,Alabama-Birmingham,W,3,21
UCLA,2005-11-12,10,,Arizona State,W,5,35
UNLV,2005-11-12,10,@,Texas Christian,L,6,51
USC,2005-11-12,10,@,California,W,1,10
Utah,2005-11-12,10,,New Mexico,L,5,31
Utah State,2005-11-12,9,@,Hawaii,L,6,50
UTEP,2005-11-12,9,,Texas Southern,W,0,0
Vanderbilt,2005-11-12,10,,Kentucky,L,6,48
Virginia,2005-11-12,9,,Georgia Tech,W,2,17
Wake Forest,2005-11-12,11,,Miami (FL),L,7,47
Washington,2005-11-12,10,@,Arizona,W,2,14
Washington State,2005-11-12,10,,Oregon,L,4,34
Western Michigan,2005-11-12,10,,Central Michigan,W,3,24
Wisconsin,2005-11-12,11,,Iowa,L,2,20
Wyoming,2005-11-12,10,,Brigham Young,L,5,35
Houston,2005-11-13,9,,Southern Mississippi,W,3,24
Southern Mississippi,2005-11-13,9,@,Houston,L,3,27
Akron,2005-11-15,10,,Ohio,W,0,3
Bowling Green State,2005-11-15,10,@,Miami (OH),W,2,14
Miami (OH),2005-11-15,10,,Bowling Green State,L,5,42
Ohio,2005-11-15,10,@,Akron,L,3,27
Northern Illinois,2005-11-16,10,@,Toledo,W,2,17
Toledo,2005-11-16,10,,Northern Illinois,L,5,35
Air Force,2005-11-19,11,@,New Mexico,W,3,24
Alabama,2005-11-19,11,@,Auburn,L,4,28
Arkansas,2005-11-19,10,,Mississippi State,W,1,10
Arkansas State,2005-11-19,10,@,Army,L,5,38
Army,2005-11-19,10,,Arkansas State,W,1,10
Auburn,2005-11-19,11,,Alabama,W,2,18
Ball State,2005-11-19,11,,Central Michigan,L,4,31
Baylor,2005-11-19,11,,Oklahoma State,W,5,34
Boise State,2005-11-19,11,,Idaho,W,5,35
Boston College,2005-11-19,11,@,Maryland,W,2,16
Brigham Young,2005-11-19,11,,Utah,L,5,41
Buffalo,2005-11-19,11,,Eastern Michigan,L,5,38
California,2005-11-19,11,@,Stanford,W,0,3
Central Michigan,2005-11-19,11,@,Ball State,W,3,24
Cincinnati,2005-11-19,10,@,South Florida,L,4,31
Clemson,2005-11-19,11,@,South Carolina,W,0,9
Colorado State,2005-11-19,11,@,Nevada-Las Vegas,W,3,27
Duke,2005-11-19,11,@,North Carolina,L,3,24
East Carolina,2005-11-19,10,@,Marshall,W,4,29
Eastern Michigan,2005-11-19,11,@,Buffalo,W,2,14
Florida International,2005-11-19,9,,Western Kentucky,W,5,35
Fresno State,2005-11-19,10,@,Southern California,L,6,50
Georgia,2005-11-19,10,,Kentucky,W,1,13
Georgia Tech,2005-11-19,10,@,Miami (FL),W,1,10
Houston,2005-11-19,10,,Southern Methodist,L,3,29
Idaho,2005-11-19,10,@,Boise State,L,10,70
Illinois,2005-11-19,11,,Northwestern,L,5,38
Indiana,2005-11-19,11,,Purdue,L,5,41
Iowa,2005-11-19,11,,Minnesota,W,4,28
Kansas State,2005-11-19,11,,Missouri,W,4,28
Kentucky,2005-11-19,10,@,Georgia,L,6,45
Louisiana-Monroe,2005-11-19,10,@,North Texas,W,2,19
LSU,2005-11-19,10,@,Mississippi,W,1,7
Marshall,2005-11-19,10,,East Carolina,L,4,34
Maryland,2005-11-19,10,,Boston College,L,4,31
Memphis,2005-11-19,10,@,Southern Mississippi,W,3,22
Miami (FL),2005-11-19,10,,Georgia Tech,L,2,14
Michigan,2005-11-19,11,,Ohio State,L,3,25
Michigan State,2005-11-19,11,,Penn State,L,4,31
Middle Tennessee State,2005-11-19,9,@,North Carolina State,L,3,24
Minnesota,2005-11-19,11,@,Iowa,L,7,52
Mississippi State,2005-11-19,10,@,Arkansas,L,5,44
Missouri,2005-11-19,11,@,Kansas State,L,5,36
Navy,2005-11-19,10,,Temple,W,2,17
Nevada,2005-11-19,10,@,Utah State,W,3,24
New Mexico,2005-11-19,11,,Air Force,L,5,42
New Mexico State,2005-11-19,11,@,San Jose State,L,3,27
North Carolina,2005-11-19,10,,Duke,W,3,21
North Carolina State,2005-11-19,10,,Middle Tennessee State,W,0,3
North Texas,2005-11-19,10,,Louisiana-Monroe,L,3,24
Northwestern,2005-11-19,11,@,Illinois,W,3,21
Notre Dame,2005-11-19,10,,Syracuse,W,1,10
Ohio State,2005-11-19,11,@,Michigan,W,2,21
Oklahoma,2005-11-19,10,@,Texas Tech,L,3,23
Oklahoma State,2005-11-19,10,@,Baylor,L,5,44
Ole Miss,2005-11-19,10,,Louisiana State,L,5,40
Oregon,2005-11-19,11,,Oregon State,W,2,14
Oregon State,2005-11-19,11,@,Oregon,L,8,56
Penn State,2005-11-19,11,@,Michigan State,W,3,22
Purdue,2005-11-19,11,@,Indiana,W,2,14
Rice,2005-11-19,10,,Central Florida,L,4,31
San Diego State,2005-11-19,11,,Wyoming,W,3,21
San Jose State,2005-11-19,10,,New Mexico State,W,1,10
SMU,2005-11-19,10,@,Houston,W,3,24
South Carolina,2005-11-19,11,,Clemson,L,1,13
South Florida,2005-11-19,9,,Cincinnati,W,2,16
Southern Mississippi,2005-11-19,10,,Memphis,L,3,24
Stanford,2005-11-19,10,,California,L,4,27
Syracuse,2005-11-19,10,@,Notre Dame,L,4,34
Temple,2005-11-19,11,@,Navy,L,5,38
Tennessee,2005-11-19,10,,Vanderbilt,L,4,28
Texas Tech,2005-11-19,11,,Oklahoma,W,3,21
Tulane,2005-11-19,10,,Tulsa,L,5,38
Tulsa,2005-11-19,11,@,Tulane,W,2,14
UAB,2005-11-19,10,@,Texas-El Paso,W,3,23
UCF,2005-11-19,11,@,Rice,W,4,28
UNLV,2005-11-19,11,,Colorado State,L,4,31
USC,2005-11-19,11,,Fresno State,W,6,42
Utah,2005-11-19,11,@,Brigham Young,W,4,34
Utah State,2005-11-19,10,,Nevada,L,4,30
UTEP,2005-11-19,10,,Alabama-Birmingham,L,5,35
Vanderbilt,2005-11-19,11,@,Tennessee,W,3,24
Virginia,2005-11-19,10,,Virginia Tech,L,7,52
Virginia Tech,2005-11-19,10,@,Virginia,W,2,14
Washington,2005-11-19,11,,Washington State,L,3,26
Washington State,2005-11-19,11,@,Washington,W,3,22
Wyoming,2005-11-19,11,@,San Diego State,L,4,34
Miami (OH),2005-11-21,11,@,Ohio,W,1,7
Ohio,2005-11-21,11,,Miami (OH),L,5,38
Bowling Green State,2005-11-22,11,,Toledo,L,6,44
Toledo,2005-11-22,11,@,Bowling Green State,W,5,41
Northern Illinois,2005-11-23,11,,Western Michigan,W,1,7
Western Michigan,2005-11-23,11,@,Northern Illinois,L,6,42
Akron,2005-11-24,11,,Kent State,W,0,3
Kent State,2005-11-24,11,@,Akron,L,5,35
Pitt,2005-11-24,11,@,West Virginia,L,6,45
West Virginia,2005-11-24,10,,Pittsburgh,W,2,13
Arizona,2005-11-25,11,@,Arizona State,L,2,23
Arizona State,2005-11-25,11,,Arizona,W,2,20
Arkansas,2005-11-25,11,@,Louisiana State,L,2,19
Colorado,2005-11-25,11,,Nebraska,L,3,30
Hawaii,2005-11-25,11,,Wisconsin,L,5,41
LSU,2005-11-25,11,,Arkansas,W,2,17
Nebraska,2005-11-25,11,@,Colorado,W,0,3
Texas,2005-11-25,11,@,Texas A&M,W,4,29
Texas A&M,2005-11-25,11,,Texas,L,5,40
Wisconsin,2005-11-25,12,@,Hawaii,W,3,24
Arkansas State,2005-11-26,11,@,North Texas,W,3,24
Boise State,2005-11-26,12,@,Louisiana Tech,W,1,13
Cincinnati,2005-11-26,11,@,Rutgers,L,5,44
Connecticut,2005-11-26,10,,South Florida,W,1,10
East Carolina,2005-11-26,11,,Alabama-Birmingham,W,2,23
Florida,2005-11-26,11,,Florida State,W,1,7
Florida Atlantic,2005-11-26,11,@,Florida International,L,7,52
Florida International,2005-11-26,10,,Florida Atlantic,W,1,6
Florida State,2005-11-26,11,@,Florida,L,4,34
Fresno State,2005-11-26,11,@,Nevada,L,5,38
Georgia,2005-11-26,11,@,Georgia Tech,W,1,7
Georgia Tech,2005-11-26,11,,Georgia,L,2,14
Houston,2005-11-26,11,,Rice,W,2,18
Idaho,2005-11-26,11,@,San Jose State,L,3,26
Iowa State,2005-11-26,11,@,Kansas,L,2,24
Kansas,2005-11-26,11,,Iowa State,W,3,21
Kentucky,2005-11-26,11,,Tennessee,L,3,27
Louisiana,2005-11-26,11,@,Louisiana-Monroe,W,3,21
Louisiana Tech,2005-11-26,10,,Boise State,L,4,30
Louisiana-Monroe,2005-11-26,11,,Louisiana,L,7,54
Louisville,2005-11-26,10,,Syracuse,W,2,17
Marshall,2005-11-26,11,@,Memphis,L,2,26
Maryland,2005-11-26,11,@,North Carolina State,L,2,20
Memphis,2005-11-26,11,,Marshall,W,0,3
Miami (FL),2005-11-26,11,,Virginia,W,2,17
Middle Tennessee State,2005-11-26,10,@,Troy,W,1,7
Mississippi State,2005-11-26,11,,Mississippi,W,2,14
Nevada,2005-11-26,11,,Fresno State,W,4,35
New Mexico State,2005-11-26,12,,Utah State,L,3,24
North Carolina,2005-11-26,11,@,Virginia Tech,L,4,30
North Carolina State,2005-11-26,11,,Maryland,W,2,14
North Texas,2005-11-26,11,,Arkansas State,L,4,31
Notre Dame,2005-11-26,11,@,Stanford,W,4,31
Oklahoma,2005-11-26,11,,Oklahoma State,W,2,14
Oklahoma State,2005-11-26,11,@,Oklahoma,L,6,42
Ole Miss,2005-11-26,11,@,Mississippi State,L,5,35
Rice,2005-11-26,11,@,Houston,L,5,35
Rutgers,2005-11-26,11,,Cincinnati,W,1,9
San Jose State,2005-11-26,11,,Idaho,W,2,18
SMU,2005-11-26,11,,Texas-El Paso,W,4,27
South Florida,2005-11-26,10,@,Connecticut,L,2,15
Southern Mississippi,2005-11-26,11,,Tulane,W,1,7
Stanford,2005-11-26,11,,Notre Dame,L,5,38
Syracuse,2005-11-26,11,@,Louisville,L,5,41
Tennessee,2005-11-26,11,@,Kentucky,W,0,8
Troy,2005-11-26,11,,Middle Tennessee State,L,2,17
Tulane,2005-11-26,11,@,Southern Mississippi,L,2,26
UAB,2005-11-26,11,@,East Carolina,L,4,31
Utah State,2005-11-26,11,@,New Mexico State,W,3,21
UTEP,2005-11-26,11,@,Southern Methodist,L,4,40
Virginia,2005-11-26,11,@,Miami (FL),L,3,25
Virginia Tech,2005-11-26,11,,North Carolina,W,0,3
Akron,2005-12-01,12,N,Northern Illinois,W,3,30
Northern Illinois,2005-12-01,12,N,Akron,L,4,31
Fresno State,2005-12-02,12,,Louisiana Tech,L,5,40
Louisiana Tech,2005-12-02,11,@,Fresno State,W,4,28
Army,2005-12-03,11,N,Navy,L,6,42
Colorado,2005-12-03,12,N,Texas,L,10,70
Connecticut,2005-12-03,11,,Louisville,L,4,30
Florida International,2005-12-03,11,,Middle Tennessee State,W,4,31
Florida State,2005-12-03,12,N,Virginia Tech,W,3,22
Georgia,2005-12-03,12,N,Louisiana State,W,2,14
Hawaii,2005-12-03,12,,San Diego State,W,5,38
Louisville,2005-12-03,11,@,Connecticut,W,3,20
LSU,2005-12-03,12,N,Georgia,L,4,34
Middle Tennessee State,2005-12-03,11,@,Florida International,L,5,35
Navy,2005-12-03,11,N,Army,W,3,23
San Diego State,2005-12-03,12,@,Hawaii,L,7,49
South Florida,2005-12-03,11,,West Virginia,L,4,28
Texas,2005-12-03,12,N,Colorado,W,0,3
Tulsa,2005-12-03,12,@,Central Florida,W,3,27
UCF,2005-12-03,12,,Tulsa,L,5,44
UCLA,2005-12-03,11,@,Southern California,L,9,66
USC,2005-12-03,12,,UCLA,W,2,19
Virginia Tech,2005-12-03,12,N,Florida State,L,3,27
West Virginia,2005-12-03,11,@,South Florida,W,1,13
Arkansas State,2005-12-20,12,N,Southern Mississippi,L,4,31
Southern Mississippi,2005-12-20,12,N,Arkansas State,W,2,19
Toledo,2005-12-21,12,N,Texas-El Paso,W,1,13
UTEP,2005-12-21,12,N,Toledo,L,6,45
Brigham Young,2005-12-22,12,N,California,L,5,35
California,2005-12-22,12,N,Brigham Young,W,4,28
Colorado State,2005-12-22,12,N,Navy,L,7,51
Navy,2005-12-22,12,N,Colorado State,W,4,30
Houston,2005-12-23,12,N,Kansas,L,6,42
Kansas,2005-12-23,12,N,Houston,W,1,13
Nevada,2005-12-24,12,N,Central Florida,W,6,48
UCF,2005-12-24,13,N,Nevada,L,7,49
Akron,2005-12-26,13,N,Memphis,L,4,38
Memphis,2005-12-26,12,N,Akron,W,4,31
Arizona State,2005-12-27,12,,Rutgers,W,4,40
Clemson,2005-12-27,12,N,Colorado,W,1,10
Colorado,2005-12-27,13,N,Clemson,L,2,19
Rutgers,2005-12-27,12,@,Arizona State,L,6,45
Boise State,2005-12-28,13,,Boston College,L,3,27
Boston College,2005-12-28,12,@,Boise State,W,3,21
Michigan,2005-12-28,12,N,Nebraska,L,4,32
Nebraska,2005-12-28,12,N,Michigan,W,4,28
Georgia Tech,2005-12-29,12,N,Utah,L,5,38
Oklahoma,2005-12-29,12,N,Oregon,W,2,14
Oregon,2005-12-29,12,N,Oklahoma,L,2,17
Utah,2005-12-29,12,N,Georgia Tech,W,1,10
LSU,2005-12-30,13,N,Miami (FL),W,0,3
Miami (FL),2005-12-30,12,N,Louisiana State,L,4,40
Minnesota,2005-12-30,12,N,Virginia,L,4,34
Missouri,2005-12-30,12,N,South Carolina,W,4,31
Northwestern,2005-12-30,12,N,UCLA,L,7,50
South Carolina,2005-12-30,12,N,Missouri,L,5,38
UCLA,2005-12-30,12,N,Northwestern,W,5,38
Virginia,2005-12-30,12,N,Minnesota,W,4,31
Fresno State,2005-12-31,13,N,Tulsa,L,4,31
Iowa State,2005-12-31,12,N,Texas Christian,L,3,27
North Carolina State,2005-12-31,12,N,South Florida,W,0,0
South Florida,2005-12-31,12,N,North Carolina State,L,2,14
Texas Christian,2005-12-31,12,N,Iowa State,W,3,24
Tulsa,2005-12-31,13,N,Fresno State,W,3,24
Alabama,2006-01-02,12,N,Texas Tech,W,1,10
Auburn,2006-01-02,12,N,Wisconsin,L,3,24
Florida,2006-01-02,12,N,Iowa,W,3,24
Georgia,2006-01-02,13,N,West Virginia,L,5,38
Iowa,2006-01-02,12,N,Florida,L,4,31
Louisville,2006-01-02,12,N,Virginia Tech,L,4,35
Notre Dame,2006-01-02,12,N,Ohio State,L,4,34
Ohio State,2006-01-02,12,N,Notre Dame,W,3,20
Texas Tech,2006-01-02,12,N,Alabama,L,1,13
Virginia Tech,2006-01-02,13,N,Louisville,W,3,24
West Virginia,2006-01-02,12,N,Georgia,W,5,35
Wisconsin,2006-01-02,13,N,Auburn,W,1,10
Florida State,2006-01-03,13,N,Penn State,L,3,26
Penn State,2006-01-03,12,N,Florida State,W,3,23
Texas,2006-01-04,13,@,Southern California,W,5,38
USC,2006-01-04,13,,Texas,L,5,41
