School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Pass Int,Turnovers
Miami (OH),2004-10-23,8,,Central Florida,W,24,40,60.0,288,1,38,206,5.4,4,1,2,3
Michigan,2004-10-23,8,@,Purdue,W,22,39,56.4,190,1,43,204,4.7,0,0,1,1
Middle Tennessee State,2004-10-23,7,,Idaho,W,19,27,70.4,203,1,39,165,4.2,3,0,1,1
Minnesota,2004-10-23,8,,Illinois,W,11,22,50.0,268,2,49,319,6.5,4,0,0,0
Mississippi State,2004-10-23,7,,Florida,W,15,24,62.5,158,1,47,251,5.3,3,1,0,1
Missouri,2004-10-23,7,,Oklahoma State,L,18,29,62.1,96,2,45,168,3.7,0,0,1,1
Navy,2004-10-23,7,,Rice,W,4,15,26.7,79,1,52,263,5.1,1,0,0,0
Nebraska,2004-10-23,7,@,Kansas State,L,3,12,25.0,116,0,34,106,3.1,2,3,1,4
Nevada,2004-10-23,8,,Tulsa,W,20,33,60.6,299,2,42,192,4.6,4,1,0,1
New Mexico,2004-10-23,8,,San Diego State,W,10,17,58.8,106,1,51,114,2.2,1,1,0,1
New Mexico State,2004-10-23,7,@,North Texas,L,27,39,69.2,249,2,34,105,3.1,1,0,0,0
North Carolina State,2004-10-23,7,,Miami (FL),L,20,38,52.6,260,4,35,180,5.1,0,3,1,4
North Texas,2004-10-23,7,,New Mexico State,W,10,14,71.4,139,2,43,262,6.1,2,0,0,0
Northern Illinois,2004-10-23,8,@,Western Michigan,W,17,25,68.0,387,6,41,265,6.5,2,0,0,0
Northwestern,2004-10-23,7,@,Wisconsin,L,16,37,43.2,185,1,36,149,4.1,1,0,1,1
Notre Dame,2004-10-23,8,,Boston College,L,20,33,60.6,231,1,34,104,3.1,2,0,2,2
Ohio,2004-10-23,8,,Bowling Green State,L,15,37,40.5,200,1,30,65,2.2,0,0,0,0
Ohio State,2004-10-23,7,,Indiana,W,12,24,50.0,161,2,43,282,6.6,1,0,0,0
Oklahoma,2004-10-23,7,,Kansas,W,27,44,61.4,389,4,31,118,3.8,1,0,0,0
Oklahoma State,2004-10-23,7,@,Missouri,W,7,15,46.7,110,1,46,278,6.0,1,1,1,2
Oregon,2004-10-23,7,@,Stanford,W,22,33,66.7,275,0,39,149,3.8,1,1,1,2
Oregon State,2004-10-23,7,,Washington State,W,18,40,45.0,270,3,50,171,3.4,2,0,1,1
Penn State,2004-10-23,7,,Iowa,L,9,28,32.1,96,0,29,51,1.8,0,1,4,5
Pitt,2004-10-23,7,,Rutgers,W,27,43,62.8,318,3,42,79,1.9,1,1,1,2
Purdue,2004-10-23,7,,Michigan,L,14,30,46.7,213,1,33,50,1.5,1,1,1,2
Rice,2004-10-23,7,@,Navy,L,5,5,100.0,35,1,53,223,4.2,1,0,0,0
Rutgers,2004-10-23,7,@,Pittsburgh,L,31,57,54.4,351,1,22,56,2.5,1,1,4,5
San Diego State,2004-10-23,7,@,New Mexico,L,16,32,50.0,165,1,30,-19,-0.6,0,0,2,2
San Jose State,2004-10-23,6,@,Hawaii,L,10,24,41.7,82,2,47,315,6.7,2,1,1,2
Southern Mississippi,2004-10-23,6,,East Carolina,W,8,12,66.7,119,2,60,264,4.4,5,0,0,0
Stanford,2004-10-23,7,,Oregon,L,23,39,59.0,269,1,29,-8,-0.3,0,0,0,0
Temple,2004-10-23,8,@,Connecticut,L,21,44,47.7,276,2,41,199,4.9,2,0,1,1
Tennessee,2004-10-23,7,,Alabama,W,10,22,45.5,132,1,34,63,1.9,0,0,2,2
Texas,2004-10-23,7,@,Texas Tech,W,10,15,66.7,142,1,71,351,4.9,5,0,0,0
Texas A&M,2004-10-23,7,,Colorado,W,24,39,61.5,294,0,46,238,5.2,2,0,0,0
Texas Christian,2004-10-23,7,,Houston,W,20,30,66.7,284,2,51,229,4.5,2,0,1,1
Texas Tech,2004-10-23,7,,Texas,L,34,51,66.7,403,1,11,-17,-1.5,2,0,1,1
Toledo,2004-10-23,8,,Central Michigan,W,29,42,69.0,375,1,32,123,3.8,1,0,1,1
Troy,2004-10-23,7,@,Louisiana State,L,7,17,41.2,60,1,40,90,2.3,1,0,0,0
Tulane,2004-10-23,6,,Alabama-Birmingham,W,36,49,73.5,417,6,26,108,4.2,1,0,0,0
Tulsa,2004-10-23,7,@,Nevada,L,14,31,45.2,197,1,60,312,5.2,4,1,3,4
UAB,2004-10-23,7,@,Tulane,L,23,38,60.5,448,2,39,201,5.2,5,1,0,1
UCF,2004-10-23,7,@,Miami (OH),L,8,22,36.4,72,0,34,88,2.6,1,1,1,2
UCLA,2004-10-23,7,@,Arizona State,L,30,45,66.7,325,2,35,210,6.0,3,0,4,4
UNLV,2004-10-23,8,@,Utah,L,9,22,40.9,111,0,48,311,6.5,4,2,2,4
USC,2004-10-23,7,,Washington,W,28,48,58.3,256,2,42,197,4.7,3,1,1,2
Utah,2004-10-23,7,,Nevada-Las Vegas,W,12,22,54.5,152,3,46,281,6.1,3,1,0,1
UTEP,2004-10-23,7,@,Louisiana Tech,W,17,30,56.7,259,4,40,150,3.8,1,2,0,2
Vanderbilt,2004-10-23,7,,Eastern Kentucky,W,15,21,71.4,156,1,38,210,5.5,2,0,0,0
Virginia,2004-10-23,7,@,Duke,W,11,20,55.0,163,1,61,348,5.7,3,1,0,1
Wake Forest,2004-10-23,7,,Florida State,L,15,29,51.7,137,0,45,133,3.0,0,0,1,1
Washington,2004-10-23,7,@,Southern California,L,7,28,25.0,63,0,27,50,1.9,0,2,1,3
Washington State,2004-10-23,7,@,Oregon State,L,15,41,36.6,201,1,31,119,3.8,1,1,2,3
Western Michigan,2004-10-23,7,,Northern Illinois,L,26,45,57.8,290,1,40,204,5.1,3,0,2,2
Wisconsin,2004-10-23,8,,Northwestern,W,13,21,61.9,178,1,53,208,3.9,2,1,1,2
Georgia Tech,2004-10-28,7,,Virginia Tech,L,14,29,48.3,179,1,40,166,4.2,1,2,2,4
Virginia Tech,2004-10-28,8,@,Georgia Tech,W,18,31,58.1,304,3,33,142,4.3,0,2,1,3
Boise State,2004-10-29,8,,Hawaii,W,11,19,57.9,164,0,50,425,8.5,8,0,0,0
Hawaii,2004-10-29,7,@,Boise State,L,26,55,47.3,227,0,21,73,3.5,0,1,5,6
Air Force,2004-10-30,8,@,Wyoming,L,10,21,47.6,189,1,48,231,4.8,3,1,1,2
Arizona,2004-10-30,8,,Oregon State,L,19,38,50.0,235,1,34,96,2.8,1,2,2,4
Arizona State,2004-10-30,8,@,California,L,25,41,61.0,238,0,25,125,5.0,0,4,1,5
Army,2004-10-30,7,@,East Carolina,L,17,30,56.7,230,1,31,195,6.3,2,1,2,3
Auburn,2004-10-30,9,@,Mississippi,W,11,22,50.0,234,1,39,205,5.3,4,1,1,2
Ball State,2004-10-30,9,,Northern Illinois,L,31,48,64.6,244,2,44,154,3.5,1,0,0,0
Baylor,2004-10-30,8,,Texas A&M,W,32,50,64.0,262,4,24,77,3.2,0,1,0,1
Bowling Green State,2004-10-30,8,,Eastern Michigan,W,30,44,68.2,333,3,39,168,4.3,1,0,0,0
California,2004-10-30,7,,Arizona State,W,15,29,51.7,165,1,43,234,5.4,1,0,0,0
Central Michigan,2004-10-30,8,,Western Michigan,W,21,39,53.8,205,1,40,166,4.2,2,0,1,1
Cincinnati,2004-10-30,8,,Texas Christian,W,13,26,50.0,155,1,48,255,5.3,2,0,0,0
Clemson,2004-10-30,8,,North Carolina State,W,15,34,44.1,185,1,34,82,2.4,0,1,0,1
Colorado,2004-10-30,8,,Texas,L,21,37,56.8,218,0,18,3,0.2,0,1,2,3
Colorado State,2004-10-30,8,,New Mexico,L,20,37,54.1,285,2,34,35,1.0,0,2,1,3
Connecticut,2004-10-30,8,@,Syracuse,L,39,51,76.5,445,3,35,121,3.5,1,3,2,5
Duke,2004-10-30,8,@,Wake Forest,L,28,45,62.2,300,2,32,123,3.8,0,2,0,2
East Carolina,2004-10-30,7,,Army,W,26,36,72.2,285,3,47,177,3.8,2,0,0,0
Eastern Michigan,2004-10-30,8,@,Bowling Green State,L,25,52,48.1,388,1,27,45,1.7,1,2,1,3
Florida,2004-10-30,8,N,Georgia,L,22,35,62.9,247,2,35,211,6.0,1,0,0,0
Florida A&M,2004-10-30,9,,Florida Atlantic,L,24,46,52.2,239,1,30,103,3.4,0,1,2,3
Florida Atlantic,2004-10-30,7,@,Florida A&M,W,15,33,45.5,315,3,42,276,6.6,2,0,1,1
Florida International,2004-10-30,6,@,New Mexico State,L,15,27,55.6,180,0,33,318,9.6,4,0,4,4
Florida State,2004-10-30,8,@,Maryland,L,22,51,43.1,304,1,23,50,2.2,0,0,2,2
Fresno State,2004-10-30,7,,Southern Methodist,W,15,23,65.2,196,3,41,269,6.6,3,0,0,0
Georgia,2004-10-30,8,N,Florida,W,15,23,65.2,255,3,38,150,3.9,1,1,0,1
Houston,2004-10-30,8,,Tulane,W,14,24,58.3,267,0,45,183,4.1,2,0,1,1
Idaho,2004-10-30,9,@,Troy,L,18,42,42.9,261,1,37,81,2.2,0,2,5,7
Illinois,2004-10-30,9,,Iowa,L,22,42,52.4,210,2,25,58,2.3,0,1,1,2
Indiana,2004-10-30,8,,Minnesota,W,13,26,50.0,161,2,51,238,4.7,1,0,0,0
Iowa,2004-10-30,8,@,Illinois,W,24,34,70.6,243,2,36,76,2.1,1,0,1,1
Iowa State,2004-10-30,8,,Kansas,W,9,19,47.4,51,0,54,141,2.6,0,0,1,1
Kansas,2004-10-30,8,@,Iowa State,L,14,31,45.2,128,1,34,80,2.4,0,1,3,4
Kansas State,2004-10-30,8,,Texas Tech,L,26,42,61.9,248,0,34,167,4.9,3,0,1,1
Kent State,2004-10-30,8,,Ohio,W,18,26,69.2,150,1,43,278,6.5,5,0,0,0
Kentucky,2004-10-30,8,@,Mississippi State,L,17,33,51.5,167,0,35,84,2.4,1,0,1,1
Louisiana-Monroe,2004-10-30,8,@,North Texas,L,23,45,51.1,233,1,46,224,4.9,3,1,2,3
LSU,2004-10-30,8,,Vanderbilt,W,6,11,54.5,102,1,44,273,6.2,1,2,0,2
Marshall,2004-10-30,8,,Central Florida,W,19,35,54.3,155,1,42,173,4.1,0,0,1,1
Maryland,2004-10-30,8,,Florida State,W,21,40,52.5,333,1,38,54,1.4,1,1,1,2
Miami (FL),2004-10-30,7,@,North Carolina,L,20,35,57.1,338,2,23,77,3.3,2,0,0,0
Michigan,2004-10-30,9,,Michigan State,W,24,35,68.6,273,4,44,223,5.1,1,1,0,1
Michigan State,2004-10-30,8,@,Michigan,L,18,26,69.2,167,0,57,368,6.5,4,0,0,0
Middle Tennessee State,2004-10-30,8,,Utah State,W,22,32,68.8,317,2,35,86,2.5,1,1,0,1
Minnesota,2004-10-30,9,@,Indiana,L,11,30,36.7,182,2,41,169,4.1,1,0,1,1
Mississippi State,2004-10-30,8,,Kentucky,W,7,18,38.9,79,0,49,340,6.9,1,1,2,3
Missouri,2004-10-30,8,@,Nebraska,L,24,56,42.9,277,0,35,51,1.5,0,1,1,2
Navy,2004-10-30,8,,Delaware,W,8,11,72.7,95,1,60,346,5.8,4,1,0,1
Nebraska,2004-10-30,8,,Missouri,W,4,17,23.5,26,0,41,209,5.1,2,0,0,0
New Mexico,2004-10-30,9,@,Colorado State,W,7,17,41.2,110,1,45,181,4.0,1,0,0,0
New Mexico State,2004-10-30,8,,Florida International,W,29,37,78.4,429,4,39,217,5.6,1,0,1,1
North Carolina,2004-10-30,8,,Miami (FL),W,21,29,72.4,266,2,50,279,5.6,2,0,1,1
North Carolina State,2004-10-30,8,@,Clemson,L,24,45,53.3,255,1,35,126,3.6,1,1,5,6
North Texas,2004-10-30,8,,Louisiana-Monroe,W,8,13,61.5,145,2,49,206,4.2,3,2,0,2
Northern Illinois,2004-10-30,9,@,Ball State,W,7,18,38.9,142,1,53,373,7.0,4,0,0,0
Northwestern,2004-10-30,8,,Purdue,W,11,30,36.7,148,0,33,130,3.9,2,0,0,0
Ohio,2004-10-30,9,@,Kent State,L,15,28,53.6,218,1,39,129,3.3,1,0,3,3
Ohio State,2004-10-30,8,,Penn State,W,6,8,75.0,59,0,44,143,3.3,1,2,0,2
Oklahoma,2004-10-30,8,@,Oklahoma State,W,14,26,53.8,221,3,45,267,5.9,1,2,0,2
Oklahoma State,2004-10-30,8,,Oklahoma,L,8,20,40.0,207,1,41,150,3.7,3,0,0,0
Ole Miss,2004-10-30,8,,Auburn,L,18,30,60.0,286,2,42,147,3.5,0,1,1,2
Oregon,2004-10-30,8,,Washington,W,21,35,60.0,134,2,41,158,3.9,1,1,1,2
Oregon State,2004-10-30,8,@,Arizona,W,17,31,54.8,249,2,37,61,1.6,2,1,0,1
Penn State,2004-10-30,8,@,Ohio State,L,7,22,31.8,69,0,50,177,3.5,1,0,2,2
Purdue,2004-10-30,8,@,Northwestern,L,20,42,47.6,210,1,41,122,3.0,0,1,1,2
Rice,2004-10-30,8,@,Tulsa,L,9,19,47.4,139,0,49,220,4.5,2,0,1,1
Rutgers,2004-10-30,8,,West Virginia,L,35,46,76.1,324,3,39,87,2.2,1,2,2,4
San Diego State,2004-10-30,8,,Utah,L,21,43,48.8,252,2,33,162,4.9,1,0,2,2
San Jose State,2004-10-30,7,,Texas-El Paso,L,15,29,51.7,173,0,49,132,2.7,3,3,2,5
SMU,2004-10-30,8,@,Fresno State,L,16,29,55.2,235,0,39,121,3.1,0,2,2,4
South Carolina,2004-10-30,8,,Tennessee,L,34,49,69.4,341,2,37,226,6.1,1,0,3,3
Stanford,2004-10-30,8,@,UCLA,L,24,46,52.2,224,0,33,83,2.5,0,0,3,3
Syracuse,2004-10-30,8,,Connecticut,W,11,19,57.9,125,2,37,281,7.6,3,0,0,0
Tennessee,2004-10-30,8,@,South Carolina,W,11,20,55.0,166,3,36,246,6.8,2,0,1,1
Texas,2004-10-30,8,@,Colorado,W,8,15,53.3,71,0,66,326,4.9,4,0,2,2
Texas A&M,2004-10-30,8,@,Baylor,L,21,32,65.6,291,3,42,170,4.0,1,2,1,3
Texas Christian,2004-10-30,8,@,Cincinnati,L,15,33,45.5,221,1,35,146,4.2,0,0,1,1
Texas Tech,2004-10-30,8,@,Kansas State,W,27,39,69.2,326,2,29,91,3.1,2,0,0,0
Troy,2004-10-30,8,,Idaho,W,3,15,20.0,48,0,48,280,5.8,3,0,1,1
Tulane,2004-10-30,7,@,Houston,L,19,37,51.4,185,0,30,65,2.2,0,1,2,3
Tulsa,2004-10-30,8,,Rice,W,12,17,70.6,211,1,47,210,4.5,3,1,1,2
UCF,2004-10-30,8,@,Marshall,L,7,14,50.0,55,0,35,49,1.4,0,1,1,2
UCLA,2004-10-30,8,,Stanford,W,17,28,60.7,177,1,36,246,6.8,1,1,1,2
USC,2004-10-30,8,@,Washington State,W,23,30,76.7,235,2,54,186,3.4,3,2,1,3
Utah,2004-10-30,8,@,San Diego State,W,25,36,69.4,375,5,44,173,3.9,1,1,0,1
Utah State,2004-10-30,8,@,Middle Tennessee State,L,18,27,66.7,126,0,26,30,1.2,0,0,0,0
UTEP,2004-10-30,8,@,San Jose State,W,17,23,73.9,228,2,31,144,4.6,2,0,1,1
Vanderbilt,2004-10-30,8,@,Louisiana State,L,17,29,58.6,186,0,39,103,2.6,1,2,0,2
Wake Forest,2004-10-30,8,,Duke,W,12,24,50.0,128,1,50,272,5.4,2,1,2,3
Washington,2004-10-30,8,@,Oregon,L,14,36,38.9,211,0,30,45,1.5,0,3,4,7
Washington State,2004-10-30,8,,Southern California,L,17,40,42.5,165,1,25,-9,-0.4,0,3,1,4
West Virginia,2004-10-30,8,@,Rutgers,W,9,14,64.3,165,2,54,267,4.9,3,0,0,0
Western Michigan,2004-10-30,8,@,Central Michigan,L,19,31,61.3,256,2,42,125,3.0,1,2,1,3
Wyoming,2004-10-30,8,,Air Force,W,20,29,69.0,268,2,59,291,4.9,3,0,0,0
Miami (OH),2004-11-02,9,,Toledo,W,24,41,58.5,295,0,40,76,1.9,2,1,0,1
Toledo,2004-11-02,9,@,Miami (OH),L,23,36,63.9,203,1,36,177,4.9,1,3,1,4
South Florida,2004-11-03,7,@,Alabama-Birmingham,W,7,15,46.7,186,2,48,318,6.6,3,0,0,0
UAB,2004-11-03,8,,South Florida,L,20,39,51.3,232,0,38,110,2.9,3,1,1,2
Louisville,2004-11-04,7,@,Memphis,W,24,34,70.6,321,3,48,278,5.8,4,2,0,2
Memphis,2004-11-04,8,,Louisville,L,24,46,52.2,361,4,39,242,6.2,2,1,1,2
Akron,2004-11-05,9,,Marshall,W,28,45,62.2,322,3,33,82,2.5,1,0,2,2
Louisiana,2004-11-05,9,,North Texas,L,24,36,66.7,169,1,28,78,2.8,1,2,1,3
Marshall,2004-11-05,9,@,Akron,L,37,53,69.8,439,3,27,115,4.3,1,2,1,3
North Texas,2004-11-05,9,@,Louisiana,W,9,15,60.0,104,0,47,210,4.5,3,0,1,1
Air Force,2004-11-06,9,@,Army,W,7,8,87.5,84,0,66,345,5.2,4,0,0,0
Alabama,2004-11-06,9,,Mississippi State,W,9,15,60.0,119,1,47,260,5.5,2,1,2,3
Arizona,2004-11-06,9,@,Washington,W,11,25,44.0,164,0,38,87,2.3,2,3,0,3
Arizona State,2004-11-06,9,,Stanford,W,28,43,65.1,415,4,46,168,3.7,0,3,1,4
Arkansas,2004-11-06,8,@,South Carolina,L,12,24,50.0,138,1,45,247,5.5,2,1,2,3
Arkansas State,2004-11-06,9,@,Idaho,L,19,43,44.2,264,2,36,152,4.2,1,1,4,5
Army,2004-11-06,8,,Air Force,L,20,38,52.6,192,1,36,243,6.8,2,1,1,2
Baylor,2004-11-06,9,@,Texas Tech,L,13,26,50.0,120,0,34,158,4.6,2,0,0,0
Boston College,2004-11-06,8,,Rutgers,W,22,38,57.9,296,1,37,82,2.2,1,2,2,4
Bowling Green State,2004-11-06,9,,Western Michigan,W,18,22,81.8,316,4,43,350,8.1,3,1,0,1
Brigham Young,2004-11-06,9,,San Diego State,W,16,27,59.3,339,3,43,187,4.3,3,1,0,1
Buffalo,2004-11-06,9,,Kent State,L,10,20,50.0,112,1,31,4,0.1,0,1,1,2
California,2004-11-06,8,,Oregon,W,21,32,65.6,275,3,36,219,6.1,1,2,0,2
Central Michigan,2004-11-06,9,@,Eastern Michigan,L,24,35,68.6,319,5,47,138,2.9,2,2,2,4
Cincinnati,2004-11-06,9,@,Southern Mississippi,W,19,27,70.4,308,5,45,122,2.7,2,0,0,0
Clemson,2004-11-06,9,@,Miami (FL),W,21,37,56.8,258,0,36,113,3.1,3,0,1,1
Colorado,2004-11-06,9,@,Kansas,W,18,31,58.1,153,1,37,110,3.0,1,1,3,4
Colorado State,2004-11-06,9,@,Utah,L,12,26,46.2,194,2,39,226,5.8,2,2,3,5
Duke,2004-11-06,9,@,Florida State,L,21,33,63.6,169,0,33,61,1.8,1,2,3,5
East Carolina,2004-11-06,8,@,Houston,L,21,34,61.8,267,3,32,117,3.7,0,0,4,4
Eastern Michigan,2004-11-06,9,,Central Michigan,W,31,54,57.4,367,4,46,184,4.0,3,0,1,1
Florida,2004-11-06,9,@,Vanderbilt,W,22,29,75.9,307,2,38,193,5.1,2,3,1,4
Florida Atlantic,2004-11-06,8,@,Troy,L,15,28,53.6,260,0,33,-12,-0.4,0,0,2,2
Florida State,2004-11-06,9,,Duke,W,20,30,66.7,314,1,31,180,5.8,1,0,1,1
Fresno State,2004-11-06,8,@,Rice,W,13,19,68.4,203,3,32,107,3.3,2,0,0,0
Georgia,2004-11-06,9,@,Kentucky,W,19,30,63.3,344,3,45,245,5.4,5,3,0,3
Georgia Tech,2004-11-06,8,@,North Carolina State,W,9,28,32.1,91,2,33,178,5.4,0,0,3,3
Hawaii,2004-11-06,8,,Louisiana Tech,W,26,42,61.9,285,4,20,86,4.3,0,1,1,2
Houston,2004-11-06,9,,East Carolina,W,13,23,56.5,251,2,53,236,4.5,3,1,2,3
Idaho,2004-11-06,10,,Arkansas State,W,16,21,76.2,160,1,58,297,5.1,4,3,0,3
Illinois,2004-11-06,10,,Indiana,W,12,27,44.4,152,3,34,199,5.9,1,0,0,0
Indiana,2004-11-06,9,@,Illinois,L,18,28,64.3,250,1,41,156,3.8,2,0,2,2
Iowa,2004-11-06,9,,Purdue,W,25,46,54.3,278,2,34,43,1.3,0,0,1,1
Iowa State,2004-11-06,9,,Nebraska,W,18,39,46.2,364,3,36,102,2.8,1,0,1,1
Kansas,2004-11-06,9,,Colorado,L,24,36,66.7,250,1,38,92,2.4,2,1,1,2
Kansas State,2004-11-06,9,@,Missouri,W,10,24,41.7,148,2,40,225,5.6,2,1,0,1
Kent State,2004-11-06,9,@,Buffalo,W,17,25,68.0,167,0,48,322,6.7,5,1,0,1
Kentucky,2004-11-06,9,,Georgia,L,25,44,56.8,290,1,23,54,2.3,1,1,2,3
Louisiana Tech,2004-11-06,9,@,Hawaii,L,12,26,46.2,147,1,48,275,5.7,2,1,0,1
Louisiana-Monroe,2004-11-06,9,,Utah State,W,22,32,68.8,284,2,36,128,3.6,2,0,2,2
Maryland,2004-11-06,9,@,Virginia,L,12,23,52.2,163,0,27,51,1.9,0,1,2,3
Miami (FL),2004-11-06,8,,Clemson,L,22,46,47.8,245,0,38,101,2.7,2,1,0,1
Michigan State,2004-11-06,9,,Ohio State,L,29,46,63.0,262,1,34,145,4.3,0,0,3,3
Middle Tennessee State,2004-11-06,9,@,New Mexico State,L,15,33,45.5,133,1,24,18,0.8,0,1,3,4
Minnesota,2004-11-06,10,@,Wisconsin,L,17,34,50.0,258,1,18,73,4.1,1,1,0,1
Mississippi State,2004-11-06,9,@,Alabama,L,7,20,35.0,114,1,41,126,3.1,1,1,0,1
Missouri,2004-11-06,9,,Kansas State,L,16,35,45.7,238,2,38,239,6.3,1,2,2,4
Navy,2004-11-06,9,@,Tulane,L,4,17,23.5,50,0,56,262,4.7,1,1,1,2
Nebraska,2004-11-06,9,@,Iowa State,L,19,43,44.2,249,1,35,195,5.6,3,0,1,1
Nevada,2004-11-06,9,,San Jose State,W,25,35,71.4,252,2,42,202,4.8,4,1,0,1
New Mexico State,2004-11-06,9,,Middle Tennessee State,W,26,37,70.3,398,3,53,208,3.9,2,2,0,2
North Carolina,2004-11-06,9,,Virginia Tech,L,14,21,66.7,165,1,26,131,5.0,1,0,1,1
North Carolina State,2004-11-06,9,,Georgia Tech,L,22,38,57.9,234,0,33,57,1.7,1,0,3,3
Northwestern,2004-11-06,9,@,Penn State,W,15,27,55.6,205,0,44,186,4.2,2,1,1,2
Notre Dame,2004-11-06,9,@,Tennessee,W,12,23,52.2,118,1,36,98,2.7,0,0,0,0
Ohio,2004-11-06,10,@,Central Florida,W,16,32,50.0,165,1,39,94,2.4,1,0,2,2
Ohio State,2004-11-06,9,@,Michigan State,W,13,21,61.9,138,1,35,169,4.8,2,1,0,1
Oklahoma,2004-11-06,9,@,Texas A&M,W,19,35,54.3,292,5,42,141,3.4,1,0,0,0
Oklahoma State,2004-11-06,9,@,Texas,L,12,18,66.7,224,1,47,178,3.8,4,0,1,1
Oregon,2004-11-06,9,@,California,L,19,33,57.6,218,4,34,141,4.1,0,0,0,0
Oregon State,2004-11-06,9,,Southern California,L,22,51,43.1,330,2,25,34,1.4,0,1,2,3
Penn State,2004-11-06,9,,Northwestern,L,21,35,60.0,183,1,30,97,3.2,0,0,1,1
Pitt,2004-11-06,8,@,Syracuse,L,28,42,66.7,342,3,39,101,2.6,1,0,0,0
Purdue,2004-11-06,9,@,Iowa,L,27,45,60.0,305,3,27,52,1.9,0,3,2,5
Rice,2004-11-06,9,,Fresno State,L,9,19,47.4,157,1,63,286,4.5,2,1,3,4
Rutgers,2004-11-06,9,@,Boston College,L,29,43,67.4,302,0,32,73,2.3,1,0,3,3
San Diego State,2004-11-06,9,@,Brigham Young,L,21,47,44.7,229,1,35,163,4.7,1,1,2,3
San Jose State,2004-11-06,8,@,Nevada,L,16,27,59.3,273,0,28,32,1.1,2,2,0,2
SMU,2004-11-06,9,,Tulsa,W,15,26,57.7,201,1,45,189,4.2,4,1,0,1
South Carolina,2004-11-06,9,,Arkansas,W,16,24,66.7,159,1,41,211,5.1,3,0,1,1
Southern Mississippi,2004-11-06,7,,Cincinnati,L,13,29,44.8,194,0,36,137,3.8,3,2,2,4
Stanford,2004-11-06,9,@,Arizona State,L,16,35,45.7,246,2,36,37,1.0,2,1,4,5
Syracuse,2004-11-06,9,,Pittsburgh,W,16,29,55.2,230,2,52,239,4.6,3,1,1,2
Temple,2004-11-06,9,@,West Virginia,L,16,24,66.7,206,1,43,237,5.5,2,0,1,1
Tennessee,2004-11-06,9,,Notre Dame,L,21,36,58.3,269,1,39,58,1.5,0,0,1,1
Texas,2004-11-06,9,,Oklahoma State,W,18,22,81.8,278,1,42,322,7.7,7,0,2,2
Texas A&M,2004-11-06,9,,Oklahoma,L,20,38,52.6,360,4,33,129,3.9,1,2,1,3
Texas Tech,2004-11-06,9,,Baylor,W,38,50,76.0,406,5,35,158,4.5,1,0,1,1
Troy,2004-11-06,9,,Florida Atlantic,W,8,18,44.4,128,1,45,135,3.0,1,1,0,1
Tulane,2004-11-06,8,,Navy,W,18,19,94.7,323,4,43,215,5.0,2,0,0,0
Tulsa,2004-11-06,9,@,Southern Methodist,L,14,31,45.2,250,0,42,103,2.5,3,0,2,2
UCF,2004-11-06,9,,Ohio,L,8,20,40.0,126,2,41,78,1.9,0,1,1,2
UCLA,2004-11-06,9,,Washington State,L,18,39,46.2,201,2,27,107,4.0,0,2,1,3
UNLV,2004-11-06,9,,Wyoming,L,20,34,58.8,223,4,50,209,4.2,2,1,2,3
USC,2004-11-06,9,@,Oregon State,W,17,31,54.8,205,2,44,210,4.8,1,2,1,3
Utah,2004-11-06,9,,Colorado State,W,23,29,79.3,292,4,45,242,5.4,4,0,0,0
Utah State,2004-11-06,9,@,Louisiana-Monroe,L,22,36,61.1,278,1,35,115,3.3,1,0,1,1
Vanderbilt,2004-11-06,9,,Florida,L,12,26,46.2,118,0,52,254,4.9,1,0,0,0
Virginia,2004-11-06,8,,Maryland,W,10,17,58.8,114,0,61,295,4.8,2,1,1,2
Virginia Tech,2004-11-06,9,@,North Carolina,W,7,18,38.9,100,0,51,270,5.3,3,0,0,0
Washington,2004-11-06,9,,Arizona,L,16,47,34.0,197,0,39,100,2.6,1,2,2,4
Washington State,2004-11-06,9,@,UCLA,W,17,27,63.0,185,1,61,321,5.3,3,1,0,1
West Virginia,2004-11-06,9,,Temple,W,14,19,73.7,174,3,47,237,5.0,3,1,1,2
Western Michigan,2004-11-06,9,@,Bowling Green State,L,20,48,41.7,213,0,32,82,2.6,0,1,3,4
Wisconsin,2004-11-06,9,,Minnesota,W,19,26,73.1,297,1,60,228,3.8,4,0,0,0
Wyoming,2004-11-06,9,@,Nevada-Las Vegas,W,23,37,62.2,240,4,42,83,2.0,3,1,1,2
Northern Illinois,2004-11-09,10,,Toledo,L,10,22,45.5,95,1,23,85,3.7,1,0,1,1
Toledo,2004-11-09,10,@,Northern Illinois,W,28,37,75.7,297,0,54,215,4.0,4,0,1,1
Louisville,2004-11-10,8,,Texas Christian,W,18,32,56.3,374,5,43,213,5.0,2,2,0,2
Texas Christian,2004-11-10,9,@,Louisville,L,13,26,50.0,195,3,41,113,2.8,1,1,1,2
Arkansas State,2004-11-11,10,,Utah State,W,11,23,47.8,103,0,49,210,4.3,0,1,1,2
Florida State,2004-11-11,10,@,North Carolina State,W,5,18,27.8,73,0,50,48,1.0,2,1,1,2
North Carolina State,2004-11-11,10,,Florida State,L,9,25,36.0,100,0,34,23,0.7,0,2,0,2
Utah State,2004-11-11,10,@,Arkansas State,L,17,40,42.5,215,1,23,51,2.2,0,1,3,4
