School,Date,G,Loc,Opponent,WL,Total TD,Points For,Points Difference,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp
Rutgers,2012-09-13,3,@,South Florida,W,2,23,10,15,33,45.5,242,0,29,95,3.3,1,1,3,4
South Florida,2012-09-13,3,,Rutgers,L,1,13,-10,23,43,53.5,277,1,42,147,3.5,1,1,0,1
UNLV,2012-09-14,3,,Washington State,L,3,27,-8,26,45,57.8,378,4,21,83,4.0,1,0,2,2
Washington State,2012-09-14,3,@,Nevada-Las Vegas,W,5,35,8,33,50,66.0,357,3,33,109,3.3,0,0,1,1
Akron,2012-09-15,3,,Morgan State,W,9,66,60,9,27,33.3,93,0,38,107,2.8,0,2,0,2
Alabama,2012-09-15,3,@,Arkansas,W,7,52,52,11,25,44.0,79,0,37,58,1.6,0,3,2,5
Arizona,2012-09-15,3,,South Carolina State,W,8,56,56,12,25,48.0,89,0,29,65,2.2,0,0,1,1
Arizona State,2012-09-15,3,@,Missouri,L,3,20,-4,22,42,52.4,192,0,46,126,2.7,3,0,1,1
Arkansas,2012-09-15,3,,Alabama,L,0,0,-52,14,20,70.0,213,1,45,225,5.0,6,0,0,0
Arkansas State,2012-09-15,3,@,Nebraska,L,1,13,-29,13,14,92.9,180,2,59,347,5.9,4,4,0,4
Army,2012-09-15,2,,Northern Illinois,L,6,40,-1,18,27,66.7,342,4,26,173,6.7,2,2,1,3
Auburn,2012-09-15,3,,Louisiana-Monroe,W,4,31,3,29,48,60.4,245,3,41,165,4.0,1,0,0,0
Ball State,2012-09-15,3,@,Indiana,W,5,41,2,37,55,67.3,423,4,32,135,4.2,1,0,0,0
Baylor,2012-09-15,2,,Sam Houston State,W,6,48,25,20,39,51.3,285,1,44,126,2.9,1,1,3,4
Boise State,2012-09-15,2,,Miami (OH),W,5,39,27,21,28,75.0,178,1,23,49,2.1,0,0,0,0
Boston College,2012-09-15,3,@,Northwestern,L,1,13,-9,30,40,75.0,267,0,60,293,4.9,1,2,0,2
Bowling Green State,2012-09-15,3,@,Toledo,L,2,15,-12,21,29,72.4,322,1,39,130,3.3,2,1,0,1
Brigham Young,2012-09-15,3,@,Utah,L,3,21,-3,18,27,66.7,196,2,35,49,1.4,0,0,0,0
California,2012-09-15,3,@,Ohio State,L,4,28,-7,16,30,53.3,249,4,33,163,4.9,1,0,1,1
Cincinnati,2012-09-15,2,,Delaware State,W,3,23,16,18,36,50.0,151,0,26,110,4.2,1,1,1,2
Clemson,2012-09-15,3,,Furman,W,5,41,34,20,31,64.5,242,1,36,107,3.0,0,0,2,2
Colorado,2012-09-15,3,@,Fresno State,L,2,14,-55,20,29,69.0,377,5,38,288,7.6,3,1,1,2
Colorado State,2012-09-15,3,@,San Jose State,L,3,20,-20,29,36,80.6,429,4,41,139,3.4,1,1,0,1
Connecticut,2012-09-15,3,@,Maryland,W,3,24,3,10,24,41.7,109,1,40,96,2.4,2,1,1,2
Duke,2012-09-15,3,,North Carolina Central,W,7,54,37,19,31,61.3,239,0,39,98,2.5,2,1,2,3
East Carolina,2012-09-15,3,@,Southern Mississippi,W,3,24,10,17,35,48.6,233,1,43,91,2.1,1,2,1,3
Eastern Michigan,2012-09-15,3,@,Purdue,L,2,16,-38,19,31,61.3,184,2,42,392,9.3,6,1,1,2
Florida,2012-09-15,3,@,Tennessee,W,4,37,17,22,44,50.0,257,2,28,83,3.0,1,0,2,2
Florida Atlantic,2012-09-15,3,@,Georgia,L,3,20,-36,15,21,71.4,385,2,42,328,7.8,5,2,2,4
Florida International,2012-09-15,3,@,Central Florida,L,3,20,-13,21,32,65.6,261,3,40,170,4.3,1,1,1,2
Florida State,2012-09-15,3,,Wake Forest,W,7,52,52,10,24,41.7,83,0,35,43,1.2,0,0,0,0
Fresno State,2012-09-15,3,,Colorado,W,10,69,55,11,31,35.5,173,1,40,110,2.8,1,0,4,4
Georgia,2012-09-15,3,,Florida Atlantic,W,8,56,36,18,33,54.5,183,1,38,135,3.6,1,1,1,2
Georgia Tech,2012-09-15,3,,Virginia,W,8,56,36,21,33,63.6,199,3,28,98,3.5,0,0,2,2
Hawaii,2012-09-15,2,,Lamar,W,7,54,52,11,20,55.0,83,0,28,44,1.6,0,3,0,3
Houston,2012-09-15,3,@,UCLA,L,1,6,-31,27,42,64.3,320,2,56,247,4.4,1,3,2,5
Idaho,2012-09-15,3,@,Louisiana State,L,2,14,-49,17,23,73.9,222,2,39,250,6.4,5,0,1,1
Illinois,2012-09-15,3,,Charleston Southern,W,6,44,44,5,17,29.4,29,0,31,96,3.1,0,0,1,1
Indiana,2012-09-15,3,,Ball State,L,5,39,-2,27,45,60.0,234,4,44,206,4.7,1,0,0,0
Iowa,2012-09-15,3,,Northern Iowa,W,3,27,11,20,33,60.6,245,0,24,94,3.9,1,0,1,1
Iowa State,2012-09-15,3,,Western Illinois,W,5,37,34,10,19,52.6,75,0,38,103,2.7,0,0,0,0
Kansas,2012-09-15,3,,Texas Christian,L,0,6,-14,24,30,80.0,335,2,38,152,4.0,0,4,0,4
Kansas State,2012-09-15,3,,North Texas,W,5,35,14,25,28,89.3,208,1,40,145,3.6,2,0,0,0
Kentucky,2012-09-15,3,,Western Kentucky,L,4,31,-1,16,22,72.7,160,1,51,163,3.2,3,1,1,2
Louisiana,2012-09-15,3,@,Oklahoma State,L,3,24,-41,26,37,70.3,412,4,59,330,5.6,4,0,1,1
Louisiana Tech,2012-09-15,2,,Rice,W,8,56,19,20,34,58.8,205,2,55,272,4.9,3,2,0,2
Louisiana-Monroe,2012-09-15,2,@,Auburn,L,4,28,-3,11,19,57.9,163,2,42,255,6.1,2,1,1,2
Louisville,2012-09-15,3,,North Carolina,W,5,39,5,26,41,63.4,363,5,17,47,2.8,0,1,1,2
LSU,2012-09-15,3,,Idaho,W,9,63,49,23,36,63.9,174,2,26,39,1.5,0,0,4,4
Marshall,2012-09-15,3,,Ohio,L,3,24,-3,20,35,57.1,200,3,52,199,3.8,0,1,0,1
Maryland,2012-09-15,3,,Connecticut,L,3,21,-3,11,17,64.7,70,0,40,153,3.8,2,1,0,1
Massachusetts,2012-09-15,3,@,Michigan,L,1,13,-50,16,25,64.0,291,3,43,294,6.8,6,0,1,1
Memphis,2012-09-15,3,,Middle Tennessee State,L,4,30,-18,23,31,74.2,260,2,45,179,4.0,3,1,0,1
Miami (FL),2012-09-15,3,,Bethune-Cookman,W,5,38,28,10,26,38.5,122,0,53,233,4.4,1,1,1,2
Miami (OH),2012-09-15,3,@,Boise State,L,1,12,-27,24,31,77.4,304,2,45,295,6.6,3,1,1,2
Michigan,2012-09-15,3,,Massachusetts,W,9,63,50,15,30,50.0,147,0,36,112,3.1,0,1,0,1
Michigan State,2012-09-15,3,,Notre Dame,L,0,3,-17,14,32,43.8,178,1,34,122,3.6,1,0,0,0
Middle Tennessee State,2012-09-15,3,@,Memphis,W,6,48,18,26,37,70.3,325,2,33,74,2.2,2,3,1,4
Minnesota,2012-09-15,3,,Western Michigan,W,4,28,5,24,44,54.5,209,1,38,165,4.3,2,0,1,1
Mississippi State,2012-09-15,3,@,Troy,W,4,30,6,34,47,72.3,349,0,40,223,5.6,3,2,2,4
Missouri,2012-09-15,3,,Arizona State,W,3,24,4,16,27,59.3,183,1,37,113,3.1,2,2,2,4
Navy,2012-09-15,2,@,Penn State,L,1,7,-27,13,21,61.9,231,4,28,110,3.9,0,0,0,0
Nebraska,2012-09-15,3,,Arkansas State,W,6,42,29,16,32,50.0,138,0,37,148,4.0,0,1,1,2
Nevada,2012-09-15,3,,Northwestern State,W,6,45,11,28,53,52.8,357,2,36,228,6.3,2,2,0,2
New Mexico,2012-09-15,3,@,Texas Tech,L,2,14,-35,33,45,73.3,377,6,45,325,7.2,1,1,0,1
New Mexico State,2012-09-15,3,@,Texas-El Paso,L,4,28,-13,23,36,63.9,310,4,37,177,4.8,2,0,0,0
North Carolina,2012-09-15,3,@,Louisville,L,5,34,-5,23,28,82.1,279,3,43,183,4.3,2,1,0,1
North Carolina State,2012-09-15,3,,South Alabama,W,4,31,24,24,36,66.7,263,1,23,51,2.2,0,1,2,3
North Texas,2012-09-15,3,@,Kansas State,L,3,21,-14,15,20,75.0,230,2,28,143,5.1,2,1,1,2
Northern Illinois,2012-09-15,3,@,Army,W,6,41,1,1,4,25.0,8,0,86,486,5.7,6,0,0,0
Northwestern,2012-09-15,3,,Boston College,W,1,22,9,24,44,54.5,291,1,21,25,1.2,0,1,0,1
Notre Dame,2012-09-15,3,@,Michigan State,W,2,20,17,23,45,51.1,187,0,25,50,2.0,0,1,0,1
Ohio,2012-09-15,3,@,Marshall,W,3,27,3,44,65,67.7,432,3,22,59,2.7,0,2,1,3
Ohio State,2012-09-15,3,,California,W,5,35,7,27,38,71.1,288,1,41,224,5.5,3,0,1,1
Oklahoma State,2012-09-15,3,,Louisiana,W,8,65,41,21,42,50.0,266,1,25,110,4.4,2,1,0,1
Ole Miss,2012-09-15,3,,Texas,L,4,31,-35,19,24,79.2,326,4,54,350,6.5,4,0,0,0
Oregon,2012-09-15,3,,Tennessee Tech,W,9,63,49,12,20,60.0,62,2,46,115,2.5,0,0,2,2
Penn State,2012-09-15,3,,Navy,W,5,34,27,13,23,56.5,126,0,60,245,4.1,1,3,1,4
Pitt,2012-09-15,3,,Virginia Tech,W,5,35,18,14,31,45.2,265,1,26,59,2.3,0,1,3,4
Purdue,2012-09-15,3,,Eastern Michigan,W,8,54,38,14,29,48.3,144,0,38,174,4.6,1,0,3,3
Rice,2012-09-15,3,@,Louisiana Tech,L,5,37,-19,19,24,79.2,276,4,48,333,6.9,4,1,0,1
San Diego State,2012-09-15,3,,North Dakota,W,7,49,8,27,50,54.0,434,4,27,55,2.0,1,0,1,1
San Jose State,2012-09-15,3,,Colorado State,W,5,40,20,24,42,57.1,297,2,24,89,3.7,1,1,1,2
SMU,2012-09-15,3,,Texas A&M,L,0,3,-45,28,45,62.2,380,4,42,225,5.4,3,0,0,0
South Alabama,2012-09-15,3,@,North Carolina State,L,1,7,-24,24,34,70.6,257,3,43,127,3.0,1,0,0,0
South Carolina,2012-09-15,3,,Alabama-Birmingham,W,7,49,43,20,37,54.1,240,0,42,27,0.6,0,1,0,1
Southern Mississippi,2012-09-15,2,,East Carolina,L,2,14,-10,13,27,48.1,171,1,33,57,1.7,1,0,0,0
Stanford,2012-09-15,3,,Southern California,W,3,21,7,20,41,48.8,254,0,27,26,1.0,2,1,2,3
Syracuse,2012-09-15,3,,Stony Brook,W,4,28,11,4,19,21.1,94,1,38,217,5.7,1,0,2,2
Tennessee,2012-09-15,3,,Florida,L,3,20,-17,14,20,70.0,219,2,43,336,7.8,2,0,0,0
Texas,2012-09-15,3,@,Mississippi,W,9,66,35,17,30,56.7,229,1,34,170,5.0,2,0,3,3
Texas A&M,2012-09-15,2,@,Southern Methodist,W,7,48,45,23,49,46.9,203,0,25,106,4.2,0,0,1,1
Texas Christian,2012-09-15,2,@,Kansas,W,2,20,14,19,39,48.7,303,0,26,77,3.0,0,1,1,2
Texas Tech,2012-09-15,3,,New Mexico,W,7,49,35,6,12,50.0,43,0,35,84,2.4,1,0,0,0
Toledo,2012-09-15,3,,Bowling Green State,W,3,27,12,24,36,66.7,216,0,29,135,4.7,2,0,1,1
Troy,2012-09-15,3,,Mississippi State,L,3,24,-6,11,26,42.3,244,3,35,213,6.1,1,0,0,0
Tulsa,2012-09-15,3,,Nicholls State,W,9,66,50,12,21,57.1,148,1,46,222,4.8,1,2,1,3
UAB,2012-09-15,2,@,South Carolina,L,0,6,-43,15,27,55.6,322,3,31,179,5.8,3,1,1,2
UCF,2012-09-15,3,,Florida International,W,4,33,13,13,29,44.8,154,1,34,152,4.5,2,1,0,1
UCLA,2012-09-15,3,,Houston,W,4,37,31,28,60,46.7,249,0,19,139,7.3,1,1,5,6
USC,2012-09-15,3,@,Stanford,L,2,14,-7,15,32,46.9,215,2,37,202,5.5,1,0,2,2
Utah,2012-09-15,3,,Brigham Young,W,3,24,3,17,37,45.9,206,2,42,106,2.5,1,1,1,2
Utah State,2012-09-15,3,@,Wisconsin,L,2,14,-2,7,16,43.8,78,0,45,156,3.5,1,1,0,1
UTEP,2012-09-15,3,,New Mexico State,W,6,41,13,20,47,42.6,290,3,35,112,3.2,1,0,1,1
UTSA,2012-09-15,3,@,Georgia State,W,5,38,24,11,25,44.0,221,2,23,86,3.7,0,1,3,4
Vanderbilt,2012-09-15,3,,Presbyterian,W,7,58,58,10,21,47.6,102,0,34,47,1.4,0,1,1,2
Virginia,2012-09-15,3,@,Georgia Tech,L,3,20,-36,7,12,58.3,133,1,50,461,9.2,7,1,0,1
Virginia Tech,2012-09-15,3,@,Pittsburgh,L,2,17,-18,19,28,67.9,283,3,55,254,4.6,2,0,1,1
Wake Forest,2012-09-15,3,@,Florida State,L,0,0,-52,19,28,67.9,227,2,45,385,8.6,4,1,0,1
Washington,2012-09-15,3,,Portland State,W,7,52,39,18,34,52.9,178,1,24,83,3.5,1,0,2,2
West Virginia,2012-09-15,2,N,James Madison,W,6,42,30,10,23,43.5,112,0,49,188,3.8,1,0,1,1
Western Kentucky,2012-09-15,3,@,Kentucky,W,4,32,1,37,61,60.7,332,2,19,41,2.2,2,0,4,4
Western Michigan,2012-09-15,3,@,Minnesota,L,3,23,-5,13,24,54.2,217,4,43,180,4.2,0,1,1,2
Wisconsin,2012-09-15,3,,Utah State,W,2,16,2,18,35,51.4,181,2,35,127,3.6,0,0,0,0
Wyoming,2012-09-15,3,,Cal Poly,L,3,22,-2,7,13,53.8,34,1,68,325,4.8,2,0,1,1
Buffalo,2012-09-19,3,,Kent State,L,1,7,-16,13,28,46.4,165,0,53,239,4.5,2,0,1,1
Kent State,2012-09-19,3,@,Buffalo,W,2,23,16,5,26,19.2,113,1,39,168,4.3,0,1,3,4
Boise State,2012-09-20,3,,Brigham Young,W,1,7,1,8,19,42.1,61,0,39,139,3.6,1,2,3,5
Brigham Young,2012-09-20,4,@,Boise State,L,1,6,-1,15,26,57.7,145,0,40,116,2.9,0,0,0,0
Baylor,2012-09-21,3,@,Louisiana-Monroe,W,6,47,5,28,42,66.7,298,2,43,262,6.1,4,2,1,3
Louisiana-Monroe,2012-09-21,3,,Baylor,L,6,42,-5,28,41,68.3,380,4,47,169,3.6,2,0,2,2
Air Force,2012-09-22,3,@,Nevada-Las Vegas,L,5,35,-3,23,32,71.9,250,1,40,199,5.0,4,0,1,1
Akron,2012-09-22,4,@,Tennessee,L,2,26,-21,27,43,62.8,401,4,46,232,5.0,1,1,1,2
Alabama,2012-09-22,4,,Florida Atlantic,W,4,40,33,7,13,53.8,34,1,32,76,2.4,0,0,0,0
Arizona,2012-09-22,4,@,Oregon,L,0,0,-49,21,36,58.3,267,2,53,228,4.3,2,2,1,3
Arizona State,2012-09-22,4,,Utah,W,4,37,30,11,16,68.8,117,1,38,92,2.4,0,2,1,3
Arkansas,2012-09-22,4,,Rutgers,L,3,26,-9,25,35,71.4,397,5,39,128,3.3,0,0,0,0
Arkansas State,2012-09-22,4,,Alcorn State,W,8,56,56,14,27,51.9,32,0,33,98,3.0,0,1,1,2
Army,2012-09-22,3,@,Wake Forest,L,5,37,-12,15,24,62.5,221,2,38,296,7.8,5,0,0,0
Auburn,2012-09-22,4,,Louisiana State,L,1,10,-2,15,27,55.6,169,0,44,182,4.1,1,2,0,2
Ball State,2012-09-22,4,,South Florida,W,4,31,4,19,30,63.3,312,3,45,206,4.6,0,0,2,2
Bowling Green State,2012-09-22,4,@,Virginia Tech,L,0,0,-37,12,29,41.4,150,2,43,246,5.7,3,0,1,1
California,2012-09-22,4,@,Southern California,L,0,9,-18,22,34,64.7,192,2,40,296,7.4,1,1,2,3
Central Michigan,2012-09-22,3,@,Iowa,W,3,32,1,16,25,64.0,215,1,28,215,7.7,3,1,0,1
Clemson,2012-09-22,4,@,Florida State,L,5,37,-12,27,35,77.1,380,2,40,287,7.2,5,2,0,2
Colorado,2012-09-22,4,@,Washington State,W,5,35,1,32,60,53.3,401,4,22,50,2.3,0,1,2,3
Colorado State,2012-09-22,4,,Utah State,L,2,19,-12,23,30,76.7,178,1,41,262,6.4,3,1,2,3
Connecticut,2012-09-22,4,@,Western Michigan,L,3,24,-6,21,40,52.5,253,1,30,77,2.6,2,0,0,0
Duke,2012-09-22,4,,Memphis,W,5,38,24,13,22,59.1,81,0,28,71,2.5,1,0,0,0
East Carolina,2012-09-22,4,@,North Carolina,L,0,6,-21,27,43,62.8,321,2,29,129,4.4,1,0,0,0
Eastern Michigan,2012-09-22,4,@,Michigan State,L,1,7,-16,16,29,55.2,159,1,44,269,6.1,1,1,0,1
Florida,2012-09-22,4,,Kentucky,W,5,38,38,8,27,29.6,60,0,32,159,5.0,0,0,3,3
Florida Atlantic,2012-09-22,4,@,Alabama,L,1,7,-33,16,26,61.5,247,3,47,256,5.4,1,1,0,1
Florida International,2012-09-22,4,,Louisville,L,3,21,-7,19,36,52.8,194,2,31,129,4.2,2,0,2,2
Florida State,2012-09-22,4,,Clemson,W,7,49,12,22,39,56.4,290,4,38,136,3.6,1,0,1,1
Fresno State,2012-09-22,4,@,Tulsa,L,4,26,-1,14,38,36.8,228,2,43,126,2.9,1,0,3,3
Georgia,2012-09-22,4,,Vanderbilt,W,7,48,45,14,25,56.0,231,0,36,106,2.9,0,1,0,1
Georgia Tech,2012-09-22,4,,Miami (FL),L,5,36,-6,31,52,59.6,436,2,32,173,5.4,3,1,1,2
Hawaii,2012-09-22,3,,Nevada,L,3,24,-45,14,20,70.0,220,2,56,355,6.3,7,0,0,0
Idaho,2012-09-22,4,,Wyoming,L,4,37,-3,23,36,63.9,370,5,30,90,3.0,1,0,0,0
Illinois,2012-09-22,4,,Louisiana Tech,L,3,24,-28,15,22,68.2,284,4,37,119,3.2,2,3,0,3
Iowa,2012-09-22,4,,Central Michigan,L,4,31,-1,26,35,74.3,283,2,34,111,3.3,1,0,0,0
Kansas,2012-09-22,4,@,Northern Illinois,L,3,23,-7,23,35,65.7,235,2,46,220,4.8,2,0,1,1
Kansas State,2012-09-22,4,@,Oklahoma,W,3,24,5,28,43,65.1,299,1,27,87,3.2,1,2,1,3
Kentucky,2012-09-22,4,@,Florida,L,0,0,-38,18,27,66.7,203,1,45,200,4.4,3,0,1,1
Louisiana Tech,2012-09-22,3,@,Illinois,W,7,52,28,27,37,73.0,205,1,41,119,2.9,2,5,1,6
Louisville,2012-09-22,4,@,Florida International,W,4,28,7,19,26,73.1,198,1,34,128,3.8,2,1,0,1
LSU,2012-09-22,4,@,Auburn,W,1,12,2,13,22,59.1,97,0,30,86,2.9,1,1,2,3
Marshall,2012-09-22,4,@,Rice,W,8,54,3,23,43,53.5,346,3,50,301,6.0,3,0,0,0
Maryland,2012-09-22,4,@,West Virginia,L,3,21,-10,30,43,69.8,338,3,25,25,1.0,0,0,0,0
Massachusetts,2012-09-22,4,@,Miami (OH),L,2,16,-11,12,22,54.5,192,3,42,216,5.1,1,0,1,1
Memphis,2012-09-22,4,@,Duke,L,2,14,-24,27,40,67.5,323,4,44,177,4.0,1,3,1,4
Miami (FL),2012-09-22,4,@,Georgia Tech,W,5,42,6,3,8,37.5,132,0,58,287,4.9,5,0,0,0
Miami (OH),2012-09-22,4,,Massachusetts,W,4,27,11,19,40,47.5,213,0,50,258,5.2,2,0,3,3
Michigan,2012-09-22,4,@,Notre Dame,L,0,6,-7,11,19,57.9,145,0,31,94,3.0,1,0,2,2
Michigan State,2012-09-22,4,,Eastern Michigan,W,2,23,16,13,26,50.0,137,1,29,46,1.6,0,1,0,1
Minnesota,2012-09-22,4,,Syracuse,W,2,17,7,21,31,67.7,228,1,33,122,3.7,0,2,2,4
Mississippi State,2012-09-22,4,,South Alabama,W,3,30,20,22,43,51.2,224,1,30,123,4.1,0,1,2,3
Missouri,2012-09-22,4,@,South Carolina,L,1,10,-21,21,23,91.3,252,2,39,144,3.7,2,2,0,2
Navy,2012-09-22,3,,Virginia Military Institute,W,5,41,38,16,31,51.6,132,0,32,90,2.8,0,0,2,2
Nebraska,2012-09-22,4,,Idaho State,W,10,73,66,21,43,48.8,179,1,29,31,1.1,0,1,2,3
Nevada,2012-09-22,4,@,Hawaii,W,10,69,45,22,40,55.0,234,2,34,144,4.2,1,0,2,2
New Mexico,2012-09-22,4,@,New Mexico State,W,3,27,13,22,34,64.7,256,1,20,78,3.9,1,2,0,2
New Mexico State,2012-09-22,4,,New Mexico,L,2,14,-13,11,18,61.1,92,0,54,302,5.6,3,1,0,1
North Carolina,2012-09-22,4,,East Carolina,W,3,27,21,17,30,56.7,124,0,33,109,3.3,0,1,0,1
North Carolina State,2012-09-22,4,,Citadel,W,7,52,38,4,7,57.1,27,0,41,199,4.9,2,1,1,2
North Texas,2012-09-22,4,,Troy,L,1,7,-7,29,44,65.9,274,2,30,108,3.6,0,0,1,1
Northern Illinois,2012-09-22,4,,Kansas,W,4,30,7,11,27,40.7,150,0,45,179,4.0,2,0,0,0
Northwestern,2012-09-22,4,,South Dakota,W,5,38,31,17,33,51.5,189,0,23,51,2.2,1,1,0,1
Notre Dame,2012-09-22,4,,Michigan,W,1,13,7,13,25,52.0,138,0,41,161,3.9,0,1,5,6
Ohio,2012-09-22,4,,Norfolk State,W,5,44,34,16,32,50.0,131,0,35,110,3.1,1,3,2,5
Ohio State,2012-09-22,4,,Alabama-Birmingham,W,4,29,14,28,46,60.9,259,0,34,144,4.2,0,1,1,2
Oklahoma,2012-09-22,3,,Kansas State,L,2,19,-5,13,21,61.9,149,0,44,213,4.8,2,0,0,0
Ole Miss,2012-09-22,4,,Tulane,W,5,39,39,22,41,53.7,145,0,29,14,0.5,0,1,3,4
Oregon,2012-09-22,4,,Arizona,W,6,49,49,27,52,51.9,243,0,32,89,2.8,0,1,4,5
Oregon State,2012-09-22,2,@,UCLA,W,3,27,7,27,42,64.3,372,1,28,72,2.6,1,0,0,0
Penn State,2012-09-22,4,,Temple,W,3,24,11,13,26,50.0,124,1,28,113,4.0,0,0,0,0
Pitt,2012-09-22,4,,Gardner-Webb,W,7,55,45,14,22,63.6,95,0,29,32,1.1,0,2,1,3
Rice,2012-09-22,4,,Marshall,L,6,51,-3,28,39,71.8,259,2,50,334,6.7,6,0,0,0
Rutgers,2012-09-22,4,@,Arkansas,W,5,35,9,20,39,51.3,419,3,19,73,3.8,0,0,2,2
San Diego State,2012-09-22,4,,San Jose State,L,4,34,-4,22,32,68.8,290,4,23,77,3.3,0,1,1,2
San Jose State,2012-09-22,4,@,San Diego State,W,5,38,4,17,29,58.6,213,2,55,271,4.9,2,2,0,2
South Alabama,2012-09-22,4,@,Mississippi State,L,1,10,-20,14,29,48.3,200,0,37,156,4.2,3,0,1,1
South Carolina,2012-09-22,4,,Missouri,W,4,31,21,18,26,69.2,146,1,32,109,3.4,0,1,0,1
South Florida,2012-09-22,4,@,Ball State,L,3,27,-4,24,36,66.7,244,2,35,169,4.8,2,0,0,0
Southern Mississippi,2012-09-22,3,@,Western Kentucky,L,2,17,-25,15,23,65.2,191,3,48,369,7.7,3,0,1,1
Syracuse,2012-09-22,4,@,Minnesota,L,1,10,-7,16,30,53.3,231,0,41,106,2.6,2,0,0,0
Temple,2012-09-22,3,@,Penn State,L,1,13,-11,24,36,66.7,318,1,42,178,4.2,2,0,1,1
Tennessee,2012-09-22,4,,Akron,W,5,47,21,27,49,55.1,229,0,26,115,4.4,1,0,3,3
Texas A&M,2012-09-22,3,,South Carolina State,W,10,70,56,17,33,51.5,189,1,27,34,1.3,1,0,1,1
Texas Christian,2012-09-22,3,,Virginia,W,3,27,20,18,40,45.0,189,1,31,164,5.3,0,2,2,4
Texas State,2012-09-22,3,,Stephen F. Austin,W,5,41,4,44,69,63.8,385,3,27,120,4.4,2,1,2,3
Toledo,2012-09-22,4,,Coastal Carolina,W,5,38,10,30,47,63.8,356,3,34,76,2.2,1,0,0,0
Troy,2012-09-22,4,@,North Texas,W,2,14,7,12,29,41.4,236,1,43,186,4.3,0,0,0,0
Tulane,2012-09-22,3,@,Mississippi,L,0,0,-39,12,23,52.2,146,1,53,304,5.7,4,3,0,3
Tulsa,2012-09-22,4,,Fresno State,W,3,27,1,26,44,59.1,231,1,37,133,3.6,1,2,0,2
UAB,2012-09-22,3,@,Ohio State,L,1,15,-14,12,20,60.0,143,0,37,204,5.5,4,0,0,0
UCLA,2012-09-22,4,,Oregon State,L,2,20,-7,24,35,68.6,379,2,41,122,3.0,1,1,1,2
UNLV,2012-09-22,4,,Air Force,W,5,38,3,3,9,33.3,90,0,65,352,5.4,5,1,0,1
USC,2012-09-22,4,,California,W,3,27,18,18,34,52.9,173,0,36,77,2.1,0,0,2,2
Utah,2012-09-22,4,@,Arizona State,L,1,7,-30,23,31,74.2,372,3,43,140,3.3,1,0,0,0
Utah State,2012-09-22,4,@,Colorado State,W,4,31,12,22,40,55.0,224,2,34,107,3.1,0,0,0,0
UTEP,2012-09-22,4,@,Wisconsin,L,3,26,-11,12,17,70.6,210,1,40,213,5.3,4,1,1,2
UTSA,2012-09-22,4,,Northwestern Oklahoma State,W,8,56,53,17,31,54.8,143,0,24,24,1.0,0,1,1,2
Vanderbilt,2012-09-22,4,@,Georgia,L,0,3,-45,19,26,73.1,265,2,47,302,6.4,5,0,0,0
Virginia,2012-09-22,4,@,Texas Christian,L,1,7,-20,21,33,63.6,305,3,31,133,4.3,0,1,1,2
Virginia Tech,2012-09-22,4,,Bowling Green State,W,5,37,37,14,42,33.3,133,0,26,133,5.1,0,1,1,2
Wake Forest,2012-09-22,4,,Army,W,7,49,12,3,6,50.0,77,1,77,429,5.6,4,1,0,1
Washington State,2012-09-22,4,,Colorado,L,4,34,-1,29,42,69.0,345,2,38,186,4.9,3,2,1,3
West Virginia,2012-09-22,3,,Maryland,W,4,31,10,20,30,66.7,305,3,35,46,1.3,0,2,1,3
Western Kentucky,2012-09-22,4,,Southern Mississippi,W,6,42,25,8,17,47.1,101,1,36,163,4.5,1,1,0,1
Western Michigan,2012-09-22,4,,Connecticut,W,4,30,6,28,44,63.6,333,3,34,92,2.7,0,1,1,2
Wisconsin,2012-09-22,4,,Texas-El Paso,W,5,37,11,22,39,56.4,259,2,33,77,2.3,1,1,0,1
Wyoming,2012-09-22,4,@,Idaho,W,6,40,3,34,48,70.8,321,3,39,203,5.2,1,3,0,3
Stanford,2012-09-27,4,@,Washington,L,1,13,-4,19,37,51.4,177,1,34,136,4.0,1,0,1,1
Washington,2012-09-27,4,,Stanford,W,2,17,4,18,37,48.6,170,0,28,68,2.4,0,1,1,2
Brigham Young,2012-09-28,5,,Hawaii,W,7,47,47,12,27,44.4,108,0,27,41,1.5,0,2,1,3
Hawaii,2012-09-28,4,@,Brigham Young,L,0,0,-47,14,24,58.3,144,2,54,396,7.3,5,0,1,1
Air Force,2012-09-29,4,,Colorado State,W,6,42,21,24,36,66.7,312,2,34,129,3.8,1,1,2,3
Akron,2012-09-29,5,,Miami (OH),L,7,49,-7,34,49,69.4,516,6,39,189,4.8,1,0,0,0
Alabama,2012-09-29,5,,Mississippi,W,3,33,19,19,33,57.6,138,0,35,80,2.3,2,0,3,3
Arizona,2012-09-29,5,,Oregon State,L,5,35,-3,29,45,64.4,433,3,43,180,4.2,2,1,0,1
Arizona State,2012-09-29,5,@,California,W,3,27,10,9,28,32.1,126,1,38,159,4.2,1,1,0,1
Arkansas,2012-09-29,5,N,Texas A&M,L,1,10,-48,34,47,72.3,498,3,32,218,6.8,3,0,0,0
Arkansas State,2012-09-29,5,,Western Kentucky,L,1,13,-13,11,19,57.9,122,2,41,243,5.9,1,0,0,0
