School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Hawaii,2013-11-02,8,@,Utah State,L,5,47
Idaho,2013-11-02,9,,Texas State,L,5,37
Illinois,2013-11-02,8,@,Penn State,L,3,24
Indiana,2013-11-02,8,,Minnesota,L,6,42
Iowa,2013-11-02,9,,Wisconsin,L,4,28
Iowa State,2013-11-02,8,@,Kansas State,L,5,41
Kansas,2013-11-02,8,@,Texas,L,5,35
Kansas State,2013-11-02,8,,Iowa State,W,1,7
Kent State,2013-11-02,10,@,Akron,L,1,16
Kentucky,2013-11-02,7,,Alabama State,W,2,14
Louisiana,2013-11-02,8,,New Mexico State,W,5,35
Marshall,2013-11-02,8,,Southern Mississippi,W,1,13
Massachusetts,2013-11-02,9,,Northern Illinois,L,9,63
Miami (FL),2013-11-02,8,@,Florida State,L,5,41
Michigan,2013-11-02,8,@,Michigan State,L,3,29
Michigan State,2013-11-02,9,,Michigan,W,0,6
Middle Tennessee State,2013-11-02,9,@,Alabama-Birmingham,W,2,21
Minnesota,2013-11-02,9,@,Indiana,W,5,39
Mississippi State,2013-11-02,8,@,South Carolina,L,4,34
Missouri,2013-11-02,9,,Tennessee,W,0,3
Navy,2013-11-02,8,@,Notre Dame,L,5,38
Nebraska,2013-11-02,8,,Northwestern,W,3,24
Nevada,2013-11-02,9,@,Fresno State,L,5,41
New Mexico,2013-11-02,8,@,San Diego State,L,5,35
New Mexico State,2013-11-02,9,@,Louisiana,L,7,49
North Carolina,2013-11-02,8,@,North Carolina State,W,1,19
North Carolina State,2013-11-02,8,,North Carolina,L,4,27
Northern Illinois,2013-11-02,9,@,Massachusetts,W,1,19
Northwestern,2013-11-02,9,@,Nebraska,L,4,27
Notre Dame,2013-11-02,9,,Navy,W,5,34
Ohio State,2013-11-02,9,@,Purdue,W,0,0
Oklahoma State,2013-11-02,8,@,Texas Tech,W,4,34
Penn State,2013-11-02,8,,Illinois,W,2,17
Pitt,2013-11-02,8,@,Georgia Tech,L,3,21
Purdue,2013-11-02,8,,Ohio State,L,8,56
Rutgers,2013-11-02,8,,Temple,W,3,20
San Diego State,2013-11-02,8,,New Mexico,W,4,30
San Jose State,2013-11-02,8,@,Nevada-Las Vegas,W,3,24
South Alabama,2013-11-02,8,,Arkansas State,L,2,17
South Carolina,2013-11-02,9,,Mississippi State,W,2,16
Southern Mississippi,2013-11-02,8,@,Marshall,L,9,61
Syracuse,2013-11-02,8,,Wake Forest,W,0,0
Temple,2013-11-02,9,@,Rutgers,L,3,23
Tennessee,2013-11-02,9,@,Missouri,L,4,31
Texas,2013-11-02,8,,Kansas,W,1,13
Texas A&M,2013-11-02,9,,Texas-El Paso,W,1,7
Texas Christian,2013-11-02,9,,West Virginia,L,3,30
Texas State,2013-11-02,9,@,Idaho,W,3,21
Texas Tech,2013-11-02,9,,Oklahoma State,L,7,52
Toledo,2013-11-02,9,,Eastern Michigan,W,2,16
Tulane,2013-11-02,9,@,Florida Atlantic,L,4,34
Tulsa,2013-11-02,8,,Texas-San Antonio,L,4,34
UAB,2013-11-02,8,,Middle Tennessee State,L,3,24
UCLA,2013-11-02,8,,Colorado,W,2,23
UNLV,2013-11-02,9,,San Jose State,L,4,34
Utah State,2013-11-02,9,,Hawaii,W,1,10
UTEP,2013-11-02,8,@,Texas A&M,L,8,57
UTSA,2013-11-02,9,@,Tulsa,W,2,15
Virginia,2013-11-02,9,,Clemson,L,8,59
Virginia Tech,2013-11-02,9,@,Boston College,L,4,34
Wake Forest,2013-11-02,9,@,Syracuse,L,2,13
West Virginia,2013-11-02,9,@,Texas Christian,W,3,27
Western Kentucky,2013-11-02,9,@,Georgia State,W,4,28
Wisconsin,2013-11-02,8,@,Iowa,W,0,9
Bowling Green State,2013-11-05,9,@,Miami (OH),W,0,3
Buffalo,2013-11-05,9,,Ohio,W,0,3
Miami (OH),2013-11-05,9,,Bowling Green State,L,6,45
Ohio,2013-11-05,9,@,Buffalo,L,4,30
Ball State,2013-11-06,10,,Central Michigan,W,3,24
Central Michigan,2013-11-06,9,@,Ball State,L,5,44
Baylor,2013-11-07,8,,Oklahoma,W,1,12
Louisiana,2013-11-07,9,,Troy,W,4,36
Oklahoma,2013-11-07,9,@,Baylor,L,5,41
Oregon,2013-11-07,9,@,Stanford,L,2,26
Stanford,2013-11-07,9,,Oregon,W,3,20
Troy,2013-11-07,10,@,Louisiana,L,6,41
Air Force,2013-11-08,10,@,New Mexico,L,6,45
Connecticut,2013-11-08,8,,Louisville,L,4,31
Louisville,2013-11-08,9,@,Connecticut,W,1,10
New Mexico,2013-11-08,9,,Air Force,W,5,37
Alabama,2013-11-09,9,,Louisiana State,W,2,17
Arizona,2013-11-09,9,,UCLA,L,4,31
Arizona State,2013-11-09,9,@,Utah,W,2,19
Arkansas,2013-11-09,10,@,Mississippi,L,4,34
Arkansas State,2013-11-09,9,@,Louisiana-Monroe,W,2,14
Army,2013-11-09,10,,Western Kentucky,L,3,21
Auburn,2013-11-09,10,@,Tennessee,W,2,23
Boston College,2013-11-09,9,@,New Mexico State,W,4,34
Brigham Young,2013-11-09,9,@,Wisconsin,L,3,27
California,2013-11-09,10,,Southern California,L,9,62
Cincinnati,2013-11-09,9,,Southern Methodist,W,3,25
Colorado,2013-11-09,10,@,Washington,L,8,59
Colorado State,2013-11-09,10,,Nevada,W,2,17
Duke,2013-11-09,9,,North Carolina State,W,2,20
East Carolina,2013-11-09,9,,Tulsa,W,3,24
Eastern Michigan,2013-11-09,10,,Western Michigan,W,2,32
Florida,2013-11-09,9,,Vanderbilt,L,4,34
Florida International,2013-11-09,8,@,Middle Tennessee State,L,6,48
Florida State,2013-11-09,9,@,Wake Forest,W,0,3
Fresno State,2013-11-09,10,@,Wyoming,W,1,10
Hawaii,2013-11-09,9,@,Navy,L,6,42
Houston,2013-11-09,9,@,Central Florida,L,2,19
Idaho,2013-11-09,9,,Old Dominion,L,8,59
Illinois,2013-11-09,9,@,Indiana,L,7,52
Indiana,2013-11-09,9,,Illinois,W,5,35
Iowa,2013-11-09,10,@,Purdue,W,2,14
Iowa State,2013-11-09,9,,Texas Christian,L,3,21
Kansas,2013-11-09,9,@,Oklahoma State,L,6,42
Kansas State,2013-11-09,9,@,Texas Tech,W,3,26
Kentucky,2013-11-09,9,,Missouri,L,7,48
Louisiana Tech,2013-11-09,9,,Southern Mississippi,W,1,13
Louisiana-Monroe,2013-11-09,10,,Arkansas State,L,6,42
LSU,2013-11-09,10,@,Alabama,L,5,38
Marshall,2013-11-09,9,,Alabama-Birmingham,W,2,14
Maryland,2013-11-09,9,,Syracuse,L,2,20
Miami (FL),2013-11-09,9,,Virginia Tech,L,6,42
Michigan,2013-11-09,9,,Nebraska,L,2,17
Middle Tennessee State,2013-11-09,9,,Florida International,W,0,0
Minnesota,2013-11-09,10,,Penn State,W,1,10
Mississippi State,2013-11-09,9,@,Texas A&M,L,7,51
Missouri,2013-11-09,10,@,Kentucky,W,2,17
Navy,2013-11-09,9,,Hawaii,W,4,28
Nebraska,2013-11-09,9,@,Michigan,W,1,13
Nevada,2013-11-09,10,@,Colorado State,L,4,38
New Mexico State,2013-11-09,10,,Boston College,L,6,48
North Carolina,2013-11-09,9,,Virginia,W,2,14
North Carolina State,2013-11-09,9,@,Duke,L,5,38
North Texas,2013-11-09,10,,Texas-El Paso,W,1,7
Notre Dame,2013-11-09,10,@,Pittsburgh,L,4,28
Oklahoma State,2013-11-09,9,,Kansas,W,0,6
Ole Miss,2013-11-09,9,,Arkansas,W,3,24
Penn State,2013-11-09,9,@,Minnesota,L,3,24
Pitt,2013-11-09,9,,Notre Dame,W,3,21
Purdue,2013-11-09,9,,Iowa,L,5,38
San Diego State,2013-11-09,9,@,San Jose State,W,3,30
San Jose State,2013-11-09,9,,San Diego State,L,5,34
SMU,2013-11-09,8,@,Cincinnati,L,4,28
Southern Mississippi,2013-11-09,9,@,Louisiana Tech,L,4,36
Syracuse,2013-11-09,9,@,Maryland,W,0,3
Tennessee,2013-11-09,10,,Auburn,L,8,55
Texas,2013-11-09,9,@,West Virginia,W,5,40
Texas A&M,2013-11-09,10,,Mississippi State,W,6,41
Texas Christian,2013-11-09,10,@,Iowa State,W,2,17
Texas Tech,2013-11-09,10,,Kansas State,L,7,49
Tulane,2013-11-09,10,@,Texas-San Antonio,L,1,10
Tulsa,2013-11-09,9,@,East Carolina,L,8,58
UAB,2013-11-09,9,@,Marshall,L,8,56
UCF,2013-11-09,8,,Houston,W,2,14
UCLA,2013-11-09,9,@,Arizona,W,3,26
UNLV,2013-11-09,10,,Utah State,L,4,28
USC,2013-11-09,10,@,California,W,4,28
Utah,2013-11-09,9,,Arizona State,L,3,20
Utah State,2013-11-09,10,@,Nevada-Las Vegas,W,3,24
UTEP,2013-11-09,9,@,North Texas,L,5,41
UTSA,2013-11-09,10,,Tulane,W,1,7
Vanderbilt,2013-11-09,9,@,Florida,W,2,17
Virginia,2013-11-09,10,@,North Carolina,L,6,45
Virginia Tech,2013-11-09,10,@,Miami (FL),W,3,24
Wake Forest,2013-11-09,10,,Florida State,L,8,59
Washington,2013-11-09,9,,Colorado,W,1,7
West Virginia,2013-11-09,10,,Texas,L,5,47
Western Kentucky,2013-11-09,10,@,Army,W,2,17
Western Michigan,2013-11-09,10,@,Eastern Michigan,L,5,35
Wisconsin,2013-11-09,9,,Brigham Young,W,2,17
Wyoming,2013-11-09,9,,Fresno State,L,7,48
Bowling Green State,2013-11-12,10,,Ohio,W,0,0
Buffalo,2013-11-12,10,@,Toledo,L,6,51
Ohio,2013-11-12,10,@,Bowling Green State,L,7,49
Toledo,2013-11-12,10,,Buffalo,W,6,41
Ball State,2013-11-13,11,@,Northern Illinois,L,6,48
Kent State,2013-11-13,11,,Miami (OH),W,0,6
Miami (OH),2013-11-13,10,@,Kent State,L,3,24
Northern Illinois,2013-11-13,10,,Ball State,W,3,27
Clemson,2013-11-14,10,,Georgia Tech,W,4,31
Georgia Tech,2013-11-14,10,@,Clemson,L,7,55
Marshall,2013-11-14,10,@,Tulsa,W,4,34
Tulsa,2013-11-14,10,,Marshall,L,6,45
UCLA,2013-11-15,10,,Washington,W,4,31
Washington,2013-11-15,10,@,UCLA,L,6,41
Akron,2013-11-16,10,N,Massachusetts,W,1,13
Alabama,2013-11-16,10,@,Mississippi State,W,1,7
Arizona,2013-11-16,10,,Washington State,L,3,24
Arizona State,2013-11-16,10,,Oregon State,W,2,17
Arkansas State,2013-11-16,10,,Texas State,W,3,21
Auburn,2013-11-16,11,,Georgia,W,5,38
Baylor,2013-11-16,9,N,Texas Tech,W,5,34
Boise State,2013-11-16,10,,Wyoming,W,1,7
Boston College,2013-11-16,10,,North Carolina State,W,3,21
California,2013-11-16,11,@,Colorado,L,5,41
Central Michigan,2013-11-16,10,@,Western Michigan,W,2,22
Cincinnati,2013-11-16,10,@,Rutgers,W,2,17
Colorado,2013-11-16,11,,California,W,3,24
Colorado State,2013-11-16,11,@,New Mexico,W,6,42
Connecticut,2013-11-16,9,@,Southern Methodist,L,5,38
Duke,2013-11-16,10,,Miami (FL),W,3,30
East Carolina,2013-11-16,10,,Alabama-Birmingham,W,2,14
Florida,2013-11-16,10,@,South Carolina,L,1,19
Florida Atlantic,2013-11-16,9,@,Southern Mississippi,W,1,7
Florida International,2013-11-16,10,@,Texas-El Paso,L,4,33
Florida State,2013-11-16,10,,Syracuse,W,0,3
Georgia,2013-11-16,10,@,Auburn,L,5,43
Georgia State,2013-11-16,10,,Louisiana,L,5,35
Hawaii,2013-11-16,10,,San Diego State,L,4,28
Houston,2013-11-16,10,@,Louisville,L,2,20
Illinois,2013-11-16,10,,Ohio State,L,8,60
Indiana,2013-11-16,10,@,Wisconsin,L,6,51
Iowa State,2013-11-16,10,@,Oklahoma,L,6,48
Kansas,2013-11-16,10,,West Virginia,W,3,19
Kansas State,2013-11-16,10,,Texas Christian,W,4,31
Kentucky,2013-11-16,10,@,Vanderbilt,L,2,22
Louisiana,2013-11-16,10,@,Georgia State,W,3,21
Louisiana Tech,2013-11-16,10,@,Rice,L,7,52
Louisville,2013-11-16,10,,Houston,W,1,13
Maryland,2013-11-16,10,@,Virginia Tech,W,3,24
Massachusetts,2013-11-16,9,N,Akron,L,2,14
Memphis,2013-11-16,9,@,South Florida,W,1,10
Miami (FL),2013-11-16,10,@,Duke,L,6,48
Michigan,2013-11-16,10,@,Northwestern,W,1,19
Michigan State,2013-11-16,10,@,Nebraska,W,4,28
Mississippi State,2013-11-16,10,,Alabama,L,2,20
Navy,2013-11-16,10,,South Alabama,W,2,14
Nebraska,2013-11-16,10,,Michigan State,L,5,41
Nevada,2013-11-16,11,,San Jose State,W,1,16
New Mexico,2013-11-16,10,,Colorado State,L,9,66
North Carolina,2013-11-16,10,@,Pittsburgh,W,3,27
North Carolina State,2013-11-16,10,@,Boston College,L,4,38
Northwestern,2013-11-16,10,,Michigan,L,2,27
Ohio State,2013-11-16,10,@,Illinois,W,5,35
Oklahoma,2013-11-16,10,,Iowa State,W,1,10
Oklahoma State,2013-11-16,10,@,Texas,W,1,13
Ole Miss,2013-11-16,10,,Troy,W,3,21
Oregon,2013-11-16,10,,Utah,W,3,21
Oregon State,2013-11-16,10,@,Arizona State,L,4,30
Penn State,2013-11-16,10,,Purdue,W,3,21
Pitt,2013-11-16,10,,North Carolina,L,4,34
Purdue,2013-11-16,10,@,Penn State,L,6,45
Rice,2013-11-16,10,,Louisiana Tech,W,2,14
Rutgers,2013-11-16,9,,Cincinnati,L,7,52
San Diego State,2013-11-16,10,@,Hawaii,W,3,21
San Jose State,2013-11-16,10,@,Nevada,L,5,38
SMU,2013-11-16,9,,Connecticut,W,3,21
South Alabama,2013-11-16,9,@,Navy,L,5,42
South Carolina,2013-11-16,10,,Florida,W,2,14
South Florida,2013-11-16,9,,Memphis,L,2,23
Southern Mississippi,2013-11-16,9,,Florida Atlantic,L,5,41
Stanford,2013-11-16,10,@,Southern California,L,2,20
Syracuse,2013-11-16,10,@,Florida State,L,8,59
Temple,2013-11-16,10,,Central Florida,L,4,39
Texas,2013-11-16,10,,Oklahoma State,L,5,38
Texas Christian,2013-11-16,11,@,Kansas State,L,3,33
Texas State,2013-11-16,10,@,Arkansas State,L,5,38
Texas Tech,2013-11-16,11,N,Baylor,L,9,63
Troy,2013-11-16,11,@,Mississippi,L,7,51
UAB,2013-11-16,10,@,East Carolina,L,9,63
UCF,2013-11-16,9,@,Temple,W,5,36
USC,2013-11-16,11,,Stanford,W,2,17
Utah,2013-11-16,10,@,Oregon,L,6,44
UTEP,2013-11-16,10,,Florida International,W,1,10
Vanderbilt,2013-11-16,10,,Kentucky,W,1,6
Virginia Tech,2013-11-16,11,,Maryland,L,4,27
Washington State,2013-11-16,10,@,Arizona,W,2,17
West Virginia,2013-11-16,11,@,Kansas,L,4,31
Western Michigan,2013-11-16,11,,Central Michigan,L,4,27
Wisconsin,2013-11-16,10,,Indiana,W,0,3
Wyoming,2013-11-16,10,@,Boise State,L,6,48
Buffalo,2013-11-19,11,@,Miami (OH),W,1,7
Kent State,2013-11-19,12,@,Ohio,W,1,13
Miami (OH),2013-11-19,11,,Buffalo,L,5,44
Ohio,2013-11-19,11,,Kent State,L,5,44
Northern Illinois,2013-11-20,11,@,Toledo,W,2,17
Toledo,2013-11-20,11,,Northern Illinois,L,5,35
Air Force,2013-11-21,11,,Nevada-Las Vegas,L,6,41
Rice,2013-11-21,11,@,Alabama-Birmingham,W,4,34
Rutgers,2013-11-21,10,@,Central Florida,L,5,41
UAB,2013-11-21,11,,Rice,L,5,37
UCF,2013-11-21,10,,Rutgers,W,2,17
UNLV,2013-11-21,11,@,Air Force,W,3,21
Navy,2013-11-22,11,@,San Jose State,W,7,52
San Jose State,2013-11-22,11,,Navy,L,8,58
Alabama,2013-11-23,10,,Chattanooga,W,0,0
Arizona,2013-11-23,11,,Oregon,W,2,16
Arizona State,2013-11-23,11,@,UCLA,W,4,33
Arkansas,2013-11-23,11,,Mississippi State,L,3,24
Arkansas State,2013-11-23,11,,Georgia State,W,4,33
Baylor,2013-11-23,10,@,Oklahoma State,L,7,49
Boise State,2013-11-23,11,@,San Diego State,L,5,34
Boston College,2013-11-23,11,@,Maryland,W,3,26
Bowling Green State,2013-11-23,11,@,Eastern Michigan,W,1,7
Brigham Young,2013-11-23,11,@,Notre Dame,L,2,23
California,2013-11-23,12,@,Stanford,L,9,63
Central Michigan,2013-11-23,11,,Massachusetts,W,0,0
Cincinnati,2013-11-23,11,N,Houston,W,2,17
Clemson,2013-11-23,10,,Citadel,W,0,6
Colorado,2013-11-23,12,,Southern California,L,6,47
Colorado State,2013-11-23,12,@,Utah State,L,1,13
Connecticut,2013-11-23,10,@,Temple,W,3,21
Duke,2013-11-23,11,@,Wake Forest,W,3,21
East Carolina,2013-11-23,11,@,North Carolina State,W,4,28
Eastern Michigan,2013-11-23,11,,Bowling Green State,L,7,58
Florida,2013-11-23,10,,Georgia Southern,L,4,26
Florida Atlantic,2013-11-23,11,,New Mexico State,W,1,10
Florida International,2013-11-23,11,,Marshall,L,7,48
Florida State,2013-11-23,11,,Idaho,W,2,14
Fresno State,2013-11-23,11,,New Mexico,W,4,28
Georgia,2013-11-23,11,,Kentucky,W,2,17
Georgia State,2013-11-23,11,@,Arkansas State,L,5,35
Georgia Tech,2013-11-23,10,,Alabama A&M,W,1,7
Hawaii,2013-11-23,11,@,Wyoming,L,8,59
Houston,2013-11-23,11,N,Cincinnati,L,3,24
Idaho,2013-11-23,11,@,Florida State,L,11,80
Illinois,2013-11-23,11,@,Purdue,W,2,16
Indiana,2013-11-23,11,@,Ohio State,L,6,42
Iowa,2013-11-23,11,,Michigan,W,3,21
Iowa State,2013-11-23,11,,Kansas,W,0,0
Kansas,2013-11-23,11,@,Iowa State,L,4,34
Kansas State,2013-11-23,11,,Oklahoma,L,5,41
Kentucky,2013-11-23,11,@,Georgia,L,8,59
Louisiana Tech,2013-11-23,11,,Tulsa,L,3,24
Louisiana-Monroe,2013-11-23,11,@,South Alabama,L,4,36
Louisville,2013-11-23,11,,Memphis,W,2,17
LSU,2013-11-23,11,,Texas A&M,W,1,10
Marshall,2013-11-23,11,@,Florida International,W,1,10
Maryland,2013-11-23,11,,Boston College,L,3,29
Massachusetts,2013-11-23,11,@,Central Michigan,L,4,37
Memphis,2013-11-23,10,@,Louisville,L,3,24
Miami (FL),2013-11-23,11,,Virginia,W,3,26
Michigan,2013-11-23,11,@,Iowa,L,3,24
Michigan State,2013-11-23,11,@,Northwestern,W,0,6
Middle Tennessee State,2013-11-23,11,@,Southern Mississippi,W,3,21
Minnesota,2013-11-23,11,,Wisconsin,L,2,20
Mississippi State,2013-11-23,11,@,Arkansas,W,2,17
Missouri,2013-11-23,11,@,Mississippi,W,1,10
Nebraska,2013-11-23,11,@,Penn State,W,3,20
New Mexico,2013-11-23,11,@,Fresno State,L,10,69
New Mexico State,2013-11-23,11,@,Florida Atlantic,L,8,55
North Carolina,2013-11-23,10,,Old Dominion,W,2,20
North Carolina State,2013-11-23,11,,East Carolina,L,6,42
North Texas,2013-11-23,11,,Texas-San Antonio,L,3,21
Northwestern,2013-11-23,11,,Michigan State,L,4,30
Notre Dame,2013-11-23,11,,Brigham Young,W,1,13
Ohio State,2013-11-23,11,,Indiana,W,2,14
Oklahoma,2013-11-23,11,@,Kansas State,W,4,31
Oklahoma State,2013-11-23,11,,Baylor,W,2,17
Ole Miss,2013-11-23,11,,Missouri,L,3,24
Oregon,2013-11-23,11,@,Arizona,L,6,42
Oregon State,2013-11-23,11,,Washington,L,9,69
Penn State,2013-11-23,11,,Nebraska,L,2,23
Pitt,2013-11-23,11,@,Syracuse,W,2,16
Purdue,2013-11-23,11,,Illinois,L,2,20
San Diego State,2013-11-23,11,,Boise State,W,4,31
SMU,2013-11-23,10,@,South Florida,W,1,6
South Alabama,2013-11-23,10,,Louisiana-Monroe,W,2,14
South Carolina,2013-11-23,10,,Coastal Carolina,W,1,10
South Florida,2013-11-23,10,,Southern Methodist,L,2,16
Southern Mississippi,2013-11-23,11,,Middle Tennessee State,L,6,42
Stanford,2013-11-23,11,,California,W,1,13
Syracuse,2013-11-23,11,,Pittsburgh,L,2,17
Temple,2013-11-23,11,,Connecticut,L,4,28
Tennessee,2013-11-23,11,,Vanderbilt,L,2,14
Texas A&M,2013-11-23,11,@,Louisiana State,L,4,34
Texas State,2013-11-23,11,,Western Kentucky,L,5,38
Tulane,2013-11-23,11,,Texas-El Paso,W,0,3
Tulsa,2013-11-23,11,@,Louisiana Tech,W,2,14
UCLA,2013-11-23,11,,Arizona State,L,5,38
USC,2013-11-23,12,@,Colorado,W,4,29
Utah,2013-11-23,11,@,Washington State,L,6,49
Utah State,2013-11-23,11,,Colorado State,W,0,0
UTEP,2013-11-23,11,@,Tulane,L,6,45
UTSA,2013-11-23,11,@,North Texas,W,1,13
Vanderbilt,2013-11-23,11,@,Tennessee,W,1,10
Virginia,2013-11-23,11,@,Miami (FL),L,6,45
Wake Forest,2013-11-23,11,,Duke,L,4,28
Washington,2013-11-23,11,@,Oregon State,W,4,27
Washington State,2013-11-23,11,,Utah,W,4,37
Western Kentucky,2013-11-23,11,@,Texas State,W,1,7
Wisconsin,2013-11-23,11,@,Minnesota,W,1,7
Wyoming,2013-11-23,11,,Hawaii,W,8,56
Northern Illinois,2013-11-26,12,,Western Michigan,W,2,14
Western Michigan,2013-11-26,12,@,Northern Illinois,L,4,33
Mississippi State,2013-11-28,12,,Mississippi,W,1,10
Ole Miss,2013-11-28,12,@,Mississippi State,L,2,17
Texas,2013-11-28,11,,Texas Tech,W,2,16
Texas Tech,2013-11-28,12,@,Texas,L,5,41
Akron,2013-11-29,12,,Toledo,W,4,29
Arkansas,2013-11-29,12,@,Louisiana State,L,4,31
Ball State,2013-11-29,12,,Miami (OH),W,2,14
Bowling Green State,2013-11-29,12,N,Buffalo,W,1,7
Buffalo,2013-11-29,12,N,Bowling Green State,L,3,24
Central Michigan,2013-11-29,12,,Eastern Michigan,W,1,10
East Carolina,2013-11-29,12,@,Marshall,L,8,59
Eastern Michigan,2013-11-29,12,@,Central Michigan,L,6,42
Florida Atlantic,2013-11-29,12,,Florida International,W,0,6
Florida International,2013-11-29,12,@,Florida Atlantic,L,3,21
Fresno State,2013-11-29,12,@,San Jose State,L,9,62
Houston,2013-11-29,12,N,Southern Methodist,W,0,0
Iowa,2013-11-29,12,@,Nebraska,W,2,17
LSU,2013-11-29,12,,Arkansas,W,3,27
Marshall,2013-11-29,12,,East Carolina,W,3,28
Massachusetts,2013-11-29,12,@,Ohio,L,6,51
Miami (FL),2013-11-29,12,@,Pittsburgh,W,4,31
Miami (OH),2013-11-29,12,@,Ball State,L,7,55
Nebraska,2013-11-29,12,,Iowa,L,5,38
Ohio,2013-11-29,12,,Massachusetts,W,2,23
Oregon,2013-11-29,12,,Oregon State,W,4,35
Oregon State,2013-11-29,12,@,Oregon,L,5,36
Pitt,2013-11-29,12,,Miami (FL),L,5,41
San Jose State,2013-11-29,12,,Fresno State,W,7,52
SMU,2013-11-29,11,N,Houston,L,4,34
South Florida,2013-11-29,11,@,Central Florida,L,2,23
Texas State,2013-11-29,12,@,Troy,L,6,42
Toledo,2013-11-29,12,@,Akron,L,4,31
Troy,2013-11-29,12,,Texas State,W,4,28
UCF,2013-11-29,11,,South Florida,W,2,20
Washington,2013-11-29,12,,Washington State,W,2,17
Washington State,2013-11-29,12,@,Washington,L,3,27
Air Force,2013-11-30,12,@,Colorado State,L,8,58
Alabama,2013-11-30,12,@,Auburn,L,5,34
Arizona,2013-11-30,12,@,Arizona State,L,7,58
Arizona State,2013-11-30,12,,Arizona,W,3,21
Arkansas State,2013-11-30,12,@,Western Kentucky,L,5,34
Army,2013-11-30,11,@,Hawaii,L,7,49
Auburn,2013-11-30,12,,Alabama,W,4,28
Baylor,2013-11-30,11,@,Texas Christian,W,5,38
Boise State,2013-11-30,12,,New Mexico,W,2,17
Boston College,2013-11-30,12,@,Syracuse,L,4,34
Brigham Young,2013-11-30,12,@,Nevada,W,3,23
Clemson,2013-11-30,12,@,South Carolina,L,4,31
Colorado,2013-11-30,13,@,Utah,L,3,24
Colorado State,2013-11-30,13,,Air Force,W,2,13
Connecticut,2013-11-30,11,,Rutgers,W,2,17
Duke,2013-11-30,12,@,North Carolina,W,3,25
Florida,2013-11-30,12,,Florida State,L,4,37
Florida State,2013-11-30,12,@,Florida,W,1,7
Georgia,2013-11-30,12,@,Georgia Tech,W,4,34
Georgia State,2013-11-30,12,,South Alabama,L,5,38
Georgia Tech,2013-11-30,12,,Georgia,L,5,41
Hawaii,2013-11-30,12,,Army,W,6,42
Idaho,2013-11-30,12,@,New Mexico State,L,3,24
Illinois,2013-11-30,12,,Northwestern,L,4,37
Indiana,2013-11-30,12,,Purdue,W,5,36
Iowa State,2013-11-30,12,@,West Virginia,W,5,44
Kansas,2013-11-30,12,,Kansas State,L,4,31
Kansas State,2013-11-30,12,@,Kansas,W,1,10
Kentucky,2013-11-30,12,,Tennessee,L,4,27
Louisiana,2013-11-30,11,,Louisiana-Monroe,L,4,31
Louisiana Tech,2013-11-30,12,@,Texas-San Antonio,L,3,30
Louisiana-Monroe,2013-11-30,12,@,Louisiana,W,4,28
Maryland,2013-11-30,12,@,North Carolina State,W,3,21
Memphis,2013-11-30,11,,Temple,L,5,41
Michigan,2013-11-30,12,,Ohio State,L,6,42
Michigan State,2013-11-30,12,,Minnesota,W,0,3
Middle Tennessee State,2013-11-30,12,,Texas-El Paso,W,2,17
Minnesota,2013-11-30,12,@,Michigan State,L,2,14
Missouri,2013-11-30,12,,Texas A&M,W,3,21
Nevada,2013-11-30,12,,Brigham Young,L,4,28
New Mexico,2013-11-30,12,@,Boise State,L,6,45
New Mexico State,2013-11-30,12,,Idaho,W,1,16
North Carolina,2013-11-30,12,,Duke,L,3,27
North Carolina State,2013-11-30,12,,Maryland,L,5,41
North Texas,2013-11-30,12,@,Tulsa,W,1,10
Northwestern,2013-11-30,12,@,Illinois,W,4,34
Notre Dame,2013-11-30,12,@,Stanford,L,3,27
Ohio State,2013-11-30,12,@,Michigan,W,6,41
Penn State,2013-11-30,12,@,Wisconsin,W,3,24
Purdue,2013-11-30,12,@,Indiana,L,8,56
Rice,2013-11-30,12,,Tulane,W,1,13
Rutgers,2013-11-30,11,@,Connecticut,L,4,28
San Diego State,2013-11-30,12,@,Nevada-Las Vegas,L,6,45
South Alabama,2013-11-30,11,@,Georgia State,W,2,17
South Carolina,2013-11-30,12,,Clemson,W,2,17
Southern Mississippi,2013-11-30,12,@,Alabama-Birmingham,W,4,27
Stanford,2013-11-30,12,,Notre Dame,W,2,20
Syracuse,2013-11-30,12,,Boston College,W,4,31
Temple,2013-11-30,12,@,Memphis,W,3,21
Tennessee,2013-11-30,12,@,Kentucky,W,2,14
Texas A&M,2013-11-30,12,@,Missouri,L,4,28
Texas Christian,2013-11-30,12,,Baylor,L,5,41
Tulane,2013-11-30,12,@,Rice,L,2,17
Tulsa,2013-11-30,12,,North Texas,L,6,42
UAB,2013-11-30,12,,Southern Mississippi,L,8,62
UCLA,2013-11-30,12,@,Southern California,W,2,14
UNLV,2013-11-30,12,,San Diego State,W,3,19
USC,2013-11-30,13,,UCLA,L,5,35
Utah,2013-11-30,12,,Colorado,W,2,17
Utah State,2013-11-30,12,,Wyoming,W,1,7
UTEP,2013-11-30,12,@,Middle Tennessee State,L,6,48
UTSA,2013-11-30,12,,Louisiana Tech,W,1,10
Vanderbilt,2013-11-30,12,,Wake Forest,W,3,21
Virginia,2013-11-30,12,,Virginia Tech,L,1,16
Virginia Tech,2013-11-30,12,@,Virginia,W,0,6
Wake Forest,2013-11-30,12,@,Vanderbilt,L,2,23
