School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Pass Int,Turnovers
Penn State,2000-10-21,8,,Illinois,W,13,24,54.2,208,2,46,182,4.0,2,1,0,1
Pitt,2000-10-21,6,,Boston College,W,16,29,55.2,332,5,45,252,5.6,1,1,0,1
Purdue,2000-10-21,8,@,Wisconsin,W,21,43,48.8,274,2,26,145,5.6,1,0,0,0
Rice,2000-10-21,7,,Hawaii,W,3,7,42.9,45,1,69,315,4.6,4,0,0,0
Rutgers,2000-10-21,7,@,Navy,W,18,33,54.5,304,2,32,112,3.5,1,0,1,1
San Diego State,2000-10-21,7,@,Brigham Young,W,14,30,46.7,239,0,28,70,2.5,2,2,0,2
San Jose State,2000-10-21,8,@,Nevada,W,19,27,70.4,238,0,46,265,5.8,7,2,0,2
South Carolina,2000-10-21,8,@,Vanderbilt,W,12,26,46.2,151,0,52,339,6.5,4,1,1,2
South Florida,2000-10-21,7,,Liberty,W,14,24,58.3,255,4,34,102,3.0,1,2,0,2
Stanford,2000-10-21,7,,Southern California,W,20,41,48.8,223,1,55,198,3.6,4,0,2,2
Syracuse,2000-10-21,7,,Virginia Tech,L,13,25,52.0,217,1,41,111,2.7,1,1,4,5
Temple,2000-10-21,8,,Miami (FL),L,17,31,54.8,135,0,44,122,2.8,1,1,1,2
Tennessee,2000-10-21,6,,Alabama,W,17,24,70.8,213,2,42,96,2.3,0,0,0,0
Texas,2000-10-21,7,,Missouri,W,21,32,65.6,282,3,36,212,5.9,1,3,1,4
Texas A&M,2000-10-21,7,@,Iowa State,W,16,27,59.3,248,2,50,221,4.4,1,1,0,1
Texas Christian,2000-10-21,6,@,Tulsa,W,7,12,58.3,62,1,46,223,4.8,1,1,0,1
Texas Tech,2000-10-21,8,@,Kansas State,L,29,60,48.3,302,1,28,35,1.3,2,0,2,2
Tulane,2000-10-21,7,@,Army,L,23,43,53.5,268,2,38,164,4.3,0,0,2,2
Tulsa,2000-10-21,8,,Texas Christian,L,18,39,46.2,222,0,39,72,1.8,0,0,4,4
UAB,2000-10-21,7,,Middle Tennessee State,W,17,28,60.7,153,1,58,240,4.1,1,1,0,1
UCF,2000-10-21,8,,Louisiana-Monroe,W,17,29,58.6,338,5,22,84,3.8,2,0,1,1
UCLA,2000-10-21,7,,Oregon State,L,19,33,57.6,363,2,31,72,2.3,2,1,0,1
UNLV,2000-10-21,7,,Wyoming,W,9,15,60.0,175,2,35,193,5.5,3,0,2,2
USC,2000-10-21,7,@,Stanford,L,15,30,50.0,190,0,29,230,7.9,4,0,2,2
Utah,2000-10-21,7,,Colorado State,L,9,24,37.5,142,1,39,110,2.8,0,1,3,4
Utah State,2000-10-21,7,,Idaho,W,20,36,55.6,439,3,37,130,3.5,1,2,0,2
UTEP,2000-10-21,8,,Fresno State,W,20,29,69.0,212,1,44,157,3.6,2,0,1,1
Vanderbilt,2000-10-21,8,,South Carolina,L,14,27,51.9,214,1,27,148,5.5,1,1,2,3
Virginia,2000-10-21,7,@,Florida State,L,14,27,51.9,166,0,46,33,0.7,0,3,2,5
Virginia Tech,2000-10-21,7,@,Syracuse,W,6,11,54.5,75,0,48,165,3.4,3,0,0,0
Wake Forest,2000-10-21,7,@,Maryland,L,29,50,58.0,354,1,30,72,2.4,0,1,3,4
Washington,2000-10-21,7,,California,W,19,35,54.3,225,2,42,113,2.7,2,1,0,1
Washington State,2000-10-21,7,,Arizona State,L,14,32,43.8,321,1,37,167,4.5,1,2,3,5
West Virginia,2000-10-21,7,,Notre Dame,L,16,35,45.7,305,1,46,134,2.9,3,0,1,1
Western Michigan,2000-10-21,7,,Northern Illinois,W,22,35,62.9,209,2,46,209,4.5,5,0,0,0
Wisconsin,2000-10-21,8,,Purdue,L,21,29,72.4,243,2,42,158,3.8,1,1,0,1
Wyoming,2000-10-21,8,@,Nevada-Las Vegas,L,28,42,66.7,237,2,43,127,3.0,1,1,0,1
Brigham Young,2000-10-26,9,,Wyoming,W,22,34,64.7,225,0,40,128,3.2,2,3,1,4
Wyoming,2000-10-26,9,@,Brigham Young,L,19,30,63.3,169,1,36,68,1.9,0,1,4,5
Air Force,2000-10-28,8,@,Notre Dame,L,17,29,58.6,265,2,53,206,3.9,1,1,0,1
Akron,2000-10-28,9,,Marshall,L,11,25,44.0,170,1,52,235,4.5,3,0,1,1
Alabama,2000-10-28,8,,Central Florida,L,15,30,50.0,250,2,34,179,5.3,2,1,4,5
Arizona,2000-10-28,8,,UCLA,L,7,18,38.9,105,0,45,211,4.7,2,0,4,4
Arizona State,2000-10-28,8,,Oregon,L,21,34,61.8,432,5,51,235,4.6,2,3,1,4
Arkansas,2000-10-28,7,@,Auburn,L,20,42,47.6,204,0,29,166,5.7,2,0,3,3
Arkansas State,2000-10-28,9,@,Utah State,L,22,44,50.0,231,1,30,68,2.3,3,1,1,2
Auburn,2000-10-28,9,,Arkansas,W,19,30,63.3,240,1,39,113,2.9,2,1,2,3
Ball State,2000-10-28,8,@,Central Michigan,W,18,30,60.0,228,2,68,381,5.6,4,2,2,4
Baylor,2000-10-28,8,@,Texas,L,9,33,27.3,77,1,32,57,1.8,0,1,4,5
Boise State,2000-10-28,8,@,New Mexico State,W,23,36,63.9,375,3,42,166,4.0,1,0,0,0
Boston College,2000-10-28,8,,Rutgers,W,11,18,61.1,159,3,55,325,5.9,3,1,0,1
Buffalo,2000-10-28,8,@,Northern Illinois,L,9,29,31.0,107,1,30,174,5.8,0,0,4,4
California,2000-10-28,8,@,Southern California,W,7,12,58.3,131,2,39,82,2.1,1,1,0,1
Central Michigan,2000-10-28,8,,Ball State,L,7,23,30.4,83,1,36,153,4.3,2,0,0,0
Cincinnati,2000-10-28,8,,Miami (OH),W,16,29,55.2,201,2,41,182,4.4,3,0,0,0
Clemson,2000-10-28,9,,Georgia Tech,L,15,27,55.6,207,2,37,147,4.0,1,1,1,2
Colorado,2000-10-28,8,,Oklahoma State,W,24,37,64.9,389,3,29,135,4.7,2,1,0,1
Colorado State,2000-10-28,8,@,San Diego State,W,22,34,64.7,232,2,33,84,2.5,1,1,1,2
Connecticut,2000-10-28,8,,South Florida,L,14,36,38.9,180,0,30,115,3.8,1,0,1,1
Duke,2000-10-28,8,,Maryland,L,22,38,57.9,253,1,40,13,0.3,0,1,2,3
East Carolina,2000-10-28,8,,Alabama-Birmingham,L,18,35,51.4,253,1,41,157,3.8,0,0,0,0
Florida,2000-10-28,8,N,Georgia,W,18,36,50.0,247,2,32,69,2.2,2,1,3,4
Florida State,2000-10-28,9,@,North Carolina State,W,14,22,63.6,195,2,54,324,6.0,5,0,0,0
Fresno State,2000-10-28,7,,Tulsa,W,17,24,70.8,252,4,37,199,5.4,0,0,1,1
Georgia,2000-10-28,8,N,Florida,L,20,40,50.0,240,1,45,173,3.8,2,1,3,4
Georgia Tech,2000-10-28,8,@,Clemson,W,35,57,61.4,454,3,40,96,2.4,0,0,0,0
Hawaii,2000-10-28,7,,San Jose State,L,38,74,51.4,492,5,20,74,3.7,2,0,2,2
Houston,2000-10-28,8,,Southern Mississippi,L,15,31,48.4,150,0,30,-2,-0.1,0,0,0,0
Illinois,2000-10-28,8,@,Michigan State,L,13,29,44.8,104,0,45,182,4.0,0,0,2,2
Indiana,2000-10-28,8,,Penn State,L,10,23,43.5,91,0,46,225,4.9,3,1,3,4
Iowa,2000-10-28,9,,Wisconsin,L,13,27,48.1,122,1,24,84,3.5,0,0,2,2
Iowa State,2000-10-28,8,,Missouri,W,10,17,58.8,156,0,50,339,6.8,5,0,1,1
Kansas,2000-10-28,8,,Texas Tech,L,23,41,56.1,327,2,44,172,3.9,3,1,0,1
Kansas State,2000-10-28,9,@,Texas A&M,L,14,40,35.0,227,1,34,118,3.5,0,0,3,3
Kent State,2000-10-28,9,,Western Michigan,L,7,16,43.8,27,0,32,94,2.9,0,0,0,0
Louisiana,2000-10-28,8,,North Texas,L,17,31,54.8,135,0,40,114,2.9,0,3,1,4
Louisiana Tech,2000-10-28,9,@,Miami (FL),L,42,72,58.3,418,3,18,67,3.7,1,0,3,3
Louisville,2000-10-28,8,,Tulane,W,24,42,57.1,283,3,37,114,3.1,2,2,0,2
Marshall,2000-10-28,8,@,Akron,W,26,49,53.1,393,2,28,43,1.5,2,1,0,1
Maryland,2000-10-28,8,@,Duke,W,12,23,52.2,182,0,34,172,5.1,2,0,3,3
Miami (FL),2000-10-28,7,,Louisiana Tech,W,16,31,51.6,185,1,48,331,6.9,4,1,3,4
Miami (OH),2000-10-28,8,@,Cincinnati,L,20,43,46.5,261,2,42,128,3.0,0,2,2,4
Michigan State,2000-10-28,8,,Illinois,W,13,24,54.2,117,0,46,180,3.9,2,1,2,3
Middle Tennessee State,2000-10-28,8,@,Mississippi State,L,18,40,45.0,337,3,33,190,5.8,2,1,3,4
Minnesota,2000-10-28,9,,Northwestern,L,20,36,55.6,316,2,35,120,3.4,2,0,1,1
Mississippi State,2000-10-28,7,,Middle Tennessee State,W,18,26,69.2,260,1,45,270,6.0,7,1,0,1
Missouri,2000-10-28,8,@,Iowa State,L,13,34,38.2,171,1,48,256,5.3,2,0,2,2
Navy,2000-10-28,8,,Toledo,L,10,18,55.6,105,0,46,127,2.8,2,1,1,2
Nebraska,2000-10-28,8,@,Oklahoma,L,12,27,44.4,133,1,43,195,4.5,1,1,1,2
Nevada,2000-10-28,8,@,Southern Methodist,L,22,39,56.4,306,1,23,19,0.8,0,1,4,5
New Mexico,2000-10-28,9,,Utah,W,6,12,50.0,39,1,53,161,3.0,0,0,0,0
New Mexico State,2000-10-28,8,,Boise State,L,9,15,60.0,160,3,47,317,6.7,1,0,0,0
North Carolina,2000-10-28,8,@,Virginia,L,22,39,56.4,223,0,49,157,3.2,0,1,1,2
North Carolina State,2000-10-28,7,,Florida State,L,21,43,48.8,235,2,22,49,2.2,0,0,3,3
North Texas,2000-10-28,8,@,Louisiana,W,6,11,54.5,108,0,41,207,5.0,1,1,1,2
Northern Illinois,2000-10-28,8,,Buffalo,W,21,32,65.6,360,3,54,286,5.3,7,0,0,0
Northwestern,2000-10-28,8,@,Minnesota,W,18,32,56.3,209,2,65,334,5.1,4,2,0,2
Notre Dame,2000-10-28,8,,Air Force,W,10,25,40.0,171,3,47,212,4.5,2,1,0,1
Ohio State,2000-10-28,8,@,Purdue,L,17,29,58.6,208,0,31,70,2.3,2,1,1,2
Oklahoma,2000-10-28,7,,Nebraska,W,20,34,58.8,300,1,35,118,3.4,2,0,1,1
Oklahoma State,2000-10-28,7,@,Colorado,L,30,49,61.2,313,2,38,114,3.0,1,0,1,1
Ole Miss,2000-10-28,7,,Nevada-Las Vegas,W,18,29,62.1,288,3,38,164,4.3,3,0,0,0
Oregon,2000-10-28,8,@,Arizona State,W,26,43,60.5,434,6,40,131,3.3,2,2,0,2
Oregon State,2000-10-28,8,,Washington State,W,13,30,43.3,146,2,43,267,6.2,2,0,1,1
Penn State,2000-10-28,9,@,Indiana,W,18,23,78.3,198,1,35,161,4.6,2,1,0,1
Pitt,2000-10-28,7,@,Virginia Tech,L,17,26,65.4,311,4,29,24,0.8,1,0,1,1
Purdue,2000-10-28,9,,Ohio State,W,39,65,60.0,455,3,28,31,1.1,1,0,4,4
Rice,2000-10-28,8,@,Texas Christian,L,3,13,23.1,46,0,52,140,2.7,0,2,0,2
Rutgers,2000-10-28,8,@,Boston College,L,13,36,36.1,171,1,37,133,3.6,0,0,2,2
San Diego State,2000-10-28,8,,Colorado State,L,30,46,65.2,393,1,25,26,1.0,0,1,2,3
San Jose State,2000-10-28,9,@,Hawaii,W,12,22,54.5,227,3,50,285,5.7,3,1,0,1
SMU,2000-10-28,8,,Nevada,W,25,35,71.4,233,2,36,143,4.0,1,0,1,1
South Carolina,2000-10-28,9,,Tennessee,L,16,31,51.6,268,1,29,24,0.8,0,1,1,2
South Florida,2000-10-28,8,@,Connecticut,W,19,28,67.9,165,1,43,151,3.5,2,1,0,1
Southern Mississippi,2000-10-28,7,@,Houston,W,18,33,54.5,215,0,38,113,3.0,0,1,0,1
Stanford,2000-10-28,8,,Washington,L,13,30,43.3,166,1,44,182,4.1,2,1,0,1
Tennessee,2000-10-28,7,@,South Carolina,W,19,31,61.3,152,0,39,101,2.6,2,1,1,2
Texas,2000-10-28,8,,Baylor,W,23,50,46.0,383,2,36,90,2.5,3,1,1,2
Texas A&M,2000-10-28,8,,Kansas State,W,12,20,60.0,155,0,53,171,3.2,3,0,0,0
Texas Christian,2000-10-28,7,,Rice,W,11,21,52.4,151,1,51,249,4.9,3,0,1,1
Texas Tech,2000-10-28,9,@,Kansas,W,33,49,67.3,409,4,32,80,2.5,1,1,0,1
Toledo,2000-10-28,8,@,Navy,W,17,28,60.7,135,1,41,251,6.1,3,2,0,2
Tulane,2000-10-28,8,@,Louisville,L,43,72,59.7,388,3,25,59,2.4,0,1,3,4
Tulsa,2000-10-28,9,@,Fresno State,L,30,55,54.5,352,0,32,78,2.4,2,2,2,4
UAB,2000-10-28,8,@,East Carolina,W,15,26,57.7,192,1,36,156,4.3,0,0,0,0
UCF,2000-10-28,9,@,Alabama,W,27,49,55.1,283,3,33,95,2.9,0,1,1,2
UCLA,2000-10-28,8,@,Arizona,W,19,35,54.3,230,1,39,54,1.4,2,0,2,2
UNLV,2000-10-28,8,@,Mississippi,L,7,25,28.0,93,1,59,378,6.4,4,0,2,2
USC,2000-10-28,8,,California,L,19,39,48.7,202,1,39,118,3.0,1,1,2,3
Utah,2000-10-28,8,@,New Mexico,L,13,31,41.9,185,0,27,60,2.2,0,0,2,2
Utah State,2000-10-28,8,,Arkansas State,W,24,43,55.8,247,1,39,236,6.1,4,1,0,1
Virginia,2000-10-28,8,,North Carolina,W,8,15,53.3,122,0,33,105,3.2,2,1,0,1
Virginia Tech,2000-10-28,8,,Pittsburgh,W,15,28,53.6,194,0,61,283,4.6,4,1,1,2
Washington,2000-10-28,8,@,Stanford,W,15,26,57.7,216,1,42,170,4.0,3,0,2,2
Washington State,2000-10-28,8,@,Oregon State,L,17,37,45.9,184,1,31,56,1.8,0,0,2,2
Western Michigan,2000-10-28,8,@,Kent State,W,22,35,62.9,261,1,51,241,4.7,5,0,0,0
Wisconsin,2000-10-28,9,@,Iowa,W,18,26,69.2,292,0,50,118,2.4,1,2,1,3
Brigham Young,2000-11-02,10,@,Colorado State,L,18,41,43.9,120,1,16,57,3.6,2,2,3,5
Colorado State,2000-11-02,9,,Brigham Young,W,19,31,61.3,298,3,43,165,3.8,3,3,0,3
Air Force,2000-11-04,9,@,Army,W,14,22,63.6,163,0,59,278,4.7,3,0,0,0
Alabama,2000-11-04,9,@,Louisiana State,L,15,33,45.5,150,2,38,164,4.3,2,2,1,3
Arizona,2000-11-04,9,@,Washington,L,13,34,38.2,208,0,51,263,5.2,3,1,0,1
Arizona State,2000-11-04,9,,Southern California,L,30,54,55.6,314,2,36,77,2.1,1,1,1,2
Arkansas,2000-11-04,8,,Mississippi,L,16,37,43.2,181,1,36,212,5.9,2,0,2,2
Arkansas State,2000-11-04,10,,Boise State,L,19,28,67.9,219,2,23,53,2.3,0,1,0,1
Army,2000-11-04,8,,Air Force,L,15,32,46.9,134,0,35,233,6.7,3,0,2,2
Ball State,2000-11-04,9,,Western Michigan,L,11,31,35.5,96,0,45,132,2.9,0,0,2,2
Baylor,2000-11-04,9,,Oklahoma,L,9,30,30.0,25,0,28,69,2.5,0,0,2,2
Boise State,2000-11-04,9,@,Arkansas State,W,20,28,71.4,304,3,52,206,4.0,3,1,1,2
Boston College,2000-11-04,9,,Temple,W,19,28,67.9,273,2,45,154,3.4,2,0,1,1
Bowling Green State,2000-11-04,9,,Marshall,L,12,24,50.0,123,1,40,85,2.1,0,0,3,3
Buffalo,2000-11-04,9,,Kent State,W,23,36,63.9,323,1,50,73,1.5,1,0,1,1
California,2000-11-04,9,,Oregon State,L,17,44,38.6,349,3,30,27,0.9,0,0,2,2
Central Michigan,2000-11-04,9,@,Eastern Michigan,L,23,41,56.1,276,1,36,40,1.1,1,3,2,5
Cincinnati,2000-11-04,9,,Alabama-Birmingham,W,20,32,62.5,351,2,44,126,2.9,1,1,1,2
Clemson,2000-11-04,10,@,Florida State,L,15,38,39.5,167,0,36,95,2.6,1,1,3,4
Colorado,2000-11-04,9,@,Missouri,W,17,32,53.1,147,2,34,54,1.6,1,1,2,3
Connecticut,2000-11-04,9,,Middle Tennessee State,L,24,46,52.2,276,1,28,81,2.9,0,1,4,5
Duke,2000-11-04,9,@,Wake Forest,L,29,46,63.0,354,1,30,50,1.7,2,0,2,2
Eastern Michigan,2000-11-04,9,,Central Michigan,W,17,26,65.4,109,1,49,225,4.6,2,0,1,1
Florida,2000-11-04,9,@,Vanderbilt,W,21,36,58.3,334,2,38,141,3.7,3,1,2,3
Florida State,2000-11-04,10,,Clemson,W,27,43,62.8,521,2,40,250,6.3,4,2,0,2
Fresno State,2000-11-04,8,,Hawaii,W,23,31,74.2,257,2,42,209,5.0,3,1,0,1
Hawaii,2000-11-04,8,@,Fresno State,L,26,44,59.1,297,2,27,138,5.1,2,0,2,2
Houston,2000-11-04,9,@,Tulane,L,25,45,55.6,248,1,38,146,3.8,2,0,0,0
Idaho,2000-11-04,9,@,North Texas,W,27,45,60.0,319,0,35,150,4.3,1,1,0,1
Illinois,2000-11-04,9,,Indiana,W,21,29,72.4,277,3,36,99,2.8,2,0,0,0
Indiana,2000-11-04,9,@,Illinois,L,10,18,55.6,130,0,65,447,6.9,5,1,1,2
Iowa,2000-11-04,10,@,Penn State,W,25,37,67.6,232,1,44,162,3.7,1,0,1,1
Iowa State,2000-11-04,9,@,Kansas State,L,18,42,42.9,211,0,28,80,2.9,1,1,2,3
Kansas,2000-11-04,9,@,Nebraska,L,16,31,51.6,169,0,29,97,3.3,2,1,1,2
Kansas State,2000-11-04,10,,Iowa State,W,13,20,65.0,216,2,60,367,6.1,6,1,0,1
Kent State,2000-11-04,10,@,Buffalo,L,18,31,58.1,185,1,39,108,2.8,1,0,1,1
Kentucky,2000-11-04,9,,Mississippi State,L,23,53,43.4,264,1,31,122,3.9,1,3,4,7
Louisiana,2000-11-04,9,@,Louisiana-Monroe,W,15,30,50.0,177,1,39,91,2.3,2,0,1,1
Louisiana Tech,2000-11-04,10,,Central Florida,L,34,52,65.4,363,1,28,53,1.9,1,0,2,2
Louisiana-Monroe,2000-11-04,9,,Louisiana,L,14,26,53.8,147,1,33,81,2.5,0,0,2,2
Louisville,2000-11-04,9,@,Southern Mississippi,W,25,42,59.5,293,2,33,126,3.8,3,2,0,2
LSU,2000-11-04,9,,Alabama,W,18,31,58.1,275,4,39,133,3.4,0,0,0,0
Marshall,2000-11-04,9,@,Bowling Green State,W,20,35,57.1,202,0,31,64,2.1,1,0,2,2
Maryland,2000-11-04,9,,North Carolina State,W,21,34,61.8,200,2,41,138,3.4,3,0,1,1
Memphis,2000-11-04,9,,Tennessee,L,15,27,55.6,137,2,28,47,1.7,0,2,0,2
Miami (FL),2000-11-04,8,,Virginia Tech,W,11,23,47.8,283,3,39,183,4.7,2,1,0,1
Miami (OH),2000-11-04,9,,Ohio,W,9,21,42.9,213,2,35,135,3.9,2,0,1,1
Michigan,2000-11-04,9,@,Northwestern,L,24,37,64.9,318,4,44,217,4.9,3,2,0,2
Michigan State,2000-11-04,9,@,Ohio State,L,14,24,58.3,103,0,39,108,2.8,2,2,2,4
Middle Tennessee State,2000-11-04,9,@,Connecticut,W,21,28,75.0,269,1,41,301,7.3,7,0,0,0
Minnesota,2000-11-04,10,@,Wisconsin,L,18,32,56.3,187,0,51,303,5.9,2,1,3,4
Mississippi State,2000-11-04,8,@,Kentucky,W,11,20,55.0,212,1,44,253,5.8,2,3,2,5
Missouri,2000-11-04,9,,Colorado,L,17,34,50.0,246,1,60,159,2.7,1,2,3,5
Nebraska,2000-11-04,9,,Kansas,W,7,8,87.5,69,1,73,493,6.8,7,2,0,2
Nevada,2000-11-04,9,,Texas-El Paso,L,21,48,43.8,258,2,26,44,1.7,1,1,3,4
New Mexico,2000-11-04,10,,San Diego State,L,14,30,46.7,154,0,42,114,2.7,1,1,1,2
New Mexico State,2000-11-04,9,,Utah State,L,15,32,46.9,226,3,52,369,7.1,2,1,0,1
North Carolina,2000-11-04,9,@,Pittsburgh,W,13,32,40.6,164,0,47,129,2.7,2,0,2,2
North Carolina State,2000-11-04,8,@,Maryland,L,16,35,45.7,183,3,47,218,4.6,1,1,0,1
North Texas,2000-11-04,9,,Idaho,L,10,24,41.7,145,1,42,134,3.2,1,0,0,0
Northern Illinois,2000-11-04,9,,Toledo,L,13,26,50.0,193,0,36,165,4.6,3,0,1,1
Northwestern,2000-11-04,9,,Michigan,W,27,40,67.5,322,2,50,332,6.6,4,0,0,0
Ohio,2000-11-04,9,@,Miami (OH),L,3,6,50.0,38,1,70,399,5.7,2,1,1,2
Ohio State,2000-11-04,9,,Michigan State,W,9,21,42.9,132,0,50,157,3.1,2,1,2,3
Oklahoma,2000-11-04,8,@,Baylor,W,25,38,65.8,387,5,39,129,3.3,2,0,2,2
Oklahoma State,2000-11-04,8,,Texas A&M,L,16,33,48.5,155,0,35,167,4.8,1,0,2,2
Ole Miss,2000-11-04,8,@,Arkansas,W,10,25,40.0,109,2,42,194,4.6,2,0,0,0
Oregon,2000-11-04,9,@,Washington State,W,18,39,46.2,212,1,21,94,4.5,1,0,1,1
Oregon State,2000-11-04,9,@,California,W,11,28,39.3,317,0,47,207,4.4,5,1,1,2
Penn State,2000-11-04,10,,Iowa,L,27,51,52.9,302,1,30,132,4.4,1,0,1,1
Pitt,2000-11-04,8,,North Carolina,L,18,39,46.2,344,2,32,63,2.0,0,3,0,3
Rice,2000-11-04,9,,Southern Methodist,W,1,5,20.0,12,0,62,301,4.9,4,0,0,0
San Diego State,2000-11-04,9,@,New Mexico,W,12,24,50.0,148,0,38,35,0.9,1,2,0,2
San Jose State,2000-11-04,10,,Texas Christian,W,11,24,45.8,237,2,45,138,3.1,1,0,2,2
SMU,2000-11-04,9,@,Rice,L,13,26,50.0,93,2,35,133,3.8,0,1,3,4
South Florida,2000-11-04,9,,Western Kentucky,W,27,39,69.2,360,2,25,89,3.6,1,1,0,1
Southern Mississippi,2000-11-04,8,,Louisville,L,18,32,56.3,300,2,36,61,1.7,2,0,4,4
Stanford,2000-11-04,9,@,UCLA,L,23,46,50.0,317,3,40,178,4.5,2,2,2,4
Syracuse,2000-11-04,8,@,West Virginia,W,20,37,54.1,216,2,42,183,4.4,2,0,1,1
Temple,2000-11-04,9,@,Boston College,L,10,24,41.7,126,0,32,92,2.9,0,1,3,4
Tennessee,2000-11-04,8,@,Memphis,W,19,31,61.3,224,0,42,99,2.4,1,2,1,3
Texas,2000-11-04,9,@,Texas Tech,W,20,35,57.1,182,0,53,233,4.4,2,1,1,2
Texas A&M,2000-11-04,9,@,Oklahoma State,W,24,37,64.9,246,1,37,190,5.1,2,1,1,2
Texas Christian,2000-11-04,8,@,San Jose State,L,12,23,52.2,194,1,42,164,3.9,2,2,1,3
Texas Tech,2000-11-04,10,,Texas,L,28,49,57.1,282,1,14,17,1.2,1,3,2,5
Toledo,2000-11-04,9,@,Northern Illinois,W,21,26,80.8,226,2,55,335,6.1,3,1,0,1
Tulane,2000-11-04,9,,Houston,W,19,33,57.6,309,4,35,142,4.1,2,1,1,2
UAB,2000-11-04,9,@,Cincinnati,L,17,34,50.0,183,1,35,138,3.9,1,2,2,4
UCF,2000-11-04,10,@,Louisiana Tech,W,18,37,48.6,254,2,24,47,2.0,1,0,1,1
UCLA,2000-11-04,9,,Stanford,W,17,28,60.7,346,3,40,117,2.9,1,1,2,3
UNLV,2000-11-04,9,@,Utah,L,11,21,52.4,78,0,40,163,4.1,1,2,0,2
USC,2000-11-04,9,@,Arizona State,W,22,37,59.5,279,2,45,261,5.8,3,4,2,6
Utah,2000-11-04,9,,Nevada-Las Vegas,W,13,21,61.9,157,3,44,193,4.4,2,1,0,1
Utah State,2000-11-04,9,@,New Mexico State,W,24,39,61.5,297,2,36,322,8.9,4,2,0,2
UTEP,2000-11-04,9,@,Nevada,W,20,35,57.1,323,2,50,179,3.6,4,2,0,2
Vanderbilt,2000-11-04,9,,Florida,L,15,41,36.6,147,0,33,52,1.6,1,0,5,5
Virginia Tech,2000-11-04,9,@,Miami (FL),L,15,30,50.0,234,1,44,162,3.7,2,1,2,3
Wake Forest,2000-11-04,8,,Duke,W,13,20,65.0,138,0,48,244,5.1,4,1,0,1
Washington,2000-11-04,9,,Arizona,W,17,34,50.0,196,0,30,211,7.0,4,3,1,4
Washington State,2000-11-04,9,,Oregon,L,14,34,41.2,217,0,47,122,2.6,3,0,1,1
West Virginia,2000-11-04,8,,Syracuse,L,8,21,38.1,156,0,37,169,4.6,2,0,2,2
Western Michigan,2000-11-04,9,@,Ball State,W,22,39,56.4,314,2,36,210,5.8,4,0,2,2
Wisconsin,2000-11-04,10,,Minnesota,W,12,21,57.1,204,2,46,216,4.7,2,0,1,1
Georgia Tech,2000-11-09,9,,Virginia,W,29,37,78.4,323,2,57,304,5.3,3,0,0,0
Virginia,2000-11-09,9,@,Georgia Tech,L,14,30,46.7,136,0,29,154,5.3,0,2,1,3
Air Force,2000-11-11,10,,Colorado State,W,10,15,66.7,130,1,74,400,5.4,4,1,1,2
Akron,2000-11-11,10,,Buffalo,W,12,25,48.0,287,3,42,263,6.3,2,0,2,2
Alabama,2000-11-11,10,@,Mississippi State,L,13,31,41.9,281,1,28,31,1.1,0,0,2,2
Arizona,2000-11-11,10,,Oregon State,L,9,22,40.9,89,0,31,69,2.2,0,0,1,1
Arizona State,2000-11-11,10,@,Stanford,L,13,38,34.2,151,1,34,23,0.7,0,0,2,2
Arkansas,2000-11-11,9,@,Tennessee,L,11,20,55.0,128,2,35,118,3.4,1,3,1,4
Arkansas State,2000-11-11,11,,North Texas,W,21,38,55.3,213,2,31,193,6.2,3,0,1,1
Army,2000-11-11,9,@,Louisville,L,10,25,40.0,111,0,55,137,2.5,2,0,0,0
Auburn,2000-11-11,10,,Georgia,W,24,38,63.2,149,2,37,150,4.1,1,0,2,2
Ball State,2000-11-11,10,@,Toledo,L,24,36,66.7,200,0,44,81,1.8,0,0,2,2
Baylor,2000-11-11,10,,Missouri,L,15,30,50.0,195,2,41,13,0.3,1,1,3,4
Boise State,2000-11-11,10,,Utah State,W,21,30,70.0,381,4,48,260,5.4,3,1,0,1
Boston College,2000-11-11,10,@,Notre Dame,L,15,29,51.7,172,2,30,124,4.1,0,0,2,2
Bowling Green State,2000-11-11,10,,Ohio,L,14,25,56.0,236,0,36,102,2.8,2,0,1,1
Buffalo,2000-11-11,10,@,Akron,L,9,26,34.6,100,0,54,243,4.5,2,3,1,4
California,2000-11-11,10,@,Oregon,L,15,39,38.5,197,1,28,88,3.1,1,0,1,1
Central Michigan,2000-11-11,10,,Western Michigan,W,17,29,58.6,220,2,43,97,2.3,1,0,0,0
Cincinnati,2000-11-11,10,@,Memphis,W,15,33,45.5,124,0,31,66,2.1,0,0,2,2
Colorado,2000-11-11,10,,Iowa State,L,25,34,73.5,307,1,38,132,3.5,3,3,1,4
Colorado State,2000-11-11,10,@,Air Force,L,22,41,53.7,334,5,18,178,9.9,1,2,1,3
Connecticut,2000-11-11,10,,Rhode Island,L,20,28,71.4,168,1,37,120,3.2,1,1,2,3
Duke,2000-11-11,10,@,North Carolina State,L,24,37,64.9,319,3,35,155,4.4,1,1,1,2
East Carolina,2000-11-11,9,,Houston,W,12,27,44.4,183,3,54,247,4.6,4,0,0,0
Eastern Michigan,2000-11-11,10,,Northern Illinois,W,36,51,70.6,372,2,33,131,4.0,3,1,0,1
