School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Pass Int,Turnovers
Arkansas State,2010-09-18,3,,Louisiana-Monroe,W,21,33,63.6,240,1,48,234,4.9,3,5,2,1,0,1
Army,2010-09-18,3,,North Texas,W,5,10,50.0,45,0,57,292,5.1,3,6,4,0,0,0
Auburn,2010-09-18,3,,Clemson,W,7,14,50.0,203,2,47,221,4.7,1,8,1,0,2,2
Ball State,2010-09-18,3,@,Purdue,L,13,23,56.5,106,1,37,150,4.1,1,3,1,0,2,2
Baylor,2010-09-18,3,@,Texas Christian,L,16,30,53.3,164,1,26,99,3.8,0,1,0,0,0,0
Boise State,2010-09-18,2,@,Wyoming,W,21,31,67.7,373,2,55,275,5.0,3,12,4,1,1,2
Bowling Green State,2010-09-18,3,,Marshall,W,24,33,72.7,292,2,44,101,2.3,2,4,0,1,1,2
Brigham Young,2010-09-18,3,@,Florida State,L,16,35,45.7,115,1,35,76,2.2,0,5,3,1,1,2
Buffalo,2010-09-18,3,,Central Florida,L,15,32,46.9,190,1,49,136,2.8,0,5,1,0,2,2
Central Michigan,2010-09-18,3,@,Eastern Michigan,W,15,23,65.2,254,2,46,269,5.8,4,5,1,1,0,1
Clemson,2010-09-18,3,@,Auburn,L,20,34,58.8,220,2,47,187,4.0,1,7,2,0,0,0
Colorado,2010-09-18,3,,Hawaii,W,19,26,73.1,200,2,52,252,4.8,2,3,1,2,0,2
Colorado State,2010-09-18,3,@,Miami (OH),L,26,40,65.0,305,1,21,1,0.0,0,12,5,2,2,4
Connecticut,2010-09-18,3,@,Temple,L,16,33,48.5,150,0,42,240,5.7,1,5,2,1,0,1
Duke,2010-09-18,3,,Alabama,L,19,42,45.2,156,1,36,146,4.1,0,6,2,0,1,1
East Carolina,2010-09-18,3,@,Virginia Tech,L,30,44,68.2,251,1,30,110,3.7,2,5,2,0,2,2
Eastern Michigan,2010-09-18,3,,Central Michigan,L,25,44,56.8,282,1,32,76,2.4,1,5,2,2,0,2
Florida,2010-09-18,3,@,Tennessee,W,14,23,60.9,167,1,49,150,3.1,3,8,6,2,0,2
Florida International,2010-09-18,2,@,Texas A&M,L,14,33,42.4,117,0,39,115,2.9,1,10,6,0,1,1
Florida State,2010-09-18,3,,Brigham Young,W,14,21,66.7,149,1,44,278,6.3,3,10,8,1,0,1
Fresno State,2010-09-18,2,@,Utah State,W,15,23,65.2,149,1,44,230,5.2,4,5,2,1,1,2
Georgia,2010-09-18,3,,Arkansas,L,15,27,55.6,253,1,41,139,3.4,2,7,1,0,1,1
Georgia Tech,2010-09-18,3,@,North Carolina,W,3,4,75.0,76,1,63,372,5.9,2,3,1,1,0,1
Hawaii,2010-09-18,3,@,Colorado,L,27,42,64.3,330,1,13,7,0.5,0,4,0,1,1,2
Houston,2010-09-18,3,@,UCLA,L,23,38,60.5,252,1,30,108,3.6,0,4,1,1,2,3
Idaho,2010-09-18,3,,Nevada-Las Vegas,W,15,27,55.6,210,1,39,122,3.1,2,11,6,0,1,1
Illinois,2010-09-18,3,,Northern Illinois,W,8,16,50.0,70,0,49,319,6.5,3,6,2,0,0,0
Indiana,2010-09-18,2,@,Western Kentucky,W,32,42,76.2,366,3,31,100,3.2,2,5,2,1,0,1
Iowa,2010-09-18,3,@,Arizona,L,18,33,54.5,278,3,26,29,1.1,0,6,2,0,1,1
Iowa State,2010-09-18,3,@,Kansas State,L,15,28,53.6,122,1,40,171,4.3,0,3,1,1,0,1
Kansas State,2010-09-18,3,,Iowa State,W,6,12,50.0,104,0,50,262,5.2,3,4,2,0,1,1
Kent State,2010-09-18,3,@,Penn State,L,20,36,55.6,170,0,25,58,2.3,0,4,0,0,2,2
Kentucky,2010-09-18,3,,Akron,W,22,30,73.3,254,2,38,290,7.6,4,9,5,0,0,0
Louisiana Tech,2010-09-18,3,,Navy,L,31,43,72.1,251,1,32,154,4.8,1,4,1,1,2,3
Louisiana-Monroe,2010-09-18,2,@,Arkansas State,L,19,32,59.4,267,2,30,124,4.1,1,3,1,0,2,2
Louisville,2010-09-18,3,@,Oregon State,L,22,38,57.9,288,1,39,165,4.2,3,5,2,1,1,2
LSU,2010-09-18,3,,Mississippi State,W,10,16,62.5,97,0,39,167,4.3,2,7,1,1,0,1
Marshall,2010-09-18,3,@,Bowling Green State,L,20,47,42.6,191,1,26,185,7.1,3,9,4,1,4,5
Maryland,2010-09-18,3,@,West Virginia,L,13,24,54.2,227,2,27,-10,-0.4,0,6,2,1,0,1
Memphis,2010-09-18,3,,Middle Tennessee State,W,15,28,53.6,129,1,44,158,3.6,2,11,1,0,0,0
Miami (OH),2010-09-18,3,,Colorado State,W,18,22,81.8,231,3,39,68,1.7,0,11,4,0,0,0
Michigan,2010-09-18,3,,Massachusetts,W,10,14,71.4,241,2,42,284,6.8,4,5,1,1,1,2
Michigan State,2010-09-18,3,,Notre Dame,W,24,34,70.6,274,3,43,203,4.7,2,2,1,0,1,1
Middle Tennessee State,2010-09-18,3,@,Memphis,L,22,39,56.4,248,1,34,67,2.0,1,11,2,1,3,4
Minnesota,2010-09-18,3,,Southern California,L,15,29,51.7,224,2,37,83,2.2,1,6,1,1,2,3
Mississippi State,2010-09-18,3,@,Louisiana State,L,10,18,55.6,116,0,44,152,3.5,1,6,1,0,5,5
Missouri,2010-09-18,3,,San Diego State,W,28,51,54.9,351,1,27,89,3.3,2,5,1,1,2,3
Navy,2010-09-18,3,@,Louisiana Tech,W,8,14,57.1,219,1,61,297,4.9,4,6,2,0,1,1
Nebraska,2010-09-18,3,@,Washington,W,7,11,63.6,150,1,54,383,7.1,6,3,1,1,0,1
New Mexico,2010-09-18,3,,Utah,L,18,35,51.4,161,1,37,69,1.9,0,2,1,0,1,1
New Mexico State,2010-09-18,2,@,Texas-El Paso,L,21,40,52.5,200,0,24,96,4.0,1,3,0,0,1,1
North Carolina,2010-09-18,2,,Georgia Tech,L,18,25,72.0,209,1,32,143,4.5,2,2,0,2,0,2
North Texas,2010-09-18,3,@,Army,L,14,29,48.3,106,0,29,95,3.3,0,4,1,1,1,2
Northern Illinois,2010-09-18,3,@,Illinois,L,20,26,76.9,227,1,33,163,4.9,2,6,2,1,0,1
Northwestern,2010-09-18,3,@,Rice,W,24,33,72.7,307,1,45,144,3.2,1,12,2,1,0,1
Notre Dame,2010-09-18,3,@,Michigan State,L,32,55,58.2,369,4,26,92,3.5,0,8,4,2,1,3
Ohio,2010-09-18,3,@,Ohio State,L,9,17,52.9,82,1,31,80,2.6,0,6,3,3,2,5
Ohio State,2010-09-18,3,,Ohio,W,26,36,72.2,281,2,41,158,3.9,3,6,0,0,2,2
Oklahoma,2010-09-18,3,,Air Force,W,26,42,61.9,254,1,34,113,3.3,2,6,1,0,0,0
Oklahoma State,2010-09-18,3,,Tulsa,W,31,43,72.1,574,8,34,148,4.4,0,4,1,0,1,1
Ole Miss,2010-09-18,3,,Vanderbilt,L,19,35,54.3,190,0,44,195,4.4,2,8,1,1,2,3
Oregon,2010-09-18,3,,Portland State,W,9,20,45.0,140,4,63,528,8.4,5,7,4,2,1,3
Oregon State,2010-09-18,2,,Louisville,W,15,27,55.6,142,2,34,177,5.2,3,8,1,0,0,0
Penn State,2010-09-18,3,,Kent State,W,18,30,60.0,220,1,40,162,4.1,2,10,2,1,2,3
Purdue,2010-09-18,3,,Ball State,W,15,26,57.7,200,3,46,203,4.4,0,6,3,0,1,1
Rice,2010-09-18,3,,Northwestern,L,30,52,57.7,291,0,23,86,3.7,1,6,3,2,2,4
San Diego State,2010-09-18,3,@,Missouri,L,20,44,45.5,190,0,33,250,7.6,3,7,1,0,1,1
San Jose State,2010-09-18,3,,Southern Utah,W,24,35,68.6,193,0,30,57,1.9,2,6,3,3,0,3
SMU,2010-09-18,3,,Washington State,W,19,34,55.9,280,4,28,140,5.0,1,9,4,1,0,1
South Carolina,2010-09-18,3,,Furman,W,17,25,68.0,192,2,40,182,4.6,2,10,7,0,2,2
Stanford,2010-09-18,3,,Wake Forest,W,20,28,71.4,232,4,38,303,8.0,6,9,5,0,0,0
Syracuse,2010-09-18,3,,Maine,W,19,29,65.5,260,5,26,78,3.0,0,6,4,0,0,0
Temple,2010-09-18,3,,Connecticut,W,12,22,54.5,162,1,36,194,5.4,2,6,1,1,0,1
Tennessee,2010-09-18,3,,Florida,L,19,31,61.3,259,2,23,29,1.3,0,7,1,1,2,3
Texas,2010-09-18,3,@,Texas Tech,W,21,36,58.3,227,2,43,93,2.2,1,7,4,1,3,4
Texas A&M,2010-09-18,3,,Florida International,W,11,31,35.5,194,1,45,206,4.6,2,9,0,1,4,5
Texas Christian,2010-09-18,3,,Baylor,W,21,23,91.3,267,2,48,291,6.1,4,8,3,0,0,0
Texas Tech,2010-09-18,3,,Texas,L,21,36,58.3,158,1,18,-14,-0.8,0,10,3,1,2,3
Toledo,2010-09-18,3,@,Western Michigan,W,11,19,57.9,173,2,40,95,2.4,1,13,7,0,2,2
Troy,2010-09-18,3,@,Alabama-Birmingham,L,28,46,60.9,416,2,34,150,4.4,2,4,2,2,0,2
Tulsa,2010-09-18,3,@,Oklahoma State,L,23,35,65.7,229,1,44,199,4.5,2,3,1,0,3,3
UAB,2010-09-18,3,,Troy,W,25,45,55.6,376,3,30,159,5.3,2,5,3,2,2,4
UCF,2010-09-18,3,@,Buffalo,W,15,27,55.6,130,0,41,158,3.9,2,9,4,0,0,0
UCLA,2010-09-18,3,,Houston,W,9,17,52.9,99,0,51,266,5.2,4,8,1,2,1,3
UNLV,2010-09-18,3,@,Idaho,L,7,15,46.7,128,1,36,59,1.6,0,3,2,1,1,2
USC,2010-09-18,3,@,Minnesota,W,17,26,65.4,192,2,38,216,5.7,2,5,2,1,2,3
Utah,2010-09-18,3,@,New Mexico,W,20,23,87.0,248,3,35,180,5.1,3,14,5,3,0,3
Utah State,2010-09-18,3,,Fresno State,L,11,23,47.8,106,1,45,205,4.6,2,4,1,0,0,0
UTEP,2010-09-18,3,,New Mexico State,W,19,32,59.4,246,5,35,249,7.1,1,2,0,0,0,0
Vanderbilt,2010-09-18,3,@,Mississippi,W,9,19,47.4,73,0,41,227,5.5,3,7,1,0,0,0
Virginia Tech,2010-09-18,3,,East Carolina,W,8,16,50.0,199,2,41,249,6.1,4,9,3,1,0,1
Wake Forest,2010-09-18,3,@,Stanford,L,8,20,40.0,76,0,53,207,3.9,3,6,0,1,1,2
Washington,2010-09-18,3,,Nebraska,L,4,20,20.0,71,1,39,175,4.5,2,5,3,0,2,2
Washington State,2010-09-18,3,@,Southern Methodist,L,18,33,54.5,284,2,28,66,2.4,0,7,4,0,0,0
West Virginia,2010-09-18,3,,Maryland,W,19,30,63.3,268,4,55,201,3.7,0,9,8,2,1,3
Western Kentucky,2010-09-18,3,,Indiana,L,13,20,65.0,144,1,31,144,4.6,2,6,1,1,0,1
Western Michigan,2010-09-18,3,,Toledo,L,43,64,67.2,403,1,26,13,0.5,2,7,3,2,4,6
Wisconsin,2010-09-18,3,,Arizona State,W,19,25,76.0,246,1,42,194,4.6,1,5,2,0,0,0
Wyoming,2010-09-18,3,,Boise State,L,12,21,57.1,156,1,28,-21,-0.8,0,4,0,1,2,3
Miami (FL),2010-09-23,3,@,Pittsburgh,W,21,32,65.6,248,2,35,100,2.9,2,9,5,0,2,2
Pitt,2010-09-23,3,,Miami (FL),L,13,24,54.2,104,0,36,128,3.6,0,3,2,1,2,3
SMU,2010-09-24,4,,Texas Christian,L,14,35,40.0,169,2,29,192,6.6,1,6,1,0,1,1
Texas Christian,2010-09-24,4,@,Southern Methodist,W,15,27,55.6,185,1,46,190,4.1,4,3,1,0,2,2
Air Force,2010-09-25,4,@,Wyoming,W,5,13,38.5,66,0,71,379,5.3,3,5,0,0,1,1
Akron,2010-09-25,4,@,Indiana,L,15,27,55.6,175,2,30,160,5.3,0,5,1,0,0,0
Alabama,2010-09-25,4,@,Arkansas,W,18,26,69.2,194,1,40,227,5.7,2,3,2,0,2,2
Arizona,2010-09-25,4,,California,W,25,39,64.1,212,1,26,99,3.8,0,5,0,1,1,2
Arizona State,2010-09-25,4,,Oregon,L,30,53,56.6,387,3,46,210,4.6,1,9,0,3,4,7
Arkansas,2010-09-25,4,,Alabama,L,25,38,65.8,357,1,20,64,3.2,1,5,3,0,3,3
Arkansas State,2010-09-25,4,@,Troy,L,16,33,48.5,237,2,47,213,4.5,2,3,1,1,2,3
Army,2010-09-25,4,@,Duke,W,4,6,66.7,85,2,66,248,3.8,3,2,1,0,0,0
Auburn,2010-09-25,4,,South Carolina,W,16,21,76.2,158,2,57,334,5.9,3,8,3,2,0,2
Ball State,2010-09-25,4,@,Iowa,L,8,19,42.1,56,0,31,56,1.8,0,1,0,1,1,2
Baylor,2010-09-25,4,@,Rice,W,20,28,71.4,268,3,37,188,5.1,0,5,3,1,1,2
Boise State,2010-09-25,3,,Oregon State,W,20,28,71.4,294,4,36,175,4.9,0,6,4,1,0,1
Boston College,2010-09-25,3,,Virginia Tech,L,16,32,50.0,180,0,28,70,2.5,0,7,2,1,2,3
Bowling Green State,2010-09-25,4,@,Michigan,L,19,31,61.3,251,1,27,32,1.2,2,2,0,0,2,2
Brigham Young,2010-09-25,4,,Nevada,L,24,45,53.3,229,0,25,91,3.6,1,0,0,0,0,0
Buffalo,2010-09-25,4,@,Connecticut,L,18,46,39.1,227,3,44,141,3.2,0,5,2,0,4,4
California,2010-09-25,4,@,Arizona,L,13,27,48.1,116,0,36,146,4.1,0,6,3,0,1,1
Central Michigan,2010-09-25,4,@,Northwestern,L,29,43,67.4,347,2,23,76,3.3,2,6,4,1,2,3
Cincinnati,2010-09-25,4,,Oklahoma,L,23,38,60.5,305,3,32,156,4.9,0,9,2,3,1,4
Colorado State,2010-09-25,4,,Idaho,W,29,36,80.6,386,3,32,108,3.4,1,9,3,0,1,1
Connecticut,2010-09-25,4,,Buffalo,W,14,25,56.0,233,2,35,166,4.7,2,8,2,2,1,3
Duke,2010-09-25,4,,Army,L,17,30,56.7,261,2,24,111,4.6,1,4,0,2,3,5
Eastern Michigan,2010-09-25,4,@,Ohio State,L,14,28,50.0,208,2,29,40,1.4,1,1,0,1,0,1
Florida,2010-09-25,4,,Kentucky,W,25,36,69.4,290,1,33,176,5.3,5,6,1,0,1,1
Florida Atlantic,2010-09-25,3,,North Texas,L,20,31,64.5,273,1,24,84,3.5,1,9,0,1,1,2
Florida International,2010-09-25,3,@,Maryland,L,35,58,60.3,355,2,40,117,2.9,2,6,1,0,2,2
Florida State,2010-09-25,4,,Wake Forest,W,26,39,66.7,284,3,39,201,5.2,1,11,6,2,0,2
Fresno State,2010-09-25,3,@,Mississippi,L,32,43,74.4,390,4,33,30,0.9,1,8,0,1,0,1
Georgia,2010-09-25,4,@,Mississippi State,L,18,31,58.1,274,1,34,113,3.3,0,2,0,2,0,2
Georgia Tech,2010-09-25,4,,North Carolina State,L,5,18,27.8,116,1,48,247,5.1,2,6,3,2,0,2
Hawaii,2010-09-25,4,,Charleston Southern,W,26,42,61.9,490,7,23,93,4.0,2,8,4,1,3,4
Houston,2010-09-25,4,,Tulane,W,19,28,67.9,174,0,45,175,3.9,5,8,2,2,1,3
Idaho,2010-09-25,4,@,Colorado State,L,25,30,83.3,347,3,33,112,3.4,1,10,5,1,0,1
Indiana,2010-09-25,3,,Akron,W,23,33,69.7,342,4,29,84,2.9,1,3,2,0,0,0
Iowa,2010-09-25,4,,Ball State,W,21,29,72.4,306,4,44,256,5.8,2,6,2,1,0,1
Iowa State,2010-09-25,4,,Northern Iowa,W,12,24,50.0,93,0,35,117,3.3,1,4,3,0,0,0
Kansas,2010-09-25,4,,New Mexico State,W,18,29,62.1,264,1,44,237,5.4,4,6,1,0,0,0
Kansas State,2010-09-25,4,,Central Florida,W,11,22,50.0,189,1,32,83,2.6,1,6,1,1,1,2
Kentucky,2010-09-25,4,@,Florida,L,22,41,53.7,253,2,28,99,3.5,0,3,1,0,2,2
Louisiana,2010-09-25,3,,Middle Tennessee State,L,19,37,51.4,214,1,47,126,2.7,1,6,0,2,0,2
Louisiana Tech,2010-09-25,4,,Southern Mississippi,L,22,39,56.4,262,1,25,47,1.9,0,8,1,1,3,4
Louisiana-Monroe,2010-09-25,3,,Southeastern Louisiana,W,23,34,67.6,249,2,52,114,2.2,1,4,3,2,1,3
LSU,2010-09-25,4,,West Virginia,W,11,23,47.8,80,0,36,150,4.2,1,4,0,0,2,2
Marshall,2010-09-25,4,,Ohio,W,21,30,70.0,295,3,35,96,2.7,0,5,2,0,0,0
Maryland,2010-09-25,4,,Florida International,W,18,27,66.7,250,2,28,169,6.0,3,6,0,0,0,0
Memphis,2010-09-25,4,@,Texas-El Paso,L,20,30,66.7,144,1,40,144,3.6,0,6,3,0,2,2
Miami (OH),2010-09-25,4,@,Missouri,L,25,34,73.5,246,1,34,70,2.1,0,2,1,2,1,3
Michigan,2010-09-25,4,,Bowling Green State,W,23,26,88.5,255,2,56,466,8.3,7,6,3,2,0,2
Michigan State,2010-09-25,4,,Northern Colorado,W,19,25,76.0,331,2,37,201,5.4,4,1,0,1,0,1
Middle Tennessee State,2010-09-25,4,@,Louisiana,W,21,36,58.3,207,1,34,217,6.4,3,10,7,0,1,1
Minnesota,2010-09-25,4,,Northern Illinois,L,31,46,67.4,373,2,32,97,3.0,0,4,0,0,1,1
Mississippi State,2010-09-25,4,,Georgia,W,9,15,60.0,148,2,43,166,3.9,1,5,1,0,1,1
Missouri,2010-09-25,4,,Miami (OH),W,17,23,73.9,233,1,38,236,6.2,5,7,3,0,1,1
Nebraska,2010-09-25,4,,South Dakota State,W,6,16,37.5,140,1,48,205,4.3,1,3,0,1,2,3
Nevada,2010-09-25,4,@,Brigham Young,W,16,26,61.5,196,1,53,239,4.5,2,3,1,1,1,2
New Mexico,2010-09-25,4,@,Nevada-Las Vegas,L,17,40,42.5,177,1,38,114,3.0,0,8,2,1,2,3
New Mexico State,2010-09-25,3,@,Kansas,L,12,20,60.0,147,1,35,128,3.7,1,3,0,0,0,0
North Carolina,2010-09-25,3,@,Rutgers,W,22,30,73.3,204,1,30,91,3.0,1,10,5,2,1,3
North Carolina State,2010-09-25,4,@,Georgia Tech,W,28,41,68.3,368,3,40,159,4.0,2,10,3,1,1,2
North Texas,2010-09-25,4,@,Florida Atlantic,W,10,15,66.7,146,2,54,257,4.8,1,3,1,1,1,2
Northern Illinois,2010-09-25,4,@,Minnesota,W,11,17,64.7,81,2,28,297,10.6,2,3,0,1,0,1
Northwestern,2010-09-25,4,,Central Michigan,W,23,30,76.7,280,2,47,149,3.2,2,7,3,1,1,2
Notre Dame,2010-09-25,4,,Stanford,L,26,45,57.8,307,1,23,44,1.9,0,3,0,1,1,2
Ohio,2010-09-25,4,@,Marshall,L,12,22,54.5,201,2,35,130,3.7,1,6,0,0,1,1
Ohio State,2010-09-25,4,,Eastern Michigan,W,26,33,78.8,303,6,41,342,8.3,4,3,2,1,0,1
Oklahoma,2010-09-25,4,@,Cincinnati,W,36,51,70.6,370,2,43,82,1.9,2,11,3,0,1,1
Ole Miss,2010-09-25,4,,Fresno State,W,8,12,66.7,153,2,47,425,9.0,4,11,5,1,1,2
Oregon,2010-09-25,4,@,Arizona State,W,19,33,57.6,260,2,36,125,3.5,2,9,4,1,1,2
Oregon State,2010-09-25,3,@,Boise State,L,12,26,46.2,159,1,33,78,2.4,1,5,0,0,0,0
Penn State,2010-09-25,4,,Temple,W,18,28,64.3,223,0,46,216,4.7,1,4,2,1,0,1
Purdue,2010-09-25,4,,Toledo,L,18,34,52.9,150,1,43,220,5.1,1,8,3,2,1,3
Rice,2010-09-25,4,,Baylor,L,27,38,71.1,204,0,32,92,2.9,1,3,1,0,2,2
Rutgers,2010-09-25,3,,North Carolina,L,17,32,53.1,157,0,37,87,2.4,1,6,2,0,2,2
San Diego State,2010-09-25,4,,Utah State,W,17,24,70.8,362,3,38,142,3.7,2,9,4,1,1,2
San Jose State,2010-09-25,4,@,Utah,L,9,13,69.2,78,0,32,94,2.9,0,2,0,0,0,0
South Carolina,2010-09-25,4,@,Auburn,L,19,29,65.5,305,3,28,79,2.8,1,2,1,2,2,4
South Florida,2010-09-25,3,,Western Kentucky,W,7,11,63.6,57,0,44,226,5.1,3,6,1,0,1,1
Southern Mississippi,2010-09-25,4,@,Louisiana Tech,W,22,38,57.9,233,1,54,192,3.6,0,6,1,1,1,2
Stanford,2010-09-25,4,@,Notre Dame,W,19,32,59.4,238,1,44,166,3.8,1,6,2,1,2,3
Syracuse,2010-09-25,4,,Colgate,W,9,17,52.9,188,1,29,249,8.6,5,7,1,1,0,1
Temple,2010-09-25,4,@,Penn State,L,8,19,42.1,46,0,32,156,4.9,2,2,1,1,3,4
Tennessee,2010-09-25,4,,Alabama-Birmingham,W,19,34,55.9,245,3,27,42,1.6,0,9,0,0,0,0
Texas,2010-09-25,4,,UCLA,L,30,45,66.7,264,1,23,85,3.7,0,9,4,4,1,5
Toledo,2010-09-25,4,@,Purdue,W,24,31,77.4,209,2,38,169,4.4,2,3,2,2,0,2
Troy,2010-09-25,4,,Arkansas State,W,19,39,48.7,319,3,41,186,4.5,1,8,3,1,1,2
Tulane,2010-09-25,3,@,Houston,L,18,36,50.0,226,2,32,105,3.3,1,11,5,0,3,3
Tulsa,2010-09-25,4,,Central Arkansas,W,24,37,64.9,257,3,42,282,6.7,2,6,1,0,2,2
UAB,2010-09-25,4,@,Tennessee,L,33,60,55.0,429,2,32,115,3.6,1,9,5,0,1,1
UCF,2010-09-25,4,@,Kansas State,L,8,18,44.4,92,0,51,252,4.9,1,7,2,0,2,2
UCLA,2010-09-25,4,@,Texas,W,5,9,55.6,27,1,56,264,4.7,3,5,2,2,0,2
UNLV,2010-09-25,4,,New Mexico,W,17,25,68.0,230,3,39,185,4.7,2,7,4,0,0,0
USC,2010-09-25,4,@,Washington State,W,20,30,66.7,328,4,39,285,7.3,2,9,3,1,2,3
Utah,2010-09-25,4,,San Jose State,W,18,24,75.0,155,2,40,272,6.8,5,6,3,0,0,0
Utah State,2010-09-25,4,@,San Diego State,L,14,31,45.2,130,0,40,115,2.9,1,5,0,0,1,1
UTEP,2010-09-25,4,,Memphis,W,16,33,48.5,171,0,30,117,3.9,1,7,2,0,1,1
Virginia,2010-09-25,3,,Virginia Military Institute,W,24,34,70.6,341,5,36,125,3.5,0,7,3,2,1,3
Virginia Tech,2010-09-25,4,@,Boston College,W,16,21,76.2,237,0,40,106,2.7,1,11,6,0,1,1
Wake Forest,2010-09-25,4,@,Florida State,L,11,17,64.7,82,0,43,103,2.4,0,7,3,1,1,2
Washington State,2010-09-25,4,,Southern California,L,26,41,63.4,256,2,26,67,2.6,0,4,0,0,3,3
West Virginia,2010-09-25,4,@,Louisiana State,L,14,29,48.3,119,2,27,58,2.1,0,3,2,1,1,2
Western Kentucky,2010-09-25,4,@,South Florida,L,20,38,52.6,226,2,31,88,2.8,0,5,2,0,1,1
Wisconsin,2010-09-25,4,,Austin Peay,W,21,24,87.5,272,3,44,346,7.9,7,10,2,0,0,0
Wyoming,2010-09-25,4,,Air Force,L,6,11,54.5,66,0,34,174,5.1,2,4,0,1,1,2
Oklahoma State,2010-09-30,4,,Texas A&M,W,28,42,66.7,284,2,26,67,2.6,2,8,4,1,2,3
Texas A&M,2010-09-30,4,@,Oklahoma State,L,40,62,64.5,409,5,44,126,2.9,0,4,1,1,4,5
Brigham Young,2010-10-01,5,@,Utah State,L,27,54,50.0,270,0,25,65,2.6,2,5,0,0,2,2
Utah State,2010-10-01,5,,Brigham Young,W,10,13,76.9,192,1,59,242,4.1,3,4,2,1,0,1
Air Force,2010-10-02,5,,Navy,W,5,7,71.4,83,0,53,292,5.5,2,6,1,2,0,2
Akron,2010-10-02,5,,Northern Illinois,L,14,27,51.9,128,0,27,129,4.8,2,4,2,0,2,2
Alabama,2010-10-02,5,,Florida,W,12,18,66.7,103,1,34,170,5.0,2,8,1,0,0,0
Arizona State,2010-10-02,5,@,Oregon State,L,14,29,48.3,203,1,51,161,3.2,2,7,0,0,3,3
Arkansas State,2010-10-02,5,,Louisville,L,12,25,48.0,209,3,36,200,5.6,0,8,2,2,2,4
Army,2010-10-02,5,,Temple,L,9,17,52.9,124,1,57,235,4.1,4,4,0,0,0,0
Auburn,2010-10-02,5,,Louisiana-Monroe,W,17,24,70.8,272,3,33,233,7.1,4,10,3,0,1,1
Ball State,2010-10-02,5,@,Central Michigan,W,12,18,66.7,130,2,43,306,7.1,2,8,6,1,0,1
Baylor,2010-10-02,5,,Kansas,W,28,38,73.7,434,4,46,244,5.3,2,5,3,0,0,0
Boise State,2010-10-02,4,@,New Mexico State,W,18,24,75.0,309,4,39,299,7.7,4,4,1,0,0,0
Boston College,2010-10-02,4,,Notre Dame,L,27,47,57.4,265,1,23,5,0.2,0,7,1,0,2,2
Bowling Green State,2010-10-02,5,,Buffalo,L,12,37,32.4,167,2,25,9,0.4,1,6,1,2,3,5
Buffalo,2010-10-02,5,@,Bowling Green State,W,19,34,55.9,241,3,58,200,3.4,1,8,2,2,4,6
Central Michigan,2010-10-02,5,,Ball State,L,25,48,52.1,295,2,26,76,2.9,0,6,1,1,3,4
Clemson,2010-10-02,4,,Miami (FL),L,14,33,42.4,149,0,40,162,4.1,3,9,2,3,3,6
Colorado,2010-10-02,4,,Georgia,W,13,20,65.0,158,1,47,235,5.0,3,6,2,0,1,1
Colorado State,2010-10-02,5,,Texas Christian,L,17,29,58.6,116,0,26,45,1.7,0,1,0,2,0,2
Connecticut,2010-10-02,5,,Vanderbilt,W,21,30,70.0,179,2,45,196,4.4,2,8,5,1,1,2
Duke,2010-10-02,5,@,Maryland,L,28,56,50.0,351,1,23,48,2.1,0,4,0,0,2,2
East Carolina,2010-10-02,4,@,North Carolina,L,34,52,65.4,283,2,16,64,4.0,0,3,2,0,3,3
Eastern Michigan,2010-10-02,5,,Ohio,L,15,30,50.0,208,1,35,166,4.7,1,4,1,0,1,1
Florida,2010-10-02,5,@,Alabama,L,16,32,50.0,202,0,31,79,2.5,0,4,2,1,3,4
Florida Atlantic,2010-10-02,4,@,South Florida,L,17,25,68.0,136,0,39,72,1.8,0,4,4,1,2,3
Florida International,2010-10-02,4,@,Pittsburgh,L,23,38,60.5,223,0,32,93,2.9,2,2,0,1,0,1
Florida State,2010-10-02,5,@,Virginia,W,17,29,58.6,172,1,42,256,6.1,3,10,6,1,0,1
Fresno State,2010-10-02,4,,Cal Poly,W,12,17,70.6,206,2,41,253,6.2,2,7,4,2,1,3
Georgia,2010-10-02,5,@,Colorado,L,16,27,59.3,221,3,32,188,5.9,0,6,2,1,1,2
Georgia Tech,2010-10-02,5,@,Wake Forest,W,11,21,52.4,130,2,48,209,4.4,0,9,0,2,0,2
Hawaii,2010-10-02,5,,Louisiana Tech,W,42,58,72.4,532,4,22,115,5.2,1,3,1,2,0,2
Idaho,2010-10-02,5,@,Western Michigan,W,30,50,60.0,380,3,33,97,2.9,0,4,3,2,2,4
Illinois,2010-10-02,4,,Ohio State,L,13,23,56.5,132,0,36,119,3.3,1,6,3,0,1,1
Indiana,2010-10-02,4,,Michigan,L,45,64,70.3,480,3,34,88,2.6,2,0,0,0,1,1
Iowa,2010-10-02,5,,Penn State,W,16,22,72.7,227,1,36,122,3.4,1,8,2,0,1,1
Iowa State,2010-10-02,5,,Texas Tech,W,20,28,71.4,190,4,50,251,5.0,2,4,0,0,0,0
Kansas,2010-10-02,5,@,Baylor,L,16,28,57.1,171,1,37,99,2.7,0,2,0,2,2,4
Kent State,2010-10-02,4,@,Miami (OH),L,11,26,42.3,152,0,35,132,3.8,3,8,2,0,2,2
