School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Pass Int,Turnovers
Utah State,2017-09-29,5,,Brigham Young,W,16,30,53.3,176,2,44,112,2.5,1,3,,0,1,1
Washington State,2017-09-29,5,,Southern California,W,34,51,66.7,340,2,30,122,4.1,1,5,2,0,1,1
Air Force,2017-09-30,4,@,New Mexico,L,9,18,50.0,158,3,63,238,3.8,2,2,,2,0,2
Akron,2017-09-30,5,@,Bowling Green State,W,14,25,56.0,183,2,40,178,4.5,2,4,1,2,1,3
Alabama,2017-09-30,5,,Mississippi,W,15,24,62.5,248,3,51,365,7.2,5,10,5,0,0,0
Arizona State,2017-09-30,5,@,Stanford,L,16,25,64.0,195,1,46,214,4.7,2,4,,0,2,2
Arkansas,2017-09-30,4,,New Mexico State,W,19,26,73.1,264,3,51,230,4.5,3,4,2,0,1,1
Army,2017-09-30,5,,Texas-El Paso,W,3,7,42.9,80,1,50,353,7.1,4,4,2,0,1,1
Auburn,2017-09-30,5,,Mississippi State,W,14,17,82.4,267,2,39,244,6.3,4,5,2,2,0,2
Ball State,2017-09-30,5,@,Western Michigan,L,23,43,53.5,175,0,30,63,2.1,0,4,,1,1,2
Baylor,2017-09-30,5,@,Kansas State,L,26,44,59.1,291,1,27,84,3.1,1,5,,1,1,2
Boston College,2017-09-30,5,,Central Michigan,W,14,21,66.7,85,1,53,224,4.2,3,8,3,2,0,2
Bowling Green State,2017-09-30,5,,Akron,L,25,39,64.1,195,2,41,181,4.4,1,4,1,2,2,4
Buffalo,2017-09-30,5,@,Kent State,W,11,18,61.1,142,1,44,235,5.3,3,7,4,0,1,1
California,2017-09-30,5,@,Oregon,L,23,43,53.5,255,3,29,8,0.3,0,3,,2,0,2
Central Michigan,2017-09-30,5,@,Boston College,L,22,43,51.2,180,0,33,116,3.5,1,4,,0,3,3
Charlotte,2017-09-30,5,@,Florida International,L,16,28,57.1,155,1,49,349,7.1,3,1,,0,0,0
Cincinnati,2017-09-30,5,,Marshall,L,22,45,48.9,211,1,26,138,5.3,2,9,,3,0,3
Clemson,2017-09-30,5,@,Virginia Tech,W,12,21,57.1,186,1,43,146,3.4,2,8,2,0,0,0
Coastal Carolina,2017-09-30,4,@,Louisiana-Monroe,L,18,32,56.3,329,4,38,112,2.9,2,4,1,1,2,3
Colorado,2017-09-30,5,@,UCLA,L,17,38,44.7,243,1,38,191,5.0,1,6,1,0,0,0
Colorado State,2017-09-30,5,@,Hawaii,W,18,22,81.8,351,4,37,259,7.0,3,2,1,0,0,0
Connecticut,2017-09-30,4,@,Southern Methodist,L,22,28,78.6,408,2,36,-8,-0.2,1,9,3,1,0,1
East Carolina,2017-09-30,5,,South Florida,L,21,46,45.7,306,2,36,108,3.0,2,1,1,0,2,2
Eastern Michigan,2017-09-30,4,@,Kentucky,L,27,47,57.4,299,2,27,13,0.5,1,10,5,1,2,3
Florida,2017-09-30,4,,Vanderbilt,W,17,26,65.4,249,0,51,218,4.3,5,5,1,0,0,0
Florida Atlantic,2017-09-30,5,,Middle Tennessee State,W,22,29,75.9,187,1,50,252,5.0,4,3,2,0,0,0
Florida International,2017-09-30,4,,Charlotte,W,15,27,55.6,241,2,41,234,5.7,2,6,1,0,1,1
Florida State,2017-09-30,3,@,Wake Forest,W,11,21,52.4,121,1,43,149,3.5,1,10,2,1,0,1
Fresno State,2017-09-30,4,,Nevada,W,25,33,75.8,312,3,36,192,5.3,1,5,3,2,1,3
Georgia,2017-09-30,5,@,Tennessee,W,7,17,41.2,84,1,55,294,5.3,4,8,3,0,1,1
Georgia Tech,2017-09-30,4,,North Carolina,W,5,10,50.0,53,1,66,403,6.1,3,3,2,2,0,2
Hawaii,2017-09-30,5,,Colorado State,L,31,47,66.0,362,2,21,150,7.1,1,3,,1,0,1
Houston,2017-09-30,4,@,Temple,W,25,36,69.4,226,1,31,162,5.2,1,4,1,0,1,1
Indiana,2017-09-30,4,@,Penn State,L,15,32,46.9,175,1,47,177,3.8,1,11,5,3,1,4
Iowa,2017-09-30,5,@,Michigan State,L,17,32,53.1,207,0,25,19,0.8,1,6,2,2,0,2
Kansas State,2017-09-30,4,,Baylor,W,7,17,41.2,119,1,43,225,5.2,2,9,3,1,0,1
Kent State,2017-09-30,5,,Buffalo,L,19,31,61.3,320,1,40,124,3.1,0,4,,0,1,1
Kentucky,2017-09-30,5,,Eastern Michigan,W,18,27,66.7,175,2,37,53,1.4,1,6,5,1,0,1
Louisiana Tech,2017-09-30,5,,South Alabama,W,24,39,61.5,317,3,33,162,4.9,1,3,1,1,0,1
Louisiana-Monroe,2017-09-30,4,,Coastal Carolina,W,12,20,60.0,101,1,40,243,6.1,4,6,3,0,0,0
Louisville,2017-09-30,5,,Murray State,W,32,45,71.1,364,4,46,312,6.8,3,8,,2,0,2
LSU,2017-09-30,5,,Troy,L,21,32,65.6,266,3,29,162,5.6,0,5,3,2,2,4
Marshall,2017-09-30,4,@,Cincinnati,W,21,34,61.8,233,4,44,133,3.0,1,2,,1,0,1
Maryland,2017-09-30,4,@,Minnesota,W,18,28,64.3,154,2,47,262,5.6,2,3,,0,0,0
Massachusetts,2017-09-30,6,,Ohio,L,33,58,56.9,403,5,37,147,4.0,1,6,2,1,1,2
Memphis,2017-09-30,4,@,Central Florida,L,27,49,55.1,321,1,24,75,3.1,1,7,,1,3,4
Miami (OH),2017-09-30,5,@,Notre Dame,L,19,37,51.4,262,2,33,115,3.5,0,4,2,1,1,2
Michigan State,2017-09-30,4,,Iowa,W,18,28,64.3,212,2,40,88,2.2,0,12,3,0,0,0
Middle Tennessee State,2017-09-30,5,@,Florida Atlantic,L,32,52,61.5,385,2,24,69,2.9,0,5,,0,3,3
Minnesota,2017-09-30,4,,Maryland,L,13,26,50.0,229,1,31,80,2.6,2,6,,0,2,2
Mississippi State,2017-09-30,5,@,Auburn,L,13,37,35.1,157,1,47,194,4.1,0,7,2,0,2,2
Navy,2017-09-30,4,@,Tulsa,W,3,4,75.0,90,0,68,421,6.2,4,0,,1,0,1
Nevada,2017-09-30,5,@,Fresno State,L,31,49,63.3,253,2,23,61,2.7,1,5,1,0,3,3
New Mexico,2017-09-30,5,,Air Force,W,4,9,44.4,146,2,41,363,8.9,6,11,4,0,0,0
New Mexico State,2017-09-30,5,@,Arkansas,L,23,38,60.5,344,2,14,11,0.8,1,3,,1,1,2
North Carolina,2017-09-30,5,@,Georgia Tech,L,18,32,56.3,141,0,26,106,4.1,1,5,3,0,2,2
North Carolina State,2017-09-30,5,,Syracuse,W,21,34,61.8,206,1,47,256,5.4,3,9,3,0,0,0
North Texas,2017-09-30,5,@,Southern Mississippi,W,24,41,58.5,366,2,46,174,3.8,3,4,2,1,1,2
Northern Illinois,2017-09-30,4,@,San Diego State,L,23,38,60.5,262,3,44,156,3.5,1,8,1,1,3,4
Northwestern,2017-09-30,4,@,Wisconsin,L,29,45,64.4,219,3,34,25,0.7,0,5,2,0,2,2
Notre Dame,2017-09-30,5,,Miami (OH),W,10,23,43.5,170,3,39,333,8.5,4,4,3,0,0,0
Ohio,2017-09-30,5,@,Massachusetts,W,13,24,54.2,181,2,40,292,7.3,5,4,2,0,0,0
Ohio State,2017-09-30,5,@,Rutgers,W,20,31,64.5,353,4,36,278,7.7,4,9,1,0,0,0
Oklahoma State,2017-09-30,5,@,Texas Tech,W,27,38,71.1,376,3,44,221,5.0,2,6,1,0,1,1
Ole Miss,2017-09-30,4,@,Alabama,L,14,29,48.3,165,0,26,88,3.4,0,1,,0,2,2
Oregon,2017-09-30,5,,California,W,17,22,77.3,131,1,56,328,5.9,5,11,7,0,1,1
Oregon State,2017-09-30,5,,Washington,L,11,22,50.0,74,0,28,110,3.9,1,5,3,2,0,2
Penn State,2017-09-30,5,,Indiana,W,24,37,64.9,331,3,37,39,1.1,1,3,1,0,1,1
Pitt,2017-09-30,5,,Rice,W,28,34,82.4,410,4,33,69,2.1,2,6,3,1,0,1
Rice,2017-09-30,5,@,Pittsburgh,L,15,32,46.9,222,1,23,55,2.4,0,7,3,0,3,3
Rutgers,2017-09-30,5,,Ohio State,L,11,27,40.7,92,0,41,117,2.9,0,4,2,0,2,2
San Diego State,2017-09-30,5,,Northern Illinois,W,10,20,50.0,136,2,36,127,3.5,0,6,4,0,0,0
San Jose State,2017-09-30,6,@,Nevada-Las Vegas,L,30,49,61.2,315,1,33,147,4.5,0,4,2,1,2,3
SMU,2017-09-30,5,,Connecticut,W,27,39,69.2,280,4,41,218,5.3,3,13,8,0,0,0
South Alabama,2017-09-30,5,@,Louisiana Tech,L,21,45,46.7,235,1,22,98,4.5,0,4,3,0,2,2
South Carolina,2017-09-30,5,@,Texas A&M,L,17,30,56.7,256,2,26,23,0.9,0,6,1,1,0,1
South Florida,2017-09-30,5,@,East Carolina,W,13,21,61.9,185,2,50,390,7.8,5,7,1,1,0,1
Southern Mississippi,2017-09-30,4,,North Texas,L,19,42,45.2,270,1,29,145,5.0,3,13,1,0,0,0
Stanford,2017-09-30,5,,Arizona State,W,15,24,62.5,173,1,32,334,10.4,3,7,3,1,0,1
Syracuse,2017-09-30,5,@,North Carolina State,L,30,48,62.5,385,1,30,59,2.0,2,4,,0,1,1
Temple,2017-09-30,5,,Houston,L,20,42,47.6,182,1,37,142,3.8,0,5,,0,3,3
Tennessee,2017-09-30,5,,Georgia,L,11,23,47.8,80,0,29,62,2.1,0,5,2,2,2,4
Texas A&M,2017-09-30,5,,South Carolina,W,19,27,70.4,159,0,49,237,4.8,3,12,7,1,0,1
Texas State,2017-09-30,5,@,Wyoming,L,11,23,47.8,127,1,52,135,2.6,0,7,2,1,1,2
Texas Tech,2017-09-30,4,,Oklahoma State,L,29,46,63.0,330,1,26,54,2.1,2,3,1,0,1,1
Troy,2017-09-30,5,@,Louisiana State,W,16,28,57.1,157,0,42,206,4.9,3,5,,2,0,2
Tulsa,2017-09-30,5,,Navy,L,12,18,66.7,115,1,39,229,5.9,2,2,,0,0,0
UCF,2017-09-30,3,,Memphis,W,19,31,61.3,253,3,49,350,7.1,2,6,2,0,1,1
UCLA,2017-09-30,5,,Colorado,W,28,45,62.2,372,1,35,95,2.7,2,7,,0,1,1
UNLV,2017-09-30,4,,San Jose State,W,11,16,68.8,203,2,52,345,6.6,4,3,,0,0,0
UTEP,2017-09-30,5,@,Army,L,9,18,50.0,110,1,37,152,4.1,1,2,,0,0,0
Vanderbilt,2017-09-30,5,@,Florida,L,18,40,45.0,264,3,20,46,2.3,0,5,1,0,0,0
Virginia Tech,2017-09-30,5,,Clemson,L,30,45,66.7,252,1,28,90,3.2,1,5,3,1,2,3
Wake Forest,2017-09-30,5,,Florida State,L,24,35,68.6,271,0,34,96,2.8,2,17,5,1,1,2
Washington,2017-09-30,5,@,Oregon State,W,26,34,76.5,293,3,41,216,5.3,3,4,,0,1,1
Western Michigan,2017-09-30,5,,Ball State,W,15,21,71.4,245,3,43,169,3.9,3,8,3,0,0,0
Wisconsin,2017-09-30,4,,Northwestern,W,11,20,55.0,197,1,37,109,2.9,2,11,8,1,2,3
Wyoming,2017-09-30,5,,Texas State,W,15,26,57.7,249,3,35,84,2.4,0,11,4,1,0,1
Arkansas State,2017-10-04,4,@,Georgia Southern,W,12,26,46.2,316,4,35,65,1.9,2,9,4,1,4,5
Georgia Southern,2017-10-04,4,,Arkansas State,L,10,18,55.6,160,1,63,333,5.3,2,6,2,2,2,4
Louisville,2017-10-05,6,@,North Carolina State,L,26,48,54.2,354,1,29,116,4.0,2,3,,0,1,1
North Carolina State,2017-10-05,6,,Louisville,W,20,32,62.5,367,1,39,153,3.9,3,6,4,1,0,1
Boise State,2017-10-06,5,@,Brigham Young,W,13,20,65.0,142,1,47,158,3.4,2,3,1,0,1,1
Brigham Young,2017-10-06,6,,Boise State,L,20,37,54.1,172,0,23,66,2.9,1,2,,0,2,2
Connecticut,2017-10-06,5,,Memphis,L,21,35,60.0,310,1,34,167,4.9,3,7,1,2,1,3
Memphis,2017-10-06,5,@,Connecticut,W,39,55,70.9,480,8,45,231,5.1,2,6,4,0,0,0
Air Force,2017-10-07,5,@,Navy,L,10,17,58.8,281,2,55,340,6.2,4,1,,2,0,2
Akron,2017-10-07,6,,Ball State,W,18,31,58.1,249,2,31,134,4.3,1,6,5,0,0,0
Alabama,2017-10-07,6,@,Texas A&M,W,13,22,59.1,123,1,44,232,5.3,2,7,4,1,0,1
Appalachian State,2017-10-07,5,,New Mexico State,W,11,22,50.0,75,1,38,350,9.2,5,8,2,1,2,3
Arizona,2017-10-07,5,@,Colorado,W,12,14,85.7,154,1,40,416,10.4,5,7,4,1,0,1
Arkansas,2017-10-07,5,@,South Carolina,L,20,37,54.1,224,2,32,106,3.3,1,3,1,2,2,4
Army,2017-10-07,6,@,Rice,W,1,3,33.3,9,0,65,418,6.4,6,4,2,0,1,1
Auburn,2017-10-07,6,,Mississippi,W,14,21,66.7,235,2,51,326,6.4,3,3,1,0,0,0
Ball State,2017-10-07,6,@,Akron,L,24,46,52.2,221,0,44,155,3.5,0,7,2,0,3,3
Boston College,2017-10-07,6,,Virginia Tech,L,14,33,42.4,191,1,33,153,4.6,0,9,5,0,0,0
Bowling Green State,2017-10-07,6,@,Miami (OH),W,12,26,46.2,230,3,41,275,6.7,1,1,,0,1,1
Buffalo,2017-10-07,6,,Western Michigan,L,35,61,57.4,597,7,33,86,2.6,2,7,1,2,0,2
California,2017-10-07,6,@,Washington,L,16,26,61.5,133,0,26,-40,-1.5,0,6,1,1,0,1
Central Michigan,2017-10-07,6,@,Ohio,W,25,35,71.4,249,2,30,69,2.3,1,6,2,0,1,1
Charlotte,2017-10-07,6,,Marshall,L,10,26,38.5,132,0,26,80,3.1,0,3,,0,1,1
Cincinnati,2017-10-07,6,,Central Florida,L,23,40,57.5,278,1,26,113,4.3,2,2,1,0,1,1
Clemson,2017-10-07,6,,Wake Forest,W,29,41,70.7,263,2,48,190,4.0,2,8,3,1,1,2
Coastal Carolina,2017-10-07,5,,Georgia State,L,18,26,69.2,239,3,32,127,4.0,0,5,1,0,0,0
Colorado,2017-10-07,6,,Arizona,L,19,32,59.4,251,3,58,300,5.2,3,1,,0,0,0
Colorado State,2017-10-07,6,@,Utah State,W,22,31,71.0,293,2,52,216,4.2,1,13,7,0,0,0
Duke,2017-10-07,6,@,Virginia,L,14,42,33.3,124,1,32,131,4.1,1,8,1,0,2,2
East Carolina,2017-10-07,6,,Temple,L,20,38,52.6,253,1,22,34,1.5,0,1,,0,1,1
Eastern Michigan,2017-10-07,5,@,Toledo,L,24,40,60.0,253,2,23,73,3.2,0,6,4,0,2,2
Florida,2017-10-07,5,,Louisiana State,L,10,16,62.5,108,0,38,194,5.1,2,7,2,0,0,0
Florida Atlantic,2017-10-07,6,@,Old Dominion,W,13,22,59.1,97,0,69,453,6.6,8,7,2,1,1,2
Florida International,2017-10-07,5,@,Middle Tennessee State,L,22,34,64.7,221,1,36,85,2.4,1,4,,1,1,2
Florida State,2017-10-07,4,,Miami (FL),L,17,28,60.7,203,2,43,203,4.7,0,5,3,0,2,2
Fresno State,2017-10-07,5,@,San Jose State,W,15,26,57.7,136,0,51,212,4.2,3,9,4,0,0,0
Georgia,2017-10-07,6,@,Vanderbilt,W,10,14,71.4,126,2,54,423,7.8,4,5,,1,0,1
Georgia State,2017-10-07,4,@,Coastal Carolina,W,18,30,60.0,273,1,40,91,2.3,2,5,2,0,1,1
Hawaii,2017-10-07,6,@,Nevada,L,18,27,66.7,229,2,35,248,7.1,1,4,,1,1,2
Houston,2017-10-07,5,,Southern Methodist,W,20,28,71.4,198,3,40,265,6.6,2,3,2,0,2,2
Idaho,2017-10-07,5,,Louisiana,L,13,28,46.4,149,0,39,130,3.3,1,11,6,0,0,0
Illinois,2017-10-07,5,@,Iowa,L,22,45,48.9,246,0,30,200,6.7,1,1,1,1,3,4
Indiana,2017-10-07,5,,Charleston Southern,W,32,41,78.0,321,2,45,157,3.5,1,10,3,2,1,3
Iowa,2017-10-07,6,,Illinois,W,18,34,52.9,250,4,38,191,5.0,1,2,1,1,1,2
Iowa State,2017-10-07,5,@,Oklahoma,W,20,27,74.1,368,3,32,81,2.5,1,4,2,0,0,0
Kansas,2017-10-07,5,,Texas Tech,L,23,43,53.5,256,1,33,112,3.4,1,5,3,2,2,4
Kansas State,2017-10-07,5,@,Texas,L,14,23,60.9,254,2,39,140,3.6,2,4,,0,1,1
Kent State,2017-10-07,6,@,Northern Illinois,L,6,17,35.3,29,0,43,102,2.4,0,10,3,1,3,4
Kentucky,2017-10-07,6,,Missouri,W,22,37,59.5,298,2,39,188,4.8,2,2,1,0,1,1
Louisiana,2017-10-07,5,@,Idaho,W,19,28,67.9,213,1,39,84,2.2,2,4,3,0,1,1
Louisiana Tech,2017-10-07,6,@,Alabama-Birmingham,L,17,29,58.6,209,2,34,154,4.5,1,1,1,0,0,0
Louisiana-Monroe,2017-10-07,5,@,Texas State,W,24,37,64.9,433,3,41,156,3.8,2,5,2,0,0,0
LSU,2017-10-07,6,@,Florida,W,9,16,56.3,125,1,48,216,4.5,1,5,5,0,0,0
Marshall,2017-10-07,5,@,Charlotte,W,19,28,67.9,192,2,42,212,5.0,0,5,2,2,0,2
Maryland,2017-10-07,5,@,Ohio State,L,3,13,23.1,16,0,42,50,1.2,1,5,,2,0,2
Miami (FL),2017-10-07,4,@,Florida State,W,19,44,43.2,254,3,29,83,2.9,0,9,4,0,1,1
Miami (OH),2017-10-07,6,,Bowling Green State,L,24,43,55.8,374,2,44,238,5.4,1,4,1,1,1,2
Michigan,2017-10-07,5,,Michigan State,L,16,35,45.7,198,0,39,102,2.6,1,5,,2,3,5
Michigan State,2017-10-07,5,@,Michigan,W,11,22,50.0,94,1,40,158,4.0,1,6,4,0,0,0
Middle Tennessee State,2017-10-07,6,,Florida International,W,25,31,80.6,250,1,34,176,5.2,3,9,4,0,0,0
Minnesota,2017-10-07,5,@,Purdue,L,11,25,44.0,101,2,47,227,4.8,0,6,4,1,1,2
Missouri,2017-10-07,5,@,Kentucky,L,22,43,51.2,355,3,33,213,6.5,1,6,1,2,0,2
Navy,2017-10-07,5,,Air Force,W,4,12,33.3,86,2,57,471,8.3,4,5,2,0,0,0
Nebraska,2017-10-07,6,,Wisconsin,L,18,35,51.4,271,1,26,110,4.2,0,1,1,1,1,2
Nevada,2017-10-07,6,,Hawaii,W,26,34,76.5,298,4,38,268,7.1,1,9,4,0,1,1
New Mexico State,2017-10-07,6,@,Appalachian State,L,27,50,54.0,356,2,42,176,4.2,2,4,,0,6,6
North Carolina,2017-10-07,6,,Notre Dame,L,19,42,45.2,179,1,28,86,3.1,0,5,1,2,1,3
Northern Illinois,2017-10-07,5,,Kent State,W,13,22,59.1,114,3,50,152,3.0,0,14,6,1,2,3
Northwestern,2017-10-07,5,,Penn State,L,23,43,53.5,198,0,30,67,2.2,1,12,5,1,2,3
Notre Dame,2017-10-07,6,@,North Carolina,W,17,31,54.8,146,1,57,341,6.0,3,5,2,0,2,2
Ohio,2017-10-07,6,,Central Michigan,L,17,31,54.8,160,0,39,190,4.9,3,8,2,3,1,4
Ohio State,2017-10-07,6,,Maryland,W,23,36,63.9,303,3,50,281,5.6,5,12,5,2,0,2
Oklahoma,2017-10-07,5,,Iowa State,L,25,34,73.5,323,2,35,190,5.4,2,5,1,1,0,1
Old Dominion,2017-10-07,5,,Florida Atlantic,L,16,39,41.0,163,2,36,248,6.9,2,6,2,0,4,4
Ole Miss,2017-10-07,5,@,Auburn,L,34,51,66.7,346,2,30,83,2.8,1,6,1,0,0,0
Oregon,2017-10-07,6,,Washington State,L,15,27,55.6,145,1,45,132,2.9,0,6,4,1,2,3
Oregon State,2017-10-07,6,@,Southern California,L,16,29,55.2,197,0,36,122,3.4,1,3,1,2,1,3
Penn State,2017-10-07,6,@,Northwestern,W,29,41,70.7,286,1,38,95,2.5,3,7,4,0,0,0
Pitt,2017-10-07,6,@,Syracuse,L,22,33,66.7,229,0,26,129,5.0,2,5,3,0,0,0
Purdue,2017-10-07,5,,Minnesota,W,25,36,69.4,307,2,29,132,4.6,1,5,,2,2,4
Rice,2017-10-07,6,,Army,L,9,21,42.9,146,1,37,200,5.4,1,2,,5,1,6
San Diego State,2017-10-07,6,@,Nevada-Las Vegas,W,14,24,58.3,172,0,46,302,6.6,5,6,3,1,0,1
San Jose State,2017-10-07,7,,Fresno State,L,15,26,57.7,97,1,33,108,3.3,0,3,,2,2,4
SMU,2017-10-07,6,@,Houston,L,41,59,69.5,397,1,26,147,5.7,1,4,,0,2,2
South Carolina,2017-10-07,6,,Arkansas,W,16,31,51.6,199,3,36,159,4.4,0,7,2,0,0,0
Southern Mississippi,2017-10-07,5,@,Texas-San Antonio,W,15,21,71.4,212,3,30,246,8.2,1,8,3,2,0,2
Stanford,2017-10-07,6,@,Utah,W,13,24,54.2,188,0,31,196,6.3,2,6,2,0,0,0
Syracuse,2017-10-07,6,,Pittsburgh,W,33,49,67.3,365,2,42,135,3.2,1,4,2,0,0,0
Temple,2017-10-07,6,@,East Carolina,W,21,33,63.6,344,2,46,179,3.9,2,8,4,0,1,1
Texas,2017-10-07,5,,Kansas State,W,30,51,58.8,380,2,40,166,4.2,3,8,3,0,1,1
Texas A&M,2017-10-07,6,,Alabama,L,19,29,65.5,237,1,40,71,1.8,1,9,3,2,1,3
Texas Christian,2017-10-07,5,,West Virginia,W,16,29,55.2,236,2,36,170,4.7,2,3,2,0,0,0
Texas State,2017-10-07,6,,Louisiana-Monroe,L,14,25,56.0,205,2,39,181,4.6,2,2,1,1,0,1
Texas Tech,2017-10-07,5,@,Kansas,W,22,27,81.5,290,3,52,313,6.0,5,7,1,1,1,2
Toledo,2017-10-07,5,,Eastern Michigan,W,23,34,67.6,289,0,42,130,3.1,2,5,1,0,0,0
Tulane,2017-10-07,5,,Tulsa,W,9,13,69.2,165,1,70,488,7.0,8,4,3,0,0,0
Tulsa,2017-10-07,6,@,Tulane,L,12,20,60.0,273,1,28,139,5.0,3,2,,1,1,2
UAB,2017-10-07,5,,Louisiana Tech,W,21,32,65.6,188,0,36,178,4.9,3,5,2,0,0,0
UCF,2017-10-07,4,@,Cincinnati,W,16,19,84.2,374,5,21,141,6.7,2,7,1,0,0,0
UNLV,2017-10-07,5,,San Diego State,L,12,28,42.9,177,1,31,106,3.4,0,4,1,0,0,0
USC,2017-10-07,6,,Oregon State,W,24,36,66.7,328,3,37,184,5.0,2,4,2,2,1,3
Utah,2017-10-07,5,,Stanford,L,20,40,50.0,238,1,33,144,4.4,1,6,,0,2,2
Utah State,2017-10-07,6,,Colorado State,L,18,34,52.9,149,1,29,63,2.2,0,6,,0,0,0
UTEP,2017-10-07,6,,Western Kentucky,L,12,22,54.5,124,1,36,163,4.5,1,8,2,0,0,0
UTSA,2017-10-07,4,,Southern Mississippi,L,27,43,62.8,367,3,33,102,3.1,0,6,1,0,1,1
Vanderbilt,2017-10-07,6,,Georgia,L,17,31,54.8,172,1,22,64,2.9,1,4,2,0,0,0
Virginia,2017-10-07,5,,Duke,W,24,43,55.8,182,3,38,128,3.4,0,4,2,0,2,2
Virginia Tech,2017-10-07,6,@,Boston College,W,22,33,66.7,322,1,48,109,2.3,1,5,,0,1,1
Wake Forest,2017-10-07,6,@,Clemson,L,14,30,46.7,203,2,35,133,3.8,0,5,1,0,0,0
Washington,2017-10-07,6,,California,W,27,42,64.3,215,2,38,162,4.3,3,9,8,1,0,1
Washington State,2017-10-07,6,@,Oregon,W,24,42,57.1,282,3,25,87,3.5,0,11,4,2,0,2
West Virginia,2017-10-07,5,@,Texas Christian,L,25,45,55.6,366,3,39,142,3.6,0,4,,1,1,2
Western Kentucky,2017-10-07,5,@,Texas-El Paso,W,24,37,64.9,208,0,33,74,2.2,2,5,,0,0,0
Western Michigan,2017-10-07,6,@,Buffalo,W,24,31,77.4,269,6,68,376,5.5,4,4,,0,2,2
Wisconsin,2017-10-07,5,@,Nebraska,W,9,17,52.9,113,1,49,353,7.2,3,3,1,0,1,1
South Alabama,2017-10-11,6,@,Troy,W,11,20,55.0,176,1,44,48,1.1,1,7,2,0,1,1
Troy,2017-10-11,6,,South Alabama,L,25,47,53.2,269,0,20,30,1.5,1,8,4,3,1,4
Louisiana,2017-10-12,6,,Texas State,W,17,27,63.0,232,1,38,135,3.6,2,12,6,0,0,0
Texas State,2017-10-12,7,@,Louisiana,L,14,25,56.0,219,0,44,106,2.4,1,5,2,2,1,3
California,2017-10-13,7,,Washington State,W,21,38,55.3,259,1,32,106,3.3,2,12,9,0,0,0
Clemson,2017-10-13,7,@,Syracuse,L,22,32,68.8,204,0,25,113,4.5,2,9,6,0,0,0
Syracuse,2017-10-13,7,,Clemson,W,20,33,60.6,278,3,50,162,3.2,0,5,4,1,0,1
Washington State,2017-10-13,7,@,California,L,32,48,66.7,314,0,26,23,0.9,0,9,2,2,5,7
Air Force,2017-10-14,6,,Nevada-Las Vegas,W,4,8,50.0,72,0,78,401,5.1,5,2,1,4,0,4
Alabama,2017-10-14,7,,Arkansas,W,13,21,61.9,188,1,43,308,7.2,4,9,5,1,1,2
Appalachian State,2017-10-14,6,@,Idaho,W,19,26,73.1,155,3,38,121,3.2,0,12,6,1,1,2
Arizona,2017-10-14,6,,UCLA,W,9,13,69.2,148,1,61,457,7.5,4,8,5,0,0,0
Arizona State,2017-10-14,6,,Washington,W,29,41,70.7,245,0,32,40,1.3,1,9,5,0,0,0
Arkansas,2017-10-14,6,@,Alabama,L,23,43,53.5,200,1,29,27,0.9,0,4,2,0,1,1
Arkansas State,2017-10-14,5,,Coastal Carolina,W,24,37,64.9,286,5,37,189,5.1,0,7,3,0,0,0
Army,2017-10-14,7,,Eastern Michigan,W,0,5,0.0,0,0,61,413,6.8,4,0,,0,0,0
Auburn,2017-10-14,7,@,Louisiana State,L,9,26,34.6,165,1,44,189,4.3,1,6,4,0,0,0
Baylor,2017-10-14,6,@,Oklahoma State,L,14,36,38.9,168,0,46,219,4.8,1,4,,1,2,3
Boise State,2017-10-14,6,@,San Diego State,W,14,23,60.9,125,1,34,186,5.5,1,12,4,0,0,0
Boston College,2017-10-14,7,@,Louisville,W,12,28,42.9,191,1,59,364,6.2,5,1,,0,1,1
Bowling Green State,2017-10-14,7,,Ohio,L,17,43,39.5,192,1,47,229,4.9,2,2,,2,2,4
Brigham Young,2017-10-14,7,@,Mississippi State,L,17,29,58.6,147,1,17,29,1.7,0,1,,1,1,2
Buffalo,2017-10-14,7,,Northern Illinois,L,21,34,61.8,344,1,27,39,1.4,0,4,2,0,1,1
Central Michigan,2017-10-14,7,,Toledo,L,17,38,44.7,182,1,21,62,3.0,0,5,1,0,2,2
Charlotte,2017-10-14,7,@,Western Kentucky,L,9,19,47.4,61,0,34,248,7.3,2,7,2,0,1,1
Cincinnati,2017-10-14,7,@,South Florida,L,21,37,56.8,178,0,33,95,2.9,0,3,,1,1,2
Coastal Carolina,2017-10-14,6,@,Arkansas State,L,13,29,44.8,231,1,38,197,5.2,1,2,1,1,0,1
Colorado,2017-10-14,7,@,Oregon State,W,15,25,60.0,179,3,41,206,5.0,2,2,,0,0,0
Colorado State,2017-10-14,7,,Nevada,W,26,37,70.3,384,4,34,224,6.6,2,6,1,1,0,1
Connecticut,2017-10-14,6,@,Temple,W,18,28,64.3,105,3,36,143,4.0,0,5,2,1,1,2
Duke,2017-10-14,7,,Florida State,L,22,37,59.5,204,0,25,111,4.4,1,7,2,0,1,1
East Carolina,2017-10-14,7,@,Central Florida,L,15,33,45.5,160,3,37,187,5.1,0,4,2,0,1,1
Eastern Michigan,2017-10-14,6,@,Army,L,19,27,70.4,229,4,26,135,5.2,0,5,,0,1,1
