School,Date,G,Loc,Opponent,WL,Total TD,Points For,Points Difference,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp
Bowling Green State,2006-09-30,5,@,Ohio,W,3,21,12,20,34,58.8,188,1,32,54,1.7,0,1,2,3
California,2006-09-30,5,@,Oregon State,W,5,41,28,23,34,67.6,244,0,24,56,2.3,1,1,0,1
Central Michigan,2006-09-30,5,@,Kentucky,L,4,36,-9,20,32,62.5,266,4,31,107,3.5,2,1,1,2
Cincinnati,2006-09-30,5,,Miami (OH),W,3,24,14,21,48,43.8,190,0,25,36,1.4,0,1,2,3
Clemson,2006-09-30,5,,Louisiana Tech,W,7,51,51,23,46,50.0,226,0,29,33,1.1,0,1,4,5
Colorado,2006-09-30,5,@,Missouri,L,1,13,-15,23,37,62.2,253,4,40,100,2.5,0,0,2,2
Colorado State,2006-09-30,4,@,Fresno State,W,5,35,12,19,42,45.2,205,1,23,115,5.0,1,0,3,3
Connecticut,2006-09-30,4,,Navy,L,2,17,-24,5,11,45.5,141,1,56,464,8.3,4,0,0,0
Duke,2006-09-30,4,,Virginia,L,0,0,-37,16,23,69.6,147,2,38,106,2.8,2,1,0,1
Eastern Michigan,2006-09-30,5,@,Louisiana,L,2,14,-19,17,23,73.9,202,2,41,179,4.4,2,0,0,0
Florida,2006-09-30,5,,Alabama,W,4,28,15,21,40,52.5,240,0,30,83,2.8,0,0,3,3
Florida Atlantic,2006-09-30,5,@,Louisiana-Monroe,W,3,21,2,23,38,60.5,285,1,28,122,4.4,1,0,2,2
Florida International,2006-09-30,5,,Arkansas State,L,1,6,-25,10,22,45.5,108,0,47,222,4.7,4,0,1,1
Fresno State,2006-09-30,4,,Colorado State,L,3,23,-12,15,23,65.2,248,3,44,54,1.2,1,2,0,2
Georgia,2006-09-30,5,@,Mississippi,W,2,14,5,6,15,40.0,87,1,42,156,3.7,0,0,1,1
Georgia Tech,2006-09-30,5,@,Virginia Tech,W,5,38,11,27,54,50.0,339,1,27,42,1.6,2,2,0,2
Hawaii,2006-09-30,4,,Eastern Illinois,W,6,44,35,8,21,38.1,57,0,40,234,5.9,1,0,3,3
Houston,2006-09-30,5,@,Miami (FL),L,1,13,-1,16,27,59.3,190,1,42,230,5.5,1,0,2,2
Idaho,2006-09-30,5,@,Utah State,W,5,41,20,19,27,70.4,186,1,35,119,3.4,2,1,2,3
Illinois,2006-09-30,5,@,Michigan State,W,2,23,3,17,27,63.0,177,0,32,82,2.6,1,1,0,1
Indiana,2006-09-30,5,,Wisconsin,L,2,17,-35,18,23,78.3,330,3,46,209,4.5,4,1,1,2
Iowa,2006-09-30,5,,Ohio State,L,2,17,-21,16,25,64.0,186,4,50,214,4.3,1,0,0,0
Iowa State,2006-09-30,5,,Northern Iowa,W,4,28,1,23,30,76.7,158,1,37,176,4.8,1,0,0,0
Kansas,2006-09-30,5,@,Nebraska,L,4,32,-7,15,33,45.5,395,4,32,116,3.6,1,3,0,3
Kansas State,2006-09-30,5,@,Baylor,L,0,3,-14,26,47,55.3,294,2,19,18,0.9,0,3,1,4
Kent State,2006-09-30,5,,Akron,W,5,37,22,19,38,50.0,261,2,23,73,3.2,0,2,0,2
Kentucky,2006-09-30,5,,Central Michigan,W,6,45,9,26,47,55.3,411,4,34,147,4.3,0,3,1,4
Louisiana,2006-09-30,4,,Eastern Michigan,W,4,33,19,23,35,65.7,171,0,24,75,3.1,2,1,0,1
Louisiana Tech,2006-09-30,4,@,Clemson,L,0,0,-51,10,17,58.8,133,2,41,393,9.6,3,3,0,3
Louisiana-Monroe,2006-09-30,4,,Florida Atlantic,L,2,19,-2,13,19,68.4,185,1,38,151,4.0,2,0,0,0
LSU,2006-09-30,5,,Mississippi State,W,7,48,31,15,29,51.7,212,1,21,14,0.7,0,0,1,1
Memphis,2006-09-30,4,,Tennessee,L,1,7,-34,25,29,86.2,361,4,52,205,3.9,1,2,0,2
Miami (FL),2006-09-30,4,,Houston,W,2,14,1,18,28,64.3,196,0,25,80,3.2,1,1,0,1
Miami (OH),2006-09-30,5,@,Cincinnati,L,1,10,-14,5,11,45.5,43,1,42,253,6.0,2,2,1,3
Michigan,2006-09-30,5,@,Minnesota,W,4,28,14,17,34,50.0,215,2,24,108,4.5,0,0,0,0
Michigan State,2006-09-30,5,,Illinois,L,2,20,-3,10,17,58.8,138,2,44,252,5.7,0,0,1,1
Middle Tennessee State,2006-09-30,5,@,North Texas,W,5,35,35,7,16,43.8,63,0,24,40,1.7,0,1,2,3
Minnesota,2006-09-30,5,,Michigan,L,2,14,-14,17,24,70.8,284,3,45,234,5.2,1,0,0,0
Mississippi State,2006-09-30,5,@,Louisiana State,L,2,17,-31,19,23,82.6,338,3,38,108,2.8,4,1,1,2
Missouri,2006-09-30,5,,Colorado,W,4,28,15,13,27,48.1,190,0,36,183,5.1,1,0,0,0
Navy,2006-09-30,5,@,Connecticut,W,5,41,24,15,37,40.5,176,2,28,167,6.0,0,3,0,3
Nebraska,2006-09-30,5,,Kansas,W,5,39,7,27,54,50.0,405,2,40,169,4.2,2,1,3,4
Nevada,2006-09-30,5,@,Nevada-Las Vegas,W,4,31,28,18,32,56.3,153,0,31,74,2.4,0,2,2,4
New Mexico,2006-09-30,5,@,Air Force,L,1,7,-17,3,6,50.0,19,0,62,262,4.2,3,0,1,1
New Mexico State,2006-09-30,4,@,Texas-El Paso,L,5,38,-6,18,26,69.2,414,3,27,123,4.6,1,1,2,3
North Texas,2006-09-30,5,,Middle Tennessee State,L,0,0,-35,13,18,72.2,154,1,57,212,3.7,4,0,0,0
Northern Illinois,2006-09-30,5,@,Ball State,W,5,40,12,29,40,72.5,307,4,26,78,3.0,0,1,0,1
Northwestern,2006-09-30,5,@,Penn State,L,1,7,-26,20,35,57.1,295,0,48,233,4.9,3,1,1,2
Notre Dame,2006-09-30,5,,Purdue,W,5,35,14,23,46,50.0,398,2,18,92,5.1,1,1,0,1
Ohio,2006-09-30,5,,Bowling Green State,L,1,9,-12,10,19,52.6,108,0,44,148,3.4,3,1,0,1
Ohio State,2006-09-30,5,@,Iowa,W,5,38,21,19,41,46.3,249,1,20,87,4.4,1,1,3,4
Ole Miss,2006-09-30,5,,Georgia,L,1,9,-5,11,28,39.3,115,0,33,133,4.0,2,0,0,0
Oregon,2006-09-30,4,@,Arizona State,W,6,48,35,6,19,31.6,33,0,34,142,4.2,0,1,1,2
Oregon State,2006-09-30,4,,California,L,1,13,-28,22,31,71.0,341,4,33,142,4.3,1,0,1,1
Penn State,2006-09-30,5,,Northwestern,W,3,33,26,14,30,46.7,157,0,28,81,2.9,1,0,1,1
Pitt,2006-09-30,5,,Toledo,W,6,45,42,18,36,50.0,106,0,35,124,3.5,0,2,2,4
Purdue,2006-09-30,5,@,Notre Dame,L,3,21,-14,29,38,76.3,316,2,43,138,3.2,3,0,0,0
Rice,2006-09-30,5,@,Army,W,6,48,34,14,30,46.7,162,1,31,140,4.5,1,3,1,4
San Diego State,2006-09-30,4,@,San Jose State,L,1,10,-21,19,23,82.6,282,3,36,136,3.8,1,2,0,2
San Jose State,2006-09-30,4,,San Diego State,W,4,31,21,10,16,62.5,76,0,39,163,4.2,1,1,2,3
SMU,2006-09-30,5,@,Tulane,W,4,33,5,30,50,60.0,398,3,21,-33,-1.6,0,1,0,1
Stanford,2006-09-30,5,@,UCLA,L,0,0,-31,21,38,55.3,223,0,34,166,4.9,2,1,2,3
Syracuse,2006-09-30,5,,Wyoming,W,5,40,6,33,50,66.0,326,3,40,186,4.7,1,2,2,4
Temple,2006-09-30,5,@,Vanderbilt,L,2,14,-29,11,23,47.8,169,2,31,279,9.0,4,1,0,1
Tennessee,2006-09-30,5,@,Memphis,W,5,41,34,11,17,64.7,79,1,20,42,2.1,0,0,1,1
Texas,2006-09-30,5,,Sam Houston State,W,8,56,53,16,26,61.5,105,0,25,87,3.5,0,2,2,4
Texas A&M,2006-09-30,5,,Texas Tech,L,3,27,-4,32,45,71.1,392,4,11,41,3.7,0,1,0,1
Texas Tech,2006-09-30,5,@,Texas A&M,W,4,31,4,9,20,45.0,103,0,47,250,5.3,2,0,1,1
Toledo,2006-09-30,5,@,Pittsburgh,L,0,3,-42,14,17,82.4,189,2,43,185,4.3,3,1,0,1
Troy,2006-09-30,5,@,Alabama-Birmingham,L,0,3,-18,11,16,68.8,145,1,42,140,3.3,2,1,1,2
Tulane,2006-09-30,4,,Southern Methodist,L,4,28,-5,23,40,57.5,261,2,38,98,2.6,1,0,1,1
UAB,2006-09-30,5,,Troy,W,3,21,18,18,32,56.3,144,0,32,58,1.8,0,1,1,2
UCLA,2006-09-30,4,,Stanford,W,4,31,31,12,25,48.0,117,0,34,49,1.4,0,2,3,5
UNLV,2006-09-30,4,,Nevada,L,0,3,-28,9,15,60.0,131,1,37,180,4.9,3,0,0,0
USC,2006-09-30,4,@,Washington State,W,4,28,6,26,47,55.3,287,2,28,131,4.7,0,0,1,1
Utah,2006-09-30,5,,Boise State,L,0,3,-33,15,22,68.2,210,1,42,188,4.5,2,1,2,3
Utah State,2006-09-30,5,,Idaho,L,3,21,-20,10,20,50.0,188,1,35,128,3.7,2,1,0,1
UTEP,2006-09-30,4,,New Mexico State,W,5,44,6,48,73,65.8,506,4,23,67,2.9,1,1,1,2
Vanderbilt,2006-09-30,5,,Temple,W,6,43,29,11,17,64.7,148,1,40,122,3.1,1,1,2,3
Virginia,2006-09-30,5,@,Duke,W,5,37,37,11,25,44.0,121,0,36,-21,-0.6,0,2,3,5
Virginia Tech,2006-09-30,5,,Georgia Tech,L,3,27,-11,9,17,52.9,176,2,36,149,4.1,2,0,2,2
Wake Forest,2006-09-30,5,,Liberty,W,4,34,20,17,29,58.6,216,2,32,85,2.7,0,0,1,1
Washington,2006-09-30,5,@,Arizona,W,3,21,11,24,41,58.5,308,1,24,-7,-0.3,0,0,1,1
Washington State,2006-09-30,5,,Southern California,L,2,22,-6,23,32,71.9,269,3,32,135,4.2,1,1,1,2
Wisconsin,2006-09-30,5,@,Indiana,W,7,52,35,13,30,43.3,113,0,33,167,5.1,1,2,0,2
Wyoming,2006-09-30,5,@,Syracuse,L,4,34,-6,11,25,44.0,121,1,32,154,4.8,4,2,1,3
Southern Mississippi,2006-10-03,5,@,Tulsa,L,0,6,-14,16,25,64.0,201,0,38,252,6.6,3,2,0,2
Tulsa,2006-10-03,5,,Southern Mississippi,W,3,20,14,14,39,35.9,123,0,31,120,3.9,0,0,1,1
Marshall,2006-10-04,5,,Central Florida,L,2,22,-1,16,26,61.5,213,1,43,275,6.4,1,0,0,0
UCF,2006-10-04,5,@,Marshall,W,2,23,1,14,22,63.6,136,1,35,230,6.6,1,0,1,1
Florida State,2006-10-05,5,@,North Carolina State,L,2,20,-4,13,22,59.1,190,3,37,150,4.1,0,0,0,0
North Carolina State,2006-10-05,5,,Florida State,W,3,24,4,16,29,55.2,249,2,32,96,3.0,0,0,1,1
Texas Christian,2006-10-05,5,@,Utah,L,1,7,-13,19,32,59.4,223,2,36,131,3.6,0,0,1,1
Utah,2006-10-05,6,,Texas Christian,W,2,20,13,14,29,48.3,228,0,31,81,2.6,1,2,1,3
Louisville,2006-10-06,5,@,Middle Tennessee State,W,5,44,27,17,34,50.0,167,1,35,83,2.4,0,0,1,1
Middle Tennessee State,2006-10-06,6,,Louisville,L,2,17,-27,17,32,53.1,340,3,31,186,6.0,2,1,1,2
Air Force,2006-10-07,4,,Navy,L,2,17,-7,1,6,16.7,8,0,66,317,4.8,2,2,1,3
Akron,2006-10-07,6,@,Cincinnati,L,2,14,-6,16,24,66.7,230,1,53,194,3.7,1,2,1,3
Alabama,2006-10-07,6,,Duke,W,4,30,16,7,18,38.9,74,1,41,201,4.9,1,1,2,3
Arizona,2006-10-07,6,@,UCLA,L,1,7,-20,23,33,69.7,227,2,22,65,3.0,0,0,0,0
Arkansas,2006-10-07,5,@,Auburn,W,3,27,17,17,29,58.6,153,1,31,60,1.9,0,0,0,0
Arkansas State,2006-10-07,5,,Louisiana-Monroe,W,1,10,4,15,25,60.0,93,0,35,130,3.7,1,0,2,2
Army,2006-10-07,6,,Virginia Military Institute,W,8,62,55,3,11,27.3,21,0,37,170,4.6,1,3,1,4
Auburn,2006-10-07,6,,Arkansas,L,1,10,-17,7,10,70.0,87,1,45,279,6.2,2,0,0,0
Ball State,2006-10-07,6,@,Buffalo,W,7,55,30,30,44,68.2,364,2,30,42,1.4,0,1,2,3
Baylor,2006-10-07,6,@,Colorado,W,4,34,3,9,25,36.0,75,1,49,276,5.6,3,0,3,3
Boise State,2006-10-07,6,,Louisiana Tech,W,7,55,41,17,35,48.6,163,0,35,141,4.0,2,1,1,2
Bowling Green State,2006-10-07,6,@,Ohio State,L,1,7,-28,21,29,72.4,248,3,32,139,4.3,2,0,0,0
Brigham Young,2006-10-07,6,,San Diego State,W,7,47,30,20,32,62.5,216,0,38,141,3.7,2,1,1,2
Buffalo,2006-10-07,5,,Ball State,L,3,25,-30,12,15,80.0,262,3,42,232,5.5,3,0,1,1
California,2006-10-07,6,,Oregon,W,6,45,21,21,36,58.3,288,2,29,70,2.4,1,1,3,4
Central Michigan,2006-10-07,6,@,Toledo,W,6,42,22,32,53,60.4,313,3,41,174,4.2,0,2,2,4
Cincinnati,2006-10-07,6,,Akron,W,2,20,6,16,33,48.5,183,1,19,36,1.9,1,0,0,0
Clemson,2006-10-07,6,@,Wake Forest,W,3,27,10,19,24,79.2,188,2,31,31,1.0,0,3,1,4
Colorado,2006-10-07,6,,Baylor,L,4,31,-3,31,44,70.5,272,2,26,110,4.2,2,1,2,3
Colorado State,2006-10-07,5,,Nevada-Las Vegas,W,4,28,21,19,38,50.0,198,0,22,52,2.4,1,0,1,1
Connecticut,2006-10-07,5,@,South Florida,L,2,16,-22,13,16,81.3,153,1,41,205,5.0,4,0,0,0
Duke,2006-10-07,5,@,Alabama,L,2,14,-16,18,30,60.0,220,2,34,134,3.9,1,0,1,1
East Carolina,2006-10-07,5,,Virginia,W,4,31,10,16,32,50.0,145,2,27,153,5.7,1,0,0,0
Florida,2006-10-07,6,,Louisiana State,W,3,23,13,24,41,58.5,228,1,25,90,3.6,0,2,3,5
Florida International,2006-10-07,6,@,North Texas,L,2,22,-3,19,32,59.4,161,1,55,108,2.0,0,0,3,3
Fresno State,2006-10-07,5,@,Utah State,L,1,12,-1,9,19,47.4,120,2,36,147,4.1,0,0,0,0
Georgia,2006-10-07,6,,Tennessee,L,4,33,-18,25,38,65.8,268,2,34,115,3.4,4,0,0,0
Georgia Tech,2006-10-07,6,,Maryland,W,4,27,4,16,24,66.7,190,1,35,92,2.6,0,1,1,2
Hawaii,2006-10-07,5,,Nevada,W,5,41,7,26,36,72.2,364,4,25,108,4.3,1,2,0,2
Houston,2006-10-07,6,,Louisiana,L,4,28,-3,15,29,51.7,146,1,44,269,6.1,2,0,1,1
Idaho,2006-10-07,6,,New Mexico State,W,4,28,8,24,41,58.5,307,3,17,31,1.8,0,0,2,2
Illinois,2006-10-07,6,,Indiana,L,4,32,-2,20,41,48.8,240,0,33,149,4.5,3,1,0,1
Indiana,2006-10-07,6,@,Illinois,W,4,34,2,11,22,50.0,217,3,38,209,5.5,1,1,0,1
Iowa,2006-10-07,6,,Purdue,W,6,47,30,23,48,47.9,254,1,36,202,5.6,1,0,3,3
Iowa State,2006-10-07,6,,Nebraska,L,2,14,-14,17,21,81.0,131,1,45,251,5.6,3,1,0,1
Kansas,2006-10-07,6,,Texas A&M,L,1,18,-3,25,45,55.6,240,0,31,146,4.7,3,1,0,1
Kansas State,2006-10-07,6,,Oklahoma State,W,4,31,4,14,22,63.6,138,2,41,193,4.7,1,0,1,1
Kent State,2006-10-07,6,@,Temple,W,4,28,11,14,26,53.8,144,1,25,50,2.0,1,1,0,1
Kentucky,2006-10-07,6,,South Carolina,L,2,17,-7,15,23,65.2,193,1,39,190,4.9,2,0,1,1
Louisiana,2006-10-07,5,@,Houston,W,3,31,3,24,32,75.0,367,2,22,38,1.7,2,1,0,1
Louisiana Tech,2006-10-07,5,@,Boise State,L,2,14,-41,15,23,65.2,224,2,42,265,6.3,4,3,0,3
Louisiana-Monroe,2006-10-07,5,@,Arkansas State,L,1,6,-4,19,36,52.8,200,0,38,172,4.5,1,2,3,5
LSU,2006-10-07,6,@,Florida,L,1,10,-13,19,28,67.9,191,2,32,97,3.0,1,1,1,2
Maryland,2006-10-07,5,@,Georgia Tech,L,2,23,-4,13,26,50.0,161,1,43,229,5.3,3,1,0,1
Memphis,2006-10-07,5,@,Alabama-Birmingham,L,3,29,-6,12,20,60.0,134,1,50,279,5.6,4,0,2,2
Miami (FL),2006-10-07,5,,North Carolina,W,3,27,20,13,36,36.1,186,0,28,58,2.1,1,1,2,3
Michigan,2006-10-07,6,,Michigan State,W,4,31,18,20,35,57.1,252,0,26,60,2.3,2,0,2,2
Michigan State,2006-10-07,6,@,Michigan,L,2,13,-18,11,17,64.7,140,3,42,211,5.0,1,0,0,0
Minnesota,2006-10-07,6,,Penn State,L,4,27,-1,20,35,57.1,281,2,40,150,3.8,2,0,1,1
Mississippi State,2006-10-07,6,,West Virginia,L,2,14,-28,6,10,60.0,92,0,44,314,7.1,5,0,0,0
Missouri,2006-10-07,6,@,Texas Tech,W,5,38,17,44,61,72.1,378,3,16,78,4.9,0,3,2,5
Navy,2006-10-07,6,@,Air Force,W,3,24,7,9,19,47.4,119,1,46,193,4.2,1,1,0,1
Nebraska,2006-10-07,6,@,Iowa State,W,4,28,14,18,39,46.2,262,1,24,53,2.2,1,0,1,1
Nevada,2006-10-07,6,@,Hawaii,L,5,34,-7,36,47,76.6,419,4,24,160,6.7,1,2,0,2
New Mexico,2006-10-07,6,,Wyoming,L,1,10,-4,19,32,59.4,204,2,37,114,3.1,0,1,2,3
New Mexico State,2006-10-07,5,@,Idaho,L,3,20,-8,19,27,70.4,298,2,42,151,3.6,2,0,1,1
North Carolina,2006-10-07,5,@,Miami (FL),L,1,7,-20,15,26,57.7,180,1,31,144,4.6,2,0,0,0
North Texas,2006-10-07,6,,Florida International,W,1,25,3,29,43,67.4,248,1,35,75,2.1,0,2,0,2
Northwestern,2006-10-07,6,@,Wisconsin,L,1,9,-32,16,21,76.2,220,1,48,307,6.4,3,2,1,3
Notre Dame,2006-10-07,6,,Stanford,W,4,31,21,10,18,55.6,154,1,31,72,2.3,0,0,1,1
Ohio,2006-10-07,6,,Western Michigan,W,3,27,7,24,40,60.0,243,2,35,103,2.9,0,1,2,3
Ohio State,2006-10-07,6,,Bowling Green State,W,5,35,28,16,26,61.5,179,1,35,160,4.6,0,0,1,1
Oklahoma,2006-10-07,5,N,Texas,L,1,10,-18,11,18,61.1,108,2,32,124,3.9,1,0,0,0
Oklahoma State,2006-10-07,5,@,Kansas State,L,3,27,-4,10,15,66.7,177,0,36,180,5.0,2,0,0,0
Ole Miss,2006-10-07,6,,Vanderbilt,W,2,17,7,21,33,63.6,271,1,41,129,3.1,0,4,1,5
Oregon,2006-10-07,5,@,California,L,3,24,-21,14,26,53.8,189,3,42,235,5.6,2,0,1,1
Oregon State,2006-10-07,5,,Washington State,L,0,6,-7,19,34,55.9,270,1,37,85,2.3,0,1,1,2
Penn State,2006-10-07,6,@,Minnesota,W,4,28,1,25,36,69.4,347,2,34,68,2.0,2,1,0,1
Pitt,2006-10-07,6,@,Syracuse,W,3,21,10,20,29,69.0,225,1,33,92,2.8,0,3,0,3
Purdue,2006-10-07,6,@,Iowa,L,2,17,-30,17,23,73.9,253,2,40,286,7.2,3,3,0,3
Rice,2006-10-07,6,@,Tulane,L,3,24,-14,21,40,52.5,344,4,28,143,5.1,1,1,1,2
San Diego State,2006-10-07,5,@,Brigham Young,L,2,17,-30,16,21,76.2,267,4,32,152,4.8,2,1,0,1
SMU,2006-10-07,6,@,Texas-El Paso,L,3,21,-3,26,37,70.3,298,2,39,89,2.3,0,1,1,2
South Carolina,2006-10-07,6,@,Kentucky,W,3,24,7,18,32,56.3,289,1,27,62,2.3,1,0,1,1
South Florida,2006-10-07,6,,Connecticut,W,5,38,22,20,40,50.0,201,1,26,60,2.3,1,0,1,1
Stanford,2006-10-07,6,@,Notre Dame,L,1,10,-21,27,38,71.1,232,3,39,204,5.2,1,0,0,0
Syracuse,2006-10-07,6,,Pittsburgh,L,1,11,-10,20,24,83.3,177,1,35,236,6.7,2,1,0,1
Temple,2006-10-07,6,,Kent State,L,2,17,-11,15,28,53.6,207,1,49,208,4.2,3,1,1,2
Tennessee,2006-10-07,6,@,Georgia,W,7,51,18,14,25,56.0,175,1,27,145,5.4,1,1,3,4
Texas,2006-10-07,6,N,Oklahoma,W,4,28,18,15,27,55.6,209,0,36,124,3.4,1,3,2,5
Texas A&M,2006-10-07,6,@,Kansas,W,3,21,3,14,32,43.8,175,1,27,113,4.2,0,1,0,1
Texas Tech,2006-10-07,6,,Missouri,L,3,21,-17,15,22,68.2,173,1,40,133,3.3,2,0,1,1
Toledo,2006-10-07,6,,Central Michigan,L,3,20,-22,21,29,72.4,295,3,30,92,3.1,1,0,0,0
Tulane,2006-10-07,5,,Rice,W,5,38,14,25,47,53.2,271,2,39,129,3.3,1,0,1,1
UAB,2006-10-07,6,,Memphis,W,5,35,6,22,30,73.3,303,3,27,77,2.9,0,1,1,2
UCLA,2006-10-07,5,,Arizona,W,3,27,20,21,42,50.0,235,1,26,-13,-0.5,0,0,1,1
UNLV,2006-10-07,5,@,Colorado State,L,1,7,-21,23,28,82.1,257,1,43,130,3.0,2,1,0,1
USC,2006-10-07,5,,Washington,W,2,26,6,17,39,43.6,212,2,31,167,5.4,0,0,0,0
Utah State,2006-10-07,6,,Fresno State,W,2,13,1,13,27,48.1,155,1,34,164,4.8,0,0,0,0
UTEP,2006-10-07,5,,Southern Methodist,W,3,24,3,10,20,50.0,132,2,23,58,2.5,0,1,3,4
Vanderbilt,2006-10-07,6,@,Mississippi,L,1,10,-7,3,9,33.3,31,0,38,148,3.9,2,0,2,2
Virginia,2006-10-07,6,@,East Carolina,L,3,21,-10,17,30,56.7,224,0,48,208,4.3,4,0,0,0
Wake Forest,2006-10-07,6,,Clemson,L,2,17,-10,20,30,66.7,214,1,39,214,5.5,1,1,3,4
Washington,2006-10-07,6,@,Southern California,L,2,20,-6,24,41,58.5,263,2,32,148,4.6,0,0,1,1
Washington State,2006-10-07,6,@,Oregon State,W,1,13,7,18,34,52.9,223,0,28,64,2.3,0,3,1,4
West Virginia,2006-10-07,5,@,Mississippi State,W,6,42,28,17,35,48.6,250,1,37,56,1.5,1,0,2,2
Western Michigan,2006-10-07,5,@,Ohio,L,3,20,-7,8,16,50.0,79,0,36,257,7.1,2,1,2,3
Wisconsin,2006-10-07,6,,Northwestern,W,5,41,32,10,24,41.7,94,0,28,122,4.4,1,0,1,1
Wyoming,2006-10-07,6,@,New Mexico,W,2,14,4,11,32,34.4,112,0,35,78,2.2,1,1,0,1
Miami (OH),2006-10-08,6,,Northern Illinois,L,3,25,-3,15,25,60.0,186,1,37,154,4.2,2,0,1,1
Northern Illinois,2006-10-08,6,@,Miami (OH),W,3,28,3,22,30,73.3,372,1,26,97,3.7,2,1,1,2
Air Force,2006-10-12,5,,Colorado State,W,3,24,3,14,23,60.9,282,2,27,106,3.9,1,0,2,2
Boston College,2006-10-12,6,,Virginia Tech,W,2,22,19,23,34,67.6,148,0,28,33,1.2,0,2,2,4
Clemson,2006-10-12,7,,Temple,W,9,63,54,13,25,52.0,110,1,29,111,3.8,0,1,0,1
Colorado State,2006-10-12,6,@,Air Force,L,3,21,-3,8,13,61.5,102,2,64,318,5.0,1,2,0,2
Florida Atlantic,2006-10-12,6,,Southern Utah,W,4,32,25,17,33,51.5,173,1,22,118,5.4,0,0,2,2
Temple,2006-10-12,7,@,Clemson,L,1,9,-54,12,13,92.3,222,3,45,337,7.5,6,2,0,2
Virginia Tech,2006-10-12,6,@,Boston College,L,0,3,-19,16,29,55.2,174,2,34,90,2.6,0,0,0,0
Pitt,2006-10-13,7,@,Central Florida,W,7,52,45,18,29,62.1,210,0,42,110,2.6,1,3,1,4
UCF,2006-10-13,6,,Pittsburgh,L,1,7,-45,13,17,76.5,206,3,45,261,5.8,3,0,0,0
Alabama,2006-10-14,7,,Mississippi,W,3,26,3,14,21,66.7,168,1,35,119,3.4,1,0,0,0
Arizona,2006-10-14,7,@,Stanford,W,2,20,13,8,13,61.5,58,0,19,-6,-0.3,0,1,0,1
Arizona State,2006-10-14,6,@,Southern California,L,3,21,-7,12,25,48.0,148,2,36,159,4.4,2,1,1,2
Arkansas,2006-10-14,6,,Southeast Missouri State,W,9,63,56,9,33,27.3,113,0,23,31,1.3,1,0,3,3
Arkansas State,2006-10-14,6,@,Memphis,W,3,26,3,13,28,46.4,215,2,31,127,4.1,0,0,0,0
Army,2006-10-14,7,@,Connecticut,L,1,7,-14,10,22,45.5,139,0,40,226,5.7,2,0,0,0
Auburn,2006-10-14,7,,Florida,W,2,27,10,9,17,52.9,108,1,28,171,6.1,1,2,1,3
Ball State,2006-10-14,7,@,Central Michigan,L,1,7,-11,18,30,60.0,171,0,45,173,3.8,3,1,1,2
Baylor,2006-10-14,7,@,Texas,L,4,31,-32,21,32,65.6,275,6,37,162,4.4,1,0,1,1
Bowling Green State,2006-10-14,7,,Eastern Michigan,W,3,24,3,25,39,64.1,248,2,26,82,3.2,1,0,3,3
California,2006-10-14,7,@,Washington State,W,3,21,18,21,41,51.2,262,0,19,88,4.6,0,0,2,2
Central Michigan,2006-10-14,7,,Ball State,W,3,18,11,23,30,76.7,160,0,25,53,2.1,1,3,2,5
Cincinnati,2006-10-14,7,@,Louisville,L,2,17,-6,20,36,55.6,324,1,26,105,4.0,1,2,1,3
Colorado,2006-10-14,7,,Texas Tech,W,3,30,24,29,45,64.4,245,1,15,31,2.1,0,2,3,5
Connecticut,2006-10-14,6,,Army,W,3,21,14,16,30,53.3,155,1,32,97,3.0,0,1,3,4
Duke,2006-10-14,6,,Florida State,L,3,24,-27,23,40,57.5,321,5,21,157,7.5,1,1,3,4
East Carolina,2006-10-14,6,,Tulsa,L,1,10,-21,15,21,71.4,124,1,54,234,4.3,3,1,1,2
Eastern Michigan,2006-10-14,6,@,Bowling Green State,L,3,21,-3,14,24,58.3,165,1,42,159,3.8,2,1,0,1
Florida,2006-10-14,7,@,Auburn,L,2,17,-10,18,27,66.7,182,0,40,133,3.3,0,1,0,1
Florida International,2006-10-14,7,@,Miami (FL),L,0,0,-35,17,26,65.4,189,4,29,90,3.1,1,1,0,1
Florida State,2006-10-14,6,@,Duke,W,7,51,27,19,41,46.3,255,1,40,52,1.3,1,2,0,2
Fresno State,2006-10-14,6,,Hawaii,L,5,37,-31,37,44,84.1,470,6,18,100,5.6,3,0,0,0
Georgia,2006-10-14,7,,Vanderbilt,L,2,22,-2,15,29,51.7,190,2,29,101,3.5,1,0,2,2
Hawaii,2006-10-14,6,@,Fresno State,W,10,68,31,18,29,62.1,304,4,41,183,4.5,1,2,1,3
Houston,2006-10-14,7,@,Southern Mississippi,L,4,27,-4,17,26,65.4,180,2,39,145,3.7,2,1,0,1
Idaho,2006-10-14,7,@,Louisiana Tech,W,3,24,10,11,26,42.3,137,0,27,74,2.7,2,4,4,8
Illinois,2006-10-14,7,,Ohio,L,2,17,-3,9,20,45.0,114,0,36,124,3.4,2,0,1,1
Indiana,2006-10-14,7,,Iowa,W,4,31,3,23,40,57.5,292,1,37,175,4.7,3,1,1,2
Iowa,2006-10-14,7,@,Indiana,L,4,28,-3,19,25,76.0,255,3,42,158,3.8,1,2,0,2
