School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Pass Int,Turnovers
Arizona,2003-10-04,6,@,Washington State,L,19,36,52.8,133,1,21,65,3.1,0,1,1,2
Arizona State,2003-10-04,5,,Southern California,L,19,38,50.0,305,1,44,61,1.4,1,1,1,2
Arkansas State,2003-10-04,6,,Louisiana-Monroe,W,12,22,54.5,138,3,37,227,6.1,2,0,0,0
Army,2003-10-04,5,@,Texas Christian,L,14,30,46.7,176,0,33,28,0.8,0,1,1,2
Auburn,2003-10-04,5,,Tennessee,W,11,18,61.1,157,2,57,264,4.6,2,1,0,1
Ball State,2003-10-04,6,@,Kent State,W,16,27,59.3,164,2,45,138,3.1,2,1,0,1
Baylor,2003-10-04,5,,Colorado,W,18,28,64.3,207,3,56,203,3.6,2,1,0,1
Boise State,2003-10-04,5,@,Louisiana Tech,W,41,61,67.2,569,3,45,163,3.6,2,3,0,3
Bowling Green State,2003-10-04,5,,Central Michigan,W,25,36,69.4,298,0,46,210,4.6,2,1,0,1
Brigham Young,2003-10-04,6,@,San Diego State,W,17,27,63.0,180,2,45,238,5.3,2,3,0,3
Buffalo,2003-10-04,6,@,Central Florida,L,12,26,46.2,93,0,39,178,4.6,1,1,0,1
California,2003-10-04,7,,Oregon State,L,9,34,26.5,52,0,29,185,6.4,2,1,1,2
Central Michigan,2003-10-04,5,@,Bowling Green State,L,15,29,51.7,126,0,42,158,3.8,0,0,0,0
Cincinnati,2003-10-04,5,,Southern Mississippi,L,11,25,44.0,106,1,55,213,3.9,0,1,2,3
Clemson,2003-10-04,5,@,Maryland,L,22,45,48.9,320,1,29,10,0.3,0,0,2,2
Colorado,2003-10-04,5,@,Baylor,L,19,37,51.4,399,2,27,57,2.1,2,3,2,5
Colorado State,2003-10-04,6,,Fresno State,W,17,29,58.6,197,2,41,270,6.6,2,0,2,2
Connecticut,2003-10-04,6,,Lehigh,W,22,40,55.0,282,3,35,149,4.3,2,0,1,1
Eastern Michigan,2003-10-04,6,,Western Michigan,L,11,20,55.0,46,0,39,88,2.3,0,1,2,3
Florida,2003-10-04,6,,Mississippi,L,14,27,51.9,234,2,35,142,4.1,0,0,3,3
Fresno State,2003-10-04,6,@,Colorado State,L,17,32,53.1,158,0,35,179,5.1,1,0,2,2
Georgia,2003-10-04,5,,Alabama,W,24,43,55.8,274,2,44,96,2.2,1,1,2,3
Georgia Tech,2003-10-04,6,,North Carolina State,W,24,38,63.2,283,2,41,89,2.2,1,1,0,1
Hawaii,2003-10-04,5,@,Tulsa,L,22,41,53.7,249,0,27,122,4.5,2,0,2,2
Idaho,2003-10-04,6,@,New Mexico State,W,29,40,72.5,392,5,27,158,5.9,0,0,3,3
Illinois,2003-10-04,6,@,Purdue,L,17,28,60.7,153,0,17,38,2.2,0,1,1,2
Indiana,2003-10-04,6,@,Michigan State,L,14,31,45.2,168,0,45,117,2.6,0,1,0,1
Iowa,2003-10-04,6,,Michigan,W,17,34,50.0,195,2,37,100,2.7,1,0,1,1
Iowa State,2003-10-04,5,,Oklahoma,L,10,26,38.5,146,0,31,88,2.8,0,1,2,3
Kansas State,2003-10-04,6,@,Texas,L,5,18,27.8,89,0,42,209,5.0,2,1,2,3
Kent State,2003-10-04,6,,Ball State,L,17,41,41.5,205,1,40,160,4.0,1,3,1,4
Louisiana,2003-10-04,6,@,Oklahoma State,L,27,41,65.9,275,0,33,72,2.2,0,0,1,1
Louisiana Tech,2003-10-04,5,,Boise State,L,30,57,52.6,456,3,13,103,7.9,1,1,1,2
Louisiana-Monroe,2003-10-04,6,@,Arkansas State,L,24,41,58.5,330,4,42,208,5.0,1,2,2,4
Louisville,2003-10-04,5,@,South Florida,L,20,41,48.8,272,2,42,187,4.5,2,0,2,2
Maryland,2003-10-04,6,,Clemson,W,14,27,51.9,204,3,44,134,3.0,0,1,0,1
Memphis,2003-10-04,5,,Alabama-Birmingham,L,32,42,76.2,257,1,28,89,3.2,0,2,0,2
Miami (OH),2003-10-04,5,,Akron,W,31,47,66.0,369,2,42,184,4.4,4,0,0,0
Michigan,2003-10-04,6,@,Iowa,L,26,49,53.1,389,2,33,74,2.2,1,0,1,1
Michigan State,2003-10-04,6,,Indiana,W,33,41,80.5,382,2,27,104,3.9,2,0,0,0
Middle Tennessee State,2003-10-04,5,,Temple,L,18,29,62.1,205,2,55,227,4.1,3,2,2,4
Minnesota,2003-10-04,6,@,Northwestern,W,12,17,70.6,331,4,44,241,5.5,2,0,0,0
Mississippi State,2003-10-04,5,,Vanderbilt,W,18,30,60.0,215,1,44,203,4.6,2,1,1,2
Navy,2003-10-04,5,,Air Force,W,3,6,50.0,32,1,65,294,4.5,3,1,1,2
Nebraska,2003-10-04,5,,Troy,W,9,15,60.0,160,1,47,186,4.0,3,2,1,3
Nevada,2003-10-04,5,,Nevada-Las Vegas,L,13,36,36.1,180,0,27,92,3.4,1,0,2,2
New Mexico,2003-10-04,6,,Utah State,W,14,28,50.0,244,1,51,160,3.1,3,0,1,1
New Mexico State,2003-10-04,5,,Idaho,L,19,23,82.6,286,2,50,302,6.0,2,1,0,1
North Carolina,2003-10-04,5,,Virginia,L,27,41,65.9,207,0,25,58,2.3,1,1,0,1
North Carolina State,2003-10-04,6,@,Georgia Tech,L,31,47,66.0,344,2,19,-8,-0.4,0,1,0,1
Northern Illinois,2003-10-04,5,,Ohio,W,26,46,56.5,310,2,25,36,1.4,1,0,1,1
Northwestern,2003-10-04,6,,Minnesota,L,21,34,61.8,208,0,35,76,2.2,2,0,2,2
Ohio,2003-10-04,5,@,Northern Illinois,L,5,16,31.3,98,1,66,244,3.7,2,0,0,0
Oklahoma,2003-10-04,5,@,Iowa State,W,29,39,74.4,414,5,41,199,4.9,1,0,1,1
Oklahoma State,2003-10-04,5,,Louisiana,W,13,23,56.5,169,2,34,303,8.9,4,1,1,2
Ole Miss,2003-10-04,5,@,Florida,W,17,29,58.6,262,0,36,223,6.2,2,1,1,2
Oregon State,2003-10-04,6,@,California,W,18,27,66.7,224,2,53,269,5.1,3,0,1,1
Penn State,2003-10-04,6,,Wisconsin,L,22,44,50.0,379,2,28,45,1.6,1,3,0,3
Purdue,2003-10-04,5,,Illinois,W,13,20,65.0,209,1,67,324,4.8,5,1,0,1
Rice,2003-10-04,5,,San Jose State,W,10,13,76.9,110,1,61,297,4.9,3,1,1,2
Rutgers,2003-10-04,5,,Virginia Tech,L,16,33,48.5,182,1,31,129,4.2,1,0,4,4
San Diego State,2003-10-04,6,,Brigham Young,L,18,35,51.4,352,3,34,40,1.2,0,2,1,3
San Jose State,2003-10-04,5,@,Rice,L,26,33,78.8,261,1,34,151,4.4,2,0,0,0
SMU,2003-10-04,5,,Texas-El Paso,L,14,30,46.7,195,0,36,118,3.3,2,2,1,3
South Florida,2003-10-04,4,,Louisville,W,26,48,54.2,256,1,38,119,3.1,3,0,3,3
Southern Mississippi,2003-10-04,5,@,Cincinnati,W,12,24,50.0,156,1,32,44,1.4,0,1,1,2
Temple,2003-10-04,5,@,Middle Tennessee State,W,18,38,47.4,197,1,40,170,4.3,4,1,0,1
Tennessee,2003-10-04,5,@,Auburn,L,30,47,63.8,355,2,16,4,0.3,1,1,1,2
Texas,2003-10-04,5,,Kansas State,W,10,22,45.5,157,1,52,133,2.6,1,2,0,2
Texas A&M,2003-10-04,5,@,Texas Tech,L,16,32,50.0,305,2,38,184,4.8,2,1,0,1
Texas Christian,2003-10-04,5,,Army,W,19,31,61.3,265,2,41,182,4.4,0,1,0,1
Texas Tech,2003-10-04,5,,Texas A&M,W,43,59,72.9,605,8,22,64,2.9,0,0,0,0
Troy,2003-10-04,6,@,Nebraska,L,11,23,47.8,84,0,37,66,1.8,0,2,2,4
Tulsa,2003-10-04,5,,Hawaii,W,14,28,50.0,141,1,49,285,5.8,2,0,0,0
UAB,2003-10-04,5,@,Memphis,W,14,28,50.0,231,2,41,95,2.3,1,0,0,0
UCF,2003-10-04,5,,Buffalo,W,6,14,42.9,59,0,55,298,5.4,1,1,0,1
UCLA,2003-10-04,5,,Washington,W,16,24,66.7,258,0,41,134,3.3,4,0,1,1
UNLV,2003-10-04,5,@,Nevada,W,27,40,67.5,255,0,48,128,2.7,1,2,1,3
USC,2003-10-04,5,@,Arizona State,W,17,34,50.0,331,2,36,198,5.5,2,2,1,3
Utah State,2003-10-04,5,@,New Mexico,L,14,31,45.2,166,1,31,55,1.8,0,3,0,3
UTEP,2003-10-04,6,@,Southern Methodist,W,8,17,47.1,190,2,49,232,4.7,0,0,0,0
Vanderbilt,2003-10-04,6,@,Mississippi State,L,22,35,62.9,295,2,39,95,2.4,1,2,1,3
Virginia,2003-10-04,5,@,North Carolina,W,20,23,87.0,286,2,46,229,5.0,3,1,0,1
Virginia Tech,2003-10-04,5,@,Rutgers,W,18,28,64.3,287,4,42,186,4.4,2,1,3,4
Washington,2003-10-04,5,@,UCLA,L,26,46,56.5,281,1,31,77,2.5,0,1,3,4
Washington State,2003-10-04,6,,Arizona,W,22,37,59.5,352,2,42,161,3.8,0,2,1,3
Western Michigan,2003-10-04,5,@,Eastern Michigan,W,19,32,59.4,282,3,31,95,3.1,1,0,1,1
Wisconsin,2003-10-04,6,@,Penn State,W,9,26,34.6,140,2,51,234,4.6,1,1,0,1
Brigham Young,2003-10-09,7,,Colorado State,L,11,27,40.7,139,1,38,130,3.4,0,2,2,4
Colorado State,2003-10-09,7,@,Brigham Young,W,10,15,66.7,232,3,51,214,4.2,4,2,0,2
Kentucky,2003-10-09,6,@,South Carolina,L,17,32,53.1,210,2,30,117,3.9,1,1,0,1
South Carolina,2003-10-09,6,,Kentucky,W,17,29,58.6,184,0,47,182,3.9,3,0,0,0
Michigan,2003-10-10,7,@,Minnesota,W,34,48,70.8,389,3,31,94,3.0,1,0,1,1
Minnesota,2003-10-10,7,,Michigan,L,8,19,42.1,71,0,53,424,8.0,5,0,2,2
South Florida,2003-10-10,5,,Texas Christian,L,15,26,57.7,104,1,35,22,0.6,0,1,0,1
Texas Christian,2003-10-10,6,@,South Florida,W,10,19,52.6,133,1,45,100,2.2,0,0,0,0
Air Force,2003-10-11,7,,Nevada-Las Vegas,W,5,10,50.0,63,0,59,261,4.4,2,0,0,0
Akron,2003-10-11,7,,Cal Poly,W,13,21,61.9,209,4,49,198,4.0,1,0,0,0
Alabama,2003-10-11,7,,Southern Mississippi,W,3,7,42.9,12,0,50,243,4.9,2,0,1,1
Arizona,2003-10-11,7,,UCLA,L,17,31,54.8,243,3,42,276,6.6,0,0,4,4
Arizona State,2003-10-11,6,,Oregon,W,20,30,66.7,338,3,44,159,3.6,4,0,0,0
Arkansas,2003-10-11,5,,Auburn,L,13,28,46.4,168,0,39,173,4.4,0,1,0,1
Arkansas State,2003-10-11,7,@,Mississippi,L,18,40,45.0,181,0,28,54,1.9,0,0,1,1
Army,2003-10-11,6,@,Louisville,L,28,55,50.9,242,0,26,97,3.7,0,0,3,3
Auburn,2003-10-11,6,@,Arkansas,W,10,18,55.6,118,0,42,160,3.8,1,0,1,1
Baylor,2003-10-11,6,@,Texas A&M,L,17,30,56.7,152,1,41,32,0.8,0,2,2,4
Boise State,2003-10-11,6,,Tulsa,W,12,27,44.4,199,0,44,164,3.7,3,0,1,1
Boston College,2003-10-11,6,@,Temple,W,20,27,74.1,350,3,41,298,7.3,2,2,0,2
Bowling Green State,2003-10-11,6,@,Western Michigan,W,27,39,69.2,286,2,49,224,4.6,2,1,2,3
Buffalo,2003-10-11,7,@,Miami (OH),L,11,23,47.8,86,0,41,158,3.9,0,0,1,1
Central Michigan,2003-10-11,6,,Northern Illinois,L,17,30,56.7,215,1,45,145,3.2,2,0,4,4
Cincinnati,2003-10-11,6,@,Alabama-Birmingham,L,21,43,48.8,219,0,30,100,3.3,1,1,0,1
Clemson,2003-10-11,6,,Virginia,W,28,45,62.2,294,2,46,194,4.2,2,0,1,1
Colorado,2003-10-11,6,,Kansas,W,38,54,70.4,419,2,39,179,4.6,4,2,1,3
Connecticut,2003-10-11,7,@,North Carolina State,L,21,39,53.8,299,3,39,153,3.9,0,1,1,2
Duke,2003-10-11,6,@,Maryland,L,20,47,42.6,270,1,45,143,3.2,2,1,1,2
East Carolina,2003-10-11,6,,North Carolina,L,13,17,76.5,125,2,45,164,3.6,0,1,0,1
Eastern Michigan,2003-10-11,7,@,Toledo,L,16,34,47.1,118,1,38,129,3.4,1,1,2,3
Florida,2003-10-11,7,@,Louisiana State,W,18,30,60.0,229,2,40,81,2.0,0,1,0,1
Florida State,2003-10-11,6,,Miami (FL),L,20,42,47.6,235,2,37,61,1.6,0,3,2,5
Fresno State,2003-10-11,7,@,Hawaii,L,25,38,65.8,242,3,34,140,4.1,1,3,0,3
Georgia,2003-10-11,6,@,Tennessee,W,22,28,78.6,228,1,45,186,4.1,3,0,1,1
Georgia Tech,2003-10-11,7,@,Wake Forest,W,12,24,50.0,225,2,47,216,4.6,1,0,0,0
Hawaii,2003-10-11,6,,Fresno State,W,42,64,65.6,404,6,20,145,7.3,1,1,0,1
Houston,2003-10-11,6,@,Tulane,W,22,39,56.4,283,3,66,256,3.9,3,0,1,1
Idaho,2003-10-11,7,,North Texas,L,23,41,56.1,402,2,28,92,3.3,0,2,1,3
Illinois,2003-10-11,7,,Michigan State,L,26,39,66.7,213,2,43,158,3.7,0,1,2,3
Indiana,2003-10-11,7,,Northwestern,L,13,20,65.0,204,0,58,327,5.6,4,0,2,2
Iowa State,2003-10-11,6,@,Texas Tech,L,16,33,48.5,270,2,30,85,2.8,1,1,1,2
Kansas,2003-10-11,6,@,Colorado,L,20,31,64.5,422,3,37,164,4.4,3,0,0,0
Kansas State,2003-10-11,7,@,Oklahoma State,L,20,34,58.8,332,4,44,146,3.3,1,0,3,3
Kent State,2003-10-11,7,@,Marshall,L,16,32,50.0,348,4,38,88,2.3,1,0,1,1
Louisiana,2003-10-11,7,,Louisiana-Monroe,L,33,54,61.1,474,4,23,50,2.2,2,0,2,2
Louisiana Tech,2003-10-11,6,@,Texas-El Paso,W,22,40,55.0,328,2,39,165,4.2,2,1,0,1
Louisiana-Monroe,2003-10-11,7,@,Louisiana,W,21,30,70.0,299,2,47,238,5.1,4,2,0,2
Louisville,2003-10-11,6,,Army,W,20,32,62.5,411,0,37,208,5.6,4,2,1,3
LSU,2003-10-11,6,,Florida,L,19,33,57.6,231,0,24,56,2.3,0,1,2,3
Marshall,2003-10-11,6,,Kent State,W,27,32,84.4,392,5,41,212,5.2,2,1,2,3
Maryland,2003-10-11,7,,Duke,W,18,32,56.3,238,1,31,131,4.2,2,1,1,2
Memphis,2003-10-11,6,@,Mississippi State,L,32,61,52.5,398,1,28,170,6.1,2,0,2,2
Miami (FL),2003-10-11,6,@,Florida State,W,15,28,53.6,181,1,34,131,3.9,0,2,3,5
Miami (OH),2003-10-11,6,,Buffalo,W,21,31,67.7,264,4,38,223,5.9,2,1,0,1
Michigan State,2003-10-11,7,@,Illinois,W,23,31,74.2,317,2,29,102,3.5,4,0,0,0
Middle Tennessee State,2003-10-11,6,,New Mexico State,W,9,12,75.0,208,3,37,85,2.3,1,0,0,0
Mississippi State,2003-10-11,6,,Memphis,W,16,34,47.1,245,2,37,136,3.7,2,0,1,1
Missouri,2003-10-11,6,,Nebraska,W,15,29,51.7,241,2,44,211,4.8,4,0,2,2
Navy,2003-10-11,6,@,Vanderbilt,W,9,17,52.9,160,2,65,342,5.3,2,0,0,0
Nebraska,2003-10-11,6,@,Missouri,L,12,19,63.2,146,1,54,253,4.7,2,4,1,5
Nevada,2003-10-11,6,@,Washington,W,19,30,63.3,299,3,33,98,3.0,0,0,1,1
New Mexico State,2003-10-11,6,@,Middle Tennessee State,L,18,32,56.3,207,0,54,318,5.9,2,1,3,4
North Carolina,2003-10-11,6,@,East Carolina,W,15,25,60.0,198,2,43,189,4.4,2,1,0,1
North Carolina State,2003-10-11,7,,Connecticut,W,23,42,54.8,234,2,31,89,2.9,0,0,1,1
North Texas,2003-10-11,6,@,Idaho,W,14,24,58.3,125,0,48,245,5.1,3,0,0,0
Northern Illinois,2003-10-11,6,@,Central Michigan,W,17,27,63.0,198,0,47,206,4.4,4,1,0,1
Northwestern,2003-10-11,7,@,Indiana,W,13,20,65.0,191,1,51,192,3.8,4,0,0,0
Notre Dame,2003-10-11,5,@,Pittsburgh,W,5,17,29.4,33,0,56,352,6.3,2,0,1,1
Ohio,2003-10-11,6,,Central Florida,W,6,6,100.0,144,1,63,246,3.9,3,1,0,1
Ohio State,2003-10-11,6,@,Wisconsin,L,14,26,53.8,202,1,26,69,2.7,0,1,1,2
Oklahoma,2003-10-11,6,N,Texas,W,20,24,83.3,363,4,47,189,4.0,3,1,0,1
Oklahoma State,2003-10-11,6,,Kansas State,W,12,21,57.1,190,2,45,187,4.2,2,0,1,1
Ole Miss,2003-10-11,6,,Arkansas State,W,27,40,67.5,390,4,43,192,4.5,3,1,1,2
Oregon,2003-10-11,7,@,Arizona State,L,9,26,34.6,127,1,33,158,4.8,1,0,2,2
Penn State,2003-10-11,7,@,Purdue,L,10,32,31.3,98,1,27,106,3.9,1,1,2,3
Pitt,2003-10-11,5,,Notre Dame,L,12,30,40.0,167,2,27,8,0.3,0,2,0,2
Purdue,2003-10-11,6,,Penn State,W,17,28,60.7,131,0,51,219,4.3,2,0,1,1
Rutgers,2003-10-11,6,@,West Virginia,L,18,29,62.1,178,1,32,114,3.6,1,0,2,2
San Diego State,2003-10-11,7,@,Utah,L,19,36,52.8,203,0,24,49,2.0,0,0,1,1
San Jose State,2003-10-11,6,,Southern Methodist,W,23,41,56.1,294,2,39,154,3.9,2,0,1,1
SMU,2003-10-11,6,@,San Jose State,L,11,20,55.0,198,2,30,69,2.3,0,0,2,2
Southern Mississippi,2003-10-11,6,@,Alabama,L,22,37,59.5,244,0,35,17,0.5,0,2,0,2
Stanford,2003-10-11,4,@,Southern California,L,19,40,47.5,156,1,31,86,2.8,1,2,2,4
Syracuse,2003-10-11,5,@,Virginia Tech,L,8,23,34.8,91,0,35,81,2.3,1,1,0,1
Temple,2003-10-11,6,,Boston College,L,26,47,55.3,212,2,27,65,2.4,0,0,2,2
Tennessee,2003-10-11,6,,Georgia,L,13,27,48.1,187,2,27,61,2.3,0,2,2,4
Texas,2003-10-11,6,N,Oklahoma,L,15,30,50.0,156,0,34,171,5.0,2,3,3,6
Texas A&M,2003-10-11,6,,Baylor,W,15,24,62.5,282,4,49,437,8.9,5,1,1,2
Texas Tech,2003-10-11,6,,Iowa State,W,52,78,66.7,535,3,33,240,7.3,4,2,2,4
Toledo,2003-10-11,6,,Eastern Michigan,W,26,33,78.8,307,3,38,172,4.5,3,0,0,0
Tulane,2003-10-11,6,,Houston,L,25,34,73.5,264,3,21,116,5.5,3,2,1,3
Tulsa,2003-10-11,6,@,Boise State,L,22,35,62.9,229,2,32,110,3.4,1,0,1,1
UAB,2003-10-11,6,,Cincinnati,W,12,21,57.1,277,2,45,105,2.3,2,0,1,1
UCF,2003-10-11,6,@,Ohio,L,8,24,33.3,104,0,22,-6,-0.3,0,2,0,2
UCLA,2003-10-11,6,@,Arizona,W,19,30,63.3,230,0,34,103,3.0,2,1,2,3
UNLV,2003-10-11,6,@,Air Force,L,8,20,40.0,84,0,41,166,4.0,1,1,1,2
USC,2003-10-11,6,,Stanford,W,19,31,61.3,273,3,41,220,5.4,2,1,0,1
Utah,2003-10-11,6,,San Diego State,W,17,22,77.3,273,3,42,142,3.4,0,1,0,1
Utah State,2003-10-11,6,,Wyoming,L,17,36,47.2,240,1,25,117,4.7,2,2,1,3
UTEP,2003-10-11,7,,Louisiana Tech,L,18,33,54.5,285,0,38,250,6.6,5,0,2,2
Vanderbilt,2003-10-11,7,,Navy,L,18,30,60.0,227,1,31,146,4.7,2,1,0,1
Virginia,2003-10-11,6,@,Clemson,L,33,48,68.8,271,2,22,53,2.4,1,0,2,2
Virginia Tech,2003-10-11,6,,Syracuse,W,8,20,40.0,102,0,45,337,7.5,4,1,1,2
Wake Forest,2003-10-11,6,,Georgia Tech,L,14,28,50.0,132,0,32,145,4.5,1,0,2,2
Washington,2003-10-11,6,,Nevada,L,19,37,51.4,337,1,48,110,2.3,1,2,3,5
West Virginia,2003-10-11,6,,Rutgers,W,7,15,46.7,187,1,59,254,4.3,3,1,1,2
Western Michigan,2003-10-11,6,,Bowling Green State,L,18,36,50.0,330,3,20,57,2.9,0,0,4,4
Wisconsin,2003-10-11,7,,Ohio State,W,7,10,70.0,158,1,48,141,2.9,1,1,1,2
Wyoming,2003-10-11,6,@,Utah State,W,14,25,56.0,242,3,47,192,4.1,3,0,0,0
Air Force,2003-10-16,8,@,Colorado State,L,4,14,28.6,154,1,52,276,5.3,2,1,2,3
Clemson,2003-10-16,7,@,North Carolina State,L,23,37,62.2,196,0,29,127,4.4,1,0,1,1
Colorado State,2003-10-16,8,,Air Force,W,14,22,63.6,258,1,53,306,5.8,3,1,0,1
Louisiana,2003-10-16,8,,New Mexico State,W,25,47,53.2,245,1,28,135,4.8,2,0,2,2
New Mexico State,2003-10-16,7,@,Louisiana,L,13,26,50.0,212,1,47,226,4.8,2,0,2,2
North Carolina State,2003-10-16,8,,Clemson,W,20,34,58.8,213,2,36,70,1.9,0,1,0,1
Louisville,2003-10-17,7,,Tulane,W,17,28,60.7,212,0,42,288,6.9,5,1,0,1
Tulane,2003-10-17,7,@,Louisville,L,16,29,55.2,243,3,42,160,3.8,1,2,2,4
Akron,2003-10-18,8,,Central Florida,W,27,38,71.1,307,1,47,197,4.2,4,0,0,0
Alabama,2003-10-18,8,@,Mississippi,L,21,29,72.4,248,2,30,116,3.9,1,1,2,3
Arizona State,2003-10-18,7,@,North Carolina,W,34,59,57.6,408,3,35,190,5.4,1,1,0,1
Arkansas,2003-10-18,6,,Florida,L,24,45,53.3,343,3,34,186,5.5,1,0,3,3
Army,2003-10-18,7,,East Carolina,L,19,31,61.3,235,1,32,88,2.8,3,1,2,3
Auburn,2003-10-18,7,,Mississippi State,W,12,19,63.2,148,0,56,405,7.2,6,1,1,2
Ball State,2003-10-18,7,,Miami (OH),L,12,30,40.0,153,0,31,29,0.9,0,1,4,5
Baylor,2003-10-18,7,@,Kansas,L,15,24,62.5,175,2,33,110,3.3,0,0,1,1
Boise State,2003-10-18,7,@,Southern Methodist,W,32,45,71.1,560,4,32,81,2.5,2,0,0,0
Boston College,2003-10-18,7,@,Syracuse,L,20,31,64.5,249,2,30,70,2.3,0,0,2,2
Bowling Green State,2003-10-18,7,@,Eastern Michigan,W,17,25,68.0,187,0,46,305,6.6,4,1,0,1
Brigham Young,2003-10-18,8,@,Wyoming,L,21,36,58.3,225,0,36,103,2.9,1,1,2,3
Buffalo,2003-10-18,8,,Marshall,L,15,23,65.2,140,1,44,139,3.2,1,0,1,1
California,2003-10-18,8,@,UCLA,L,28,42,66.7,322,1,35,75,2.1,1,0,0,0
Central Michigan,2003-10-18,7,,Toledo,L,11,33,33.3,178,1,36,135,3.8,1,0,0,0
Colorado,2003-10-18,7,@,Kansas State,L,29,45,64.4,290,1,32,132,4.1,1,0,1,1
Connecticut,2003-10-18,8,@,Kent State,W,28,51,54.9,293,3,41,222,5.4,1,1,1,2
Duke,2003-10-18,7,,Wake Forest,L,23,49,46.9,267,0,37,119,3.2,2,1,1,2
East Carolina,2003-10-18,7,@,Army,W,17,23,73.9,163,0,57,204,3.6,4,0,1,1
Eastern Michigan,2003-10-18,8,,Bowling Green State,L,14,24,58.3,170,1,42,144,3.4,1,0,0,0
Florida,2003-10-18,8,@,Arkansas,W,20,34,58.8,269,1,35,142,4.1,2,0,1,1
Florida State,2003-10-18,7,@,Virginia,W,12,25,48.0,189,1,45,196,4.4,0,0,0,0
Georgia,2003-10-18,7,@,Vanderbilt,W,19,30,63.3,208,0,40,135,3.4,3,0,1,1
Hawaii,2003-10-18,7,@,Louisiana Tech,W,33,46,71.7,534,5,23,104,4.5,1,1,4,5
Houston,2003-10-18,7,,Memphis,L,16,28,57.1,163,2,44,160,3.6,0,1,1,2
Idaho,2003-10-18,8,,Middle Tennessee State,L,22,33,66.7,296,2,38,95,2.5,1,1,1,2
Illinois,2003-10-18,8,@,Michigan,L,16,28,57.1,163,0,29,89,3.1,2,1,1,2
Iowa,2003-10-18,7,@,Ohio State,L,14,27,51.9,153,0,40,66,1.7,1,2,1,3
Iowa State,2003-10-18,7,,Texas,L,11,34,32.4,172,1,29,105,3.6,1,0,0,0
Kansas,2003-10-18,7,,Baylor,W,19,30,63.3,252,2,37,132,3.6,2,0,0,0
Kansas State,2003-10-18,8,,Colorado,W,20,28,71.4,242,3,40,142,3.6,3,0,0,0
Kent State,2003-10-18,8,,Connecticut,L,11,26,42.3,204,1,39,115,2.9,3,0,0,0
Kentucky,2003-10-18,7,,Ohio,W,11,23,47.8,144,3,42,177,4.2,2,2,0,2
Louisiana Tech,2003-10-18,7,,Hawaii,L,31,49,63.3,405,3,46,218,4.7,2,0,1,1
LSU,2003-10-18,7,@,South Carolina,W,26,32,81.3,219,2,52,263,5.1,2,0,1,1
Marshall,2003-10-18,7,@,Buffalo,W,26,42,61.9,292,1,32,94,2.9,3,2,0,2
Memphis,2003-10-18,7,@,Houston,W,14,27,51.9,232,3,45,255,5.7,2,0,0,0
Miami (FL),2003-10-18,7,,Temple,W,22,33,66.7,259,2,46,342,7.4,5,1,0,1
Miami (OH),2003-10-18,7,@,Ball State,W,25,35,71.4,235,3,40,168,4.2,2,1,0,1
Michigan,2003-10-18,8,,Illinois,W,22,34,64.7,244,2,49,275,5.6,5,0,0,0
Michigan State,2003-10-18,8,@,Minnesota,W,30,46,65.2,252,0,31,161,5.2,4,0,0,0
Middle Tennessee State,2003-10-18,7,@,Idaho,W,18,29,62.1,298,0,51,222,4.4,3,2,1,3
Minnesota,2003-10-18,8,,Michigan State,L,27,40,67.5,377,4,39,148,3.8,1,3,0,3
Mississippi State,2003-10-18,7,@,Auburn,L,15,30,50.0,192,1,29,102,3.5,1,2,1,3
Missouri,2003-10-18,7,@,Oklahoma,L,16,35,45.7,189,0,35,77,2.2,1,0,1,1
Navy,2003-10-18,7,@,Rice,W,6,10,60.0,76,1,69,366,5.3,4,0,0,0
Nebraska,2003-10-18,7,,Texas A&M,W,3,9,33.3,51,1,68,333,4.9,4,0,0,0
Nevada,2003-10-18,7,@,Tulsa,W,13,27,48.1,143,2,41,223,5.4,2,0,1,1
New Mexico,2003-10-18,7,@,San Diego State,W,8,16,50.0,119,0,52,207,4.0,2,1,1,2
North Carolina,2003-10-18,7,,Arizona State,L,13,23,56.5,167,1,34,164,4.8,3,2,0,2
North Texas,2003-10-18,7,,Utah State,W,8,14,57.1,109,2,49,209,4.3,3,2,0,2
Northern Illinois,2003-10-18,7,,Western Michigan,W,19,27,70.4,276,3,60,238,4.0,1,1,0,1
Notre Dame,2003-10-18,6,,Southern California,L,15,34,44.1,168,1,36,111,3.1,1,1,0,1
Ohio,2003-10-18,7,@,Kentucky,L,10,18,55.6,147,1,49,148,3.0,1,2,1,3
Ohio State,2003-10-18,7,,Iowa,W,11,22,50.0,129,0,42,56,1.3,0,1,0,1
Oklahoma,2003-10-18,7,,Missouri,W,20,34,58.8,278,2,35,146,4.2,1,0,1,1
Oklahoma State,2003-10-18,7,,Texas Tech,W,19,30,63.3,321,1,51,352,6.9,5,0,1,1
Ole Miss,2003-10-18,7,,Alabama,W,14,22,63.6,230,3,50,216,4.3,2,0,0,0
Oregon State,2003-10-18,7,,Washington,L,21,48,43.8,344,1,33,46,1.4,1,1,3,4
Pitt,2003-10-18,6,@,Rutgers,W,22,38,57.9,381,3,34,113,3.3,3,1,0,1
