School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Kansas State,2017-10-28,8,@,Kansas,W,2,20
Kentucky,2017-10-28,8,,Tennessee,W,2,26
Louisiana Tech,2017-10-28,8,@,Rice,W,4,28
Louisiana-Monroe,2017-10-28,8,@,Idaho,L,4,31
Louisville,2017-10-28,9,@,Wake Forest,L,6,42
Marshall,2017-10-28,8,,Florida International,L,5,41
Maryland,2017-10-28,8,,Indiana,W,5,39
Massachusetts,2017-10-28,8,,Appalachian State,W,3,27
Miami (FL),2017-10-28,7,@,North Carolina,W,2,19
Michigan,2017-10-28,8,,Rutgers,W,2,14
Michigan State,2017-10-28,8,@,Northwestern,L,5,39
Minnesota,2017-10-28,8,@,Iowa,L,2,17
Mississippi State,2017-10-28,8,@,Texas A&M,W,2,14
Missouri,2017-10-28,8,@,Connecticut,W,1,12
Nebraska,2017-10-28,8,@,Purdue,W,3,24
New Mexico,2017-10-28,8,@,Wyoming,L,6,42
New Mexico State,2017-10-28,8,,Arkansas State,L,5,37
North Carolina,2017-10-28,9,,Miami (FL),L,3,24
North Carolina State,2017-10-28,8,@,Notre Dame,L,5,35
North Texas,2017-10-28,8,,Old Dominion,W,4,38
Northwestern,2017-10-28,8,,Michigan State,W,4,31
Notre Dame,2017-10-28,8,,North Carolina State,W,2,14
Ohio State,2017-10-28,8,,Penn State,W,5,38
Oklahoma,2017-10-28,8,,Texas Tech,W,4,27
Oklahoma State,2017-10-28,8,@,West Virginia,W,5,39
Old Dominion,2017-10-28,8,@,North Texas,L,6,45
Ole Miss,2017-10-28,8,,Arkansas,L,5,38
Oregon,2017-10-28,9,,Utah,W,2,20
Penn State,2017-10-28,8,@,Ohio State,L,5,39
Pitt,2017-10-28,9,,Virginia,W,2,14
Purdue,2017-10-28,8,,Nebraska,L,2,25
Rice,2017-10-28,8,,Louisiana Tech,L,6,42
Rutgers,2017-10-28,8,@,Michigan,L,5,35
San Diego State,2017-10-28,9,@,Hawaii,W,1,7
San Jose State,2017-10-28,9,@,Brigham Young,L,5,41
South Carolina,2017-10-28,8,,Vanderbilt,W,4,27
South Florida,2017-10-28,8,,Houston,L,4,28
Southern Mississippi,2017-10-28,8,,Alabama-Birmingham,L,4,30
Tennessee,2017-10-28,8,@,Kentucky,L,4,29
Texas,2017-10-28,8,@,Baylor,W,1,7
Texas A&M,2017-10-28,8,,Mississippi State,L,5,35
Texas Christian,2017-10-28,8,@,Iowa State,L,2,14
Texas State,2017-10-28,8,@,Coastal Carolina,W,1,7
Texas Tech,2017-10-28,8,@,Oklahoma,L,7,49
Troy,2017-10-28,8,,Georgia Southern,W,2,16
UAB,2017-10-28,8,@,Southern Mississippi,W,1,12
UCF,2017-10-28,7,,Austin Peay,W,5,33
UCLA,2017-10-28,8,@,Washington,L,5,44
UNLV,2017-10-28,8,@,Fresno State,W,2,16
USC,2017-10-28,9,@,Arizona State,W,2,17
Utah,2017-10-28,8,@,Oregon,L,5,41
Utah State,2017-10-28,9,,Boise State,L,5,41
UTEP,2017-10-28,8,,Texas-San Antonio,L,4,31
UTSA,2017-10-28,7,@,Texas-El Paso,W,2,14
Vanderbilt,2017-10-28,8,@,South Carolina,L,4,34
Virginia,2017-10-28,8,@,Pittsburgh,L,4,31
Virginia Tech,2017-10-28,8,,Duke,W,0,3
Wake Forest,2017-10-28,8,,Louisville,W,4,32
Washington,2017-10-28,8,,UCLA,W,3,23
Washington State,2017-10-28,9,@,Arizona,L,7,58
West Virginia,2017-10-28,8,,Oklahoma State,L,7,50
Western Kentucky,2017-10-28,8,,Florida Atlantic,L,5,42
Wisconsin,2017-10-28,8,@,Illinois,W,1,10
Wyoming,2017-10-28,8,,New Mexico,W,0,3
Bowling Green State,2017-10-31,9,@,Kent State,W,2,16
Kent State,2017-10-31,9,,Bowling Green State,L,5,44
Miami (OH),2017-10-31,9,@,Ohio,L,6,45
Ohio,2017-10-31,9,,Miami (OH),W,4,28
Central Michigan,2017-11-01,9,@,Western Michigan,W,4,28
Western Michigan,2017-11-01,9,,Central Michigan,L,5,35
Ball State,2017-11-02,9,@,Eastern Michigan,L,8,56
Eastern Michigan,2017-11-02,9,,Ball State,W,2,14
Idaho,2017-11-02,9,@,Troy,L,3,24
Navy,2017-11-02,8,@,Temple,L,4,34
Northern Illinois,2017-11-02,9,@,Toledo,L,3,27
Temple,2017-11-02,9,,Navy,W,3,26
Toledo,2017-11-02,9,,Northern Illinois,W,2,17
Troy,2017-11-02,9,,Idaho,W,3,21
Florida Atlantic,2017-11-03,9,,Marshall,W,3,25
Marshall,2017-11-03,9,@,Florida Atlantic,L,4,30
Memphis,2017-11-03,9,@,Tulsa,W,2,14
Tulsa,2017-11-03,10,,Memphis,L,5,41
UCLA,2017-11-03,9,@,Utah,L,6,48
Utah,2017-11-03,9,,UCLA,W,2,17
Air Force,2017-11-04,9,,Army,L,3,21
Alabama,2017-11-04,9,,Louisiana State,W,1,10
Appalachian State,2017-11-04,9,@,Louisiana-Monroe,L,7,52
Arizona,2017-11-04,9,@,Southern California,L,7,49
Arizona State,2017-11-04,9,,Colorado,W,3,30
Arkansas,2017-11-04,9,,Coastal Carolina,W,5,38
Army,2017-11-04,9,@,Air Force,W,0,0
Auburn,2017-11-04,9,@,Texas A&M,W,3,27
Baylor,2017-11-04,9,@,Kansas,W,0,9
Boise State,2017-11-04,9,,Nevada,W,2,14
Brigham Young,2017-11-04,10,@,Fresno State,L,2,20
California,2017-11-04,10,,Oregon State,W,2,23
Charlotte,2017-11-04,9,@,Old Dominion,L,0,6
Cincinnati,2017-11-04,9,@,Tulane,W,1,16
Clemson,2017-11-04,9,@,North Carolina State,W,4,31
Coastal Carolina,2017-11-04,9,@,Arkansas,L,5,39
Colorado,2017-11-04,10,@,Arizona State,L,5,41
Colorado State,2017-11-04,10,@,Wyoming,L,1,16
Connecticut,2017-11-04,9,,South Florida,L,4,37
East Carolina,2017-11-04,9,@,Houston,L,7,52
Florida,2017-11-04,8,@,Missouri,L,6,45
Florida International,2017-11-04,8,,Texas-San Antonio,W,1,7
Florida State,2017-11-04,8,,Syracuse,W,3,24
Fresno State,2017-11-04,9,,Brigham Young,W,1,13
Georgia,2017-11-04,9,,South Carolina,W,1,10
Georgia Southern,2017-11-04,8,,Georgia State,L,3,21
Georgia State,2017-11-04,8,@,Georgia Southern,W,2,17
Georgia Tech,2017-11-04,8,@,Virginia,L,4,40
Hawaii,2017-11-04,9,@,Nevada-Las Vegas,L,4,31
Houston,2017-11-04,9,,East Carolina,W,3,27
Illinois,2017-11-04,9,@,Purdue,L,3,29
Indiana,2017-11-04,9,,Wisconsin,L,6,45
Iowa,2017-11-04,9,,Ohio State,W,3,24
Iowa State,2017-11-04,9,@,West Virginia,L,2,20
Kansas,2017-11-04,9,,Baylor,L,5,38
Kansas State,2017-11-04,9,@,Texas Tech,W,5,35
Kentucky,2017-11-04,9,,Mississippi,L,4,37
Louisiana,2017-11-04,8,@,South Alabama,W,2,14
Louisiana Tech,2017-11-04,9,,North Texas,L,3,24
Louisiana-Monroe,2017-11-04,9,,Appalachian State,W,6,45
LSU,2017-11-04,9,@,Alabama,L,3,24
Maryland,2017-11-04,9,@,Rutgers,L,4,31
Massachusetts,2017-11-04,9,@,Mississippi State,L,4,34
Miami (FL),2017-11-04,8,,Virginia Tech,W,1,10
Michigan,2017-11-04,9,,Minnesota,W,1,10
Michigan State,2017-11-04,9,,Penn State,W,3,24
Middle Tennessee State,2017-11-04,9,,Texas-El Paso,W,0,3
Minnesota,2017-11-04,9,@,Michigan,L,5,33
Mississippi State,2017-11-04,9,,Massachusetts,W,2,23
Missouri,2017-11-04,9,,Florida,W,1,16
Nebraska,2017-11-04,9,,Northwestern,L,4,31
Nevada,2017-11-04,9,@,Boise State,L,5,41
New Mexico,2017-11-04,9,,Utah State,L,3,24
New Mexico State,2017-11-04,9,@,Texas State,W,5,35
North Carolina State,2017-11-04,9,,Clemson,L,5,38
North Texas,2017-11-04,9,@,Louisiana Tech,W,2,23
Northwestern,2017-11-04,9,@,Nebraska,W,3,24
Notre Dame,2017-11-04,9,,Wake Forest,W,5,37
Ohio State,2017-11-04,9,@,Iowa,L,7,55
Oklahoma,2017-11-04,9,@,Oklahoma State,W,7,52
Oklahoma State,2017-11-04,9,,Oklahoma,L,8,62
Old Dominion,2017-11-04,9,,Charlotte,W,0,0
Ole Miss,2017-11-04,9,@,Kentucky,W,4,34
Oregon,2017-11-04,10,@,Washington,L,5,38
Oregon State,2017-11-04,9,@,California,L,4,37
Penn State,2017-11-04,9,@,Michigan State,L,3,27
Purdue,2017-11-04,9,,Illinois,W,1,10
Rice,2017-11-04,9,@,Alabama-Birmingham,L,7,52
Rutgers,2017-11-04,9,,Maryland,W,3,24
San Diego State,2017-11-04,10,@,San Jose State,W,1,7
San Jose State,2017-11-04,10,,San Diego State,L,7,52
SMU,2017-11-04,9,,Central Florida,L,4,31
South Alabama,2017-11-04,9,,Louisiana,L,2,19
South Carolina,2017-11-04,9,@,Georgia,L,3,24
South Florida,2017-11-04,9,@,Connecticut,W,3,20
Southern Mississippi,2017-11-04,9,@,Tennessee,L,3,24
Stanford,2017-11-04,9,@,Washington State,L,3,24
Syracuse,2017-11-04,9,@,Florida State,L,3,27
Tennessee,2017-11-04,9,,Southern Mississippi,W,1,10
Texas,2017-11-04,9,@,Texas Christian,L,3,24
Texas A&M,2017-11-04,9,,Auburn,L,6,42
Texas Christian,2017-11-04,9,,Texas,W,1,7
Texas State,2017-11-04,9,,New Mexico State,L,6,45
Texas Tech,2017-11-04,9,,Kansas State,L,5,42
Tulane,2017-11-04,9,,Cincinnati,L,2,17
UAB,2017-11-04,9,,Rice,W,3,21
UCF,2017-11-04,8,@,Southern Methodist,W,3,24
UNLV,2017-11-04,9,,Hawaii,W,2,23
USC,2017-11-04,10,,Arizona,W,4,35
Utah State,2017-11-04,10,@,New Mexico,W,1,10
UTEP,2017-11-04,9,@,Middle Tennessee State,L,4,30
UTSA,2017-11-04,8,@,Florida International,L,2,14
Vanderbilt,2017-11-04,9,,Western Kentucky,W,2,17
Virginia,2017-11-04,9,,Georgia Tech,W,5,36
Virginia Tech,2017-11-04,9,@,Miami (FL),L,4,28
Wake Forest,2017-11-04,9,@,Notre Dame,L,6,48
Washington,2017-11-04,9,,Oregon,W,0,3
Washington State,2017-11-04,10,,Stanford,W,3,21
West Virginia,2017-11-04,9,,Iowa State,W,1,16
Western Kentucky,2017-11-04,9,@,Vanderbilt,L,4,31
Wisconsin,2017-11-04,9,@,Indiana,W,2,17
Wyoming,2017-11-04,9,,Colorado State,W,1,13
Akron,2017-11-07,10,@,Miami (OH),L,3,24
Bowling Green State,2017-11-07,10,@,Buffalo,L,5,38
Buffalo,2017-11-07,10,,Bowling Green State,W,4,28
Miami (OH),2017-11-07,10,,Akron,W,2,14
Central Michigan,2017-11-08,10,,Eastern Michigan,W,4,30
Eastern Michigan,2017-11-08,10,@,Central Michigan,L,6,42
Kent State,2017-11-08,10,@,Western Michigan,L,6,48
Ohio,2017-11-08,10,,Toledo,W,1,10
Toledo,2017-11-08,10,@,Ohio,L,5,38
Western Michigan,2017-11-08,10,,Kent State,W,3,20
Appalachian State,2017-11-09,10,,Georgia Southern,W,0,6
Ball State,2017-11-09,10,@,Northern Illinois,L,9,63
Georgia Southern,2017-11-09,9,@,Appalachian State,L,3,27
North Carolina,2017-11-09,10,@,Pittsburgh,W,4,31
Northern Illinois,2017-11-09,10,,Ball State,W,2,17
Pitt,2017-11-09,10,,North Carolina,L,4,34
Brigham Young,2017-11-10,11,@,Nevada-Las Vegas,W,3,21
Cincinnati,2017-11-10,10,,Temple,L,4,35
Stanford,2017-11-10,10,,Washington,W,3,22
Temple,2017-11-10,10,@,Cincinnati,W,3,24
UNLV,2017-11-10,10,,Brigham Young,L,4,31
Washington,2017-11-10,10,@,Stanford,L,3,30
Air Force,2017-11-11,10,,Wyoming,L,4,28
Alabama,2017-11-11,10,@,Mississippi State,W,3,24
Arizona,2017-11-11,10,,Oregon State,W,4,28
Arizona State,2017-11-11,10,@,UCLA,L,5,44
Arkansas,2017-11-11,10,@,Louisiana State,L,5,33
Arkansas State,2017-11-11,8,@,South Alabama,L,3,24
Army,2017-11-11,10,,Duke,W,2,16
Auburn,2017-11-11,10,,Georgia,W,2,17
Baylor,2017-11-11,10,,Texas Tech,L,5,38
Boise State,2017-11-11,10,@,Colorado State,W,7,52
Boston College,2017-11-11,10,,North Carolina State,L,2,17
Charlotte,2017-11-11,10,,Middle Tennessee State,L,5,35
Clemson,2017-11-11,10,,Florida State,W,2,14
Coastal Carolina,2017-11-11,10,,Troy,L,6,42
Colorado,2017-11-11,11,,Southern California,L,5,38
Colorado State,2017-11-11,11,,Boise State,L,8,59
Connecticut,2017-11-11,10,@,Central Florida,L,7,49
Duke,2017-11-11,10,@,Army,L,3,21
East Carolina,2017-11-11,10,,Tulane,L,4,31
Florida,2017-11-11,9,@,South Carolina,L,4,28
Florida Atlantic,2017-11-11,10,@,Louisiana Tech,W,2,23
Florida International,2017-11-11,9,,Old Dominion,L,4,37
Florida State,2017-11-11,9,@,Clemson,L,4,31
Fresno State,2017-11-11,10,@,Hawaii,W,3,21
Georgia,2017-11-11,10,@,Auburn,L,4,40
Georgia State,2017-11-11,9,@,Texas State,W,4,30
Georgia Tech,2017-11-11,9,,Virginia Tech,W,3,22
Hawaii,2017-11-11,10,,Fresno State,L,4,31
Illinois,2017-11-11,10,,Indiana,L,3,24
Indiana,2017-11-11,10,@,Illinois,W,2,14
Iowa,2017-11-11,10,@,Wisconsin,L,5,38
Iowa State,2017-11-11,10,,Oklahoma State,L,6,49
Kansas,2017-11-11,10,@,Texas,L,6,42
Kansas State,2017-11-11,10,,West Virginia,L,4,28
Kentucky,2017-11-11,10,@,Vanderbilt,W,3,21
Louisiana,2017-11-11,9,@,Mississippi,L,7,50
Louisiana Tech,2017-11-11,10,,Florida Atlantic,L,7,48
Louisville,2017-11-11,10,,Virginia,W,3,21
LSU,2017-11-11,10,,Arkansas,W,1,10
Marshall,2017-11-11,10,,Western Kentucky,W,3,23
Maryland,2017-11-11,10,,Michigan,L,5,35
Massachusetts,2017-11-11,10,,Maine,W,4,31
Miami (FL),2017-11-11,9,,Notre Dame,W,1,8
Michigan,2017-11-11,10,@,Maryland,W,1,10
Michigan State,2017-11-11,10,@,Ohio State,L,6,48
Middle Tennessee State,2017-11-11,10,@,Charlotte,W,3,21
Minnesota,2017-11-11,10,,Nebraska,W,3,21
Mississippi State,2017-11-11,10,,Alabama,L,4,31
Missouri,2017-11-11,10,,Tennessee,W,2,17
Navy,2017-11-11,9,,Southern Methodist,W,5,40
Nebraska,2017-11-11,10,@,Minnesota,L,7,54
Nevada,2017-11-11,10,,San Jose State,W,2,14
New Mexico,2017-11-11,10,@,Texas A&M,L,8,55
North Carolina State,2017-11-11,10,@,Boston College,W,2,14
North Texas,2017-11-11,10,,Texas-El Paso,W,1,10
Northwestern,2017-11-11,10,,Purdue,W,2,13
Notre Dame,2017-11-11,10,@,Miami (FL),L,5,41
Ohio State,2017-11-11,10,,Michigan State,W,0,3
Oklahoma,2017-11-11,10,,Texas Christian,W,3,20
Oklahoma State,2017-11-11,10,@,Iowa State,W,6,42
Old Dominion,2017-11-11,10,@,Florida International,W,4,30
Ole Miss,2017-11-11,10,,Louisiana,W,3,22
Oregon State,2017-11-11,10,@,Arizona,L,7,49
Penn State,2017-11-11,10,,Rutgers,W,0,6
Purdue,2017-11-11,10,@,Northwestern,L,2,23
Rice,2017-11-11,10,,Southern Mississippi,L,5,43
Rutgers,2017-11-11,10,@,Penn State,L,5,35
San Jose State,2017-11-11,11,@,Nevada,L,8,59
SMU,2017-11-11,10,@,Navy,L,6,43
South Alabama,2017-11-11,10,,Arkansas State,W,2,19
South Carolina,2017-11-11,10,,Florida,W,2,20
Southern Mississippi,2017-11-11,10,@,Rice,W,5,34
Syracuse,2017-11-11,10,,Wake Forest,L,8,64
Tennessee,2017-11-11,10,@,Missouri,L,6,50
Texas,2017-11-11,10,,Kansas,W,3,27
Texas A&M,2017-11-11,10,,New Mexico,W,2,14
Texas Christian,2017-11-11,10,@,Oklahoma,L,5,38
Texas State,2017-11-11,10,,Georgia State,L,3,33
Texas Tech,2017-11-11,10,@,Baylor,W,3,24
Troy,2017-11-11,10,@,Coastal Carolina,W,2,17
Tulane,2017-11-11,10,@,East Carolina,W,3,24
UAB,2017-11-11,10,@,Texas-San Antonio,W,2,19
UCF,2017-11-11,9,,Connecticut,W,3,24
UCLA,2017-11-11,10,,Arizona State,W,4,37
USC,2017-11-11,11,@,Colorado,W,3,24
Utah,2017-11-11,10,,Washington State,L,3,33
UTEP,2017-11-11,10,@,North Texas,L,6,45
UTSA,2017-11-11,9,,Alabama-Birmingham,L,3,24
Vanderbilt,2017-11-11,10,,Kentucky,L,5,44
Virginia,2017-11-11,10,@,Louisville,L,5,38
Virginia Tech,2017-11-11,10,@,Georgia Tech,L,4,28
Wake Forest,2017-11-11,10,@,Syracuse,W,5,43
Washington State,2017-11-11,11,@,Utah,W,3,25
West Virginia,2017-11-11,10,@,Kansas State,W,2,23
Western Kentucky,2017-11-11,10,@,Marshall,L,3,30
Wisconsin,2017-11-11,10,,Iowa,W,2,14
Wyoming,2017-11-11,10,@,Air Force,W,2,14
Akron,2017-11-14,11,,Ohio,W,4,34
Central Michigan,2017-11-14,11,@,Kent State,W,3,23
Kent State,2017-11-14,11,,Central Michigan,L,6,42
Ohio,2017-11-14,11,@,Akron,L,5,37
Bowling Green State,2017-11-15,11,,Toledo,L,9,66
Eastern Michigan,2017-11-15,11,@,Miami (OH),W,3,24
Miami (OH),2017-11-15,11,,Eastern Michigan,L,3,27
Northern Illinois,2017-11-15,11,,Western Michigan,W,4,31
Toledo,2017-11-15,11,@,Bowling Green State,W,5,37
Western Michigan,2017-11-15,11,@,Northern Illinois,L,5,35
Ball State,2017-11-16,11,,Buffalo,L,5,40
Buffalo,2017-11-16,11,@,Ball State,W,3,24
South Florida,2017-11-16,10,,Tulsa,W,2,20
Tulsa,2017-11-16,11,@,South Florida,L,3,27
Middle Tennessee State,2017-11-17,11,@,Western Kentucky,L,5,41
New Mexico,2017-11-17,11,,Nevada-Las Vegas,L,4,38
UNLV,2017-11-17,11,@,New Mexico,W,5,35
Western Kentucky,2017-11-17,11,,Middle Tennessee State,W,5,38
Air Force,2017-11-18,11,@,Boise State,L,5,44
Alabama,2017-11-18,11,,Mercer,W,0,0
Arizona,2017-11-18,11,@,Oregon,L,6,48
Arizona State,2017-11-18,11,@,Oregon State,W,3,24
Arkansas,2017-11-18,11,,Mississippi State,L,4,28
Arkansas State,2017-11-18,9,,Texas State,W,2,12
Army,2017-11-18,11,@,North Texas,L,7,52
Auburn,2017-11-18,11,,Louisiana-Monroe,W,2,14
Baylor,2017-11-18,11,,Iowa State,L,2,23
Boise State,2017-11-18,11,,Air Force,W,2,19
Boston College,2017-11-18,11,@,Connecticut,W,2,16
Brigham Young,2017-11-18,12,,Massachusetts,L,1,16
California,2017-11-18,11,@,Stanford,L,2,17
Charlotte,2017-11-18,11,@,Southern Mississippi,L,8,66
Cincinnati,2017-11-18,11,@,East Carolina,L,6,48
Clemson,2017-11-18,11,,Citadel,W,0,3
Coastal Carolina,2017-11-18,11,@,Idaho,W,1,7
Colorado State,2017-11-18,12,,San Jose State,W,2,14
Connecticut,2017-11-18,11,,Boston College,L,6,39
Duke,2017-11-18,11,,Georgia Tech,W,3,20
East Carolina,2017-11-18,11,,Cincinnati,W,3,20
Florida,2017-11-18,10,,Alabama-Birmingham,W,1,7
Florida Atlantic,2017-11-18,11,,Florida International,W,3,24
Florida International,2017-11-18,10,@,Florida Atlantic,L,7,52
Florida State,2017-11-18,10,,Delaware State,W,1,6
Fresno State,2017-11-18,11,@,Wyoming,W,1,7
Georgia,2017-11-18,11,,Kentucky,W,1,13
Georgia Southern,2017-11-18,10,,South Alabama,W,0,0
Georgia Tech,2017-11-18,10,@,Duke,L,5,43
Hawaii,2017-11-18,11,@,Utah State,L,5,38
Houston,2017-11-18,10,@,Tulane,L,2,20
Idaho,2017-11-18,10,,Coastal Carolina,L,1,13
Illinois,2017-11-18,11,@,Ohio State,L,7,52
Indiana,2017-11-18,11,,Rutgers,W,0,0
Iowa,2017-11-18,11,,Purdue,L,3,24
Iowa State,2017-11-18,11,@,Baylor,W,1,13
Kansas,2017-11-18,11,,Oklahoma,L,5,41
Kansas State,2017-11-18,11,@,Oklahoma State,W,5,40
Kentucky,2017-11-18,11,@,Georgia,L,6,42
Louisiana,2017-11-18,10,,New Mexico State,W,4,34
Louisiana Tech,2017-11-18,11,@,Texas-El Paso,W,3,21
Louisiana-Monroe,2017-11-18,10,@,Auburn,L,6,42
Louisville,2017-11-18,11,,Syracuse,W,1,10
LSU,2017-11-18,11,@,Tennessee,W,1,10
Marshall,2017-11-18,11,@,Texas-San Antonio,L,0,9
Maryland,2017-11-18,11,@,Michigan State,L,2,17
Massachusetts,2017-11-18,11,@,Brigham Young,W,1,10
Memphis,2017-11-18,10,,Southern Methodist,W,6,45
Miami (FL),2017-11-18,10,,Virginia,W,4,28
Michigan,2017-11-18,11,@,Wisconsin,L,3,24
Michigan State,2017-11-18,11,,Maryland,W,1,7
Minnesota,2017-11-18,11,@,Northwestern,L,6,39
Mississippi State,2017-11-18,11,@,Arkansas,W,3,21
Missouri,2017-11-18,11,@,Vanderbilt,W,2,17
Navy,2017-11-18,10,@,Notre Dame,L,3,24
Nebraska,2017-11-18,11,@,Penn State,L,8,56
Nevada,2017-11-18,11,@,San Diego State,L,6,42
New Mexico State,2017-11-18,10,@,Louisiana,L,6,47
North Carolina,2017-11-18,11,,Western Carolina,W,1,10
North Carolina State,2017-11-18,11,@,Wake Forest,L,4,30
North Texas,2017-11-18,11,,Army,W,7,49
Northwestern,2017-11-18,11,,Minnesota,W,0,0
Notre Dame,2017-11-18,11,,Navy,W,2,17
Ohio State,2017-11-18,11,,Illinois,W,2,14
Oklahoma,2017-11-18,11,@,Kansas,W,0,3
Oklahoma State,2017-11-18,11,,Kansas State,L,6,45
Old Dominion,2017-11-18,11,,Rice,W,3,21
Ole Miss,2017-11-18,11,,Texas A&M,L,4,31
Oregon,2017-11-18,11,,Arizona,W,4,28
Oregon State,2017-11-18,11,,Arizona State,L,5,40
Penn State,2017-11-18,11,,Nebraska,W,5,44
Pitt,2017-11-18,11,@,Virginia Tech,L,2,20
Purdue,2017-11-18,11,@,Iowa,W,2,15
Rice,2017-11-18,11,@,Old Dominion,L,3,24
Rutgers,2017-11-18,11,@,Indiana,L,5,41
San Diego State,2017-11-18,11,,Nevada,W,3,23
San Jose State,2017-11-18,12,@,Colorado State,L,6,42
SMU,2017-11-18,11,@,Memphis,L,9,66
South Alabama,2017-11-18,11,@,Georgia Southern,L,7,52
South Carolina,2017-11-18,11,,Wofford,W,1,10
Southern Mississippi,2017-11-18,11,,Charlotte,W,3,21
Stanford,2017-11-18,11,,California,W,1,14
Syracuse,2017-11-18,11,@,Louisville,L,8,56
Temple,2017-11-18,11,,Central Florida,L,6,45
Tennessee,2017-11-18,11,,Louisiana State,L,4,30
Texas,2017-11-18,11,@,West Virginia,W,2,14
Texas A&M,2017-11-18,11,@,Mississippi,W,3,24
Texas Christian,2017-11-18,11,@,Texas Tech,W,0,3
Texas State,2017-11-18,11,@,Arkansas State,L,4,30
Texas Tech,2017-11-18,11,,Texas Christian,L,3,27
Tulane,2017-11-18,11,,Houston,W,2,17
UAB,2017-11-18,11,@,Florida,L,3,36
UCF,2017-11-18,10,@,Temple,W,2,19
UCLA,2017-11-18,11,@,Southern California,L,4,28
USC,2017-11-18,12,,UCLA,W,3,23
Utah,2017-11-18,11,@,Washington,L,4,33
Utah State,2017-11-18,11,,Hawaii,W,0,0
UTEP,2017-11-18,11,,Louisiana Tech,L,6,42
UTSA,2017-11-18,10,,Marshall,W,1,7
Vanderbilt,2017-11-18,11,,Missouri,L,6,45
Virginia,2017-11-18,11,@,Miami (FL),L,6,44
Virginia Tech,2017-11-18,11,,Pittsburgh,W,2,14
Wake Forest,2017-11-18,11,,North Carolina State,W,3,24
Washington,2017-11-18,11,,Utah,W,3,30
West Virginia,2017-11-18,11,,Texas,L,4,28
Wisconsin,2017-11-18,11,,Michigan,W,1,10
Wyoming,2017-11-18,11,,Fresno State,L,1,13
Akron,2017-11-21,12,,Kent State,W,2,14
Ball State,2017-11-21,12,,Miami (OH),L,4,28
Bowling Green State,2017-11-21,12,@,Eastern Michigan,L,4,34
Eastern Michigan,2017-11-21,12,,Bowling Green State,W,4,31
Kent State,2017-11-21,12,@,Akron,L,3,24
Miami (OH),2017-11-21,12,@,Ball State,W,1,7
Mississippi State,2017-11-23,12,,Mississippi,L,4,31
Ole Miss,2017-11-23,12,@,Mississippi State,W,3,28
Arkansas,2017-11-24,12,,Missouri,L,6,48
Baylor,2017-11-24,12,@,Texas Christian,L,6,45
Buffalo,2017-11-24,12,,Ohio,W,3,24
California,2017-11-24,12,@,UCLA,L,3,30
Central Michigan,2017-11-24,12,,Northern Illinois,W,3,24
Florida International,2017-11-24,11,,Western Kentucky,W,2,17
Houston,2017-11-24,11,,Navy,W,2,14
Iowa,2017-11-24,12,@,Nebraska,W,2,14
Miami (FL),2017-11-24,11,@,Pittsburgh,L,3,24
Missouri,2017-11-24,12,@,Arkansas,W,6,45
Navy,2017-11-24,11,@,Houston,L,3,24
Nebraska,2017-11-24,12,,Iowa,L,8,56
New Mexico,2017-11-24,12,@,San Diego State,L,5,35
Northern Illinois,2017-11-24,12,@,Central Michigan,L,4,31
Ohio,2017-11-24,12,@,Buffalo,L,4,31
Pitt,2017-11-24,12,,Miami (FL),W,2,14
San Diego State,2017-11-24,12,,New Mexico,W,1,10
South Florida,2017-11-24,11,@,Central Florida,L,7,49
Texas,2017-11-24,12,,Texas Tech,L,3,27
Texas Christian,2017-11-24,12,,Baylor,W,2,22
Texas State,2017-11-24,12,@,Troy,L,8,62
Texas Tech,2017-11-24,12,@,Texas,W,2,23
Toledo,2017-11-24,12,,Western Michigan,W,1,10
Troy,2017-11-24,11,,Texas State,W,1,9
UCF,2017-11-24,11,,South Florida,W,6,42
UCLA,2017-11-24,12,,California,W,2,27
Virginia,2017-11-24,12,,Virginia Tech,L,1,10
Virginia Tech,2017-11-24,12,@,Virginia,W,0,0
Western Kentucky,2017-11-24,12,@,Florida International,L,5,41
Western Michigan,2017-11-24,12,@,Toledo,L,4,37
Air Force,2017-11-25,12,,Utah State,W,5,35
Alabama,2017-11-25,12,@,Auburn,L,3,26
Appalachian State,2017-11-25,11,@,Georgia State,W,1,10
Arizona,2017-11-25,12,@,Arizona State,L,6,42
Arizona State,2017-11-25,12,,Arizona,W,4,30
Arkansas State,2017-11-25,10,@,Louisiana-Monroe,W,7,50
Auburn,2017-11-25,12,,Alabama,W,2,14
Boise State,2017-11-25,12,@,Fresno State,L,3,28
Boston College,2017-11-25,12,@,Syracuse,W,2,14
Brigham Young,2017-11-25,13,@,Hawaii,W,3,20
Charlotte,2017-11-25,12,,Florida Atlantic,L,4,31
Cincinnati,2017-11-25,12,,Connecticut,W,2,21
Clemson,2017-11-25,12,@,South Carolina,W,1,10
Colorado,2017-11-25,12,@,Utah,L,4,34
Connecticut,2017-11-25,12,@,Cincinnati,L,3,22
Duke,2017-11-25,12,@,Wake Forest,W,2,23
East Carolina,2017-11-25,12,@,Memphis,L,10,70
Florida,2017-11-25,11,,Florida State,L,5,38
Florida Atlantic,2017-11-25,12,@,Charlotte,W,2,12
Florida State,2017-11-25,11,@,Florida,W,3,22
Fresno State,2017-11-25,12,,Boise State,W,2,17
Georgia,2017-11-25,12,@,Georgia Tech,W,1,7
