School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Buffalo,2010-11-04,9,@,Ohio,L,5,34
Georgia Tech,2010-11-04,9,@,Virginia Tech,L,4,28
Ohio,2010-11-04,10,,Buffalo,W,2,17
Virginia Tech,2010-11-04,9,,Georgia Tech,W,3,21
Central Michigan,2010-11-05,10,,Western Michigan,W,3,22
Houston,2010-11-05,9,,Central Florida,L,5,40
UCF,2010-11-05,9,@,Houston,W,4,33
Western Michigan,2010-11-05,9,@,Central Michigan,L,3,26
Air Force,2010-11-06,10,@,Army,W,2,22
Akron,2010-11-06,10,@,Ball State,L,4,37
Alabama,2010-11-06,9,@,Louisiana State,L,2,24
Arizona,2010-11-06,9,@,Stanford,L,6,42
Arizona State,2010-11-06,9,@,Southern California,L,4,34
Arkansas,2010-11-06,9,@,South Carolina,W,2,20
Army,2010-11-06,9,,Air Force,L,6,42
Auburn,2010-11-06,10,,Chattanooga,W,3,24
Ball State,2010-11-06,10,,Akron,W,4,30
Baylor,2010-11-06,10,@,Oklahoma State,L,7,55
Boise State,2010-11-06,8,,Hawaii,W,1,7
Boston College,2010-11-06,9,@,Wake Forest,W,1,13
Brigham Young,2010-11-06,9,,Nevada-Las Vegas,W,1,7
California,2010-11-06,9,@,Washington State,W,1,13
Clemson,2010-11-06,9,,North Carolina State,W,1,13
Colorado,2010-11-06,9,@,Kansas,L,7,52
Colorado State,2010-11-06,10,@,San Diego State,L,3,24
Duke,2010-11-06,9,,Virginia,W,7,48
East Carolina,2010-11-06,9,,Navy,L,10,76
Florida,2010-11-06,9,@,Vanderbilt,W,2,14
Florida Atlantic,2010-11-06,8,@,Western Kentucky,W,2,16
Florida International,2010-11-06,8,,Louisiana-Monroe,W,4,35
Florida State,2010-11-06,9,,North Carolina,L,4,37
Fresno State,2010-11-06,8,@,Louisiana Tech,W,5,34
Georgia,2010-11-06,10,,Idaho State,W,1,7
Hawaii,2010-11-06,10,@,Boise State,L,6,42
Idaho,2010-11-06,9,,Nevada,L,9,63
Illinois,2010-11-06,9,@,Michigan,L,9,67
Indiana,2010-11-06,9,,Iowa,L,1,18
Iowa,2010-11-06,9,@,Indiana,W,1,13
Iowa State,2010-11-06,10,,Nebraska,L,4,31
Kansas,2010-11-06,9,,Colorado,W,6,45
Kansas State,2010-11-06,9,,Texas,W,2,14
Kent State,2010-11-06,9,,Temple,L,4,28
Kentucky,2010-11-06,10,,Charleston Southern,W,3,21
Louisiana,2010-11-06,9,@,Mississippi,L,4,43
Louisiana Tech,2010-11-06,9,,Fresno State,L,5,40
Louisiana-Monroe,2010-11-06,9,@,Florida International,L,6,42
Louisville,2010-11-06,9,@,Syracuse,W,2,20
LSU,2010-11-06,9,,Alabama,W,3,21
Marshall,2010-11-06,9,@,Alabama-Birmingham,W,2,17
Maryland,2010-11-06,9,@,Miami (FL),L,3,26
Memphis,2010-11-06,9,,Tennessee,L,6,50
Miami (FL),2010-11-06,9,,Maryland,W,2,20
Michigan,2010-11-06,9,,Illinois,W,8,65
Michigan State,2010-11-06,10,,Minnesota,W,1,8
Minnesota,2010-11-06,10,@,Michigan State,L,4,31
Missouri,2010-11-06,9,@,Texas Tech,L,3,24
Navy,2010-11-06,9,@,East Carolina,W,5,35
Nebraska,2010-11-06,9,@,Iowa State,W,4,30
Nevada,2010-11-06,9,@,Idaho,W,2,17
New Mexico,2010-11-06,9,,Wyoming,W,4,31
New Mexico State,2010-11-06,9,@,Utah State,L,3,27
North Carolina,2010-11-06,9,@,Florida State,W,5,35
North Carolina State,2010-11-06,9,@,Clemson,L,2,14
North Texas,2010-11-06,9,,Troy,L,5,41
Northwestern,2010-11-06,9,@,Penn State,L,5,35
Oklahoma,2010-11-06,9,@,Texas A&M,L,4,33
Oklahoma State,2010-11-06,9,,Baylor,W,4,28
Ole Miss,2010-11-06,9,,Louisiana,W,3,21
Oregon,2010-11-06,9,,Washington,W,1,16
Oregon State,2010-11-06,8,@,UCLA,L,2,17
Penn State,2010-11-06,9,,Northwestern,W,3,21
Purdue,2010-11-06,9,,Wisconsin,L,4,34
Rice,2010-11-06,9,@,Tulsa,L,9,64
San Diego State,2010-11-06,9,,Colorado State,W,2,19
SMU,2010-11-06,10,@,Texas-El Paso,L,4,28
South Carolina,2010-11-06,9,,Arkansas,L,5,41
Southern Mississippi,2010-11-06,9,@,Tulane,W,4,30
Stanford,2010-11-06,9,,Arizona,W,2,17
Syracuse,2010-11-06,9,,Louisville,L,4,28
Temple,2010-11-06,10,@,Kent State,W,1,10
Tennessee,2010-11-06,9,@,Memphis,W,2,14
Texas,2010-11-06,9,@,Kansas State,L,5,39
Texas A&M,2010-11-06,9,,Oklahoma,W,2,19
Texas Christian,2010-11-06,10,@,Utah,W,1,7
Texas Tech,2010-11-06,9,,Missouri,W,2,17
Troy,2010-11-06,8,@,North Texas,W,5,35
Tulane,2010-11-06,9,,Southern Mississippi,L,5,46
Tulsa,2010-11-06,9,,Rice,W,4,27
UAB,2010-11-06,9,,Marshall,L,4,31
UCLA,2010-11-06,9,,Oregon State,W,2,14
UNLV,2010-11-06,9,@,Brigham Young,L,7,55
USC,2010-11-06,9,,Arizona State,W,5,33
Utah,2010-11-06,9,,Texas Christian,L,6,47
Utah State,2010-11-06,9,,New Mexico State,W,2,22
UTEP,2010-11-06,10,,Southern Methodist,W,2,14
Vanderbilt,2010-11-06,9,,Florida,L,8,55
Virginia,2010-11-06,9,@,Duke,L,7,55
Wake Forest,2010-11-06,9,,Boston College,L,3,23
Washington,2010-11-06,9,@,Oregon,L,7,53
Washington State,2010-11-06,10,,California,L,3,20
Western Kentucky,2010-11-06,9,,Florida Atlantic,L,2,17
Wisconsin,2010-11-06,9,@,Purdue,W,1,13
Wyoming,2010-11-06,10,@,New Mexico,L,4,34
Northern Illinois,2010-11-09,10,,Toledo,W,4,30
Toledo,2010-11-09,10,@,Northern Illinois,L,9,65
Bowling Green State,2010-11-10,10,,Miami (OH),L,3,24
Miami (OH),2010-11-10,10,@,Bowling Green State,W,3,21
Connecticut,2010-11-11,9,,Pittsburgh,W,4,28
East Carolina,2010-11-11,10,@,Alabama-Birmingham,W,6,42
Pitt,2010-11-11,9,@,Connecticut,L,3,30
UAB,2010-11-11,10,,East Carolina,L,7,54
Ball State,2010-11-12,11,@,Buffalo,W,0,3
Boise State,2010-11-12,9,@,Idaho,W,2,14
Buffalo,2010-11-12,10,,Ball State,L,2,20
Idaho,2010-11-12,10,,Boise State,L,7,52
Air Force,2010-11-13,11,,New Mexico,W,3,23
Alabama,2010-11-13,10,,Mississippi State,W,1,10
Arizona,2010-11-13,10,,Southern California,L,3,24
Arizona State,2010-11-13,10,,Stanford,L,2,17
Arkansas,2010-11-13,10,,Texas-El Paso,W,3,21
Arkansas State,2010-11-13,10,,Western Kentucky,L,5,36
Army,2010-11-13,10,@,Kent State,W,4,28
Auburn,2010-11-13,11,,Georgia,W,4,31
Baylor,2010-11-13,11,,Texas A&M,L,6,42
Boston College,2010-11-13,10,@,Duke,W,1,16
Brigham Young,2010-11-13,10,@,Colorado State,W,1,10
California,2010-11-13,10,,Oregon,L,2,15
Central Michigan,2010-11-13,11,@,Navy,L,5,38
Cincinnati,2010-11-13,9,@,West Virginia,L,5,37
Clemson,2010-11-13,10,@,Florida State,L,1,16
Colorado,2010-11-13,10,,Iowa State,W,2,14
Colorado State,2010-11-13,11,,Brigham Young,L,7,49
Duke,2010-11-13,10,,Boston College,L,3,21
Eastern Michigan,2010-11-13,10,@,Western Michigan,L,6,45
Florida,2010-11-13,10,,South Carolina,L,4,36
Florida Atlantic,2010-11-13,9,,Louisiana,W,3,23
Florida International,2010-11-13,9,@,Troy,W,5,35
Florida State,2010-11-13,10,,Clemson,W,1,13
Fresno State,2010-11-13,9,,Nevada,L,5,35
Georgia,2010-11-13,11,@,Auburn,L,7,49
Georgia Tech,2010-11-13,10,,Miami (FL),L,5,35
Houston,2010-11-13,10,,Tulsa,L,4,28
Illinois,2010-11-13,10,,Minnesota,L,5,38
Indiana,2010-11-13,10,@,Wisconsin,L,11,83
Iowa,2010-11-13,10,@,Northwestern,L,3,21
Iowa State,2010-11-13,11,@,Colorado,L,4,34
Kansas,2010-11-13,10,@,Nebraska,L,2,20
Kansas State,2010-11-13,10,@,Missouri,L,5,38
Kent State,2010-11-13,10,,Army,L,6,45
Kentucky,2010-11-13,11,,Vanderbilt,W,2,20
Louisiana,2010-11-13,10,@,Florida Atlantic,L,3,24
Louisiana Tech,2010-11-13,10,@,New Mexico State,W,2,20
Louisiana-Monroe,2010-11-13,10,@,Louisiana State,L,6,51
Louisville,2010-11-13,10,,South Florida,L,2,24
LSU,2010-11-13,10,,Louisiana-Monroe,W,0,0
Marshall,2010-11-13,10,,Memphis,W,1,13
Maryland,2010-11-13,10,@,Virginia,W,2,23
Memphis,2010-11-13,10,@,Marshall,L,4,28
Miami (FL),2010-11-13,10,@,Georgia Tech,W,1,10
Michigan,2010-11-13,10,@,Purdue,W,1,16
Middle Tennessee State,2010-11-13,9,,North Texas,L,2,23
Minnesota,2010-11-13,11,@,Illinois,W,5,34
Mississippi State,2010-11-13,10,@,Alabama,L,3,30
Missouri,2010-11-13,10,,Kansas State,W,4,28
Navy,2010-11-13,10,,Central Michigan,W,5,37
Nebraska,2010-11-13,10,,Kansas,W,0,3
Nevada,2010-11-13,10,@,Fresno State,W,4,34
New Mexico,2010-11-13,10,@,Air Force,L,7,48
New Mexico State,2010-11-13,10,,Louisiana Tech,L,5,41
North Carolina,2010-11-13,10,,Virginia Tech,L,2,26
North Carolina State,2010-11-13,10,,Wake Forest,W,0,3
North Texas,2010-11-13,10,@,Middle Tennessee State,W,2,17
Northwestern,2010-11-13,10,,Iowa,W,2,17
Notre Dame,2010-11-13,10,,Utah,W,0,3
Ohio State,2010-11-13,10,,Penn State,W,2,14
Oklahoma,2010-11-13,10,,Texas Tech,W,1,7
Oklahoma State,2010-11-13,10,@,Texas,W,2,16
Ole Miss,2010-11-13,10,@,Tennessee,L,7,52
Oregon,2010-11-13,10,@,California,W,2,13
Oregon State,2010-11-13,9,,Washington State,L,4,31
Penn State,2010-11-13,10,@,Ohio State,L,5,38
Purdue,2010-11-13,10,,Michigan,L,4,27
Rice,2010-11-13,10,@,Tulane,L,7,54
Rutgers,2010-11-13,9,,Syracuse,L,1,13
San Diego State,2010-11-13,10,@,Texas Christian,L,5,40
San Jose State,2010-11-13,10,,Utah State,L,5,38
South Carolina,2010-11-13,10,@,Florida,W,2,14
South Florida,2010-11-13,9,@,Louisville,W,3,21
Southern Mississippi,2010-11-13,10,@,Central Florida,W,3,21
Stanford,2010-11-13,10,@,Arizona State,W,2,13
Syracuse,2010-11-13,10,@,Rutgers,W,1,10
Tennessee,2010-11-13,10,,Mississippi,W,2,14
Texas,2010-11-13,10,,Oklahoma State,L,4,33
Texas A&M,2010-11-13,10,@,Baylor,W,4,30
Texas Christian,2010-11-13,11,,San Diego State,W,5,35
Texas Tech,2010-11-13,10,@,Oklahoma,L,6,45
Troy,2010-11-13,9,,Florida International,L,7,52
Tulane,2010-11-13,10,,Rice,W,7,49
Tulsa,2010-11-13,10,@,Houston,W,3,25
UCF,2010-11-13,10,,Southern Mississippi,L,4,31
UNLV,2010-11-13,10,,Wyoming,W,2,16
USC,2010-11-13,10,@,Arizona,W,3,21
Utah,2010-11-13,10,@,Notre Dame,L,4,28
Utah State,2010-11-13,10,@,San Jose State,W,4,34
UTEP,2010-11-13,11,@,Arkansas,L,8,58
Vanderbilt,2010-11-13,10,@,Kentucky,L,5,38
Virginia,2010-11-13,10,,Maryland,L,6,42
Virginia Tech,2010-11-13,10,@,North Carolina,W,1,10
Wake Forest,2010-11-13,10,@,North Carolina State,L,5,38
Washington State,2010-11-13,11,@,Oregon State,W,2,14
West Virginia,2010-11-13,9,,Cincinnati,W,1,10
Western Kentucky,2010-11-13,10,@,Arkansas State,W,5,35
Western Michigan,2010-11-13,10,,Eastern Michigan,W,4,30
Wisconsin,2010-11-13,10,,Indiana,W,2,20
Wyoming,2010-11-13,11,@,Nevada-Las Vegas,L,6,42
Ohio,2010-11-16,11,@,Temple,W,3,23
Temple,2010-11-16,11,,Ohio,L,4,31
Akron,2010-11-17,11,,Miami (OH),L,1,19
Bowling Green State,2010-11-17,11,@,Toledo,L,5,33
Miami (OH),2010-11-17,11,@,Akron,W,2,14
Toledo,2010-11-17,11,,Bowling Green State,W,2,14
Air Force,2010-11-18,12,@,Nevada-Las Vegas,W,2,20
Alabama,2010-11-18,11,,Georgia State,W,1,7
UCLA,2010-11-18,10,@,Washington,L,3,24
UNLV,2010-11-18,11,,Air Force,L,5,35
Washington,2010-11-18,10,,UCLA,W,1,7
Boise State,2010-11-19,10,,Fresno State,W,0,0
Fresno State,2010-11-19,10,@,Boise State,L,6,51
Arkansas,2010-11-20,11,@,Mississippi State,W,4,31
Arkansas State,2010-11-20,11,@,Navy,L,5,35
Army,2010-11-20,11,,Notre Dame,L,3,27
Ball State,2010-11-20,12,,Northern Illinois,L,8,59
Baylor,2010-11-20,12,,Oklahoma,L,6,53
Boston College,2010-11-20,11,,Virginia,W,1,13
Brigham Young,2010-11-20,11,,New Mexico,W,1,7
Buffalo,2010-11-20,11,,Eastern Michigan,L,3,21
California,2010-11-20,11,,Stanford,L,6,48
Cincinnati,2010-11-20,10,,Rutgers,W,5,38
Clemson,2010-11-20,11,@,Wake Forest,W,1,10
Colorado,2010-11-20,11,,Kansas State,W,5,36
Colorado State,2010-11-20,12,@,Wyoming,L,6,44
Connecticut,2010-11-20,10,@,Syracuse,W,0,6
Duke,2010-11-20,11,@,Georgia Tech,L,3,30
East Carolina,2010-11-20,11,@,Rice,L,9,62
Eastern Michigan,2010-11-20,11,@,Buffalo,W,2,17
Florida,2010-11-20,11,,Appalachian State,W,1,10
Florida Atlantic,2010-11-20,10,@,Texas,L,6,51
Florida International,2010-11-20,10,@,Louisiana,W,2,17
Florida State,2010-11-20,11,@,Maryland,W,1,16
Georgia Tech,2010-11-20,11,,Duke,W,2,20
Hawaii,2010-11-20,11,,San Jose State,W,1,7
Houston,2010-11-20,11,@,Southern Mississippi,L,8,59
Idaho,2010-11-20,11,@,Utah State,W,0,6
Illinois,2010-11-20,11,@,Northwestern,W,3,27
Indiana,2010-11-20,11,N,Penn State,L,5,41
Iowa,2010-11-20,11,,Ohio State,L,2,20
Iowa State,2010-11-20,12,,Missouri,L,2,14
Kansas,2010-11-20,11,,Oklahoma State,L,6,48
Kansas State,2010-11-20,11,@,Colorado,L,6,44
Kent State,2010-11-20,11,@,Western Michigan,L,5,38
Louisiana,2010-11-20,11,,Florida International,L,5,38
Louisiana-Monroe,2010-11-20,11,,North Texas,W,4,37
Louisville,2010-11-20,11,,West Virginia,L,2,17
LSU,2010-11-20,11,,Mississippi,W,5,36
Marshall,2010-11-20,11,@,Southern Methodist,L,4,31
Maryland,2010-11-20,11,,Florida State,L,3,30
Memphis,2010-11-20,11,@,Alabama-Birmingham,L,4,31
Miami (FL),2010-11-20,11,,Virginia Tech,L,4,31
Michigan,2010-11-20,11,,Wisconsin,L,6,48
Michigan State,2010-11-20,11,,Purdue,W,4,31
Middle Tennessee State,2010-11-20,10,@,Western Kentucky,W,3,26
Mississippi State,2010-11-20,11,,Arkansas,L,5,38
Missouri,2010-11-20,11,@,Iowa State,W,0,0
Navy,2010-11-20,11,,Arkansas State,W,2,19
Nebraska,2010-11-20,11,@,Texas A&M,L,0,9
Nevada,2010-11-20,11,,New Mexico State,W,0,6
New Mexico,2010-11-20,11,@,Brigham Young,L,5,40
New Mexico State,2010-11-20,11,@,Nevada,L,7,52
North Carolina,2010-11-20,11,,North Carolina State,L,3,29
North Carolina State,2010-11-20,11,@,North Carolina,W,2,25
North Texas,2010-11-20,11,@,Louisiana-Monroe,L,7,49
Northern Illinois,2010-11-20,11,@,Ball State,W,3,21
Northwestern,2010-11-20,11,,Illinois,L,6,48
Notre Dame,2010-11-20,11,@,Army,W,0,3
Ohio State,2010-11-20,11,@,Iowa,W,2,17
Oklahoma,2010-11-20,11,@,Baylor,W,3,24
Oklahoma State,2010-11-20,11,@,Kansas,W,2,14
Ole Miss,2010-11-20,11,@,Louisiana State,L,5,43
Oregon State,2010-11-20,10,,Southern California,W,1,7
Penn State,2010-11-20,11,N,Indiana,W,3,24
Pitt,2010-11-20,10,@,South Florida,W,1,10
Purdue,2010-11-20,11,@,Michigan State,L,5,35
Rice,2010-11-20,11,,East Carolina,W,5,38
Rutgers,2010-11-20,10,@,Cincinnati,L,10,69
San Diego State,2010-11-20,11,,Utah,L,5,38
San Jose State,2010-11-20,11,@,Hawaii,L,5,41
SMU,2010-11-20,11,,Marshall,W,2,17
South Carolina,2010-11-20,11,,Troy,W,3,24
South Florida,2010-11-20,10,,Pittsburgh,L,2,17
Southern Mississippi,2010-11-20,11,,Houston,W,5,41
Stanford,2010-11-20,11,@,California,W,2,14
Syracuse,2010-11-20,11,,Connecticut,L,2,23
Tennessee,2010-11-20,11,@,Vanderbilt,W,1,10
Texas,2010-11-20,11,,Florida Atlantic,W,2,17
Texas A&M,2010-11-20,11,,Nebraska,W,0,6
Texas Tech,2010-11-20,11,,Weber State,W,3,21
Troy,2010-11-20,10,@,South Carolina,L,9,69
Tulane,2010-11-20,11,,Central Florida,L,8,61
Tulsa,2010-11-20,11,,Texas-El Paso,W,4,28
UAB,2010-11-20,11,,Memphis,W,1,15
UCF,2010-11-20,11,@,Tulane,W,2,14
USC,2010-11-20,11,@,Oregon State,L,4,36
Utah,2010-11-20,11,@,San Diego State,W,5,34
Utah State,2010-11-20,11,,Idaho,L,4,28
UTEP,2010-11-20,12,@,Tulsa,L,4,31
Vanderbilt,2010-11-20,11,,Tennessee,L,3,24
Virginia,2010-11-20,11,@,Boston College,L,2,17
Virginia Tech,2010-11-20,11,@,Miami (FL),W,2,17
Wake Forest,2010-11-20,11,,Clemson,L,3,30
West Virginia,2010-11-20,10,@,Louisville,W,1,10
Western Kentucky,2010-11-20,11,,Middle Tennessee State,L,3,27
Western Michigan,2010-11-20,11,,Kent State,W,0,3
Wisconsin,2010-11-20,11,@,Michigan,W,4,28
Wyoming,2010-11-20,12,,Colorado State,W,0,0
Miami (OH),2010-11-23,12,,Temple,W,0,3
Temple,2010-11-23,12,@,Miami (OH),L,3,23
Texas,2010-11-25,12,,Texas A&M,L,3,24
Texas A&M,2010-11-25,12,@,Texas,W,2,17
Akron,2010-11-26,12,,Buffalo,W,2,14
Alabama,2010-11-26,12,,Auburn,L,4,28
Arizona,2010-11-26,11,@,Oregon,L,7,48
Arizona State,2010-11-26,11,,UCLA,W,4,34
Auburn,2010-11-26,12,@,Alabama,W,3,27
Boise State,2010-11-26,11,@,Nevada,L,4,34
Bowling Green State,2010-11-26,12,,Western Michigan,L,5,41
Buffalo,2010-11-26,12,@,Akron,L,3,22
Central Michigan,2010-11-26,12,@,Toledo,L,6,42
Colorado,2010-11-26,12,@,Nebraska,L,6,45
East Carolina,2010-11-26,12,,Southern Methodist,L,6,45
Eastern Michigan,2010-11-26,12,,Northern Illinois,L,10,71
Kent State,2010-11-26,12,,Ohio,W,0,6
Louisville,2010-11-26,12,@,Rutgers,W,2,13
Nebraska,2010-11-26,12,,Colorado,W,2,17
Nevada,2010-11-26,12,,Boise State,W,4,31
Northern Illinois,2010-11-26,12,@,Eastern Michigan,W,0,3
Ohio,2010-11-26,12,@,Kent State,L,4,28
Oregon,2010-11-26,11,,Arizona,W,3,29
Pitt,2010-11-26,11,,West Virginia,L,5,35
Rutgers,2010-11-26,11,,Louisville,L,6,40
SMU,2010-11-26,12,@,East Carolina,W,5,38
Southern Mississippi,2010-11-26,12,@,Tulsa,L,8,56
Toledo,2010-11-26,12,,Central Michigan,W,4,31
Tulsa,2010-11-26,12,,Southern Mississippi,W,6,50
UCLA,2010-11-26,11,@,Arizona State,L,7,55
West Virginia,2010-11-26,11,@,Pittsburgh,W,1,10
Western Michigan,2010-11-26,12,@,Bowling Green State,W,1,7
Arkansas,2010-11-27,12,,Louisiana State,W,2,23
Arkansas State,2010-11-27,12,@,Florida International,L,3,31
Boston College,2010-11-27,12,@,Syracuse,W,1,7
Brigham Young,2010-11-27,12,@,Utah,L,2,17
California,2010-11-27,12,,Washington,L,2,16
Cincinnati,2010-11-27,11,@,Connecticut,L,5,38
Clemson,2010-11-27,12,,South Carolina,L,3,29
Connecticut,2010-11-27,11,,Cincinnati,W,2,17
Duke,2010-11-27,12,,North Carolina,L,3,24
Florida,2010-11-27,12,@,Florida State,L,4,31
Florida Atlantic,2010-11-27,11,@,Middle Tennessee State,L,5,38
Florida International,2010-11-27,11,,Arkansas State,W,3,24
Florida State,2010-11-27,12,,Florida,W,1,7
Fresno State,2010-11-27,11,,Idaho,W,2,20
Georgia,2010-11-27,12,,Georgia Tech,W,5,34
Georgia Tech,2010-11-27,12,@,Georgia,L,6,42
Hawaii,2010-11-27,12,@,New Mexico State,W,3,24
Houston,2010-11-27,12,@,Texas Tech,L,5,35
Idaho,2010-11-27,12,@,Fresno State,L,2,23
Indiana,2010-11-27,12,@,Purdue,W,4,31
Iowa,2010-11-27,12,@,Minnesota,L,3,27
Kansas,2010-11-27,12,N,Missouri,L,5,35
Kansas State,2010-11-27,12,@,North Texas,W,6,41
Kentucky,2010-11-27,12,@,Tennessee,L,3,24
Louisiana,2010-11-27,12,@,Louisiana-Monroe,W,2,22
Louisiana Tech,2010-11-27,11,@,San Jose State,W,5,38
Louisiana-Monroe,2010-11-27,12,,Louisiana,L,2,23
LSU,2010-11-27,12,@,Arkansas,L,4,31
Marshall,2010-11-27,12,,Tulane,W,3,23
Maryland,2010-11-27,12,,North Carolina State,W,4,31
Memphis,2010-11-27,12,,Central Florida,L,5,37
Miami (FL),2010-11-27,12,,South Florida,L,3,23
Michigan,2010-11-27,12,@,Ohio State,L,4,37
Michigan State,2010-11-27,12,@,Penn State,W,3,22
Middle Tennessee State,2010-11-27,11,,Florida Atlantic,W,2,14
Minnesota,2010-11-27,12,,Iowa,W,3,24
Mississippi State,2010-11-27,12,@,Mississippi,W,3,23
Missouri,2010-11-27,12,N,Kansas,W,1,7
New Mexico,2010-11-27,12,,Texas Christian,L,9,66
New Mexico State,2010-11-27,12,,Hawaii,L,8,59
North Carolina,2010-11-27,12,@,Duke,W,2,19
North Carolina State,2010-11-27,12,@,Maryland,L,5,38
North Texas,2010-11-27,12,,Kansas State,L,7,49
Northwestern,2010-11-27,12,@,Wisconsin,L,10,70
Notre Dame,2010-11-27,12,@,Southern California,W,1,16
Ohio State,2010-11-27,12,,Michigan,W,1,7
Oklahoma,2010-11-27,12,@,Oklahoma State,W,5,41
Oklahoma State,2010-11-27,12,,Oklahoma,L,5,47
Ole Miss,2010-11-27,12,,Mississippi State,L,4,31
Oregon State,2010-11-27,11,@,Stanford,L,5,38
Penn State,2010-11-27,12,,Michigan State,L,4,28
Purdue,2010-11-27,12,,Indiana,L,4,34
Rice,2010-11-27,12,,Alabama-Birmingham,W,3,23
San Diego State,2010-11-27,12,,Nevada-Las Vegas,W,2,14
San Jose State,2010-11-27,12,,Louisiana Tech,L,6,45
South Carolina,2010-11-27,12,@,Clemson,W,1,7
South Florida,2010-11-27,11,@,Miami (FL),W,2,20
Stanford,2010-11-27,12,,Oregon State,W,0,0
Syracuse,2010-11-27,12,,Boston College,L,1,16
Tennessee,2010-11-27,12,,Kentucky,W,2,14
Texas Christian,2010-11-27,12,@,New Mexico,W,2,17
Texas Tech,2010-11-27,12,,Houston,W,2,20
Troy,2010-11-27,11,,Western Kentucky,W,2,14
Tulane,2010-11-27,12,@,Marshall,L,5,38
UAB,2010-11-27,12,@,Rice,L,4,28
UCF,2010-11-27,12,@,Memphis,W,2,17
UNLV,2010-11-27,12,@,San Diego State,L,6,48
USC,2010-11-27,12,,Notre Dame,L,3,20
Utah,2010-11-27,12,,Brigham Young,W,1,16
Vanderbilt,2010-11-27,12,,Wake Forest,L,4,34
Virginia,2010-11-27,12,@,Virginia Tech,L,5,37
Virginia Tech,2010-11-27,12,,Virginia,W,1,7
Wake Forest,2010-11-27,12,@,Vanderbilt,W,1,13
Washington,2010-11-27,11,@,California,W,1,13
Western Kentucky,2010-11-27,12,@,Troy,L,4,28
Wisconsin,2010-11-27,12,,Northwestern,W,3,23
Arizona,2010-12-02,12,,Arizona State,L,2,30
Arizona State,2010-12-02,12,@,Arizona,W,4,29
Fresno State,2010-12-03,12,,Illinois,W,3,23
Illinois,2010-12-03,12,@,Fresno State,L,3,25
Miami (OH),2010-12-03,13,N,Northern Illinois,W,3,21
Northern Illinois,2010-12-03,13,N,Miami (OH),L,4,26
Auburn,2010-12-04,13,N,South Carolina,W,2,17
Boise State,2010-12-04,12,,Utah State,W,2,14
Cincinnati,2010-12-04,12,,Pittsburgh,L,4,28
Connecticut,2010-12-04,12,@,South Florida,W,1,16
Florida Atlantic,2010-12-04,12,,Troy,L,6,44
Florida International,2010-12-04,12,,Middle Tennessee State,L,4,28
Florida State,2010-12-04,13,N,Virginia Tech,L,6,44
Hawaii,2010-12-04,13,,Nevada-Las Vegas,W,3,21
Idaho,2010-12-04,13,,San Jose State,W,3,23
Louisiana Tech,2010-12-04,12,,Nevada,L,5,35
Middle Tennessee State,2010-12-04,12,@,Florida International,W,3,27
Nebraska,2010-12-04,13,N,Oklahoma,L,2,23
Nevada,2010-12-04,13,@,Louisiana Tech,W,2,17
Oklahoma,2010-12-04,13,N,Nebraska,W,2,20
Oregon,2010-12-04,12,@,Oregon State,W,2,20
Oregon State,2010-12-04,12,,Oregon,L,5,37
Pitt,2010-12-04,12,@,Cincinnati,W,1,10
Rutgers,2010-12-04,12,@,West Virginia,L,5,35
San Jose State,2010-12-04,13,@,Idaho,L,3,26
SMU,2010-12-04,13,@,Central Florida,L,2,17
South Carolina,2010-12-04,13,N,Auburn,L,8,56
South Florida,2010-12-04,12,,Connecticut,L,1,19
Troy,2010-12-04,12,@,Florida Atlantic,W,1,7
UCF,2010-12-04,13,,Southern Methodist,W,1,7
UCLA,2010-12-04,12,,Southern California,L,4,28
UNLV,2010-12-04,13,@,Hawaii,L,8,59
USC,2010-12-04,13,@,UCLA,W,2,14
Utah State,2010-12-04,12,@,Boise State,L,7,50
Virginia Tech,2010-12-04,13,N,Florida State,W,4,33
Washington,2010-12-04,12,@,Washington State,W,4,28
Washington State,2010-12-04,12,,Washington,L,5,35
West Virginia,2010-12-04,12,,Rutgers,W,2,14
Army,2010-12-11,12,N,Navy,L,4,31
Navy,2010-12-11,12,N,Army,W,2,17
Brigham Young,2010-12-18,13,N,Texas-El Paso,W,3,24
Fresno State,2010-12-18,13,N,Northern Illinois,L,5,40
Northern Illinois,2010-12-18,14,N,Fresno State,W,2,17
Ohio,2010-12-18,13,N,Troy,L,6,48
Troy,2010-12-18,13,N,Ohio,W,3,21
UTEP,2010-12-18,13,N,Brigham Young,L,7,52
Louisville,2010-12-21,13,N,Southern Mississippi,W,4,28
Southern Mississippi,2010-12-21,13,N,Louisville,L,4,31
Boise State,2010-12-22,13,N,Utah,W,0,3
Utah,2010-12-22,13,N,Boise State,L,3,26
Navy,2010-12-23,13,@,San Diego State,L,5,35
San Diego State,2010-12-23,13,,Navy,W,2,14
Hawaii,2010-12-24,14,,Tulsa,L,8,62
Tulsa,2010-12-24,13,@,Hawaii,W,5,35
Florida International,2010-12-26,13,N,Toledo,W,4,32
Toledo,2010-12-26,13,N,Florida International,L,4,34
Air Force,2010-12-27,13,N,Georgia Tech,W,1,7
Georgia Tech,2010-12-27,13,N,Air Force,L,1,14
Iowa,2010-12-28,13,N,Missouri,W,3,24
Missouri,2010-12-28,13,N,Iowa,L,3,27
North Carolina State,2010-12-28,13,N,West Virginia,W,1,7
