School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Pass Int,Turnovers
Kentucky,2001-09-22,3,,Florida,L,23,39,59.0,203,1,21,85,4.0,0,0,0,0
Louisiana,2001-09-22,3,,Southern Mississippi,L,10,39,25.6,137,0,17,7,0.4,1,0,3,3
Louisiana-Monroe,2001-09-22,3,,Middle Tennessee State,L,23,41,56.1,283,2,23,84,3.7,1,1,1,2
Louisville,2001-09-22,4,@,Illinois,L,22,39,56.4,309,1,25,29,1.2,0,2,3,5
Maryland,2001-09-22,3,@,Wake Forest,W,16,23,69.6,222,0,51,297,5.8,3,0,2,2
Memphis,2001-09-22,3,,South Florida,W,15,20,75.0,164,1,43,161,3.7,1,3,1,4
Miami (OH),2001-09-22,3,,Cincinnati,W,20,25,80.0,264,2,43,199,4.6,1,0,0,0
Michigan,2001-09-22,3,,Western Michigan,W,18,30,60.0,284,2,39,188,4.8,3,0,0,0
Michigan State,2001-09-22,2,@,Notre Dame,W,14,25,56.0,208,2,40,124,3.1,0,0,0,0
Middle Tennessee State,2001-09-22,3,@,Louisiana-Monroe,W,30,37,81.1,323,2,48,186,3.9,3,3,0,3
Navy,2001-09-22,3,,Boston College,L,4,9,44.4,124,1,51,177,3.5,2,1,2,3
Nevada,2001-09-22,3,,Hawaii,W,21,28,75.0,231,3,51,220,4.3,0,0,0,0
New Mexico,2001-09-22,3,@,Baylor,L,13,29,44.8,258,1,45,102,2.3,0,2,2,4
New Mexico State,2001-09-22,4,@,Kansas State,L,9,23,39.1,70,0,43,45,1.0,0,1,2,3
North Carolina,2001-09-22,4,,Florida State,W,14,30,46.7,232,3,41,69,1.7,2,0,2,2
North Carolina State,2001-09-22,2,@,Southern Methodist,W,21,31,67.7,215,0,26,73,2.8,2,0,1,1
North Texas,2001-09-22,3,,Texas Tech,L,14,32,43.8,125,1,38,160,4.2,1,2,2,4
Northern Illinois,2001-09-22,3,,Sam Houston State,W,15,26,57.7,279,3,52,160,3.1,1,0,0,0
Northwestern,2001-09-22,2,@,Duke,W,23,37,62.2,335,1,49,303,6.2,4,0,1,1
Notre Dame,2001-09-22,2,,Michigan State,L,13,24,54.2,124,1,43,156,3.6,0,1,1,2
Ohio,2001-09-22,3,,Iowa State,L,8,12,66.7,151,2,44,285,6.5,2,1,0,1
Ohio State,2001-09-22,2,@,UCLA,L,5,23,21.7,45,0,35,121,3.5,0,0,2,2
Oklahoma State,2001-09-22,3,@,Texas A&M,L,15,30,50.0,135,0,36,64,1.8,1,1,0,1
Oregon,2001-09-22,3,,Southern California,W,23,36,63.9,223,2,26,80,3.1,0,1,0,1
Penn State,2001-09-22,2,,Wisconsin,L,6,20,30.0,108,1,25,23,0.9,0,1,1,2
Purdue,2001-09-22,2,,Akron,W,22,41,53.7,292,2,36,179,5.0,2,0,2,2
Rutgers,2001-09-22,3,,Virginia Tech,L,12,24,50.0,70,0,38,32,0.8,0,2,4,6
San Diego State,2001-09-22,3,@,Colorado State,W,17,25,68.0,200,0,50,170,3.4,2,1,0,1
SMU,2001-09-22,3,,North Carolina State,L,13,23,56.5,151,2,44,165,3.8,0,2,1,3
South Florida,2001-09-22,3,@,Memphis,L,25,62,40.3,276,0,23,124,5.4,0,1,3,4
Southern Mississippi,2001-09-22,2,@,Louisiana,W,21,35,60.0,272,1,44,104,2.4,3,1,1,2
Stanford,2001-09-22,2,,Arizona State,W,22,33,66.7,325,4,44,223,5.1,3,0,0,0
Syracuse,2001-09-22,4,,Auburn,W,6,15,40.0,74,0,52,239,4.6,4,0,0,0
Temple,2001-09-22,3,@,Bowling Green State,L,26,51,51.0,327,2,32,29,0.9,0,1,3,4
Texas,2001-09-22,3,@,Houston,W,22,37,59.5,341,4,39,193,4.9,3,1,1,2
Texas A&M,2001-09-22,3,,Oklahoma State,W,14,25,56.0,92,1,42,148,3.5,1,1,1,2
Texas Christian,2001-09-22,4,,Northwestern State,L,18,32,56.3,263,3,32,77,2.4,0,0,0,0
Texas Tech,2001-09-22,2,@,North Texas,W,35,46,76.1,286,2,27,121,4.5,2,0,0,0
Toledo,2001-09-22,3,@,Central Michigan,W,15,25,60.0,173,2,45,289,6.4,5,0,0,0
Troy,2001-09-22,3,,Nicholls State,W,13,22,59.1,147,1,36,118,3.3,3,0,3,3
Tulane,2001-09-22,4,,Central Florida,L,30,47,63.8,280,2,31,126,4.1,1,0,0,0
Tulsa,2001-09-22,2,,Fresno State,L,24,41,58.5,210,0,39,145,3.7,2,0,2,2
UAB,2001-09-22,3,,Army,W,19,25,76.0,220,2,49,239,4.9,4,0,0,0
UCF,2001-09-22,3,@,Tulane,W,20,29,69.0,338,1,44,184,4.2,4,2,1,3
UCLA,2001-09-22,3,,Ohio State,W,16,26,61.5,262,1,41,61,1.5,0,4,0,4
UNLV,2001-09-22,3,@,Arizona,L,7,20,35.0,156,1,37,124,3.4,1,2,0,2
USC,2001-09-22,3,@,Oregon,L,25,40,62.5,411,2,32,40,1.3,0,0,3,3
Utah,2001-09-22,3,@,Indiana,W,21,29,72.4,278,2,43,169,3.9,2,1,0,1
Utah State,2001-09-22,3,,Wyoming,L,31,47,66.0,277,4,35,294,8.4,2,0,0,0
UTEP,2001-09-22,3,@,Boise State,L,16,28,57.1,153,2,42,160,3.8,0,0,2,2
Vanderbilt,2001-09-22,3,,Richmond,W,20,32,62.5,236,2,26,116,4.5,2,1,0,1
Virginia,2001-09-22,3,@,Clemson,W,18,34,52.9,227,2,35,160,4.6,1,0,1,1
Virginia Tech,2001-09-22,3,@,Rutgers,W,19,27,70.4,175,4,46,223,4.8,1,1,0,1
Wake Forest,2001-09-22,3,,Maryland,L,17,32,53.1,216,1,46,163,3.5,1,1,1,2
Washington,2001-09-22,2,,Idaho,W,19,26,73.1,222,1,45,212,4.7,3,1,1,2
Washington State,2001-09-22,3,,California,W,23,47,48.9,513,4,36,92,2.6,2,0,1,1
West Virginia,2001-09-22,3,,Kent State,W,27,34,79.4,286,2,51,217,4.3,2,2,0,2
Western Michigan,2001-09-22,3,@,Michigan,L,36,58,62.1,374,2,25,13,0.5,1,0,2,2
Wisconsin,2001-09-22,4,@,Penn State,W,10,19,52.6,114,1,66,320,4.8,1,0,1,1
Wyoming,2001-09-22,3,@,Utah State,W,22,38,57.9,422,2,34,166,4.9,2,0,0,0
Miami (FL),2001-09-27,3,@,Pittsburgh,W,20,34,58.8,224,1,45,243,5.4,4,0,1,1
Pitt,2001-09-27,3,,Miami (FL),L,17,35,48.6,175,1,32,133,4.2,2,2,1,3
Air Force,2001-09-29,3,@,San Diego State,W,7,15,46.7,120,0,66,307,4.7,6,0,0,0
Akron,2001-09-29,4,,Kent State,W,13,22,59.1,137,0,43,175,4.1,2,0,1,1
Alabama,2001-09-29,4,@,South Carolina,L,20,25,80.0,231,1,58,285,4.9,3,2,1,3
Arizona,2001-09-29,4,,Washington State,L,14,28,50.0,190,1,25,76,3.0,1,0,4,4
Arizona State,2001-09-29,3,,San Jose State,W,15,22,68.2,229,4,52,224,4.3,2,1,2,3
Arkansas,2001-09-29,4,@,Georgia,L,17,32,53.1,212,0,34,85,2.5,1,0,1,1
Army,2001-09-29,3,@,Boston College,L,11,29,37.9,108,1,36,154,4.3,0,0,2,2
Auburn,2001-09-29,4,@,Vanderbilt,W,17,24,70.8,247,1,28,107,3.8,2,2,0,2
Ball State,2001-09-29,4,,Miami (OH),L,13,29,44.8,108,2,40,170,4.3,1,0,2,2
Baylor,2001-09-29,3,@,Iowa State,L,27,40,67.5,177,0,27,13,0.5,0,1,2,3
Boise State,2001-09-29,4,@,Idaho,W,18,24,75.0,328,3,41,209,5.1,3,0,0,0
Boston College,2001-09-29,4,,Army,W,21,28,75.0,204,2,43,192,4.5,1,2,1,3
Bowling Green State,2001-09-29,4,@,Marshall,L,16,30,53.3,264,3,33,119,3.6,0,0,2,2
Brigham Young,2001-09-29,4,@,Nevada-Las Vegas,W,23,38,60.5,281,2,35,167,4.8,2,3,1,4
Buffalo,2001-09-29,4,,Central Michigan,L,17,36,47.2,194,1,24,42,1.8,0,1,2,3
California,2001-09-29,4,,Washington,L,22,38,57.9,280,4,32,90,2.8,0,2,0,2
Central Michigan,2001-09-29,4,@,Buffalo,W,14,28,50.0,139,0,65,285,4.4,1,1,0,1
Clemson,2001-09-29,4,@,Georgia Tech,W,18,32,56.3,254,2,52,248,4.8,5,1,0,1
Colorado State,2001-09-29,4,@,Wyoming,W,13,22,59.1,133,1,52,302,5.8,3,4,0,4
Connecticut,2001-09-29,4,@,Rutgers,W,16,30,53.3,140,1,28,75,2.7,1,1,1,2
Duke,2001-09-29,4,@,Virginia,L,17,36,47.2,191,0,37,123,3.3,1,0,1,1
East Carolina,2001-09-29,4,@,Syracuse,L,17,34,50.0,192,2,37,275,7.4,2,2,2,4
Eastern Michigan,2001-09-29,4,,Western Michigan,L,16,29,55.2,93,1,38,146,3.8,0,2,1,3
Florida,2001-09-29,4,,Mississippi State,W,29,49,59.2,507,6,30,133,4.4,1,1,0,1
Florida State,2001-09-29,4,,Wake Forest,W,17,28,60.7,358,3,43,154,3.6,4,0,1,1
Fresno State,2001-09-29,5,,Louisiana Tech,W,26,42,61.9,319,2,43,247,5.7,3,0,0,0
Georgia,2001-09-29,3,,Arkansas,W,20,38,52.6,298,2,43,161,3.7,2,0,1,1
Georgia Tech,2001-09-29,4,,Clemson,L,17,27,63.0,216,2,45,196,4.4,3,0,1,1
Hawaii,2001-09-29,3,,Rice,L,30,57,52.6,390,2,23,48,2.1,1,0,4,4
Houston,2001-09-29,3,,Texas Christian,L,20,40,50.0,272,1,26,113,4.3,1,4,0,4
Idaho,2001-09-29,4,,Boise State,L,29,55,52.7,427,1,31,57,1.8,1,0,1,1
Illinois,2001-09-29,4,@,Michigan,L,24,46,52.2,275,1,27,25,0.9,1,1,1,2
Indiana,2001-09-29,3,,Ohio State,L,14,21,66.7,181,1,36,156,4.3,1,1,1,2
Iowa,2001-09-29,3,,Penn State,W,16,25,64.0,225,1,44,104,2.4,2,1,0,1
Iowa State,2001-09-29,3,,Baylor,W,24,29,82.8,330,4,48,179,3.7,1,0,1,1
Kansas State,2001-09-29,3,@,Oklahoma,L,12,32,37.5,257,1,42,189,4.5,4,1,1,2
Kent State,2001-09-29,4,@,Akron,L,17,26,65.4,193,1,45,162,3.6,0,2,0,2
Kentucky,2001-09-29,4,,Mississippi,L,12,33,36.4,104,0,36,225,6.3,4,0,1,1
Louisiana,2001-09-29,4,,Middle Tennessee State,L,26,42,61.9,241,1,37,105,2.8,0,2,2,4
Louisiana Tech,2001-09-29,3,@,Fresno State,L,32,60,53.3,368,4,23,69,3.0,0,1,2,3
Louisiana-Monroe,2001-09-29,4,,New Mexico State,L,16,35,45.7,147,0,15,30,2.0,0,0,2,2
Louisville,2001-09-29,5,,Memphis,W,15,27,55.6,207,2,40,235,5.9,3,2,0,2
LSU,2001-09-29,3,@,Tennessee,L,21,43,48.8,356,2,20,29,1.5,0,1,0,1
Marshall,2001-09-29,3,,Bowling Green State,W,22,35,62.9,327,4,41,94,2.3,1,2,0,2
Maryland,2001-09-29,4,,West Virginia,W,13,32,40.6,192,1,52,181,3.5,3,0,0,0
Memphis,2001-09-29,4,@,Louisville,L,22,41,53.7,177,2,38,212,5.6,1,1,0,1
Miami (OH),2001-09-29,4,@,Ball State,W,15,24,62.5,122,1,42,212,5.0,3,1,1,2
Michigan,2001-09-29,4,,Illinois,W,16,30,53.3,268,2,45,137,3.0,4,1,0,1
Michigan State,2001-09-29,3,@,Northwestern,L,22,37,59.5,274,0,42,111,2.6,2,2,1,3
Middle Tennessee State,2001-09-29,4,@,Louisiana,W,5,17,29.4,53,2,43,289,6.7,1,1,2,3
Minnesota,2001-09-29,3,,Purdue,L,14,28,50.0,190,3,43,216,5.0,1,0,3,3
Mississippi State,2001-09-29,3,@,Florida,L,18,37,48.6,170,0,28,44,1.6,0,1,1,2
Missouri,2001-09-29,3,,Nebraska,L,16,43,37.2,138,0,23,67,2.9,0,0,0,0
Nebraska,2001-09-29,5,@,Missouri,W,8,15,53.3,120,0,72,412,5.7,5,1,1,2
New Mexico,2001-09-29,4,@,Utah,L,10,36,27.8,165,1,36,146,4.1,1,2,1,3
New Mexico State,2001-09-29,5,@,Louisiana-Monroe,W,14,23,60.9,166,1,67,288,4.3,3,0,0,0
North Carolina,2001-09-29,5,@,North Carolina State,W,17,29,58.6,186,2,49,161,3.3,0,1,2,3
North Carolina State,2001-09-29,3,,North Carolina,L,25,45,55.6,309,1,20,52,2.6,0,2,0,2
North Texas,2001-09-29,4,@,South Florida,L,18,33,54.5,203,1,37,118,3.2,0,1,1,2
Northern Illinois,2001-09-29,4,@,Toledo,L,22,43,51.2,210,1,28,17,0.6,0,0,2,2
Northwestern,2001-09-29,3,,Michigan State,W,23,40,57.5,231,2,44,191,4.3,1,0,1,1
Notre Dame,2001-09-29,3,@,Texas A&M,L,12,27,44.4,121,0,33,70,2.1,0,0,3,3
Ohio State,2001-09-29,3,@,Indiana,W,15,21,71.4,194,0,53,197,3.7,3,0,0,0
Oklahoma,2001-09-29,4,,Kansas State,W,18,39,46.2,316,3,26,9,0.3,1,0,3,3
Oklahoma State,2001-09-29,4,,Northwestern State,W,21,29,72.4,222,2,39,106,2.7,1,1,0,1
Ole Miss,2001-09-29,3,@,Kentucky,W,19,36,52.8,268,2,42,229,5.5,4,1,0,1
Oregon,2001-09-29,4,@,Utah State,W,17,24,70.8,261,2,45,289,6.4,3,0,0,0
Oregon State,2001-09-29,3,,UCLA,L,11,35,31.4,106,0,28,114,4.1,1,2,1,3
Penn State,2001-09-29,3,@,Iowa,L,20,37,54.1,161,1,27,33,1.2,0,1,0,1
Purdue,2001-09-29,3,@,Minnesota,W,23,37,62.2,337,4,39,151,3.9,0,0,2,2
Rice,2001-09-29,4,@,Hawaii,W,7,19,36.8,140,1,64,212,3.3,1,1,0,1
Rutgers,2001-09-29,4,,Connecticut,L,12,28,42.9,132,2,50,130,2.6,0,1,2,3
San Diego State,2001-09-29,4,,Air Force,L,14,27,51.9,199,0,36,204,5.7,3,2,2,4
San Jose State,2001-09-29,3,@,Arizona State,L,24,40,60.0,272,1,24,63,2.6,1,3,2,5
South Carolina,2001-09-29,4,,Alabama,W,19,34,55.9,291,3,23,68,3.0,2,2,0,2
South Florida,2001-09-29,4,,North Texas,W,15,24,62.5,206,0,41,126,3.1,3,1,1,2
Southern Mississippi,2001-09-29,3,,Alabama-Birmingham,W,12,25,48.0,118,0,39,78,2.0,0,1,0,1
Stanford,2001-09-29,3,@,Southern California,W,11,25,44.0,194,2,50,203,4.1,1,2,1,3
Syracuse,2001-09-29,5,,East Carolina,W,18,29,62.1,312,4,47,108,2.3,2,1,2,3
Tennessee,2001-09-29,3,,Louisiana State,W,18,28,64.3,309,1,49,139,2.8,2,0,2,2
Texas,2001-09-29,4,,Texas Tech,W,21,26,80.8,224,1,43,209,4.9,5,0,1,1
Texas A&M,2001-09-29,4,,Notre Dame,W,15,27,55.6,177,1,40,133,3.3,1,0,0,0
Texas Christian,2001-09-29,5,@,Houston,W,12,22,54.5,89,0,50,268,5.4,3,0,2,2
Texas Tech,2001-09-29,3,@,Texas,L,40,58,69.0,260,0,11,37,3.4,1,1,0,1
Toledo,2001-09-29,4,,Northern Illinois,W,21,30,70.0,254,2,49,217,4.4,4,1,2,3
Tulane,2001-09-29,5,,Southern,W,19,40,47.5,277,2,45,216,4.8,1,0,0,0
Tulsa,2001-09-29,3,@,Texas-El Paso,L,12,24,50.0,218,1,27,100,3.7,0,0,2,2
UAB,2001-09-29,4,@,Southern Mississippi,L,16,26,61.5,141,0,34,89,2.6,0,1,2,3
UCF,2001-09-29,4,@,Virginia Tech,L,18,36,50.0,227,1,26,24,0.9,1,2,3,5
UCLA,2001-09-29,4,@,Oregon State,W,14,28,50.0,228,2,54,268,5.0,3,1,0,1
UNLV,2001-09-29,4,,Brigham Young,L,11,18,61.1,132,0,49,189,3.9,3,1,2,3
USC,2001-09-29,4,,Stanford,L,22,42,52.4,240,0,24,28,1.2,1,1,2,3
Utah,2001-09-29,4,,New Mexico,W,15,30,50.0,210,1,48,255,5.3,4,1,1,2
Utah State,2001-09-29,4,,Oregon,L,27,48,56.3,378,2,25,77,3.1,1,0,4,4
UTEP,2001-09-29,4,,Tulsa,W,20,30,66.7,249,0,53,208,3.9,3,1,0,1
Vanderbilt,2001-09-29,4,,Auburn,L,20,43,46.5,162,1,37,168,4.5,2,1,1,2
Virginia,2001-09-29,4,,Duke,W,24,36,66.7,284,3,37,157,4.2,1,0,1,1
Virginia Tech,2001-09-29,4,,Central Florida,W,16,29,55.2,203,0,50,232,4.6,3,3,0,3
Wake Forest,2001-09-29,4,@,Florida State,L,10,25,40.0,171,0,57,265,4.6,3,0,3,3
Washington,2001-09-29,3,@,California,W,18,33,54.5,290,2,45,116,2.6,2,0,0,0
Washington State,2001-09-29,4,@,Arizona,W,17,33,51.5,283,2,51,138,2.7,3,1,1,2
West Virginia,2001-09-29,4,@,Maryland,L,31,52,59.6,279,1,43,151,3.5,0,2,4,6
Western Michigan,2001-09-29,4,@,Eastern Michigan,W,21,35,60.0,205,1,36,158,4.4,2,2,1,3
Wisconsin,2001-09-29,5,,Western Kentucky,W,10,23,43.5,141,1,44,193,4.4,2,0,2,2
Wyoming,2001-09-29,4,,Colorado State,L,13,26,50.0,162,1,40,116,2.9,1,1,4,5
Colorado State,2001-10-04,5,@,Louisville,L,10,23,43.5,87,0,37,61,1.6,0,1,3,4
Louisville,2001-10-04,6,,Colorado State,W,20,28,71.4,213,1,32,32,1.0,0,2,2,4
