School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Michigan,2008-11-01,9,@,Purdue,L,7,48
Michigan State,2008-11-01,10,,Wisconsin,W,3,24
Minnesota,2008-11-01,9,,Northwestern,L,3,24
Mississippi State,2008-11-01,9,,Kentucky,L,2,14
Missouri,2008-11-01,9,@,Baylor,W,4,28
Navy,2008-11-01,9,,Temple,W,4,27
Nebraska,2008-11-01,9,@,Oklahoma,L,9,62
New Mexico,2008-11-01,10,,Utah,L,1,13
New Mexico State,2008-11-01,8,,Boise State,L,7,49
North Texas,2008-11-01,9,@,Western Kentucky,W,6,40
Northwestern,2008-11-01,9,@,Minnesota,W,2,17
Notre Dame,2008-11-01,8,,Pittsburgh,L,3,36
Oklahoma,2008-11-01,9,,Nebraska,W,4,28
Oklahoma State,2008-11-01,9,,Iowa State,W,2,17
Ole Miss,2008-11-01,9,,Auburn,W,1,7
Oregon,2008-11-01,9,@,California,L,3,26
Oregon State,2008-11-01,8,,Arizona State,W,2,25
Pitt,2008-11-01,8,@,Notre Dame,W,3,33
Purdue,2008-11-01,9,,Michigan,W,6,42
Rice,2008-11-01,9,@,Texas-El Paso,W,5,44
San Diego State,2008-11-01,9,@,Wyoming,L,5,35
San Jose State,2008-11-01,9,@,Idaho,W,3,24
South Carolina,2008-11-01,9,,Tennessee,W,1,6
Southern Mississippi,2008-11-01,9,,Alabama-Birmingham,W,2,14
Stanford,2008-11-01,9,,Washington State,W,0,0
Syracuse,2008-11-01,8,,Louisville,W,3,21
Temple,2008-11-01,9,@,Navy,L,5,33
Tennessee,2008-11-01,9,@,South Carolina,L,3,27
Texas,2008-11-01,9,@,Texas Tech,L,4,39
Texas A&M,2008-11-01,9,,Colorado,W,2,17
Texas Christian,2008-11-01,10,@,Nevada-Las Vegas,W,2,14
Texas Tech,2008-11-01,9,,Texas,W,4,33
Troy,2008-11-01,8,@,Louisiana-Monroe,L,4,31
Tulane,2008-11-01,8,@,Louisiana State,L,5,35
Tulsa,2008-11-01,9,@,Arkansas,L,3,30
UAB,2008-11-01,9,@,Southern Mississippi,L,10,70
UNLV,2008-11-01,9,,Texas Christian,L,6,44
USC,2008-11-01,8,,Washington,W,0,0
Utah,2008-11-01,9,@,New Mexico,W,1,10
Utah State,2008-11-01,9,,Hawaii,W,2,14
UTEP,2008-11-01,8,,Rice,L,7,49
Virginia,2008-11-01,9,,Miami (FL),L,3,24
Wake Forest,2008-11-01,8,,Duke,W,4,30
Washington,2008-11-01,8,@,Southern California,L,8,56
Washington State,2008-11-01,9,@,Stanford,L,8,58
West Virginia,2008-11-01,8,@,Connecticut,W,1,13
Western Kentucky,2008-11-01,9,,North Texas,L,7,51
Western Michigan,2008-11-01,9,,Eastern Michigan,W,1,10
Wisconsin,2008-11-01,9,@,Michigan State,L,2,25
Wyoming,2008-11-01,9,,San Diego State,W,1,10
East Carolina,2008-11-02,8,@,Central Florida,W,1,10
UCF,2008-11-02,8,,East Carolina,L,1,13
Buffalo,2008-11-04,9,,Miami (OH),W,2,17
Miami (OH),2008-11-04,9,@,Buffalo,L,5,37
Akron,2008-11-05,9,,Toledo,W,4,30
Ball State,2008-11-05,9,,Northern Illinois,W,2,14
Northern Illinois,2008-11-05,9,@,Ball State,L,6,45
Toledo,2008-11-05,9,@,Akron,L,6,47
Maryland,2008-11-06,9,@,Virginia Tech,L,2,23
Texas Christian,2008-11-06,11,@,Utah,L,1,13
Utah,2008-11-06,10,,Texas Christian,W,1,10
Virginia Tech,2008-11-06,9,,Maryland,W,1,13
Fresno State,2008-11-07,9,,Nevada,L,5,41
Nevada,2008-11-07,9,@,Fresno State,W,4,28
Air Force,2008-11-08,10,,Colorado State,W,2,17
Alabama,2008-11-08,10,@,Louisiana State,W,3,21
Arizona,2008-11-08,9,@,Washington State,W,4,28
Arizona State,2008-11-08,9,@,Washington,W,1,19
Arkansas,2008-11-08,10,@,South Carolina,L,4,34
Arkansas State,2008-11-08,9,@,Florida International,L,1,22
Army,2008-11-08,10,@,Rice,L,5,38
Auburn,2008-11-08,10,,Tennessee-Martin,W,3,20
Baylor,2008-11-08,10,@,Texas,L,6,45
Boise State,2008-11-08,9,,Utah State,W,2,14
Boston College,2008-11-08,9,,Notre Dame,W,0,0
Bowling Green State,2008-11-08,10,@,Ohio,W,0,3
Brigham Young,2008-11-08,10,,San Diego State,W,1,12
California,2008-11-08,9,@,Southern California,L,2,17
Cincinnati,2008-11-08,9,@,West Virginia,W,2,23
Clemson,2008-11-08,9,@,Florida State,L,5,41
Colorado,2008-11-08,10,,Iowa State,W,3,24
Colorado State,2008-11-08,10,@,Air Force,L,5,38
Duke,2008-11-08,9,,North Carolina State,L,3,27
East Carolina,2008-11-08,9,,Marshall,W,2,16
Florida,2008-11-08,9,@,Vanderbilt,W,2,14
Florida Atlantic,2008-11-08,9,,North Texas,W,2,13
Florida International,2008-11-08,9,,Arkansas State,W,3,21
Florida State,2008-11-08,9,,Clemson,W,3,27
Georgia,2008-11-08,10,@,Kentucky,W,5,38
Georgia Tech,2008-11-08,10,@,North Carolina,L,4,28
Hawaii,2008-11-08,10,@,New Mexico State,W,4,30
Houston,2008-11-08,9,,Tulane,W,2,14
Illinois,2008-11-08,10,@,Western Michigan,L,2,23
Indiana,2008-11-08,10,,Wisconsin,L,7,55
Iowa,2008-11-08,10,,Penn State,W,2,23
Iowa State,2008-11-08,10,@,Colorado,L,4,28
Kansas,2008-11-08,10,@,Nebraska,L,6,45
Kansas State,2008-11-08,10,@,Missouri,L,5,41
Kentucky,2008-11-08,10,,Georgia,L,6,42
Louisiana,2008-11-08,9,,Texas-El Paso,L,5,37
Louisiana Tech,2008-11-08,9,@,San Jose State,W,0,0
Louisiana-Monroe,2008-11-08,10,@,Middle Tennessee State,L,3,24
Louisville,2008-11-08,9,@,Pittsburgh,L,5,41
LSU,2008-11-08,9,,Alabama,L,4,27
Marshall,2008-11-08,9,@,East Carolina,L,1,19
Memphis,2008-11-08,10,@,Southern Methodist,W,3,26
Michigan,2008-11-08,10,@,Minnesota,W,0,6
Michigan State,2008-11-08,11,,Purdue,W,1,7
Middle Tennessee State,2008-11-08,9,,Louisiana-Monroe,W,3,21
Minnesota,2008-11-08,10,,Michigan,L,2,29
Missouri,2008-11-08,10,,Kansas State,W,3,24
Nebraska,2008-11-08,10,,Kansas,W,5,35
New Mexico,2008-11-08,11,@,Nevada-Las Vegas,L,3,27
New Mexico State,2008-11-08,9,,Hawaii,L,6,42
North Carolina,2008-11-08,9,,Georgia Tech,W,1,7
North Carolina State,2008-11-08,9,@,Duke,W,2,17
North Texas,2008-11-08,10,@,Florida Atlantic,L,6,46
Northwestern,2008-11-08,10,,Ohio State,L,6,45
Notre Dame,2008-11-08,9,@,Boston College,L,2,17
Ohio,2008-11-08,10,,Bowling Green State,L,4,28
Ohio State,2008-11-08,10,@,Northwestern,W,1,10
Oklahoma,2008-11-08,10,@,Texas A&M,W,4,28
Oklahoma State,2008-11-08,10,@,Texas Tech,L,8,56
Oregon,2008-11-08,10,,Stanford,W,3,28
Oregon State,2008-11-08,9,@,UCLA,W,0,6
Penn State,2008-11-08,10,@,Iowa,L,3,24
Pitt,2008-11-08,9,,Louisville,W,1,7
Purdue,2008-11-08,10,@,Michigan State,L,3,21
Rice,2008-11-08,10,,Army,W,4,31
Rutgers,2008-11-08,9,,Syracuse,W,2,17
San Diego State,2008-11-08,10,@,Brigham Young,L,5,41
San Jose State,2008-11-08,10,,Louisiana Tech,L,3,21
SMU,2008-11-08,10,,Memphis,L,4,31
South Carolina,2008-11-08,10,,Arkansas,W,3,21
Southern Mississippi,2008-11-08,10,@,Central Florida,W,1,6
Stanford,2008-11-08,10,@,Oregon,L,4,35
Syracuse,2008-11-08,9,@,Rutgers,L,5,35
Tennessee,2008-11-08,10,,Wyoming,L,2,13
Texas,2008-11-08,10,,Baylor,W,3,21
Texas A&M,2008-11-08,10,,Oklahoma,L,9,66
Texas Tech,2008-11-08,10,,Oklahoma State,W,3,20
Troy,2008-11-08,9,,Western Kentucky,W,1,7
Tulane,2008-11-08,9,@,Houston,L,6,42
UCF,2008-11-08,9,,Southern Mississippi,L,2,17
UCLA,2008-11-08,9,,Oregon State,L,4,34
UNLV,2008-11-08,10,,New Mexico,W,2,20
USC,2008-11-08,9,,California,W,0,3
Utah State,2008-11-08,10,@,Boise State,L,7,49
UTEP,2008-11-08,9,@,Louisiana,W,3,24
Vanderbilt,2008-11-08,9,,Florida,L,6,42
Virginia,2008-11-08,10,@,Wake Forest,L,4,28
Wake Forest,2008-11-08,9,,Virginia,W,2,17
Washington,2008-11-08,9,,Arizona State,L,4,39
Washington State,2008-11-08,10,,Arizona,L,8,59
West Virginia,2008-11-08,9,,Cincinnati,L,3,26
Western Kentucky,2008-11-08,10,@,Troy,L,2,17
Western Michigan,2008-11-08,10,,Illinois,W,2,17
Wisconsin,2008-11-08,10,@,Indiana,W,2,20
Wyoming,2008-11-08,10,@,Tennessee,W,1,7
Ball State,2008-11-11,10,@,Miami (OH),W,1,16
Miami (OH),2008-11-11,10,,Ball State,L,4,31
Central Michigan,2008-11-12,10,@,Northern Illinois,W,3,30
Kent State,2008-11-12,10,,Temple,W,5,38
Northern Illinois,2008-11-12,10,,Central Michigan,L,4,33
Temple,2008-11-12,10,@,Kent State,L,5,41
Akron,2008-11-13,10,,Buffalo,L,5,43
Buffalo,2008-11-13,10,@,Akron,W,5,40
Miami (FL),2008-11-13,10,,Virginia Tech,W,2,14
UNLV,2008-11-13,11,,Wyoming,W,2,14
Virginia Tech,2008-11-13,10,@,Miami (FL),L,1,16
Wyoming,2008-11-13,11,@,Nevada-Las Vegas,L,2,22
Cincinnati,2008-11-14,10,@,Louisville,W,2,20
Louisville,2008-11-14,10,,Cincinnati,L,4,28
Air Force,2008-11-15,11,,Brigham Young,L,5,38
Alabama,2008-11-15,11,,Mississippi State,W,1,7
Arizona,2008-11-15,10,@,Oregon,L,7,55
Arizona State,2008-11-15,10,,Washington State,W,0,0
Auburn,2008-11-15,11,,Georgia,L,2,17
Baylor,2008-11-15,11,,Texas A&M,W,3,21
Boise State,2008-11-15,10,@,Idaho,W,1,10
Boston College,2008-11-15,10,@,Florida State,W,2,17
Brigham Young,2008-11-15,11,@,Air Force,W,3,24
California,2008-11-15,10,@,Oregon State,L,4,34
Clemson,2008-11-15,10,,Duke,W,1,7
Colorado,2008-11-15,11,,Oklahoma State,L,3,30
Colorado State,2008-11-15,11,,New Mexico,W,0,6
Connecticut,2008-11-15,10,@,Syracuse,W,2,14
Duke,2008-11-15,10,@,Clemson,L,4,31
East Carolina,2008-11-15,10,@,Southern Mississippi,L,3,21
Florida,2008-11-15,10,,South Carolina,W,0,6
Florida Atlantic,2008-11-15,10,,Louisiana,W,4,29
Florida State,2008-11-15,10,,Boston College,L,3,27
Fresno State,2008-11-15,10,,New Mexico State,W,2,17
Georgia,2008-11-15,11,@,Auburn,W,2,13
Houston,2008-11-15,10,,Tulsa,W,4,30
Idaho,2008-11-15,11,,Boise State,L,6,45
Illinois,2008-11-15,11,,Ohio State,L,4,30
Indiana,2008-11-15,11,@,Penn State,L,4,34
Iowa,2008-11-15,11,,Purdue,W,2,17
Iowa State,2008-11-15,11,,Missouri,L,7,52
Kansas,2008-11-15,11,,Texas,L,5,35
Kansas State,2008-11-15,11,,Nebraska,L,8,56
Kentucky,2008-11-15,11,,Vanderbilt,L,4,31
Louisiana,2008-11-15,10,@,Florida Atlantic,L,6,40
Louisiana Tech,2008-11-15,10,,Utah State,W,5,38
Louisiana-Monroe,2008-11-15,11,@,Mississippi,L,8,59
LSU,2008-11-15,10,,Troy,W,4,31
Marshall,2008-11-15,10,,Central Florida,L,3,30
Maryland,2008-11-15,10,,North Carolina,W,1,15
Michigan,2008-11-15,11,,Northwestern,L,3,21
Middle Tennessee State,2008-11-15,10,@,Western Kentucky,W,1,10
Minnesota,2008-11-15,11,@,Wisconsin,L,4,35
Mississippi State,2008-11-15,10,@,Alabama,L,3,32
Missouri,2008-11-15,11,@,Iowa State,W,2,20
Navy,2008-11-15,10,,Notre Dame,L,3,27
Nebraska,2008-11-15,11,@,Kansas State,W,4,28
Nevada,2008-11-15,10,,San Jose State,W,2,17
New Mexico,2008-11-15,12,@,Colorado State,L,2,20
New Mexico State,2008-11-15,10,@,Fresno State,L,3,24
North Carolina,2008-11-15,10,@,Maryland,L,2,17
North Carolina State,2008-11-15,10,,Wake Forest,W,2,17
Northwestern,2008-11-15,11,@,Michigan,W,2,14
Notre Dame,2008-11-15,10,@,Navy,W,3,21
Ohio State,2008-11-15,11,@,Illinois,W,2,20
Oklahoma State,2008-11-15,11,@,Colorado,W,2,17
Ole Miss,2008-11-15,10,,Louisiana-Monroe,W,0,0
Oregon,2008-11-15,11,,Arizona,W,6,45
Oregon State,2008-11-15,10,,California,W,3,21
Penn State,2008-11-15,11,,Indiana,W,1,7
Purdue,2008-11-15,11,@,Iowa,L,3,22
Rutgers,2008-11-15,10,@,South Florida,W,2,16
San Diego State,2008-11-15,11,,Utah,L,9,63
San Jose State,2008-11-15,11,@,Nevada,L,5,41
SMU,2008-11-15,11,@,Texas-El Paso,L,3,36
South Carolina,2008-11-15,11,@,Florida,L,8,56
South Florida,2008-11-15,10,,Rutgers,L,7,49
Southern Mississippi,2008-11-15,11,,East Carolina,W,0,3
Stanford,2008-11-15,11,,Southern California,L,6,45
Syracuse,2008-11-15,10,,Connecticut,L,4,39
Texas,2008-11-15,11,@,Kansas,W,1,7
Texas A&M,2008-11-15,11,@,Baylor,L,5,41
Toledo,2008-11-15,10,@,Western Michigan,L,3,27
Troy,2008-11-15,10,@,Louisiana State,L,5,40
Tulane,2008-11-15,10,,Alabama-Birmingham,L,5,41
Tulsa,2008-11-15,10,@,Houston,L,10,70
UAB,2008-11-15,10,@,Tulane,W,3,24
UCF,2008-11-15,10,@,Marshall,W,2,14
UCLA,2008-11-15,10,@,Washington,W,1,7
USC,2008-11-15,10,@,Stanford,W,3,23
Utah,2008-11-15,11,@,San Diego State,W,2,14
Utah State,2008-11-15,11,@,Louisiana Tech,L,6,45
UTEP,2008-11-15,10,,Southern Methodist,W,1,10
Vanderbilt,2008-11-15,10,@,Kentucky,W,3,24
Wake Forest,2008-11-15,10,@,North Carolina State,L,3,21
Washington,2008-11-15,10,,UCLA,L,3,27
Washington State,2008-11-15,11,@,Arizona State,L,4,31
Western Kentucky,2008-11-15,11,,Middle Tennessee State,L,3,21
Western Michigan,2008-11-15,11,,Toledo,W,2,17
Wisconsin,2008-11-15,11,,Minnesota,W,4,32
Kent State,2008-11-18,11,,Northern Illinois,L,6,42
Northern Illinois,2008-11-18,11,@,Kent State,W,2,14
Ball State,2008-11-19,11,@,Central Michigan,W,3,24
Central Michigan,2008-11-19,11,,Ball State,L,4,31
Georgia Tech,2008-11-20,11,,Miami (FL),W,3,23
Miami (FL),2008-11-20,11,@,Georgia Tech,L,5,41
Bowling Green State,2008-11-21,11,,Buffalo,L,6,40
Buffalo,2008-11-21,11,@,Bowling Green State,W,5,34
Fresno State,2008-11-21,11,@,San Jose State,W,1,10
Miami (OH),2008-11-21,11,@,Toledo,L,6,42
San Jose State,2008-11-21,12,,Fresno State,L,3,24
Toledo,2008-11-21,11,,Miami (OH),W,2,14
Air Force,2008-11-22,12,@,Texas Christian,L,6,44
Akron,2008-11-22,11,@,Ohio,L,7,49
Arizona,2008-11-22,11,,Oregon State,L,2,19
Arkansas,2008-11-22,11,@,Mississippi State,L,4,31
Arkansas State,2008-11-22,10,,Florida Atlantic,W,2,14
Army,2008-11-22,11,@,Rutgers,L,3,30
Boise State,2008-11-22,11,@,Nevada,W,4,34
Boston College,2008-11-22,11,@,Wake Forest,W,3,21
Brigham Young,2008-11-22,12,@,Utah,L,6,48
California,2008-11-22,11,,Stanford,W,2,16
Cincinnati,2008-11-22,11,,Pittsburgh,W,3,21
Clemson,2008-11-22,11,@,Virginia,W,0,3
Colorado State,2008-11-22,12,@,Wyoming,W,2,20
Duke,2008-11-22,11,@,Virginia Tech,L,2,14
East Carolina,2008-11-22,11,@,Alabama-Birmingham,W,1,13
Eastern Michigan,2008-11-22,11,@,Temple,L,7,55
Florida,2008-11-22,11,,Citadel,W,3,19
Florida Atlantic,2008-11-22,11,@,Arkansas State,L,4,28
Florida International,2008-11-22,10,,Louisiana-Monroe,L,4,31
Florida State,2008-11-22,11,@,Maryland,W,0,3
Hawaii,2008-11-22,11,,Idaho,W,2,17
Houston,2008-11-22,11,,Texas-El Paso,W,5,37
Idaho,2008-11-22,12,@,Hawaii,L,7,49
Illinois,2008-11-22,12,@,Northwestern,L,3,27
Indiana,2008-11-22,12,@,Purdue,L,8,62
Iowa,2008-11-22,12,@,Minnesota,W,0,0
Iowa State,2008-11-22,12,@,Kansas State,L,5,38
Kansas State,2008-11-22,12,,Iowa State,W,4,30
Louisiana,2008-11-22,11,@,Troy,L,6,48
Louisiana Tech,2008-11-22,11,@,New Mexico State,W,4,31
Louisiana-Monroe,2008-11-22,12,@,Florida International,W,3,27
Louisville,2008-11-22,11,,West Virginia,L,5,35
LSU,2008-11-22,11,,Mississippi,L,4,31
Marshall,2008-11-22,11,@,Rice,L,5,35
Maryland,2008-11-22,11,,Florida State,L,4,37
Memphis,2008-11-22,11,,Central Florida,L,4,28
Michigan,2008-11-22,12,@,Ohio State,L,6,42
Michigan State,2008-11-22,12,@,Penn State,L,7,49
Middle Tennessee State,2008-11-22,11,,North Texas,W,2,13
Minnesota,2008-11-22,12,,Iowa,L,7,55
Mississippi State,2008-11-22,11,,Arkansas,W,4,28
Nevada,2008-11-22,11,,Boise State,L,5,41
New Mexico State,2008-11-22,11,,Louisiana Tech,L,5,35
North Carolina,2008-11-22,11,,North Carolina State,L,5,41
North Carolina State,2008-11-22,11,@,North Carolina,W,1,10
North Texas,2008-11-22,11,@,Middle Tennessee State,L,7,52
Northwestern,2008-11-22,12,,Illinois,W,1,10
Notre Dame,2008-11-22,11,,Syracuse,L,3,24
Ohio,2008-11-22,11,,Akron,W,6,42
Ohio State,2008-11-22,12,,Michigan,W,1,7
Oklahoma,2008-11-22,11,,Texas Tech,W,3,21
Ole Miss,2008-11-22,11,@,Louisiana State,W,1,13
Oregon State,2008-11-22,11,@,Arizona,W,2,17
Penn State,2008-11-22,12,,Michigan State,W,2,18
Pitt,2008-11-22,10,@,Cincinnati,L,4,28
Purdue,2008-11-22,12,,Indiana,W,1,10
Rice,2008-11-22,11,,Marshall,W,1,10
Rutgers,2008-11-22,11,,Army,W,0,3
San Diego State,2008-11-22,12,,Nevada-Las Vegas,W,3,21
Stanford,2008-11-22,12,@,California,L,5,37
Syracuse,2008-11-22,11,@,Notre Dame,W,2,23
Temple,2008-11-22,11,,Eastern Michigan,W,7,52
Tennessee,2008-11-22,11,@,Vanderbilt,W,1,10
Texas Christian,2008-11-22,12,,Air Force,W,1,10
Texas Tech,2008-11-22,11,@,Oklahoma,L,9,65
Troy,2008-11-22,11,,Louisiana,W,0,3
Tulane,2008-11-22,11,@,Tulsa,L,8,56
Tulsa,2008-11-22,11,,Tulane,W,1,7
UAB,2008-11-22,11,,East Carolina,L,2,17
UCF,2008-11-22,11,@,Memphis,W,3,21
UNLV,2008-11-22,12,@,San Diego State,L,6,42
Utah,2008-11-22,12,,Brigham Young,W,3,24
UTEP,2008-11-22,11,@,Houston,L,6,42
Vanderbilt,2008-11-22,11,,Tennessee,L,2,20
Virginia,2008-11-22,11,,Clemson,L,1,13
Virginia Tech,2008-11-22,11,,Duke,W,0,3
Wake Forest,2008-11-22,11,,Boston College,L,2,24
Washington,2008-11-22,11,@,Washington State,L,1,16
Washington State,2008-11-22,12,,Washington,W,1,13
West Virginia,2008-11-22,10,@,Louisville,W,3,21
Wisconsin,2008-11-22,12,,Cal Poly,W,5,35
Wyoming,2008-11-22,12,,Colorado State,L,4,31
Connecticut,2008-11-23,11,@,South Florida,L,2,17
South Florida,2008-11-23,11,,Connecticut,W,1,13
Ball State,2008-11-25,12,,Western Michigan,W,3,22
Navy,2008-11-25,11,@,Northern Illinois,W,0,0
Northern Illinois,2008-11-25,12,,Navy,L,2,16
Western Michigan,2008-11-25,12,@,Ball State,L,6,45
Texas,2008-11-27,12,,Texas A&M,W,1,9
Texas A&M,2008-11-27,12,@,Texas,L,7,49
Akron,2008-11-28,12,@,Temple,L,4,27
Arizona State,2008-11-28,11,,UCLA,W,0,9
Arkansas,2008-11-28,12,,Louisiana State,W,3,30
Boise State,2008-11-28,12,,Fresno State,W,1,10
Bowling Green State,2008-11-28,12,@,Toledo,W,1,10
Buffalo,2008-11-28,12,,Kent State,L,3,24
Central Michigan,2008-11-28,12,@,Eastern Michigan,L,8,56
Colorado,2008-11-28,12,@,Nebraska,L,4,40
East Carolina,2008-11-28,12,,Texas-El Paso,W,3,21
Eastern Michigan,2008-11-28,12,,Central Michigan,W,7,52
Fresno State,2008-11-28,12,@,Boise State,L,8,61
Kent State,2008-11-28,12,@,Buffalo,W,3,21
LSU,2008-11-28,12,@,Arkansas,L,4,31
Miami (OH),2008-11-28,12,,Ohio,L,5,41
Mississippi State,2008-11-28,12,@,Mississippi,L,6,45
Nebraska,2008-11-28,12,,Colorado,W,4,31
Ohio,2008-11-28,12,@,Miami (OH),W,2,26
Ole Miss,2008-11-28,12,,Mississippi State,W,0,0
Pitt,2008-11-28,11,,West Virginia,W,1,15
Temple,2008-11-28,12,,Akron,W,0,6
Toledo,2008-11-28,12,,Bowling Green State,L,5,38
UCLA,2008-11-28,11,@,Arizona State,L,4,34
UTEP,2008-11-28,12,@,East Carolina,L,6,53
West Virginia,2008-11-28,11,@,Pittsburgh,L,3,19
Alabama,2008-11-29,12,,Auburn,W,0,0
Arkansas State,2008-11-29,11,@,North Texas,W,4,28
Auburn,2008-11-29,12,@,Alabama,L,5,36
Baylor,2008-11-29,12,@,Texas Tech,L,5,35
Boston College,2008-11-29,12,,Maryland,W,3,21
Cincinnati,2008-11-29,12,,Syracuse,W,1,10
Clemson,2008-11-29,12,,South Carolina,W,2,14
Duke,2008-11-29,12,,North Carolina,L,4,28
Florida,2008-11-29,12,@,Florida State,W,1,15
Florida Atlantic,2008-11-29,12,N,Florida International,W,7,50
Florida International,2008-11-29,11,N,Florida Atlantic,L,8,57
Florida State,2008-11-29,12,,Florida,L,6,45
Georgia,2008-11-29,12,,Georgia Tech,L,6,45
Georgia Tech,2008-11-29,12,@,Georgia,W,6,42
Hawaii,2008-11-29,12,,Washington State,W,1,10
Houston,2008-11-29,12,@,Rice,L,8,56
Kansas,2008-11-29,12,N,Missouri,W,5,37
Kentucky,2008-11-29,12,@,Tennessee,L,4,28
Louisiana Tech,2008-11-29,12,,Nevada,L,5,35
Marshall,2008-11-29,12,,Tulsa,L,5,38
Maryland,2008-11-29,12,@,Boston College,L,4,28
Memphis,2008-11-29,12,,Tulane,W,1,6
Miami (FL),2008-11-29,12,@,North Carolina State,L,4,38
Missouri,2008-11-29,12,N,Kansas,L,5,40
Nevada,2008-11-29,12,@,Louisiana Tech,W,4,31
New Mexico State,2008-11-29,12,@,Utah State,L,6,47
North Carolina,2008-11-29,12,@,Duke,W,2,20
North Carolina State,2008-11-29,12,,Miami (FL),W,4,28
North Texas,2008-11-29,12,,Arkansas State,L,4,33
Notre Dame,2008-11-29,12,@,Southern California,L,5,38
Oklahoma,2008-11-29,12,@,Oklahoma State,W,5,41
Oklahoma State,2008-11-29,12,,Oklahoma,L,8,61
Oregon,2008-11-29,12,@,Oregon State,W,5,38
Oregon State,2008-11-29,12,,Oregon,L,8,65
Rice,2008-11-29,12,,Houston,W,6,42
SMU,2008-11-29,12,,Southern Mississippi,L,4,28
South Carolina,2008-11-29,12,@,Clemson,L,4,31
Southern Mississippi,2008-11-29,12,@,Southern Methodist,W,1,12
Syracuse,2008-11-29,12,@,Cincinnati,L,3,30
Tennessee,2008-11-29,12,,Kentucky,W,1,10
Texas Tech,2008-11-29,12,,Baylor,W,4,28
Tulane,2008-11-29,12,@,Memphis,L,6,45
Tulsa,2008-11-29,12,@,Marshall,W,5,35
UAB,2008-11-29,12,@,Central Florida,W,0,0
UCF,2008-11-29,12,,Alabama-Birmingham,L,0,15
USC,2008-11-29,11,,Notre Dame,W,0,3
Utah State,2008-11-29,12,,New Mexico State,W,0,2
Vanderbilt,2008-11-29,12,@,Wake Forest,L,3,23
Virginia,2008-11-29,12,@,Virginia Tech,L,2,17
Virginia Tech,2008-11-29,12,,Virginia,W,2,14
Wake Forest,2008-11-29,12,,Vanderbilt,W,1,10
Washington State,2008-11-29,13,@,Hawaii,L,3,24
Louisiana,2008-12-03,12,,Middle Tennessee State,W,4,28
Middle Tennessee State,2008-12-03,12,@,Louisiana,L,6,42
Louisville,2008-12-04,12,@,Rutgers,L,9,63
Rutgers,2008-12-04,12,,Louisville,W,2,14
Ball State,2008-12-05,13,N,Buffalo,L,6,42
Buffalo,2008-12-05,13,N,Ball State,W,3,24
Alabama,2008-12-06,13,N,Florida,L,4,31
Arizona,2008-12-06,12,,Arizona State,W,1,10
Arizona State,2008-12-06,12,@,Arizona,L,4,31
Arkansas State,2008-12-06,12,@,Troy,L,5,35
Army,2008-12-06,12,N,Navy,L,4,34
Boston College,2008-12-06,13,N,Virginia Tech,L,4,30
California,2008-12-06,12,,Washington,W,1,7
Cincinnati,2008-12-06,13,@,Hawaii,W,3,24
Connecticut,2008-12-06,12,,Pittsburgh,L,4,34
East Carolina,2008-12-06,13,@,Tulsa,W,3,24
Florida,2008-12-06,13,N,Alabama,W,2,20
Florida International,2008-12-06,12,,Western Kentucky,W,0,3
Hawaii,2008-12-06,13,,Cincinnati,L,3,29
Missouri,2008-12-06,13,N,Oklahoma,L,8,62
Navy,2008-12-06,12,N,Army,W,0,0
Oklahoma,2008-12-06,13,N,Missouri,W,3,21
Pitt,2008-12-06,12,@,Connecticut,W,1,10
South Florida,2008-12-06,12,@,West Virginia,L,1,13
Troy,2008-12-06,12,,Arkansas State,W,1,9
Tulsa,2008-12-06,13,,East Carolina,L,3,27
UCLA,2008-12-06,12,,Southern California,L,4,28
USC,2008-12-06,12,@,UCLA,W,1,7
Virginia Tech,2008-12-06,13,N,Boston College,W,1,12
Washington,2008-12-06,12,@,California,L,6,48
West Virginia,2008-12-06,12,,South Florida,W,1,7
Western Kentucky,2008-12-06,12,@,Florida International,L,3,27
Arizona,2008-12-20,13,N,Brigham Young,W,3,21
Brigham Young,2008-12-20,13,N,Arizona,L,4,31
Colorado State,2008-12-20,13,N,Fresno State,W,5,35
Fresno State,2008-12-20,13,N,Colorado State,L,5,40
Memphis,2008-12-20,13,@,South Florida,L,5,41
Navy,2008-12-20,13,N,Wake Forest,L,4,29
South Florida,2008-12-20,13,,Memphis,W,2,14
Wake Forest,2008-12-20,13,N,Navy,W,2,19
Southern Mississippi,2008-12-21,13,N,Troy,W,3,27
Troy,2008-12-21,13,N,Southern Mississippi,L,3,30
Boise State,2008-12-23,13,N,Texas Christian,L,2,17
Texas Christian,2008-12-23,13,N,Boise State,W,1,16
Hawaii,2008-12-24,14,,Notre Dame,L,7,49
Notre Dame,2008-12-24,13,@,Hawaii,W,3,21
Central Michigan,2008-12-26,13,N,Florida Atlantic,L,3,24
Florida Atlantic,2008-12-26,13,N,Central Michigan,W,2,21
California,2008-12-27,13,,Miami (FL),W,2,17
Florida State,2008-12-27,13,N,Wisconsin,W,1,13
Miami (FL),2008-12-27,13,@,California,L,3,24
North Carolina,2008-12-27,13,N,West Virginia,L,4,31
West Virginia,2008-12-27,13,N,North Carolina,W,4,30
Wisconsin,2008-12-27,13,N,Florida State,L,6,42
Louisiana Tech,2008-12-28,13,N,Northern Illinois,W,1,10
Northern Illinois,2008-12-28,13,N,Louisiana Tech,L,2,17
