School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Pass Int,Turnovers
Air Force,2015-10-03,4,@,Navy,L,5,12,41.7,73,0,56,204,3.6,1,8,3,3,1,4
Akron,2015-10-03,5,,Ohio,L,18,38,47.4,231,0,35,88,2.5,0,5,3,0,1,1
Alabama,2015-10-03,5,@,Georgia,W,11,16,68.8,190,1,47,189,4.0,2,4,2,2,0,2
Appalachian State,2015-10-03,4,,Wyoming,W,3,12,25.0,65,1,34,249,7.3,2,9,4,0,1,1
Arizona,2015-10-03,5,@,Stanford,L,17,33,51.5,196,1,34,118,3.5,1,4,2,0,0,0
Arizona State,2015-10-03,5,@,UCLA,W,27,44,61.4,273,2,46,192,4.2,2,7,2,0,1,1
Arkansas,2015-10-03,5,@,Tennessee,W,11,24,45.8,219,1,49,288,5.9,2,7,1,0,0,0
Arkansas State,2015-10-03,5,,Idaho,W,16,25,64.0,188,1,53,333,6.3,6,6,2,1,1,2
Army,2015-10-03,5,@,Penn State,L,1,1,100.0,32,0,55,261,4.7,2,6,3,3,0,3
Auburn,2015-10-03,5,,San Jose State,W,6,10,60.0,108,0,48,234,4.9,5,4,1,0,0,0
Ball State,2015-10-03,5,,Toledo,L,23,37,62.2,236,1,30,26,0.9,0,1,,1,0,1
Baylor,2015-10-03,4,N,Texas Tech,W,16,24,66.7,312,4,52,368,7.1,5,3,,0,1,1
Boise State,2015-10-03,5,,Hawaii,W,20,29,69.0,275,3,59,279,4.7,4,3,1,0,0,0
Boston College,2015-10-03,5,@,Duke,L,8,21,38.1,141,1,41,164,4.0,0,8,2,1,0,1
Bowling Green State,2015-10-03,5,@,Buffalo,W,23,29,79.3,324,1,42,212,5.0,3,5,1,0,0,0
Buffalo,2015-10-03,5,,Bowling Green State,L,35,59,59.3,348,1,37,152,4.1,1,6,4,0,1,1
California,2015-10-03,5,,Washington State,W,33,45,73.3,390,4,30,79,2.6,0,11,7,1,1,2
Central Michigan,2015-10-03,5,,Northern Illinois,W,16,32,50.0,182,2,34,93,2.7,1,4,,0,1,1
Clemson,2015-10-03,4,,Notre Dame,W,11,22,50.0,97,2,42,199,4.7,1,9,4,0,1,1
Colorado,2015-10-03,5,,Oregon,L,25,42,59.5,231,1,36,77,2.1,2,8,3,2,1,3
Colorado State,2015-10-03,5,@,Utah State,L,21,46,45.7,252,1,31,109,3.5,1,10,1,2,1,3
Duke,2015-10-03,5,,Boston College,W,18,36,50.0,195,0,35,33,0.9,0,7,,0,0,0
East Carolina,2015-10-03,5,@,Southern Methodist,W,19,26,73.1,249,3,54,306,5.7,4,11,8,0,2,2
Eastern Michigan,2015-10-03,5,@,Louisiana State,L,17,24,70.8,161,1,33,94,2.8,2,4,2,0,3,3
Florida,2015-10-03,5,,Mississippi,W,24,29,82.8,271,4,34,84,2.5,1,11,4,0,0,0
Florida International,2015-10-03,5,@,Massachusetts,L,22,34,64.7,115,1,29,73,2.5,1,7,3,0,0,0
Florida State,2015-10-03,4,@,Wake Forest,W,20,31,64.5,202,1,21,127,6.0,2,2,2,0,0,0
Fresno State,2015-10-03,5,@,San Diego State,L,12,25,48.0,77,1,22,12,0.5,0,4,3,0,0,0
Georgia,2015-10-03,5,,Alabama,L,11,31,35.5,106,0,38,193,5.1,1,4,,1,3,4
Georgia Southern,2015-10-03,5,@,Louisiana-Monroe,W,3,10,30.0,48,0,67,455,6.8,6,7,3,0,1,1
Georgia State,2015-10-03,4,,Liberty,L,18,29,62.1,394,3,14,11,0.8,1,5,,0,1,1
Georgia Tech,2015-10-03,5,,North Carolina,L,12,21,57.1,162,1,59,255,4.3,3,5,2,1,1,2
Hawaii,2015-10-03,5,@,Boise State,L,11,38,28.9,88,0,30,82,2.7,0,5,,1,3,4
Houston,2015-10-03,4,@,Tulsa,W,22,38,57.9,273,0,56,365,6.5,5,7,5,1,0,1
Idaho,2015-10-03,5,@,Arkansas State,L,24,42,57.1,166,0,29,172,5.9,4,4,2,0,3,3
Illinois,2015-10-03,5,,Nebraska,W,23,45,51.1,251,2,32,131,4.1,0,8,1,0,0,0
Indiana,2015-10-03,5,,Ohio State,L,17,36,47.2,226,0,55,176,3.2,3,7,2,0,0,0
Iowa,2015-10-03,5,@,Wisconsin,W,9,21,42.9,77,1,40,144,3.6,0,6,2,1,1,2
Iowa State,2015-10-03,4,,Kansas,W,27,37,73.0,269,2,37,243,6.6,3,8,5,0,2,2
Kansas,2015-10-03,4,@,Iowa State,L,23,37,62.2,250,1,33,38,1.2,0,4,2,1,0,1
Kansas State,2015-10-03,4,@,Oklahoma State,L,13,25,52.0,207,2,42,144,3.4,3,4,2,0,1,1
Kent State,2015-10-03,5,,Miami (OH),W,12,21,57.1,136,1,41,214,5.2,1,7,3,1,0,1
Kentucky,2015-10-03,5,,Eastern Kentucky,W,29,42,69.0,329,3,36,55,1.5,2,5,2,1,2,3
Louisiana,2015-10-03,4,@,Louisiana Tech,L,19,37,51.4,182,1,27,149,5.5,1,7,,1,2,3
Louisiana Tech,2015-10-03,5,,Louisiana,W,20,33,60.6,290,2,35,138,3.9,2,3,1,1,0,1
Louisiana-Monroe,2015-10-03,4,,Georgia Southern,L,21,36,58.3,232,3,26,47,1.8,0,4,,0,3,3
Louisville,2015-10-03,5,@,North Carolina State,W,10,27,37.0,103,1,45,203,4.5,1,10,3,0,0,0
LSU,2015-10-03,5,,Eastern Michigan,W,4,14,28.6,80,0,50,391,7.8,4,8,2,1,0,1
Marshall,2015-10-03,5,,Old Dominion,W,21,35,60.0,212,2,40,112,2.8,1,6,4,2,0,2
Maryland,2015-10-03,5,,Michigan,L,10,36,27.8,76,0,26,29,1.1,0,5,2,0,3,3
Massachusetts,2015-10-03,4,,Florida International,W,32,43,74.4,363,3,39,132,3.4,0,7,3,2,0,2
Miami (OH),2015-10-03,5,@,Kent State,L,21,51,41.2,325,1,36,91,2.5,1,14,,0,4,4
Michigan,2015-10-03,5,@,Maryland,W,16,33,48.5,180,1,40,198,5.0,2,8,3,2,1,3
Michigan State,2015-10-03,5,,Purdue,W,13,19,68.4,139,1,47,267,5.7,2,6,3,0,0,0
Middle Tennessee State,2015-10-03,5,,Vanderbilt,L,32,51,62.7,286,1,23,34,1.5,0,3,2,2,0,2
Minnesota,2015-10-03,5,@,Northwestern,L,15,32,46.9,99,0,33,74,2.2,0,7,1,1,1,2
Mississippi State,2015-10-03,5,@,Texas A&M,L,20,34,58.8,210,0,34,196,5.8,2,4,1,2,0,2
Missouri,2015-10-03,5,,South Carolina,W,21,28,75.0,136,2,42,163,3.9,1,7,4,0,0,0
Navy,2015-10-03,4,,Air Force,W,4,10,40.0,117,1,51,270,5.3,3,2,,0,0,0
Nebraska,2015-10-03,5,@,Illinois,L,10,31,32.3,105,0,34,187,5.5,1,12,2,1,1,2
Nevada,2015-10-03,5,,Nevada-Las Vegas,L,20,44,45.5,202,1,35,141,4.0,1,9,3,0,1,1
New Mexico,2015-10-03,5,,New Mexico State,W,5,17,29.4,45,0,61,401,6.6,4,11,7,1,1,2
New Mexico State,2015-10-03,4,@,New Mexico,L,12,28,42.9,108,0,39,308,7.9,3,4,,1,2,3
North Carolina,2015-10-03,5,@,Georgia Tech,W,15,26,57.7,182,1,31,231,7.5,4,6,,0,0,0
North Carolina State,2015-10-03,5,,Louisville,L,16,28,57.1,183,1,30,45,1.5,1,10,3,2,0,2
North Texas,2015-10-03,4,@,Southern Mississippi,L,14,32,43.8,201,1,49,185,3.8,1,3,,0,1,1
Northern Illinois,2015-10-03,5,@,Central Michigan,L,12,30,40.0,105,0,59,211,3.6,2,4,,3,1,4
Northwestern,2015-10-03,5,,Minnesota,W,14,19,73.7,128,0,51,184,3.6,2,10,3,0,0,0
Notre Dame,2015-10-03,5,@,Clemson,L,19,35,54.3,321,2,33,116,3.5,1,6,,3,1,4
Ohio,2015-10-03,5,@,Akron,W,18,29,62.1,179,1,32,48,1.5,1,8,2,0,1,1
Ohio State,2015-10-03,5,@,Indiana,W,18,27,66.7,245,1,34,272,8.0,3,11,1,2,1,3
Oklahoma,2015-10-03,4,,West Virginia,W,14,25,56.0,320,3,33,107,3.2,1,12,7,1,1,2
Oklahoma State,2015-10-03,5,,Kansas State,W,35,56,62.5,441,4,27,49,1.8,1,14,6,1,1,2
Old Dominion,2015-10-03,5,@,Marshall,L,13,37,35.1,101,0,43,184,4.3,1,4,2,2,2,4
Ole Miss,2015-10-03,5,@,Florida,L,26,40,65.0,259,1,33,69,2.1,0,9,2,3,1,4
Oregon,2015-10-03,5,@,Colorado,W,13,21,61.9,176,2,60,361,6.0,3,7,5,0,1,1
Penn State,2015-10-03,5,,Army,W,10,19,52.6,156,1,34,108,3.2,1,6,3,0,0,0
Pitt,2015-10-03,4,@,Virginia Tech,W,9,15,60.0,110,1,46,166,3.6,1,11,7,1,0,1
Purdue,2015-10-03,5,@,Michigan State,L,15,31,48.4,136,1,32,165,5.2,2,3,,2,1,3
Rice,2015-10-03,5,,Western Kentucky,L,16,30,53.3,237,0,34,85,2.5,1,5,,3,2,5
San Diego State,2015-10-03,5,,Fresno State,W,5,12,41.7,104,2,60,305,5.1,1,9,3,1,0,1
San Jose State,2015-10-03,5,@,Auburn,L,21,33,63.6,224,1,38,182,4.8,2,4,,2,2,4
SMU,2015-10-03,5,,East Carolina,L,20,38,52.6,289,3,30,40,1.3,0,4,,0,0,0
South Alabama,2015-10-03,5,@,Troy,W,11,21,52.4,205,2,51,160,3.1,1,7,,1,1,2
South Carolina,2015-10-03,5,@,Missouri,L,17,30,56.7,186,1,34,112,3.3,0,8,2,0,3,3
Southern Mississippi,2015-10-03,5,,North Texas,W,27,36,75.0,325,4,33,248,7.5,3,9,5,0,0,0
Stanford,2015-10-03,5,,Arizona,W,21,23,91.3,256,3,46,314,6.8,4,6,2,0,0,0
Tennessee,2015-10-03,5,,Arkansas,L,20,37,54.1,232,0,33,133,4.0,1,2,,0,0,0
Texas,2015-10-03,5,@,Texas Christian,L,13,28,46.4,122,1,51,191,3.7,0,2,,1,0,1
Texas A&M,2015-10-03,5,,Mississippi State,W,25,41,61.0,322,2,45,194,4.3,1,4,2,0,0,0
Texas Christian,2015-10-03,5,,Texas,W,22,38,57.9,376,6,42,228,5.4,0,8,3,0,0,0
Texas Tech,2015-10-03,5,N,Baylor,L,40,65,61.5,530,4,24,106,4.4,1,4,,2,2,4
Toledo,2015-10-03,5,@,Ball State,W,16,22,72.7,164,2,48,280,5.8,1,6,2,0,2,2
Troy,2015-10-03,4,,South Alabama,L,16,35,45.7,146,1,33,119,3.6,1,8,5,0,3,3
Tulane,2015-10-03,4,,Central Florida,W,17,29,58.6,225,5,44,170,3.9,1,12,7,1,0,1
Tulsa,2015-10-03,4,,Houston,L,26,45,57.8,326,0,43,130,3.0,3,6,2,1,1,2
UCF,2015-10-03,5,@,Tulane,L,30,52,57.7,392,4,22,-35,-1.6,0,7,1,2,3,5
UCLA,2015-10-03,5,,Arizona State,L,22,40,55.0,280,2,28,62,2.2,1,8,1,0,1,1
UNLV,2015-10-03,5,@,Nevada,W,13,19,68.4,134,0,44,167,3.8,2,3,1,0,1,1
Utah State,2015-10-03,4,,Colorado State,W,12,21,57.1,137,1,45,298,6.6,2,6,3,0,0,0
UTEP,2015-10-03,5,,Texas-San Antonio,L,23,49,46.9,216,1,22,59,2.7,0,11,5,1,4,5
UTSA,2015-10-03,5,@,Texas-El Paso,W,19,32,59.4,198,0,48,137,2.9,1,4,2,1,0,1
Vanderbilt,2015-10-03,5,@,Middle Tennessee State,W,18,31,58.1,177,0,41,237,5.8,2,5,,1,2,3
Virginia Tech,2015-10-03,5,,Pittsburgh,L,9,20,45.0,91,1,33,9,0.3,0,7,4,0,3,3
Wake Forest,2015-10-03,5,,Florida State,L,27,43,62.8,215,1,36,142,3.9,0,6,3,1,1,2
Washington State,2015-10-03,4,@,California,L,35,49,71.4,389,2,25,14,0.6,2,11,3,3,1,4
West Virginia,2015-10-03,4,@,Oklahoma,L,17,32,53.1,173,1,54,196,3.6,2,6,4,2,3,5
Western Kentucky,2015-10-03,5,@,Rice,W,29,39,74.4,424,4,32,80,2.5,3,6,3,0,0,0
Wisconsin,2015-10-03,5,,Iowa,L,21,38,55.3,234,0,34,86,2.5,0,6,4,2,2,4
Wyoming,2015-10-03,5,@,Appalachian State,L,14,19,73.7,155,1,51,218,4.3,1,4,,2,1,3
Houston,2015-10-08,5,,Southern Methodist,W,16,18,88.9,243,0,48,214,4.5,7,8,5,1,0,1
SMU,2015-10-08,6,@,Houston,L,21,35,60.0,248,3,39,151,3.9,1,5,3,3,0,3
USC,2015-10-08,5,,Washington,L,16,29,55.2,156,0,39,190,4.9,1,3,2,1,2,3
Washington,2015-10-08,5,@,Southern California,W,17,33,51.5,164,1,36,135,3.8,1,11,5,0,1,1
Marshall,2015-10-09,6,,Southern Mississippi,W,11,21,52.4,163,2,35,114,3.3,1,6,4,0,1,1
North Carolina State,2015-10-09,6,@,Virginia Tech,L,12,25,48.0,113,1,40,157,3.9,0,4,1,0,1,1
Southern Mississippi,2015-10-09,6,@,Marshall,L,29,58,50.0,314,1,35,125,3.6,0,5,1,4,1,5
Virginia Tech,2015-10-09,6,,North Carolina State,W,14,29,48.3,158,3,36,200,5.6,1,11,4,0,0,0
Air Force,2015-10-10,5,,Wyoming,W,5,10,50.0,80,1,58,299,5.2,3,6,4,1,1,2
Akron,2015-10-10,6,@,Eastern Michigan,W,14,22,63.6,222,4,53,278,5.2,2,6,1,0,0,0
Alabama,2015-10-10,6,,Arkansas,W,24,33,72.7,262,2,46,134,2.9,1,4,3,0,2,2
Appalachian State,2015-10-10,5,@,Georgia State,W,18,25,72.0,291,3,44,207,4.7,0,7,3,0,1,1
Arizona,2015-10-10,6,,Oregon State,W,17,30,56.7,276,0,58,368,6.3,5,3,1,0,0,0
Arizona State,2015-10-10,6,,Colorado,W,20,31,64.5,260,5,40,231,5.8,1,12,8,0,1,1
Arkansas,2015-10-10,6,@,Alabama,L,15,32,46.9,176,2,25,44,1.8,0,8,2,0,1,1
Army,2015-10-10,6,,Duke,L,2,6,33.3,55,0,49,113,2.3,0,3,,2,1,3
Ball State,2015-10-10,6,@,Northern Illinois,L,31,53,58.5,393,4,35,110,3.1,1,4,1,0,1,1
Baylor,2015-10-10,5,@,Kansas,W,27,37,73.0,363,5,45,281,6.2,3,7,2,1,0,1
Boise State,2015-10-10,6,@,Colorado State,W,24,37,64.9,396,2,44,201,4.6,3,6,3,0,1,1
Boston College,2015-10-10,6,,Wake Forest,L,6,20,30.0,74,0,54,196,3.6,0,11,1,3,1,4
Bowling Green State,2015-10-10,6,,Massachusetts,W,37,45,82.2,519,5,46,206,4.5,3,5,5,0,1,1
Brigham Young,2015-10-10,6,,East Carolina,W,25,38,65.8,341,3,43,167,3.9,3,7,3,1,1,2
California,2015-10-10,6,@,Utah,L,25,47,53.2,340,2,28,127,4.5,1,2,1,1,5,6
Central Michigan,2015-10-10,6,@,Western Michigan,L,23,32,71.9,321,4,31,161,5.2,1,2,,1,1,2
Clemson,2015-10-10,5,,Georgia Tech,W,23,33,69.7,336,2,41,201,4.9,3,11,2,2,1,3
Colorado,2015-10-10,6,@,Arizona State,L,26,41,63.4,401,1,28,49,1.8,2,4,1,1,1,2
Colorado State,2015-10-10,6,,Boise State,L,14,30,46.7,151,1,37,105,2.8,0,8,1,1,2,3
Connecticut,2015-10-10,6,@,Central Florida,W,18,24,75.0,263,1,45,170,3.8,4,3,1,0,0,0
Duke,2015-10-10,6,@,Army,W,20,30,66.7,243,1,48,215,4.5,4,10,1,0,0,0
East Carolina,2015-10-10,6,@,Brigham Young,L,30,42,71.4,385,2,32,133,4.2,2,5,4,2,1,3
Eastern Michigan,2015-10-10,6,,Akron,L,24,35,68.6,252,3,31,161,5.2,0,4,1,2,1,3
Florida,2015-10-10,6,@,Missouri,W,20,33,60.6,208,0,44,129,2.9,2,3,3,0,0,0
Florida Atlantic,2015-10-10,5,,Rice,L,15,29,51.7,249,2,32,142,4.4,1,7,5,0,0,0
Florida International,2015-10-10,6,,Texas-El Paso,W,15,22,68.2,368,3,31,150,4.8,3,10,3,0,0,0
Florida State,2015-10-10,5,,Miami (FL),W,25,33,75.8,291,1,36,248,6.9,2,3,2,0,0,0
Fresno State,2015-10-10,6,,Utah State,L,10,20,50.0,112,1,42,82,2.0,1,5,2,0,3,3
Georgia,2015-10-10,6,@,Tennessee,L,15,33,45.5,279,2,29,165,5.7,0,7,1,1,0,1
Georgia State,2015-10-10,5,,Appalachian State,L,21,39,53.8,166,0,21,59,2.8,0,7,,1,1,2
Georgia Tech,2015-10-10,6,@,Clemson,L,6,14,42.9,159,2,42,71,1.7,0,5,1,0,1,1
Hawaii,2015-10-10,6,,San Diego State,L,19,39,48.7,198,0,28,53,1.9,2,6,1,1,2,3
Illinois,2015-10-10,6,@,Iowa,L,25,43,58.1,317,1,24,46,1.9,1,7,1,1,1,2
Indiana,2015-10-10,6,@,Penn State,L,15,33,45.5,155,0,33,79,2.4,1,8,4,0,1,1
Iowa,2015-10-10,6,,Illinois,W,15,31,48.4,200,2,51,278,5.5,1,5,3,0,0,0
Iowa State,2015-10-10,5,@,Texas Tech,L,15,30,50.0,180,1,45,315,7.0,3,3,1,0,3,3
Kansas,2015-10-10,5,,Baylor,L,20,36,55.6,158,1,39,69,1.8,0,4,1,2,1,3
Kansas State,2015-10-10,5,,Texas Christian,L,13,33,39.4,157,0,48,228,4.8,6,1,,1,1,2
Kent State,2015-10-10,6,@,Toledo,L,14,32,43.8,134,0,32,123,3.8,0,1,,0,1,1
Louisiana,2015-10-10,5,,Texas State,W,22,30,73.3,238,3,52,288,5.5,3,4,3,0,0,0
Louisiana Tech,2015-10-10,6,@,Texas-San Antonio,W,28,44,63.6,351,1,31,93,3.0,2,12,5,0,2,2
Louisiana-Monroe,2015-10-10,5,@,Tulsa,L,25,48,52.1,231,1,29,173,6.0,2,10,3,2,1,3
LSU,2015-10-10,6,@,South Carolina,W,18,29,62.1,228,2,54,396,7.3,4,4,1,0,0,0
Maryland,2015-10-10,6,@,Ohio State,L,10,27,37.0,133,1,42,253,6.0,3,6,1,0,2,2
Massachusetts,2015-10-10,5,@,Bowling Green State,L,37,61,60.7,486,4,15,30,2.0,0,6,2,1,1,2
Miami (FL),2015-10-10,5,@,Florida State,L,29,49,59.2,405,3,19,20,1.1,0,4,1,0,0,0
Miami (OH),2015-10-10,6,@,Ohio,L,9,25,36.0,166,0,24,87,3.6,0,4,1,0,4,4
Michigan,2015-10-10,6,,Northwestern,W,17,23,73.9,179,0,46,201,4.4,3,8,4,0,0,0
Michigan State,2015-10-10,6,@,Rutgers,W,24,39,61.5,367,2,36,123,3.4,2,7,3,0,1,1
Middle Tennessee State,2015-10-10,6,@,Western Kentucky,L,28,43,65.1,296,3,30,123,4.1,1,4,1,1,1,2
Minnesota,2015-10-10,6,@,Purdue,W,11,18,61.1,82,2,48,326,6.8,2,8,3,0,1,1
Mississippi State,2015-10-10,6,,Troy,W,10,15,66.7,211,3,33,125,3.8,1,15,4,0,0,0
Missouri,2015-10-10,6,,Florida,L,16,39,41.0,151,0,26,106,4.1,0,9,5,0,2,2
Navy,2015-10-10,5,@,Notre Dame,L,3,6,50.0,22,0,49,318,6.5,3,6,2,2,1,3
Nebraska,2015-10-10,6,,Wisconsin,L,11,28,39.3,129,1,37,196,5.3,2,5,1,1,0,1
Nevada,2015-10-10,6,,New Mexico,W,16,19,84.2,166,2,54,351,6.5,3,4,,2,0,2
New Mexico,2015-10-10,6,@,Nevada,L,19,24,79.2,138,0,37,135,3.6,1,6,,1,1,2
New Mexico State,2015-10-10,5,@,Mississippi,L,22,37,59.5,141,0,37,98,2.6,0,2,,0,2,2
North Texas,2015-10-10,5,,Portland State,L,16,41,39.0,122,1,31,76,2.5,0,7,1,1,0,1
Northern Illinois,2015-10-10,6,,Ball State,W,29,32,90.6,363,2,59,273,4.6,6,3,1,1,0,1
Northwestern,2015-10-10,6,@,Michigan,L,15,33,45.5,130,0,25,38,1.5,0,8,3,0,1,1
Notre Dame,2015-10-10,6,,Navy,W,22,31,71.0,281,1,40,178,4.5,4,6,1,0,1,1
Ohio,2015-10-10,6,,Miami (OH),W,25,40,62.5,278,1,37,150,4.1,2,2,1,0,1,1
Ohio State,2015-10-10,6,,Maryland,W,23,30,76.7,317,2,47,182,3.9,5,8,4,0,0,0
Oklahoma,2015-10-10,5,N,Texas,L,20,28,71.4,211,1,37,67,1.8,1,6,2,1,0,1
Oklahoma State,2015-10-10,6,@,West Virginia,W,22,43,51.2,228,1,38,134,3.5,2,8,3,0,3,3
Ole Miss,2015-10-10,6,,New Mexico State,W,25,35,71.4,400,3,34,265,7.8,4,11,4,2,1,3
Oregon,2015-10-10,6,,Washington State,L,13,24,54.2,123,2,50,410,8.2,3,13,7,1,1,2
Oregon State,2015-10-10,5,@,Arizona,L,12,35,34.3,98,0,31,151,4.9,1,3,1,0,1,1
Penn State,2015-10-10,6,,Indiana,W,22,40,55.0,266,2,32,154,4.8,2,7,4,1,0,1
Pitt,2015-10-10,5,,Virginia,W,17,24,70.8,222,2,35,141,4.0,1,7,4,2,0,2
Purdue,2015-10-10,6,,Minnesota,L,21,49,42.9,207,1,28,68,2.4,1,3,1,1,3,4
Rice,2015-10-10,6,@,Florida Atlantic,W,22,35,62.9,284,3,50,203,4.1,1,7,5,1,0,1
Rutgers,2015-10-10,5,,Michigan State,L,15,26,57.7,208,3,32,141,4.4,0,6,1,0,0,0
San Diego State,2015-10-10,6,@,Hawaii,W,11,15,73.3,184,1,57,218,3.8,3,7,4,1,0,1
San Jose State,2015-10-10,6,@,Nevada-Las Vegas,W,30,48,62.5,329,2,24,115,4.8,2,8,3,1,1,2
South Carolina,2015-10-10,6,,Louisiana State,L,15,30,50.0,209,2,20,74,3.7,0,6,1,0,1,1
South Florida,2015-10-10,5,,Syracuse,W,15,22,68.2,259,2,47,281,6.0,4,10,3,1,0,1
Syracuse,2015-10-10,5,@,South Florida,L,21,34,61.8,232,2,33,73,2.2,1,3,2,2,1,3
Temple,2015-10-10,5,,Tulane,W,14,18,77.8,223,3,46,122,2.7,3,9,4,2,0,2
Tennessee,2015-10-10,6,,Georgia,W,25,42,59.5,312,3,48,207,4.3,2,1,1,1,1,2
Texas,2015-10-10,6,N,Oklahoma,W,9,12,75.0,55,2,58,313,5.4,1,8,6,0,0,0
Texas Christian,2015-10-10,6,@,Kansas State,W,20,30,66.7,301,2,23,242,10.5,4,4,2,0,2,2
Texas State,2015-10-10,5,@,Louisiana,L,13,33,39.4,178,1,37,173,4.7,2,0,,1,0,1
Texas Tech,2015-10-10,6,,Iowa State,W,39,56,69.6,515,6,31,261,8.4,3,6,2,0,0,0
Toledo,2015-10-10,6,,Kent State,W,20,33,60.6,230,2,46,288,6.3,3,7,1,1,0,1
Troy,2015-10-10,5,@,Mississippi State,L,20,36,55.6,142,0,46,112,2.4,2,4,,1,1,2
Tulane,2015-10-10,5,@,Temple,L,17,30,56.7,102,1,27,8,0.3,0,12,2,0,2,2
Tulsa,2015-10-10,5,,Louisiana-Monroe,W,28,45,62.2,341,2,62,222,3.6,2,6,1,0,0,0
UCF,2015-10-10,6,,Connecticut,L,27,50,54.0,255,1,14,60,4.3,0,11,5,1,3,4
UNLV,2015-10-10,6,,San Jose State,L,15,30,50.0,217,2,48,186,3.9,1,4,,0,2,2
Utah,2015-10-10,5,,California,W,16,26,61.5,170,1,51,265,5.2,2,3,3,1,2,3
Utah State,2015-10-10,5,@,Fresno State,W,19,27,70.4,281,1,43,201,4.7,7,10,5,1,0,1
UTEP,2015-10-10,6,@,Florida International,L,12,24,50.0,117,1,47,155,3.3,0,3,2,0,1,1
UTSA,2015-10-10,6,,Louisiana Tech,L,18,27,66.7,227,4,39,73,1.9,0,5,,0,2,2
Virginia,2015-10-10,5,@,Pittsburgh,L,17,34,50.0,209,1,31,139,4.5,0,5,1,0,1,1
Wake Forest,2015-10-10,6,@,Boston College,W,11,25,44.0,109,0,28,33,1.2,0,6,1,1,1,2
Washington State,2015-10-10,5,@,Oregon,W,50,75,66.7,505,5,30,136,4.5,1,8,2,2,0,2
West Virginia,2015-10-10,5,,Oklahoma State,L,18,37,48.6,188,1,61,255,4.2,2,7,2,3,1,4
Western Kentucky,2015-10-10,6,,Middle Tennessee State,W,29,37,78.4,428,6,40,165,4.1,1,4,1,1,1,2
Western Michigan,2015-10-10,5,,Central Michigan,W,15,22,68.2,262,4,41,215,5.2,1,5,1,1,0,1
Wisconsin,2015-10-10,6,@,Nebraska,W,24,50,48.0,322,1,34,147,4.3,1,3,,0,0,0
Wyoming,2015-10-10,6,@,Air Force,L,15,29,51.7,192,2,35,115,3.3,0,5,,2,2,4
Arkansas State,2015-10-13,6,@,South Alabama,W,10,18,55.6,119,2,53,226,4.3,2,12,6,1,0,1
South Alabama,2015-10-13,6,,Arkansas State,L,18,33,54.5,273,3,32,29,0.9,1,6,3,2,3,5
Auburn,2015-10-15,6,@,Kentucky,W,17,28,60.7,255,0,47,152,3.2,3,6,3,0,0,0
Kentucky,2015-10-15,6,,Auburn,L,27,44,61.4,359,0,33,138,4.2,3,3,1,0,1,1
North Texas,2015-10-15,6,,Western Kentucky,L,17,35,48.6,228,4,35,203,5.8,0,7,1,1,1,2
Stanford,2015-10-15,6,,UCLA,W,8,16,50.0,131,3,48,310,6.5,4,8,3,0,1,1
UCLA,2015-10-15,6,@,Stanford,L,22,42,52.4,325,3,31,181,5.8,1,0,,0,2,2
Western Kentucky,2015-10-15,7,@,North Texas,W,31,43,72.1,400,4,40,283,7.1,3,8,,0,1,1
Boise State,2015-10-16,7,@,Utah State,L,25,50,50.0,299,0,30,34,1.1,3,11,2,5,3,8
Brigham Young,2015-10-16,7,,Cincinnati,W,19,32,59.4,252,2,29,197,6.8,3,13,8,0,1,1
Cincinnati,2015-10-16,6,@,Brigham Young,L,16,31,51.6,220,1,46,121,2.6,2,2,,0,0,0
Fresno State,2015-10-16,7,,Nevada-Las Vegas,W,19,31,61.3,193,0,38,217,5.7,4,9,6,1,0,1
Houston,2015-10-16,6,@,Tulane,W,17,25,68.0,222,1,47,239,5.1,4,7,2,0,1,1
Tulane,2015-10-16,6,,Houston,L,14,33,42.4,150,0,32,112,3.5,1,6,2,0,0,0
UNLV,2015-10-16,7,@,Fresno State,L,12,24,50.0,111,2,48,188,3.9,2,8,1,0,0,0
Utah State,2015-10-16,6,,Boise State,W,17,24,70.8,157,3,43,177,4.1,3,10,4,1,0,1
Air Force,2015-10-17,6,@,Colorado State,L,10,16,62.5,137,0,56,269,4.8,3,7,1,1,1,2
Akron,2015-10-17,7,@,Bowling Green State,L,15,30,50.0,104,1,42,167,4.0,0,6,3,2,2,4
Alabama,2015-10-17,7,@,Texas A&M,W,19,25,76.0,138,0,45,258,5.7,2,12,6,1,0,1
Appalachian State,2015-10-17,6,@,Louisiana-Monroe,W,9,16,56.3,275,3,50,379,7.6,5,7,2,1,0,1
Arizona,2015-10-17,7,@,Colorado,W,25,40,62.5,325,2,44,291,6.6,3,6,2,2,0,2
Arizona State,2015-10-17,7,@,Utah,L,20,42,47.6,242,0,28,15,0.5,0,13,5,1,1,2
Army,2015-10-17,7,,Bucknell,W,5,10,50.0,114,1,61,263,4.3,2,4,,1,2,3
Ball State,2015-10-17,7,,Georgia State,L,28,48,58.3,218,2,40,154,3.9,0,5,2,0,1,1
Baylor,2015-10-17,6,,West Virginia,W,21,34,61.8,389,6,50,304,6.1,2,10,1,0,0,0
Boston College,2015-10-17,7,@,Clemson,L,7,23,30.4,87,1,38,159,4.2,1,7,3,0,0,0
