School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Pass Int,Turnovers
Bowling Green State,2011-09-17,3,,Wyoming,L,34,55,61.8,437,4,33,77,2.3,0,4,0,4,2,6
Brigham Young,2011-09-17,3,,Utah,L,30,56,53.6,343,1,22,11,0.5,0,4,0,6,1,7
Buffalo,2011-09-17,3,@,Ball State,L,14,24,58.3,176,2,37,177,4.8,2,5,1,0,0,0
California,2011-09-17,3,,Presbyterian,W,20,37,54.1,296,3,52,285,5.5,5,9,5,0,1,1
Central Michigan,2011-09-17,3,@,Western Michigan,L,20,36,55.6,215,0,29,147,5.1,1,4,0,2,0,2
Cincinnati,2011-09-17,3,,Akron,W,13,21,61.9,178,1,45,164,3.6,4,5,3,1,0,1
Clemson,2011-09-17,3,,Auburn,W,30,42,71.4,386,4,50,238,4.8,1,4,1,1,0,1
Colorado,2011-09-17,3,N,Colorado State,W,17,32,53.1,215,2,34,145,4.3,2,8,3,0,0,0
Colorado State,2011-09-17,3,N,Colorado,L,20,30,66.7,176,1,25,67,2.7,1,2,2,1,0,1
Duke,2011-09-17,3,@,Boston College,W,43,55,78.2,384,2,26,81,3.1,1,3,2,0,1,1
Eastern Michigan,2011-09-17,3,@,Michigan,L,3,6,50.0,29,0,46,207,4.5,0,4,0,1,1,2
Florida,2011-09-17,3,,Tennessee,W,14,23,60.9,213,2,40,134,3.4,1,6,3,1,0,1
Florida International,2011-09-17,3,,Central Florida,W,15,29,51.7,127,0,30,111,3.7,1,8,6,0,0,0
Florida State,2011-09-17,3,,Oklahoma,L,20,34,58.8,219,1,26,27,1.0,0,6,1,0,3,3
Fresno State,2011-09-17,3,,North Dakota,W,11,17,64.7,235,2,35,84,2.4,2,8,2,0,0,0
Georgia,2011-09-17,3,,Coastal Carolina,W,25,36,69.4,276,4,47,194,4.1,4,9,0,1,0,1
Georgia Tech,2011-09-17,3,,Kansas,W,4,7,57.1,164,2,50,604,12.1,7,4,1,0,0,0
Hawaii,2011-09-17,3,@,Nevada-Las Vegas,L,25,41,61.0,284,2,16,6,0.4,1,10,3,4,0,4
Houston,2011-09-17,3,@,Louisiana Tech,W,25,40,62.5,351,3,35,98,2.8,2,10,2,1,2,3
Idaho,2011-09-17,3,@,Texas A&M,L,17,29,58.6,131,0,29,56,1.9,1,4,0,0,0,0
Illinois,2011-09-17,3,,Arizona State,W,11,15,73.3,135,1,45,105,2.3,1,12,6,2,1,3
Indiana,2011-09-17,3,,South Carolina State,W,25,33,75.8,300,2,58,257,4.4,3,3,0,1,0,1
Iowa,2011-09-17,3,,Pittsburgh,W,31,48,64.6,399,3,33,76,2.3,1,6,4,0,1,1
Kansas,2011-09-17,3,@,Georgia Tech,L,17,27,63.0,211,1,42,151,3.6,2,4,1,0,0,0
Kansas State,2011-09-17,2,,Kent State,W,13,24,54.2,116,1,42,219,5.2,2,4,2,0,0,0
Kent State,2011-09-17,3,@,Kansas State,L,11,23,47.8,81,0,36,118,3.3,0,3,1,0,2,2
Kentucky,2011-09-17,3,,Louisville,L,27,42,64.3,255,2,32,35,1.1,0,5,4,1,0,1
Louisiana,2011-09-17,3,,Nicholls State,W,7,15,46.7,138,1,41,142,3.5,2,13,8,1,1,2
Louisiana Tech,2011-09-17,3,,Houston,L,21,32,65.6,211,1,66,233,3.5,3,7,2,1,2,3
Louisiana-Monroe,2011-09-17,3,@,Texas Christian,L,29,42,69.0,232,2,26,82,3.2,0,7,2,1,0,1
Louisville,2011-09-17,3,@,Kentucky,W,12,22,54.5,146,3,40,181,4.5,0,14,6,0,0,0
Marshall,2011-09-17,3,@,Ohio,L,11,29,37.9,159,1,34,172,5.1,0,6,0,2,4,6
Maryland,2011-09-17,2,,West Virginia,L,34,52,65.4,289,1,35,188,5.4,3,8,2,0,3,3
Memphis,2011-09-17,3,,Austin Peay,W,20,30,66.7,332,3,33,113,3.4,0,3,1,1,0,1
Miami (FL),2011-09-17,2,,Ohio State,W,16,23,69.6,123,2,42,240,5.7,1,3,2,0,2,2
Miami (OH),2011-09-17,2,@,Minnesota,L,27,48,56.3,325,2,21,80,3.8,1,6,1,0,1,1
Michigan,2011-09-17,3,,Eastern Michigan,W,7,18,38.9,95,2,50,376,7.5,2,4,1,0,1,1
Michigan State,2011-09-17,3,@,Notre Dame,L,34,54,63.0,329,1,23,29,1.3,0,9,1,1,1,2
Minnesota,2011-09-17,3,,Miami (OH),W,11,21,52.4,163,1,47,236,5.0,1,1,1,0,0,0
Missouri,2011-09-17,3,,Western Illinois,W,20,27,74.1,316,4,54,428,7.9,4,11,4,2,0,2
Navy,2011-09-17,3,@,South Carolina,L,5,9,55.6,61,0,47,274,5.8,3,4,2,0,1,1
Nebraska,2011-09-17,3,,Washington,W,10,21,47.6,155,2,55,309,5.6,4,3,2,1,0,1
Nevada,2011-09-17,2,@,San Jose State,W,11,21,52.4,112,0,60,261,4.4,2,3,1,2,2,4
New Mexico,2011-09-17,3,,Texas Tech,L,10,29,34.5,228,0,37,109,2.9,1,5,0,2,1,3
New Mexico State,2011-09-17,3,,Texas-El Paso,L,20,37,54.1,242,1,29,16,0.6,0,5,3,2,0,2
North Carolina,2011-09-17,3,,Virginia,W,16,23,69.6,179,2,41,222,5.4,2,5,1,1,0,1
North Carolina State,2011-09-17,3,,South Alabama,W,19,22,86.4,297,4,37,95,2.6,1,9,4,3,0,3
North Texas,2011-09-17,3,@,Alabama,L,13,31,41.9,101,0,32,68,2.1,0,7,4,0,0,0
Northern Illinois,2011-09-17,3,N,Wisconsin,L,17,27,63.0,173,0,25,64,2.6,1,1,0,0,0,0
Northwestern,2011-09-17,3,@,Army,L,17,30,56.7,194,2,27,115,4.3,0,1,1,0,0,0
Notre Dame,2011-09-17,3,,Michigan State,W,18,26,69.2,161,1,32,114,3.6,2,5,2,2,1,3
Ohio,2011-09-17,3,,Marshall,W,21,30,70.0,288,3,55,271,4.9,2,4,1,2,0,2
Ohio State,2011-09-17,3,@,Miami (FL),L,4,18,22.2,35,0,37,174,4.7,0,3,0,1,1,2
Oklahoma,2011-09-17,2,@,Florida State,W,18,27,66.7,199,1,39,111,2.8,1,12,6,0,2,2
Oklahoma State,2011-09-17,3,@,Tulsa,W,29,40,72.5,369,3,48,174,3.6,4,7,3,0,2,2
Ole Miss,2011-09-17,3,@,Vanderbilt,L,15,30,50.0,149,1,32,85,2.7,0,8,2,0,5,5
Oregon,2011-09-17,3,,Missouri State,W,16,21,76.2,265,5,43,416,9.7,3,7,1,0,0,0
Penn State,2011-09-17,3,@,Temple,W,22,37,59.5,216,0,36,92,2.6,2,6,2,0,1,1
Pitt,2011-09-17,3,@,Iowa,L,24,34,70.6,285,3,37,137,3.7,0,5,4,1,2,3
Purdue,2011-09-17,3,,Southeast Missouri State,W,21,25,84.0,234,1,53,393,7.4,7,10,2,1,0,1
San Diego State,2011-09-17,3,,Washington State,W,21,37,56.8,273,2,44,227,5.2,4,8,5,1,1,2
San Jose State,2011-09-17,3,,Nevada,L,13,33,39.4,152,0,30,138,4.6,2,1,0,3,1,4
SMU,2011-09-17,3,,Northwestern State,W,26,51,51.0,416,0,26,114,4.4,5,6,3,1,2,3
South Carolina,2011-09-17,3,,Navy,W,18,25,72.0,204,0,44,254,5.8,3,2,0,0,1,1
South Florida,2011-09-17,3,,Florida A&M,W,30,43,69.8,477,4,47,268,5.7,5,12,3,1,2,3
Southern Mississippi,2011-09-17,3,,Southeastern Louisiana,W,16,23,69.6,143,2,53,335,6.3,3,10,3,1,0,1
Stanford,2011-09-17,3,@,Arizona,W,20,31,64.5,325,2,39,242,6.2,2,9,4,0,0,0
Syracuse,2011-09-17,3,@,Southern California,L,26,38,68.4,258,2,21,73,3.5,0,6,1,1,0,1
Temple,2011-09-17,3,,Penn State,L,12,28,42.9,123,0,30,74,2.5,1,4,1,1,2,3
Tennessee,2011-09-17,3,@,Florida,L,26,48,54.2,288,3,21,-9,-0.4,0,8,1,0,2,2
Texas,2011-09-17,3,@,UCLA,W,16,20,80.0,204,3,50,284,5.7,4,3,1,2,0,2
Texas A&M,2011-09-17,2,,Idaho,W,30,43,69.8,377,2,38,140,3.7,2,7,3,1,1,2
Texas Christian,2011-09-17,3,,Louisiana-Monroe,W,15,23,65.2,204,1,45,207,4.6,3,7,5,2,0,2
Texas Tech,2011-09-17,2,@,New Mexico,W,45,50,90.0,446,6,35,178,5.1,2,6,3,1,0,1
Troy,2011-09-17,2,@,Arkansas,L,36,63,57.1,373,3,20,84,4.2,0,7,3,0,1,1
Tulane,2011-09-17,3,@,Alabama-Birmingham,W,23,27,85.2,278,3,49,262,5.3,2,1,0,0,0,0
Tulsa,2011-09-17,3,,Oklahoma State,L,8,26,30.8,117,2,59,365,6.2,2,3,1,2,4,6
UAB,2011-09-17,2,,Tulane,L,10,28,35.7,145,0,17,48,2.8,0,5,0,0,3,3
UCF,2011-09-17,3,@,Florida International,L,17,27,63.0,181,0,40,119,3.0,1,6,1,2,0,2
UCLA,2011-09-17,3,,Texas,L,11,26,42.3,176,0,34,141,4.1,2,3,0,1,3,4
UNLV,2011-09-17,3,,Hawaii,W,18,30,60.0,179,2,42,186,4.4,3,8,3,0,1,1
USC,2011-09-17,3,,Syracuse,W,27,40,67.5,326,5,33,175,5.3,0,5,3,1,0,1
Utah,2011-09-17,3,@,Brigham Young,W,16,31,51.6,239,2,38,242,6.4,3,5,2,1,1,2
UTEP,2011-09-17,3,@,New Mexico State,W,9,28,32.1,124,0,42,185,4.4,1,7,5,1,1,2
Vanderbilt,2011-09-17,3,,Mississippi,W,14,22,63.6,106,0,49,281,5.7,3,9,1,2,1,3
Virginia,2011-09-17,3,@,North Carolina,L,23,41,56.1,298,1,34,170,5.0,1,6,1,1,2,3
Virginia Tech,2011-09-17,3,,Arkansas State,W,21,33,63.6,292,2,40,135,3.4,1,6,3,0,2,2
Wake Forest,2011-09-17,3,,Gardner-Webb,W,26,37,70.3,305,2,43,149,3.5,4,8,1,1,0,1
Washington,2011-09-17,3,@,Nebraska,L,21,37,56.8,274,4,31,146,4.7,1,3,2,1,2,3
Washington State,2011-09-17,3,@,San Diego State,L,20,42,47.6,368,3,28,51,1.8,0,5,0,2,2,4
West Virginia,2011-09-17,3,@,Maryland,W,36,49,73.5,388,1,31,92,3.0,2,4,0,2,1,3
Western Kentucky,2011-09-17,3,,Indiana State,L,23,31,74.2,241,2,36,128,3.6,0,7,2,3,1,4
Western Michigan,2011-09-17,3,,Central Michigan,W,28,38,73.7,355,3,33,87,2.6,2,4,2,1,1,2
Wisconsin,2011-09-17,3,N,Northern Illinois,W,24,34,70.6,355,3,47,266,5.7,4,4,1,0,1,1
Wyoming,2011-09-17,3,@,Bowling Green State,W,25,39,64.1,267,1,34,129,3.8,2,5,3,1,0,1
Cincinnati,2011-09-22,4,,North Carolina State,W,25,34,73.5,263,2,46,240,5.2,3,12,7,0,1,1
North Carolina State,2011-09-22,4,@,Cincinnati,L,28,40,70.0,348,2,22,-26,-1.2,0,8,1,1,2,3
Brigham Young,2011-09-23,4,,Central Florida,W,16,35,45.7,133,0,32,127,4.0,2,5,4,0,1,1
UCF,2011-09-23,4,@,Brigham Young,L,21,31,67.7,318,0,34,81,2.4,2,7,1,2,1,3
Air Force,2011-09-24,3,,Tennessee State,W,13,15,86.7,197,3,66,595,9.0,6,6,2,2,0,2
Akron,2011-09-24,4,,Virginia Military Institute,W,14,29,48.3,240,3,52,294,5.7,2,5,3,0,0,0
Alabama,2011-09-24,4,,Arkansas,W,15,20,75.0,200,2,39,197,5.1,1,10,1,0,0,0
Arizona,2011-09-24,4,,Oregon,L,34,57,59.6,398,3,35,82,2.3,1,5,0,0,0,0
Arizona State,2011-09-24,4,,Southern California,W,25,32,78.1,223,2,36,169,4.7,3,6,2,0,0,0
Arkansas,2011-09-24,4,@,Alabama,L,24,40,60.0,209,2,19,17,0.9,0,6,2,0,2,2
Arkansas State,2011-09-24,4,,Central Arkansas,W,23,32,71.9,271,1,56,375,6.7,3,8,2,1,1,2
Army,2011-09-24,4,@,Ball State,L,0,4,0.0,0,0,59,402,6.8,3,5,0,0,1,1
Auburn,2011-09-24,4,,Florida Atlantic,W,16,29,55.2,178,2,33,137,4.2,0,6,1,0,1,1
Ball State,2011-09-24,4,,Army,W,26,33,78.8,383,3,42,162,3.9,3,3,1,0,0,0
Baylor,2011-09-24,3,,Rice,W,31,35,88.6,367,5,50,306,6.1,2,8,2,2,0,2
Boise State,2011-09-24,3,,Tulsa,W,28,37,75.7,327,5,45,131,2.9,1,2,0,1,0,1
Boston College,2011-09-24,4,,Massachusetts,W,14,22,63.6,196,3,49,193,3.9,1,6,1,1,0,1
Bowling Green State,2011-09-24,4,@,Miami (OH),W,19,24,79.2,183,3,38,127,3.3,2,8,6,1,1,2
Buffalo,2011-09-24,4,,Connecticut,L,18,40,45.0,193,0,31,126,4.1,0,7,2,0,1,1
California,2011-09-24,4,@,Washington,L,23,43,53.5,349,1,33,108,3.3,1,6,2,0,0,0
Central Michigan,2011-09-24,4,@,Michigan State,L,12,33,36.4,91,1,18,21,1.2,0,4,0,0,4,4
Clemson,2011-09-24,4,,Florida State,W,22,35,62.9,344,3,50,99,2.0,2,2,2,1,0,1
Colorado,2011-09-24,4,@,Ohio State,L,22,39,56.4,238,2,16,76,4.8,0,6,3,2,0,2
Colorado State,2011-09-24,4,@,Utah State,W,16,28,57.1,108,1,47,124,2.6,2,4,3,1,0,1
Connecticut,2011-09-24,4,@,Buffalo,W,12,22,54.5,213,2,42,80,1.9,0,4,3,0,0,0
Duke,2011-09-24,4,,Tulane,W,24,36,66.7,333,1,43,151,3.5,5,8,3,1,1,2
East Carolina,2011-09-24,3,,Alabama-Birmingham,W,35,42,83.3,361,3,32,181,5.7,1,6,3,4,3,7
Eastern Michigan,2011-09-24,4,@,Penn State,L,18,31,58.1,202,0,43,68,1.6,0,3,0,2,1,3
Florida,2011-09-24,4,@,Kentucky,W,8,18,44.4,115,1,46,405,8.8,4,8,4,2,1,3
Florida Atlantic,2011-09-24,3,@,Auburn,L,21,32,65.6,199,1,34,108,3.2,0,8,3,0,3,3
Florida International,2011-09-24,4,,Louisiana,L,18,30,60.0,224,0,44,190,4.3,4,6,0,0,1,1
Florida State,2011-09-24,4,@,Clemson,L,24,38,63.2,336,3,15,29,1.9,0,7,2,0,1,1
Fresno State,2011-09-24,4,@,Idaho,W,24,37,64.9,371,5,34,142,4.2,0,6,2,0,2,2
Georgia,2011-09-24,4,@,Mississippi,W,17,26,65.4,268,2,56,207,3.7,1,8,4,0,1,1
Georgia Tech,2011-09-24,4,,North Carolina,W,10,14,71.4,184,1,58,312,5.4,3,8,7,1,1,2
Hawaii,2011-09-24,4,,California-Davis,W,43,60,71.7,512,7,24,125,5.2,1,5,3,1,0,1
Houston,2011-09-24,4,,Georgia State,W,40,50,80.0,561,3,39,171,4.4,5,7,2,2,0,2
Idaho,2011-09-24,4,,Fresno State,L,23,43,53.5,239,2,24,44,1.8,1,5,0,1,0,1
Illinois,2011-09-24,4,,Western Michigan,W,17,26,65.4,167,1,52,296,5.7,1,6,2,1,1,2
Indiana,2011-09-24,4,@,North Texas,L,30,52,57.7,354,2,27,50,1.9,0,5,0,1,1,2
Iowa,2011-09-24,4,,Louisiana-Monroe,W,22,33,66.7,273,3,34,180,5.3,3,5,2,1,0,1
Kansas State,2011-09-24,3,@,Miami (FL),W,12,18,66.7,133,2,44,265,6.0,2,1,0,0,0,0
Kent State,2011-09-24,4,,South Alabama,W,10,19,52.6,94,1,49,187,3.8,3,6,1,1,0,1
Kentucky,2011-09-24,4,,Florida,L,22,44,50.0,165,1,36,134,3.7,0,3,1,2,2,4
Louisiana,2011-09-24,4,@,Florida International,W,15,30,50.0,232,3,33,187,5.7,1,7,3,0,0,0
Louisiana Tech,2011-09-24,4,@,Mississippi State,L,30,41,73.2,252,1,37,107,2.9,1,3,0,1,2,3
Louisiana-Monroe,2011-09-24,4,@,Iowa,L,29,44,65.9,293,0,30,59,2.0,2,3,0,0,0,0
LSU,2011-09-24,4,@,West Virginia,W,16,28,57.1,180,3,41,186,4.5,3,3,0,0,0,0
Marshall,2011-09-24,4,,Virginia Tech,L,17,33,51.5,245,1,24,6,0.3,0,7,0,1,1,2
Maryland,2011-09-24,3,,Temple,L,21,37,56.8,195,1,23,45,2.0,0,4,2,0,1,1
Memphis,2011-09-24,4,,Southern Methodist,L,17,32,53.1,153,0,24,-14,-0.6,0,3,2,1,0,1
Miami (FL),2011-09-24,3,,Kansas State,L,21,31,67.7,272,2,27,139,5.1,1,8,3,0,1,1
Miami (OH),2011-09-24,3,,Bowling Green State,L,25,40,62.5,265,0,31,43,1.4,2,11,4,1,2,3
Michigan,2011-09-24,4,,San Diego State,W,8,17,47.1,93,0,45,320,7.1,4,4,1,2,2,4
Michigan State,2011-09-24,4,,Central Michigan,W,20,30,66.7,284,2,47,197,4.2,3,5,1,0,1,1
Middle Tennessee State,2011-09-24,3,@,Troy,L,28,48,58.3,415,5,42,167,4.0,0,8,2,1,1,2
Minnesota,2011-09-24,4,,North Dakota State,L,9,20,45.0,124,1,41,168,4.1,2,5,0,0,2,2
Mississippi State,2011-09-24,4,,Louisiana Tech,W,14,29,48.3,164,1,44,176,4.0,1,7,4,0,1,1
Missouri,2011-09-24,4,@,Oklahoma,L,16,33,48.5,291,1,42,241,5.7,3,6,0,0,0,0
Nebraska,2011-09-24,4,@,Wyoming,W,12,21,57.1,157,1,49,333,6.8,4,3,1,1,0,1
Nevada,2011-09-24,3,@,Texas Tech,L,15,24,62.5,250,2,46,312,6.8,2,5,2,0,0,0
New Mexico,2011-09-24,4,,Sam Houston State,L,32,53,60.4,434,4,26,94,3.6,1,5,1,1,0,1
New Mexico State,2011-09-24,4,@,San Jose State,L,17,30,56.7,238,1,32,185,5.8,2,3,0,0,1,1
North Carolina,2011-09-24,4,@,Georgia Tech,L,17,25,68.0,204,2,27,128,4.7,2,7,0,0,2,2
North Texas,2011-09-24,4,,Indiana,W,10,20,50.0,201,3,48,226,4.7,0,7,4,2,1,3
Northern Illinois,2011-09-24,4,,Cal Poly,W,18,21,85.7,187,2,52,356,6.8,4,4,1,2,0,2
Notre Dame,2011-09-24,4,@,Pittsburgh,W,24,41,58.5,216,1,32,182,5.7,1,8,6,1,1,2
Ohio,2011-09-24,4,@,Rutgers,L,23,36,63.9,339,3,23,100,4.3,0,6,1,4,0,4
Ohio State,2011-09-24,4,,Colorado,W,7,15,46.7,110,2,47,226,4.8,2,1,1,0,0,0
Oklahoma,2011-09-24,3,,Missouri,W,35,48,72.9,448,3,39,144,3.7,2,4,2,0,2,2
Oklahoma State,2011-09-24,4,@,Texas A&M,W,47,60,78.3,438,2,35,46,1.3,1,7,2,1,0,1
Ole Miss,2011-09-24,4,,Georgia,L,12,30,40.0,149,1,26,34,1.3,0,10,3,0,2,2
Oregon,2011-09-24,4,@,Arizona,W,11,20,55.0,101,2,47,415,8.8,6,8,5,0,0,0
Oregon State,2011-09-24,3,,UCLA,L,24,40,60.0,287,1,29,88,3.0,0,4,2,1,1,2
Penn State,2011-09-24,4,,Eastern Michigan,W,23,35,65.7,364,4,25,104,4.2,0,13,3,2,1,3
Pitt,2011-09-24,4,,Notre Dame,L,22,32,68.8,165,1,38,103,2.7,0,5,2,0,0,0
Rice,2011-09-24,3,@,Baylor,L,23,39,59.0,260,3,38,156,4.1,1,1,0,1,1,2
Rutgers,2011-09-24,3,,Ohio,W,22,35,62.9,251,3,43,159,3.7,1,7,3,1,1,2
San Diego State,2011-09-24,4,@,Michigan,L,23,48,47.9,253,1,29,123,4.2,0,4,0,3,0,3
San Jose State,2011-09-24,4,,New Mexico State,W,24,38,63.2,236,2,39,230,5.9,2,2,1,1,0,1
SMU,2011-09-24,4,@,Memphis,W,28,44,63.6,357,3,30,162,5.4,3,10,4,3,1,4
South Carolina,2011-09-24,4,,Vanderbilt,W,17,32,53.1,236,1,40,131,3.3,1,12,6,0,4,4
South Florida,2011-09-24,4,,Texas-El Paso,W,15,24,62.5,202,2,45,373,8.3,4,10,4,0,0,0
Southern Mississippi,2011-09-24,4,@,Virginia,W,27,42,64.3,313,3,35,61,1.7,0,7,0,1,0,1
Syracuse,2011-09-24,4,,Toledo,W,16,25,64.0,213,2,41,153,3.7,1,4,1,1,0,1
Temple,2011-09-24,4,@,Maryland,W,9,9,100.0,140,0,62,285,4.6,5,6,3,1,0,1
Texas A&M,2011-09-24,3,,Oklahoma State,L,28,47,59.6,309,2,27,162,6.0,1,8,3,1,3,4
Texas Christian,2011-09-24,4,,Portland State,W,14,20,70.0,214,3,33,248,7.5,2,7,2,0,1,1
Texas Tech,2011-09-24,3,,Nevada,W,26,38,68.4,222,3,38,219,5.8,2,6,1,0,0,0
Toledo,2011-09-24,4,@,Syracuse,L,28,42,66.7,300,1,37,138,3.7,2,4,1,0,1,1
Troy,2011-09-24,3,,Middle Tennessee State,W,27,42,64.3,347,3,36,132,3.7,1,7,2,1,1,2
Tulane,2011-09-24,4,@,Duke,L,18,37,48.6,263,1,22,55,2.5,1,2,0,0,1,1
Tulsa,2011-09-24,4,@,Boise State,L,15,26,57.7,136,2,30,155,5.2,1,8,1,0,4,4
UAB,2011-09-24,3,@,East Carolina,L,31,48,64.6,283,0,33,117,3.5,2,2,1,2,1,3
UCLA,2011-09-24,4,@,Oregon State,W,7,12,58.3,146,1,49,211,4.3,3,6,0,0,0,0
UNLV,2011-09-24,4,,Southern Utah,L,29,49,59.2,294,2,38,108,2.8,0,3,0,2,3,5
USC,2011-09-24,4,@,Arizona State,L,21,33,63.6,227,1,33,175,5.3,1,2,1,2,2,4
Utah State,2011-09-24,3,,Colorado State,L,9,15,60.0,86,0,52,279,5.4,5,8,4,4,0,4
UTEP,2011-09-24,4,@,South Florida,L,27,42,64.3,244,2,32,95,3.0,1,4,2,0,3,3
Vanderbilt,2011-09-24,4,@,South Carolina,L,16,23,69.6,73,0,25,4,0.2,0,4,0,2,1,3
Virginia,2011-09-24,4,,Southern Mississippi,L,26,44,59.1,221,1,40,153,3.8,2,11,3,0,3,3
Virginia Tech,2011-09-24,4,@,Marshall,W,22,33,66.7,229,0,41,215,5.2,4,9,5,1,1,2
Washington,2011-09-24,4,,California,W,19,25,76.0,292,3,34,117,3.4,1,4,1,2,0,2
West Virginia,2011-09-24,4,,Louisiana State,L,38,65,58.5,463,2,22,70,3.2,1,5,0,2,2,4
Western Michigan,2011-09-24,4,@,Illinois,L,30,48,62.5,306,2,21,35,1.7,0,6,3,0,1,1
Wisconsin,2011-09-24,4,,South Dakota,W,19,27,70.4,345,3,43,267,6.2,5,8,3,0,1,1
Wyoming,2011-09-24,4,,Nebraska,L,18,34,52.9,168,2,31,137,4.4,0,3,1,0,1,1
Houston,2011-09-29,5,@,Texas-El Paso,W,30,46,65.2,471,2,31,239,7.7,3,10,4,0,0,0
Pitt,2011-09-29,5,,South Florida,W,22,33,66.7,216,1,58,307,5.3,4,6,2,1,0,1
South Florida,2011-09-29,5,@,Pittsburgh,L,18,36,50.0,223,0,38,202,5.3,2,8,3,2,0,2
UTEP,2011-09-29,5,,Houston,L,19,29,65.5,267,3,41,271,6.6,3,4,0,1,1,2
Brigham Young,2011-09-30,5,,Utah State,W,21,39,53.8,251,2,46,200,4.3,1,6,0,1,0,1
Utah State,2011-09-30,4,@,Brigham Young,L,13,26,50.0,122,2,37,284,7.7,1,2,0,0,0,0
Air Force,2011-10-01,4,@,Navy,W,9,10,90.0,136,1,41,223,5.4,4,6,1,1,0,1
Akron,2011-10-01,5,@,Eastern Michigan,L,15,29,51.7,163,2,34,139,4.1,1,5,1,1,0,1
Alabama,2011-10-01,5,@,Florida,W,12,25,48.0,140,0,43,226,5.3,4,11,4,0,0,0
Arizona,2011-10-01,5,@,Southern California,L,41,53,77.4,425,4,33,129,3.9,2,2,0,0,2,2
Arizona State,2011-10-01,5,,Oregon State,W,24,37,64.9,258,2,34,108,3.2,2,4,3,1,3,4
Arkansas,2011-10-01,5,N,Texas A&M,W,30,51,58.8,510,3,30,71,2.4,2,3,0,0,0,0
Arkansas State,2011-10-01,5,@,Western Kentucky,W,38,50,76.0,419,2,28,25,0.9,1,6,1,0,0,0
Army,2011-10-01,5,,Tulane,W,3,3,100.0,70,1,62,353,5.7,5,6,5,2,0,2
Auburn,2011-10-01,5,@,South Carolina,W,12,25,48.0,112,1,67,246,3.7,1,6,3,0,4,4
Ball State,2011-10-01,5,@,Oklahoma,L,14,36,38.9,95,0,35,119,3.4,0,2,1,1,3,4
Baylor,2011-10-01,4,@,Kansas State,L,23,32,71.9,346,5,30,83,2.8,0,4,3,2,1,3
Boise State,2011-10-01,4,,Nevada,W,21,35,60.0,160,2,36,169,4.7,2,12,1,0,2,2
Boston College,2011-10-01,5,,Wake Forest,L,23,48,47.9,188,1,34,148,4.4,0,6,0,1,1,2
Bowling Green State,2011-10-01,5,@,West Virginia,L,13,26,50.0,114,1,36,103,2.9,0,3,1,2,3,5
Buffalo,2011-10-01,5,@,Tennessee,L,10,25,40.0,116,0,28,148,5.3,1,3,1,1,0,1
Central Michigan,2011-10-01,5,,Northern Illinois,W,17,28,60.7,387,4,32,176,5.5,2,5,2,0,0,0
Cincinnati,2011-10-01,5,@,Miami (OH),W,16,30,53.3,251,1,40,147,3.7,2,12,4,2,2,4
Clemson,2011-10-01,5,@,Virginia Tech,W,13,32,40.6,204,1,35,119,3.4,2,10,4,0,1,1
Colorado,2011-10-01,5,,Washington State,L,15,24,62.5,175,2,38,161,4.2,1,6,3,1,1,2
Colorado State,2011-10-01,5,,San Jose State,L,28,43,65.1,387,3,26,71,2.7,1,4,3,1,2,3
Connecticut,2011-10-01,5,,Western Michigan,L,22,39,56.4,300,4,33,151,4.6,0,8,2,1,0,1
Duke,2011-10-01,5,@,Florida International,W,28,43,65.1,335,2,22,49,2.2,2,4,1,0,0,0
East Carolina,2011-10-01,4,,North Carolina,L,41,58,70.7,417,2,21,73,3.5,0,2,0,2,2,4
Eastern Michigan,2011-10-01,5,,Akron,W,4,9,44.4,94,0,56,228,4.1,4,5,2,1,0,1
Florida,2011-10-01,5,,Alabama,L,14,23,60.9,207,1,29,15,0.5,0,4,0,1,1,2
Florida Atlantic,2011-10-01,4,@,Louisiana,L,20,38,52.6,219,3,27,105,3.9,1,5,1,0,1,1
Florida International,2011-10-01,5,,Duke,L,26,41,63.4,392,3,41,176,4.3,0,3,0,1,0,1
Fresno State,2011-10-01,5,,Mississippi,L,25,38,65.8,281,1,36,163,4.5,3,5,1,1,1,2
Georgia,2011-10-01,5,,Mississippi State,W,13,25,52.0,160,2,49,155,3.2,1,9,5,0,3,3
Georgia Tech,2011-10-01,5,@,North Carolina State,W,4,12,33.3,117,2,52,296,5.7,3,4,2,1,0,1
Hawaii,2011-10-01,5,@,Louisiana Tech,W,34,55,61.8,410,4,25,84,3.4,0,5,4,0,0,0
Idaho,2011-10-01,5,@,Virginia,L,17,41,41.5,193,1,31,103,3.3,0,10,3,0,2,2
Illinois,2011-10-01,5,,Northwestern,W,21,32,65.6,391,3,38,82,2.2,2,8,4,2,1,3
Indiana,2011-10-01,5,,Penn State,L,22,45,48.9,184,1,31,72,2.3,0,7,1,1,1,2
Iowa State,2011-10-01,4,,Texas,L,28,51,54.9,251,1,38,129,3.4,1,7,2,2,1,3
Kansas,2011-10-01,4,,Texas Tech,L,16,22,72.7,239,3,51,239,4.7,2,3,1,1,3,4
Kansas State,2011-10-01,4,,Baylor,W,13,28,46.4,146,2,51,210,4.1,2,5,4,0,1,1
Kent State,2011-10-01,5,@,Ohio,L,15,36,41.7,117,0,32,83,2.6,1,9,2,1,3,4
