School,Date,G,Loc,Opponent,WL,Total TD,Points For,Points Difference,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp
Akron,2011-09-17,3,@,Cincinnati,L,2,14,-45,13,21,61.9,178,1,45,164,3.6,4,1,0,1
Alabama,2011-09-17,3,,North Texas,W,5,41,41,13,31,41.9,101,0,32,68,2.1,0,0,0,0
Arizona,2011-09-17,3,,Stanford,L,1,10,-27,20,31,64.5,325,2,39,242,6.2,2,0,0,0
Arizona State,2011-09-17,3,@,Illinois,L,2,14,-3,11,15,73.3,135,1,45,105,2.3,1,2,1,3
Arkansas,2011-09-17,3,,Troy,W,5,38,10,36,63,57.1,373,3,20,84,4.2,0,0,1,1
Arkansas State,2011-09-17,3,@,Virginia Tech,L,1,7,-19,21,33,63.6,292,2,40,135,3.4,1,0,2,2
Army,2011-09-17,3,,Northwestern,W,3,21,7,17,30,56.7,194,2,27,115,4.3,0,0,0,0
Auburn,2011-09-17,3,@,Clemson,L,3,24,-14,30,42,71.4,386,4,50,238,4.8,1,1,0,1
Ball State,2011-09-17,3,,Buffalo,W,4,28,3,14,24,58.3,176,2,37,177,4.8,2,0,0,0
Baylor,2011-09-17,2,,Stephen F. Austin,W,6,48,48,13,22,59.1,122,0,26,85,3.3,0,1,1,2
Boston College,2011-09-17,3,,Duke,L,2,19,-1,43,55,78.2,384,2,26,81,3.1,1,0,1,1
Bowling Green State,2011-09-17,3,,Wyoming,L,4,27,-1,25,39,64.1,267,1,34,129,3.8,2,1,0,1
Brigham Young,2011-09-17,3,,Utah,L,1,10,-44,16,31,51.6,239,2,38,242,6.4,3,1,1,2
Buffalo,2011-09-17,3,@,Ball State,L,4,25,-3,24,36,66.7,226,2,39,174,4.5,2,0,0,0
California,2011-09-17,3,,Presbyterian,W,9,63,51,6,20,30.0,28,0,26,20,0.8,0,0,2,2
Central Michigan,2011-09-17,3,@,Western Michigan,L,2,14,-30,28,38,73.7,355,3,33,87,2.6,2,1,1,2
Cincinnati,2011-09-17,3,,Akron,W,8,59,45,17,36,47.2,220,2,34,129,3.8,0,2,4,6
Clemson,2011-09-17,3,,Auburn,W,5,38,14,12,25,48.0,198,1,38,237,6.2,2,0,1,1
Colorado,2011-09-17,3,N,Colorado State,W,4,28,14,20,30,66.7,176,1,25,67,2.7,1,1,0,1
Colorado State,2011-09-17,3,N,Colorado,L,2,14,-14,17,32,53.1,215,2,34,145,4.3,2,0,0,0
Duke,2011-09-17,3,@,Boston College,W,3,20,1,17,34,50.0,247,1,25,81,3.2,1,0,0,0
Eastern Michigan,2011-09-17,3,@,Michigan,L,0,3,-28,7,18,38.9,95,2,50,376,7.5,2,0,1,1
Florida,2011-09-17,3,,Tennessee,W,3,33,10,26,48,54.2,288,3,21,-9,-0.4,0,0,2,2
Florida International,2011-09-17,3,,Central Florida,W,2,17,7,17,27,63.0,181,0,40,119,3.0,1,2,0,2
Florida State,2011-09-17,3,,Oklahoma,L,1,13,-10,18,27,66.7,199,1,39,111,2.8,1,0,2,2
Fresno State,2011-09-17,3,,North Dakota,W,4,27,5,12,25,48.0,107,0,39,216,5.5,3,0,0,0
Georgia,2011-09-17,3,,Coastal Carolina,W,8,59,59,14,26,53.8,49,0,27,63,2.3,0,2,1,3
Georgia Tech,2011-09-17,3,,Kansas,W,9,66,42,17,27,63.0,211,1,42,151,3.6,2,0,0,0
Hawaii,2011-09-17,3,@,Nevada-Las Vegas,L,3,20,-20,18,30,60.0,179,2,42,186,4.4,3,0,1,1
Houston,2011-09-17,3,@,Louisiana Tech,W,5,35,1,21,32,65.6,211,1,66,233,3.5,3,1,2,3
Idaho,2011-09-17,3,@,Texas A&M,L,1,7,-30,30,43,69.8,377,2,38,140,3.7,2,1,1,2
Illinois,2011-09-17,3,,Arizona State,W,2,17,3,25,45,55.6,256,1,34,106,3.1,1,1,2,3
Indiana,2011-09-17,3,,South Carolina State,W,5,38,17,15,30,50.0,216,2,38,161,4.2,1,1,0,1
Iowa,2011-09-17,3,,Pittsburgh,W,4,31,4,24,34,70.6,285,3,37,137,3.7,0,1,2,3
Kansas,2011-09-17,3,@,Georgia Tech,L,3,24,-42,4,7,57.1,164,2,50,604,12.1,7,0,0,0
Kansas State,2011-09-17,2,,Kent State,W,4,37,37,11,23,47.8,81,0,36,118,3.3,0,0,2,2
Kent State,2011-09-17,3,@,Kansas State,L,0,0,-37,13,24,54.2,116,1,42,219,5.2,2,0,0,0
Kentucky,2011-09-17,3,,Louisville,L,2,17,-7,12,22,54.5,146,3,40,181,4.5,0,0,0,0
Louisiana,2011-09-17,3,,Nicholls State,W,5,38,17,11,22,50.0,129,2,41,96,2.3,1,2,1,3
Louisiana Tech,2011-09-17,3,,Houston,L,4,34,-1,25,40,62.5,351,3,35,98,2.8,2,1,2,3
Louisiana-Monroe,2011-09-17,3,@,Texas Christian,L,2,17,-21,15,23,65.2,204,1,45,207,4.6,3,2,0,2
Louisville,2011-09-17,3,@,Kentucky,W,3,24,7,27,42,64.3,255,2,32,35,1.1,0,1,0,1
Marshall,2011-09-17,3,@,Ohio,L,1,7,-37,21,30,70.0,288,3,55,271,4.9,2,2,0,2
Maryland,2011-09-17,2,,West Virginia,L,4,31,-6,36,49,73.5,388,1,31,92,3.0,2,2,1,3
Memphis,2011-09-17,3,,Austin Peay,W,3,27,21,23,45,51.1,245,1,28,123,4.4,0,1,2,3
Miami (FL),2011-09-17,2,,Ohio State,W,3,24,18,4,18,22.2,35,0,37,174,4.7,0,1,1,2
Miami (OH),2011-09-17,2,@,Minnesota,L,3,23,-6,11,21,52.4,163,1,47,236,5.0,1,0,0,0
Michigan,2011-09-17,3,,Eastern Michigan,W,4,31,28,3,6,50.0,29,0,46,207,4.5,0,1,1,2
Michigan State,2011-09-17,3,@,Notre Dame,L,1,13,-18,18,26,69.2,161,1,32,114,3.6,2,2,1,3
Minnesota,2011-09-17,3,,Miami (OH),W,3,29,6,27,48,56.3,325,2,21,80,3.8,1,0,1,1
Missouri,2011-09-17,3,,Western Illinois,W,9,69,69,4,15,26.7,20,0,31,24,0.8,0,0,1,1
Navy,2011-09-17,3,@,South Carolina,L,3,21,-3,18,25,72.0,204,0,44,254,5.8,3,0,1,1
Nebraska,2011-09-17,3,,Washington,W,6,51,13,21,37,56.8,274,4,31,146,4.7,1,1,2,3
Nevada,2011-09-17,2,@,San Jose State,W,2,17,3,13,33,39.4,152,0,30,138,4.6,2,3,1,4
New Mexico,2011-09-17,3,,Texas Tech,L,1,13,-46,45,50,90.0,446,6,35,178,5.1,2,1,0,1
New Mexico State,2011-09-17,3,,Texas-El Paso,L,1,10,-6,9,28,32.1,124,0,42,185,4.4,1,1,1,2
North Carolina,2011-09-17,3,,Virginia,W,4,28,11,23,41,56.1,298,1,34,170,5.0,1,1,2,3
North Carolina State,2011-09-17,3,,South Alabama,W,5,35,22,17,32,53.1,182,0,33,104,3.2,1,1,2,3
North Texas,2011-09-17,3,@,Alabama,L,0,0,-41,21,29,72.4,239,0,33,347,10.5,5,2,0,2
Northern Illinois,2011-09-17,3,N,Wisconsin,L,1,7,-42,24,34,70.6,355,3,47,266,5.7,4,0,1,1
Northwestern,2011-09-17,3,@,Army,L,2,14,-7,1,7,14.3,6,0,75,381,5.1,3,1,0,1
Notre Dame,2011-09-17,3,,Michigan State,W,4,31,18,34,54,63.0,329,1,23,29,1.3,0,1,1,2
Ohio,2011-09-17,3,,Marshall,W,5,44,37,11,29,37.9,159,1,34,172,5.1,0,2,4,6
Ohio State,2011-09-17,3,@,Miami (FL),L,0,6,-18,16,23,69.6,123,2,42,240,5.7,1,0,2,2
Oklahoma,2011-09-17,2,@,Florida State,W,2,23,10,20,34,58.8,219,1,26,27,1.0,0,0,3,3
Oklahoma State,2011-09-17,3,@,Tulsa,W,8,59,26,8,26,30.8,117,2,59,365,6.2,2,2,4,6
Ole Miss,2011-09-17,3,@,Vanderbilt,L,1,7,-23,14,22,63.6,106,0,49,281,5.7,3,2,1,3
Oregon,2011-09-17,3,,Missouri State,W,8,56,49,8,15,53.3,104,0,55,185,3.4,1,0,0,0
Penn State,2011-09-17,3,@,Temple,W,2,14,4,12,28,42.9,123,0,30,74,2.5,1,1,2,3
Pitt,2011-09-17,3,@,Iowa,L,3,27,-4,31,48,64.6,399,3,33,76,2.3,1,0,1,1
Purdue,2011-09-17,3,,Southeast Missouri State,W,8,59,59,8,19,42.1,66,0,41,87,2.1,0,0,1,1
San Diego State,2011-09-17,3,,Washington State,W,6,42,18,20,42,47.6,368,3,28,51,1.8,0,2,2,4
San Jose State,2011-09-17,3,,Nevada,L,2,14,-3,11,21,52.4,112,0,60,261,4.4,2,2,2,4
SMU,2011-09-17,3,,Northwestern State,W,5,40,33,13,21,61.9,77,0,29,49,1.7,0,1,0,1
South Carolina,2011-09-17,3,,Navy,W,3,24,3,5,9,55.6,61,0,47,274,5.8,3,0,1,1
South Florida,2011-09-17,3,,Florida A&M,W,10,70,53,12,30,40.0,142,2,29,39,1.3,0,1,1,2
Southern Mississippi,2011-09-17,3,,Southeastern Louisiana,W,7,52,46,20,41,48.8,234,0,33,51,1.5,0,0,3,3
Stanford,2011-09-17,3,@,Arizona,W,4,37,27,28,39,71.8,282,1,23,51,2.2,0,0,0,0
Syracuse,2011-09-17,3,@,Southern California,L,2,17,-21,27,40,67.5,326,5,33,175,5.3,0,1,0,1
Temple,2011-09-17,3,,Penn State,L,1,10,-4,22,37,59.5,216,0,36,92,2.6,2,0,1,1
Tennessee,2011-09-17,3,@,Florida,L,3,23,-10,14,23,60.9,213,2,40,134,3.4,1,1,0,1
Texas,2011-09-17,3,@,UCLA,W,7,49,29,11,26,42.3,176,0,34,141,4.1,2,1,3,4
Texas A&M,2011-09-17,2,,Idaho,W,4,37,30,17,29,58.6,131,0,29,56,1.9,1,0,0,0
Texas Christian,2011-09-17,3,,Louisiana-Monroe,W,5,38,21,29,42,69.0,232,2,26,82,3.2,0,1,0,1
Texas Tech,2011-09-17,2,@,New Mexico,W,8,59,46,10,29,34.5,228,0,37,109,2.9,1,2,1,3
Troy,2011-09-17,2,@,Arkansas,L,4,28,-10,23,36,63.9,303,2,40,151,3.8,3,2,1,3
Tulane,2011-09-17,3,@,Alabama-Birmingham,W,7,49,39,10,28,35.7,145,0,17,48,2.8,0,0,3,3
Tulsa,2011-09-17,3,,Oklahoma State,L,4,33,-26,29,40,72.5,369,3,48,174,3.6,4,0,2,2
UAB,2011-09-17,2,,Tulane,L,1,10,-39,23,27,85.2,278,3,49,262,5.3,2,0,0,0
UCF,2011-09-17,3,@,Florida International,L,1,10,-7,15,29,51.7,127,0,30,111,3.7,1,0,0,0
UCLA,2011-09-17,3,,Texas,L,2,20,-29,16,20,80.0,204,3,50,284,5.7,4,2,0,2
UNLV,2011-09-17,3,,Hawaii,W,5,40,20,25,41,61.0,284,2,16,6,0.4,1,4,0,4
USC,2011-09-17,3,,Syracuse,W,5,38,21,26,38,68.4,258,2,21,73,3.5,0,1,0,1
Utah,2011-09-17,3,@,Brigham Young,W,7,54,44,30,56,53.6,343,1,22,11,0.5,0,6,1,7
UTEP,2011-09-17,3,@,New Mexico State,W,1,16,6,20,37,54.1,242,1,29,16,0.6,0,2,0,2
Vanderbilt,2011-09-17,3,,Mississippi,W,4,30,23,15,30,50.0,149,1,32,85,2.7,0,0,5,5
Virginia,2011-09-17,3,@,North Carolina,L,2,17,-11,16,23,69.6,179,2,41,222,5.4,2,1,0,1
Virginia Tech,2011-09-17,3,,Arkansas State,W,3,26,19,16,36,44.4,205,0,31,64,2.1,1,0,2,2
Wake Forest,2011-09-17,3,,Gardner-Webb,W,6,48,43,14,28,50.0,117,0,25,22,0.9,0,0,0,0
Washington,2011-09-17,3,@,Nebraska,L,5,38,-13,10,21,47.6,155,2,55,309,5.6,4,1,0,1
Washington State,2011-09-17,3,@,San Diego State,L,3,24,-18,21,37,56.8,273,2,44,227,5.2,4,1,1,2
West Virginia,2011-09-17,3,@,Maryland,W,4,37,6,34,52,65.4,289,1,35,188,5.4,3,0,3,3
Western Kentucky,2011-09-17,3,,Indiana State,L,2,16,-28,14,24,58.3,227,3,33,209,6.3,2,0,1,1
Western Michigan,2011-09-17,3,,Central Michigan,W,5,44,30,20,36,55.6,215,0,29,147,5.1,1,2,0,2
Wisconsin,2011-09-17,3,N,Northern Illinois,W,7,49,42,17,27,63.0,173,0,25,64,2.6,1,0,0,0
Wyoming,2011-09-17,3,@,Bowling Green State,W,4,28,1,34,55,61.8,437,4,33,77,2.3,0,4,2,6
Cincinnati,2011-09-22,4,,North Carolina State,W,5,44,30,28,40,70.0,348,2,22,-26,-1.2,0,1,2,3
North Carolina State,2011-09-22,4,@,Cincinnati,L,2,14,-30,25,34,73.5,263,2,46,240,5.2,3,0,1,1
Brigham Young,2011-09-23,4,,Central Florida,W,3,24,7,21,31,67.7,318,0,34,81,2.4,2,2,1,3
UCF,2011-09-23,4,@,Brigham Young,L,2,17,-7,16,35,45.7,133,0,32,127,4.0,2,0,1,1
Air Force,2011-09-24,3,,Tennessee State,W,9,63,39,9,25,36.0,206,2,45,188,4.2,1,0,1,1
Akron,2011-09-24,4,,Virginia Military Institute,W,5,36,23,14,31,45.2,139,1,25,100,4.0,1,2,0,2
Alabama,2011-09-24,4,,Arkansas,W,5,38,24,24,40,60.0,209,2,19,17,0.9,0,0,2,2
Arizona,2011-09-24,4,,Oregon,L,4,31,-25,11,20,55.0,101,2,47,415,8.8,6,0,0,0
Arizona State,2011-09-24,4,,Southern California,W,6,43,21,21,33,63.6,227,1,33,175,5.3,1,2,2,4
Arkansas,2011-09-24,4,@,Alabama,L,2,14,-24,15,20,75.0,200,2,39,197,5.1,1,0,0,0
Arkansas State,2011-09-24,4,,Central Arkansas,W,5,53,29,17,32,53.1,225,2,32,97,3.0,1,0,1,1
Army,2011-09-24,4,@,Ball State,L,3,21,-27,26,33,78.8,383,3,42,162,3.9,3,0,0,0
Auburn,2011-09-24,4,,Florida Atlantic,W,3,30,16,21,32,65.6,199,1,34,108,3.2,0,0,3,3
Ball State,2011-09-24,4,,Army,W,6,48,27,0,4,0.0,0,0,59,402,6.8,3,0,1,1
Baylor,2011-09-24,3,,Rice,W,8,56,25,23,39,59.0,260,3,38,156,4.1,1,1,1,2
Boise State,2011-09-24,3,,Tulsa,W,6,41,20,15,26,57.7,136,2,30,155,5.2,1,0,4,4
Boston College,2011-09-24,4,,Massachusetts,W,6,45,28,18,37,48.6,195,0,30,118,3.9,1,2,2,4
Bowling Green State,2011-09-24,4,@,Miami (OH),W,5,37,14,25,40,62.5,265,0,31,43,1.4,2,1,2,3
Buffalo,2011-09-24,4,,Connecticut,L,0,3,-14,12,22,54.5,213,2,42,80,1.9,0,0,0,0
California,2011-09-24,4,@,Washington,L,2,23,-8,19,25,76.0,292,3,34,117,3.4,1,2,0,2
Central Michigan,2011-09-24,4,@,Michigan State,L,1,7,-38,20,30,66.7,284,2,47,197,4.2,3,0,1,1
Clemson,2011-09-24,4,,Florida State,W,5,35,5,24,38,63.2,336,3,15,29,1.9,0,0,1,1
Colorado,2011-09-24,4,@,Ohio State,L,2,17,-20,7,15,46.7,110,2,47,226,4.8,2,0,0,0
Colorado State,2011-09-24,4,@,Utah State,W,4,35,1,9,15,60.0,86,0,52,279,5.4,5,4,0,4
Connecticut,2011-09-24,4,@,Buffalo,W,2,17,14,18,40,45.0,193,0,31,126,4.1,0,0,1,1
Duke,2011-09-24,4,,Tulane,W,6,48,21,18,37,48.6,263,1,22,55,2.5,1,0,1,1
East Carolina,2011-09-24,3,,Alabama-Birmingham,W,4,28,5,31,48,64.6,283,0,33,117,3.5,2,2,1,3
Eastern Michigan,2011-09-24,4,@,Penn State,L,0,6,-28,23,35,65.7,364,4,25,104,4.2,0,2,1,3
Florida,2011-09-24,4,@,Kentucky,W,6,48,38,22,44,50.0,165,1,36,134,3.7,0,2,2,4
Florida Atlantic,2011-09-24,3,@,Auburn,L,1,14,-16,16,29,55.2,178,2,33,137,4.2,0,0,1,1
Florida International,2011-09-24,4,,Louisiana,L,4,31,-5,15,30,50.0,232,3,33,187,5.7,1,0,0,0
Florida State,2011-09-24,4,@,Clemson,L,4,30,-5,22,35,62.9,344,3,50,99,2.0,2,1,0,1
Fresno State,2011-09-24,4,@,Idaho,W,6,48,24,23,43,53.5,239,2,24,44,1.8,1,1,0,1
Georgia,2011-09-24,4,@,Mississippi,W,3,27,14,12,30,40.0,149,1,26,34,1.3,0,0,2,2
Georgia Tech,2011-09-24,4,,North Carolina,W,4,35,7,17,25,68.0,204,2,27,128,4.7,2,0,2,2
Hawaii,2011-09-24,4,,California-Davis,W,8,56,42,12,27,44.4,147,1,24,49,2.0,1,2,1,3
Houston,2011-09-24,4,,Georgia State,W,8,56,56,12,27,44.4,133,0,35,108,3.1,0,1,1,2
Idaho,2011-09-24,4,,Fresno State,L,3,24,-24,24,37,64.9,371,5,34,142,4.2,0,0,2,2
Illinois,2011-09-24,4,,Western Michigan,W,2,23,3,30,48,62.5,306,2,21,35,1.7,0,0,1,1
Indiana,2011-09-24,4,@,North Texas,L,3,21,-3,10,20,50.0,201,3,48,226,4.7,0,2,1,3
Iowa,2011-09-24,4,,Louisiana-Monroe,W,6,45,28,29,44,65.9,293,0,30,59,2.0,2,0,0,0
Kansas State,2011-09-24,3,@,Miami (FL),W,4,28,4,21,31,67.7,272,2,27,139,5.1,1,0,1,1
Kent State,2011-09-24,4,,South Alabama,W,4,33,8,14,38,36.8,281,1,27,93,3.4,2,1,3,4
Kentucky,2011-09-24,4,,Florida,L,1,10,-38,8,18,44.4,115,1,46,405,8.8,4,2,1,3
Louisiana,2011-09-24,4,@,Florida International,W,4,36,5,18,30,60.0,224,0,44,190,4.3,4,0,1,1
Louisiana Tech,2011-09-24,4,@,Mississippi State,L,2,20,-6,14,29,48.3,164,1,44,176,4.0,1,0,1,1
Louisiana-Monroe,2011-09-24,4,@,Iowa,L,2,17,-28,22,33,66.7,273,3,34,180,5.3,3,1,0,1
LSU,2011-09-24,4,@,West Virginia,W,7,47,26,38,65,58.5,463,2,22,70,3.2,1,2,2,4
Marshall,2011-09-24,4,,Virginia Tech,L,1,10,-20,22,33,66.7,229,0,41,215,5.2,4,1,1,2
Maryland,2011-09-24,3,,Temple,L,1,7,-31,9,9,100.0,140,0,62,285,4.6,5,1,0,1
Memphis,2011-09-24,4,,Southern Methodist,L,0,0,-42,28,44,63.6,357,3,30,162,5.4,3,3,1,4
Miami (FL),2011-09-24,3,,Kansas State,L,3,24,-4,12,18,66.7,133,2,44,265,6.0,2,0,0,0
Miami (OH),2011-09-24,3,,Bowling Green State,L,3,23,-14,19,24,79.2,183,3,38,127,3.3,2,1,1,2
Michigan,2011-09-24,4,,San Diego State,W,4,28,21,23,48,47.9,253,1,29,123,4.2,0,3,0,3
Michigan State,2011-09-24,4,,Central Michigan,W,6,45,38,12,33,36.4,91,1,18,21,1.2,0,0,4,4
Middle Tennessee State,2011-09-24,3,@,Troy,L,5,35,-3,27,42,64.3,347,3,36,132,3.7,1,1,1,2
Minnesota,2011-09-24,4,,North Dakota State,L,3,24,-13,16,21,76.2,197,0,28,139,5.0,3,0,0,0
Mississippi State,2011-09-24,4,,Louisiana Tech,W,3,26,6,30,41,73.2,252,1,37,107,2.9,1,1,2,3
Missouri,2011-09-24,4,@,Oklahoma,L,4,28,-10,35,48,72.9,448,3,39,144,3.7,2,0,2,2
Nebraska,2011-09-24,4,@,Wyoming,W,5,38,24,18,34,52.9,168,2,31,137,4.4,0,0,1,1
Nevada,2011-09-24,3,@,Texas Tech,L,4,34,-1,26,38,68.4,222,3,38,219,5.8,2,0,0,0
New Mexico,2011-09-24,4,,Sam Houston State,L,6,45,-3,10,18,55.6,174,2,60,373,6.2,5,1,0,1
New Mexico State,2011-09-24,4,@,San Jose State,L,3,24,-10,24,38,63.2,236,2,39,230,5.9,2,1,0,1
North Carolina,2011-09-24,4,@,Georgia Tech,L,4,28,-7,10,14,71.4,184,1,58,312,5.4,3,1,1,2
North Texas,2011-09-24,4,,Indiana,W,3,24,3,30,52,57.7,354,2,27,50,1.9,0,1,1,2
Northern Illinois,2011-09-24,4,,Cal Poly,W,6,47,17,6,11,54.5,75,1,60,297,5.0,3,0,0,0
Notre Dame,2011-09-24,4,@,Pittsburgh,W,2,15,3,22,32,68.8,165,1,38,103,2.7,0,0,0,0
Ohio,2011-09-24,4,@,Rutgers,L,3,26,-12,22,35,62.9,251,3,43,159,3.7,1,1,1,2
Ohio State,2011-09-24,4,,Colorado,W,4,37,20,22,39,56.4,238,2,16,76,4.8,0,2,0,2
Oklahoma,2011-09-24,3,,Missouri,W,5,38,10,16,33,48.5,291,1,42,241,5.7,3,0,0,0
Oklahoma State,2011-09-24,4,@,Texas A&M,W,3,30,1,28,47,59.6,309,2,27,162,6.0,1,1,3,4
Ole Miss,2011-09-24,4,,Georgia,L,2,13,-14,17,26,65.4,268,2,56,207,3.7,1,0,1,1
Oregon,2011-09-24,4,@,Arizona,W,8,56,25,34,57,59.6,398,3,35,82,2.3,1,0,0,0
Oregon State,2011-09-24,3,,UCLA,L,2,19,-8,7,12,58.3,146,1,49,211,4.3,3,0,0,0
Penn State,2011-09-24,4,,Eastern Michigan,W,4,34,28,18,31,58.1,202,0,43,68,1.6,0,2,1,3
Pitt,2011-09-24,4,,Notre Dame,L,1,12,-3,24,41,58.5,216,1,32,182,5.7,1,1,1,2
Rice,2011-09-24,3,@,Baylor,L,4,31,-25,31,35,88.6,367,5,50,306,6.1,2,2,0,2
Rutgers,2011-09-24,3,,Ohio,W,5,38,12,23,36,63.9,339,3,23,100,4.3,0,4,0,4
San Diego State,2011-09-24,4,@,Michigan,L,1,7,-21,8,17,47.1,93,0,45,320,7.1,4,2,2,4
San Jose State,2011-09-24,4,,New Mexico State,W,4,34,10,17,30,56.7,238,1,32,185,5.8,2,0,1,1
SMU,2011-09-24,4,@,Memphis,W,6,42,42,17,32,53.1,153,0,24,-14,-0.6,0,1,0,1
South Carolina,2011-09-24,4,,Vanderbilt,W,3,21,18,16,23,69.6,73,0,25,4,0.2,0,2,1,3
South Florida,2011-09-24,4,,Texas-El Paso,W,7,52,28,27,42,64.3,244,2,32,95,3.0,1,0,3,3
Southern Mississippi,2011-09-24,4,@,Virginia,W,3,30,6,26,44,59.1,221,1,40,153,3.8,2,0,3,3
Syracuse,2011-09-24,4,,Toledo,W,3,33,3,28,42,66.7,300,1,37,138,3.7,2,0,1,1
Temple,2011-09-24,4,@,Maryland,W,5,38,31,21,37,56.8,195,1,23,45,2.0,0,0,1,1
Texas A&M,2011-09-24,3,,Oklahoma State,L,3,29,-1,47,60,78.3,438,2,35,46,1.3,1,1,0,1
Texas Christian,2011-09-24,4,,Portland State,W,7,55,42,19,34,55.9,176,0,44,119,2.7,1,0,1,1
Texas Tech,2011-09-24,3,,Nevada,W,5,35,1,15,24,62.5,250,2,46,312,6.8,2,0,0,0
Toledo,2011-09-24,4,@,Syracuse,L,3,30,-3,16,25,64.0,213,2,41,153,3.7,1,1,0,1
Troy,2011-09-24,3,,Middle Tennessee State,W,5,38,3,28,48,58.3,415,5,42,167,4.0,0,1,1,2
Tulane,2011-09-24,4,@,Duke,L,3,27,-21,24,36,66.7,333,1,43,151,3.5,5,1,1,2
Tulsa,2011-09-24,4,@,Boise State,L,3,21,-20,28,37,75.7,327,5,45,131,2.9,1,1,0,1
UAB,2011-09-24,3,@,East Carolina,L,3,23,-5,35,42,83.3,361,3,32,181,5.7,1,4,3,7
UCLA,2011-09-24,4,@,Oregon State,W,4,27,8,24,40,60.0,287,1,29,88,3.0,0,1,1,2
UNLV,2011-09-24,4,,Southern Utah,L,2,16,-25,16,34,47.1,178,0,26,78,3.0,2,0,2,2
USC,2011-09-24,4,@,Arizona State,L,2,22,-21,25,32,78.1,223,2,36,169,4.7,3,0,0,0
Utah State,2011-09-24,3,,Colorado State,L,5,34,-1,16,28,57.1,108,1,47,124,2.6,2,1,0,1
UTEP,2011-09-24,4,@,South Florida,L,3,24,-28,15,24,62.5,202,2,45,373,8.3,4,0,0,0
Vanderbilt,2011-09-24,4,@,South Carolina,L,0,3,-18,17,32,53.1,236,1,40,131,3.3,1,0,4,4
Virginia,2011-09-24,4,,Southern Mississippi,L,3,24,-6,27,42,64.3,313,3,35,61,1.7,0,1,0,1
Virginia Tech,2011-09-24,4,@,Marshall,W,4,30,20,17,33,51.5,245,1,24,6,0.3,0,1,1,2
Washington,2011-09-24,4,,California,W,4,31,8,23,43,53.5,349,1,33,108,3.3,1,0,0,0
West Virginia,2011-09-24,4,,Louisiana State,L,3,21,-26,16,28,57.1,180,3,41,186,4.5,3,0,0,0
Western Michigan,2011-09-24,4,@,Illinois,L,2,20,-3,17,26,65.4,167,1,52,296,5.7,1,1,1,2
Wisconsin,2011-09-24,4,,South Dakota,W,8,59,49,10,17,58.8,49,1,37,124,3.4,0,0,2,2
Wyoming,2011-09-24,4,,Nebraska,L,2,14,-24,12,21,57.1,157,1,49,333,6.8,4,1,0,1
Houston,2011-09-29,5,@,Texas-El Paso,W,6,49,7,19,29,65.5,267,3,41,271,6.6,3,1,1,2
Pitt,2011-09-29,5,,South Florida,W,5,44,27,18,36,50.0,223,0,38,202,5.3,2,2,0,2
South Florida,2011-09-29,5,@,Pittsburgh,L,2,17,-27,22,33,66.7,216,1,58,307,5.3,4,1,0,1
UTEP,2011-09-29,5,,Houston,L,6,42,-7,30,46,65.2,471,2,31,239,7.7,3,0,0,0
Brigham Young,2011-09-30,5,,Utah State,W,3,27,3,13,26,50.0,122,2,37,284,7.7,1,0,0,0
Utah State,2011-09-30,4,@,Brigham Young,L,3,24,-3,21,39,53.8,251,2,46,200,4.3,1,1,0,1
Air Force,2011-10-01,4,@,Navy,W,5,35,1,14,25,56.0,132,1,80,334,4.2,3,0,1,1
Akron,2011-10-01,5,@,Eastern Michigan,L,3,23,-8,4,9,44.4,94,0,56,228,4.1,4,1,0,1
Alabama,2011-10-01,5,@,Florida,W,5,38,28,14,23,60.9,207,1,29,15,0.5,0,1,1,2
Arizona,2011-10-01,5,@,Southern California,L,6,41,-7,32,39,82.1,468,4,25,114,4.6,2,0,1,1
Arizona State,2011-10-01,5,,Oregon State,W,5,35,15,40,66,60.6,341,1,14,47,3.4,1,1,4,5
Arkansas,2011-10-01,5,N,Texas A&M,W,5,42,4,25,35,71.4,247,0,54,381,7.1,5,1,1,2
Arkansas State,2011-10-01,5,@,Western Kentucky,W,3,26,4,14,24,58.3,159,2,37,152,4.1,1,0,2,2
Army,2011-10-01,5,,Tulane,W,6,45,39,10,20,50.0,74,0,28,125,4.5,1,2,2,4
Auburn,2011-10-01,5,@,South Carolina,W,2,16,3,9,23,39.1,160,1,29,129,4.4,1,2,2,4
Ball State,2011-10-01,5,@,Oklahoma,L,0,6,-56,27,39,69.2,447,5,38,208,5.5,2,1,1,2
Baylor,2011-10-01,4,@,Kansas State,L,5,35,-1,13,28,46.4,146,2,51,210,4.1,2,0,1,1
Boise State,2011-10-01,4,,Nevada,W,4,30,20,9,20,45.0,123,1,35,59,1.7,0,1,1,2
Boston College,2011-10-01,5,,Wake Forest,L,1,19,-8,20,30,66.7,288,1,33,104,3.2,2,0,1,1
Bowling Green State,2011-10-01,5,@,West Virginia,L,1,10,-45,19,33,57.6,283,3,46,360,7.8,4,0,0,0
Buffalo,2011-10-01,5,@,Tennessee,L,1,10,-31,21,31,67.7,342,4,44,199,4.5,1,2,0,2
Central Michigan,2011-10-01,5,,Northern Illinois,W,6,48,7,27,51,52.9,370,2,44,217,4.9,2,0,2,2
