School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Arkansas,2008-01-01,13,N,Missouri,L,5,38
Florida,2008-01-01,13,N,Michigan,L,5,41
Georgia,2008-01-01,13,N,Hawaii,W,1,10
Hawaii,2008-01-01,13,N,Georgia,L,5,41
Illinois,2008-01-01,13,N,Southern California,L,7,49
Michigan,2008-01-01,13,N,Florida,W,5,35
Missouri,2008-01-01,14,N,Arkansas,W,1,7
Tennessee,2008-01-01,14,N,Wisconsin,W,2,17
Texas Tech,2008-01-01,13,N,Virginia,W,3,28
USC,2008-01-01,13,N,Illinois,W,2,17
Virginia,2008-01-01,13,N,Texas Tech,L,4,31
Wisconsin,2008-01-01,13,N,Tennessee,L,3,21
Oklahoma,2008-01-02,14,N,West Virginia,L,6,48
West Virginia,2008-01-02,13,N,Oklahoma,W,3,28
Kansas,2008-01-03,13,N,Virginia Tech,W,3,21
Virginia Tech,2008-01-03,14,N,Kansas,L,3,24
Ball State,2008-01-05,13,N,Rutgers,L,7,52
Rutgers,2008-01-05,13,N,Ball State,W,3,30
Bowling Green State,2008-01-06,13,N,Tulsa,L,9,63
Tulsa,2008-01-06,14,N,Bowling Green State,W,1,7
LSU,2008-01-07,14,N,Ohio State,W,3,24
Ohio State,2008-01-07,13,N,Louisiana State,L,5,38
