School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Pass Int,Turnovers
Central Michigan,2009-09-19,3,,Alcorn State,W,16,23,69.6,141,0,44,178,4.0,5,6,1,0,0,0
Cincinnati,2009-09-19,3,@,Oregon State,W,31,49,63.3,332,2,23,76,3.3,2,12,5,0,1,1
Clemson,2009-09-19,3,,Boston College,W,14,28,50.0,102,0,50,151,3.0,0,9,4,1,2,3
Colorado,2009-09-19,3,,Wyoming,W,17,31,54.8,175,0,45,151,3.4,3,7,4,1,0,1
Colorado State,2009-09-19,3,,Nevada,W,11,21,52.4,190,3,40,179,4.5,2,5,1,0,0,0
Connecticut,2009-09-19,3,@,Baylor,W,12,23,52.2,147,0,58,235,4.1,3,2,2,0,0,0
Duke,2009-09-19,3,@,Kansas,L,30,50,60.0,299,1,33,95,2.9,1,3,1,0,2,2
East Carolina,2009-09-19,3,@,North Carolina,L,20,31,64.5,192,1,30,55,1.8,1,5,0,1,0,1
Eastern Michigan,2009-09-19,3,@,Michigan,L,15,26,57.7,106,0,48,179,3.7,2,7,2,1,1,2
Florida,2009-09-19,3,,Tennessee,W,14,19,73.7,115,0,44,208,4.7,2,6,1,1,1,2
Florida Atlantic,2009-09-19,2,@,South Carolina,L,22,38,57.9,211,2,35,96,2.7,0,5,1,2,1,3
Florida International,2009-09-19,2,@,Rutgers,L,26,40,65.0,218,2,23,42,1.8,0,9,4,1,2,3
Florida State,2009-09-19,3,@,Brigham Young,W,22,28,78.6,199,2,49,313,6.4,4,1,1,0,0,0
Georgia,2009-09-19,3,@,Arkansas,W,18,26,69.2,375,5,36,155,4.3,1,6,2,2,1,3
Hawaii,2009-09-19,3,@,Nevada-Las Vegas,L,31,48,64.6,477,3,15,28,1.9,1,4,1,0,1,1
Idaho,2009-09-19,3,,San Diego State,W,17,30,56.7,232,0,41,147,3.6,3,5,1,0,0,0
Indiana,2009-09-19,3,@,Akron,W,20,31,64.5,175,2,46,180,3.9,2,8,3,1,1,2
Iowa,2009-09-19,3,,Arizona,W,20,32,62.5,205,0,42,133,3.2,3,5,2,0,1,1
Iowa State,2009-09-19,3,@,Kent State,W,16,28,57.1,170,1,42,234,5.6,3,10,2,3,1,4
Kansas,2009-09-19,3,,Duke,W,28,41,68.3,338,3,31,152,4.9,2,11,5,0,0,0
Kansas State,2009-09-19,3,@,UCLA,L,21,35,60.0,199,0,37,69,1.9,1,5,0,0,2,2
Kent State,2009-09-19,3,,Iowa State,L,21,32,65.6,255,2,32,47,1.5,0,4,0,4,1,5
Kentucky,2009-09-19,2,,Louisville,W,20,28,71.4,178,1,33,168,5.1,2,9,3,2,1,3
Louisiana,2009-09-19,3,@,Louisiana State,L,17,37,45.9,163,0,29,109,3.8,0,5,1,1,2,3
Louisiana Tech,2009-09-19,3,,Nicholls State,W,22,33,66.7,373,2,40,185,4.6,3,4,0,1,0,1
Louisiana-Monroe,2009-09-19,3,@,Arizona State,L,10,23,43.5,126,2,33,136,4.1,0,5,4,1,2,3
Louisville,2009-09-19,2,@,Kentucky,L,15,29,51.7,245,2,40,133,3.3,1,3,0,1,1,2
LSU,2009-09-19,3,,Louisiana,W,17,26,65.4,166,3,36,164,4.6,1,3,0,0,1,1
Marshall,2009-09-19,3,,Bowling Green State,W,11,21,52.4,100,1,37,246,6.6,1,7,6,0,1,1
Maryland,2009-09-19,3,,Middle Tennessee State,L,19,30,63.3,288,2,39,158,4.1,2,10,4,3,1,4
Memphis,2009-09-19,3,,Tennessee-Martin,W,24,32,75.0,316,4,37,144,3.9,1,6,3,2,1,3
Miami (OH),2009-09-19,3,@,Western Michigan,L,28,49,57.1,362,3,26,59,2.3,1,7,3,4,1,5
Michigan,2009-09-19,3,,Eastern Michigan,W,7,17,41.2,68,0,39,380,9.7,6,9,1,0,2,2
Michigan State,2009-09-19,3,@,Notre Dame,L,26,40,65.0,354,2,25,105,4.2,2,4,2,1,1,2
Middle Tennessee State,2009-09-19,3,@,Maryland,W,28,46,60.9,351,2,36,87,2.4,2,9,4,1,2,3
Minnesota,2009-09-19,3,,California,L,22,34,64.7,233,3,21,37,1.8,0,8,2,1,3,4
Mississippi State,2009-09-19,3,@,Vanderbilt,W,10,18,55.6,81,0,56,260,4.6,1,5,2,1,0,1
Missouri,2009-09-19,3,,Furman,W,23,35,65.7,329,4,36,196,5.4,2,5,1,0,0,0
Navy,2009-09-19,3,@,Pittsburgh,L,6,22,27.3,89,0,46,129,2.8,2,4,1,0,0,0
Nebraska,2009-09-19,3,@,Virginia Tech,L,11,30,36.7,136,0,36,207,5.8,0,9,4,0,2,2
Nevada,2009-09-19,2,@,Colorado State,L,25,38,65.8,251,1,31,169,5.5,2,6,2,3,2,5
New Mexico,2009-09-19,3,,Air Force,L,12,23,52.2,102,0,29,188,6.5,2,3,0,1,3,4
New Mexico State,2009-09-19,3,,Texas-El Paso,L,10,23,43.5,97,1,40,187,4.7,1,2,2,1,2,3
North Carolina,2009-09-19,3,,East Carolina,W,21,26,80.8,285,2,37,148,4.0,2,7,2,1,0,1
North Carolina State,2009-09-19,3,,Gardner-Webb,W,29,40,72.5,365,4,31,112,3.6,2,4,2,1,0,1
North Texas,2009-09-19,3,@,Alabama,L,16,23,69.6,126,1,26,61,2.3,0,3,0,0,0,0
Northern Illinois,2009-09-19,3,@,Purdue,W,15,26,57.7,174,1,57,280,4.9,3,4,0,1,1,2
Northwestern,2009-09-19,3,@,Syracuse,L,36,43,83.7,414,4,28,52,1.9,1,5,4,2,1,3
Notre Dame,2009-09-19,3,,Michigan State,W,24,34,70.6,304,3,37,133,3.6,1,4,0,0,1,1
Ohio,2009-09-19,3,,Cal Poly,W,15,29,51.7,244,3,31,186,6.0,0,4,0,1,1,2
Ohio State,2009-09-19,3,N,Toledo,W,18,32,56.3,275,3,46,247,5.4,2,2,2,0,2,2
Oklahoma,2009-09-19,3,,Tulsa,W,25,37,67.6,336,6,45,193,4.3,0,7,6,0,2,2
Oklahoma State,2009-09-19,3,,Rice,W,14,20,70.0,227,2,36,124,3.4,2,7,2,2,0,2
Ole Miss,2009-09-19,2,,Southeastern Louisiana,W,18,31,58.1,242,3,35,258,7.4,3,5,2,2,0,2
Oregon,2009-09-19,3,,Utah,W,4,16,25.0,95,0,51,217,4.3,3,5,1,3,1,4
Oregon State,2009-09-19,3,,Cincinnati,L,29,45,64.4,240,0,36,104,2.9,1,8,1,0,1,1
Penn State,2009-09-19,3,,Temple,W,17,29,58.6,173,2,36,186,5.2,2,9,4,0,1,1
Pitt,2009-09-19,3,,Navy,W,19,26,73.1,243,1,37,126,3.4,2,9,6,1,0,1
Purdue,2009-09-19,3,,Northern Illinois,L,20,33,60.6,188,0,23,147,6.4,2,4,1,3,0,3
Rice,2009-09-19,3,@,Oklahoma State,L,28,51,54.9,301,0,32,76,2.4,3,3,0,1,1,2
Rutgers,2009-09-19,3,,Florida International,W,12,31,38.7,234,0,41,160,3.9,1,6,5,0,0,0
San Diego State,2009-09-19,3,@,Idaho,L,25,41,61.0,241,2,23,55,2.4,0,4,1,1,1,2
San Jose State,2009-09-19,3,@,Stanford,L,23,39,59.0,204,1,28,24,0.9,1,2,0,1,1,2
SMU,2009-09-19,3,@,Washington State,L,40,57,70.2,424,2,27,80,3.0,1,7,0,1,4,5
South Carolina,2009-09-19,3,,Florida Atlantic,W,21,28,75.0,229,1,35,287,8.2,4,4,2,1,0,1
South Florida,2009-09-19,3,,Charleston Southern,W,21,27,77.8,298,3,46,249,5.4,4,1,0,0,0,0
Southern Mississippi,2009-09-19,3,,Virginia,W,14,27,51.9,130,1,41,214,5.2,3,10,5,2,1,3
Stanford,2009-09-19,3,,San Jose State,W,11,15,73.3,171,1,40,211,5.3,2,8,6,3,1,4
Syracuse,2009-09-19,3,,Northwestern,W,24,36,66.7,346,2,32,125,3.9,2,8,5,1,1,2
Temple,2009-09-19,2,@,Penn State,L,15,34,44.1,205,0,29,46,1.6,0,4,2,1,0,1
Tennessee,2009-09-19,3,@,Florida,L,11,19,57.9,93,0,32,117,3.7,1,8,3,0,2,2
Texas,2009-09-19,3,,Texas Tech,W,24,34,70.6,205,1,41,135,3.3,2,7,3,0,2,2
Texas A&M,2009-09-19,2,,Utah State,W,21,41,51.2,322,4,44,251,5.7,1,9,5,0,0,0
Texas Christian,2009-09-19,2,,Texas State,W,18,24,75.0,222,1,46,286,6.2,7,5,3,1,1,2
Texas Tech,2009-09-19,3,@,Texas,L,46,62,74.2,420,3,18,-6,-0.3,0,8,1,2,1,3
Toledo,2009-09-19,3,N,Ohio State,L,22,45,48.9,197,0,13,13,1.0,0,8,1,1,1,2
Troy,2009-09-19,3,,Alabama-Birmingham,W,24,32,75.0,413,2,32,138,4.3,1,5,1,1,1,2
Tulsa,2009-09-19,3,@,Oklahoma,L,16,37,43.2,153,0,36,116,3.2,0,3,0,1,2,3
UAB,2009-09-19,3,@,Troy,L,15,29,51.7,109,1,35,176,5.0,0,7,2,0,1,1
UCF,2009-09-19,3,,Buffalo,W,15,20,75.0,141,0,42,170,4.0,2,6,3,2,0,2
UCLA,2009-09-19,3,,Kansas State,W,13,24,54.2,186,1,34,173,5.1,1,9,6,1,1,2
UNLV,2009-09-19,3,,Hawaii,W,28,43,65.1,340,3,35,120,3.4,2,3,2,0,2,2
USC,2009-09-19,3,@,Washington,L,13,22,59.1,110,0,33,250,7.6,1,10,4,2,1,3
Utah,2009-09-19,3,@,Oregon,L,20,42,47.6,178,1,33,119,3.6,1,7,1,0,2,2
Utah State,2009-09-19,2,@,Texas A&M,L,24,48,50.0,334,1,46,187,4.1,3,2,1,2,0,2
UTEP,2009-09-19,3,@,New Mexico State,W,15,33,45.5,182,0,34,156,4.6,5,2,1,0,0,0
Vanderbilt,2009-09-19,3,,Mississippi State,L,12,32,37.5,124,0,29,33,1.1,0,9,2,1,1,2
Virginia,2009-09-19,3,@,Southern Mississippi,L,24,47,51.1,312,2,43,78,1.8,2,5,2,1,1,2
Virginia Tech,2009-09-19,3,,Nebraska,W,12,27,44.4,192,1,37,86,2.3,1,4,0,0,0,0
Wake Forest,2009-09-19,3,,Elon,W,15,24,62.5,294,3,45,132,2.9,2,5,1,0,1,1
Washington,2009-09-19,3,,Southern California,W,21,35,60.0,237,0,33,56,1.7,1,5,0,0,0,0
Washington State,2009-09-19,3,,Southern Methodist,W,24,53,45.3,239,2,17,37,2.2,0,7,2,1,2,3
West Virginia,2009-09-19,3,@,Auburn,L,24,41,58.5,302,1,39,207,5.3,3,8,2,1,5,6
Western Kentucky,2009-09-19,3,,Central Arkansas,L,17,36,47.2,141,0,40,146,3.7,1,6,0,2,1,3
Western Michigan,2009-09-19,3,,Miami (OH),W,21,35,60.0,218,4,45,152,3.4,2,8,5,1,1,2
Wisconsin,2009-09-19,3,,Wofford,W,16,21,76.2,172,2,42,258,6.1,3,6,2,3,0,3
Wyoming,2009-09-19,3,@,Colorado,L,15,36,41.7,154,0,35,76,2.2,0,5,1,1,0,1
Ole Miss,2009-09-24,3,@,South Carolina,L,8,22,36.4,109,1,40,139,3.5,0,7,4,1,0,1
South Carolina,2009-09-24,4,,Mississippi,W,16,34,47.1,220,1,34,65,1.9,0,10,4,1,0,1
Missouri,2009-09-25,4,@,Nevada,W,25,40,62.5,414,3,34,78,2.3,0,7,2,1,0,1
Nevada,2009-09-25,3,,Missouri,L,17,29,58.6,146,1,45,218,4.8,2,10,1,2,0,2
Air Force,2009-09-26,4,,San Diego State,W,3,7,42.9,51,0,58,243,4.2,0,7,3,0,0,0
Akron,2009-09-26,4,@,Central Michigan,L,12,19,63.2,127,0,37,69,1.9,3,3,0,1,0,1
Alabama,2009-09-26,4,,Arkansas,W,17,24,70.8,291,3,41,134,3.3,2,8,3,0,0,0
Arizona,2009-09-26,4,@,Oregon State,W,25,34,73.5,254,3,33,134,4.1,2,7,5,0,0,0
Arizona State,2009-09-26,3,@,Georgia,L,10,32,31.3,116,1,28,88,3.1,0,3,0,0,1,1
Arkansas,2009-09-26,3,@,Alabama,L,16,41,39.0,191,1,26,63,2.4,0,7,1,0,1,1
Arkansas State,2009-09-26,3,,Troy,L,15,27,55.6,235,1,25,70,2.8,2,9,1,3,0,3
Army,2009-09-26,4,@,Iowa State,L,11,26,42.3,130,1,48,186,3.9,0,7,0,0,1,1
Auburn,2009-09-26,4,,Ball State,W,21,29,72.4,306,5,34,254,7.5,2,7,3,1,1,2
Ball State,2009-09-26,4,@,Auburn,L,18,30,60.0,114,1,44,146,3.3,2,4,0,2,0,2
Baylor,2009-09-26,3,,Northwestern State,W,16,25,64.0,284,4,33,283,8.6,4,6,2,1,0,1
Boise State,2009-09-26,4,@,Bowling Green State,W,19,25,76.0,262,2,35,267,7.6,5,5,1,0,0,0
Boston College,2009-09-26,4,,Wake Forest,W,18,29,62.1,228,3,45,170,3.8,0,6,0,0,1,1
Bowling Green State,2009-09-26,4,,Boise State,L,21,42,50.0,189,1,33,93,2.8,1,2,0,1,2,3
Brigham Young,2009-09-26,4,,Colorado State,W,18,29,62.1,241,2,34,132,3.9,4,6,3,0,2,2
Buffalo,2009-09-26,4,@,Temple,L,26,41,63.4,281,1,30,99,3.3,0,4,0,1,4,5
California,2009-09-26,4,@,Oregon,L,13,36,36.1,130,0,32,77,2.4,0,9,1,2,0,2
Central Michigan,2009-09-26,4,,Akron,W,23,31,74.2,197,4,53,326,6.2,3,8,5,0,1,1
Cincinnati,2009-09-26,4,,Fresno State,W,18,26,69.2,300,3,16,57,3.6,1,5,0,0,0,0
Clemson,2009-09-26,4,,Texas Christian,L,17,37,45.9,192,0,32,117,3.7,1,7,1,0,0,0
Colorado State,2009-09-26,4,@,Brigham Young,L,31,51,60.8,372,2,28,66,2.4,1,3,3,0,2,2
Connecticut,2009-09-26,4,,Rhode Island,W,23,30,76.7,289,2,42,199,4.7,5,9,3,3,0,3
Duke,2009-09-26,4,,North Carolina Central,W,25,37,67.6,254,3,41,233,5.7,3,8,1,0,1,1
East Carolina,2009-09-26,4,,Central Florida,W,27,41,65.9,293,1,38,110,2.9,1,7,4,2,1,3
Florida,2009-09-26,4,@,Kentucky,W,9,16,56.3,133,2,52,362,7.0,2,5,3,1,0,1
Florida Atlantic,2009-09-26,3,,Louisiana-Monroe,L,30,50,60.0,347,2,34,142,4.2,1,4,2,1,0,1
Florida International,2009-09-26,3,,Toledo,L,19,43,44.2,224,1,42,148,3.5,3,3,0,2,0,2
Florida State,2009-09-26,4,,South Florida,L,25,37,67.6,269,0,27,19,0.7,1,4,2,4,0,4
Fresno State,2009-09-26,4,@,Cincinnati,L,16,27,59.3,153,1,57,290,5.1,1,2,1,0,1,1
Georgia,2009-09-26,4,,Arizona State,W,17,31,54.8,242,1,31,92,3.0,1,9,1,1,2,3
Georgia Tech,2009-09-26,4,,North Carolina,W,7,11,63.6,89,0,69,317,4.6,3,3,1,0,0,0
Houston,2009-09-26,3,,Texas Tech,W,38,58,65.5,435,1,36,144,4.0,2,2,2,0,1,1
Idaho,2009-09-26,4,@,Northern Illinois,W,18,23,78.3,270,3,41,212,5.2,1,5,2,0,0,0
Illinois,2009-09-26,3,@,Ohio State,L,15,29,51.7,88,0,34,82,2.4,0,4,0,0,3,3
Indiana,2009-09-26,4,@,Michigan,L,21,38,55.3,270,0,33,197,6.0,3,8,2,0,1,1
Iowa,2009-09-26,4,@,Penn State,W,11,26,42.3,135,0,37,163,4.4,1,6,2,0,2,2
Iowa State,2009-09-26,4,,Army,W,10,19,52.6,173,1,44,203,4.6,3,4,1,0,0,0
Kansas,2009-09-26,4,,Southern Mississippi,W,30,42,71.4,331,3,45,102,2.3,2,4,1,1,1,2
Kansas State,2009-09-26,4,,Tennessee Tech,W,10,11,90.9,152,0,60,296,4.9,5,8,3,0,0,0
Kent State,2009-09-26,4,,Miami (OH),W,5,11,45.5,77,1,41,173,4.2,1,7,3,0,0,0
Kentucky,2009-09-26,3,,Florida,L,14,31,45.2,93,1,32,86,2.7,0,4,2,0,2,2
Louisiana,2009-09-26,4,@,Nebraska,L,15,27,55.6,120,0,37,102,2.8,0,5,1,2,1,3
Louisiana-Monroe,2009-09-26,4,@,Florida Atlantic,W,18,25,72.0,207,0,40,157,3.9,3,4,2,1,0,1
Louisville,2009-09-26,3,@,Utah,L,15,33,45.5,181,1,35,80,2.3,1,5,3,2,1,3
LSU,2009-09-26,4,@,Mississippi State,W,15,28,53.6,233,2,31,30,1.0,0,5,0,0,0,0
Marshall,2009-09-26,4,@,Memphis,W,11,19,57.9,124,0,41,243,5.9,3,4,0,1,0,1
Maryland,2009-09-26,4,,Rutgers,L,21,38,55.3,271,1,24,28,1.2,0,4,3,2,3,5
Memphis,2009-09-26,4,,Marshall,L,17,35,48.6,232,1,27,119,4.4,0,8,4,0,2,2
Miami (FL),2009-09-26,3,@,Virginia Tech,L,9,25,36.0,150,0,34,59,1.7,1,2,0,1,1,2
Miami (OH),2009-09-26,4,@,Kent State,L,31,53,58.5,337,1,38,215,5.7,1,8,1,3,2,5
Michigan,2009-09-26,4,,Indiana,W,13,24,54.2,223,2,50,149,3.0,3,5,1,1,1,2
Michigan State,2009-09-26,4,@,Wisconsin,L,24,46,52.2,396,4,22,90,4.1,0,3,0,1,3,4
Middle Tennessee State,2009-09-26,4,@,North Texas,W,21,43,48.8,269,2,45,187,4.2,2,4,0,0,0,0
Minnesota,2009-09-26,4,@,Northwestern,W,15,26,57.7,186,2,42,166,4.0,3,6,4,0,1,1
Mississippi State,2009-09-26,4,,Louisiana State,L,17,40,42.5,223,1,46,151,3.3,2,4,2,1,3,4
Navy,2009-09-26,4,,Western Kentucky,W,4,5,80.0,100,1,64,373,5.8,4,5,2,1,0,1
Nebraska,2009-09-26,4,,Louisiana,W,22,26,84.6,300,2,34,133,3.9,4,6,2,0,0,0
New Mexico,2009-09-26,4,,New Mexico State,L,16,28,57.1,206,1,25,150,6.0,1,10,4,0,1,1
New Mexico State,2009-09-26,4,@,New Mexico,W,14,24,58.3,96,1,56,122,2.2,1,4,0,1,1,2
North Carolina,2009-09-26,4,@,Georgia Tech,L,11,26,42.3,137,1,18,17,0.9,0,11,1,1,2,3
North Carolina State,2009-09-26,4,,Pittsburgh,W,21,35,60.0,322,4,46,208,4.5,1,4,1,1,0,1
North Texas,2009-09-26,4,,Middle Tennessee State,L,35,54,64.8,313,0,25,157,6.3,3,5,1,2,3,5
Northern Illinois,2009-09-26,4,,Idaho,L,17,24,70.8,184,2,30,128,4.3,1,6,3,0,0,0
Northwestern,2009-09-26,4,,Minnesota,L,32,47,68.1,309,2,29,64,2.2,1,2,1,2,1,3
Notre Dame,2009-09-26,4,@,Purdue,W,20,36,55.6,216,1,43,167,3.9,2,8,2,0,1,1
Ohio,2009-09-26,4,@,Tennessee,L,30,52,57.7,319,1,17,21,1.2,0,4,2,1,1,2
Ohio State,2009-09-26,4,,Illinois,W,8,13,61.5,82,1,46,236,5.1,2,8,3,2,0,2
Oklahoma State,2009-09-26,4,,Grambling State,W,17,23,73.9,266,3,43,321,7.5,5,10,3,2,2,4
Oregon,2009-09-26,4,,California,W,25,32,78.1,288,3,52,236,4.5,2,11,5,3,0,3
Oregon State,2009-09-26,4,,Arizona,L,31,49,63.3,303,2,30,104,3.5,2,3,0,0,2,2
Penn State,2009-09-26,4,,Iowa,L,12,32,37.5,198,1,33,109,3.3,0,8,2,1,3,4
Pitt,2009-09-26,4,@,North Carolina State,L,12,23,52.2,206,2,23,94,4.1,2,9,1,0,0,0
Purdue,2009-09-26,4,,Notre Dame,L,22,38,57.9,289,3,26,74,2.8,0,7,4,1,1,2
Rice,2009-09-26,4,,Vanderbilt,L,12,32,37.5,122,1,40,160,4.0,1,10,3,0,4,4
Rutgers,2009-09-26,4,@,Maryland,W,4,13,30.8,42,0,49,207,4.2,2,8,3,0,0,0
San Diego State,2009-09-26,4,@,Air Force,L,25,41,61.0,284,2,25,39,1.6,0,3,0,2,4,6
San Jose State,2009-09-26,4,,Cal Poly,W,18,32,56.3,172,2,31,242,7.8,1,9,2,0,1,1
South Florida,2009-09-26,4,@,Florida State,W,8,21,38.1,215,2,42,153,3.6,0,12,5,0,2,2
Southern Mississippi,2009-09-26,4,@,Kansas,L,28,42,66.7,331,3,26,64,2.5,1,9,5,1,1,2
Stanford,2009-09-26,4,,Washington,W,7,14,50.0,103,0,50,321,6.4,3,4,1,2,0,2
Syracuse,2009-09-26,4,,Maine,W,21,28,75.0,270,2,31,115,3.7,3,5,1,1,0,1
Temple,2009-09-26,3,,Buffalo,W,6,17,35.3,95,1,40,198,5.0,1,2,1,0,1,1
Tennessee,2009-09-26,4,,Ohio,W,17,34,50.0,222,2,39,177,4.5,1,5,0,1,1,2
Texas,2009-09-26,4,,Texas-El Paso,W,33,41,80.5,335,3,42,304,7.2,4,11,4,2,1,3
Texas A&M,2009-09-26,3,,Alabama-Birmingham,W,25,31,80.6,308,3,51,236,4.6,5,7,4,1,0,1
Texas Christian,2009-09-26,3,@,Clemson,W,17,26,65.4,226,2,40,162,4.1,0,2,0,0,0,0
Texas Tech,2009-09-26,4,@,Houston,L,30,47,63.8,321,1,32,163,5.1,3,4,2,2,0,2
Toledo,2009-09-26,4,@,Florida International,W,18,32,56.3,343,2,34,223,6.6,3,5,2,0,1,1
Troy,2009-09-26,4,@,Arkansas State,W,34,49,69.4,373,2,37,134,3.6,1,5,2,3,0,3
Tulane,2009-09-26,3,,McNeese State,W,10,13,76.9,222,2,39,205,5.3,4,4,2,0,2,2
Tulsa,2009-09-26,4,,Sam Houston State,W,14,19,73.7,278,4,44,238,5.4,4,5,1,1,0,1
UAB,2009-09-26,4,@,Texas A&M,L,9,25,36.0,74,0,35,229,6.5,2,6,1,0,0,0
UCF,2009-09-26,4,@,East Carolina,L,21,34,61.8,266,1,24,70,2.9,1,11,2,1,4,5
UNLV,2009-09-26,4,@,Wyoming,L,26,45,57.8,260,1,32,126,3.9,2,4,1,2,2,4
USC,2009-09-26,4,,Washington State,W,13,22,59.1,247,2,29,156,5.4,2,14,8,2,0,2
Utah,2009-09-26,4,,Louisville,W,17,22,77.3,202,2,42,214,5.1,1,9,4,0,1,1
Utah State,2009-09-26,3,,Southern Utah,W,16,22,72.7,345,4,44,259,5.9,3,7,3,3,0,3
UTEP,2009-09-26,4,@,Texas,L,9,26,34.6,44,0,25,9,0.4,0,7,0,1,4,5
Vanderbilt,2009-09-26,4,@,Rice,W,23,41,56.1,268,0,43,216,5.0,4,6,4,0,1,1
Virginia Tech,2009-09-26,4,,Miami (FL),W,4,9,44.4,98,1,55,272,4.9,2,9,3,1,0,1
Wake Forest,2009-09-26,4,@,Boston College,L,25,35,71.4,354,2,31,142,4.6,1,5,0,2,1,3
Washington,2009-09-26,4,@,Stanford,L,16,31,51.6,191,1,28,99,3.5,0,7,0,1,2,3
Washington State,2009-09-26,4,@,Southern California,L,16,31,51.6,144,0,46,85,1.8,1,5,1,2,1,3
Western Kentucky,2009-09-26,4,@,Navy,L,22,29,75.9,276,2,33,158,4.8,1,1,1,1,2,3
Western Michigan,2009-09-26,4,,Hofstra,W,34,43,79.1,338,2,31,164,5.3,1,4,3,2,1,3
Wisconsin,2009-09-26,4,,Michigan State,W,19,31,61.3,243,4,50,193,3.9,1,5,2,1,0,1
Wyoming,2009-09-26,4,,Nevada-Las Vegas,W,25,39,64.1,248,3,32,109,3.4,0,4,0,0,0,0
Hawaii,2009-09-30,4,@,Louisiana Tech,L,25,45,55.6,308,0,16,-7,-0.4,0,5,1,1,2,3
Louisiana Tech,2009-09-30,4,,Hawaii,W,13,22,59.1,97,0,57,352,6.2,3,7,7,0,0,0
Colorado,2009-10-01,4,@,West Virginia,L,27,54,50.0,292,2,30,100,3.3,1,8,3,0,3,3
Southern Mississippi,2009-10-01,5,@,Alabama-Birmingham,L,25,35,71.4,234,2,29,111,3.8,0,8,1,2,1,3
UAB,2009-10-01,5,,Southern Mississippi,W,6,13,46.2,23,1,47,222,4.7,1,4,3,0,0,0
West Virginia,2009-10-01,4,,Colorado,W,12,19,63.2,148,2,42,257,6.1,3,5,2,4,0,4
Brigham Young,2009-10-02,5,,Utah State,W,16,23,69.6,218,3,43,213,5.0,2,5,3,1,2,3
Louisville,2009-10-02,4,,Pittsburgh,L,19,31,61.3,204,0,37,101,2.7,1,4,1,1,0,1
Pitt,2009-10-02,5,@,Louisville,W,16,23,69.6,242,3,38,162,4.3,2,10,6,1,0,1
Utah State,2009-10-02,4,@,Brigham Young,L,20,30,66.7,213,1,37,109,2.9,1,2,1,1,0,1
Air Force,2009-10-03,5,@,Navy,L,6,14,42.9,57,0,53,183,3.5,0,3,0,1,1,2
Alabama,2009-10-03,5,@,Kentucky,W,15,26,57.7,148,2,42,204,4.9,2,5,2,0,0,0
Arizona State,2009-10-03,4,,Oregon State,L,32,58,55.2,338,1,31,68,2.2,1,3,1,1,1,2
Arkansas,2009-10-03,4,N,Texas A&M,W,17,27,63.0,271,4,31,163,5.3,1,9,2,2,1,3
Arkansas State,2009-10-03,4,@,Iowa,L,22,40,55.0,216,2,25,80,3.2,0,4,0,1,1,2
Army,2009-10-03,5,,Tulane,L,3,5,60.0,26,0,56,196,3.5,1,7,2,0,1,1
Auburn,2009-10-03,5,@,Tennessee,W,20,35,57.1,235,1,48,224,4.7,1,3,0,0,0,0
Ball State,2009-10-03,5,,Toledo,L,25,41,61.0,234,2,38,76,2.0,1,6,1,0,1,1
Baylor,2009-10-03,4,,Kent State,W,20,27,74.1,216,0,45,158,3.5,4,3,0,1,0,1
Boise State,2009-10-03,5,,California-Davis,W,22,31,71.0,285,3,33,101,3.1,1,8,1,0,1,1
Boston College,2009-10-03,5,,Florida State,W,13,22,59.1,211,2,38,188,4.9,2,3,1,2,0,2
Bowling Green State,2009-10-03,5,,Ohio,L,28,53,52.8,390,2,33,84,2.5,2,1,0,1,0,1
Buffalo,2009-10-03,5,,Central Michigan,L,16,32,50.0,210,1,37,223,6.0,0,4,1,0,1,1
California,2009-10-03,5,,Southern California,L,15,40,37.5,199,0,25,86,3.4,0,4,1,1,1,2
Central Michigan,2009-10-03,5,@,Buffalo,W,22,28,78.6,268,2,35,144,4.1,1,5,1,1,1,2
Cincinnati,2009-10-03,5,@,Miami (OH),W,23,42,54.8,270,2,19,164,8.6,3,13,10,0,1,1
Clemson,2009-10-03,5,@,Maryland,L,22,40,55.0,193,0,30,81,2.7,1,9,4,2,1,3
Colorado State,2009-10-03,5,@,Idaho,L,19,35,54.3,297,4,32,139,4.3,0,6,3,0,1,1
Duke,2009-10-03,5,,Virginia Tech,L,22,40,55.0,359,2,31,38,1.2,0,8,1,0,0,0
East Carolina,2009-10-03,5,@,Marshall,W,14,23,60.9,131,0,35,155,4.4,3,5,1,0,1,1
Eastern Michigan,2009-10-03,4,,Temple,L,25,37,67.6,230,0,29,50,1.7,1,9,2,1,1,2
Florida Atlantic,2009-10-03,4,,Wyoming,L,19,31,61.3,261,1,28,113,4.0,2,10,3,1,0,1
Florida International,2009-10-03,4,@,Louisiana-Monroe,L,28,46,60.9,314,3,27,77,2.9,2,7,2,0,2,2
Florida State,2009-10-03,5,@,Boston College,L,29,42,69.0,340,0,29,71,2.4,2,6,1,1,0,1
Georgia,2009-10-03,5,,Louisiana State,L,18,34,52.9,229,2,24,45,1.9,0,9,6,0,1,1
Georgia Tech,2009-10-03,5,@,Mississippi State,W,11,14,78.6,266,1,54,213,3.9,4,4,1,1,0,1
Houston,2009-10-03,4,@,Texas-El Paso,L,51,76,67.1,536,5,27,128,4.7,0,0,0,2,0,2
Idaho,2009-10-03,5,,Colorado State,W,25,38,65.8,333,3,33,70,2.1,1,2,0,0,1,1
