School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Pass Int,Turnovers
Baylor,2006-09-16,3,@,Washington State,L,31,49,63.3,256,1,14,-10,-0.7,0,3,1,2,2,4
Boise State,2006-09-16,3,@,Wyoming,W,12,21,57.1,116,0,41,130,3.2,1,6,4,0,0,0
Boston College,2006-09-16,3,,Brigham Young,W,29,48,60.4,356,2,26,115,4.4,2,6,2,2,2,4
Bowling Green State,2006-09-16,3,@,Florida International,W,18,34,52.9,242,2,45,161,3.6,1,7,3,0,2,2
Brigham Young,2006-09-16,3,@,Boston College,L,38,60,63.3,436,1,30,111,3.7,1,5,1,1,2,3
Buffalo,2006-09-16,3,@,Northern Illinois,L,25,41,61.0,250,1,32,99,3.1,1,4,2,0,0,0
California,2006-09-16,3,,Portland State,W,24,37,64.9,309,2,31,193,6.2,3,6,3,2,1,3
Central Michigan,2006-09-16,3,,Akron,W,16,23,69.6,162,1,36,129,3.6,1,11,3,1,1,2
Cincinnati,2006-09-16,3,@,Ohio State,L,20,25,80.0,216,1,22,-4,-0.2,0,4,2,0,3,3
Clemson,2006-09-16,3,@,Florida State,W,16,30,53.3,194,1,28,151,5.4,3,8,4,0,0,0
Colorado,2006-09-16,3,,Arizona State,L,8,18,44.4,86,0,44,133,3.0,0,3,1,2,1,3
Colorado State,2006-09-16,3,@,Nevada,L,14,26,53.8,113,0,24,64,2.7,0,5,2,0,2,2
Connecticut,2006-09-16,2,,Wake Forest,L,19,32,59.4,197,1,47,127,2.7,1,16,4,1,2,3
Duke,2006-09-16,3,@,Virginia Tech,L,8,14,57.1,81,0,41,58,1.4,0,5,0,1,0,1
East Carolina,2006-09-16,3,,Memphis,W,18,27,66.7,236,1,39,177,4.5,2,3,2,1,2,3
Eastern Michigan,2006-09-16,3,@,Northwestern,L,9,25,36.0,47,0,28,87,3.1,0,8,2,0,2,2
Florida,2006-09-16,3,@,Tennessee,W,15,25,60.0,199,3,41,121,3.0,0,6,2,0,1,1
Florida Atlantic,2006-09-16,3,@,Oklahoma State,L,16,28,57.1,166,0,35,49,1.4,1,7,4,1,2,3
Florida International,2006-09-16,3,,Bowling Green State,L,14,23,60.9,145,0,28,187,6.7,3,11,2,1,3,4
Florida State,2006-09-16,3,,Clemson,L,11,20,55.0,102,0,38,102,2.7,1,5,0,2,0,2
Fresno State,2006-09-16,3,@,Washington,L,11,21,52.4,140,1,37,157,4.2,2,2,1,0,1,1
Georgia,2006-09-16,3,,Alabama-Birmingham,W,11,19,57.9,125,0,38,146,3.8,3,7,4,0,0,0
Georgia Tech,2006-09-16,3,,Troy,W,15,32,46.9,180,2,41,320,7.8,3,3,3,0,2,2
Hawaii,2006-09-16,2,,Nevada-Las Vegas,W,33,45,73.3,369,2,31,214,6.9,3,9,3,2,2,4
Houston,2006-09-16,3,,Grambling State,W,30,36,83.3,326,2,31,158,5.1,3,8,3,1,1,2
Idaho,2006-09-16,3,,Idaho State,W,19,29,65.5,266,0,40,161,4.0,3,8,1,0,1,1
Illinois,2006-09-16,3,,Syracuse,L,17,33,51.5,288,2,31,110,3.5,1,5,2,1,1,2
Indiana,2006-09-16,3,,Southern Illinois,L,20,40,50.0,238,1,33,76,2.3,3,6,1,1,1,2
Iowa,2006-09-16,3,,Iowa State,W,26,38,68.4,274,3,30,136,4.5,0,5,2,0,1,1
Iowa State,2006-09-16,3,@,Iowa,L,15,31,48.4,152,1,36,171,4.8,1,2,1,0,0,0
Kansas State,2006-09-16,3,,Marshall,W,19,35,54.3,256,1,27,99,3.7,1,6,3,1,1,2
Kent State,2006-09-16,3,@,Miami (OH),W,14,22,63.6,244,1,33,142,4.3,1,9,6,1,1,2
Kentucky,2006-09-16,3,,Mississippi,W,22,34,64.7,293,3,33,87,2.6,1,4,2,1,0,1
Louisiana Tech,2006-09-16,2,,Nicholls State,W,13,22,59.1,203,2,42,178,4.2,2,7,1,3,0,3
Louisiana-Monroe,2006-09-16,3,@,Alabama,L,10,21,47.6,73,0,30,123,4.1,1,2,1,1,1,2
Louisville,2006-09-16,3,,Miami (FL),W,13,18,72.2,294,2,31,95,3.1,2,8,4,1,0,1
LSU,2006-09-16,3,@,Auburn,L,20,37,54.1,269,0,23,42,1.8,0,8,4,0,0,0
Marshall,2006-09-16,3,@,Kansas State,L,16,28,57.1,92,0,22,50,2.3,0,2,0,1,2,3
Memphis,2006-09-16,3,@,East Carolina,L,25,46,54.3,296,3,30,95,3.2,0,4,1,1,5,6
Miami (FL),2006-09-16,3,@,Louisville,L,20,34,58.8,278,0,29,64,2.2,1,6,2,2,0,2
Miami (OH),2006-09-16,3,,Kent State,L,20,35,57.1,167,0,41,130,3.2,2,4,1,1,1,2
Michigan,2006-09-16,3,@,Notre Dame,W,13,22,59.1,220,3,41,120,2.9,1,5,2,0,1,1
Michigan State,2006-09-16,3,@,Pittsburgh,W,16,25,64.0,198,2,48,335,7.0,3,4,1,1,1,2
Minnesota,2006-09-16,3,,Temple,W,9,17,52.9,166,4,45,282,6.3,4,6,3,0,1,1
Mississippi State,2006-09-16,3,,Tulane,L,18,35,51.4,252,0,32,98,3.1,3,7,2,1,1,2
Missouri,2006-09-16,3,@,New Mexico,W,25,36,69.4,199,1,40,197,4.9,2,10,8,1,1,2
Navy,2006-09-16,3,@,Stanford,W,9,12,75.0,78,0,69,368,5.3,4,7,3,1,0,1
Nebraska,2006-09-16,3,@,Southern California,L,9,17,52.9,143,0,36,68,1.9,1,3,1,1,0,1
Nevada,2006-09-16,3,,Colorado State,W,19,22,86.4,210,2,41,171,4.2,2,5,5,0,1,1
New Mexico,2006-09-16,3,,Missouri,L,16,31,51.6,168,1,27,33,1.2,0,6,0,2,1,3
New Mexico State,2006-09-16,3,,Texas Southern,W,33,50,66.0,409,3,26,111,4.3,3,7,5,1,1,2
North Carolina,2006-09-16,3,,Furman,W,14,20,70.0,265,2,36,181,5.0,4,4,2,0,1,1
North Carolina State,2006-09-16,3,@,Southern Mississippi,L,18,35,51.4,197,2,21,77,3.7,0,6,1,0,3,3
North Texas,2006-09-16,3,@,Tulsa,L,6,11,54.5,62,0,31,27,0.9,0,5,1,1,2,3
Northern Illinois,2006-09-16,3,,Buffalo,W,12,19,63.2,156,1,36,344,9.6,3,6,4,0,1,1
Northwestern,2006-09-16,3,,Eastern Michigan,W,16,26,61.5,110,0,44,156,3.5,2,4,2,1,1,2
Notre Dame,2006-09-16,3,,Michigan,L,25,49,51.0,241,3,17,4,0.2,0,8,2,2,3,5
Ohio,2006-09-16,3,@,Rutgers,L,14,29,48.3,125,1,26,-6,-0.2,0,5,0,2,2,4
Ohio State,2006-09-16,3,,Cincinnati,W,25,35,71.4,278,2,32,166,5.2,2,10,8,0,0,0
Oklahoma,2006-09-16,3,@,Oregon,L,13,24,54.2,174,1,43,207,4.8,2,8,1,1,0,1
Oklahoma State,2006-09-16,3,,Florida Atlantic,W,9,19,47.4,186,1,43,246,5.7,4,11,5,0,0,0
Ole Miss,2006-09-16,3,@,Kentucky,L,13,26,50.0,190,2,39,205,5.3,0,5,2,4,1,5
Oregon,2006-09-16,3,,Oklahoma,W,27,42,64.3,343,2,32,158,4.9,2,6,2,2,2,4
Penn State,2006-09-16,3,,Youngstown State,W,14,32,43.8,179,0,39,389,10.0,4,7,4,1,0,1
Pitt,2006-09-16,3,,Michigan State,L,28,47,59.6,277,2,20,81,4.1,1,6,1,1,2,3
Purdue,2006-09-16,3,,Ball State,W,30,39,76.9,416,3,28,117,4.2,2,6,4,1,2,3
Rice,2006-09-16,3,,Texas,L,18,29,62.1,180,1,20,-12,-0.6,0,6,2,1,0,1
Rutgers,2006-09-16,3,,Ohio,W,6,16,37.5,83,0,38,217,5.7,2,10,3,0,3,3
San Diego State,2006-09-16,2,@,Wisconsin,L,15,27,55.6,102,0,26,13,0.5,0,3,1,1,0,1
SMU,2006-09-16,3,,Sam Houston State,W,18,21,85.7,248,5,34,195,5.7,1,8,4,1,0,1
South Carolina,2006-09-16,3,,Wofford,W,12,20,60.0,196,0,31,165,5.3,3,10,1,1,1,2
South Florida,2006-09-16,3,@,Central Florida,W,22,32,68.8,333,3,38,100,2.6,0,4,3,0,1,1
Southern Mississippi,2006-09-16,3,,North Carolina State,W,13,19,68.4,181,0,52,261,5.0,4,4,2,1,0,1
Stanford,2006-09-16,3,,Navy,L,26,41,63.4,270,0,25,74,3.0,1,4,1,2,1,3
Syracuse,2006-09-16,3,@,Illinois,W,9,18,50.0,167,2,44,202,4.6,1,8,5,0,1,1
Temple,2006-09-16,3,@,Minnesota,L,17,30,56.7,96,0,29,61,2.1,0,2,0,1,2,3
Tennessee,2006-09-16,3,,Florida,L,18,33,54.5,231,1,23,-11,-0.5,1,7,3,0,2,2
Texas,2006-09-16,3,@,Rice,W,10,11,90.9,163,2,43,330,7.7,3,13,3,2,0,2
Texas A&M,2006-09-16,3,,Army,W,7,11,63.6,102,1,44,262,6.0,3,6,1,1,0,1
Texas Christian,2006-09-16,3,,Texas Tech,W,13,23,56.5,101,0,44,180,4.1,0,7,3,0,0,0
Texas Tech,2006-09-16,3,@,Texas Christian,L,23,47,48.9,204,0,15,38,2.5,0,8,2,1,0,1
Troy,2006-09-16,3,@,Georgia Tech,L,18,33,54.5,182,1,38,101,2.7,2,5,1,1,2,3
Tulane,2006-09-16,2,@,Mississippi State,W,16,24,66.7,298,4,36,129,3.6,1,4,1,1,0,1
Tulsa,2006-09-16,3,,North Texas,W,23,35,65.7,275,2,30,126,4.2,2,6,1,0,2,2
UAB,2006-09-16,3,@,Georgia,L,12,21,57.1,94,0,36,69,1.9,0,6,2,1,0,1
UCF,2006-09-16,3,,South Florida,L,19,44,43.2,219,1,34,140,4.1,0,11,5,0,2,2
UNLV,2006-09-16,3,@,Hawaii,L,18,47,38.3,232,1,28,39,1.4,1,4,2,0,1,1
USC,2006-09-16,2,,Nebraska,W,25,37,67.6,257,3,31,142,4.6,1,5,1,0,0,0
Utah,2006-09-16,3,@,Utah State,W,20,30,66.7,240,4,37,161,4.4,0,9,4,1,0,1
Utah State,2006-09-16,3,,Utah,L,6,20,30.0,64,0,29,34,1.2,0,1,0,4,2,6
Vanderbilt,2006-09-16,3,,Arkansas,L,12,26,46.2,124,1,37,240,6.5,2,5,1,0,0,0
Virginia,2006-09-16,3,,Western Michigan,L,24,32,75.0,189,0,26,69,2.7,1,7,2,0,2,2
Virginia Tech,2006-09-16,3,,Duke,W,16,27,59.3,316,2,33,102,3.1,2,11,8,0,1,1
Wake Forest,2006-09-16,3,@,Connecticut,W,7,16,43.8,110,0,38,99,2.6,2,9,5,1,0,1
Washington,2006-09-16,3,,Fresno State,W,15,26,57.7,151,2,35,128,3.7,1,5,1,0,0,0
Washington State,2006-09-16,3,,Baylor,W,25,38,65.8,285,2,34,51,1.5,0,10,5,2,2,4
Western Michigan,2006-09-16,3,@,Virginia,W,7,11,63.6,40,0,40,139,3.5,1,7,3,0,0,0
Wisconsin,2006-09-16,3,,San Diego State,W,12,23,52.2,85,1,45,287,6.4,1,8,5,1,0,1
Wyoming,2006-09-16,3,,Boise State,L,14,30,46.7,178,0,29,73,2.5,1,8,3,0,2,2
Georgia Tech,2006-09-21,4,,Virginia,W,12,21,57.1,230,2,38,105,2.8,1,8,1,1,0,1
Virginia,2006-09-21,4,@,Georgia Tech,L,15,31,48.4,115,1,23,51,2.2,0,7,2,1,2,3
Nevada,2006-09-22,4,,Northwestern,W,17,26,65.4,197,2,45,156,3.5,1,2,1,0,1,1
Northwestern,2006-09-22,4,@,Nevada,L,9,21,42.9,122,0,37,246,6.6,3,7,4,2,3,5
Air Force,2006-09-23,2,@,Wyoming,W,3,7,42.9,40,1,70,327,4.7,3,7,4,1,0,1
Akron,2006-09-23,4,,North Texas,W,14,20,70.0,173,3,31,105,3.4,2,7,0,0,0,0
Alabama,2006-09-23,4,@,Arkansas,L,16,20,80.0,243,3,52,118,2.3,0,5,1,1,0,1
Arizona,2006-09-23,4,,Southern California,L,14,25,56.0,170,0,19,-16,-0.8,0,6,1,1,1,2
Arizona State,2006-09-23,4,@,California,L,16,36,44.4,177,2,46,237,5.2,1,4,1,1,4,5
Arkansas,2006-09-23,4,,Alabama,W,7,22,31.8,97,1,31,172,5.5,1,9,5,0,3,3
Arkansas State,2006-09-23,3,@,Southern Methodist,L,13,28,46.4,193,1,41,69,1.7,0,4,2,4,1,5
Army,2006-09-23,4,@,Baylor,W,15,22,68.2,138,1,38,140,3.7,1,4,1,1,0,1
Auburn,2006-09-23,4,,Buffalo,W,10,14,71.4,153,0,36,261,7.3,5,11,3,0,1,1
Ball State,2006-09-23,4,,North Dakota State,L,18,32,56.3,385,2,24,14,0.6,1,3,1,0,0,0
Baylor,2006-09-23,4,,Army,L,26,35,74.3,241,1,28,62,2.2,1,4,1,0,0,0
Boise State,2006-09-23,4,,Hawaii,W,17,29,58.6,273,3,44,242,5.5,2,3,2,0,1,1
Boston College,2006-09-23,4,@,North Carolina State,L,13,25,52.0,149,1,42,172,4.1,1,7,2,0,1,1
Bowling Green State,2006-09-23,4,,Kent State,L,15,31,48.4,125,0,45,157,3.5,0,5,0,3,3,6
Brigham Young,2006-09-23,4,,Utah State,W,20,28,71.4,305,1,34,136,4.0,3,6,1,0,1,1
Buffalo,2006-09-23,4,@,Auburn,L,12,24,50.0,111,1,39,87,2.2,0,3,1,0,0,0
California,2006-09-23,4,,Arizona State,W,18,26,69.2,270,4,27,139,5.1,0,7,5,1,1,2
Central Michigan,2006-09-23,4,@,Eastern Michigan,W,27,42,64.3,276,1,33,176,5.3,2,5,2,0,1,1
Cincinnati,2006-09-23,4,@,Virginia Tech,L,14,20,70.0,159,0,38,121,3.2,1,9,3,1,2,3
Clemson,2006-09-23,4,,North Carolina,W,14,21,66.7,180,0,58,324,5.6,7,5,2,0,1,1
Colorado,2006-09-23,4,@,Georgia,L,14,27,51.9,140,0,39,173,4.4,1,7,2,1,1,2
Connecticut,2006-09-23,3,@,Indiana,W,5,13,38.5,27,0,53,257,4.8,1,10,3,1,2,3
East Carolina,2006-09-23,4,,West Virginia,L,22,47,46.8,276,1,24,41,1.7,0,10,1,1,2,3
Eastern Michigan,2006-09-23,4,,Central Michigan,L,22,32,68.8,157,1,47,188,4.0,1,5,1,0,0,0
Florida,2006-09-23,4,,Kentucky,W,16,28,57.1,279,2,38,235,6.2,2,10,6,1,1,2
Florida Atlantic,2006-09-23,4,@,South Carolina,L,8,25,32.0,105,1,35,138,3.9,0,6,3,1,1,2
Florida International,2006-09-23,4,@,Maryland,L,15,34,44.1,221,1,19,89,4.7,0,11,3,0,1,1
Florida State,2006-09-23,4,,Rice,W,13,23,56.5,213,2,38,287,7.6,5,7,4,1,0,1
Georgia,2006-09-23,4,,Colorado,W,18,29,62.1,230,2,27,54,2.0,0,8,2,2,0,2
Hawaii,2006-09-23,3,@,Boise State,L,25,37,67.6,388,5,18,88,4.9,0,4,1,2,1,3
Houston,2006-09-23,4,,Oklahoma State,W,21,28,75.0,313,4,46,196,4.3,0,3,0,1,0,1
Idaho,2006-09-23,4,@,Oregon State,L,8,23,34.8,128,0,24,57,2.4,0,4,1,2,4,6
Illinois,2006-09-23,4,,Iowa,L,12,39,30.8,194,1,35,121,3.5,0,6,1,0,4,4
Indiana,2006-09-23,4,,Connecticut,L,20,43,46.5,192,0,27,0,0.0,0,7,4,1,3,4
Iowa,2006-09-23,4,@,Illinois,W,17,27,63.0,190,1,42,154,3.7,2,6,3,0,1,1
Iowa State,2006-09-23,4,@,Texas,L,25,45,55.6,302,2,27,21,0.8,0,6,1,0,2,2
Kansas,2006-09-23,4,,South Florida,W,25,35,71.4,273,0,35,118,3.4,1,5,3,2,0,2
Kansas State,2006-09-23,4,,Louisville,L,17,45,37.8,139,0,19,108,5.7,1,5,2,0,2,2
Kent State,2006-09-23,4,@,Bowling Green State,W,14,22,63.6,141,1,38,216,5.7,3,6,5,0,0,0
Kentucky,2006-09-23,4,@,Florida,L,26,38,68.4,210,1,22,39,1.8,0,3,3,0,0,0
Louisiana,2006-09-23,3,,North Carolina A&T,W,5,11,45.5,78,1,46,330,7.2,5,5,3,0,0,0
Louisiana Tech,2006-09-23,3,@,Texas A&M,L,13,32,40.6,229,1,24,73,3.0,1,6,1,1,0,1
Louisville,2006-09-23,4,@,Kansas State,W,18,26,69.2,173,1,42,228,5.4,2,5,3,2,1,3
LSU,2006-09-23,4,,Tulane,W,18,28,64.3,201,2,32,172,5.4,5,6,4,0,0,0
Marshall,2006-09-23,4,@,Tennessee,L,8,14,57.1,110,0,48,126,2.6,1,6,2,1,1,2
Maryland,2006-09-23,4,,Florida International,W,17,30,56.7,158,2,40,117,2.9,0,6,0,0,1,1
Miami (OH),2006-09-23,4,@,Syracuse,L,25,39,64.1,241,2,29,31,1.1,0,9,4,0,1,1
Michigan,2006-09-23,4,,Wisconsin,W,18,25,72.0,211,2,39,111,2.8,1,10,4,0,3,3
Michigan State,2006-09-23,4,,Notre Dame,L,11,23,47.8,140,3,43,248,5.8,1,3,2,1,2,3
Middle Tennessee State,2006-09-23,4,@,Oklahoma,L,6,20,30.0,73,0,28,22,0.8,0,10,1,3,2,5
Minnesota,2006-09-23,4,@,Purdue,L,21,35,60.0,227,2,45,194,4.3,1,1,0,1,1,2
Mississippi State,2006-09-23,4,@,Alabama-Birmingham,W,14,23,60.9,115,0,44,166,3.8,2,3,1,2,0,2
Missouri,2006-09-23,4,,Ohio,W,18,34,52.9,258,2,39,170,4.4,2,7,2,2,1,3
Navy,2006-09-23,4,,Tulsa,L,6,11,54.5,73,1,51,283,5.5,2,2,0,0,1,1
Nebraska,2006-09-23,4,,Troy,W,16,23,69.6,281,2,46,316,6.9,6,10,4,0,1,1
New Mexico,2006-09-23,4,,Texas-El Paso,W,11,19,57.9,96,2,45,193,4.3,1,5,5,0,1,1
North Carolina,2006-09-23,4,@,Clemson,L,7,23,30.4,96,0,22,54,2.5,1,3,1,1,1,2
North Carolina State,2006-09-23,4,,Boston College,W,15,32,46.9,179,1,23,141,6.1,1,4,3,0,1,1
North Texas,2006-09-23,4,@,Akron,L,17,36,47.2,112,1,36,175,4.9,1,4,2,1,2,3
Northern Illinois,2006-09-23,4,,Indiana State,W,12,16,75.0,106,0,52,314,6.0,5,6,3,0,0,0
Notre Dame,2006-09-23,4,@,Michigan State,W,20,36,55.6,319,5,17,47,2.8,0,7,3,1,1,2
Ohio,2006-09-23,4,@,Missouri,L,17,33,51.5,145,1,30,43,1.4,0,7,0,1,1,2
Ohio State,2006-09-23,4,,Penn State,W,12,22,54.5,115,1,29,138,4.8,1,8,3,0,2,2
Oklahoma,2006-09-23,4,,Middle Tennessee State,W,14,20,70.0,272,3,44,190,4.3,3,11,3,2,0,2
Oklahoma State,2006-09-23,4,@,Houston,L,13,22,59.1,281,3,27,165,6.1,0,5,3,2,0,2
Ole Miss,2006-09-23,4,,Wake Forest,L,21,40,52.5,211,0,31,26,0.8,0,6,0,0,1,1
Oregon State,2006-09-23,3,,Idaho,W,20,35,57.1,206,1,38,174,4.6,3,6,3,1,1,2
Penn State,2006-09-23,4,@,Ohio State,L,16,25,64.0,106,0,40,142,3.6,0,2,0,0,3,3
Pitt,2006-09-23,4,,Citadel,W,18,22,81.8,361,5,36,145,4.0,2,6,3,1,0,1
Purdue,2006-09-23,4,,Minnesota,W,18,27,66.7,243,2,32,178,5.6,1,5,3,0,0,0
Rice,2006-09-23,4,@,Florida State,L,9,27,33.3,128,1,37,113,3.1,0,3,2,2,1,3
Rutgers,2006-09-23,4,,Howard,W,10,17,58.8,142,1,53,215,4.1,7,10,1,1,1,2
San Diego State,2006-09-23,3,,Utah,L,9,20,45.0,83,1,45,204,4.5,0,3,0,0,5,5
San Jose State,2006-09-23,3,,Cal Poly,W,20,32,62.5,152,0,39,167,4.3,2,5,2,1,1,2
SMU,2006-09-23,4,,Arkansas State,W,17,28,60.7,231,5,31,226,7.3,1,8,5,1,1,2
South Carolina,2006-09-23,4,,Florida Atlantic,W,19,34,55.9,292,5,38,200,5.3,1,6,3,0,0,0
South Florida,2006-09-23,4,@,Kansas,L,17,34,50.0,196,0,29,113,3.9,1,7,2,1,2,3
Stanford,2006-09-23,4,,Washington State,L,15,25,60.0,167,1,31,28,0.9,0,3,1,1,1,2
Syracuse,2006-09-23,4,,Miami (OH),W,14,20,70.0,163,2,34,152,4.5,1,12,8,0,0,0
Temple,2006-09-23,4,@,Western Michigan,L,12,26,46.2,140,0,29,9,0.3,1,4,0,1,3,4
Tennessee,2006-09-23,4,,Marshall,W,18,27,66.7,258,1,24,176,7.3,3,8,3,0,1,1
Texas,2006-09-23,4,,Iowa State,W,19,24,79.2,246,2,40,193,4.8,3,10,7,1,1,2
Texas A&M,2006-09-23,4,,Louisiana Tech,W,21,33,63.6,336,3,34,153,4.5,3,4,2,1,0,1
Texas Tech,2006-09-23,4,,Southeastern Louisiana,W,31,44,70.5,403,5,17,106,6.2,3,8,4,0,0,0
Toledo,2006-09-23,4,,McNeese State,W,17,30,56.7,186,1,44,219,5.0,4,4,3,0,0,0
Troy,2006-09-23,4,@,Nebraska,L,15,24,62.5,92,0,27,48,1.8,0,2,1,2,1,3
Tulane,2006-09-23,3,@,Louisiana State,L,12,32,37.5,119,0,35,112,3.2,1,2,1,1,2,3
Tulsa,2006-09-23,4,@,Navy,W,24,36,66.7,285,3,30,159,5.3,0,5,2,0,0,0
UAB,2006-09-23,4,,Mississippi State,L,12,26,46.2,116,0,32,94,2.9,1,5,1,0,2,2
UCLA,2006-09-23,3,@,Washington,L,18,31,58.1,135,0,34,143,4.2,1,6,3,0,2,2
USC,2006-09-23,3,@,Arizona,W,24,39,61.5,179,1,42,202,4.8,1,7,5,1,1,2
Utah,2006-09-23,4,@,San Diego State,W,13,28,46.4,167,1,41,192,4.7,2,7,3,1,1,2
Utah State,2006-09-23,4,@,Brigham Young,L,17,28,60.7,122,0,42,120,2.9,0,4,0,1,1,2
UTEP,2006-09-23,3,@,New Mexico,L,26,37,70.3,211,1,23,30,1.3,0,9,3,1,0,1
Vanderbilt,2006-09-23,4,,Tennessee State,W,12,17,70.6,129,2,37,179,4.8,2,7,4,1,1,2
Virginia Tech,2006-09-23,4,,Cincinnati,W,11,23,47.8,188,1,33,145,4.4,1,7,2,1,1,2
Wake Forest,2006-09-23,4,@,Mississippi,W,4,5,80.0,43,0,53,240,4.5,3,8,5,1,0,1
Washington,2006-09-23,4,,UCLA,W,18,29,62.1,200,3,27,49,1.8,0,8,3,3,1,4
Washington State,2006-09-23,4,@,Stanford,W,21,33,63.6,228,2,49,240,4.9,2,9,8,3,0,3
West Virginia,2006-09-23,4,@,East Carolina,W,17,24,70.8,216,2,42,153,3.6,1,6,0,0,3,3
Western Michigan,2006-09-23,4,,Temple,W,15,26,57.7,143,2,34,151,4.4,2,10,5,1,0,1
Wisconsin,2006-09-23,4,@,Michigan,L,22,43,51.2,236,1,27,12,0.4,0,2,2,1,0,1
Wyoming,2006-09-23,4,,Air Force,L,13,21,61.9,169,2,21,77,3.7,0,2,1,2,0,2
Southern Mississippi,2006-09-26,4,@,Central Florida,W,15,31,48.4,184,1,29,89,3.1,0,5,3,0,0,0
UCF,2006-09-26,4,,Southern Mississippi,L,18,31,58.1,191,1,39,134,3.4,1,3,1,1,1,2
Auburn,2006-09-28,5,@,South Carolina,W,13,19,68.4,180,1,35,127,3.6,2,5,4,1,0,1
Brigham Young,2006-09-28,5,@,Texas Christian,W,23,37,62.2,321,3,34,72,2.1,1,2,1,0,0,0
South Carolina,2006-09-28,5,,Auburn,L,21,35,60.0,240,2,34,109,3.2,0,5,3,1,1,2
Texas Christian,2006-09-28,4,,Brigham Young,L,26,50,52.0,296,1,32,141,4.4,1,7,2,1,1,2
Rutgers,2006-09-29,5,@,South Florida,W,11,20,55.0,100,0,45,226,5.0,2,4,2,0,1,1
South Florida,2006-09-29,5,,Rutgers,L,17,26,65.4,255,1,25,92,3.7,2,1,1,1,2,3
Air Force,2006-09-30,3,,New Mexico,W,3,6,50.0,19,0,62,262,4.2,3,5,5,0,1,1
Akron,2006-09-30,5,@,Kent State,L,19,38,50.0,261,2,23,73,3.2,0,4,2,2,0,2
Alabama,2006-09-30,5,@,Florida,L,21,40,52.5,240,0,30,83,2.8,0,4,1,0,3,3
Arizona,2006-09-30,5,,Washington,L,24,41,58.5,308,1,24,-7,-0.3,0,4,0,0,1,1
Arizona State,2006-09-30,5,,Oregon,L,6,19,31.6,33,0,34,142,4.2,0,0,0,1,1,2
Arkansas State,2006-09-30,4,@,Florida International,W,10,22,45.5,108,0,47,222,4.7,4,7,3,0,1,1
Army,2006-09-30,5,,Rice,L,14,30,46.7,162,1,31,140,4.5,1,3,1,3,1,4
Ball State,2006-09-30,5,,Northern Illinois,L,29,40,72.5,307,4,26,78,3.0,0,8,1,1,0,1
Baylor,2006-09-30,5,,Kansas State,W,26,47,55.3,294,2,19,18,0.9,0,1,0,3,1,4
Boise State,2006-09-30,5,@,Utah,W,15,22,68.2,210,1,42,188,4.5,2,3,0,1,2,3
Boston College,2006-09-30,5,,Maine,W,19,30,63.3,195,0,32,159,5.0,2,11,3,2,0,2
Bowling Green State,2006-09-30,5,@,Ohio,W,10,19,52.6,108,0,44,148,3.4,3,9,4,1,0,1
California,2006-09-30,5,@,Oregon State,W,22,31,71.0,341,4,33,142,4.3,1,5,4,0,1,1
Central Michigan,2006-09-30,5,@,Kentucky,L,26,47,55.3,411,4,34,147,4.3,0,5,2,3,1,4
Cincinnati,2006-09-30,5,,Miami (OH),W,5,11,45.5,43,1,42,253,6.0,2,11,4,2,1,3
Clemson,2006-09-30,5,,Louisiana Tech,W,10,17,58.8,133,2,41,393,9.6,3,10,4,3,0,3
Colorado,2006-09-30,5,@,Missouri,L,13,27,48.1,190,0,36,183,5.1,1,5,1,0,0,0
Colorado State,2006-09-30,4,@,Fresno State,W,15,23,65.2,248,3,44,54,1.2,1,2,0,2,0,2
Connecticut,2006-09-30,4,,Navy,L,15,37,40.5,176,2,28,167,6.0,0,5,2,3,0,3
Duke,2006-09-30,4,,Virginia,L,11,25,44.0,121,0,36,-21,-0.6,0,10,5,2,3,5
Eastern Michigan,2006-09-30,5,@,Louisiana,L,23,35,65.7,171,0,24,75,3.1,2,3,2,1,0,1
Florida,2006-09-30,5,,Alabama,W,15,21,71.4,197,2,33,133,4.0,1,4,3,2,0,2
Florida Atlantic,2006-09-30,5,@,Louisiana-Monroe,W,13,19,68.4,185,1,38,151,4.0,2,4,1,0,0,0
Florida International,2006-09-30,5,,Arkansas State,L,18,35,51.4,177,0,19,9,0.5,1,5,1,1,3,4
Fresno State,2006-09-30,4,,Colorado State,L,19,42,45.2,205,1,23,115,5.0,1,11,5,0,3,3
Georgia,2006-09-30,5,@,Mississippi,W,11,28,39.3,115,0,33,133,4.0,2,8,4,0,0,0
Georgia Tech,2006-09-30,5,@,Virginia Tech,W,9,17,52.9,176,2,36,149,4.1,2,6,4,0,2,2
Hawaii,2006-09-30,4,,Eastern Illinois,W,35,51,68.6,529,5,17,42,2.5,1,6,1,1,1,2
Houston,2006-09-30,5,@,Miami (FL),L,18,28,64.3,196,0,25,80,3.2,1,3,0,1,0,1
Idaho,2006-09-30,5,@,Utah State,W,10,20,50.0,188,1,35,128,3.7,2,7,1,1,0,1
Illinois,2006-09-30,5,@,Michigan State,W,10,17,58.8,138,2,44,252,5.7,0,8,5,0,1,1
Indiana,2006-09-30,5,,Wisconsin,L,13,30,43.3,113,0,33,167,5.1,1,2,0,2,0,2
Iowa,2006-09-30,5,,Ohio State,L,19,41,46.3,249,1,20,87,4.4,1,5,1,1,3,4
