School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Pass Int,Turnovers
Syracuse,2016-10-22,8,@,Boston College,W,32,38,84.2,434,3,33,99,3.0,1,3,1,2,1,3
Texas,2016-10-22,7,@,Kansas State,L,17,24,70.8,222,2,36,133,3.7,1,6,2,0,0,0
Texas A&M,2016-10-22,7,@,Alabama,L,14,31,45.2,164,2,38,114,3.0,0,12,3,1,1,2
Texas Christian,2016-10-22,7,@,West Virginia,L,18,31,58.1,148,1,29,152,5.2,0,10,5,2,1,3
Texas State,2016-10-22,7,,Louisiana,L,20,28,71.4,142,0,36,79,2.2,0,5,1,1,1,2
Texas Tech,2016-10-22,7,,Oklahoma,L,52,88,59.1,734,5,21,120,5.7,3,3,,1,1,2
Toledo,2016-10-22,7,,Central Michigan,W,23,32,71.9,264,4,37,140,3.8,0,5,1,0,0,0
Tulane,2016-10-22,7,@,Tulsa,L,3,19,15.8,37,0,49,355,7.2,4,6,1,1,0,1
Tulsa,2016-10-22,7,,Tulane,W,14,23,60.9,236,3,58,330,5.7,3,5,4,2,0,2
UCF,2016-10-22,7,@,Connecticut,W,29,45,64.4,317,3,30,83,2.8,0,5,1,0,0,0
UCLA,2016-10-22,8,,Utah,L,40,71,56.3,464,5,16,46,2.9,1,11,5,1,4,5
UNLV,2016-10-22,8,,Colorado State,L,7,23,30.4,185,2,32,175,5.5,1,6,,1,1,2
Utah,2016-10-22,8,@,UCLA,W,12,24,50.0,179,0,49,360,7.3,5,8,2,1,1,2
Utah State,2016-10-22,7,,Fresno State,W,17,29,58.6,188,3,38,208,5.5,1,2,1,0,0,0
UTEP,2016-10-22,7,@,Texas-San Antonio,W,16,24,66.7,285,4,38,159,4.2,3,8,2,1,0,1
UTSA,2016-10-22,7,,Texas-El Paso,L,21,37,56.8,247,4,52,278,5.3,2,7,1,0,1,1
Vanderbilt,2016-10-22,8,,Tennessee State,W,15,24,62.5,143,1,42,358,8.5,4,5,3,0,0,0
Virginia,2016-10-22,7,,North Carolina,L,22,45,48.9,143,1,39,110,2.8,1,4,2,1,0,1
Washington,2016-10-22,7,,Oregon State,W,15,31,48.4,300,3,39,219,5.6,2,4,1,1,0,1
Washington State,2016-10-22,7,@,Arizona State,W,42,53,79.2,398,3,17,-38,-2.2,1,6,2,0,0,0
West Virginia,2016-10-22,6,,Texas Christian,W,16,23,69.6,231,4,48,158,3.3,0,5,3,0,0,0
Western Kentucky,2016-10-22,8,,Old Dominion,W,28,33,84.8,378,4,35,246,7.0,4,4,,0,1,1
Western Michigan,2016-10-22,8,,Eastern Michigan,W,29,35,82.9,398,3,38,163,4.3,3,3,,1,1,2
Wisconsin,2016-10-22,7,@,Iowa,W,15,25,60.0,256,1,48,167,3.5,1,4,2,1,0,1
Wyoming,2016-10-22,7,@,Nevada,W,10,14,71.4,149,1,54,393,7.3,5,4,2,0,0,0
Akron,2016-10-27,9,@,Buffalo,L,18,42,42.9,178,1,42,128,3.0,0,1,,0,1,1
Appalachian State,2016-10-27,8,@,Georgia Southern,W,16,27,59.3,199,0,43,335,7.8,4,8,1,1,2,3
Buffalo,2016-10-27,8,,Akron,W,7,21,33.3,140,1,42,378,9.0,4,7,3,0,1,1
California,2016-10-27,8,@,Southern California,L,34,53,64.2,333,2,30,142,4.7,1,1,1,1,1,2
Georgia Southern,2016-10-27,8,,Appalachian State,L,12,29,41.4,94,0,26,65,2.5,0,3,,0,3,3
Ohio,2016-10-27,9,@,Toledo,W,11,22,50.0,243,3,48,269,5.6,1,6,,1,0,1
Pitt,2016-10-27,8,,Virginia Tech,L,14,23,60.9,278,1,32,180,5.6,4,8,3,1,1,2
Toledo,2016-10-27,8,,Ohio,L,32,46,69.6,438,3,29,122,4.2,0,9,3,1,1,2
USC,2016-10-27,8,,California,W,18,25,72.0,231,5,48,398,8.3,1,5,,2,1,3
Virginia Tech,2016-10-27,8,@,Pittsburgh,W,24,43,55.8,406,2,39,150,3.8,1,7,,0,0,0
Air Force,2016-10-28,8,@,Fresno State,W,5,9,55.6,97,1,73,327,4.5,2,8,2,1,0,1
Fresno State,2016-10-28,9,,Air Force,L,19,38,50.0,312,3,30,37,1.2,0,5,1,0,4,4
Navy,2016-10-28,7,@,South Florida,L,15,27,55.6,299,1,54,317,5.9,6,3,,0,1,1
San Diego State,2016-10-28,8,@,Utah State,W,4,10,40.0,14,1,57,400,7.0,2,6,3,0,0,0
South Florida,2016-10-28,9,,Navy,W,20,30,66.7,217,2,44,412,9.4,5,1,,1,0,1
Utah State,2016-10-28,8,,San Diego State,L,11,26,42.3,181,1,28,71,2.5,1,5,2,1,1,2
Arizona,2016-10-29,8,,Stanford,L,5,20,25.0,116,1,44,170,3.9,0,7,4,2,1,3
Arizona State,2016-10-29,9,@,Oregon,L,23,40,57.5,329,2,36,139,3.9,3,11,4,0,3,3
Arkansas State,2016-10-29,7,,Louisiana-Monroe,W,24,41,58.5,316,5,31,118,3.8,2,11,3,0,0,0
Army,2016-10-29,8,@,Wake Forest,W,6,9,66.7,145,1,64,238,3.7,2,4,,1,1,2
Auburn,2016-10-29,8,@,Mississippi,W,15,22,68.2,247,1,52,307,5.9,3,4,2,0,0,0
Baylor,2016-10-29,7,@,Texas,L,14,28,50.0,226,2,68,398,5.9,2,8,3,1,1,2
Boise State,2016-10-29,8,@,Wyoming,L,23,36,63.9,328,1,27,159,5.9,3,2,,1,1,2
Boston College,2016-10-29,8,@,North Carolina State,W,19,34,55.9,218,1,44,168,3.8,1,7,2,1,1,2
Central Michigan,2016-10-29,9,,Kent State,L,20,43,46.5,244,2,30,105,3.5,0,9,2,1,3,4
Cincinnati,2016-10-29,8,@,Temple,L,15,27,55.6,119,2,22,67,3.0,0,10,2,2,0,2
Clemson,2016-10-29,8,@,Florida State,W,27,43,62.8,378,2,38,133,3.5,2,10,6,0,2,2
Connecticut,2016-10-29,9,@,East Carolina,L,18,35,51.4,206,0,31,89,2.9,0,5,1,1,2,3
Duke,2016-10-29,8,@,Georgia Tech,L,22,36,61.1,305,2,37,254,6.9,3,7,3,2,1,3
East Carolina,2016-10-29,8,,Connecticut,W,33,47,70.2,294,4,40,136,3.4,1,10,4,0,0,0
Eastern Michigan,2016-10-29,9,,Miami (OH),L,23,39,59.0,328,2,23,33,1.4,0,3,1,0,1,1
Florida,2016-10-29,7,N,Georgia,W,15,25,60.0,131,1,48,100,2.1,2,8,2,0,1,1
Florida Atlantic,2016-10-29,8,,Western Kentucky,L,15,34,44.1,77,0,33,125,3.8,0,6,3,1,1,2
Florida International,2016-10-29,9,,Middle Tennessee State,L,27,40,67.5,307,3,44,210,4.8,2,2,1,2,1,3
Florida State,2016-10-29,8,,Clemson,L,17,35,48.6,286,1,28,163,5.8,4,7,4,0,1,1
Georgia,2016-10-29,8,N,Florida,L,15,33,45.5,143,1,19,21,1.1,0,7,3,0,0,0
Georgia State,2016-10-29,8,@,South Alabama,L,11,18,61.1,113,0,40,127,3.2,1,5,2,1,0,1
Georgia Tech,2016-10-29,8,,Duke,W,10,14,71.4,264,2,47,341,7.3,3,4,1,2,0,2
Hawaii,2016-10-29,9,,New Mexico,L,16,28,57.1,173,0,40,125,3.1,3,5,,1,0,1
Houston,2016-10-29,9,,Central Florida,W,26,37,70.3,240,1,49,158,3.2,3,12,3,1,3,4
Illinois,2016-10-29,8,,Minnesota,L,16,34,47.1,156,1,34,89,2.6,1,8,2,3,0,3
Indiana,2016-10-29,8,,Maryland,W,17,26,65.4,236,0,57,414,7.3,6,8,4,0,0,0
Iowa State,2016-10-29,8,,Kansas State,L,24,43,55.8,339,2,31,154,5.0,1,8,,0,1,1
Kansas,2016-10-29,8,@,Oklahoma,L,21,37,56.8,121,0,28,49,1.8,0,5,1,0,2,2
Kansas State,2016-10-29,8,@,Iowa State,W,18,28,64.3,151,1,43,247,5.7,3,3,2,0,0,0
Kent State,2016-10-29,9,@,Central Michigan,W,10,18,55.6,102,1,42,228,5.4,2,8,3,1,1,2
Kentucky,2016-10-29,8,@,Missouri,W,15,24,62.5,205,2,59,377,6.4,3,3,1,1,1,2
Louisiana Tech,2016-10-29,9,,Rice,W,24,31,77.4,434,3,39,301,7.7,5,7,5,1,0,1
Louisiana-Monroe,2016-10-29,8,@,Arkansas State,L,14,29,48.3,162,0,42,174,4.1,1,5,1,0,2,2
Louisville,2016-10-29,8,@,Virginia,W,24,41,58.5,361,4,34,147,4.3,0,4,1,1,1,2
Marshall,2016-10-29,8,@,Southern Mississippi,L,20,34,58.8,166,1,25,60,2.4,1,8,2,0,0,0
Maryland,2016-10-29,8,@,Indiana,L,22,34,64.7,248,2,50,269,5.4,3,5,1,1,1,2
Massachusetts,2016-10-29,9,,Wagner,W,26,41,63.4,364,3,24,143,6.0,1,8,4,0,1,1
Memphis,2016-10-29,8,,Tulsa,L,19,40,47.5,349,3,42,159,3.8,1,2,,2,2,4
Miami (FL),2016-10-29,8,@,Notre Dame,L,26,42,61.9,288,1,35,18,0.5,1,4,1,0,1,1
Miami (OH),2016-10-29,9,@,Eastern Michigan,W,15,23,65.2,175,1,43,230,5.3,3,6,5,1,0,1
Michigan,2016-10-29,8,@,Michigan State,W,16,25,64.0,244,0,42,192,4.6,3,7,2,0,1,1
Michigan State,2016-10-29,8,,Michigan,L,13,28,46.4,184,2,42,217,5.2,1,7,,0,1,1
Middle Tennessee State,2016-10-29,8,@,Florida International,W,22,35,62.9,332,4,19,134,7.1,1,2,2,0,0,0
Minnesota,2016-10-29,8,@,Illinois,W,10,19,52.6,112,0,48,171,3.6,5,5,2,0,0,0
Mississippi State,2016-10-29,8,,Samford,W,20,35,57.1,417,5,46,252,5.5,2,7,3,1,2,3
Missouri,2016-10-29,8,,Kentucky,L,19,32,59.4,229,2,37,157,4.2,1,6,1,0,0,0
Nebraska,2016-10-29,8,@,Wisconsin,L,12,31,38.7,153,0,44,152,3.5,2,4,2,0,2,2
New Mexico,2016-10-29,8,@,Hawaii,W,11,15,73.3,84,0,40,237,5.9,3,6,2,0,1,1
New Mexico State,2016-10-29,8,@,Texas A&M,L,21,38,55.3,147,1,39,169,4.3,0,5,2,0,0,0
North Carolina State,2016-10-29,8,,Boston College,L,23,41,56.1,307,2,23,31,1.3,0,3,2,1,2,3
North Texas,2016-10-29,8,@,Texas-San Antonio,L,27,38,71.1,257,1,34,152,4.5,1,8,5,2,2,4
Northwestern,2016-10-29,8,@,Ohio State,L,23,44,52.3,258,1,29,148,5.1,1,4,1,0,1,1
Notre Dame,2016-10-29,8,,Miami (FL),W,25,38,65.8,263,2,29,148,5.1,1,12,5,2,0,2
Ohio State,2016-10-29,8,,Northwestern,W,21,32,65.6,223,0,41,208,5.1,3,4,1,0,0,0
Oklahoma,2016-10-29,8,,Kansas,W,20,33,60.6,271,4,38,267,7.0,2,10,3,1,0,1
Oklahoma State,2016-10-29,8,,West Virginia,W,26,36,72.2,273,3,31,85,2.7,1,5,4,0,0,0
Old Dominion,2016-10-29,8,@,Texas-El Paso,W,14,22,63.6,262,2,30,131,4.4,2,6,2,0,1,1
Ole Miss,2016-10-29,8,,Auburn,L,36,59,61.0,465,3,31,105,3.4,0,4,1,0,1,1
Oregon,2016-10-29,8,,Arizona State,W,31,42,73.8,489,4,46,245,5.3,2,4,3,1,0,1
Oregon State,2016-10-29,8,,Washington State,L,23,39,59.0,327,2,28,171,6.1,2,4,2,0,0,0
Penn State,2016-10-29,8,@,Purdue,W,13,25,52.0,254,3,38,257,6.8,5,5,1,0,0,0
Purdue,2016-10-29,8,,Penn State,L,36,55,65.5,295,2,26,46,1.8,1,5,1,2,2,4
Rice,2016-10-29,8,@,Louisiana Tech,L,15,27,55.6,152,0,43,153,3.6,2,3,2,1,1,2
San Jose State,2016-10-29,9,,Nevada-Las Vegas,W,24,40,60.0,292,2,42,132,3.1,1,8,3,0,0,0
SMU,2016-10-29,8,@,Tulane,W,16,31,51.6,302,2,43,137,3.2,3,5,2,0,2,2
South Alabama,2016-10-29,8,,Georgia State,W,15,27,55.6,124,0,43,182,4.2,1,8,4,1,1,2
South Carolina,2016-10-29,8,,Tennessee,W,15,21,71.4,167,2,49,158,3.2,1,4,2,0,0,0
Southern Mississippi,2016-10-29,8,,Marshall,W,22,40,55.0,300,1,45,174,3.9,2,4,3,1,0,1
Stanford,2016-10-29,8,@,Arizona,W,14,31,45.2,104,2,42,237,5.6,2,8,5,0,1,1
Temple,2016-10-29,9,,Cincinnati,W,12,19,63.2,199,2,60,275,4.6,2,4,1,1,0,1
Tennessee,2016-10-29,8,@,South Carolina,L,12,27,44.4,161,1,37,136,3.7,1,10,6,1,2,3
Texas,2016-10-29,8,,Baylor,W,12,21,57.1,291,2,51,257,5.0,2,11,6,1,1,2
Texas A&M,2016-10-29,8,,New Mexico State,W,22,34,64.7,282,3,39,233,6.0,2,7,3,1,0,1
Texas Christian,2016-10-29,8,,Texas Tech,L,22,47,46.8,246,1,39,172,4.4,2,6,4,0,1,1
Texas Tech,2016-10-29,8,@,Texas Christian,W,24,40,60.0,206,2,49,139,2.8,1,2,,1,1,2
Tulane,2016-10-29,8,,Southern Methodist,L,13,26,50.0,164,2,46,227,4.9,2,11,4,0,1,1
Tulsa,2016-10-29,8,@,Memphis,W,20,33,60.6,234,2,54,362,6.7,6,9,4,1,0,1
UCF,2016-10-29,8,@,Houston,L,19,33,57.6,155,0,33,40,1.2,3,11,4,2,2,4
UNLV,2016-10-29,9,@,San Jose State,L,12,30,40.0,185,1,40,217,5.4,2,11,4,0,1,1
Utah,2016-10-29,9,,Washington,L,14,33,42.4,163,2,47,213,4.5,1,7,2,0,0,0
UTEP,2016-10-29,8,,Old Dominion,L,22,37,59.5,205,2,35,132,3.8,1,3,2,1,1,2
UTSA,2016-10-29,8,,North Texas,W,10,19,52.6,142,2,41,176,4.3,2,5,4,0,0,0
Virginia,2016-10-29,8,,Louisville,L,25,40,62.5,238,3,28,84,3.0,0,10,5,0,2,2
Wake Forest,2016-10-29,8,,Army,L,23,43,53.5,220,1,23,123,5.3,0,7,1,0,3,3
Washington,2016-10-29,8,@,Utah,W,12,20,60.0,186,2,36,199,5.5,1,3,1,0,1,1
Washington State,2016-10-29,8,@,Oregon State,W,33,46,71.7,415,5,26,137,5.3,0,4,1,2,0,2
West Virginia,2016-10-29,7,@,Oklahoma State,L,24,39,61.5,212,1,41,209,5.1,1,4,1,1,2,3
Western Kentucky,2016-10-29,9,@,Florida Atlantic,W,16,25,64.0,393,5,45,268,6.0,2,1,1,1,0,1
Wisconsin,2016-10-29,8,,Nebraska,W,14,23,60.9,114,1,38,223,5.9,2,3,1,0,2,2
Wyoming,2016-10-29,8,,Boise State,W,18,31,58.1,274,3,49,215,4.4,0,7,3,0,1,1
Ball State,2016-11-01,9,,Western Michigan,L,20,38,52.6,199,1,42,298,7.1,1,1,,1,2,3
Bowling Green State,2016-11-01,9,@,Northern Illinois,L,21,43,48.8,224,3,35,90,2.6,0,3,,0,2,2
Northern Illinois,2016-11-01,9,,Bowling Green State,W,21,31,67.7,193,0,49,286,5.8,6,6,3,0,1,1
Western Michigan,2016-11-01,9,@,Ball State,W,23,34,67.6,367,3,28,186,6.6,3,2,,0,0,0
Akron,2016-11-02,10,,Toledo,L,18,36,50.0,348,2,25,96,3.8,0,0,,0,2,2
Toledo,2016-11-02,9,@,Akron,W,27,38,71.1,332,3,48,290,6.0,3,5,1,0,0,0
Arkansas State,2016-11-03,8,@,Georgia State,W,15,35,42.9,212,0,41,93,2.3,2,7,1,1,0,1
Buffalo,2016-11-03,9,@,Ohio,L,24,40,60.0,308,1,38,105,2.8,0,8,1,1,1,2
Colorado,2016-11-03,9,,UCLA,W,20,33,60.6,160,0,52,144,2.8,1,4,3,1,3,4
Georgia State,2016-11-03,9,,Arkansas State,L,22,46,47.8,237,1,31,94,3.0,0,5,5,0,2,2
Iowa State,2016-11-03,9,,Oklahoma,L,16,30,53.3,160,2,26,130,5.0,1,8,3,0,0,0
Ohio,2016-11-03,10,,Buffalo,W,12,22,54.5,216,2,39,156,4.0,2,9,6,0,0,0
Oklahoma,2016-11-03,9,@,Iowa State,W,25,34,73.5,328,4,42,149,3.5,0,2,1,0,1,1
UCLA,2016-11-03,9,@,Colorado,L,15,29,51.7,185,1,30,25,0.8,0,9,4,0,1,1
Boise State,2016-11-04,9,,San Jose State,W,16,21,76.2,219,3,54,298,5.5,3,3,1,0,0,0
Central Michigan,2016-11-04,10,@,Miami (OH),L,21,32,65.6,242,0,23,50,2.2,2,4,1,1,1,2
Connecticut,2016-11-04,10,,Temple,L,12,21,57.1,69,0,28,91,3.3,0,5,2,0,0,0
Miami (OH),2016-11-04,10,,Central Michigan,W,13,21,61.9,218,4,41,218,5.3,1,2,2,0,0,0
San Jose State,2016-11-04,10,@,Boise State,L,23,35,65.7,278,2,31,209,6.7,1,5,1,0,1,1
Temple,2016-11-04,10,@,Connecticut,W,12,18,66.7,215,3,46,216,4.7,0,12,5,1,2,3
Air Force,2016-11-05,9,@,Army,W,6,9,66.7,195,1,52,249,4.8,3,6,1,1,0,1
Alabama,2016-11-05,9,@,Louisiana State,W,10,19,52.6,107,0,51,216,4.2,1,9,5,1,1,2
Appalachian State,2016-11-05,9,,Texas State,W,15,22,68.2,136,4,38,303,8.0,1,13,4,0,0,0
Arizona,2016-11-05,9,@,Washington State,L,11,23,47.8,128,1,30,158,5.3,0,1,,1,2,3
Arkansas,2016-11-05,9,,Florida,W,15,26,57.7,243,1,49,223,4.6,2,6,3,0,1,1
Army,2016-11-05,9,,Air Force,L,5,16,31.3,84,1,40,144,3.6,1,2,,0,2,2
Auburn,2016-11-05,9,,Vanderbilt,W,12,17,70.6,115,1,45,271,6.0,1,6,1,1,0,1
Baylor,2016-11-05,8,,Texas Christian,L,22,43,51.2,282,1,45,133,3.0,2,5,1,0,1,1
Boston College,2016-11-05,9,,Louisville,L,14,25,56.0,150,1,37,57,1.5,0,8,2,2,1,3
Brigham Young,2016-11-05,9,@,Cincinnati,W,15,25,60.0,130,0,47,207,4.4,2,3,2,0,1,1
California,2016-11-05,9,,Washington,L,23,47,48.9,262,1,27,100,3.7,2,6,2,0,3,3
Charlotte,2016-11-05,9,@,Southern Mississippi,W,12,25,48.0,136,1,46,303,6.6,3,5,3,0,0,0
Cincinnati,2016-11-05,9,,Brigham Young,L,19,32,59.4,199,0,25,96,3.8,0,3,,0,1,1
Clemson,2016-11-05,9,,Syracuse,W,27,40,67.5,370,4,44,195,4.4,2,7,2,0,0,0
Colorado State,2016-11-05,9,,Fresno State,W,18,25,72.0,237,2,48,257,5.4,3,10,5,0,0,0
Duke,2016-11-05,9,,Virginia Tech,L,18,31,58.1,148,0,45,227,5.0,3,7,3,0,0,0
East Carolina,2016-11-05,9,@,Tulsa,L,38,62,61.3,436,2,30,38,1.3,1,4,2,0,0,0
Florida,2016-11-05,8,@,Arkansas,L,19,37,51.4,229,0,14,12,0.9,0,5,1,0,2,2
Florida Atlantic,2016-11-05,9,@,Rice,W,16,26,61.5,321,2,40,340,8.5,4,8,5,0,0,0
Florida International,2016-11-05,10,@,Western Kentucky,L,22,34,64.7,210,2,30,101,3.4,1,2,,1,2,3
Florida State,2016-11-05,9,@,North Carolina State,W,22,39,56.4,330,1,24,63,2.6,2,3,2,1,0,1
Fresno State,2016-11-05,10,@,Colorado State,L,12,25,48.0,155,0,34,77,2.3,0,4,,0,1,1
Georgia,2016-11-05,9,@,Kentucky,W,17,31,54.8,245,1,42,215,5.1,1,3,2,3,0,3
Georgia Southern,2016-11-05,9,@,Mississippi,L,7,17,41.2,134,1,59,267,4.5,2,1,,0,1,1
Georgia Tech,2016-11-05,9,@,North Carolina,L,4,9,44.4,144,1,59,374,6.3,1,3,,2,0,2
Hawaii,2016-11-05,10,@,San Diego State,L,25,45,55.6,167,0,27,48,1.8,0,7,2,0,4,4
Idaho,2016-11-05,9,@,Louisiana,W,20,30,66.7,227,0,40,157,3.9,2,9,5,0,0,0
Illinois,2016-11-05,9,,Michigan State,W,13,29,44.8,140,2,24,164,6.8,2,10,3,0,0,0
Indiana,2016-11-05,9,@,Rutgers,W,29,41,70.7,420,3,44,147,3.3,2,9,3,2,2,4
Iowa,2016-11-05,9,@,Penn State,L,18,26,69.2,204,2,26,30,1.2,0,5,1,0,1,1
Kansas,2016-11-05,9,@,West Virginia,L,21,36,58.3,291,2,37,150,4.1,1,8,1,0,2,2
Kansas State,2016-11-05,9,,Oklahoma State,L,12,18,66.7,87,0,56,345,6.2,4,3,1,0,1,1
Kentucky,2016-11-05,9,,Georgia,L,11,21,52.4,122,0,40,186,4.7,3,7,,1,1,2
Louisiana,2016-11-05,8,,Idaho,L,17,30,56.7,161,0,40,105,2.6,1,1,,0,0,0
Louisiana Tech,2016-11-05,10,@,North Texas,W,18,30,60.0,253,4,40,226,5.7,2,7,5,0,1,1
Louisiana-Monroe,2016-11-05,9,,South Alabama,W,26,39,66.7,279,3,46,181,3.9,3,6,3,0,1,1
Louisville,2016-11-05,9,@,Boston College,W,19,29,65.5,305,4,36,210,5.8,3,9,3,2,1,3
LSU,2016-11-05,8,,Alabama,L,11,24,45.8,92,0,27,33,1.2,0,12,1,0,1,1
Marshall,2016-11-05,9,@,Old Dominion,L,20,29,69.0,138,2,20,76,3.8,0,3,2,0,0,0
Maryland,2016-11-05,9,@,Michigan,L,17,28,60.7,289,0,38,78,2.1,0,3,1,0,2,2
Massachusetts,2016-11-05,10,@,Troy,L,23,44,52.3,316,3,28,44,1.6,1,4,1,1,1,2
Memphis,2016-11-05,9,@,Southern Methodist,W,24,33,72.7,314,4,39,160,4.1,1,5,3,0,0,0
Miami (FL),2016-11-05,9,,Pittsburgh,W,32,47,68.1,356,4,36,178,4.9,2,6,1,0,0,0
Michigan,2016-11-05,9,,Maryland,W,21,27,77.8,387,3,39,273,7.0,5,13,3,0,0,0
Michigan State,2016-11-05,9,@,Illinois,L,29,47,61.7,315,1,43,175,4.1,1,3,,1,0,1
Middle Tennessee State,2016-11-05,9,,Texas-San Antonio,L,22,38,57.9,259,2,28,110,3.9,1,5,,1,3,4
Minnesota,2016-11-05,9,,Purdue,W,14,23,60.9,231,0,43,235,5.5,5,12,6,0,1,1
Mississippi State,2016-11-05,9,,Texas A&M,W,18,31,58.1,209,2,58,365,6.3,3,5,3,0,2,2
Missouri,2016-11-05,9,@,South Carolina,L,23,40,57.5,302,1,36,163,4.5,2,9,4,1,2,3
Navy,2016-11-05,8,N,Notre Dame,W,5,8,62.5,48,0,56,320,5.7,4,1,1,0,0,0
Nebraska,2016-11-05,9,@,Ohio State,L,9,33,27.3,126,0,24,78,3.3,0,4,,0,2,2
Nevada,2016-11-05,9,@,New Mexico,L,19,34,55.9,301,3,23,108,4.7,1,3,,0,2,2
New Mexico,2016-11-05,9,,Nevada,W,8,12,66.7,100,1,64,373,5.8,4,5,1,1,1,2
North Carolina,2016-11-05,9,,Georgia Tech,W,23,35,65.7,353,1,35,283,8.1,5,3,,0,0,0
North Carolina State,2016-11-05,9,,Florida State,L,25,41,61.0,304,1,41,165,4.0,1,4,1,0,1,1
North Texas,2016-11-05,9,,Louisiana Tech,L,23,34,67.6,207,1,30,82,2.7,2,2,1,0,1,1
Northwestern,2016-11-05,9,,Wisconsin,L,28,52,53.8,277,1,19,39,2.1,0,8,,1,0,1
Notre Dame,2016-11-05,9,N,Navy,L,19,27,70.4,223,3,29,147,5.1,0,4,,0,0,0
Ohio State,2016-11-05,9,,Nebraska,W,32,44,72.7,352,4,42,238,5.7,2,7,,1,0,1
Oklahoma State,2016-11-05,9,@,Kansas State,W,29,38,76.3,457,5,26,180,6.9,1,6,2,1,2,3
Old Dominion,2016-11-05,9,,Marshall,W,16,27,59.3,199,3,50,262,5.2,2,7,2,0,0,0
Ole Miss,2016-11-05,9,,Georgia Southern,W,17,28,60.7,245,1,45,196,4.4,3,9,1,0,1,1
Oregon,2016-11-05,9,@,Southern California,L,20,37,54.1,203,1,30,85,2.8,2,4,,0,0,0
Oregon State,2016-11-05,9,@,Stanford,L,10,24,41.7,137,1,22,129,5.9,1,5,1,0,2,2
Penn State,2016-11-05,9,,Iowa,W,11,18,61.1,240,2,52,359,6.9,3,6,4,0,0,0
Pitt,2016-11-05,9,@,Miami (FL),L,17,36,47.2,287,2,34,130,3.8,1,4,1,1,1,2
Purdue,2016-11-05,9,@,Minnesota,L,29,49,59.2,391,4,28,23,0.8,0,6,1,2,1,3
Rice,2016-11-05,9,,Florida Atlantic,L,20,33,60.6,281,1,45,159,3.5,2,3,,1,2,3
Rutgers,2016-11-05,9,,Indiana,L,19,36,52.8,258,1,34,93,2.7,1,13,2,1,0,1
San Diego State,2016-11-05,9,,Hawaii,W,8,16,50.0,97,3,42,296,7.0,2,3,2,0,1,1
SMU,2016-11-05,9,,Memphis,L,21,40,52.5,208,1,32,100,3.1,0,10,2,2,1,3
South Alabama,2016-11-05,9,@,Louisiana-Monroe,L,23,37,62.2,307,1,41,209,5.1,4,5,,0,1,1
South Carolina,2016-11-05,9,,Missouri,W,22,28,78.6,254,2,49,174,3.6,2,6,4,0,0,0
Southern Mississippi,2016-11-05,9,,Charlotte,L,32,53,60.4,404,2,29,94,3.2,2,7,2,0,3,3
Stanford,2016-11-05,9,,Oregon State,W,10,17,58.8,60,0,58,365,6.3,2,1,,1,0,1
Syracuse,2016-11-05,9,@,Clemson,L,24,40,60.0,172,0,28,105,3.8,0,6,,0,3,3
Tennessee,2016-11-05,9,,Tennessee Tech,W,22,27,81.5,294,3,25,177,7.1,3,13,4,0,0,0
Texas,2016-11-05,9,@,Texas Tech,W,20,40,50.0,244,2,50,414,8.3,4,5,3,2,0,2
Texas A&M,2016-11-05,9,@,Mississippi State,L,16,31,51.6,265,2,32,117,3.7,1,4,,1,1,2
Texas Christian,2016-11-05,9,@,Baylor,W,18,31,58.1,257,1,59,431,7.3,6,6,3,0,0,0
Texas State,2016-11-05,8,@,Appalachian State,L,28,38,73.7,183,0,28,14,0.5,1,4,1,0,1,1
Texas Tech,2016-11-05,9,,Texas,L,36,59,61.0,367,3,41,115,2.8,1,2,1,1,1,2
Troy,2016-11-05,8,,Massachusetts,W,29,39,74.4,287,4,38,198,5.2,3,7,5,0,1,1
Tulane,2016-11-05,9,@,Central Florida,L,5,21,23.8,68,0,64,280,4.4,1,5,1,2,3,5
Tulsa,2016-11-05,9,,East Carolina,W,22,38,57.9,274,3,54,342,6.3,3,8,7,0,0,0
UCF,2016-11-05,9,,Tulane,W,12,23,52.2,150,0,32,147,4.6,2,3,,1,1,2
USC,2016-11-05,9,,Oregon,W,28,41,68.3,309,2,40,270,6.8,4,7,3,0,1,1
Utah State,2016-11-05,9,@,Wyoming,L,24,45,53.3,303,1,24,111,4.6,3,5,2,1,1,2
UTEP,2016-11-05,9,,Houston Baptist,W,16,22,72.7,191,3,44,323,7.3,3,3,1,0,0,0
UTSA,2016-11-05,9,@,Middle Tennessee State,W,9,21,42.9,108,1,58,271,4.7,5,5,5,0,2,2
Vanderbilt,2016-11-05,9,@,Auburn,L,24,38,63.2,221,1,33,120,3.6,0,4,,0,1,1
Virginia,2016-11-05,9,@,Wake Forest,L,20,40,50.0,190,2,32,105,3.3,1,6,3,1,2,3
Virginia Tech,2016-11-05,9,@,Duke,W,15,27,55.6,192,0,52,207,4.0,2,7,3,0,0,0
Wake Forest,2016-11-05,9,,Virginia,W,9,10,90.0,83,1,51,226,4.4,1,8,5,0,0,0
Washington,2016-11-05,9,@,California,W,20,29,69.0,417,7,44,287,6.5,2,2,1,1,0,1
Washington State,2016-11-05,9,,Arizona,W,47,52,90.4,474,6,32,140,4.4,3,10,5,0,0,0
