School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Pass Int,Turnovers
Clemson,2008-09-13,3,,North Carolina State,W,20,28,71.4,262,2,29,166,5.7,1,5,2,1,1,2
Connecticut,2008-09-13,3,,Virginia,W,13,15,86.7,124,1,53,382,7.2,5,2,1,0,0,0
Duke,2008-09-13,3,,Navy,W,25,36,69.4,317,3,34,79,2.3,1,8,2,1,0,1
East Carolina,2008-09-13,3,@,Tulane,W,22,32,68.8,260,2,30,56,1.9,1,10,2,3,1,4
Eastern Michigan,2008-09-13,3,,Toledo,L,13,23,56.5,131,0,47,134,2.9,2,2,0,3,2,5
Florida Atlantic,2008-09-13,3,@,Michigan State,L,8,34,23.5,143,0,27,82,3.0,0,5,0,2,0,2
Florida State,2008-09-13,2,,Chattanooga,W,22,36,61.1,297,4,32,197,6.2,2,10,4,1,0,1
Fresno State,2008-09-13,2,,Wisconsin,L,15,27,55.6,225,1,33,118,3.6,0,4,0,1,1,2
Georgia,2008-09-13,3,@,South Carolina,W,15,25,60.0,146,0,35,106,3.0,1,5,2,0,0,0
Georgia Tech,2008-09-13,3,@,Virginia Tech,L,5,9,55.6,109,1,50,278,5.6,1,9,1,2,1,3
Hawaii,2008-09-13,3,@,Oregon State,L,16,35,45.7,154,0,20,57,2.9,1,4,0,0,3,3
Houston,2008-09-13,3,,Air Force,L,34,57,59.6,362,4,28,172,6.1,0,5,0,1,1,2
Idaho,2008-09-13,3,,Western Michigan,L,25,39,64.1,334,3,42,121,2.9,1,2,1,1,1,2
Illinois,2008-09-13,3,,Louisiana,W,13,25,52.0,147,1,44,194,4.4,0,11,3,0,1,1
Iowa,2008-09-13,3,,Iowa State,W,9,19,47.4,122,0,33,118,3.6,1,2,1,0,2,2
Iowa State,2008-09-13,3,@,Iowa,L,24,40,60.0,252,0,27,73,2.7,0,3,1,0,3,3
Kent State,2008-09-13,3,,Delaware State,W,13,25,52.0,178,0,44,215,4.9,3,6,4,1,2,3
Kentucky,2008-09-13,3,,Middle Tennessee State,W,28,48,58.3,254,2,35,102,2.9,0,4,0,1,0,1
Louisiana,2008-09-13,2,@,Illinois,L,25,35,71.4,200,1,34,87,2.6,1,4,1,2,0,2
LSU,2008-09-13,2,,North Texas,W,20,36,55.6,209,0,28,216,7.7,4,3,0,0,1,1
Marshall,2008-09-13,3,,Memphis,W,14,29,48.3,224,1,33,179,5.4,1,5,3,0,0,0
Maryland,2008-09-13,3,,California,W,15,20,75.0,156,2,47,141,3.0,3,8,5,2,0,2
Memphis,2008-09-13,3,@,Marshall,L,29,54,53.7,368,1,29,94,3.2,0,6,0,1,0,1
Miami (OH),2008-09-13,3,,Charleston Southern,W,19,30,63.3,305,1,38,102,2.7,3,7,3,2,1,3
Michigan,2008-09-13,3,@,Notre Dame,L,19,28,67.9,229,1,42,159,3.8,1,5,0,4,2,6
Michigan State,2008-09-13,3,,Florida Atlantic,W,5,15,33.3,88,0,58,259,4.5,2,4,0,1,1,2
Middle Tennessee State,2008-09-13,3,@,Kentucky,L,21,37,56.8,352,2,23,31,1.3,0,4,0,1,1,2
Minnesota,2008-09-13,3,,Montana State,W,15,24,62.5,201,1,39,151,3.9,4,7,2,0,0,0
Mississippi State,2008-09-13,3,,Auburn,L,10,25,40.0,78,0,30,38,1.3,0,12,1,0,1,1
Missouri,2008-09-13,3,,Nevada,W,27,36,75.0,519,5,29,132,4.6,3,7,1,0,0,0
Navy,2008-09-13,3,@,Duke,L,8,10,80.0,150,2,46,207,4.5,2,6,2,1,1,2
Nebraska,2008-09-13,3,,New Mexico State,W,18,24,75.0,223,2,44,330,7.5,3,4,3,1,0,1
Nevada,2008-09-13,3,@,Missouri,L,21,40,52.5,180,1,44,182,4.1,1,7,0,0,1,1
New Mexico,2008-09-13,3,,Arizona,W,14,18,77.8,114,1,47,221,4.7,2,6,3,0,1,1
New Mexico State,2008-09-13,1,@,Nebraska,L,19,39,48.7,225,0,32,114,3.6,1,6,0,0,2,2
North Carolina State,2008-09-13,3,@,Clemson,L,15,29,51.7,152,0,39,136,3.5,0,3,0,0,2,2
North Texas,2008-09-13,3,@,Louisiana State,L,23,43,53.5,155,0,18,44,2.4,0,2,0,0,1,1
Northwestern,2008-09-13,3,,Southern Illinois,W,22,31,71.0,185,0,34,148,4.4,3,13,6,0,0,0
Notre Dame,2008-09-13,2,,Michigan,W,10,21,47.6,147,2,34,113,3.3,2,8,0,0,2,2
Ohio,2008-09-13,3,,Central Michigan,L,17,33,51.5,365,3,35,148,4.2,1,6,1,2,0,2
Ohio State,2008-09-13,3,@,Southern California,L,21,30,70.0,136,0,34,71,2.1,0,3,1,1,2,3
Oklahoma,2008-09-13,3,@,Washington,W,19,24,79.2,317,5,47,274,5.8,3,12,4,0,0,0
Oklahoma State,2008-09-13,3,,Missouri State,W,5,10,50.0,122,1,56,450,8.0,7,3,0,1,0,1
Ole Miss,2008-09-13,3,,Samford,W,14,25,56.0,228,0,37,196,5.3,3,12,1,0,2,2
Oregon,2008-09-13,3,@,Purdue,W,20,47,42.6,197,0,43,306,7.1,2,8,4,2,2,4
Oregon State,2008-09-13,3,,Hawaii,W,20,36,55.6,268,3,50,217,4.3,3,6,2,0,0,0
Penn State,2008-09-13,3,@,Syracuse,W,20,39,51.3,344,5,43,216,5.0,2,2,1,2,0,2
Purdue,2008-09-13,2,,Oregon,L,26,50,52.0,207,0,45,201,4.5,2,7,0,1,2,3
Rice,2008-09-13,3,@,Vanderbilt,L,25,40,62.5,299,1,34,108,3.2,2,1,1,1,1,2
San Diego State,2008-09-13,3,@,San Jose State,L,10,29,34.5,140,0,17,6,0.4,0,11,3,1,0,1
San Jose State,2008-09-13,3,,San Diego State,W,21,27,77.8,183,0,55,293,5.3,5,7,4,0,1,1
SMU,2008-09-13,3,@,Texas Tech,L,18,37,48.6,213,1,23,61,2.7,0,3,1,0,5,5
South Carolina,2008-09-13,3,,Georgia,L,23,40,57.5,271,1,16,18,1.1,0,7,4,1,1,2
Southern Mississippi,2008-09-13,3,@,Arkansas State,W,18,31,58.1,219,2,41,129,3.1,1,7,2,1,0,1
Stanford,2008-09-13,3,@,Texas Christian,L,11,21,52.4,122,0,29,71,2.4,1,5,0,2,1,3
Syracuse,2008-09-13,3,,Penn State,L,13,35,37.1,110,1,25,49,2.0,0,4,1,1,1,2
Temple,2008-09-13,3,@,Buffalo,L,24,33,72.7,285,3,27,104,3.9,1,4,1,1,0,1
Tennessee,2008-09-13,2,,Alabama-Birmingham,W,20,33,60.6,282,2,41,266,6.5,3,5,1,0,2,2
Texas Christian,2008-09-13,3,,Stanford,W,20,36,55.6,145,0,53,233,4.4,4,9,3,0,0,0
Texas Tech,2008-09-13,3,,Southern Methodist,W,37,55,67.3,513,5,27,180,6.7,1,3,2,1,0,1
Toledo,2008-09-13,2,@,Eastern Michigan,W,8,18,44.4,114,3,36,233,6.5,3,10,1,2,1,3
Troy,2008-09-13,2,,Alcorn State,W,37,57,64.9,421,4,50,315,6.3,4,8,0,2,2,4
Tulane,2008-09-13,2,,East Carolina,L,21,37,56.8,236,1,37,76,2.1,2,9,5,0,2,2
UAB,2008-09-13,3,@,Tennessee,L,19,34,55.9,167,0,26,108,4.2,0,2,1,0,3,3
UCLA,2008-09-13,2,@,Brigham Young,L,23,39,59.0,230,0,16,9,0.6,0,5,0,3,1,4
UNLV,2008-09-13,3,@,Arizona State,W,22,36,61.1,210,2,37,135,3.6,0,5,2,0,0,0
USC,2008-09-13,2,,Ohio State,W,18,30,60.0,184,4,32,164,5.1,0,10,5,0,1,1
Utah,2008-09-13,3,@,Utah State,W,23,32,71.9,213,2,50,248,5.0,4,8,4,2,1,3
Utah State,2008-09-13,3,,Utah,L,9,23,39.1,89,1,25,27,1.1,0,4,1,2,1,3
Vanderbilt,2008-09-13,3,,Rice,W,7,16,43.8,71,0,43,273,6.3,5,4,3,0,0,0
Virginia,2008-09-13,3,@,Connecticut,L,25,38,65.8,188,0,14,31,2.2,1,7,1,0,2,2
Virginia Tech,2008-09-13,3,,Georgia Tech,W,9,15,60.0,48,0,46,199,4.3,2,5,1,0,0,0
Washington,2008-09-13,3,,Oklahoma,L,23,38,60.5,249,1,34,87,2.6,1,4,0,3,0,3
Western Kentucky,2008-09-13,3,@,Alabama,L,14,26,53.8,116,1,22,42,1.9,0,4,0,1,1,2
Western Michigan,2008-09-13,3,@,Idaho,W,23,31,74.2,241,4,25,175,7.0,2,8,5,0,0,0
Wisconsin,2008-09-13,3,@,Fresno State,W,13,26,50.0,150,1,39,154,3.9,0,9,3,0,0,0
Wyoming,2008-09-13,3,,North Dakota State,W,11,17,64.7,90,0,41,176,4.3,1,2,1,1,0,1
Kansas State,2008-09-17,3,@,Louisville,L,22,42,52.4,313,3,12,30,2.5,0,7,2,1,2,3
Louisville,2008-09-17,3,,Kansas State,W,22,33,66.7,274,2,55,303,5.5,3,1,0,0,0,0
Colorado,2008-09-18,3,,West Virginia,W,22,33,66.7,179,2,45,187,4.2,0,5,0,1,1,2
West Virginia,2008-09-18,3,@,Colorado,L,10,15,66.7,43,0,52,311,6.0,2,5,2,1,0,1
Baylor,2008-09-19,4,@,Connecticut,L,14,25,56.0,208,3,43,169,3.9,1,4,0,0,0,0
Connecticut,2008-09-19,4,,Baylor,W,13,23,56.5,125,0,46,225,4.9,4,9,2,0,2,2
Air Force,2008-09-20,4,,Utah,L,7,13,53.8,138,1,42,53,1.3,1,9,5,0,2,2
Akron,2008-09-20,4,@,Army,W,14,25,56.0,204,1,37,153,4.1,1,7,3,1,0,1
Alabama,2008-09-20,4,@,Arkansas,W,6,15,40.0,74,1,35,328,9.4,4,7,2,0,1,1
Arizona,2008-09-20,4,@,UCLA,W,16,29,55.2,222,2,35,111,3.2,2,5,4,1,0,1
Arizona State,2008-09-20,4,,Georgia,L,23,36,63.9,208,1,19,4,0.2,0,4,1,1,0,1
Arkansas,2008-09-20,3,,Alabama,L,24,46,52.2,217,2,31,92,3.0,0,3,1,0,4,4
Arkansas State,2008-09-20,4,,Middle Tennessee State,W,17,31,54.8,292,3,34,148,4.4,1,6,2,0,0,0
Army,2008-09-20,3,,Akron,L,7,13,53.8,63,0,48,160,3.3,0,6,0,4,1,5
Auburn,2008-09-20,4,,Louisiana State,L,17,32,53.1,250,1,36,70,1.9,1,6,2,0,2,2
Ball State,2008-09-20,4,@,Indiana,W,16,25,64.0,239,1,42,224,5.3,4,5,2,2,0,2
Boise State,2008-09-20,3,@,Oregon,W,25,37,67.6,386,3,35,38,1.1,1,13,2,1,1,2
Boston College,2008-09-20,3,,Central Florida,W,20,41,48.8,237,2,37,168,4.5,2,5,1,0,3,3
Brigham Young,2008-09-20,4,,Wyoming,W,20,37,54.1,201,3,34,163,4.8,1,4,1,0,0,0
Buffalo,2008-09-20,4,@,Missouri,L,22,40,55.0,237,2,35,49,1.4,0,6,0,1,1,2
Central Michigan,2008-09-20,4,@,Purdue,L,25,44,56.8,291,2,38,149,3.9,1,3,1,0,2,2
Cincinnati,2008-09-20,3,,Miami (OH),W,20,24,83.3,241,3,31,152,4.9,2,5,1,2,0,2
Clemson,2008-09-20,4,,South Carolina State,W,22,31,71.0,227,1,46,189,4.1,5,7,3,0,2,2
Colorado State,2008-09-20,3,,Houston,W,24,34,70.6,276,2,40,146,3.7,2,4,2,0,0,0
East Carolina,2008-09-20,4,@,North Carolina State,L,19,32,59.4,210,1,30,173,5.8,1,4,1,1,1,2
Eastern Michigan,2008-09-20,4,@,Maryland,L,26,40,65.0,282,2,39,171,4.4,1,2,1,0,3,3
Florida,2008-09-20,3,@,Tennessee,W,8,15,53.3,96,2,39,147,3.8,0,2,0,0,0,0
Florida Atlantic,2008-09-20,4,@,Minnesota,L,20,39,51.3,175,0,25,101,4.0,0,2,0,0,4,4
Florida International,2008-09-20,3,,South Florida,L,11,21,52.4,117,0,34,72,2.1,1,6,2,0,1,1
Florida State,2008-09-20,3,,Wake Forest,L,12,36,33.3,118,0,28,102,3.6,0,9,2,2,5,7
Fresno State,2008-09-20,3,@,Toledo,W,22,28,78.6,231,4,38,189,5.0,2,4,1,1,0,1
Georgia,2008-09-20,4,@,Arizona State,W,16,28,57.1,285,1,39,176,4.5,2,8,4,0,0,0
Georgia Tech,2008-09-20,4,,Mississippi State,W,4,9,44.4,62,1,54,438,8.1,4,7,3,0,0,0
Houston,2008-09-20,4,@,Colorado State,L,38,55,69.1,385,3,22,88,4.0,0,7,2,1,3,4
Idaho,2008-09-20,4,@,Utah State,L,23,39,59.0,187,2,31,84,2.7,0,5,0,1,1,2
Indiana,2008-09-20,3,,Ball State,L,11,25,44.0,159,0,48,256,5.3,1,4,1,0,2,2
Iowa,2008-09-20,4,@,Pittsburgh,L,19,34,55.9,203,0,39,158,4.1,2,4,1,1,0,1
Iowa State,2008-09-20,4,@,Nevada-Las Vegas,L,13,28,46.4,155,2,35,151,4.3,2,7,1,0,0,0
Kansas,2008-09-20,4,,Sam Houston State,W,24,39,61.5,367,2,48,161,3.4,3,4,3,1,0,1
Kent State,2008-09-20,4,@,Louisiana,L,13,28,46.4,169,2,41,227,5.5,2,4,0,0,1,1
Louisiana,2008-09-20,3,,Kent State,W,15,22,68.2,253,1,52,414,8.0,5,10,3,2,0,2
Louisiana Tech,2008-09-20,3,,Southeastern Louisiana,W,15,27,55.6,196,1,50,249,5.0,2,4,3,2,1,3
Louisiana-Monroe,2008-09-20,4,@,Tulane,L,13,18,72.2,118,0,28,64,2.3,1,7,1,0,1,1
LSU,2008-09-20,3,@,Auburn,W,14,29,48.3,220,3,38,178,4.7,0,8,2,0,1,1
Marshall,2008-09-20,4,@,Southern Mississippi,W,16,25,64.0,228,2,42,205,4.9,2,5,1,1,0,1
Maryland,2008-09-20,4,,Eastern Michigan,W,16,25,64.0,255,3,34,231,6.8,3,7,3,0,2,2
Memphis,2008-09-20,4,,Nicholls State,W,16,31,51.6,173,1,54,276,5.1,3,6,2,0,0,0
Miami (FL),2008-09-20,3,@,Texas A&M,W,20,29,69.0,239,2,28,159,5.7,2,7,3,0,1,1
Miami (OH),2008-09-20,4,@,Cincinnati,L,28,44,63.6,235,2,30,66,2.2,0,4,0,0,1,1
Michigan State,2008-09-20,4,,Notre Dame,W,12,26,46.2,143,0,43,203,4.7,2,9,3,1,0,1
Middle Tennessee State,2008-09-20,4,@,Arkansas State,L,26,37,70.3,271,1,25,44,1.8,1,6,0,0,2,2
Minnesota,2008-09-20,4,,Florida Atlantic,W,19,24,79.2,235,1,40,206,5.2,3,3,1,0,1,1
Mississippi State,2008-09-20,4,@,Georgia Tech,L,31,50,62.0,299,0,30,108,3.6,1,6,1,2,2,4
Missouri,2008-09-20,4,,Buffalo,W,36,45,80.0,439,2,29,151,5.2,3,11,4,3,0,3
Navy,2008-09-20,4,,Rutgers,W,5,8,62.5,89,1,51,272,5.3,1,2,0,0,0,0
New Mexico,2008-09-20,4,@,Tulsa,L,18,25,72.0,190,1,37,126,3.4,1,6,2,0,4,4
New Mexico State,2008-09-20,2,@,Texas-El Paso,W,29,39,74.4,329,5,25,37,1.5,0,6,3,2,2,4
North Carolina,2008-09-20,3,,Virginia Tech,L,14,26,53.8,204,1,32,103,3.2,1,4,2,2,2,4
North Carolina State,2008-09-20,4,,East Carolina,W,24,39,61.5,257,3,34,127,3.7,1,4,1,1,1,2
Northern Illinois,2008-09-20,3,,Indiana State,W,8,13,61.5,78,2,37,285,7.7,3,13,2,2,1,3
Northwestern,2008-09-20,4,,Ohio,W,18,36,50.0,133,0,37,147,4.0,1,14,5,1,4,5
Notre Dame,2008-09-20,3,@,Michigan State,L,24,41,58.5,242,1,22,16,0.7,0,3,0,1,2,3
Ohio,2008-09-20,4,@,Northwestern,L,27,44,61.4,228,1,28,4,0.1,0,5,1,2,2,4
Ohio State,2008-09-20,4,,Troy,W,10,17,58.8,139,4,42,170,4.0,0,4,2,0,1,1
Ole Miss,2008-09-20,4,,Vanderbilt,L,12,25,48.0,184,0,40,201,5.0,0,11,1,2,4,6
Oregon,2008-09-20,4,,Boise State,L,16,32,50.0,237,3,52,227,4.4,2,13,2,1,3,4
Penn State,2008-09-20,4,,Temple,W,18,31,58.1,238,2,45,308,6.8,4,12,7,1,1,2
Pitt,2008-09-20,3,,Iowa,W,11,25,44.0,129,0,37,130,3.5,3,9,6,1,1,2
Purdue,2008-09-20,3,,Central Michigan,W,27,36,75.0,261,1,29,83,2.9,2,6,4,1,1,2
Rice,2008-09-20,4,@,Texas,L,30,48,62.5,301,1,24,17,0.7,0,4,2,0,0,0
Rutgers,2008-09-20,3,@,Navy,L,13,20,65.0,131,0,33,206,6.2,3,2,0,1,1,2
San Jose State,2008-09-20,4,@,Stanford,L,23,26,88.5,165,0,35,54,1.5,1,6,1,2,0,2
SMU,2008-09-20,4,,Texas Christian,L,20,39,51.3,218,1,12,-8,-0.7,0,3,0,1,2,3
South Carolina,2008-09-20,4,,Wofford,W,23,34,67.6,204,1,42,172,4.1,1,6,1,1,2,3
South Florida,2008-09-20,4,@,Florida International,W,14,22,63.6,136,0,49,184,3.8,2,6,1,1,0,1
Southern Mississippi,2008-09-20,4,,Marshall,L,27,49,55.1,308,1,31,123,4.0,2,8,2,0,1,1
Stanford,2008-09-20,4,,San Jose State,W,13,28,46.4,159,0,36,204,5.7,2,11,9,1,1,2
Syracuse,2008-09-20,4,,Northeastern,W,14,17,82.4,167,1,42,271,6.5,2,4,0,1,0,1
Temple,2008-09-20,4,@,Penn State,L,17,32,53.1,122,0,28,16,0.6,0,6,2,0,3,3
Tennessee,2008-09-20,3,,Florida,L,18,28,64.3,162,0,31,96,3.1,1,5,1,2,1,3
Texas,2008-09-20,3,,Rice,W,20,24,83.3,341,4,44,259,5.9,3,10,7,2,0,2
Texas A&M,2008-09-20,3,,Miami (FL),L,19,32,59.4,275,3,35,87,2.5,0,4,1,1,1,2
Texas Christian,2008-09-20,4,@,Southern Methodist,W,19,29,65.5,227,1,47,271,5.8,4,7,3,0,0,0
Texas Tech,2008-09-20,4,,Massachusetts,W,31,43,72.1,359,4,25,179,7.2,3,6,2,1,0,1
Toledo,2008-09-20,3,,Fresno State,L,24,43,55.8,301,3,46,297,6.5,4,3,2,1,0,1
Troy,2008-09-20,3,@,Ohio State,L,30,43,69.8,218,1,23,97,4.2,0,6,1,0,2,2
Tulane,2008-09-20,3,,Louisiana-Monroe,W,19,34,55.9,272,1,45,182,4.0,2,6,5,0,1,1
Tulsa,2008-09-20,3,,New Mexico,W,24,39,61.5,469,6,37,137,3.7,1,8,1,1,2,3
UAB,2008-09-20,4,,Alabama State,W,14,22,63.6,238,2,37,248,6.7,4,8,3,0,0,0
UCF,2008-09-20,3,@,Boston College,L,16,32,50.0,129,0,34,123,3.6,1,7,2,0,4,4
UCLA,2008-09-20,3,,Arizona,L,15,31,48.4,81,0,28,115,4.1,0,3,2,1,0,1
UNLV,2008-09-20,4,,Iowa State,W,16,22,72.7,245,3,42,209,5.0,2,5,1,1,0,1
Utah,2008-09-20,4,@,Air Force,W,16,24,66.7,243,1,53,197,3.7,3,11,0,2,1,3
Utah State,2008-09-20,4,,Idaho,W,14,23,60.9,224,2,44,356,8.1,3,8,3,1,1,2
UTEP,2008-09-20,3,,New Mexico State,L,11,26,42.3,95,0,48,277,5.8,2,7,3,3,0,3
Vanderbilt,2008-09-20,4,@,Mississippi,W,9,12,75.0,71,1,41,131,3.2,0,3,1,2,0,2
Virginia Tech,2008-09-20,4,@,North Carolina,W,12,22,54.5,141,0,42,127,3.0,2,9,4,0,2,2
Wake Forest,2008-09-20,3,@,Florida State,W,17,30,56.7,217,0,38,59,1.6,0,4,1,2,0,2
Washington State,2008-09-20,4,,Portland State,W,22,41,53.7,361,3,51,277,5.4,3,4,3,1,3,4
Western Kentucky,2008-09-20,4,,Murray State,W,17,27,63.0,245,1,38,116,3.1,4,6,2,0,1,1
Western Michigan,2008-09-20,4,,Tennessee Tech,W,31,38,81.6,359,5,39,274,7.0,1,3,0,0,1,1
Wyoming,2008-09-20,4,@,Brigham Young,L,17,36,47.2,136,0,35,140,4.0,0,1,0,3,3,6
Oregon State,2008-09-25,4,,Southern California,W,18,28,64.3,167,2,45,176,3.9,2,4,1,0,0,0
SMU,2008-09-25,5,@,Tulane,L,21,44,47.7,256,3,13,55,4.2,0,2,1,0,2,2
Tulane,2008-09-25,4,,Southern Methodist,W,19,24,79.2,254,3,42,220,5.2,1,4,2,1,1,2
USC,2008-09-25,3,@,Oregon State,L,18,29,62.1,227,3,22,86,3.9,0,6,1,1,1,2
Connecticut,2008-09-26,5,@,Louisville,W,10,20,50.0,122,1,42,157,3.7,1,5,1,1,0,1
Louisville,2008-09-26,4,,Connecticut,L,17,30,56.7,247,1,41,261,6.4,2,6,3,1,2,3
Akron,2008-09-27,5,,Cincinnati,L,26,42,61.9,254,1,33,104,3.2,1,4,0,0,1,1
Alabama,2008-09-27,5,@,Georgia,W,13,16,81.3,205,1,45,129,2.9,4,4,2,1,0,1
Arkansas,2008-09-27,4,@,Texas,L,14,28,50.0,180,0,26,11,0.4,0,7,0,1,1,2
Arkansas State,2008-09-27,5,@,Memphis,L,11,23,47.8,173,0,40,179,4.5,2,6,1,1,1,2
Army,2008-09-27,4,@,Texas A&M,L,1,5,20.0,4,0,65,280,4.3,2,7,1,1,0,1
Auburn,2008-09-27,5,,Tennessee,W,18,29,62.1,129,1,38,97,2.6,0,6,2,0,1,1
Ball State,2008-09-27,5,,Kent State,W,23,35,65.7,265,1,37,158,4.3,4,7,2,0,0,0
Boston College,2008-09-27,4,,Rhode Island,W,3,9,33.3,27,0,40,289,7.2,5,8,4,1,0,1
Bowling Green State,2008-09-27,4,@,Wyoming,W,22,36,61.1,287,2,40,101,2.5,3,1,0,1,0,1
Buffalo,2008-09-27,5,@,Central Michigan,L,23,33,69.7,270,2,30,66,2.2,1,6,0,0,0,0
California,2008-09-27,4,,Colorado State,W,15,26,57.7,159,3,30,189,6.3,0,9,4,2,0,2
Central Michigan,2008-09-27,5,,Buffalo,W,21,26,80.8,152,0,39,208,5.3,3,5,3,1,0,1
Cincinnati,2008-09-27,4,@,Akron,W,24,38,63.2,322,2,31,104,3.4,0,5,3,2,0,2
Clemson,2008-09-27,5,,Maryland,L,15,22,68.2,151,0,41,221,5.4,2,8,0,2,1,3
Colorado,2008-09-27,4,@,Florida State,L,17,36,47.2,154,3,37,124,3.4,0,3,0,1,1,2
Colorado State,2008-09-27,4,@,California,L,18,36,50.0,226,0,46,125,2.7,1,2,0,0,3,3
Duke,2008-09-27,4,,Virginia,W,19,33,57.6,174,2,37,84,2.3,1,3,1,0,2,2
East Carolina,2008-09-27,5,,Houston,L,15,28,53.6,149,1,36,126,3.5,1,7,3,1,2,3
Eastern Michigan,2008-09-27,5,,Northern Illinois,L,21,39,53.8,140,0,33,119,3.6,0,1,1,0,2,2
Florida,2008-09-27,4,,Mississippi,L,24,38,63.2,319,1,35,124,3.5,3,5,2,3,0,3
Florida International,2008-09-27,4,@,Toledo,W,6,13,46.2,98,1,45,141,3.1,4,5,1,0,0,0
Florida State,2008-09-27,4,,Colorado,W,10,22,45.5,119,0,46,259,5.6,3,10,4,1,1,2
Fresno State,2008-09-27,4,@,UCLA,W,21,31,67.7,236,3,40,207,5.2,1,2,1,0,1,1
Georgia,2008-09-27,5,,Alabama,L,24,43,55.8,274,2,16,50,3.1,1,5,1,1,1,2
Hawaii,2008-09-27,4,,San Jose State,L,21,36,58.3,225,0,29,131,4.5,2,11,2,2,4,6
Houston,2008-09-27,5,@,East Carolina,W,37,45,82.2,401,3,39,220,5.6,2,6,2,3,1,4
Idaho,2008-09-27,5,@,San Diego State,L,16,34,47.1,169,0,40,182,4.6,2,10,0,1,3,4
Illinois,2008-09-27,4,@,Penn State,L,13,24,54.2,183,2,42,189,4.5,1,3,1,1,1,2
Indiana,2008-09-27,4,,Michigan State,L,23,44,52.3,284,2,28,189,6.8,2,6,0,1,2,3
Iowa,2008-09-27,5,,Northwestern,L,21,30,70.0,238,1,31,169,5.5,1,3,0,4,1,5
Kansas State,2008-09-27,4,,Louisiana,W,21,28,75.0,272,3,45,198,4.4,3,6,4,1,0,1
Kent State,2008-09-27,5,@,Ball State,L,13,24,54.2,177,1,35,176,5.0,2,6,1,0,1,1
Kentucky,2008-09-27,4,,Western Kentucky,W,21,32,65.6,182,1,38,216,5.7,3,9,4,0,1,1
Louisiana,2008-09-27,4,@,Kansas State,L,16,29,55.2,174,1,51,335,6.6,4,2,0,0,0,0
LSU,2008-09-27,4,,Mississippi State,W,18,27,66.7,261,2,37,166,4.5,2,5,1,1,1,2
Marshall,2008-09-27,5,@,West Virginia,L,15,37,40.5,119,0,25,39,1.6,0,6,0,2,1,3
Maryland,2008-09-27,5,@,Clemson,W,16,30,53.3,172,1,29,123,4.2,1,5,1,0,0,0
Memphis,2008-09-27,5,,Arkansas State,W,12,29,41.4,210,0,41,243,5.9,3,7,6,0,1,1
Miami (FL),2008-09-27,4,,North Carolina,L,22,33,66.7,174,3,33,135,4.1,0,5,2,0,2,2
Michigan,2008-09-27,4,,Wisconsin,W,12,31,38.7,96,1,34,172,5.1,2,6,4,3,2,5
Michigan State,2008-09-27,5,@,Indiana,W,14,26,53.8,261,2,52,236,4.5,2,4,1,0,0,0
Minnesota,2008-09-27,5,@,Ohio State,L,23,36,63.9,187,1,28,81,2.9,1,6,2,2,1,3
Mississippi State,2008-09-27,5,@,Louisiana State,L,17,26,65.4,175,1,31,110,3.5,2,3,1,0,0,0
Navy,2008-09-27,5,@,Wake Forest,W,3,4,75.0,51,0,59,292,4.9,3,7,3,2,0,2
Nebraska,2008-09-27,4,,Virginia Tech,L,17,26,65.4,278,2,25,55,2.2,1,9,2,1,1,2
Nevada,2008-09-27,4,@,Nevada-Las Vegas,W,11,16,68.8,176,2,58,444,7.7,5,8,2,1,0,1
New Mexico,2008-09-27,5,@,New Mexico State,W,7,16,43.8,55,1,63,297,4.7,3,3,1,0,1,1
New Mexico State,2008-09-27,3,,New Mexico,L,24,38,63.2,382,3,18,48,2.7,0,4,1,0,1,1
North Carolina,2008-09-27,4,@,Miami (FL),W,13,24,54.2,264,2,33,35,1.1,2,9,2,0,0,0
North Carolina State,2008-09-27,5,,South Florida,L,9,32,28.1,239,0,27,26,1.0,1,2,0,0,3,3
North Texas,2008-09-27,4,@,Rice,L,26,45,57.8,257,1,30,155,5.2,2,8,2,3,3,6
Northern Illinois,2008-09-27,4,@,Eastern Michigan,W,13,17,76.5,104,1,43,235,5.5,4,6,2,0,0,0
Northwestern,2008-09-27,5,@,Iowa,W,28,45,62.2,284,3,34,106,3.1,0,5,2,0,1,1
Notre Dame,2008-09-27,4,,Purdue,W,20,35,57.1,275,3,40,201,5.0,1,1,0,0,0,0
Ohio,2008-09-27,5,,Virginia Military Institute,W,17,24,70.8,324,3,46,251,5.5,1,6,1,1,0,1
Ohio State,2008-09-27,5,,Minnesota,W,13,22,59.1,135,2,37,279,7.5,2,5,1,1,0,1
Oklahoma,2008-09-27,4,,Texas Christian,W,19,34,55.9,411,4,36,25,0.7,1,7,3,0,0,0
Oklahoma State,2008-09-27,4,,Troy,W,16,21,76.2,254,3,62,358,5.8,4,0,0,0,0,0
Ole Miss,2008-09-27,5,@,Florida,W,9,21,42.9,185,2,38,140,3.7,2,7,3,0,1,1
Oregon,2008-09-27,5,@,Washington State,W,9,19,47.4,161,2,53,346,6.5,7,10,3,0,0,0
Penn State,2008-09-27,5,,Illinois,W,14,20,70.0,181,2,44,241,5.5,2,6,1,1,0,1
Pitt,2008-09-27,4,@,Syracuse,W,17,29,58.6,166,1,46,241,5.2,2,3,2,0,0,0
