School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
South Carolina,2003-09-27,5,@,Tennessee,L,3,23
South Florida,2003-09-27,3,@,Army,W,0,0
Stanford,2003-09-27,3,@,Washington,L,4,28
Syracuse,2003-09-27,4,,Toledo,W,1,7
Temple,2003-09-27,4,@,Louisville,L,3,21
Tennessee,2003-09-27,4,,South Carolina,W,2,20
Texas,2003-09-27,4,,Tulane,W,3,18
Texas A&M,2003-09-27,4,,Pittsburgh,L,5,37
Texas Christian,2003-09-27,4,@,Arizona,W,1,10
Texas Tech,2003-09-27,4,@,Mississippi,W,4,45
Toledo,2003-09-27,5,@,Syracuse,L,4,34
Troy,2003-09-27,5,,Marshall,W,3,24
Tulane,2003-09-27,5,@,Texas,L,9,63
UCF,2003-09-27,4,@,Kent State,L,4,36
UCLA,2003-09-27,4,,San Diego State,W,1,10
USC,2003-09-27,4,@,California,L,4,34
Utah,2003-09-27,4,@,Colorado State,W,3,21
Utah State,2003-09-27,4,,Louisiana-Monroe,W,1,10
UTEP,2003-09-27,5,,Sam Houston State,W,2,14
Vanderbilt,2003-09-27,5,,Georgia Tech,L,3,24
Virginia,2003-09-27,4,,Wake Forest,W,3,24
Virginia Tech,2003-09-27,4,,Connecticut,W,2,13
Wake Forest,2003-09-27,5,@,Virginia,L,2,27
Washington,2003-09-27,4,,Stanford,W,2,17
Washington State,2003-09-27,5,@,Oregon,W,2,16
Western Michigan,2003-09-27,4,@,Ohio,W,4,32
Wisconsin,2003-09-27,5,@,Illinois,W,2,20
Wyoming,2003-09-27,5,@,Boise State,L,4,33
East Carolina,2003-09-30,5,,Houston,L,3,27
Houston,2003-09-30,5,@,East Carolina,W,1,13
Miami (FL),2003-10-02,5,,West Virginia,W,2,20
West Virginia,2003-10-02,5,@,Miami (FL),L,1,22
Oregon,2003-10-03,6,@,Utah,L,2,17
Utah,2003-10-03,5,,Oregon,W,1,13
Air Force,2003-10-04,6,@,Navy,L,4,28
Akron,2003-10-04,6,@,Miami (OH),L,6,45
Alabama,2003-10-04,6,@,Georgia,L,4,37
Arizona,2003-10-04,6,@,Washington State,L,3,30
Arizona State,2003-10-04,5,,Southern California,L,4,37
Arkansas State,2003-10-04,6,,Louisiana-Monroe,W,5,41
Army,2003-10-04,5,@,Texas Christian,L,3,27
Auburn,2003-10-04,5,,Tennessee,W,3,21
Ball State,2003-10-04,6,@,Kent State,W,2,17
Baylor,2003-10-04,5,,Colorado,W,4,30
Boise State,2003-10-04,5,@,Louisiana Tech,W,4,37
Bowling Green State,2003-10-04,5,,Central Michigan,W,0,3
Brigham Young,2003-10-04,6,@,San Diego State,W,5,36
Buffalo,2003-10-04,6,@,Central Florida,L,2,19
California,2003-10-04,7,,Oregon State,L,5,35
Central Michigan,2003-10-04,5,@,Bowling Green State,L,2,23
Cincinnati,2003-10-04,5,,Southern Mississippi,L,2,22
Clemson,2003-10-04,5,@,Maryland,L,3,21
Colorado,2003-10-04,5,@,Baylor,L,6,42
Colorado State,2003-10-04,6,,Fresno State,W,1,10
Connecticut,2003-10-04,6,,Lehigh,W,2,17
Eastern Michigan,2003-10-04,6,,Western Michigan,L,4,31
Florida,2003-10-04,6,,Mississippi,L,2,20
Fresno State,2003-10-04,6,@,Colorado State,L,4,34
Georgia,2003-10-04,5,,Alabama,W,3,23
Georgia Tech,2003-10-04,6,,North Carolina State,W,2,21
Hawaii,2003-10-04,5,@,Tulsa,L,3,27
Idaho,2003-10-04,6,@,New Mexico State,W,4,31
Illinois,2003-10-04,6,@,Purdue,L,6,43
Indiana,2003-10-04,6,@,Michigan State,L,4,31
Iowa,2003-10-04,6,,Michigan,W,3,27
Iowa State,2003-10-04,5,,Oklahoma,L,7,53
Kansas State,2003-10-04,6,@,Texas,L,3,24
Kent State,2003-10-04,6,,Ball State,L,4,34
Louisiana,2003-10-04,6,@,Oklahoma State,L,8,56
Louisiana Tech,2003-10-04,5,,Boise State,L,5,43
Louisiana-Monroe,2003-10-04,6,@,Arkansas State,L,6,44
Louisville,2003-10-04,5,@,South Florida,L,4,31
Maryland,2003-10-04,6,,Clemson,W,1,7
Memphis,2003-10-04,5,,Alabama-Birmingham,L,3,24
Miami (OH),2003-10-04,5,,Akron,W,2,20
Michigan,2003-10-04,6,@,Iowa,L,3,30
Michigan State,2003-10-04,6,,Indiana,W,0,3
Middle Tennessee State,2003-10-04,5,,Temple,L,5,44
Minnesota,2003-10-04,6,@,Northwestern,W,2,17
Mississippi State,2003-10-04,5,,Vanderbilt,W,3,21
Navy,2003-10-04,5,,Air Force,W,3,25
Nebraska,2003-10-04,5,,Troy,W,0,0
Nevada,2003-10-04,5,,Nevada-Las Vegas,L,1,16
New Mexico,2003-10-04,6,,Utah State,W,1,7
New Mexico State,2003-10-04,5,,Idaho,L,5,35
North Carolina,2003-10-04,5,,Virginia,L,5,38
North Carolina State,2003-10-04,6,@,Georgia Tech,L,3,29
Northern Illinois,2003-10-04,5,,Ohio,W,3,23
Northwestern,2003-10-04,6,,Minnesota,L,6,42
Ohio,2003-10-04,5,@,Northern Illinois,L,3,30
Oklahoma,2003-10-04,5,@,Iowa State,W,1,7
Oklahoma State,2003-10-04,5,,Louisiana,W,0,3
Ole Miss,2003-10-04,5,@,Florida,W,2,17
Oregon State,2003-10-04,6,@,California,W,3,21
Penn State,2003-10-04,6,,Wisconsin,L,4,30
Purdue,2003-10-04,5,,Illinois,W,1,10
Rice,2003-10-04,5,,San Jose State,W,3,24
Rutgers,2003-10-04,5,,Virginia Tech,L,7,48
San Diego State,2003-10-04,6,,Brigham Young,L,5,44
San Jose State,2003-10-04,5,@,Rice,L,4,28
SMU,2003-10-04,5,,Texas-El Paso,L,3,21
South Florida,2003-10-04,4,,Louisville,W,4,28
Southern Mississippi,2003-10-04,5,@,Cincinnati,W,2,20
Temple,2003-10-04,5,@,Middle Tennessee State,W,5,36
Tennessee,2003-10-04,5,@,Auburn,L,4,28
Texas,2003-10-04,5,,Kansas State,W,2,20
Texas A&M,2003-10-04,5,@,Texas Tech,L,8,59
Texas Christian,2003-10-04,5,,Army,W,0,0
Texas Tech,2003-10-04,5,,Texas A&M,W,4,28
Troy,2003-10-04,6,@,Nebraska,L,4,30
Tulsa,2003-10-04,5,,Hawaii,W,2,16
UAB,2003-10-04,5,@,Memphis,W,1,10
UCF,2003-10-04,5,,Buffalo,W,1,10
UCLA,2003-10-04,5,,Washington,W,1,16
UNLV,2003-10-04,5,@,Nevada,W,1,12
USC,2003-10-04,5,@,Arizona State,W,2,17
Utah State,2003-10-04,5,@,New Mexico,L,4,34
UTEP,2003-10-04,6,@,Southern Methodist,W,2,19
Vanderbilt,2003-10-04,6,@,Mississippi State,L,3,30
Virginia,2003-10-04,5,@,North Carolina,W,1,13
Virginia Tech,2003-10-04,5,@,Rutgers,W,3,22
Washington,2003-10-04,5,@,UCLA,L,6,46
Washington State,2003-10-04,6,,Arizona,W,1,7
Western Michigan,2003-10-04,5,@,Eastern Michigan,W,0,3
Wisconsin,2003-10-04,6,@,Penn State,W,3,23
Brigham Young,2003-10-09,7,,Colorado State,L,8,58
Colorado State,2003-10-09,7,@,Brigham Young,W,1,13
Kentucky,2003-10-09,6,@,South Carolina,L,3,27
South Carolina,2003-10-09,6,,Kentucky,W,3,21
Michigan,2003-10-10,7,@,Minnesota,W,5,35
Minnesota,2003-10-10,7,,Michigan,L,5,38
South Florida,2003-10-10,5,,Texas Christian,L,1,13
Texas Christian,2003-10-10,6,@,South Florida,W,1,10
Air Force,2003-10-11,7,,Nevada-Las Vegas,W,1,7
Akron,2003-10-11,7,,Cal Poly,W,2,14
Alabama,2003-10-11,7,,Southern Mississippi,W,0,3
Arizona,2003-10-11,7,,UCLA,L,3,24
Arizona State,2003-10-11,6,,Oregon,W,2,14
Arkansas,2003-10-11,5,,Auburn,L,1,10
Arkansas State,2003-10-11,7,@,Mississippi,L,7,55
Army,2003-10-11,6,@,Louisville,L,4,34
Auburn,2003-10-11,6,@,Arkansas,W,0,3
Baylor,2003-10-11,6,@,Texas A&M,L,10,73
Boise State,2003-10-11,6,,Tulsa,W,3,20
Boston College,2003-10-11,6,@,Temple,W,2,13
Bowling Green State,2003-10-11,6,@,Western Michigan,W,3,21
Buffalo,2003-10-11,7,@,Miami (OH),L,8,59
Central Michigan,2003-10-11,6,,Northern Illinois,L,4,40
Cincinnati,2003-10-11,6,@,Alabama-Birmingham,L,4,31
Clemson,2003-10-11,6,,Virginia,W,3,27
Colorado,2003-10-11,6,,Kansas,W,6,47
Connecticut,2003-10-11,7,@,North Carolina State,L,4,31
Duke,2003-10-11,6,@,Maryland,L,3,33
East Carolina,2003-10-11,6,,North Carolina,L,4,28
Eastern Michigan,2003-10-11,7,@,Toledo,L,7,49
Florida,2003-10-11,7,@,Louisiana State,W,1,7
Florida State,2003-10-11,6,,Miami (FL),L,2,22
Fresno State,2003-10-11,7,@,Hawaii,L,7,55
Georgia,2003-10-11,6,@,Tennessee,W,2,14
Georgia Tech,2003-10-11,7,@,Wake Forest,W,1,7
Hawaii,2003-10-11,6,,Fresno State,W,4,28
Houston,2003-10-11,6,@,Tulane,W,6,42
Idaho,2003-10-11,7,,North Texas,L,3,24
Illinois,2003-10-11,7,,Michigan State,L,7,49
Indiana,2003-10-11,7,,Northwestern,L,5,37
Iowa State,2003-10-11,6,@,Texas Tech,L,7,52
Kansas,2003-10-11,6,@,Colorado,L,6,50
Kansas State,2003-10-11,7,@,Oklahoma State,L,5,38
Kent State,2003-10-11,7,@,Marshall,L,7,49
Louisiana,2003-10-11,7,,Louisiana-Monroe,L,6,45
Louisiana Tech,2003-10-11,6,@,Texas-El Paso,W,5,35
Louisiana-Monroe,2003-10-11,7,@,Louisiana,W,6,42
Louisville,2003-10-11,6,,Army,W,1,10
LSU,2003-10-11,6,,Florida,L,2,19
Marshall,2003-10-11,6,,Kent State,W,5,33
Maryland,2003-10-11,7,,Duke,W,3,20
Memphis,2003-10-11,6,@,Mississippi State,L,5,35
Miami (FL),2003-10-11,6,@,Florida State,W,2,14
Miami (OH),2003-10-11,6,,Buffalo,W,0,3
Michigan State,2003-10-11,7,@,Illinois,W,2,14
Middle Tennessee State,2003-10-11,6,,New Mexico State,W,2,18
Mississippi State,2003-10-11,6,,Memphis,W,3,27
Missouri,2003-10-11,6,,Nebraska,W,3,24
Navy,2003-10-11,6,@,Vanderbilt,W,3,27
Nebraska,2003-10-11,6,@,Missouri,L,6,41
Nevada,2003-10-11,6,@,Washington,W,2,17
New Mexico State,2003-10-11,6,@,Middle Tennessee State,L,5,35
North Carolina,2003-10-11,6,@,East Carolina,W,2,17
North Carolina State,2003-10-11,7,,Connecticut,W,3,24
North Texas,2003-10-11,6,@,Idaho,W,2,14
Northern Illinois,2003-10-11,6,@,Central Michigan,W,3,24
Northwestern,2003-10-11,7,@,Indiana,W,4,31
Notre Dame,2003-10-11,5,@,Pittsburgh,W,2,14
Ohio,2003-10-11,6,,Central Florida,W,0,0
Ohio State,2003-10-11,6,@,Wisconsin,L,2,17
Oklahoma,2003-10-11,6,N,Texas,W,2,13
Oklahoma State,2003-10-11,6,,Kansas State,W,5,34
Ole Miss,2003-10-11,6,,Arkansas State,W,0,0
Oregon,2003-10-11,7,@,Arizona State,L,8,59
Penn State,2003-10-11,7,@,Purdue,L,3,28
Pitt,2003-10-11,5,,Notre Dame,L,2,20
Purdue,2003-10-11,6,,Penn State,W,2,14
Rutgers,2003-10-11,6,@,West Virginia,L,4,34
San Diego State,2003-10-11,7,@,Utah,L,3,27
San Jose State,2003-10-11,6,,Southern Methodist,W,2,14
SMU,2003-10-11,6,@,San Jose State,L,4,31
Southern Mississippi,2003-10-11,6,@,Alabama,L,2,17
Stanford,2003-10-11,4,@,Southern California,L,5,44
Syracuse,2003-10-11,5,@,Virginia Tech,L,6,51
Temple,2003-10-11,6,,Boston College,L,5,38
Tennessee,2003-10-11,6,,Georgia,L,5,41
Texas,2003-10-11,6,N,Oklahoma,L,8,65
Texas A&M,2003-10-11,6,,Baylor,W,1,10
Texas Tech,2003-10-11,6,,Iowa State,W,3,21
Toledo,2003-10-11,6,,Eastern Michigan,W,2,14
Tulane,2003-10-11,6,,Houston,L,6,45
Tulsa,2003-10-11,6,@,Boise State,L,3,27
UAB,2003-10-11,6,,Cincinnati,W,1,14
UCF,2003-10-11,6,@,Ohio,L,4,28
UCLA,2003-10-11,6,@,Arizona,W,3,21
UNLV,2003-10-11,6,@,Air Force,L,3,24
USC,2003-10-11,6,,Stanford,W,3,21
Utah,2003-10-11,6,,San Diego State,W,0,6
Utah State,2003-10-11,6,,Wyoming,L,6,48
UTEP,2003-10-11,7,,Louisiana Tech,L,4,38
Vanderbilt,2003-10-11,7,,Navy,L,4,37
Virginia,2003-10-11,6,@,Clemson,L,4,30
Virginia Tech,2003-10-11,6,,Syracuse,W,1,7
Wake Forest,2003-10-11,6,,Georgia Tech,L,3,24
Washington,2003-10-11,6,,Nevada,L,4,28
West Virginia,2003-10-11,6,,Rutgers,W,2,19
Western Michigan,2003-10-11,6,,Bowling Green State,L,4,32
Wisconsin,2003-10-11,7,,Ohio State,W,1,10
Wyoming,2003-10-11,6,@,Utah State,W,3,21
Air Force,2003-10-16,8,@,Colorado State,L,4,30
Clemson,2003-10-16,7,@,North Carolina State,L,2,17
Colorado State,2003-10-16,8,,Air Force,W,3,20
Louisiana,2003-10-16,8,,New Mexico State,W,3,24
New Mexico State,2003-10-16,7,@,Louisiana,L,3,26
North Carolina State,2003-10-16,8,,Clemson,W,1,15
Louisville,2003-10-17,7,,Tulane,W,4,28
Tulane,2003-10-17,7,@,Louisville,L,6,47
Akron,2003-10-18,8,,Central Florida,W,3,24
Alabama,2003-10-18,8,@,Mississippi,L,5,43
Arizona State,2003-10-18,7,@,North Carolina,W,4,31
Arkansas,2003-10-18,6,,Florida,L,4,33
Army,2003-10-18,7,,East Carolina,L,5,38
Auburn,2003-10-18,7,,Mississippi State,W,2,13
Ball State,2003-10-18,7,,Miami (OH),L,7,49
Baylor,2003-10-18,7,@,Kansas,L,4,28
Boise State,2003-10-18,7,@,Southern Methodist,W,0,3
Boston College,2003-10-18,7,@,Syracuse,L,6,39
Bowling Green State,2003-10-18,7,@,Eastern Michigan,W,2,20
Brigham Young,2003-10-18,8,@,Wyoming,L,1,13
Buffalo,2003-10-18,8,,Marshall,L,4,26
California,2003-10-18,8,@,UCLA,L,3,23
Central Michigan,2003-10-18,7,,Toledo,L,4,31
Colorado,2003-10-18,7,@,Kansas State,L,7,49
Connecticut,2003-10-18,8,@,Kent State,W,4,31
Duke,2003-10-18,7,,Wake Forest,L,6,42
East Carolina,2003-10-18,7,@,Army,W,4,32
Eastern Michigan,2003-10-18,8,,Bowling Green State,L,4,33
Florida,2003-10-18,8,@,Arkansas,W,4,28
Florida State,2003-10-18,7,@,Virginia,W,2,14
Georgia,2003-10-18,7,@,Vanderbilt,W,1,8
Hawaii,2003-10-18,7,@,Louisiana Tech,W,5,41
Houston,2003-10-18,7,,Memphis,L,6,45
Idaho,2003-10-18,8,,Middle Tennessee State,L,3,28
Illinois,2003-10-18,8,@,Michigan,L,8,56
Iowa,2003-10-18,7,@,Ohio State,L,2,19
Iowa State,2003-10-18,7,,Texas,L,5,40
Kansas,2003-10-18,7,,Baylor,W,3,21
Kansas State,2003-10-18,8,,Colorado,W,3,20
Kent State,2003-10-18,8,,Connecticut,L,4,34
Kentucky,2003-10-18,7,,Ohio,W,2,14
Louisiana Tech,2003-10-18,7,,Hawaii,L,6,44
LSU,2003-10-18,7,@,South Carolina,W,1,7
Marshall,2003-10-18,7,@,Buffalo,W,2,16
Memphis,2003-10-18,7,@,Houston,W,2,14
Miami (FL),2003-10-18,7,,Temple,W,2,14
Miami (OH),2003-10-18,7,@,Ball State,W,0,3
Michigan,2003-10-18,8,,Illinois,W,2,14
Michigan State,2003-10-18,8,@,Minnesota,W,5,38
Middle Tennessee State,2003-10-18,7,@,Idaho,W,3,21
Minnesota,2003-10-18,8,,Michigan State,L,5,44
Mississippi State,2003-10-18,7,@,Auburn,L,6,45
Missouri,2003-10-18,7,@,Oklahoma,L,4,34
Navy,2003-10-18,7,@,Rice,W,0,6
Nebraska,2003-10-18,7,,Texas A&M,W,1,12
Nevada,2003-10-18,7,@,Tulsa,W,3,21
New Mexico,2003-10-18,7,@,San Diego State,W,1,7
North Carolina,2003-10-18,7,,Arizona State,L,4,33
North Texas,2003-10-18,7,,Utah State,W,4,27
Northern Illinois,2003-10-18,7,,Western Michigan,W,1,10
Notre Dame,2003-10-18,6,,Southern California,L,6,45
Ohio,2003-10-18,7,@,Kentucky,L,5,35
Ohio State,2003-10-18,7,,Iowa,W,1,10
Oklahoma,2003-10-18,7,,Missouri,W,1,13
Oklahoma State,2003-10-18,7,,Texas Tech,W,7,49
Ole Miss,2003-10-18,7,,Alabama,W,4,28
Oregon State,2003-10-18,7,,Washington,L,5,38
Pitt,2003-10-18,6,@,Rutgers,W,5,32
Purdue,2003-10-18,7,@,Wisconsin,W,3,23
Rice,2003-10-18,6,,Navy,L,5,38
Rutgers,2003-10-18,7,,Pittsburgh,L,6,42
San Diego State,2003-10-18,8,,New Mexico,L,3,30
SMU,2003-10-18,7,,Boise State,L,6,45
South Carolina,2003-10-18,7,,Louisiana State,L,5,33
South Florida,2003-10-18,6,,Charleston Southern,W,1,7
Stanford,2003-10-18,5,,Washington State,L,3,24
Syracuse,2003-10-18,6,,Boston College,W,2,14
Temple,2003-10-18,7,@,Miami (FL),L,7,52
Texas,2003-10-18,7,@,Iowa State,W,2,19
Texas A&M,2003-10-18,7,@,Nebraska,L,7,48
Texas Christian,2003-10-18,7,,Alabama-Birmingham,W,3,24
Texas Tech,2003-10-18,7,@,Oklahoma State,L,6,51
Toledo,2003-10-18,7,@,Central Michigan,W,2,13
Troy,2003-10-18,7,,Florida International,W,1,10
Tulsa,2003-10-18,7,,Nevada,L,4,28
UAB,2003-10-18,7,@,Texas Christian,L,2,27
UCF,2003-10-18,7,@,Akron,L,5,38
UCLA,2003-10-18,7,,California,W,2,20
UNLV,2003-10-18,7,,Utah,L,4,28
USC,2003-10-18,7,@,Notre Dame,W,2,14
Utah,2003-10-18,7,@,Nevada-Las Vegas,W,1,10
Utah State,2003-10-18,7,@,North Texas,L,5,37
Vanderbilt,2003-10-18,8,,Georgia,L,3,27
Virginia,2003-10-18,7,,Florida State,L,1,19
Wake Forest,2003-10-18,7,@,Duke,W,2,13
Washington,2003-10-18,7,@,Oregon State,W,2,17
Washington State,2003-10-18,7,@,Stanford,W,2,14
Western Michigan,2003-10-18,7,@,Northern Illinois,L,4,37
Wisconsin,2003-10-18,8,,Purdue,L,2,26
Wyoming,2003-10-18,7,,Brigham Young,W,1,10
Virginia Tech,2003-10-22,7,@,West Virginia,L,4,28
West Virginia,2003-10-22,7,,Virginia Tech,W,1,7
Georgia Tech,2003-10-23,8,,Maryland,W,0,3
Maryland,2003-10-23,8,@,Georgia Tech,L,1,7
Akron,2003-10-25,9,@,Connecticut,L,5,38
Alabama,2003-10-25,9,,Tennessee,L,6,51
Arizona,2003-10-25,8,@,California,L,6,42
Arizona State,2003-10-25,8,@,UCLA,L,2,20
Arkansas,2003-10-25,7,@,Mississippi,L,1,19
Arkansas State,2003-10-25,8,@,Utah State,L,7,49
Army,2003-10-25,8,@,Cincinnati,L,4,33
Auburn,2003-10-25,8,@,Louisiana State,L,4,31
Ball State,2003-10-25,8,,Toledo,W,2,14
Baylor,2003-10-25,8,,Texas,L,8,56
Boise State,2003-10-25,8,,San Jose State,W,2,14
Boston College,2003-10-25,8,,Notre Dame,W,3,25
Bowling Green State,2003-10-25,8,,Northern Illinois,W,2,18
Brigham Young,2003-10-25,9,@,Nevada-Las Vegas,W,2,20
Buffalo,2003-10-25,9,,Ohio,W,2,17
California,2003-10-25,9,,Arizona,W,2,14
Central Michigan,2003-10-25,8,@,Central Florida,L,4,31
Cincinnati,2003-10-25,7,,Army,W,4,29
Clemson,2003-10-25,8,,North Carolina,W,4,28
Colorado,2003-10-25,8,,Oklahoma,L,4,34
Connecticut,2003-10-25,9,,Akron,W,4,37
Duke,2003-10-25,8,,North Carolina State,L,4,28
East Carolina,2003-10-25,8,,Louisville,L,4,36
Florida State,2003-10-25,8,,Wake Forest,W,3,24
Fresno State,2003-10-25,8,,Rice,W,4,28
Georgia,2003-10-25,8,,Alabama-Birmingham,W,1,13
Hawaii,2003-10-25,8,,Texas-El Paso,W,1,15
Houston,2003-10-25,8,,Texas Christian,L,8,62
Idaho,2003-10-25,9,@,Louisiana,L,4,31
Illinois,2003-10-25,9,,Minnesota,L,5,36
Indiana,2003-10-25,8,,Ohio State,L,5,35
Iowa,2003-10-25,8,,Penn State,W,2,14
Iowa State,2003-10-25,8,@,Nebraska,L,4,28
Kansas,2003-10-25,8,@,Kansas State,L,6,42
Kansas State,2003-10-25,9,,Kansas,W,0,6
Kent State,2003-10-25,9,,Miami (OH),L,5,38
Kentucky,2003-10-25,8,,Mississippi State,W,2,17
Louisiana,2003-10-25,9,,Idaho,W,3,20
Louisiana Tech,2003-10-25,8,@,Nevada,W,5,34
Louisiana-Monroe,2003-10-25,8,,New Mexico State,L,2,21
Louisville,2003-10-25,8,@,East Carolina,W,2,20
LSU,2003-10-25,8,,Auburn,W,1,7
Marshall,2003-10-25,8,@,Western Michigan,W,3,21
Memphis,2003-10-25,8,@,Tulane,W,1,9
Miami (OH),2003-10-25,8,@,Kent State,W,4,30
Michigan,2003-10-25,9,,Purdue,W,0,3
Middle Tennessee State,2003-10-25,8,,North Texas,L,4,33
Minnesota,2003-10-25,9,@,Illinois,W,1,10
Mississippi State,2003-10-25,8,@,Kentucky,L,6,42
Missouri,2003-10-25,8,,Texas Tech,W,4,31
Navy,2003-10-25,8,,Delaware,L,3,21
Nebraska,2003-10-25,8,,Iowa State,W,0,0
Nevada,2003-10-25,8,,Louisiana Tech,L,5,42
New Mexico,2003-10-25,8,@,Utah,W,5,35
New Mexico State,2003-10-25,8,@,Louisiana-Monroe,W,2,14
North Carolina,2003-10-25,8,@,Clemson,L,4,36
North Carolina State,2003-10-25,9,@,Duke,W,2,21
North Texas,2003-10-25,8,@,Middle Tennessee State,W,4,28
Northern Illinois,2003-10-25,8,@,Bowling Green State,L,4,34
Northwestern,2003-10-25,8,,Wisconsin,W,1,7
Notre Dame,2003-10-25,7,@,Boston College,L,3,27
Ohio,2003-10-25,8,@,Buffalo,L,2,26
Ohio State,2003-10-25,8,@,Indiana,W,1,6
Oklahoma,2003-10-25,8,@,Colorado,W,3,20
Oklahoma State,2003-10-25,8,@,Texas A&M,W,1,10
Ole Miss,2003-10-25,8,,Arkansas,W,1,7
Oregon,2003-10-25,8,,Stanford,W,0,0
Oregon State,2003-10-25,8,@,Washington State,L,5,36
Penn State,2003-10-25,8,@,Iowa,L,4,26
Pitt,2003-10-25,7,,Syracuse,W,2,14
Purdue,2003-10-25,8,@,Michigan,L,4,31
Rice,2003-10-25,7,@,Fresno State,L,3,31
Rutgers,2003-10-25,8,@,Temple,W,2,14
San Diego State,2003-10-25,9,,Wyoming,W,2,20
San Jose State,2003-10-25,7,@,Boise State,L,10,77
SMU,2003-10-25,8,@,Tulsa,L,5,35
South Carolina,2003-10-25,8,,Vanderbilt,W,3,24
South Florida,2003-10-25,7,@,Southern Mississippi,L,4,27
Southern Mississippi,2003-10-25,7,,South Florida,W,0,6
Stanford,2003-10-25,6,@,Oregon,L,5,35
Syracuse,2003-10-25,7,@,Pittsburgh,L,4,34
Temple,2003-10-25,8,,Rutgers,L,3,30
Tennessee,2003-10-25,7,@,Alabama,W,5,43
Texas,2003-10-25,8,@,Baylor,W,0,0
Texas A&M,2003-10-25,8,,Oklahoma State,L,5,38
Texas Christian,2003-10-25,8,@,Houston,W,7,55
Texas Tech,2003-10-25,8,@,Missouri,L,8,62
Toledo,2003-10-25,8,@,Ball State,L,5,38
Troy,2003-10-25,8,@,Virginia,L,3,24
Tulane,2003-10-25,8,,Memphis,L,6,41
Tulsa,2003-10-25,8,,Southern Methodist,W,2,16
UAB,2003-10-25,8,@,Georgia,L,1,16
UCF,2003-10-25,8,,Central Michigan,W,2,13
UCLA,2003-10-25,8,,Arizona State,W,1,13
UNLV,2003-10-25,8,,Brigham Young,L,3,27
USC,2003-10-25,8,@,Washington,W,3,23
Utah,2003-10-25,8,,New Mexico,L,5,47
Utah State,2003-10-25,8,,Arkansas State,W,0,0
UTEP,2003-10-25,8,@,Hawaii,L,3,31
Vanderbilt,2003-10-25,9,@,South Carolina,L,5,35
Virginia,2003-10-25,8,,Troy,W,0,0
Wake Forest,2003-10-25,8,@,Florida State,L,6,48
Washington,2003-10-25,8,,Southern California,L,6,43
Washington State,2003-10-25,8,,Oregon State,W,2,30
Western Michigan,2003-10-25,8,,Marshall,L,5,41
Wisconsin,2003-10-25,9,@,Northwestern,L,2,16
Wyoming,2003-10-25,8,@,San Diego State,L,2,25
Boise State,2003-10-30,9,@,Brigham Young,W,1,12
Brigham Young,2003-10-30,10,,Boise State,L,7,50
North Texas,2003-10-30,9,,Troy,W,0,0
Troy,2003-10-30,9,@,North Texas,L,3,21
Cincinnati,2003-10-31,8,@,South Florida,L,3,24
South Florida,2003-10-31,8,,Cincinnati,W,2,17
Air Force,2003-11-01,9,,Utah,L,6,45
Akron,2003-11-01,10,@,Marshall,L,6,42
Arizona,2003-11-01,9,@,Oregon State,L,7,52
Arizona State,2003-11-01,9,,California,L,6,51
Arkansas,2003-11-01,8,@,Kentucky,W,8,63
Arkansas State,2003-11-01,9,@,New Mexico State,W,3,24
Army,2003-11-01,9,@,Alabama-Birmingham,L,3,24
Auburn,2003-11-01,9,,Louisiana-Monroe,W,1,7
Ball State,2003-11-01,9,@,Northern Illinois,L,7,48
Baylor,2003-11-01,9,@,Kansas State,L,5,38
Boston College,2003-11-01,9,,Pittsburgh,L,3,24
Buffalo,2003-11-01,10,@,Toledo,L,8,56
California,2003-11-01,10,@,Arizona State,W,3,23
Central Michigan,2003-11-01,9,,Eastern Michigan,W,1,10
Clemson,2003-11-01,9,@,Wake Forest,L,6,45
Colorado,2003-11-01,9,@,Texas Tech,L,3,26
Colorado State,2003-11-01,9,@,Wyoming,L,5,35
Connecticut,2003-11-01,10,,Western Michigan,W,3,27
Duke,2003-11-01,9,@,Tennessee,L,2,23
East Carolina,2003-11-01,9,@,Memphis,L,5,41
Eastern Michigan,2003-11-01,9,@,Central Michigan,L,5,38
Florida,2003-11-01,9,N,Georgia,W,1,13
Florida State,2003-11-01,9,@,Notre Dame,W,0,0
Fresno State,2003-11-01,9,@,Southern Methodist,W,1,11
Georgia,2003-11-01,9,N,Florida,L,1,16
Hawaii,2003-11-01,9,@,San Jose State,W,1,10
Illinois,2003-11-01,10,@,Iowa,L,5,41
Indiana,2003-11-01,9,@,Minnesota,L,8,55
Iowa,2003-11-01,9,,Illinois,W,1,10
Kansas,2003-11-01,9,@,Texas A&M,L,6,45
Kansas State,2003-11-01,10,,Baylor,W,1,10
Kentucky,2003-11-01,9,,Arkansas,L,9,71
Louisiana,2003-11-01,10,@,Southern Mississippi,L,6,48
Louisiana Tech,2003-11-01,9,@,Louisiana State,L,7,49
Louisiana-Monroe,2003-11-01,9,@,Auburn,L,10,73
LSU,2003-11-01,9,,Louisiana Tech,W,1,10
Marshall,2003-11-01,9,,Akron,W,3,24
Maryland,2003-11-01,9,,North Carolina,W,3,21
Memphis,2003-11-01,9,,East Carolina,W,3,24
Miami (FL),2003-11-01,8,@,Virginia Tech,L,4,31
Michigan,2003-11-01,10,@,Michigan State,W,2,20
Michigan State,2003-11-01,9,,Michigan,L,4,27
Middle Tennessee State,2003-11-01,9,@,Utah State,L,6,41
Minnesota,2003-11-01,10,,Indiana,W,1,7
