School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Tulane,2014-10-31,8,,Cincinnati,L,5,38
Tulsa,2014-10-31,8,@,Memphis,L,4,40
Air Force,2014-11-01,8,@,Army,W,0,6
Appalachian State,2014-11-01,8,,Georgia State,W,0,0
Arizona,2014-11-01,8,@,UCLA,L,2,17
Arizona State,2014-11-01,8,,Utah,W,1,16
Arkansas,2014-11-01,9,@,Mississippi State,L,2,17
Arkansas State,2014-11-01,8,@,Idaho,W,4,28
Army,2014-11-01,8,,Air Force,L,2,23
Auburn,2014-11-01,8,@,Mississippi,W,4,31
Baylor,2014-11-01,8,,Kansas,W,2,14
Boston College,2014-11-01,9,@,Virginia Tech,W,4,31
Brigham Young,2014-11-01,9,@,Middle Tennessee State,W,1,7
California,2014-11-01,9,@,Oregon State,W,4,31
Central Michigan,2014-11-01,10,@,Eastern Michigan,W,1,7
Colorado,2014-11-01,9,,Washington,L,5,38
Colorado State,2014-11-01,9,@,San Jose State,W,4,31
Connecticut,2014-11-01,8,,Central Florida,W,4,29
Duke,2014-11-01,8,@,Pittsburgh,W,6,48
East Carolina,2014-11-01,8,@,Temple,L,3,20
Eastern Michigan,2014-11-01,9,,Central Michigan,L,5,38
Florida,2014-11-01,8,N,Georgia,W,3,20
Florida Atlantic,2014-11-01,9,,Alabama-Birmingham,L,4,31
Florida International,2014-11-01,9,,Rice,L,4,31
Fresno State,2014-11-01,9,,Wyoming,L,6,45
Georgia,2014-11-01,8,N,Florida,L,5,38
Georgia State,2014-11-01,9,@,Appalachian State,L,6,44
Georgia Tech,2014-11-01,9,,Virginia,W,1,10
Hawaii,2014-11-01,9,,Utah State,L,5,35
Houston,2014-11-01,8,@,South Florida,W,0,3
Idaho,2014-11-01,9,,Arkansas State,L,6,44
Illinois,2014-11-01,9,@,Ohio State,L,7,55
Indiana,2014-11-01,8,@,Michigan,L,4,34
Iowa,2014-11-01,8,,Northwestern,W,1,7
Iowa State,2014-11-01,8,,Oklahoma,L,8,59
Kansas,2014-11-01,8,@,Baylor,L,7,60
Kansas State,2014-11-01,8,,Oklahoma State,W,2,14
Kentucky,2014-11-01,9,@,Missouri,L,2,20
Louisiana,2014-11-01,8,,South Alabama,W,1,9
Louisiana Tech,2014-11-01,9,,Western Kentucky,W,1,10
Louisiana-Monroe,2014-11-01,8,@,Texas A&M,L,3,21
Maryland,2014-11-01,9,@,Penn State,W,1,19
Miami (FL),2014-11-01,9,,North Carolina,W,3,20
Miami (OH),2014-11-01,10,,Western Michigan,L,5,41
Michigan,2014-11-01,9,,Indiana,W,1,10
Middle Tennessee State,2014-11-01,9,,Brigham Young,L,4,27
Mississippi State,2014-11-01,8,,Arkansas,W,1,10
Missouri,2014-11-01,9,,Kentucky,W,1,10
Navy,2014-11-01,9,N,Notre Dame,L,7,49
Nebraska,2014-11-01,9,,Purdue,W,2,14
Nevada,2014-11-01,9,,San Diego State,W,2,14
New Mexico,2014-11-01,8,@,Nevada-Las Vegas,W,4,28
New Mexico State,2014-11-01,9,,Texas State,L,5,37
North Carolina,2014-11-01,9,@,Miami (FL),L,6,47
North Carolina State,2014-11-01,9,@,Syracuse,W,2,17
Northwestern,2014-11-01,8,@,Iowa,L,6,48
Notre Dame,2014-11-01,8,N,Navy,W,5,39
Ohio State,2014-11-01,8,,Illinois,W,2,14
Oklahoma,2014-11-01,8,@,Iowa State,W,2,14
Oklahoma State,2014-11-01,9,@,Kansas State,L,6,48
Old Dominion,2014-11-01,9,@,Vanderbilt,L,6,42
Ole Miss,2014-11-01,9,,Auburn,L,5,35
Oregon,2014-11-01,9,,Stanford,W,1,16
Oregon State,2014-11-01,8,,California,L,5,45
Penn State,2014-11-01,8,,Maryland,L,2,20
Pitt,2014-11-01,9,,Duke,L,7,51
Purdue,2014-11-01,9,@,Nebraska,L,5,35
Rice,2014-11-01,8,@,Florida International,W,2,17
Rutgers,2014-11-01,9,,Wisconsin,L,4,37
San Diego State,2014-11-01,8,@,Nevada,L,3,30
San Jose State,2014-11-01,8,,Colorado State,L,5,38
South Alabama,2014-11-01,8,@,Louisiana,L,1,19
South Carolina,2014-11-01,9,,Tennessee,L,6,45
South Florida,2014-11-01,9,,Houston,L,4,27
Southern Mississippi,2014-11-01,9,@,Texas-El Paso,L,5,35
Stanford,2014-11-01,9,@,Oregon,L,6,45
Syracuse,2014-11-01,9,,North Carolina State,L,2,24
Temple,2014-11-01,8,,East Carolina,W,1,10
Tennessee,2014-11-01,9,@,South Carolina,W,6,42
Texas,2014-11-01,9,@,Texas Tech,W,2,13
Texas A&M,2014-11-01,9,,Louisiana-Monroe,W,1,16
Texas Christian,2014-11-01,8,@,West Virginia,W,3,30
Texas State,2014-11-01,8,@,New Mexico State,W,4,29
Texas Tech,2014-11-01,9,,Texas,L,4,34
UAB,2014-11-01,9,@,Florida Atlantic,W,4,28
UCF,2014-11-01,8,@,Connecticut,L,5,37
UCLA,2014-11-01,9,,Arizona,W,1,7
UNLV,2014-11-01,9,,New Mexico,L,4,31
USC,2014-11-01,9,@,Washington State,W,2,17
Utah,2014-11-01,8,@,Arizona State,L,1,19
Utah State,2014-11-01,9,@,Hawaii,W,2,14
UTEP,2014-11-01,8,,Southern Mississippi,W,2,14
Vanderbilt,2014-11-01,9,,Old Dominion,W,4,28
Virginia,2014-11-01,9,@,Georgia Tech,L,5,35
Virginia Tech,2014-11-01,9,,Boston College,L,4,33
Washington,2014-11-01,9,@,Colorado,W,2,23
Washington State,2014-11-01,9,,Southern California,L,6,44
West Virginia,2014-11-01,9,,Texas Christian,L,4,31
Western Kentucky,2014-11-01,8,@,Louisiana Tech,L,8,59
Western Michigan,2014-11-01,9,@,Miami (OH),W,1,10
Wisconsin,2014-11-01,8,@,Rutgers,W,0,0
Wyoming,2014-11-01,9,@,Fresno State,W,2,17
Akron,2014-11-04,9,,Bowling Green State,L,3,27
Bowling Green State,2014-11-04,9,@,Akron,W,1,10
Kent State,2014-11-04,9,,Toledo,L,3,30
Toledo,2014-11-04,9,@,Kent State,W,3,20
Ball State,2014-11-05,9,,Northern Illinois,L,5,35
Buffalo,2014-11-05,9,@,Ohio,L,4,37
Northern Illinois,2014-11-05,9,@,Ball State,W,3,21
Ohio,2014-11-05,10,,Buffalo,W,2,14
Clemson,2014-11-06,9,@,Wake Forest,W,2,20
Wake Forest,2014-11-06,9,,Clemson,L,4,34
Memphis,2014-11-07,9,@,Temple,W,1,13
Temple,2014-11-07,9,,Memphis,L,1,16
Utah State,2014-11-07,10,@,Wyoming,W,0,3
Wyoming,2014-11-07,10,,Utah State,L,2,20
Air Force,2014-11-08,9,@,Nevada-Las Vegas,W,3,21
Alabama,2014-11-08,9,@,Louisiana State,W,1,13
Appalachian State,2014-11-08,9,,Louisiana-Monroe,W,3,29
Arizona,2014-11-08,9,,Colorado,W,2,20
Arizona State,2014-11-08,9,,Notre Dame,W,4,31
Arkansas State,2014-11-08,9,,South Alabama,W,1,10
Army,2014-11-08,9,N,Connecticut,W,3,21
Auburn,2014-11-08,9,,Texas A&M,L,5,41
Baylor,2014-11-08,9,@,Oklahoma,W,2,14
Boise State,2014-11-08,9,@,New Mexico,W,7,49
Boston College,2014-11-08,10,,Louisville,L,5,38
Colorado,2014-11-08,10,@,Arizona,L,5,38
Colorado State,2014-11-08,10,,Hawaii,W,2,22
Connecticut,2014-11-08,9,N,Army,L,5,35
Duke,2014-11-08,9,@,Syracuse,W,1,10
Florida,2014-11-08,9,@,Vanderbilt,W,1,10
Florida Atlantic,2014-11-08,10,@,North Texas,L,4,31
Florida International,2014-11-08,10,@,Old Dominion,L,5,38
Florida State,2014-11-08,9,,Virginia,W,3,20
Fresno State,2014-11-08,10,,San Jose State,W,3,24
Georgia,2014-11-08,9,@,Kentucky,W,4,31
Georgia Southern,2014-11-08,10,@,Texas State,W,3,25
Georgia State,2014-11-08,10,@,Troy,L,6,45
Georgia Tech,2014-11-08,10,@,North Carolina State,W,3,23
Hawaii,2014-11-08,10,@,Colorado State,L,7,49
Houston,2014-11-08,9,,Tulane,L,4,31
Idaho,2014-11-08,10,@,San Diego State,L,5,35
Indiana,2014-11-08,9,,Penn State,L,1,13
Iowa,2014-11-08,9,@,Minnesota,L,7,51
Iowa State,2014-11-08,9,@,Kansas,L,4,34
Kansas,2014-11-08,9,,Iowa State,W,2,14
Kansas State,2014-11-08,9,@,Texas Christian,L,5,41
Kentucky,2014-11-08,10,,Georgia,L,9,63
Louisiana,2014-11-08,9,@,New Mexico State,W,2,16
Louisiana Tech,2014-11-08,10,@,Alabama-Birmingham,W,3,24
Louisiana-Monroe,2014-11-08,9,@,Appalachian State,L,4,31
Louisville,2014-11-08,10,@,Boston College,W,3,19
LSU,2014-11-08,10,,Alabama,L,2,20
Marshall,2014-11-08,9,@,Southern Mississippi,W,2,17
Michigan,2014-11-08,10,@,Northwestern,W,1,9
Michigan State,2014-11-08,9,,Ohio State,L,7,49
Minnesota,2014-11-08,9,,Iowa,W,2,14
Mississippi State,2014-11-08,9,,Tennessee-Martin,W,2,16
New Mexico,2014-11-08,9,,Boise State,L,8,60
New Mexico State,2014-11-08,10,,Louisiana,L,6,44
North Carolina State,2014-11-08,10,,Georgia Tech,L,8,56
North Texas,2014-11-08,9,,Florida Atlantic,W,1,10
Northwestern,2014-11-08,9,,Michigan,L,1,10
Notre Dame,2014-11-08,9,@,Arizona State,L,7,55
Ohio State,2014-11-08,9,@,Michigan State,W,5,37
Oklahoma,2014-11-08,9,,Baylor,L,6,48
Old Dominion,2014-11-08,10,,Florida International,W,4,35
Ole Miss,2014-11-08,10,,Presbyterian,W,0,0
Oregon,2014-11-08,10,@,Utah,W,3,27
Oregon State,2014-11-08,9,,Washington State,L,5,39
Penn State,2014-11-08,9,@,Indiana,W,1,7
Purdue,2014-11-08,10,,Wisconsin,L,4,34
Rice,2014-11-08,9,,Texas-San Antonio,W,1,7
San Diego State,2014-11-08,9,,Idaho,W,3,21
San Jose State,2014-11-08,9,@,Fresno State,L,5,38
SMU,2014-11-08,8,@,Tulsa,L,5,38
South Alabama,2014-11-08,9,@,Arkansas State,L,6,45
Southern Mississippi,2014-11-08,10,,Marshall,L,9,63
Syracuse,2014-11-08,10,,Duke,L,3,27
Texas,2014-11-08,10,,West Virginia,W,2,16
Texas A&M,2014-11-08,10,@,Auburn,W,5,38
Texas Christian,2014-11-08,9,,Kansas State,W,3,20
Texas State,2014-11-08,9,,Georgia Southern,L,4,28
Troy,2014-11-08,10,,Georgia State,W,3,21
Tulane,2014-11-08,9,@,Houston,W,3,24
Tulsa,2014-11-08,9,,Southern Methodist,W,4,28
UAB,2014-11-08,10,,Louisiana Tech,L,5,40
UCLA,2014-11-08,10,@,Washington,W,3,30
UNLV,2014-11-08,10,,Air Force,L,6,48
Utah,2014-11-08,9,,Oregon,L,6,51
UTEP,2014-11-08,9,@,Western Kentucky,L,5,35
UTSA,2014-11-08,9,@,Rice,L,2,17
Vanderbilt,2014-11-08,10,,Florida,L,4,34
Virginia,2014-11-08,10,@,Florida State,L,4,34
Washington,2014-11-08,10,,UCLA,L,5,44
Washington State,2014-11-08,10,@,Oregon State,W,3,32
West Virginia,2014-11-08,10,@,Texas,L,4,33
Western Kentucky,2014-11-08,9,,Texas-El Paso,W,3,27
Wisconsin,2014-11-08,9,@,Purdue,W,1,16
Akron,2014-11-11,10,@,Buffalo,L,8,55
Buffalo,2014-11-11,10,,Akron,W,3,24
Northern Illinois,2014-11-11,10,,Toledo,W,3,24
Toledo,2014-11-11,10,@,Northern Illinois,L,3,27
Ball State,2014-11-12,10,@,Massachusetts,L,3,24
Bowling Green State,2014-11-12,10,,Kent State,W,3,20
Kent State,2014-11-12,10,@,Bowling Green State,L,3,30
Massachusetts,2014-11-12,10,,Ball State,W,1,10
California,2014-11-13,10,@,Southern California,L,5,38
Cincinnati,2014-11-13,9,N,East Carolina,W,6,46
East Carolina,2014-11-13,9,N,Cincinnati,L,7,54
Southern Mississippi,2014-11-13,11,@,Texas-San Antonio,L,0,12
USC,2014-11-13,10,,California,W,4,30
UTSA,2014-11-13,10,,Southern Mississippi,W,1,10
Tulsa,2014-11-14,10,@,Central Florida,L,4,31
UCF,2014-11-14,9,,Tulsa,W,1,7
Air Force,2014-11-15,10,,Nevada,W,5,38
Alabama,2014-11-15,10,,Mississippi State,W,2,20
Appalachian State,2014-11-15,10,@,Arkansas State,W,5,32
Arizona,2014-11-15,10,,Washington,W,3,26
Arizona State,2014-11-15,10,@,Oregon State,L,5,35
Arkansas,2014-11-15,10,,Louisiana State,W,0,0
Arkansas State,2014-11-15,10,,Appalachian State,L,5,37
Army,2014-11-15,10,@,Western Kentucky,L,7,52
Auburn,2014-11-15,10,@,Georgia,L,4,34
Boise State,2014-11-15,10,,San Diego State,W,3,29
Brigham Young,2014-11-15,10,,Nevada-Las Vegas,W,2,23
Central Michigan,2014-11-15,11,,Miami (OH),W,3,27
Clemson,2014-11-15,10,@,Georgia Tech,L,3,28
Duke,2014-11-15,10,,Virginia Tech,L,2,17
Eastern Michigan,2014-11-15,10,@,Western Michigan,L,7,51
Florida,2014-11-15,10,,South Carolina,L,3,23
Florida International,2014-11-15,11,,Middle Tennessee State,W,4,28
Florida State,2014-11-15,10,@,Miami (FL),W,3,26
Georgia,2014-11-15,10,,Auburn,W,1,7
Georgia Southern,2014-11-15,11,@,Navy,L,7,52
Georgia Tech,2014-11-15,11,,Clemson,W,0,6
Hawaii,2014-11-15,11,@,San Jose State,W,0,0
Idaho,2014-11-15,11,,Troy,L,4,34
Illinois,2014-11-15,10,,Iowa,L,4,30
Indiana,2014-11-15,10,@,Rutgers,L,6,45
Iowa,2014-11-15,10,@,Illinois,W,2,14
Kansas,2014-11-15,10,,Texas Christian,L,4,34
Kentucky,2014-11-15,11,@,Tennessee,L,6,50
Louisiana,2014-11-15,10,@,Louisiana-Monroe,W,3,27
Louisiana-Monroe,2014-11-15,10,,Louisiana,L,4,34
LSU,2014-11-15,11,@,Arkansas,L,2,17
Marshall,2014-11-15,10,,Rice,W,2,14
Maryland,2014-11-15,10,,Michigan State,L,4,37
Memphis,2014-11-15,10,@,Tulane,W,1,7
Miami (FL),2014-11-15,10,,Florida State,L,3,30
Miami (OH),2014-11-15,11,@,Central Michigan,L,5,34
Michigan State,2014-11-15,10,@,Maryland,W,2,15
Middle Tennessee State,2014-11-15,10,@,Florida International,L,5,38
Minnesota,2014-11-15,10,,Ohio State,L,4,31
Mississippi State,2014-11-15,10,@,Alabama,L,3,25
Missouri,2014-11-15,10,@,Texas A&M,W,3,27
Navy,2014-11-15,10,,Georgia Southern,W,3,19
Nebraska,2014-11-15,10,@,Wisconsin,L,8,59
Nevada,2014-11-15,10,@,Air Force,L,6,45
New Mexico,2014-11-15,10,@,Utah State,L,4,28
North Carolina,2014-11-15,10,,Pittsburgh,W,5,35
North Carolina State,2014-11-15,11,,Wake Forest,W,1,13
North Texas,2014-11-15,10,@,Texas-El Paso,L,5,35
Northwestern,2014-11-15,10,@,Notre Dame,W,6,40
Notre Dame,2014-11-15,10,,Northwestern,L,4,43
Ohio State,2014-11-15,10,@,Minnesota,W,3,24
Oklahoma,2014-11-15,10,@,Texas Tech,W,4,30
Oklahoma State,2014-11-15,10,,Texas,L,3,28
Oregon State,2014-11-15,10,,Arizona State,W,3,27
Penn State,2014-11-15,10,,Temple,W,1,13
Pitt,2014-11-15,10,@,North Carolina,L,7,40
Rice,2014-11-15,10,@,Marshall,L,5,41
Rutgers,2014-11-15,10,,Indiana,W,2,23
San Diego State,2014-11-15,10,@,Boise State,L,5,38
San Jose State,2014-11-15,10,,Hawaii,L,1,13
SMU,2014-11-15,9,,South Florida,L,2,14
South Alabama,2014-11-15,10,,Texas State,W,2,20
South Carolina,2014-11-15,10,@,Florida,W,2,20
South Florida,2014-11-15,10,@,Southern Methodist,W,1,13
Stanford,2014-11-15,10,,Utah,L,3,20
Temple,2014-11-15,10,@,Penn State,L,3,30
Tennessee,2014-11-15,10,,Kentucky,W,1,16
Texas,2014-11-15,11,@,Oklahoma State,W,1,7
Texas A&M,2014-11-15,11,,Missouri,L,4,34
Texas Christian,2014-11-15,10,@,Kansas,W,4,30
Texas State,2014-11-15,10,@,South Alabama,L,3,24
Texas Tech,2014-11-15,10,,Oklahoma,L,6,42
Troy,2014-11-15,11,@,Idaho,W,2,17
Tulane,2014-11-15,10,,Memphis,L,5,38
UNLV,2014-11-15,11,@,Brigham Young,L,6,42
Utah,2014-11-15,10,@,Stanford,W,2,17
Utah State,2014-11-15,11,,New Mexico,W,3,21
UTEP,2014-11-15,10,,North Texas,W,2,17
Virginia Tech,2014-11-15,10,@,Duke,W,1,16
Wake Forest,2014-11-15,10,@,North Carolina State,L,6,42
Washington,2014-11-15,11,@,Arizona,L,3,27
Western Kentucky,2014-11-15,10,,Army,W,3,24
Western Michigan,2014-11-15,10,,Eastern Michigan,W,1,7
Wisconsin,2014-11-15,10,,Nebraska,W,3,24
Akron,2014-11-18,11,,Massachusetts,W,1,6
Massachusetts,2014-11-18,11,@,Akron,L,3,30
Northern Illinois,2014-11-18,11,@,Ohio,W,2,14
Ohio,2014-11-18,11,,Northern Illinois,L,3,21
Bowling Green State,2014-11-19,11,@,Toledo,L,4,27
Toledo,2014-11-19,11,,Bowling Green State,W,2,20
Arkansas State,2014-11-20,11,@,Texas State,L,6,45
Duke,2014-11-20,11,,North Carolina,L,6,45
Kansas State,2014-11-20,10,@,West Virginia,W,2,20
North Carolina,2014-11-20,11,@,Duke,W,3,20
Texas State,2014-11-20,11,,Arkansas State,W,3,27
West Virginia,2014-11-20,11,,Kansas State,L,2,26
Air Force,2014-11-21,11,@,San Diego State,L,3,30
Rice,2014-11-21,11,,Texas-El Paso,W,1,13
San Diego State,2014-11-21,11,,Air Force,W,2,14
San Jose State,2014-11-21,11,@,Utah State,L,6,41
Utah State,2014-11-21,12,,San Jose State,W,1,7
UTEP,2014-11-21,11,@,Rice,L,4,31
Alabama,2014-11-22,11,,Western Carolina,W,2,14
Appalachian State,2014-11-22,11,@,Louisiana,W,1,16
Arizona,2014-11-22,11,@,Utah,W,1,10
Arizona State,2014-11-22,11,,Washington State,W,4,31
Arkansas,2014-11-22,11,,Mississippi,W,0,0
Army,2014-11-22,11,,Fordham,W,4,31
Auburn,2014-11-22,11,,Samford,W,1,7
Ball State,2014-11-22,11,,Eastern Michigan,W,3,30
Baylor,2014-11-22,10,,Oklahoma State,W,4,28
Boise State,2014-11-22,11,@,Wyoming,W,2,14
Boston College,2014-11-22,11,@,Florida State,L,2,20
Brigham Young,2014-11-22,11,,Savannah State,W,0,0
California,2014-11-22,11,,Stanford,L,5,38
Central Michigan,2014-11-22,12,,Western Michigan,L,4,32
Cincinnati,2014-11-22,10,@,Connecticut,W,0,0
Clemson,2014-11-22,11,,Georgia State,W,0,0
Colorado,2014-11-22,11,@,Oregon,L,6,44
Colorado State,2014-11-22,11,,New Mexico,W,3,20
Connecticut,2014-11-22,10,,Cincinnati,L,5,41
East Carolina,2014-11-22,10,,Tulane,W,0,6
Eastern Michigan,2014-11-22,11,@,Ball State,L,6,45
Florida,2014-11-22,11,,Eastern Kentucky,W,0,3
Florida Atlantic,2014-11-22,11,@,Middle Tennessee State,L,5,35
Florida International,2014-11-22,12,@,North Texas,L,2,17
Florida State,2014-11-22,11,,Boston College,W,2,17
Fresno State,2014-11-22,11,@,Nevada,W,3,20
Georgia,2014-11-22,11,,Charleston Southern,W,1,9
Georgia State,2014-11-22,11,@,Clemson,L,4,28
Hawaii,2014-11-22,12,,Nevada-Las Vegas,W,5,35
Houston,2014-11-22,10,,Tulsa,W,4,28
Illinois,2014-11-22,11,,Penn State,W,2,14
Indiana,2014-11-22,11,@,Ohio State,L,6,42
Iowa,2014-11-22,11,,Wisconsin,L,3,26
Iowa State,2014-11-22,10,,Texas Tech,L,5,34
Kansas,2014-11-22,11,@,Oklahoma,L,5,44
Louisiana,2014-11-22,11,,Appalachian State,L,5,35
Louisiana Tech,2014-11-22,11,@,Old Dominion,L,4,30
Louisiana-Monroe,2014-11-22,11,@,New Mexico State,W,2,17
Louisville,2014-11-22,11,@,Notre Dame,W,3,28
Marshall,2014-11-22,11,@,Alabama-Birmingham,W,2,18
Maryland,2014-11-22,11,@,Michigan,W,1,16
Memphis,2014-11-22,11,,South Florida,W,2,20
Miami (FL),2014-11-22,11,@,Virginia,L,3,30
Michigan,2014-11-22,11,,Maryland,L,2,23
Michigan State,2014-11-22,11,,Rutgers,W,0,3
Middle Tennessee State,2014-11-22,11,,Florida Atlantic,W,4,34
Minnesota,2014-11-22,11,@,Nebraska,W,3,24
Mississippi State,2014-11-22,11,,Vanderbilt,W,0,0
Missouri,2014-11-22,11,@,Tennessee,W,2,21
Nebraska,2014-11-22,11,,Minnesota,L,4,28
Nevada,2014-11-22,11,,Fresno State,L,5,40
New Mexico,2014-11-22,11,@,Colorado State,L,8,58
New Mexico State,2014-11-22,11,,Louisiana-Monroe,L,3,30
North Texas,2014-11-22,11,,Florida International,W,2,14
Northwestern,2014-11-22,11,@,Purdue,W,2,14
Notre Dame,2014-11-22,11,,Louisville,L,4,31
Ohio State,2014-11-22,11,,Indiana,W,3,27
Oklahoma,2014-11-22,11,,Kansas,W,1,7
Oklahoma State,2014-11-22,11,@,Baylor,L,7,49
Old Dominion,2014-11-22,11,,Louisiana Tech,W,3,27
Ole Miss,2014-11-22,11,@,Arkansas,L,3,30
Oregon,2014-11-22,11,,Colorado,W,1,10
Oregon State,2014-11-22,11,@,Washington,L,4,37
Penn State,2014-11-22,11,@,Illinois,L,1,16
Pitt,2014-11-22,11,,Syracuse,W,1,7
Purdue,2014-11-22,11,,Northwestern,L,5,38
Rutgers,2014-11-22,11,@,Michigan State,L,6,45
SMU,2014-11-22,10,@,Central Florida,L,6,53
South Alabama,2014-11-22,11,@,South Carolina,L,4,37
South Carolina,2014-11-22,11,,South Alabama,W,0,12
South Florida,2014-11-22,11,@,Memphis,L,4,31
Stanford,2014-11-22,11,@,California,W,2,17
Syracuse,2014-11-22,11,@,Pittsburgh,L,3,30
Tennessee,2014-11-22,11,,Missouri,L,4,29
Texas Tech,2014-11-22,11,@,Iowa State,W,4,31
Tulane,2014-11-22,11,@,East Carolina,L,4,34
Tulsa,2014-11-22,11,@,Houston,L,5,38
UAB,2014-11-22,11,,Marshall,L,3,23
UCF,2014-11-22,10,,Southern Methodist,W,1,7
UCLA,2014-11-22,11,,Southern California,W,3,20
UNLV,2014-11-22,12,@,Hawaii,L,5,37
USC,2014-11-22,11,@,UCLA,L,5,38
Utah,2014-11-22,11,,Arizona,L,6,42
UTSA,2014-11-22,11,@,Western Kentucky,L,6,45
Vanderbilt,2014-11-22,11,@,Mississippi State,L,7,51
Virginia,2014-11-22,11,,Miami (FL),W,2,13
Virginia Tech,2014-11-22,11,@,Wake Forest,L,0,6
Wake Forest,2014-11-22,11,,Virginia Tech,W,0,3
Washington,2014-11-22,12,,Oregon State,W,2,13
Washington State,2014-11-22,11,@,Arizona State,L,7,52
Western Kentucky,2014-11-22,11,,Texas-San Antonio,W,1,7
Western Michigan,2014-11-22,11,@,Central Michigan,W,2,20
Wisconsin,2014-11-22,11,@,Iowa,W,3,24
Wyoming,2014-11-22,11,,Boise State,L,9,63
Miami (OH),2014-11-25,12,,Ohio,L,3,24
Ohio,2014-11-25,12,@,Miami (OH),W,3,21
LSU,2014-11-27,12,@,Texas A&M,W,2,17
Texas,2014-11-27,12,,Texas Christian,L,6,48
Texas A&M,2014-11-27,12,,Louisiana State,L,2,23
Texas Christian,2014-11-27,11,@,Texas,W,1,10
Air Force,2014-11-28,12,,Colorado State,W,3,24
Akron,2014-11-28,12,@,Kent State,L,4,27
Arizona,2014-11-28,12,,Arizona State,W,5,35
Arizona State,2014-11-28,12,@,Arizona,L,6,42
Arkansas,2014-11-28,12,@,Missouri,L,2,21
Ball State,2014-11-28,12,@,Bowling Green State,W,3,24
Bowling Green State,2014-11-28,12,,Ball State,L,5,41
Buffalo,2014-11-28,12,@,Massachusetts,W,3,21
Colorado State,2014-11-28,12,@,Air Force,L,3,27
East Carolina,2014-11-28,11,@,Tulsa,W,4,32
Eastern Michigan,2014-11-28,12,,Toledo,L,7,52
Houston,2014-11-28,11,@,Southern Methodist,W,1,9
Iowa,2014-11-28,12,,Nebraska,L,5,37
Kent State,2014-11-28,12,,Akron,W,3,24
Marshall,2014-11-28,12,,Western Kentucky,L,9,67
Massachusetts,2014-11-28,12,,Buffalo,L,6,41
Missouri,2014-11-28,12,,Arkansas,W,2,14
Navy,2014-11-28,11,@,South Alabama,W,5,40
Nebraska,2014-11-28,12,@,Iowa,W,4,34
Northern Illinois,2014-11-28,12,@,Western Michigan,W,2,21
SMU,2014-11-28,11,,Houston,L,5,35
South Alabama,2014-11-28,12,,Navy,L,6,42
South Florida,2014-11-28,12,,Central Florida,L,2,16
Stanford,2014-11-28,12,@,UCLA,W,1,10
Toledo,2014-11-28,12,@,Eastern Michigan,W,2,16
Tulsa,2014-11-28,12,,East Carolina,L,7,49
UCF,2014-11-28,11,@,South Florida,W,0,0
UCLA,2014-11-28,12,,Stanford,L,4,31
Virginia,2014-11-28,12,@,Virginia Tech,L,3,24
Virginia Tech,2014-11-28,12,,Virginia,W,2,20
Western Kentucky,2014-11-28,12,@,Marshall,W,9,66
Western Michigan,2014-11-28,12,,Northern Illinois,L,4,31
Alabama,2014-11-29,12,,Auburn,W,4,44
Appalachian State,2014-11-29,12,,Idaho,W,4,28
Arkansas State,2014-11-29,12,,New Mexico State,W,5,35
Auburn,2014-11-29,12,@,Alabama,L,8,55
Baylor,2014-11-29,11,N,Texas Tech,W,6,46
Boise State,2014-11-29,12,,Utah State,W,2,19
Boston College,2014-11-29,12,,Syracuse,W,1,7
Brigham Young,2014-11-29,12,@,California,W,5,35
California,2014-11-29,12,,Brigham Young,L,6,42
Cincinnati,2014-11-29,11,@,Temple,W,0,6
Clemson,2014-11-29,12,,South Carolina,W,2,17
Colorado,2014-11-29,12,,Utah,L,5,38
Connecticut,2014-11-29,11,@,Memphis,L,5,41
Duke,2014-11-29,12,,Wake Forest,W,3,21
Florida,2014-11-29,12,@,Florida State,L,3,24
Florida Atlantic,2014-11-29,12,,Old Dominion,L,4,31
Florida State,2014-11-29,12,,Florida,W,1,19
Fresno State,2014-11-29,12,,Hawaii,W,3,21
Georgia,2014-11-29,12,,Georgia Tech,L,4,30
Georgia Southern,2014-11-29,12,,Louisiana-Monroe,W,2,16
Georgia State,2014-11-29,12,,Texas State,L,6,54
Georgia Tech,2014-11-29,12,@,Georgia,W,3,24
Hawaii,2014-11-29,13,@,Fresno State,L,4,28
Idaho,2014-11-29,12,@,Appalachian State,L,6,45
Illinois,2014-11-29,12,@,Northwestern,W,4,33
Indiana,2014-11-29,12,,Purdue,W,1,16
Iowa State,2014-11-29,11,,West Virginia,L,4,37
Kansas,2014-11-29,12,@,Kansas State,L,6,51
Kansas State,2014-11-29,11,,Kansas,W,2,13
Kentucky,2014-11-29,12,@,Louisville,L,6,44
Louisiana,2014-11-29,12,@,Troy,W,3,23
Louisiana Tech,2014-11-29,12,,Rice,W,4,31
Louisiana-Monroe,2014-11-29,12,@,Georgia Southern,L,3,22
Louisville,2014-11-29,12,,Kentucky,W,4,40
Maryland,2014-11-29,12,,Rutgers,L,5,41
Memphis,2014-11-29,12,,Connecticut,W,1,10
Miami (FL),2014-11-29,12,,Pittsburgh,L,5,35
Michigan,2014-11-29,12,@,Ohio State,L,6,42
Michigan State,2014-11-29,12,@,Penn State,W,1,10
Middle Tennessee State,2014-11-29,12,@,Texas-El Paso,L,3,24
Minnesota,2014-11-29,12,@,Wisconsin,L,4,34
Mississippi State,2014-11-29,12,@,Mississippi,L,4,31
