School,Date,G,Loc,Opponent,WL,Total TD,Points For,Points Difference,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp
Brigham Young,2004-09-18,3,,Southern California,L,1,10,-32,22,34,64.7,236,2,51,278,5.5,4,0,1,1
Buffalo,2004-09-18,3,@,Nevada,L,1,13,-25,16,32,50.0,234,2,46,207,4.5,3,0,1,1
Central Michigan,2004-09-18,3,,Southeast Missouri State,W,6,44,17,32,52,61.5,304,3,30,87,2.9,1,0,1,1
Cincinnati,2004-09-18,3,@,Syracuse,L,1,7,-12,11,18,61.1,161,1,44,192,4.4,1,1,2,3
Clemson,2004-09-18,3,@,Texas A&M,L,1,6,-21,14,26,53.8,178,0,53,324,6.1,3,0,0,0
Colorado,2004-09-18,3,,North Texas,W,7,52,31,21,36,58.3,249,1,40,258,6.5,2,1,0,1
Colorado State,2004-09-18,3,,Minnesota,L,1,16,-18,12,21,57.1,144,2,52,360,6.9,2,0,0,0
Duke,2004-09-18,3,@,Virginia Tech,L,2,17,-24,13,25,52.0,172,2,45,250,5.6,3,0,2,2
Eastern Michigan,2004-09-18,3,,Toledo,L,4,32,-10,22,27,81.5,338,3,47,204,4.3,3,1,0,1
Florida,2004-09-18,2,@,Tennessee,L,4,28,-2,19,30,63.3,232,3,44,171,3.9,1,2,1,3
Florida A&M,2004-09-18,3,@,Temple,L,1,7,-31,16,26,61.5,222,1,53,255,4.8,4,1,0,1
Florida Atlantic,2004-09-18,3,@,Middle Tennessee State,W,3,27,7,28,40,70.0,364,1,29,67,2.3,1,0,3,3
Florida State,2004-09-18,2,,Alabama-Birmingham,W,4,34,27,10,22,45.5,168,1,28,-24,-0.9,0,0,1,1
Fresno State,2004-09-18,3,,Portland State,W,3,27,10,15,38,39.5,160,1,39,116,3.0,1,1,2,3
Georgia,2004-09-18,3,,Marshall,W,1,13,10,11,23,47.8,123,0,23,37,1.6,0,0,0,0
Georgia Tech,2004-09-18,3,@,North Carolina,L,1,13,-21,10,23,43.5,142,1,47,284,6.0,3,0,2,2
Hawaii,2004-09-18,2,@,Rice,L,4,29,-12,5,12,41.7,118,2,64,405,6.3,4,2,0,2
Houston,2004-09-18,3,,Army,W,4,35,14,7,21,33.3,103,1,31,234,7.5,2,0,1,1
Idaho,2004-09-18,3,@,Washington State,L,1,8,-41,13,21,61.9,223,4,46,286,6.2,3,1,0,1
Illinois,2004-09-18,3,,Western Michigan,W,4,30,3,27,41,65.9,273,2,35,133,3.8,1,1,1,2
Indiana,2004-09-18,3,@,Kentucky,L,4,32,-19,21,30,70.0,205,2,43,355,8.3,4,1,0,1
Iowa,2004-09-18,3,@,Arizona State,L,1,7,-37,33,46,71.7,435,5,34,76,2.2,0,0,1,1
Iowa State,2004-09-18,3,,Northern Illinois,W,7,48,7,20,33,60.6,285,4,46,117,2.5,2,0,4,4
Kansas,2004-09-18,3,@,Northwestern,L,2,17,-3,20,33,60.6,192,1,32,145,4.5,1,0,0,0
Kansas State,2004-09-18,3,,Louisiana,W,4,40,20,9,23,39.1,128,1,34,214,6.3,2,1,2,3
Kent State,2004-09-18,3,@,Rutgers,L,3,21,-8,19,30,63.3,238,2,36,88,2.4,0,1,2,3
Kentucky,2004-09-18,2,,Indiana,W,6,51,19,12,26,46.2,236,2,39,176,4.5,1,1,1,2
Louisiana,2004-09-18,3,@,Kansas State,L,3,20,-20,7,10,70.0,52,1,62,393,6.3,3,2,0,2
Louisiana Tech,2004-09-18,3,@,Miami (FL),L,0,0,-48,12,22,54.5,167,1,35,184,5.3,3,0,1,1
Louisiana-Monroe,2004-09-18,2,@,Arkansas,L,2,20,-29,19,29,65.5,282,4,44,289,6.6,3,1,1,2
LSU,2004-09-18,3,@,Auburn,L,1,9,-1,16,27,59.3,170,1,34,131,3.9,0,1,0,1
Marshall,2004-09-18,3,@,Georgia,L,0,3,-10,18,31,58.1,225,0,41,146,3.6,1,1,0,1
Maryland,2004-09-18,3,@,West Virginia,L,1,16,-3,10,22,45.5,132,1,61,220,3.6,1,1,0,1
Memphis,2004-09-18,3,@,Arkansas State,W,5,47,12,29,41,70.7,418,4,32,89,2.8,0,1,3,4
Miami (FL),2004-09-18,2,,Louisiana Tech,W,6,48,48,8,20,40.0,131,0,41,52,1.3,0,3,0,3
Miami (OH),2004-09-18,4,,Ohio,W,5,40,20,23,39,59.0,253,2,34,9,0.3,1,1,0,1
Michigan,2004-09-18,3,,San Diego State,W,3,24,3,27,43,62.8,289,2,23,22,1.0,1,2,1,3
Michigan State,2004-09-18,3,,Notre Dame,L,3,24,-7,11,24,45.8,215,1,48,173,3.6,2,2,1,3
Middle Tennessee State,2004-09-18,2,,Florida Atlantic,L,2,20,-7,23,33,69.7,335,3,35,87,2.5,0,0,0,0
Minnesota,2004-09-18,3,@,Colorado State,W,4,34,18,25,41,61.0,298,1,35,126,3.6,0,1,3,4
Mississippi State,2004-09-18,3,,Maine,L,1,7,-2,10,19,52.6,124,1,37,102,2.8,0,0,2,2
Missouri,2004-09-18,3,,Ball State,W,6,48,48,12,19,63.2,77,0,36,65,1.8,0,1,1,2
Navy,2004-09-18,3,@,Tulsa,W,4,29,29,20,40,50.0,220,0,34,100,2.9,0,0,2,2
Nebraska,2004-09-18,3,@,Pittsburgh,W,3,24,7,22,45,48.9,228,1,25,30,1.2,0,1,3,4
Nevada,2004-09-18,3,,Buffalo,W,5,38,25,11,28,39.3,105,0,43,183,4.3,1,0,2,2
New Mexico,2004-09-18,3,@,Oregon State,L,1,7,-10,24,50,48.0,274,2,41,124,3.0,0,2,0,2
New Mexico State,2004-09-18,3,,Troy,W,2,22,4,13,23,56.5,183,1,35,164,4.7,1,1,0,1
North Carolina,2004-09-18,3,,Georgia Tech,W,5,34,21,12,29,41.4,164,1,43,229,5.3,0,2,3,5
North Carolina State,2004-09-18,2,,Ohio State,L,2,14,-8,10,21,47.6,73,0,40,64,1.6,1,1,0,1
North Texas,2004-09-18,3,@,Colorado,L,3,21,-31,28,35,80.0,383,3,37,203,5.5,4,0,0,0
Northern Illinois,2004-09-18,3,@,Iowa State,L,6,41,-7,14,28,50.0,225,3,39,117,3.0,1,0,2,2
Northwestern,2004-09-18,3,,Kansas,W,2,20,3,32,51,62.7,303,2,26,47,1.8,0,1,0,1
Notre Dame,2004-09-18,3,@,Michigan State,W,4,31,7,15,34,44.1,176,0,35,165,4.7,1,3,3,6
Ohio,2004-09-18,3,@,Miami (OH),L,3,20,-20,21,32,65.6,268,2,36,146,4.1,2,2,1,3
Ohio State,2004-09-18,3,@,North Carolina State,W,1,22,8,12,24,50.0,99,1,35,157,4.5,1,2,3,5
Oklahoma,2004-09-18,3,,Oregon,W,4,31,24,25,37,67.6,181,1,34,140,4.1,0,1,0,1
Oklahoma State,2004-09-18,3,,Southern Methodist,W,8,59,52,19,33,57.6,147,0,37,163,4.4,1,3,2,5
Ole Miss,2004-09-18,3,,Vanderbilt,W,2,26,3,9,17,52.9,131,1,47,183,3.9,2,1,1,2
Oregon,2004-09-18,2,@,Oklahoma,L,1,7,-24,17,23,73.9,213,1,46,214,4.7,3,1,0,1
Oregon State,2004-09-18,3,,New Mexico,W,2,17,10,7,31,22.6,39,0,27,75,2.8,0,1,2,3
Penn State,2004-09-18,3,,Central Florida,W,5,37,24,13,33,39.4,121,0,31,60,1.9,0,1,1,2
Pitt,2004-09-18,2,,Nebraska,L,2,17,-7,11,23,47.8,142,1,43,123,2.9,2,0,1,1
Rice,2004-09-18,2,,Hawaii,W,6,41,12,34,51,66.7,363,3,13,7,0.5,1,0,0,0
Rutgers,2004-09-18,3,,Kent State,W,3,29,8,29,47,61.7,311,1,38,30,0.8,2,3,1,4
San Diego State,2004-09-18,2,@,Michigan,L,3,21,-3,14,28,50.0,179,2,48,148,3.1,0,1,3,4
San Jose State,2004-09-18,2,,Morgan State,W,6,47,19,5,20,25.0,30,1,54,261,4.8,3,0,2,2
SMU,2004-09-18,3,@,Oklahoma State,L,1,7,-52,10,15,66.7,166,3,54,299,5.5,5,0,0,0
South Carolina,2004-09-18,3,,South Florida,W,4,34,31,14,33,42.4,111,0,22,80,3.6,0,1,1,2
South Florida,2004-09-18,2,@,South Carolina,L,0,3,-31,16,26,61.5,356,3,45,174,3.9,1,1,0,1
Syracuse,2004-09-18,3,,Cincinnati,W,2,19,12,14,26,53.8,155,1,36,138,3.8,0,2,4,6
Temple,2004-09-18,3,,Florida A&M,W,5,38,31,26,51,51.0,229,0,23,118,5.1,1,1,0,1
Tennessee,2004-09-18,2,,Florida,W,4,30,2,22,31,71.0,286,3,35,135,3.9,1,0,1,1
Texas A&M,2004-09-18,3,,Clemson,W,3,27,21,20,36,55.6,192,1,27,58,2.1,0,1,3,4
Texas Christian,2004-09-18,3,@,Texas Tech,L,5,35,-35,31,52,59.6,471,5,32,115,3.6,4,1,2,3
Texas Tech,2004-09-18,3,,Texas Christian,W,10,70,35,16,39,41.0,165,2,39,151,3.9,3,2,0,2
Toledo,2004-09-18,3,@,Eastern Michigan,W,6,42,10,25,50,50.0,314,3,46,224,4.9,1,0,2,2
Troy,2004-09-18,3,@,New Mexico State,L,2,18,-4,23,35,65.7,253,2,37,106,2.9,0,0,1,1
Tulsa,2004-09-18,3,,Navy,L,0,0,-29,6,8,75.0,117,0,68,330,4.9,4,1,0,1
UAB,2004-09-18,2,@,Florida State,L,1,7,-27,24,38,63.2,238,0,47,251,5.3,4,0,1,1
UCF,2004-09-18,3,@,Penn State,L,1,13,-24,22,34,64.7,277,1,41,247,6.0,4,4,2,6
UCLA,2004-09-18,3,@,Washington,W,5,37,6,13,29,44.8,200,2,45,219,4.9,2,0,0,0
UNLV,2004-09-18,3,,Air Force,L,1,10,-17,12,14,85.7,139,2,71,278,3.9,1,0,0,0
USC,2004-09-18,3,@,Brigham Young,W,6,42,32,18,33,54.5,194,1,25,13,0.5,0,1,3,4
Utah,2004-09-18,3,@,Utah State,W,7,48,42,25,38,65.8,247,1,35,48,1.4,0,1,2,3
Utah State,2004-09-18,3,,Utah,L,1,6,-42,15,21,71.4,220,2,42,221,5.3,4,0,1,1
UTEP,2004-09-18,3,,Boise State,L,4,31,-16,26,37,70.3,392,2,49,175,3.6,4,2,2,4
Vanderbilt,2004-09-18,2,@,Mississippi,L,3,23,-3,23,36,63.9,195,0,39,170,4.4,2,1,0,1
Virginia,2004-09-18,3,,Akron,W,7,51,51,12,27,44.4,78,0,31,6,0.2,0,0,2,2
Virginia Tech,2004-09-18,3,,Duke,W,5,41,24,6,20,30.0,89,1,42,108,2.6,1,0,2,2
Wake Forest,2004-09-18,3,,North Carolina A&T,W,6,42,39,12,26,46.2,104,0,36,117,3.3,0,1,2,3
Washington,2004-09-18,2,,UCLA,L,4,31,-6,12,17,70.6,122,0,54,424,7.9,5,2,1,3
Washington State,2004-09-18,3,,Idaho,W,7,49,41,18,24,75.0,145,1,39,131,3.4,0,3,1,4
West Virginia,2004-09-18,3,,Maryland,W,2,19,3,9,20,45.0,108,1,41,187,4.6,0,2,3,5
Western Michigan,2004-09-18,3,@,Illinois,L,3,27,-3,10,19,52.6,177,1,45,176,3.9,2,1,2,3
Wisconsin,2004-09-18,3,@,Arizona,W,1,9,2,9,15,60.0,103,1,33,96,2.9,0,0,0,0
Akron,2004-09-23,4,@,Kent State,W,3,24,5,24,41,58.5,192,1,43,198,4.6,1,1,0,1
Houston,2004-09-23,4,,Miami (FL),L,1,13,-25,13,23,56.5,99,0,40,172,4.3,3,1,0,1
Kent State,2004-09-23,4,,Akron,L,3,19,-5,17,29,58.6,178,2,31,100,3.2,1,0,1,1
Miami (FL),2004-09-23,3,@,Houston,W,5,38,25,11,28,39.3,153,0,44,132,3.0,1,1,0,1
Boise State,2004-09-24,4,,Brigham Young,W,3,28,1,20,35,57.1,390,2,35,25,0.7,1,0,0,0
Bowling Green State,2004-09-24,3,@,Northern Illinois,L,2,17,-17,16,23,69.6,191,0,54,292,5.4,4,0,0,0
Brigham Young,2004-09-24,4,@,Boise State,L,3,27,-1,21,29,72.4,310,2,45,89,2.0,1,1,1,2
Northern Illinois,2004-09-24,4,,Bowling Green State,W,4,34,17,29,42,69.0,275,0,29,142,4.9,2,0,0,0
Air Force,2004-09-25,4,@,Utah,L,5,35,-14,14,24,58.3,260,2,45,245,5.4,5,2,0,2
Alabama,2004-09-25,4,@,Arkansas,L,1,10,-17,7,12,58.3,122,1,49,211,4.3,3,0,1,1
Arizona,2004-09-25,4,,Washington State,L,2,19,-1,18,37,48.6,282,2,35,28,0.8,1,4,0,4
Arizona State,2004-09-25,4,,Oregon State,W,3,27,13,29,53,54.7,384,1,22,-19,-0.9,1,3,2,5
Arkansas,2004-09-25,4,,Alabama,W,4,27,17,6,18,33.3,57,0,46,271,5.9,1,1,1,2
Arkansas State,2004-09-25,4,@,Louisiana-Monroe,W,4,28,7,11,23,47.8,174,1,55,260,4.7,2,3,1,4
Army,2004-09-25,3,@,Connecticut,L,0,3,-37,27,37,73.0,304,4,39,199,5.1,1,0,1,1
Auburn,2004-09-25,4,,Citadel,W,4,33,30,6,15,40.0,71,0,32,98,3.1,0,0,1,1
Ball State,2004-09-25,4,,Western Michigan,W,5,41,27,24,35,68.6,209,2,34,89,2.6,0,1,0,1
Baylor,2004-09-25,3,,North Texas,W,4,37,23,6,19,31.6,126,1,35,98,2.8,1,0,1,1
Boston College,2004-09-25,4,@,Wake Forest,L,2,14,-3,14,23,60.9,210,2,49,159,3.2,0,0,1,1
Buffalo,2004-09-25,4,@,Ohio,L,0,0,-34,11,20,55.0,192,2,36,173,4.8,1,2,0,2
Cincinnati,2004-09-25,4,@,East Carolina,W,3,24,5,10,25,40.0,192,2,31,11,0.4,0,2,0,2
Clemson,2004-09-25,4,@,Florida State,L,3,22,-19,20,34,58.8,184,1,51,186,3.6,3,0,0,0
Colorado State,2004-09-25,4,,Montana State,W,4,39,25,20,36,55.6,196,2,22,112,5.1,0,0,1,1
Connecticut,2004-09-25,4,,Army,W,5,40,37,11,27,40.7,114,0,36,136,3.8,0,1,1,2
Duke,2004-09-25,4,,Maryland,L,3,21,-34,25,40,62.5,408,4,60,277,4.6,3,0,3,3
East Carolina,2004-09-25,3,,Cincinnati,L,2,19,-5,14,25,56.0,155,2,57,217,3.8,1,1,1,2
Eastern Michigan,2004-09-25,4,,Eastern Illinois,L,3,28,-3,14,23,60.9,235,3,42,196,4.7,1,0,1,1
Florida,2004-09-25,3,,Kentucky,W,2,20,17,17,35,48.6,134,0,27,73,2.7,0,1,1,2
Florida A&M,2004-09-25,4,N,Tennessee State,W,3,21,6,14,31,45.2,163,1,36,161,4.5,1,0,3,3
Florida State,2004-09-25,3,,Clemson,W,5,41,19,10,26,38.5,88,1,26,85,3.3,0,2,3,5
Idaho,2004-09-25,4,@,Oregon,L,1,10,-38,16,27,59.3,228,3,48,227,4.7,3,2,0,2
Illinois,2004-09-25,4,,Purdue,L,3,30,-8,35,50,70.0,366,4,37,149,4.0,1,0,0,0
Indiana,2004-09-25,4,,Michigan State,L,2,20,-10,15,23,65.2,172,0,48,241,5.0,3,0,2,2
Iowa,2004-09-25,4,@,Michigan,L,2,17,-13,16,26,61.5,236,1,39,93,2.4,2,2,0,2
Kansas,2004-09-25,4,,Texas Tech,L,4,30,-1,28,52,53.8,356,2,22,182,8.3,2,1,4,5
Kentucky,2004-09-25,3,@,Florida,L,0,3,-17,25,43,58.1,261,1,40,262,6.6,1,0,3,3
Louisiana,2004-09-25,4,,Middle Tennessee State,W,3,24,7,35,46,76.1,242,1,25,94,3.8,1,2,1,3
Louisiana Tech,2004-09-25,4,@,Tennessee,L,2,17,-25,13,22,59.1,248,4,51,347,6.8,2,0,0,0
Louisiana-Monroe,2004-09-25,3,,Arkansas State,L,3,21,-7,11,23,47.8,128,2,37,213,5.8,1,1,1,2
Louisville,2004-09-25,3,@,North Carolina,W,4,34,34,14,26,53.8,145,0,22,77,3.5,0,1,2,3
LSU,2004-09-25,4,,Mississippi State,W,7,51,51,8,27,29.6,90,0,22,40,1.8,0,1,4,5
Maryland,2004-09-25,4,@,Duke,W,7,55,34,8,19,42.1,102,1,27,83,3.1,0,3,1,4
Memphis,2004-09-25,4,@,Alabama-Birmingham,L,3,28,-7,21,31,67.7,398,3,32,141,4.4,2,1,1,2
Michigan,2004-09-25,4,,Iowa,W,4,30,13,24,32,75.0,270,2,28,-15,-0.5,0,3,2,5
Michigan State,2004-09-25,4,@,Indiana,W,3,30,10,12,22,54.5,153,1,37,105,2.8,0,0,2,2
Middle Tennessee State,2004-09-25,3,@,Louisiana,L,2,17,-7,16,27,59.3,183,2,49,192,3.9,1,1,0,1
Minnesota,2004-09-25,4,,Northwestern,W,6,43,26,14,28,50.0,127,0,27,140,5.2,1,0,1,1
Mississippi State,2004-09-25,4,@,Louisiana State,L,0,0,-51,18,23,78.3,327,2,58,272,4.7,4,4,0,4
Navy,2004-09-25,4,,Vanderbilt,W,4,29,3,15,23,65.2,176,2,46,153,3.3,1,2,0,2
Nevada,2004-09-25,4,@,San Diego State,L,1,10,-17,23,40,57.5,262,2,39,146,3.7,1,1,2,3
New Mexico,2004-09-25,4,@,New Mexico State,W,5,38,35,8,18,44.4,60,0,30,64,2.1,0,1,1,2
New Mexico State,2004-09-25,4,,New Mexico,L,0,3,-35,7,13,53.8,88,0,62,321,5.2,5,0,1,1
North Carolina,2004-09-25,4,,Louisville,L,0,0,-34,18,24,75.0,177,0,52,278,5.3,4,0,0,0
North Carolina State,2004-09-25,3,@,Virginia Tech,W,2,17,1,11,26,42.3,156,1,43,36,0.8,0,1,0,1
North Texas,2004-09-25,4,@,Baylor,L,2,14,-23,20,33,60.6,213,2,39,158,4.1,1,0,1,1
Northwestern,2004-09-25,4,@,Minnesota,L,2,17,-26,14,23,60.9,203,3,52,251,4.8,3,0,0,0
Notre Dame,2004-09-25,4,,Washington,W,5,38,35,17,44,38.6,223,0,34,112,3.3,0,4,1,5
Ohio,2004-09-25,4,,Buffalo,W,5,34,34,15,25,60.0,94,0,43,138,3.2,0,1,4,5
Ole Miss,2004-09-25,4,@,Wyoming,L,3,32,-5,16,32,50.0,239,2,38,158,4.2,1,1,1,2
Oregon,2004-09-25,3,,Idaho,W,7,48,38,23,39,59.0,212,1,27,60,2.2,0,0,2,2
Oregon State,2004-09-25,4,@,Arizona State,L,2,14,-13,16,40,40.0,124,1,35,125,3.6,2,0,0,0
Penn State,2004-09-25,4,@,Wisconsin,L,0,3,-13,12,29,41.4,150,0,46,130,2.8,1,1,2,3
Pitt,2004-09-25,3,,Furman,W,5,41,3,14,26,53.8,282,4,38,141,3.7,1,0,2,2
Purdue,2004-09-25,3,@,Illinois,W,5,38,8,22,37,59.5,215,3,34,175,5.1,0,2,0,2
Rice,2004-09-25,3,@,Texas,L,1,13,-22,14,24,58.3,186,3,44,339,7.7,2,1,2,3
San Diego State,2004-09-25,3,,Nevada,W,3,27,17,26,53,49.1,271,0,28,84,3.0,1,0,2,2
San Jose State,2004-09-25,3,@,Southern Methodist,L,1,13,-23,14,24,58.3,177,3,49,212,4.3,2,0,0,0
SMU,2004-09-25,4,,San Jose State,W,5,36,23,13,26,50.0,102,1,36,171,4.8,0,0,0,0
South Carolina,2004-09-25,4,,Troy,W,2,17,10,9,23,39.1,108,0,28,99,3.5,1,0,2,2
South Florida,2004-09-25,3,@,Texas Christian,W,6,45,1,11,22,50.0,167,2,44,157,3.6,4,0,0,0
Southern Mississippi,2004-09-25,2,@,Tulane,W,4,32,18,9,21,42.9,93,1,31,178,5.7,1,1,2,3
Stanford,2004-09-25,3,,Southern California,L,4,28,-3,23,30,76.7,284,1,34,99,2.9,3,0,1,1
Syracuse,2004-09-25,4,@,Virginia,L,1,10,-21,11,12,91.7,202,1,39,225,5.8,3,0,0,0
Temple,2004-09-25,4,@,Toledo,L,2,17,-28,22,27,81.5,276,2,38,129,3.4,3,2,0,2
Tennessee,2004-09-25,3,,Louisiana Tech,W,6,42,25,18,33,54.5,264,1,29,66,2.3,1,0,2,2
Texas,2004-09-25,3,,Rice,W,5,35,22,5,12,41.7,56,0,51,172,3.4,1,1,0,1
Texas Christian,2004-09-25,4,,South Florida,L,6,44,-1,22,34,64.7,324,1,55,83,1.5,5,2,0,2
Texas Tech,2004-09-25,4,@,Kansas,W,4,31,1,23,47,48.9,250,3,35,86,2.5,1,0,3,3
Toledo,2004-09-25,4,,Temple,W,6,45,28,15,36,41.7,205,0,40,139,3.5,2,2,1,3
Troy,2004-09-25,4,@,South Carolina,L,1,7,-10,16,24,66.7,199,0,47,132,2.8,2,1,2,3
Tulane,2004-09-25,3,,Southern Mississippi,L,2,14,-18,16,24,66.7,156,2,51,305,6.0,2,0,0,0
Tulsa,2004-09-25,4,,Missouri State,W,7,49,42,13,28,46.4,126,0,33,131,4.0,1,0,2,2
UAB,2004-09-25,3,,Memphis,W,5,35,7,26,43,60.5,347,2,35,116,3.3,1,0,4,4
UNLV,2004-09-25,4,,Utah State,L,3,21,-10,12,26,46.2,177,1,33,114,3.5,1,0,0,0
USC,2004-09-25,4,@,Stanford,W,4,31,3,23,35,65.7,183,2,30,144,4.8,2,0,1,1
Utah,2004-09-25,4,,Air Force,W,7,49,14,11,16,68.8,169,1,66,302,4.6,4,2,1,3
Utah State,2004-09-25,4,@,Nevada-Las Vegas,W,3,31,10,20,35,57.1,283,1,45,267,5.9,2,1,4,5
Vanderbilt,2004-09-25,3,@,Navy,L,3,26,-3,9,14,64.3,176,1,52,190,3.7,3,0,0,0
Virginia,2004-09-25,4,,Syracuse,W,4,31,21,15,23,65.2,141,0,38,113,3.0,1,0,0,0
Virginia Tech,2004-09-25,4,,North Carolina State,L,1,16,-1,6,17,35.3,78,0,39,145,3.7,2,1,1,2
Wake Forest,2004-09-25,4,,Boston College,W,2,17,3,21,38,55.3,269,1,37,182,4.9,1,0,1,1
Washington,2004-09-25,3,@,Notre Dame,L,0,3,-35,17,32,53.1,266,4,46,146,3.2,1,0,1,1
Washington State,2004-09-25,4,@,Arizona,W,3,20,1,15,31,48.4,183,2,41,80,2.0,0,2,0,2
West Virginia,2004-09-25,4,,James Madison,W,6,45,35,13,23,56.5,146,0,42,74,1.8,0,2,0,2
Western Michigan,2004-09-25,4,@,Ball State,L,2,14,-27,19,36,52.8,318,3,37,158,4.3,2,0,0,0
Wisconsin,2004-09-25,4,,Penn State,W,1,16,13,8,28,28.6,87,0,26,70,2.7,0,1,2,3
Wyoming,2004-09-25,3,,Mississippi,W,4,37,5,26,56,46.4,346,0,44,221,5.0,3,1,4,5
Marshall,2004-09-29,4,,Miami (OH),W,4,33,8,14,24,58.3,144,1,42,119,2.8,2,3,2,5
Miami (OH),2004-09-29,5,@,Marshall,L,3,25,-8,23,37,62.2,184,3,35,154,4.4,1,0,1,1
Air Force,2004-09-30,5,,Navy,L,2,21,-3,5,10,50.0,105,0,46,216,4.7,3,1,1,2
Connecticut,2004-09-30,5,,Pittsburgh,W,3,29,12,11,31,35.5,267,1,34,82,2.4,1,1,1,2
Navy,2004-09-30,5,@,Air Force,W,3,24,3,18,24,75.0,233,2,57,182,3.2,0,0,2,2
Pitt,2004-09-30,4,@,Connecticut,L,2,17,-12,23,43,53.5,237,1,35,158,4.5,1,1,1,2
New Mexico,2004-10-01,5,,Utah,L,1,7,-21,15,29,51.7,188,0,53,278,5.2,4,2,1,3
Utah,2004-10-01,5,@,New Mexico,W,4,28,21,7,24,29.2,83,0,35,74,2.1,0,0,1,1
Akron,2004-10-02,5,@,Northern Illinois,L,3,19,-30,17,28,60.7,225,3,38,260,6.8,3,0,1,1
Alabama,2004-10-02,5,,South Carolina,L,0,3,-17,4,11,36.4,46,0,54,203,3.8,2,2,1,3
Arizona State,2004-10-02,5,@,Oregon,W,4,28,15,17,31,54.8,177,1,43,134,3.1,0,0,0,0
Arkansas,2004-10-02,5,@,Florida,L,4,30,-15,23,38,60.5,322,3,33,118,3.6,3,0,0,0
Arkansas State,2004-10-02,5,@,Mississippi,L,3,21,-7,18,24,75.0,179,2,46,196,4.3,1,0,1,1
Army,2004-10-02,4,,Texas Christian,L,2,17,-4,20,33,60.6,240,1,46,164,3.6,2,0,2,2
Auburn,2004-10-02,5,@,Tennessee,W,4,34,24,18,40,45.0,186,1,31,107,3.5,0,1,5,6
Ball State,2004-10-02,5,@,Toledo,L,2,14,-38,28,36,77.8,468,6,35,177,5.1,1,1,0,1
Baylor,2004-10-02,4,@,Texas,L,2,14,-30,17,26,65.4,204,2,51,303,5.9,4,0,0,0
Boise State,2004-10-02,5,,Southern Methodist,W,5,38,18,17,35,48.6,249,2,24,56,2.3,0,0,1,1
Boston College,2004-10-02,5,,Massachusetts,W,3,29,22,13,31,41.9,121,0,29,26,0.9,1,0,1,1
Bowling Green State,2004-10-02,4,@,Temple,W,10,70,54,13,24,54.2,197,1,35,97,2.8,1,1,0,1
Brigham Young,2004-10-02,5,@,Colorado State,W,4,31,10,22,36,61.1,359,1,30,103,3.4,2,1,1,2
Buffalo,2004-10-02,5,,Central Florida,W,6,48,28,23,35,65.7,270,1,46,203,4.4,2,0,3,3
California,2004-10-02,3,@,Oregon State,W,7,49,42,21,49,42.9,211,0,28,91,3.3,1,0,2,2
Central Michigan,2004-10-02,4,,Kent State,W,3,24,3,17,30,56.7,152,0,39,145,3.7,2,2,0,2
Cincinnati,2004-10-02,5,,Alabama-Birmingham,L,3,27,-3,12,30,40.0,107,2,34,116,3.4,0,0,0,0
Colorado,2004-10-02,4,@,Missouri,L,1,9,-8,16,25,64.0,189,1,55,228,4.1,1,1,0,1
Colorado State,2004-10-02,5,,Brigham Young,L,3,21,-10,24,42,57.1,238,1,46,207,4.5,3,0,1,1
Duke,2004-10-02,5,,Citadel,W,4,28,18,10,23,43.5,139,0,36,142,3.9,0,1,2,3
East Carolina,2004-10-02,4,@,Louisville,L,1,7,-52,24,31,77.4,334,2,38,215,5.7,6,1,0,1
Eastern Michigan,2004-10-02,5,,Idaho,L,5,41,-4,28,36,77.8,318,0,42,146,3.5,6,2,0,2
Florida,2004-10-02,4,,Arkansas,W,6,45,15,23,39,59.0,252,1,36,134,3.7,3,0,3,3
Florida A&M,2004-10-02,5,,Virginia Union,W,5,35,25,17,38,44.7,208,1,34,117,3.4,0,0,2,2
Florida International,2004-10-02,2,,Louisiana,L,4,34,-9,30,42,71.4,302,1,37,143,3.9,2,0,1,1
Florida State,2004-10-02,4,,North Carolina,W,5,38,22,20,33,60.6,263,1,35,100,2.9,0,0,1,1
Fresno State,2004-10-02,4,@,Louisiana Tech,L,2,21,-7,15,26,57.7,158,0,42,244,5.8,4,1,0,1
Georgia,2004-10-02,4,,Louisiana State,W,6,45,29,19,30,63.3,247,2,29,67,2.3,0,3,0,3
Georgia Tech,2004-10-02,4,,Miami (FL),L,0,3,-24,14,26,53.8,224,3,38,140,3.7,0,0,0,0
Hawaii,2004-10-02,3,,Tulsa,W,5,44,28,21,44,47.7,189,0,33,59,1.8,1,0,1,1
Houston,2004-10-02,5,@,Memphis,L,2,14,-27,16,28,57.1,168,1,49,333,6.8,4,0,2,2
Idaho,2004-10-02,5,@,Eastern Michigan,W,6,45,4,22,43,51.2,228,2,42,216,5.1,3,1,1,2
Illinois,2004-10-02,5,@,Wisconsin,L,1,7,-17,9,20,45.0,99,0,50,258,5.2,3,1,0,1
Indiana,2004-10-02,5,,Michigan,L,2,14,-21,19,26,73.1,331,3,39,93,2.4,1,2,0,2
Iowa,2004-10-02,5,,Michigan State,W,5,38,22,29,54,53.7,245,0,36,204,5.7,1,1,0,1
Iowa State,2004-10-02,4,@,Oklahoma State,L,1,7,-29,9,16,56.3,160,1,55,189,3.4,3,0,1,1
