School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
Temple,2015-10-02,4,@,Charlotte,W,0,3
Air Force,2015-10-03,4,@,Navy,L,4,33
Akron,2015-10-03,5,,Ohio,L,2,14
Alabama,2015-10-03,5,@,Georgia,W,1,10
Appalachian State,2015-10-03,4,,Wyoming,W,2,13
Arizona,2015-10-03,5,@,Stanford,L,7,55
Arizona State,2015-10-03,5,@,UCLA,W,3,23
Arkansas,2015-10-03,5,@,Tennessee,W,2,20
Arkansas State,2015-10-03,5,,Idaho,W,5,35
Army,2015-10-03,5,@,Penn State,L,2,20
Auburn,2015-10-03,5,,San Jose State,W,3,21
Ball State,2015-10-03,5,,Toledo,L,3,24
Baylor,2015-10-03,4,N,Texas Tech,W,5,35
Boise State,2015-10-03,5,,Hawaii,W,0,0
Boston College,2015-10-03,5,@,Duke,L,0,9
Bowling Green State,2015-10-03,5,@,Buffalo,W,2,22
Buffalo,2015-10-03,5,,Bowling Green State,L,4,28
California,2015-10-03,5,,Washington State,W,4,28
Central Michigan,2015-10-03,5,,Northern Illinois,W,2,19
Clemson,2015-10-03,4,,Notre Dame,W,3,22
Colorado,2015-10-03,5,,Oregon,L,5,41
Colorado State,2015-10-03,5,@,Utah State,L,3,33
Duke,2015-10-03,5,,Boston College,W,1,7
East Carolina,2015-10-03,5,@,Southern Methodist,W,3,23
Eastern Michigan,2015-10-03,5,@,Louisiana State,L,5,44
Florida,2015-10-03,5,,Mississippi,W,1,10
Florida International,2015-10-03,5,@,Massachusetts,L,3,24
Florida State,2015-10-03,4,@,Wake Forest,W,1,16
Fresno State,2015-10-03,5,@,San Diego State,L,3,21
Georgia,2015-10-03,5,,Alabama,L,5,38
Georgia Southern,2015-10-03,5,@,Louisiana-Monroe,W,4,31
Georgia State,2015-10-03,4,,Liberty,L,0,41
Georgia Tech,2015-10-03,5,,North Carolina,L,5,38
Hawaii,2015-10-03,5,@,Boise State,L,7,55
Houston,2015-10-03,4,@,Tulsa,W,3,24
Idaho,2015-10-03,5,@,Arkansas State,L,7,49
Illinois,2015-10-03,5,,Nebraska,W,1,13
Indiana,2015-10-03,5,,Ohio State,L,4,34
Iowa,2015-10-03,5,@,Wisconsin,W,0,6
Iowa State,2015-10-03,4,,Kansas,W,1,13
Kansas,2015-10-03,4,@,Iowa State,L,5,38
Kansas State,2015-10-03,4,@,Oklahoma State,L,5,36
Kent State,2015-10-03,5,,Miami (OH),W,2,14
Kentucky,2015-10-03,5,,Eastern Kentucky,W,0,27
Louisiana,2015-10-03,4,@,Louisiana Tech,L,5,43
Louisiana Tech,2015-10-03,5,,Louisiana,W,2,14
Louisiana-Monroe,2015-10-03,4,,Georgia Southern,L,7,51
Louisville,2015-10-03,5,@,North Carolina State,W,2,13
LSU,2015-10-03,5,,Eastern Michigan,W,3,22
Marshall,2015-10-03,5,,Old Dominion,W,1,7
Maryland,2015-10-03,5,,Michigan,L,3,28
Massachusetts,2015-10-03,4,,Florida International,W,2,14
Miami (OH),2015-10-03,5,@,Kent State,L,2,20
Michigan,2015-10-03,5,@,Maryland,W,0,0
Michigan State,2015-10-03,5,,Purdue,W,3,21
Middle Tennessee State,2015-10-03,5,,Vanderbilt,L,2,17
Minnesota,2015-10-03,5,@,Northwestern,L,3,27
Mississippi State,2015-10-03,5,@,Texas A&M,L,3,30
Missouri,2015-10-03,5,,South Carolina,W,1,10
Navy,2015-10-03,4,,Air Force,W,1,11
Nebraska,2015-10-03,5,@,Illinois,L,2,14
Nevada,2015-10-03,5,,Nevada-Las Vegas,L,3,23
New Mexico,2015-10-03,5,,New Mexico State,W,3,29
New Mexico State,2015-10-03,4,@,New Mexico,L,5,38
North Carolina,2015-10-03,5,@,Georgia Tech,W,4,31
North Carolina State,2015-10-03,5,,Louisville,L,2,20
North Texas,2015-10-03,4,@,Southern Mississippi,L,7,49
Northern Illinois,2015-10-03,5,@,Central Michigan,L,3,29
Northwestern,2015-10-03,5,,Minnesota,W,0,0
Notre Dame,2015-10-03,5,@,Clemson,L,3,24
Ohio,2015-10-03,5,@,Akron,W,0,12
Ohio State,2015-10-03,5,@,Indiana,W,3,27
Oklahoma,2015-10-03,4,,West Virginia,W,3,24
Oklahoma State,2015-10-03,5,,Kansas State,W,5,34
Old Dominion,2015-10-03,5,@,Marshall,L,3,27
Ole Miss,2015-10-03,5,@,Florida,L,5,38
Oregon,2015-10-03,5,@,Colorado,W,3,24
Penn State,2015-10-03,5,,Army,W,2,14
Pitt,2015-10-03,4,@,Virginia Tech,W,1,13
Purdue,2015-10-03,5,@,Michigan State,L,3,24
Rice,2015-10-03,5,,Western Kentucky,L,7,49
San Diego State,2015-10-03,5,,Fresno State,W,1,7
San Jose State,2015-10-03,5,@,Auburn,L,5,35
SMU,2015-10-03,5,,East Carolina,L,7,49
South Alabama,2015-10-03,5,@,Troy,W,2,18
South Carolina,2015-10-03,5,@,Missouri,L,3,24
Southern Mississippi,2015-10-03,5,,North Texas,W,2,14
Stanford,2015-10-03,5,,Arizona,W,2,17
Tennessee,2015-10-03,5,,Arkansas,L,3,24
Texas,2015-10-03,5,@,Texas Christian,L,6,50
Texas A&M,2015-10-03,5,,Mississippi State,W,2,17
Texas Christian,2015-10-03,5,,Texas,W,1,7
Texas Tech,2015-10-03,5,N,Baylor,L,9,63
Toledo,2015-10-03,5,@,Ball State,W,1,10
Troy,2015-10-03,4,,South Alabama,L,3,24
Tulane,2015-10-03,4,,Central Florida,W,4,31
Tulsa,2015-10-03,4,,Houston,L,5,38
UCF,2015-10-03,5,@,Tulane,L,6,45
UCLA,2015-10-03,5,,Arizona State,L,4,38
UNLV,2015-10-03,5,@,Nevada,W,2,17
Utah State,2015-10-03,4,,Colorado State,W,2,18
UTEP,2015-10-03,5,,Texas-San Antonio,L,3,25
UTSA,2015-10-03,5,@,Texas-El Paso,W,1,6
Vanderbilt,2015-10-03,5,@,Middle Tennessee State,W,1,13
Virginia Tech,2015-10-03,5,,Pittsburgh,L,2,17
Wake Forest,2015-10-03,5,,Florida State,L,3,24
Washington State,2015-10-03,4,@,California,L,5,34
West Virginia,2015-10-03,4,@,Oklahoma,L,5,44
Western Kentucky,2015-10-03,5,@,Rice,W,1,10
Wisconsin,2015-10-03,5,,Iowa,L,1,10
Wyoming,2015-10-03,5,@,Appalachian State,L,4,31
Houston,2015-10-08,5,,Southern Methodist,W,4,28
SMU,2015-10-08,6,@,Houston,L,7,49
USC,2015-10-08,5,,Washington,L,2,17
Washington,2015-10-08,5,@,Southern California,W,1,12
Marshall,2015-10-09,6,,Southern Mississippi,W,1,10
North Carolina State,2015-10-09,6,@,Virginia Tech,L,4,28
Southern Mississippi,2015-10-09,6,@,Marshall,L,4,31
Virginia Tech,2015-10-09,6,,North Carolina State,W,1,13
Air Force,2015-10-10,5,,Wyoming,W,2,17
Akron,2015-10-10,6,@,Eastern Michigan,W,3,21
Alabama,2015-10-10,6,,Arkansas,W,2,14
Appalachian State,2015-10-10,5,@,Georgia State,W,0,3
Arizona,2015-10-10,6,,Oregon State,W,1,7
Arizona State,2015-10-10,6,,Colorado,W,3,23
Arkansas,2015-10-10,6,@,Alabama,L,3,27
Army,2015-10-10,6,,Duke,L,5,44
Ball State,2015-10-10,6,@,Northern Illinois,L,8,59
Baylor,2015-10-10,5,@,Kansas,W,1,7
Boise State,2015-10-10,6,@,Colorado State,W,1,10
Boston College,2015-10-10,6,,Wake Forest,L,0,3
Bowling Green State,2015-10-10,6,,Massachusetts,W,4,38
Brigham Young,2015-10-10,6,,East Carolina,W,5,38
California,2015-10-10,6,@,Utah,L,3,30
Central Michigan,2015-10-10,6,@,Western Michigan,L,5,41
Clemson,2015-10-10,5,,Georgia Tech,W,3,24
Colorado,2015-10-10,6,@,Arizona State,L,6,48
Colorado State,2015-10-10,6,,Boise State,L,5,41
Connecticut,2015-10-10,6,@,Central Florida,W,1,13
Duke,2015-10-10,6,@,Army,W,0,3
East Carolina,2015-10-10,6,@,Brigham Young,L,6,45
Eastern Michigan,2015-10-10,6,,Akron,L,6,47
Florida,2015-10-10,6,@,Missouri,W,0,3
Florida Atlantic,2015-10-10,5,,Rice,L,4,27
Florida International,2015-10-10,6,,Texas-El Paso,W,1,12
Florida State,2015-10-10,5,,Miami (FL),W,3,24
Fresno State,2015-10-10,6,,Utah State,L,8,56
Georgia,2015-10-10,6,@,Tennessee,L,5,38
Georgia State,2015-10-10,5,,Appalachian State,L,4,37
Georgia Tech,2015-10-10,6,@,Clemson,L,5,43
Hawaii,2015-10-10,6,,San Diego State,L,4,28
Illinois,2015-10-10,6,@,Iowa,L,3,29
Indiana,2015-10-10,6,@,Penn State,L,4,29
Iowa,2015-10-10,6,,Illinois,W,2,20
Iowa State,2015-10-10,5,@,Texas Tech,L,9,66
Kansas,2015-10-10,5,,Baylor,L,9,66
Kansas State,2015-10-10,5,,Texas Christian,L,7,52
Kent State,2015-10-10,6,@,Toledo,L,5,38
Louisiana,2015-10-10,5,,Texas State,W,4,27
Louisiana Tech,2015-10-10,6,@,Texas-San Antonio,W,4,31
Louisiana-Monroe,2015-10-10,5,@,Tulsa,L,4,34
LSU,2015-10-10,6,@,South Carolina,W,3,24
Maryland,2015-10-10,6,@,Ohio State,L,7,49
Massachusetts,2015-10-10,5,@,Bowling Green State,L,8,62
Miami (FL),2015-10-10,5,@,Florida State,L,3,29
Miami (OH),2015-10-10,6,@,Ohio,L,3,34
Michigan,2015-10-10,6,,Northwestern,W,0,0
Michigan State,2015-10-10,6,@,Rutgers,W,3,24
Middle Tennessee State,2015-10-10,6,@,Western Kentucky,L,7,58
Minnesota,2015-10-10,6,@,Purdue,W,2,13
Mississippi State,2015-10-10,6,,Troy,W,2,17
Missouri,2015-10-10,6,,Florida,L,2,21
Navy,2015-10-10,5,@,Notre Dame,L,5,41
Nebraska,2015-10-10,6,,Wisconsin,L,2,23
Nevada,2015-10-10,6,,New Mexico,W,2,17
New Mexico,2015-10-10,6,@,Nevada,L,5,35
New Mexico State,2015-10-10,5,@,Mississippi,L,7,52
North Texas,2015-10-10,5,,Portland State,L,0,66
Northern Illinois,2015-10-10,6,,Ball State,W,5,41
Northwestern,2015-10-10,6,@,Michigan,L,5,38
Notre Dame,2015-10-10,6,,Navy,W,3,24
Ohio,2015-10-10,6,,Miami (OH),W,0,3
Ohio State,2015-10-10,6,,Maryland,W,4,28
Oklahoma,2015-10-10,5,N,Texas,L,3,24
Oklahoma State,2015-10-10,6,@,West Virginia,W,3,26
Ole Miss,2015-10-10,6,,New Mexico State,W,0,3
Oregon,2015-10-10,6,,Washington State,L,6,45
Oregon State,2015-10-10,5,@,Arizona,L,5,44
Penn State,2015-10-10,6,,Indiana,W,1,7
Pitt,2015-10-10,5,,Virginia,W,2,19
Purdue,2015-10-10,6,,Minnesota,L,5,41
Rice,2015-10-10,6,@,Florida Atlantic,W,3,26
Rutgers,2015-10-10,5,,Michigan State,L,4,31
San Diego State,2015-10-10,6,@,Hawaii,W,2,14
San Jose State,2015-10-10,6,@,Nevada-Las Vegas,W,3,27
South Carolina,2015-10-10,6,,Louisiana State,L,6,45
South Florida,2015-10-10,5,,Syracuse,W,3,24
Syracuse,2015-10-10,5,@,South Florida,L,6,45
Temple,2015-10-10,5,,Tulane,W,1,10
Tennessee,2015-10-10,6,,Georgia,W,4,31
Texas,2015-10-10,6,N,Oklahoma,W,2,17
Texas Christian,2015-10-10,6,@,Kansas State,W,6,45
Texas State,2015-10-10,5,@,Louisiana,L,7,49
Texas Tech,2015-10-10,6,,Iowa State,W,4,31
Toledo,2015-10-10,6,,Kent State,W,1,7
Troy,2015-10-10,5,@,Mississippi State,L,6,45
Tulane,2015-10-10,5,@,Temple,L,7,49
Tulsa,2015-10-10,5,,Louisiana-Monroe,W,3,24
UCF,2015-10-10,6,,Connecticut,L,5,40
UNLV,2015-10-10,6,,San Jose State,L,4,33
Utah,2015-10-10,5,,California,W,3,24
Utah State,2015-10-10,5,@,Fresno State,W,2,14
UTEP,2015-10-10,6,@,Florida International,L,7,52
UTSA,2015-10-10,6,,Louisiana Tech,L,3,34
Virginia,2015-10-10,5,@,Pittsburgh,L,3,26
Wake Forest,2015-10-10,6,@,Boston College,W,0,0
Washington State,2015-10-10,5,@,Oregon,W,5,38
West Virginia,2015-10-10,5,,Oklahoma State,L,4,33
Western Kentucky,2015-10-10,6,,Middle Tennessee State,W,4,28
Western Michigan,2015-10-10,5,,Central Michigan,W,5,39
Wisconsin,2015-10-10,6,@,Nebraska,W,3,21
Wyoming,2015-10-10,6,@,Air Force,L,4,31
Arkansas State,2015-10-13,6,@,South Alabama,W,4,31
South Alabama,2015-10-13,6,,Arkansas State,L,6,49
Auburn,2015-10-15,6,@,Kentucky,W,3,27
Kentucky,2015-10-15,6,,Auburn,L,3,30
North Texas,2015-10-15,6,,Western Kentucky,L,7,55
Stanford,2015-10-15,6,,UCLA,W,4,35
UCLA,2015-10-15,6,@,Stanford,L,8,56
Western Kentucky,2015-10-15,7,@,North Texas,W,4,28
Boise State,2015-10-16,7,@,Utah State,L,7,52
Brigham Young,2015-10-16,7,,Cincinnati,W,3,24
Cincinnati,2015-10-16,6,@,Brigham Young,L,5,38
Fresno State,2015-10-16,7,,Nevada-Las Vegas,W,4,28
Houston,2015-10-16,6,@,Tulane,W,1,7
Tulane,2015-10-16,6,,Houston,L,5,42
UNLV,2015-10-16,7,@,Fresno State,L,4,31
Utah State,2015-10-16,6,,Boise State,W,3,26
Air Force,2015-10-17,6,@,Colorado State,L,5,38
Akron,2015-10-17,7,@,Bowling Green State,L,8,59
Alabama,2015-10-17,7,@,Texas A&M,W,2,23
Appalachian State,2015-10-17,6,@,Louisiana-Monroe,W,2,14
Arizona,2015-10-17,7,@,Colorado,W,4,31
Arizona State,2015-10-17,7,@,Utah,L,4,34
Army,2015-10-17,7,,Bucknell,W,0,14
Ball State,2015-10-17,7,,Georgia State,L,4,31
Baylor,2015-10-17,6,,West Virginia,W,5,38
Boston College,2015-10-17,7,@,Clemson,L,4,34
Bowling Green State,2015-10-17,7,,Akron,W,1,10
Buffalo,2015-10-17,6,@,Central Michigan,L,7,51
Central Michigan,2015-10-17,7,,Buffalo,W,2,14
Charlotte,2015-10-17,6,@,Old Dominion,L,4,37
Clemson,2015-10-17,6,,Boston College,W,2,17
Colorado,2015-10-17,7,,Arizona,L,5,38
Colorado State,2015-10-17,7,,Air Force,W,3,23
Connecticut,2015-10-17,7,,South Florida,L,4,28
East Carolina,2015-10-17,7,,Tulsa,W,2,17
Eastern Michigan,2015-10-17,7,@,Toledo,L,9,63
Florida,2015-10-17,7,@,Louisiana State,L,5,35
Florida Atlantic,2015-10-17,6,,Marshall,L,4,33
Florida International,2015-10-17,7,@,Middle Tennessee State,L,6,42
Florida State,2015-10-17,6,,Louisville,W,3,21
Georgia,2015-10-17,7,,Missouri,W,0,6
Georgia Southern,2015-10-17,6,,New Mexico State,W,4,26
Georgia State,2015-10-17,6,@,Ball State,W,2,19
Georgia Tech,2015-10-17,7,,Pittsburgh,L,4,31
Hawaii,2015-10-17,7,@,New Mexico,L,4,28
Idaho,2015-10-17,6,@,Troy,W,1,16
Indiana,2015-10-17,7,,Rutgers,L,8,55
Iowa,2015-10-17,7,@,Northwestern,W,1,10
Iowa State,2015-10-17,6,,Texas Christian,L,6,45
Kansas,2015-10-17,6,,Texas Tech,L,2,30
Kansas State,2015-10-17,6,,Oklahoma,L,7,55
Kent State,2015-10-17,7,@,Massachusetts,W,1,10
Louisiana Tech,2015-10-17,7,@,Mississippi State,L,6,45
Louisiana-Monroe,2015-10-17,6,,Appalachian State,L,8,59
Louisville,2015-10-17,6,@,Florida State,L,5,41
LSU,2015-10-17,7,,Florida,W,4,28
Marshall,2015-10-17,7,@,Florida Atlantic,W,2,17
Massachusetts,2015-10-17,6,,Kent State,L,1,15
Memphis,2015-10-17,6,,Mississippi,W,3,24
Miami (FL),2015-10-17,6,,Virginia Tech,W,2,20
Miami (OH),2015-10-17,7,,Northern Illinois,L,6,45
Michigan,2015-10-17,7,,Michigan State,L,4,27
Michigan State,2015-10-17,7,@,Michigan,W,2,23
Middle Tennessee State,2015-10-17,7,,Florida International,W,4,34
Minnesota,2015-10-17,7,,Nebraska,L,6,48
Mississippi State,2015-10-17,7,,Louisiana Tech,W,2,20
Missouri,2015-10-17,7,@,Georgia,L,0,9
Nebraska,2015-10-17,7,@,Minnesota,W,3,25
Nevada,2015-10-17,7,@,Wyoming,L,4,28
New Mexico,2015-10-17,7,,Hawaii,W,3,27
New Mexico State,2015-10-17,6,@,Georgia Southern,L,8,56
North Carolina,2015-10-17,6,,Wake Forest,W,2,14
Northern Illinois,2015-10-17,7,@,Miami (OH),W,1,12
Northwestern,2015-10-17,7,,Iowa,L,5,40
Notre Dame,2015-10-17,7,,Southern California,W,4,31
Ohio,2015-10-17,7,,Western Michigan,L,7,49
Ohio State,2015-10-17,7,,Penn State,W,1,10
Oklahoma,2015-10-17,6,@,Kansas State,W,0,0
Old Dominion,2015-10-17,6,,Charlotte,W,4,34
Ole Miss,2015-10-17,7,@,Memphis,L,4,37
Oregon,2015-10-17,7,@,Washington,W,2,20
Oregon State,2015-10-17,6,@,Washington State,L,7,52
Penn State,2015-10-17,7,@,Ohio State,L,5,38
Pitt,2015-10-17,6,@,Georgia Tech,W,4,28
Purdue,2015-10-17,7,@,Wisconsin,L,3,24
Rutgers,2015-10-17,6,@,Indiana,W,7,52
San Diego State,2015-10-17,7,@,San Jose State,W,1,7
San Jose State,2015-10-17,7,,San Diego State,L,3,30
South Carolina,2015-10-17,7,,Vanderbilt,W,1,10
South Florida,2015-10-17,6,@,Connecticut,W,2,20
Southern Mississippi,2015-10-17,7,,Texas-San Antonio,W,1,10
Syracuse,2015-10-17,6,@,Virginia,L,6,44
Temple,2015-10-17,6,,Central Florida,W,0,16
Texas A&M,2015-10-17,6,,Alabama,L,5,41
Texas Christian,2015-10-17,7,@,Iowa State,W,3,21
Texas Tech,2015-10-17,7,@,Kansas,W,3,20
Toledo,2015-10-17,7,,Eastern Michigan,W,2,20
Troy,2015-10-17,6,,Idaho,L,1,19
Tulsa,2015-10-17,6,@,East Carolina,L,3,30
UCF,2015-10-17,7,@,Temple,L,4,30
USC,2015-10-17,6,@,Notre Dame,L,5,41
Utah,2015-10-17,6,,Arizona State,W,0,18
UTSA,2015-10-17,7,@,Southern Mississippi,L,3,32
Vanderbilt,2015-10-17,6,@,South Carolina,L,1,19
Virginia,2015-10-17,6,,Syracuse,W,5,38
Virginia Tech,2015-10-17,7,@,Miami (FL),L,3,30
Wake Forest,2015-10-17,7,@,North Carolina,L,7,50
Washington,2015-10-17,6,,Oregon,L,3,26
Washington State,2015-10-17,6,,Oregon State,W,4,31
West Virginia,2015-10-17,6,@,Baylor,L,8,62
Western Michigan,2015-10-17,6,@,Ohio,W,2,14
Wisconsin,2015-10-17,7,,Purdue,W,1,7
Wyoming,2015-10-17,7,,Nevada,W,3,21
Arkansas State,2015-10-20,7,,Louisiana,W,4,27
Louisiana,2015-10-20,6,@,Arkansas State,L,4,37
Appalachian State,2015-10-22,7,,Georgia Southern,W,2,13
California,2015-10-22,7,@,UCLA,L,4,40
East Carolina,2015-10-22,8,,Temple,L,3,24
Georgia Southern,2015-10-22,7,@,Appalachian State,L,4,31
Temple,2015-10-22,7,@,East Carolina,W,2,14
UCLA,2015-10-22,7,,California,W,3,24
Memphis,2015-10-23,7,@,Tulsa,W,6,42
San Diego State,2015-10-23,8,,Utah State,W,2,14
Tulsa,2015-10-23,7,,Memphis,L,9,66
Utah State,2015-10-23,7,@,San Diego State,L,6,48
Air Force,2015-10-24,7,,Fresno State,W,2,14
Alabama,2015-10-24,8,,Tennessee,W,2,14
Arizona,2015-10-24,8,,Washington State,L,6,45
Arkansas,2015-10-24,7,,Auburn,W,6,46
Army,2015-10-24,8,@,Rice,L,5,38
Auburn,2015-10-24,7,@,Arkansas,L,7,54
Ball State,2015-10-24,8,,Central Michigan,L,2,23
Baylor,2015-10-24,7,,Iowa State,W,4,27
Boise State,2015-10-24,8,,Wyoming,W,2,14
Boston College,2015-10-24,8,@,Louisville,L,2,17
Bowling Green State,2015-10-24,8,@,Kent State,W,0,0
Brigham Young,2015-10-24,8,,Wagner,W,1,6
Buffalo,2015-10-24,7,,Ohio,W,2,17
Central Michigan,2015-10-24,8,@,Ball State,W,3,21
Charlotte,2015-10-24,7,,Southern Mississippi,L,6,44
Cincinnati,2015-10-24,7,,Connecticut,W,1,13
Clemson,2015-10-24,7,@,Miami (FL),W,0,0
Colorado,2015-10-24,8,@,Oregon State,W,1,13
Connecticut,2015-10-24,8,@,Cincinnati,L,4,37
Duke,2015-10-24,7,@,Virginia Tech,W,5,43
Eastern Michigan,2015-10-24,8,@,Northern Illinois,L,7,49
Florida Atlantic,2015-10-24,7,@,Texas-El Paso,L,3,27
Florida International,2015-10-24,8,,Old Dominion,W,2,12
Florida State,2015-10-24,7,@,Georgia Tech,L,2,22
Fresno State,2015-10-24,8,@,Air Force,L,6,42
Georgia Tech,2015-10-24,8,,Florida State,W,1,16
Hawaii,2015-10-24,8,@,Nevada,L,3,30
Houston,2015-10-24,7,@,Central Florida,W,1,10
Idaho,2015-10-24,7,,Louisiana-Monroe,W,1,13
Illinois,2015-10-24,7,,Wisconsin,L,3,24
Indiana,2015-10-24,8,@,Michigan State,L,7,52
Iowa State,2015-10-24,7,@,Baylor,L,6,45
Kansas,2015-10-24,7,@,Oklahoma State,L,8,58
Kansas State,2015-10-24,7,@,Texas,L,3,23
Kent State,2015-10-24,8,,Bowling Green State,L,6,48
Kentucky,2015-10-24,7,@,Mississippi State,L,6,42
Louisiana Tech,2015-10-24,8,,Middle Tennessee State,W,2,16
Louisiana-Monroe,2015-10-24,7,@,Idaho,L,3,27
Louisville,2015-10-24,7,,Boston College,W,2,14
LSU,2015-10-24,8,,Western Kentucky,W,3,20
Marshall,2015-10-24,8,,North Texas,W,1,13
Maryland,2015-10-24,7,N,Penn State,L,4,31
Massachusetts,2015-10-24,7,,Toledo,L,6,51
Miami (FL),2015-10-24,7,,Clemson,L,8,58
Miami (OH),2015-10-24,8,@,Western Michigan,L,5,35
Michigan State,2015-10-24,8,,Indiana,W,4,26
Middle Tennessee State,2015-10-24,8,@,Louisiana Tech,L,6,45
Mississippi State,2015-10-24,8,,Kentucky,W,1,16
Missouri,2015-10-24,8,@,Vanderbilt,L,1,10
Navy,2015-10-24,6,,Tulane,W,2,14
Nebraska,2015-10-24,8,,Northwestern,L,3,30
Nevada,2015-10-24,8,,Hawaii,W,2,20
New Mexico,2015-10-24,8,@,San Jose State,L,4,31
New Mexico State,2015-10-24,7,,Troy,L,7,52
North Carolina,2015-10-24,7,,Virginia,W,1,13
North Carolina State,2015-10-24,7,@,Wake Forest,W,2,17
North Texas,2015-10-24,7,@,Marshall,L,3,30
Northern Illinois,2015-10-24,8,,Eastern Michigan,W,3,21
Northwestern,2015-10-24,8,@,Nebraska,W,3,28
Ohio,2015-10-24,8,@,Buffalo,L,4,41
Ohio State,2015-10-24,8,@,Rutgers,W,1,7
Oklahoma,2015-10-24,7,,Texas Tech,W,3,27
Oklahoma State,2015-10-24,7,,Kansas,W,1,10
Old Dominion,2015-10-24,7,@,Florida International,L,5,41
Ole Miss,2015-10-24,8,,Texas A&M,W,0,3
Oregon State,2015-10-24,7,,Colorado,L,2,17
Penn State,2015-10-24,8,N,Maryland,W,3,30
Pitt,2015-10-24,7,@,Syracuse,W,2,20
Rice,2015-10-24,7,,Army,W,4,31
Rutgers,2015-10-24,7,,Ohio State,L,7,49
San Jose State,2015-10-24,8,,New Mexico,W,3,21
SMU,2015-10-24,7,@,South Florida,L,5,38
South Alabama,2015-10-24,7,@,Texas State,L,5,36
South Florida,2015-10-24,7,,Southern Methodist,W,2,14
Southern Mississippi,2015-10-24,8,@,Charlotte,W,1,10
Stanford,2015-10-24,7,,Washington,W,2,14
Syracuse,2015-10-24,7,,Pittsburgh,L,2,23
Tennessee,2015-10-24,7,@,Alabama,L,2,19
Texas,2015-10-24,7,,Kansas State,W,1,9
Texas A&M,2015-10-24,7,@,Mississippi,L,2,23
Texas State,2015-10-24,6,,South Alabama,W,2,18
Texas Tech,2015-10-24,8,@,Oklahoma,L,9,63
Toledo,2015-10-24,8,@,Massachusetts,W,5,35
Troy,2015-10-24,7,@,New Mexico State,W,1,7
Tulane,2015-10-24,7,@,Navy,L,4,31
UCF,2015-10-24,8,,Houston,L,8,59
USC,2015-10-24,7,,Utah,W,3,24
Utah,2015-10-24,7,@,Southern California,L,6,42
UTEP,2015-10-24,7,,Florida Atlantic,W,2,17
Vanderbilt,2015-10-24,7,,Missouri,W,0,3
Virginia,2015-10-24,7,@,North Carolina,L,3,26
Virginia Tech,2015-10-24,8,,Duke,L,5,45
Wake Forest,2015-10-24,8,,North Carolina State,L,5,35
Washington,2015-10-24,7,@,Stanford,L,4,31
Washington State,2015-10-24,7,@,Arizona,W,6,42
Western Kentucky,2015-10-24,8,@,Louisiana State,L,6,48
Western Michigan,2015-10-24,7,,Miami (OH),W,1,13
Wisconsin,2015-10-24,8,@,Illinois,W,1,13
Wyoming,2015-10-24,8,@,Boise State,L,4,34
Arizona State,2015-10-29,8,,Oregon,L,8,61
Buffalo,2015-10-29,8,@,Miami (OH),W,3,24
Eastern Michigan,2015-10-29,9,,Western Michigan,L,7,58
Georgia Southern,2015-10-29,8,,Texas State,W,1,13
Miami (OH),2015-10-29,9,,Buffalo,L,4,29
North Carolina,2015-10-29,8,@,Pittsburgh,W,2,19
Oregon,2015-10-29,8,@,Arizona State,W,7,55
Pitt,2015-10-29,8,,North Carolina,L,2,26
Texas Christian,2015-10-29,8,,West Virginia,W,1,10
Texas State,2015-10-29,7,@,Georgia Southern,L,4,37
West Virginia,2015-10-29,7,@,Texas Christian,L,4,40
Western Michigan,2015-10-29,8,@,Eastern Michigan,W,4,28
Connecticut,2015-10-30,9,,East Carolina,W,2,13
East Carolina,2015-10-30,9,@,Connecticut,L,4,31
Louisiana Tech,2015-10-30,9,@,Rice,W,2,17
Louisville,2015-10-30,8,@,Wake Forest,W,2,19
Rice,2015-10-30,8,,Louisiana Tech,L,6,42
Utah State,2015-10-30,8,,Wyoming,W,4,27
Wake Forest,2015-10-30,9,,Louisville,L,2,20
Wyoming,2015-10-30,9,@,Utah State,L,8,58
Air Force,2015-10-31,8,@,Hawaii,W,1,7
Akron,2015-10-31,8,,Central Michigan,L,2,14
Appalachian State,2015-10-31,8,,Troy,W,5,41
Arizona,2015-10-31,9,@,Washington,L,7,49
Arkansas,2015-10-31,8,,Tennessee-Martin,W,4,28
Arkansas State,2015-10-31,8,,Georgia State,W,5,34
Auburn,2015-10-31,8,,Mississippi,L,3,27
Ball State,2015-10-31,9,,Massachusetts,W,1,10
Boise State,2015-10-31,9,@,Nevada-Las Vegas,W,3,27
Boston College,2015-10-31,9,,Virginia Tech,L,2,26
California,2015-10-31,8,,Southern California,L,3,27
Central Michigan,2015-10-31,9,@,Akron,W,1,6
Charlotte,2015-10-31,8,,Marshall,L,4,34
Cincinnati,2015-10-31,8,,Central Florida,W,1,7
Clemson,2015-10-31,8,@,North Carolina State,W,6,41
Colorado,2015-10-31,9,@,UCLA,L,5,35
Colorado State,2015-10-31,8,,San Diego State,L,5,41
Duke,2015-10-31,8,,Miami (FL),L,3,30
Florida,2015-10-31,8,N,Georgia,W,0,3
Florida Atlantic,2015-10-31,8,,Florida International,W,2,17
Florida International,2015-10-31,9,@,Florida Atlantic,L,4,31
Florida State,2015-10-31,8,,Syracuse,W,3,21
Georgia,2015-10-31,8,N,Florida,L,4,27
Georgia State,2015-10-31,7,@,Arkansas State,L,7,48
Georgia Tech,2015-10-31,9,@,Virginia,L,3,27
