"Player","unique_id","position","Date","G","School","Team Code","Loc","Opponent","Team Code opp","WL","Pass Comp","Pass Att","Pass Pct","Pass Yard","Pass TD","Pass Int","QBR","Rush Att","Rush Yard","Rush Avg","Rush TD","Rec","Rec Yards","Rec Avg","Rec TD","Tackle Solo","Tackle Assist","Tackle Tot","Tackle for Loss","Sack","Int Ret","Int Ret Yds","Int TD","Pass Broken Up","FR","FR Yds","FR TD","Fumble Forced","XP Made","XP Att","XP %","FG Made","FG Att","FG %","Pts","Kick Ret","Kick Ret Yds","Kick Ret Avg","Kick Ret TD","Punt Ret","Punt Ret Yds","Punt Ret Avg","Punt Ret TD"
"Jon Helmandollar","jon-helmandollar-1","['RB']","2004-11-13",9,"Boise St.",84,"@","San Jose St.",91,"W",,,,,,,,5,9,1.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Billy Henderson","billy-henderson-1","[]","2004-11-13",8,"South Florida",9,,"East Carolina",4,"W",,,,,,,,3,11,3.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chris Henry","chris-henry-1","['RB']","2004-11-13",10,"Arizona",95,"@","USC",103,"L",,,,,,,,3,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Will Herring","will-herring-1","['DB', 'LB']","2004-11-13",10,"Auburn",109,,"Georgia",111,"W",,,,,,,,1,12,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jacob Hester","jacob-hester-1","['RB']","2004-11-13",9,"LSU",113,,"Alabama",107,"W",,,,,,,,1,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Peyton Hillis","peyton-hillis-1","['RB']","2004-11-13",9,"Arkansas",108,,"Ole Miss",116,"W",,,,,,,,18,64,3.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chris Holstege","chris-holstege-1","[]","2004-11-13",10,"Air Force",83,,"San Diego St.",90,"L",,,,,,,,5,34,6.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Marcus Houston","marcus-houston-1","[]","2004-11-13",10,"Colorado St.",85,,"UNLV",92,"W",,,,,,,,10,35,3.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"De'Arrius Howard","dearrius-howard-1","['RB']","2004-11-13",9,"Arkansas",108,,"Ole Miss",116,"W",,,,,,,,9,52,5.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anthony Jackson","anthony-jackson-1","[]","2004-11-13",9,"Florida Atlantic",52,,"New Mexico State",69,"L",,,,,,,,3,9,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,0,,,,
"Brandon Jackson","brandon-jackson-3","['WR']","2004-11-13",10,"North Texas",57,,"Idaho",133,"W",,,,,,,,1,-9,-9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brandon Jackson","brandon-jackson-2","['RB']","2004-11-13",10,"Nebraska",34,"@","Oklahoma",45,"L",,,,,,,,5,23,4.6,0,,,,,,,,,,,,,,,,,,,,,,,,,2,37,18.5,0,,,,
"Farod Jackson","farod-jackson-1","['RB']","2004-11-13",9,"Arkansas",108,,"Ole Miss",116,"W",,,,,,,,1,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brandon Jacobs","brandon-jacobs-2","['RB']","2004-11-13",9,"Ole Miss",116,"@","Arkansas",108,"L",,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kenny James","kenny-james-1","['RB']","2004-11-13",10,"Washington",105,,"California",97,"L",,,,,,,,23,96,4.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Paul Jefferson","paul-jefferson-1","[]","2004-11-13",10,"Penn State",37,"@","Indiana",28,"W",,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jeff Jennings","jeff-jennings-1","['RB']","2004-11-13",10,"Vanderbilt",120,"@","Kentucky",112,"L",,,,,,,,3,10,3.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brandon Joe","brandon-joe-1","[]","2004-11-13",10,"Ohio St.",36,"@","Purdue",38,"L",,,,,,,,3,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aaron Johns","aaron-johns-1","['RB']","2004-11-13",10,"Alabama",107,"@","LSU",113,"L",,,,,,,,1,-1,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ronald Johnson","ronald-johnson-1","[]","2004-11-13",10,"Kentucky",112,,"Vanderbilt",120,"W",,,,,,,,4,15,3.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quinton Jones","quinton-jones-1","['RB', 'DB']","2004-11-13",9,"Boise St.",84,"@","San Jose St.",91,"W",,,,,,,,3,18,6,1,,,,,,,,,,,,,,,,,,,,,,,,,3,96,32,0,,,,
"Keith Joseph","keith-joseph-1","[]","2004-11-13",10,"Texas A&M",119,,"Texas Tech",49,"W",,,,,,,,6,12,2,1,,,,,,,,,,,,,,,,,,,,,,,,,1,8,8,0,,,,
"Doug Justice","doug-justice-1","['LB', 'RB']","2004-11-13",10,"North Carolina",21,"@","Wake Forest",26,"W",,,,,,,,1,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jacobe Kendrick","jacobe-kendrick-1","['RB']","2004-11-13",10,"Air Force",83,,"San Diego St.",90,"L",,,,,,,,3,17,5.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Steven King","steven-king-1","['RB']","2004-11-13",10,"Buffalo",74,,"Central Michigan",75,"W",,,,,,,,16,74,4.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chris Kluwe","chris-kluwe-1","[]","2004-11-13",10,"UCLA",102,"@","Oregon",99,"W",,,,,,,,1,-23,-23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anthony Krieg","anthony-krieg-1","[]","2004-11-13",10,"Baylor",41,"@","Oklahoma St.",46,"L",,,,,,,,10,42,4.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Steve Kriewald","steve-kriewald-1","[]","2004-11-13",10,"Nebraska",34,"@","Oklahoma",45,"L",,,,,,,,2,51,25.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Abdule Levier","abdule-levier-1","['RB']","2004-11-13",10,"Louisiana",126,,"Troy",129,"L",,,,,,,,7,53,7.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jacque Lewis","jacque-lewis-1","[]","2004-11-13",10,"North Carolina",21,"@","Wake Forest",26,"W",,,,,,,,3,56,18.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Spencer Lewis","spencer-lewis-1","[]","2004-11-13",10,"Central Michigan",75,"@","Buffalo",74,"L",,,,,,,,2,7,3.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thomas Lott","thomas-lott-1","[]","2004-11-13",10,"Rice",59,"@","UTEP",62,"L",,,,,,,,13,65,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Devin Lowery","devin-lowery-1","['WR', 'DB']","2004-11-13",10,"SMU",8,,"Nevada",88,"W",,,,,,,,1,14,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rolly Lumbala","rolly-lumbala-1","['RB']","2004-11-13",11,"Idaho",133,"@","North Texas",57,"L",,,,,,,,11,33,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wali Lundy","wali-lundy-1","['RB']","2004-11-13",9,"Virginia",24,,"Miami (FL)",19,"L",,,,,,,,6,30,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"B.J. Manley","bj-manley-1","['RB']","2004-11-13",9,"Florida Atlantic",52,,"New Mexico State",69,"L",,,,,,,,6,49,8.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Laurence Maroney","laurence-maroney-1","['RB']","2004-11-13",11,"Minnesota",33,,"Iowa",29,"L",,,,,,,,19,156,8.2,3,,,,,,,,,,,,,,,,,,,,,,,,,1,26,26,0,,,,
"David Marrero","david-marrero-1","['RB', 'WR', 'DB']","2004-11-13",10,"Stanford",101,,"Oregon St.",100,"L",,,,,,,,1,-5,-5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,79,19.8,0
"Lance Martin","lance-martin-1","[]","2004-11-13",9,"San Jose St.",91,,"Boise St.",84,"L",,,,,,,,25,114,4.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Max Martin","max-martin-1","['RB']","2004-11-13",10,"Michigan",31,,"Northwestern",35,"W",,,,,,,,5,12,2.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Richuel Massey","richuel-massey-1","['RB']","2004-11-13",10,"SMU",8,,"Nevada",88,"W",,,,,,,,1,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Will Matthews","will-matthews-1","[]","2004-11-13",10,"Texas",48,"@","Kansas",43,"W",,,,,,,,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nick McAfee","nick-mcafee-1","['RB', 'TE']","2004-11-13",10,"Middle Tennessee",56,,"UL Monroe",130,"W",,,,,,,,1,-4,-4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rasheed McClaude","rasheed-mcclaude-1","[]","2004-11-13",10,"Kent State",77,,"Eastern Michigan",76,"W",,,,,,,,6,31,5.2,0,,,,,,,,,,,,,,,,,,,,,,,,,1,14,14,0,,,,
"Beau McCoy","beau-mccoy-1","[]","2004-11-13",10,"New Mexico State",69,"@","Florida Atlantic",52,"W",,,,,,,,1,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chris McDuffie","chris-mcduffie-1","[]","2004-11-13",10,"Buffalo",74,,"Central Michigan",75,"W",,,,,,,,13,34,2.6,2,,,,,,,,,,,,,,,,,,,,,,,,,1,26,26,0,,,,
"Ronnie McGill","ronnie-mcgill-1","['RB']","2004-11-13",10,"North Carolina",21,"@","Wake Forest",26,"W",,,,,,,,8,33,4.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Demarco McNair","demarco-mcnair-1","['RB']","2004-11-13",10,"Middle Tennessee",56,,"UL Monroe",130,"W",,,,,,,,7,13,1.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Justin Miller","justin-miller-1","[]","2004-11-13",10,"Clemson",14,"@","Duke",15,"L",,,,,,,,1,-1,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2.5,0
"B.J. Mitchell","bj-mitchell-1","['RB']","2004-11-13",10,"Nevada",88,"@","SMU",8,"L",,,,,,,,8,15,1.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kevin Moore","kevin-moore-1","[]","2004-11-13",10,"North Texas",57,,"Idaho",133,"W",,,,,,,,3,19,6.3,0,,,,,,,,,,,,,,,,,,,,,,,,,3,106,35.3,0,,,,
"Tyrone Moss","tyrone-moss-1","['RB']","2004-11-13",9,"Miami (FL)",19,"@","Virginia",24,"W",,,,,,,,5,11,2.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Foy Munlin","foy-munlin-1","[]","2004-11-13",10,"SMU",8,,"Nevada",88,"W",,,,,,,,10,26,2.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Roberto Muro","roberto-muro-1","[]","2004-11-13",10,"New Mexico State",69,"@","Florida Atlantic",52,"W",,,,,,,,3,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donte' Newsome","donte-newsome-1","['RB', 'LB']","2004-11-13",10,"Marshall",55,"@","Bowling Green",73,"L",,,,,,,,1,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Marcus O'Keith","marcus-okeith-1","['RB']","2004-11-13",9,"California",97,"@","Washington",105,"W",,,,,,,,2,22,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Doug Parker","doug-parker-1","[]","2004-11-13",9,"Florida Atlantic",52,,"New Mexico State",69,"L",,,,,,,,20,76,3.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jared Patterson","jared-patterson-1","['RB']","2004-11-13",10,"Buffalo",74,,"Central Michigan",75,"W",,,,,,,,9,30,3.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adrian Peterson","adrian-peterson-1","['RB']","2004-11-13",10,"Oklahoma",45,,"Nebraska",34,"W",,,,,,,,15,58,3.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Beau Pierce","beau-pierce-1","[]","2004-11-13",9,"San Jose St.",91,,"Boise St.",84,"L",,,,,,,,1,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jamal Pittman","jamal-pittman-1","['RB']","2004-11-13",9,"Ole Miss",116,"@","Arkansas",108,"L",,,,,,,,2,14,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Louis Rankin","louis-rankin-1","['RB']","2004-11-13",10,"Washington",105,,"California",97,"L",,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4,81,20.3,0,,,,
"Alex Renshaw","alex-renshaw-1","['RB']","2004-11-13",10,"Wyoming",94,,"Utah",104,"L",,,,,,,,5,17,3.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jermaine Richardson","jermaine-richardson-1","[]","2004-11-13",10,"Troy",129,"@","Louisiana",126,"W",,,,,,,,6,25,4.2,0,,,,,,,,,,,,,,,,,,,,,,,,,1,22,22,0,,,,
"Jerell Ringer","jerell-ringer-1","['RB']","2004-11-13",10,"Akron",71,"@","Ohio",80,"W",,,,,,,,7,28,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brandon Roberson","brandon-roberson-2","['RB']","2004-11-13",10,"Northwestern",35,"@","Michigan",31,"L",,,,,,,,2,15,7.5,0,,,,,,,,,,,,,,,,,,,,,,,,,2,38,19,0,,,,
"Courtney Roby","courtney-roby-1","[]","2004-11-13",10,"Indiana",28,,"Penn State",37,"L",,,,,,,,6,36,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brad Salyer","brad-salyer-1","['RB']","2004-11-13",10,"Ball St.",72,,"Central Florida",1,"W",,,,,,,,1,36,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelton Sampson","shelton-sampson-1","['RB']","2004-11-13",10,"Washington",105,,"California",97,"L",,,,,,,,2,-2,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antone Saulsberry","antone-saulsberry-1","['RB', 'LB']","2004-11-13",10,"Arizona St.",96,,"Washington St.",106,"W",,,,,,,,11,37,3.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jeremy Sellers","jeremy-sellers-1","['RB']","2004-11-13",10,"Syracuse",23,"@","Temple",10,"L",,,,,,,,1,-1,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dan Shaffer","dan-shaffer-1","[]","2004-11-13",10,"Air Force",83,,"San Diego St.",90,"L",,,,,,,,5,27,5.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ryan Shaw","ryan-shaw-1","[]","2004-11-13",10,"Oregon",99,,"UCLA",102,"L",,,,,,,,1,13,13,0,,,,,,,,,,,,,,,,,,,,,,,,,2,36,18,0,,,,
"Seymore Shaw","seymore-shaw-1","[]","2004-11-13",10,"Oklahoma St.",46,,"Baylor",41,"W",,,,,,,,30,172,5.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chad Simon","chad-simon-1","[]","2004-11-13",10,"Michigan St.",32,,"Wisconsin",40,"W",,,,,,,,1,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Damian Sims","damian-sims-1","['RB']","2004-11-13",10,"Iowa",29,"@","Minnesota",33,"W",,,,,,,,4,5,1.3,0,,,,,,,,,,,,,,,,,,,,,,,,,4,82,20.5,0,,,,
"James Sims","james-sims-1","['DB', 'RB']","2004-11-13",10,"Washington",105,,"California",97,"L",,,,,,,,2,7,3.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Josh Smith","josh-smith-3","[]","2004-11-13",9,"Boise St.",84,"@","San Jose St.",91,"W",,,,,,,,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Marcus Smith","marcus-smith-4","['WR', 'RB']","2004-11-13",10,"New Mexico",89,"@","BYU",66,"W",,,,,,,,3,13,4.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quinton Smith","quinton-smith-1","['RB']","2004-11-13",10,"Rice",59,"@","UTEP",62,"L",,,,,,,,3,16,5.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Darnell Stephens","darnell-stephens-1","[]","2004-11-13",10,"Air Force",83,,"San Diego St.",90,"L",,,,,,,,6,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Carl Stewart","carl-stewart-1","['RB']","2004-11-13",10,"Auburn",109,,"Georgia",111,"W",,,,,,,,3,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Matthew Tant","matthew-tant-1","[]","2004-11-13",10,"Vanderbilt",120,"@","Kentucky",112,"L",,,,,,,,2,5,2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chris Taylor","chris-taylor-1","['RB']","2004-11-13",10,"Indiana",28,,"Penn State",37,"L",,,,,,,,15,46,3.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Allen Thompson","allen-thompson-1","[]","2004-11-13",10,"Washington St.",106,"@","Arizona St.",96,"L",,,,,,,,2,10,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Luke Tillman","luke-tillman-1","['RB']","2004-11-13",10,"Kent State",77,,"Eastern Michigan",76,"W",,,,,,,,1,-3,-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kenneth Tolon","kenneth-tolon-1","[]","2004-11-13",10,"Stanford",101,,"Oregon St.",100,"L",,,,,,,,10,24,2.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Marvin Townes","marvin-townes-1","[]","2004-11-13",9,"East Carolina",4,"@","South Florida",9,"L",,,,,,,,3,17,5.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lorenzo Townsend","lorenzo-townsend-1","[]","2004-11-13",9,"Ole Miss",116,"@","Arkansas",108,"L",,,,,,,,1,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guy Tuell","guy-tuell-1","[]","2004-11-13",10,"Wyoming",94,,"Utah",104,"L",,,,,,,,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fred Turner","fred-turner-1","['RB']","2004-11-13",10,"SMU",8,,"Nevada",88,"W",,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dave Underwood","dave-underwood-1","[]","2004-11-13",10,"Michigan",31,,"Northwestern",35,"W",,,,,,,,3,51,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Marvin Vaughan","marvin-vaughan-1","[]","2004-11-13",9,"Ole Miss",116,"@","Arkansas",108,"L",,,,,,,,4,19,4.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Justin Vincent","justin-vincent-1","['RB']","2004-11-13",9,"LSU",113,,"Alabama",107,"W",,,,,,,,4,16,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dominick Walker","dominick-walker-1","['RB']","2004-11-13",9,"Florida Atlantic",52,,"New Mexico State",69,"L",,,,,,,,2,-1,-0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,1,8,8,0,,,,
"Pierre Walker","pierre-walker-1","['RB']","2004-11-13",10,"Eastern Michigan",76,"@","Kent State",77,"L",,,,,,,,2,-4,-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cedric Washington","cedric-washington-1","['QB', 'WR']","2004-11-13",9,"Arkansas",108,,"Ole Miss",116,"W",,,,,,,,1,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Joel Whingter","joel-whingter-1","['RB']","2004-11-13",10,"Troy",129,"@","Louisiana",126,"W",,,,,,,,1,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Corey White","corey-white-2","['RB']","2004-11-13",9,"UAB",61,,"Houston",5,"W",,,,,,,,7,32,4.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lendale White","lendale-white-1","['RB']","2004-11-13",10,"USC",103,,"Arizona",95,"W",,,,,,,,16,118,7.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dontavius Wilcox","dontavius-wilcox-1","['RB']","2004-11-13",10,"Central Florida",1,"@","Ball St.",72,"L",,,,,,,,9,46,5.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shawn Willis","shawn-willis-1","['RB']","2004-11-13",10,"Oklahoma St.",46,,"Baylor",41,"W",,,,,,,,7,39,5.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Marcus Wilson","marcus-wilson-2","[]","2004-11-13",10,"Notre Dame",70,,"Pittsburgh",22,"L",,,,,,,,1,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Andre Woodert","andre-woodert-1","['DB', 'RB']","2004-11-13",10,"USC",103,,"Arizona",95,"W",,,,,,,,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Josh Allen","josh-allen-1","['RB']","2004-11-18",10,"Maryland",30,"@","Virginia Tech",25,"L",,,,,,,,3,-3,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lance Ball","lance-ball-1","['RB']","2004-11-18",10,"Maryland",30,"@","Virginia Tech",25,"L",,,,,,,,4,1,0.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shermar Bracey","shermar-bracey-1","['RB']","2004-11-18",11,"Arkansas St.",122,,"North Texas",57,"L",,,,,,,,2,19,9.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"John Candelas","john-candelas-1","[]","2004-11-18",10,"Virginia Tech",25,,"Maryland",30,"W",,,,,,,,8,30,3.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Justin Hamilton","justin-hamilton-1","['WR', 'RB', 'DB']","2004-11-18",10,"Virginia Tech",25,,"Maryland",30,"W",,,,,,,,8,48,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cedric Humes","cedric-humes-1","['RB']","2004-11-18",10,"Virginia Tech",25,,"Maryland",30,"W",,,,,,,,18,85,4.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mike Imoh","mike-imoh-1","['RB']","2004-11-18",10,"Virginia Tech",25,,"Maryland",30,"W",,,,,,,,7,35,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sam Maldonado","sam-maldonado-1","[]","2004-11-18",10,"Maryland",30,"@","Virginia Tech",25,"L",,,,,,,,7,29,4.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mario Merrills","mario-merrills-1","['RB']","2004-11-18",10,"Maryland",30,"@","Virginia Tech",25,"L",,,,,,,,7,13,1.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"James Mitchell","james-mitchell-1","['RB']","2004-11-18",11,"North Texas",57,"@","Arkansas St.",122,"W",,,,,,,,32,166,5.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antonio Warren","antonio-warren-1","['RB']","2004-11-18",11,"Arkansas St.",122,,"North Texas",57,"L",,,,,,,,15,44,2.9,0,,,,,,,,,,,,,,,,,,,,,,,,,3,35,11.7,0,,,,
"Muammar Ali","muammar-ali-1","['RB']","2004-11-20",11,"New Mexico State",69,"@","Utah St.",93,"L",,,,,,,,8,45,5.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micah Andrews","micah-andrews-1","['RB']","2004-11-20",10,"Wake Forest",26,"@","Miami (FL)",19,"L",,,,,,,,7,27,3.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ryan Babb","ryan-babb-1","['RB', 'LB']","2004-11-20",11,"Troy",129,,"Middle Tennessee",56,"W",,,,,,,,1,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Daveon Barron","daveon-barron-1","[]","2004-11-20",10,"Florida Atlantic",52,,"Illinois State",182,"W",,,,,,,,7,15,2.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ryan Barry","ryan-barry-1","[]","2004-11-20",10,"Navy",7,,"Rutgers",39,"W",,,,,,,,3,4,1.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Butler Benton","butler-benton-1","['RB']","2004-11-20",10,"Cincinnati",2,,"South Florida",9,"W",,,,,,,,5,70,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cornelius Birgs","cornelius-birgs-1","[]","2004-11-20",10,"Wake Forest",26,"@","Miami (FL)",19,"L",,,,,,,,2,1,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Scott Blair","scott-blair-2","[]","2004-11-20",11,"Ball St.",72,"@","Central Michigan",75,"L",,,,,,,,6,3,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mark Bonds","mark-bonds-1","['RB']","2004-11-20",11,"Western Michigan",82,"@","Marshall",55,"L",,,,,,,,7,21,3,1,,,,,,,,,,,,,,,,,,,,,,,,,4,85,21.3,0,,,,
"Kenny Boyd","kenny-boyd-1","[]","2004-11-20",10,"TCU",47,,"Southern Miss",60,"W",,,,,,,,7,50,7.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ahmad Bradshaw","ahmad-bradshaw-1","['RB']","2004-11-20",11,"Marshall",55,,"Western Michigan",82,"W",,,,,,,,8,145,18.1,1,,,,,,,,,,,,,,,,,,,,,,,,,3,62,20.7,0,,,,
"Reggie Bradshaw","reggie-bradshaw-1","[]","2004-11-20",9,"Louisville",18,"@","Houston",5,"W",,,,,,,,2,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alley Broussard","alley-broussard-1","['RB']","2004-11-20",10,"LSU",113,,"Ole Miss",116,"W",,,,,,,,26,250,9.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Andiel Brown","andiel-brown-1","['RB']","2004-11-20",11,"Oregon",99,"@","Oregon St.",100,"L",,,,,,,,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,0,,,,
"Sam Brownlee","sam-brownlee-1","['RB']","2004-11-20",11,"Iowa",29,,"Wisconsin",40,"W",,,,,,,,4,10,2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Justine Buries","justine-buries-1","['RB']","2004-11-20",11,"New Mexico State",69,"@","Utah St.",93,"L",,,,,,,,3,4,1.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
