Player,Date,G,School,Loc,Opponent,WL,unique_id,Int Ret,Int Ret Yds,Int TD,Pass Broken Up
Demetri Goodson,2012-09-02,1,Baylor,,Southern Methodist,W,demetri-goodson-1,0.0,0.0,0.0,1.0
Lorenzo Mauldin,2012-09-02,1,Louisville,,Kentucky,W,lorenzo-mauldin-1,0.0,0.0,0.0,1.0
Chris McAllister,2012-09-02,1,Baylor,,Southern Methodist,W,chris-mcallister-1,0.0,0.0,0.0,2.0
Calvin Pryor,2012-09-02,1,Louisville,,Kentucky,W,calvin-pryor-1,0.0,0.0,0.0,1.0
Jay Scott,2012-09-02,1,Southern Methodist,@,Baylor,L,jay-scott-1,0.0,0.0,0.0,1.0
Miles Simpson,2012-09-02,1,Kentucky,@,Louisville,L,miles-simpson-1,0.0,0.0,0.0,1.0
Rod Sweeting,2012-09-03,1,Georgia Tech,@,Virginia Tech,L,rod-sweeting-1,0.0,0.0,0.0,2.0
Cullen Christian,2012-09-06,2,Pittsburgh,@,Cincinnati,L,cullen-christian-1,0.0,0.0,0.0,1.0
Deven Drane,2012-09-06,1,Cincinnati,,Pittsburgh,W,deven-drane-1,0.0,0.0,0.0,2.0
Shane Gordon,2012-09-06,2,Pittsburgh,@,Cincinnati,L,shane-gordon-1,0.0,0.0,0.0,2.0
Terrence Alston,2012-09-07,2,Utah State,,Utah,W,terrence-alston-1,0.0,0.0,0.0,3.0
Will Davis,2012-09-07,2,Utah State,,Utah,W,will-davis-2,0.0,0.0,0.0,4.0
Jacoby Hale,2012-09-07,2,Utah,@,Utah State,L,jacoby-hale-1,0.0,0.0,0.0,1.0
Nevin Lawson,2012-09-07,2,Utah State,,Utah,W,nevin-lawson-1,0.0,0.0,0.0,1.0
Moe Lee,2012-09-07,2,Utah,@,Utah State,L,moe-lee-1,0.0,0.0,0.0,1.0
Eric Rowe,2012-09-07,2,Utah,@,Utah State,L,eric-rowe-1,0.0,0.0,0.0,1.0
Zach Vigil,2012-09-07,2,Utah State,,Utah,W,zach-vigil-1,0.0,0.0,0.0,1.0
Andrew Adams,2012-09-08,2,Connecticut,,North Carolina State,L,andrew-adams-1,0.0,0.0,0.0,1.0
Jude Adjei-Barimah,2012-09-08,2,Bowling Green State,,Idaho,W,jude-adjei-barimah-1,0.0,0.0,0.0,1.0
Justin Allen,2012-09-08,1,Army,@,San Diego State,L,justin-allen-2,0.0,0.0,0.0,2.0
Kiko Alonso,2012-09-08,2,Oregon,,Fresno State,W,kiko-alonso-1,0.0,0.0,0.0,1.0
Sean Alston,2012-09-08,2,Fresno State,@,Oregon,L,sean-alston-1,0.0,0.0,0.0,1.0
Usua Amanam,2012-09-08,2,Stanford,,Duke,W,usua-amanam-1,0.0,0.0,0.0,1.0
Henry Anderson,2012-09-08,2,Stanford,,Duke,W,henry-anderson-1,0.0,0.0,0.0,1.0
Justin Anderson,2012-09-08,2,Louisiana,@,Troy,W,justin-anderson-5,0.0,0.0,0.0,2.0
Dominic Appiah,2012-09-08,2,Boston College,,Maine,W,dominic-appiah-1,0.0,0.0,0.0,1.0
Chi Chi Ariguzo,2012-09-08,2,Northwestern,,Vanderbilt,W,chi-chi-ariguzo-1,0.0,0.0,0.0,1.0
Adonis Armstrong,2012-09-08,2,East Carolina,@,South Carolina,L,adonis-armstrong-1,0.0,0.0,0.0,4.0
Jeremiah Attaochu,2012-09-08,2,Georgia Tech,,Presbyterian,W,jeremiah-attaochu-1,0.0,0.0,0.0,1.0
Lonnie Ballentine,2012-09-08,2,Memphis,@,Arkansas State,L,lonnie-ballentine-1,0.0,0.0,0.0,1.0
Archibald Barnes,2012-09-08,2,Vanderbilt,@,Northwestern,L,archibald-barnes-1,0.0,0.0,0.0,1.0
C.J. Barnett,2012-09-08,2,Ohio State,,Central Florida,W,cj-barnett-1,0.0,0.0,0.0,2.0
Anthony Barr,2012-09-08,2,UCLA,,Nebraska,W,anthony-barr-1,0.0,0.0,0.0,1.0
Sam Barrington,2012-09-08,2,South Florida,@,Nevada,W,sam-barrington-1,0.0,0.0,0.0,1.0
Steffon Batts,2012-09-08,2,Air Force,@,Michigan,L,steffon-batts-1,0.0,0.0,0.0,1.0
Brian Baucham,2012-09-08,2,Southern California,@,Syracuse,W,brian-baucham-1,0.0,0.0,0.0,1.0
Robert Bell,2012-09-08,2,Toledo,@,Wyoming,W,robert-bell-1,0.0,0.0,0.0,1.0
Shaq Bell,2012-09-08,2,Colorado State,,North Dakota State,L,shaq-bell-1,0.0,0.0,0.0,1.0
T'Sharvan Bell,2012-09-08,2,Auburn,@,Mississippi State,L,tsharvan-bell-1,0.0,0.0,0.0,2.0
Aaron Bellazin,2012-09-08,2,North Texas,,Texas Southern,W,aaron-bellazin-1,0.0,0.0,0.0,1.0
Eric Bennett,2012-09-08,2,Arkansas,,Louisiana-Monroe,L,eric-bennett-2,0.0,0.0,0.0,1.0
Nat Berhe,2012-09-08,2,San Diego State,,Army,W,nat-berhe-1,0.0,0.0,0.0,1.0
Destry Berry,2012-09-08,2,New Mexico,@,Texas,L,destry-berry-1,0.0,0.0,0.0,1.0
Micklos Blake,2012-09-08,2,Akron,@,Florida International,L,micklos-blake-1,0.0,0.0,0.0,1.0
Daron Blaylock,2012-09-08,2,Kentucky,,Kent State,W,daron-blaylock-1,0.0,0.0,0.0,1.0
Dallas Bollema,2012-09-08,2,New Mexico,@,Texas,L,dallas-bollema-1,0.0,0.0,0.0,1.0
Detrick Bonner,2012-09-08,2,Virginia Tech,,Austin Peay,W,detrick-bonner-1,0.0,0.0,0.0,1.0
Chris Borland,2012-09-08,2,Wisconsin,@,Oregon State,L,chris-borland-1,0.0,0.0,0.0,1.0
Jonathan Bostic,2012-09-08,2,Florida,@,Texas A&M,W,jonathan-bostic-1,0.0,0.0,0.0,1.0
Chad Boyd,2012-09-08,1,Louisiana Tech,@,Houston,W,chad-boyd-1,0.0,0.0,0.0,1.0
James Boyd,2012-09-08,2,Nevada-Las Vegas,,Northern Arizona,L,james-boyd-2,0.0,0.0,0.0,1.0
Desmond Bozeman,2012-09-08,2,Western Michigan,,Eastern Illinois,W,desmond-bozeman-1,0.0,0.0,0.0,1.0
Tim Brandt,2012-09-08,2,Massachusetts,,Indiana,L,tim-brandt-1,0.0,0.0,0.0,1.0
Tyler Brause,2012-09-08,2,Kentucky,,Kent State,W,tyler-brause-1,0.0,0.0,0.0,1.0
Brandon Braxton,2012-09-08,2,Duke,@,Stanford,L,brandon-braxton-1,0.0,0.0,0.0,1.0
Bashaud Breeland,2012-09-08,2,Clemson,,Ball State,W,bashaud-breeland-1,0.0,0.0,0.0,1.0
Deon Broomfield,2012-09-08,2,Iowa State,@,Iowa,W,deon-broomfield-1,0.0,0.0,0.0,2.0
Kenny Browder,2012-09-08,2,Wyoming,,Toledo,L,kenny-browder-1,0.0,0.0,0.0,1.0
Deaundre Brown,2012-09-08,2,Tulsa,,Tulane,W,deaundre-brown-1,0.0,0.0,0.0,1.0
Mark Brown,2012-09-08,2,New Mexico State,@,Ohio,L,mark-brown-1,0.0,0.0,0.0,1.0
Ryan Brown,2012-09-08,2,Mississippi State,,Auburn,W,ryan-brown-2,0.0,0.0,0.0,1.0
Ty-Meer Brown,2012-09-08,2,Connecticut,,North Carolina State,L,ty-meer-brown-1,0.0,0.0,0.0,1.0
Aaron Bryant,2012-09-08,2,Tulane,@,Tulsa,L,aaron-bryant-2,0.0,0.0,0.0,1.0
Michael Buchanan,2012-09-08,2,Illinois,@,Arizona State,L,michael-buchanan-1,0.0,0.0,0.0,1.0
Terrance Bullitt,2012-09-08,2,Texas Tech,@,Texas State,W,terrance-bullitt-1,0.0,0.0,0.0,1.0
Blair Burns,2012-09-08,2,Wyoming,,Toledo,L,blair-burns-1,0.0,0.0,0.0,2.0
Adrian Bushell,2012-09-08,2,Louisville,,Missouri State,W,adrian-bushell-2,0.0,0.0,0.0,2.0
Kentarius Caldwell,2012-09-08,1,Louisiana-Monroe,@,Arkansas,W,kentarius-caldwell-1,0.0,0.0,0.0,1.0
Shilique Calhoun,2012-09-08,2,Michigan State,@,Central Michigan,W,shilique-calhoun-1,0.0,0.0,0.0,1.0
Jared Carpenter,2012-09-08,2,Northwestern,,Vanderbilt,W,jared-carpenter-1,0.0,0.0,0.0,1.0
Michael Carter,2012-09-08,2,Minnesota,,New Hampshire,W,michael-carter-1,0.0,0.0,0.0,1.0
James Castleman,2012-09-08,2,Oklahoma State,@,Arizona,L,james-castleman-1,0.0,0.0,0.0,2.0
Donald Celiscar,2012-09-08,2,Western Michigan,,Eastern Illinois,W,donald-celiscar-1,0.0,0.0,0.0,5.0
Jose Cheeseborough,2012-09-08,2,Florida International,,Akron,W,jose-cheeseborough-1,0.0,0.0,0.0,1.0
Ahmad Christian,2012-09-08,2,South Carolina,,East Carolina,W,ahmad-christian-1,0.0,0.0,0.0,1.0
Steven Christian,2012-09-08,1,Oregon State,,Wisconsin,W,steven-christian-1,0.0,0.0,0.0,1.0
Nick Clancy,2012-09-08,2,Boston College,,Maine,W,nick-clancy-1,0.0,0.0,0.0,3.0
Frank Clark,2012-09-08,2,Michigan,,Air Force,W,frank-clark-1,0.0,0.0,0.0,1.0
Galen Clemons,2012-09-08,2,Massachusetts,,Indiana,L,galen-clemons-1,0.0,0.0,0.0,1.0
Christian Coleman,2012-09-08,2,Kentucky,,Kent State,W,christian-coleman-1,0.0,0.0,0.0,1.0
Cliff Coleman,2012-09-08,2,Mississippi,,Texas-El Paso,W,cliff-coleman-1,0.0,0.0,0.0,2.0
Henry Coley,2012-09-08,2,Virginia,,Penn State,W,henry-coley-1,0.0,0.0,0.0,1.0
Aaron Colvin,2012-09-08,2,Oklahoma,,Florida A&M,W,aaron-colvin-1,0.0,0.0,0.0,3.0
Avis Commack,2012-09-08,2,Akron,@,Florida International,L,avis-commack-1,0.0,0.0,0.0,1.0
Christopher Crenshaw,2012-09-08,2,Georgia Tech,,Presbyterian,W,christopher-crenshaw-1,0.0,0.0,0.0,1.0
Scott Crichton,2012-09-08,1,Oregon State,,Wisconsin,W,scott-crichton-1,0.0,0.0,0.0,1.0
Marcus Cromartie,2012-09-08,2,Wisconsin,@,Oregon State,L,marcus-cromartie-1,0.0,0.0,0.0,1.0
Javontay Crowe,2012-09-08,1,Louisiana Tech,@,Houston,W,javontay-crowe-1,0.0,0.0,0.0,1.0
Euclid Cummings,2012-09-08,2,Georgia Tech,,Presbyterian,W,euclid-cummings-1,0.0,0.0,0.0,1.0
Avery Cunningham,2012-09-08,2,Central Michigan,,Michigan State,L,avery-cunningham-1,0.0,0.0,0.0,1.0
Jonathan Cyprien,2012-09-08,2,Florida International,,Akron,W,jonathan-cyprien-1,0.0,0.0,0.0,1.0
Xavier Daniels,2012-09-08,2,Texas State,,Texas Tech,L,xavier-daniels-1,0.0,0.0,0.0,1.0
Erick Dargan,2012-09-08,2,Oregon,,Fresno State,W,erick-dargan-1,0.0,0.0,0.0,1.0
Dyshawn Davis,2012-09-08,2,Syracuse,,Southern California,L,dyshawn-davis-1,0.0,0.0,0.0,1.0
Armand Dehaney,2012-09-08,2,Ball State,@,Clemson,L,armand-dehaney-1,0.0,0.0,0.0,1.0
Siriki Diabate,2012-09-08,2,Syracuse,,Southern California,L,siriki-diabate-1,0.0,0.0,0.0,1.0
Steele Divitto,2012-09-08,2,Boston College,,Maine,W,steele-divitto-1,0.0,0.0,0.0,1.0
Jonathan Dowling,2012-09-08,2,Western Kentucky,@,Alabama,L,jonathan-dowling-1,0.0,0.0,0.0,1.0
Terry Easmon,2012-09-08,2,Western Michigan,,Eastern Illinois,W,terry-easmon-1,0.0,0.0,0.0,1.0
Kip Edwards,2012-09-08,2,Missouri,,Georgia,L,kip-edwards-1,0.0,0.0,0.0,1.0
Ifo Ekpre-Olomu,2012-09-08,2,Oregon,,Fresno State,W,ifo-ekpre-olomu-1,0.0,0.0,0.0,1.0
Matt Elam,2012-09-08,2,Florida,@,Texas A&M,W,matt-elam-1,0.0,0.0,0.0,1.0
Trae Elston,2012-09-08,2,Mississippi,,Texas-El Paso,W,trae-elston-1,0.0,0.0,0.0,1.0
Kyler Elsworth,2012-09-08,2,Michigan State,@,Central Michigan,W,kyler-elsworth-1,0.0,0.0,0.0,1.0
Micah Eugene,2012-09-08,2,Louisiana State,,Washington,W,micah-eugene-1,0.0,0.0,0.0,1.0
Ciante Evans,2012-09-08,2,Nebraska,@,UCLA,L,ciante-evans-1,0.0,0.0,0.0,2.0
Zed Evans,2012-09-08,2,Louisville,,Missouri State,W,zed-evans-1,0.0,0.0,0.0,1.0
Antone Exum,2012-09-08,2,Virginia Tech,,Austin Peay,W,antone-exum-1,0.0,0.0,0.0,1.0
Dylan Farrington,2012-09-08,2,Kent State,@,Kentucky,L,dylan-farrington-2,0.0,0.0,0.0,1.0
Thomas Finnie,2012-09-08,2,Miami (FL),@,Kansas State,L,thomas-finnie-1,0.0,0.0,0.0,1.0
Larenzo Fisher,2012-09-08,2,Ohio,,New Mexico State,W,larenzo-fisher-1,0.0,0.0,0.0,1.0
Nick Fitzgerald,2012-09-08,2,Air Force,@,Michigan,L,nick-fitzgerald-1,0.0,0.0,0.0,1.0
Marquis Flowers,2012-09-08,2,Arizona,,Oklahoma State,W,marquis-flowers-1,0.0,0.0,0.0,2.0
Terell Floyd,2012-09-08,2,Louisville,,Missouri State,W,terell-floyd-1,0.0,0.0,0.0,1.0
Nick Forbes,2012-09-08,2,California,,Southern Utah,W,nick-forbes-1,0.0,0.0,0.0,1.0
Bre' Ford,2012-09-08,2,Akron,@,Florida International,L,bre-ford-1,0.0,0.0,0.0,1.0
Maxx Forde,2012-09-08,2,Idaho,@,Bowling Green State,L,maxx-forde-1,0.0,0.0,0.0,1.0
Aaron Foster,2012-09-08,2,Bowling Green State,,Idaho,W,aaron-foster-1,0.0,0.0,0.0,1.0
Eddie Foster,2012-09-08,2,Vanderbilt,@,Northwestern,L,eddie-foster-1,0.0,0.0,0.0,1.0
C.J. France,2012-09-08,2,Duke,@,Stanford,L,cj-france-1,0.0,0.0,0.0,1.0
Eric Franklin,2012-09-08,2,Maryland,@,Temple,W,eric-franklin-1,0.0,0.0,0.0,1.0
E.J. Gaines,2012-09-08,2,Missouri,,Georgia,L,ej-gaines-1,0.0,0.0,0.0,2.0
Ioane Gauta,2012-09-08,2,Washington State,,Eastern Washington,W,ioane-gauta-1,0.0,0.0,0.0,1.0
Joey Gautney,2012-09-08,1,Louisiana-Monroe,@,Arkansas,W,joey-gautney-1,0.0,0.0,0.0,1.0
Jeremiah George,2012-09-08,2,Iowa State,@,Iowa,W,jeremiah-george-1,0.0,0.0,0.0,1.0
William Gholston,2012-09-08,2,Michigan State,@,Central Michigan,W,william-gholston-1,0.0,0.0,0.0,1.0
David Gilbert,2012-09-08,2,Wisconsin,@,Oregon State,L,david-gilbert-1,0.0,0.0,0.0,1.0
Justin Gildea,2012-09-08,2,Temple,,Maryland,L,justin-gildea-1,0.0,0.0,0.0,2.0
Rodney Gillis,2012-09-08,2,Louisiana,@,Troy,W,rodney-gillis-1,0.0,0.0,0.0,1.0
Randall Goforth,2012-09-08,2,UCLA,,Nebraska,W,randall-goforth-1,0.0,0.0,0.0,2.0
Jourdan Grandon,2012-09-08,2,Arizona,,Oklahoma State,W,jourdan-grandon-1,0.0,0.0,0.0,1.0
Doran Grant,2012-09-08,2,Ohio State,,Central Florida,W,doran-grant-1,0.0,0.0,0.0,1.0
Deante' Gray,2012-09-08,1,Texas Christian,,Grambling State,W,deante-gray-1,0.0,0.0,0.0,1.0
Victor Gray,2012-09-08,2,Central Florida,@,Ohio State,L,victor-gray-1,0.0,0.0,0.0,1.0
Jeremiah Green,2012-09-08,2,Nevada,,South Florida,L,jeremiah-green-1,0.0,0.0,0.0,1.0
Khaseem Greene,2012-09-08,2,Rutgers,,Howard,W,khaseem-greene-1,0.0,0.0,0.0,1.0
Aaron Grymes,2012-09-08,2,Idaho,@,Bowling Green State,L,aaron-grymes-1,0.0,0.0,0.0,1.0
Chris Hackett,2012-09-08,1,Texas Christian,,Grambling State,W,chris-hackett-1,0.0,0.0,0.0,1.0
Mike Hague,2012-09-08,2,Brigham Young,,Weber State,W,mike-hague-1,0.0,0.0,0.0,1.0
Justin Halley,2012-09-08,2,Florida International,,Akron,W,justin-halley-1,0.0,0.0,0.0,1.0
J.D. Harmon,2012-09-08,2,Kentucky,,Kent State,W,jd-harmon-1,0.0,0.0,0.0,2.0
Joseph Harris,2012-09-08,2,New Mexico,@,Texas,L,joseph-harris-2,0.0,0.0,0.0,1.0
Tajh Hasson,2012-09-08,2,Nevada-Las Vegas,,Northern Arizona,L,tajh-hasson-1,0.0,0.0,0.0,1.0
Terry Hawthorne,2012-09-08,2,Illinois,@,Arizona State,L,terry-hawthorne-1,0.0,0.0,0.0,1.0
D.J. Hayden,2012-09-08,2,Houston,,Louisiana Tech,L,dj-hayden-1,0.0,0.0,0.0,1.0
Hasan Hazime,2012-09-08,2,Wake Forest,,North Carolina,W,hasan-hazime-1,0.0,0.0,0.0,2.0
Greg Heban,2012-09-08,2,Indiana,@,Massachusetts,W,greg-heban-1,0.0,0.0,0.0,2.0
Ben Heeney,2012-09-08,2,Kansas,,Rice,L,ben-heeney-1,0.0,0.0,0.0,1.0
Christian Henry,2012-09-08,2,Middle Tennessee State,,Florida Atlantic,W,christian-henry-1,0.0,0.0,0.0,1.0
Amarlo Herrera,2012-09-08,2,Georgia,@,Missouri,W,amarlo-herrera-1,0.0,0.0,0.0,1.0
Darius Hillary,2012-09-08,2,Wisconsin,@,Oregon State,L,darius-hillary-1,0.0,0.0,0.0,1.0
Will Hines,2012-09-08,2,Arkansas,,Louisiana-Monroe,L,will-hines-1,0.0,0.0,0.0,1.0
Sidney Hodge,2012-09-08,2,Nevada-Las Vegas,,Northern Arizona,L,sidney-hodge-1,0.0,0.0,0.0,2.0
Steven Hoffart,2012-09-08,2,Washington State,,Eastern Washington,W,steven-hoffart-1,0.0,0.0,0.0,1.0
Charlie Hopkins,2012-09-08,2,Stanford,,Duke,W,charlie-hopkins-1,0.0,0.0,0.0,1.0
Damante Horton,2012-09-08,2,Washington State,,Eastern Washington,W,damante-horton-1,0.0,0.0,0.0,1.0
Travis Hughes,2012-09-08,2,North Carolina,@,Wake Forest,L,travis-hughes-1,0.0,0.0,0.0,1.0
Jordan Hunt,2012-09-08,2,Florida International,,Akron,W,jordan-hunt-1,0.0,0.0,0.0,2.0
Darrell Hunter,2012-09-08,2,Bowling Green State,,Idaho,W,darrell-hunter-2,0.0,0.0,0.0,1.0
Tyler Hunter,2012-09-08,2,Florida State,,Savannah State,W,tyler-hunter-1,0.0,0.0,0.0,1.0
Neal Huynh,2012-09-08,2,Ohio,,New Mexico State,W,neal-huynh-1,0.0,0.0,0.0,1.0
Kerry Hyder,2012-09-08,2,Texas Tech,@,Texas State,W,kerry-hyder-1,0.0,0.0,0.0,1.0
Brian Jackson,2012-09-08,2,Oregon,,Fresno State,W,brian-jackson-5,0.0,0.0,0.0,3.0
Josh Jackson,2012-09-08,1,Army,@,San Diego State,L,josh-jackson-1,0.0,0.0,0.0,2.0
Sir Thomas Jackson,2012-09-08,2,Arizona,,Oklahoma State,W,sir-thomas-jackson-1,0.0,0.0,0.0,2.0
Stanley Jean-Baptiste,2012-09-08,2,Nebraska,@,UCLA,L,stanley-jean-baptiste-1,0.0,0.0,0.0,1.0
Jackson Jeffcoat,2012-09-08,2,Texas,,New Mexico,W,jackson-jeffcoat-1,0.0,0.0,0.0,1.0
Jalen Jefferson,2012-09-08,2,California,,Southern Utah,W,jalen-jefferson-1,0.0,0.0,0.0,1.0
Jacobi Jenkins,2012-09-08,2,East Carolina,@,South Carolina,L,jacobi-jenkins-1,0.0,0.0,0.0,1.0
Dontae Johnson,2012-09-08,2,North Carolina State,@,Connecticut,W,dontae-johnson-1,0.0,0.0,0.0,1.0
Jamel Johnson,2012-09-08,1,Louisiana Tech,@,Houston,W,jamel-johnson-2,0.0,0.0,0.0,1.0
Javarie Johnson,2012-09-08,2,New Mexico,@,Texas,L,javarie-johnson-1,0.0,0.0,0.0,1.0
Jordan Johnson,2012-09-08,2,Brigham Young,,Weber State,W,jordan-johnson-3,0.0,0.0,0.0,1.0
Jory Johnson,2012-09-08,2,Connecticut,,North Carolina State,L,jory-johnson-1,0.0,0.0,0.0,1.0
Josh Johnson,2012-09-08,2,Purdue,@,Notre Dame,L,josh-johnson-3,0.0,0.0,0.0,4.0
Jovon Johnson,2012-09-08,2,Ohio,,New Mexico State,W,jovon-johnson-2,0.0,0.0,0.0,1.0
Kevin Johnson,2012-09-08,2,Eastern Michigan,,Illinois State,L,kevin-johnson-8,0.0,0.0,0.0,1.0
Kevin Johnson,2012-09-08,2,Wake Forest,,North Carolina,W,kevin-johnson-7,0.0,0.0,0.0,1.0
Najja Johnson,2012-09-08,2,Buffalo,,Morgan State,W,najja-johnson-1,0.0,0.0,0.0,1.0
Nico Johnson,2012-09-08,2,Alabama,,Western Kentucky,W,nico-johnson-1,0.0,0.0,0.0,1.0
Shelton Johnson,2012-09-08,2,Wisconsin,@,Oregon State,L,shelton-johnson-1,0.0,0.0,0.0,1.0
L.J. Jones,2012-09-08,2,Fresno State,@,Oregon,L,lj-jones-1,0.0,0.0,0.0,1.0
Wade Keliikipi,2012-09-08,2,Oregon,,Fresno State,W,wade-keliikipi-1,0.0,0.0,0.0,1.0
Eric Kendricks,2012-09-08,2,UCLA,,Nebraska,W,eric-kendricks-1,0.0,0.0,0.0,1.0
Kent Kern,2012-09-08,2,Miami (OH),,Southern Illinois,W,kent-kern-1,0.0,0.0,0.0,1.0
Royce Lafrance,2012-09-08,2,Tulane,@,Tulsa,L,royce-lafrance-1,0.0,0.0,0.0,1.0
Mitch Lane,2012-09-08,1,Louisiana-Monroe,@,Arkansas,W,mitch-lane-1,0.0,0.0,0.0,2.0
Alex Lauricella,2012-09-08,2,Tulane,@,Tulsa,L,alex-lauricella-1,0.0,0.0,0.0,1.0
Cameron Lawrence,2012-09-08,2,Mississippi State,,Auburn,W,cameron-lawrence-1,0.0,0.0,0.0,1.0
Mike Lee,2012-09-08,2,Massachusetts,,Indiana,L,mike-lee-3,0.0,0.0,0.0,1.0
Richard Leonard,2012-09-08,2,Florida International,,Akron,W,richard-leonard-1,0.0,0.0,0.0,2.0
Shaun Lewis,2012-09-08,2,Oklahoma State,@,Arizona,L,shaun-lewis-1,0.0,0.0,0.0,1.0
Levander Liggins,2012-09-08,1,Louisiana Tech,@,Houston,W,levander-liggins-1,0.0,0.0,0.0,4.0
Boseko Lokombo,2012-09-08,2,Oregon,,Fresno State,W,boseko-lokombo-1,0.0,0.0,0.0,2.0
Monterius Lovett,2012-09-08,2,Marshall,,Western Carolina,W,monterius-lovett-1,0.0,0.0,0.0,3.0
Jon Major,2012-09-08,2,Colorado,,Sacramento State,L,jon-major-1,0.0,0.0,0.0,1.0
Tomme Mark,2012-09-08,2,Houston,,Louisiana Tech,L,tomme-mark-1,0.0,0.0,0.0,1.0
Trent Matthews,2012-09-08,2,Colorado State,,North Dakota State,L,trent-matthews-1,0.0,0.0,0.0,1.0
Michael Mauti,2012-09-08,2,Penn State,@,Virginia,L,michael-mauti-1,0.0,0.0,0.0,1.0
Bobby McCain,2012-09-08,2,Memphis,@,Arkansas State,L,bobby-mccain-1,0.0,0.0,0.0,1.0
Tevin McDonald,2012-09-08,2,UCLA,,Nebraska,W,tevin-mcdonald-1,0.0,0.0,0.0,1.0
Jake McDonough,2012-09-08,2,Iowa State,@,Iowa,W,jake-mcdonough-1,0.0,0.0,0.0,2.0
Jeremiah McKinnon,2012-09-08,2,Florida International,,Akron,W,jeremiah-mckinnon-1,0.0,0.0,0.0,1.0
Jeremy McKnight,2012-09-08,2,Florida Atlantic,@,Middle Tennessee State,L,jeremy-mcknight-1,0.0,0.0,0.0,1.0
Jason McLean,2012-09-08,2,Texas State,,Texas Tech,L,jason-mclean-2,0.0,0.0,0.0,1.0
Alex Means,2012-09-08,2,Air Force,@,Michigan,L,alex-means-1,0.0,0.0,0.0,3.0
Jonathan Meeks,2012-09-08,2,Clemson,,Ball State,W,jonathan-meeks-1,0.0,0.0,0.0,1.0
Rashaan Melvin,2012-09-08,2,Northern Illinois,,Tennessee-Martin,W,rashaan-melvin-1,0.0,0.0,0.0,2.0
Patrick Mertens,2012-09-08,2,Wyoming,,Toledo,L,patrick-mertens-1,0.0,0.0,0.0,1.0
Brian Mihalik,2012-09-08,2,Boston College,,Maine,W,brian-mihalik-1,0.0,0.0,0.0,1.0
Dimitri Miles,2012-09-08,2,Troy,,Louisiana,L,dimitri-miles-1,0.0,0.0,0.0,1.0
Sam Miller,2012-09-08,2,Florida International,,Akron,W,sam-miller-2,0.0,0.0,0.0,1.0
Tanner Miller,2012-09-08,2,Iowa,,Iowa State,L,tanner-miller-1,0.0,0.0,0.0,1.0
Zach Miller,2012-09-08,2,Troy,,Louisiana,L,zach-miller-2,0.0,0.0,0.0,1.0
Christian Milstead,2012-09-08,2,Florida Atlantic,@,Middle Tennessee State,L,christian-milstead-1,0.0,0.0,0.0,1.0
Barkevious Mingo,2012-09-08,2,Louisiana State,,Washington,W,barkevious-mingo-1,0.0,0.0,0.0,1.0
Kevin Minter,2012-09-08,2,Louisiana State,,Washington,W,kevin-minter-1,0.0,0.0,0.0,2.0
Tevin Mitchel,2012-09-08,2,Arkansas,,Louisiana-Monroe,L,tevin-mitchel-1,0.0,0.0,0.0,1.0
Josh Mitchell,2012-09-08,2,Nebraska,@,UCLA,L,josh-mitchell-2,0.0,0.0,0.0,2.0
Malcolm Mitchell,2012-09-08,2,Georgia,@,Missouri,W,malcolm-mitchell-2,0.0,0.0,0.0,2.0
Terrance Mitchell,2012-09-08,2,Oregon,,Fresno State,W,terrance-mitchell-1,0.0,0.0,0.0,2.0
Viliami Moala,2012-09-08,2,California,,Southern Utah,W,viliami-moala-1,0.0,0.0,0.0,1.0
Jake Molbert,2012-09-08,2,Louisiana,@,Troy,W,jake-molbert-1,0.0,0.0,0.0,1.0
Gerald Moore,2012-09-08,2,Ohio,,New Mexico State,W,gerald-moore-1,0.0,0.0,0.0,1.0
Keith Moore,2012-09-08,2,Ohio,,New Mexico State,W,keith-moore-1,0.0,0.0,0.0,1.0
Pat Moore,2012-09-08,2,South Alabama,,Nicholls State,W,pat-moore-1,0.0,0.0,0.0,1.0
Sio Moore,2012-09-08,2,Connecticut,,North Carolina State,L,sio-moore-1,0.0,0.0,0.0,1.0
Darryl Morris,2012-09-08,2,Texas State,,Texas Tech,L,darryl-morris-1,0.0,0.0,0.0,2.0
Darrius Morrow,2012-09-08,2,South Alabama,,Nicholls State,W,darrius-morrow-1,0.0,0.0,0.0,1.0
Jared Morse,2012-09-08,2,Vanderbilt,@,Northwestern,L,jared-morse-1,0.0,0.0,0.0,1.0
C.J. Mosley,2012-09-08,2,Alabama,,Western Kentucky,W,cj-mosley-1,0.0,0.0,0.0,1.0
Jemarlous Moten,2012-09-08,2,Louisiana,@,Troy,W,jemarlous-moten-1,0.0,0.0,0.0,2.0
Ryan Mueller,2012-09-08,2,Kansas State,,Miami (FL),W,ryan-mueller-1,0.0,0.0,0.0,1.0
Pat Muldoon,2012-09-08,2,Wisconsin,@,Oregon State,L,pat-muldoon-1,0.0,0.0,0.0,1.0
Kenny Mullen,2012-09-08,2,Indiana,@,Massachusetts,W,kenny-mullen-1,0.0,0.0,0.0,1.0
Ruben Munoz,2012-09-08,2,Texas-El Paso,@,Mississippi,L,ruben-munoz-1,0.0,0.0,0.0,1.0
Mark Murphy,2012-09-08,2,Indiana,@,Massachusetts,W,mark-murphy-1,0.0,0.0,0.0,1.0
