Player,Date,G,School,Loc,Opponent,WL,FR,FR Yds,FR TD,Fumble Forced,unique_id
Jammie Kirlew,2009-09-19,3,Indiana,@,Akron,W,0,0,0,1,jammie-kirlew-1
Alex Knipp,2009-09-19,3,Ball State,@,Army,L,0,0,0,1,alex-knipp-1
Brian Lainhart,2009-09-19,3,Kent State,,Iowa State,L,0,0,0,2,brian-lainhart-1
Jordan Lake,2009-09-19,2,Baylor,,Connecticut,L,0,0,0,1,jordan-lake-1
Jake Laptad,2009-09-19,3,Kansas,,Duke,W,0,0,0,1,jake-laptad-1
Jamari Lattimore,2009-09-19,3,Middle Tennessee State,@,Maryland,W,0,0,0,1,jamari-lattimore-1
Deshon Lawrence,2009-09-19,3,Western Michigan,,Miami (OH),W,0,0,0,1,deshon-lawrence-1
Simoni Lawrence,2009-09-19,3,Minnesota,,California,L,0,0,0,1,simoni-lawrence-1
Kendrick Lewis,2009-09-19,2,Mississippi,,Southeastern Louisiana,W,0,0,0,1,kendrick-lewis-1
Kapron Lewis-Moore,2009-09-19,3,Notre Dame,,Michigan State,W,0,0,0,1,kapron-lewis-moore-1
Erik Lorig,2009-09-19,3,Stanford,,San Jose State,W,0,0,0,1,erik-lorig-1
Kenny Martin,2009-09-19,3,Western Kentucky,,Central Arkansas,L,0,0,0,1,kenny-martin-2
Bryan McCann,2009-09-19,3,Southern Methodist,@,Washington State,L,0,0,0,1,bryan-mccann-1
Albert McClellan,2009-09-19,3,Marshall,,Bowling Green State,W,0,0,0,1,albert-mcclellan-1
David McDowell,2009-09-19,3,Troy,,Alabama-Birmingham,W,0,0,0,1,david-mcdowell-2
Erick McIntosh,2009-09-19,2,Florida Atlantic,@,South Carolina,L,0,0,0,1,erick-mcintosh-1
Bryant McKissic,2009-09-19,3,Troy,,Alabama-Birmingham,W,0,0,0,1,bryant-mckissic-1
Rodney McLeod,2009-09-19,3,Virginia,@,Southern Mississippi,L,0,0,0,1,rodney-mcleod-1
Emmett Merchant,2009-09-19,3,Navy,@,Pittsburgh,L,0,0,0,1,emmett-merchant-1
Carmen Messina,2009-09-19,3,New Mexico,,Air Force,L,0,0,0,1,carmen-messina-1
Von Miller,2009-09-19,2,Texas A&M,,Utah State,W,0,0,0,1,von-miller-1
Corey Mosley,2009-09-19,3,Virginia,@,Southern Mississippi,L,0,0,0,1,corey-mosley-1
Jerome Murphy,2009-09-19,3,South Florida,,Charleston Southern,W,0,0,0,1,jerome-murphy-1
Paul Muse,2009-09-19,2,Florida Atlantic,@,South Carolina,L,0,0,0,1,paul-muse-1
Devin Newsome,2009-09-19,3,San Jose State,@,Stanford,L,0,0,0,1,devin-newsome-1
Eric Norwood,2009-09-19,3,South Carolina,,Florida Atlantic,W,0,0,0,1,eric-norwood-1
Chima Nwachukwu,2009-09-19,3,Washington State,,Southern Methodist,W,0,0,0,1,chima-nwachukwu-1
Ollie Ogbu,2009-09-19,3,Penn State,,Temple,W,0,0,0,1,ollie-ogbu-1
Sam Owusu-Hemeng,2009-09-19,3,North Texas,@,Alabama,L,0,0,0,1,sam-owusu-hemeng-1
Renee Perry,2009-09-19,3,Ball State,@,Army,L,0,0,0,1,renee-perry-1
Scott Pettigrew,2009-09-19,3,Buffalo,@,Central Florida,L,0,0,0,1,scott-pettigrew-1
Brad Phillips,2009-09-19,3,Northwestern,@,Syracuse,L,0,0,0,1,brad-phillips-1
Josh Pleasant,2009-09-19,3,Kent State,,Iowa State,L,0,0,0,1,josh-pleasant-1
Austin Pritchard,2009-09-19,3,Western Michigan,,Miami (OH),W,0,0,0,1,austin-pritchard-1
Quinton Richardson,2009-09-19,3,Washington,,Southern California,W,0,0,0,1,quinton-richardson-1
Sean Richardson,2009-09-19,3,Vanderbilt,,Mississippi State,L,0,0,0,1,sean-richardson-1
Chris Robinson,2009-09-19,3,South Florida,,Charleston Southern,W,0,0,0,1,chris-robinson-1
Kenny Rowe,2009-09-19,3,Oregon,,Utah,W,0,0,0,1,kenny-rowe-1
Mark Santoro,2009-09-19,3,Western Kentucky,,Central Arkansas,L,0,0,0,1,mark-santoro-1
Ricky Sapp,2009-09-19,3,Clemson,,Boston College,W,0,0,0,1,ricky-sapp-1
O'Brien Schofield,2009-09-19,3,Wisconsin,,Wofford,W,0,0,0,1,obrien-schofield-1
Lawon Scott,2009-09-19,2,Mississippi,,Southeastern Louisiana,W,0,0,0,1,lawon-scott-1
Jerzy Siewierski,2009-09-19,3,UCLA,,Kansas State,W,0,0,0,1,jerzy-siewierski-1
Terence Simien,2009-09-19,2,Louisville,@,Kentucky,L,0,0,0,1,terence-simien-1
Derrell Smith,2009-09-19,3,Syracuse,,Northwestern,W,0,0,0,2,derrell-smith-1
Ira Smith,2009-09-19,3,North Texas,@,Alabama,L,0,0,0,1,ira-smith-1
Dan Spitz,2009-09-19,3,Washington State,,Southern Methodist,W,0,0,0,1,dan-spitz-1
Ryan Stamper,2009-09-19,3,Florida,,Tennessee,W,0,0,0,1,ryan-stamper-1
Alton Starr,2009-09-19,3,Memphis,,Tennessee-Martin,W,0,0,0,1,alton-starr-1
Walter Stewart,2009-09-19,3,Cincinnati,@,Oregon State,W,0,0,0,1,walter-stewart-1
Malcolm Tatum,2009-09-19,2,Louisville,@,Kentucky,L,0,0,0,1,malcolm-tatum-2
Budd Thacker,2009-09-19,3,Florida State,@,Brigham Young,W,0,0,0,1,budd-thacker-1
Marcus Tillman,2009-09-19,2,Mississippi,,Southeastern Louisiana,W,0,0,0,1,marcus-tillman-1
Will Tukuafu,2009-09-19,3,Oregon,,Utah,W,0,0,0,1,will-tukuafu-1
Christian Tupou,2009-09-19,3,Southern California,@,Washington,L,0,0,0,1,christian-tupou-1
Robert Vaughn,2009-09-19,3,Connecticut,@,Baylor,W,0,0,0,1,robert-vaughn-1
Sean Weatherspoon,2009-09-19,3,Missouri,,Furman,W,0,0,0,1,sean-weatherspoon-1
Daniel White,2009-09-19,3,Alabama-Birmingham,@,Troy,L,0,0,0,1,daniel-white-1
Tahir Whitehead,2009-09-19,2,Temple,@,Penn State,L,0,0,0,1,tahir-whitehead-1
Doug Wiggins,2009-09-19,3,Western Michigan,,Miami (OH),W,0,0,0,2,doug-wiggins-2
Aaron Williams,2009-09-19,3,Texas,,Texas Tech,W,0,0,0,1,aaron-williams-2
Alex Williams,2009-09-19,3,Colorado State,,Nevada,W,0,0,0,1,alex-williams-2
Ernest (Mick) Williams,2009-09-19,3,Pittsburgh,,Navy,W,0,0,0,1,ernest-mick-williams-1
E.J. Wilson,2009-09-19,3,North Carolina,,East Carolina,W,0,0,0,1,ej-wilson-1
Lindsey Witten,2009-09-19,3,Connecticut,@,Baylor,W,0,0,0,1,lindsey-witten-1
Anthony Wright,2009-09-19,3,Air Force,@,New Mexico,W,0,0,0,1,anthony-wright-3
Mike Wright,2009-09-19,3,Utah,@,Oregon,L,0,0,0,1,mike-wright-2
Ted Laurent,2009-09-24,3,Mississippi,@,South Carolina,L,0,0,0,1,ted-laurent-1
Cliff Matthews,2009-09-24,4,South Carolina,,Mississippi,W,0,0,0,1,cliff-matthews-1
Emmanuel Stephens,2009-09-24,3,Mississippi,@,South Carolina,L,0,0,0,1,emmanuel-stephens-1
Kaelin Burnett,2009-09-25,3,Nevada,,Missouri,L,0,0,0,1,kaelin-burnett-1
Dontay Moch,2009-09-25,3,Nevada,,Missouri,L,0,0,0,1,dontay-moch-1
Aldon Smith,2009-09-25,4,Missouri,@,Nevada,W,0,0,0,1,aldon-smith-1
Brandon Akpunku,2009-09-26,4,North Texas,,Middle Tennessee State,L,0,0,0,1,brandon-akpunku-1
Alex Albright,2009-09-26,4,Boston College,,Wake Forest,W,0,0,0,1,alex-albright-1
Rahim Alem,2009-09-26,4,Louisiana State,@,Mississippi State,W,0,0,0,1,rahim-alem-1
Kevin Alexander,2009-09-26,4,Clemson,,Texas Christian,L,0,0,0,1,kevin-alexander-1
Prince Amukamara,2009-09-26,4,Nebraska,,Louisiana,W,0,0,0,1,prince-amukamara-1
Pat Angerer,2009-09-26,4,Iowa,@,Penn State,W,0,0,0,1,pat-angerer-1
Lucien Antoine,2009-09-26,4,Oklahoma State,,Grambling State,W,0,0,0,1,lucien-antoine-1
Andreas Ashwood,2009-09-26,4,Toledo,@,Florida International,W,0,0,0,1,andreas-ashwood-1
Kennard Banks,2009-09-26,4,Iowa State,,Army,W,0,0,0,1,kennard-banks-1
Deon Beasley,2009-09-26,4,Texas,,Texas-El Paso,W,0,0,0,1,deon-beasley-1
Jamail Berry,2009-09-26,4,Western Michigan,,Hofstra,W,0,0,0,1,jamail-berry-1
Broderick Binns,2009-09-26,4,Iowa,@,Penn State,W,0,0,0,1,broderick-binns-1
Louis Bland,2009-09-26,4,Washington State,@,Southern California,L,0,0,0,1,louis-bland-1
Darnell Bolding,2009-09-26,4,Northern Illinois,,Idaho,L,0,0,0,1,darnell-bolding-1
Chris Bowens,2009-09-26,4,Troy,@,Arkansas State,W,0,0,0,1,chris-bowens-1
Travis Bradshaw,2009-09-26,4,Rice,,Vanderbilt,L,0,0,0,1,travis-bradshaw-1
Brandon Brinkley,2009-09-26,3,Houston,,Texas Tech,W,0,0,0,1,brandon-brinkley-1
Bryan Burnham,2009-09-26,4,Tulsa,,Sam Houston State,W,0,0,0,1,bryan-burnham-1
Danny Carmichael,2009-09-26,4,Middle Tennessee State,@,North Texas,W,0,0,0,1,danny-carmichael-1
Chris Carter,2009-09-26,4,Fresno State,@,Cincinnati,L,0,0,0,1,chris-carter-2
Jalil Carter,2009-09-26,4,Akron,@,Central Michigan,L,0,0,0,1,jalil-carter-1
Kurt Coleman,2009-09-26,4,Ohio State,,Illinois,W,0,0,0,1,kurt-coleman-1
Skylaar Constant,2009-09-26,4,Toledo,@,Florida International,W,0,0,0,1,skylaar-constant-1
Andy Czuprynski,2009-09-26,3,Florida Atlantic,,Louisiana-Monroe,L,0,0,0,1,andy-czuprynski-1
Matt Daniels,2009-09-26,4,Duke,,North Carolina Central,W,0,0,0,1,matt-daniels-1
Demario Davis,2009-09-26,3,Arkansas State,,Troy,L,0,0,0,1,demario-davis-1
Kanorris Davis,2009-09-26,4,Troy,@,Arkansas State,W,0,0,0,2,kanorris-davis-1
Jase Dean,2009-09-26,4,Nebraska,,Louisiana,W,0,0,0,1,jase-dean-1
Drew Duffin,2009-09-26,4,Ball State,@,Auburn,L,0,0,0,1,drew-duffin-1
Chinonso Echebelem,2009-09-26,3,Tulane,,McNeese State,W,0,0,0,1,chinonso-echebelem-1
Taylor Echols,2009-09-26,3,Tulane,,McNeese State,W,0,0,0,1,taylor-echols-1
Errik Ejike,2009-09-26,4,Ohio,@,Tennessee,L,0,0,0,2,errik-ejike-1
Van Eskridge,2009-09-26,4,East Carolina,,Central Florida,W,0,0,0,1,van-eskridge-1
Zac Etheridge,2009-09-26,4,Auburn,,Ball State,W,0,0,0,1,zac-etheridge-1
Justin Fenty,2009-09-26,3,Baylor,,Northwestern State,W,0,0,0,1,justin-fenty-1
Grant Fleming,2009-09-26,4,Louisiana,@,Nebraska,L,0,0,0,1,grant-fleming-1
Bubba Forrest,2009-09-26,4,New Mexico,,New Mexico State,L,0,0,0,1,bubba-forrest-1
A.J. Francis,2009-09-26,4,Maryland,,Rutgers,L,0,0,0,1,aj-francis-1
Sam Frist,2009-09-26,4,Kent State,,Miami (OH),W,0,0,0,1,sam-frist-1
Romney Fuga,2009-09-26,4,Brigham Young,,Colorado State,W,0,0,0,1,romney-fuga-1
Kyle Gallagher,2009-09-26,3,Utah State,,Southern Utah,W,0,0,0,1,kyle-gallagher-1
Thaddeus Gibson,2009-09-26,4,Ohio State,,Illinois,W,0,0,0,1,thaddeus-gibson-1
Dejon Gomes,2009-09-26,4,Nebraska,,Louisiana,W,0,0,0,1,dejon-gomes-1
D.A. Griffin,2009-09-26,4,Memphis,,Marshall,L,0,0,0,1,da-griffin-1
Eric Hagg,2009-09-26,4,Nebraska,,Louisiana,W,0,0,0,1,eric-hagg-1
Dan Hartman,2009-09-26,4,Kent State,,Miami (OH),W,0,0,0,1,dan-hartman-1
Paul Hazel,2009-09-26,4,Western Michigan,,Hofstra,W,0,0,0,1,paul-hazel-1
John Henderson,2009-09-26,4,Southern Mississippi,@,Kansas,L,0,0,0,1,john-henderson-3
Kevin Hogan,2009-09-26,4,Kent State,,Miami (OH),W,0,0,0,1,kevin-hogan-1
David Hunter,2009-09-26,3,Houston,,Texas Tech,W,0,0,0,2,david-hunter-1
Antonio James,2009-09-26,3,Illinois,@,Ohio State,L,0,0,0,1,antonio-james-1
Brett Johnson,2009-09-26,4,California,@,Oregon,L,0,0,0,1,brett-johnson-1
Isaac Johnson,2009-09-26,4,Boston College,,Wake Forest,W,0,0,0,1,isaac-johnson-1
Jeromy Jones,2009-09-26,4,Idaho,@,Northern Illinois,W,0,0,0,1,jeromy-jones-1
Joe Jones,2009-09-26,3,Temple,,Buffalo,W,0,0,0,1,joe-jones-1
Sabbath Joseph,2009-09-26,4,South Florida,@,Florida State,W,0,0,0,2,sabbath-joseph-1
Devon Kennard,2009-09-26,4,Southern California,,Washington State,W,0,0,0,1,devon-kennard-1
Sergio Kindle,2009-09-26,4,Texas,,Texas-El Paso,W,0,0,0,1,sergio-kindle-1
Jammie Kirlew,2009-09-26,4,Indiana,@,Michigan,L,1,7,0,1,jammie-kirlew-1
Brian Lainhart,2009-09-26,4,Kent State,,Miami (OH),W,0,0,0,1,brian-lainhart-1
Evan Landi,2009-09-26,4,South Florida,@,Florida State,W,0,0,0,1,evan-landi-1
Joe Lefeged,2009-09-26,4,Rutgers,@,Maryland,W,0,0,0,1,joe-lefeged-1
Travis Long,2009-09-26,4,Washington State,@,Southern California,L,0,0,0,1,travis-long-1
Jeff Maehl,2009-09-26,4,Oregon,,California,W,0,0,0,1,jeff-maehl-1
Rico McCoy,2009-09-26,4,Tennessee,,Ohio,W,0,0,0,1,rico-mccoy-1
Kelcie McCray,2009-09-26,3,Arkansas State,,Troy,L,0,0,0,1,kelcie-mccray-1
Cedric McKinley,2009-09-26,4,Minnesota,@,Northwestern,W,0,0,0,1,cedric-mckinley-1
Orlando Misaalefua,2009-09-26,4,Western Kentucky,@,Navy,L,0,0,0,1,orlando-misaalefua-1
Koa Misi,2009-09-26,4,Utah,,Louisville,W,0,0,0,1,koa-misi-1
Jim Mitchell,2009-09-26,4,Alabama-Birmingham,@,Texas A&M,L,0,0,0,1,jim-mitchell-1
Chris Moncrease,2009-09-26,4,California,@,Oregon,L,0,0,0,1,chris-moncrease-1
Andre Morris Jr.,2009-09-26,4,Air Force,,San Diego State,W,0,0,0,1,andre-morris-jr-1
Aleric Mullins,2009-09-26,4,North Carolina,@,Georgia Tech,L,0,0,0,1,aleric-mullins-1
Damaso Munoz,2009-09-26,4,Rutgers,@,Maryland,W,0,0,0,1,damaso-munoz-1
Devin Newsome,2009-09-26,4,San Jose State,,Cal Poly,W,0,0,0,1,devin-newsome-1
Mike Nixon,2009-09-26,3,Arizona State,@,Georgia,L,0,0,0,1,mike-nixon-1
Emmanuel Perez,2009-09-26,4,Middle Tennessee State,@,North Texas,W,0,0,0,1,emmanuel-perez-1
Jason Pierre-Paul,2009-09-26,4,South Florida,@,Florida State,W,0,0,0,1,jason-pierre-paul-1
D.J. Pirkle,2009-09-26,4,Northern Illinois,,Idaho,L,0,0,0,1,dj-pirkle-1
Shawn Plummer,2009-09-26,4,Fresno State,@,Cincinnati,L,0,0,0,1,shawn-plummer-1
Dontari Poe,2009-09-26,4,Memphis,,Marshall,L,0,0,0,1,dontari-poe-1
Dorian Porch,2009-09-26,4,Virginia Tech,,Miami (FL),W,1,4,0,1,dorian-porch-1
Ross Pospisil,2009-09-26,4,Navy,,Western Kentucky,W,0,0,0,1,ross-pospisil-1
Darius Prelow,2009-09-26,4,Louisiana-Monroe,@,Florida Atlantic,W,0,0,0,1,darius-prelow-1
Jared Province,2009-09-26,4,Akron,@,Central Michigan,L,0,0,0,1,jared-province-1
Daris Quinn,2009-09-26,4,Toledo,@,Florida International,W,0,0,0,1,daris-quinn-1
Robert Quinn,2009-09-26,4,North Carolina,@,Georgia Tech,L,0,0,0,1,robert-quinn-1
Reggie Rembert,2009-09-26,4,Air Force,,San Diego State,W,1,47,1,1,reggie-rembert-1
Jordan Richards,2009-09-26,4,Central Florida,@,East Carolina,L,0,0,0,1,jordan-richards-1
Kenny Rowe,2009-09-26,4,Oregon,,California,W,0,0,0,1,kenny-rowe-1
Robert Siavii,2009-09-26,4,Idaho,@,Northern Illinois,W,0,0,0,1,robert-siavii-1
Taurean Smith,2009-09-26,4,Western Kentucky,@,Navy,L,0,0,0,1,taurean-smith-1
Zach Smith,2009-09-26,4,Mississippi State,,Louisiana State,L,0,0,0,1,zach-smith-2
Craig Stevens,2009-09-26,4,Auburn,,Ball State,W,0,0,0,1,craig-stevens-2
Darrell Stuckey,2009-09-26,4,Kansas,,Southern Mississippi,W,0,0,0,1,darrell-stuckey-1
Derrick Summers,2009-09-26,4,Toledo,@,Florida International,W,0,0,0,1,derrick-summers-1
Bryan Swindoll,2009-09-26,3,Baylor,,Northwestern State,W,0,0,0,1,bryan-swindoll-1
Daniel Te'o-Nesheim,2009-09-26,4,Washington,@,Stanford,L,0,0,0,1,daniel-teo-nesheim-1
Alex Thompson,2009-09-26,4,Central Florida,@,East Carolina,L,0,0,0,1,alex-thompson-1
Travis Timmons,2009-09-26,4,Central Florida,@,East Carolina,L,0,0,0,1,travis-timmons-1
James Truxillo,2009-09-26,4,Louisiana-Monroe,@,Florida Atlantic,W,0,0,0,1,james-truxillo-1
Alex Wacha,2009-09-26,3,Tulane,,McNeese State,W,0,0,0,2,alex-wacha-1
Josh Weaver,2009-09-26,4,Memphis,,Marshall,L,0,0,0,1,josh-weaver-1
D.L. Wilhite,2009-09-26,4,Minnesota,@,Northwestern,W,0,0,0,1,dl-wilhite-1
Ernest (Mick) Williams,2009-09-26,4,Pittsburgh,@,North Carolina State,L,0,0,0,1,ernest-mick-williams-1
Korey Williams,2009-09-26,4,Southern Mississippi,@,Kansas,L,0,0,0,1,korey-williams-1
Malcolm Williams,2009-09-26,4,Texas,,Texas-El Paso,W,0,0,0,1,malcolm-williams-1
Kion Wilson,2009-09-26,4,South Florida,@,Florida State,W,1,19,0,1,kion-wilson-1
Lawrence Wilson,2009-09-26,4,Connecticut,,Rhode Island,W,0,0,0,1,lawrence-wilson-1
Jason Worilds,2009-09-26,4,Virginia Tech,,Miami (FL),W,0,0,0,1,jason-worilds-1
Frank Zombo,2009-09-26,4,Central Michigan,,Akron,W,0,0,0,1,frank-zombo-1
Antonio Baker,2009-09-30,4,Louisiana Tech,,Hawaii,W,0,0,0,1,antonio-baker-1
B.J. Beatty,2009-10-01,4,Colorado,@,West Virginia,L,0,0,0,1,bj-beatty-1
Marvin Burdette,2009-10-01,5,Alabama-Birmingham,,Southern Mississippi,W,0,0,0,1,marvin-burdette-1
Benjamin Burney,2009-10-01,4,Colorado,@,West Virginia,L,0,0,0,1,benjamin-burney-1
Rodney Stewart,2009-10-01,4,Colorado,@,West Virginia,L,0,0,0,1,rodney-stewart-1
Chris Campa,2009-10-02,4,Louisville,,Pittsburgh,L,0,0,0,1,chris-campa-1
Myles Caragein,2009-10-02,5,Pittsburgh,@,Louisville,W,0,0,0,1,myles-caragein-1
Daniel Covington,2009-10-02,4,Louisville,,Pittsburgh,L,0,0,0,1,daniel-covington-1
Bobby Wagner,2009-10-02,4,Utah State,@,Brigham Young,L,0,0,0,1,bobby-wagner-1
David Arnold,2009-10-03,5,Northwestern,@,Purdue,W,0,0,0,1,david-arnold-1
Marvin Austin,2009-10-03,5,North Carolina,,Virginia,L,0,0,0,1,marvin-austin-1
Akeem Ayers,2009-10-03,4,UCLA,@,Stanford,L,0,0,0,1,akeem-ayers-1
Allen Bailey,2009-10-03,4,Miami (FL),,Oklahoma,W,0,0,0,1,allen-bailey-1
Chris Banjo,2009-10-03,4,Southern Methodist,@,Texas Christian,L,0,0,0,1,chris-banjo-1
Cameron Bayne,2009-10-03,4,Nevada,,Nevada-Las Vegas,W,0,0,0,1,cameron-bayne-1
Garrett Brown,2009-10-03,5,Minnesota,,Wisconsin,L,0,0,0,1,garrett-brown-1
Scott Bryant,2009-10-03,4,Florida International,@,Louisiana-Monroe,L,0,0,0,1,scott-bryant-1
Jamar Chaney,2009-10-03,5,Mississippi State,,Georgia Tech,L,0,0,0,1,jamar-chaney-1
Adrian Clayborn,2009-10-03,5,Iowa,,Arkansas State,W,0,0,0,1,adrian-clayborn-1
Keenan Clayton,2009-10-03,4,Oklahoma,@,Miami (FL),L,0,0,0,1,keenan-clayton-1
George Clinkscale,2009-10-03,5,Tulsa,@,Rice,W,0,0,0,1,george-clinkscale-1
Matt Daniels,2009-10-03,5,Duke,,Virginia Tech,L,0,0,0,1,matt-daniels-1
Quentin Davie,2009-10-03,5,Northwestern,@,Purdue,W,0,0,0,1,quentin-davie-1
Theon Dixon,2009-10-03,5,Ball State,,Toledo,L,0,0,0,1,theon-dixon-1
Travis Dixon,2009-10-03,5,Nevada-Las Vegas,@,Nevada,L,0,0,0,2,travis-dixon-1
Archie Donald,2009-10-03,5,Toledo,@,Ball State,W,0,0,0,1,archie-donald-1
Anthony Egbuniwe,2009-10-03,5,Georgia Tech,@,Mississippi State,W,0,0,0,2,anthony-egbuniwe-1
Errik Ejike,2009-10-03,5,Ohio,@,Bowling Green State,W,0,0,0,1,errik-ejike-1
Russell Ellington,2009-10-03,4,Illinois,,Penn State,L,0,0,0,1,russell-ellington-1
Pierre Fils,2009-10-03,5,New Mexico State,@,San Diego State,L,0,0,0,1,pierre-fils-1
Pete Fleps,2009-10-03,4,Southern Methodist,@,Texas Christian,L,0,0,0,1,pete-fleps-1
Ben Garland,2009-10-03,5,Air Force,@,Navy,L,0,0,0,1,ben-garland-1
David Garrett,2009-10-03,5,Kansas State,,Iowa State,W,0,0,0,1,david-garrett-1
Fred Givens,2009-10-03,5,Wyoming,@,Florida Atlantic,W,0,0,0,1,fred-givens-1
Eric Gordon,2009-10-03,5,Michigan State,,Michigan,W,0,0,0,1,eric-gordon-1
Brandon Graham,2009-10-03,5,Michigan,@,Michigan State,L,0,0,0,1,brandon-graham-1
Cody Grimm,2009-10-03,5,Virginia Tech,@,Duke,W,0,0,0,1,cody-grimm-1
Brandon Harris,2009-10-03,4,Miami (FL),,Oklahoma,W,0,0,0,1,brandon-harris-1
Maurice Harris,2009-10-03,5,Florida State,@,Boston College,L,0,0,0,1,maurice-harris-2
Demetrius Hartsfield,2009-10-03,5,Maryland,,Clemson,W,0,0,0,1,demetrius-hartsfield-1
Hunter Haynes,2009-10-03,5,Wake Forest,,North Carolina State,W,0,0,0,1,hunter-haynes-1
Mike Holmes,2009-10-03,5,Syracuse,,South Florida,L,0,0,0,1,mike-holmes-1
Daniel Howard,2009-10-03,5,Texas Tech,,New Mexico,W,0,0,0,1,daniel-howard-1
Corderra Hunter,2009-10-03,4,Texas Christian,,Southern Methodist,W,0,0,0,1,corderra-hunter-1
Tyrell Irvin,2009-10-03,5,Oregon,,Washington State,W,0,0,0,1,tyrell-irvin-1
Greg Jackson,2009-10-03,5,Memphis,@,Central Florida,L,0,0,0,1,greg-jackson-1
Brad Jefferson,2009-10-03,5,Georgia Tech,@,Mississippi State,W,0,0,0,2,brad-jefferson-1
Alex Johnson,2009-10-03,5,Toledo,@,Ball State,W,0,0,0,1,alex-johnson-1
Ethan Johnson,2009-10-03,5,Notre Dame,,Washington,W,0,0,0,1,ethan-johnson-1
Chris Jones,2009-10-03,5,Nevada-Las Vegas,@,Nevada,L,0,0,0,1,chris-jones-5
Datone Jones,2009-10-03,4,UCLA,@,Stanford,L,0,0,0,1,datone-jones-1
Reshad Jones,2009-10-03,5,Georgia,,Louisiana State,L,0,0,0,1,reshad-jones-1
Sabbath Joseph,2009-10-03,5,South Florida,@,Syracuse,W,0,0,0,1,sabbath-joseph-1
Joseph Kassanavoid,2009-10-03,5,Kansas State,,Iowa State,W,0,0,0,1,joseph-kassanavoid-1
Ryan Kerrigan,2009-10-03,5,Purdue,,Northwestern,L,0,0,0,1,ryan-kerrigan-1
Jammie Kirlew,2009-10-03,5,Indiana,,Ohio State,L,0,0,0,1,jammie-kirlew-1
Jordan Kovacs,2009-10-03,5,Michigan,@,Michigan State,L,0,0,0,1,jordan-kovacs-1
Jaymar Latchison,2009-10-03,5,New Mexico,@,Texas Tech,L,0,0,0,1,jaymar-latchison-1
Ernie Lawson,2009-10-03,5,San Diego State,,New Mexico State,W,0,0,0,1,ernie-lawson-1
William Lowe,2009-10-03,5,Iowa,,Arkansas State,W,0,0,0,1,william-lowe-1
Chris Maragos,2009-10-03,5,Wisconsin,@,Minnesota,W,0,0,0,1,chris-maragos-1
Rolando McClain,2009-10-03,5,Alabama,@,Kentucky,W,0,0,0,1,rolando-mcclain-1
Terrell McClain,2009-10-03,5,South Florida,@,Syracuse,W,0,0,0,1,terrell-mcclain-1
Rico McCoy,2009-10-03,5,Tennessee,,Auburn,L,0,0,0,1,rico-mccoy-1
Deandre McDaniel,2009-10-03,5,Clemson,@,Maryland,L,0,0,0,1,deandre-mcdaniel-1
Jacobbi McDaniel,2009-10-03,5,Florida State,@,Boston College,L,0,0,0,1,jacobbi-mcdaniel-1
Pernell McPhee,2009-10-03,5,Mississippi State,,Georgia Tech,L,0,0,0,1,pernell-mcphee-1
Carmen Messina,2009-10-03,5,New Mexico,@,Texas Tech,L,0,0,0,1,carmen-messina-1
Gabe Miller,2009-10-03,5,Oregon State,@,Arizona State,W,0,0,0,1,gabe-miller-1
Dontay Moch,2009-10-03,4,Nevada,,Nevada-Las Vegas,W,0,0,0,1,dontay-moch-1
Terrance Montgomery,2009-10-03,5,Oregon,,Washington State,W,0,0,0,1,terrance-montgomery-1
Gerald Moore,2009-10-03,5,Ohio,@,Bowling Green State,W,0,0,0,1,gerald-moore-1
Deandre Morgan,2009-10-03,5,North Carolina State,@,Wake Forest,L,0,0,0,1,deandre-morgan-1
Cliff Odom,2009-10-03,4,Baylor,,Kent State,W,0,0,0,1,cliff-odom-1
Kenny Okoro,2009-10-03,5,Wake Forest,,North Carolina State,W,0,0,0,1,kenny-okoro-1
Rod Owens,2009-10-03,5,Florida State,@,Boston College,L,0,0,0,1,rod-owens-1
Earl Patin,2009-10-03,4,Baylor,,Kent State,W,0,0,0,1,earl-patin-1
Jesse Paulsen,2009-10-03,5,New Mexico,@,Texas Tech,L,0,0,0,1,jesse-paulsen-1
Brad Phillips,2009-10-03,5,Northwestern,@,Purdue,W,0,0,0,2,brad-phillips-1
Josh Raven,2009-10-03,5,Iowa State,@,Kansas State,L,0,0,0,1,josh-raven-1
Chip Robinson,2009-10-03,5,Bowling Green State,,Ohio,L,0,0,0,1,chip-robinson-1
Danny Sadler,2009-10-03,5,Kent State,@,Baylor,L,0,0,0,1,danny-sadler-1
Damik Scafe,2009-10-03,5,Boston College,,Florida State,W,0,0,0,1,damik-scafe-1
O'Brien Schofield,2009-10-03,5,Wisconsin,@,Minnesota,W,0,0,0,1,obrien-schofield-1
Brandon Sharpe,2009-10-03,5,Texas Tech,,New Mexico,W,0,0,0,1,brandon-sharpe-1
Eric Small,2009-10-03,5,Minnesota,,Wisconsin,L,0,0,0,1,eric-small-1
Derrell Smith,2009-10-03,5,Syracuse,,South Florida,L,0,0,0,1,derrell-smith-1
Richie Smith,2009-10-03,5,Buffalo,,Central Michigan,L,0,0,0,1,richie-smith-1
Stanley,2009-10-03,5,Penn State,@,Illinois,W,0,0,0,1,stanley-1
Broderick Stewart,2009-10-03,5,Vanderbilt,,Mississippi,L,0,0,0,1,broderick-stewart-1
Andrew Sweat,2009-10-03,5,Ohio State,@,Indiana,W,0,0,0,1,andrew-sweat-1
