Player,Date,G,School,Loc,Opponent,WL,XP Made,XP Att,XP %,FG Made,FG Att,FG %,Pts,unique_id
Rigoberto Sanchez,2016-09-10,3,Hawaii,,Tennessee-Martin,W,5,5,100.0,0,0,,5,rigoberto-sanchez-1
Jason Sanders,2016-09-10,2,New Mexico,@,New Mexico State,L,4,4,100.0,1,1,100.0,7,jason-sanders-1
Aidan Schneider,2016-09-10,2,Oregon,,Virginia,W,5,5,100.0,1,1,100.0,8,aidan-schneider-1
Austin Seibert,2016-09-10,2,Oklahoma,,Louisiana-Monroe,W,8,8,100.0,1,1,100.0,11,austin-seibert-1
Parker Shaunfield,2016-09-10,2,Southern Mississippi,,Savannah State,W,8,8,100.0,0,0,,8,parker-shaunfield-1
Dylan Sims,2016-09-10,2,Virginia,@,Oregon,L,2,3,66.7,0,0,,2,dylan-sims-1
Samuel Sloman,2016-09-10,2,Miami (OH),,Eastern Illinois,L,2,2,100.0,1,2,50.0,5,samuel-sloman-1
Joey Slye,2016-09-10,2,Virginia Tech,N,Tennessee,L,3,3,100.0,1,2,50.0,6,joey-slye-1
Andrew Strauch,2016-09-10,2,UCLA,,Nevada-Las Vegas,W,1,1,100.0,0,0,,1,andrew-strauch-1
Luke Strebel,2016-09-10,2,Air Force,,Georgia State,W,6,6,100.0,2,2,100.0,12,luke-strebel-1
Jake Suder,2016-09-10,2,Bowling Green State,,North Dakota,W,3,4,75.0,0,1,0.0,3,jake-suder-1
Rogier Ten Lohuis,2016-09-10,2,Georgia State,@,Air Force,L,2,2,100.0,0,1,0.0,2,rogier-ten-lohuis-1
Ryan Tice,2016-09-10,2,Michigan,,Central Florida,W,1,1,100.0,0,0,,1,ryan-tice-1
Hayden Tobola,2016-09-10,2,Rice,@,Army,L,2,2,100.0,0,0,,2,hayden-tobola-1
Cameron Van Winkle,2016-09-10,2,Washington,,Idaho,W,8,8,100.0,1,1,100.0,11,cameron-van-winkle-1
Jameson Vest,2016-09-10,2,Toledo,,Maine,W,6,6,100.0,1,2,50.0,9,jameson-vest-1
Brock Warren,2016-09-10,2,Utah State,@,Southern California,L,1,1,100.0,0,1,0.0,1,brock-warren-1
Mike Weaver,2016-09-10,2,Wake Forest,@,Duke,W,3,3,100.0,1,1,100.0,6,mike-weaver-1
Nick Weiler,2016-09-10,2,North Carolina,@,Illinois,W,6,6,100.0,2,3,66.7,12,nick-weiler-1
Josh Williams,2016-09-10,2,Southern Methodist,@,Baylor,L,1,1,100.0,2,2,100.0,7,josh-williams-9
Matthew Wright,2016-09-10,2,Central Florida,@,Michigan,L,2,2,100.0,0,2,0.0,2,matthew-wright-1
Gary Wunderlich,2016-09-10,2,Mississippi,,Wofford,W,5,5,100.0,1,1,100.0,8,gary-wunderlich-1
Matthew Wyman,2016-09-10,2,Kansas,,Ohio,L,3,3,100.0,0,0,,3,matthew-wyman-1
Justin Yoon,2016-09-10,2,Notre Dame,,Nevada,W,4,5,80.0,1,1,100.0,7,justin-yoon-1
Louie Zervos,2016-09-10,2,Ohio,@,Kansas,W,2,3,66.7,5,5,100.0,17,louie-zervos-1
Brent Zuzo,2016-09-10,2,Nevada,@,Notre Dame,L,1,1,100.0,1,1,100.0,4,brent-zuzo-1
Ty Cummings,2016-09-15,3,Houston,@,Cincinnati,W,5,5,100.0,1,1,100.0,8,ty-cummings-1
Andrew Gantz,2016-09-15,3,Cincinnati,,Houston,L,1,1,100.0,1,1,100.0,4,andrew-gantz-1
Chris Callahan,2016-09-16,3,Baylor,@,Rice,W,5,5,100.0,1,3,33.3,8,chris-callahan-3
Victor Falcon,2016-09-16,3,Texas-San Antonio,,Arizona State,L,4,4,100.0,0,0,,4,victor-falcon-1
Zane Gonzalez,2016-09-16,3,Arizona State,@,Texas-San Antonio,W,2,2,100.0,4,5,80.0,14,zane-gonzalez-1
JD Houston,2016-09-16,3,Arkansas State,@,Utah State,L,2,2,100.0,2,2,100.0,8,jd-houston-1
Hayden Tobola,2016-09-16,3,Rice,,Baylor,L,1,1,100.0,1,1,100.0,4,hayden-tobola-1
Brock Warren,2016-09-16,3,Utah State,,Arkansas State,W,4,4,100.0,2,2,100.0,10,brock-warren-1
Ricky Aguayo,2016-09-17,3,Florida State,@,Louisville,L,2,2,100.0,2,3,66.7,8,ricky-aguayo-1
Kenneth Allen,2016-09-17,3,Michigan,,Colorado,W,6,6,100.0,1,3,33.3,9,kenneth-allen-1
Rhett Almond,2016-09-17,3,Brigham Young,,UCLA,L,2,2,100.0,0,0,,2,rhett-almond-1
Matt Anderson,2016-09-17,3,California,,Texas,W,6,6,100.0,0,0,,6,matt-anderson-3
Stevie Artigue,2016-09-17,3,Louisiana,,South Alabama,W,0,2,0.0,1,2,50.0,3,stevie-artigue-1
Michael Badgley,2016-09-17,3,Miami (FL),@,Appalachian State,W,6,6,100.0,1,1,100.0,9,michael-badgley-1
Kyle Bambard,2016-09-17,3,North Carolina State,,Old Dominion,W,7,7,100.0,0,0,,7,kyle-bambard-1
Jonathan Barnes,2016-09-17,3,Louisiana Tech,@,Texas Tech,L,6,6,100.0,1,1,100.0,9,jonathan-barnes-1
John Baron,2016-09-17,3,San Diego State,@,Northern Illinois,W,6,6,100.0,0,1,0.0,6,john-baron-1
Chris Blewitt,2016-09-17,3,Pittsburgh,@,Oklahoma State,L,5,5,100.0,1,1,100.0,8,chris-blewitt-1
Matt Boermeester,2016-09-17,3,Southern California,@,Stanford,L,1,1,100.0,1,1,100.0,4,matt-boermeester-1
David Bonagura,2016-09-17,3,Rutgers,,New Mexico,W,4,4,100.0,3,3,100.0,13,david-bonagura-1
Drew Brown,2016-09-17,3,Nebraska,,Oregon,W,5,5,100.0,0,0,,5,drew-brown-1
Wyatt Bryan,2016-09-17,3,Colorado State,,Northern Colorado,W,5,6,83.3,2,2,100.0,11,wyatt-bryan-1
Harrison Butker,2016-09-17,3,Georgia Tech,,Vanderbilt,W,5,5,100.0,1,1,100.0,8,harrison-butker-1
Mike Caggiano,2016-09-17,3,Massachusetts,,Florida International,W,3,3,100.0,0,1,0.0,3,mike-caggiano-1
Daniel Carlson,2016-09-17,3,Auburn,,Texas A&M,L,1,1,100.0,1,1,100.0,4,daniel-carlson-1
Bailey Cate,2016-09-17,3,Old Dominion,@,North Carolina State,L,1,2,50.0,1,1,100.0,4,bailey-cate-1
Bryce Crawford,2016-09-17,3,San Jose State,,Utah,L,2,2,100.0,1,1,100.0,5,bryce-crawford-1
Amoreto Curraj,2016-09-17,2,Marshall,,Akron,L,5,5,100.0,1,1,100.0,8,amoreto-curraj-1
Parker Davidson,2016-09-17,3,New Mexico State,@,Kentucky,L,6,6,100.0,0,0,,6,parker-davidson-1
Tyler Davis,2016-09-17,3,Penn State,,Temple,W,4,4,100.0,2,2,100.0,10,tyler-davis-3
Colby Delahoussaye,2016-09-17,3,Louisiana State,,Mississippi State,W,2,3,66.7,1,1,100.0,5,colby-delahoussaye-1
Andrew Dirocco,2016-09-17,3,Tulane,,Navy,L,2,2,100.0,0,1,0.0,2,andrew-dirocco-1
Trent Domingue,2016-09-17,3,Texas,@,California,L,5,5,100.0,2,4,50.0,11,trent-domingue-1
Nick Dowd,2016-09-17,3,Miami (OH),,Western Kentucky,L,3,3,100.0,1,2,50.0,6,nick-dowd-1
Keith Duncan,2016-09-17,3,Iowa,,North Dakota State,L,3,3,100.0,0,0,,3,keith-duncan-1
Tyler Durbin,2016-09-17,3,Ohio State,@,Oklahoma,W,6,6,100.0,1,1,100.0,9,tyler-durbin-1
Brian Eavey,2016-09-17,3,Central Michigan,,Nevada-Las Vegas,W,6,6,100.0,0,3,0.0,6,brian-eavey-1
Jake Elliott,2016-09-17,2,Memphis,,Kansas,W,4,4,100.0,3,4,75.0,13,jake-elliott-1
Craig Ford,2016-09-17,3,Louisiana-Monroe,@,Georgia Southern,L,3,3,100.0,0,1,0.0,3,craig-ford-1
Paul Fricano,2016-09-17,3,Eastern Michigan,@,UNC Charlotte,W,4,4,100.0,3,3,100.0,13,paul-fricano-1
Elliot Fry,2016-09-17,3,South Carolina,,East Carolina,W,2,2,100.0,2,2,100.0,8,elliot-fry-1
Alex Furbank,2016-09-17,3,Virginia,@,Connecticut,L,1,1,100.0,1,2,50.0,4,alex-furbank-1
Rafael Gaglianone,2016-09-17,3,Wisconsin,,Georgia State,W,2,2,100.0,3,4,75.0,11,rafael-gaglianone-1
Michael Geiger,2016-09-17,2,Michigan State,@,Notre Dame,W,4,4,100.0,0,0,,4,michael-geiger-1
Diego Gonzalez,2016-09-17,3,Colorado,@,Michigan,L,4,4,100.0,0,1,0.0,4,diego-gonzalez-2
Ryan Graf,2016-09-17,3,Texas Christian,,Iowa State,W,5,5,100.0,1,1,100.0,8,ryan-graf-1
Westin Graves,2016-09-17,3,Mississippi State,@,Louisiana State,L,2,2,100.0,2,2,100.0,8,westin-graves-1
Adam Greene,2016-09-17,3,Maryland,@,Central Florida,W,3,3,100.0,1,3,33.3,6,adam-greene-1
Adam Griffith,2016-09-17,3,Alabama,@,Mississippi,W,6,6,100.0,2,3,66.7,12,adam-griffith-1
Ben Grogan,2016-09-17,3,Oklahoma State,,Pittsburgh,W,6,6,100.0,1,2,50.0,9,ben-grogan-1
Christian Hagan,2016-09-17,3,Northern Illinois,,San Diego State,L,4,4,100.0,0,0,,4,christian-hagan-1
Morgan Hagee,2016-09-17,3,Ball State,,Eastern Kentucky,W,5,5,100.0,2,2,100.0,11,morgan-hagee-1
William Ham,2016-09-17,3,Georgia,@,Missouri,W,4,4,100.0,0,2,0.0,4,william-ham-1
Butch Hampton,2016-09-17,3,Western Michigan,@,Illinois,W,4,4,100.0,2,3,66.7,10,butch-hampton-1
Clayton Hatfield,2016-09-17,3,Texas Tech,,Louisiana Tech,W,8,8,100.0,1,2,50.0,11,clayton-hatfield-1
Cole Hedlund,2016-09-17,3,Arkansas,,Texas State,W,6,6,100.0,0,0,,6,cole-hedlund-1
Mitchell Howard,2016-09-17,3,Army,@,Texas-El Paso,W,6,6,100.0,1,1,100.0,9,mitchell-howard-1
Greg Huegel,2016-09-17,3,Clemson,,South Carolina State,W,8,8,100.0,1,2,50.0,11,greg-huegel-1
Shane Hynes,2016-09-17,3,Kent State,,Monmouth,W,3,3,100.0,2,3,66.7,9,shane-hynes-1
Austin Jones,2016-09-17,3,Temple,@,Penn State,L,3,3,100.0,2,2,100.0,9,austin-jones-4
Redford Jones,2016-09-17,3,Tulsa,,North Carolina A&T,W,7,7,100.0,3,4,75.0,16,redford-jones-1
Greg Joseph,2016-09-17,3,Florida Atlantic,@,Kansas State,L,1,1,100.0,0,0,,1,greg-joseph-2
Ryan Kay,2016-09-17,3,Troy,@,Southern Mississippi,W,4,4,100.0,3,4,75.0,13,ryan-kay-1
Younghoe Koo,2016-09-17,3,Georgia Southern,,Louisiana-Monroe,W,2,2,100.0,3,3,100.0,11,younghoe-koo-1
Kody Kroening,2016-09-17,3,Fresno State,@,Toledo,L,2,2,100.0,1,1,100.0,5,kody-kroening-1
Daniel LaCamera,2016-09-17,3,Texas A&M,@,Auburn,W,2,2,100.0,5,5,100.0,17,daniel-lacamera-1
Austin Macginnis,2016-09-17,3,Kentucky,,New Mexico State,W,8,9,88.9,0,0,,8,austin-macginnis-1
Jay Mattox,2016-09-17,3,Texas-El Paso,,Army,L,2,2,100.0,0,0,,2,jay-mattox-1
Tucker McCann,2016-09-17,3,Missouri,,Georgia,L,3,3,100.0,2,2,100.0,9,tucker-mccann-1
Matthew McCrane,2016-09-17,2,Kansas State,,Florida Atlantic,W,9,9,100.0,0,0,,9,matthew-mccrane-1
Chase McLaughlin,2016-09-17,3,Illinois,,Western Michigan,L,1,1,100.0,1,1,100.0,4,chase-mclaughlin-1
Aaron Medley,2016-09-17,3,Tennessee,,Ohio,W,4,4,100.0,0,1,0.0,4,aaron-medley-1
Jack Mitchell,2016-09-17,3,Northwestern,,Duke,W,3,3,100.0,1,2,50.0,6,jack-mitchell-2
Adam Mitcheson,2016-09-17,2,Buffalo,@,Nevada,L,2,2,100.0,0,1,0.0,2,adam-mitcheson-1
Bennett Moehring,2016-09-17,3,Navy,@,Tulane,W,1,2,50.0,0,0,,1,bennett-moehring-1
JJ Molson,2016-09-17,3,UCLA,@,Brigham Young,W,2,2,100.0,1,2,50.0,5,jj-molson-1
Cole Murphy,2016-09-17,3,Syracuse,,South Florida,L,2,2,100.0,2,2,100.0,8,cole-murphy-1
Stephen Muscarello,2016-09-17,3,UNC Charlotte,,Eastern Michigan,L,1,2,50.0,2,3,66.7,7,stephen-muscarello-1
Emilio Nadelman,2016-09-17,3,South Florida,@,Syracuse,W,6,6,100.0,1,1,100.0,9,emilio-nadelman-1
Cole Netten,2016-09-17,3,Iowa State,@,Texas Christian,L,2,2,100.0,2,2,100.0,8,cole-netten-1
Ryan Nuss,2016-09-17,3,Western Kentucky,@,Miami (OH),W,2,2,100.0,1,1,100.0,5,ryan-nuss-1
Evan O'Hara,2016-09-17,3,Louisville,,Florida State,W,9,9,100.0,0,1,0.0,9,evan-ohara-1
Tom O'Leary,2016-09-17,3,Akron,@,Marshall,W,8,9,88.9,1,1,100.0,11,tom-oleary-2
Tommy Openshaw,2016-09-17,3,Vanderbilt,@,Georgia Tech,L,1,1,100.0,0,0,,1,tommy-openshaw-1
Garrett Owens,2016-09-17,2,Oregon State,,Idaho State,W,4,4,100.0,3,4,75.0,13,garrett-owens-1
Evan Pantels,2016-09-17,3,Nevada-Las Vegas,@,Central Michigan,L,3,3,100.0,0,0,,3,evan-pantels-1
Gavin Patterson,2016-09-17,3,South Alabama,@,Louisiana,L,2,2,100.0,1,1,100.0,5,gavin-patterson-1
Andy Phillips,2016-09-17,3,Utah,@,San Jose State,W,4,4,100.0,2,2,100.0,10,andy-phillips-2
Eddy Pineiro,2016-09-17,3,Florida,,North Texas,W,3,3,100.0,1,1,100.0,6,eddy-pineiro-1
Josh Pollack,2016-09-17,3,Arizona,,Hawaii,W,5,5,100.0,2,2,100.0,11,josh-pollack-1
Erik Powell,2016-09-17,3,Washington State,,Idaho,W,8,8,100.0,0,1,0.0,8,erik-powell-1
Bobby Puyol,2016-09-17,3,Connecticut,,Virginia,W,1,1,100.0,2,2,100.0,7,bobby-puyol-1
AJ Reed,2016-09-17,3,Duke,@,Northwestern,L,1,2,50.0,0,1,0.0,1,aj-reed-1
Canon Rooker,2016-09-17,3,Middle Tennessee State,@,Bowling Green State,W,5,6,83.3,0,1,0.0,5,canon-rooker-1
Cooper Rothe,2016-09-17,3,Wyoming,,California-Davis,W,6,6,100.0,1,1,100.0,9,cooper-rothe-1
Michael Rubino,2016-09-17,3,Appalachian State,,Miami (FL),L,1,1,100.0,1,2,50.0,4,michael-rubino-1
Rigoberto Sanchez,2016-09-17,4,Hawaii,@,Arizona,L,4,4,100.0,0,0,,4,rigoberto-sanchez-1
Jason Sanders,2016-09-17,3,New Mexico,@,Rutgers,L,4,4,100.0,0,1,0.0,4,jason-sanders-1
Dylan Scheurich,2016-09-17,3,Louisiana,,South Alabama,W,1,1,100.0,0,0,,1,dylan-scheurich-1
Austin Seibert,2016-09-17,3,Oklahoma,,Ohio State,L,3,3,100.0,1,2,50.0,6,austin-seibert-1
Parker Shaunfield,2016-09-17,3,Southern Mississippi,,Troy,L,4,4,100.0,1,1,100.0,7,parker-shaunfield-1
Skyler Simcox,2016-09-17,3,Western Kentucky,@,Miami (OH),W,2,2,100.0,0,0,,2,skyler-simcox-1
Joey Slye,2016-09-17,3,Virginia Tech,,Boston College,W,7,7,100.0,0,0,,7,joey-slye-1
Jake Suder,2016-09-17,3,Bowling Green State,,Middle Tennessee State,L,3,3,100.0,0,0,,3,jake-suder-1
Austin Taylor,2016-09-17,3,Florida International,@,Massachusetts,L,1,1,100.0,2,2,100.0,7,austin-taylor-2
Rogier Ten Lohuis,2016-09-17,3,Georgia State,@,Wisconsin,L,2,2,100.0,1,2,50.0,5,rogier-ten-lohuis-1
Conrad Ukropina,2016-09-17,2,Stanford,,Southern California,W,3,3,100.0,2,2,100.0,9,conrad-ukropina-1
Cameron Van Winkle,2016-09-17,3,Washington,,Portland State,W,5,5,100.0,0,0,,5,cameron-van-winkle-1
Jameson Vest,2016-09-17,3,Toledo,,Fresno State,W,7,7,100.0,1,2,50.0,10,jameson-vest-1
Mike Weaver,2016-09-17,3,Wake Forest,,Delaware,W,5,5,100.0,1,2,50.0,8,mike-weaver-1
Nick Weiler,2016-09-17,3,North Carolina,,James Madison,W,8,8,100.0,0,0,,8,nick-weiler-1
Josh Williams,2016-09-17,3,Southern Methodist,,Liberty,W,2,3,66.7,3,4,75.0,11,josh-williams-9
Blake Wilson,2016-09-17,3,Army,@,Texas-El Paso,W,3,3,100.0,0,0,,3,blake-wilson-1
Matthew Wright,2016-09-17,3,Central Florida,,Maryland,L,3,3,100.0,1,1,100.0,6,matthew-wright-1
Gary Wunderlich,2016-09-17,3,Mississippi,,Alabama,L,4,4,100.0,3,3,100.0,13,gary-wunderlich-1
Matthew Wyman,2016-09-17,3,Kansas,@,Memphis,L,1,1,100.0,0,0,,1,matthew-wyman-1
Justin Yoon,2016-09-17,3,Notre Dame,,Michigan State,L,4,4,100.0,0,0,,4,justin-yoon-1
Louie Zervos,2016-09-17,3,Ohio,@,Tennessee,L,1,1,100.0,4,4,100.0,13,louie-zervos-1
Brent Zuzo,2016-09-17,3,Nevada,,Buffalo,W,5,5,100.0,1,1,100.0,8,brent-zuzo-1
Harrison Butker,2016-09-22,4,Georgia Tech,,Clemson,L,1,1,100.0,0,0,,1,harrison-butker-1
Greg Huegel,2016-09-22,4,Clemson,@,Georgia Tech,W,3,3,100.0,1,2,50.0,6,greg-huegel-1
Matt Boermeester,2016-09-23,4,Southern California,@,Utah,L,3,3,100.0,2,2,100.0,9,matt-boermeester-1
Paul Fricano,2016-09-23,4,Eastern Michigan,,Wyoming,W,3,3,100.0,2,2,100.0,9,paul-fricano-1
Ryan Graf,2016-09-23,4,Texas Christian,@,Southern Methodist,W,2,2,100.0,2,2,100.0,8,ryan-graf-1
Brandon Hatfield,2016-09-23,4,Texas Christian,@,Southern Methodist,W,1,1,100.0,2,2,100.0,7,brandon-hatfield-1
Andy Phillips,2016-09-23,4,Utah,,Southern California,W,4,4,100.0,1,1,100.0,7,andy-phillips-2
Cooper Rothe,2016-09-23,4,Wyoming,@,Eastern Michigan,L,3,3,100.0,1,2,50.0,6,cooper-rothe-1
Ricky Aguayo,2016-09-24,4,Florida State,@,South Florida,W,7,7,100.0,2,2,100.0,13,ricky-aguayo-1
Kenneth Allen,2016-09-24,4,Michigan,,Penn State,W,7,7,100.0,0,0,,7,kenneth-allen-1
Rhett Almond,2016-09-24,4,Brigham Young,N,West Virginia,L,2,2,100.0,2,2,100.0,8,rhett-almond-1
Matt Anderson,2016-09-24,4,California,@,Arizona State,L,5,5,100.0,2,3,66.7,11,matt-anderson-3
Stevie Artigue,2016-09-24,4,Louisiana,@,Tulane,L,3,3,100.0,4,4,100.0,15,stevie-artigue-1
Jonathan Barnes,2016-09-24,4,Louisiana Tech,@,Middle Tennessee State,L,4,4,100.0,2,2,100.0,10,jonathan-barnes-1
Rodrigo Blankenship,2016-09-24,4,Georgia,@,Mississippi,L,2,2,100.0,0,1,0.0,2,rodrigo-blankenship-1
Chris Blewitt,2016-09-24,4,Pittsburgh,@,North Carolina,L,4,4,100.0,2,2,100.0,10,chris-blewitt-1
David Bonagura,2016-09-24,4,Rutgers,,Iowa,L,1,1,100.0,0,0,,1,david-bonagura-1
Drew Brown,2016-09-24,4,Nebraska,@,Northwestern,W,3,3,100.0,1,1,100.0,6,drew-brown-1
Wyatt Bryan,2016-09-24,4,Colorado State,@,Minnesota,L,3,3,100.0,1,2,50.0,6,wyatt-bryan-1
Mike Caggiano,2016-09-24,4,Massachusetts,,Mississippi State,L,5,5,100.0,0,0,,5,mike-caggiano-1
Emmit Carpenter,2016-09-24,3,Minnesota,,Colorado State,W,4,4,100.0,1,1,100.0,7,emmit-carpenter-1
Bailey Cate,2016-09-24,4,Old Dominion,,Texas-San Antonio,W,1,3,33.3,0,0,,1,bailey-cate-1
Bryce Crawford,2016-09-24,4,San Jose State,@,Iowa State,L,1,1,100.0,1,1,100.0,4,bryce-crawford-1
Blaton Creque,2016-09-24,4,Louisville,@,Marshall,W,8,8,100.0,1,2,50.0,11,blaton-creque-1
Ty Cummings,2016-09-24,4,Houston,@,Texas State,W,6,8,75.0,1,1,100.0,9,ty-cummings-1
Amoreto Curraj,2016-09-24,3,Marshall,,Louisville,L,4,4,100.0,0,0,,4,amoreto-curraj-1
Tyler Davis,2016-09-24,4,Penn State,@,Michigan,L,1,1,100.0,1,1,100.0,4,tyler-davis-3
Colby Delahoussaye,2016-09-24,4,Louisiana State,@,Auburn,L,1,1,100.0,2,3,66.7,7,colby-delahoussaye-1
J.D. Dillinger,2016-09-24,3,Purdue,,Nevada,W,3,3,100.0,1,1,100.0,6,jd-dillinger-1
Andrew Dirocco,2016-09-24,4,Tulane,,Louisiana,W,3,3,100.0,4,4,100.0,15,andrew-dirocco-1
Nick Dowd,2016-09-24,4,Miami (OH),@,Cincinnati,L,2,2,100.0,2,2,100.0,8,nick-dowd-1
Keith Duncan,2016-09-24,4,Iowa,@,Rutgers,W,2,2,100.0,0,0,,2,keith-duncan-1
Brian Eavey,2016-09-24,4,Central Michigan,@,Virginia,L,5,5,100.0,0,1,0.0,5,brian-eavey-1
Jake Elliott,2016-09-24,3,Memphis,,Bowling Green State,W,11,11,100.0,0,0,,11,jake-elliott-1
Andrew Endicott,2016-09-24,4,Wisconsin,@,Michigan State,W,3,4,75.0,1,1,100.0,6,andrew-endicott-1
Victor Falcon,2016-09-24,4,Texas-San Antonio,@,Old Dominion,L,2,2,100.0,1,1,100.0,5,victor-falcon-1
Elliot Fry,2016-09-24,4,South Carolina,@,Kentucky,L,1,1,100.0,1,1,100.0,4,elliot-fry-1
Alex Furbank,2016-09-24,4,Virginia,,Central Michigan,W,5,6,83.3,0,0,,5,alex-furbank-1
Zane Gonzalez,2016-09-24,4,Arizona State,,California,W,6,6,100.0,3,3,100.0,15,zane-gonzalez-1
Chris Graham,2016-09-24,4,Colorado,@,Oregon,W,3,4,75.0,2,2,100.0,9,chris-graham-1
Westin Graves,2016-09-24,4,Mississippi State,@,Massachusetts,W,5,5,100.0,2,2,100.0,11,westin-graves-1
Adam Griffith,2016-09-24,4,Alabama,,Kent State,W,4,4,100.0,2,2,100.0,10,adam-griffith-1
Ben Grogan,2016-09-24,4,Oklahoma State,@,Baylor,L,3,3,100.0,1,2,50.0,6,ben-grogan-1
Christian Hagan,2016-09-24,4,Northern Illinois,,Western Illinois,L,2,2,100.0,1,1,100.0,5,christian-hagan-1
Morgan Hagee,2016-09-24,4,Ball State,@,Florida Atlantic,W,4,4,100.0,1,2,50.0,7,morgan-hagee-1
Butch Hampton,2016-09-24,4,Western Michigan,,Georgia Southern,W,7,7,100.0,0,1,0.0,7,butch-hampton-1
Cole Hedlund,2016-09-24,4,Arkansas,N,Texas A&M,L,3,3,100.0,1,1,100.0,6,cole-hedlund-1
JD Houston,2016-09-24,4,Arkansas State,,Central Arkansas,L,2,3,66.7,1,1,100.0,5,jd-houston-1
Austin Jones,2016-09-24,4,Temple,,UNC Charlotte,W,6,6,100.0,2,2,100.0,12,austin-jones-4
Redford Jones,2016-09-24,4,Tulsa,@,Fresno State,W,6,6,100.0,2,3,66.7,12,redford-jones-1
Greg Joseph,2016-09-24,4,Florida Atlantic,,Ball State,L,3,3,100.0,2,2,100.0,9,greg-joseph-2
Ryan Kay,2016-09-24,4,Troy,,New Mexico State,W,7,7,100.0,1,1,100.0,10,ryan-kay-1
Mike Knoll,2016-09-24,4,Boston College,,Wagner,W,6,6,100.0,0,0,,6,mike-knoll-2
Younghoe Koo,2016-09-24,4,Georgia Southern,@,Western Michigan,L,4,4,100.0,1,1,100.0,7,younghoe-koo-1
Kody Kroening,2016-09-24,4,Fresno State,,Tulsa,L,5,5,100.0,2,2,100.0,11,kody-kroening-1
Daniel LaCamera,2016-09-24,4,Texas A&M,N,Arkansas,W,6,6,100.0,1,2,50.0,9,daniel-lacamera-1
Austin Macginnis,2016-09-24,4,Kentucky,,South Carolina,W,2,2,100.0,1,1,100.0,5,austin-macginnis-1
Connor Martin,2016-09-24,4,Baylor,,Oklahoma State,W,5,5,100.0,0,0,,5,connor-martin-1
Jay Mattox,2016-09-24,4,Texas-El Paso,,Southern Mississippi,L,1,1,100.0,0,0,,1,jay-mattox-1
Tucker McCann,2016-09-24,4,Missouri,,Delaware State,W,10,11,90.9,1,1,100.0,13,tucker-mccann-1
Matthew McCrane,2016-09-24,3,Kansas State,,Missouri State,W,5,5,100.0,0,1,0.0,5,matthew-mccrane-1
Aaron Medley,2016-09-24,4,Tennessee,,Florida,W,5,5,100.0,1,1,100.0,8,aaron-medley-1
Jack Mitchell,2016-09-24,4,Northwestern,,Nebraska,L,1,2,50.0,0,1,0.0,1,jack-mitchell-2
Adam Mitcheson,2016-09-24,3,Buffalo,,Army,W,2,3,66.7,1,1,100.0,5,adam-mitcheson-1
Mike Molina,2016-09-24,3,West Virginia,N,Brigham Young,W,5,5,100.0,0,0,,5,mike-molina-1
JJ Molson,2016-09-24,4,UCLA,,Stanford,L,1,1,100.0,2,2,100.0,7,jj-molson-1
Trevor Moore,2016-09-24,4,North Texas,@,Rice,W,6,6,100.0,0,0,,6,trevor-moore-1
Cole Murphy,2016-09-24,4,Syracuse,@,Connecticut,W,4,4,100.0,1,3,33.3,7,cole-murphy-1
Stephen Muscarello,2016-09-24,4,UNC Charlotte,@,Temple,L,2,3,66.7,0,0,,2,stephen-muscarello-1
Emilio Nadelman,2016-09-24,4,South Florida,,Florida State,L,5,5,100.0,0,0,,5,emilio-nadelman-1
Cole Netten,2016-09-24,4,Iowa State,,San Jose State,W,5,5,100.0,1,1,100.0,8,cole-netten-1
Ryan Nuss,2016-09-24,4,Western Kentucky,,Vanderbilt,L,1,1,100.0,1,2,50.0,4,ryan-nuss-1
Tom O'Leary,2016-09-24,4,Akron,,Appalachian State,L,5,5,100.0,1,1,100.0,8,tom-oleary-2
Griffin Oakes,2016-09-24,3,Indiana,,Wake Forest,L,4,4,100.0,0,1,0.0,4,griffin-oakes-1
Tommy Openshaw,2016-09-24,4,Vanderbilt,@,Western Kentucky,W,4,4,100.0,1,1,100.0,7,tommy-openshaw-1
Garrett Owens,2016-09-24,3,Oregon State,,Boise State,L,3,3,100.0,1,2,50.0,6,garrett-owens-1
Evan Pantels,2016-09-24,4,Nevada-Las Vegas,,Idaho,L,3,3,100.0,3,3,100.0,12,evan-pantels-1
Andy Pappanastos,2016-09-24,4,Alabama,,Kent State,W,2,2,100.0,0,0,,2,andy-pappanastos-1
Josh Pasley,2016-09-24,4,Cincinnati,,Miami (OH),W,3,3,100.0,2,3,66.7,9,josh-pasley-1
Gavin Patterson,2016-09-24,4,South Alabama,,Nicholls State,W,5,5,100.0,2,3,66.7,11,gavin-patterson-1
Eddy Pineiro,2016-09-24,4,Florida,@,Tennessee,L,4,4,100.0,0,0,,4,eddy-pineiro-1
Josh Pollack,2016-09-24,4,Arizona,,Washington,L,4,4,100.0,0,0,,4,josh-pollack-1
Bobby Puyol,2016-09-24,4,Connecticut,,Syracuse,L,3,3,100.0,1,1,100.0,6,bobby-puyol-1
Tyler Rausa,2016-09-24,3,Boise State,@,Oregon State,W,5,5,100.0,1,1,100.0,8,tyler-rausa-1
AJ Reed,2016-09-24,4,Duke,@,Notre Dame,W,5,5,100.0,1,1,100.0,8,aj-reed-1
Austin Rehkow,2016-09-24,4,Idaho,@,Nevada-Las Vegas,W,3,3,100.0,2,2,100.0,9,austin-rehkow-1
