Player,Date,G,School,Loc,Opponent,WL,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,unique_id
Clint Moseley,2011-10-15,7,Auburn,,Florida,W,4,7,57.1,90,0,0,165.1,clint-moseley-1
Aaron Murray,2011-10-15,7,Georgia,@,Vanderbilt,W,22,38,57.9,326,3,1,150.7,aaron-murray-1
Riley Nelson,2011-10-15,7,Brigham Young,@,Oregon State,W,17,27,63.0,217,3,1,159.7,riley-nelson-1
Gary Nova,2011-10-15,6,Rutgers,,Navy,W,23,31,74.2,271,2,2,156.0,gary-nova-1
Briggs Orsbon,2011-10-15,7,Ball State,@,Ohio,W,1,1,100.0,27,0,0,326.8,briggs-orsbon-1
Brock Osweiler,2011-10-15,7,Arizona State,@,Oregon,L,29,46,63.0,291,2,2,121.8,brock-osweiler-1
Terrance Owens,2011-10-15,7,Toledo,@,Bowling Green State,W,9,14,64.3,158,0,0,159.1,terrance-owens-1
Devin Patterson,2011-10-15,6,Texas-El Paso,@,Tulane,W,0,1,0.0,0,0,0,0.0,devin-patterson-1
Jonathan Perry,2011-10-15,6,Alabama-Birmingham,@,Tulsa,L,1,2,50.0,18,0,0,125.6,jonathan-perry-1
Dan Persa,2011-10-15,6,Northwestern,@,Iowa,L,30,39,76.9,242,1,1,132.4,dan-persa-1
Turner Petersen,2011-10-15,6,Rice,@,Marshall,L,1,1,100.0,6,0,0,150.4,turner-petersen-1
D.J. Ponder,2011-10-15,7,Tulane,,Texas-El Paso,L,12,33,36.4,126,0,3,50.3,dj-ponder-1
Keith Price,2011-10-15,6,Washington,,Colorado,W,21,28,75.0,257,4,0,199.2,keith-price-1
Tanner Price,2011-10-15,6,Wake Forest,,Virginia Tech,L,19,33,57.6,254,2,1,136.2,tanner-price-1
Kriss Proctor,2011-10-15,6,Navy,@,Rutgers,L,5,12,41.7,106,0,2,82.5,kriss-proctor-1
Ryan Radcliff,2011-10-15,7,Central Michigan,,Eastern Michigan,L,33,50,66.0,351,3,1,140.8,ryan-radcliff-1
Brian Reader,2011-10-15,7,Idaho,@,New Mexico State,L,22,35,62.9,167,0,1,97.2,brian-reader-1
Taylor Reed,2011-10-15,7,Memphis,,East Carolina,L,5,12,41.7,53,1,0,106.3,taylor-reed-2
Sean Reilly,2011-10-15,6,Nevada-Las Vegas,@,Wyoming,L,7,16,43.8,79,0,1,72.7,sean-reilly-1
Sean Renfree,2011-10-15,6,Duke,,Florida State,L,26,43,60.5,226,1,1,107.6,sean-renfree-1
Bryn Renner,2011-10-15,7,North Carolina,,Miami (FL),L,29,37,78.4,288,2,0,161.6,bryn-renner-1
Tre Roberson,2011-10-15,7,Indiana,@,Wisconsin,L,2,5,40.0,10,0,0,56.8,tre-roberson-1
Corey Robinson,2011-10-15,6,Troy,,Louisiana-Monroe,L,19,34,55.9,129,0,2,76.0,corey-robinson-1
Denard Robinson,2011-10-15,7,Michigan,@,Michigan State,L,9,24,37.5,123,1,1,86.0,denard-robinson-1
Michael Rocco,2011-10-15,6,Virginia,,Georgia Tech,W,8,14,57.1,118,1,1,137.2,michael-rocco-1
Jordan Rodgers,2011-10-15,6,Vanderbilt,,Georgia,L,4,19,21.1,47,0,1,31.3,jordan-rodgers-1
Tyler Russell,2011-10-15,7,Mississippi State,,South Carolina,L,11,29,37.9,165,1,2,83.3,tyler-russell-1
Nathan Scheelhaase,2011-10-15,7,Illinois,,Ohio State,L,20,34,58.8,169,1,2,98.5,nathan-scheelhaase-1
Matt Schilz,2011-10-15,7,Bowling Green State,,Toledo,L,21,42,50.0,220,1,1,97.1,matt-schilz-1
Connor Shaw,2011-10-15,7,South Carolina,@,Mississippi State,W,20,28,71.4,155,1,2,115.4,connor-shaw-1
Trevor Siemian,2011-10-15,6,Northwestern,@,Iowa,L,4,6,66.7,52,1,0,194.5,trevor-siemian-1
Matt Simms,2011-10-15,6,Tennessee,,Louisiana State,L,6,20,30.0,128,0,2,63.8,matt-simms-1
Phillip Sims,2011-10-15,7,Alabama,@,Mississippi,W,1,1,100.0,2,0,0,116.8,phillip-sims-1
Brett Smith,2011-10-15,6,Wyoming,,Nevada-Las Vegas,W,10,19,52.6,96,2,0,129.8,brett-smith-1
Larry Smith,2011-10-15,6,Vanderbilt,,Georgia,L,5,10,50.0,24,0,2,30.2,larry-smith-1
Joe Southwick,2011-10-15,6,Boise State,@,Colorado State,W,1,1,100.0,11,0,0,192.4,joe-southwick-1
Ted Stachitas,2011-10-15,6,Wake Forest,,Virginia Tech,L,1,2,50.0,7,0,0,79.4,ted-stachitas-1
Zac Stacy,2011-10-15,6,Vanderbilt,,Georgia,L,1,1,100.0,43,1,0,791.2,zac-stacy-1
Will Stein,2011-10-15,6,Louisville,@,Cincinnati,L,2,4,50.0,6,0,0,62.6,will-stein-1
Chester Stewart,2011-10-15,7,Temple,,Buffalo,W,7,11,63.6,58,0,0,107.9,chester-stewart-1
Tino Sunseri,2011-10-15,7,Pittsburgh,,Utah,L,4,11,36.4,38,0,0,65.4,tino-sunseri-1
Ryan Tannehill,2011-10-15,6,Texas A&M,,Baylor,W,25,37,67.6,415,6,1,209.9,ryan-tannehill-1
Alexander Teich,2011-10-15,6,Navy,@,Rutgers,L,1,1,100.0,37,0,0,410.8,alexander-teich-1
Caleb Terbush,2011-10-15,6,Purdue,@,Penn State,L,12,25,48.0,162,1,2,99.6,caleb-terbush-1
Tyler Tettleton,2011-10-15,7,Ohio,,Ball State,L,18,30,60.0,246,2,2,137.5,tyler-tettleton-1
Darron Thomas,2011-10-15,6,Oregon,,Arizona State,W,13,17,76.5,187,2,1,195.9,darron-thomas-1
Logan Thomas,2011-10-15,7,Virginia Tech,@,Wake Forest,W,17,32,53.1,280,2,0,147.3,logan-thomas-1
Pete Thomas,2011-10-15,6,Colorado State,,Boise State,L,10,24,41.7,100,0,1,68.3,pete-thomas-1
Derek Thompson,2011-10-15,7,North Texas,@,Louisiana,L,11,22,50.0,86,0,1,73.7,derek-thompson-1
Barrett Trotter,2011-10-15,7,Auburn,,Florida,W,2,8,25.0,33,1,0,100.9,barrett-trotter-1
Jeff Tuel,2011-10-15,6,Washington State,,Stanford,L,17,30,56.7,145,0,0,97.3,jeff-tuel-1
Tyler Van Tubbergen,2011-10-15,7,Western Michigan,@,Northern Illinois,L,4,5,80.0,39,1,1,171.5,tyler-van-tubbergen-1
James Vandenberg,2011-10-15,6,Iowa,,Northwestern,W,14,22,63.6,224,2,1,170.1,james-vandenberg-1
Tevin Washington,2011-10-15,7,Georgia Tech,@,Virginia,L,2,8,25.0,24,0,2,0.2,tevin-washington-1
David Watford,2011-10-15,6,Virginia,,Georgia Tech,W,1,5,20.0,17,0,0,48.6,david-watford-1
Jordan Webb,2011-10-15,6,Kansas,,Oklahoma,L,13,25,52.0,108,0,0,88.3,jordan-webb-1
Brandon Weeden,2011-10-15,6,Oklahoma State,@,Texas,W,23,41,56.1,218,1,0,108.8,brandon-weeden-1
Cody Wells,2011-10-15,6,Louisiana-Monroe,@,Troy,W,0,2,0.0,0,0,0,0.0,cody-wells-1
Keith Wenning,2011-10-15,7,Ball State,@,Ohio,W,20,36,55.6,179,0,0,97.3,keith-wenning-1
Russell Wilson,2011-10-15,6,Wisconsin,,Indiana,W,12,17,70.6,166,1,0,172.0,russell-wilson-1
Edward Wright-Baker,2011-10-15,7,Indiana,@,Wisconsin,L,6,15,40.0,54,0,2,43.6,edward-wright-baker-1
Ryan Aplin,2011-10-18,7,Arkansas State,,Florida International,W,14,24,58.3,147,1,1,115.2,ryan-aplin-1
Wesley Carroll,2011-10-18,7,Florida International,@,Arkansas State,L,23,37,62.2,223,1,1,116.3,wesley-carroll-1
Bryson Beirne,2011-10-20,7,Arizona,,UCLA,W,2,5,40.0,28,0,0,87.0,bryson-beirne-1
Blake Bortles,2011-10-20,7,Central Florida,@,Alabama-Birmingham,L,6,10,60.0,102,0,1,125.7,blake-bortles-1
Nick Foles,2011-10-20,7,Arizona,,UCLA,W,26,39,66.7,291,3,1,149.6,nick-foles-1
Jeff Godfrey,2011-10-20,7,Central Florida,@,Alabama-Birmingham,L,13,22,59.1,133,0,1,100.8,jeff-godfrey-1
Jonathan Perry,2011-10-20,7,Alabama-Birmingham,,Central Florida,W,31,42,73.8,327,2,2,145.4,jonathan-perry-1
Kevin Prince,2011-10-20,7,UCLA,@,Arizona,L,17,35,48.6,286,1,0,126.6,kevin-prince-1
Antwon Bailey,2011-10-21,7,Syracuse,,West Virginia,W,1,1,100.0,20,0,0,268.0,antwon-bailey-1
Teddy Bridgewater,2011-10-21,7,Louisville,,Rutgers,W,10,18,55.6,122,1,1,119.7,teddy-bridgewater-1
Ryan Nassib,2011-10-21,7,Syracuse,,West Virginia,W,24,32,75.0,229,4,0,176.4,ryan-nassib-1
Gary Nova,2011-10-21,7,Rutgers,@,Louisville,L,18,33,54.5,207,1,3,99.1,gary-nova-1
Geno Smith,2011-10-21,7,West Virginia,@,Syracuse,L,24,41,58.5,338,2,2,134.1,geno-smith-1
Chazz Anderson,2011-10-22,8,Buffalo,,Northern Illinois,L,35,53,66.0,404,3,2,141.2,chazz-anderson-2
Robert Arnheim,2011-10-22,8,Western Michigan,@,Eastern Michigan,L,1,1,100.0,17,0,0,242.8,robert-arnheim-1
Tarean Austin,2011-10-22,7,New Mexico,@,Texas Christian,L,2,4,50.0,6,0,0,62.6,tarean-austin-1
Matt Barkley,2011-10-22,7,Southern California,@,Notre Dame,W,24,35,68.6,224,3,0,150.6,matt-barkley-1
Jared Barnett,2011-10-22,7,Iowa State,,Texas A&M,L,16,36,44.4,180,0,0,86.4,jared-barnett-1
Bryan Bennett,2011-10-22,7,Oregon,@,Colorado,W,11,20,55.0,156,2,0,153.5,bryan-bennett-1
Anthony Boone,2011-10-22,7,Duke,,Wake Forest,L,1,2,50.0,11,0,0,96.2,anthony-boone-1
Austin Boucher,2011-10-22,7,Miami (OH),@,Toledo,L,4,6,66.7,61,1,0,207.1,austin-boucher-1
Tajh Boyd,2011-10-22,8,Clemson,,North Carolina,W,27,46,58.7,367,5,0,161.6,tajh-boyd-1
C.J. Brown,2011-10-22,7,Maryland,@,Florida State,L,11,19,57.9,92,0,0,98.6,cj-brown-1
Matt Brown,2011-10-22,7,Texas Christian,,New Mexico,W,2,4,50.0,76,0,0,209.6,matt-brown-3
Kolton Browning,2011-10-22,7,Louisiana-Monroe,@,North Texas,L,15,32,46.9,195,0,0,98.1,kolton-browning-1
Colby Cameron,2011-10-22,7,Louisiana Tech,@,Utah State,W,4,6,66.7,38,0,0,119.9,colby-cameron-1
Alex Carder,2011-10-22,8,Western Michigan,@,Eastern Michigan,L,24,34,70.6,181,0,0,115.3,alex-carder-1
Brion Carnes,2011-10-22,7,Nebraska,@,Minnesota,W,1,1,100.0,7,0,0,158.8,brion-carnes-1
Derek Carr,2011-10-22,8,Fresno State,@,Nevada,L,20,37,54.1,315,3,0,152.3,derek-carr-1
Richie Casey,2011-10-22,7,Louisiana Tech,@,Utah State,W,1,1,100.0,45,0,0,478.0,richie-casey-1
Rakeem Cato,2011-10-22,8,Marshall,@,Houston,L,2,4,50.0,52,1,0,241.7,rakeem-cato-1
Matt Christian,2011-10-22,7,New Mexico State,@,Hawaii,L,18,34,52.9,224,2,0,127.7,matt-christian-1
Zach Collaros,2011-10-22,7,Cincinnati,@,South Florida,W,26,41,63.4,383,3,2,156.3,zach-collaros-1
Kain Colter,2011-10-22,7,Northwestern,,Penn State,L,2,2,100.0,18,0,0,175.6,kain-colter-1
Travaughn Colwell,2011-10-22,7,New Mexico State,@,Hawaii,L,1,2,50.0,13,0,0,104.6,travaughn-colwell-1
Kirk Cousins,2011-10-22,7,Michigan State,,Wisconsin,W,22,31,71.0,290,3,0,181.5,kirk-cousins-1
Dayne Crist,2011-10-22,7,Notre Dame,,Southern California,L,4,5,80.0,36,0,0,140.5,dayne-crist-1
Stephen Curtis,2011-10-22,7,Florida Atlantic,,Middle Tennessee State,L,4,5,80.0,31,0,0,132.1,stephen-curtis-1
B.J. Daniels,2011-10-22,7,South Florida,,Cincinnati,L,31,48,64.6,409,3,1,152.6,bj-daniels-1
Austin Dantin,2011-10-22,8,Toledo,,Miami (OH),W,7,13,53.8,85,1,0,134.2,austin-dantin-1
Austin Davis,2011-10-22,7,Southern Mississippi,,Southern Methodist,W,27,37,73.0,266,1,1,136.9,austin-davis-1
Dominique Davis,2011-10-22,7,East Carolina,@,Navy,W,40,45,88.9,372,2,0,173.0,dominique-davis-2
Synjyn Days,2011-10-22,8,Georgia Tech,@,Miami (FL),L,1,2,50.0,14,0,0,108.8,synjyn-days-1
Seth Doege,2011-10-22,7,Texas Tech,@,Oklahoma,W,33,52,63.5,441,4,0,160.1,seth-doege-1
Zac Dysert,2011-10-22,7,Miami (OH),@,Toledo,L,24,37,64.9,333,2,2,147.5,zac-dysert-1
Cody Fajardo,2011-10-22,7,Nevada,,Fresno State,W,19,27,70.4,313,1,0,180.0,cody-fajardo-1
Nick Fanuzzi,2011-10-22,7,Rice,,Tulsa,L,20,37,54.1,234,1,0,116.1,nick-fanuzzi-1
James Franklin,2011-10-22,7,Missouri,,Oklahoma State,L,14,27,51.9,184,1,3,99.1,james-franklin-1
Kiehl Frazier,2011-10-22,8,Auburn,@,Louisiana State,L,2,4,50.0,16,0,0,83.6,kiehl-frazier-1
Blaine Gautier,2011-10-22,8,Louisiana,@,Western Kentucky,L,32,51,62.7,419,2,1,140.8,blaine-gautier-1
Alex Gillett,2011-10-22,8,Eastern Michigan,,Western Michigan,W,6,9,66.7,144,1,0,237.7,alex-gillett-1
Mike Glennon,2011-10-22,7,North Carolina State,@,Virginia,W,20,36,55.6,231,3,2,125.8,mike-glennon-1
A.J. Graham,2011-10-22,8,Marshall,@,Houston,L,27,35,77.1,257,2,2,146.3,aj-graham-1
David Graves,2011-10-22,7,Hawaii,,New Mexico State,W,2,2,100.0,12,0,0,150.4,david-graves-1
Marqueis Gray,2011-10-22,7,Minnesota,,Nebraska,L,9,18,50.0,122,0,0,106.9,marqueis-gray-1
Ryan Griffin,2011-10-22,8,Tulane,,Memphis,L,31,50,62.0,377,1,2,123.9,ryan-griffin-2
Dustin Haines,2011-10-22,7,Oregon,@,Colorado,W,0,1,0.0,0,0,0,0.0,dustin-haines-1
Tyler Hansen,2011-10-22,8,Colorado,,Oregon,L,7,15,46.7,62,0,1,68.1,tyler-hansen-1
Braden Hanson,2011-10-22,8,North Carolina,@,Clemson,L,1,2,50.0,52,0,0,268.4,braden-hanson-1
Chandler Harnish,2011-10-22,8,Northern Illinois,@,Buffalo,W,11,26,42.3,150,0,0,90.8,chandler-harnish-1
Jacory Harris,2011-10-22,7,Miami (FL),,Georgia Tech,W,8,23,34.8,140,0,1,77.2,jacory-harris-1
Michael Harrison,2011-10-22,7,Oklahoma State,@,Missouri,W,0,1,0.0,0,0,0,0.0,michael-harrison-1
Jon Hays,2011-10-22,7,Utah,@,California,L,11,22,50.0,148,0,3,79.2,jon-hays-1
Jake Heaps,2011-10-22,8,Brigham Young,,Idaho State,W,8,10,80.0,67,0,1,116.3,jake-heaps-1
Andrew Hendrix,2011-10-22,7,Notre Dame,,Southern California,L,0,1,0.0,0,0,0,0.0,andrew-hendrix-1
Nick Hirschman,2011-10-22,8,Colorado,,Oregon,L,8,18,44.4,71,0,0,77.6,nick-hirschman-1
B.R. Holbrook,2011-10-22,7,New Mexico,@,Texas Christian,L,6,7,85.7,15,0,0,103.7,br-holbrook-1
Nick Isham,2011-10-22,7,Louisiana Tech,@,Utah State,W,10,22,45.5,63,0,0,69.5,nick-isham-1
Kawaun Jakes,2011-10-22,7,Western Kentucky,,Louisiana,W,15,18,83.3,242,1,1,203.5,kawaun-jakes-1
Steele Jantz,2011-10-22,7,Iowa State,,Texas A&M,L,0,4,0.0,0,0,1,-50.0,steele-jantz-1
Jordan Jefferson,2011-10-22,8,Louisiana State,,Auburn,W,2,3,66.7,54,1,0,327.9,jordan-jefferson-1
Tim Jefferson,2011-10-22,7,Air Force,@,Boise State,L,8,16,50.0,144,0,1,113.1,tim-jefferson-1
Max Jenkins,2011-10-22,7,Army,@,Vanderbilt,L,0,1,0.0,0,0,0,0.0,max-jenkins-1
Landry Jones,2011-10-22,7,Oklahoma,,Texas Tech,L,30,55,54.5,412,5,1,143.8,landry-jones-1
Case Keenum,2011-10-22,7,Houston,,Marshall,W,24,28,85.7,376,6,0,269.2,case-keenum-1
Chuckie Keeton,2011-10-22,7,Utah State,,Louisiana Tech,L,16,24,66.7,128,0,1,103.1,chuckie-keeton-1
Logan Kilgore,2011-10-22,6,Middle Tennessee State,@,Florida Atlantic,W,28,39,71.8,218,3,2,133.9,logan-kilgore-1
G.J. Kinne,2011-10-22,7,Tulsa,@,Rice,W,21,34,61.8,318,3,0,169.4,gj-kinne-1
Collin Klein,2011-10-22,7,Kansas State,@,Kansas,W,12,19,63.2,195,1,0,166.7,collin-klein-1
Nick Lamaison,2011-10-22,7,Texas-El Paso,,Colorado State,W,8,15,53.3,116,1,1,127.0,nick-lamaison-1
Sammuel Lamur,2011-10-22,7,Kansas State,@,Kansas,W,2,2,100.0,10,0,0,142.0,sammuel-lamur-1
Jarrett Lee,2011-10-22,8,Louisiana State,,Auburn,W,14,20,70.0,165,2,0,172.3,jarrett-lee-1
Todd Lee,2011-10-22,7,New Mexico State,@,Hawaii,L,1,1,100.0,47,1,0,824.8,todd-lee-1
Marshall Lobbestael,2011-10-22,7,Washington State,,Oregon State,L,10,20,50.0,105,0,1,84.1,marshall-lobbestael-1
Andrew Luck,2011-10-22,7,Stanford,,Washington,W,16,21,76.2,169,2,0,175.2,andrew-luck-1
Randall Mackey,2011-10-22,7,Mississippi,,Arkansas,L,18,30,60.0,219,2,1,136.7,randall-mackey-1
Sean Mannion,2011-10-22,7,Oregon State,@,Washington State,W,26,34,76.5,376,4,1,202.3,sean-mannion-1
E.J. Manuel,2011-10-22,7,Florida State,,Maryland,W,18,26,69.2,264,1,1,159.5,ej-manuel-1
Taylor Martinez,2011-10-22,7,Nebraska,@,Minnesota,W,13,22,59.1,162,1,0,135.9,taylor-martinez-1
Zach Maynard,2011-10-22,7,California,,Utah,W,19,29,65.5,255,1,0,150.8,zach-maynard-1
A.J. McCarron,2011-10-22,8,Alabama,,Tennessee,W,17,26,65.4,284,1,1,162.1,aj-mccarron-1
J.J. McDermott,2011-10-22,7,Southern Methodist,@,Southern Mississippi,L,16,32,50.0,173,0,2,82.9,jj-mcdermott-1
Matt McGloin,2011-10-22,8,Penn State,@,Northwestern,W,17,26,65.4,192,2,0,152.8,matt-mcgloin-1
Taylor McHargue,2011-10-22,7,Rice,,Tulsa,L,2,4,50.0,16,0,2,-16.4,taylor-mchargue-1
Quinn Mecham,2011-10-22,7,Kansas,,Kansas State,L,4,8,50.0,41,1,0,134.3,quinn-mecham-1
Trey Miller,2011-10-22,7,Navy,,East Carolina,L,5,12,41.7,126,2,0,184.9,trey-miller-1
T.J. Moe,2011-10-22,7,Missouri,,Oklahoma State,L,1,1,100.0,31,0,0,360.4,tj-moe-1
Bryant Moniz,2011-10-22,7,Hawaii,,New Mexico State,W,24,39,61.5,264,2,0,135.3,bryant-moniz-1
Nick Montana,2011-10-22,7,Washington,@,Stanford,L,1,2,50.0,11,0,1,-3.8,nick-montana-1
Clayton Moore,2011-10-22,7,Akron,,Ohio,L,13,26,50.0,125,1,0,103.1,clayton-moore-1
Kellen Moore,2011-10-22,7,Boise State,,Air Force,W,23,29,79.3,281,3,1,187.9,kellen-moore-1
Clint Moseley,2011-10-22,8,Auburn,@,Louisiana State,L,12,20,60.0,145,0,1,110.9,clint-moseley-1
Jeff Murphy,2011-10-22,6,Middle Tennessee State,@,Florida Atlantic,W,3,3,100.0,74,0,0,307.2,jeff-murphy-1
Riley Nelson,2011-10-22,8,Brigham Young,,Idaho State,W,11,17,64.7,215,3,0,229.2,riley-nelson-1
Morgan Newton,2011-10-22,7,Kentucky,,Jacksonville State,W,10,16,62.5,105,2,0,158.9,morgan-newton-1
Patrick Nicely,2011-10-22,7,Akron,,Ohio,L,4,7,57.1,43,1,0,155.9,patrick-nicely-1
Brett Nottingham,2011-10-22,7,Stanford,,Washington,W,0,1,0.0,0,0,0,0.0,brett-nottingham-1
Danny O'Brien,2011-10-22,7,Maryland,@,Florida State,L,9,18,50.0,180,1,0,152.3,danny-obrien-1
Reilly O'Toole,2011-10-22,8,Illinois,@,Purdue,L,4,5,80.0,28,0,1,87.0,reilly-otoole-1
Terrance Owens,2011-10-22,8,Toledo,,Miami (OH),W,11,15,73.3,143,1,0,175.4,terrance-owens-1
Casey Pachall,2011-10-22,7,Texas Christian,,New Mexico,W,13,17,76.5,175,2,0,201.8,casey-pachall-1
Michael Palardy,2011-10-22,7,Tennessee,@,Alabama,L,1,1,100.0,5,0,0,142.0,michael-palardy-1
Harry Peoples,2011-10-22,8,Louisiana,@,Western Kentucky,L,0,1,0.0,0,0,0,0.0,harry-peoples-1
Dan Persa,2011-10-22,7,Northwestern,,Penn State,L,26,34,76.5,294,1,1,152.9,dan-persa-1
Keith Price,2011-10-22,7,Washington,@,Stanford,L,23,36,63.9,247,1,1,125.1,keith-price-1
Tanner Price,2011-10-22,7,Wake Forest,@,Duke,W,15,25,60.0,215,2,0,158.6,tanner-price-1
Kriss Proctor,2011-10-22,7,Navy,,East Carolina,L,2,3,66.7,10,0,0,94.7,kriss-proctor-1
Ryan Radcliff,2011-10-22,8,Central Michigan,@,Ball State,L,30,44,68.2,436,3,1,169.4,ryan-radcliff-1
Bobby Rainey,2011-10-22,7,Western Kentucky,,Louisiana,W,1,1,100.0,31,0,0,360.4,bobby-rainey-1
Taylor Reed,2011-10-22,8,Memphis,@,Tulane,W,14,26,53.8,213,2,1,140.4,taylor-reed-2
Tommy Rees,2011-10-22,7,Notre Dame,,Southern California,L,23,37,62.2,190,0,1,99.9,tommy-rees-1
Sean Renfree,2011-10-22,7,Duke,,Wake Forest,L,28,45,62.2,213,0,1,97.5,sean-renfree-1
Bryn Renner,2011-10-22,8,North Carolina,@,Clemson,L,19,33,57.6,264,2,3,126.6,bryn-renner-1
Chase Rettig,2011-10-22,7,Boston College,@,Virginia Tech,L,13,30,43.3,181,1,1,98.3,chase-rettig-1
Tre Roberson,2011-10-22,8,Indiana,@,Iowa,L,16,24,66.7,197,1,0,149.4,tre-roberson-1
Griff Robles,2011-10-22,7,Utah,@,California,L,0,1,0.0,0,0,0,0.0,griff-robles-1
Michael Rocco,2011-10-22,7,Virginia,,North Carolina State,L,7,19,36.8,36,1,0,70.1,michael-rocco-1
Jordan Rodgers,2011-10-22,7,Vanderbilt,,Army,W,10,27,37.0,186,1,2,92.3,jordan-rodgers-1
Angel Santiago,2011-10-22,7,Army,@,Vanderbilt,L,0,2,0.0,0,0,0,0.0,angel-santiago-1
Nathan Scheelhaase,2011-10-22,8,Illinois,@,Purdue,L,22,35,62.9,217,0,0,114.9,nathan-scheelhaase-1
Matt Schilz,2011-10-22,8,Bowling Green State,,Temple,W,20,34,58.8,204,1,0,118.9,matt-schilz-1
Sean Sellwood,2011-10-22,7,Utah,@,California,L,1,1,100.0,17,0,0,242.8,sean-sellwood-1
Trevor Siemian,2011-10-22,7,Northwestern,,Penn State,L,0,3,0.0,0,0,0,0.0,trevor-siemian-1
Matt Simms,2011-10-22,7,Tennessee,@,Alabama,L,8,17,47.1,58,0,1,64.0,matt-simms-1
Phillip Sims,2011-10-22,8,Alabama,,Tennessee,W,1,2,50.0,10,0,0,92.0,phillip-sims-1
Kyle Snyder,2011-10-22,8,Ohio,@,Akron,W,2,2,100.0,16,0,0,167.2,kyle-snyder-1
Trent Steelman,2011-10-22,7,Army,@,Vanderbilt,L,1,3,33.3,18,0,0,83.7,trent-steelman-1
Chester Stewart,2011-10-22,8,Temple,@,Bowling Green State,L,7,13,53.8,66,0,0,96.5,chester-stewart-1
Cole Stoudt,2011-10-22,8,Clemson,,North Carolina,W,1,2,50.0,6,0,0,75.2,cole-stoudt-1
Ryan Tannehill,2011-10-22,7,Texas A&M,@,Iowa State,W,24,43,55.8,263,2,0,122.5,ryan-tannehill-1
Caleb Terbush,2011-10-22,7,Purdue,,Illinois,W,16,25,64.0,178,2,0,150.2,caleb-terbush-1
Tyler Tettleton,2011-10-22,8,Ohio,@,Akron,W,21,29,72.4,328,2,1,183.3,tyler-tettleton-1
Logan Thomas,2011-10-22,8,Virginia Tech,,Boston College,W,22,36,61.1,268,1,0,132.8,logan-thomas-1
Pete Thomas,2011-10-22,7,Colorado State,@,Texas-El Paso,L,19,33,57.6,162,0,1,92.8,pete-thomas-1
Derek Thompson,2011-10-22,8,North Texas,,Louisiana-Monroe,W,23,39,59.0,332,3,0,155.9,derek-thompson-1
Jeff Tuel,2011-10-22,7,Washington State,,Oregon State,L,11,13,84.6,127,1,0,192.1,jeff-tuel-1
Cotton Turner,2011-10-22,7,Houston,,Marshall,W,5,9,55.6,103,1,0,188.4,cotton-turner-1
James Vandenberg,2011-10-22,7,Iowa,,Indiana,W,12,16,75.0,253,4,0,290.3,james-vandenberg-1
Johnathan Warzeka,2011-10-22,7,Air Force,@,Boise State,L,0,1,0.0,0,0,0,0.0,johnathan-warzeka-1
Tevin Washington,2011-10-22,8,Georgia Tech,@,Miami (FL),L,6,12,50.0,63,0,1,77.4,tevin-washington-1
David Watford,2011-10-22,7,Virginia,,North Carolina State,L,4,16,25.0,89,1,3,54.9,david-watford-1
Jordan Webb,2011-10-22,7,Kansas,,Kansas State,L,21,28,75.0,170,1,0,137.8,jordan-webb-1
Brandon Weeden,2011-10-22,7,Oklahoma State,@,Missouri,W,33,49,67.3,338,3,1,141.4,brandon-weeden-1
Cody Wells,2011-10-22,7,Louisiana-Monroe,@,North Texas,L,1,3,33.3,6,0,1,-16.5,cody-wells-1
Keith Wenning,2011-10-22,8,Ball State,,Central Michigan,W,27,38,71.1,325,3,1,163.7,keith-wenning-1
Graham Wilbert,2011-10-22,7,Florida Atlantic,,Middle Tennessee State,L,10,24,41.7,104,1,1,83.5,graham-wilbert-1
Russell Wilson,2011-10-22,7,Wisconsin,@,Michigan State,L,14,21,66.7,223,2,2,168.2,russell-wilson-1
Tyler Wilson,2011-10-22,7,Arkansas,@,Mississippi,W,13,28,46.4,232,0,0,116.0,tyler-wilson-1
Ed Young,2011-10-22,8,Buffalo,,Northern Illinois,L,0,1,0.0,0,0,0,0.0,ed-young-1
Austin Zouzalik,2011-10-22,7,Texas Tech,@,Oklahoma,W,1,1,100.0,11,0,0,192.4,austin-zouzalik-1
Wesley Carroll,2011-10-25,8,Florida International,,Troy,W,20,37,54.1,285,2,1,131.2,wesley-carroll-1
Jamie Hampton,2011-10-25,7,Troy,@,Florida International,L,3,3,100.0,12,0,0,133.6,jamie-hampton-1
Corey Robinson,2011-10-25,7,Troy,@,Florida International,L,17,31,54.8,203,0,2,96.9,corey-robinson-1
Ronald Jones,2011-10-26,8,Pittsburgh,,Connecticut,W,1,1,100.0,14,1,0,547.6,ronald-jones-3
Scott McCummings,2011-10-26,8,Connecticut,@,Pittsburgh,L,1,1,100.0,9,0,0,175.6,scott-mccummings-1
Johnny McEntee,2011-10-26,8,Connecticut,@,Pittsburgh,L,17,33,51.5,193,2,0,120.6,johnny-mcentee-1
Tino Sunseri,2011-10-26,8,Pittsburgh,,Connecticut,W,29,42,69.0,419,2,0,168.6,tino-sunseri-1
Nick Fanuzzi,2011-10-27,8,Rice,@,Houston,L,3,9,33.3,81,1,0,145.6,nick-fanuzzi-1
Jacory Harris,2011-10-27,8,Miami (FL),,Virginia,L,21,30,70.0,311,3,0,190.1,jacory-harris-1
Perry Jones,2011-10-27,8,Virginia,@,Miami (FL),W,1,1,100.0,37,1,0,740.8,perry-jones-1
