Player,Date,G,School,Loc,Opponent,WL,Punt Ret,Punt Ret Yds,Punt Ret Avg,Punt Ret TD,unique_id
Kenny Stills,2011-10-01,4,Oklahoma,,Ball State,W,1,13,13.0,0,kenny-stills-1
Derrick Strozier,2011-10-01,5,Tulane,@,Army,L,2,1,0.5,0,derrick-strozier-1
Darryl Surgent,2011-10-01,5,Louisiana,,Florida Atlantic,W,2,29,14.5,0,darryl-surgent-1
Bobby Swigert,2011-10-01,5,Boston College,,Wake Forest,L,2,11,5.5,0,bobby-swigert-1
Dominique Terrell,2011-10-01,5,Virginia,,Idaho,W,1,4,4.0,0,dominique-terrell-1
Drew Terrell,2011-10-01,4,Stanford,,UCLA,W,2,17,8.5,0,drew-terrell-1
Momo Thomas,2011-10-01,5,Colorado State,,San Jose State,L,3,33,11.0,0,momo-thomas-1
Wayne Times,2011-10-01,5,Florida International,,Duke,L,3,22,7.3,0,wayne-times-1
Josh Turner,2011-10-01,4,Texas,@,Iowa State,W,1,34,34.0,1,josh-turner-1
Justin Veltung,2011-10-01,5,Idaho,@,Virginia,L,1,0,0.0,0,justin-veltung-1
Marquel Wade,2011-10-01,5,Arkansas,N,Texas A&M,W,1,19,19.0,0,marquel-wade-1
Jordan White,2011-10-01,5,Western Michigan,@,Connecticut,W,4,32,8.0,0,jordan-white-1
Jackie Williams,2011-10-01,4,Alabama-Birmingham,@,Troy,L,2,99,49.5,0,jackie-williams-1
Kasen Williams,2011-10-01,5,Washington,@,Utah,W,1,-4,-4.0,0,kasen-williams-1
D.J. Woods,2011-10-01,5,Cincinnati,@,Miami (OH),W,3,37,12.3,0,dj-woods-1
Kendall Wright,2011-10-01,4,Baylor,@,Kansas State,L,1,19,19.0,0,kendall-wright-1
Will Wright,2011-10-01,5,North Texas,@,Tulsa,L,1,3,3.0,0,will-wright-1
Devon Wylie,2011-10-01,5,Fresno State,,Mississippi,L,2,31,15.5,0,devon-wylie-1
Ronnie Yell,2011-10-01,5,San Jose State,@,Colorado State,W,1,10,10.0,0,ronnie-yell-1
Devrin Young,2011-10-01,4,Tennessee,,Buffalo,W,1,43,43.0,0,devrin-young-1
Austin Zouzalik,2011-10-01,4,Texas Tech,@,Kansas,W,1,1,1.0,0,austin-zouzalik-1
John Evans,2011-10-06,5,Western Kentucky,@,Middle Tennessee State,W,2,11,5.5,0,john-evans-1
Cliff Harris,2011-10-06,5,Oregon,,California,W,2,13,6.5,0,cliff-harris-1
LaMichael James,2011-10-06,5,Oregon,,California,W,1,2,2.0,0,lamichael-james-1
Eric Russell,2011-10-06,5,Middle Tennessee State,,Western Kentucky,L,2,1,0.5,0,eric-russell-1
Mitch Burroughs,2011-10-07,5,Boise State,@,Fresno State,W,2,35,17.5,0,mitch-burroughs-1
Rashad Evans,2011-10-07,6,Fresno State,,Boise State,L,1,20,20.0,0,rashad-evans-1
Hunter White,2011-10-07,5,Boise State,@,Fresno State,W,1,1,1.0,0,hunter-white-1
Devon Wylie,2011-10-07,6,Fresno State,,Boise State,L,3,82,27.3,1,devon-wylie-1
Ameer Abdullah,2011-10-08,6,Nebraska,,Ohio State,W,2,6,3.0,0,ameer-abdullah-1
Justin Albert,2011-10-08,5,Troy,@,Louisiana,L,2,11,5.5,0,justin-albert-1
Cortez Ash,2011-10-08,5,Florida Atlantic,@,North Texas,L,1,4,4.0,0,cortez-ash-1
Tavon Austin,2011-10-08,6,West Virginia,,Connecticut,W,5,51,10.2,0,tavon-austin-1
Johnthan Banks,2011-10-08,6,Mississippi State,@,Alabama-Birmingham,W,2,2,1.0,0,johnthan-banks-1
Travis Benjamin,2011-10-08,5,Miami (FL),@,Virginia Tech,L,1,7,7.0,0,travis-benjamin-1
D.J. Beshears,2011-10-08,5,Kansas,@,Oklahoma State,L,1,15,15.0,0,dj-beshears-1
Quan Bray,2011-10-08,6,Auburn,@,Arkansas,L,3,12,4.0,0,quan-bray-1
Charles Brown,2011-10-08,6,North Carolina,,Louisville,W,2,1,0.5,0,charles-brown-1
Da'Ron Brown,2011-10-08,6,Northern Illinois,,Kent State,W,1,0,0.0,0,daron-brown-1
Matt Brown,2011-10-08,6,Temple,@,Ball State,W,1,15,15.0,0,matt-brown-1
Ryan Broyles,2011-10-08,5,Oklahoma,N,Texas,W,2,17,8.5,0,ryan-broyles-1
Chad Bumphis,2011-10-08,6,Mississippi State,@,Alabama-Birmingham,W,1,-3,-3.0,0,chad-bumphis-1
Tyler Cain,2011-10-08,5,Louisiana-Monroe,,Arkansas State,L,2,-1,-0.5,0,tyler-cain-1
Travis Carrie,2011-10-08,6,Ohio,@,Buffalo,L,4,39,9.8,0,travis-carrie-1
Brelan Chancellor,2011-10-08,6,North Texas,,Florida Atlantic,W,1,-2,-2.0,0,brelan-chancellor-1
Eugene Cooper,2011-10-08,6,Bowling Green State,@,Western Michigan,L,1,0,0.0,0,eugene-cooper-1
Tommy Davis,2011-10-08,6,Northern Illinois,,Kent State,W,4,40,10.0,0,tommy-davis-2
Patrick Edwards,2011-10-08,6,Houston,,East Carolina,W,1,54,54.0,0,patrick-edwards-1
Taylor Embree,2011-10-08,6,UCLA,,Washington State,W,1,4,4.0,0,taylor-embree-1
J.D. Falslev,2011-10-08,6,Brigham Young,,San Jose State,W,1,3,3.0,0,jd-falslev-1
Dwayne Frampton,2011-10-08,6,Arkansas State,@,Louisiana-Monroe,W,2,13,6.5,0,dwayne-frampton-1
T.J. Graham,2011-10-08,6,North Carolina State,,Central Michigan,W,3,47,15.7,0,tj-graham-1
Waynelle Gravesande,2011-10-08,5,Purdue,,Minnesota,W,2,6,3.0,0,waynelle-gravesande-1
Brandon Green,2011-10-08,6,Minnesota,@,Purdue,L,1,2,2.0,0,brandon-green-1
Andrew Guillot,2011-10-08,6,Louisiana Tech,@,Idaho,W,5,42,8.4,0,andrew-guillot-1
Charles Henderson,2011-10-08,5,Utah,,Arizona State,L,2,34,17.0,0,charles-henderson-1
Jayron Hosley,2011-10-08,6,Virginia Tech,,Miami (FL),W,1,17,17.0,0,jayron-hosley-1
Mario Hull,2011-10-08,5,Rice,,Memphis,W,8,121,15.1,0,mario-hull-1
Josh Jackson,2011-10-08,6,Army,@,Miami (OH),L,1,10,10.0,0,josh-jackson-1
Lovell Jackson,2011-10-08,5,Wake Forest,,Florida State,W,1,4,4.0,0,lovell-jackson-1
Terrell Jackson,2011-10-08,6,Buffalo,,Ohio,W,2,5,2.5,0,terrell-jackson-3
Michael Johnson,2011-10-08,5,Nevada-Las Vegas,@,Nevada,L,1,0,0.0,0,michael-johnson-8
Don Jones,2011-10-08,6,Arkansas State,@,Louisiana-Monroe,W,1,44,44.0,1,don-jones-1
Ronald Jones,2011-10-08,6,Pittsburgh,@,Rutgers,L,1,10,10.0,0,ronald-jones-3
Travis Jones,2011-10-08,5,Florida Atlantic,@,North Texas,L,3,14,4.7,0,travis-jones-2
Jonathan Krause,2011-10-08,5,Vanderbilt,@,Alabama,L,1,-4,-4.0,0,jonathan-krause-1
Tracy Lampley,2011-10-08,6,Southern Mississippi,@,Navy,W,2,14,7.0,0,tracy-lampley-1
Ryan Lankford,2011-10-08,6,Illinois,@,Indiana,W,4,19,4.8,0,ryan-lankford-1
Zach Laskey,2011-10-08,6,Georgia Tech,,Maryland,W,2,29,14.5,0,zach-laskey-1
Josh Lenz,2011-10-08,5,Iowa State,@,Baylor,L,2,15,7.5,0,josh-lenz-1
Tony Logan,2011-10-08,5,Maryland,@,Georgia Tech,L,2,3,1.5,0,tony-logan-1
Venric Mark,2011-10-08,5,Northwestern,,Michigan,L,1,20,20.0,0,venric-mark-1
Tyrann Mathieu,2011-10-08,6,Louisiana State,,Florida,W,2,12,6.0,0,tyrann-mathieu-1
Rishard Matthews,2011-10-08,5,Nevada,,Nevada-Las Vegas,W,1,6,6.0,0,rishard-matthews-1
Marquis Maze,2011-10-08,6,Alabama,,Vanderbilt,W,3,2,0.7,0,marquis-maze-1
Griffin McNabb,2011-10-08,5,Utah,,Arizona State,L,3,0,0.0,0,griffin-mcnabb-1
Kenric McNeal,2011-10-08,5,Texas A&M,@,Texas Tech,W,1,19,19.0,0,kenric-mcneal-1
Eric Moats,2011-10-08,5,Utah State,,Wyoming,W,1,0,0.0,0,eric-moats-1
T.J. Moe,2011-10-08,5,Missouri,@,Kansas State,L,1,0,0.0,0,tj-moe-1
Richard Morrison,2011-10-08,6,Arizona,@,Oregon State,L,2,9,4.5,0,richard-morrison-1
Dre Muhammad,2011-10-08,6,Indiana,,Illinois,L,1,1,1.0,0,dre-muhammad-1
Levi Norwood,2011-10-08,5,Baylor,,Iowa State,W,2,39,19.5,0,levi-norwood-1
Eric Page,2011-10-08,6,Toledo,,Eastern Michigan,W,6,98,16.3,1,eric-page-1
Larry Parker,2011-10-08,5,San Diego State,,Texas Christian,L,1,5,5.0,0,larry-parker-1
A.J. Price,2011-10-08,6,Akron,,Florida International,L,1,0,0.0,0,aj-price-1
Chris Rainey,2011-10-08,6,Florida,@,Louisiana State,L,2,7,3.5,0,chris-rainey-1
Rueben Randle,2011-10-08,6,Louisiana State,,Florida,W,1,3,3.0,0,rueben-randle-1
Greg Reid,2011-10-08,5,Florida State,@,Wake Forest,L,5,51,10.2,0,greg-reid-1
Steve Rene,2011-10-08,6,Syracuse,@,Tulane,W,2,0,0.0,0,steve-rene-1
Josh Robinson,2011-10-08,5,Central Florida,,Marshall,W,1,18,18.0,0,josh-robinson-1
Cameron Saddler,2011-10-08,6,Pittsburgh,@,Rutgers,L,3,7,2.3,0,cameron-saddler-1
Ace Sanders,2011-10-08,6,South Carolina,,Kentucky,W,4,8,2.0,0,ace-sanders-1
Mohamed Sanu,2011-10-08,5,Rutgers,,Pittsburgh,W,4,34,8.5,0,mohamed-sanu-1
Jaxon Shipley,2011-10-08,5,Texas,N,Oklahoma,L,1,3,3.0,0,jaxon-shipley-1
Derrick Strozier,2011-10-08,6,Tulane,,Syracuse,L,2,5,2.5,0,derrick-strozier-1
Bobby Swigert,2011-10-08,6,Boston College,@,Clemson,L,1,7,7.0,0,bobby-swigert-1
Drew Terrell,2011-10-08,5,Stanford,,Colorado,W,2,32,16.0,0,drew-terrell-1
Tramaine Thompson,2011-10-08,5,Kansas State,,Missouri,W,2,26,13.0,0,tramaine-thompson-1
Justin Veltung,2011-10-08,6,Idaho,,Louisiana Tech,L,4,93,23.3,1,justin-veltung-1
Jordan White,2011-10-08,6,Western Michigan,,Bowling Green State,W,1,6,6.0,0,jordan-white-1
Jackie Williams,2011-10-08,5,Alabama-Birmingham,,Mississippi State,L,2,14,7.0,0,jackie-williams-1
Kerwynn Williams,2011-10-08,5,Utah State,,Wyoming,W,1,22,22.0,0,kerwynn-williams-1
Nick Williams,2011-10-08,6,Connecticut,@,West Virginia,L,3,8,2.7,0,nick-williams-1
J.J. Worton,2011-10-08,5,Central Florida,,Marshall,W,1,-2,-2.0,0,jj-worton-1
Clayton York,2011-10-08,5,Oregon State,,Arizona,W,1,41,41.0,1,clayton-york-1
Devrin Young,2011-10-08,5,Tennessee,,Georgia,L,2,19,9.5,0,devrin-young-1
Austin Zouzalik,2011-10-08,5,Texas Tech,,Texas A&M,L,2,17,8.5,0,austin-zouzalik-1
Keenan Allen,2011-10-13,6,California,,Southern California,L,1,5,5.0,0,keenan-allen-1
Marvin Jones,2011-10-13,6,California,,Southern California,L,1,37,37.0,0,marvin-jones-1
Leon McFadden,2011-10-13,6,San Diego State,@,Air Force,W,1,2,2.0,0,leon-mcfadden-1
Robert Woods,2011-10-13,6,Southern California,@,California,W,1,8,8.0,0,robert-woods-1
Scott Harding,2011-10-14,6,Hawaii,@,San Jose State,L,1,0,0.0,0,scott-harding-1
Jared Abbrederis,2011-10-15,6,Wisconsin,,Indiana,W,1,60,60.0,1,jared-abbrederis-1
Eric Adeyemi,2011-10-15,7,Kent State,,Miami (OH),L,3,12,4.0,0,eric-adeyemi-2
Matt Aiken,2011-10-15,6,Navy,@,Rutgers,L,1,4,4.0,0,matt-aiken-1
Justin Albert,2011-10-15,6,Troy,,Louisiana-Monroe,L,3,18,6.0,0,justin-albert-1
Luther Ambrose,2011-10-15,6,Louisiana-Monroe,@,Troy,W,1,0,0.0,0,luther-ambrose-1
Perez Ashford,2011-10-15,7,Northern Illinois,,Western Michigan,W,2,33,16.5,0,perez-ashford-1
Johnthan Banks,2011-10-15,7,Mississippi State,,South Carolina,L,1,3,3.0,0,johnthan-banks-1
Kemonte Bateman,2011-10-15,6,New Mexico State,,Idaho,W,1,-5,-5.0,0,kemonte-bateman-1
Odell Beckham Jr.,2011-10-15,7,Louisiana State,@,Tennessee,W,1,10,10.0,0,odell-beckham-jr-1
Travis Benjamin,2011-10-15,6,Miami (FL),@,North Carolina,W,1,-7,-7.0,0,travis-benjamin-1
D.J. Beshears,2011-10-15,6,Kansas,,Oklahoma,L,1,4,4.0,0,dj-beshears-1
Blake Bierman,2011-10-15,6,Florida Atlantic,,Western Kentucky,L,3,4,1.3,0,blake-bierman-1
Andre Booker,2011-10-15,7,Marshall,,Rice,W,2,15,7.5,0,andre-booker-1
Matt Boyd,2011-10-15,7,Eastern Michigan,@,Central Michigan,W,1,5,5.0,0,matt-boyd-1
Xavius Boyd,2011-10-15,6,Western Kentucky,@,Florida Atlantic,W,1,6,6.0,0,xavius-boyd-1
Quan Bray,2011-10-15,7,Auburn,,Florida,W,1,10,10.0,0,quan-bray-1
Lavon Brazill,2011-10-15,7,Ohio,,Ball State,L,2,39,19.5,0,lavon-brazill-1
Charles Brown,2011-10-15,7,North Carolina,,Miami (FL),L,2,12,6.0,0,charles-brown-1
Justin Brown,2011-10-15,7,Penn State,,Purdue,W,2,33,16.5,0,justin-brown-1
Ryan Broyles,2011-10-15,6,Oklahoma,@,Kansas,W,3,84,28.0,0,ryan-broyles-1
Chad Bumphis,2011-10-15,7,Mississippi State,,South Carolina,L,1,5,5.0,0,chad-bumphis-1
Blair Burns,2011-10-15,6,Wyoming,,Nevada-Las Vegas,W,1,15,15.0,0,blair-burns-1
Mitch Burroughs,2011-10-15,6,Boise State,@,Colorado State,W,4,78,19.5,0,mitch-burroughs-1
Tyler Cain,2011-10-15,6,Louisiana-Monroe,@,Troy,W,1,3,3.0,0,tyler-cain-1
Keenan Canty,2011-10-15,7,Colorado,@,Washington,L,1,3,3.0,0,keenan-canty-1
Orson Charles,2011-10-15,7,Georgia,@,Vanderbilt,W,1,4,4.0,0,orson-charles-1
Robert Clark,2011-10-15,7,Florida,@,Auburn,L,1,0,0.0,0,robert-clark-1
Danny Coale,2011-10-15,7,Virginia Tech,@,Wake Forest,W,4,26,6.5,0,danny-coale-1
Josh Cooper,2011-10-15,6,Oklahoma State,@,Texas,W,2,8,4.0,0,josh-cooper-2
Richard Crawford,2011-10-15,6,Southern Methodist,,Central Florida,W,3,141,47.0,1,richard-crawford-1
John Evans,2011-10-15,6,Western Kentucky,@,Florida Atlantic,W,5,58,11.6,0,john-evans-1
Bradie Ewing,2011-10-15,6,Wisconsin,,Indiana,W,1,4,4.0,0,bradie-ewing-1
Austin Franklin,2011-10-15,6,New Mexico State,,Idaho,W,1,-10,-10.0,0,austin-franklin-1
Jeremy Gallon,2011-10-15,7,Michigan,@,Michigan State,L,2,22,11.0,0,jeremy-gallon-1
Chris Givens,2011-10-15,6,Miami (OH),@,Kent State,W,4,22,5.5,0,chris-givens-1
Waynelle Gravesande,2011-10-15,6,Purdue,@,Penn State,L,2,23,11.5,0,waynelle-gravesande-1
Jordan Hall,2011-10-15,7,Ohio State,@,Illinois,W,1,0,0.0,0,jordan-hall-1
Darius Hanks,2011-10-15,7,Alabama,@,Mississippi,W,1,4,4.0,0,darius-hanks-1
Todd Harrelson,2011-10-15,7,North Carolina,,Miami (FL),L,1,1,1.0,0,todd-harrelson-1
Cliff Harris,2011-10-15,6,Oregon,,Arizona State,W,3,26,8.7,0,cliff-harris-1
Dustin Harris,2011-10-15,6,Texas A&M,,Baylor,W,2,13,6.5,0,dustin-harris-1
Casey Hayward,2011-10-15,6,Vanderbilt,,Georgia,L,1,12,12.0,0,casey-hayward-1
Lovell Jackson,2011-10-15,6,Wake Forest,,Virginia Tech,L,2,1,0.5,0,lovell-jackson-1
Michael Johnson,2011-10-15,6,Nevada-Las Vegas,@,Wyoming,L,2,9,4.5,0,michael-johnson-8
Joe Jones,2011-10-15,7,Temple,,Buffalo,W,1,16,16.0,0,joe-jones-1
Evan Landi,2011-10-15,6,South Florida,@,Connecticut,L,4,17,4.3,0,evan-landi-1
Ryan Lankford,2011-10-15,7,Illinois,,Ohio State,L,2,-2,-1.0,0,ryan-lankford-1
Zach Laskey,2011-10-15,7,Georgia Tech,@,Virginia,L,1,16,16.0,0,zach-laskey-1
Todd Lee,2011-10-15,6,New Mexico State,,Idaho,W,2,20,10.0,0,todd-lee-1
Josh Lenz,2011-10-15,6,Iowa State,@,Missouri,L,1,0,0.0,0,josh-lenz-1
Lance Lewis,2011-10-15,6,East Carolina,@,Memphis,W,2,52,26.0,0,lance-lewis-1
Tony Logan,2011-10-15,6,Maryland,,Clemson,L,3,36,12.0,0,tony-logan-1
Keiwone Malone,2011-10-15,7,Memphis,,East Carolina,L,1,37,37.0,0,keiwone-malone-1
Venric Mark,2011-10-15,6,Northwestern,@,Iowa,L,1,-1,-1.0,0,venric-mark-1
Keshawn Martin,2011-10-15,6,Michigan State,,Michigan,W,1,13,13.0,0,keshawn-martin-1
Tyrann Mathieu,2011-10-15,7,Louisiana State,@,Tennessee,W,2,22,11.0,0,tyrann-mathieu-1
Rishard Matthews,2011-10-15,6,Nevada,,New Mexico,W,2,65,32.5,0,rishard-matthews-1
Andrae May,2011-10-15,6,Oklahoma State,@,Texas,W,1,0,0.0,0,andrae-may-1
Marquis Maze,2011-10-15,7,Alabama,@,Mississippi,W,1,12,12.0,0,marquis-maze-1
Bradley McDougald,2011-10-15,6,Kansas,,Oklahoma,L,1,8,8.0,0,bradley-mcdougald-1
Anthony McGhee,2011-10-15,6,Texas-El Paso,@,Tulane,W,3,15,5.0,0,anthony-mcghee-1
Griffin McNabb,2011-10-15,6,Utah,@,Pittsburgh,W,2,6,3.0,0,griffin-mcnabb-1
Chris McNeill,2011-10-15,6,Wyoming,,Nevada-Las Vegas,W,3,91,30.3,1,chris-mcneill-1
Travaun Nixon,2011-10-15,6,Texas-El Paso,@,Tulane,W,1,33,33.0,0,travaun-nixon-1
Eric Page,2011-10-15,7,Toledo,@,Bowling Green State,W,2,13,6.5,0,eric-page-1
Harry Peoples,2011-10-15,7,Louisiana,,North Texas,W,1,3,3.0,0,harry-peoples-1
Aaron Pflugrad,2011-10-15,7,Arizona State,@,Oregon,L,1,5,5.0,0,aaron-pflugrad-1
Marlon Pollard,2011-10-15,7,Eastern Michigan,@,Central Michigan,W,1,1,1.0,0,marlon-pollard-1
Scott Radcliff,2011-10-15,6,Louisville,@,Cincinnati,L,1,2,2.0,0,scott-radcliff-1
Chris Rainey,2011-10-15,7,Florida,@,Auburn,L,3,-4,-1.3,0,chris-rainey-1
J.D. Ratliff,2011-10-15,6,Tulsa,,Alabama-Birmingham,W,1,3,3.0,0,jd-ratliff-1
Greg Reid,2011-10-15,6,Florida State,@,Duke,W,4,40,10.0,0,greg-reid-1
Ace Sanders,2011-10-15,7,South Carolina,@,Mississippi State,W,1,11,11.0,0,ace-sanders-1
Mohamed Sanu,2011-10-15,6,Rutgers,,Navy,W,1,5,5.0,0,mohamed-sanu-1
Jaxon Shipley,2011-10-15,6,Texas,,Oklahoma State,L,1,7,7.0,0,jaxon-shipley-1
Devon Smith,2011-10-15,7,Penn State,,Purdue,W,1,0,0.0,0,devon-smith-1
Jamill Smith,2011-10-15,7,Ball State,@,Ohio,W,1,11,11.0,0,jamill-smith-1
Stoner,2011-10-15,7,Indiana,@,Wisconsin,L,1,10,10.0,0,stoner-1
Derrick Strozier,2011-10-15,7,Tulane,,Texas-El Paso,L,1,4,4.0,0,derrick-strozier-1
Darryl Surgent,2011-10-15,7,Louisiana,,North Texas,W,4,24,6.0,0,darryl-surgent-1
Andrew Taglianetti,2011-10-15,7,Pittsburgh,,Utah,L,1,12,12.0,0,andrew-taglianetti-1
Dominique Terrell,2011-10-15,6,Virginia,,Georgia Tech,W,1,13,13.0,0,dominique-terrell-1
Drew Terrell,2011-10-15,6,Stanford,@,Washington State,W,1,0,0.0,0,drew-terrell-1
Tramaine Thompson,2011-10-15,6,Kansas State,@,Texas Tech,W,1,2,2.0,0,tramaine-thompson-1
Udom Umoh,2011-10-15,6,Vanderbilt,,Georgia,L,1,17,17.0,0,udom-umoh-1
Justin Veltung,2011-10-15,7,Idaho,@,New Mexico State,L,3,57,19.0,1,justin-veltung-1
Sammy Watkins,2011-10-15,7,Clemson,@,Maryland,W,1,0,0.0,0,sammy-watkins-1
Jackie Williams,2011-10-15,6,Alabama-Birmingham,@,Tulsa,L,1,4,4.0,0,jackie-williams-1
Kasen Williams,2011-10-15,6,Washington,,Colorado,W,1,9,9.0,0,kasen-williams-1
Cody Wilson,2011-10-15,7,Central Michigan,,Eastern Michigan,L,1,10,10.0,0,cody-wilson-1
D.J. Woods,2011-10-15,6,Cincinnati,,Louisville,W,3,0,0.0,0,dj-woods-1
J.J. Worton,2011-10-15,6,Central Florida,@,Southern Methodist,L,1,1,1.0,0,jj-worton-1
Devon Wylie,2011-10-15,7,Fresno State,,Utah State,W,3,55,18.3,0,devon-wylie-1
Austin Zouzalik,2011-10-15,6,Texas Tech,,Kansas State,L,2,2,1.0,0,austin-zouzalik-1
Dwayne Frampton,2011-10-18,7,Arkansas State,,Florida International,W,2,6,3.0,0,dwayne-frampton-1
Richard Leonard,2011-10-18,7,Florida International,@,Arkansas State,L,1,4,4.0,0,richard-leonard-1
Jordon James,2011-10-20,7,UCLA,@,Arizona,L,1,1,1.0,0,jordon-james-1
Richard Morrison,2011-10-20,7,Arizona,,UCLA,W,5,26,5.2,0,richard-morrison-1
Jackie Williams,2011-10-20,7,Alabama-Birmingham,,Central Florida,W,2,8,4.0,0,jackie-williams-1
J.J. Worton,2011-10-20,7,Central Florida,@,Alabama-Birmingham,L,1,6,6.0,0,jj-worton-1
Tavon Austin,2011-10-21,7,West Virginia,@,Syracuse,L,2,23,11.5,0,tavon-austin-1
Marcus Cooper,2011-10-21,7,Rutgers,@,Louisville,L,1,1,1.0,0,marcus-cooper-1
Scott Radcliff,2011-10-21,7,Louisville,,Rutgers,W,1,0,0.0,0,scott-radcliff-1
Steve Rene,2011-10-21,7,Syracuse,,West Virginia,W,1,0,0.0,0,steve-rene-1
Jared Abbrederis,2011-10-22,7,Wisconsin,@,Michigan State,L,2,41,20.5,0,jared-abbrederis-1
Matt Aiken,2011-10-22,7,Navy,,East Carolina,L,2,21,10.5,0,matt-aiken-1
Perez Ashford,2011-10-22,8,Northern Illinois,@,Buffalo,W,1,-2,-2.0,0,perez-ashford-1
Odell Beckham Jr.,2011-10-22,8,Louisiana State,,Auburn,W,1,14,14.0,0,odell-beckham-jr-1
Travis Benjamin,2011-10-22,7,Miami (FL),,Georgia Tech,W,1,-2,-2.0,0,travis-benjamin-1
D.J. Beshears,2011-10-22,7,Kansas,,Kansas State,L,1,5,5.0,0,dj-beshears-1
Andre Booker,2011-10-22,8,Marshall,@,Houston,L,1,-4,-4.0,0,andre-booker-1
Quan Bray,2011-10-22,8,Auburn,@,Louisiana State,L,2,2,1.0,0,quan-bray-1
Charles Brown,2011-10-22,8,North Carolina,@,Clemson,L,3,9,3.0,0,charles-brown-1
Justin Brown,2011-10-22,8,Penn State,@,Northwestern,W,1,0,0.0,0,justin-brown-1
Matt Brown,2011-10-22,8,Temple,@,Bowling Green State,L,3,46,15.3,0,matt-brown-1
Ryan Broyles,2011-10-22,7,Oklahoma,,Texas Tech,L,3,33,11.0,0,ryan-broyles-1
Randall Burden,2011-10-22,7,Kentucky,,Jacksonville State,W,3,10,3.3,0,randall-burden-1
Keenan Canty,2011-10-22,8,Colorado,,Oregon,L,1,12,12.0,0,keenan-canty-1
Brandon Carter,2011-10-22,7,Texas Christian,,New Mexico,W,2,31,15.5,0,brandon-carter-3
Brelan Chancellor,2011-10-22,8,North Texas,,Louisiana-Monroe,W,1,5,5.0,0,brelan-chancellor-1
Danny Coale,2011-10-22,8,Virginia Tech,,Boston College,W,2,31,15.5,0,danny-coale-1
Eugene Cooper,2011-10-22,8,Bowling Green State,,Temple,W,4,27,6.8,0,eugene-cooper-1
Josh Cooper,2011-10-22,7,Oklahoma State,@,Missouri,W,2,-2,-1.0,0,josh-cooper-2
Jamison Crowder,2011-10-22,7,Duke,,Wake Forest,L,4,25,6.3,0,jamison-crowder-1
Chad Delaney,2011-10-22,7,Oregon,@,Colorado,W,1,5,5.0,0,chad-delaney-1
Patrick Edwards,2011-10-22,7,Houston,,Marshall,W,1,0,0.0,0,patrick-edwards-1
Kyler Elsworth,2011-10-22,7,Michigan State,,Wisconsin,W,1,36,36.0,0,kyler-elsworth-1
John Evans,2011-10-22,7,Western Kentucky,,Louisiana,W,1,0,0.0,0,john-evans-1
J.D. Falslev,2011-10-22,8,Brigham Young,,Idaho State,W,2,20,10.0,0,jd-falslev-1
E.J. Gaines,2011-10-22,7,Missouri,,Oklahoma State,L,3,48,16.0,0,ej-gaines-1
Desmond Gardiner,2011-10-22,7,Texas A&M,@,Iowa State,W,1,0,0.0,0,desmond-gardiner-1
David Garrett,2011-10-22,7,Kansas State,@,Kansas,W,1,7,7.0,0,david-garrett-1
Deryck Gildon,2011-10-22,7,Texas Christian,,New Mexico,W,1,18,18.0,0,deryck-gildon-1
Andrew Guillot,2011-10-22,7,Louisiana Tech,@,Utah State,W,3,14,4.7,0,andrew-guillot-1
Scott Harding,2011-10-22,7,Hawaii,,New Mexico State,W,3,19,6.3,0,scott-harding-1
John Hardy-Tuliau,2011-10-22,7,Hawaii,,New Mexico State,W,1,24,24.0,0,john-hardy-tuliau-1
Cliff Harris,2011-10-22,7,Oregon,@,Colorado,W,4,29,7.3,0,cliff-harris-1
Dustin Harris,2011-10-22,7,Texas A&M,@,Iowa State,W,4,27,6.8,0,dustin-harris-1
Ricky Holloway,2011-10-22,8,Memphis,@,Tulane,W,1,22,22.0,0,ricky-holloway-1
Deandre Hopkins,2011-10-22,8,Clemson,,North Carolina,W,2,6,3.0,0,deandre-hopkins-1
Mario Hull,2011-10-22,7,Rice,,Tulsa,L,3,9,3.0,0,mario-hull-1
Josh Jackson,2011-10-22,7,Army,@,Vanderbilt,L,1,2,2.0,0,josh-jackson-1
Lovell Jackson,2011-10-22,7,Wake Forest,@,Duke,W,1,-1,-1.0,0,lovell-jackson-1
Marvin Jones,2011-10-22,7,California,,Utah,W,2,0,0.0,0,marvin-jones-1
Jonathan Krause,2011-10-22,7,Vanderbilt,,Army,W,2,4,2.0,0,jonathan-krause-1
Tracy Lampley,2011-10-22,7,Southern Mississippi,,Southern Methodist,W,3,22,7.3,0,tracy-lampley-1
Ryan Lankford,2011-10-22,8,Illinois,@,Purdue,L,3,-5,-1.7,0,ryan-lankford-1
Josh Lenz,2011-10-22,7,Iowa State,,Texas A&M,L,1,3,3.0,0,josh-lenz-1
Tyler Lockett,2011-10-22,7,Kansas State,@,Kansas,W,3,19,6.3,0,tyler-lockett-1
Tony Logan,2011-10-22,7,Maryland,@,Florida State,L,2,13,6.5,0,tony-logan-1
Victor Marc,2011-10-22,7,South Florida,,Cincinnati,L,2,38,19.0,0,victor-marc-1
Tyler Mason,2011-10-22,6,Middle Tennessee State,@,Florida Atlantic,W,1,20,20.0,0,tyler-mason-1
Rishard Matthews,2011-10-22,7,Nevada,,Fresno State,W,2,92,46.0,1,rishard-matthews-1
Marquis Maze,2011-10-22,8,Alabama,,Tennessee,W,1,4,4.0,0,marquis-maze-1
