Player,Date,G,School,Loc,Opponent,WL,Rec,Rec Yards,Rec Avg,Rec TD,unique_id
Brian Sparks,2004-10-23,7,Connecticut,,Temple,W,1,9,9.0,1,brian-sparks-1
Caleb Spencer,2004-10-23,8,Nevada,,Tulsa,W,6,112,18.7,0,caleb-spencer-1
Dusty Sprague,2004-10-23,7,Colorado,@,Texas A&M,L,8,101,12.6,0,dusty-sprague-1
Darren Sproles,2004-10-23,7,Kansas State,,Nebraska,W,1,16,16.0,0,darren-sproles-1
Booker Stanley,2004-10-23,8,Wisconsin,,Northwestern,W,2,21,10.5,0,booker-stanley-1
Syndric Steptoe,2004-10-23,7,Arizona,,California,L,1,13,13.0,0,syndric-steptoe-1
Carl Stewart,2004-10-23,8,Auburn,,Kentucky,W,1,6,6.0,0,carl-stewart-1
Chauncey Stovall,2004-10-23,7,Florida State,@,Wake Forest,W,3,29,9.7,0,chauncey-stovall-1
Maurice Stovall,2004-10-23,8,Notre Dame,,Boston College,L,2,37,18.5,0,maurice-stovall-1
Taylor Stubblefield,2004-10-23,7,Purdue,,Michigan,L,1,10,10.0,0,taylor-stubblefield-1
Chansi Stuckey,2004-10-23,7,Clemson,,Maryland,W,1,7,7.0,0,chansi-stuckey-1
Bryson Sumlin,2004-10-23,6,Fresno State,@,Boise State,L,4,17,4.3,0,bryson-sumlin-1
Steve Suter,2004-10-23,7,Maryland,@,Clemson,L,1,13,13.0,0,steve-suter-1
Brett Swain,2004-10-23,7,San Diego State,@,New Mexico,L,1,5,5.0,0,brett-swain-1
Jayson Swain,2004-10-23,7,Tennessee,,Alabama,W,5,80,16.0,1,jayson-swain-1
Limas Sweed,2004-10-23,7,Texas,@,Texas Tech,W,2,22,11.0,0,limas-sweed-1
Rudy Sylvan,2004-10-23,8,Ohio,,Bowling Green State,L,1,11,11.0,0,rudy-sylvan-1
Naufahu Tahi,2004-10-23,8,Brigham Young,@,Air Force,W,1,38,38.0,0,naufahu-tahi-1
Matthew Tant,2004-10-23,7,Vanderbilt,,Eastern Kentucky,W,1,7,7.0,0,matthew-tant-1
Courtney Taylor,2004-10-23,8,Auburn,,Kentucky,W,2,17,8.5,0,courtney-taylor-1
Earvin Taylor,2004-10-23,7,Texas A&M,,Colorado,W,2,14,7.0,0,earvin-taylor-1
Junior Taylor,2004-10-23,7,UCLA,@,Arizona State,L,5,63,12.6,0,junior-taylor-1
Larry Taylor,2004-10-23,6,Florida Atlantic,,Louisiana-Monroe,L,3,60,20.0,0,larry-taylor-2
Bubba Terranova,2004-10-23,6,Tulane,,Alabama-Birmingham,W,2,19,9.5,0,bubba-terranova-1
David Thomas,2004-10-23,7,Texas,@,Texas Tech,W,3,16,5.3,1,david-thomas-1
Hannibal Thomas,2004-10-23,7,Cincinnati,,Memphis,W,4,41,10.3,1,hannibal-thomas-1
Jeremy Thomas,2004-10-23,7,Georgia,@,Arkansas,W,1,9,9.0,0,jeremy-thomas-1
Pierre Thomas,2004-10-23,8,Illinois,@,Minnesota,L,1,2,2.0,0,pierre-thomas-1
Terrence Thomas,2004-10-23,7,Texas A&M,,Colorado,W,1,10,10.0,0,terrence-thomas-2
Corey Thompson,2004-10-23,7,Duke,,Virginia,L,3,8,2.7,1,corey-thompson-1
Craphonso Thorpe,2004-10-23,7,Florida State,@,Wake Forest,W,2,29,14.5,0,craphonso-thorpe-1
Tim Tolbert,2004-10-23,7,New Mexico State,@,North Texas,L,1,15,15.0,0,tim-tolbert-1
Joe Toledo,2004-10-23,7,Washington,@,Southern California,L,2,16,8.0,0,joe-toledo-1
Joey Trappey,2004-10-23,7,Louisiana-Monroe,@,Florida Atlantic,W,2,17,8.5,0,joey-trappey-1
Brooks Turner,2004-10-23,7,Central Florida,@,Miami (OH),L,2,13,6.5,0,brooks-turner-1
Chad Upshaw,2004-10-23,8,Buffalo,@,Marshall,L,4,29,7.3,0,chad-upshaw-1
Jermarcus Veal,2004-10-23,6,East Carolina,@,Southern Mississippi,L,1,9,9.0,0,jermarcus-veal-1
Marcus Venus,2004-10-23,7,Baylor,,Iowa State,L,2,12,6.0,0,marcus-venus-1
Gary Vincent,2004-10-23,8,Arkansas State,@,Louisiana,L,1,23,23.0,0,gary-vincent-1
Jerod Void,2004-10-23,7,Purdue,,Michigan,L,1,1,1.0,0,jerod-void-1
Chuck Walker,2004-10-23,8,Arkansas State,@,Louisiana,L,2,25,12.5,0,chuck-walker-1
Jo Jo Walker,2004-10-23,7,Maryland,@,Clemson,L,1,7,7.0,0,jo-jo-walker-1
John Walker,2004-10-23,7,Southern California,,Washington,W,1,22,22.0,0,john-walker-1
Mike Walker,2004-10-23,7,Central Florida,@,Miami (OH),L,1,17,17.0,0,mike-walker-1
Jakari Wallace,2004-10-23,8,Minnesota,,Illinois,W,4,91,22.8,0,jakari-wallace-1
J.P. Waller,2004-10-23,7,Air Force,,Brigham Young,L,3,32,10.7,0,jp-waller-1
Danny Ware,2004-10-23,7,Georgia,@,Arkansas,W,2,29,14.5,0,danny-ware-1
Antonio Warren,2004-10-23,8,Arkansas State,@,Louisiana,L,1,8,8.0,0,antonio-warren-1
DaJuan Warren,2004-10-23,8,Illinois,@,Minnesota,L,1,6,6.0,0,dajuan-warren-1
Paris Warren,2004-10-23,7,Utah,,Nevada-Las Vegas,W,5,50,10.0,1,paris-warren-2
Cedric Washington,2004-10-23,7,Arkansas,,Georgia,L,1,4,4.0,0,cedric-washington-1
Leon Washington,2004-10-23,7,Florida State,@,Wake Forest,W,1,-6,-6.0,0,leon-washington-1
Richard Washington,2004-10-23,7,North Carolina State,,Miami (FL),L,6,111,18.5,2,richard-washington-1
Bryan Watje,2004-10-23,6,San Jose State,@,Hawaii,L,1,20,20.0,1,bryan-watje-1
Todd Watkins,2004-10-23,8,Brigham Young,@,Air Force,W,6,153,25.5,1,todd-watkins-1
Drew Weatherly,2004-10-23,7,Maryland,@,Clemson,L,1,3,3.0,0,drew-weatherly-1
Jeffrey Webb,2004-10-23,7,San Diego State,@,New Mexico,L,5,31,6.2,0,jeffrey-webb-1
Jeremy Weeks,2004-10-23,7,New Mexico State,@,North Texas,L,1,9,9.0,1,jeremy-weeks-1
Gerald Welch,2004-10-23,6,Hawaii,,San Jose State,W,4,51,12.8,0,gerald-welch-1
Andy Weldon,2004-10-23,7,Boise State,,Fresno State,W,1,5,5.0,1,andy-weldon-1
Anthony Wheat-Brown,2004-10-23,7,Oregon State,,Washington State,W,2,32,16.0,0,anthony-wheat-brown-1
Donell Wheaton,2004-10-23,8,Nevada-Las Vegas,@,Utah,L,1,46,46.0,0,donell-wheaton-1
Ernie Wheelwright,2004-10-23,8,Minnesota,,Illinois,W,1,21,21.0,1,ernie-wheelwright-1
Guy Whimper,2004-10-23,6,East Carolina,@,Southern Mississippi,L,1,12,12.0,0,guy-whimper-1
Darron White,2004-10-23,7,Memphis,@,Cincinnati,L,1,30,30.0,0,darron-white-1
Lendale White,2004-10-23,7,Southern California,,Washington,W,2,18,9.0,0,lendale-white-1
Manuel White,2004-10-23,7,UCLA,@,Arizona State,L,4,4,1.0,0,manuel-white-1
Marlon White,2004-10-23,7,Vanderbilt,,Eastern Kentucky,W,5,71,14.2,0,marlon-white-1
Roddy White,2004-10-23,7,Alabama-Birmingham,@,Tulane,L,10,253,25.3,1,roddy-white-1
Terrence Whitehead,2004-10-23,7,Oregon,@,Stanford,W,8,92,11.5,0,terrence-whitehead-1
Bobby Whithorne,2004-10-23,7,Washington,@,Southern California,L,2,22,11.0,0,bobby-whithorne-1
L.V. Whitworth,2004-10-23,7,Boston College,@,Notre Dame,W,3,37,12.3,0,lv-whitworth-1
Mark Wigal,2004-10-23,7,Duke,,Virginia,L,1,15,15.0,0,mark-wigal-1
Brandon Williams,2004-10-23,8,Wisconsin,,Northwestern,W,6,70,11.7,0,brandon-williams-6
Demetrius Williams,2004-10-23,7,Oregon,@,Stanford,W,6,41,6.8,0,demetrius-williams-1
Des Williams,2004-10-23,7,Georgia,@,Arkansas,W,2,34,17.0,0,des-williams-1
Deyon Williams,2004-10-23,7,Virginia,@,Duke,W,1,4,4.0,1,deyon-williams-1
Jason Williams,2004-10-23,7,Connecticut,,Temple,W,5,138,27.6,1,jason-williams-1
Preston Williams,2004-10-23,7,New Mexico State,@,North Texas,L,1,16,16.0,0,preston-williams-1
Ray Williams,2004-10-23,7,Purdue,,Michigan,L,2,11,5.5,0,ray-williams-1
Ricky Williams,2004-10-23,7,Arizona,,California,L,3,28,9.3,0,ricky-williams-1
Roydell Williams,2004-10-23,6,Tulane,,Alabama-Birmingham,W,11,138,12.5,3,roydell-williams-1
Shelvion Williams,2004-10-23,8,Nevada-Las Vegas,@,Utah,L,1,10,10.0,0,shelvion-williams-1
T.J. Williams,2004-10-23,7,North Carolina State,,Miami (FL),L,2,36,18.0,0,tj-williams-2
Tavarres Williams,2004-10-23,6,Southern Mississippi,,East Carolina,W,2,32,16.0,1,tavarres-williams-1
Bryan Williamson,2004-10-23,8,Ball State,@,Akron,L,3,9,3.0,0,bryan-williamson-1
Travis Wilson,2004-10-23,7,Oklahoma,,Kansas,W,5,81,16.2,1,travis-wilson-2
Talib Wise,2004-10-23,8,Nevada,,Tulsa,W,5,67,13.4,0,talib-wise-1
Garrett Wolfe,2004-10-23,8,Northern Illinois,@,Western Michigan,W,1,-2,-2.0,0,garrett-wolfe-1
Brad Wood,2004-10-23,7,Arizona,,California,L,1,6,6.0,0,brad-wood-1
Jason Wood,2004-10-23,8,Arkansas State,@,Louisiana,L,5,36,7.2,0,jason-wood-1
D'Juan Woods,2004-10-23,7,Oklahoma State,@,Missouri,W,3,67,22.3,1,djuan-woods-1
Marcus Woods,2004-10-23,7,Missouri,,Oklahoma State,L,1,-5,-5.0,0,marcus-woods-1
Dwight Wright,2004-10-23,7,Oregon State,,Washington State,W,2,18,9.0,1,dwight-wright-1
James Wright,2004-10-23,7,Iowa State,@,Baylor,W,1,5,5.0,0,james-wright-3
Kerry Wright,2004-10-23,7,Middle Tennessee State,,Idaho,W,4,54,13.5,0,kerry-wright-1
Deshawn Wynn,2004-10-23,7,Florida,@,Mississippi State,L,1,37,37.0,0,deshawn-wynn-1
Marvin Young,2004-10-23,6,Southern Mississippi,,East Carolina,W,2,42,21.0,0,marvin-young-1
Dominique Zeigler,2004-10-23,7,Baylor,,Iowa State,L,7,83,11.9,1,dominique-zeigler-1
Damarius Bilbo,2004-10-28,7,Georgia Tech,,Virginia Tech,L,2,16,8.0,0,damarius-bilbo-1
David Clowney,2004-10-28,8,Virginia Tech,@,Georgia Tech,W,4,65,16.3,1,david-clowney-1
Nate Curry,2004-10-28,7,Georgia Tech,,Virginia Tech,L,4,51,12.8,0,nate-curry-1
Cedric Humes,2004-10-28,8,Virginia Tech,@,Georgia Tech,W,1,6,6.0,0,cedric-humes-1
Josh Hyman,2004-10-28,8,Virginia Tech,@,Georgia Tech,W,3,34,11.3,0,josh-hyman-1
Mike Imoh,2004-10-28,8,Virginia Tech,@,Georgia Tech,W,3,0,0.0,0,mike-imoh-1
Calvin Johnson,2004-10-28,7,Georgia Tech,,Virginia Tech,L,4,51,12.8,1,calvin-johnson-1
John Kinzer,2004-10-28,8,Virginia Tech,@,Georgia Tech,W,1,8,8.0,0,john-kinzer-1
Jared Mazzetta,2004-10-28,8,Virginia Tech,@,Georgia Tech,W,1,21,21.0,0,jared-mazzetta-1
Josh Morgan,2004-10-28,8,Virginia Tech,@,Georgia Tech,W,2,79,39.5,1,josh-morgan-2
Eddie Royal,2004-10-28,8,Virginia Tech,@,Georgia Tech,W,3,91,30.3,1,eddie-royal-1
Darius Williams,2004-10-28,7,Georgia Tech,,Virginia Tech,L,2,45,22.5,0,darius-williams-1
Chris Woods,2004-10-28,7,Georgia Tech,,Virginia Tech,L,2,16,8.0,0,chris-woods-1
T.J. Acree,2004-10-29,8,Boise State,,Hawaii,W,5,69,13.8,0,tj-acree-1
Lawrence Bady,2004-10-29,8,Boise State,,Hawaii,W,1,20,20.0,0,lawrence-bady-1
Michael Brewster,2004-10-29,7,Hawaii,@,Boise State,L,1,1,1.0,0,michael-brewster-1
Ross Dickerson,2004-10-29,7,Hawaii,@,Boise State,L,1,4,4.0,0,ross-dickerson-1
Drisan James,2004-10-29,8,Boise State,,Hawaii,W,4,50,12.5,0,drisan-james-1
Quinton Jones,2004-10-29,8,Boise State,,Hawaii,W,1,25,25.0,0,quinton-jones-1
West Keliikipi,2004-10-29,7,Hawaii,@,Boise State,L,2,21,10.5,0,west-keliikipi-1
Britton Komine,2004-10-29,7,Hawaii,@,Boise State,L,3,30,10.0,0,britton-komine-1
Chad Owens,2004-10-29,7,Hawaii,@,Boise State,L,6,54,9.0,0,chad-owens-1
Jason Rivers,2004-10-29,7,Hawaii,@,Boise State,L,9,80,8.9,0,jason-rivers-1
Gerald Welch,2004-10-29,7,Hawaii,@,Boise State,L,4,37,9.3,0,gerald-welch-1
Alan Abrams,2004-10-30,8,Mississippi,,Auburn,L,1,4,4.0,0,alan-abrams-1
Joseph Addai,2004-10-30,8,Louisiana State,,Vanderbilt,W,2,11,5.5,0,joseph-addai-1
Aaron Alexander,2004-10-30,7,Army,@,East Carolina,L,8,69,8.6,0,aaron-alexander-3
Aaron Alexander,2004-10-30,8,Michigan State,@,Michigan,L,1,22,22.0,0,aaron-alexander-1
Muammar Ali,2004-10-30,8,New Mexico State,,Florida International,W,1,15,15.0,0,muammar-ali-1
Brandon Allen,2004-10-30,8,New Mexico State,,Florida International,W,4,70,17.5,1,brandon-allen-1
Josh Allen,2004-10-30,8,Maryland,,Florida State,W,3,98,32.7,1,josh-allen-1
David Alston,2004-10-30,8,Kent State,,Ohio,W,1,3,3.0,0,david-alston-1
David Anderson,2004-10-30,8,Colorado State,,New Mexico,L,7,124,17.7,0,david-anderson-1
Deon Anderson,2004-10-30,8,Connecticut,@,Syracuse,L,2,15,7.5,0,deon-anderson-1
Lyonel Anderson,2004-10-30,8,Kansas,@,Iowa State,L,1,21,21.0,0,lyonel-anderson-1
Ryan Antle,2004-10-30,9,Ohio,@,Kent State,L,1,18,18.0,0,ryan-antle-1
Devin Aromashodu,2004-10-30,9,Auburn,@,Mississippi,W,1,8,8.0,0,devin-aromashodu-1
J.J. Arrington,2004-10-30,7,California,,Arizona State,W,2,0,0.0,0,jj-arrington-1
Mike Augustyniak,2004-10-30,9,New Mexico,@,Colorado State,W,1,-1,-1.0,0,mike-augustyniak-1
Matt Austin,2004-10-30,8,Texas-El Paso,@,San Jose State,W,1,10,10.0,0,matt-austin-1
Jason Avant,2004-10-30,9,Michigan,,Michigan State,W,5,47,9.4,1,jason-avant-1
Donnie Avery,2004-10-30,8,Houston,,Tulane,W,2,80,40.0,0,donnie-avery-1
Curtis Baham,2004-10-30,8,Clemson,,North Carolina State,W,2,28,14.0,0,curtis-baham-1
Ed Bailey,2004-10-30,8,Rice,@,Tulsa,L,1,5,5.0,0,ed-bailey-1
Billy Bajema,2004-10-30,8,Oklahoma State,,Oklahoma,L,1,9,9.0,0,billy-bajema-1
Chris Baker,2004-10-30,8,Rutgers,,West Virginia,L,5,32,6.4,0,chris-baker-3
Lee Baker,2004-10-30,8,Middle Tennessee State,,Utah State,W,1,-4,-4.0,0,lee-baker-1
Tim Ball,2004-10-30,8,Duke,@,Wake Forest,L,1,7,7.0,0,tim-ball-1
Chris Barclay,2004-10-30,8,Wake Forest,,Duke,W,3,28,9.3,0,chris-barclay-1
Josh Barge,2004-10-30,8,Wyoming,,Air Force,W,4,55,13.8,1,josh-barge-1
Jason Barnes,2004-10-30,9,Ball State,,Northern Illinois,L,1,9,9.0,0,jason-barnes-1
Lamart Barrett,2004-10-30,8,North Carolina State,@,Clemson,L,1,11,11.0,0,lamart-barrett-1
Hank Baskett,2004-10-30,9,New Mexico,@,Colorado State,W,3,88,29.3,1,hank-baskett-1
Brad Bates,2004-10-30,8,Marshall,,Central Florida,W,1,5,5.0,1,brad-bates-1
Marcus Battle,2004-10-30,8,Rice,@,Tulsa,L,3,47,15.7,0,marcus-battle-1
Arliss Beach,2004-10-30,8,Kentucky,@,Mississippi State,L,2,15,7.5,0,arliss-beach-1
Brian Bell,2004-10-30,8,Kent State,,Ohio,W,1,1,1.0,0,brian-bell-1
Mike Bell,2004-10-30,8,Arizona,,Oregon State,L,2,10,5.0,0,mike-bell-1
Chris Bellamy,2004-10-30,8,Connecticut,@,Syracuse,L,3,14,4.7,0,chris-bellamy-1
Desmond Belton,2004-10-30,9,Idaho,@,Troy,L,1,7,7.0,0,desmond-belton-1
A.J. Bennett,2004-10-30,8,Eastern Michigan,@,Bowling Green State,L,2,65,32.5,0,aj-bennett-1
Cedric Benson,2004-10-30,8,Texas,@,Colorado,W,2,6,3.0,0,cedric-benson-1
Brock Berlin,2004-10-30,7,Miami (FL),@,North Carolina,L,1,-2,-2.0,0,brock-berlin-1
Bobby Bernal-Wood,2004-10-30,9,Idaho,@,Troy,L,2,46,23.0,0,bobby-bernal-wood-1
Wade Betschart,2004-10-30,8,Wyoming,,Air Force,W,1,2,2.0,1,wade-betschart-1
Taye Biddle,2004-10-30,8,Mississippi,,Auburn,L,2,40,20.0,1,taye-biddle-1
Brian Bishop,2004-10-30,8,Texas Tech,@,Kansas State,W,2,20,10.0,0,brian-bishop-1
Darrell Blackman,2004-10-30,8,North Carolina State,@,Clemson,L,1,5,5.0,0,darrell-blackman-1
Caleb Blankenship,2004-10-30,8,Tulsa,,Rice,W,1,19,19.0,0,caleb-blankenship-1
Andy Blount,2004-10-30,8,North Texas,,Louisiana-Monroe,W,3,103,34.3,1,andy-blount-1
Cameron Bobb,2004-10-30,8,Kent State,,Ohio,W,2,18,9.0,0,cameron-bobb-1
Lorenzo Booker,2004-10-30,8,Florida State,@,Maryland,L,2,23,11.5,0,lorenzo-booker-1
Brandon Bornes,2004-10-30,8,San Diego State,,Utah,L,1,2,2.0,0,brandon-bornes-1
Ray Boudreaux,2004-10-30,7,Tulane,@,Houston,L,2,6,3.0,0,ray-boudreaux-1
Jovon Bouknight,2004-10-30,8,Wyoming,,Air Force,W,3,59,19.7,0,jovon-bouknight-1
Cory Boyd,2004-10-30,8,South Carolina,,Tennessee,L,4,36,9.0,0,cory-boyd-1
Jayson Boyd,2004-10-30,8,Texas-El Paso,@,San Jose State,W,5,46,9.2,1,jayson-boyd-2
Duan Bracey,2004-10-30,8,Eastern Michigan,@,Bowling Green State,L,7,88,12.6,0,duan-bracey-1
Mark Bradford,2004-10-30,8,Stanford,@,UCLA,L,1,9,9.0,0,mark-bradford-1
Mark Bradley,2004-10-30,8,Oklahoma,@,Oklahoma State,W,4,128,32.0,3,mark-bradley-1
Ahmad Bradshaw,2004-10-30,8,Marshall,,Central Florida,W,2,15,7.5,0,ahmad-bradshaw-1
Craig Bragg,2004-10-30,8,UCLA,,Stanford,W,5,48,9.6,0,craig-bragg-1
Steve Breaston,2004-10-30,9,Michigan,,Michigan State,W,2,13,6.5,0,steve-breaston-1
Cornell Brockington,2004-10-30,8,Connecticut,@,Syracuse,L,10,93,9.3,0,cornell-brockington-1
Landrick Brody,2004-10-30,9,New Mexico,@,Colorado State,W,1,12,12.0,0,landrick-brody-1
John Broussard,2004-10-30,7,San Jose State,,Texas-El Paso,L,1,11,11.0,0,john-broussard-1
Art Brown,2004-10-30,7,East Carolina,,Army,W,1,8,8.0,0,art-brown-1
Chris Brown,2004-10-30,8,Tennessee,@,South Carolina,W,1,20,20.0,1,chris-brown-5
Jason Brown,2004-10-30,8,Air Force,@,Wyoming,L,1,45,45.0,1,jason-brown-3
Kyle Brown,2004-10-30,8,Michigan State,@,Michigan,L,1,-5,-5.0,0,kyle-brown-2
Reggie Brown,2004-10-30,8,Georgia,N,Florida,W,5,90,18.0,0,reggie-brown-2
Ronnie Brown,2004-10-30,9,Auburn,@,Mississippi,W,1,14,14.0,0,ronnie-brown-1
Thomas Brown,2004-10-30,8,Georgia,N,Florida,W,1,10,10.0,0,thomas-brown-1
Tony Brown,2004-10-30,8,Tennessee,@,South Carolina,W,1,6,6.0,0,tony-brown-1
Sam Brownlee,2004-10-30,8,Iowa,@,Illinois,W,2,24,12.0,0,sam-brownlee-1
Scott Brumett,2004-10-30,8,North Carolina,,Miami (FL),W,1,18,18.0,1,scott-brumett-1
Dorien Bryant,2004-10-30,8,Purdue,@,Northwestern,L,5,60,12.0,1,dorien-bryant-1
Melvin Bryant,2004-10-30,9,Illinois,,Iowa,L,1,4,4.0,0,melvin-bryant-1
Kenneth Buckley,2004-10-30,8,New Mexico State,,Florida International,W,1,6,6.0,0,kenneth-buckley-1
Michael Bumpus,2004-10-30,8,Washington State,,Southern California,L,6,68,11.3,1,michael-bumpus-1
Rudy Burgess,2004-10-30,8,Arizona State,@,California,L,5,45,9.0,0,rudy-burgess-1
Jason Burns,2004-10-30,8,Vanderbilt,@,Louisiana State,L,1,4,4.0,0,jason-burns-1
Tom Busch,2004-10-30,8,Iowa,@,Illinois,W,2,20,10.0,0,tom-busch-1
Derrick Bush,2004-10-30,8,Kent State,,Ohio,W,3,13,4.3,0,derrick-bush-1
Reggie Bush,2004-10-30,8,Southern California,@,Washington State,W,5,23,4.6,0,reggie-bush-1
Eric Butler,2004-10-30,8,Mississippi State,,Kentucky,W,1,21,21.0,0,eric-butler-2
Dominique Byrd,2004-10-30,8,Southern California,@,Washington State,W,5,32,6.4,0,dominique-byrd-1
Andre Caldwell,2004-10-30,8,Florida,N,Georgia,L,3,81,27.0,1,andre-caldwell-1
Greg Camarillo,2004-10-30,8,Stanford,@,UCLA,L,4,50,12.5,0,greg-camarillo-1
Tavaris Capers,2004-10-30,8,Central Florida,@,Marshall,L,1,2,2.0,0,tavaris-capers-1
Brian Casey,2004-10-30,8,Kansas State,,Texas Tech,L,2,10,5.0,0,brian-casey-1
Tate Casey,2004-10-30,8,Florida,N,Georgia,L,1,25,25.0,0,tate-casey-1
Brent Celek,2004-10-30,8,Cincinnati,,Texas Christian,W,1,1,1.0,1,brent-celek-1
Craig Chambers,2004-10-30,8,Washington,@,Oregon,L,4,106,26.5,0,craig-chambers-1
Earl Charles,2004-10-30,8,Marshall,,Central Florida,W,2,8,4.0,0,earl-charles-1
Chris Charron,2004-10-30,8,Air Force,@,Wyoming,L,1,24,24.0,0,chris-charron-1
Bobby Chase,2004-10-30,8,Southern Methodist,@,Fresno State,L,5,108,21.6,0,bobby-chase-1
Stephen Chicola,2004-10-30,8,Middle Tennessee State,,Utah State,W,4,69,17.3,0,stephen-chicola-1
Brad Cieslak,2004-10-30,9,Northern Illinois,@,Ball State,W,2,13,6.5,0,brad-cieslak-1
Brian Clark,2004-10-30,8,North Carolina State,@,Clemson,L,3,39,13.0,0,brian-clark-1
Mark Clayton,2004-10-30,8,Oklahoma,@,Oklahoma State,W,5,48,9.6,0,mark-clayton-1
Jay'Mond Cleveland,2004-10-30,8,Southern Methodist,@,Fresno State,L,3,67,22.3,0,jaymond-cleveland-1
Deandra Cobb,2004-10-30,8,Michigan State,@,Michigan,L,1,-1,-1.0,0,deandra-cobb-1
Sean Coffey,2004-10-30,8,Missouri,@,Nebraska,L,6,66,11.0,0,sean-coffey-1
Ryan Cole,2004-10-30,8,Oregon State,@,Arizona,W,1,19,19.0,0,ryan-cole-1
Duane Coleman,2004-10-30,8,Clemson,,North Carolina State,W,1,14,14.0,0,duane-coleman-1
James Coleman,2004-10-30,8,Florida State,@,Maryland,L,1,8,8.0,0,james-coleman-1
Cameron Colvin,2004-10-30,8,Oregon,,Washington,W,6,45,7.5,2,cameron-colvin-1
Chris Cox,2004-10-30,8,Wyoming,,Air Force,W,3,33,11.0,0,chris-cox-2
Jonas Crafts,2004-10-30,8,Texas-El Paso,@,San Jose State,W,2,40,20.0,0,jonas-crafts-1
Anthony Crissinger-Hill,2004-10-30,7,Florida Atlantic,@,Florida A&M,W,6,163,27.2,2,anthony-crissinger-hill-1
Stephen Cucci,2004-10-30,8,Houston,,Tulane,W,1,22,22.0,0,stephen-cucci-1
Montiese Culton,2004-10-30,8,Tulsa,,Rice,W,3,35,11.7,0,montiese-culton-1
Airese Currie,2004-10-30,8,Clemson,,North Carolina State,W,7,108,15.4,1,airese-currie-1
Matt Cutaia,2004-10-30,8,Connecticut,@,Syracuse,L,4,39,9.8,0,matt-cutaia-1
Marcus Daniels,2004-10-30,8,Rutgers,,West Virginia,L,6,84,14.0,1,marcus-daniels-1
Dantson Dareus,2004-10-30,7,Florida Atlantic,@,Florida A&M,W,1,22,22.0,0,dantson-dareus-1
Cedric Dargan,2004-10-30,8,Duke,@,Wake Forest,L,3,14,4.7,0,cedric-dargan-1
Ashlan Davis,2004-10-30,8,Tulsa,,Rice,W,3,73,24.3,1,ashlan-davis-1
Champ Davis,2004-10-30,8,Iowa,@,Illinois,W,3,10,3.3,0,champ-davis-1
Charles Davis,2004-10-30,8,Purdue,@,Northwestern,L,6,74,12.3,0,charles-davis-1
Chris Davis,2004-10-30,8,Florida State,@,Maryland,L,2,17,8.5,0,chris-davis-2
Chris Davis,2004-10-30,8,Wake Forest,,Duke,W,1,1,1.0,0,chris-davis-4
Craig Davis,2004-10-30,8,Louisiana State,,Vanderbilt,W,2,47,23.5,1,craig-davis-1
Damarcus Davis,2004-10-30,7,Tulane,@,Houston,L,4,45,11.3,0,damarcus-davis-1
Erik Davis,2004-10-30,8,Vanderbilt,@,Louisiana State,L,3,34,11.3,0,erik-davis-1
Jason Davis,2004-10-30,9,Illinois,,Iowa,L,4,28,7.0,0,jason-davis-2
Jon Davis,2004-10-30,8,Iowa State,,Kansas,W,3,16,5.3,0,jon-davis-1
Josh Davis,2004-10-30,8,Marshall,,Central Florida,W,7,44,6.3,0,josh-davis-1
Reggie Davis,2004-10-30,8,North Carolina State,@,Clemson,L,1,5,5.0,1,reggie-davis-1
Vernon Davis,2004-10-30,8,Maryland,,Florida State,W,6,99,16.5,0,vernon-davis-1
Tim Day,2004-10-30,8,Oregon,,Washington,W,6,46,7.7,0,tim-day-1
Joe Deifel,2004-10-30,8,Marshall,,Central Florida,W,2,17,8.5,0,joe-deifel-1
Mason Denham,2004-10-30,8,Louisiana-Monroe,@,North Texas,L,4,25,6.3,0,mason-denham-1
Davin Dennis,2004-10-30,8,Kansas State,,Texas Tech,L,2,15,7.5,0,davin-dennis-1
Michael Depriest,2004-10-30,8,Texas Christian,@,Cincinnati,L,2,45,22.5,0,michael-depriest-1
Eric Deslauriers,2004-10-30,8,Eastern Michigan,@,Bowling Green State,L,9,189,21.0,1,eric-deslauriers-1
Tyson Devree,2004-10-30,8,Western Michigan,@,Central Michigan,L,2,16,8.0,1,tyson-devree-1
Todd Dibacco,2004-10-30,8,Bowling Green State,,Eastern Michigan,W,1,8,8.0,1,todd-dibacco-1
Gavin Dickey,2004-10-30,8,Florida,N,Georgia,L,1,4,4.0,0,gavin-dickey-1
Paul Dombrowski,2004-10-30,8,New Mexico State,,Florida International,W,2,10,5.0,0,paul-dombrowski-1
Cedrick Dorsey,2004-10-30,8,Southern Methodist,@,Fresno State,L,1,4,4.0,0,cedrick-dorsey-1
Shannon Dorsey,2004-10-30,7,Fresno State,,Southern Methodist,W,1,5,5.0,0,shannon-dorsey-1
Darrell Dowery,2004-10-30,8,Kent State,,Ohio,W,2,-2,-1.0,0,darrell-dowery-1
Marcus Draper,2004-10-30,8,Texas Christian,@,Cincinnati,L,2,45,22.5,0,marcus-draper-1
Joel Dreessen,2004-10-30,8,Colorado State,,New Mexico,L,4,27,6.8,0,joel-dreessen-1
Maurice Drew,2004-10-30,8,UCLA,,Stanford,W,5,23,4.6,1,maurice-drew-1
Jeremiah Drobney,2004-10-30,8,Kentucky,@,Mississippi State,L,3,29,9.7,0,jeremiah-drobney-1
