Player,Date,G,School,Loc,Opponent,WL,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,unique_id
Nathan Scheelhaase,2013-10-19,6,Illinois,,Wisconsin,L,20,27,74.1,249,0,0,151.5,nathan-scheelhaase-1
Adam Schulz,2013-10-19,7,Utah,@,Arizona,L,12,23,52.2,142,1,0,118.4,adam-schulz-1
Connor Shaw,2013-10-19,7,South Carolina,@,Tennessee,L,7,21,33.3,161,1,1,103.9,connor-shaw-1
Trevor Siemian,2013-10-19,7,Northwestern,,Minnesota,L,25,46,54.3,234,1,2,95.6,trevor-siemian-1
Blake Sims,2013-10-19,7,Alabama,,Arkansas,W,0,3,0.0,0,0,0,0.0,blake-sims-2
Deandre Smelter,2013-10-19,7,Georgia Tech,,Syracuse,W,0,1,0.0,0,0,1,-200.0,deandre-smelter-1
Brett Smith,2013-10-19,7,Wyoming,,Colorado State,L,21,36,58.3,246,1,2,113.8,brett-smith-1
J.D. Sprague,2013-10-19,7,Ohio,@,Eastern Michigan,W,3,3,100.0,24,0,0,167.2,jd-sprague-1
Joel Stave,2013-10-19,7,Wisconsin,@,Illinois,W,16,21,76.2,189,2,0,183.2,joel-stave-1
Cole Stoudt,2013-10-19,7,Clemson,,Florida State,L,5,8,62.5,47,0,0,111.9,cole-stoudt-1
Nate Sudfeld,2013-10-19,7,Indiana,@,Michigan,L,8,19,42.1,122,1,1,102.9,nate-sudfeld-1
Zach Terrell,2013-10-19,7,Western Michigan,,Ball State,L,19,34,55.9,204,1,1,110.1,zach-terrell-1
Tyler Tettleton,2013-10-19,7,Ohio,@,Eastern Michigan,W,23,30,76.7,375,4,1,219.0,tyler-tettleton-1
Justin Thomas,2013-10-19,7,Georgia Tech,,Syracuse,W,0,1,0.0,0,0,0,0.0,justin-thomas-3
Derek Thompson,2013-10-19,7,North Texas,@,Louisiana Tech,W,16,24,66.7,221,1,1,149.4,derek-thompson-1
Dylan Thompson,2013-10-19,7,South Carolina,@,Tennessee,L,1,1,100.0,5,0,0,142.0,dylan-thompson-1
Tommy Thornton,2013-10-19,7,Wyoming,,Colorado State,L,1,1,100.0,5,0,0,142.0,tommy-thornton-1
Clint Trickett,2013-10-19,7,West Virginia,,Texas Tech,L,27,43,62.8,254,1,0,120.1,clint-trickett-2
Cody Vaz,2013-10-19,7,Oregon State,@,California,W,1,1,100.0,15,0,0,226.0,cody-vaz-1
David Vega,2013-10-19,7,New Mexico,,Utah State,L,4,7,57.1,30,0,0,93.1,david-vega-1
P.J. Walker,2013-10-19,7,Temple,,Army,W,10,16,62.5,203,2,1,197.8,pj-walker-1
Bo Wallace,2013-10-19,7,Mississippi,,Louisiana State,W,30,39,76.9,346,0,0,151.4,bo-wallace-1
J.W. Walsh,2013-10-19,6,Oklahoma State,,Texas Christian,W,9,18,50.0,115,0,2,81.4,jw-walsh-1
Greg Ward Jr.,2013-10-19,6,Houston,,Brigham Young,L,2,2,100.0,72,1,0,567.4,greg-ward-jr-1
David Watford,2013-10-19,7,Virginia,,Duke,L,20,38,52.6,263,1,1,114.2,david-watford-1
Davis Webb,2013-10-19,7,Texas Tech,@,West Virginia,W,36,50,72.0,462,2,0,162.8,davis-webb-1
Keith Wenning,2013-10-19,7,Ball State,@,Western Michigan,W,25,37,67.6,324,3,0,167.9,keith-wenning-1
Kelvin White,2013-10-19,8,Army,@,Temple,L,7,16,43.8,79,1,2,80.9,kelvin-white-2
Travis Wilson,2013-10-19,7,Utah,@,Arizona,L,3,9,33.3,15,1,2,39.6,travis-wilson-4
Jameis Winston,2013-10-19,6,Florida State,@,Clemson,W,22,34,64.7,444,3,1,197.6,jameis-winston-1
Connor Wood,2013-10-19,6,Colorado,,Charleston Southern,W,1,1,100.0,0,0,0,100.0,connor-wood-1
Justin Worley,2013-10-19,7,Tennessee,,South Carolina,W,19,34,55.9,179,1,0,109.8,justin-worley-1
Terrance Broadway,2013-10-22,7,Louisiana,@,Arkansas State,W,18,28,64.3,205,0,1,118.6,terrance-broadway-2
Tres Houston,2013-10-22,7,Arkansas State,,Louisiana,L,0,1,0.0,0,0,0,0.0,tres-houston-1
Adam Kennedy,2013-10-22,7,Arkansas State,,Louisiana,L,11,20,55.0,89,0,1,82.4,adam-kennedy-3
Rakeem Cato,2013-10-24,7,Marshall,@,Middle Tennessee State,L,19,35,54.3,235,3,1,133.3,rakeem-cato-1
Logan Kilgore,2013-10-24,8,Middle Tennessee State,,Marshall,W,22,40,55.0,277,4,1,141.2,logan-kilgore-1
Jameon Lewis,2013-10-24,7,Mississippi State,,Kentucky,W,1,1,100.0,17,1,0,572.8,jameon-lewis-1
Dak Prescott,2013-10-24,7,Mississippi State,,Kentucky,W,23,34,67.6,268,2,0,153.3,dak-prescott-1
Tyler Russell,2013-10-24,7,Mississippi State,,Kentucky,W,1,2,50.0,10,0,0,92.0,tyler-russell-1
Maxwell Smith,2013-10-24,7,Kentucky,@,Mississippi State,L,18,34,52.9,160,1,0,102.2,maxwell-smith-1
Jalen Whitlow,2013-10-24,7,Kentucky,@,Mississippi State,L,1,1,100.0,5,0,0,142.0,jalen-whitlow-1
Grant Hedrick,2013-10-25,8,Boise State,@,Brigham Young,L,25,42,59.5,232,1,1,109.0,grant-hedrick-1
Taysom Hill,2013-10-25,8,Brigham Young,,Boise State,W,27,41,65.9,339,3,0,159.5,taysom-hill-1
Matt Miller,2013-10-25,8,Boise State,@,Brigham Young,L,1,1,100.0,26,0,0,318.4,matt-miller-6
Nick Patti,2013-10-25,8,Boise State,@,Brigham Young,L,3,3,100.0,27,0,0,175.6,nick-patti-1
Deon Anthony,2013-10-26,8,Troy,@,Western Kentucky,W,0,1,0.0,0,0,0,0.0,deon-anthony-1
Blake Bell,2013-10-26,8,Oklahoma,,Texas Tech,W,14,22,63.6,249,2,0,188.7,blake-bell-1
Ronnie Bell,2013-10-26,8,Georgia State,@,Louisiana-Monroe,L,2,9,22.2,22,0,2,-1.7,ronnie-bell-1
Steven Bench,2013-10-26,7,South Florida,,Louisville,L,4,12,33.3,68,0,1,64.3,steven-bench-2
Tyler Benz,2013-10-26,8,Eastern Michigan,@,Northern Illinois,L,6,15,40.0,64,1,0,97.8,tyler-benz-1
Anthony Boone,2013-10-26,8,Duke,@,Virginia Tech,W,7,25,28.0,107,0,4,32.0,anthony-boone-1
Josh Bordner,2013-10-26,7,Boston College,@,North Carolina,L,1,2,50.0,2,0,0,58.4,josh-bordner-1
Blake Bortles,2013-10-26,7,Central Florida,,Connecticut,W,20,24,83.3,286,4,0,238.4,blake-bortles-1
Austin Boucher,2013-10-26,8,Miami (OH),@,Ohio,L,12,25,48.0,120,1,1,93.5,austin-boucher-1
Jackson Bouza,2013-10-26,8,California,@,Washington,L,1,1,100.0,0,0,0,100.0,jackson-bouza-1
Tajh Boyd,2013-10-26,8,Clemson,@,Maryland,W,28,41,68.3,304,1,1,133.7,tajh-boyd-1
Trevone Boykin,2013-10-26,8,Texas Christian,,Texas,L,3,4,75.0,24,0,0,125.4,trevone-boykin-1
Tim Boyle,2013-10-26,7,Connecticut,@,Central Florida,L,7,21,33.3,47,0,2,33.1,tim-boyle-1
Teddy Bridgewater,2013-10-26,8,Louisville,@,South Florida,W,25,29,86.2,344,3,0,220.0,teddy-bridgewater-1
Austin Brown,2013-10-26,7,Alabama-Birmingham,@,Texas-San Antonio,L,8,15,53.3,108,0,1,100.5,austin-brown-2
Brayle Brown,2013-10-26,8,Louisiana-Monroe,,Georgia State,W,8,13,61.5,59,0,0,99.7,brayle-brown-1
Kolton Browning,2013-10-26,8,Louisiana-Monroe,,Georgia State,W,21,30,70.0,224,4,0,176.7,kolton-browning-1
Barry Brunetti,2013-10-26,8,Mississippi,,Idaho,W,7,7,100.0,94,2,0,307.1,barry-brunetti-1
Derek Carr,2013-10-26,8,Fresno State,@,San Diego State,W,35,57,61.4,298,2,0,116.9,derek-carr-1
Tucker Carter,2013-10-26,8,Texas-San Antonio,,Alabama-Birmingham,W,4,4,100.0,40,0,0,184.0,tucker-carter-1
Clint Chelf,2013-10-26,7,Oklahoma State,@,Iowa State,W,10,26,38.5,78,1,1,68.7,clint-chelf-1
Casey Cochran,2013-10-26,7,Connecticut,@,Central Florida,L,7,11,63.6,95,1,0,166.2,casey-cochran-1
Jacob Coker,2013-10-26,7,Florida State,,North Carolina State,W,4,8,50.0,50,0,1,77.5,jacob-coker-1
Kain Colter,2013-10-26,8,Northwestern,@,Iowa,L,11,14,78.6,104,1,0,164.5,kain-colter-1
Connor Cook,2013-10-26,8,Michigan State,@,Illinois,W,15,16,93.8,208,3,0,264.8,connor-cook-1
Montell Cozart,2013-10-26,7,Kansas,,Baylor,L,4,14,28.6,69,0,0,70.0,montell-cozart-1
Taylor Davis,2013-10-26,8,Idaho,@,Mississippi,L,12,30,40.0,166,1,0,97.5,taylor-davis-1
B.J. Denker,2013-10-26,7,Arizona,@,Colorado,W,21,32,65.6,265,1,1,139.3,bj-denker-1
Joshua Dobbs,2013-10-26,8,Tennessee,@,Alabama,L,5,12,41.7,75,0,0,94.2,joshua-dobbs-1
Chas Dodd,2013-10-26,7,Rutgers,,Houston,L,11,15,73.3,78,0,1,103.7,chas-dodd-1
Brandon Doughty,2013-10-26,8,Western Kentucky,,Troy,L,29,45,64.4,387,0,0,136.7,brandon-doughty-1
A.J. Doyle,2013-10-26,7,Massachusetts,,Western Michigan,L,15,24,62.5,194,1,0,144.2,aj-doyle-1
Cameron Echols-Luper,2013-10-26,8,Texas Christian,,Texas,L,1,1,100.0,38,1,0,749.2,cameron-echols-luper-1
Dane Evans,2013-10-26,7,Tulsa,@,Tulane,L,13,30,43.3,139,0,3,62.3,dane-evans-1
Bobby Eveld,2013-10-26,7,South Florida,,Louisville,L,3,5,60.0,22,0,0,97.0,bobby-eveld-1
Cody Fajardo,2013-10-26,8,Nevada,,Nevada-Las Vegas,L,24,40,60.0,357,2,1,146.5,cody-fajardo-1
David Fales,2013-10-26,7,San Jose State,,Wyoming,W,27,37,73.0,482,5,0,227.0,david-fales-1
Tyler Ferguson,2013-10-26,7,Penn State,@,Ohio State,L,7,11,63.6,125,1,0,189.1,tyler-ferguson-1
Nelson Fishback,2013-10-26,8,Western Kentucky,,Troy,L,2,3,66.7,12,0,0,100.3,nelson-fishback-1
Jalen Fitzpatrick,2013-10-26,8,Temple,@,Southern Methodist,L,1,1,100.0,83,1,0,1127.2,jalen-fitzpatrick-1
Will Gardner,2013-10-26,8,Louisville,@,South Florida,W,1,1,100.0,9,0,0,175.6,will-gardner-1
Austin Gearing,2013-10-26,8,Miami (OH),@,Ohio,L,1,3,33.3,6,0,0,50.1,austin-gearing-1
Garrett Gilbert,2013-10-26,7,Southern Methodist,,Temple,W,37,53,69.8,538,4,0,180.0,garrett-gilbert-1
Jared Goff,2013-10-26,8,California,@,Washington,L,32,54,59.3,336,1,0,117.6,jared-goff-1
Josh Grady,2013-10-26,8,Vanderbilt,@,Texas A&M,L,2,4,50.0,18,0,1,37.8,josh-grady-1
Taylor Graham,2013-10-26,7,Hawaii,,Colorado State,L,3,7,42.9,37,0,1,58.7,taylor-graham-1
Garrett Grayson,2013-10-26,8,Colorado State,@,Hawaii,W,15,26,57.7,177,1,1,119.9,garrett-grayson-1
Kenny Guiton,2013-10-26,8,Ohio State,,Penn State,W,2,2,100.0,26,0,0,209.2,kenny-guiton-1
Christian Hackenberg,2013-10-26,7,Penn State,@,Ohio State,L,12,23,52.2,112,1,2,90.0,christian-hackenberg-1
Greg Hankerson,2013-10-26,8,Florida Atlantic,@,Auburn,L,2,6,33.3,17,0,0,57.1,greg-hankerson-1
Drew Hare,2013-10-26,8,Northern Illinois,,Eastern Michigan,W,3,5,60.0,55,1,0,218.4,drew-hare-1
Paul Harris,2013-10-26,8,Louisiana Tech,@,Florida International,W,0,1,0.0,0,0,0,0.0,paul-harris-2
Jake Heaps,2013-10-26,7,Kansas,,Baylor,L,7,19,36.8,85,1,0,91.8,jake-heaps-1
Andrew Hendrix,2013-10-26,8,Notre Dame,@,Air Force,W,1,4,25.0,47,0,0,123.7,andrew-hendrix-1
Caleb Herring,2013-10-26,8,Nevada-Las Vegas,@,Nevada,W,29,42,69.0,335,3,0,159.6,caleb-herring-1
Ryan Higgins,2013-10-26,8,Louisiana Tech,@,Florida International,W,20,31,64.5,192,1,3,107.8,ryan-higgins-1
Kelton Hill,2013-10-26,8,Georgia State,@,Louisiana-Monroe,L,0,1,0.0,0,0,0,0.0,kelton-hill-1
Kenny Hill,2013-10-26,8,Texas A&M,,Vanderbilt,W,5,5,100.0,43,0,0,172.2,kenny-hill-1
Austin Hinder,2013-10-26,8,California,@,Washington,L,1,4,25.0,16,0,0,58.6,austin-hinder-1
Kevin Hogan,2013-10-26,8,Stanford,@,Oregon State,W,8,18,44.4,88,0,0,85.5,kevin-hogan-2
Ajalen Holley,2013-10-26,8,Louisiana-Monroe,,Georgia State,W,1,1,100.0,26,0,0,318.4,ajalen-holley-1
Justin Holman,2013-10-26,7,Central Florida,,Connecticut,W,6,11,54.5,65,1,1,116.0,justin-holman-1
Savon Huggins,2013-10-26,7,Rutgers,,Houston,L,0,1,0.0,0,0,1,-200.0,savon-huggins-1
Brett Hundley,2013-10-26,7,UCLA,@,Oregon,L,13,19,68.4,64,1,2,93.0,brett-hundley-1
Anthony Jennings,2013-10-26,8,Louisiana State,,Furman,W,1,2,50.0,12,0,0,100.4,anthony-jennings-1
Matt Joeckel,2013-10-26,8,Texas A&M,,Vanderbilt,W,3,6,50.0,28,1,0,144.2,matt-joeckel-1
Jaquez Johnson,2013-10-26,8,Florida Atlantic,@,Auburn,L,9,20,45.0,133,0,0,100.9,jaquez-johnson-1
Jeremy Johnson,2013-10-26,8,Auburn,,Florida Atlantic,W,10,16,62.5,192,2,1,192.1,jeremy-johnson-5
Matt Johnson,2013-10-26,8,Bowling Green State,,Toledo,L,17,26,65.4,208,0,0,132.6,matt-johnson-3
Tyler Jones,2013-10-26,8,Texas State,,South Alabama,W,15,25,60.0,218,2,1,151.6,tyler-jones-4
Quinn Kaehler,2013-10-26,7,San Diego State,,Fresno State,L,21,39,53.8,337,0,1,121.3,quinn-kaehler-1
Cody Kessler,2013-10-26,8,Southern California,,Utah,W,21,32,65.6,230,1,0,136.3,cody-kessler-1
Drew Kummer,2013-10-26,8,Miami (OH),@,Ohio,L,2,6,33.3,29,0,0,73.9,drew-kummer-1
Vad Lee,2013-10-26,8,Georgia Tech,@,Virginia,W,3,5,60.0,75,0,1,146.0,vad-lee-1
Mitch Leidner,2013-10-26,8,Minnesota,,Nebraska,W,1,2,50.0,7,0,0,79.4,mitch-leidner-1
Tommylee Lewis,2013-10-26,8,Northern Illinois,,Eastern Michigan,W,1,1,100.0,17,1,0,572.8,tommylee-lewis-1
Joe Licata,2013-10-26,8,Buffalo,@,Kent State,W,20,31,64.5,285,2,0,163.0,joe-licata-1
Sefo Liufau,2013-10-26,8,Colorado,,Arizona,L,17,32,53.1,212,1,1,112.8,sefo-liufau-1
Jordan Lynch,2013-10-26,8,Northern Illinois,,Eastern Michigan,W,16,20,80.0,223,4,0,239.7,jordan-lynch-1
Sean Mannion,2013-10-26,8,Oregon State,,Stanford,L,41,57,71.9,271,1,0,117.7,sean-mannion-1
Johnny Manziel,2013-10-26,8,Texas A&M,,Vanderbilt,W,25,35,71.4,305,4,1,176.6,johnny-manziel-1
Marcus Mariota,2013-10-26,8,Oregon,,UCLA,W,21,28,75.0,230,1,0,155.8,marcus-mariota-1
Nick Marshall,2013-10-26,8,Auburn,,Florida Atlantic,W,1,1,100.0,10,0,0,184.0,nick-marshall-2
Deandre Martin,2013-10-26,8,Wake Forest,@,Miami (FL),L,0,1,0.0,0,0,0,0.0,deandre-martin-1
Taylor Martinez,2013-10-26,7,Nebraska,@,Minnesota,L,16,30,53.3,139,1,1,96.6,taylor-martinez-1
Maty Mauk,2013-10-26,8,Missouri,,South Carolina,L,10,25,40.0,249,1,1,128.9,maty-mauk-1
A.J. McCarron,2013-10-26,8,Alabama,,Tennessee,W,19,27,70.4,275,2,0,180.4,aj-mccarron-1
Case McCoy,2013-10-26,7,Texas,@,Texas Christian,W,9,19,47.4,228,1,2,144.5,case-mccoy-1
Andrew McDonald,2013-10-26,8,New Mexico State,,Abilene Christian,W,23,30,76.7,239,1,2,141.3,andrew-mcdonald-2
Taylor McHargue,2013-10-26,8,Rice,,Texas-El Paso,W,8,19,42.1,259,4,0,226.1,taylor-mchargue-1
Matt McIntosh,2013-10-26,8,Northern Illinois,,Eastern Michigan,W,1,1,100.0,36,1,0,732.4,matt-mcintosh-1
Ben McLane,2013-10-26,8,Georgia State,@,Louisiana-Monroe,L,10,21,47.6,86,0,1,72.5,ben-mclane-1
Jake Medlock,2013-10-26,7,Florida International,,Louisiana Tech,L,11,26,42.3,128,1,2,81.0,jake-medlock-1
Ross Metheny,2013-10-26,7,South Alabama,@,Texas State,L,27,43,62.8,300,3,1,139.8,ross-metheny-1
Zach Mettenberger,2013-10-26,8,Louisiana State,,Furman,W,16,24,66.7,328,3,2,206.1,zach-mettenberger-1
Cyler Miles,2013-10-26,8,Washington,,California,W,1,2,50.0,4,0,0,66.8,cyler-miles-1
Paul Millard,2013-10-26,8,West Virginia,@,Kansas State,L,4,14,28.6,37,0,1,36.5,paul-millard-1
Braxton Miller,2013-10-26,8,Ohio State,,Penn State,W,18,24,75.0,252,3,0,204.5,braxton-miller-1
Brandon Mitchell,2013-10-26,7,North Carolina State,@,Florida State,L,17,33,51.5,128,0,2,72.0,brandon-mitchell-4
Stephen Morris,2013-10-26,7,Miami (FL),,Wake Forest,W,17,28,60.7,191,1,0,129.8,stephen-morris-1
Nick Mullens,2013-10-26,7,Southern Mississippi,,North Texas,L,12,31,38.7,210,1,3,86.9,nick-mullens-1
Philip Nelson,2013-10-26,8,Minnesota,,Nebraska,W,7,15,46.7,152,1,0,153.8,philip-nelson-1
Gary Nova,2013-10-26,7,Rutgers,,Houston,L,7,15,46.7,138,0,3,83.9,gary-nova-1
John O'Korn,2013-10-26,7,Houston,@,Rutgers,W,24,30,80.0,364,5,0,236.9,john-okorn-1
Terrance Owens,2013-10-26,8,Toledo,@,Bowling Green State,W,15,23,65.2,130,3,0,155.7,terrance-owens-1
Casey Pachall,2013-10-26,8,Texas Christian,,Texas,L,13,34,38.2,139,0,1,66.7,casey-pachall-1
Jonathan Perry,2013-10-26,7,Alabama-Birmingham,@,Texas-San Antonio,L,15,28,53.6,209,2,1,132.7,jonathan-perry-1
Bryce Petty,2013-10-26,7,Baylor,@,Kansas,W,20,32,62.5,430,3,0,206.3,bryce-petty-1
Kyle Pohl,2013-10-26,9,Akron,,Ball State,L,17,35,48.6,211,1,2,97.2,kyle-pohl-1
Devin Powell,2013-10-26,8,Tulane,,Tulsa,W,17,29,58.6,164,2,2,115.1,devin-powell-1
Keith Price,2013-10-26,8,Washington,,California,W,20,32,62.5,376,2,0,181.8,keith-price-1
Tanner Price,2013-10-26,8,Wake Forest,@,Miami (FL),L,25,45,55.6,302,2,1,122.2,tanner-price-1
Colin Reardon,2013-10-26,9,Kent State,,Buffalo,L,20,32,62.5,260,1,2,128.6,colin-reardon-1
Tommy Rees,2013-10-26,8,Notre Dame,@,Air Force,W,17,22,77.3,284,5,0,260.7,tommy-rees-1
Bryn Renner,2013-10-26,7,North Carolina,,Boston College,W,18,21,85.7,227,2,0,207.9,bryn-renner-1
Chase Rettig,2013-10-26,7,Boston College,@,North Carolina,L,10,20,50.0,57,0,0,73.9,chase-rettig-1
Keenan Reynolds,2013-10-26,7,Navy,,Pittsburgh,W,8,18,44.4,105,1,1,100.7,keenan-reynolds-1
Paul Richardson,2013-10-26,8,Colorado,,Arizona,L,0,1,0.0,0,0,0,0.0,paul-richardson-1
Sam B. Richardson,2013-10-26,7,Iowa State,,Oklahoma State,L,6,15,40.0,95,1,1,101.9,sam-b-richardson-1
Brogan Roback,2013-10-26,8,Eastern Michigan,@,Northern Illinois,L,7,17,41.2,109,0,0,95.0,brogan-roback-1
Karson Roberts,2013-10-26,8,Air Force,,Notre Dame,L,2,2,100.0,12,0,0,150.4,karson-roberts-1
Patton Robinette,2013-10-26,8,Vanderbilt,@,Texas A&M,L,15,28,53.6,216,1,2,115.9,patton-robinette-1
Corey Robinson,2013-10-26,8,Troy,@,Western Kentucky,W,20,32,62.5,306,1,1,146.9,corey-robinson-1
Grant Rohach,2013-10-26,7,Iowa State,,Oklahoma State,L,12,23,52.2,97,1,0,101.9,grant-rohach-1
Nate Romine,2013-10-26,8,Air Force,,Notre Dame,L,6,10,60.0,37,0,0,91.1,nate-romine-1
Caleb Rowe,2013-10-26,8,Maryland,,Clemson,L,20,46,43.5,287,3,2,108.7,caleb-rowe-1
Jake Rudock,2013-10-26,8,Iowa,,Northwestern,W,19,27,70.4,169,1,1,127.8,jake-rudock-1
Seth Russell,2013-10-26,7,Baylor,@,Kansas,W,1,6,16.7,7,0,0,26.5,seth-russell-1
Daniel Sams,2013-10-26,7,Kansas State,,West Virginia,W,8,8,100.0,93,1,0,238.9,daniel-sams-1
Tom Savage,2013-10-26,7,Pittsburgh,@,Navy,L,20,27,74.1,203,2,0,161.7,tom-savage-1
Nathan Scheelhaase,2013-10-26,7,Illinois,,Michigan State,L,13,21,61.9,103,0,1,93.6,nathan-scheelhaase-1
Sean Schroeder,2013-10-26,7,Hawaii,,Colorado State,L,28,49,57.1,349,2,1,126.4,sean-schroeder-1
Adam Schulz,2013-10-26,8,Utah,@,Southern California,L,7,17,41.2,79,0,1,68.4,adam-schulz-1
Adam Shapiro,2013-10-26,8,New Mexico State,,Abilene Christian,W,1,1,100.0,6,1,0,480.4,adam-shapiro-1
Connor Shaw,2013-10-26,8,South Carolina,@,Missouri,W,20,29,69.0,201,3,0,161.3,connor-shaw-1
Jameill Showers,2013-10-26,7,Texas-El Paso,@,Rice,L,1,3,33.3,4,0,0,44.5,jameill-showers-1
Blake Sims,2013-10-26,8,Alabama,,Tennessee,W,0,1,0.0,0,0,0,0.0,blake-sims-2
Brett Smith,2013-10-26,8,Wyoming,@,San Jose State,L,22,34,64.7,267,3,1,153.9,brett-smith-1
Jamill Smith,2013-10-26,9,Ball State,@,Akron,W,1,1,100.0,37,0,0,410.8,jamill-smith-1
Eric Soza,2013-10-26,8,Texas-San Antonio,,Alabama-Birmingham,W,14,21,66.7,235,2,0,192.1,eric-soza-1
Blaire Sullivan,2013-10-26,7,Texas-El Paso,@,Rice,L,6,9,66.7,112,1,1,185.6,blaire-sullivan-1
Zach Terrell,2013-10-26,7,Western Michigan,@,Massachusetts,W,23,36,63.9,275,4,0,164.7,zach-terrell-1
Tyler Tettleton,2013-10-26,8,Ohio,,Miami (OH),W,22,32,68.8,306,3,0,180.0,tyler-tettleton-1
Justin Thomas,2013-10-26,8,Georgia Tech,@,Virginia,W,2,4,50.0,38,0,1,79.8,justin-thomas-3
Logan Thomas,2013-10-26,8,Virginia Tech,,Duke,L,21,38,55.3,214,0,4,81.5,logan-thomas-1
Derek Thompson,2013-10-26,8,North Texas,@,Southern Mississippi,W,18,27,66.7,300,2,2,169.6,derek-thompson-1
Dylan Thompson,2013-10-26,8,South Carolina,@,Missouri,W,15,27,55.6,222,0,1,117.2,dylan-thompson-1
Clint Trickett,2013-10-26,8,West Virginia,@,Kansas State,L,15,28,53.6,227,0,0,121.7,clint-trickett-2
Luke Turner,2013-10-26,8,Rice,,Texas-El Paso,W,0,1,0.0,0,0,0,0.0,luke-turner-1
P.J. Walker,2013-10-26,8,Temple,@,Southern Methodist,L,26,37,70.3,293,4,0,172.5,pj-walker-1
Bo Wallace,2013-10-26,8,Mississippi,,Idaho,W,15,22,68.2,186,2,0,169.2,bo-wallace-1
Jonathan Wallace,2013-10-26,8,Auburn,,Florida Atlantic,W,1,1,100.0,4,0,0,133.6,jonathan-wallace-1
J.W. Walsh,2013-10-26,7,Oklahoma State,@,Iowa State,W,0,1,0.0,0,0,0,0.0,jw-walsh-1
Greg Ward Jr.,2013-10-26,7,Houston,@,Rutgers,W,4,5,80.0,36,0,0,140.5,greg-ward-jr-1
Jake Waters,2013-10-26,7,Kansas State,,West Virginia,W,10,13,76.9,198,3,0,281.0,jake-waters-1
David Watford,2013-10-26,8,Virginia,,Georgia Tech,L,43,61,70.5,376,2,1,129.8,david-watford-1
Davis Webb,2013-10-26,8,Texas Tech,@,Oklahoma,L,33,53,62.3,385,2,2,128.2,davis-webb-1
Mike Wegzyn,2013-10-26,7,Massachusetts,,Western Michigan,L,1,1,100.0,26,0,0,318.4,mike-wegzyn-1
Keith Wenning,2013-10-26,9,Ball State,@,Akron,W,25,35,71.4,240,5,0,176.2,keith-wenning-1
Mike White,2013-10-26,7,South Florida,,Louisville,L,1,2,50.0,5,0,0,71.0,mike-white-6
Kenny Williams,2013-10-26,8,Texas Tech,@,Oklahoma,L,1,1,100.0,3,1,0,455.2,kenny-williams-3
Marquise Williams,2013-10-26,7,North Carolina,,Boston College,W,4,8,50.0,55,1,0,149.0,marquise-williams-1
Travis Wilson,2013-10-26,8,Utah,@,Southern California,L,5,14,35.7,51,0,2,37.7,travis-wilson-4
Jameis Winston,2013-10-26,7,Florida State,,North Carolina State,W,16,26,61.5,292,3,1,186.3,jameis-winston-1
Justin Worley,2013-10-26,8,Tennessee,@,Alabama,L,8,15,53.3,120,0,2,93.9,justin-worley-1
Zack Wynn,2013-10-26,7,Western Michigan,@,Massachusetts,W,0,1,0.0,0,0,0,0.0,zack-wynn-1
Brendon Kay,2013-10-30,8,Cincinnati,@,Memphis,W,27,35,77.1,321,1,1,157.9,brendon-kay-1
Jordan Luallen,2013-10-30,8,Cincinnati,@,Memphis,W,2,2,100.0,8,0,0,133.6,jordan-luallen-1
Paxton Lynch,2013-10-30,7,Memphis,,Cincinnati,L,17,33,51.5,140,2,1,101.1,paxton-lynch-1
Deon Anthony,2013-10-31,9,Troy,,Louisiana-Monroe,L,1,2,50.0,5,0,0,71.0,deon-anthony-1
Brayle Brown,2013-10-31,9,Louisiana-Monroe,@,Troy,W,0,1,0.0,0,0,0,0.0,brayle-brown-1
Kolton Browning,2013-10-31,9,Louisiana-Monroe,@,Troy,W,21,31,67.7,354,5,0,216.9,kolton-browning-1
Connor Halliday,2013-10-31,9,Washington State,,Arizona State,L,29,54,53.7,300,2,1,108.9,connor-halliday-1
Taylor Kelly,2013-10-31,8,Arizona State,@,Washington State,W,22,31,71.0,275,5,1,192.3,taylor-kelly-1
Taylor McHargue,2013-10-31,9,Rice,@,North Texas,L,18,28,64.3,222,2,2,140.2,taylor-mchargue-1
John O'Korn,2013-10-31,8,Houston,,South Florida,W,22,27,81.5,263,3,0,200.0,john-okorn-1
Corey Robinson,2013-10-31,9,Troy,,Louisiana-Monroe,L,31,52,59.6,362,2,0,130.8,corey-robinson-1
Derek Thompson,2013-10-31,9,North Texas,,Rice,W,7,13,53.8,104,1,1,131.0,derek-thompson-1
Greg Ward Jr.,2013-10-31,8,Houston,,South Florida,W,1,3,33.3,30,0,0,117.3,greg-ward-jr-1
Mike White,2013-10-31,8,South Florida,@,Houston,L,26,41,63.4,311,2,1,138.4,mike-white-6
Cody Kessler,2013-11-01,9,Southern California,@,Oregon State,W,17,21,81.0,247,1,1,185.9,cody-kessler-1
Sean Mannion,2013-11-01,9,Oregon State,,Southern California,L,26,45,57.8,277,1,3,103.5,sean-mannion-1
Brandon Allen,2013-11-02,9,Arkansas,,Auburn,L,10,22,45.5,112,1,0,103.2,brandon-allen-2
Tommy Armstrong Jr,2013-11-02,8,Nebraska,,Northwestern,W,15,29,51.7,173,1,3,92.5,tommy-armstrong-jr-1
C.J. Beathard,2013-11-02,9,Iowa,,Wisconsin,L,4,15,26.7,70,0,1,52.5,cj-beathard-1
