Player,Date,G,School,Loc,Opponent,WL,FR,FR Yds,FR TD,Fumble Forced,unique_id
Joe Kinville,2011-09-17,3,Central Michigan,@,Western Michigan,L,0,0,0,1,joe-kinville-1
Richard Leonard,2011-09-17,3,Florida International,,Central Florida,W,0,0,0,1,richard-leonard-1
Deandre Little,2011-09-17,3,Texas-El Paso,@,New Mexico State,W,0,0,0,1,deandre-little-1
Star Lotulelei,2011-09-17,3,Utah,@,Brigham Young,W,0,0,0,1,star-lotulelei-1
Jordan Love,2011-09-17,3,Georgia,,Coastal Carolina,W,0,0,0,1,jordan-love-1
Earl Lucas,2011-09-17,3,Arkansas State,@,Virginia Tech,L,0,0,0,1,earl-lucas-1
Aaron Lynch,2011-09-17,3,Notre Dame,,Michigan State,W,0,0,0,1,aaron-lynch-1
David Mackall,2011-09-17,2,Maryland,,West Virginia,L,0,0,0,1,david-mackall-1
Brad Madison,2011-09-17,3,Missouri,,Western Illinois,W,0,0,0,1,brad-madison-1
Stansly Maponga,2011-09-17,3,Texas Christian,,Louisiana-Monroe,W,0,0,0,1,stansly-maponga-1
Mohamed Marah,2011-09-17,3,San Jose State,,Nevada,L,0,0,0,1,mohamed-marah-1
Brandon Marshall,2011-09-17,2,Nevada,@,San Jose State,W,0,0,0,1,brandon-marshall-3
Rishard Matthews,2011-09-17,2,Nevada,@,San Jose State,W,0,0,0,1,rishard-matthews-1
Demetruce McNeal,2011-09-17,3,Auburn,@,Clemson,L,0,0,0,1,demetruce-mcneal-1
Mick Mentzer,2011-09-17,3,Indiana,,South Carolina State,W,1,2,0,1,mick-mentzer-1
Whitney Mercilus,2011-09-17,3,Illinois,,Arizona State,W,0,0,0,1,whitney-mercilus-1
Julian Miller,2011-09-17,3,West Virginia,@,Maryland,W,0,0,0,1,julian-miller-1
Tanner Miller,2011-09-17,3,Iowa,,Pittsburgh,W,0,0,0,1,tanner-miller-1
Isaiah Newsome,2011-09-17,3,Louisiana-Monroe,@,Texas Christian,L,0,0,0,1,isaiah-newsome-1
David Niumatalolo,2011-09-17,3,New Mexico State,,Texas-El Paso,L,0,0,0,1,david-niumatalolo-1
Larry Parker,2011-09-17,3,San Diego State,,Washington State,W,0,0,0,1,larry-parker-1
Adrian Phillips,2011-09-17,3,Texas,@,UCLA,W,0,0,0,1,adrian-phillips-1
Kevin Pickelman,2011-09-17,3,Michigan State,@,Notre Dame,L,0,0,0,1,kevin-pickelman-1
Shaun Prater,2011-09-17,3,Iowa,,Pittsburgh,W,0,0,0,2,shaun-prater-1
Chris Prom,2011-09-17,3,Western Michigan,,Central Michigan,W,0,0,0,1,chris-prom-1
Deante' Purvis,2011-09-17,3,Nevada-Las Vegas,,Hawaii,W,0,0,0,1,deante-purvis-1
Trevor Reilly,2011-09-17,3,Utah,@,Brigham Young,W,0,0,0,3,trevor-reilly-1
Jackson Richards,2011-09-17,2,Texas Tech,@,New Mexico,W,0,0,0,1,jackson-richards-1
Dietrich Riley,2011-09-17,3,UCLA,,Texas,L,0,0,0,1,dietrich-riley-1
Marcus Robinson,2011-09-17,2,Miami (FL),,Ohio State,W,0,0,0,1,marcus-robinson-1
Stephan Robinson,2011-09-17,3,Louisville,@,Kentucky,W,0,0,0,1,stephan-robinson-1
Treshawn Robinson,2011-09-17,3,Idaho,@,Texas A&M,L,0,0,0,1,treshawn-robinson-1
Anthony Rogers,2011-09-17,3,Oklahoma State,@,Tulsa,W,0,0,0,1,anthony-rogers-1
Spenser Rositano,2011-09-17,3,Boston College,,Duke,L,0,0,0,1,spenser-rositano-1
Luke Sager,2011-09-17,3,South Florida,,Florida A&M,W,0,0,0,2,luke-sager-1
David Scully,2011-09-17,3,Georgia Tech,,Kansas,W,0,0,0,1,david-scully-1
Ryan Shazier,2011-09-17,3,Ohio State,@,Miami (FL),L,0,0,0,1,ryan-shazier-1
Lubbock Smith,2011-09-17,3,Kansas,@,Georgia Tech,L,0,0,0,1,lubbock-smith-1
Justin Sorrell,2011-09-17,3,Southern Methodist,,Northwestern State,W,0,0,0,1,justin-sorrell-1
Richard Spencer,2011-09-17,3,Texas-El Paso,@,New Mexico State,W,0,0,0,1,richard-spencer-1
Sean Stanley,2011-09-17,3,Penn State,@,Temple,W,0,0,0,2,sean-stanley-1
Joe Stoner,2011-09-17,3,New Mexico,,Texas Tech,L,0,0,0,1,joe-stoner-1
Steven Sylvester,2011-09-17,3,Georgia Tech,,Kansas,W,0,0,0,1,steven-sylvester-1
Kenny Tate,2011-09-17,2,Maryland,,West Virginia,L,0,0,0,1,kenny-tate-1
James Thomas,2011-09-17,3,Oklahoma State,@,Tulsa,W,1,0,0,1,james-thomas-2
Phillip Thomas,2011-09-17,3,Syracuse,@,Southern California,L,0,0,0,1,phillip-thomas-1
Taylor Thompson,2011-09-17,3,Southern Methodist,,Northwestern State,W,0,0,0,1,taylor-thompson-1
Brody Trahan,2011-09-17,2,Baylor,,Stephen F. Austin,W,0,0,0,1,brody-trahan-1
Danny Trevathan,2011-09-17,3,Kentucky,,Louisville,L,0,0,0,1,danny-trevathan-1
Christopher Tucker,2011-09-17,3,Louisiana,,Nicholls State,W,0,0,0,1,christopher-tucker-1
Chaz Walker,2011-09-17,3,Utah,@,Brigham Young,W,0,0,0,1,chaz-walker-1
Ronnie Weaver,2011-09-17,3,Central Florida,@,Florida International,L,0,0,0,1,ronnie-weaver-1
Melvin White,2011-09-17,3,Louisiana,,Nicholls State,W,0,0,1,1,melvin-white-1
Tahir Whitehead,2011-09-17,3,Temple,,Penn State,L,0,0,0,1,tahir-whitehead-1
Nate Wilson,2011-09-17,3,Eastern Michigan,@,Michigan,L,0,0,0,1,nate-wilson-2
Aaron Winchester,2011-09-17,3,Western Michigan,,Central Michigan,W,0,0,0,1,aaron-winchester-1
Derek Wolfe,2011-09-17,3,Cincinnati,,Akron,W,0,0,0,1,derek-wolfe-1
R.J. Young,2011-09-17,3,Louisiana-Monroe,@,Texas Christian,L,0,0,0,1,rj-young-2
Mitch Zajac,2011-09-17,3,Western Michigan,,Central Michigan,W,0,0,0,1,mitch-zajac-1
Audie Cole,2011-09-22,4,North Carolina State,@,Cincinnati,L,0,0,0,1,audie-cole-1
Wesley Richardson,2011-09-22,4,Cincinnati,,North Carolina State,W,0,0,0,1,wesley-richardson-1
Monte Taylor,2011-09-22,4,Cincinnati,,North Carolina State,W,0,0,0,1,monte-taylor-1
Michael Alisa,2011-09-23,4,Brigham Young,,Central Florida,W,0,0,0,1,michael-alisa-1
Corby Eason,2011-09-23,4,Brigham Young,,Central Florida,W,0,0,0,1,corby-eason-1
Uona Kaveinga,2011-09-23,4,Brigham Young,,Central Florida,W,0,0,0,1,uona-kaveinga-1
Mike Muehlmann,2011-09-23,4,Brigham Young,,Central Florida,W,0,0,0,1,mike-muehlmann-1
Manny Abreu,2011-09-24,3,Rutgers,,Ohio,W,0,0,0,1,manny-abreu-1
Tolu Akinwumi,2011-09-24,3,Rice,@,Baylor,L,0,0,0,1,tolu-akinwumi-1
Jeremiah Attaochu,2011-09-24,4,Georgia Tech,,North Carolina,W,0,0,0,1,jeremiah-attaochu-1
Archibald Barnes,2011-09-24,4,Vanderbilt,@,South Carolina,L,0,0,0,1,archibald-barnes-1
Shubert Bastien,2011-09-24,3,Middle Tennessee State,@,Troy,L,0,0,0,1,shubert-bastien-1
Steve Beauharnais,2011-09-24,3,Rutgers,,Ohio,W,0,0,0,1,steve-beauharnais-1
T'Sharvan Bell,2011-09-24,4,Auburn,,Florida Atlantic,W,0,0,0,1,tsharvan-bell-1
Jamie Bender,2011-09-24,3,Alabama-Birmingham,@,East Carolina,L,0,0,0,2,jamie-bender-1
Dwight Bentley,2011-09-24,4,Louisiana,@,Florida International,W,0,0,0,1,dwight-bentley-1
Cameron Blakes,2011-09-24,4,Louisiana-Monroe,@,Iowa,L,0,0,0,1,cameron-blakes-1
Jonathan Bostic,2011-09-24,4,Florida,@,Kentucky,W,0,0,0,1,jonathan-bostic-1
Omar Brown,2011-09-24,4,Marshall,,Virginia Tech,L,0,0,0,1,omar-brown-1
Michael Buchanan,2011-09-24,4,Illinois,,Western Michigan,W,0,0,0,1,michael-buchanan-1
Taylor Bullock,2011-09-24,4,Tulane,@,Duke,L,0,0,0,1,taylor-bullock-1
Brison Burris,2011-09-24,3,Miami (OH),,Bowling Green State,L,0,0,0,1,brison-burris-1
Dartwan Bush,2011-09-24,3,Texas Tech,,Nevada,W,0,0,0,1,dartwan-bush-1
Jadeveon Clowney,2011-09-24,4,South Carolina,,Vanderbilt,W,0,0,0,2,jadeveon-clowney-1
Tekerrein Cuba,2011-09-24,4,Texas Christian,,Portland State,W,0,0,0,1,tekerrein-cuba-1
Justin Cudworth,2011-09-24,4,Eastern Michigan,@,Penn State,L,0,0,0,1,justin-cudworth-1
Erick Dargan,2011-09-24,4,Oregon,@,Arizona,W,0,0,0,1,erick-dargan-1
Akeem Davis,2011-09-24,4,Memphis,,Southern Methodist,L,0,0,0,1,akeem-davis-1
Kenny Demens,2011-09-24,4,Michigan,,San Diego State,W,0,0,0,1,kenny-demens-1
Alan Dock,2011-09-24,4,Tulsa,@,Boise State,L,0,0,0,1,alan-dock-1
Darius Dunaway,2011-09-24,4,Arkansas State,,Central Arkansas,W,0,0,0,1,darius-dunaway-1
Tevin Elliott,2011-09-24,3,Baylor,,Rice,W,0,0,0,1,tevin-elliott-1
Jake Fely,2011-09-24,4,San Diego State,@,Michigan,L,0,0,0,1,jake-fely-1
Marcus Forston,2011-09-24,3,Miami (FL),,Kansas State,L,0,0,0,1,marcus-forston-1
John Froland,2011-09-24,4,Colorado State,@,Utah State,W,0,0,0,1,john-froland-1
Tashaun Gipson,2011-09-24,4,Wyoming,,Nebraska,L,0,0,0,1,tashaun-gipson-1
Lorne Goree,2011-09-24,3,Maryland,,Temple,L,0,0,0,1,lorne-goree-1
Antonio Graves,2011-09-24,4,Texas Christian,,Portland State,W,0,0,0,1,antonio-graves-1
Tyquan Hammock,2011-09-24,4,Michigan State,,Central Michigan,W,0,0,0,1,tyquan-hammock-1
Joseph Harris,2011-09-24,4,New Mexico,,Sam Houston State,L,0,0,0,1,joseph-harris-2
Torin Harris,2011-09-24,4,Southern California,@,Arizona State,L,0,0,0,1,torin-harris-1
Josh Hill,2011-09-24,4,California,@,Washington,L,0,0,0,1,josh-hill-1
Will Hill,2011-09-24,4,Virginia,,Southern Mississippi,L,0,0,0,1,will-hill-2
Max Holloway,2011-09-24,4,Boston College,,Massachusetts,W,0,0,0,1,max-holloway-1
Jayron Hosley,2011-09-24,4,Virginia Tech,@,Marshall,W,0,0,0,1,jayron-hosley-1
Travis Howard,2011-09-24,4,Ohio State,,Colorado,W,0,0,0,1,travis-howard-1
Shawn Jackson,2011-09-24,4,Tulsa,@,Boise State,L,0,0,0,1,shawn-jackson-1
Anthony Jacobs,2011-09-24,4,Minnesota,,North Dakota State,L,0,0,0,1,anthony-jacobs-1
Cam Johnson,2011-09-24,4,Virginia,,Southern Mississippi,L,0,0,0,1,cam-johnson-1
Darius Johnson,2011-09-24,4,Indiana,@,North Texas,L,0,0,0,1,darius-johnson-1
Derrell Johnson,2011-09-24,3,East Carolina,,Alabama-Birmingham,W,0,0,0,1,derrell-johnson-1
Kenyata Johnson,2011-09-24,4,Memphis,,Southern Methodist,L,0,0,0,1,kenyata-johnson-1
Anthony Kokal,2011-09-24,3,Miami (OH),,Bowling Green State,L,0,0,0,1,anthony-kokal-1
Al Lapuaho,2011-09-24,3,Utah State,,Colorado State,L,0,0,0,1,al-lapuaho-1
Emmanuel Lartey,2011-09-24,4,Akron,,Virginia Military Institute,W,0,0,0,1,emmanuel-lartey-1
Jaymar Latchison,2011-09-24,4,New Mexico,,Sam Houston State,L,0,0,0,1,jaymar-latchison-1
Eric Latimore,2011-09-24,4,Penn State,,Eastern Michigan,W,0,0,0,1,eric-latimore-1
Art Laurel,2011-09-24,4,Hawaii,,California-Davis,W,0,0,0,1,art-laurel-1
Boseko Lokombo,2011-09-24,4,Oregon,@,Arizona,W,0,0,0,1,boseko-lokombo-1
Glenn Love,2011-09-24,4,UCLA,@,Oregon State,W,0,0,0,1,glenn-love-1
Daytawion Lowe,2011-09-24,4,Oklahoma State,@,Texas A&M,W,0,0,0,1,daytawion-lowe-1
Derrick Mathews,2011-09-24,4,Houston,,Georgia State,W,0,0,0,1,derrick-mathews-1
Tyrann Mathieu,2011-09-24,4,Louisiana State,@,West Virginia,W,1,-6,0,1,tyrann-mathieu-1
Lerentee McCray,2011-09-24,4,Florida,@,Kentucky,W,0,0,0,1,lerentee-mccray-1
Demetruce McNeal,2011-09-24,4,Auburn,,Florida Atlantic,W,0,0,0,1,demetruce-mcneal-1
Mick Mentzer,2011-09-24,4,Indiana,@,North Texas,L,0,0,0,1,mick-mentzer-1
Andy Mulumba,2011-09-24,4,Eastern Michigan,@,Penn State,L,0,0,0,1,andy-mulumba-1
Roosevelt Nix,2011-09-24,4,Kent State,,South Alabama,W,0,0,0,1,roosevelt-nix-1
Emeka Onyenekwu,2011-09-24,4,Louisiana,@,Florida International,W,0,0,0,1,emeka-onyenekwu-1
Corey Paredes,2011-09-24,4,Hawaii,,California-Davis,W,0,0,0,1,corey-paredes-1
Colin Parker,2011-09-24,4,Arizona State,,Southern California,W,0,0,0,1,colin-parker-1
Larry Parker,2011-09-24,4,San Diego State,@,Michigan,L,0,0,0,1,larry-parker-1
Zach Patt,2011-09-24,3,Rice,@,Baylor,L,0,0,0,1,zach-patt-1
Tyler Peppers,2011-09-24,3,Alabama-Birmingham,@,East Carolina,L,0,0,0,1,tyler-peppers-1
Demetrius Pettway,2011-09-24,4,Western Michigan,@,Illinois,L,0,0,0,1,demetrius-pettway-1
Kevin Pierre-Louis,2011-09-24,4,Boston College,,Massachusetts,W,1,96,1,1,kevin-pierre-louis-1
Dontari Poe,2011-09-24,4,Memphis,,Southern Methodist,L,0,0,0,1,dontari-poe-1
Darius Polk,2011-09-24,4,Kent State,,South Alabama,W,0,0,0,1,darius-polk-1
John Robles,2011-09-24,3,Troy,,Middle Tennessee State,W,0,0,0,1,john-robles-1
Craig Roh,2011-09-24,4,Michigan,,San Diego State,W,0,0,0,1,craig-roh-1
Luke Ruff,2011-09-24,4,Wyoming,,Nebraska,L,0,0,0,1,luke-ruff-1
Craig Sanders,2011-09-24,4,Auburn,,Florida Atlantic,W,0,0,0,1,craig-sanders-1
Conrad Scheidt,2011-09-24,4,Idaho,,Fresno State,L,0,0,0,1,conrad-scheidt-1
Tremayne Scott,2011-09-24,4,Ohio,@,Rutgers,L,0,0,0,1,tremayne-scott-1
Josh Shirley,2011-09-24,4,Washington,,California,W,0,0,0,1,josh-shirley-1
James Skelton,2011-09-24,4,Colorado State,@,Utah State,W,0,0,0,2,james-skelton-1
Greg Smith,2011-09-24,4,Arizona State,,Southern California,W,0,0,0,1,greg-smith-8
Sean Spence,2011-09-24,3,Miami (FL),,Kansas State,L,0,0,0,1,sean-spence-1
Andrew Taglianetti,2011-09-24,4,Pittsburgh,,Notre Dame,L,0,0,0,1,andrew-taglianetti-1
Renaldo Thomas,2011-09-24,4,Tulane,@,Duke,L,0,0,0,1,renaldo-thomas-1
Terrence Thomas,2011-09-24,4,Memphis,,Southern Methodist,L,0,0,0,1,terrence-thomas-3
Danny Trevathan,2011-09-24,4,Kentucky,,Florida,L,0,0,0,1,danny-trevathan-1
Frank Trotter,2011-09-24,4,Memphis,,Southern Methodist,L,0,0,0,1,frank-trotter-1
Scott Vallone,2011-09-24,3,Rutgers,,Ohio,W,0,0,0,1,scott-vallone-1
Ryan Van Bergen,2011-09-24,4,Michigan,,San Diego State,W,0,0,0,1,ryan-van-bergen-1
Lamanski Ware,2011-09-24,3,Alabama-Birmingham,@,East Carolina,L,0,0,0,1,lamanski-ware-1
Wayne Warren,2011-09-24,3,Rutgers,,Ohio,W,0,0,0,1,wayne-warren-1
Lamar Washington,2011-09-24,4,Kent State,,South Alabama,W,0,0,0,1,lamar-washington-1
Xavier Webb,2011-09-24,3,Rice,@,Baylor,L,0,0,0,1,xavier-webb-1
Cecil Whiteside,2011-09-24,4,California,@,Washington,L,0,0,0,1,cecil-whiteside-1
Doug Wiggins,2011-09-24,4,Western Michigan,@,Illinois,L,0,0,0,1,doug-wiggins-2
Terry Williams,2011-09-24,3,East Carolina,,Alabama-Birmingham,W,0,0,0,1,terry-williams-2
Dwayne Woods,2011-09-24,4,Bowling Green State,@,Miami (OH),W,0,0,0,1,dwayne-woods-2
Beau Yap,2011-09-24,4,Hawaii,,California-Davis,W,0,0,0,1,beau-yap-1
Ryne Giddins,2011-09-29,5,South Florida,@,Pittsburgh,L,0,0,0,1,ryne-giddins-1
Jarred Holley,2011-09-29,5,Pittsburgh,,South Florida,W,0,0,0,1,jarred-holley-1
Nick Saenz,2011-09-29,5,Houston,@,Texas-El Paso,W,0,0,0,1,nick-saenz-1
Kayvon Webster,2011-09-29,5,South Florida,@,Pittsburgh,L,0,0,0,1,kayvon-webster-1
K'Waun Williams,2011-09-29,5,Pittsburgh,,South Florida,W,0,0,0,1,kwaun-williams-1
Chris Harris,2011-09-30,4,Utah State,@,Brigham Young,L,0,0,0,1,chris-harris-3
Jahleel Addae,2011-10-01,5,Central Michigan,,Northern Illinois,W,0,0,0,1,jahleel-addae-1
Brandon Akpunku,2011-10-01,5,North Texas,@,Tulsa,L,0,0,0,1,brandon-akpunku-1
Ricardo Allen,2011-10-01,4,Purdue,,Notre Dame,L,0,0,0,1,ricardo-allen-1
Rontavious Atkins,2011-10-01,5,Western Michigan,@,Connecticut,W,0,0,0,1,rontavious-atkins-1
Shaquil Barrett,2011-10-01,5,Colorado State,,San Jose State,L,0,0,0,1,shaquil-barrett-1
Byron Best,2011-10-01,5,Toledo,@,Temple,W,0,0,0,1,byron-best-1
Tre Boston,2011-10-01,5,North Carolina,@,East Carolina,W,0,0,0,1,tre-boston-1
Brandon Boykin,2011-10-01,5,Georgia,,Mississippi State,W,0,0,0,1,brandon-boykin-1
Andre Branch,2011-10-01,5,Clemson,@,Virginia Tech,W,0,0,0,1,andre-branch-1
Matt Broha,2011-10-01,5,Louisiana Tech,,Hawaii,L,0,0,0,1,matt-broha-1
Christian Bryant,2011-10-01,5,Ohio State,,Michigan State,L,0,0,0,1,christian-bryant-1
Walt Canty,2011-10-01,5,Duke,@,Florida International,W,0,0,0,2,walt-canty-1
Nordly Capi,2011-10-01,5,Colorado State,,San Jose State,L,0,0,0,1,nordly-capi-1
Charles Clay,2011-10-01,5,Hawaii,@,Louisiana Tech,W,0,0,0,1,charles-clay-4
Cameron Collins,2011-10-01,4,Oregon State,@,Arizona State,L,0,0,0,1,cameron-collins-1
Matt Conrath,2011-10-01,5,Virginia,,Idaho,W,0,0,0,1,matt-conrath-1
Blake Countess,2011-10-01,5,Michigan,,Minnesota,W,0,0,0,1,blake-countess-1
Scott Crichton,2011-10-01,4,Oregon State,@,Arizona State,L,0,0,0,1,scott-crichton-1
Akeem Davis,2011-10-01,5,Memphis,@,Middle Tennessee State,L,0,0,0,1,akeem-davis-1
Dyshawn Davis,2011-10-01,5,Syracuse,,Rutgers,L,0,0,0,1,dyshawn-davis-1
Blake Dees,2011-10-01,4,Texas Tech,@,Kansas,W,0,0,0,1,blake-dees-1
Jordan Dewalt-Ondijo,2011-10-01,5,Duke,@,Florida International,W,0,0,0,1,jordan-dewalt-ondijo-1
Quandre Diggs,2011-10-01,4,Texas,@,Iowa State,W,0,0,0,1,quandre-diggs-1
Cornelius Douglas,2011-10-01,4,Texas Tech,@,Kansas,W,0,0,0,1,cornelius-douglas-1
Darron Edwards,2011-10-01,5,Arkansas State,@,Western Kentucky,W,0,0,0,1,darron-edwards-1
Reggie Ellis,2011-10-01,5,New Mexico,,New Mexico State,L,0,0,0,1,reggie-ellis-1
Darryl Farley,2011-10-01,5,Tulane,@,Army,L,0,0,0,1,darryl-farley-1
Aaron Foster,2011-10-01,5,Bowling Green State,@,West Virginia,L,0,0,0,1,aaron-foster-1
Garret Gilliland,2011-10-01,5,Washington,@,Utah,W,0,0,0,1,garret-gilliland-1
Jimmy Gordon,2011-10-01,5,Buffalo,@,Tennessee,L,0,0,0,1,jimmy-gordon-1
Uriah Grant,2011-10-01,5,Mississippi,@,Fresno State,W,0,0,0,1,uriah-grant-1
Danny Gress,2011-10-01,5,Kent State,@,Ohio,L,0,0,0,1,danny-gress-1
Aaron Grymes,2011-10-01,5,Idaho,@,Virginia,L,0,0,0,1,aaron-grymes-1
Tysyn Hartman,2011-10-01,4,Kansas State,,Baylor,W,0,0,0,1,tysyn-hartman-1
Jake Holland,2011-10-01,5,Auburn,@,South Carolina,W,0,0,0,1,jake-holland-1
Chase Hoobler,2011-10-01,5,Indiana,,Penn State,L,0,0,0,1,chase-hoobler-1
Damante Horton,2011-10-01,4,Washington State,@,Colorado,W,0,0,0,1,damante-horton-1
Treon Howard,2011-10-01,4,Florida Atlantic,@,Louisiana,L,0,0,0,1,treon-howard-1
Cqulin Hubert,2011-10-01,4,Texas Tech,@,Kansas,W,0,0,0,1,cqulin-hubert-1
George Iloka,2011-10-01,4,Boise State,,Nevada,W,0,0,0,1,george-iloka-1
Jamaar Jarrett,2011-10-01,5,Arizona State,,Oregon State,W,0,0,0,1,jamaar-jarrett-1
Craig Johnson,2011-10-01,5,Louisiana Tech,,Hawaii,L,0,0,0,1,craig-johnson-4
Randell Johnson,2011-10-01,4,Florida Atlantic,@,Louisiana,L,0,0,0,1,randell-johnson-1
Chris Jones,2011-10-01,5,Bowling Green State,@,West Virginia,L,0,0,0,1,chris-jones-6
Brendan Kelly,2011-10-01,5,Wisconsin,,Nebraska,W,0,0,0,1,brendan-kelly-2
Josh Kristoff,2011-10-01,5,Ohio,,Kent State,W,0,0,0,1,josh-kristoff-1
Lawrence Lagafuaina,2011-10-01,5,Washington,@,Utah,W,0,0,0,1,lawrence-lagafuaina-1
Edmond Laryea,2011-10-01,4,Rutgers,@,Syracuse,W,0,0,0,1,edmond-laryea-1
Cordarro Law,2011-10-01,5,Southern Mississippi,,Rice,W,0,0,0,2,cordarro-law-1
Carlton Lewis,2011-10-01,5,Clemson,@,Virginia Tech,W,0,0,0,1,carlton-lewis-1
Travis Lewis,2011-10-01,4,Oklahoma,,Ball State,W,0,0,0,1,travis-lewis-2
Zach Line,2011-10-01,5,Southern Methodist,@,Texas Christian,W,0,0,0,1,zach-line-1
Travis Long,2011-10-01,4,Washington State,@,Colorado,W,0,0,0,1,travis-long-1
Jared Loomis,2011-10-01,4,Kansas State,,Baylor,W,0,0,0,1,jared-loomis-1
Philip Lutzenkirchen,2011-10-01,5,Auburn,@,South Carolina,W,0,0,0,1,philip-lutzenkirchen-1
David Mackall,2011-10-01,4,Maryland,,Towson,W,0,0,0,1,david-mackall-1
C.J. Malauulu,2011-10-01,5,Kent State,@,Ohio,L,0,0,0,1,cj-malauulu-1
Stansly Maponga,2011-10-01,5,Texas Christian,,Southern Methodist,L,0,0,0,1,stansly-maponga-1
Mikhail Marinovich,2011-10-01,5,Syracuse,,Rutgers,L,0,0,0,1,mikhail-marinovich-1
Jared Marks,2011-10-01,4,Navy,,Air Force,L,0,0,0,1,jared-marks-1
Tony Martin,2011-10-01,5,Ball State,@,Oklahoma,L,0,0,0,1,tony-martin-1
Zachary Masch,2011-10-01,5,Hawaii,@,Louisiana Tech,W,0,0,0,1,zachary-masch-1
Tyrann Mathieu,2011-10-01,5,Louisiana State,,Kentucky,W,1,23,1,2,tyrann-mathieu-1
Shane McCardell,2011-10-01,5,Mississippi State,@,Georgia,L,0,0,0,1,shane-mccardell-1
Matt Merletti,2011-10-01,5,North Carolina,@,East Carolina,W,0,0,0,1,matt-merletti-1
Jamal Merrell,2011-10-01,4,Rutgers,@,Syracuse,W,0,0,0,1,jamal-merrell-1
Julian Miller,2011-10-01,5,West Virginia,,Bowling Green State,W,0,0,0,1,julian-miller-1
Ty Montgomery,2011-10-01,4,Stanford,,UCLA,W,1,5,0,1,ty-montgomery-1
Jojo Nicolas,2011-10-01,4,Miami (FL),,Bethune-Cookman,W,0,0,0,1,jojo-nicolas-1
Adewale Ojomo,2011-10-01,4,Miami (FL),,Bethune-Cookman,W,0,0,0,1,adewale-ojomo-1
Zach Patt,2011-10-01,4,Rice,@,Southern Mississippi,L,0,0,0,1,zach-patt-1
Brian Peters,2011-10-01,4,Northwestern,@,Illinois,L,0,0,0,1,brian-peters-1
Tydreke Powell,2011-10-01,5,North Carolina,@,East Carolina,W,0,0,0,1,tydreke-powell-1
Keenan Robinson,2011-10-01,4,Texas,@,Iowa State,W,0,0,0,1,keenan-robinson-1
Eric Russell,2011-10-01,4,Middle Tennessee State,,Memphis,W,0,0,0,1,eric-russell-1
J.K. Schaffer,2011-10-01,5,Cincinnati,@,Miami (OH),W,0,17,1,1,jk-schaffer-1
Conrad Scheidt,2011-10-01,5,Idaho,@,Virginia,L,0,0,0,1,conrad-scheidt-1
Darius Slay,2011-10-01,5,Mississippi State,@,Georgia,L,0,0,0,1,darius-slay-1
Yawin Smallwood,2011-10-01,5,Connecticut,,Western Michigan,L,0,0,0,1,yawin-smallwood-1
Cannon Smith,2011-10-01,5,Memphis,@,Middle Tennessee State,L,0,0,0,1,cannon-smith-2
Eain Smith,2011-10-01,5,West Virginia,,Bowling Green State,W,0,0,0,1,eain-smith-1
Keith Smith,2011-10-01,5,San Jose State,@,Colorado State,W,0,0,0,1,keith-smith-2
Lionel Smith,2011-10-01,4,Texas A&M,N,Arkansas,L,0,0,0,1,lionel-smith-1
P.J. Smith,2011-10-01,5,Nebraska,@,Wisconsin,L,0,0,0,1,pj-smith-1
Scott Solomon,2011-10-01,4,Rice,@,Southern Mississippi,L,0,0,0,1,scott-solomon-1
Dezmen Southward,2011-10-01,5,Wisconsin,,Nebraska,W,0,0,0,1,dezmen-southward-1
Sean Stanley,2011-10-01,5,Penn State,@,Indiana,W,0,0,0,1,sean-stanley-1
Michael Stojkovic,2011-10-01,5,North Texas,@,Tulsa,L,0,0,0,1,michael-stojkovic-1
Vinnie Sunseri,2011-10-01,5,Alabama,@,Florida,W,0,0,0,1,vinnie-sunseri-1
Chase Thomas,2011-10-01,4,Stanford,,UCLA,W,0,0,0,1,chase-thomas-1
Latarrius Thomas,2011-10-01,5,Eastern Michigan,,Akron,W,0,0,0,1,latarrius-thomas-2
Taylor Thompson,2011-10-01,5,Southern Methodist,@,Texas Christian,W,0,0,0,1,taylor-thompson-1
Reggie Topps,2011-10-01,4,Utah,,Washington,L,0,0,0,1,reggie-topps-1
Desmond Trufant,2011-10-01,5,Washington,@,Utah,W,0,0,0,1,desmond-trufant-1
Chidera Uzo-Diribe,2011-10-01,5,Colorado,,Washington State,L,0,0,0,1,chidera-uzo-diribe-1
Brian Wagner,2011-10-01,5,Akron,@,Eastern Michigan,L,0,0,0,1,brian-wagner-1
Austin Walker,2011-10-01,4,Maryland,,Towson,W,0,0,0,1,austin-walker-1
Tommy Walker,2011-10-01,5,Memphis,@,Middle Tennessee State,L,0,0,0,1,tommy-walker-2
Ryland Ward,2011-10-01,5,Bowling Green State,@,West Virginia,L,0,0,0,1,ryland-ward-1
Alex Watkins,2011-10-01,5,Alabama,@,Florida,W,0,0,0,1,alex-watkins-1
Xavier Webb,2011-10-01,4,Rice,@,Southern Mississippi,L,1,96,1,1,xavier-webb-1
Jeffrey Whitaker,2011-10-01,5,Auburn,@,South Carolina,W,0,0,0,1,jeffrey-whitaker-1
Tahir Whitehead,2011-10-01,5,Temple,,Toledo,L,0,0,0,1,tahir-whitehead-1
Kyle Wilber,2011-10-01,4,Wake Forest,@,Boston College,W,0,0,0,1,kyle-wilber-1
D.L. Wilhite,2011-10-01,5,Minnesota,@,Michigan,L,0,0,0,1,dl-wilhite-1
