Player,Date,G,School,Loc,Opponent,WL,Tackle Solo,Tackle Assist,Tackle Tot,Tackle For Loss,Sack,unique_id
Caleb Blakesley,2008-09-12,3,Kansas,@,South Florida,L,1,0,1,0.0,0.0,caleb-blakesley-1
Louis Bland,2008-09-12,3,Washington State,@,Baylor,L,0,2,2,0.0,0.0,louis-bland-1
Russell Brorsen,2008-09-12,3,Kansas,@,South Florida,L,2,1,3,1.0,0.0,russell-brorsen-1
Nate Brown Jr.,2008-09-12,3,Louisiana-Monroe,,Alabama A&M,W,3,1,4,0.0,0.0,nate-brown-jr-1
Micah Brown,2008-09-12,3,Kansas,@,South Florida,L,1,0,1,0.0,0.0,micah-brown-1
Raymond Brown,2008-09-12,3,Kansas,@,South Florida,L,1,0,1,0.0,0.0,raymond-brown-1
Antareis Bryan,2008-09-12,3,Baylor,,Washington State,W,3,1,4,0.0,0.0,antareis-bryan-1
Trey Bryant,2008-09-12,3,Baylor,,Washington State,W,2,2,4,1.5,0.5,trey-bryant-1
Krys Buerck,2008-09-12,3,Baylor,,Washington State,W,1,1,2,0.0,0.0,krys-buerck-1
Bryce Buslach,2008-09-12,3,Washington State,@,Baylor,L,1,0,1,0.0,0.0,bryce-buslach-1
Demarcus Carmouche,2008-09-12,3,Louisiana-Monroe,,Alabama A&M,W,3,1,4,2.0,0.0,demarcus-carmouche-1
Elliot Coffey,2008-09-12,3,Baylor,,Washington State,W,2,0,2,0.0,0.0,elliot-coffey-1
Dwain Crawford,2008-09-12,3,Baylor,,Washington State,W,0,4,4,0.0,0.0,dwain-crawford-1
Brian Danaher,2008-09-12,3,Washington State,@,Baylor,L,1,0,1,0.0,0.0,brian-danaher-1
Markus Dawes,2008-09-12,3,Washington State,@,Baylor,L,3,0,3,0.0,0.0,markus-dawes-1
Drew Dudley,2008-09-12,3,Kansas,@,South Florida,L,1,0,1,0.0,0.0,drew-dudley-1
Kendrick Dunn,2008-09-12,3,Washington State,@,Baylor,L,3,0,3,0.0,0.0,kendrick-dunn-1
Jason Edwards,2008-09-12,3,Louisiana-Monroe,,Alabama A&M,W,1,0,1,0.0,0.0,jason-edwards-2
Matt Eichelberger,2008-09-12,3,Washington State,@,Baylor,L,0,2,2,0.0,0.0,matt-eichelberger-1
Cory Evans,2008-09-12,3,Washington State,@,Baylor,L,1,0,1,0.0,0.0,cory-evans-1
Troy Evans,2008-09-12,3,Louisiana-Monroe,,Alabama A&M,W,0,1,1,0.0,0.0,troy-evans-3
Alex Ford,2008-09-12,3,Louisiana-Monroe,,Alabama A&M,W,1,1,2,0.0,0.0,alex-ford-1
Reid Forrest,2008-09-12,3,Washington State,@,Baylor,L,1,0,1,0.0,0.0,reid-forrest-1
Chris Francis,2008-09-12,3,Baylor,,Washington State,W,0,2,2,0.0,0.0,chris-francis-1
Leon Freeman,2008-09-12,3,Baylor,,Washington State,W,1,4,5,2.0,2.0,leon-freeman-1
Louis Gachette,2008-09-12,3,South Florida,,Kansas,W,3,0,3,0.0,0.0,louis-gachette-1
Devin Giles,2008-09-12,3,Washington State,@,Baylor,L,1,1,2,0.0,0.0,devin-giles-1
Mike Graise,2008-09-12,3,Washington State,@,Baylor,L,0,2,2,0.0,0.0,mike-graise-1
Jameon Hardeman,2008-09-12,3,Baylor,,Washington State,W,0,1,1,0.0,0.0,jameon-hardeman-1
Roderick Harris Jr.,2008-09-12,3,Kansas,@,South Florida,L,0,1,1,0.0,0.0,roderick-harris-jr-1
Aaron Harris,2008-09-12,3,South Florida,,Kansas,W,3,1,4,1.0,1.0,aaron-harris-2
Chris Harris,2008-09-12,3,Kansas,@,South Florida,L,6,0,6,1.0,0.0,chris-harris-1
Hallston Higgins,2008-09-12,3,Washington State,@,Baylor,L,1,0,1,0.0,0.0,hallston-higgins-1
James Holt,2008-09-12,3,Kansas,@,South Florida,L,11,2,13,3.5,1.0,james-holt-1
Sean Hornberger,2008-09-12,3,Louisiana-Monroe,,Alabama A&M,W,1,0,1,0.0,0.0,sean-hornberger-1
Alex Ibe,2008-09-12,3,Louisiana-Monroe,,Alabama A&M,W,1,0,1,0.0,0.0,alex-ibe-1
Cardia Jackson,2008-09-12,3,Louisiana-Monroe,,Alabama A&M,W,4,1,5,0.0,0.0,cardia-jackson-1
Greg James,2008-09-12,3,Louisiana-Monroe,,Alabama A&M,W,2,0,2,0.0,0.0,greg-james-1
Nicolas Jean-Baptiste,2008-09-12,3,Baylor,,Washington State,W,1,0,1,0.0,0.0,nicolas-jean-baptiste-1
Richard Johnson Jr.,2008-09-12,3,Kansas,@,South Florida,L,0,1,1,0.0,0.0,richard-johnson-jr-1
Antonio Johnson,2008-09-12,3,Baylor,,Washington State,W,3,3,6,0.0,0.0,antonio-johnson-1
Easton Johnson,2008-09-12,3,Washington State,@,Baylor,L,1,1,2,0.0,0.0,easton-johnson-1
Antonio Jones,2008-09-12,3,Baylor,,Washington State,W,1,7,8,1.0,1.0,antonio-jones-1
Jameson Jordan,2008-09-12,3,Louisiana-Monroe,,Alabama A&M,W,2,0,2,0.0,0.0,jameson-jordan-1
Sabbath Joseph,2008-09-12,3,South Florida,,Kansas,W,0,1,1,0.0,0.0,sabbath-joseph-1
Tyrone Justin,2008-09-12,3,Washington State,@,Baylor,L,2,1,3,0.0,0.0,tyrone-justin-1
Tyler King,2008-09-12,3,Baylor,,Washington State,W,0,1,1,0.0,0.0,tyler-king-1
Kevin Kooyman,2008-09-12,3,Washington State,@,Baylor,L,2,2,4,0.0,0.0,kevin-kooyman-1
Alex Kushneir,2008-09-12,3,Baylor,,Washington State,W,1,0,1,0.0,0.0,alex-kushneir-1
Jake La Mar,2008-09-12,3,Baylor,,Washington State,W,1,5,6,0.0,0.0,jake-la-mar-1
Jordan Lake,2008-09-12,3,Baylor,,Washington State,W,0,3,3,0.0,0.0,jordan-lake-1
Jason Lamb,2008-09-12,3,Baylor,,Washington State,W,2,4,6,0.5,0.5,jason-lamb-1
Jake Laptad,2008-09-12,3,Kansas,@,South Florida,L,1,0,1,0.0,0.0,jake-laptad-1
John Larson,2008-09-12,3,Kansas,@,South Florida,L,1,0,1,1.0,0.0,john-larson-1
Mike Ledgerwood,2008-09-12,3,Washington State,@,Baylor,L,2,1,3,0.0,0.0,mike-ledgerwood-1
Andy Mattingly,2008-09-12,3,Washington State,@,Baylor,L,0,3,3,0.0,0.0,andy-mattingly-1
Terrell McClain,2008-09-12,3,South Florida,,Kansas,W,2,1,3,0.0,0.0,terrell-mcclain-1
Tyrone McKenzie,2008-09-12,3,South Florida,,Kansas,W,4,3,7,1.0,0.0,tyrone-mckenzie-1
Alonzo McQueen,2008-09-12,3,South Florida,,Kansas,W,1,0,1,0.0,0.0,alonzo-mcqueen-1
Brouce Mompremier,2008-09-12,3,South Florida,,Kansas,W,3,1,4,1.0,0.0,brouce-mompremier-1
Aaron Moore,2008-09-12,3,Louisiana-Monroe,,Alabama A&M,W,0,1,1,0.0,0.0,aaron-moore-2
Aaron Morgan,2008-09-12,3,Louisiana-Monroe,,Alabama A&M,W,2,1,3,0.0,0.0,aaron-morgan-1
Joe Mortensen,2008-09-12,3,Kansas,@,South Florida,L,2,4,6,0.5,0.0,joe-mortensen-1
Mullennix,2008-09-12,3,Washington State,@,Baylor,L,2,2,4,1.0,1.0,mullennix-1
Jerome Murphy,2008-09-12,3,South Florida,,Kansas,W,6,3,9,0.0,0.0,jerome-murphy-1
Chima Nwachukwu,2008-09-12,3,Washington State,@,Baylor,L,2,2,4,0.0,0.0,chima-nwachukwu-1
Ben Parks,2008-09-12,3,Baylor,,Washington State,W,1,0,1,0.0,0.0,ben-parks-1
Earl Patin,2008-09-12,3,Baylor,,Washington State,W,1,5,6,0.5,0.5,earl-patin-1
Joe Pawelek,2008-09-12,3,Baylor,,Washington State,W,3,7,10,0.0,0.0,joe-pawelek-1
Chance Payne,2008-09-12,3,Louisiana-Monroe,,Alabama A&M,W,4,4,8,1.0,0.0,chance-payne-1
Marvin Peoples,2008-09-12,3,South Florida,,Kansas,W,0,1,1,0.0,0.0,marvin-peoples-1
Cameron Perkins,2008-09-12,3,South Florida,,Kansas,W,1,0,1,0.0,0.0,cameron-perkins-1
Marshall Pirtz,2008-09-12,3,Washington State,@,Baylor,L,0,1,1,0.0,0.0,marshall-pirtz-1
Corrigan Powell,2008-09-12,3,Kansas,@,South Florida,L,1,1,2,0.0,0.0,corrigan-powell-1
Marlon Price,2008-09-12,3,Baylor,,Washington State,W,1,0,1,0.0,0.0,marlon-price-1
Vincent Rhodes,2008-09-12,3,Baylor,,Washington State,W,2,2,4,1.5,1.5,vincent-rhodes-1
Mike Rivera,2008-09-12,3,Kansas,@,South Florida,L,1,2,3,1.0,1.0,mike-rivera-1
Tyller Roberts,2008-09-12,3,South Florida,,Kansas,W,5,1,6,1.0,0.0,tyller-roberts-1
Tracy Robertson,2008-09-12,3,Baylor,,Washington State,W,0,1,1,0.0,0.0,tracy-robertson-1
Jake Schermer,2008-09-12,3,Kansas,@,South Florida,L,1,1,2,0.0,0.0,jake-schermer-1
George Selvie,2008-09-12,3,South Florida,,Kansas,W,4,0,4,1.0,1.0,george-selvie-1
Sam Sledge,2008-09-12,3,Baylor,,Washington State,W,3,0,3,1.0,1.0,sam-sledge-1
Theo Smith III,2008-09-12,3,Louisiana-Monroe,,Alabama A&M,W,7,1,8,2.0,0.0,theo-smith-iii-1
Otis Stamps,2008-09-12,3,Louisiana-Monroe,,Alabama A&M,W,2,1,3,0.0,0.0,otis-stamps-1
Jason Stripling,2008-09-12,3,Washington State,@,Baylor,L,1,1,2,0.0,0.0,jason-stripling-1
Phillip Strozier,2008-09-12,3,Kansas,@,South Florida,L,1,1,2,0.0,0.0,phillip-strozier-1
Darrell Stuckey,2008-09-12,3,Kansas,@,South Florida,L,4,0,4,1.0,0.0,darrell-stuckey-1
Tali Talakai,2008-09-12,3,Washington State,@,Baylor,L,2,0,2,0.0,0.0,tali-talakai-1
Jamar Taylor,2008-09-12,3,South Florida,,Kansas,W,1,0,1,0.0,0.0,jamar-taylor-1
Josh Thomas,2008-09-12,3,Louisiana-Monroe,,Alabama A&M,W,4,0,4,0.0,0.0,josh-thomas-1
Josh Thompson,2008-09-12,3,Louisiana-Monroe,,Alabama A&M,W,2,3,5,0.0,0.0,josh-thompson-1
Justin Thornton,2008-09-12,3,Kansas,@,South Florida,L,9,0,9,0.0,0.0,justin-thornton-1
Tyree Toomer,2008-09-12,3,Washington State,@,Baylor,L,0,1,1,0.0,0.0,tyree-toomer-1
Greg Trent,2008-09-12,3,Washington State,@,Baylor,L,4,3,7,0.0,0.0,greg-trent-1
Danny Verpaele,2008-09-12,3,South Florida,,Kansas,W,2,0,2,0.0,0.0,danny-verpaele-1
Aaron Williams,2008-09-12,3,Louisiana-Monroe,,Alabama A&M,W,1,1,2,0.0,0.0,aaron-williams-6
Carlton Williams,2008-09-12,3,South Florida,,Kansas,W,5,3,8,0.0,0.0,carlton-williams-1
Jeremy Williams,2008-09-12,3,Baylor,,Washington State,W,2,3,5,1.0,0.0,jeremy-williams-2
Kion Wilson,2008-09-12,3,South Florida,,Kansas,W,0,1,1,0.0,0.0,kion-wilson-1
Arist Wright,2008-09-12,3,Kansas,@,South Florida,L,2,0,2,0.0,0.0,arist-wright-1
Paul 'Unga,2008-09-13,3,Arizona State,,Nevada-Las Vegas,L,1,1,2,0.0,0.0,paul-unga-1
Isaako Aaitui,2008-09-13,3,Nevada-Las Vegas,@,Arizona State,W,3,1,4,3.0,1.0,isaako-aaitui-1
Tokumbo Abanikanda,2008-09-13,3,Southern Mississippi,@,Arkansas State,W,4,2,6,1.5,0.0,tokumbo-abanikanda-1
Nader Abdallah,2008-09-13,3,Ohio State,@,Southern California,L,0,1,1,0.0,0.0,nader-abdallah-1
Frantz Accime,2008-09-13,2,Louisiana,@,Illinois,L,0,1,1,0.0,0.0,frantz-accime-1
Derrell Acrey,2008-09-13,2,Boise State,,Bowling Green State,W,1,2,3,0.0,0.0,derrell-acrey-1
Justin Adams,2008-09-13,2,Tulane,,East Carolina,L,1,0,1,1.0,0.0,justin-adams-1
Al Afalava,2008-09-13,3,Oregon State,,Hawaii,W,4,1,5,0.0,0.0,al-afalava-1
Andrew Aguila,2008-09-13,3,Central Michigan,@,Ohio,W,1,0,1,0.0,0.0,andrew-aguila-1
Matt Ah You,2008-09-13,3,Brigham Young,,UCLA,W,1,1,2,0.0,0.0,matt-ah-you-1
Ladi Ajiboye,2008-09-13,3,South Carolina,,Georgia,L,2,1,3,1.0,1.0,ladi-ajiboye-1
Greg Akinbiyi,2008-09-13,3,Duke,,Navy,W,3,3,6,2.0,1.0,greg-akinbiyi-1
Raphael Akobundu,2008-09-13,3,Buffalo,,Temple,W,5,0,5,0.0,0.0,raphael-akobundu-1
Austin Alder,2008-09-13,3,Utah State,,Utah,L,1,1,2,0.0,0.0,austin-alder-1
Rahim Alem,2008-09-13,2,Louisiana State,,North Texas,W,1,1,2,0.0,0.0,rahim-alem-1
A.J. Alexander,2008-09-13,2,Florida State,,Chattanooga,W,1,0,1,0.0,0.0,aj-alexander-1
Charles Alexander,2008-09-13,2,Louisiana State,,North Texas,W,0,2,2,0.5,0.0,charles-alexander-2
Ed Alexander,2008-09-13,3,Florida Atlantic,@,Michigan State,L,3,3,6,0.0,0.0,ed-alexander-1
Kevin Alexander,2008-09-13,3,Clemson,,North Carolina State,W,2,3,5,0.5,0.0,kevin-alexander-1
Van Alexander,2008-09-13,3,Missouri,,Nevada,W,1,2,3,0.0,0.0,van-alexander-1
Albertson Alexandre,2008-09-13,2,Toledo,@,Eastern Michigan,W,2,1,3,1.5,1.0,albertson-alexandre-1
Michael Alisa,2008-09-13,3,Brigham Young,,UCLA,W,1,1,2,0.0,0.0,michael-alisa-1
Asher Allen,2008-09-13,3,Georgia,@,South Carolina,W,5,1,6,0.0,0.0,asher-allen-1
George Allen,2008-09-13,3,Florida Atlantic,@,Michigan State,L,2,8,10,0.0,0.0,george-allen-1
Jeff Allen,2008-09-13,3,Maryland,,California,W,2,4,6,0.0,0.0,jeff-allen-1
Josh Allen,2008-09-13,3,Vanderbilt,,Rice,W,1,0,1,0.0,0.0,josh-allen-3
Justin Allen,2008-09-13,3,Idaho,,Western Michigan,L,1,1,2,0.0,0.0,justin-allen-1
Pierre Allen,2008-09-13,3,Nebraska,,New Mexico State,W,1,2,3,1.0,0.0,pierre-allen-1
Russell Allen,2008-09-13,3,San Diego State,@,San Jose State,L,6,8,14,4.5,1.0,russell-allen-1
Cj Allen-Jones,2008-09-13,3,Hawaii,@,Oregon State,L,1,1,2,0.0,0.0,cj-allen-jones-1
Hunter Altman,2008-09-13,3,Air Force,@,Houston,W,5,2,7,0.0,0.0,hunter-altman-1
Tyson Alualu,2008-09-13,3,California,@,Maryland,L,5,3,8,1.0,1.0,tyson-alualu-1
Kevin Alvarado,2008-09-13,3,Bowling Green State,@,Boise State,L,1,0,1,1.0,0.0,kevin-alvarado-1
Chike Amajoyi,2008-09-13,3,Stanford,@,Texas Christian,L,3,1,4,0.0,0.0,chike-amajoyi-1
Jonathon Amaya,2008-09-13,3,Nevada,@,Missouri,L,1,2,3,0.0,0.0,jonathon-amaya-1
Prince Amukamara,2008-09-13,3,Nebraska,,New Mexico State,W,3,3,6,0.0,0.0,prince-amukamara-1
Eryk Anders,2008-09-13,3,Alabama,,Western Kentucky,W,1,0,1,0.0,0.0,eryk-anders-1
Andre Anderson,2008-09-13,2,Tulane,,East Carolina,L,0,1,1,0.0,0.0,andre-anderson-2
Brandon Anderson,2008-09-13,3,Akron,,Ball State,L,2,1,3,0.0,0.0,brandon-anderson-1
Damein Anderson,2008-09-13,3,Mississippi State,,Auburn,L,1,0,1,0.0,0.0,damein-anderson-1
Kyle Anderson,2008-09-13,3,Western Kentucky,@,Alabama,L,1,3,4,0.5,0.0,kyle-anderson-1
Rhyan Anderson,2008-09-13,1,New Mexico State,@,Nebraska,L,1,1,2,1.0,0.0,rhyan-anderson-1
Shane Anderson,2008-09-13,3,Nevada,@,Missouri,L,1,0,1,0.0,0.0,shane-anderson-1
Terrance Anderson,2008-09-13,3,Oklahoma State,,Missouri State,W,0,1,1,0.0,0.0,terrance-anderson-1
Mike Anello,2008-09-13,2,Notre Dame,,Michigan,W,2,1,3,0.0,0.0,mike-anello-1
Pat Angerer,2008-09-13,3,Iowa,,Iowa State,W,2,5,7,0.0,0.0,pat-angerer-1
Chinonso Anyanwu,2008-09-13,2,UCLA,@,Brigham Young,L,0,2,2,0.0,0.0,chinonso-anyanwu-1
Uche Anyanwu,2008-09-13,3,Nevada,@,Missouri,L,6,2,8,0.0,0.0,uche-anyanwu-1
Max Anyiam,2008-09-13,3,Rice,@,Vanderbilt,L,2,0,2,0.0,0.0,max-anyiam-1
Antonio Appleby,2008-09-13,3,Virginia,@,Connecticut,L,3,3,6,2.0,0.0,antonio-appleby-1
Javier Arenas,2008-09-13,3,Alabama,,Western Kentucky,W,4,3,7,1.0,1.0,javier-arenas-1
Ben Armer,2008-09-13,3,Western Michigan,@,Idaho,W,1,0,1,0.0,0.0,ben-armer-1
Armond Armstead,2008-09-13,2,Southern California,,Ohio State,W,1,0,1,1.0,1.0,armond-armstead-1
Mario Armstrong,2008-09-13,3,Western Michigan,@,Idaho,W,3,0,3,0.0,0.0,mario-armstrong-1
Zach Arnett,2008-09-13,3,New Mexico,,Arizona,W,2,3,5,1.0,1.0,zach-arnett-1
Malcolm Arrington,2008-09-13,3,Northwestern,,Southern Illinois,W,3,2,5,1.5,0.5,malcolm-arrington-1
Larry Asante,2008-09-13,3,Nebraska,,New Mexico State,W,1,0,1,0.0,0.0,larry-asante-1
Luke Ashworth,2008-09-13,3,Brigham Young,,UCLA,W,1,0,1,0.0,0.0,luke-ashworth-1
Drew Astorino,2008-09-13,3,Penn State,@,Syracuse,W,2,1,3,0.0,0.0,drew-astorino-1
Chris Asumnu,2008-09-13,2,Tulane,,East Carolina,L,1,1,2,0.0,0.0,chris-asumnu-1
Geno Atkins,2008-09-13,3,Georgia,@,South Carolina,W,2,0,2,1.0,0.0,geno-atkins-1
Walter Atkins,2008-09-13,2,Toledo,@,Eastern Michigan,W,1,0,1,0.0,0.0,walter-atkins-1
Kentravis Aubrey,2008-09-13,2,Louisiana State,,North Texas,W,0,1,1,0.0,0.0,kentravis-aubrey-1
Orkeys Auriene,2008-09-13,2,Louisiana,@,Illinois,L,0,1,1,0.0,0.0,orkeys-auriene-1
Adrian Aye-Darko,2008-09-13,3,Duke,,Navy,W,3,0,3,0.0,0.0,adrian-aye-darko-1
Akeem Ayers,2008-09-13,2,UCLA,@,Brigham Young,L,1,4,5,0.0,0.0,akeem-ayers-1
Frankie Baca,2008-09-13,3,New Mexico,,Arizona,W,2,2,4,0.0,0.0,frankie-baca-1
Aaron Bagsby,2008-09-13,3,Connecticut,,Virginia,W,0,3,3,0.0,0.0,aaron-bagsby-1
Brennen Baiamonte,2008-09-13,1,New Mexico State,@,Nebraska,L,2,5,7,0.0,0.0,brennen-baiamonte-1
C.J. Bailey,2008-09-13,3,Southern Mississippi,@,Arkansas State,W,1,1,2,0.5,0.0,cj-bailey-1
Tim Bailey,2008-09-13,3,Mississippi State,,Auburn,L,4,2,6,2.0,0.0,tim-bailey-1
Adrian Baker,2008-09-13,3,Bowling Green State,@,Boise State,L,1,1,2,0.0,0.0,adrian-baker-1
Ryan Baker,2008-09-13,2,Purdue,,Oregon,L,2,0,2,2.0,0.0,ryan-baker-1
Ryan Baker,2008-09-13,2,Louisiana State,,North Texas,W,1,1,2,0.0,0.0,ryan-baker-2
Sean Baker,2008-09-13,3,Ball State,@,Akron,W,2,7,9,0.0,0.0,sean-baker-1
Al-Teric Balaam,2008-09-13,3,Akron,,Ball State,L,2,1,3,0.0,0.0,al-teric-balaam-1
Ballard,2008-09-13,2,Toledo,@,Eastern Michigan,W,1,0,1,0.0,0.0,ballard-1
Kevin Balogun,2008-09-13,3,New Mexico,,Arizona,W,0,1,1,0.5,0.0,kevin-balogun-1
Adam Banks,2008-09-13,3,Duke,,Navy,W,1,1,2,0.0,0.0,adam-banks-1
Matt Barella,2008-09-13,3,Wyoming,,North Dakota State,W,0,1,1,0.0,0.0,matt-barella-1
Shukree Barfield,2008-09-13,3,Nebraska,,New Mexico State,W,1,0,1,0.0,0.0,shukree-barfield-1
Anthony Barnes,2008-09-13,3,Alabama-Birmingham,@,Tennessee,L,0,1,1,0.0,0.0,anthony-barnes-2
Kevin Barnes,2008-09-13,3,Maryland,,California,W,3,0,3,0.0,0.0,kevin-barnes-1
Freddie Barnett,2008-09-13,3,Memphis,@,Marshall,L,2,3,5,1.0,0.0,freddie-barnett-1
Rolando Barragan,2008-09-13,3,Southern Mississippi,@,Arkansas State,W,1,1,2,0.5,0.0,rolando-barragan-1
Cody Basler,2008-09-13,3,Bowling Green State,@,Boise State,L,1,2,3,1.0,0.0,cody-basler-1
Kevin Basped,2008-09-13,3,Nevada,@,Missouri,L,2,1,3,1.5,0.0,kevin-basped-1
Ryan Bass,2008-09-13,3,Arizona State,,Nevada-Las Vegas,L,0,1,1,0.0,0.0,ryan-bass-1
Jaron Baston,2008-09-13,3,Missouri,,Nevada,W,1,1,2,1.0,0.0,jaron-baston-1
Darius Baughman,2008-09-13,3,Western Kentucky,@,Alabama,L,1,0,1,0.0,0.0,darius-baughman-1
Matt Bauman,2008-09-13,3,Brigham Young,,UCLA,W,2,4,6,0.0,0.0,matt-bauman-1
Beachum,2008-09-13,3,Penn State,@,Syracuse,W,1,0,1,0.0,0.0,beachum-1
Ryan Beard,2008-09-13,3,Western Kentucky,@,Alabama,L,1,0,1,0.0,0.0,ryan-beard-2
Jason Beauchamp,2008-09-13,3,Nevada-Las Vegas,@,Arizona State,W,6,3,9,0.0,0.0,jason-beauchamp-1
Wesley Beck,2008-09-13,3,New Mexico,,Arizona,W,1,2,3,0.0,0.0,wesley-beck-1
Jon Belcher,2008-09-13,3,Western Kentucky,@,Alabama,L,2,0,2,0.0,0.0,jon-belcher-1
Kirk Belgrave,2008-09-13,3,Kent State,,Delaware State,W,2,0,2,1.0,0.0,kirk-belgrave-1
Derrius Bell,2008-09-13,3,Southern Methodist,@,Texas Tech,L,4,2,6,0.0,0.0,derrius-bell-1
Lorne Bell,2008-09-13,2,Fresno State,,Wisconsin,L,2,0,2,0.0,0.0,lorne-bell-1
Mike Bell,2008-09-13,3,Michigan State,,Florida Atlantic,W,1,0,1,0.0,0.0,mike-bell-3
Pierre Bell,2008-09-13,3,East Carolina,@,Tulane,W,5,1,6,2.0,0.0,pierre-bell-1
T.J. Bell,2008-09-13,3,Oklahoma State,,Missouri State,W,2,0,2,1.0,0.0,tj-bell-1
Travon Bellamy,2008-09-13,3,Illinois,,Louisiana,W,2,3,5,0.0,0.0,travon-bellamy-1
Nick Bellore,2008-09-13,3,Central Michigan,@,Ohio,W,6,5,11,1.0,0.0,nick-bellore-1
Dequan Bembry,2008-09-13,3,Marshall,,Memphis,W,2,6,8,0.0,0.0,dequan-bembry-1
Arrelious Benn,2008-09-13,3,Illinois,,Louisiana,W,1,0,1,0.0,0.0,arrelious-benn-1
Ben Bennett,2008-09-13,3,Miami (OH),,Charleston Southern,W,3,1,4,0.0,0.0,ben-bennett-1
Cory Bennett,2008-09-13,3,Oklahoma,@,Washington,W,1,0,1,1.0,1.0,cory-bennett-1
Patrick Benoist,2008-09-13,3,Vanderbilt,,Rice,W,4,6,10,1.0,0.0,patrick-benoist-1
Dwight Bentley,2008-09-13,2,Louisiana,@,Illinois,L,3,5,8,1.0,0.0,dwight-bentley-1
Ter'Ran Benton,2008-09-13,3,Iowa State,@,Iowa,L,0,2,2,0.0,0.0,terran-benton-1
Jeff Bereuter,2008-09-13,3,Arizona State,,Nevada-Las Vegas,L,1,0,1,0.0,0.0,jeff-bereuter-1
Matt Berning,2008-09-13,3,Central Michigan,@,Ohio,W,2,1,3,0.0,0.0,matt-berning-1
Eric Berry,2008-09-13,2,Tennessee,,Alabama-Birmingham,W,4,3,7,0.5,0.0,eric-berry-1
Jahvid Best,2008-09-13,3,California,@,Maryland,L,1,0,1,0.0,0.0,jahvid-best-1
Leon Best,2008-09-13,3,East Carolina,@,Tulane,W,5,2,7,0.0,0.0,leon-best-1
Mike Bethea,2008-09-13,3,Nevada,@,Missouri,L,4,0,4,1.0,0.0,mike-bethea-1
Marvin Betts,2008-09-13,1,New Mexico State,@,Nebraska,L,2,1,3,0.0,0.0,marvin-betts-1
Michael Bibbs,2008-09-13,3,Iowa State,@,Iowa,L,4,4,8,0.0,0.0,michael-bibbs-1
E.J. Biggers,2008-09-13,3,Western Michigan,@,Idaho,W,6,0,6,0.0,0.0,ej-biggers-1
Greg Billinger,2008-09-13,3,Vanderbilt,,Rice,W,0,4,4,0.0,0.0,greg-billinger-1
Sean Bingham,2008-09-13,2,Boise State,,Bowling Green State,W,0,1,1,0.0,0.0,sean-bingham-1
Broderick Binns,2008-09-13,3,Iowa,,Iowa State,W,1,1,2,0.0,0.0,broderick-binns-1
Bront Bird,2008-09-13,3,Texas Tech,,Southern Methodist,W,0,1,1,0.0,0.0,bront-bird-1
Alan Bishop,2008-09-13,3,Utah State,,Utah,L,1,2,3,1.0,0.0,alan-bishop-1
Tanyon Bissell,2008-09-13,2,Boise State,,Bowling Green State,W,0,1,1,0.0,0.0,tanyon-bissell-1
Carson Blackmon,2008-09-13,3,Houston,,Air Force,L,1,1,2,0.0,0.0,carson-blackmon-1
Tray Blackmon,2008-09-13,3,Auburn,@,Mississippi State,W,5,1,6,1.0,1.0,tray-blackmon-1
Derek Blacknall,2008-09-13,3,East Carolina,@,Tulane,W,1,0,1,0.0,0.0,derek-blacknall-1
Tom Blake,2008-09-13,2,UCLA,@,Brigham Young,L,1,4,5,0.0,0.0,tom-blake-1
Mike Blanc,2008-09-13,3,Auburn,@,Mississippi State,W,2,1,3,0.0,0.0,mike-blanc-1
Robert Blanton,2008-09-13,2,Notre Dame,,Michigan,W,2,0,2,1.0,0.0,robert-blanton-1
Andrew Blevins,2008-09-13,3,Idaho,,Western Michigan,L,5,3,8,0.0,0.0,andrew-blevins-1
Terrence Blevins,2008-09-13,3,Eastern Michigan,,Toledo,L,1,0,1,0.0,0.0,terrence-blevins-1
Gerren Blount,2008-09-13,2,Louisiana,@,Illinois,L,3,3,6,0.0,0.0,gerren-blount-1
Brandon Bolden,2008-09-13,3,Mississippi,,Samford,W,1,0,1,0.0,0.0,brandon-bolden-1
Demonte Bolden,2008-09-13,2,Tennessee,,Alabama-Birmingham,W,1,0,1,0.0,0.0,demonte-bolden-1
Mike Bolden,2008-09-13,3,Northwestern,,Southern Illinois,W,2,1,3,0.0,0.0,mike-bolden-2
Omar Bolden,2008-09-13,3,Arizona State,,Nevada-Las Vegas,L,6,0,6,0.0,0.0,omar-bolden-1
Todd Boleski,2008-09-13,3,Michigan State,,Florida Atlantic,W,1,0,1,0.0,0.0,todd-boleski-1
Chris Bonner,2008-09-13,3,Florida Atlantic,@,Michigan State,L,1,0,1,0.0,0.0,chris-bonner-1
Donald Booker,2008-09-13,3,Oklahoma State,,Missouri State,W,3,3,6,0.0,0.0,donald-booker-1
Kyle Bookhout,2008-09-13,3,Navy,@,Duke,L,1,0,1,1.0,0.0,kyle-bookhout-1
Pernell Booth,2008-09-13,3,Oregon State,,Hawaii,W,0,2,2,0.5,0.0,pernell-booth-1
Caleb Bostic,2008-09-13,3,Miami (OH),,Charleston Southern,W,3,2,5,1.0,1.0,caleb-bostic-1
Korey Bosworth,2008-09-13,2,UCLA,@,Brigham Young,L,0,4,4,0.5,0.0,korey-bosworth-1
Kyle Bosworth,2008-09-13,2,UCLA,@,Brigham Young,L,3,1,4,0.0,0.0,kyle-bosworth-1
