Player,Date,G,School,Loc,Opponent,WL,Kick Ret,Kick Ret Yds,Kick Ret Avg,Kick Ret TD,unique_id
Lequan Lewis,2010-09-25,4,Arizona State,,Oregon,L,2,58,29.0,0,lequan-lewis-1
Phillip Livas,2010-09-25,4,Louisiana Tech,,Southern Mississippi,L,2,40,20.0,0,phillip-livas-1
Derrick Locke,2010-09-25,4,Kentucky,@,Florida,L,4,80,20.0,0,derrick-locke-1
Tony Logan,2010-09-25,4,Maryland,,Florida International,W,1,13,13.0,0,tony-logan-1
Craig Loston,2010-09-25,4,Louisiana State,,West Virginia,W,1,12,12.0,0,craig-loston-1
Mossis Madu,2010-09-25,4,Oklahoma,@,Cincinnati,W,1,18,18.0,0,mossis-madu-1
Keshawn Martin,2010-09-25,4,Michigan State,,Northern Colorado,W,2,41,20.5,0,keshawn-martin-1
Tron Martinez,2010-09-25,4,Marshall,,Ohio,W,1,15,15.0,0,tron-martinez-1
Rishard Matthews,2010-09-25,4,Nevada,@,Brigham Young,W,2,32,16.0,0,rishard-matthews-1
Onterio McCalebb,2010-09-25,4,Auburn,,South Carolina,W,2,38,19.0,0,onterio-mccalebb-1
Marlon McClure,2010-09-25,4,Texas-El Paso,,Memphis,W,2,82,41.0,0,marlon-mcclure-1
Bradley McDougald,2010-09-25,4,Kansas,,New Mexico State,W,2,50,25.0,0,bradley-mcdougald-1
Quincy McDuffie,2010-09-25,4,Central Florida,@,Kansas State,L,2,44,22.0,0,quincy-mcduffie-1
Gahn McGaffie,2010-09-25,4,Missouri,,Miami (OH),W,1,15,15.0,0,gahn-mcgaffie-1
Daniel McKayhan,2010-09-25,4,Georgia Tech,,North Carolina State,L,6,138,23.0,0,daniel-mckayhan-1
Willie McNeal,2010-09-25,4,Western Kentucky,@,South Florida,L,4,80,20.0,0,willie-mcneal-1
Emmanuel McPhearson,2010-09-25,4,New Mexico,@,Nevada-Las Vegas,L,3,74,24.7,0,emmanuel-mcphearson-1
Junior Mertile,2010-09-25,3,Florida International,@,Maryland,L,3,23,7.7,0,junior-mertile-1
Kyle Middlebrooks,2010-09-25,4,Arizona State,,Oregon,L,2,49,24.5,0,kyle-middlebrooks-1
Marlin Miller,2010-09-25,3,Louisiana,,Middle Tennessee State,L,2,40,20.0,0,marlin-miller-1
D.J. Monroe,2010-09-25,4,Texas,,UCLA,L,5,123,24.6,0,dj-monroe-1
Ghaali Muhammad,2010-09-25,4,Wyoming,,Air Force,L,2,68,34.0,0,ghaali-muhammad-1
Marcus Murphy,2010-09-25,4,Missouri,,Miami (OH),W,3,42,14.0,0,marcus-murphy-1
Demarco Murray,2010-09-25,4,Oklahoma,@,Cincinnati,W,1,33,33.0,0,demarco-murray-1
Marco Nelson,2010-09-25,4,Tulsa,,Central Arkansas,W,1,26,26.0,0,marco-nelson-2
James Nixon,2010-09-25,4,Temple,@,Penn State,L,3,67,22.3,0,james-nixon-1
David Oku,2010-09-25,4,Tennessee,,Alabama-Birmingham,W,3,56,18.7,0,david-oku-1
Chris Owusu,2010-09-25,4,Stanford,@,Notre Dame,W,3,62,20.7,0,chris-owusu-1
Eric Page,2010-09-25,4,Toledo,@,Purdue,W,3,96,32.0,0,eric-page-1
DeMarco Paine,2010-09-25,4,Miami (OH),@,Missouri,L,7,154,22.0,0,demarco-paine-1
Vince Pascoe,2010-09-25,3,Fresno State,@,Mississippi,L,1,11,11.0,0,vince-pascoe-1
Julian Posey,2010-09-25,4,Ohio,@,Marshall,L,4,84,21.0,0,julian-posey-1
Chaz Powell,2010-09-25,4,Penn State,,Temple,W,3,48,16.0,0,chaz-powell-1
William Powell,2010-09-25,4,Kansas State,,Central Florida,W,1,33,33.0,0,william-powell-1
Jordan Poyer,2010-09-25,3,Oregon State,@,Boise State,L,5,125,25.0,0,jordan-poyer-1
Brandon Pratt,2010-09-25,4,Eastern Michigan,@,Ohio State,L,2,25,12.5,0,brandon-pratt-1
Jerrell Priester,2010-09-25,4,Kentucky,@,Florida,L,1,22,22.0,0,jerrell-priester-1
Tyrone Pronty,2010-09-25,4,Bowling Green State,@,Michigan,L,7,126,18.0,0,tyrone-pronty-1
Aubrey Quarles,2010-09-25,4,Kansas State,,Central Florida,W,1,16,16.0,0,aubrey-quarles-1
Ross Rasner,2010-09-25,4,Arkansas,,Alabama,L,1,24,24.0,0,ross-rasner-1
Trent Richardson,2010-09-25,4,Alabama,@,Arkansas,W,4,117,29.3,0,trent-richardson-1
Dyrell Roberts,2010-09-25,4,Virginia Tech,@,Boston College,W,1,22,22.0,0,dyrell-roberts-1
Jermaine Robertson,2010-09-25,4,Arkansas State,@,Troy,L,1,10,10.0,0,jermaine-robertson-1
Delmon Robinson,2010-09-25,4,Memphis,@,Texas-El Paso,L,2,51,25.5,0,delmon-robinson-2
Mason Robinson,2010-09-25,3,Rutgers,,North Carolina,L,1,18,18.0,0,mason-robinson-1
James Rodgers,2010-09-25,3,Oregon State,@,Boise State,L,1,19,19.0,0,james-rodgers-1
Taveon Rogers,2010-09-25,3,New Mexico State,@,Kansas,L,6,219,36.5,0,taveon-rogers-1
Jeremy Ross,2010-09-25,4,California,@,Arizona,L,3,71,23.7,0,jeremy-ross-1
O.J. Ross,2010-09-25,4,Purdue,,Toledo,L,5,99,19.8,0,oj-ross-1
Eric Russell,2010-09-25,4,Middle Tennessee State,@,Louisiana,W,2,44,22.0,0,eric-russell-1
Allen Sampson,2010-09-25,4,Hawaii,,Charleston Southern,W,2,35,17.5,0,allen-sampson-1
Jalen Saunders,2010-09-25,3,Fresno State,@,Mississippi,L,5,134,26.8,0,jalen-saunders-1
Pat Shed,2010-09-25,4,Alabama-Birmingham,@,Tennessee,L,2,37,18.5,0,pat-shed-1
Bryce Sherman,2010-09-25,4,South Carolina,@,Auburn,L,3,57,19.0,0,bryce-sherman-1
Andreas Shields,2010-09-25,3,South Florida,,Western Kentucky,W,1,0,0.0,0,andreas-shields-1
Stephen Simmons,2010-09-25,4,Northwestern,,Central Michigan,W,3,71,23.7,0,stephen-simmons-1
David Sims,2010-09-25,4,Iowa State,,Northern Iowa,W,1,14,14.0,0,david-sims-1
Ira Smith,2010-09-25,4,North Texas,@,Florida Atlantic,W,2,38,19.0,0,ira-smith-1
Josh Smith,2010-09-25,4,UCLA,@,Texas,W,1,45,45.0,0,josh-smith-6
Torrey Smith,2010-09-25,4,Maryland,,Florida International,W,3,34,11.3,0,torrey-smith-1
Shaky Smithson,2010-09-25,4,Utah,,San Jose State,W,1,26,26.0,0,shaky-smithson-1
Josh Snead,2010-09-25,4,Duke,,Army,L,3,71,23.7,0,josh-snead-1
Shawn Southward,2010-09-25,4,Troy,,Arkansas State,W,1,20,20.0,0,shawn-southward-1
Chandler Spence,2010-09-25,4,Louisiana Tech,,Southern Mississippi,L,1,14,14.0,0,chandler-spence-1
Darryl Stonum,2010-09-25,4,Michigan,,Bowling Green State,W,3,49,16.3,0,darryl-stonum-1
Kevis Streeter,2010-09-25,3,Louisiana,,Middle Tennessee State,L,1,14,14.0,0,kevis-streeter-1
Derrick Strozier,2010-09-25,3,Tulane,@,Houston,L,4,79,19.8,0,derrick-strozier-1
Marcus Sullivan,2010-09-25,4,Nevada-Las Vegas,,New Mexico,W,2,58,29.0,0,marcus-sullivan-1
D.J. Taylor,2010-09-25,4,Troy,,Arkansas State,W,1,0,0.0,0,dj-taylor-1
Juwan Thompson,2010-09-25,4,Duke,,Army,L,2,33,16.5,0,juwan-thompson-1
Wayne Times,2010-09-25,3,Florida International,@,Maryland,L,1,17,17.0,0,wayne-times-1
Nick Turner,2010-09-25,3,Indiana,,Akron,W,1,12,12.0,0,nick-turner-2
Justin Veltung,2010-09-25,4,Idaho,@,Colorado State,L,2,46,23.0,0,justin-veltung-1
Johnathan Warzeka,2010-09-25,4,Air Force,@,Wyoming,W,1,20,20.0,0,johnathan-warzeka-1
Demond Washington,2010-09-25,4,Auburn,,South Carolina,W,3,76,25.3,0,demond-washington-1
Kayvon Webster,2010-09-25,3,South Florida,,Western Kentucky,W,1,18,18.0,0,kayvon-webster-1
Corey Welch,2010-09-25,4,Eastern Michigan,@,Ohio State,L,7,143,20.4,0,corey-welch-1
James White,2010-09-25,4,Wisconsin,,Austin Peay,W,2,43,21.5,0,james-white-2
Darrin Williams,2010-09-25,4,Cincinnati,,Oklahoma,L,1,12,12.0,0,darrin-williams-1
Eric Williams,2010-09-25,4,Ball State,@,Iowa,L,2,33,16.5,0,eric-williams-1
Kerwynn Williams,2010-09-25,4,Utah State,@,San Diego State,L,8,195,24.4,0,kerwynn-williams-1
Khymest Williams,2010-09-25,4,Central Florida,@,Kansas State,L,1,16,16.0,0,khymest-williams-1
Michael Williams,2010-09-25,4,Alabama,@,Arkansas,W,1,6,6.0,0,michael-williams-3
Terrance Williams,2010-09-25,4,Baylor,@,Rice,W,3,66,22.0,0,terrance-williams-2
Carl Winston,2010-09-25,4,Washington State,,Southern California,L,1,18,18.0,0,carl-winston-1
Cierre Wood,2010-09-25,4,Notre Dame,,Stanford,L,5,95,19.0,0,cierre-wood-1
D.J. Woods,2010-09-25,4,Cincinnati,,Oklahoma,L,4,73,18.3,0,dj-woods-1
Robert Woods,2010-09-25,4,Southern California,@,Washington State,W,1,10,10.0,0,robert-woods-1
William Wright,2010-09-25,4,Arizona,,California,W,3,86,28.7,0,william-wright-1
Ronnie Yell,2010-09-25,4,San Jose State,@,Utah,L,4,82,20.5,0,ronnie-yell-1
Ed Young,2010-09-25,4,Buffalo,@,Connecticut,L,1,23,23.0,0,ed-young-1
Titus Young,2010-09-25,3,Boise State,,Oregon State,W,5,127,25.4,0,titus-young-1
Justin Gilbert,2010-09-30,4,Oklahoma State,,Texas A&M,W,3,83,27.7,0,justin-gilbert-1
Cyrus Gray,2010-09-30,4,Texas A&M,@,Oklahoma State,L,1,47,47.0,0,cyrus-gray-1
Victor Johnson,2010-09-30,4,Oklahoma State,,Texas A&M,W,2,39,19.5,0,victor-johnson-1
Joseph Randle,2010-09-30,4,Oklahoma State,,Texas A&M,W,1,22,22.0,0,joseph-randle-1
J.J. Di Luigi,2010-10-01,5,Brigham Young,@,Utah State,L,1,19,19.0,0,jj-di-luigi-1
J.D. Falslev,2010-10-01,5,Brigham Young,@,Utah State,L,3,64,21.3,0,jd-falslev-1
McKay Jacobson,2010-10-01,5,Brigham Young,@,Utah State,L,2,38,19.0,0,mckay-jacobson-1
Kerwynn Williams,2010-10-01,5,Utah State,,Brigham Young,W,2,87,43.5,0,kerwynn-williams-1
Usua Amanam,2010-10-02,5,Stanford,@,Oregon,L,2,31,15.5,0,usua-amanam-1
Luther Ambrose,2010-10-02,4,Louisiana-Monroe,@,Auburn,L,3,47,15.7,0,luther-ambrose-1
Vic Anderson,2010-10-02,4,Louisville,@,Arkansas State,W,3,66,22.0,0,vic-anderson-1
Dri Archer,2010-10-02,4,Kent State,@,Miami (OH),L,4,92,23.0,0,dri-archer-1
Jeremy Avery,2010-10-02,4,Boise State,@,New Mexico State,W,1,16,16.0,0,jeremy-avery-1
Isaiah Ballard,2010-10-02,5,Toledo,,Wyoming,L,1,19,19.0,0,isaiah-ballard-1
Kenjon Barner,2010-10-02,5,Oregon,,Stanford,W,2,39,19.5,0,kenjon-barner-1
Isiah Barton,2010-10-02,5,Washington State,@,UCLA,L,4,100,25.0,0,isiah-barton-1
Le'Veon Bell,2010-10-02,5,Michigan State,,Wisconsin,W,1,27,27.0,0,leveon-bell-1
Duane Bennett,2010-10-02,5,Minnesota,,Northwestern,L,2,14,7.0,0,duane-bennett-1
Jaamal Berry,2010-10-02,5,Ohio State,@,Illinois,W,1,31,31.0,0,jaamal-berry-1
Leon Berry,2010-10-02,5,Mississippi State,,Alcorn State,W,3,153,51.0,1,leon-berry-1
D.J. Beshears,2010-10-02,5,Kansas,@,Baylor,L,3,70,23.3,0,dj-beshears-1
Dustin Blount,2010-10-02,5,Hawaii,,Louisiana Tech,W,1,12,12.0,0,dustin-blount-1
Omar Bolden,2010-10-02,5,Arizona State,@,Oregon State,L,2,36,18.0,0,omar-bolden-1
B.J. Bostic,2010-10-02,5,Georgia Tech,@,Wake Forest,W,3,69,23.0,0,bj-bostic-1
Michael Bowman,2010-10-02,4,East Carolina,@,North Carolina,L,1,28,28.0,0,michael-bowman-1
Brandon Boykin,2010-10-02,5,Georgia,@,Colorado,L,2,97,48.5,0,brandon-boykin-1
Devon Brown,2010-10-02,5,Wake Forest,,Georgia Tech,L,1,22,22.0,0,devon-brown-1
Malcolm Brown,2010-10-02,5,Army,,Temple,L,2,42,21.0,0,malcolm-brown-1
Michael Campanaro,2010-10-02,5,Wake Forest,,Georgia Tech,L,3,45,15.0,0,michael-campanaro-1
Kasey Carrier,2010-10-02,5,New Mexico,,Texas-El Paso,L,2,52,26.0,0,kasey-carrier-1
Jalil Carter,2010-10-02,5,Akron,,Northern Illinois,L,9,176,19.6,0,jalil-carter-1
Brelan Chancellor,2010-10-02,5,North Texas,,Louisiana,L,3,98,32.7,0,brelan-chancellor-1
Nate Chandler,2010-10-02,5,UCLA,,Washington State,W,1,3,3.0,0,nate-chandler-1
Eduardo Clements,2010-10-02,4,Miami (FL),@,Clemson,W,1,24,24.0,0,eduardo-clements-1
Toney Clemons,2010-10-02,4,Colorado,,Georgia,W,1,22,22.0,0,toney-clemons-1
Randall Cobb,2010-10-02,5,Kentucky,@,Mississippi,L,3,64,21.3,0,randall-cobb-1
Ryan Collado,2010-10-02,5,Minnesota,,Northwestern,L,1,21,21.0,0,ryan-collado-1
Domonic Cook,2010-10-02,5,Buffalo,@,Bowling Green State,W,1,28,28.0,0,domonic-cook-1
Tim Cornett,2010-10-02,5,Nevada-Las Vegas,,Nevada,L,2,81,40.5,0,tim-cornett-1
Christopher Coyle,2010-10-02,5,Arizona State,@,Oregon State,L,1,6,6.0,0,christopher-coyle-1
Myles Daughtry,2010-10-02,5,New Mexico,,Texas-El Paso,L,1,100,100.0,1,myles-daughtry-1
Andre Debose,2010-10-02,5,Florida,@,Alabama,L,2,45,22.5,0,andre-debose-1
Chad Diehl,2010-10-02,4,Clemson,,Miami (FL),L,1,13,13.0,0,chad-diehl-1
Michael Dobson,2010-10-02,4,East Carolina,@,North Carolina,L,1,7,7.0,0,michael-dobson-1
Centarius Donald,2010-10-02,4,Louisiana-Monroe,@,Auburn,L,2,34,17.0,0,centarius-donald-1
Blayne Donnell,2010-10-02,4,Louisville,@,Arkansas State,W,1,6,6.0,0,blayne-donnell-1
Tandon Doss,2010-10-02,4,Indiana,,Michigan,L,5,111,22.2,0,tandon-doss-1
Tony Drake,2010-10-02,5,Colorado State,,Texas Christian,L,5,123,24.6,0,tony-drake-1
Brandon Driver,2010-10-02,5,San Jose State,,California-Davis,L,3,63,21.0,0,brandon-driver-1
Jyruss Edwards,2010-10-02,4,Louisiana-Monroe,@,Auburn,L,2,43,21.5,0,jyruss-edwards-1
Andy Erickson,2010-10-02,5,Rice,,Southern Methodist,L,6,127,21.2,0,andy-erickson-1
De'Leon Eskridge,2010-10-02,5,Minnesota,,Northwestern,L,1,16,16.0,0,deleon-eskridge-1
Troy Evans,2010-10-02,5,Marshall,@,Southern Mississippi,L,7,185,26.4,1,troy-evans-2
Brian Fields,2010-10-02,4,Western Michigan,,Idaho,L,2,52,26.0,0,brian-fields-1
Darryl Fields,2010-10-02,5,Southern Methodist,@,Rice,W,4,79,19.8,0,darryl-fields-1
Lyle Fitte,2010-10-02,5,Louisiana Tech,@,Hawaii,L,1,41,41.0,0,lyle-fitte-1
Willie Floyd,2010-10-02,4,Florida Atlantic,@,South Florida,L,4,81,20.3,0,willie-floyd-1
Tim Fort,2010-10-02,5,Eastern Michigan,,Ohio,L,1,8,8.0,0,tim-fort-1
Damian Fortner,2010-10-02,4,Florida Atlantic,@,South Florida,L,1,23,23.0,0,damian-fortner-1
Jerry Booboo Gates,2010-10-02,5,Bowling Green State,,Buffalo,L,1,47,47.0,0,jerry-booboo-gates-1
Deleon Gause,2010-10-02,4,Boston College,,Notre Dame,L,4,77,19.3,0,deleon-gause-1
Taylor Gentry,2010-10-02,5,North Carolina State,,Virginia Tech,L,1,14,14.0,0,taylor-gentry-1
Marcus Gilchrist,2010-10-02,4,Clemson,,Miami (FL),L,2,73,36.5,0,marcus-gilchrist-1
Mike Gillislee,2010-10-02,5,Florida,@,Alabama,L,2,49,24.5,0,mike-gillislee-1
Chris Givens,2010-10-02,5,Wake Forest,,Georgia Tech,L,1,9,9.0,0,chris-givens-2
Marquise Goodwin,2010-10-02,5,Texas,N,Oklahoma,L,1,12,12.0,0,marquise-goodwin-1
Eric Gordon,2010-10-02,5,Tennessee,@,Louisiana State,L,2,60,30.0,0,eric-gordon-2
Ray Graham,2010-10-02,4,Pittsburgh,,Florida International,W,2,78,39.0,0,ray-graham-1
T.J. Graham,2010-10-02,5,North Carolina State,,Virginia Tech,L,3,57,19.0,0,tj-graham-1
Jesse Grandy,2010-10-02,5,Mississippi,,Kentucky,W,2,39,19.5,0,jesse-grandy-1
Stephfon Green,2010-10-02,5,Penn State,@,Iowa,L,3,60,20.0,0,stephfon-green-1
Jordan Hall,2010-10-02,5,Ohio State,@,Illinois,W,2,42,21.0,0,jordan-hall-1
Roderick Hall,2010-10-02,5,Arkansas State,,Louisville,L,4,78,19.5,0,roderick-hall-1
James Hamilton,2010-10-02,5,North Texas,,Louisiana,L,1,0,0.0,0,james-hamilton-1
Jamie Harper,2010-10-02,4,Clemson,,Miami (FL),L,1,9,9.0,0,jamie-harper-1
Roderick Harris Jr.,2010-10-02,5,Kansas,@,Baylor,L,1,22,22.0,0,roderick-harris-jr-1
Cliff Harris,2010-10-02,5,Oregon,,Stanford,W,2,32,16.0,0,cliff-harris-1
Dwayne Harris,2010-10-02,4,East Carolina,@,North Carolina,L,3,64,21.3,0,dwayne-harris-1
Jeremy Hester,2010-10-02,5,Southern Mississippi,,Marshall,W,1,20,20.0,0,jeremy-hester-1
Marcus Hightower,2010-10-02,5,Memphis,,Tulsa,L,1,11,11.0,0,marcus-hightower-1
T.Y. Hilton,2010-10-02,4,Florida International,@,Pittsburgh,L,3,65,21.7,0,ty-hilton-1
Jasmin Hopkins,2010-10-02,5,Northern Illinois,@,Akron,W,3,81,27.0,0,jasmin-hopkins-1
Raynard Horne,2010-10-02,4,Virginia,,Florida State,L,2,49,24.5,0,raynard-horne-1
Trenton Hughes,2010-10-02,5,Maryland,,Duke,W,1,19,19.0,0,trenton-hughes-1
Bennett Jackson,2010-10-02,5,Notre Dame,@,Boston College,W,4,111,27.8,0,bennett-jackson-1
Josh Jackson,2010-10-02,5,Army,,Temple,L,3,64,21.3,0,josh-jackson-1
Arthur Jaffee,2010-10-02,4,Colorado,,Georgia,W,1,16,16.0,0,arthur-jaffee-1
Damaris Johnson,2010-10-02,5,Tulsa,@,Memphis,W,1,26,26.0,0,damaris-johnson-1
Shontrelle Johnson,2010-10-02,5,Iowa State,,Texas Tech,W,1,23,23.0,0,shontrelle-johnson-1
Storm Johnson,2010-10-02,4,Miami (FL),@,Clemson,W,2,36,18.0,0,storm-johnson-1
Victor Johnson,2010-10-02,4,New Mexico State,,Boise State,L,2,19,9.5,0,victor-johnson-2
Jerome Jones,2010-10-02,5,Toledo,,Wyoming,L,1,0,0.0,0,jerome-jones-1
Travis Jones,2010-10-02,4,Florida Atlantic,@,South Florida,L,1,16,16.0,0,travis-jones-2
Eric Jordan,2010-10-02,5,Bowling Green State,,Buffalo,L,1,4,4.0,0,eric-jordan-1
Andrew Joseph,2010-10-02,4,Louisiana,@,North Texas,W,1,9,9.0,0,andrew-joseph-1
Lamarcus Joyner,2010-10-02,5,Florida State,@,Virginia,W,2,29,14.5,0,lamarcus-joyner-1
Aire Justin,2010-10-02,5,Washington State,@,UCLA,L,1,30,30.0,0,aire-justin-1
Richard Kelly,2010-10-02,4,South Florida,,Florida Atlantic,W,1,13,13.0,0,richard-kelly-1
Donavon Kemp,2010-10-02,5,Texas-El Paso,@,New Mexico,W,1,35,35.0,0,donavon-kemp-1
Shiloh Keo,2010-10-02,5,Idaho,@,Western Michigan,W,2,9,4.5,0,shiloh-keo-1
Lindsey Lamar,2010-10-02,4,South Florida,,Florida Atlantic,W,1,36,36.0,0,lindsey-lamar-1
Mike Lang,2010-10-02,5,Connecticut,,Vanderbilt,W,3,67,22.3,0,mike-lang-1
Joe Lefeged,2010-10-02,4,Rutgers,,Tulane,L,4,93,23.3,0,joe-lefeged-1
Lequan Lewis,2010-10-02,5,Arizona State,@,Oregon State,L,2,41,20.5,0,lequan-lewis-1
Phillip Livas,2010-10-02,5,Louisiana Tech,@,Hawaii,L,5,80,16.0,0,phillip-livas-1
Derrick Locke,2010-10-02,5,Kentucky,@,Mississippi,L,1,38,38.0,0,derrick-locke-1
Brian Lockridge,2010-10-02,4,Colorado,,Georgia,W,1,10,10.0,0,brian-lockridge-1
Charles Love III,2010-10-02,4,Indiana,,Michigan,L,1,15,15.0,0,charles-love-iii-1
Rodney Lovett,2010-10-02,4,Louisiana-Monroe,@,Auburn,L,1,25,25.0,0,rodney-lovett-1
Philip Lutzenkirchen,2010-10-02,5,Auburn,,Louisiana-Monroe,W,1,6,6.0,0,philip-lutzenkirchen-1
Mossis Madu,2010-10-02,5,Oklahoma,N,Texas,W,2,51,25.5,0,mossis-madu-1
Adrian Marcus,2010-10-02,5,Mississippi State,,Alcorn State,W,1,7,7.0,0,adrian-marcus-1
Keshawn Martin,2010-10-02,5,Michigan State,,Wisconsin,W,3,71,23.7,0,keshawn-martin-1
Tron Martinez,2010-10-02,5,Marshall,@,Southern Mississippi,L,1,12,12.0,0,tron-martinez-1
Christian Matthews,2010-10-02,5,Kansas,@,Baylor,L,2,13,6.5,0,christian-matthews-1
Rishard Matthews,2010-10-02,5,Nevada,@,Nevada-Las Vegas,W,3,59,19.7,0,rishard-matthews-1
Tavarese Maye,2010-10-02,4,Louisiana-Monroe,@,Auburn,L,1,9,9.0,0,tavarese-maye-1
Marlon McClure,2010-10-02,5,Texas-El Paso,@,New Mexico,W,1,40,40.0,0,marlon-mcclure-1
Bradley McDougald,2010-10-02,5,Kansas,@,Baylor,L,3,31,10.3,0,bradley-mcdougald-1
Emmanuel McPhearson,2010-10-02,5,New Mexico,,Texas-El Paso,L,2,49,24.5,0,emmanuel-mcphearson-1
Kyle Middlebrooks,2010-10-02,5,Arizona State,@,Oregon State,L,1,24,24.0,0,kyle-middlebrooks-1
Trey Millard,2010-10-02,5,Oklahoma,N,Texas,W,1,3,3.0,0,trey-millard-1
Lamar Miller,2010-10-02,4,Miami (FL),@,Clemson,W,1,16,16.0,0,lamar-miller-1
Marlin Miller,2010-10-02,4,Louisiana,@,North Texas,W,3,47,15.7,0,marlin-miller-1
Darius Millines,2010-10-02,4,Illinois,,Ohio State,L,3,57,19.0,0,darius-millines-1
D.J. Monroe,2010-10-02,5,Texas,N,Oklahoma,L,3,49,16.3,0,dj-monroe-1
Denarius Moore,2010-10-02,5,Tennessee,@,Louisiana State,L,1,19,19.0,0,denarius-moore-1
Ghaali Muhammad,2010-10-02,5,Wyoming,@,Toledo,W,1,17,17.0,0,ghaali-muhammad-1
Demarco Murray,2010-10-02,5,Oklahoma,N,Texas,W,1,14,14.0,0,demarco-murray-1
James Nixon,2010-10-02,5,Temple,@,Army,W,5,132,26.4,0,james-nixon-1
Warren Norman,2010-10-02,4,Vanderbilt,@,Connecticut,L,4,162,40.5,0,warren-norman-1
Chris Owusu,2010-10-02,5,Stanford,@,Oregon,L,4,69,17.3,0,chris-owusu-1
Eric Page,2010-10-02,5,Toledo,,Wyoming,L,1,28,28.0,0,eric-page-1
DeMarco Paine,2010-10-02,5,Miami (OH),,Kent State,W,3,48,16.0,0,demarco-paine-1
Travon Patterson,2010-10-02,4,Colorado,,Georgia,W,1,18,18.0,0,travon-patterson-2
Solomon Patton,2010-10-02,5,Florida,@,Alabama,L,1,23,23.0,0,solomon-patton-1
Keith Payne,2010-10-02,4,Virginia,,Florida State,L,1,22,22.0,0,keith-payne-1
Marco Pecora,2010-10-02,4,Pittsburgh,,Florida International,W,1,10,10.0,0,marco-pecora-1
Embry Peeples,2010-10-02,5,Georgia Tech,@,Wake Forest,W,2,44,22.0,0,embry-peeples-1
Patrick Peterson,2010-10-02,5,Louisiana State,,Tennessee,W,3,64,21.3,0,patrick-peterson-1
Kito Poblah,2010-10-02,5,Central Michigan,,Ball State,L,1,17,17.0,0,kito-poblah-1
Ansel Ponder,2010-10-02,4,Western Michigan,,Idaho,L,1,22,22.0,0,ansel-ponder-1
Julian Posey,2010-10-02,5,Ohio,@,Eastern Michigan,W,4,84,21.0,0,julian-posey-1
Chaz Powell,2010-10-02,5,Penn State,@,Iowa,L,2,47,23.5,0,chaz-powell-1
Jordan Poyer,2010-10-02,4,Oregon State,,Arizona State,W,3,92,30.7,0,jordan-poyer-1
Brandon Pratt,2010-10-02,5,Eastern Michigan,,Ohio,L,2,33,16.5,0,brandon-pratt-1
Tyrone Pronty,2010-10-02,5,Bowling Green State,,Buffalo,L,3,43,14.3,0,tyrone-pronty-1
Quinton Rainey,2010-10-02,4,Kent State,@,Miami (OH),L,1,12,12.0,0,quinton-rainey-1
Jack Ramsey,2010-10-02,4,Illinois,,Ohio State,L,1,6,6.0,0,jack-ramsey-1
Bert Reed,2010-10-02,5,Florida State,@,Virginia,W,1,12,12.0,0,bert-reed-1
Jake Reeder,2010-10-02,5,Buffalo,@,Bowling Green State,W,1,15,15.0,0,jake-reeder-1
Jeremy Reeves,2010-10-02,5,Iowa State,,Texas Tech,W,1,42,42.0,1,jeremy-reeves-1
Trent Richardson,2010-10-02,5,Alabama,,Florida,W,3,58,19.3,0,trent-richardson-1
Dyrell Roberts,2010-10-02,5,Virginia Tech,@,North Carolina State,W,2,38,19.0,0,dyrell-roberts-1
Delmon Robinson,2010-10-02,5,Memphis,,Tulsa,L,6,99,16.5,0,delmon-robinson-2
Taveon Rogers,2010-10-02,4,New Mexico State,,Boise State,L,6,136,22.7,0,taveon-rogers-1
Draylen Ross,2010-10-02,5,North Texas,,Louisiana,L,1,9,9.0,0,draylen-ross-1
Cameron Saddler,2010-10-02,4,Pittsburgh,,Florida International,W,1,14,14.0,0,cameron-saddler-1
Allen Sampson,2010-10-02,5,Hawaii,,Louisiana Tech,W,2,40,20.0,0,allen-sampson-1
Lanear Sampson,2010-10-02,5,Baylor,,Kansas,W,1,10,10.0,0,lanear-sampson-1
Eric Samuels,2010-10-02,4,Vanderbilt,@,Connecticut,L,1,24,24.0,0,eric-samuels-1
Jalen Saunders,2010-10-02,4,Fresno State,,Cal Poly,W,3,84,28.0,0,jalen-saunders-1
Greg Saydjari,2010-10-02,5,Wyoming,@,Toledo,W,1,3,3.0,0,greg-saydjari-1
Da'Norris Searcy,2010-10-02,4,North Carolina,,East Carolina,W,2,55,27.5,0,danorris-searcy-1
Richard Sherman,2010-10-02,5,Stanford,@,Oregon,L,1,16,16.0,0,richard-sherman-1
Stephen Simmons,2010-10-02,5,Northwestern,@,Minnesota,W,2,47,23.5,0,stephen-simmons-1
David Sims,2010-10-02,5,Iowa State,,Texas Tech,W,3,60,20.0,0,david-sims-1
Josh Smith,2010-10-02,5,UCLA,,Washington State,W,1,27,27.0,0,josh-smith-6
Kevin Smith,2010-10-02,4,Washington,@,Southern California,W,6,127,21.2,0,kevin-smith-3
Torrey Smith,2010-10-02,5,Maryland,,Duke,W,3,55,18.3,0,torrey-smith-1
Josh Snead,2010-10-02,5,Duke,@,Maryland,L,2,29,14.5,0,josh-snead-1
Chandler Spence,2010-10-02,5,Louisiana Tech,@,Hawaii,L,1,8,8.0,0,chandler-spence-1
Eric Stephens,2010-10-02,4,Texas Tech,@,Iowa State,L,5,111,22.2,0,eric-stephens-1
