Player,Date,G,School,Loc,Opponent,WL,FR,FR Yds,FR TD,Fumble Forced,unique_id
Germaine Pratt,2018-10-06,5,North Carolina State,,Boston College,W,1,,,1,germaine-pratt-1
Ryan Pulley,2018-10-06,6,Arkansas,,Alabama,L,0,,,1,ryan-pulley-1
Chance Purvis,2018-10-06,5,East Carolina,@,Temple,L,0,,,1,chance-purvis-1
Sheldrick Redwine,2018-10-06,6,Miami (FL),,Florida State,W,0,,,1,sheldrick-redwine-1
Jordan Rigg,2018-10-06,6,Miami (OH),@,Akron,W,0,,,1,jordan-rigg-1
Alton Robinson,2018-10-06,6,Syracuse,@,Pittsburgh,L,0,,,2,alton-robinson-1
Qaadir Sheppard,2018-10-06,6,Mississippi,,Louisiana-Monroe,W,0,,,1,qaadir-sheppard-1
KJ Sherald,2018-10-06,6,Kent State,,Ohio,L,0,,,1,kj-sherald-1
Brandon Shook,2018-10-06,5,New Mexico,@,Nevada-Las Vegas,W,0,,,1,brandon-shook-1
Mike Smith,2018-10-06,6,Miami (FL),,Florida State,W,0,,,1,mike-smith-30
Finis Stribling IV,2018-10-06,5,Missouri,@,South Carolina,L,0,,,1,finis-stribling-iv-1
Patrick Surtain II,2018-10-06,6,Alabama,@,Arkansas,W,0,,,1,patrick-surtain-ii-1
Montez Sweat,2018-10-06,6,Mississippi State,,Auburn,W,0,,,1,montez-sweat-1
Roderic Teamer,2018-10-06,6,Tulane,@,Cincinnati,L,0,,,1,roderic-teamer-1
Xavier Thomas,2018-10-06,6,Clemson,@,Wake Forest,W,0,,,1,xavier-thomas-1
Randy Wade,2018-10-06,5,Georgia Southern,,South Alabama,W,0,,,1,randy-wade-1
Reggie Walker,2018-10-06,6,Kansas State,@,Baylor,L,0,,,1,reggie-walker-2
Jarrius Wallace,2018-10-06,6,Arizona,,California,W,0,,,1,jarrius-wallace-1
Biaggio Ali Walsh,2018-10-06,5,California,@,Arizona,L,0,,,1,biaggio-ali-walsh-1
Josh Ward,2018-10-06,4,Akron,,Miami (OH),L,0,,,1,josh-ward-2
Dae'Von Washington,2018-10-06,5,Louisiana Tech,,Alabama-Birmingham,L,0,,,1,daevon-washington-1
Riley Whimpey,2018-10-06,5,Boise State,,San Diego State,L,0,,,1,riley-whimpey-1
Javin White,2018-10-06,5,Nevada-Las Vegas,,New Mexico,L,0,,,2,javin-white-1
Brandon Wilson,2018-10-06,6,Indiana,@,Ohio State,L,0,,,1,brandon-wilson-5
Salanoa-Alo Wily,2018-10-06,5,Nevada-Las Vegas,,New Mexico,L,0,,,1,salanoa-alo-wily-1
Quintin Wirginis,2018-10-06,6,Pittsburgh,,Syracuse,W,0,,,1,quintin-wirginis-1
C.J. Wright,2018-10-06,5,Georgia Southern,,South Alabama,W,0,,,1,cj-wright-1
Vaughnte Dorsey,2018-10-11,6,Texas Tech,@,Texas Christian,W,0,,,1,vaughnte-dorsey-1
Jake Parker,2018-10-11,6,Texas Tech,@,Texas Christian,W,0,,,1,jake-parker-1
Joseph Wallace,2018-10-11,6,Texas Tech,@,Texas Christian,W,0,,,1,joseph-wallace-1
Solomon Ajayi,2018-10-13,6,Liberty,,Troy,W,0,,,1,solomon-ajayi-1
Christian Albright,2018-10-13,7,Ball State,@,Central Michigan,W,0,,,1,christian-albright-1
Joey Banks,2018-10-13,7,Buffalo,,Akron,W,0,,,1,joey-banks-1
Tevis Bartlett,2018-10-13,7,Washington,@,Oregon,L,0,,,1,tevis-bartlett-1
Jordon Beaton,2018-10-13,7,South Alabama,,Alabama State,W,0,,,1,jordon-beaton-1
Jamario Bell,2018-10-13,7,Arkansas,,Mississippi,L,0,,,1,jamario-bell-1
Emmanual Belmar,2018-10-13,6,Virginia Tech,@,North Carolina,W,0,,,1,emmanual-belmar-1
Drew Birchmeier,2018-10-13,7,Vanderbilt,,Florida,L,0,,,1,drew-birchmeier-1
Kenneth Brinson,2018-10-13,6,Army,N,San Jose State,W,0,,,1,kenneth-brinson-1
Isaiah Buggs,2018-10-13,7,Alabama,,Missouri,W,0,,,1,isaiah-buggs-1
Edgar Cerenord,2018-10-13,6,Duke,@,Georgia Tech,W,0,,,1,edgar-cerenord-1
Najee Clayton,2018-10-13,7,Western Michigan,@,Bowling Green State,W,0,,,1,najee-clayton-1
Ryan Connelly,2018-10-13,6,Wisconsin,@,Michigan,L,0,,,1,ryan-connelly-1
Carter Coughlin,2018-10-13,6,Minnesota,@,Ohio State,L,0,,,1,carter-coughlin-1
Grant Delpit,2018-10-13,7,Louisiana State,,Georgia,W,0,,,1,grant-delpit-1
Joseph Dorceus,2018-10-13,7,Memphis,,Central Florida,L,0,,,1,joseph-dorceus-1
Jomon Dotson,2018-10-13,7,Nevada,,Boise State,L,0,,,1,jomon-dotson-1
Mataeo Durant,2018-10-13,6,Duke,@,Georgia Tech,W,0,,,1,mataeo-durant-1
Nate Evans,2018-10-13,6,Central Florida,@,Memphis,W,0,,,1,nate-evans-1
Trayshon Foster,2018-10-13,7,Northern Illinois,,Ohio,W,0,,,1,trayshon-foster-1
Jabril Frazier,2018-10-13,6,Boise State,@,Nevada,W,0,,,1,jabril-frazier-1
Breyon Gaddy,2018-10-13,6,Maryland,,Rutgers,W,0,,,1,breyon-gaddy-1
David Griffith,2018-10-13,7,Louisiana-Monroe,@,Coastal Carolina,W,0,,,1,david-griffith-1
Yetur Gross-Matos,2018-10-13,6,Penn State,,Michigan State,L,0,,,1,yetur-gross-matos-1
DeQuarius Henry,2018-10-13,7,Texas-San Antonio,,Louisiana Tech,L,0,,,1,dequarius-henry-1
Frankie Hernandez,2018-10-13,6,Marshall,@,Old Dominion,W,1,,,1,frankie-hernandez-1
Darnay Holmes,2018-10-13,6,UCLA,@,California,W,0,,,1,darnay-holmes-1
Reggie Howard,2018-10-13,6,Toledo,@,Eastern Michigan,L,0,,,1,reggie-howard-1
Odua Isibo,2018-10-13,6,UCLA,@,California,W,0,,,1,odua-isibo-1
Dane Jackson,2018-10-13,7,Pittsburgh,@,Notre Dame,L,0,,,1,dane-jackson-1
Cole Jones,2018-10-13,6,Army,N,San Jose State,W,0,,,1,cole-jones-2
Isaiah Kaufusi,2018-10-13,7,Brigham Young,,Hawaii,W,0,,,1,isaiah-kaufusi-1
Stacy Keely,2018-10-13,6,Alabama-Birmingham,@,Rice,W,0,,,1,stacy-keely-1
Darius Kennedy,2018-10-13,5,Southern Mississippi,@,North Texas,L,0,,,1,darius-kennedy-1
Antwon Kincade,2018-10-13,6,Western Kentucky,@,UNC Charlotte,L,0,,,1,antwon-kincade-1
Jordan Kunaszyk,2018-10-13,6,California,,UCLA,L,0,,,1,jordan-kunaszyk-1
Bailey Laolagi,2018-10-13,6,Nevada-Las Vegas,@,Utah State,L,0,,,1,bailey-laolagi-1
Keisean Lucier-South,2018-10-13,6,UCLA,@,California,W,1,,1,1,keisean-lucier-south-1
Chaiziere Malbrue,2018-10-13,6,Louisiana,,New Mexico State,W,0,,,1,chaiziere-malbrue-1
Braden Mann,2018-10-13,7,Texas A&M,@,South Carolina,W,0,,,1,braden-mann-1
Jerry McBride III,2018-10-13,7,Bowling Green State,,Western Michigan,L,0,,,1,jerry-mcbride-iii-1
Jared McGee,2018-10-13,6,Northwestern,,Nebraska,W,0,,,1,jared-mcgee-1
Elijah Molden,2018-10-13,7,Washington,@,Oregon,L,0,,,1,elijah-molden-1
Corvin Moment,2018-10-13,7,Western Michigan,@,Bowling Green State,W,0,,,1,corvin-moment-1
Khairi Muhammad,2018-10-13,7,North Texas,,Southern Mississippi,W,1,,,1,khairi-muhammad-1
James Nachtigal,2018-10-13,6,Army,N,San Jose State,W,1,,1,1,james-nachtigal-1
Myles Nicholas,2018-10-13,7,Buffalo,,Akron,W,0,,,1,myles-nicholas-1
Axel Nyembwe,2018-10-13,6,Duke,@,Georgia Tech,W,0,,,1,axel-nyembwe-1
Ed Oliver,2018-10-13,6,Houston,@,East Carolina,W,0,,,1,ed-oliver-2
Ed Paris,2018-10-13,7,Louisiana State,,Georgia,W,0,,,1,ed-paris-1
James Patterson,2018-10-13,7,Buffalo,,Akron,W,0,,,1,james-patterson-3
Reggie Pearson,2018-10-13,6,Wisconsin,@,Michigan,L,0,,,1,reggie-pearson-1
Kyle Phillips,2018-10-13,6,Tennessee,@,Auburn,W,0,,,1,kyle-phillips-3
Delvon Randall,2018-10-13,7,Temple,@,Navy,W,0,,,1,delvon-randall-1
Max Regan,2018-10-13,6,Army,N,San Jose State,W,0,,,1,max-regan-1
Tyree Rodgers,2018-10-13,6,Virginia Tech,@,North Carolina,W,0,,,1,tyree-rodgers-1
Jovany Ruiz,2018-10-13,7,Buffalo,,Akron,W,0,,,1,jovany-ruiz-1
Jarid Ryan,2018-10-13,6,Navy,,Temple,L,0,,,1,jarid-ryan-1
Anree Saint-Amour,2018-10-13,7,Georgia Tech,,Duke,L,0,,,1,anree-saint-amour-1
Tuzar Skipper,2018-10-13,6,Toledo,@,Eastern Michigan,L,0,,,1,tuzar-skipper-1
Caleb Smith,2018-10-13,7,Colorado State,,New Mexico,W,0,,,1,caleb-smith-3
Josh Smith,2018-10-13,7,Vanderbilt,,Florida,L,0,,,1,josh-smith-17
Sutton Smith,2018-10-13,7,Northern Illinois,,Ohio,W,2,,,1,sutton-smith-1
Trequan Smith,2018-10-13,7,Northern Illinois,,Ohio,W,0,,,1,trequan-smith-2
Mitch Stanitzek,2018-10-13,7,Central Michigan,,Ball State,L,0,,,1,mitch-stanitzek-1
Geno Stone,2018-10-13,6,Iowa,@,Indiana,W,0,,,1,geno-stone-1
Tre Swilling,2018-10-13,7,Georgia Tech,,Duke,L,0,,,1,tre-swilling-1
Derrick Tangelo,2018-10-13,6,Duke,@,Georgia Tech,W,0,,,1,derrick-tangelo-1
Alontae Taylor,2018-10-13,6,Tennessee,@,Auburn,W,0,,1,1,alontae-taylor-1
Garrett Taylor,2018-10-13,6,Penn State,,Michigan State,L,0,,,1,garrett-taylor-1
Mike Tverdov,2018-10-13,7,Rutgers,@,Maryland,L,1,,,1,mike-tverdov-1
Shaun Wade,2018-10-13,7,Ohio State,,Minnesota,W,0,,,1,shaun-wade-1
Dae'Von Washington,2018-10-13,6,Louisiana Tech,@,Texas-San Antonio,W,0,,,1,daevon-washington-1
Kobie Whiteside,2018-10-13,6,Missouri,@,Alabama,L,0,,,1,kobie-whiteside-1
Desmond Williams,2018-10-13,6,Boise State,@,Nevada,W,0,,,1,desmond-williams-3
Sean Williams,2018-10-13,6,Navy,,Temple,L,0,,,1,sean-williams-4
Trae Williams,2018-10-13,6,Northwestern,,Nebraska,W,0,,,1,trae-williams-2
Khari Willis,2018-10-13,6,Michigan State,@,Penn State,W,0,,,1,khari-willis-1
Javier Carbonell,2018-10-18,7,Arkansas State,,Georgia State,W,0,,,1,javier-carbonell-1
Bobby Okereke,2018-10-18,7,Stanford,@,Arizona State,W,0,,,1,bobby-okereke-1
Jordan Fogal,2018-10-19,8,Colorado State,@,Boise State,L,0,,,1,jordan-fogal-1
Tony Lashley,2018-10-19,7,Boise State,,Colorado State,W,0,,,1,tony-lashley-2
Javin White,2018-10-19,7,Nevada-Las Vegas,,Air Force,L,0,,,1,javin-white-1
Avery Williams,2018-10-19,7,Boise State,,Colorado State,W,0,,,1,avery-williams-6
Josh Allen,2018-10-20,7,Kentucky,,Vanderbilt,W,0,,,1,josh-allen-6
Tycen Anderson,2018-10-20,7,Toledo,,Buffalo,L,0,,,1,tycen-anderson-1
Eric Assoua,2018-10-20,8,Western Michigan,@,Central Michigan,W,0,,,1,eric-assoua-1
Tolen Avery,2018-10-20,7,Liberty,,Idaho State,W,0,,,1,tolen-avery-1
Cole Baker,2018-10-20,7,Ohio,,Bowling Green State,W,0,,,1,cole-baker-1
Tevis Bartlett,2018-10-20,8,Washington,,Colorado,W,0,,,1,tevis-bartlett-1
Quinton Bohanna,2018-10-20,7,Kentucky,,Vanderbilt,W,1,,,1,quinton-bohanna-1
Dereck Boles,2018-10-20,8,Arizona,@,UCLA,L,1,,,1,derrick-boles-1
Evan Bondoc,2018-10-20,7,Wisconsin,,Illinois,W,0,,,1,evan-bondoc-1
John Bonney,2018-10-20,7,Texas Tech,,Kansas,W,0,,,1,john-bonney-1
Bryson Bridges,2018-10-20,7,San Jose State,@,San Diego State,L,0,,,1,bryson-bridges-1
J.K. Britt,2018-10-20,6,North Carolina,@,Syracuse,L,0,,,1,jk-britt-1
Nate Brooks,2018-10-20,8,North Texas,@,Alabama-Birmingham,L,1,,,1,nate-brooks-3
Jave Brown,2018-10-20,7,Coastal Carolina,@,Massachusetts,W,0,,,1,jave-brown-1
Eric Burrell,2018-10-20,7,Wisconsin,,Illinois,W,0,,,1,eric-burrell-1
Shyheim Carter,2018-10-20,8,Alabama,@,Tennessee,W,0,,,1,shyheim-carter-1
Rashard Causey,2018-10-20,7,Central Florida,@,East Carolina,W,1,,,1,rashard-causey-1
Denzel Chukwukelu,2018-10-20,7,Texas-El Paso,@,Louisiana Tech,L,0,,,1,denzel-chukwukelu-1
Andre Cisco,2018-10-20,7,Syracuse,,North Carolina,W,0,,,1,andre-cisco-1
Khaleb Coleman,2018-10-20,7,Liberty,,Idaho State,W,0,,,1,khaleb-coleman-1
Nikolas Daniels,2018-10-20,7,Texas State,@,Louisiana-Monroe,L,0,,,1,nikolas-daniels-1
Ishmael Davis,2018-10-20,7,Texas State,@,Louisiana-Monroe,L,0,,,1,ishmael-davis-1
Michael Dogbe,2018-10-20,8,Temple,,Cincinnati,W,0,,,1,michael-dogbe-1
Cooper Edmiston,2018-10-20,7,Tulsa,@,Arkansas,L,1,,,1,cooper-edmiston-1
D'Wayne Eskridge,2018-10-20,8,Western Michigan,@,Central Michigan,W,0,,,1,dwayne-eskridge-1
Damarcus Fields,2018-10-20,7,Texas Tech,,Kansas,W,0,,,1,damarcus-fields-1
Leon Flanagan Jr.,2018-10-20,8,Massachusetts,,Coastal Carolina,L,0,,,1,leon-flanagan-jr-1
Anthony Flory,2018-10-20,6,Appalachian State,,Louisiana,W,0,,,1,anthony-flory-1
Teddy Gallagher,2018-10-20,7,Coastal Carolina,@,Massachusetts,W,0,,,1,teddy-gallagher-1
Jeff Gemmell,2018-10-20,7,UNC Charlotte,@,Middle Tennessee State,L,0,,,1,jeff-gemmell-1
Kyle Gibson,2018-10-20,7,Central Florida,@,East Carolina,W,1,,,1,kyle-gibson-1
Trevis Gipson,2018-10-20,7,Tulsa,@,Arkansas,L,0,,,1,trevis-gipson-1
Jordan Glasgow,2018-10-20,8,Michigan,@,Michigan State,W,0,,,1,jordan-glasgow-1
Richie Grant,2018-10-20,7,Central Florida,@,East Carolina,W,0,,,1,richie-grant-1
Quan Griffin,2018-10-20,7,Georgia Southern,@,New Mexico State,W,1,,,2,quan-griffin-1
Corione Harris,2018-10-20,7,Kansas,@,Texas Tech,L,0,,,1,corione-harris-1
Darnay Holmes,2018-10-20,7,UCLA,,Arizona,W,1,,,1,darnay-holmes-1
John Houston Jr.,2018-10-20,7,Southern California,@,Utah,L,0,,,1,john-houston-jr-1
Manu Hudson-Rasmussen,2018-10-20,9,Hawaii,,Nevada,L,0,,,1,manu-hudson-rasmussen-1
Tyree Jackson,2018-10-20,8,Buffalo,@,Toledo,W,0,,,1,tyree-jackson-1
Pat Jasinski,2018-10-20,7,Central Florida,@,East Carolina,W,0,,,1,pat-jasinski-1
Lonnie Johnson,2018-10-20,7,Kentucky,,Vanderbilt,W,0,,,1,lonnie-johnson-4
Juwuan Jones,2018-10-20,7,Western Kentucky,,Old Dominion,L,0,,,1,juwuan-jones-1
Jalen Julius,2018-10-20,8,Mississippi,,Auburn,L,0,,,1,jalen-julius-1
Brad Koenig,2018-10-20,8,Miami (OH),@,Army,L,0,,,1,brad-koenig-1
Nate Landman,2018-10-20,7,Colorado,@,Washington,L,0,,,1,nate-landman-1
Mike Lee,2018-10-20,7,Kansas,@,Texas Tech,L,0,,,1,mike-lee-6
Jessie Lemonier,2018-10-20,7,Liberty,,Idaho State,W,0,,,2,jessie-lemonier-1
C.J. Levine,2018-10-20,8,Texas-San Antonio,@,Southern Mississippi,L,0,,,1,cj-levine-1
Clifton Lewis,2018-10-20,7,Texas State,@,Louisiana-Monroe,L,1,,,1,clifton-lewis-1
Nafees Lyon,2018-10-20,7,UNC Charlotte,@,Middle Tennessee State,L,0,,,1,nafees-lyon-1
Kevin McGill,2018-10-20,8,Eastern Michigan,@,Ball State,W,0,,,1,kevin-mcgill-1
Xavier McKinney,2018-10-20,8,Alabama,@,Tennessee,W,0,,,1,xavier-mckinney-1
Zach Mesday,2018-10-20,8,Temple,,Cincinnati,W,0,,,1,zach-mesday-1
Richard Moore,2018-10-20,7,Southern Methodist,@,Tulane,W,0,,,1,richard-moore-2
Trevor Morris,2018-10-20,8,Rutgers,,Northwestern,L,1,,,1,trevor-morris-1
PJ Mustipher,2018-10-20,7,Penn State,@,Indiana,W,0,,,1,pj-mustipher-1
Ikem Okeke,2018-10-20,9,Hawaii,,Nevada,L,0,,,1,ikem-okeke-1
James Patterson,2018-10-20,8,Buffalo,@,Toledo,W,0,,,1,james-patterson-3
Dom Peterson,2018-10-20,8,Nevada,@,Hawaii,W,0,,,1,dom-peterson-1
Jaylen Pickett,2018-10-20,8,Eastern Michigan,@,Ball State,W,0,,,1,jaylen-pickett-1
E.J. Porter,2018-10-20,7,Coastal Carolina,@,Massachusetts,W,0,,,1,ej-porter-1
Derrion Rakestraw,2018-10-20,7,Colorado,@,Washington,L,0,,,1,derrion-rakestraw-1
Tyshun Render,2018-10-20,7,Middle Tennessee State,,UNC Charlotte,W,0,,,1,tyshun-render-1
Rob Ritrovato,2018-10-20,8,Temple,,Cincinnati,W,0,,,1,rob-ritrovato-1
Anthony Rush,2018-10-20,7,Alabama-Birmingham,,North Texas,W,0,,,1,anthony-rush-1
Jack Sanborn,2018-10-20,7,Wisconsin,,Illinois,W,0,,,1,jack-sanborn-1
Evan Sayner,2018-10-20,7,Western Kentucky,,Old Dominion,L,0,,,1,evan-sayner-1
Delontae Scott,2018-10-20,7,Southern Methodist,@,Tulane,W,0,,,1,delontae-scott-1
Paul Scott,2018-10-20,9,Hawaii,,Nevada,L,0,,,1,paul-scott-1
Henry Segura,2018-10-20,7,UNC Charlotte,@,Middle Tennessee State,L,1,,,1,henry-segura-1
Kendall Sheffield,2018-10-20,8,Ohio State,@,Purdue,L,0,,,1,kendall-sheffield-1
Mike Sota,2018-10-20,7,Texas-El Paso,@,Louisiana Tech,L,0,,,1,mike-sota-1
Alex Spillum,2018-10-20,7,Coastal Carolina,@,Massachusetts,W,0,,,1,alex-spillum-1
Santana Sterling,2018-10-20,7,Connecticut,@,South Florida,L,0,,,1,santana-sterling-1
Justin Strnad,2018-10-20,7,Wake Forest,@,Florida State,L,0,,,1,justin-strnad-1
Jonathan Sutherland,2018-10-20,7,Penn State,@,Indiana,W,0,,,1,jonathan-sutherland-1
Marvell Tell III,2018-10-20,7,Southern California,@,Utah,L,0,,,1,marvell-tell-iii-1
Deionte Thompson,2018-10-20,8,Alabama,@,Tennessee,W,0,,,1,deionte-thompson-1
Malik Thompson,2018-10-20,7,Marshall,,Florida Atlantic,W,0,,,1,malik-thompson-1
Shaka Toney,2018-10-20,7,Penn State,@,Indiana,W,0,,,1,shaka-toney-1
Armon Watts,2018-10-20,8,Arkansas,,Tulsa,W,0,,,1,armon-watts-1
Ladarius Wiley,2018-10-20,8,Vanderbilt,@,Kentucky,L,0,,,1,ladarius-wiley-1
Raequan Williams,2018-10-20,7,Michigan State,,Michigan,L,0,,,1,raequan-williams-1
Sean Williams,2018-10-20,7,Navy,,Houston,L,0,,,1,sean-williams-4
Zedrick Woods,2018-10-20,8,Mississippi,,Auburn,L,0,,,1,zedrick-woods-1
David Woodward,2018-10-20,7,Utah State,@,Wyoming,W,0,,,1,david-woodward-1
Hakeem Bailey,2018-10-25,7,West Virginia,,Baylor,W,0,,,1,hakeem-bailey-1
Marlin Brooks,2018-10-25,8,Ohio,,Ball State,W,0,,,1,marlin-brooks-1
Kendrick Duncan Jr.,2018-10-25,8,Georgia Southern,,Appalachian State,W,0,,,1,kendrick-duncan-jr-1
Shannon Hall,2018-10-25,9,Ball State,@,Ohio,L,0,,,1,shannon-hall-1
Steven Jones,2018-10-25,7,Appalachian State,@,Georgia Southern,L,0,,,1,steven-jones-1
Exree Loe,2018-10-25,7,West Virginia,,Baylor,W,0,,,1,exree-loe-1
Christian Morgan,2018-10-25,8,Baylor,@,West Virginia,L,0,,,1,christian-morgan-3
Darius Stills,2018-10-25,7,West Virginia,,Baylor,W,0,,,1,darius-stills-1
Rasha Ajayi,2018-10-26,9,Colorado State,,Wyoming,L,0,,,1,rasha-ajayi-1
Mike Barwick Jr.,2018-10-26,9,Indiana,@,Minnesota,L,1,,,1,mike-barwick-jr-2
Khalil Bryant,2018-10-26,9,Indiana,@,Minnesota,L,0,,,1,khalil-bryant-1
Carter Coughlin,2018-10-26,8,Minnesota,,Indiana,W,0,,,1,carter-coughlin-1
Marcus Epps,2018-10-26,9,Wyoming,@,Colorado State,W,0,,,1,marcus-epps-1
Jaylon Ferguson,2018-10-26,8,Louisiana Tech,@,Florida Atlantic,W,1,,,1,jaylon-ferguson-1
Bryant Fitzgerald,2018-10-26,9,Indiana,@,Minnesota,L,0,,,1,bryant-fitzgerald-1
Raheem Layne,2018-10-26,9,Indiana,@,Minnesota,L,1,,,1,raheem-layne-1
Osa Odighizuwa,2018-10-26,8,UCLA,,Utah,L,0,,,1,osa-odighizuwa-1
Devin Phillips,2018-10-26,9,Colorado State,,Wyoming,L,0,,,1,devin-phillips-1
Connor Strachan,2018-10-26,8,Boston College,,Miami (FL),W,0,,,1,connor-strachan-1
Josh Allen,2018-10-27,8,Kentucky,@,Missouri,W,0,,,2,josh-allen-6
Marterious Allen,2018-10-27,8,Georgia State,,Coastal Carolina,L,0,,,1,marterious-allen-1
David Anenih,2018-10-27,8,Houston,,South Florida,W,0,,,1,david-anenih-1
Cody Baker,2018-10-27,8,New Mexico,@,Utah State,L,1,,,1,cody-baker-1
Dennis Briggs,2018-10-27,8,Pittsburgh,,Duke,W,0,,,1,dennis-briggs-1
Cameron Brown,2018-10-27,8,Penn State,,Iowa,W,0,,,1,cameron-brown-1
Troy Brown,2018-10-27,9,Central Michigan,@,Akron,L,0,,,1,troy-brown-2
Prudy Calderon,2018-10-27,9,Rice,@,North Texas,L,0,,,1,prudy-calderon-1
Treshawn Chamberlain,2018-10-27,9,Rice,@,North Texas,L,0,,,1,treshawn-chamberlain-1
T.J. Chase,2018-10-27,8,Clemson,@,Florida State,W,0,,,1,tj-chase-1
Nizaire Cromartie,2018-10-27,8,Navy,N,Notre Dame,L,0,,,1,nizaire-cromartie-1
Noah Curtis,2018-10-27,8,Florida International,@,Western Kentucky,W,0,,,1,noah-curtis-1
JoJo Domann,2018-10-27,8,Nebraska,,Bethune-Cookman,W,0,,,1,jojo-domann-1
Jomon Dotson,2018-10-27,9,Nevada,,San Diego State,W,1,,,1,jomon-dotson-1
Anthony Ekpe,2018-10-27,9,Rice,@,North Texas,L,0,,,1,anthony-ekpe-1
Jalen Elliott,2018-10-27,8,Notre Dame,N,Navy,W,0,,,1,jalen-elliott-1
Tyler Fain,2018-10-27,8,UNC Charlotte,,Southern Mississippi,W,0,,,1,tyler-fain-1
Koa Farmer,2018-10-27,8,Penn State,,Iowa,W,0,,,1,koa-farmer-1
Javahn Fergurson,2018-10-27,9,New Mexico State,@,Texas State,L,0,,,1,javahn-fergurson-1
Clelin Ferrell,2018-10-27,8,Clemson,@,Florida State,W,0,,,1,clelin-ferrell-1
Paddy Fisher,2018-10-27,8,Northwestern,,Wisconsin,W,0,,,1,paddy-fisher-1
D.J. Ford,2018-10-27,7,North Carolina,@,Virginia,L,0,,,1,dj-ford-1
Malik Fountain,2018-10-27,9,Central Michigan,@,Akron,L,0,,,1,malik-fountain-1
Neville Gallimore,2018-10-27,8,Oklahoma,,Kansas State,W,0,,,1,neville-gallimore-1
Cameron Glenn,2018-10-27,8,Wake Forest,@,Louisville,W,0,,,1,cameron-glenn-2
Darius Harris,2018-10-27,8,Middle Tennessee State,@,Old Dominion,W,0,,,1,darius-harris-2
Jalen Harvey,2018-10-27,8,Arizona State,@,Southern California,W,0,,,1,jalen-harvey-2
Malik Herring,2018-10-27,8,Georgia,N,Florida,W,0,,,1,malik-herring-1
Cordell Hudson,2018-10-27,8,Middle Tennessee State,@,Old Dominion,W,0,,,1,cordell-hudson-1
Shane Jackson,2018-10-27,9,New Mexico State,@,Texas State,L,1,,1,1,shane-jackson-2
Da'Quaun Jamison,2018-10-27,9,Central Michigan,@,Akron,L,1,,,1,daquaun-jamison-1
Riko Jeffers,2018-10-27,8,Texas Tech,@,Iowa State,L,0,,,1,riko-jeffers-1
Leonard Johnson,2018-10-27,8,Duke,@,Pittsburgh,L,0,,,1,leonard-johnson-2
P.J. Johnson,2018-10-27,9,Arizona,,Oregon,W,0,,,1,pj-johnson-1
Demetrius Kemp,2018-10-27,8,Wake Forest,@,Louisville,W,0,,,1,demetrius-kemp-1
Tim Kidd-Glass,2018-10-27,7,North Carolina State,@,Syracuse,L,0,,,1,tim-kidd-glass-1
Tommy Lazzaro,2018-10-27,9,Central Michigan,@,Akron,L,0,,,1,tommy-lazzaro-1
Anthony Mariscal,2018-10-27,9,Arizona,,Oregon,W,0,,,1,anthony-mariscal-1
Iman Marshall,2018-10-27,8,Southern California,,Arizona State,L,0,,,1,iman-marshall-1
Luke Martin,2018-10-27,8,UNC Charlotte,,Southern Mississippi,W,0,,,1,luke-martin-1
Alonzo McCoy,2018-10-27,9,Central Michigan,@,Akron,L,0,,,1,alonzo-mccoy-1
Tyrique McGhee,2018-10-27,8,Georgia,N,Florida,W,0,,,1,tyrique-mcghee-1
JoJo McIntosh,2018-10-27,9,Washington,@,California,L,0,,,1,jojo-mcintosh-1
James Nachtigal,2018-10-27,8,Army,@,Eastern Michigan,W,0,,,1,james-nachtigal-1
Lorenzo Neal,2018-10-27,8,Purdue,@,Michigan State,L,0,,,1,lorenzo-neal-2
Chase Nelson,2018-10-27,8,Utah State,,New Mexico,W,0,,,1,chase-nelson-3
JoJo Ozougwu,2018-10-27,9,North Texas,,Rice,W,0,,,1,jojo-ozougwu-1
Chris Peace,2018-10-27,8,Virginia,,North Carolina,W,0,,,1,chris-peace-1
Patrick Peek,2018-10-27,8,New Mexico,@,Utah State,L,0,,,1,patrick-peek-1
Peyton Pelluer,2018-10-27,8,Washington State,@,Stanford,W,0,,,1,peyton-pelluer-1
Germaine Pratt,2018-10-27,7,North Carolina State,@,Syracuse,L,0,,,1,germaine-pratt-1
Monty Rice,2018-10-27,8,Georgia,N,Florida,W,0,,,1,monty-rice-2
Austin Robinson,2018-10-27,8,Houston,,South Florida,W,1,,,1,austin-robinson-1
Anthony Rush,2018-10-27,8,Alabama-Birmingham,@,Texas-El Paso,W,0,,,1,anthony-rush-1
Isaiah Simmons,2018-10-27,8,Clemson,@,Florida State,W,0,,,1,isaiah-simmons-1
Jordan Thompson,2018-10-27,8,Northwestern,,Wisconsin,W,0,,,1,jordan-thompson-4
Evahelotu Tohi,2018-10-27,8,New Mexico,@,Utah State,L,1,,1,1,evahelotu-tohi-1
Lwal Uguak,2018-10-27,8,Connecticut,,Massachusetts,L,0,,,1,lwal-uguak-1
Brennan Williams,2018-10-27,7,Akron,,Central Michigan,W,0,,,1,brennan-williams-2
Sean Williams,2018-10-27,8,Navy,N,Notre Dame,L,0,,,1,sean-williams-4
Jahad Woods,2018-10-27,8,Washington State,@,Stanford,W,0,,,1,jahad-woods-1
Brad Koenig,2018-10-30,9,Miami (OH),@,Buffalo,L,0,,,1,brad-koenig-1
