"Player","Date","G","School","Loc","Opponent","WL","Pass Comp","Pass Att","Pass Pct","Pass Yard","Pass TD","Pass Int","QBR","unique_id"
"Anthony Brown","2018-09-13",3,"Boston College","@","Wake Forest","W",16,25,64,304,5,0,232.1,"anthony-brown-11"
"Henry Colombi","2018-09-13",3,"Utah State",,"Tennessee Tech","W",9,9,100,55,0,0,151.3,"henry-colombi-1"
"Sam Hartman","2018-09-13",3,"Wake Forest",,"Boston College","L",20,45,44.4,214,2,2,90.2,"sam-hartman-1"
"Jordan Love","2018-09-13",3,"Utah State",,"Tennessee Tech","W",21,26,80.8,236,2,0,182.4,"jordan-love-2"
"Chris Reynolds","2018-09-13",3,"UNC Charlotte",,"Old Dominion","W",23,34,67.6,202,2,0,137,"chris-reynolds-1"
"Steven Williams","2018-09-13",3,"Old Dominion","@","UNC Charlotte","L",16,28,57.1,215,1,2,119.1,"steven-williams-2"
"Dan Ellington","2018-09-14",3,"Georgia State","@","Memphis","L",15,26,57.7,107,0,1,84.6,"dan-ellington-1"
"Brady McBride","2018-09-14",3,"Memphis",,"Georgia State","W",0,1,0,0,0,1,-200,"brady-mcbride-1"
"Jack Walker","2018-09-14",3,"Georgia State","@","Memphis","L",2,3,66.7,14,0,0,105.9,"jack-walker-1"
"Brady White","2018-09-14",3,"Memphis",,"Georgia State","W",19,26,73.1,269,5,0,223.4,"brady-white-1"
"Aaron Winchester","2018-09-14",3,"Georgia State","@","Memphis","L",2,5,40,18,0,0,70.2,"aaron-winchester-2"
"Montel Aaron","2018-09-15",3,"San Jose State","@","Oregon","L",5,10,50,29,0,0,74.4,"montel-aaron-1"
"Josh Adkins","2018-09-15",4,"New Mexico State",,"New Mexico","L",12,21,57.1,168,1,2,121,"josh-adkins-1"
"Ryan Agnew","2018-09-15",3,"San Diego State",,"Arizona State","W",12,24,50,129,1,0,108.9,"ryan-agnew-1"
"Zack Annexstad","2018-09-15",3,"Minnesota",,"Miami (OH)","W",12,20,60,142,2,0,152.6,"zack-annexstad-1"
"Jonathan Banks","2018-09-15",3,"Tulane","@","Alabama-Birmingham","L",7,24,29.2,180,2,1,111.3,"jonathan-banks-1"
"Kaleb Barker","2018-09-15",3,"Troy","@","Nebraska","W",14,21,66.7,110,0,1,101.1,"kaleb-barker-1"
"Blake Barnett","2018-09-15",3,"South Florida","N","Illinois","W",23,40,57.5,411,2,2,150.3,"blake-barnett-2"
"Woody Barrett","2018-09-15",3,"Kent State","@","Penn State","L",20,38,52.6,176,1,0,100.2,"woody-barrett-2"
"Peyton Bender","2018-09-15",3,"Kansas",,"Rutgers","W",7,11,63.6,68,0,0,115.6,"peyton-bender-1"
"David Blough","2018-09-15",3,"Purdue",,"Missouri","L",39,55,70.9,572,3,1,172.6,"david-blough-1"
"Conor Blount","2018-09-15",3,"Oregon State","@","Nevada","L",12,20,60,175,1,1,140,"conor-blount-1"
"Ian Book","2018-09-15",3,"Notre Dame",,"Vanderbilt","W",3,3,100,13,1,0,246.4,"ian-book-1"
"Alan Bowman","2018-09-15",3,"Texas Tech",,"Houston","W",43,59,72.9,605,5,0,187,"alan-bowman-1"
"Charlie Brewer","2018-09-15",3,"Baylor",,"Duke","L",14,26,53.8,175,0,0,110.4,"charlie-brewer-1"
"Chase Brice","2018-09-15",3,"Clemson",,"Georgia Southern","W",2,2,100,24,0,0,200.8,"chase-brice-1"
"William Brown","2018-09-15",3,"Southern Methodist","@","Michigan","L",11,17,64.7,82,2,0,144,"william-brown-2"
"Jake Browning","2018-09-15",3,"Washington","@","Utah","W",14,24,58.3,155,1,1,118,"jake-browning-1"
"Ben Bryant","2018-09-15",3,"Cincinnati",,"Alabama A&M","W",6,8,75,75,0,1,128.8,"ben-bryant-1"
"Kelly Bryant","2018-09-15",3,"Clemson",,"Georgia Southern","W",7,10,70,68,0,1,107.1,"kelly-bryant-1"
"Andrew Bunch","2018-09-15",2,"Nebraska",,"Troy","L",19,27,70.4,177,2,2,135.1,"andrew-bunch-2"
"Joe Burrow","2018-09-15",3,"Louisiana State","@","Auburn","W",15,34,44.1,249,1,0,115.3,"joe-burrow-1"
"K.J. Carta-Samuels","2018-09-15",4,"Colorado State","@","Florida","L",21,33,63.6,217,1,0,128.9,"kj-carta-samuels-1"
"Todd Centeio","2018-09-15",3,"Temple","@","Maryland","W",1,1,100,36,1,0,732.4,"todd-centeio-1"
"Marcus Childers","2018-09-15",3,"Northern Illinois",,"Central Michigan","W",11,18,61.1,109,3,0,167,"marcus-childers-1"
"Keller Chryst","2018-09-15",3,"Tennessee",,"Texas-El Paso","W",1,3,33.3,-1,0,0,30.5,"keller-chryst-1"
"Sean Clifford","2018-09-15",3,"Penn State",,"Kent State","W",3,3,100,117,1,0,537.6,"sean-clifford-1"
"Ross Comis","2018-09-15",4,"Massachusetts","@","Florida International","L",5,12,41.7,60,0,0,83.7,"ross-comis-1"
"Taylor Cornelius","2018-09-15",3,"Oklahoma State",,"Boise State","W",15,26,57.7,243,1,0,148.9,"taylor-cornelius-1"
"K.J. Costello","2018-09-15",3,"Stanford",,"California-Davis","W",17,30,56.7,214,2,2,125.3,"kj-costello-1"
"Dustin Crum","2018-09-15",3,"Kent State","@","Penn State","L",1,2,50,4,0,0,66.8,"dustin-crum-1"
"Malik Cunningham","2018-09-15",3,"Louisville",,"Western Kentucky","W",10,18,55.6,88,0,0,96.6,"malik-cunningham-1"
"Michael Curtis","2018-09-15",4,"Massachusetts","@","Florida International","L",8,15,53.3,158,1,2,137.1,"michael-curtis-2"
"JT Daniels","2018-09-15",3,"Southern California","@","Texas","L",30,48,62.5,322,0,1,114.7,"jt-daniels-1"
"Alex Delton","2018-09-15",3,"Kansas State",,"Texas-San Antonio","W",1,1,100,72,1,0,1034.8,"alex-delton-1"
"Tommy Devito","2018-09-15",3,"Syracuse",,"Florida State","W",11,16,68.8,144,1,0,165,"tommy-devito-1"
"Jarret Doege","2018-09-15",3,"Bowling Green State",,"Eastern Kentucky","W",28,39,71.8,258,4,1,156.1,"jarret-doege-1"
"Matthew Downing","2018-09-15",3,"Georgia",,"Middle Tennessee State","W",1,1,100,24,0,0,301.6,"matthew-downing-1"
"Steven Duncan","2018-09-15",3,"Western Kentucky","@","Louisville","L",3,5,60,20,0,1,53.6,"steven-duncan-1"
"Eric Dungey","2018-09-15",3,"Syracuse",,"Florida State","W",7,15,46.7,75,0,0,88.7,"eric-dungey-1"
"Sam Ehlinger","2018-09-15",3,"Texas",,"Southern California","W",15,33,45.5,223,2,0,122.2,"sam-ehlinger-1"
"A.J. Erdely","2018-09-15",3,"Alabama-Birmingham",,"Tulane","W",12,27,44.4,180,1,2,97.9,"aj-erdely-1"
"Caleb Evans","2018-09-15",3,"Louisiana-Monroe","@","Texas A&M","L",15,28,53.6,225,1,1,125.7,"caleb-evans-2"
"Matt Ference","2018-09-15",3,"Northern Illinois",,"Central Michigan","W",0,1,0,0,0,1,-200,"matt-ference-1"
"Justin Fields","2018-09-15",3,"Georgia",,"Middle Tennessee State","W",6,8,75,71,1,0,190.8,"justin-fields-2"
"Mason Fine","2018-09-15",3,"North Texas","@","Arkansas","W",24,45,53.3,281,1,0,113.1,"mason-fine-1"
"Nick Fitzgerald","2018-09-15",3,"Mississippi State",,"Louisiana","W",14,21,66.7,243,2,0,195.3,"nick-fitzgerald-2"
"Andrew Ford","2018-09-15",4,"Massachusetts","@","Florida International","L",2,5,40,6,0,0,50.1,"andrew-ford-1"
"Obe Fortune","2018-09-15",3,"Georgia Southern","@","Clemson","L",1,1,100,40,0,0,436,"obe-fortune-1"
"Kaleb Fossum","2018-09-15",3,"Nevada",,"Oregon State","W",0,1,0,0,0,0,0,"kaleb-fossum-1"
"Deondre Francois","2018-09-15",3,"Florida State","@","Syracuse","L",18,36,50,178,0,1,86,"deondre-francois-1"
"Feleipe Franks","2018-09-15",3,"Florida",,"Colorado State","W",8,15,53.3,119,2,1,150.6,"feleipe-franks-1"
"Jake Fromm","2018-09-15",3,"Georgia",,"Middle Tennessee State","W",10,12,83.3,128,3,0,255.4,"jake-fromm-1"
"Ty Gangi","2018-09-15",3,"Nevada",,"Oregon State","W",17,35,48.6,195,2,1,108.5,"ty-gangi-1"
"Chase Garbers","2018-09-15",3,"California",,"Idaho State","W",20,25,80,224,3,1,186.9,"chase-garbers-1"
"D.J. Gillins","2018-09-15",3,"Texas-San Antonio","@","Kansas State","L",5,11,45.5,49,1,0,112.9,"dj-gillins-1"
"Mike Glass III","2018-09-15",3,"Eastern Michigan","@","Buffalo","L",17,27,63,284,2,0,175.8,"mike-glass-iii-1"
"Seth Green","2018-09-15",3,"Minnesota",,"Miami (OH)","W",1,1,100,7,1,0,488.8,"seth-green-1"
"TJ Green","2018-09-15",3,"Northwestern",,"Akron","L",4,6,66.7,22,0,0,97.5,"tj-green-2"
"Cordale Grundy","2018-09-15",3,"Texas-San Antonio","@","Kansas State","L",14,23,60.9,108,1,0,114.7,"cordale-grundy-1"
"Mitchell Guadagni","2018-09-15",2,"Toledo",,"Miami (FL)","L",13,21,61.9,222,2,1,172.6,"mitchell-guadagni-1"
"Jarrett Guarantano","2018-09-15",3,"Tennessee",,"Texas-El Paso","W",12,16,75,168,1,0,183.8,"jarrett-guarantano-1"
"Justice Hansen","2018-09-15",3,"Arkansas State","@","Tulsa","W",20,33,60.6,191,0,0,109.2,"justice-hansen-1"
"Quentin Harris","2018-09-15",3,"Duke","@","Baylor","W",12,30,40,174,3,0,121.7,"quentin-harris-2"
"Dwayne Haskins","2018-09-15",3,"Ohio State","N","Texas Christian","W",24,38,63.2,344,2,0,156.6,"dwayne-haskins-1"
"Jerrod Heard","2018-09-15",3,"Texas",,"Southern California","W",1,1,100,11,0,0,192.4,"jerrod-heard-1"
"Justin Herbert","2018-09-15",3,"Oregon",,"San Jose State","W",16,34,47.1,309,3,2,140.8,"justin-herbert-1"
"Timmy Hernandez","2018-09-15",3,"Oregon State","@","Nevada","L",0,1,0,0,0,0,0,"timmy-hernandez-1"
"Ben Hicks","2018-09-15",3,"Southern Methodist","@","Michigan","L",7,16,43.8,113,1,1,111.2,"ben-hicks-1"
"Aleva Hifo","2018-09-15",3,"Brigham Young","@","Wisconsin","W",1,1,100,31,1,0,690.4,"aleva-hifo-1"
"Colin Hill","2018-09-15",4,"Colorado State","@","Florida","L",2,8,25,23,0,0,49.2,"colin-hill-1"
"Kasim Hill","2018-09-15",3,"Maryland",,"Temple","L",7,17,41.2,56,0,1,57.1,"kasim-hill-1"
"Gunnar Hoak","2018-09-15",3,"Kentucky",,"Murray State","W",4,5,80,77,1,0,275.4,"gunnar-hoak-1"
"Kelvin Hopkins Jr","2018-09-15",3,"Army",,"Hawaii","W",6,10,60,162,0,0,196.1,"kelvin-hopkins-jr-1"
"Alex Hornibrook","2018-09-15",3,"Wisconsin",,"Brigham Young","L",18,28,64.3,190,0,1,114.1,"alex-hornibrook-1"
"Tyler Huntley","2018-09-15",3,"Utah",,"Washington","L",20,38,52.6,138,0,1,77.9,"tyler-huntley-1"
"Jalen Hurts","2018-09-15",3,"Alabama","@","Mississippi","W",7,10,70,85,2,1,187.4,"jalen-hurts-1"
"Tyree Jackson","2018-09-15",3,"Buffalo",,"Eastern Michigan","W",21,26,80.8,325,3,0,223.8,"tyree-jackson-1"
"Nick Jeanty","2018-09-15",4,"New Mexico State",,"New Mexico","L",1,6,16.7,6,0,1,-8.3,"nick-jeanty-1"
"Deandre Johnson","2018-09-15",3,"Florida Atlantic",,"Bethune-Cookman","W",1,1,100,11,0,0,192.4,"deandre-johnson-4"
"Willie Jones III","2018-09-15",3,"Texas State","@","South Alabama","L",16,29,55.2,205,2,1,130.4,"willie-jones-iii-1"
"Jordan Jones","2018-09-15",3,"Arkansas",,"North Texas","L",0,3,0,0,0,1,-66.7,"jordan-jones-1"
"Mac Jones","2018-09-15",3,"Alabama","@","Mississippi","W",1,3,33.3,30,0,0,117.3,"mac-jones-1"
"Sheriron Jones","2018-09-15",3,"New Mexico","@","New Mexico State","W",12,19,63.2,127,0,1,108.8,"sheriron-jones-1"
"Cole Kelley","2018-09-15",3,"Arkansas",,"North Texas","L",16,35,45.7,185,0,4,67.3,"cole-kelley-1"
"Miles Kendrick","2018-09-15",3,"Kansas",,"Rutgers","W",6,11,54.5,66,1,0,134.9,"miles-kendrick-1"
"D'Eriq King","2018-09-15",3,"Houston","@","Texas Tech","L",30,51,58.8,431,5,0,162.2,"deriq-king-1"
"Trevor Lawrence","2018-09-15",3,"Clemson",,"Georgia Southern","W",12,19,63.2,194,1,1,155.8,"trevor-lawrence-1"
"Tommy Lazzaro","2018-09-15",3,"Central Michigan","@","Northern Illinois","L",13,22,59.1,128,1,1,113.9,"tommy-lazzaro-1"
"Ty Lee","2018-09-15",3,"Middle Tennessee State","@","Georgia","L",1,1,100,-8,0,0,32.8,"ty-lee-1"
"Garret Lewis","2018-09-15",3,"Navy",,"Lehigh","W",4,5,80,80,0,0,214.4,"garret-lewis-1"
"Levi Lewis","2018-09-15",2,"Louisiana","@","Mississippi State","L",2,5,40,21,0,0,75.3,"levi-lewis-1"
"Drew Lock","2018-09-15",3,"Missouri","@","Purdue","W",26,43,60.5,375,3,1,152.1,"drew-lock-1"
"Kai Locksley","2018-09-15",3,"Texas-El Paso","@","Tennessee","L",9,22,40.9,39,0,0,55.8,"kai-locksley-1"
"Josh Love","2018-09-15",3,"San Jose State","@","Oregon","L",15,31,48.4,238,1,2,110.6,"josh-love-1"
"Grant Loy","2018-09-15",3,"Bowling Green State",,"Eastern Kentucky","W",0,1,0,0,0,0,0,"grant-loy-1"
"Jake Luton","2018-09-15",3,"Oregon State","@","Nevada","L",23,35,65.7,284,1,1,137.6,"jake-luton-1"
"Alex Malzone","2018-09-15",3,"Miami (OH)","@","Minnesota","L",0,3,0,0,0,0,0,"alex-malzone-1"
"Tanner Mangum","2018-09-15",3,"Brigham Young","@","Wisconsin","W",12,22,54.5,89,0,0,88.5,"tanner-mangum-1"
"Peyton Mansell","2018-09-15",3,"Iowa",,"Northern Iowa","W",2,3,66.7,29,0,1,81.2,"peyton-mansell-1"
"TaQuon Marshall","2018-09-15",3,"Georgia Tech","@","Pittsburgh","L",6,15,40,66,0,1,63.6,"taquon-marshall-1"
"Jalan McClendon","2018-09-15",3,"Baylor",,"Duke","L",10,16,62.5,95,1,1,120.5,"jalan-mcclendon-2"
"Cole McDonald","2018-09-15",4,"Hawaii","@","Army","L",20,32,62.5,321,2,0,167.4,"cole-mcdonald-1"
"Brandon Mcllwain","2018-09-15",3,"California",,"Idaho State","W",4,7,57.1,45,1,0,158.3,"brandon-mcllwain-1"
"Marcus McMaryion","2018-09-15",3,"Fresno State","@","UCLA","W",22,33,66.7,270,1,0,145.4,"marcus-mcmaryion-1"
"Trace McSorley","2018-09-15",3,"Penn State",,"Kent State","W",11,22,50,229,2,1,158.3,"trace-mcsorley-1"
"Ryan Metz","2018-09-15",3,"Texas-El Paso","@","Tennessee","L",0,1,0,0,0,0,0,"ryan-metz-1"
"Davis Mills","2018-09-15",3,"Stanford",,"California-Davis","W",0,2,0,0,0,0,0,"davis-mills-1"
"Gardner Minshew","2018-09-15",3,"Washington State",,"Eastern Washington","W",45,57,78.9,470,2,0,159.8,"gardner-minshew-1"
"Kellen Mond","2018-09-15",3,"Texas A&M",,"Louisiana-Monroe","W",16,24,66.7,210,1,0,153.9,"kellen-mond-1"
"Steven Montez","2018-09-15",3,"Colorado",,"New Hampshire","W",14,19,73.7,166,1,1,153.9,"steven-montez-1"
"Hayden Moore","2018-09-15",3,"Cincinnati",,"Alabama A&M","W",6,7,85.7,58,0,0,155.3,"hayden-moore-1"
"James Morgan","2018-09-15",3,"Florida International",,"Massachusetts","W",16,23,69.6,207,2,1,165.2,"james-morgan-1"
"Tanner Morgan","2018-09-15",3,"Minnesota",,"Miami (OH)","W",1,5,20,28,0,1,27,"tanner-morgan-2"
"Kyler Murray","2018-09-15",3,"Oklahoma","@","Iowa State","W",21,29,72.4,348,3,0,207.4,"kyler-murray-1"
"Nyqwan Murray","2018-09-15",3,"Florida State","@","Syracuse","L",0,1,0,0,0,0,0,"nyqwan-murray-1"
"Alex Mussat","2018-09-15",3,"Western Michigan",,"Delaware State","W",0,2,0,0,0,0,0,"alex-mussat-1"
"Riley Neal","2018-09-15",3,"Ball State","@","Indiana","L",12,24,50,115,0,0,90.3,"riley-neal-1"
"Kato Nelson","2018-09-15",2,"Akron","@","Northwestern","W",17,28,60.7,277,2,0,167.4,"kato-nelson-1"
"Connor Noland","2018-09-15",3,"Arkansas",,"North Texas","L",4,7,57.1,25,0,1,58.6,"connor-noland-1"
"Zeb Noland","2018-09-15",2,"Iowa State",,"Oklahoma","L",25,36,69.4,360,2,1,166.2,"zeb-noland-1"
"Sam Noyer","2018-09-15",3,"Colorado",,"New Hampshire","W",3,5,60,14,0,1,43.5,"sam-noyer-1"
"Andre Nunez","2018-09-15",2,"Louisiana","@","Mississippi State","L",21,29,72.4,224,1,1,141.8,"andre-nunez-1"
"Evan Orth","2018-09-15",3,"South Alabama",,"Texas State","W",24,33,72.7,266,2,0,160.4,"evan-orth-1"
"Tyler Page","2018-09-15",3,"Southern Methodist","@","Michigan","L",1,1,100,14,0,0,217.6,"tyler-page-2"
"Jawon Pass","2018-09-15",3,"Louisville",,"Western Kentucky","W",0,3,0,0,0,1,-66.7,"jawon-pass-1"
"Shea Patterson","2018-09-15",3,"Michigan",,"Southern Methodist","W",14,18,77.8,237,3,1,232.3,"shea-patterson-1"
"Rafe Peavey","2018-09-15",3,"Florida Atlantic",,"Bethune-Cookman","W",2,2,100,1,0,0,104.2,"rafe-peavey-1"
"Michael Penix Jr.","2018-09-15",3,"Indiana",,"Ball State","W",4,5,80,29,0,0,128.7,"michael-penix-jr-1"
"Bryce Perkins","2018-09-15",3,"Virginia","N","Ohio","W",25,30,83.3,379,3,0,222.5,"bryce-perkins-1"
"Malcolm Perry","2018-09-15",3,"Navy",,"Lehigh","W",2,9,22.2,65,0,1,60.7,"malcolm-perry-1"
"Eli Peters","2018-09-15",2,"Toledo",,"Miami (FL)","L",0,2,0,0,0,0,0,"eli-peters-1"
"Kenny Pickett","2018-09-15",3,"Pittsburgh",,"Georgia Tech","W",16,23,69.6,197,0,1,132.8,"kenny-pickett-1"
"Tyrell Pigrome","2018-09-15",3,"Maryland",,"Temple","L",1,4,25,7,0,1,-10.3,"tyrell-pigrome-1"
"David Pindell","2018-09-15",3,"Connecticut",,"Rhode Island","W",20,27,74.1,319,4,1,214.8,"david-pindell-1"
"Drew Plitt","2018-09-15",3,"Ball State","@","Indiana","L",2,4,50,28,0,1,58.8,"drew-plitt-1"
"Tony Poljan","2018-09-15",3,"Central Michigan","@","Northern Illinois","L",5,11,45.5,30,0,0,68.4,"tony-poljan-1"
"Gus Ragland","2018-09-15",3,"Miami (OH)","@","Minnesota","L",11,20,55,108,0,1,90.4,"gus-ragland-1"
"Peyton Ramsey","2018-09-15",3,"Indiana",,"Ball State","W",20,27,74.1,173,0,0,127.9,"peyton-ramsey-1"
"Giovanni Rescigno","2018-09-15",3,"Rutgers","@","Kansas","L",7,12,58.3,77,0,0,112.2,"giovanni-rescigno-1"
"Desmond Ridder","2018-09-15",3,"Cincinnati",,"Alabama A&M","W",9,10,90,199,3,0,356.2,"desmond-ridder-1"
"M.J. Rivers II","2018-09-15",3,"Illinois","N","South Florida","L",20,29,69,168,0,0,117.6,"mj-rivers-ii-1"
"Shawn Robinson","2018-09-15",3,"Texas Christian","N","Ohio State","L",24,40,60,308,1,2,122.9,"shawn-robinson-2"
"Chris Robison","2018-09-15",3,"Florida Atlantic",,"Bethune-Cookman","W",16,27,59.3,171,1,2,109.9,"chris-robison-1"
"Rhett Rodriguez","2018-09-15",3,"Arizona",,"Southern Utah","W",2,2,100,9,0,0,137.8,"rhett-rodriguez-1"
"Armani Rogers","2018-09-15",3,"Nevada-Las Vegas",,"Prairie View A&M","W",11,21,52.4,130,1,1,110.6,"armani-rogers-1"
"Matt Romero","2018-09-15",4,"New Mexico State",,"New Mexico","L",9,13,69.2,75,0,2,86.9,"matt-romero-1"
"Malik Rosier","2018-09-15",3,"Miami (FL)","@","Toledo","W",13,23,56.5,205,2,0,160.1,"malik-rosier-1"
"Nathan Rourke","2018-09-15",2,"Ohio","N","Virginia","L",16,31,51.6,246,2,0,139.6,"nathan-rourke-1"
"Anthony Russo","2018-09-15",3,"Temple","@","Maryland","W",15,25,60,228,1,1,141.8,"anthony-russo-3"
"Brett Rypien","2018-09-15",3,"Boise State","@","Oklahoma State","L",39,56,69.6,380,3,0,144.3,"brett-rypien-1"
"Quinn Shanbour","2018-09-15",3,"North Texas","@","Arkansas","W",0,1,0,0,0,0,0,"quinn-shanbour-1"
"Davis Shanley","2018-09-15",3,"Western Kentucky","@","Louisville","L",22,33,66.7,240,1,0,137.8,"davis-shanley-1"
"Kyle Shurmur","2018-09-15",3,"Vanderbilt","@","Notre Dame","L",26,43,60.5,326,1,1,127.2,"kyle-shurmur-1"
"Artur Sitkowski","2018-09-15",3,"Rutgers","@","Kansas","L",7,19,36.8,47,0,3,26,"artur-sitkowski-1"
"Luke Skipper","2018-09-15",3,"Tulsa",,"Arkansas State","L",19,27,70.4,172,1,1,128.7,"luke-skipper-1"
"Benjamin Snell Jr.","2018-09-15",3,"Kentucky",,"Murray State","W",1,1,100,43,1,0,791.2,"benjamin-snell-jr-1"
"Jake Sopko","2018-09-15",3,"Cincinnati",,"Alabama A&M","W",0,1,0,0,0,0,0,"jake-sopko-1"
"Carter Stanley","2018-09-15",3,"Kansas",,"Rutgers","W",1,1,100,5,0,0,142,"carter-stanley-1"
"Nathan Stanley","2018-09-15",3,"Iowa",,"Northern Iowa","W",23,28,82.1,309,2,1,191.3,"nathan-stanley-2"
"Nick Starkel","2018-09-15",3,"Texas A&M",,"Louisiana-Monroe","W",3,3,100,39,0,0,209.2,"nick-starkel-1"
"Marquez Stevenson","2018-09-15",3,"Houston","@","Texas Tech","L",1,1,100,31,0,0,360.4,"marquez-stevenson-1"
"Jarrett Stidham","2018-09-15",3,"Auburn",,"Louisiana State","L",16,28,57.1,198,1,2,114,"jarrett-stidham-1"
"Brent Stockstill","2018-09-15",3,"Middle Tennessee State","@","Georgia","L",19,29,65.5,138,1,1,110,"brent-stockstill-1"
"Dillon Stoner","2018-09-15",3,"Oklahoma State",,"Boise State","W",1,1,100,3,0,0,125.2,"dillon-stoner-1"
"Jordan Ta'amu","2018-09-15",3,"Mississippi",,"Alabama","L",7,22,31.8,133,1,2,79.4,"jordan-taamu-1"
"Tua Tagovailoa","2018-09-15",3,"Alabama","@","Mississippi","W",11,15,73.3,191,2,0,224.3,"tua-tagovailoa-1"
"Khalil Tate","2018-09-15",3,"Arizona",,"Southern Utah","W",13,20,65,349,5,0,294.1,"khalil-tate-1"
"Toa Taua","2018-09-15",3,"Nevada",,"Oregon State","W",1,1,100,6,0,0,150.4,"toa-taua-1"
"Anthony Thompson","2018-09-15",3,"Northern Illinois",,"Central Michigan","W",1,1,100,-5,0,0,58,"anthony-thompson-3"
"Keytaon Thompson","2018-09-15",3,"Mississippi State",,"Louisiana","W",2,3,66.7,33,0,1,92.4,"keytaon-thompson-1"
"Skylar Thompson","2018-09-15",3,"Kansas State",,"Texas-San Antonio","W",13,18,72.2,213,2,0,208.3,"skylar-thompson-1"
"Dorian Thompson-Robinson","2018-09-15",3,"UCLA",,"Fresno State","L",10,24,41.7,151,1,2,91.6,"dorian-thompson-robinson-1"
"Clayton Thorson","2018-09-15",3,"Northwestern",,"Akron","L",33,52,63.5,383,3,2,136.7,"clayton-thorson-1"
"Trey Tinsley","2018-09-15",3,"Washington State",,"Eastern Washington","W",6,8,75,54,1,0,173,"trey-tinsley-1"
"Tyler Vander Waal","2018-09-15",4,"Wyoming",,"Wofford","W",25,42,59.5,224,2,1,115.3,"tyler-vander-waal-1"
"Tyler Vitt","2018-09-15",3,"Texas State","@","South Alabama","L",1,2,50,9,0,1,-12.2,"tyler-vitt-1"
"Zach Von Rosenberg","2018-09-15",3,"Louisiana State","@","Auburn","W",0,1,0,0,0,0,0,"zach-von-rosenberg-1"
"Jon Wassink","2018-09-15",3,"Western Michigan",,"Delaware State","W",23,30,76.7,286,2,0,178.7,"jon-wassink-1"
"Shai Werts","2018-09-15",3,"Georgia Southern","@","Clemson","L",2,8,25,20,0,0,46,"shai-werts-1"
"Jack West","2018-09-15",3,"Stanford",,"California-Davis","W",0,1,0,0,0,0,0,"jack-west-4"
"Tyler Wiegers","2018-09-15",3,"Eastern Michigan","@","Buffalo","L",8,12,66.7,64,0,0,111.5,"tyler-wiegers-1"
"Manny Wilkins","2018-09-15",3,"Arizona State","@","San Diego State","L",31,46,67.4,341,2,0,144,"manny-wilkins-1"
"Pooka Williams","2018-09-15",3,"Kansas",,"Rutgers","W",0,1,0,0,0,0,0,"pooka-williams-1"
"Terry Wilson","2018-09-15",3,"Kentucky",,"Murray State","W",19,25,76,163,0,0,130.8,"terry-wilson-3"
"Brandon Wimbush","2018-09-15",3,"Notre Dame",,"Vanderbilt","W",13,23,56.5,122,0,0,101.1,"brandon-wimbush-1"
"Isaiah Wright","2018-09-15",3,"Temple","@","Maryland","W",0,1,0,0,0,0,0,"isaiah-wright-1"
"Todd Centeio","2018-09-20",4,"Temple",,"Tulsa","W",1,1,100,-3,0,0,74.8,"todd-centeio-1"
"Anthony Russo","2018-09-20",4,"Temple",,"Tulsa","W",7,20,35,112,0,2,62,"anthony-russo-3"
"Luke Skipper","2018-09-20",4,"Tulsa","@","Temple","L",22,41,53.7,195,0,3,79,"luke-skipper-1"
"Sean Clifford","2018-09-21",4,"Penn State","@","Illinois","W",1,1,100,44,0,0,469.6,"sean-clifford-1"
"JT Daniels","2018-09-21",4,"Southern California",,"Washington State","W",17,26,65.4,241,3,0,181.3,"jt-daniels-1"
"Trenard Davis","2018-09-21",4,"Illinois",,"Penn State","L",1,1,100,17,1,0,572.8,"trenard-davis-1"
"Trace McSorley","2018-09-21",4,"Penn State","@","Illinois","W",12,19,63.2,160,3,1,175.5,"trace-mcsorley-1"
"McKenzie Milton","2018-09-21",3,"Central Florida",,"Florida Atlantic","W",21,32,65.6,306,3,0,176.9,"mckenzie-milton-1"
"Gardner Minshew","2018-09-21",4,"Washington State","@","Southern California","L",37,52,71.2,344,3,0,145.8,"gardner-minshew-1"
"M.J. Rivers II","2018-09-21",4,"Illinois",,"Penn State","L",17,28,60.7,149,1,1,110.1,"mj-rivers-ii-1"
"Matt Robinson","2018-09-21",4,"Illinois",,"Penn State","L",0,2,0,0,0,1,-100,"matt-robinson-6"
"Chris Robison","2018-09-21",4,"Florida Atlantic","@","Central Florida","L",13,26,50,124,1,3,79.7,"chris-robison-1"
"Devin Singletary","2018-09-21",4,"Florida Atlantic","@","Central Florida","L",1,1,100,25,0,0,310,"devin-singletary-1"
"Jack Abraham","2018-09-22",3,"Southern Mississippi",,"Rice","W",25,34,73.5,428,4,1,212.2,"jack-abraham-1"
"Josh Adkins","2018-09-22",5,"New Mexico State","@","Texas-El Paso","W",9,18,50,156,1,0,141.1,"josh-adkins-1"
"Ryan Agnew","2018-09-22",4,"San Diego State",,"Eastern Michigan","W",12,22,54.5,176,2,1,142.7,"ryan-agnew-1"
"Holton Ahlers","2018-09-22",3,"East Carolina","@","South Florida","L",1,2,50,3,0,0,62.6,"holton-ahlers-1"
"Christian Alexander","2018-09-22",4,"Florida International","@","Miami (FL)","L",1,4,25,2,0,0,29.2,"christian-alexander-1"
"Jack Allison","2018-09-22",3,"West Virginia",,"Kansas State","W",0,1,0,0,0,1,-200,"jack-allison-1"
"Kilton Anderson","2018-09-22",4,"Coastal Carolina","@","Louisiana","W",7,11,63.6,104,1,0,173.1,"kilton-anderson-1"
