Player,Date,G,School,Loc,Opponent,WL,Rec,Rec Yards,Rec Avg,Rec TD,unique_id
Darius Walker,2006-09-09,2,Notre Dame,,Penn State,W,7,72,10.3,1,darius-walker-1
Grant Walker,2006-09-09,2,Texas Tech,@,Texas-El Paso,W,1,12,12.0,0,grant-walker-1
Johnny Walker,2006-09-09,2,Colorado State,N,Colorado,W,10,158,15.8,0,johnny-walker-1
Mike Walker,2006-09-09,2,Central Florida,@,Florida,L,6,33,5.5,0,mike-walker-1
Sean Walker,2006-09-09,2,Vanderbilt,@,Alabama,L,1,28,28.0,0,sean-walker-1
Todd Walker,2006-09-09,2,Texas Tech,@,Texas-El Paso,W,5,47,9.4,0,todd-walker-1
Brandon Walker-Roby,2006-09-09,2,Indiana,@,Ball State,W,1,14,14.0,0,brandon-walker-roby-1
A.J. Wallace,2006-09-09,2,Penn State,@,Notre Dame,L,1,5,5.0,0,aj-wallace-1
Bobby Wallace,2006-09-09,2,South Carolina,,Georgia,L,1,10,10.0,0,bobby-wallace-1
Mike Wallace,2006-09-09,2,Mississippi,@,Missouri,L,1,6,6.0,0,mike-wallace-1
Luke Walters,2006-09-09,2,New Mexico,@,New Mexico State,W,1,14,14.0,0,luke-walters-1
Rasheed Ward,2006-09-09,2,Northwestern,,New Hampshire,L,3,43,14.3,0,rasheed-ward-1
Danny Ware,2006-09-09,2,Georgia,@,South Carolina,W,1,29,29.0,0,danny-ware-1
Blake Warren,2006-09-09,2,Southern Methodist,@,North Texas,L,3,13,4.3,0,blake-warren-1
Brandon Warren,2006-09-09,2,Florida State,,Troy,W,3,56,18.7,0,brandon-warren-1
DaJuan Warren,2006-09-09,2,Illinois,@,Rutgers,L,1,17,17.0,0,dajuan-warren-1
Cedric Washington,2006-09-09,2,Arkansas,,Utah State,W,1,7,7.0,0,cedric-washington-1
Justin Watts,2006-09-09,2,Texas Christian,,California-Davis,W,1,2,2.0,0,justin-watts-2
Rock Wells,2006-09-09,2,North Carolina,,Virginia Tech,L,1,7,7.0,0,rock-wells-1
Joe West,2006-09-09,2,Texas-El Paso,,Texas Tech,L,2,59,29.5,1,joe-west-1
Mike West,2006-09-09,2,South Carolina,,Georgia,L,1,9,9.0,0,mike-west-1
Ernie Wheelwright,2006-09-09,2,Minnesota,@,California,L,2,29,14.5,0,ernie-wheelwright-1
Brandon Whitaker,2006-09-09,2,Baylor,,Northwestern State,W,2,14,7.0,0,brandon-whitaker-1
Corey White,2006-09-09,2,Alabama-Birmingham,,East Carolina,W,1,5,5.0,0,corey-white-2
Deanthony White,2006-09-09,2,Eastern Michigan,@,Michigan State,L,1,38,38.0,0,deanthony-white-1
Marlon White,2006-09-09,2,Vanderbilt,@,Alabama,L,1,15,15.0,0,marlon-white-1
Thomas White,2006-09-09,2,Baylor,,Northwestern State,W,3,52,17.3,2,thomas-white-1
L.V. Whitworth,2006-09-09,2,Boston College,,Clemson,W,4,17,4.3,0,lv-whitworth-1
Bobby Williams,2006-09-09,2,Middle Tennessee State,@,Maryland,L,7,71,10.1,0,bobby-williams-1
Chandler Williams,2006-09-09,2,Florida International,@,South Florida,L,10,129,12.9,0,chandler-williams-1
Chris Williams,2006-09-09,2,New Mexico State,,New Mexico,L,7,94,13.4,0,chris-williams-2
Corey Williams,2006-09-09,2,Washington,@,Oklahoma,L,3,22,7.3,0,corey-williams-1
Damian Williams,2006-09-09,2,Arkansas,,Utah State,W,2,53,26.5,0,damian-williams-1
Derrick Williams,2006-09-09,2,Penn State,@,Notre Dame,L,3,12,4.0,0,derrick-williams-2
Earnest Williams,2006-09-09,2,Memphis,,Chattanooga,W,3,69,23.0,1,earnest-williams-1
Eddie Williams,2006-09-09,2,Idaho,@,Washington State,L,1,4,4.0,0,eddie-williams-1
Isaiah Williams,2006-09-09,2,Maryland,,Middle Tennessee State,W,2,31,15.5,0,isaiah-williams-1
Jaison Williams,2006-09-09,2,Oregon,@,Fresno State,W,6,106,17.7,0,jaison-williams-1
Jeremiah Williams,2006-09-09,2,New Mexico State,,New Mexico,L,5,31,6.2,0,jeremiah-williams-1
Jeremy Williams,2006-09-09,1,Tulane,@,Houston,L,3,36,12.0,0,jeremy-williams-1
Josh Williams,2006-09-09,2,Miami (OH),@,Purdue,L,4,27,6.8,0,josh-williams-3
Mike Williams,2006-09-09,2,Syracuse,,Iowa,L,2,39,19.5,0,mike-williams-4
Patrick Williams,2006-09-09,2,Colorado,N,Colorado State,L,5,37,7.4,0,patrick-williams-1
Paul Williams,2006-09-09,2,Fresno State,,Oregon,L,3,27,9.0,0,paul-williams-2
Stephen Williams,2006-09-09,2,Toledo,@,Western Michigan,L,1,7,7.0,0,stephen-williams-1
T.J. Williams,2006-09-09,2,Michigan State,,Eastern Michigan,W,1,8,8.0,1,tj-williams-1
Wes Williams,2006-09-09,2,Idaho,@,Washington State,L,1,26,26.0,0,wes-williams-1
Matt Willis,2006-09-09,2,UCLA,,Rice,W,1,5,5.0,0,matt-willis-1
Marquis Wilson,2006-09-09,2,Utah,,Northern Arizona,W,4,72,18.0,1,marquis-wilson-1
Ryan Wolfe,2006-09-09,2,Nevada-Las Vegas,@,Iowa State,L,3,31,10.3,1,ryan-wolfe-1
Brad Wood,2006-09-09,2,Arizona,@,Louisiana State,L,1,19,19.0,0,brad-wood-1
Artrel Woods,2006-09-09,2,Oklahoma State,@,Arkansas State,W,1,3,3.0,0,artrel-woods-1
D'Juan Woods,2006-09-09,2,Oklahoma State,@,Arkansas State,W,1,5,5.0,0,djuan-woods-1
Dustin Woods,2006-09-09,2,Miami (OH),@,Purdue,L,1,52,52.0,1,dustin-woods-1
Shannon Woods,2006-09-09,2,Texas Tech,@,Texas-El Paso,W,5,26,5.2,0,shannon-woods-1
Dwayne Wright,2006-09-09,2,Fresno State,,Oregon,L,1,-2,-2.0,0,dwayne-wright-1
Jomar Wright,2006-09-09,2,Duke,@,Wake Forest,L,5,104,20.8,1,jomar-wright-1
Mike Wright,2006-09-09,2,Army,,Kent State,W,3,24,8.0,0,mike-wright-1
Deshawn Wynn,2006-09-09,2,Florida,,Central Florida,W,1,12,12.0,0,deshawn-wynn-1
E.J. Wynn,2006-09-09,2,Marshall,,Hofstra,W,4,27,6.8,0,ej-wynn-1
Albert Young,2006-09-09,2,Iowa,@,Syracuse,W,3,29,9.7,0,albert-young-1
Selvin Young,2006-09-09,2,Texas,,Ohio State,L,6,41,6.8,0,selvin-young-1
Kenneth Zacharie,2006-09-09,2,Louisiana-Monroe,@,Kansas,L,4,86,21.5,2,kenneth-zacharie-1
Lance Ball,2006-09-14,3,Maryland,@,West Virginia,L,2,12,6.0,0,lance-ball-1
Michael Cannon,2006-09-14,3,Middle Tennessee State,,Tennessee Tech,W,1,11,11.0,0,michael-cannon-1
Jonathan Grigsby,2006-09-14,3,Middle Tennessee State,,Tennessee Tech,W,1,5,5.0,0,jonathan-grigsby-1
Eugene Gross,2006-09-14,3,Middle Tennessee State,,Tennessee Tech,W,1,1,1.0,0,eugene-gross-1
Joey Haynos,2006-09-14,3,Maryland,@,West Virginia,L,8,51,6.4,1,joey-haynos-1
Taron Henry,2006-09-14,3,Middle Tennessee State,,Tennessee Tech,W,1,13,13.0,1,taron-henry-1
Darrius Heyward-Bey,2006-09-14,3,Maryland,@,West Virginia,L,5,49,9.8,0,darrius-heyward-bey-1
Keon Lattimore,2006-09-14,3,Maryland,@,West Virginia,L,2,6,3.0,0,keon-lattimore-1
Demarco McNair,2006-09-14,3,Middle Tennessee State,,Tennessee Tech,W,1,5,5.0,0,demarco-mcnair-1
Brandon Myles,2006-09-14,3,West Virginia,,Maryland,W,1,12,12.0,0,brandon-myles-1
Danny Oquendo,2006-09-14,3,Maryland,@,West Virginia,L,3,40,13.3,0,danny-oquendo-1
Luke Paschall,2006-09-14,3,Middle Tennessee State,,Tennessee Tech,W,2,20,10.0,1,luke-paschall-1
Darius Reynaud,2006-09-14,3,West Virginia,,Maryland,W,4,28,7.0,1,darius-reynaud-1
Owen Schmitt,2006-09-14,3,West Virginia,,Maryland,W,1,3,3.0,0,owen-schmitt-1
Rod Taylor,2006-09-14,3,Middle Tennessee State,,Tennessee Tech,W,2,21,10.5,0,rod-taylor-1
Bobby Williams,2006-09-14,3,Middle Tennessee State,,Tennessee Tech,W,3,51,17.0,0,bobby-williams-1
Isaiah Williams,2006-09-14,3,Maryland,@,West Virginia,L,4,53,13.3,1,isaiah-williams-1
John Allen,2006-09-15,3,Toledo,,Kansas,W,1,12,12.0,0,john-allen-1
Jon Cornish,2006-09-15,3,Kansas,@,Toledo,L,3,26,8.7,0,jon-cornish-1
Richard Davis,2006-09-15,3,Toledo,,Kansas,W,1,0,0.0,0,richard-davis-1
Dexton Fields,2006-09-15,3,Kansas,@,Toledo,L,4,36,9.0,1,dexton-fields-1
Derek Fine,2006-09-15,3,Kansas,@,Toledo,L,5,49,9.8,0,derek-fine-1
Andrew Hawkins,2006-09-15,3,Toledo,,Kansas,W,3,18,6.0,0,andrew-hawkins-1
Marcus Henry,2006-09-15,3,Kansas,@,Toledo,L,4,67,16.8,1,marcus-henry-1
Marcus Herford,2006-09-15,3,Kansas,@,Toledo,L,3,38,12.7,0,marcus-herford-1
Chris Hopkins,2006-09-15,3,Toledo,,Kansas,W,5,32,6.4,0,chris-hopkins-1
Brian Murph,2006-09-15,3,Kansas,@,Toledo,L,4,27,6.8,0,brian-murph-1
Steve Odom,2006-09-15,3,Toledo,,Kansas,W,3,36,12.0,0,steve-odom-1
Josh Powell,2006-09-15,3,Toledo,,Kansas,W,1,1,1.0,0,josh-powell-2
Stephen Williams,2006-09-15,3,Toledo,,Kansas,W,1,37,37.0,1,stephen-williams-1
Tarrion Adams,2006-09-16,3,Tulsa,,North Texas,W,1,9,9.0,0,tarrion-adams-1
Will Albin,2006-09-16,3,Marshall,@,Kansas State,L,1,4,4.0,0,will-albin-1
Danario Alexander,2006-09-16,3,Missouri,@,New Mexico,W,1,6,6.0,0,danario-alexander-1
Brandon Allen,2006-09-16,3,New Mexico State,,Texas Southern,W,1,18,18.0,0,brandon-allen-1
Matt Allen,2006-09-16,3,Brigham Young,@,Boston College,L,6,108,18.0,0,matt-allen-1
Aundrae Allison,2006-09-16,3,East Carolina,,Memphis,W,9,124,13.8,1,aundrae-allison-1
Anthony Alridge,2006-09-16,3,Houston,,Grambling State,W,1,9,9.0,0,anthony-alridge-1
Danny Amendola,2006-09-16,3,Texas Tech,@,Texas Christian,L,2,28,14.0,0,danny-amendola-1
Bryan Anderson,2006-09-16,3,Central Michigan,,Akron,W,7,95,13.6,0,bryan-anderson-1
Cory Anderson,2006-09-16,3,Tennessee,,Florida,L,1,4,4.0,0,cory-anderson-1
Deon Anderson,2006-09-16,2,Connecticut,,Wake Forest,L,4,46,11.5,0,deon-anderson-1
Micah Andrews,2006-09-16,3,Wake Forest,@,Connecticut,W,2,11,5.5,0,micah-andrews-1
Chad Andrus,2006-09-16,3,Texas Christian,,Texas Tech,W,1,9,9.0,0,chad-andrus-1
Rodelin Anthony,2006-09-16,3,Nevada-Las Vegas,@,Hawaii,L,2,20,10.0,1,rodelin-anthony-1
Adrian Arrington,2006-09-16,3,Michigan,@,Notre Dame,W,2,32,16.0,0,adrian-arrington-1
Jabari Arthur,2006-09-16,3,Akron,@,Central Michigan,L,8,137,17.1,1,jabari-arthur-1
Donnie Avery,2006-09-16,3,Houston,,Grambling State,W,5,60,12.0,0,donnie-avery-1
James Bailey,2006-09-16,3,Indiana,,Southern Illinois,L,2,42,21.0,0,james-bailey-1
Aaron Bain,2006-09-16,2,Hawaii,,Nevada-Las Vegas,W,1,5,5.0,0,aaron-bain-1
Dallas Baker,2006-09-16,3,Florida,@,Tennessee,W,4,54,13.5,2,dallas-baker-1
Mikail Baker,2006-09-16,3,Baylor,@,Washington State,L,1,3,3.0,0,mikail-baker-1
Toney Baker,2006-09-16,3,North Carolina State,@,Southern Mississippi,L,3,27,9.0,0,toney-baker-1
Gary Banks,2006-09-16,3,Troy,@,Georgia Tech,L,8,104,13.0,1,gary-banks-1
Ben Barkema,2006-09-16,3,Iowa State,@,Iowa,L,1,6,6.0,0,ben-barkema-1
Freddie Barnes,2006-09-16,3,Bowling Green State,@,Florida International,W,1,3,3.0,1,freddie-barnes-1
Josh Barnes,2006-09-16,3,Southern Mississippi,,North Carolina State,W,1,12,12.0,0,josh-barnes-1
Tyree Barnes,2006-09-16,3,Navy,@,Stanford,W,3,35,11.7,0,tyree-barnes-1
Gary Barnidge,2006-09-16,3,Louisville,,Miami (FL),W,3,45,15.0,0,gary-barnidge-1
Durrell Barry,2006-09-16,3,Clemson,@,Florida State,W,1,9,9.0,0,durrell-barry-1
Travis Beckum,2006-09-16,3,Wisconsin,,San Diego State,W,1,21,21.0,0,travis-beckum-1
Brian Bell,2006-09-16,3,Kent State,@,Miami (OH),W,2,37,18.5,0,brian-bell-1
Chris Bell,2006-09-16,3,Penn State,,Youngstown State,W,2,29,14.5,0,chris-bell-1
Cole Bennett,2006-09-16,3,Auburn,,Louisiana State,W,1,7,7.0,0,cole-bennett-1
Earl Bennett,2006-09-16,3,Vanderbilt,,Arkansas,L,4,31,7.8,0,earl-bennett-1
Martellus Bennett,2006-09-16,3,Texas A&M,,Army,W,1,9,9.0,0,martellus-bennett-1
Davone Bess,2006-09-16,2,Hawaii,,Nevada-Las Vegas,W,10,124,12.4,1,davone-bess-1
Jayson Bird,2006-09-16,3,Idaho,,Idaho State,W,1,10,10.0,0,jayson-bird-1
Adam Bishop,2006-09-16,3,Nevada,,Colorado State,W,1,8,8.0,0,adam-bishop-1
Will Bleakley,2006-09-16,3,South Florida,@,Central Florida,W,2,22,11.0,0,will-bleakley-1
Todd Blythe,2006-09-16,3,Iowa State,@,Iowa,L,4,45,11.3,1,todd-blythe-1
Cameron Bobb,2006-09-16,3,Kent State,@,Miami (OH),W,1,11,11.0,0,cameron-bobb-1
Ken Bohnet,2006-09-16,3,Eastern Michigan,@,Northwestern,L,1,6,6.0,0,ken-bohnet-1
Mark Bonds,2006-09-16,3,Western Michigan,@,Virginia,W,2,-4,-2.0,0,mark-bonds-1
Chris Bonner,2006-09-16,3,Florida Atlantic,@,Oklahoma State,L,2,37,18.5,0,chris-bonner-1
Lorenzo Booker,2006-09-16,3,Florida State,,Clemson,L,1,7,7.0,0,lorenzo-booker-1
Larry Bostic,2006-09-16,3,Ball State,@,Purdue,L,10,99,9.9,0,larry-bostic-1
Ray Boudreaux,2006-09-16,2,Tulane,@,Mississippi State,W,1,27,27.0,1,ray-boudreaux-1
Dwayne Bowe,2006-09-16,3,Louisiana State,@,Auburn,L,4,56,14.0,0,dwayne-bowe-1
Donald Bowens,2006-09-16,3,North Carolina State,@,Southern Mississippi,L,4,76,19.0,1,donald-bowens-1
Adarius Bowman,2006-09-16,3,Oklahoma State,,Florida Atlantic,W,2,93,46.5,1,adarius-bowman-1
Cody Boyd,2006-09-16,3,Washington State,,Baylor,W,3,37,12.3,0,cody-boyd-1
Cory Boyd,2006-09-16,3,South Carolina,,Wofford,W,1,2,2.0,0,cory-boyd-1
Justin Boyle,2006-09-16,3,Duke,@,Virginia Tech,L,1,6,6.0,0,justin-boyle-1
Ahmad Bradshaw,2006-09-16,3,Marshall,@,Kansas State,L,2,10,5.0,0,ahmad-bradshaw-1
Kenneth Brantley II,2006-09-16,3,Bowling Green State,@,Florida International,W,2,35,17.5,0,kenneth-brantley-ii-1
Steve Breaston,2006-09-16,3,Michigan,@,Notre Dame,W,6,42,7.0,0,steve-breaston-1
Terrance Breaux,2006-09-16,3,Buffalo,@,Northern Illinois,L,8,104,13.0,1,terrance-breaux-1
Steven Bright,2006-09-16,3,Vanderbilt,,Arkansas,L,1,12,12.0,0,steven-bright-1
Alex Brink,2006-09-16,3,Washington State,,Baylor,W,1,4,4.0,1,alex-brink-1
Andy Brodell,2006-09-16,3,Iowa,,Iowa State,W,2,36,18.0,1,andy-brodell-1
Justin Brooks,2006-09-16,3,Troy,@,Georgia Tech,L,1,4,4.0,0,justin-brooks-1
Steve Brouse,2006-09-16,2,Connecticut,,Wake Forest,L,2,19,9.5,0,steve-brouse-1
Aaron Brown,2006-09-16,3,Texas Christian,,Texas Tech,W,1,23,23.0,0,aaron-brown-2
Chris Brown,2006-09-16,3,Tennessee,,Florida,L,1,4,4.0,0,chris-brown-5
Curtis Brown,2006-09-16,3,Brigham Young,@,Boston College,L,11,94,8.5,0,curtis-brown-3
Jordan Brown,2006-09-16,3,Houston,,Grambling State,W,1,0,0.0,0,jordan-brown-1
Keith Brown,2006-09-16,3,Alabama,,Louisiana-Monroe,W,5,82,16.4,0,keith-brown-2
Marcus Brown,2006-09-16,3,Temple,@,Minnesota,L,1,1,1.0,0,marcus-brown-2
Moe Brown,2006-09-16,3,South Carolina,,Wofford,W,1,15,15.0,0,moe-brown-1
Thomas Brown,2006-09-16,3,Georgia,,Alabama-Birmingham,W,1,6,6.0,0,thomas-brown-1
Travis Brown,2006-09-16,3,New Mexico,,Missouri,L,6,54,9.0,0,travis-brown-2
A.J. Bryant,2006-09-16,3,Georgia,,Alabama-Birmingham,W,3,12,4.0,0,aj-bryant-1
Dorien Bryant,2006-09-16,3,Purdue,,Ball State,W,7,52,7.4,0,dorien-bryant-1
Jamar Bryant,2006-09-16,3,East Carolina,,Memphis,W,2,4,2.0,0,jamar-bryant-1
Walter Bryant,2006-09-16,3,Texas Christian,,Texas Tech,W,3,19,6.3,0,walter-bryant-1
Steve Buches,2006-09-16,3,Pittsburgh,,Michigan State,L,5,54,10.8,1,steve-buches-1
Kenneth Buckley,2006-09-16,3,New Mexico State,,Texas Southern,W,2,21,10.5,0,kenneth-buckley-1
Christopher Buckner,2006-09-16,3,New Mexico State,,Texas Southern,W,2,21,10.5,0,christopher-buckner-1
Ryan Bugg,2006-09-16,3,Tulsa,,North Texas,W,7,87,12.4,1,ryan-bugg-1
Michael Bumpus,2006-09-16,3,Washington State,,Baylor,W,7,64,9.1,0,michael-bumpus-1
Rudy Burgess,2006-09-16,3,Arizona State,@,Colorado,W,1,13,13.0,0,rudy-burgess-1
Dan Burks,2006-09-16,3,Alabama-Birmingham,@,Georgia,L,2,25,12.5,0,dan-burks-1
Tony Burks,2006-09-16,3,Mississippi State,,Tulane,L,4,130,32.5,0,tony-burks-1
Keenan Burton,2006-09-16,3,Kentucky,,Mississippi,W,3,35,11.7,0,keenan-burton-1
Tom Busch,2006-09-16,3,Iowa,,Iowa State,W,1,2,2.0,1,tom-busch-1
Ryan Busing,2006-09-16,3,Miami (OH),,Kent State,L,1,6,6.0,0,ryan-busing-1
Deon Butler,2006-09-16,3,Penn State,,Youngstown State,W,2,31,15.5,0,deon-butler-1
Matt Caddell,2006-09-16,3,Alabama,,Louisiana-Monroe,W,1,6,6.0,0,matt-caddell-1
Andre Caldwell,2006-09-16,3,Florida,@,Tennessee,W,4,50,12.5,0,andre-caldwell-1
Duke Calhoun,2006-09-16,3,Memphis,@,East Carolina,L,2,40,20.0,1,duke-calhoun-1
Andre Callender,2006-09-16,3,Boston College,,Brigham Young,W,3,40,13.3,0,andre-callender-1
John Carlson,2006-09-16,3,Notre Dame,,Michigan,L,3,42,14.0,0,john-carlson-1
Damion Carter,2006-09-16,3,Southern Mississippi,,North Carolina State,W,3,65,21.7,0,damion-carter-1
Jarret Carter,2006-09-16,3,Northern Illinois,,Buffalo,W,1,4,4.0,0,jarret-carter-1
Brent Casteel,2006-09-16,3,Utah,@,Utah State,W,3,29,9.7,0,brent-casteel-1
Terry Caulley,2006-09-16,2,Connecticut,,Wake Forest,L,1,3,3.0,0,terry-caulley-1
Brent Celek,2006-09-16,3,Cincinnati,@,Ohio State,L,3,39,13.0,0,brent-celek-1
Obed Cetoute,2006-09-16,3,Central Michigan,,Akron,W,1,25,25.0,0,obed-cetoute-1
Kevin Challenger,2006-09-16,3,Boston College,,Brigham Young,W,4,35,8.8,0,kevin-challenger-1
Mike Chambers,2006-09-16,3,Minnesota,,Temple,W,1,7,7.0,0,mike-chambers-1
Scott Chandler,2006-09-16,3,Iowa,,Iowa State,W,5,52,10.4,0,scott-chandler-1
Trey Chaney,2006-09-16,3,Alabama-Birmingham,@,Georgia,L,1,6,6.0,0,trey-chaney-1
Conrad Chanove,2006-09-16,3,Southern Mississippi,,North Carolina State,W,1,10,10.0,0,conrad-chanove-1
Joe Chapple,2006-09-16,3,Western Michigan,@,Virginia,W,1,18,18.0,0,joe-chapple-1
Hugh Charles,2006-09-16,3,Colorado,,Arizona State,L,2,30,15.0,0,hugh-charles-1
Jamaal Charles,2006-09-16,3,Texas,@,Rice,W,1,7,7.0,0,jamaal-charles-1
Zach Charles,2006-09-16,3,Bowling Green State,@,Florida International,W,4,13,3.3,0,zach-charles-1
Bobby Chase,2006-09-16,3,Southern Methodist,,Sam Houston State,W,1,10,10.0,0,bobby-chase-1
Sam Cheatham,2006-09-16,3,Northwestern,,Eastern Michigan,W,1,9,9.0,0,sam-cheatham-1
Raphael Chestnut,2006-09-16,3,Duke,@,Virginia Tech,L,1,4,4.0,0,raphael-chestnut-1
Jeremy Childs,2006-09-16,3,Boise State,@,Wyoming,W,1,16,16.0,0,jeremy-childs-1
Tashard Choice,2006-09-16,3,Georgia Tech,,Troy,W,1,11,11.0,0,tashard-choice-1
Thomas Christy,2006-09-16,3,Ohio,@,Rutgers,L,1,1,1.0,1,thomas-christy-1
Sean Clayton,2006-09-16,3,Florida Atlantic,@,Oklahoma State,L,1,16,16.0,0,sean-clayton-1
Thomas Clayton,2006-09-16,3,Kansas State,,Marshall,W,1,3,3.0,0,thomas-clayton-1
Nick Cleaver,2006-09-16,3,New Mexico State,,Texas Southern,W,5,100,20.0,1,nick-cleaver-1
Cameron Clemons,2006-09-16,3,Tulsa,,North Texas,W,1,4,4.0,0,cameron-clemons-1
Ben Cleveland,2006-09-16,3,Arkansas,@,Vanderbilt,W,1,15,15.0,1,ben-cleveland-1
David Clowney,2006-09-16,3,Virginia Tech,,Duke,W,4,120,30.0,0,david-clowney-1
Daniel Coats,2006-09-16,3,Brigham Young,@,Boston College,L,2,26,13.0,0,daniel-coats-1
Chase Coffman,2006-09-16,3,Missouri,@,New Mexico,W,4,33,8.3,0,chase-coffman-1
Lamarcus Coker,2006-09-16,3,Tennessee,,Florida,L,1,48,48.0,1,lamarcus-coker-1
Zac Collie,2006-09-16,3,Brigham Young,@,Boston College,L,1,13,13.0,0,zac-collie-1
Conredge Collins,2006-09-16,3,Pittsburgh,,Michigan State,L,2,10,5.0,0,conredge-collins-1
Jed Collins,2006-09-16,3,Washington State,,Baylor,W,3,44,14.7,0,jed-collins-1
John Conner,2006-09-16,3,Kentucky,,Mississippi,W,1,4,4.0,0,john-conner-1
Jason Cook,2006-09-16,3,Mississippi,@,Kentucky,L,1,4,4.0,0,jason-cook-1
Jemalle Cornelius,2006-09-16,3,Florida,@,Tennessee,W,2,29,14.5,1,jemalle-cornelius-1
Quan Cosby,2006-09-16,3,Texas,@,Rice,W,1,21,21.0,0,quan-cosby-1
Maurice Covington,2006-09-16,3,Virginia,,Western Michigan,L,1,10,10.0,0,maurice-covington-1
Mike Cox,2006-09-16,3,Georgia Tech,,Troy,W,2,13,6.5,1,mike-cox-2
London Crawford,2006-09-16,3,Arkansas,@,Vanderbilt,W,2,45,22.5,0,london-crawford-1
Andy Crooks,2006-09-16,3,Wisconsin,,San Diego State,W,1,11,11.0,0,andy-crooks-1
Marcus Cross,2006-09-16,3,Utah State,,Utah,L,2,14,7.0,0,marcus-cross-1
Lareylle Cunningham,2006-09-16,3,California,,Portland State,W,1,10,10.0,0,lareylle-cunningham-1
Ted Curtis,2006-09-16,3,Tulsa,,North Texas,W,2,14,7.0,1,ted-curtis-1
Patrick Danahy,2006-09-16,3,Stanford,,Navy,L,1,10,10.0,0,patrick-danahy-1
Quintin Daniels,2006-09-16,3,Washington,,Fresno State,W,3,16,5.3,0,quintin-daniels-1
Kenneth Darby,2006-09-16,3,Alabama,,Louisiana-Monroe,W,2,8,4.0,0,kenneth-darby-1
Kevin Darling,2006-09-16,3,Penn State,,Youngstown State,W,1,26,26.0,0,kevin-darling-1
Andrew Davis,2006-09-16,3,Troy,@,Georgia Tech,L,2,8,4.0,0,andrew-davis-1
Brandon Davis,2006-09-16,3,Northern Illinois,,Buffalo,W,1,12,12.0,0,brandon-davis-2
Chris Davis,2006-09-16,3,Florida State,,Clemson,L,1,26,26.0,0,chris-davis-2
Craig Davis,2006-09-16,3,Louisiana State,@,Auburn,L,7,96,13.7,0,craig-davis-1
Damarcus Davis,2006-09-16,2,Tulane,@,Mississippi State,W,4,90,22.5,1,damarcus-davis-1
Fred Davis,2006-09-16,2,Southern California,,Nebraska,W,2,16,8.0,0,fred-davis-1
James Davis,2006-09-16,3,Clemson,@,Florida State,W,1,54,54.0,0,james-davis-1
Jon Davis,2006-09-16,3,Iowa State,@,Iowa,L,3,38,12.7,0,jon-davis-1
Kellen Davis,2006-09-16,3,Michigan State,@,Pittsburgh,W,1,2,2.0,1,kellen-davis-1
Mike Davis,2006-09-16,3,South Carolina,,Wofford,W,1,2,2.0,0,mike-davis-1
Calvin Dawson,2006-09-16,3,Louisiana-Monroe,@,Alabama,L,2,20,10.0,0,calvin-dawson-1
Eric Deslauriers,2006-09-16,3,Eastern Michigan,@,Northwestern,L,3,12,4.0,0,eric-deslauriers-1
Tommy Devereaux,2006-09-16,3,Oklahoma State,,Florida Atlantic,W,2,32,16.0,0,tommy-devereaux-1
Tyson Devree,2006-09-16,3,Colorado,,Arizona State,L,1,6,6.0,0,tyson-devree-1
Nollis Dewar,2006-09-16,2,Connecticut,,Wake Forest,L,1,8,8.0,0,nollis-dewar-1
Shaun Dewitty,2006-09-16,3,Arizona State,@,Colorado,W,1,18,18.0,0,shaun-dewitty-1
Ervin Dickerson,2006-09-16,3,Texas Christian,,Texas Tech,W,1,6,6.0,0,ervin-dickerson-1
Ross Dickerson,2006-09-16,2,Hawaii,,Nevada-Las Vegas,W,2,27,13.5,0,ross-dickerson-1
Brandon Diles,2006-09-16,3,Tulsa,,North Texas,W,2,55,27.5,0,brandon-diles-1
Jarett Dillard,2006-09-16,3,Rice,,Texas,L,9,91,10.1,1,jarett-dillard-1
Tony Dixon,2006-09-16,3,Kentucky,,Mississippi,W,4,31,7.8,0,tony-dixon-1
Darion Donnelly,2006-09-16,3,Wyoming,,Boise State,L,1,18,18.0,0,darion-donnelly-1
Cedrick Dorsey,2006-09-16,3,Southern Methodist,,Sam Houston State,W,1,25,25.0,1,cedrick-dorsey-1
Shannon Dorsey,2006-09-16,3,Fresno State,@,Washington,L,2,33,16.5,0,shannon-dorsey-1
Joseph Doss,2006-09-16,3,Memphis,@,East Carolina,L,3,33,11.0,0,joseph-doss-1
Early Doucet,2006-09-16,3,Louisiana State,@,Auburn,L,4,83,20.8,0,early-doucet-1
Dominique Douglas,2006-09-16,3,Iowa,,Iowa State,W,6,88,14.7,0,dominique-douglas-1
Harry Douglas,2006-09-16,3,Louisville,,Miami (FL),W,4,94,23.5,0,harry-douglas-1
Jim Dray,2006-09-16,3,Stanford,,Navy,L,4,24,6.0,0,jim-dray-1
Derek Dubois,2006-09-16,3,New Mexico State,,Texas Southern,W,3,34,11.3,0,derek-dubois-1
Chris Dunlap,2006-09-16,3,Georgia Tech,,Troy,W,2,22,11.0,0,chris-dunlap-1
John Dunlap,2006-09-16,3,North Carolina State,@,Southern Mississippi,L,4,33,8.3,1,john-dunlap-1
Chris Dunn,2006-09-16,2,Tulane,@,Mississippi State,W,2,32,16.0,0,chris-dunn-1
Robert Dunn,2006-09-16,3,Auburn,,Louisiana State,W,1,14,14.0,0,robert-dunn-1
Tim Dunn,2006-09-16,3,Army,@,Texas A&M,L,2,30,15.0,0,tim-dunn-1
