Player,Date,G,School,Loc,Opponent,WL,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,unique_id
Paul McCall,2009-09-19,2,Florida International,@,Rutgers,L,24,37,64.9,197,2,2,116.6,paul-mccall-1
Reid McCollum,2009-09-19,3,South Carolina,,Florida Atlantic,W,1,1,100.0,7,0,0,158.8,reid-mccollum-1
Colt McCoy,2009-09-19,3,Texas,,Texas Tech,W,24,34,70.6,205,1,2,119.2,colt-mccoy-1
Greg McElroy,2009-09-19,3,Alabama,,North Texas,W,13,15,86.7,176,2,0,229.2,greg-mcelroy-1
Brad McGuire,2009-09-19,3,Louisiana,@,Louisiana State,L,1,1,100.0,4,0,0,133.6,brad-mcguire-1
Ryan McManus,2009-09-19,3,Wake Forest,,Elon,W,1,4,25.0,5,0,0,35.5,ryan-mcmanus-1
Bo Levi Mitchell,2009-09-19,3,Southern Methodist,@,Washington State,L,40,57,70.2,424,2,4,130.2,bo-levi-mitchell-1
Dion Morton,2009-09-19,3,Colorado State,,Nevada,W,1,1,100.0,25,1,0,640.0,dion-morton-1
Domenic Natale,2009-09-19,3,Rutgers,,Florida International,W,1,2,50.0,49,0,0,255.8,domenic-natale-1
Riley Nelson,2009-09-19,3,Brigham Young,,Florida State,L,3,3,100.0,61,1,0,380.8,riley-nelson-1
Kevin Newsome,2009-09-19,3,Penn State,,Temple,W,1,2,50.0,6,0,0,75.2,kevin-newsome-1
Keith Nichol,2009-09-19,3,Michigan State,@,Notre Dame,L,2,4,50.0,22,0,0,96.2,keith-nichol-1
Aaron Opelt,2009-09-19,3,Toledo,N,Ohio State,L,22,45,48.9,197,0,1,81.2,aaron-opelt-1
Brock Osweiler,2009-09-19,2,Arizona State,,Louisiana-Monroe,W,0,2,0.0,0,0,0,0.0,brock-osweiler-1
Kelly Page,2009-09-19,3,Ball State,@,Army,L,12,24,50.0,154,1,3,92.7,kelly-page-1
Kyle Parker,2009-09-19,3,Clemson,,Boston College,W,13,27,48.1,103,0,2,65.4,kyle-parker-1
Greg Paulus,2009-09-19,3,Syracuse,,Northwestern,W,24,35,68.6,346,2,1,164.8,greg-paulus-1
Curt Phillips,2009-09-19,3,Wisconsin,,Wofford,W,1,1,100.0,13,0,0,209.2,curt-phillips-1
Tony Pike,2009-09-19,3,Cincinnati,@,Oregon State,W,31,49,63.3,332,2,1,129.6,tony-pike-1
Patrick Pinkney,2009-09-19,3,East Carolina,@,North Carolina,L,19,30,63.3,157,1,0,118.3,patrick-pinkney-1
Christian Ponder,2009-09-19,3,Florida State,@,Brigham Young,W,21,26,80.8,195,2,0,169.2,christian-ponder-1
Donovan Porterie,2009-09-19,3,New Mexico,,Air Force,L,4,8,50.0,29,0,1,55.5,donovan-porterie-1
Taylor Potts,2009-09-19,3,Texas Tech,@,Texas,L,46,62,74.2,420,3,1,143.8,taylor-potts-1
Tavita Pritchard,2009-09-19,3,Stanford,,San Jose State,W,2,3,66.7,1,0,0,69.5,tavita-pritchard-1
Terrelle Pryor,2009-09-19,3,Ohio State,N,Toledo,W,17,28,60.7,262,3,2,160.4,terrelle-pryor-1
Ryan Radcliff,2009-09-19,3,Central Michigan,,Alcorn State,W,6,11,54.5,49,0,0,92.0,ryan-radcliff-1
Daniel Raudabaugh,2009-09-19,3,Miami (OH),@,Western Michigan,L,25,42,59.5,288,2,1,128.1,daniel-raudabaugh-1
Kyle Reed,2009-09-19,3,San Jose State,@,Stanford,L,5,8,62.5,38,0,0,102.4,kyle-reed-1
Todd Reesing,2009-09-19,3,Kansas,,Duke,W,28,41,68.3,338,3,0,161.7,todd-reesing-1
Chris Relf,2009-09-19,3,Mississippi State,@,Vanderbilt,W,2,4,50.0,15,0,0,81.5,chris-relf-1
Sean Renfree,2009-09-19,3,Duke,@,Kansas,L,14,23,60.9,115,1,0,117.2,sean-renfree-1
Trey Revell,2009-09-19,3,Louisiana-Monroe,@,Arizona State,L,10,23,43.5,126,2,2,100.8,trey-revell-1
Kevin Riley,2009-09-19,3,California,@,Minnesota,W,16,25,64.0,252,0,0,148.7,kevin-riley-1
Denard Robinson,2009-09-19,3,Michigan,,Eastern Michigan,W,0,4,0.0,0,0,2,-100.0,denard-robinson-1
Zac Robinson,2009-09-19,3,Oklahoma State,,Rice,W,14,20,70.0,227,2,0,198.3,zac-robinson-1
Matt Rodgers,2009-09-19,3,Akron,,Indiana,L,14,23,60.9,165,1,4,100.7,matt-rodgers-1
Naaman Roosevelt,2009-09-19,3,Buffalo,@,Central Florida,L,1,1,100.0,34,1,0,715.6,naaman-roosevelt-1
Mohamed Sanu,2009-09-19,3,Rutgers,,Florida International,W,0,1,0.0,0,0,0,0.0,mohamed-sanu-1
Tom Savage,2009-09-19,3,Rutgers,,Florida International,W,11,28,39.3,185,0,0,94.8,tom-savage-1
Andy Schmitt,2009-09-19,3,Eastern Michigan,@,Michigan,L,13,22,59.1,97,0,1,87.0,andy-schmitt-1
Matt Scott,2009-09-19,3,Arizona,@,Iowa,L,4,14,28.6,50,0,1,44.3,matt-scott-1
Theo Scott,2009-09-19,3,Ohio,,Cal Poly,W,14,27,51.9,236,3,0,161.9,theo-scott-1
Jameel Sewell,2009-09-19,3,Virginia,@,Southern Mississippi,L,24,46,52.2,312,2,1,119.1,jameel-sewell-1
Tyler Sheehan,2009-09-19,3,Bowling Green State,@,Marshall,L,43,62,69.4,383,1,0,126.6,tyler-sheehan-1
John Thomas Shepherd,2009-09-19,3,Rice,@,Oklahoma State,L,12,23,52.2,119,0,0,95.6,john-thomas-shepherd-1
Riley Skinner,2009-09-19,3,Wake Forest,,Elon,W,14,20,70.0,289,3,1,230.9,riley-skinner-1
Brandon Smith,2009-09-19,3,Western Kentucky,,Central Arkansas,L,8,22,36.4,66,0,1,52.5,brandon-smith-6
Geno Smith,2009-09-19,3,West Virginia,@,Auburn,L,5,8,62.5,50,0,1,90.0,geno-smith-1
Larry Smith,2009-09-19,3,Vanderbilt,,Mississippi State,L,12,32,37.5,124,0,1,63.8,larry-smith-1
Rusty Smith,2009-09-19,2,Florida Atlantic,@,South Carolina,L,21,31,67.7,198,2,1,136.2,rusty-smith-1
Jevan Snead,2009-09-19,2,Mississippi,,Southeastern Louisiana,W,16,28,57.1,209,3,0,155.2,jevan-snead-1
Nathan Stanley,2009-09-19,2,Mississippi,,Southeastern Louisiana,W,2,3,66.7,33,0,0,159.1,nathan-stanley-1
Ricky Stanzi,2009-09-19,3,Iowa,,Arizona,W,20,32,62.5,205,0,1,110.1,ricky-stanzi-1
Bradley Starks,2009-09-19,3,West Virginia,@,Auburn,L,1,1,100.0,31,0,0,360.4,bradley-starks-1
Trent Steelman,2009-09-19,3,Army,,Ball State,W,3,7,42.9,58,1,0,159.6,trent-steelman-1
Grant Stucker,2009-09-19,3,Colorado State,,Nevada,W,10,20,50.0,165,2,0,152.3,grant-stucker-1
Bill Stull,2009-09-19,3,Pittsburgh,,Navy,W,17,24,70.8,245,1,0,170.3,bill-stull-1
Danny Sullivan,2009-09-19,2,Arizona State,,Louisiana-Monroe,W,19,30,63.3,220,1,0,135.9,danny-sullivan-1
Tino Sunseri,2009-09-19,3,Pittsburgh,,Navy,W,2,2,100.0,-2,0,0,91.6,tino-sunseri-1
Karsten Sween,2009-09-19,3,Wyoming,@,Colorado,L,3,8,37.5,27,0,0,65.9,karsten-sween-1
Tyrod Taylor,2009-09-19,3,Virginia Tech,,Nebraska,W,12,27,44.4,192,1,0,116.4,tyrod-taylor-1
Tim Tebow,2009-09-19,3,Florida,,Tennessee,W,14,19,73.7,115,0,1,114.0,tim-tebow-1
Tyler Tettleton,2009-09-19,3,Ohio,,Cal Poly,W,1,2,50.0,8,0,1,-16.4,tyler-tettleton-1
Daniel Thomas,2009-09-19,3,Kansas State,@,UCLA,L,1,1,100.0,6,0,0,150.4,daniel-thomas-1
Jerome Tiller,2009-09-19,3,Iowa State,@,Kent State,W,3,7,42.9,26,0,1,45.5,jerome-tiller-1
Chris Todd,2009-09-19,3,Auburn,,West Virginia,W,16,31,51.6,284,4,1,164.7,chris-todd-1
Scott Tolzien,2009-09-19,3,Wisconsin,,Wofford,W,15,20,75.0,159,2,0,174.8,scott-tolzien-1
Justin Tuggle,2009-09-19,3,Boston College,@,Clemson,L,4,20,20.0,23,1,3,16.2,justin-tuggle-1
Nathan Tune,2009-09-19,3,North Texas,@,Alabama,L,16,23,69.6,126,1,0,129.9,nathan-tune-1
Chris Turner,2009-09-19,3,Maryland,,Middle Tennessee State,L,19,30,63.3,288,2,1,159.3,chris-turner-1
Jeff Van Camp,2009-09-19,2,Florida Atlantic,@,South Carolina,L,1,7,14.3,13,0,0,29.9,jeff-van-camp-1
Trevor Vittatoe,2009-09-19,3,Texas-El Paso,@,New Mexico State,W,15,32,46.9,182,0,0,94.7,trevor-vittatoe-1
Trevor Walls,2009-09-19,3,New Mexico State,,Texas-El Paso,L,4,10,40.0,23,1,0,92.3,trevor-walls-1
Joe Webb,2009-09-19,3,Alabama-Birmingham,@,Troy,L,14,27,51.9,114,1,1,92.1,joe-webb-2
Adam Weber,2009-09-19,3,Minnesota,,California,L,21,32,65.6,226,2,3,126.8,adam-weber-1
Drew Westling,2009-09-19,3,San Diego State,@,Idaho,L,4,6,66.7,41,1,0,179.1,drew-westling-1
Russell Wilson,2009-09-19,3,North Carolina State,,Gardner-Webb,W,26,36,72.2,345,4,0,189.4,russell-wilson-1
Kendall Wright,2009-09-19,2,Baylor,,Connecticut,L,0,1,0.0,0,0,1,-200.0,kendall-wright-1
T.J. Yates,2009-09-19,3,North Carolina,,East Carolina,W,19,24,79.2,227,2,0,186.1,tj-yates-1
Wayne Younger,2009-09-19,2,Florida International,@,Rutgers,L,2,3,66.7,21,0,0,125.5,wayne-younger-1
Philip Zavala,2009-09-19,3,San Jose State,@,Stanford,L,1,1,100.0,11,0,0,192.4,philip-zavala-1
Stephen Garcia,2009-09-24,4,South Carolina,,Mississippi,W,16,34,47.1,220,1,0,111.1,stephen-garcia-1
Jevan Snead,2009-09-24,3,Mississippi,@,South Carolina,L,7,21,33.3,107,1,0,91.8,jevan-snead-1
Justin Sparks,2009-09-24,3,Mississippi,@,South Carolina,L,1,1,100.0,2,0,0,116.8,justin-sparks-1
Blaine Gabbert,2009-09-25,4,Missouri,@,Nevada,W,25,40,62.5,414,3,0,174.2,blaine-gabbert-1
Colin Kaepernick,2009-09-25,3,Nevada,,Missouri,L,17,28,60.7,146,1,0,116.3,colin-kaepernick-1
Brian Anderson,2009-09-26,4,Marshall,@,Memphis,W,10,18,55.6,97,0,0,100.8,brian-anderson-1
Ryan Aplin,2009-09-26,3,Arkansas State,,Troy,L,2,2,100.0,27,0,0,213.4,ryan-aplin-1
Austen Arnaud,2009-09-26,4,Iowa State,,Army,W,10,19,52.6,173,1,0,146.5,austen-arnaud-1
Matt Barkley,2009-09-26,4,Southern California,,Washington State,W,13,22,59.1,247,2,0,183.4,matt-barkley-1
Tyler Bass,2009-09-26,4,Memphis,,Marshall,L,17,34,50.0,232,1,2,105.3,tyler-bass-1
Shavodrick Beaver,2009-09-26,4,Tulsa,,Sam Houston State,W,1,2,50.0,6,0,0,75.2,shavodrick-beaver-1
Robert Benjamin,2009-09-26,4,Wyoming,,Nevada-Las Vegas,W,1,1,100.0,14,0,0,217.6,robert-benjamin-1
Diondre Borel,2009-09-26,3,Utah State,,Southern Utah,W,15,21,71.4,316,3,0,245.0,diondre-borel-1
Chip Bowden,2009-09-26,4,Army,@,Iowa State,L,8,21,38.1,87,1,1,79.1,chip-bowden-1
Jacob Bower,2009-09-26,4,Tulsa,,Sam Houston State,W,1,2,50.0,8,0,0,83.6,jacob-bower-1
John Brantley,2009-09-26,4,Florida,@,Kentucky,W,4,6,66.7,30,1,0,163.7,john-brantley-1
Levi Brown,2009-09-26,4,Troy,@,Arkansas State,W,33,46,71.7,355,2,0,150.9,levi-brown-1
Jason Bruce,2009-09-26,4,Troy,@,Arkansas State,W,0,1,0.0,0,0,0,0.0,jason-bruce-1
Chad Bumphis,2009-09-26,4,Mississippi State,,Louisiana State,L,1,1,100.0,5,0,0,142.0,chad-bumphis-1
Justin Burke,2009-09-26,3,Louisville,@,Utah,L,15,33,45.5,181,1,1,95.5,justin-burke-1
Terrance Cain,2009-09-26,4,Utah,,Louisville,W,17,22,77.3,202,2,1,175.3,terrance-cain-1
Sean Canfield,2009-09-26,4,Oregon State,,Arizona,L,31,47,66.0,303,2,2,125.6,sean-canfield-1
Austyn Carta-Samuels,2009-09-26,4,Wyoming,,Nevada-Las Vegas,W,24,37,64.9,234,3,0,144.7,austyn-carta-samuels-1
Neil Caudle,2009-09-26,4,Auburn,,Ball State,W,2,3,66.7,19,0,1,53.2,neil-caudle-1
Ben Chappell,2009-09-26,4,Indiana,@,Michigan,L,21,38,55.3,270,0,1,109.7,ben-chappell-1
Vaughn Charlton,2009-09-26,3,Temple,,Buffalo,W,6,17,35.3,95,1,1,89.9,vaughn-charlton-1
Daryll Clark,2009-09-26,4,Penn State,,Iowa,L,12,32,37.5,198,1,3,81.0,daryll-clark-1
Jimmy Clausen,2009-09-26,4,Notre Dame,@,Purdue,W,15,26,57.7,171,1,1,117.9,jimmy-clausen-1
Mike Clausen,2009-09-26,4,Nevada-Las Vegas,@,Wyoming,L,0,1,0.0,0,0,0,0.0,mike-clausen-1
Omar Clayton,2009-09-26,4,Nevada-Las Vegas,@,Wyoming,L,26,43,60.5,260,1,2,109.6,omar-clayton-1
Randall Cobb,2009-09-26,3,Kentucky,,Florida,L,0,1,0.0,0,0,0,0.0,randall-cobb-1
Carson Coffman,2009-09-26,4,Kansas State,,Tennessee Tech,W,8,9,88.9,131,0,0,211.2,carson-coffman-1
Ryan Colburn,2009-09-26,4,Fresno State,@,Cincinnati,L,16,27,59.3,153,1,1,111.7,ryan-colburn-1
Nate Costa,2009-09-26,4,Oregon,,California,W,4,7,57.1,35,0,0,99.1,nate-costa-1
Michael Coughlin,2009-09-26,4,Boise State,@,Bowling Green State,W,2,4,50.0,15,0,0,81.5,michael-coughlin-1
Josh Cousins,2009-09-26,4,Air Force,,San Diego State,W,0,1,0.0,0,0,0,0.0,josh-cousins-1
Kirk Cousins,2009-09-26,4,Michigan State,@,Wisconsin,L,17,34,50.0,201,2,1,113.2,kirk-cousins-1
Joe Cox,2009-09-26,4,Georgia,,Arizona State,W,17,31,54.8,242,1,2,118.2,joe-cox-1
Dayne Crist,2009-09-26,4,Notre Dame,@,Purdue,W,5,10,50.0,45,0,0,87.8,dayne-crist-1
Jonathan Crompton,2009-09-26,4,Tennessee,,Ohio,W,17,34,50.0,222,2,1,118.4,jonathan-crompton-1
Andy Dalton,2009-09-26,3,Texas Christian,@,Clemson,W,17,26,65.4,226,2,0,163.8,andy-dalton-1
B.J. Daniels,2009-09-26,4,South Florida,@,Florida State,W,8,21,38.1,215,2,2,136.5,bj-daniels-1
Dwight Dasher,2009-09-26,4,Middle Tennessee State,@,North Texas,W,21,43,48.8,269,2,0,116.7,dwight-dasher-1
Austin Davis,2009-09-26,4,Southern Mississippi,@,Kansas,L,28,42,66.7,331,3,1,151.7,austin-davis-1
Tyler Deloach,2009-09-26,3,Baylor,,Northwestern State,W,0,1,0.0,0,0,0,0.0,tyler-deloach-1
Connor Dietz,2009-09-26,4,Air Force,,San Diego State,W,3,6,50.0,51,0,0,121.4,connor-dietz-1
Ricky Dobbs,2009-09-26,4,Navy,,Western Kentucky,W,4,5,80.0,100,1,0,314.0,ricky-dobbs-1
Riley Dodge,2009-09-26,4,North Texas,,Middle Tennessee State,L,35,54,64.8,313,0,3,102.4,riley-dodge-1
Tommy Dorman,2009-09-26,3,Texas A&M,,Alabama-Birmingham,W,1,1,100.0,10,0,0,184.0,tommy-dorman-1
Zac Dysert,2009-09-26,4,Miami (OH),@,Kent State,L,31,53,58.5,337,1,2,110.6,zac-dysert-1
Joey Elliott,2009-09-26,4,Purdue,,Notre Dame,L,22,38,57.9,289,3,1,142.6,joey-elliott-1
Bryan Ellis,2009-09-26,4,Alabama-Birmingham,@,Texas A&M,L,1,4,25.0,14,0,0,54.4,bryan-ellis-1
Nathan Enderle,2009-09-26,4,Idaho,@,Northern Illinois,W,18,23,78.3,270,3,0,219.9,nathan-enderle-1
Cody Endres,2009-09-26,4,Connecticut,,Rhode Island,W,23,30,76.7,289,2,0,179.6,cody-endres-1
Will Fidler,2009-09-26,3,Kentucky,,Florida,L,1,2,50.0,8,0,0,83.6,will-fidler-1
Jeff Fleming,2009-09-26,4,New Mexico State,@,New Mexico,W,4,5,80.0,19,1,0,177.9,jeff-fleming-1
Nick Foles,2009-09-26,4,Arizona,@,Oregon State,W,25,34,73.5,254,3,0,165.4,nick-foles-1
Tate Forcier,2009-09-26,4,Michigan,,Indiana,W,11,21,52.4,184,2,1,147.9,tate-forcier-1
Garrett Gilbert,2009-09-26,4,Texas,,Texas-El Paso,W,5,6,83.3,49,0,0,151.9,garrett-gilbert-1
Shamar Graves,2009-09-26,4,Rutgers,@,Maryland,W,0,1,0.0,0,0,0,0.0,shamar-graves-1
Cody Green,2009-09-26,4,Nebraska,,Louisiana,W,7,8,87.5,62,1,0,193.9,cody-green-1
Grant Gregory,2009-09-26,4,Kansas State,,Tennessee Tech,W,2,2,100.0,21,0,0,188.2,grant-gregory-1
Robert Griffin III,2009-09-26,3,Baylor,,Northwestern State,W,13,19,68.4,226,3,0,220.4,robert-griffin-iii-1
Max Hall,2009-09-26,4,Brigham Young,,Colorado State,W,18,29,62.1,241,2,2,140.8,max-hall-1
Chandler Harnish,2009-09-26,4,Northern Illinois,,Idaho,L,17,23,73.9,184,2,0,169.8,chandler-harnish-1
Dwayne Harris,2009-09-26,4,East Carolina,,Central Florida,W,0,1,0.0,0,0,0,0.0,dwayne-harris-1
Jacory Harris,2009-09-26,3,Miami (FL),@,Virginia Tech,L,9,25,36.0,150,0,1,78.4,jacory-harris-1
Mike Hartline,2009-09-26,3,Kentucky,,Florida,L,13,28,46.4,85,1,2,69.4,mike-hartline-1
Tim Hiller,2009-09-26,4,Western Michigan,,Hofstra,W,34,43,79.1,338,2,1,155.8,tim-hiller-1
Brett Hodges,2009-09-26,4,Central Florida,@,East Carolina,L,21,34,61.8,266,1,4,113.7,brett-hodges-1
David Isabelle,2009-09-26,4,Alabama-Birmingham,@,Texas A&M,L,0,3,0.0,0,0,0,0.0,david-isabelle-1
Kawaun Jakes,2009-09-26,4,Western Kentucky,@,Navy,L,22,28,78.6,276,2,2,170.7,kawaun-jakes-1
Jordan Jefferson,2009-09-26,4,Louisiana State,@,Mississippi State,W,15,28,53.6,233,2,0,147.0,jordan-jefferson-1
Jerrel Jernigan,2009-09-26,4,Troy,@,Arkansas State,W,0,1,0.0,0,0,0,0.0,jerrel-jernigan-1
Jerrod Johnson,2009-09-26,3,Texas A&M,,Alabama-Birmingham,W,23,29,79.3,290,3,0,197.4,jerrod-johnson-1
Michael Johnson,2009-09-26,4,Nevada-Las Vegas,@,Wyoming,L,0,1,0.0,0,0,0,0.0,michael-johnson-8
Tanner Justice,2009-09-26,4,Ball State,@,Auburn,L,2,2,100.0,13,0,0,154.6,tanner-justice-1
Mike Kafka,2009-09-26,4,Northwestern,,Minnesota,L,32,47,68.1,309,2,1,133.1,mike-kafka-1
Case Keenum,2009-09-26,3,Houston,,Texas Tech,W,38,58,65.5,435,1,1,130.8,case-keenum-1
Spencer Keith,2009-09-26,4,Kent State,,Miami (OH),W,2,3,66.7,55,1,0,330.7,spencer-keith-1
Joe Kemp,2009-09-26,3,Tulane,,McNeese State,W,10,13,76.9,222,2,2,240.4,joe-kemp-1
G.J. Kinne,2009-09-26,4,Tulsa,,Sam Houston State,W,12,15,80.0,264,4,0,315.8,gj-kinne-1
Jordan La Secla,2009-09-26,4,San Jose State,,Cal Poly,W,18,32,56.3,172,2,1,115.8,jordan-la-secla-1
Tyson Lee,2009-09-26,4,Mississippi State,,Louisiana State,L,15,38,39.5,172,1,3,70.4,tyson-lee-1
Zac Lee,2009-09-26,4,Nebraska,,Louisiana,W,15,18,83.3,238,1,0,212.7,zac-lee-1
Dan Lefevour,2009-09-26,4,Central Michigan,,Akron,W,23,31,74.2,197,4,1,163.7,dan-lefevour-1
Corey Leonard,2009-09-26,3,Arkansas State,,Troy,L,12,24,50.0,190,1,0,130.3,corey-leonard-1
Ryan Lewis,2009-09-26,4,Rice,,Vanderbilt,L,6,18,33.3,64,0,2,41.0,ryan-lewis-1
Thaddeus Lewis,2009-09-26,4,Duke,,North Carolina Central,W,17,25,68.0,189,2,0,157.9,thaddeus-lewis-2
Ryan Lindley,2009-09-26,4,San Diego State,@,Air Force,L,25,41,61.0,284,2,4,115.7,ryan-lindley-1
Marshall Lobbestael,2009-09-26,4,Washington State,@,Southern California,L,2,9,22.2,14,0,0,35.3,marshall-lobbestael-1
Jake Locker,2009-09-26,4,Washington,@,Stanford,L,16,31,51.6,191,1,2,101.1,jake-locker-1
Andrew Luck,2009-09-26,4,Stanford,,Washington,W,7,14,50.0,103,0,0,111.8,andrew-luck-1
Ryan Mallett,2009-09-26,3,Arkansas,@,Alabama,L,12,35,34.3,160,1,1,76.4,ryan-mallett-1
Darius Marshall,2009-09-26,4,Marshall,@,Memphis,W,1,1,100.0,27,0,0,326.8,darius-marshall-1
Jeremiah Masoli,2009-09-26,4,Oregon,,California,W,21,25,84.0,253,3,0,208.6,jeremiah-masoli-1
Chris Masson,2009-09-26,4,Louisiana,@,Nebraska,L,13,22,59.1,102,0,1,88.9,chris-masson-1
Zach Maynard,2009-09-26,4,Buffalo,@,Temple,L,26,41,63.4,281,1,4,109.5,zach-maynard-1
Paul McCall,2009-09-26,3,Florida International,,Toledo,L,19,42,45.2,224,1,0,97.9,paul-mccall-1
Austin McCoy,2009-09-26,4,Wyoming,,Nevada-Las Vegas,W,0,1,0.0,0,0,0,0.0,austin-mccoy-1
Colt McCoy,2009-09-26,4,Texas,,Texas-El Paso,W,28,35,80.0,286,3,1,171.2,colt-mccoy-1
Greg McElroy,2009-09-26,4,Alabama,,Arkansas,W,17,24,70.8,291,3,0,213.9,greg-mcelroy-1
Eddie McGee,2009-09-26,3,Illinois,@,Ohio State,L,2,4,50.0,11,0,1,23.1,eddie-mcgee-1
Brad McGuire,2009-09-26,4,Louisiana,@,Nebraska,L,2,5,40.0,18,0,0,70.2,brad-mcguire-1
Kerry Meier,2009-09-26,4,Kansas,,Southern Mississippi,W,0,1,0.0,0,0,0,0.0,kerry-meier-1
Lyle Moevao,2009-09-26,4,Oregon State,,Arizona,L,0,1,0.0,0,0,0,0.0,lyle-moevao-1
Kellen Moore,2009-09-26,4,Boise State,@,Bowling Green State,W,17,21,81.0,247,2,0,211.2,kellen-moore-1
Giorgio Morgan,2009-09-26,4,Kent State,,Miami (OH),W,3,8,37.5,22,0,0,60.6,giorgio-morgan-1
Stanley Morrison,2009-09-26,3,Utah State,,Southern Utah,W,1,1,100.0,29,1,0,673.6,stanley-morrison-1
Domenic Natale,2009-09-26,4,Rutgers,@,Maryland,W,4,12,33.3,42,0,0,62.7,domenic-natale-1
Josh Nesbitt,2009-09-26,4,Georgia Tech,,North Carolina,W,7,11,63.6,89,0,0,131.6,josh-nesbitt-1
Keith Nichol,2009-09-26,4,Michigan State,@,Wisconsin,L,7,12,58.3,195,2,2,216.5,keith-nichol-1
Aaron Opelt,2009-09-26,4,Toledo,@,Florida International,W,18,32,56.3,343,2,1,160.7,aaron-opelt-1
Kelly Page,2009-09-26,4,Ball State,@,Auburn,L,16,28,57.1,101,1,0,99.2,kelly-page-1
Aaron Pankratz,2009-09-26,4,Bowling Green State,,Boise State,L,5,13,38.5,52,0,0,72.1,aaron-pankratz-1
Dantavious Parker,2009-09-26,4,Troy,@,Arkansas State,W,1,1,100.0,18,0,0,251.2,dantavious-parker-1
Kyle Parker,2009-09-26,4,Clemson,,Texas Christian,L,17,37,45.9,192,0,0,89.5,kyle-parker-1
Greg Paulus,2009-09-26,4,Syracuse,,Maine,W,21,28,75.0,270,2,0,179.6,greg-paulus-1
Tony Pike,2009-09-26,4,Cincinnati,,Fresno State,W,18,26,69.2,300,3,0,204.2,tony-pike-1
Patrick Pinkney,2009-09-26,4,East Carolina,,Central Florida,W,27,40,67.5,293,1,1,132.3,patrick-pinkney-1
Christian Ponder,2009-09-26,4,Florida State,,South Florida,L,25,37,67.6,269,0,0,128.6,christian-ponder-1
Donovan Porterie,2009-09-26,4,New Mexico,,New Mexico State,L,16,28,57.1,206,1,1,123.6,donovan-porterie-1
Taylor Potts,2009-09-26,4,Texas Tech,@,Houston,L,30,45,66.7,321,1,0,133.9,taylor-potts-1
Terrelle Pryor,2009-09-26,4,Ohio State,,Illinois,W,8,13,61.5,82,1,0,139.9,terrelle-pryor-1
Todd Reesing,2009-09-26,4,Kansas,,Southern Mississippi,W,30,41,73.2,331,3,1,160.3,todd-reesing-1
Chris Relf,2009-09-26,4,Mississippi State,,Louisiana State,L,1,1,100.0,46,0,0,486.4,chris-relf-1
Sean Renfree,2009-09-26,4,Duke,,North Carolina Central,W,8,12,66.7,65,1,1,123.0,sean-renfree-1
Trey Revell,2009-09-26,4,Louisiana-Monroe,@,Florida Atlantic,W,18,25,72.0,207,0,0,141.6,trey-revell-1
Kevin Riley,2009-09-26,4,California,@,Oregon,L,12,31,38.7,123,0,0,72.0,kevin-riley-1
Denard Robinson,2009-09-26,4,Michigan,,Indiana,W,2,3,66.7,39,0,0,175.9,denard-robinson-1
Zac Robinson,2009-09-26,4,Oklahoma State,,Grambling State,W,13,16,81.3,189,1,1,188.6,zac-robinson-1
Matt Rodgers,2009-09-26,4,Akron,@,Central Michigan,L,12,19,63.2,127,0,0,119.3,matt-rodgers-1
Theo Scott,2009-09-26,4,Ohio,@,Tennessee,L,30,52,57.7,319,1,1,111.7,theo-scott-1
Tyler Sheehan,2009-09-26,4,Bowling Green State,,Boise State,L,16,29,55.2,137,1,2,92.4,tyler-sheehan-1
John Thomas Shepherd,2009-09-26,4,Rice,,Vanderbilt,L,6,14,42.9,58,1,2,72.7,john-thomas-shepherd-1
Dave Shinskie,2009-09-26,4,Boston College,,Wake Forest,W,18,29,62.1,228,3,1,155.4,dave-shinskie-1
Riley Skinner,2009-09-26,4,Wake Forest,@,Boston College,L,25,35,71.4,354,2,1,169.5,riley-skinner-1
Andre Smith,2009-09-26,3,Arkansas State,,Troy,L,1,1,100.0,18,0,0,251.2,andre-smith-1
Larry Smith,2009-09-26,4,Vanderbilt,@,Rice,W,23,41,56.1,268,0,1,106.1,larry-smith-1
Rusty Smith,2009-09-26,3,Florida Atlantic,,Louisiana-Monroe,L,30,50,60.0,347,2,0,131.5,rusty-smith-1
Ricky Stanzi,2009-09-26,4,Iowa,@,Penn State,W,11,26,42.3,135,0,2,70.5,ricky-stanzi-1
Trent Steelman,2009-09-26,4,Army,@,Iowa State,L,3,5,60.0,43,0,0,132.2,trent-steelman-1
Grant Stucker,2009-09-26,4,Colorado State,@,Brigham Young,L,31,51,60.8,372,2,2,127.2,grant-stucker-1
Bill Stull,2009-09-26,4,Pittsburgh,@,North Carolina State,L,12,23,52.2,206,2,0,156.1,bill-stull-1
Danny Sullivan,2009-09-26,3,Arizona State,@,Georgia,L,10,32,31.3,116,1,1,65.8,danny-sullivan-1
Beau Sweeney,2009-09-26,4,California,@,Oregon,L,1,5,20.0,7,0,0,31.8,beau-sweeney-1
Blake Szymanski,2009-09-26,3,Baylor,,Northwestern State,W,3,5,60.0,58,1,0,223.4,blake-szymanski-1
Ryan Tannehill,2009-09-26,3,Texas A&M,,Alabama-Birmingham,W,1,1,100.0,8,0,0,167.2,ryan-tannehill-1
