"Player","Date","G","School","Loc","Opponent","WL","Rush Att","Rush Yard","Rush Avg","Rush TD","unique_id"
"Jett Duffey","2018-10-11",6,"Texas Tech","@","Texas Christian","W",16,83,5.2,1,"jett-duffey-1"
"Wesley Fields","2018-10-11",6,"Georgia Southern","@","Texas State","W",26,93,3.6,1,"wesley-fields-1"
"Monteo Garrett","2018-10-11",6,"Georgia Southern","@","Texas State","W",6,15,2.5,0,"monteo-garrett-1"
"Ta'Zhawn Henry","2018-10-11",6,"Texas Tech","@","Texas Christian","W",9,23,2.6,0,"tazhawn-henry-1"
"Willie Jones III","2018-10-11",6,"Texas State",,"Georgia Southern","L",10,30,3,0,"willie-jones-iii-1"
"Wesley Kennedy III","2018-10-11",6,"Georgia Southern","@","Texas State","W",1,12,12,0,"wesley-kennedy-iii-1"
"Tre King","2018-10-11",6,"Texas Tech","@","Texas Christian","W",10,60,6,0,"tre-king-1"
"Matt Laroche","2018-10-11",6,"Georgia Southern","@","Texas State","W",6,26,4.3,0,"matt-laroche-1"
"Sewo Olonilua","2018-10-11",6,"Texas Christian",,"Texas Tech","L",6,32,5.3,0,"sewo-olonilua-1"
"Jalen Reagor","2018-10-11",6,"Texas Christian",,"Texas Tech","L",1,-5,-5,0,"jalen-reagor-1"
"Shawn Robinson","2018-10-11",6,"Texas Christian",,"Texas Tech","L",7,42,6,0,"shawn-robinson-2"
"Anthony Taylor","2018-10-11",6,"Texas State",,"Georgia Southern","L",7,22,3.1,0,"anthony-taylor-7"
"KaVontae Turpin","2018-10-11",6,"Texas Christian",,"Texas Tech","L",2,4,2,0,"kavontae-turpin-1"
"Caleb Twyford","2018-10-11",6,"Texas State",,"Georgia Southern","L",2,-6,-3,0,"caleb-twyford-1"
"Tyler Vitt","2018-10-11",6,"Texas State",,"Georgia Southern","L",9,2,0.2,0,"tyler-vitt-1"
"Da'Leon Ward","2018-10-11",6,"Texas Tech","@","Texas Christian","W",3,8,2.7,0,"daleon-ward-1"
"Shai Werts","2018-10-11",6,"Georgia Southern","@","Texas State","W",13,18,1.4,0,"shai-werts-1"
"Ryan Agnew","2018-10-12",6,"San Diego State",,"Air Force","W",4,4,1,0,"ryan-agnew-1"
"Blake Barnett","2018-10-12",6,"South Florida","@","Tulsa","W",9,24,2.7,2,"blake-barnett-2"
"Taven Birdow","2018-10-12",6,"Air Force","@","San Diego State","L",2,9,4.5,0,"taven-birdow-1"
"Seth Boomer","2018-10-12",6,"Tulsa",,"South Florida","L",11,46,4.2,0,"seth-boomer-1"
"Gary Brightwell","2018-10-12",7,"Arizona","@","Utah","L",7,19,2.7,0,"gary-brightwell-1"
"Shamari Brooks","2018-10-12",6,"Tulsa",,"South Florida","L",28,100,3.6,2,"shamari-brooks-1"
"BJ Busbee","2018-10-12",6,"San Diego State",,"Air Force","W",1,5,5,0,"bj-busbee-1"
"Jordan Byrd","2018-10-12",6,"San Diego State",,"Air Force","W",6,0,0,0,"jordan-byrd-1"
"Rona Cleveland","2018-10-12",6,"Air Force","@","San Diego State","L",6,17,2.8,2,"rona-cleveland-1"
"Britain Covey","2018-10-12",6,"Utah",,"Arizona","W",1,5,5,0,"britain-covey-1"
"Jordan Cronkrite","2018-10-12",6,"South Florida","@","Tulsa","W",25,151,6,1,"jordan-cronkrite-1"
"Cole Fagan","2018-10-12",6,"Air Force","@","San Diego State","L",16,90,5.6,0,"cole-fagan-1"
"Johnny Ford","2018-10-12",6,"South Florida","@","Tulsa","W",9,59,6.6,0,"johnny-ford-1"
"TJ Green","2018-10-12",6,"Utah",,"Arizona","W",4,21,5.3,0,"tj-green-4"
"Donald Hammond III","2018-10-12",6,"Air Force","@","San Diego State","L",4,9,2.3,0,"donald-hammond-iii-1"
"Tyler Huntley","2018-10-12",6,"Utah",,"Arizona","W",11,64,5.8,1,"tyler-huntley-1"
"Chase Jasmin","2018-10-12",6,"San Diego State",,"Air Force","W",18,70,3.9,1,"chase-jasmin-1"
"Jamarye Joiner","2018-10-12",7,"Arizona","@","Utah","L",5,5,1,0,"jamarye-joiner-1"
"Brant Kuithe","2018-10-12",6,"Utah",,"Arizona","W",1,-2,-2,0,"brant-kuithe-1"
"Zack Moss","2018-10-12",6,"Utah",,"Arizona","W",15,68,4.5,1,"zack-moss-1"
"Chris Oladokun","2018-10-12",6,"South Florida","@","Tulsa","W",4,16,4,0,"chris-oladokun-1"
"Kadin Remsberg","2018-10-12",6,"Air Force","@","San Diego State","L",3,32,10.7,0,"kadin-remsberg-1"
"Rhett Rodriguez","2018-10-12",7,"Arizona","@","Utah","L",3,-18,-6,0,"rhett-rodriguez-1"
"Isaiah Sanders","2018-10-12",6,"Air Force","@","San Diego State","L",15,49,3.3,0,"isaiah-sanders-1"
"Joseph Saucier","2018-10-12",6,"Air Force","@","San Diego State","L",3,9,3,0,"joseph-saucier-1"
"Jason Shelley","2018-10-12",6,"Utah",,"Arizona","W",3,-4,-1.3,0,"jason-shelley-2"
"Armand Shyne","2018-10-12",6,"Utah",,"Arizona","W",8,53,6.6,1,"armand-shyne-1"
"Andrew Smith","2018-10-12",6,"Air Force","@","San Diego State","L",1,1,1,0,"andrew-smith-6"
"Khalil Tate","2018-10-12",7,"Arizona","@","Utah","L",2,3,1.5,0,"khalil-tate-1"
"J.J. Taylor","2018-10-12",7,"Arizona","@","Utah","L",14,63,4.5,0,"jj-taylor-1"
"Javon Thomas","2018-10-12",6,"Tulsa",,"South Florida","L",10,74,7.4,0,"javon-thomas-1"
"Kaegun Williams","2018-10-12",6,"San Diego State",,"Air Force","W",4,6,1.5,0,"kaegun-williams-1"
"Mitch Wishnowsky","2018-10-12",6,"Utah",,"Arizona","W",1,28,28,0,"mitch-wishnowsky-1"
"Montel Aaron","2018-10-13",6,"San Jose State","N","Army","L",7,17,2.4,0,"montel-aaron-1"
"Jack Abraham","2018-10-13",5,"Southern Mississippi","@","North Texas","L",6,-37,-6.2,0,"jack-abraham-1"
"Josh Adkins","2018-10-13",7,"New Mexico State","@","Louisiana","L",6,-17,-2.8,0,"josh-adkins-1"
"Holton Ahlers","2018-10-13",6,"East Carolina",,"Houston","L",5,45,9,1,"holton-ahlers-1"
"Salvon Ahmed","2018-10-13",7,"Washington","@","Oregon","L",11,61,5.5,2,"salvon-ahmed-1"
"Maurice Alexander","2018-10-13",6,"Florida International",,"Middle Tennessee State","W",3,-2,-0.7,0,"maurice-alexander-2"
"Eltoro Allen","2018-10-13",6,"Utah State",,"Nevada-Las Vegas","W",5,8,1.6,0,"eltoro-allen-1"
"Kazmeir Allen","2018-10-13",6,"UCLA","@","California","W",2,6,3,0,"kazmeir-allen-1"
"Tyler Allgeier","2018-10-13",7,"Brigham Young",,"Hawaii","W",2,14,7,0,"tyler-allgeier-1"
"Anthony Anderson","2018-10-13",6,"Marshall","@","Old Dominion","W",14,91,6.5,3,"anthony-anderson-4"
"Brad Anderson","2018-10-13",6,"Middle Tennessee State","@","Florida International","L",4,31,7.8,0,"brad-anderson-3"
"Otis Anderson","2018-10-13",6,"Central Florida","@","Memphis","W",3,3,1,0,"otis-anderson-1"
"Steven Anderson","2018-10-13",5,"Southern Mississippi","@","North Texas","L",4,1,0.3,0,"steven-anderson-1"
"Theo Anderson","2018-10-13",7,"Buffalo",,"Akron","W",1,-2,-2,0,"theo-anderson-1"
"Zack Annexstad","2018-10-13",6,"Minnesota","@","Ohio State","L",3,-6,-2,0,"zack-annexstad-1"
"Gino Appleberry Jr.","2018-10-13",6,"Western Kentucky","@","UNC Charlotte","L",2,5,2.5,0,"gino-appleberry-jr-1"
"Rico Arnold","2018-10-13",6,"UNC Charlotte",,"Western Kentucky","W",1,13,13,0,"rico-arnold-1"
"Jordan Asberry","2018-10-13",6,"Army","N","San Jose State","W",2,14,7,0,"jordan-asberry-1"
"George Aston","2018-10-13",7,"Pittsburgh","@","Notre Dame","L",1,4,4,0,"george-aston-1"
"Tyler Badie","2018-10-13",6,"Missouri","@","Alabama","L",6,41,6.8,0,"tyler-badie-1"
"David Bailey","2018-10-13",7,"Boston College",,"Louisville","W",28,112,4,1,"david-bailey-3"
"Kawaan Baker","2018-10-13",7,"South Alabama",,"Alabama State","W",5,7,1.4,1,"kawaan-baker-1"
"Blake Banham","2018-10-13",7,"Eastern Michigan",,"Toledo","W",1,-1,-1,0,"blake-banham-1"
"Alex Barnes","2018-10-13",7,"Kansas State",,"Oklahoma State","W",34,181,5.3,4,"alex-barnes-1"
"Woody Barrett","2018-10-13",7,"Kent State","@","Miami (OH)","L",16,75,4.7,1,"woody-barrett-2"
"LeVante Bellamy","2018-10-13",7,"Western Michigan","@","Bowling Green State","W",24,145,6,0,"levante-bellamy-1"
"Jake Bentley","2018-10-13",6,"South Carolina",,"Texas A&M","L",4,9,2.3,0,"jake-bentley-2"
"Jaylon Bester","2018-10-13",7,"Miami (OH)",,"Kent State","W",8,51,6.4,1,"jaylon-bester-1"
"Jevon Bigelow","2018-10-13",7,"Wyoming","@","Fresno State","L",4,11,2.8,0,"jevon-bigelow-1"
"Raheem Blackshear","2018-10-13",7,"Rutgers","@","Maryland","L",6,14,2.3,0,"raheem-blackshear-1"
"Rodrigo Blankenship","2018-10-13",7,"Georgia","@","Louisiana State","L",1,-2,-2,0,"rodrigo-blankenship-1"
"Khari Blasingame","2018-10-13",7,"Vanderbilt",,"Florida","L",5,16,3.2,0,"khari-blasingame-1"
"David Blough","2018-10-13",6,"Purdue","@","Illinois","W",3,-15,-5,0,"david-blough-1"
"Jamauri Bogan","2018-10-13",7,"Western Michigan","@","Bowling Green State","W",15,75,5,4,"jamauri-bogan-1"
"Ra'Von Bonner","2018-10-13",6,"Illinois",,"Purdue","L",1,12,12,0,"ravon-bonner-1"
"Ian Book","2018-10-13",7,"Notre Dame",,"Pittsburgh","W",16,31,1.9,0,"ian-book-1"
"Rakeem Boyd","2018-10-13",7,"Arkansas",,"Mississippi","L",7,109,15.6,1,"rakeem-boyd-2"
"Charlie Brewer","2018-10-13",7,"Baylor","@","Texas","L",13,22,1.7,0,"charlie-brewer-1"
"Weston Bridges","2018-10-13",6,"Michigan State","@","Penn State","W",1,-1,-1,0,"weston-bridges-1"
"Gerold Bright","2018-10-13",6,"Utah State",,"Nevada-Las Vegas","W",11,72,6.5,0,"gerold-bright-1"
"Nick Brossette","2018-10-13",7,"Louisiana State",,"Georgia","W",16,64,4,1,"nick-brossette-1"
"Christopher Brown Jr.","2018-10-13",6,"California",,"UCLA","L",5,21,4.2,0,"christopher-brown-jr-1"
"Anthony Brown","2018-10-13",7,"Boston College",,"Louisville","W",6,1,0.2,0,"anthony-brown-11"
"Chase Brown","2018-10-13",7,"Western Michigan","@","Bowling Green State","W",4,17,4.3,0,"chase-brown-2"
"D.J. Brown","2018-10-13",7,"Northern Illinois",,"Ohio","W",2,30,15,1,"dj-brown-3"
"Jordon Brown","2018-10-13",5,"North Carolina",,"Virginia Tech","L",2,6,3,0,"jordon-brown-1"
"Spencer Brown","2018-10-13",6,"Alabama-Birmingham","@","Rice","W",9,36,4,1,"spencer-brown-3"
"Jake Browning","2018-10-13",7,"Washington","@","Oregon","L",6,5,0.8,0,"jake-browning-1"
"Jocquez Bruce","2018-10-13",6,"Middle Tennessee State","@","Florida International","L",1,2,2,0,"jocquez-bruce-1"
"Shane Buechele","2018-10-13",7,"Texas",,"Baylor","W",5,11,2.2,0,"shane-buechele-1"
"Joe Burrow","2018-10-13",7,"Louisiana State",,"Georgia","W",13,66,5.1,2,"joe-burrow-1"
"Riley Burt","2018-10-13",7,"Brigham Young",,"Hawaii","W",9,59,6.6,1,"riley-burt-23"
"AJ Bush","2018-10-13",6,"Illinois",,"Purdue","L",20,24,1.2,1,"aj-bush-1"
"Raymond Calais","2018-10-13",6,"Louisiana",,"New Mexico State","W",10,90,9,0,"raymond-calais-1"
"Royce Caldwell","2018-10-13",7,"New Mexico State","@","Louisiana","L",1,7,7,0,"royce-caldwell-1"
"Stephen Calvert","2018-10-13",6,"Liberty",,"Troy","W",1,-13,-13,0,"stephen-calvert-1"
"Calvin Camp","2018-10-13",6,"UNC Charlotte",,"Western Kentucky","W",12,38,3.2,0,"calvin-camp-1"
"Xzaviar Campbell","2018-10-13",6,"Nevada-Las Vegas","@","Utah State","L",6,22,3.7,0,"xzaviar-campbell-1"
"Mulbah Car","2018-10-13",6,"Houston","@","East Carolina","W",7,24,3.4,1,"mulbah-car-1"
"Bryce Carpenter","2018-10-13",6,"Coastal Carolina",,"Louisiana-Monroe","L",17,56,3.3,0,"bryce-carpenter-1"
"Patrick Carr","2018-10-13",6,"Houston","@","East Carolina","W",13,70,5.4,0,"patrick-carr-1"
"Stephen Carr","2018-10-13",6,"Southern California",,"Colorado","W",12,20,1.7,0,"stephen-carr-2"
"Michael Carrillo","2018-10-13",6,"San Jose State","N","Army","L",2,-27,-13.5,0,"michael-carrillo-1"
"K.J. Carta-Samuels","2018-10-13",7,"Colorado State",,"New Mexico","W",4,-2,-0.5,1,"kj-carta-samuels-1"
"Michael Carter","2018-10-13",5,"North Carolina",,"Virginia Tech","L",18,165,9.2,0,"michael-carter-5"
"Todd Centeio","2018-10-13",7,"Temple","@","Navy","W",1,-2,-2,0,"todd-centeio-1"
"Ty Chandler","2018-10-13",6,"Tennessee","@","Auburn","W",16,50,3.1,0,"ty-chandler-1"
"Marcus Childers","2018-10-13",7,"Northern Illinois",,"Ohio","W",23,169,7.3,1,"marcus-childers-1"
"Andrew Clair","2018-10-13",7,"Bowling Green State",,"Western Michigan","L",6,80,13.3,1,"andrew-clair-1"
"Dylan Collie","2018-10-13",7,"Brigham Young",,"Hawaii","W",2,11,5.5,0,"dylan-collie-1"
"Tyleek Collins","2018-10-13",6,"Nevada-Las Vegas","@","Utah State","L",2,20,10,0,"tyleek-collins-1"
"Henry Colombi","2018-10-13",6,"Utah State",,"Nevada-Las Vegas","W",2,41,20.5,1,"henry-colombi-1"
"Max Cooper","2018-10-13",6,"Iowa","@","Indiana","W",1,9,9,0,"max-cooper-1"
"Jashaun Corbin","2018-10-13",7,"Texas A&M","@","South Carolina","W",5,21,4.2,0,"jashaun-corbin-1"
"Reggie Corbin","2018-10-13",6,"Illinois",,"Purdue","L",6,20,3.3,0,"reggie-corbin-1"
"Taylor Cornelius","2018-10-13",7,"Oklahoma State","@","Kansas State","L",11,55,5,1,"taylor-cornelius-1"
"Nate Cottrell","2018-10-13",7,"Georgia Tech",,"Duke","L",2,12,6,0,"nate-cottrell-1"
"Thai Cottrell","2018-10-13",6,"San Jose State","N","Army","L",2,2,1,0,"thai-cottrell-1"
"Chandler Cox","2018-10-13",7,"Auburn",,"Tennessee","L",1,1,1,1,"chandler-cox-1"
"Damarea Crockett","2018-10-13",6,"Missouri","@","Alabama","L",7,8,1.1,0,"damarea-crockett-1"
"Malik Cunningham","2018-10-13",7,"Louisville","@","Boston College","L",2,3,1.5,1,"malik-cunningham-1"
"Elijah Dale","2018-10-13",8,"Hawaii","@","Brigham Young","L",3,5,1.7,0,"elijah-dale-1"
"Deejay Dallas","2018-10-13",7,"Miami (FL)","@","Virginia","L",10,24,2.4,0,"deejay-dallas-1"
"Jaquis Dancy","2018-10-13",6,"Louisiana Tech","@","Texas-San Antonio","W",21,34,1.6,1,"jaquis-dancy-1"
"Marcel Dancy","2018-10-13",6,"California",,"UCLA","L",1,-4,-4,0,"marcel-dancy-1"
"B.J. Daniels","2018-10-13",7,"Texas-San Antonio",,"Louisiana Tech","L",7,18,2.6,0,"bj-daniels-2"
"JT Daniels","2018-10-13",6,"Southern California",,"Colorado","W",2,-4,-2,0,"jt-daniels-1"
"Andy Davidson","2018-10-13",6,"Army","N","San Jose State","W",1,4,4,0,"andy-davidson-1"
"Danny Davis","2018-10-13",6,"Wisconsin","@","Michigan","L",1,37,37,0,"danny-davis-5"
"Ryan Davis","2018-10-13",7,"Auburn",,"Tennessee","L",1,5,5,0,"ryan-davis-5"
"Sidney Davis","2018-10-13",7,"Troy","@","Liberty","L",1,5,5,0,"sidney-davis-1"
"Taiwan Deal","2018-10-13",6,"Wisconsin","@","Michigan","L",1,1,1,0,"taiwan-deal-1"
"Bryson Denley","2018-10-13",7,"Bowling Green State",,"Western Michigan","L",6,-2,-0.3,0,"bryson-denley-1"
"Tyler Desue","2018-10-13",6,"Maryland",,"Rutgers","W",1,2,2,0,"tyler-desue-1"
"J.K. Dobbins","2018-10-13",7,"Ohio State",,"Minnesota","W",10,35,3.5,0,"jk-dobbins-1"
"Jarret Doege","2018-10-13",7,"Bowling Green State",,"Western Michigan","L",1,1,1,0,"jarret-doege-1"
"Rico Dowdle","2018-10-13",6,"South Carolina",,"Texas A&M","L",7,19,2.7,0,"rico-dowdle-1"
"Steven Duncan","2018-10-13",6,"Western Kentucky","@","UNC Charlotte","L",1,0,0,0,"steven-duncan-1"
"Malik Dunner","2018-10-13",7,"Ball State","@","Central Michigan","W",7,24,3.4,0,"malik-dunner-1"
"Travis Dye","2018-10-13",6,"Oregon",,"Washington","W",15,67,4.5,0,"travis-dye-1"
"Tray Eafford","2018-10-13",7,"Troy","@","Liberty","L",2,12,6,0,"tray-eafford-1"
"Trestan Ebner","2018-10-13",7,"Baylor","@","Texas","L",3,16,5.3,0,"trestan-ebner-1"
"Van Edwards Jr.","2018-10-13",5,"Akron","@","Buffalo","L",7,55,7.9,0,"van-edwards-jr-1"
"Clyde Edwards-Helaire","2018-10-13",7,"Louisiana State",,"Georgia","W",19,145,7.6,0,"clyde-edwards-helaire-1"
"Sam Ehlinger","2018-10-13",7,"Texas",,"Baylor","W",2,5,2.5,0,"sam-ehlinger-1"
"Nashon Ellerbe","2018-10-13",7,"Rice",,"Alabama-Birmingham","L",1,-1,-1,0,"nashon-ellerbe-1"
"Nathan Elliott","2018-10-13",5,"North Carolina",,"Virginia Tech","L",4,-1,-0.3,0,"nathan-elliott-1"
"Jordan Ellis","2018-10-13",6,"Virginia",,"Miami (FL)","W",18,86,4.8,1,"jordan-ellis-2"
"Mike Epstein","2018-10-13",6,"Illinois",,"Purdue","L",1,10,10,0,"mike-epstein-2"
"A.J. Erdely","2018-10-13",6,"Alabama-Birmingham","@","Rice","W",9,29,3.2,1,"aj-erdely-1"
"Emmanuel Esukpa","2018-10-13",7,"Rice",,"Alabama-Birmingham","L",2,8,4,0,"emmanuel-esukpa-1"
"Caleb Evans","2018-10-13",7,"Louisiana-Monroe","@","Coastal Carolina","W",6,32,5.3,2,"caleb-evans-2"
"Chris Evans","2018-10-13",7,"Michigan",,"Wisconsin","W",5,18,3.6,0,"chris-evans-2"
"Kyle Evans","2018-10-13",6,"Colorado","@","Southern California","L",7,17,2.4,1,"kyle-evans-1"
"Nico Evans","2018-10-13",7,"Wyoming","@","Fresno State","L",18,58,3.2,0,"nico-evans-1"
"Michael Ezeike","2018-10-13",6,"UCLA","@","California","W",1,-2,-2,0,"michael-ezeike-1"
"B.J. Farrow","2018-10-13",6,"Liberty",,"Troy","W",1,-8,-8,0,"bj-farrow-1"
"Myles Fells","2018-10-13",6,"Navy",,"Temple","L",1,12,12,0,"myles-fells-1"
"Demetric Felton","2018-10-13",6,"UCLA","@","California","W",1,3,3,0,"demetric-felton-1"
"Maurice Ffrench","2018-10-13",7,"Pittsburgh","@","Notre Dame","L",1,6,6,0,"maurice-ffrench-1"
"Justin Fields","2018-10-13",7,"Georgia","@","Louisiana State","L",1,3,3,0,"justin-fields-2"
"Mason Fine","2018-10-13",7,"North Texas",,"Southern Mississippi","W",6,30,5,0,"mason-fine-1"
"Ishod Finger","2018-10-13",6,"UNC Charlotte",,"Western Kentucky","W",8,29,3.6,0,"ishod-finger-1"
"Chris Finke","2018-10-13",7,"Notre Dame",,"Pittsburgh","W",2,10,5,0,"chris-finke-1"
"Tayon Fleet-Davis","2018-10-13",6,"Maryland",,"Rutgers","W",5,20,4,0,"tayon-fleet-davis-1"
"Cade Fortin","2018-10-13",5,"North Carolina",,"Virginia Tech","L",6,44,7.3,0,"cade-fortin-1"
"Feleipe Franks","2018-10-13",7,"Florida","@","Vanderbilt","W",11,-26,-2.4,0,"feleipe-franks-1"
"Jake Fromm","2018-10-13",7,"Georgia","@","Louisiana State","L",6,-19,-3.2,0,"jake-fromm-1"
"Jabir Frye","2018-10-13",7,"Troy","@","Liberty","L",2,6,3,0,"jabir-frye-1"
"Rico Frye","2018-10-13",7,"Bowling Green State",,"Western Michigan","L",4,19,4.8,0,"rico-frye-1"
"Tario Fuller","2018-10-13",6,"Purdue","@","Illinois","W",6,11,1.8,0,"tario-fuller-1"
"Dayton Furuta","2018-10-13",8,"Hawaii","@","Brigham Young","L",10,28,2.8,1,"dayton-furuta-1"
"Xavier Gaines","2018-10-13",6,"Marshall","@","Old Dominion","W",1,4,4,0,"xavier-gaines-2"
"Ty Gangi","2018-10-13",7,"Nevada",,"Boise State","L",2,-4,-2,0,"ty-gangi-1"
"Jager Gardner","2018-10-13",7,"Temple","@","Navy","W",11,52,4.7,0,"jager-gardner-1"
"Anthony Gargiulo","2018-10-13",6,"Navy",,"Temple","L",7,35,5,0,"anthony-gargiulo-1"
"Myles Gaskin","2018-10-13",7,"Washington","@","Oregon","L",15,69,4.6,0,"myles-gaskin-1"
"Giovanni Gentosi","2018-10-13",7,"Rice",,"Alabama-Birmingham","L",1,2,2,0,"giovanni-gentosi-1"
"Christian Gibson","2018-10-13",7,"New Mexico State","@","Louisiana","L",10,47,4.7,3,"christian-gibson-1"
"James Gilbert","2018-10-13",7,"Ball State","@","Central Michigan","W",19,72,3.8,0,"james-gilbert-2"
"Max Gilliam","2018-10-13",6,"Nevada-Las Vegas","@","Utah State","L",11,-8,-0.7,0,"max-gilliam-1"
"Mike Glass III","2018-10-13",7,"Eastern Michigan",,"Toledo","W",10,125,12.5,2,"mike-glass-iii-1"
"Ben Glines","2018-10-13",7,"Boston College",,"Louisville","W",17,107,6.3,1,"ben-glines-1"
"Derrick Gore","2018-10-13",7,"Louisiana-Monroe","@","Coastal Carolina","W",16,147,9.2,2,"derrick-gore-1"
"James Graham","2018-10-13",7,"Georgia Tech",,"Duke","L",1,4,4,0,"james-graham-1"
"Trayone Gray","2018-10-13",7,"Miami (FL)","@","Virginia","L",4,8,2,0,"trayone-gray-1"
"Marcus Green","2018-10-13",7,"Louisiana-Monroe","@","Coastal Carolina","W",2,15,7.5,0,"marcus-green-6"
"Seth Green","2018-10-13",6,"Minnesota","@","Ohio State","L",5,20,4,0,"seth-green-1"
"Will Grier","2018-10-13",6,"West Virginia","@","Iowa State","L",10,-33,-3.3,0,"will-grier-1"
"Kwadra Griggs","2018-10-13",5,"Southern Mississippi","@","North Texas","L",1,-2,-2,0,"kwadra-griggs-1"
"Derrion Grim","2018-10-13",6,"Fresno State",,"Wyoming","W",1,0,0,0,"derrion-grim-1"
"Jairus Grissom","2018-10-13",7,"Eastern Michigan",,"Toledo","W",2,-1,-0.5,0,"jairus-grissom-1"
"Garrett Groshek","2018-10-13",6,"Wisconsin","@","Michigan","L",5,22,4.4,0,"garrett-groshek-1"
"Cordale Grundy","2018-10-13",7,"Texas-San Antonio",,"Louisiana Tech","L",11,60,5.5,0,"cordale-grundy-1"
"Mitchell Guadagni","2018-10-13",6,"Toledo","@","Eastern Michigan","L",28,134,4.8,1,"mitchell-guadagni-1"
"Jarrett Guarantano","2018-10-13",6,"Tennessee","@","Auburn","W",5,-6,-1.2,0,"jarrett-guarantano-1"
"Kumehnnu Gwilly","2018-10-13",7,"Central Michigan",,"Ball State","L",10,38,3.8,0,"kumehnnu-gwilly-1"
"Matt Hadley","2018-10-13",7,"Brigham Young",,"Hawaii","W",10,95,9.5,1,"matt-hadley-1"
"Darrin Hall","2018-10-13",7,"Pittsburgh","@","Notre Dame","L",9,62,6.9,0,"darrin-hall-1"
"Hassan Hall","2018-10-13",7,"Louisville","@","Boston College","L",13,39,3,1,"hassan-hall-1"
"Justin Hall","2018-10-13",7,"Ball State","@","Central Michigan","W",1,6,6,0,"justin-hall-3"
"Malik Hancock","2018-10-13",6,"Army","N","San Jose State","W",1,8,8,0,"malik-hancock-1"
"Tre Harbison","2018-10-13",7,"Northern Illinois",,"Ohio","W",7,23,3.3,0,"tre-harbison-1"
"Mecole Hardman","2018-10-13",7,"Georgia","@","Louisiana State","L",1,0,0,0,"mecole-hardman-1"
"Ra'veion Hargrove","2018-10-13",7,"Bowling Green State",,"Western Michigan","L",4,34,8.5,1,"raveion-hargrove-1"
"Trey Harrell","2018-10-13",7,"Kent State","@","Miami (OH)","L",1,0,0,0,"trey-harrell-1"
"Damien Harris","2018-10-13",7,"Alabama",,"Missouri","W",14,62,4.4,1,"damien-harris-1"
"Emmanuel Harris","2018-10-13",6,"New Mexico","@","Colorado State","L",2,15,7.5,0,"emmanuel-harris-1"
"Najee Harris","2018-10-13",7,"Alabama",,"Missouri","W",13,57,4.4,0,"najee-harris-1"
"Dwayne Haskins","2018-10-13",7,"Ohio State",,"Minnesota","W",9,6,0.7,0,"dwayne-haskins-1"
"JaMycal Hasty","2018-10-13",7,"Baylor","@","Texas","L",7,16,2.3,0,"jamycal-hasty-1"
"Jeremiah Hawkins","2018-10-13",6,"California",,"UCLA","L",1,0,0,0,"jeremiah-hawkins-1"
"Johnathan Hawkins","2018-10-13",7,"Buffalo",,"Akron","W",2,8,4,0,"johnathan-hawkins-1"
"Chase Hayden","2018-10-13",7,"Arkansas",,"Mississippi","L",12,30,2.5,0,"chase-hayden-1"
"Darrell Henderson","2018-10-13",7,"Memphis",,"Central Florida","L",31,199,6.4,1,"darrell-henderson-1"
"Justin Herbert","2018-10-13",6,"Oregon",,"Washington","W",5,-1,-0.2,0,"justin-herbert-1"
"Brian Herrien","2018-10-13",7,"Georgia","@","Louisiana State","L",2,3,1.5,0,"brian-herrien-1"
"Reid Herring","2018-10-13",6,"East Carolina",,"Houston","L",4,-9,-2.3,0,"reid-herring-1"
"Justen Hervey","2018-10-13",6,"Utah State",,"Nevada-Las Vegas","W",1,-3,-3,0,"justen-hervey-1"
"Connor Heyward","2018-10-13",6,"Michigan State","@","Penn State","W",8,44,5.5,0,"connor-heyward-1"
"Frankie Hickson","2018-10-13",6,"Liberty",,"Troy","W",23,71,3.1,0,"frankie-hickson-1"
"Aleva Hifo","2018-10-13",7,"Brigham Young",,"Hawaii","W",1,6,6,0,"aleva-hifo-1"
"Karan Higdon","2018-10-13",7,"Michigan",,"Wisconsin","W",19,105,5.5,1,"karan-higdon-1"
"John Hightower","2018-10-13",6,"Boise State","@","Nevada","W",2,90,45,1,"john-hightower-1"
"Justice Hill","2018-10-13",7,"Oklahoma State","@","Kansas State","L",11,41,3.7,0,"justice-hill-1"
"Kasim Hill","2018-10-13",6,"Maryland",,"Rutgers","W",4,5,1.3,0,"kasim-hill-1"
"Jon Hilliman","2018-10-13",7,"Rutgers","@","Maryland","L",6,16,2.7,0,"jon-hilliman-1"
"Artice Hobbs IV","2018-10-13",6,"Army","N","San Jose State","W",1,2,2,0,"artice-hobbs-iv-1"
"Josh Hokit","2018-10-13",6,"Fresno State",,"Wyoming","W",9,24,2.7,0,"josh-hokit-1"
"Freddie Holly","2018-10-13",8,"Hawaii","@","Brigham Young","L",2,8,4,0,"freddie-holly-1"
"Jalen Holston","2018-10-13",6,"Virginia Tech","@","North Carolina","W",2,4,2,0,"jalen-holston-1"
"Calen Holt","2018-10-13",6,"Army","N","San Jose State","W",1,2,2,0,"calen-holt-1"
"Elijah Holyfield","2018-10-13",7,"Georgia","@","Louisiana State","L",7,56,8,1,"elijah-holyfield-1"
"Travis Homer","2018-10-13",7,"Miami (FL)","@","Virginia","L",8,95,11.9,0,"travis-homer-1"
"Kelvin Hopkins Jr","2018-10-13",6,"Army","N","San Jose State","W",18,99,5.5,3,"kelvin-hopkins-jr-1"
