Player,Date,G,School,Loc,Opponent,WL,FR,FR Yds,FR TD,Fumble Forced,unique_id
Tramel Terry,2015-09-19,3,Georgia,,South Carolina,W,0,,,1,tramel-terry-1
Cedric Thompson,2015-09-19,3,Central Florida,,Furman,L,0,,,1,cedric-thompson-3
Ron Thompson,2015-09-19,3,Syracuse,,Central Michigan,W,0,,,2,ron-thompson-1
Varnell Trent,2015-09-19,3,Iowa State,@,Toledo,L,0,,,1,varnell-trent-1
Kirk Tucker,2015-09-19,3,Oklahoma State,,Texas-San Antonio,W,0,,,1,kirk-tucker-1
Kevin Vaccaro,2015-09-19,3,Texas,,California,L,0,,,1,kevin-vaccaro-1
Anthony Walker,2015-09-19,3,Northwestern,@,Duke,W,0,,,2,anthony-walker-1
Denzil Ware,2015-09-19,3,Kentucky,,Florida,L,0,,,1,denzil-ware-1
Destri White,2015-09-19,3,Rice,@,North Texas,W,0,,,1,destri-white-1
Chaz Whittaker,2015-09-19,3,Toledo,,Iowa State,W,0,,,1,chaz-whittaker-1
Juwaan Williams,2015-09-19,3,Oregon,,Georgia State,W,1,,,1,juwaan-williams-1
Chris Wormley,2015-09-19,3,Michigan,,Nevada-Las Vegas,W,0,,,1,chris-wormley-1
Leviticus Payne,2015-09-24,4,Cincinnati,@,Memphis,L,0,,,1,leviticus-payne-1
Kameron Miles,2015-09-25,4,Boise State,@,Virginia,W,0,,,1,kameron-miles-1
Mike Moore,2015-09-25,4,Virginia,,Boise State,L,0,,,1,mike-moore-2
Caleb Saulo,2015-09-25,4,Oregon State,,Stanford,L,0,,,1,caleb-saulo-1
Tre Alford,2015-09-26,4,South Alabama,,North Carolina State,L,0,,,1,tre-alford-1
Darius Allensworth,2015-09-26,4,California,@,Washington,W,0,,,1,darius-allensworth-1
D'Nerius Antoine,2015-09-26,4,Southern Mississippi,@,Nebraska,L,1,,,1,dnerius-antoine-1
Johnell Barnes,2015-09-26,4,Duke,,Georgia Tech,W,0,,,1,johnell-barnes-1
Andrew Billings,2015-09-26,3,Baylor,,Rice,W,0,,,1,andrew-billings-1
Travon Blanchard,2015-09-26,3,Baylor,,Rice,W,1,,,1,travon-blanchard-1
Anthony Brown,2015-09-26,4,Eastern Michigan,,Army,L,0,,,1,anthony-brown-10
Dejon Brown,2015-09-26,4,Western Kentucky,,Miami (OH),W,0,,,1,dejon-brown-1
Stratton Brown,2015-09-26,4,Fresno State,@,San Jose State,L,0,,,1,stratton-brown-1
Jeremy Cash,2015-09-26,4,Duke,,Georgia Tech,W,0,,,2,jeremy-cash-2
Terrell Chestnut,2015-09-26,3,West Virginia,,Maryland,W,0,,,1,terrell-chestnut-1
Caleb Clayton-Molby,2015-09-26,4,UNC Charlotte,,Florida Atlantic,L,1,,,1,caleb-clayton-molby-1
Justin Clifton,2015-09-26,4,Arkansas State,@,Toledo,L,0,,,1,justin-clifton-1
Amari Coleman,2015-09-26,4,Central Michigan,@,Michigan State,L,0,,,1,amari-coleman-1
J.C. Coleman,2015-09-26,4,Virginia Tech,@,East Carolina,L,0,,,1,jc-coleman-1
Arjen Colquhoun,2015-09-26,4,Michigan State,,Central Michigan,W,0,,,1,arjen-colquhoun-1
Anthony Covington,2015-09-26,4,UNC Charlotte,,Florida Atlantic,L,0,,,1,anthony-covington-1
Bryan Cox Jr.,2015-09-26,4,Florida,,Tennessee,W,1,,,1,bryan-cox-jr-1
Su'A Cravens,2015-09-26,4,Southern California,@,Arizona State,W,0,,,1,sua-cravens-1
Carlton Davis,2015-09-26,4,Auburn,,Mississippi State,L,0,,,1,carlton-davis-1
Chad Davis,2015-09-26,3,North Texas,@,Iowa,L,0,,,1,chad-davis-3
P.J. Davis,2015-09-26,4,Georgia Tech,@,Duke,L,0,,,1,pj-davis-1
Chris Edwards,2015-09-26,4,Idaho,,Georgia Southern,L,0,,,1,chris-edwards-1
Jason Fanaika,2015-09-26,4,Utah,@,Oregon,W,0,,,1,jason-fanaika-3
Nicco Fertitta,2015-09-26,4,Notre Dame,,Massachusetts,W,0,,,1,nicco-fertitta-1
Desmond Floyd,2015-09-26,4,UNC Charlotte,,Florida Atlantic,L,0,,,1,desmond-floyd-1
Myles Garrett,2015-09-26,4,Texas A&M,N,Arkansas,W,0,,,1,myles-garrett-1
Keenan Gibbs,2015-09-26,4,Toledo,,Arkansas State,W,0,,,1,keenan-gibbs-1
Cody Grilliot,2015-09-26,4,Ohio,@,Minnesota,L,0,,,1,cody-grilliot-1
Jacob Hale,2015-09-26,4,Ohio,@,Minnesota,L,0,,,1,jacob-hale-1
Lukas Hendricks,2015-09-26,4,San Jose State,,Fresno State,W,0,,,1,lukas-hendricks-1
Trey Hendrickson,2015-09-26,4,Florida Atlantic,@,UNC Charlotte,W,0,,,1,trey-hendrickson-1
Treyvon Hester,2015-09-26,4,Toledo,,Arkansas State,W,0,,,1,treyvon-hester-1
Tyree Holder,2015-09-26,4,Ball State,@,Northwestern,L,0,,,1,tyree-holder-1
Travin Howard,2015-09-26,4,Texas Christian,@,Texas Tech,W,0,,,1,travin-howard-1
D.J. Hunter,2015-09-26,4,Marshall,@,Kent State,W,0,,,1,dj-hunter-1
Great Ibe,2015-09-26,4,Eastern Michigan,,Army,L,0,,,1,great-ibe-2
A.J. Jefferson,2015-09-26,4,Mississippi State,@,Auburn,W,0,,,1,aj-jefferson-2
Sidney Jones,2015-09-26,4,Washington,,California,L,1,70,1,1,sidney-jones-1
Tellas Jones,2015-09-26,4,Arizona,,UCLA,L,0,,,1,tellas-jones-1
Lars Koht,2015-09-26,4,Florida International,@,Louisiana Tech,L,0,,,1,lars-koht-1
Kyle Kragen,2015-09-26,4,California,@,Washington,W,0,,,1,kyle-kragen-1
Kurt Laseak,2015-09-26,4,Ohio,@,Minnesota,L,0,,,1,kurt-laseak-1
William Likely,2015-09-26,4,Maryland,@,West Virginia,L,0,,,2,william-likely-1
Marques Little,2015-09-26,4,Old Dominion,,Appalachian State,L,0,,,1,marques-little-1
Michael Mathewes,2015-09-26,4,Colorado,,Nicholls State,W,0,,,1,michael-mathewes-1
Marcus Maye,2015-09-26,4,Florida,,Tennessee,W,0,,,1,marcus-maye-1
Brice McAllister,2015-09-26,4,Connecticut,,Navy,L,0,,,1,brice-mcallister-1
Kevin McCoy,2015-09-26,3,Navy,@,Connecticut,W,0,,,1,kevin-mccoy-3
Adrian McDonald,2015-09-26,3,Houston,,Texas State,W,1,,,1,adrian-mcdonald-1
Maurice McKnight,2015-09-26,4,San Jose State,,Fresno State,W,0,,,1,maurice-mcknight-1
Greg McMullen,2015-09-26,4,Nebraska,,Southern Mississippi,W,0,,,1,greg-mcmullen-1
Lamont McPhatter,2015-09-26,4,Ball State,@,Northwestern,L,0,,,1,lamont-mcphatter-1
Torry McTyer,2015-09-26,4,Nevada-Las Vegas,,Idaho State,W,0,,,1,torry-mctyer-1
Tyrone Miller Jr.,2015-09-26,3,Kansas,@,Rutgers,L,1,,,1,tyrone-miller-jr-1
Clay Miller,2015-09-26,4,Kent State,,Marshall,L,0,,,1,clay-miller-1
Herb Miller,2015-09-26,4,Florida Atlantic,@,UNC Charlotte,W,0,,,1,herb-miller-1
Fellonte Misher,2015-09-26,4,Old Dominion,,Appalachian State,L,0,,,1,fellonte-misher-1
Paul Moses,2015-09-26,4,Miami (OH),@,Western Kentucky,L,0,,,1,paul-moses-1
Brian Nance,2015-09-26,3,Baylor,,Rice,W,0,,,1,brian-nance-1
Carl Nassib,2015-09-26,4,Penn State,,San Diego State,W,0,,,1,carl-nassib-1
Keanu Neal,2015-09-26,4,Florida,,Tennessee,W,0,,,1,keanu-neal-1
Lewis Neal,2015-09-26,4,Louisiana State,@,Syracuse,W,0,,,1,lewis-neal-1
Jared Norris,2015-09-26,4,Utah,@,Oregon,W,0,,,1,jared-norris-1
Atem Ntantang,2015-09-26,4,Boston College,,Northern Illinois,W,0,,,1,atem-ntantang-1
Drew Ott,2015-09-26,4,Iowa,,North Texas,W,0,,,1,drew-ott-1
Elijah Parker,2015-09-26,4,Southern Mississippi,@,Nebraska,L,0,,,1,elijah-parker-1
Aarion Penton,2015-09-26,4,Missouri,@,Kentucky,L,0,,,1,aarion-penton-2
Terry Pettis,2015-09-26,4,Middle Tennessee State,@,Illinois,L,0,,,1,terry-pettis-2
Adarius Pickett,2015-09-26,4,UCLA,@,Arizona,W,0,,,1,adarius-pickett-1
Julian Pinnix-Odrick,2015-09-26,4,Rutgers,,Kansas,W,0,,,1,julian-pinnix-odrick-1
Se'Von Pittman,2015-09-26,4,Akron,@,Louisiana,W,0,,,1,sevon-pittman-1
Quinton Powell,2015-09-26,4,Southern California,@,Arizona State,W,0,,,1,quinton-powell-1
Blake Richmond,2015-09-26,4,Nevada-Las Vegas,,Idaho State,W,0,,,1,blake-richmond-1
Tommy Schutt,2015-09-26,4,Ohio State,,Western Michigan,W,0,,,1,tommy-schutt-1
Garrett Sickels,2015-09-26,4,Penn State,,San Diego State,W,0,,,1,garrett-sickels-1
Delvon Simmons,2015-09-26,4,Southern California,@,Arizona State,W,0,,,1,delvon-simmons-1
Antonious Sims,2015-09-26,3,Appalachian State,@,Old Dominion,W,0,,,1,antonious-sims-1
Dawuane Smoot,2015-09-26,4,Illinois,,Middle Tennessee State,W,0,,,1,dawuane-smoot-1
Trevon Stewart,2015-09-26,3,Houston,,Texas State,W,0,,,1,trevon-stewart-1
J.P. Thompson,2015-09-26,4,Rice,@,Baylor,L,0,,,1,jp-thompson-1
Ron Thompson,2015-09-26,4,Syracuse,,Louisiana State,L,0,,,1,ron-thompson-1
Jeremy Timpf,2015-09-26,4,Army,@,Eastern Michigan,W,0,,,1,jeremy-timpf-1
Trumaine Washington,2015-09-26,4,Louisville,,Samford,W,0,,,1,trumaine-washington-1
Stephen Weatherly,2015-09-26,4,Vanderbilt,@,Mississippi,L,0,,,1,stephen-weatherly-1
JoJo Wicker,2015-09-26,4,Arizona State,,Southern California,L,0,,,1,jojo-wicker-1
Kishon Wilcher,2015-09-26,4,Toledo,,Arkansas State,W,0,,,1,kishon-wilcher-1
Alex Chisum,2015-10-01,5,Cincinnati,,Miami (FL),W,0,,,1,alex-chisum-1
Desmond Floyd,2015-10-02,5,UNC Charlotte,,Temple,L,0,,,1,desmond-floyd-1
Cortezz Nixon,2015-10-02,5,UNC Charlotte,,Temple,L,0,,,1,cortezz-nixon-1
Haason Reddick,2015-10-02,4,Temple,@,UNC Charlotte,W,0,,,1,haason-reddick-1
Montravius Adams,2015-10-03,5,Auburn,,San Jose State,W,0,,,1,montravius-adams-1
Darius Allensworth,2015-10-03,5,California,,Washington State,W,0,,,1,darius-allensworth-1
Will Anthony,2015-10-03,4,Navy,,Air Force,W,0,,,2,will-anthony-1
Ben Banogu,2015-10-03,4,Louisiana-Monroe,,Georgia Southern,L,0,,,1,ben-banogu-1
Robert Barber,2015-10-03,4,Washington State,@,California,L,0,,,1,robert-barber-1
Tarris Batiste,2015-10-03,4,Georgia State,,Liberty,L,0,,,1,tarris-batiste-1
Travon Blanchard,2015-10-03,4,Baylor,N,Texas Tech,W,0,,,1,travon-blanchard-1
Ben Boulware,2015-10-03,4,Clemson,,Notre Dame,W,0,,,1,ben-boulware-1
Tyus Bowser,2015-10-03,4,Houston,@,Tulsa,W,0,,,1,tyus-bowser-1
Jalen Brooks,2015-10-03,5,Maryland,,Michigan,L,0,,,1,jalen-brooks-1
Cody Carter,2015-10-03,5,Marshall,,Old Dominion,W,0,,,1,cody-carter-1
Cayson Collins,2015-10-03,5,North Carolina,@,Georgia Tech,W,0,,,1,cayson-collins-1
Jared Collins,2015-10-03,5,Arkansas,@,Tennessee,W,0,,,1,jared-collins-1
Kamalei Correa,2015-10-03,5,Boise State,,Hawaii,W,0,,,1,kamalei-correa-1
Lee Crosby,2015-10-03,5,New Mexico,,New Mexico State,W,0,1,1,1,lee-crosby-1
Sean Davis,2015-10-03,5,Maryland,,Michigan,L,1,,,1,sean-davis-1
Caleb Day,2015-10-03,5,Illinois,,Nebraska,W,0,,,1,caleb-day-1
Matt Dimon,2015-10-03,4,Oklahoma,,West Virginia,W,0,,,1,matt-dimon-1
Kevin Dodd,2015-10-03,4,Clemson,,Notre Dame,W,0,,,1,kevin-dodd-1
Gaje Ferguson,2015-10-03,4,Utah State,,Colorado State,W,0,,,1,gaje-ferguson-1
Beau Fitte,2015-10-03,5,Louisiana Tech,,Louisiana,W,1,,,1,beau-fitte-1
Johnathan Ford,2015-10-03,5,Auburn,,San Jose State,W,0,,,1,johnathan-ford-1
Josh Forrest,2015-10-03,5,Kentucky,,Eastern Kentucky,W,0,,,1,josh-forrest-1
Kevin Fouquier,2015-10-03,4,Louisiana,@,Louisiana Tech,L,0,,,1,kevin-fouquier-1
Kavon Frazier,2015-10-03,5,Central Michigan,,Northern Illinois,W,0,,,1,kavon-frazier-1
Myles Garrett,2015-10-03,5,Texas A&M,,Mississippi State,W,0,,,1,myles-garrett-1
Darryl Godfrey,2015-10-03,5,Texas-San Antonio,@,Texas-El Paso,W,0,,,1,darryl-godfrey-1
Rodney Hardrick,2015-10-03,5,Oregon,@,Colorado,W,0,,,1,rodney-hardrick-1
Demone Harris,2015-10-03,5,Buffalo,,Bowling Green State,L,0,,,1,demone-harris-1
Armond Hawkins,2015-10-03,5,Idaho,@,Arkansas State,L,0,,,1,armond-hawkins-1
Leo Jackson,2015-10-03,5,Colorado,,Oregon,L,0,,,1,leo-jackson-1
Quinton Jefferson,2015-10-03,5,Maryland,,Michigan,L,0,,,1,quinton-jefferson-1
Jordan Jenkins,2015-10-03,5,Georgia,,Alabama,L,0,,,1,jordan-jenkins-2
Tyree Johnson,2015-10-03,5,Florida International,@,Massachusetts,L,0,,,1,tyree-johnson-1
D.J. Jones,2015-10-03,5,Mississippi,@,Florida,L,0,,,1,dj-jones-4
Josh Jones,2015-10-03,5,North Carolina State,,Louisville,L,0,,,1,josh-jones-3
Jayron Kearse,2015-10-03,4,Clemson,,Notre Dame,W,1,,,1,jayron-kearse-1
Derrick Kindred,2015-10-03,5,Texas Christian,,Texas,W,0,,,1,derrick-kindred-1
Royce Lafrance,2015-10-03,4,Tulane,,Central Florida,W,0,,,1,royce-lafrance-1
Ammon Lakip,2015-10-03,4,Clemson,,Notre Dame,W,0,,,1,ammon-lakip-1
Tyler Lancaster,2015-10-03,5,Northwestern,,Minnesota,W,0,,,1,tyler-lancaster-1
Terris Lewis,2015-10-03,4,Troy,,South Alabama,L,0,,,1,terris-lewis-1
Shalom Luani,2015-10-03,4,Washington State,@,California,L,0,,,1,shalom-luani-1
Nick Mangieri,2015-10-03,5,Indiana,,Ohio State,L,0,,,1,nick-mangieri-1
Mercy Maston,2015-10-03,5,Boise State,,Hawaii,W,0,,,1,mercy-maston-1
Danny Mattingly,2015-10-03,5,Oregon,@,Colorado,W,0,,,1,danny-mattingly-1
Marcus Maye,2015-10-03,5,Florida,,Mississippi,W,0,,,1,marcus-maye-1
Alex McCalister,2015-10-03,5,Florida,,Mississippi,W,1,,,1,alex-mccalister-1
Malik McDowell,2015-10-03,5,Michigan State,,Purdue,W,0,,,1,malik-mcdowell-1
Vincente Miles,2015-10-03,5,San Jose State,@,Auburn,L,0,,,1,vincente-miles-1
Marc Millan,2015-10-03,5,Idaho,@,Arkansas State,L,0,,,1,marc-millan-1
Michael Minter,2015-10-03,5,Middle Tennessee State,,Vanderbilt,L,0,,,1,michael-minter-1
Fellonte Misher,2015-10-03,5,Old Dominion,@,Marshall,L,0,,,1,fellonte-misher-1
David Moala,2015-10-03,4,Utah State,,Colorado State,W,0,,,1,david-moala-1
Andrew Motuapuaka,2015-10-03,5,Virginia Tech,,Pittsburgh,L,0,,,2,andrew-motuapuaka-1
Eric Murray,2015-10-03,5,Minnesota,@,Northwestern,L,0,,,1,eric-murray-1
Parry Nickerson,2015-10-03,4,Tulane,,Central Florida,W,0,,,1,parry-nickerson-1
Marcus Oliver,2015-10-03,5,Indiana,,Ohio State,L,1,,,1,marcus-oliver-2
Charles Omenihu,2015-10-03,5,Texas,@,Texas Christian,L,0,,,1,charles-omenihu-1
Nick Oreglia,2015-10-03,5,San Jose State,@,Auburn,L,0,,,1,nick-oreglia-1
Nick Orr,2015-10-03,5,Texas Christian,,Texas,W,0,,,1,nick-orr-1
Drew Ott,2015-10-03,5,Iowa,@,Wisconsin,W,0,,,1,drew-ott-1
Kache Palacio,2015-10-03,4,Washington State,@,California,L,0,,,1,kache-palacio-1
Levi Peters,2015-10-03,4,Iowa State,,Kansas,W,0,,,1,levi-peters-1
Shawn Petty,2015-10-03,5,Marshall,,Old Dominion,W,0,,,1,shawn-petty-1
Langston Provitt,2015-10-03,5,Ohio,@,Akron,W,0,,,1,langston-provitt-1
Shakeel Rashad,2015-10-03,5,North Carolina,@,Georgia Tech,W,0,,,1,shakeel-rashad-1
Tanner Reeves,2015-10-03,5,Western Kentucky,@,Rice,W,1,,,1,tanner-reeves-1
Blake Richmond,2015-10-03,5,Nevada-Las Vegas,@,Nevada,W,0,,,1,blake-richmond-1
Galen Robinson,2015-10-03,5,Purdue,@,Michigan State,L,0,,,1,galen-robinson-1
Quan Robinson,2015-10-03,5,Kent State,,Miami (OH),W,0,,,1,quan-robinson-1
Jontrell Rocquemore,2015-10-03,4,Utah State,,Colorado State,W,0,,,1,jontrell-rocquemore-1
Dejuan Rogers,2015-10-03,5,Toledo,@,Ball State,W,0,,,1,dejuan-rogers-1
Joe Schobert,2015-10-03,5,Wisconsin,,Iowa,L,1,,,2,joe-schobert-1
Orion Stewart,2015-10-03,4,Baylor,N,Texas Tech,W,1,,,1,orion-stewart-1
Eric Striker,2015-10-03,4,Oklahoma,,West Virginia,W,0,,,1,eric-striker-1
Tyrain Taylor,2015-10-03,4,New Mexico State,@,New Mexico,L,0,,,1,tyrain-taylor-1
Gary Thompson,2015-10-03,5,Marshall,,Old Dominion,W,1,,,1,gary-thompson-1
Demarcus Walker,2015-10-03,4,Florida State,@,Wake Forest,W,0,,,1,demarcus-walker-1
Zeke Walker,2015-10-03,5,Indiana,,Ohio State,L,0,,,1,zeke-walker-1
D.J. White,2015-10-03,5,Georgia Tech,,North Carolina,L,0,,,1,dj-white-1
Darius White,2015-10-03,5,California,,Washington State,W,0,,,1,darius-white-3
John White,2015-10-03,5,Texas Tech,N,Baylor,L,0,,,1,john-white-10
Christian Wilkins,2015-10-03,4,Clemson,,Notre Dame,W,0,,,1,christian-wilkins-1
Chucky Williams,2015-10-03,5,Louisville,@,North Carolina State,W,1,,,1,chucky-williams-1
Nigel Williams,2015-10-03,5,Virginia Tech,,Pittsburgh,L,0,,,1,nigel-williams-1
Shadow Williams,2015-10-03,5,Old Dominion,@,Marshall,L,0,,,1,shadow-williams-1
TJ Williams,2015-10-03,5,Miami (OH),@,Kent State,L,0,,,1,tj-williams-4
Jordan Willis,2015-10-03,4,Kansas State,@,Oklahoma State,L,0,,,1,jordan-willis-1
Donovan Wilson,2015-10-03,5,Texas A&M,,Mississippi State,W,1,,,1,donovan-wilson-2
Petera Wilson,2015-10-03,4,Tulsa,,Houston,L,0,,,1,petera-wilson-1
Deatrich Wise Jr.,2015-10-03,5,Arkansas,@,Tennessee,W,0,,,1,deatrich-wise-jr-1
Daryl Worley,2015-10-03,4,West Virginia,@,Oklahoma,L,0,,,1,daryl-worley-1
Anthony Zettel,2015-10-03,5,Penn State,,Army,W,0,,,1,anthony-zettel-1
Lee Hightower,2015-10-08,5,Houston,,Southern Methodist,W,0,,,1,lee-hightower-2
Sidney Jones,2015-10-08,5,Washington,@,Southern California,W,0,,,1,sidney-jones-1
Justin Lawler,2015-10-08,6,Southern Methodist,@,Houston,L,0,,,2,justin-lawler-1
Darrion Richardson,2015-10-08,6,Southern Methodist,@,Houston,L,0,,,1,darrion-richardson-1
Steven Taylor,2015-10-08,5,Houston,,Southern Methodist,W,0,,,1,steven-taylor-1
Brandon Wilson,2015-10-08,5,Houston,,Southern Methodist,W,0,,,1,brandon-wilson-3
D.J. Hunter,2015-10-09,6,Marshall,,Southern Mississippi,W,0,,,1,dj-hunter-1
Evan McKelvey,2015-10-09,6,Marshall,,Southern Mississippi,W,0,,,1,evan-mckelvey-1
Gary Thompson,2015-10-09,6,Marshall,,Southern Mississippi,W,0,,,2,gary-thompson-1
Chidobe Awuzie,2015-10-10,6,Colorado,@,Arizona State,L,0,,,1,chidobe-awuzie-1
Parker Baldwin,2015-10-10,6,San Diego State,@,Hawaii,W,0,,,1,parker-baldwin-1
Lavonte Barnett,2015-10-10,5,Oregon State,@,Arizona,L,3,,,1,lavonte-barnett-1
Davin Bellamy,2015-10-10,6,Georgia,@,Tennessee,L,0,,,1,davin-bellamy-1
Beau Blackshear,2015-10-10,5,Baylor,@,Kansas,W,0,,,1,beau-blackshear-1
Rori Blair,2015-10-10,5,Pittsburgh,,Virginia,W,0,,,1,rori-blair-1
Travon Blanchard,2015-10-10,5,Baylor,@,Kansas,W,0,,,1,travon-blanchard-1
Asantay Brown,2015-10-10,5,Western Michigan,,Central Michigan,W,1,,,1,asantay-brown-1
Stratton Brown,2015-10-10,6,Fresno State,,Utah State,L,0,,,1,stratton-brown-1
Mark Bruno,2015-10-10,6,Florida International,,Texas-El Paso,W,0,,,1,mark-bruno-1
Brandon Bryant,2015-10-10,6,Mississippi State,,Troy,W,0,,,1,brandon-bryant-2
Bryce Cheek,2015-10-10,6,Akron,@,Eastern Michigan,W,0,,,1,bryce-cheek-1
C.J. Cleveland,2015-10-10,6,Louisiana Tech,@,Texas-San Antonio,W,0,,,1,cj-cleveland-1
Alex Dale,2015-10-10,6,Middle Tennessee State,@,Western Kentucky,L,0,,,1,alex-dale-1
Zach Dancel,2015-10-10,6,Wake Forest,@,Boston College,L,1,,,1,zach-dancel-1
Michael Davis,2015-10-10,6,Brigham Young,,East Carolina,W,0,,,1,michael-davis-7
Gerald Dixon,2015-10-10,6,South Carolina,,Louisiana State,L,0,,,1,gerald-dixon-2
Devante Downs,2015-10-10,6,California,@,Utah,L,0,,,1,devante-downs-1
Wendell Dunn,2015-10-10,6,Wake Forest,@,Boston College,L,0,,,1,wendell-dunn-1
Daniel Ekuale,2015-10-10,5,Washington State,@,Oregon,W,0,,,1,daniel-ekuale-1
Marwin Evans,2015-10-10,5,Utah State,@,Fresno State,W,0,,,1,marwin-evans-1
Raynard Felton,2015-10-10,6,Middle Tennessee State,@,Western Kentucky,L,0,,,1,raynard-felton-1
Kylie Fitts,2015-10-10,5,Utah,,California,W,0,,,1,kylie-fitts-1
Malik Fountain,2015-10-10,6,Central Michigan,@,Western Michigan,L,0,,,1,malik-fountain-1
Tajee Fullwood,2015-10-10,5,South Florida,,Syracuse,W,0,,,1,tajee-fullwood-1
Frank Ginda,2015-10-10,6,San Jose State,@,Nevada-Las Vegas,W,0,,,1,frank-ginda-1
Marquis Haynes,2015-10-10,6,Mississippi,,New Mexico State,W,0,,,1,marquis-haynes-1
Trey Hendrickson,2015-10-10,5,Florida Atlantic,,Rice,L,0,,,1,trey-hendrickson-1
Parker Hesse,2015-10-10,6,Iowa,,Illinois,W,0,,,1,parker-hesse-1
Christian Heyward,2015-10-10,6,San Diego State,@,Hawaii,W,1,,,1,christian-heyward-2
Matt Hickman,2015-10-10,5,Tulsa,,Louisiana-Monroe,W,0,,,1,matt-hickman-1
Ben Humphreys,2015-10-10,6,Duke,@,Army,W,1,,,1,ben-humphreys-1
Leo Jackson,2015-10-10,6,Colorado,@,Arizona State,L,0,,,1,leo-jackson-1
Ryan Janvion,2015-10-10,6,Wake Forest,@,Boston College,L,0,,,1,ryan-janvion-1
Jalen Jelks,2015-10-10,6,Oregon,,Washington State,L,0,,,1,jalen-jelks-1
Jakob Johnson,2015-10-10,6,Tennessee,,Georgia,W,0,,,1,jakob-johnson-1
Micah Kiser,2015-10-10,5,Virginia,@,Pittsburgh,L,0,,,1,micah-kiser-1
Nate Locke,2015-10-10,6,Bowling Green State,,Massachusetts,W,0,,,1,nate-locke-1
Antonio Longino,2015-10-10,6,Arizona State,,Colorado,W,0,,,1,antonio-longino-1
Cavellis Luckett,2015-10-10,6,Middle Tennessee State,@,Western Kentucky,L,0,,,1,cavellis-luckett-1
Michael Martens,2015-10-10,6,Fresno State,,Utah State,L,0,,,1,michael-martens-1
Trent Martin,2015-10-10,5,Tulsa,,Louisiana-Monroe,W,0,,,1,trent-martin-1
Praise Martin-Oguike,2015-10-10,5,Temple,,Tulane,W,0,,,1,praise-martin-oguike-1
Kameron McKnight,2015-10-10,6,Louisiana Tech,@,Texas-San Antonio,W,0,,,1,kameron-mcknight-1
Matt Milano,2015-10-10,6,Boston College,,Wake Forest,W,0,,,1,matt-milano-1
Mike Moore,2015-10-10,5,Virginia,@,Pittsburgh,L,0,,,1,mike-moore-2
Nyles Morgan,2015-10-10,6,Notre Dame,,Navy,W,0,,,1,nyles-morgan-1
Jimmy Musgrave,2015-10-10,6,Texas-El Paso,@,Florida International,L,0,,,1,jimmy-musgrave-1
Carl Nassib,2015-10-10,6,Penn State,,Indiana,W,0,,,2,carl-nassib-1
Deatrick Nichols,2015-10-10,5,South Florida,,Syracuse,W,0,,,1,deatrick-nichols-1
Dwayne Norman,2015-10-10,6,Duke,@,Army,W,0,,,1,dwayne-norman-1
Emmanuel Ogbah,2015-10-10,6,Oklahoma State,@,West Virginia,W,0,1,1,2,emmanuel-ogbah-1
Jamal Palmer,2015-10-10,5,Baylor,@,Kansas,W,0,,,1,jamal-palmer-1
Gionni Paul,2015-10-10,5,Utah,,California,W,0,,,1,gionni-paul-1
Kevin Pierre-Louis,2015-10-10,6,Colorado State,,Boise State,L,0,,,1,kevin-pierre-louis-2
Frederick Presley,2015-10-10,6,East Carolina,@,Brigham Young,L,0,,,1,frederick-presley-1
Torrodney Prevot,2015-10-10,6,Oregon,,Washington State,L,0,,,1,torrodney-prevot-1
Robert Priester,2015-10-10,6,Wyoming,@,Air Force,L,0,,,1,robert-priester-1
Reggie Ragland,2015-10-10,6,Alabama,,Arkansas,W,0,,,1,reggie-ragland-1
Cedarius Rookard,2015-10-10,5,Troy,@,Mississippi State,L,0,,,1,cedarius-rookard-1
Ocie Rose,2015-10-10,5,Florida Atlantic,,Rice,L,0,,,1,ocie-rose-1
Asauni Rufus,2015-10-10,6,Nevada,,New Mexico,W,0,,,1,asauni-rufus-1
Ryan Seibert,2015-10-10,6,Kent State,@,Toledo,L,0,1,1,1,ryan-seibert-1
Deondre Singleton,2015-10-10,6,Duke,@,Army,W,0,,,1,deondre-singleton-1
Tashion Singleton,2015-10-10,5,Appalachian State,@,Georgia State,W,0,,,1,tashion-singleton-1
Robert Spillane,2015-10-10,5,Western Michigan,,Central Michigan,W,0,,,1,robert-spillane-1
Arrion Springs,2015-10-10,6,Oregon,,Washington State,L,0,,,1,arrion-springs-1
Jonathan Stanley,2015-10-10,6,East Carolina,@,Brigham Young,L,0,,,1,jonathan-stanley-1
Cameron Sutton,2015-10-10,6,Tennessee,,Georgia,W,0,,,1,cameron-sutton-1
Ted Taylor,2015-10-10,5,Syracuse,@,South Florida,L,0,,,1,ted-taylor-1
Roderic Teamer,2015-10-10,5,Tulane,@,Temple,L,0,,,1,roderic-teamer-1
Eric Thomas,2015-10-10,5,Tulane,@,Temple,L,0,,,1,eric-thomas-5
Darian Thompson,2015-10-10,6,Boise State,@,Colorado State,W,0,,,1,darian-thompson-1
Dominique Tovell,2015-10-10,5,Louisiana,,Texas State,W,0,,,1,dominique-tovell-1
Nick Traub,2015-10-10,6,Ball State,@,Northern Illinois,L,0,,,1,nick-traub-1
Kevin Vaccaro,2015-10-10,6,Texas,N,Oklahoma,W,0,,,1,kevin-vaccaro-1
Michael Wakefield,2015-10-10,6,Florida International,,Texas-El Paso,W,0,,,1,michael-wakefield-1
